,XYL
2021-06-04,114.4401626586914
2021-06-07,114.2098159790039
2021-06-08,114.93922424316406
2021-06-09,113.68196105957031
2021-06-10,113.4708251953125
2021-06-11,113.40364074707031
2021-06-14,112.54945373535156
2021-06-15,113.33645629882812
2021-06-16,110.84111022949219
2021-06-17,109.35350799560547
2021-06-18,108.85444641113281
2021-06-21,111.64730072021484
2021-06-22,111.69528198242188
2021-06-23,111.39776611328125
2021-06-24,112.21355438232422
2021-06-25,112.1463623046875
2021-06-28,114.40176391601562
2021-06-29,114.4401626586914
2021-06-30,115.13118743896484
2021-07-01,115.3039321899414
2021-07-02,116.02375030517578
2021-07-06,115.61104583740234
2021-07-07,115.81260681152344
2021-07-08,114.39217376708984
2021-07-09,116.17729187011719
2021-07-12,116.74354553222656
2021-07-13,115.90857696533203
2021-07-14,116.138916015625
2021-07-15,115.1791763305664
2021-07-16,114.55534362792969
2021-07-19,112.51107788085938
2021-07-20,116.63798522949219
2021-07-21,117.50177001953125
2021-07-22,117.08906555175781
2021-07-23,118.29834747314453
2021-07-26,119.0853271484375
2021-07-27,118.9605712890625
2021-07-28,117.98163604736328
2021-07-29,120.02588653564453
2021-07-30,120.78408813476562
2021-08-02,120.58255004882812
2021-08-03,122.78036499023438
2021-08-04,121.56148529052734
2021-08-05,122.3868637084961
2021-08-06,123.61534118652344
2021-08-09,123.31782531738281
2021-08-10,124.19120025634766
2021-08-11,124.97816467285156
2021-08-12,125.81317138671875
2021-08-13,126.23542022705078
2021-08-16,127.57906341552734
2021-08-17,126.49458312988281
2021-08-18,125.02618408203125
2021-08-19,125.0069808959961
2021-08-20,126.27385711669922
2021-08-23,126.87845611572266
2021-08-24,128.567626953125
2021-08-25,129.93331909179688
2021-08-26,129.14468383789062
2021-08-27,129.77944946289062
2021-08-30,131.26052856445312
2021-08-31,131.0970458984375
2021-09-01,131.32785034179688
2021-09-02,132.7512664794922
2021-09-03,132.00111389160156
2021-09-07,130.4622802734375
2021-09-08,129.9429168701172
2021-09-09,128.81768798828125
2021-09-10,129.20237731933594
2021-09-13,127.60586547851562
2021-09-14,127.42316436767578
2021-09-15,129.04852294921875
2021-09-16,127.79821014404297
2021-09-17,126.5287094116211
2021-09-20,126.02857971191406
2021-09-21,125.93241882324219
2021-09-22,128.06753540039062
2021-09-23,130.00064086914062
2021-09-24,130.4334259033203
2021-09-27,129.16392517089844
2021-09-28,123.98966979980469
2021-09-29,122.89327239990234
2021-09-30,118.95006561279297
2021-10-01,116.66107177734375
2021-10-04,114.73756408691406
2021-10-05,117.78633880615234
2021-10-06,117.57475280761719
2021-10-07,117.68054962158203
2021-10-08,116.82459259033203
2021-10-11,114.24705505371094
2021-10-12,114.21822357177734
2021-10-13,115.35308074951172
2021-10-14,118.65192413330078
2021-10-15,119.92143249511719
2021-10-18,120.3061294555664
2021-10-19,120.71007537841797
2021-10-20,121.71992492675781
2021-10-21,123.17218780517578
2021-10-22,123.83577728271484
2021-10-25,124.11470031738281
2021-10-26,122.9124984741211
2021-10-27,123.10484313964844
2021-10-28,126.1921157836914
2021-10-29,125.59580993652344
2021-11-01,124.32628631591797
2021-11-02,124.11470031738281
2021-11-03,120.81586456298828
2021-11-04,124.7783203125
2021-11-05,125.99974060058594
2021-11-08,127.9809799194336
2021-11-09,128.40415954589844
2021-11-10,127.21155548095703
2021-11-11,125.32649993896484
2021-11-12,125.53809356689453
2021-11-15,124.51862335205078
2021-11-16,125.8458480834961
2021-11-17,125.18224334716797
2021-11-18,125.25919342041016
2021-11-19,124.16278076171875
2021-11-22,122.99653625488281
2021-11-23,121.9941177368164
2021-11-24,120.51944732666016
2021-11-26,118.2061996459961
2021-11-29,119.32428741455078
2021-11-30,116.73152160644531
2021-12-01,114.31224822998047
2021-12-02,115.98936462402344
2021-12-03,113.8207015991211
2021-12-06,116.33634948730469
2021-12-07,119.68090057373047
2021-12-08,119.66161346435547
2021-12-09,118.64957427978516
2021-12-10,118.36042022705078
2021-12-13,117.68572235107422
2021-12-14,114.38937377929688
2021-12-15,115.42069244384766
2021-12-16,114.35082244873047
2021-12-17,111.62312316894531
2021-12-20,109.92675018310547
2021-12-21,111.78697967529297
2021-12-22,111.96048736572266
2021-12-23,113.25202941894531
2021-12-27,114.01347351074219
2021-12-28,115.19898986816406
2021-12-29,115.0447998046875
2021-12-30,114.79418182373047
2021-12-31,115.58453369140625
2022-01-03,112.66407012939453
2022-01-04,113.8592529296875
2022-01-05,112.30745697021484
2022-01-06,112.15325927734375
2022-01-07,111.2568588256836
2022-01-10,110.12918090820312
2022-01-11,111.98938751220703
2022-01-12,111.9797592163086
2022-01-13,110.28337860107422
2022-01-14,107.50749969482422
2022-01-18,106.00391387939453
2022-01-19,104.5870361328125
2022-01-20,102.66899871826172
2022-01-21,103.2183609008789
2022-01-24,103.70030212402344
2022-01-25,100.11479949951172
2022-01-26,98.83287048339844
2022-01-27,96.79914855957031
2022-01-28,98.03287506103516
2022-01-31,101.22321319580078
2022-02-01,101.12684631347656
2022-02-02,100.41358947753906
2022-02-03,88.33657836914062
2022-02-04,87.23778533935547
2022-02-07,86.22576141357422
2022-02-08,88.06671142578125
2022-02-09,91.72933197021484
2022-02-10,88.51970672607422
2022-02-11,86.01370239257812
2022-02-14,86.03299713134766
2022-02-15,87.7389907836914
2022-02-16,87.68096923828125
2022-02-17,86.84931945800781
2022-02-18,87.67131042480469
2022-02-22,87.04271697998047
2022-02-23,85.24404907226562
2022-02-24,84.80888366699219
2022-02-25,87.93241882324219
2022-02-28,86.0176773071289
2022-03-01,83.8998794555664
2022-03-02,85.22470092773438
2022-03-03,85.98866271972656
2022-03-04,82.43964385986328
2022-03-07,80.63129425048828
2022-03-08,79.65459442138672
2022-03-09,82.76844024658203
2022-03-10,80.48624420166016
2022-03-11,80.86338806152344
2022-03-14,81.22118377685547
2022-03-15,82.69107818603516
2022-03-16,84.2286605834961
2022-03-17,85.19569396972656
2022-03-18,85.16668701171875
2022-03-21,84.77020263671875
2022-03-22,85.7662353515625
2022-03-23,83.68714141845703
2022-03-24,83.49372100830078
2022-03-25,83.83218383789062
2022-03-28,83.98690795898438
2022-03-29,86.32711029052734
2022-03-30,85.19569396972656
2022-03-31,82.44933319091797
2022-04-01,83.38734436035156
2022-04-04,83.8998794555664
2022-04-05,84.02559661865234
2022-04-06,83.85150909423828
2022-04-07,83.86119842529297
2022-04-08,83.81283569335938
2022-04-11,82.9038314819336
2022-04-12,82.05284118652344
2022-04-13,83.68714141845703
2022-04-14,81.36624145507812
2022-04-18,79.92536163330078
2022-04-19,82.52667236328125
2022-04-20,83.93856048583984
2022-04-21,83.62909698486328
2022-04-22,81.87877655029297
2022-04-25,81.27921295166016
2022-04-26,78.14601135253906
2022-04-27,79.40316009521484
2022-04-28,80.66032409667969
2022-04-29,77.84623718261719
2022-05-02,79.13240051269531
2022-05-03,79.65459442138672
2022-05-04,87.32316589355469
2022-05-05,83.4356918334961
2022-05-06,82.40098571777344
2022-05-09,82.17855834960938
2022-05-10,79.90601348876953
2022-05-11,78.22338104248047
2022-05-12,80.06075286865234
2022-05-13,81.1438217163086
2022-05-16,79.10338592529297
2022-05-17,81.2695541381836
2022-05-18,78.29108428955078
2022-05-19,79.2484359741211
2022-05-20,78.99700164794922
2022-05-23,78.56183624267578
2022-05-24,79.2484359741211
2022-05-25,78.64668273925781
2022-05-26,81.46138763427734
2022-05-27,83.38314056396484
2022-05-31,81.77196502685547
2022-06-01,81.28668212890625
2022-06-02,83.96548461914062
2022-06-03,82.9657974243164
2022-06-06,83.15019989013672
2022-06-07,83.4802017211914
2022-06-08,82.14077758789062
2022-06-09,80.28697204589844
2022-06-10,77.78285217285156
2022-06-13,74.69638061523438
2022-06-14,74.24992370605469
2022-06-15,74.20137786865234
2022-06-16,70.92081451416016
2022-06-17,70.76551055908203
2022-06-21,72.60962677001953
2022-06-22,73.29873657226562
2022-06-23,74.57020568847656
2022-06-24,77.26844024658203
2022-06-27,77.210205078125
2022-06-28,75.6087417602539
2022-06-29,75.73493194580078
2022-06-30,75.88050079345703
2022-07-01,76.4337387084961
2022-07-05,76.4822769165039
2022-07-06,77.17137908935547
2022-07-07,77.96726989746094
2022-07-08,76.44343566894531
2022-07-11,75.89020538330078
2022-07-12,74.52167510986328
2022-07-13,73.79374694824219
2022-07-14,73.23079681396484
2022-07-15,75.00696563720703
2022-07-18,73.64814758300781
2022-07-19,77.43344116210938
2022-07-20,78.81168365478516
2022-07-21,80.51991271972656
2022-07-22,81.85930633544922
2022-07-25,81.82050323486328
2022-07-26,82.4222640991211
2022-07-27,84.67401123046875
2022-07-28,87.33343505859375
2022-07-29,89.32313537597656
2022-08-01,88.51754760742188
2022-08-02,92.56489562988281
2022-08-03,94.44783020019531
2022-08-04,94.82636260986328
2022-08-05,94.36048889160156
2022-08-08,96.72871398925781
2022-08-09,95.16607666015625
2022-08-10,97.52459716796875
2022-08-11,98.1651611328125
2022-08-12,100.33930206298828
2022-08-15,100.45577239990234
2022-08-16,100.90225219726562
2022-08-17,99.31047821044922
2022-08-18,99.33959197998047
2022-08-19,96.60254669189453
2022-08-22,94.1275405883789
2022-08-23,93.32196044921875
2022-08-24,93.30254364013672
2022-08-25,94.6807632446289
2022-08-26,90.23548889160156
2022-08-29,89.34254455566406
2022-08-30,88.66311645507812
2022-08-31,88.71182250976562
2022-09-01,89.67587280273438
2022-09-02,88.81893920898438
2022-09-06,90.07511901855469
2022-09-07,93.28863525390625
2022-09-08,93.902099609375
2022-09-09,94.33057403564453
2022-09-12,95.04143524169922
2022-09-13,91.26315307617188
2022-09-14,92.08112335205078
2022-09-15,91.8084716796875
2022-09-16,90.81521606445312
2022-09-19,93.9410629272461
2022-09-20,92.3537826538086
2022-09-21,90.93206024169922
2022-09-22,88.32230377197266
2022-09-23,87.50433349609375
2022-09-26,86.55976104736328
2022-09-27,86.04365539550781
2022-09-28,88.19571685791016
2022-09-29,85.78073120117188
2022-09-30,85.06986999511719
2022-10-03,87.83541870117188
2022-10-04,90.6983413696289
2022-10-05,90.23092651367188
2022-10-06,89.25714874267578
2022-10-07,86.92979431152344
2022-10-10,86.49160766601562
2022-10-11,86.71556854248047
2022-10-12,84.93354797363281
2022-10-13,86.02418518066406
2022-10-14,83.9402847290039
2022-10-17,88.1762466430664
2022-10-18,91.12682342529297
2022-10-19,90.46465301513672
2022-10-20,88.65341186523438
2022-10-21,91.39946746826172
2022-10-24,93.4833755493164
2022-10-25,95.64519500732422
2022-10-26,96.47289276123047
2022-10-27,97.91409301757812
2022-10-28,99.83245086669922
2022-10-31,99.74481201171875
2022-11-01,102.77327728271484
2022-11-02,101.53657531738281
2022-11-03,104.36056518554688
2022-11-04,104.3995132446289
2022-11-07,105.87965393066406
2022-11-08,105.43171691894531
2022-11-09,102.58827209472656
2022-11-10,108.81075286865234
2022-11-11,108.284912109375
2022-11-14,106.12311553955078
2022-11-15,109.1905288696289
2022-11-16,109.46319580078125
2022-11-17,107.8856430053711
2022-11-18,109.67742919921875
2022-11-21,109.34545135498047
2022-11-22,109.9215316772461
2022-11-23,110.57569122314453
2022-11-25,110.81978607177734
2022-11-28,107.02165222167969
2022-11-29,107.28528594970703
2022-11-30,109.69694519042969
2022-12-01,111.11271667480469
2022-12-02,110.84908294677734
2022-12-05,109.39427947998047
2022-12-06,108.19331359863281
2022-12-07,108.35931396484375
2022-12-08,108.7107925415039
2022-12-09,108.60340118408203
2022-12-12,110.61476135253906
2022-12-13,112.27460479736328
2022-12-14,112.04029083251953
2022-12-15,108.02732849121094
2022-12-16,107.31458282470703
2022-12-19,105.91835021972656
2022-12-20,105.73282623291016
2022-12-21,108.52529907226562
2022-12-22,107.21693420410156
2022-12-23,107.13883209228516
2022-12-27,108.10545349121094
2022-12-28,106.36746978759766
2022-12-29,109.00371551513672
2022-12-30,107.958984375
2023-01-03,108.14450073242188
2023-01-04,107.97850799560547
2023-01-05,104.91265106201172
2023-01-06,108.6424560546875
2023-01-09,109.15017700195312
2023-01-10,110.27302551269531
2023-01-11,112.1476821899414
2023-01-12,113.44628143310547
2023-01-13,114.16880798339844
2023-01-17,113.26077270507812
2023-01-18,110.85885620117188
2023-01-19,106.06478881835938
2023-01-20,107.57819366455078
2023-01-23,99.02505493164062
2023-01-24,101.1242904663086
2023-01-25,100.11859893798828
2023-01-26,98.93717956542969
2023-01-27,100.0014419555664
2023-01-30,98.71261596679688
2023-01-31,101.55389404296875
2023-02-01,102.44241333007812
2023-02-02,103.42855834960938
2023-02-03,102.76461029052734
2023-02-06,101.59294891357422
2023-02-07,105.22510528564453
2023-02-08,103.73123168945312
2023-02-09,103.55548095703125
2023-02-10,103.66288757324219
2023-02-13,104.61974334716797
2023-02-14,104.80525207519531
2023-02-15,105.33251190185547
2023-02-16,103.74099731445312
2023-02-17,104.75643157958984
2023-02-21,101.15225982666016
2023-02-22,100.89761352539062
2023-02-23,101.18162536621094
2023-02-24,100.2903823852539
2023-02-27,100.43730163574219
2023-02-28,100.53524017333984
2023-03-01,99.00736999511719
2023-03-02,100.14347839355469
2023-03-03,101.77906799316406
2023-03-06,101.43627166748047
2023-03-07,100.06511688232422
2023-03-08,99.67335510253906
2023-03-09,98.40994262695312
2023-03-10,96.94084167480469
2023-03-13,95.88308715820312
2023-03-14,97.84188842773438
2023-03-15,94.5609130859375
2023-03-16,95.15834045410156
2023-03-17,92.77840423583984
2023-03-20,95.63824462890625
2023-03-21,96.49031829833984
2023-03-22,95.55989074707031
2023-03-23,95.22689819335938
2023-03-24,96.55887603759766
2023-03-27,97.36198425292969
2023-03-28,97.91043853759766
2023-03-29,99.38934326171875
2023-03-30,100.2903823852539
2023-03-31,102.54298400878906
2023-04-03,102.30794525146484
2023-04-04,99.09551239013672
2023-04-05,98.20426940917969
2023-04-06,98.19447326660156
2023-04-10,99.45789337158203
2023-04-11,100.61358642578125
2023-04-12,101.35792541503906
2023-04-13,102.42547607421875
2023-04-14,102.28836059570312
2023-04-17,102.49403381347656
2023-04-18,102.04350280761719
2023-04-19,101.60276794433594
2023-04-20,101.86721801757812
2023-04-21,102.16102600097656
2023-04-24,102.38629150390625
2023-04-25,100.79967498779297
2023-04-26,98.89965057373047
2023-04-27,101.69092559814453
2023-04-28,101.70071411132812
2023-05-01,102.34712982177734
2023-05-02,102.36670684814453
2023-05-03,102.00433349609375
2023-05-04,104.13941192626953
2023-05-05,106.72503662109375
2023-05-08,105.12860870361328
2023-05-09,104.59973907470703
2023-05-10,104.60953521728516
2023-05-11,102.95435333251953
2023-05-12,102.59196472167969
2023-05-15,102.4842300415039
2023-05-16,101.1326675415039
2023-05-17,101.80844116210938
2023-05-18,102.27857208251953
2023-05-19,102.8270263671875
2023-05-22,102.1904067993164
2023-05-23,101.99452209472656
2023-05-24,98.97798919677734
2023-05-25,96.85269927978516
2023-05-26,96.64632415771484
2023-05-30,96.88217163085938
2023-05-31,98.46427917480469
2023-06-01,100.36085510253906
2023-06-02,103.24009704589844
2023-06-05,104.321044921875
2023-06-06,104.44879913330078
2023-06-07,105.22510528564453
2023-06-08,107.16098022460938
2023-06-09,107.8095474243164
2023-06-12,106.93496704101562
2023-06-13,108.90032196044922
2023-06-14,109.84368896484375
2023-06-15,111.37665557861328
2023-06-16,111.47493743896484
2023-06-20,111.28822326660156
2023-06-21,111.5633773803711
2023-06-22,110.4824447631836
2023-06-23,109.10668182373047
2023-06-26,108.75291442871094
2023-06-27,109.67665100097656
2023-06-28,108.62516021728516
2023-06-29,109.41130065917969
2023-06-30,110.66914367675781
2023-07-03,109.892822265625
2023-07-05,108.31071472167969
2023-07-06,107.64250183105469
2023-07-07,107.67196655273438
2023-07-10,109.80437469482422
2023-07-11,110.70844268798828
2023-07-12,109.68646240234375
2023-07-13,108.83153533935547
2023-07-14,107.55404663085938
2023-07-17,108.71360778808594
2023-07-18,108.98876190185547
2023-07-19,109.52924346923828
2023-07-20,111.5830307006836
2023-07-21,111.7992172241211
2023-07-24,111.98592376708984
2023-07-25,112.36917877197266
2023-07-26,111.85819244384766
2023-07-27,110.94429779052734
2023-07-28,110.66914367675781
2023-07-31,110.79689025878906
2023-08-01,109.99109649658203
2023-08-02,110.13849639892578
2023-08-03,106.5222396850586
2023-08-04,103.83953857421875
2023-08-07,105.10718536376953
2023-08-08,103.32855224609375
2023-08-09,100.55738830566406
2023-08-10,100.66548156738281
2023-08-11,100.55738830566406
2023-08-14,100.34119415283203
2023-08-15,99.27008056640625
2023-08-16,98.28739929199219
2023-08-17,97.78623962402344
2023-08-18,97.73711395263672
2023-08-21,98.17930603027344
2023-08-22,97.77642059326172
2023-08-23,98.82787322998047
2023-08-24,97.9238052368164
2023-08-25,99.41748046875
2023-08-28,100.05622100830078
2023-08-29,100.51808166503906
2023-08-30,102.02644348144531
2023-08-31,102.07572937011719
2023-09-01,101.12932586669922
2023-09-05,96.35775756835938
2023-09-06,96.42676544189453
2023-09-07,94.34661102294922
2023-09-08,93.8733901977539
2023-09-11,95.29303741455078
2023-09-12,95.22401428222656
2023-09-13,93.66636657714844
2023-09-14,94.95784759521484
2023-09-15,94.19873046875
2023-09-18,94.12972259521484
2023-09-19,93.49877166748047
2023-09-20,92.2467269897461
2023-09-21,90.12713623046875
2023-09-22,89.61449432373047
2023-09-25,89.70321655273438
2023-09-26,88.2540054321289
2023-09-27,89.0328369140625
2023-09-28,89.76237487792969
2023-09-29,89.74264526367188
2023-10-02,90.52147674560547
2023-10-03,88.85537719726562
2023-10-04,89.92996978759766
2023-10-05,88.865234375
2023-10-06,89.68350219726562
2023-10-09,89.80180358886719
2023-10-10,90.6496353149414
2023-10-11,91.0636978149414
2023-10-12,89.99897766113281
2023-10-13,88.89481353759766
2023-10-16,90.60035705566406
2023-10-17,91.70450592041016
2023-10-18,89.06240844726562
2023-10-19,90.85667419433594
2023-10-20,90.5116195678711
2023-10-23,88.38216400146484
2023-10-24,88.17513275146484
2023-10-25,86.5188980102539
2023-10-26,87.43574523925781
2023-10-27,86.923095703125
2023-10-30,88.00753784179688
2023-10-31,92.21714782714844
2023-11-01,93.14386749267578
2023-11-02,92.97625732421875
2023-11-03,95.5592041015625
2023-11-06,94.80010986328125
2023-11-07,95.40147399902344
2023-11-08,95.44090270996094
2023-11-09,95.45076751708984
2023-11-10,97.06758117675781
2023-11-13,97.11687469482422
2023-11-14,99.76882934570312
2023-11-15,98.8224105834961
2023-11-16,99.8279800415039
2023-11-17,99.72940826416016
2023-11-20,99.11615753173828
2023-11-21,99.91731262207031
2023-11-22,101.1042251586914
2023-11-24,102.13286590576172
2023-11-27,102.05374908447266
2023-11-28,101.51963806152344
2023-11-29,102.37025451660156
2023-11-30,103.98245239257812
2023-12-01,105.04077911376953
2023-12-04,105.30783081054688
2023-12-05,104.63525390625
2023-12-06,104.9418716430664
2023-12-07,104.88252258300781
2023-12-08,105.21880340576172
2023-12-11,106.52439880371094
2023-12-12,106.76178741455078
2023-12-13,107.98825073242188
2023-12-14,109.71915435791016
2023-12-15,109.51144409179688
2023-12-18,109.50155639648438
2023-12-19,110.362060546875
2023-12-20,108.472900390625
2023-12-21,110.47085571289062
2023-12-22,111.41048431396484
2023-12-26,112.3797836303711
2023-12-27,113.13148498535156
2023-12-28,113.07215118408203
2023-12-29,113.11170196533203
2024-01-02,112.42923736572266
2024-01-03,110.34227752685547
2024-01-04,111.10386657714844
2024-01-05,110.92583465576172
2024-01-08,111.6181869506836
2024-01-09,110.88626861572266
2024-01-10,111.01483917236328
2024-01-11,110.4510726928711
2024-01-12,110.51042175292969
2024-01-16,109.74881744384766
2024-01-17,108.49268341064453
2024-01-18,110.18402099609375
2024-01-19,110.64888763427734
2024-01-22,112.14241027832031
2024-01-23,112.51825714111328
2024-01-24,110.4807357788086
2024-01-25,111.74677276611328
2024-01-26,111.1632080078125
2024-01-29,112.12261962890625
2024-01-30,112.50836944580078
2024-01-31,111.21266174316406
2024-02-01,114.12056732177734
2024-02-02,114.16014099121094
2024-02-05,112.83476257324219
2024-02-06,118.25494384765625
2024-02-07,122.00357818603516
2024-02-08,121.0441665649414
2024-02-09,122.94320678710938
2024-02-12,121.95413208007812
2024-02-13,120.4012680053711
2024-02-14,122.80474090576172
2024-02-15,123.06190490722656
2024-02-16,122.43877410888672
2024-02-20,123.1033935546875
2024-02-21,122.498291015625
2024-02-22,124.0953598022461
2024-02-23,124.62110900878906
2024-02-26,124.7004623413086
2024-02-27,124.68062591552734
2024-02-28,124.62110900878906
2024-02-29,126.02970886230469
2024-03-01,126.91256713867188
2024-03-04,126.82328033447266
2024-03-05,125.1766128540039
2024-03-06,125.3353271484375
2024-03-07,125.95035552978516
2024-03-08,126.0594711303711
2024-03-11,125.16669464111328
2024-03-12,127.42839050292969
2024-03-13,126.9919204711914
2024-03-14,126.93240356445312
2024-03-15,126.24793243408203
2024-03-18,126.46617126464844
2024-03-19,127.41846466064453
2024-03-20,127.6763916015625
2024-03-21,128.94610595703125
2024-03-22,128.17236328125
2024-03-25,126.7340087890625
2024-03-26,126.87287902832031
2024-03-27,128.3409881591797
2024-03-28,128.20211791992188
2024-04-01,127.60694122314453
2024-04-02,127.09110260009766
2024-04-03,127.82518005371094
2024-04-04,126.22809600830078
2024-04-05,127.23991394042969
2024-04-08,126.72408294677734
2024-04-09,127.89460754394531
2024-04-10,127.1605453491211
2024-04-11,127.75572204589844
2024-04-12,127.0811996459961
2024-04-15,126.26777648925781
2024-04-16,126.97207641601562
2024-04-17,125.20636749267578
2024-04-18,126.13882446289062
2024-04-19,126.81336212158203
2024-04-22,127.94419860839844
2024-04-23,129.6702423095703
2024-04-24,129.62062072753906
2024-04-25,129.5611114501953
2024-04-26,131.33673095703125
2024-04-29,131.52520751953125
2024-04-30,129.650390625
2024-05-01,129.90830993652344
2024-05-02,134.89791870117188
2024-05-03,136.10812377929688
2024-05-06,138.08212280273438
2024-05-07,138.9054718017578
2024-05-08,140.06607055664062
2024-05-09,141.46475219726562
2024-05-10,141.8516082763672
2024-05-13,140.13551330566406
2024-05-14,140.92910766601562
2024-05-15,142.63526916503906
2024-05-16,141.5341796875
2024-05-17,142.1690673828125
2024-05-20,144.59938049316406
2024-05-21,144.77792358398438
2024-05-22,144.03395080566406
2024-05-23,142.5658416748047
2024-05-24,143.09158325195312
2024-05-28,139.23281860351562
2024-05-29,136.8421630859375
2024-05-30,138.642333984375
2024-05-31,140.2535400390625
2024-06-03,137.8566436767578
2024-06-04,136.35484313964844
2024-06-05,138.91087341308594
2024-06-06,136.12608337402344
2024-06-07,136.5736541748047
2024-06-10,138.4931640625
2024-06-11,137.76712036132812
2024-06-12,139.91537475585938
2024-06-13,139.9054412841797
2024-06-14,137.2698516845703
2024-06-17,138.7815704345703
2024-06-18,139.60707092285156
2024-06-20,138.47325134277344
2024-06-21,137.9163055419922
2024-06-24,137.5880889892578
2024-06-25,136.18576049804688
2024-06-26,135.4696807861328
2024-06-27,135.64869689941406
2024-06-28,134.89283752441406
2024-07-01,130.8151092529297
2024-07-02,131.5511016845703
2024-07-03,131.98870849609375
2024-07-05,133.5302734375
2024-07-08,133.33135986328125
2024-07-09,132.86390686035156
2024-07-10,135.59896850585938
2024-07-11,137.1206512451172
2024-07-12,137.66766357421875
2024-07-15,136.5537567138672
2024-07-16,140.4922332763672
2024-07-17,138.2445068359375
2024-07-18,137.2897186279297
2024-07-19,136.74273681640625
2024-07-22,138.58265686035156
2024-07-23,139.95516967773438
2024-07-24,135.9669647216797
2024-07-25,136.38467407226562
2024-07-26,140.0745086669922
2024-07-29,140.76075744628906
2024-07-30,132.75450134277344
2024-07-31,132.7744140625
2024-08-01,132.60533142089844
2024-08-02,129.44261169433594
2024-08-05,125.45441436767578
2024-08-06,126.6976089477539
2024-08-07,126.14065551757812
2024-08-08,127.63250732421875
2024-08-09,127.8910903930664
2024-08-12,126.80701446533203
2024-08-13,130.994140625
2024-08-14,130.77532958984375
2024-08-15,132.46609497070312
2024-08-16,132.07821655273438
2024-08-19,133.64962768554688
2024-08-20,133.42086791992188
2024-08-21,135.06190490722656
2024-08-22,134.6839599609375
2024-08-23,136.17581176757812
2024-08-26,135.5094451904297
2024-08-27,134.6839599609375
2024-08-28,135.08180236816406
2024-08-29,135.39093017578125
2024-08-30,137.14601135253906
2024-09-03,130.34506225585938
2024-09-04,128.72958374023438
2024-09-05,127.67253875732422
2024-09-06,126.3562240600586
2024-09-09,128.94895935058594
2024-09-10,129.45755004882812
2024-09-11,129.5074005126953
2024-09-12,130.6442108154297
2024-09-13,130.4647216796875
2024-09-16,132.41925048828125
2024-09-17,132.76828002929688
2024-09-18,132.4890594482422
2024-09-19,135.91944885253906
2024-09-20,134.43360900878906
2024-09-23,134.1344451904297
2024-09-24,132.66854858398438
2024-09-25,133.23696899414062
2024-09-26,133.75550842285156
2024-09-27,134.1344451904297
2024-09-30,134.6529998779297
2024-10-01,134.01478576660156
2024-10-02,134.00482177734375
2024-10-03,132.68849182128906
2024-10-04,133.09735107421875
2024-10-07,133.65579223632812
2024-10-08,133.8253173828125
2024-10-09,135.9094696044922
2024-10-10,133.79539489746094
2024-10-11,136.47789001464844
2024-10-14,136.85682678222656
2024-10-15,136.2983856201172
2024-10-16,137.0762176513672
2024-10-17,134.7826385498047
2024-10-18,133.9449920654297
2024-10-21,132.15000915527344
2024-10-22,131.00320434570312
2024-10-23,131.35223388671875
2024-10-24,130.28521728515625
2024-10-25,130.0558624267578
2024-10-28,130.42481994628906
2024-10-29,129.52734375
2024-10-30,129.85643005371094
2024-10-31,121.43998718261719
2024-11-01,119.12646484375
2024-11-04,120.50260925292969
2024-11-05,121.91865539550781
2024-11-06,123.38455200195312
2024-11-07,123.31474304199219
2024-11-08,124.02275848388672
2024-11-11,124.28202819824219
2024-11-12,124.44158935546875
2024-11-13,123.38455200195312
2024-11-14,121.2904052734375
2024-11-15,121.43998718261719
2024-11-18,122.11808776855469
2024-11-19,121.88874053955078
2024-11-20,122.47708892822266
2024-11-21,125.00999450683594
2024-11-22,126.51578521728516
2024-11-25,128.5800018310547
2024-11-26,124.54000091552734
2024-11-27,125.61000061035156
2024-11-29,126.75
2024-12-02,127.01000213623047
2024-12-03,127.69000244140625
2024-12-04,127.54000091552734
2024-12-05,126.2300033569336
2024-12-06,126.37000274658203
2024-12-09,129.35000610351562
2024-12-10,128.57000732421875
2024-12-11,123.37999725341797
2024-12-12,121.06999969482422
2024-12-13,120.5999984741211
2024-12-16,120.77999877929688
2024-12-17,120.7699966430664
