,WELL
2014-09-29,41.339725494384766
2014-09-30,41.10249710083008
2014-10-01,41.3133659362793
2014-10-02,41.05635070800781
2014-10-03,41.372676849365234
2014-10-06,41.68242263793945
2014-10-07,41.84059524536133
2014-10-08,42.72365951538086
2014-10-09,42.802734375
2014-10-10,43.8110237121582
2014-10-13,43.876922607421875
2014-10-14,44.430484771728516
2014-10-15,44.58866500854492
2014-10-16,44.51616287231445
2014-10-17,44.15370178222656
2014-10-20,44.84566879272461
2014-10-21,44.93792724609375
