,DE
2021-06-01,348.43109130859375
2021-06-02,340.8816223144531
2021-06-03,342.98406982421875
2021-06-04,340.81475830078125
2021-06-07,339.658447265625
2021-06-08,340.75738525390625
2021-06-09,334.020263671875
2021-06-10,326.2892150878906
2021-06-11,326.4134521484375
2021-06-14,320.6510314941406
2021-06-15,323.097412109375
2021-06-16,321.6257629394531
2021-06-17,313.8087158203125
2021-06-18,314.37249755859375
2021-06-21,322.88720703125
2021-06-22,326.91998291015625
2021-06-23,332.3193054199219
2021-06-24,335.0618896484375
2021-06-25,334.45977783203125
2021-06-28,334.3642883300781
2021-06-29,334.3067626953125
2021-06-30,337.9283142089844
2021-07-01,339.442138671875
2021-07-02,337.7271728515625
2021-07-06,334.8049621582031
2021-07-07,337.1331481933594
2021-07-08,329.1810302734375
2021-07-09,334.833740234375
2021-07-12,339.43255615234375
2021-07-13,336.06964111328125
2021-07-14,331.0876159667969
2021-07-15,331.5953674316406
2021-07-16,328.13665771484375
2021-07-19,320.9127197265625
2021-07-20,333.44451904296875
2021-07-21,338.2061767578125
2021-07-22,336.6061706542969
2021-07-23,339.8349914550781
2021-07-26,340.5630798339844
2021-07-27,338.7044372558594
2021-07-28,338.74273681640625
2021-07-29,344.7212219238281
2021-07-30,346.4361877441406
2021-08-02,341.0325622558594
2021-08-03,350.52728271484375
2021-08-04,345.5547790527344
2021-08-05,349.0517883300781
2021-08-06,351.5044860839844
2021-08-09,353.8422546386719
2021-08-10,360.8363037109375
2021-08-11,369.89984130859375
2021-08-12,369.4590759277344
2021-08-13,367.9070129394531
2021-08-16,366.9776916503906
2021-08-17,360.5584716796875
2021-08-18,356.0362548828125
2021-08-19,343.9355773925781
2021-08-20,336.7019958496094
2021-08-23,347.59552001953125
2021-08-24,352.5584716796875
2021-08-25,360.5968322753906
2021-08-26,363.89263916015625
2021-08-27,363.58599853515625
2021-08-30,365.0328063964844
2021-08-31,362.18719482421875
2021-09-01,360.9224548339844
2021-09-02,368.8172302246094
2021-09-03,373.0232849121094
2021-09-07,356.1607666015625
2021-09-08,354.71417236328125
2021-09-09,349.5500183105469
2021-09-10,347.85418701171875
2021-09-13,346.3691101074219
2021-09-14,341.0613098144531
2021-09-15,344.6924133300781
2021-09-16,340.43853759765625
2021-09-17,334.46002197265625
2021-09-20,325.4923400878906
2021-09-21,322.828857421875
2021-09-22,326.5558166503906
2021-09-23,336.7690734863281
2021-09-24,334.61334228515625
2021-09-27,337.6505126953125
2021-09-28,339.1068420410156
2021-09-29,337.1656799316406
2021-09-30,321.9828186035156
2021-10-01,328.8343200683594
2021-10-04,325.22119140625
2021-10-05,325.07708740234375
2021-10-06,325.18280029296875
2021-10-07,330.6504821777344
2021-10-08,329.7663879394531
2021-10-11,319.59967041015625
2021-10-12,317.6874084472656
2021-10-13,316.14990234375
2021-10-14,316.8898010253906
2021-10-15,319.7630615234375
2021-10-18,318.8789367675781
2021-10-19,329.68951416015625
2021-10-20,330.6120910644531
2021-10-21,329.53582763671875
2021-10-22,327.40252685546875
2021-10-25,338.94342041015625
2021-10-26,327.8252868652344
2021-10-27,325.0193786621094
2021-10-28,336.0414123535156
2021-10-29,328.9400329589844
2021-11-01,344.7379455566406
2021-11-02,341.422607421875
2021-11-03,329.6510925292969
2021-11-04,337.146484375
2021-11-05,341.32666015625
2021-11-08,346.7655029296875
2021-11-09,341.9127197265625
2021-11-10,338.8376770019531
2021-11-11,342.10491943359375
2021-11-12,344.8436584472656
2021-11-15,347.0441589355469
2021-11-16,347.8705749511719
2021-11-17,339.71221923828125
2021-11-18,343.1619567871094
2021-11-19,332.630126953125
2021-11-22,335.5224914550781
2021-11-23,335.6378173828125
2021-11-24,353.4921569824219
2021-11-26,345.26641845703125
2021-11-29,334.4942932128906
2021-11-30,332.0439147949219
2021-12-01,328.2097473144531
2021-12-02,336.9254455566406
2021-12-03,335.5993347167969
2021-12-06,340.6635437011719
2021-12-07,347.2267150878906
2021-12-08,346.9577331542969
2021-12-09,347.78411865234375
2021-12-10,344.36309814453125
2021-12-13,337.69427490234375
2021-12-14,334.9362487792969
2021-12-15,330.5063171386719
2021-12-16,334.6864929199219
2021-12-17,333.47564697265625
2021-12-20,325.4326171875
2021-12-21,336.1471252441406
2021-12-22,333.4468078613281
2021-12-23,335.5801696777344
2021-12-27,337.0503845214844
2021-12-28,336.1086730957031
2021-12-29,332.20721435546875
2021-12-30,329.6722412109375
2021-12-31,330.5011901855469
2022-01-03,337.4603271484375
2022-01-04,357.8750915527344
2022-01-05,358.6076354980469
2022-01-06,362.7618713378906
2022-01-07,364.9691162109375
2022-01-10,366.13543701171875
2022-01-11,366.80047607421875
2022-01-12,362.6558837890625
2022-01-13,366.6462707519531
2022-01-14,365.84625244140625
2022-01-18,370.0390930175781
2022-01-19,362.3184509277344
2022-01-20,353.7207946777344
2022-01-21,351.1183776855469
2022-01-24,350.8774108886719
2022-01-25,354.9160461425781
2022-01-26,358.7907409667969
2022-01-27,362.3763122558594
2022-01-28,360.2847595214844
2022-01-31,362.8004455566406
2022-02-01,364.2269592285156
2022-02-02,360.9498291015625
2022-02-03,357.4895324707031
2022-02-04,356.14013671875
2022-02-07,358.7522277832031
2022-02-08,375.7934265136719
2022-02-09,381.1139831542969
2022-02-10,378.9452209472656
2022-02-11,378.48260498046875
2022-02-14,373.26806640625
2022-02-15,379.1862487792969
2022-02-16,376.4488220214844
2022-02-17,366.7812194824219
2022-02-18,355.7641906738281
2022-02-22,340.9977111816406
2022-02-23,325.3251953125
2022-02-24,330.3758544921875
2022-02-25,334.44342041015625
2022-02-28,347.0122375488281
2022-03-01,345.6917419433594
2022-03-02,362.39569091796875
2022-03-03,368.1305847167969
2022-03-04,375.9765625
2022-03-07,355.6678466796875
2022-03-08,351.74481201171875
2022-03-09,355.5328674316406
2022-03-10,364.4871826171875
2022-03-11,375.4078674316406
2022-03-14,379.629638671875
2022-03-15,374.43438720703125
2022-03-16,374.17413330078125
2022-03-17,391.4755554199219
2022-03-18,398.2226257324219
2022-03-21,407.0323791503906
2022-03-22,412.1023864746094
2022-03-23,415.9289245605469
2022-03-24,416.6036376953125
2022-03-25,420.6808166503906
2022-03-28,416.97955322265625
2022-03-29,398.0010070800781
2022-03-30,401.5570068359375
2022-03-31,401.4700927734375
2022-04-01,402.76495361328125
2022-04-04,403.39306640625
2022-04-05,399.7789611816406
2022-04-06,397.40185546875
2022-04-07,395.6720886230469
2022-04-08,404.2143859863281
2022-04-11,404.4173583984375
2022-04-12,405.5963439941406
2022-04-13,412.9017333984375
2022-04-14,422.0431823730469
2022-04-18,423.6859436035156
2022-04-19,423.0771179199219
2022-04-20,422.6615905761719
2022-04-21,410.0704345703125
2022-04-22,389.98046875
2022-04-25,372.528564453125
2022-04-26,368.9145202636719
2022-04-27,372.5478820800781
2022-04-28,371.8618469238281
2022-04-29,364.83660888671875
2022-05-02,368.3927001953125
2022-05-03,376.3262634277344
2022-05-04,383.00360107421875
2022-05-05,370.1417236328125
2022-05-06,364.7496337890625
2022-05-09,352.2550354003906
2022-05-10,352.4676208496094
2022-05-11,351.7718505859375
2022-05-12,350.75726318359375
2022-05-13,354.34228515625
2022-05-16,361.8410339355469
2022-05-17,371.3206787109375
2022-05-18,356.2557067871094
2022-05-19,352.342041015625
2022-05-20,302.75982666015625
2022-05-23,324.0672607421875
2022-05-24,325.6810607910156
2022-05-25,331.4210510253906
2022-05-26,335.8081970214844
2022-05-27,348.5830383300781
2022-05-31,345.73236083984375
2022-06-01,340.29193115234375
2022-06-02,348.92120361328125
2022-06-03,348.84393310546875
2022-06-06,350.6895751953125
2022-06-07,355.45355224609375
2022-06-08,343.0652770996094
2022-06-09,333.7015686035156
2022-06-10,323.941650390625
2022-06-13,313.9595642089844
2022-06-14,315.58294677734375
2022-06-15,319.4482727050781
2022-06-16,306.8764343261719
2022-06-17,311.85296630859375
2022-06-21,318.1823425292969
2022-06-22,307.2242736816406
2022-06-23,287.4918212890625
2022-06-24,300.4019775390625
2022-06-27,304.71173095703125
2022-06-28,298.7495422363281
2022-06-29,291.5918884277344
2022-06-30,290.4474182128906
2022-07-01,292.5423278808594
2022-07-05,283.3285827636719
2022-07-06,280.4287109375
2022-07-07,294.8118591308594
2022-07-08,295.461669921875
2022-07-11,289.41937255859375
2022-07-12,287.043212890625
2022-07-13,287.8384704589844
2022-07-14,285.4623107910156
2022-07-15,288.73077392578125
2022-07-18,288.97320556640625
2022-07-19,302.2022399902344
2022-07-20,305.85870361328125
2022-07-21,307.0031433105469
2022-07-22,302.85211181640625
2022-07-25,313.229736328125
2022-07-26,309.82550048828125
2022-07-27,315.8968505859375
2022-07-28,321.6385498046875
2022-07-29,332.84051513671875
2022-08-01,328.0008544921875
2022-08-02,323.1708984375
2022-08-03,326.3714904785156
2022-08-04,332.0646667480469
2022-08-05,332.9665832519531
2022-08-08,333.35455322265625
2022-08-09,333.3254699707031
2022-08-10,341.74395751953125
2022-08-11,351.01593017578125
2022-08-12,357.0679626464844
2022-08-15,355.021484375
2022-08-16,358.83319091796875
2022-08-17,353.7024230957031
2022-08-18,356.9030456542969
2022-08-19,358.52276611328125
2022-08-22,358.50335693359375
2022-08-23,363.58544921875
2022-08-24,369.8896179199219
2022-08-25,376.4556579589844
2022-08-26,367.9498596191406
2022-08-29,369.142822265625
2022-08-30,357.6304626464844
2022-08-31,354.2456359863281
2022-09-01,352.8101806640625
2022-09-02,351.3068542480469
2022-09-06,350.18182373046875
2022-09-07,354.9148254394531
2022-09-08,357.3782958984375
2022-09-09,361.0346374511719
2022-09-12,362.76104736328125
2022-09-13,352.3543395996094
2022-09-14,350.0265808105469
2022-09-15,347.9608459472656
2022-09-16,343.8194885253906
2022-09-19,351.7626953125
2022-09-20,344.8765869140625
2022-09-21,339.270751953125
2022-09-22,335.7016906738281
2022-09-23,324.15045166015625
2022-09-26,322.2301330566406
2022-09-27,325.5665283203125
2022-09-28,335.47857666015625
2022-09-29,331.8102111816406
2022-09-30,324.89178466796875
2022-10-03,334.77801513671875
2022-10-04,350.5803527832031
2022-10-05,346.18212890625
2022-10-06,345.8902282714844
2022-10-07,346.5518798828125
2022-10-10,349.98675537109375
2022-10-11,353.5383605957031
2022-10-12,351.47552490234375
2022-10-13,357.27490234375
2022-10-14,347.5152587890625
2022-10-17,352.8183288574219
2022-10-18,361.3033142089844
2022-10-19,361.3131103515625
2022-10-20,355.66937255859375
2022-10-21,372.7366638183594
2022-10-24,375.49041748046875
2022-10-25,381.0757141113281
2022-10-26,380.6378173828125
2022-10-27,383.9559631347656
2022-10-28,386.15509033203125
2022-10-31,385.15283203125
2022-11-01,378.2344055175781
2022-11-02,375.5487976074219
2022-11-03,383.0218200683594
2022-11-04,384.4424743652344
2022-11-07,388.0232849121094
2022-11-08,393.6669616699219
2022-11-09,386.3885803222656
2022-11-10,396.6250915527344
2022-11-11,395.0876770019531
2022-11-14,395.97314453125
2022-11-15,396.0023193359375
2022-11-16,395.4476623535156
2022-11-17,401.860107421875
2022-11-18,403.0958557128906
2022-11-21,400.6048278808594
2022-11-22,405.3338317871094
2022-11-23,425.72900390625
2022-11-25,429.57257080078125
2022-11-28,429.3195495605469
2022-11-29,429.0859680175781
2022-11-30,429.115234375
2022-12-01,429.90338134765625
2022-12-02,433.60101318359375
2022-12-05,425.115966796875
2022-12-06,426.4393005371094
2022-12-07,428.774658203125
2022-12-08,430.9931945800781
2022-12-09,423.0920104980469
2022-12-12,425.2716064453125
2022-12-13,425.4078369140625
2022-12-14,426.6242370605469
2022-12-15,418.2073669433594
2022-12-16,419.4722900390625
2022-12-19,421.0096740722656
2022-12-20,423.6271667480469
2022-12-21,429.73797607421875
2022-12-22,424.1137390136719
2022-12-23,425.1548767089844
2022-12-27,424.3958740234375
2022-12-28,418.5868225097656
2022-12-29,418.25506591796875
2022-12-30,418.3721618652344
2023-01-03,414.0104675292969
2023-01-04,413.2200927734375
2023-01-05,404.68206787109375
2023-01-06,416.1376647949219
2023-01-09,417.8257141113281
2023-01-10,426.83209228515625
2023-01-11,422.9778137207031
2023-01-12,425.5245666503906
2023-01-13,428.978759765625
2023-01-17,427.5834655761719
2023-01-18,415.6692810058594
2023-01-19,398.7005615234375
2023-01-20,400.652099609375
2023-01-23,399.4226379394531
2023-01-24,406.5750732421875
2023-01-25,403.61846923828125
2023-01-26,410.9953308105469
2023-01-27,408.0484619140625
2023-01-30,410.4098205566406
2023-01-31,412.5955810546875
2023-02-01,416.6450500488281
2023-02-02,396.7002258300781
2023-02-03,396.22210693359375
2023-02-06,400.2911071777344
2023-02-07,399.5982666015625
2023-02-08,397.8126220703125
2023-02-09,398.1248779296875
2023-02-10,407.6679382324219
2023-02-13,405.26751708984375
2023-02-14,399.39337158203125
2023-02-15,400.105712890625
2023-02-16,393.1972351074219
2023-02-17,422.8119201660156
2023-02-21,416.8207092285156
2023-02-22,416.0791015625
2023-02-23,414.7520446777344
2023-02-24,407.3069152832031
2023-02-27,411.4149169921875
2023-02-28,409.0827941894531
2023-03-01,409.5804138183594
2023-03-02,411.1319274902344
2023-03-03,419.85528564453125
2023-03-06,415.39605712890625
2023-03-07,408.01922607421875
2023-03-08,414.0104675292969
2023-03-09,411.2099914550781
2023-03-10,386.3375244140625
2023-03-13,388.5720520019531
2023-03-14,392.6995849609375
2023-03-15,381.0196228027344
2023-03-16,381.6343078613281
2023-03-17,376.16021728515625
2023-03-20,384.94219970703125
2023-03-21,392.836181640625
2023-03-22,385.40081787109375
2023-03-23,382.3564147949219
2023-03-24,377.1360168457031
2023-03-27,383.4883117675781
2023-03-28,385.7715759277344
2023-03-29,391.0798645019531
2023-03-30,395.1517028808594
2023-03-31,404.1373596191406
2023-04-03,406.20263671875
2023-04-04,389.2395935058594
2023-04-05,365.9044494628906
2023-04-06,361.82269287109375
2023-04-10,369.340087890625
2023-04-11,372.76593017578125
2023-04-12,376.2506103515625
2023-04-13,376.5931701660156
2023-04-14,379.55902099609375
2023-04-17,383.1317443847656
2023-04-18,388.2901306152344
2023-04-19,384.453125
2023-04-20,382.0941467285156
2023-04-21,378.5116882324219
2023-04-24,379.8233337402344
2023-04-25,371.4347839355469
2023-04-26,366.6776123046875
2023-04-27,363.97613525390625
2023-04-28,370.01544189453125
2023-05-01,374.02862548828125
2023-05-02,375.6730651855469
2023-05-03,374.12652587890625
2023-05-04,365.67926025390625
2023-05-05,373.02044677734375
2023-05-08,372.1982727050781
2023-05-09,373.363037109375
2023-05-10,372.3353271484375
2023-05-11,364.8962097167969
2023-05-12,366.0610656738281
2023-05-15,362.370849609375
2023-05-16,355.0002746582031
2023-05-17,360.27618408203125
2023-05-18,362.67425537109375
2023-05-19,355.85186767578125
2023-05-22,352.8664245605469
2023-05-23,352.84686279296875
2023-05-24,346.5823974609375
2023-05-25,347.3654479980469
2023-05-26,349.6460876464844
2023-05-30,343.2054748535156
2023-05-31,338.6539306640625
2023-06-01,345.1043701171875
2023-06-02,363.212646484375
2023-06-05,355.9497375488281
2023-06-06,365.77716064453125
2023-06-07,373.7350158691406
2023-06-08,372.7072448730469
2023-06-09,370.8474426269531
2023-06-12,378.9325866699219
2023-06-13,389.80731201171875
2023-06-14,390.6001281738281
2023-06-15,397.9119567871094
2023-06-16,398.9985046386719
2023-06-20,399.341064453125
2023-06-21,407.7687683105469
2023-06-22,406.8878173828125
2023-06-23,395.8858337402344
2023-06-26,401.50433349609375
2023-06-27,400.83868408203125
2023-06-28,396.6199645996094
2023-06-29,394.3420104980469
2023-06-30,397.8374328613281
2023-07-03,399.1040344238281
2023-07-05,397.31707763671875
2023-07-06,393.8904113769531
2023-07-07,397.9258117675781
2023-07-10,399.70294189453125
2023-07-11,406.2911682128906
2023-07-12,400.2724609375
2023-07-13,402.1183166503906
2023-07-14,407.0864562988281
2023-07-17,412.9677734375
2023-07-18,423.7289123535156
2023-07-19,428.25531005859375
2023-07-20,431.6524963378906
2023-07-21,429.0014953613281
2023-07-24,434.5587463378906
2023-07-25,438.23089599609375
2023-07-26,425.0937194824219
2023-07-27,420.8422546386719
2023-07-28,419.3596496582031
2023-07-31,421.80450439453125
2023-08-01,425.5747985839844
2023-08-02,422.71759033203125
2023-08-03,416.2472229003906
2023-08-04,416.3453674316406
2023-08-07,423.4834899902344
2023-08-08,422.6488952636719
2023-08-09,428.1767578125
2023-08-10,426.684326171875
2023-08-11,427.1752624511719
2023-08-14,429.6986083984375
2023-08-15,423.8467102050781
2023-08-16,416.2472229003906
2023-08-17,411.5539245605469
2023-08-18,389.8157043457031
2023-08-21,383.69873046875
2023-08-22,378.2200012207031
2023-08-23,387.1253967285156
2023-08-24,379.6240539550781
2023-08-25,383.1292724609375
2023-08-28,387.5279541015625
2023-08-29,396.7672424316406
2023-08-30,405.7707824707031
2023-08-31,403.4831237792969
2023-09-01,411.29864501953125
2023-09-05,406.9097595214844
2023-09-06,406.7723083496094
2023-09-07,404.2587890625
2023-09-08,392.40777587890625
2023-09-11,393.10491943359375
2023-09-12,394.96063232421875
2023-09-13,394.93115234375
2023-09-14,404.209716796875
2023-09-15,404.6318359375
2023-09-18,403.3848876953125
2023-09-19,391.45538330078125
2023-09-20,395.0293273925781
2023-09-21,380.60589599609375
2023-09-22,373.958740234375
2023-09-25,377.4148864746094
2023-09-26,372.7412414550781
2023-09-27,377.3853759765625
2023-09-28,379.0802001953125
2023-09-29,371.8381042480469
2023-10-02,368.3500671386719
2023-10-03,367.3056335449219
2023-10-04,371.4636535644531
2023-10-05,370.1729431152344
2023-10-06,372.9810485839844
2023-10-09,377.3164367675781
2023-10-10,385.1004333496094
2023-10-11,383.6421203613281
2023-10-12,376.6661071777344
2023-10-13,375.0699157714844
2023-10-16,384.80487060546875
2023-10-17,385.3763427734375
2023-10-18,376.61688232421875
2023-10-19,375.7695007324219
2023-10-20,369.6408386230469
2023-10-23,367.7884216308594
2023-10-24,368.08404541015625
2023-10-25,366.4484558105469
2023-10-26,364.1132507324219
2023-10-27,355.8464050292969
2023-10-30,362.39874267578125
2023-10-31,359.9945983886719
2023-11-01,365.0295715332031
2023-11-02,368.0741882324219
2023-11-03,376.58734130859375
2023-11-06,372.6953125
2023-11-07,363.8175964355469
2023-11-08,363.9457092285156
2023-11-09,364.1920166015625
2023-11-10,368.49786376953125
2023-11-13,364.3299865722656
2023-11-14,369.45361328125
2023-11-15,375.27685546875
2023-11-16,373.0007629394531
2023-11-17,378.5086669921875
2023-11-20,374.7447509765625
2023-11-21,377.0306701660156
2023-11-22,365.3153381347656
2023-11-24,364.753662109375
2023-11-27,356.8908386230469
2023-11-28,354.7330322265625
2023-11-29,358.5954895019531
2023-11-30,359.0585632324219
2023-12-01,363.3939208984375
2023-12-04,363.51220703125
2023-12-05,355.8365783691406
2023-12-06,360.1719665527344
2023-12-07,355.9154357910156
2023-12-08,358.3294677734375
2023-12-11,355.7282409667969
2023-12-12,354.1123046875
2023-12-13,371.4735412597656
2023-12-14,382.7159729003906
2023-12-15,380.4004821777344
2023-12-18,377.13909912109375
2023-12-19,388.1549072265625
2023-12-20,381.572998046875
2023-12-21,387.5636901855469
2023-12-22,390.9926452636719
2023-12-26,395.37725830078125
2023-12-27,395.7418212890625
2023-12-28,394.8419189453125
2023-12-29,395.44512939453125
2024-01-02,396.4736328125
2024-01-03,388.997314453125
2024-01-04,388.0479431152344
2024-01-05,391.57843017578125
2024-01-08,393.5760498046875
2024-01-09,388.8687438964844
2024-01-10,389.35333251953125
2024-01-11,385.90191650390625
2024-01-12,382.2330017089844
2024-01-16,381.0858154296875
2024-01-17,374.42041015625
2024-01-18,377.169677734375
2024-01-19,378.48492431640625
2024-01-22,380.3342590332031
2024-01-23,383.1724548339844
2024-01-24,384.1119689941406
2024-01-25,388.66107177734375
2024-01-26,389.2643127441406
2024-01-29,393.2793884277344
2024-01-30,392.5376892089844
2024-01-31,389.2247619628906
2024-02-01,389.3236389160156
2024-02-02,388.255615234375
2024-02-05,381.75830078125
2024-02-06,384.5965576171875
2024-02-07,381.6792297363281
2024-02-08,381.56048583984375
2024-02-09,377.07080078125
2024-02-12,385.0811462402344
2024-02-13,375.0731201171875
2024-02-14,380.52215576171875
2024-02-15,360.6247863769531
2024-02-16,356.6888122558594
2024-02-20,353.42535400390625
2024-02-21,353.33636474609375
2024-02-22,352.83197021484375
2024-02-23,360.6247863769531
2024-02-26,359.1907958984375
2024-02-27,356.6690368652344
2024-02-28,360.77313232421875
2024-02-29,361.0104675292969
2024-03-01,363.77947998046875
2024-03-04,360.387451171875
2024-03-05,362.671875
2024-03-06,362.572998046875
2024-03-07,371.16680908203125
2024-03-08,369.9603271484375
2024-03-11,370.8998107910156
2024-03-12,368.5263671875
2024-03-13,374.65777587890625
2024-03-14,376.0224914550781
2024-03-15,379.1475524902344
2024-03-18,381.0462646484375
2024-03-19,387.17767333984375
2024-03-20,389.6895751953125
2024-03-21,393.2398376464844
2024-03-22,394.4463195800781
2024-03-25,393.6255187988281
2024-03-26,394.1100769042969
2024-03-27,406.110595703125
2024-03-28,407.69873046875
2024-04-01,401.1475830078125
2024-04-02,401.0086364746094
2024-04-03,403.02362060546875
2024-04-04,404.0955810546875
2024-04-05,409.4853820800781
2024-04-08,407.7086486816406
2024-04-09,408.4332580566406
2024-04-10,408.91961669921875
2024-04-11,409.7831726074219
2024-04-12,394.3284606933594
2024-04-15,390.8841552734375
2024-04-16,390.1000061035156
2024-04-17,393.94134521484375
2024-04-18,397.6337890625
2024-04-19,397.35589599609375
2024-04-22,396.651123046875
2024-04-23,394.2688903808594
2024-04-24,391.69805908203125
2024-04-25,391.1422424316406
2024-04-26,390.4176330566406
2024-04-29,397.99114990234375
2024-04-30,388.5118408203125
2024-05-01,384.63079833984375
2024-05-02,393.0281677246094
2024-05-03,397.99114990234375
2024-05-06,398.8645935058594
2024-05-07,402.5670166015625
2024-05-08,402.4181213378906
2024-05-09,405.9715881347656
2024-05-10,404.8698425292969
2024-05-13,404.9690856933594
2024-05-14,409.7236328125
2024-05-15,410.9544372558594
2024-05-16,391.50946044921875
2024-05-17,394.080322265625
2024-05-20,388.5813293457031
2024-05-21,383.8764343261719
2024-05-22,383.15185546875
2024-05-23,376.4319763183594
2024-05-24,372.18365478515625
2024-05-28,366.5357971191406
2024-05-29,362.2775573730469
2024-05-30,365.62261962890625
2024-05-31,371.9851379394531
2024-06-03,365.394287109375
2024-06-04,366.6350402832031
2024-06-05,368.2430114746094
2024-06-06,368.5209655761719
2024-06-07,365.8508605957031
2024-06-10,365.57293701171875
2024-06-11,362.42645263671875
2024-06-12,367.3497009277344
2024-06-13,375.1515197753906
2024-06-14,375.2011413574219
2024-06-17,376.412109375
2024-06-18,379.9259033203125
2024-06-20,378.70501708984375
2024-06-21,372.2630920410156
2024-06-24,375.3699035644531
2024-06-25,366.73431396484375
2024-06-26,373.4640808105469
2024-06-27,374.0001220703125
2024-06-28,372.3160400390625
2024-07-01,359.7204895019531
2024-07-02,363.6665954589844
2024-07-03,361.51416015625
2024-07-05,358.76385498046875
2024-07-08,353.7515563964844
2024-07-09,347.61322021484375
2024-07-10,350.29376220703125
2024-07-11,360.328369140625
2024-07-12,364.04522705078125
2024-07-15,370.3629455566406
2024-07-16,376.1824035644531
2024-07-17,383.7756042480469
2024-07-18,379.3013916015625
2024-07-19,376.73046875
2024-07-22,377.9162902832031
2024-07-23,370.21343994140625
2024-07-24,368.0909729003906
2024-07-25,380.3476867675781
2024-07-26,385.1905822753906
2024-07-29,375.4449768066406
2024-07-30,370.46258544921875
2024-07-31,370.6718444824219
2024-08-01,356.6513366699219
2024-08-02,352.5059509277344
2024-08-05,343.6272888183594
2024-08-06,344.8429870605469
2024-08-07,344.7633056640625
2024-08-08,347.91217041015625
2024-08-09,344.8131103515625
2024-08-12,343.79669189453125
2024-08-13,349.3570556640625
2024-08-14,350.0446472167969
2024-08-15,371.9473571777344
2024-08-16,376.5909729003906
2024-08-19,371.59857177734375
2024-08-20,371.2796936035156
2024-08-21,375.7239990234375
2024-08-22,375.265625
2024-08-23,379.8394775390625
2024-08-26,381.7427673339844
2024-08-27,374.65777587890625
2024-08-28,376.620849609375
2024-08-29,380.47723388671875
2024-08-30,384.3834533691406
2024-09-03,384.3336486816406
2024-09-04,390.5716247558594
2024-09-05,382.3406677246094
2024-09-06,380.2181396484375
2024-09-09,385.86822509765625
2024-09-10,385.9379577636719
2024-09-11,387.2234191894531
2024-09-12,385.6390380859375
2024-09-13,393.2920227050781
2024-09-16,393.2720947265625
2024-09-17,396.48077392578125
2024-09-18,399.6595458984375
2024-09-19,408.2890930175781
2024-09-20,404.4626159667969
2024-09-23,407.5118408203125
2024-09-24,409.4450378417969
2024-09-25,405.4989318847656
2024-09-26,410.0229797363281
2024-09-27,416.5299987792969
2024-09-30,417.3299865722656
2024-10-01,416.44000244140625
2024-10-02,416.489990234375
2024-10-03,408.739990234375
2024-10-04,407.989990234375
2024-10-07,406.0400085449219
2024-10-08,400.2799987792969
2024-10-09,405.4800109863281
2024-10-10,405.760009765625
2024-10-11,411.0799865722656
2024-10-14,407.7200012207031
2024-10-15,401.989990234375
2024-10-16,409.3699951171875
2024-10-17,405.1400146484375
2024-10-18,408.7300109863281
2024-10-21,406.9599914550781
2024-10-22,406.6499938964844
2024-10-23,408.6400146484375
2024-10-24,411.07000732421875
2024-10-25,407.92999267578125
2024-10-28,412.3500061035156
2024-10-29,406.0400085449219
2024-10-30,404.69000244140625
2024-10-31,404.69000244140625
2024-11-01,400.4200134277344
2024-11-04,401.67999267578125
2024-11-05,400.3699951171875
2024-11-06,405.7099914550781
2024-11-07,411.1600036621094
2024-11-08,394.05999755859375
2024-11-11,402.6499938964844
2024-11-12,393.75
2024-11-13,389.45001220703125
2024-11-14,394.6400146484375
2024-11-15,398.95001220703125
2024-11-18,404.5299987792969
2024-11-19,400.0899963378906
2024-11-20,404.9599914550781
2024-11-21,437.5400085449219
2024-11-22,446.6499938964844
2024-11-25,462.69000244140625
2024-11-26,461.0400085449219
2024-11-27,466.0
2024-11-29,465.8999938964844
2024-12-02,462.95001220703125
2024-12-03,459.25
2024-12-04,456.260009765625
2024-12-05,448.1199951171875
2024-12-06,444.0
2024-12-09,449.4100036621094
2024-12-10,443.9599914550781
2024-12-11,448.0299987792969
2024-12-12,439.4800109863281
2024-12-13,440.44000244140625
2024-12-16,438.4200134277344
2024-12-17,443.5899963378906
