,HPQ
2018-03-14,18.932167053222656
2018-03-15,18.932167053222656
2018-03-16,18.956357955932617
2018-03-19,18.706403732299805
2018-03-20,18.770906448364258
2018-03-21,18.770906448364258
2018-03-22,18.1177921295166
2018-03-23,17.61787986755371
2018-03-26,17.900089263916016
2018-03-27,17.553377151489258
2018-03-28,17.488872528076172
2018-03-29,17.67432403564453
2018-04-02,17.045398712158203
2018-04-03,17.190536499023438
2018-04-04,17.367929458618164
2018-04-05,17.375988006591797
2018-04-06,16.755126953125
2018-04-09,16.843822479248047
2018-04-10,17.53725242614746
2018-04-11,17.40824317932129
2018-04-12,17.690446853637695
2018-04-13,17.553377151489258
2018-04-16,17.61787986755371
2018-04-17,17.779142379760742
2018-04-18,17.76301383972168
2018-04-19,17.464689254760742
2018-04-20,17.359861373901367
2018-04-23,17.23891830444336
2018-04-24,17.093778610229492
2018-04-25,17.182472229003906
2018-04-26,17.319549560546875
2018-04-27,17.42436981201172
2018-04-30,17.32761001586914
2018-05-01,17.59369468688965
2018-05-02,17.375988006591797
2018-05-03,17.190536499023438
2018-05-04,17.480810165405273
2018-05-07,17.56950569152832
2018-05-08,17.706575393676758
2018-05-09,18.206483840942383
2018-05-10,18.34355926513672
2018-05-11,18.311311721801758
2018-05-14,18.19842529296875
2018-05-15,17.771081924438477
2018-05-16,17.924280166625977
2018-05-17,17.98072052001953
2018-05-18,17.851709365844727
2018-05-21,17.811397552490234
2018-05-22,17.795269012451172
2018-05-23,17.658193588256836
2018-05-24,17.67432403564453
2018-05-25,17.666263580322266
2018-05-29,17.174413681030273
2018-05-30,17.867834091186523
2018-05-31,17.76301383972168
2018-06-01,18.28711700439453
2018-06-04,18.335498809814453
2018-06-05,18.8837890625
2018-06-06,18.956357955932617
2018-06-07,18.98861312866211
2018-06-08,19.117618560791016
2018-06-11,19.359512329101562
2018-06-12,19.15595245361328
2018-06-13,19.09107208251953
2018-06-14,19.301931381225586
2018-06-15,19.131622314453125
2018-06-18,19.180280685424805
2018-06-19,19.074846267700195
2018-06-20,18.89642906188965
2018-06-21,19.058629989624023
2018-06-22,19.301931381225586
2018-06-25,18.726123809814453
2018-06-26,18.69368553161621
2018-06-27,18.499034881591797
2018-06-28,18.385499954223633
2018-06-29,18.401716232299805
2018-07-02,18.53958511352539
2018-07-03,18.32061767578125
2018-07-05,18.45037841796875
2018-07-06,18.661237716674805
2018-07-09,18.953203201293945
2018-07-10,19.358705520629883
2018-07-11,18.70178985595703
2018-07-12,19.08296012878418
2018-07-13,19.228944778442383
2018-07-16,19.115400314331055
2018-07-17,19.131622314453125
2018-07-18,19.08296012878418
2018-07-19,18.807220458984375
2018-07-20,18.604463577270508
2018-07-23,18.685569763183594
2018-07-24,18.645017623901367
2018-07-25,18.88831901550293
2018-07-26,19.018085479736328
2018-07-27,18.839658737182617
2018-07-30,18.734230041503906
2018-07-31,18.71800994873047
2018-08-01,18.661237716674805
2018-08-02,18.82343864440918
2018-08-03,18.928871154785156
2018-08-06,19.253276824951172
2018-08-07,19.45602035522461
2018-08-08,19.577674865722656
2018-08-09,19.52901268005371
2018-08-10,19.45602035522461
2018-08-13,19.301931381225586
2018-08-14,19.585784912109375
2018-08-15,19.48846435546875
2018-08-16,19.577674865722656
2018-08-17,19.90207862854004
2018-08-20,19.90207862854004
2018-08-21,19.861526489257812
2018-08-22,19.861526489257812
2018-08-23,19.97506332397461
2018-08-24,19.585784912109375
2018-08-27,19.73176383972168
2018-08-28,19.861526489257812
2018-08-29,20.340023040771484
2018-08-30,20.056167602539062
2018-08-31,19.991291046142578
2018-09-04,20.121049880981445
2018-09-05,20.01561737060547
2018-09-06,20.01561737060547
2018-09-07,20.039949417114258
2018-09-10,19.991291046142578
2018-09-11,20.12912368774414
2018-09-12,20.063875198364258
2018-09-13,20.39827537536621
2018-09-14,20.42274284362793
2018-09-17,20.39827537536621
2018-09-18,20.520614624023438
2018-09-19,20.602174758911133
2018-09-20,20.952884674072266
