,CFG
2022-02-22,46.596134185791016
2022-02-23,45.47353744506836
2022-02-24,44.27202606201172
2022-02-25,46.46458053588867
2022-02-28,45.97344970703125
2022-03-01,42.5881462097168
2022-03-02,44.46497344970703
2022-03-03,44.01769256591797
2022-03-04,42.2461051940918
2022-03-07,39.84307098388672
2022-03-08,40.01847076416016
2022-03-09,41.96546173095703
2022-03-10,41.46555709838867
2022-03-11,41.114749908447266
2022-03-14,42.77232360839844
2022-03-15,42.70216369628906
2022-03-16,44.14924621582031
2022-03-17,43.62303161621094
2022-03-18,43.19329071044922
2022-03-21,43.0442008972168
2022-03-22,43.81597137451172
2022-03-23,42.211029052734375
2022-03-24,42.65830993652344
2022-03-25,42.710933685302734
2022-03-28,41.825138092041016
2022-03-29,42.65830993652344
2022-03-30,41.044586181640625
2022-03-31,39.75537109375
2022-04-01,38.75556945800781
2022-04-04,38.19427108764648
2022-04-05,37.74699401855469
2022-04-06,36.905052185058594
2022-04-07,36.527931213378906
2022-04-08,36.685794830322266
2022-04-11,36.67702102661133
2022-04-12,35.87017059326172
2022-04-13,36.15958023071289
2022-04-14,35.84385299682617
2022-04-18,36.15958023071289
2022-04-19,38.624019622802734
2022-04-20,38.86957931518555
2022-04-21,37.73821640014648
2022-04-22,36.694557189941406
2022-04-25,36.55424118041992
2022-04-26,35.05453872680664
2022-04-27,34.826507568359375
2022-04-28,35.34395217895508
2022-04-29,34.55463409423828
2022-05-02,34.90009307861328
2022-05-03,35.582149505615234
2022-05-04,36.75138854980469
2022-05-05,35.95418167114258
2022-05-06,35.4404182434082
2022-05-09,34.917808532714844
2022-05-10,34.58120346069336
2022-05-11,33.686561584472656
2022-05-12,33.473968505859375
2022-05-13,33.60683822631836
2022-05-16,33.6511344909668
2022-05-17,34.90895080566406
2022-05-18,33.65999221801758
2022-05-19,33.394248962402344
2022-05-20,33.43853759765625
2022-05-23,34.59006881713867
2022-05-24,34.28889846801758
2022-05-25,35.07725143432617
2022-05-26,35.697296142578125
2022-05-27,36.202205657958984
2022-05-31,36.653953552246094
2022-06-01,35.46699905395508
2022-06-02,36.39707565307617
2022-06-03,35.84788513183594
2022-06-06,35.97189712524414
2022-06-07,36.37050247192383
2022-06-08,35.768165588378906
2022-06-09,34.43062210083008
2022-06-10,32.41102600097656
2022-06-13,31.374652862548828
2022-06-14,31.587244033813477
2022-06-15,32.145286560058594
2022-06-16,31.038047790527344
2022-06-17,31.55180931091309
2022-06-21,32.03898620605469
2022-06-22,32.198429107666016
2022-06-23,31.135482788085938
2022-06-24,32.8007698059082
2022-06-27,32.23386764526367
2022-06-28,32.54389953613281
2022-06-29,32.003562927246094
2022-06-30,31.61381149291992
2022-07-01,31.994699478149418
2022-07-05,31.78211212158203
2022-07-06,31.49866485595703
2022-07-07,32.28701400756836
2022-07-08,32.16300582885742
2022-07-11,32.06556701660156
2022-07-12,31.94155502319336
2022-07-13,31.339223861694336
2022-07-14,30.940610885620117
2022-07-15,32.597042083740234
2022-07-18,32.92478561401367
2022-07-19,33.562557220458984
2022-07-20,33.27909469604492
2022-07-21,33.25252914428711
2022-07-22,32.92478561401367
2022-07-25,33.40310287475586
2022-07-26,32.428741455078125
2022-07-27,33.06650924682617
2022-07-28,33.084224700927734
2022-07-29,33.63341522216797
2022-08-01,33.6602897644043
2022-08-02,32.89894485473633
2022-08-03,33.391571044921875
2022-08-04,32.78249740600586
2022-08-05,33.32887649536133
2022-08-08,33.32887649536133
2022-08-09,33.27513885498047
2022-08-10,34.40371322631836
2022-08-11,35.27253723144531
2022-08-12,35.74726104736328
2022-08-15,35.675601959228516
2022-08-16,35.90848922729492
2022-08-17,35.388980865478516
2022-08-18,35.59498977661133
2022-08-19,34.91426086425781
2022-08-22,34.12604522705078
2022-08-23,34.117088317871094
2022-08-24,34.0185661315918
2022-08-25,34.6634635925293
2022-08-26,33.373661041259766
2022-08-29,32.9437255859375
2022-08-30,32.90790557861328
2022-08-31,32.854156494140625
2022-09-01,32.80937576293945
2022-09-02,32.40631103515625
2022-09-06,31.985332489013672
2022-09-07,32.43317794799805
2022-09-08,33.884212493896484
2022-09-09,34.32310485839844
2022-09-12,35.04861068725586
2022-09-13,33.355751037597656
2022-09-14,33.05121612548828
2022-09-15,33.77672576904297
2022-09-16,33.02433395385742
2022-09-19,33.391571044921875
2022-09-20,32.9705924987793
2022-09-21,32.68397903442383
2022-09-22,31.48374366760254
2022-09-23,30.838842391967773
2022-09-26,30.149154663085938
2022-09-27,29.54903984069824
2022-09-28,30.426820755004883
2022-09-29,30.319332122802734
2022-09-30,30.776142120361328
2022-10-03,31.38521385192871
2022-10-04,32.80937576293945
2022-10-05,32.34360885620117
2022-10-06,31.73453712463379
2022-10-07,31.36730194091797
2022-10-10,31.053804397583008
2022-10-11,30.722400665283203
2022-10-12,30.605955123901367
2022-10-13,32.36151885986328
2022-10-14,32.08385467529297
2022-10-17,32.50483322143555
2022-10-18,33.0870361328125
2022-10-19,32.889984130859375
2022-10-20,32.155513763427734
2022-10-21,33.982730865478516
2022-10-24,35.281490325927734
2022-10-25,36.22197723388672
2022-10-26,35.99805450439453
2022-10-27,35.86369705200195
2022-10-28,36.70564651489258
2022-10-31,36.63399887084961
2022-11-01,36.59779739379883
2022-11-02,35.8014030456543
2022-11-03,35.41225814819336
2022-11-04,36.30820083618164
2022-11-07,36.407752990722656
2022-11-08,36.38059997558594
2022-11-09,35.891902923583984
2022-11-10,37.48469161987305
2022-11-11,37.60233688354492
2022-11-14,36.471092224121094
2022-11-15,36.61589431762695
2022-11-16,35.93715286254883
2022-11-17,35.9190559387207
2022-11-18,36.570648193359375
2022-11-21,36.77879333496094
2022-11-22,37.45753479003906
2022-11-23,37.61138916015625
2022-11-25,37.92812728881836
2022-11-28,37.213191986083984
2022-11-29,37.81953811645508
2022-11-30,38.35348129272461
2022-12-01,37.99148178100586
2022-12-02,37.73808670043945
2022-12-05,35.72901153564453
2022-12-06,35.58420944213867
2022-12-07,35.74710464477539
2022-12-08,35.81951141357422
2022-12-09,36.03670883178711
2022-12-12,36.588748931884766
2022-12-13,36.109107971191406
2022-12-14,35.34891128540039
2022-12-15,34.679222106933594
2022-12-16,34.68827438354492
2022-12-19,34.570621490478516
2022-12-20,34.43486785888672
2022-12-21,35.02311325073242
2022-12-22,35.19506072998047
2022-12-23,35.2041130065918
2022-12-27,35.484657287597656
2022-12-28,35.267459869384766
2022-12-29,35.7199592590332
2022-12-30,35.62945556640625
2023-01-03,35.77425765991211
2023-01-04,36.787841796875
2023-01-05,36.62494659423828
2023-01-06,37.68377685546875
2023-01-09,37.19508743286133
2023-01-10,37.33988952636719
2023-01-11,37.52994155883789
2023-01-12,37.85573959350586
2023-01-13,37.75618362426758
2023-01-17,36.94169235229492
2023-01-18,37.01409530639648
2023-01-19,36.44395446777344
2023-01-20,37.33988952636719
2023-01-23,38.38967514038086
2023-01-24,37.84668731689453
2023-01-25,38.68832778930664
2023-01-26,39.023170471191406
2023-01-27,39.17701721191406
2023-01-30,38.6469841003418
2023-01-31,39.5882568359375
2023-02-01,39.898963928222656
2023-02-02,40.63004684448242
2023-02-03,40.61177444458008
2023-02-06,40.00862884521485
2023-02-07,40.46555709838867
2023-02-08,40.036041259765625
2023-02-09,39.451175689697266
2023-02-10,39.40548324584961
2023-02-13,39.72533416748047
2023-02-14,39.62480926513672
2023-02-15,39.68877410888672
2023-02-16,39.12218475341797
2023-02-17,39.4603157043457
2023-02-21,38.336273193359375
2023-02-22,38.235748291015625
2023-02-23,38.317996978759766
2023-02-24,38.28144073486328
2023-02-27,38.15350341796875
2023-02-28,38.162635803222656
2023-03-01,38.02555847167969
2023-03-02,36.87409973144531
2023-03-03,37.4498291015625
2023-03-06,37.2579231262207
2023-03-07,35.35710144042969
2023-03-08,34.799644470214844
2023-03-09,32.67036056518555
2023-03-10,31.473207473754883
2023-03-13,28.009693145751953
2023-03-14,29.152015686035156
2023-03-15,28.79561233520508
2023-03-16,29.782573699951172
2023-03-17,28.20160675048828
2023-03-20,28.83216667175293
2023-03-21,30.175533294677734
2023-03-22,28.29298973083496
2023-03-23,27.315160751342773
2023-03-24,28.42093086242676
2023-03-27,27.854341506958008
2023-03-28,28.08280372619629
2023-03-29,28.448347091674805
2023-03-30,28.11935806274414
2023-03-31,27.753816604614254
2023-04-03,27.598461151123047
2023-04-04,26.657188415527344
2023-04-05,26.154569625854492
2023-04-06,26.56580352783203
2023-04-10,26.76685333251953
2023-04-11,26.876514434814453
2023-04-12,26.84910011291504
2023-04-13,27.004453659057617
2023-04-14,26.593217849731445
2023-04-17,27.7081241607666
2023-04-18,27.817787170410156
2023-04-19,27.872617721557617
2023-04-20,26.55666160583496
2023-04-21,26.31905937194824
2023-04-24,26.136289596557617
2023-04-25,26.383031845092773
2023-04-26,26.64805030822754
2023-04-27,27.497934341430664
2023-04-28,28.27471160888672
2023-05-01,26.337337493896484
2023-05-02,24.974103927612305
2023-05-03,24.31566619873047
2023-05-04,23.045169830322266
2023-05-05,24.519689559936523
2023-05-08,23.889080047607425
2023-05-09,24.158018112182617
2023-05-10,23.55522727966309
2023-05-11,22.998804092407227
2023-05-12,22.998804092407227
2023-05-15,23.89835548400879
2023-05-16,23.23064422607422
2023-05-17,24.464048385620117
2023-05-18,24.42695426940918
2023-05-19,24.278575897216797
2023-05-22,25.215221405029297
2023-05-23,25.8458309173584
2023-05-24,24.974103927612305
2023-05-25,24.89991569519043
2023-05-26,25.048294067382812
2023-05-30,25.196674346923828
2023-05-31,23.90762710571289
2023-06-01,24.47332191467285
2023-06-02,25.77164077758789
2023-06-05,25.493431091308594
2023-06-06,26.52281379699707
2023-06-07,26.90303611755371
2023-06-08,26.736106872558594
2023-06-09,26.28169822692871
2023-06-12,25.419239044189453
2023-06-13,26.133316040039062
2023-06-14,25.131757736206055
2023-06-15,25.678905487060547
2023-06-16,25.280134201049805
2023-06-20,25.2244930267334
2023-06-21,24.983379364013672
2023-06-22,24.176563262939453
2023-06-23,23.620141983032227
2023-06-26,23.703601837158203
2023-06-27,24.18583869934082
2023-06-28,23.796342849731445
2023-06-29,24.04673194885254
2023-06-30,24.18583869934082
2023-07-03,24.59387969970703
2023-07-05,24.34349250793457
2023-07-06,24.176563262939453
2023-07-07,24.974103927612305
2023-07-10,24.760807037353516
2023-07-11,25.576892852783203
2023-07-12,26.068403244018555
2023-07-13,26.318788528442383
2023-07-14,25.762367248535156
2023-07-17,26.04058074951172
2023-07-18,26.995773315429688
2023-07-19,28.720680236816406
2023-07-20,28.952524185180664
2023-07-21,28.79486846923828
2023-07-24,29.80570602416992
2023-07-25,28.90615463256836
2023-07-26,30.08391761779785
2023-07-27,29.61095809936523
2023-07-28,29.944812774658203
2023-07-31,29.9169921875
2023-08-01,29.221683502197266
2023-08-02,29.174699783325195
2023-08-03,29.578733444213867
2023-08-04,29.36262321472168
2023-08-07,29.606922149658203
2023-08-08,29.127721786499023
2023-08-09,28.751882553100582
2023-08-10,28.87403106689453
2023-08-11,28.855236053466797
2023-08-14,27.793485641479492
2023-08-15,26.581398010253903
2023-08-16,26.40287208557129
2023-08-17,26.572002410888672
2023-08-18,26.03642463684082
2023-08-21,25.782732009887695
2023-08-22,25.1344051361084
2023-08-23,25.294139862060547
2023-08-24,25.444475173950195
2023-08-25,25.21897315979004
2023-08-28,25.716962814331055
2023-08-29,26.59079360961914
2023-08-30,26.299516677856445
2023-08-31,26.431060791015625
2023-09-01,26.900859832763672
2023-09-05,26.665958404541016
2023-09-06,26.008237838745117
2023-09-07,25.31293296813965
2023-09-08,25.716962814331055
2023-09-11,25.95186233520508
2023-09-12,26.656566619873047
2023-09-13,25.782732009887695
2023-09-14,26.56260681152344
2023-09-15,26.27132797241211
2023-09-18,25.745147705078125
2023-09-19,25.801525115966797
2023-09-20,25.85790252685547
2023-09-21,25.34111785888672
2023-09-22,24.95587921142578
2023-09-25,25.021652221679688
2023-09-26,24.420305252075195
2023-09-27,24.204198837280273
2023-09-28,24.758563995361328
2023-09-29,25.181385040283203
2023-10-02,24.345138549804688
2023-10-03,23.912919998168945
2023-10-04,24.09144592285156
2023-10-05,24.23238754272461
2023-10-06,24.598833084106445
2023-10-09,24.739770889282227
2023-10-10,25.19078063964844
2023-10-11,25.1344051361084
2023-10-12,24.76795959472656
2023-10-13,24.1572208404541
2023-10-16,24.90890121459961
2023-10-17,25.463268280029297
2023-10-18,24.044464111328125
2023-10-19,23.37734603881836
2023-10-20,22.32499122619629
2023-10-23,22.15586280822754
2023-10-24,22.15586280822754
2023-10-25,22.052507400512695
2023-10-26,22.306198120117188
2023-10-27,21.488744735717773
2023-10-30,21.97733497619629
2023-10-31,22.417457580566406
2023-11-01,22.16869354248047
2023-11-02,23.823928833007812
2023-11-03,25.039047241210938
2023-11-06,24.723308563232425
2023-11-07,24.694604873657227
2023-11-08,24.598926544189453
2023-11-09,23.938745498657227
2023-11-10,24.08226203918457
2023-11-13,23.87177085876465
2023-11-14,25.43132781982422
2023-11-15,26.139347076416016
2023-11-16,25.90972137451172
2023-11-17,26.569900512695312
2023-11-20,26.388111114501953
2023-11-21,25.718364715576172
2023-11-22,25.60354804992676
2023-11-24,25.708797454833984
2023-11-27,25.25910758972168
2023-11-28,25.43132781982422
2023-11-29,26.06280517578125
2023-11-30,26.091508865356445
2023-12-01,27.28748893737793
2023-12-04,27.4118709564209
2023-12-05,27.80415153503418
2023-12-06,27.517118453979492
2023-12-07,27.899831771850582
2023-12-08,28.330385208129883
2023-12-11,28.311248779296875
2023-12-12,28.04335021972656
2023-12-13,30.176979064941406
2023-12-14,32.176658630371094
2023-12-15,32.10968780517578
2023-12-18,31.53561019897461
2023-12-19,32.10011672973633
2023-12-20,30.98068046569824
2023-12-21,31.487773895263672
2023-12-22,31.631288528442383
2023-12-26,32.08097839355469
2023-12-27,32.18622589111328
2023-12-28,32.1192512512207
2023-12-29,31.707834243774418
2024-01-02,32.06184387207031
2024-01-03,30.751049041748047
2024-01-04,30.923267364501953
2024-01-05,31.927888870239254
2024-01-08,32.147953033447266
2024-01-09,31.889623641967773
2024-01-10,31.927888870239254
2024-01-11,31.20073699951172
2024-01-12,30.27265739440918
2024-01-16,29.85167121887207
2024-01-17,30.358766555786133
2024-01-18,30.23438835144043
2024-01-19,31.18160057067871
2024-01-22,31.736536026000977
2024-01-23,31.65042304992676
2024-01-24,32.2244987487793
2024-01-25,32.147953033447266
2024-01-26,32.13838577270508
2024-01-29,32.7794303894043
2024-01-30,33.234703063964844
2024-01-31,31.67516326904297
2024-02-01,30.20279884338379
2024-02-02,31.055219650268555
2024-02-05,30.561201095581055
2024-02-06,30.551517486572266
2024-02-07,30.328723907470703
2024-02-08,30.386842727661133
2024-02-09,30.51276969909668
2024-02-12,31.210205078125
2024-02-13,29.78627586364746
2024-02-14,30.328723907470703
2024-02-15,30.74524688720703
2024-02-16,30.57088851928711
2024-02-20,30.386842727661133
2024-02-21,30.21248435974121
2024-02-22,30.10593032836914
2024-02-23,30.173738479614254
2024-02-26,29.47630500793457
2024-02-27,29.98969268798828
2024-02-28,29.776588439941406
2024-02-29,30.40621566772461
2024-03-01,30.638694763183594
2024-03-04,30.929292678833008
2024-03-05,32.54695129394531
2024-03-06,32.508209228515625
2024-03-07,32.82786560058594
2024-03-08,33.244388580322266
2024-03-11,33.16689682006836
2024-03-12,32.95378875732422
2024-03-13,33.225013732910156
2024-03-14,32.12074279785156
2024-03-15,32.44040298461914
2024-03-18,32.624446868896484
2024-03-19,32.469459533691406
2024-03-20,33.74809265136719
2024-03-21,34.590824127197266
2024-03-22,34.048377990722656
2024-03-25,34.18398666381836
2024-03-26,33.72871780395508
2024-03-27,34.6973762512207
2024-03-28,35.152645111083984
2024-04-01,34.52301788330078
2024-04-02,33.94182586669922
2024-04-03,33.82558059692383
2024-04-04,33.03128433227539
2024-04-05,32.91504669189453
2024-04-08,33.84495544433594
2024-04-09,33.893394470214844
2024-04-10,32.750370025634766
2024-04-11,32.51789474487305
2024-04-12,32.10137176513672
2024-04-15,31.965755462646484
2024-04-16,31.394248962402344
2024-04-17,31.985132217407227
2024-04-18,31.8688907623291
2024-04-19,32.92473220825195
2024-04-22,33.46717834472656
2024-04-23,33.874019622802734
2024-04-24,34.40678024291992
2024-04-25,33.903076171875
2024-04-26,34.048377990722656
2024-04-29,33.88370132446289
2024-04-30,33.442508697509766
2024-05-01,34.020965576171875
2024-05-02,34.305294036865234
2024-05-03,34.69746017456055
2024-05-06,35.060218811035156
2024-05-07,34.873939514160156
2024-05-08,35.24650573730469
2024-05-09,35.31513595581055
2024-05-10,35.35435485839844
2024-05-13,35.2366943359375
2024-05-14,35.71711349487305
2024-05-15,36.11908721923828
2024-05-16,35.80534744262695
2024-05-17,36.432823181152344
2024-05-20,35.77593994140625
2024-05-21,35.8543701171875
2024-05-22,35.2072868347168
2024-05-23,34.432743072509766
2024-05-24,34.658241271972656
2024-05-28,33.981746673583984
2024-05-29,33.5307502746582
2024-05-30,33.73664093017578
2024-05-31,34.59941864013672
2024-06-03,34.04057693481445
2024-06-04,33.5013313293457
2024-06-05,33.442508697509766
2024-06-06,33.393489837646484
2024-06-07,33.481727600097656
2024-06-10,33.70722579956055
2024-06-11,33.30524826049805
2024-06-12,34.471961975097656
2024-06-13,33.8150749206543
2024-06-14,33.403289794921875
2024-06-17,33.82487487792969
2024-06-18,34.08959197998047
2024-06-20,34.00135803222656
2024-06-21,34.08959197998047
2024-06-24,34.69746017456055
2024-06-25,34.305294036865234
2024-06-26,34.09939956665039
2024-06-27,33.952335357666016
2024-06-28,35.32493591308594
2024-07-01,35.12885284423828
2024-07-02,35.6680908203125
2024-07-03,35.344547271728516
2024-07-05,34.55039596557617
2024-07-08,34.85432815551758
2024-07-09,35.58965301513672
2024-07-10,35.962215423583984
2024-07-11,37.45247650146485
2024-07-12,37.45247650146485
2024-07-15,37.903472900390625
2024-07-16,38.8250732421875
2024-07-17,40.11924362182617
2024-07-18,39.95257568359375
2024-07-19,40.19768142700195
2024-07-22,40.5898551940918
2024-07-23,41.47224044799805
2024-07-24,41.3938102722168
2024-07-25,42.39384841918945
2024-07-26,42.38404083251953
2024-07-29,42.15854263305664
2024-07-30,42.35462951660156
2024-07-31,42.245723724365234
2024-08-01,40.30521011352539
2024-08-02,38.81022644042969
2024-08-05,37.91917419433594
2024-08-06,38.46370697021485
2024-08-07,38.00828170776367
2024-08-08,39.37456130981445
2024-08-09,39.19635009765625
2024-08-12,39.10724258422851
2024-08-13,39.295352935791016
2024-08-14,39.711177825927734
2024-08-15,40.186405181884766
2024-08-16,40.82004165649414
2024-08-19,41.18636322021485
2024-08-20,40.80023956298828
2024-08-21,40.721038818359375
2024-08-22,40.96855163574219
2024-08-23,42.46353530883789
2024-08-26,42.28532409667969
2024-08-27,41.849700927734375
2024-08-28,42.28532409667969
2024-08-29,42.2556266784668
2024-08-30,42.621944427490234
2024-09-03,42.245723724365234
2024-09-04,41.55268478393555
2024-09-05,41.18636322021485
2024-09-06,40.2854118347168
2024-09-09,41.03785705566406
2024-09-10,39.602272033691406
2024-09-11,39.26565170288086
2024-09-12,39.315155029296875
2024-09-13,39.69137954711914
2024-09-16,40.19630432128906
2024-09-17,40.136905670166016
2024-09-18,40.31511306762695
2024-09-19,41.79029846191406
2024-09-20,41.23586654663086
2024-09-23,40.6517333984375
2024-09-24,40.354713439941406
2024-09-25,39.83988952636719
2024-09-26,40.11710357666016
2024-09-27,40.394317626953125
2024-09-30,40.6616325378418
2024-10-01,39.523067474365234
2024-10-02,39.65177536010742
2024-10-03,39.63197326660156
2024-10-04,40.770538330078125
2024-10-07,40.76063537597656
2024-10-08,40.80023956298828
2024-10-09,41.057655334472656
2024-10-10,40.889347076416016
2024-10-11,42.18632125854492
2024-10-14,42.83975982666016
2024-10-15,43.04766845703125
2024-10-16,41.98830795288086
2024-10-17,41.71109390258789
2024-10-18,42.04771423339844
2024-10-21,40.6517333984375
2024-10-22,41.196266174316406
2024-10-23,41.0279541015625
2024-10-24,41.324974060058594
2024-10-25,41.09725570678711
2024-10-28,42.31502914428711
2024-10-29,41.81999969482422
2024-10-30,42.70000076293945
2024-10-31,42.119998931884766
2024-11-01,41.81999969482422
2024-11-04,41.59000015258789
2024-11-05,42.220001220703125
2024-11-06,48.310001373291016
2024-11-07,46.029998779296875
2024-11-08,45.810001373291016
2024-11-11,46.47999954223633
2024-11-12,46.41999816894531
2024-11-13,46.41999816894531
2024-11-14,46.58000183105469
2024-11-15,46.779998779296875
2024-11-18,46.56999969482422
2024-11-19,46.04999923706055
2024-11-20,46.119998931884766
2024-11-21,46.77000045776367
2024-11-22,47.650001525878906
2024-11-25,48.459999084472656
2024-11-26,48.099998474121094
2024-11-27,48.15999984741211
2024-11-29,48.13999938964844
2024-12-02,47.08000183105469
2024-12-03,46.79999923706055
2024-12-04,46.599998474121094
2024-12-05,46.77000045776367
2024-12-06,47.029998779296875
2024-12-09,45.970001220703125
2024-12-10,46.400001525878906
2024-12-11,46.22999954223633
2024-12-12,45.540000915527344
2024-12-13,45.70000076293945
2024-12-16,45.68000030517578
2024-12-17,44.7400016784668
