,SCHW
2021-06-02,71.47318267822266
2021-06-03,72.50335693359375
2021-06-04,72.22673797607422
2021-06-07,71.28241729736328
2021-06-08,71.65440368652344
2021-06-09,69.4891357421875
2021-06-10,69.2697525024414
2021-06-11,70.50977325439453
2021-06-14,68.68787384033203
2021-06-15,69.19343566894531
2021-06-16,70.34761810302734
2021-06-17,68.81189727783203
2021-06-18,66.60845184326172
2021-06-21,69.38420867919922
2021-06-22,69.15528869628906
2021-06-23,69.52726745605469
2021-06-24,70.00423431396484
2021-06-25,70.376220703125
2021-06-28,69.89929962158203
2021-06-29,69.84205627441406
2021-06-30,69.45097351074219
2021-07-01,70.1759262084961
2021-07-02,69.44143676757812
2021-07-06,67.50509643554688
2021-07-07,66.83739471435547
2021-07-08,64.8056411743164
2021-07-09,67.29523468017578
2021-07-12,68.40171813964844
2021-07-13,68.50663757324219
2021-07-14,66.96138000488281
2021-07-15,67.29523468017578
2021-07-16,65.71183013916016
2021-07-19,63.60376739501953
2021-07-20,64.8056411743164
2021-07-21,66.35092163085938
2021-07-22,64.14749145507812
2021-07-23,64.77703857421875
2021-07-26,64.90103912353516
2021-07-27,64.26194763183594
2021-07-28,64.71980285644531
2021-07-29,65.40660095214844
2021-07-30,64.81517028808594
2021-08-02,64.61487579345703
2021-08-03,64.30008697509766
2021-08-04,64.54811096191406
2021-08-05,66.10292053222656
2021-08-06,68.61157989501953
2021-08-09,70.03282928466797
2021-08-10,71.09163665771484
2021-08-11,71.35868835449219
2021-08-12,72.11408233642578
2021-08-13,70.76587677001953
2021-08-16,70.04877471923828
2021-08-17,69.32209014892578
2021-08-18,68.84398651123047
2021-08-19,67.9451904296875
2021-08-20,68.81529998779297
2021-08-23,69.13084411621094
2021-08-24,70.89976501464844
2021-08-25,71.31090545654297
2021-08-26,70.42168426513672
2021-08-27,72.51567840576172
2021-08-30,70.22087860107422
2021-08-31,69.65673065185547
2021-09-01,69.99138641357422
2021-09-02,69.714111328125
2021-09-03,68.93004608154297
2021-09-07,68.92050170898438
2021-09-08,68.42327117919922
2021-09-09,69.15953063964844
2021-09-10,68.30854034423828
2021-09-13,68.73880767822266
2021-09-14,66.6734848022461
2021-09-15,68.03126525878906
2021-09-16,67.67745971679688
2021-09-17,67.34282684326172
2021-09-20,65.7842788696289
2021-09-21,65.44004821777344
2021-09-22,67.31414031982422
2021-09-23,71.04318237304688
2021-09-24,72.27664184570312
2021-09-27,73.9881591796875
2021-09-28,72.84077453613281
2021-09-29,72.07584381103516
2021-09-30,69.64717102050781
2021-10-01,71.15792846679688
2021-10-04,70.02007293701172
2021-10-05,72.57304382324219
2021-10-06,72.3913803100586
2021-10-07,73.04155731201172
2021-10-08,73.94992065429688
2021-10-11,73.2519302368164
2021-10-12,73.88299560546875
2021-10-13,72.92682647705078
2021-10-14,74.68617248535156
2021-10-15,77.35388946533203
2021-10-18,77.01922607421875
2021-10-19,77.9658203125
2021-10-20,78.01363372802734
2021-10-21,78.6351318359375
2021-10-22,79.88772583007812
2021-10-25,79.25665283203125
2021-10-26,79.41919708251953
2021-10-27,77.59292602539062
2021-10-28,78.39610290527344
2021-10-29,78.4343490600586
2021-11-01,78.28136444091797
2021-11-02,78.18572998046875
2021-11-03,79.67736053466797
2021-11-04,77.87976837158203
2021-11-05,77.59292602539062
2021-11-08,78.09970092773438
2021-11-09,77.23914337158203
2021-11-10,77.38286590576172
2021-11-11,78.00576782226562
2021-11-12,78.68617248535156
2021-11-15,78.50408935546875
2021-11-16,78.398681640625
2021-11-17,78.02493286132812
2021-11-18,78.31243896484375
2021-11-19,76.82707977294922
2021-11-22,78.50408935546875
2021-11-23,79.48155975341797
2021-11-24,79.6732177734375
2021-11-26,75.84959411621094
2021-11-29,76.7599868774414
2021-11-30,74.16297149658203
2021-12-01,73.33885192871094
2021-12-02,76.77916717529297
2021-12-03,75.19795989990234
2021-12-06,77.01871490478516
2021-12-07,77.9195327758789
2021-12-08,77.81411743164062
2021-12-09,77.29663848876953
2021-12-10,77.44036865234375
2021-12-13,76.07001495361328
2021-12-14,77.42119598388672
2021-12-15,78.19744873046875
2021-12-16,80.39195251464844
2021-12-17,79.49114990234375
2021-12-20,77.31580352783203
2021-12-21,79.72114562988281
2021-12-22,80.86151885986328
2021-12-23,81.58025360107422
2021-12-27,82.2414779663086
2021-12-28,81.93482971191406
2021-12-29,81.41734313964844
2021-12-30,80.95736694335938
2021-12-31,80.59320068359375
2022-01-03,82.18399047851562
2022-01-04,86.2088623046875
2022-01-05,85.5859603881836
2022-01-06,86.95631408691406
2022-01-07,87.91461181640625
2022-01-10,87.82837677001953
2022-01-11,89.99413299560547
2022-01-12,90.8661880493164
2022-01-13,89.4862289428711
2022-01-14,91.54657745361328
2022-01-18,88.31712341308594
2022-01-19,87.69422912597656
2022-01-20,87.61753845214844
2022-01-21,85.48054504394531
2022-01-24,85.01094818115234
2022-01-25,84.83847045898438
2022-01-26,86.25675964355469
2022-01-27,85.9596939086914
2022-01-28,85.20262145996094
2022-01-31,84.04307556152344
2022-02-01,86.30469512939453
2022-02-02,86.59217071533203
2022-02-03,85.18346405029297
2022-02-04,88.06794738769531
2022-02-07,89.25625610351562
2022-02-08,91.0003433227539
2022-02-09,90.57869720458984
2022-02-10,89.16699981689453
2022-02-11,85.57535552978516
2022-02-14,84.25969696044922
2022-02-15,86.08434295654297
2022-02-16,85.78665161132812
2022-02-17,82.60792541503906
2022-02-18,82.21419525146484
2022-02-22,81.21546173095703
2022-02-23,79.27557373046875
2022-02-24,79.00667572021484
2022-02-25,82.34864044189453
2022-02-28,81.10980224609375
2022-03-01,74.77159881591797
2022-03-02,78.5649185180664
2022-03-03,77.50856018066406
2022-03-04,76.08726501464844
2022-03-07,73.33110046386719
2022-03-08,72.68767547607422
2022-03-09,76.24092102050781
2022-03-10,76.49061584472656
2022-03-11,77.05718994140625
2022-03-14,79.95740509033203
2022-03-15,79.8709716796875
2022-03-16,85.41210174560547
2022-03-17,86.21878051757812
2022-03-18,86.43006134033203
2022-03-21,85.47933197021484
2022-03-22,88.54279327392578
2022-03-23,86.18997955322266
2022-03-24,87.32317352294922
2022-03-25,87.73611450195312
2022-03-28,88.1586685180664
2022-03-29,87.6016616821289
2022-03-30,85.23925018310547
2022-03-31,80.96575927734375
2022-04-01,80.2262954711914
2022-04-04,79.03549194335938
2022-04-05,78.6129379272461
2022-04-06,77.66221618652344
2022-04-07,76.85552978515625
2022-04-08,78.44967651367188
2022-04-11,78.34405517578125
2022-04-12,76.8939437866211
2022-04-13,80.50480651855469
2022-04-14,79.4676513671875
2022-04-18,71.9674301147461
2022-04-19,73.84968566894531
2022-04-20,73.41753387451172
2022-04-21,70.3636703491211
2022-04-22,67.53070068359375
2022-04-25,67.52108001708984
2022-04-26,65.8212890625
2022-04-27,65.85971069335938
2022-04-28,66.3782958984375
2022-04-29,63.698951721191406
2022-05-02,65.19706726074219
2022-05-03,66.70479583740234
2022-05-04,68.52943420410156
2022-05-05,67.07933044433594
2022-05-06,64.74571228027344
2022-05-09,61.586219787597656
2022-05-10,62.018367767333984
2022-05-11,62.536956787109375
2022-05-12,62.56584548950195
2022-05-13,63.20161437988281
2022-05-16,61.68925094604492
2022-05-17,62.806671142578125
2022-05-18,60.9475212097168
2022-05-19,60.35990905761719
2022-05-20,60.957149505615234
2022-05-23,62.87410354614258
2022-05-24,61.59292221069336
2022-05-25,63.3846435546875
2022-05-26,66.29378509521484
2022-05-27,67.99881744384766
2022-05-31,67.52680206298828
2022-06-01,67.01625061035156
2022-06-02,69.03916931152344
2022-06-03,67.49790954589844
2022-06-06,65.56169128417969
2022-06-07,65.01260375976562
2022-06-08,63.317222595214844
2022-06-09,61.891544342041016
2022-06-10,59.93606185913086
2022-06-13,58.028743743896484
2022-06-14,58.866798400878906
2022-06-15,59.25211715698242
2022-06-16,58.62598419189453
2022-06-17,57.78792190551758
2022-06-21,60.090187072753906
2022-06-22,60.147979736328125
2022-06-23,59.75303649902344
2022-06-24,62.064937591552734
2022-06-27,61.79521560668945
2022-06-28,61.814476013183594
2022-06-29,61.284671783447266
2022-06-30,60.86082077026367
2022-07-01,61.57366180419922
2022-07-05,61.063114166259766
2022-07-06,61.11128234863281
2022-07-07,61.88190841674805
2022-07-08,61.99749755859375
2022-07-11,60.62963104248047
2022-07-12,59.96495819091797
2022-07-13,59.290645599365234
2022-07-14,58.34662628173828
2022-07-15,59.897525787353516
2022-07-18,58.99203872680664
2022-07-19,60.88009262084961
2022-07-20,60.5236701965332
2022-07-21,60.81265640258789
2022-07-22,60.67780303955078
2022-07-25,61.323204040527344
2022-07-26,58.92460250854492
2022-07-27,60.215415954589844
2022-07-28,65.21491241455078
2022-07-29,66.51534271240234
2022-08-01,66.19745635986328
2022-08-02,65.0704116821289
2022-08-03,66.44792175292969
2022-08-04,66.4671859741211
2022-08-05,66.76579284667969
2022-08-08,65.93737030029297
2022-08-09,66.50569152832031
2022-08-10,67.3726806640625
2022-08-11,70.12672424316406
2022-08-12,72.47490692138672
2022-08-15,73.30595397949219
2022-08-16,74.5815200805664
2022-08-17,72.91941833496094
2022-08-18,73.19966125488281
2022-08-19,71.373291015625
2022-08-22,70.1073989868164
2022-08-23,70.33932495117188
2022-08-24,70.85147857666016
2022-08-25,71.50859069824219
2022-08-26,69.46961212158203
2022-08-29,69.51793670654297
2022-08-30,70.05908966064453
2022-08-31,68.56126403808594
2022-09-01,69.30533599853516
2022-09-02,67.97179412841797
2022-09-06,68.0974349975586
2022-09-07,69.37298583984375
2022-09-08,70.69686889648438
2022-09-09,72.0303955078125
2022-09-12,72.39759826660156
2022-09-13,70.49392700195312
2022-09-14,70.30067443847656
2022-09-15,70.13640594482422
2022-09-16,69.45030212402344
2022-09-19,71.22834777832031
2022-09-20,70.88046264648438
2022-09-21,70.45528411865234
2022-09-22,69.63389587402344
2022-09-23,68.50328063964844
2022-09-26,68.50328063964844
2022-09-27,69.2183837890625
2022-09-28,70.78384399414062
2022-09-29,70.19437408447266
2022-09-30,69.45030212402344
2022-10-03,70.74518585205078
2022-10-04,73.65383911132812
2022-10-05,73.37360382080078
2022-10-06,73.43158721923828
2022-10-07,71.80813598632812
2022-10-10,71.08338928222656
2022-10-11,69.29568481445312
2022-10-12,69.46961212158203
2022-10-13,71.57623291015625
2022-10-14,66.6575927734375
2022-10-17,65.15977478027344
2022-10-18,66.300048828125
2022-10-19,66.39667510986328
2022-10-20,65.71058654785156
2022-10-21,67.95247650146484
2022-10-24,68.31969451904297
2022-10-25,70.02043151855469
2022-10-26,70.49392700195312
2022-10-27,74.7264633178711
2022-10-28,77.49017333984375
2022-10-31,76.9876937866211
2022-11-01,77.20028686523438
2022-11-02,76.27259826660156
2022-11-03,76.29191589355469
2022-11-04,76.38856506347656
2022-11-07,76.9683609008789
2022-11-08,76.94902801513672
2022-11-09,75.8443603515625
2022-11-10,76.12537384033203
2022-11-11,75.93157196044922
2022-11-14,74.10014343261719
2022-11-15,75.8734359741211
2022-11-16,75.0110092163086
2022-11-17,75.48583984375
2022-11-18,77.33663940429688
2022-11-21,77.52075958251953
2022-11-22,78.74169921875
2022-11-23,78.88705444335938
2022-11-25,79.08085632324219
2022-11-28,77.35602569580078
2022-11-29,77.8986587524414
2022-11-30,79.98204040527344
2022-12-01,79.1971206665039
2022-12-02,79.90450286865234
2022-12-05,78.7223129272461
2022-12-06,78.09245300292969
2022-12-07,77.7048568725586
2022-12-08,77.76300048828125
2022-12-09,77.34632873535156
2022-12-12,77.80176544189453
2022-12-13,75.3404769897461
2022-12-14,74.92379760742188
2022-12-15,74.67185974121094
2022-12-16,75.76685333251953
2022-12-19,75.83467102050781
2022-12-20,77.0943832397461
2022-12-21,78.73200225830078
2022-12-22,78.29595947265625
2022-12-23,79.23589324951172
2022-12-27,79.67194366455078
2022-12-28,79.79792022705078
2022-12-29,80.09830474853516
2022-12-30,80.6797103881836
2023-01-03,79.4006118774414
2023-01-04,80.76692962646484
2023-01-05,80.53437042236328
2023-01-06,81.92005920410156
2023-01-09,82.782470703125
2023-01-10,82.96658325195312
2023-01-11,80.83476257324219
2023-01-12,80.89289855957031
2023-01-13,80.40840148925781
2023-01-17,80.902587890625
2023-01-18,78.85797882080078
2023-01-19,73.95479583740234
2023-01-20,74.64279174804688
2023-01-23,75.32110595703125
2023-01-24,76.79399108886719
2023-01-25,76.75523376464844
2023-01-26,75.63117218017578
2023-01-27,72.37530517578125
2023-01-30,73.16020202636719
2023-01-31,75.02069854736328
2023-02-01,75.82498931884766
2023-02-02,74.2455062866211
2023-02-03,76.57112121582031
2023-02-06,77.38508605957031
2023-02-07,78.67386627197266
2023-02-08,78.11184692382812
2023-02-09,77.3536605834961
2023-02-10,78.20904541015625
2023-02-13,78.17015838623047
2023-02-14,78.51036071777344
2023-02-15,78.22848510742188
2023-02-16,78.0924072265625
2023-02-17,78.07296752929688
2023-02-21,77.66471862792969
2023-02-22,77.76192474365234
2023-02-23,76.76072692871094
2023-02-24,78.34512329101562
2023-02-27,75.70122528076172
2023-02-28,75.7401123046875
2023-03-01,75.24436950683594
2023-03-02,73.96129608154297
2023-03-03,75.24436950683594
2023-03-06,74.45703125
2023-03-07,72.85319519042969
2023-03-08,74.06822204589844
2023-03-09,64.61042785644531
2023-03-10,57.057804107666016
2023-03-13,50.457767486572266
2023-03-14,55.09431457519531
2023-03-15,57.884029388427734
2023-03-16,56.26074981689453
2023-03-17,54.831871032714844
2023-03-20,54.54026412963867
2023-03-21,57.8062629699707
2023-03-22,54.686065673828125
2023-03-23,51.41034698486328
2023-03-24,51.769996643066406
2023-03-27,53.32524108886719
2023-03-28,52.34349060058594
2023-03-29,53.66543960571289
2023-03-30,51.00209426879883
2023-03-31,50.91461181640625
2023-04-03,50.12727355957031
2023-04-04,48.601192474365234
2023-04-05,47.5028076171875
2023-04-06,47.96937942504883
2023-04-10,50.2730827331543
2023-04-11,50.26335906982422
2023-04-12,50.46747970581055
2023-04-13,50.04951477050781
2023-04-14,49.34965515136719
2023-04-17,51.293701171875
2023-04-18,52.489295959472656
2023-04-19,53.99592208862305
2023-04-20,52.489295959472656
2023-04-21,52.294891357421875
2023-04-24,51.6339111328125
2023-04-25,49.60238265991211
2023-04-26,49.18440628051758
2023-04-27,50.282798767089844
2023-04-28,50.778533935546875
2023-05-01,50.36056137084961
2023-05-02,48.698394775390625
2023-05-03,46.686309814453125
2023-05-04,46.04477310180664
2023-05-05,47.86246109008789
2023-05-08,46.29750061035156
2023-05-09,46.59882354736328
2023-05-10,46.2197380065918
2023-05-11,46.63991928100586
2023-05-12,47.82228469848633
2023-05-15,49.77660369873047
2023-05-16,48.94601821899414
2023-05-17,50.63650894165039
2023-05-18,50.568111419677734
2023-05-19,50.48992919921875
2023-05-22,50.783084869384766
2023-05-23,51.584354400634766
2023-05-24,50.89057159423828
2023-05-25,53.001243591308594
2023-05-26,52.444252014160156
2023-05-30,52.610374450683594
2023-05-31,51.48663330078125
2023-06-01,51.49640655517578
2023-06-02,53.128265380859375
2023-06-05,53.167354583740234
2023-06-06,53.362789154052734
2023-06-07,54.3594970703125
2023-06-08,53.773193359375
2023-06-09,53.74388122558594
2023-06-12,52.73740768432617
2023-06-13,53.499595642089844
2023-06-14,53.10872268676758
2023-06-15,54.242225646972656
2023-06-16,53.1575813293457
2023-06-20,52.69831466674805
2023-06-21,52.73740768432617
2023-06-22,51.99475860595703
2023-06-23,51.95567321777344
2023-06-26,52.19019317626953
2023-06-27,53.95885467529297
2023-06-28,54.50606155395508
2023-06-29,55.83501052856445
2023-06-30,55.3855094909668
2023-07-03,56.401763916015625
2023-07-05,55.39527893066406
2023-07-06,54.68195724487305
2023-07-07,55.493003845214844
2023-07-10,56.509254455566406
2023-07-11,56.26496124267578
2023-07-12,57.07600402832031
2023-07-13,58.561283111572266
2023-07-14,57.1834831237793
2023-07-17,57.30074691772461
2023-07-18,64.50242614746094
2023-07-19,64.53174591064453
2023-07-20,66.38835906982422
2023-07-21,64.96170806884766
2023-07-24,65.03986358642578
2023-07-25,63.9454460144043
2023-07-26,65.09849548339844
2023-07-27,64.3167724609375
2023-07-28,64.45356750488281
2023-07-31,64.59037017822266
2023-08-01,64.21905517578125
2023-08-02,63.84771728515625
2023-08-03,64.3656234741211
2023-08-04,63.43731689453125
2023-08-07,64.46334838867188
2023-08-08,64.02361297607422
2023-08-09,63.79887390136719
2023-08-10,63.30841827392578
2023-08-11,62.8571891784668
2023-08-14,60.601078033447266
2023-08-15,59.80653762817383
2023-08-16,59.29645919799805
2023-08-17,58.62943649291992
2023-08-18,58.38420867919922
2023-08-21,58.26649856567383
2023-08-22,55.382591247558594
2023-08-23,56.91283416748047
2023-08-24,56.73626708984375
2023-08-25,57.040348052978516
2023-08-28,57.923179626464844
2023-08-29,58.31554412841797
2023-08-30,58.63924789428711
2023-08-31,58.02126693725586
2023-09-01,59.34550857543945
2023-09-05,58.54115295410156
2023-09-06,57.158058166503906
2023-09-07,56.716644287109375
2023-09-08,58.197837829589844
2023-09-11,58.67848587036133
2023-09-12,59.36512756347656
2023-09-13,57.609283447265625
2023-09-14,58.61962890625
2023-09-15,57.10901641845703
2023-09-18,56.755882263183594
2023-09-19,56.62836456298828
2023-09-20,55.58858871459961
2023-09-21,54.94118881225586
2023-09-22,54.09760284423828
2023-09-25,54.29378128051758
2023-09-26,53.165733337402344
2023-09-27,53.34229278564453
2023-09-28,53.5090446472168
2023-09-29,53.85237121582031
2023-10-02,52.52812957763672
2023-10-03,50.321067810058594
2023-10-04,50.4289665222168
2023-10-05,50.08564376831055
2023-10-06,50.53687286376953
2023-10-09,50.76247787475586
2023-10-10,50.79190444946289
2023-10-11,50.91942596435547
2023-10-12,50.52705764770508
2023-10-13,50.35049057006836
2023-10-16,52.69488525390625
2023-10-17,52.66545486450195
2023-10-18,50.85076141357422
2023-10-19,50.90961837768555
2023-10-20,49.899269104003906
2023-10-23,48.3886604309082
2023-10-24,48.87912368774414
2023-10-25,48.42789077758789
2023-10-26,50.448585510253906
2023-10-27,49.16358184814453
2023-10-30,49.78156280517578
2023-10-31,51.04694747924805
2023-11-01,51.81206130981445
2023-11-02,53.88179397583008
2023-11-03,54.764625549316406
2023-11-06,54.558631896972656
2023-11-07,54.17607116699219
2023-11-08,53.85237121582031
2023-11-09,53.3695182800293
2023-11-10,53.615867614746094
2023-11-13,53.17243957519531
2023-11-14,53.990325927734375
2023-11-15,55.26150131225586
2023-11-16,54.857479095458984
2023-11-17,55.9512825012207
2023-11-20,55.73448944091797
2023-11-21,55.17280960083008
2023-11-22,55.11368942260742
2023-11-24,55.606388092041016
2023-11-27,55.18266296386719
2023-11-28,54.99544143676758
2023-11-29,58.73997497558594
2023-11-30,60.42501449584961
2023-12-01,62.238162994384766
2023-12-04,61.72574996948242
2023-12-05,61.321739196777344
2023-12-06,61.25275421142578
2023-12-07,62.041080474853516
2023-12-08,63.13488006591797
2023-12-11,63.08560562133789
2023-12-12,63.62758255004883
2023-12-13,65.33233642578125
2023-12-14,69.90461730957031
2023-12-15,69.94403839111328
2023-12-18,68.29840087890625
2023-12-19,68.72212219238281
2023-12-20,66.14036560058594
2023-12-21,67.18490600585938
2023-12-22,67.57905578613281
2023-12-26,67.94365692138672
2023-12-27,68.25898742675781
2023-12-28,68.53489685058594
2023-12-29,67.79585266113281
2024-01-02,68.09146881103516
2024-01-03,66.07139587402344
2024-01-04,65.9137191772461
2024-01-05,66.24876403808594
2024-01-08,66.81044006347656
2024-01-09,65.77576446533203
2024-01-10,64.85932922363281
2024-01-11,64.3075180053711
2024-01-12,64.2779541015625
2024-01-16,63.371376037597656
2024-01-17,62.52393341064453
2024-01-18,61.80458450317383
2024-01-19,62.84911346435547
2024-01-22,62.70130157470703
2024-01-23,62.98706817626953
2024-01-24,62.553489685058594
2024-01-25,62.78013610839844
2024-01-26,63.10531997680664
2024-01-29,63.00678253173828
2024-01-30,63.44035339355469
2024-01-31,62.00166320800781
2024-02-01,61.36115264892578
2024-02-02,62.02136993408203
2024-02-05,61.45969009399414
2024-02-06,60.986698150634766
2024-02-07,61.51881790161133
2024-02-08,61.80573272705078
2024-02-09,62.696163177490234
2024-02-12,63.814151763916016
2024-02-13,62.04317855834961
2024-02-14,62.35977554321289
2024-02-15,63.94275665283203
2024-02-16,63.7152099609375
2024-02-20,62.9039306640625
2024-02-21,63.448081970214844
2024-02-22,63.94275665283203
2024-02-23,63.75478744506836
2024-02-26,63.7152099609375
2024-02-27,64.65510559082031
2024-02-28,64.9519271850586
2024-02-29,66.06990814208984
2024-03-01,65.76319885253906
2024-03-04,66.92076110839844
2024-03-05,67.37586212158203
2024-03-06,67.37586212158203
2024-03-07,67.46491241455078
2024-03-08,66.45575714111328
2024-03-11,66.23809051513672
2024-03-12,65.79288482666016
2024-03-13,66.41618347167969
2024-03-14,65.89181518554688
2024-03-15,66.32714080810547
2024-03-18,66.68331909179688
2024-03-19,67.62319946289062
2024-03-20,68.92916870117188
2024-03-21,71.08599090576172
2024-03-22,70.83865356445312
2024-03-25,70.57152557373047
2024-03-26,70.24503326416016
2024-03-27,71.61035919189453
2024-03-28,71.57078552246094
2024-04-01,71.6004638671875
2024-04-02,70.70014190673828
2024-04-03,70.66056060791016
2024-04-04,70.59130859375
2024-04-05,71.12556457519531
2024-04-08,71.6004638671875
2024-04-09,71.51141357421875
2024-04-10,70.3439712524414
2024-04-11,69.86907958984375
2024-04-12,69.28534698486328
2024-04-15,70.47258758544922
2024-04-16,72.29302215576172
2024-04-17,71.72908782958984
2024-04-18,72.15450286865234
2024-04-19,72.63929748535156
2024-04-22,73.47036743164062
2024-04-23,74.4300537109375
2024-04-24,74.39047241210938
2024-04-25,74.09366607666016
2024-04-26,74.19259643554688
2024-04-29,73.76717376708984
2024-04-30,73.16365814208984
2024-05-01,73.77706909179688
2024-05-02,74.52899932861328
2024-05-03,75.23143768310547
2024-05-06,76.04271697998047
2024-05-07,74.73674774169922
2024-05-08,75.58760833740234
2024-05-09,74.88285064697266
2024-05-10,75.54790496826172
2024-05-13,74.1483154296875
2024-05-14,76.50081634521484
2024-05-15,78.09892272949219
2024-05-16,77.46365356445312
2024-05-17,78.19818115234375
2024-05-20,78.07907104492188
2024-05-21,78.31730651855469
2024-05-22,74.71410369873047
2024-05-23,71.80574798583984
2024-05-24,71.73625946044922
2024-05-28,70.26719665527344
2024-05-29,70.00910949707031
2024-05-30,71.3491439819336
2024-05-31,72.73880767822266
2024-06-03,71.83552551269531
2024-06-04,71.45832824707031
2024-06-05,73.84060668945312
2024-06-06,73.7016372680664
2024-06-07,73.38400268554688
2024-06-10,73.56267547607422
2024-06-11,72.90754699707031
2024-06-12,73.01673126220703
2024-06-13,72.84799194335938
2024-06-14,72.70903015136719
2024-06-17,72.27227020263672
2024-06-18,72.30205535888672
2024-06-20,72.1630859375
2024-06-21,72.7983627319336
2024-06-24,73.97957611083984
2024-06-25,73.3542251586914
2024-06-26,72.71895599365234
2024-06-27,73.01673126220703
2024-06-28,73.14578247070312
2024-07-01,72.87776947021484
2024-07-02,73.60237884521484
2024-07-03,73.58252716064453
2024-07-05,72.65939331054688
2024-07-08,72.6990966796875
2024-07-09,73.97957611083984
2024-07-10,74.0788345336914
2024-07-11,75.51812744140625
2024-07-12,74.82329559326172
2024-07-15,74.51558685302734
2024-07-16,66.9320068359375
2024-07-17,63.32881546020508
2024-07-18,61.81011962890625
2024-07-19,61.621524810791016
2024-07-22,64.27180480957031
2024-07-23,64.65892028808594
2024-07-24,63.60675048828125
2024-07-25,65.75079345703125
2024-07-26,66.10813903808594
2024-07-29,64.81774139404297
2024-07-30,64.43062591552734
2024-07-31,64.70855712890625
2024-08-01,63.23948287963867
2024-08-02,62.921844482421875
2024-08-05,61.82997131347656
2024-08-06,62.336204528808594
2024-08-07,61.7604866027832
2024-08-08,62.316349029541016
2024-08-09,62.19676208496094
2024-08-12,61.5589485168457
2024-08-13,62.2764892578125
2024-08-14,65.13668060302734
2024-08-15,65.00713348388672
2024-08-16,65.32603454589844
2024-08-19,65.3559341430664
2024-08-20,64.61845397949219
2024-08-21,64.34938049316406
2024-08-22,64.05040740966797
2024-08-23,64.16999816894531
2024-08-26,64.25969696044922
2024-08-27,63.6916389465332
2024-08-28,63.76139831542969
2024-08-29,64.7081527709961
2024-08-30,64.87757110595703
2024-09-03,64.56863403320312
2024-09-04,63.68167495727539
2024-09-05,63.472389221191406
2024-09-06,62.685089111328125
2024-09-09,62.79471206665039
2024-09-10,62.84454345703125
2024-09-11,63.19334411621094
2024-09-12,61.529052734375
2024-09-13,61.907752990722656
2024-09-16,63.472389221191406
2024-09-17,63.62187576293945
2024-09-18,63.34283447265625
2024-09-19,64.53873443603516
2024-09-20,65.16658020019531
2024-09-23,64.7081527709961
2024-09-24,64.3593521118164
2024-09-25,63.82119369506836
2024-09-26,63.62187576293945
2024-09-27,64.19989013671875
2024-09-30,64.58856201171875
2024-10-01,63.6916389465332
2024-10-02,63.133548736572266
2024-10-03,63.183380126953125
2024-10-04,64.52877044677734
2024-10-07,64.07034301757812
2024-10-08,64.67825317382812
2024-10-09,66.47209930419922
2024-10-10,66.42227935791016
2024-10-11,67.4487533569336
2024-10-14,67.5882797241211
2024-10-15,71.7141342163086
2024-10-16,71.83372497558594
2024-10-17,71.664306640625
2024-10-18,71.11618041992188
2024-10-21,70.62786102294922
2024-10-22,70.667724609375
2024-10-23,71.4649887084961
2024-10-24,72.34197998046875
2024-10-25,71.5746078491211
2024-10-28,71.79386138916016
2024-10-29,71.64437103271484
2024-10-30,70.85707092285156
2024-10-31,70.58799743652344
2024-11-01,70.69762420654297
2024-11-04,70.7175521850586
2024-11-05,71.06635284423828
2024-11-06,75.49118041992188
2024-11-07,72.91999816894531
2024-11-08,73.9000015258789
2024-11-11,77.8499984741211
2024-11-12,78.19000244140625
2024-11-13,78.25
2024-11-14,80.19000244140625
2024-11-15,80.63999938964844
2024-11-18,81.38999938964844
2024-11-19,80.19000244140625
2024-11-20,80.45999908447266
2024-11-21,80.80000305175781
2024-11-22,81.26000213623047
2024-11-25,81.7699966430664
2024-11-26,82.25
2024-11-27,82.5999984741211
2024-11-29,82.76000213623047
2024-12-02,81.38999938964844
2024-12-03,81.12000274658203
2024-12-04,81.51000213623047
2024-12-05,81.80999755859375
2024-12-06,81.47000122070312
2024-12-09,81.51000213623047
2024-12-10,82.31999969482422
2024-12-11,82.41000366210938
2024-12-12,82.8499984741211
2024-12-13,79.54000091552734
2024-12-16,77.94000244140625
2024-12-17,76.76000213623047
