,APD
2021-06-11,275.6399230957031
2021-06-14,274.41973876953125
2021-06-15,276.2178955078125
2021-06-16,275.2637939453125
2021-06-17,274.39227294921875
2021-06-18,268.5298767089844
2021-06-21,272.0711364746094
2021-06-22,273.4014587402344
2021-06-23,266.8143615722656
2021-06-24,265.9886779785156
2021-06-25,264.71337890625
2021-06-28,265.1812744140625
2021-06-29,264.484130859375
2021-06-30,265.3047790527344
2021-07-01,266.3377380371094
2021-07-02,268.15447998046875
2021-07-06,264.4195251464844
2021-07-07,268.1729431152344
2021-07-08,265.00970458984375
2021-07-09,268.9845275878906
2021-07-12,268.4126892089844
2021-07-13,266.3930358886719
2021-07-14,265.7290954589844
2021-07-15,265.6921691894531
2021-07-16,263.3312683105469
2021-07-19,260.1588134765625
2021-07-20,263.7093811035156
2021-07-21,264.4195251464844
2021-07-22,266.02423095703125
2021-07-23,267.7118225097656
2021-07-26,266.6328430175781
2021-07-27,266.4300231933594
2021-07-28,265.4431457519531
2021-07-29,267.14013671875
2021-07-30,268.394287109375
2021-08-02,266.2731628417969
2021-08-03,268.04388427734375
2021-08-04,265.2956237792969
2021-08-05,266.263916015625
2021-08-06,268.2006530761719
2021-08-09,254.302734375
2021-08-10,256.2578430175781
2021-08-11,257.0509948730469
2021-08-12,256.01806640625
2021-08-13,257.982421875
2021-08-16,259.6515808105469
2021-08-17,259.52252197265625
2021-08-18,250.9827117919922
2021-08-19,250.2818603515625
2021-08-20,246.6390380859375
2021-08-23,249.4518280029297
2021-08-24,249.4795379638672
2021-08-25,248.23451232910156
2021-08-26,247.54286193847656
2021-08-27,247.61663818359375
2021-08-30,249.18441772460938
2021-08-31,248.54811096191406
2021-09-01,248.3912811279297
2021-09-02,248.99993896484375
2021-09-03,247.4137725830078
2021-09-07,246.3255157470703
2021-09-08,246.90650939941406
2021-09-09,246.3439178466797
2021-09-10,247.15550231933594
2021-09-13,248.53884887695312
2021-09-14,247.94857788085938
2021-09-15,248.53884887695312
2021-09-16,245.69837951660156
2021-09-17,241.46539306640625
2021-09-20,238.0992889404297
2021-09-21,237.37074279785156
2021-09-22,237.87794494628906
2021-09-23,240.1558380126953
2021-09-24,239.37193298339844
2021-09-27,241.5391845703125
2021-09-28,241.9080810546875
2021-09-29,239.98065185546875
2021-09-30,237.55966186523438
2021-10-01,238.78404235839844
2021-10-04,237.4483642578125
2021-10-05,238.4037628173828
2021-10-06,241.86358642578125
2021-10-07,244.2752685546875
2021-10-08,246.20460510253906
2021-10-11,249.26565551757812
2021-10-12,252.66970825195312
2021-10-13,258.2537536621094
2021-10-14,267.11199951171875
2021-10-15,271.4994201660156
2021-10-18,271.3509216308594
2021-10-19,273.1597595214844
2021-10-20,272.427001953125
2021-10-21,272.6032409667969
2021-10-22,270.1358642578125
2021-10-25,272.63104248046875
2021-10-26,273.0577087402344
2021-10-27,273.49365234375
2021-10-28,279.60638427734375
2021-10-29,278.094482421875
2021-11-01,276.40625
2021-11-02,276.4897155761719
2021-11-03,280.24639892578125
2021-11-04,279.39300537109375
2021-11-05,286.9064025878906
2021-11-08,289.9580383300781
2021-11-09,291.1082458496094
2021-11-10,291.50701904296875
2021-11-11,288.0287170410156
2021-11-12,287.5463562011719
2021-11-15,281.7954406738281
2021-11-16,279.6619873046875
2021-11-17,277.7976379394531
2021-11-18,274.7829895019531
2021-11-19,276.17431640625
2021-11-22,275.97027587890625
2021-11-23,277.3431396484375
2021-11-24,276.26708984375
2021-11-26,272.3713073730469
2021-11-29,270.24725341796875
2021-11-30,266.6204528808594
2021-12-01,264.3014831542969
2021-12-02,266.6111755371094
2021-12-03,267.7149658203125
2021-12-06,271.6756896972656
2021-12-07,274.4954528808594
2021-12-08,274.25433349609375
2021-12-09,271.94464111328125
2021-12-10,273.95745849609375
2021-12-13,276.00738525390625
2021-12-14,276.6010437011719
2021-12-15,282.9826965332031
2021-12-16,281.1925048828125
2021-12-17,276.72161865234375
2021-12-20,273.6421203613281
2021-12-21,274.32843017578125
2021-12-22,275.6363525390625
2021-12-23,277.78839111328125
2021-12-27,280.3298645019531
2021-12-28,281.9716796875
2021-12-29,283.279541015625
2021-12-30,281.8789367675781
2021-12-31,283.6220703125
2022-01-03,275.7452392578125
2022-01-04,279.11041259765625
2022-01-05,283.6033935546875
2022-01-06,277.8053283691406
2022-01-07,277.23675537109375
2022-01-10,275.0833740234375
2022-01-11,277.3578796386719
2022-01-12,279.4179992675781
2022-01-13,274.3282775878906
2022-01-14,271.5877685546875
2022-01-18,267.1599426269531
2022-01-19,266.1998291015625
2022-01-20,267.51416015625
2022-01-21,263.31011962890625
2022-01-24,263.6270446777344
2022-01-25,260.4762878417969
2022-01-26,257.6611328125
2022-01-27,257.13909912109375
2022-01-28,258.7983703613281
2022-01-31,262.98382568359375
2022-02-01,265.32354736328125
2022-02-02,265.0625915527344
2022-02-03,261.8279113769531
2022-02-04,245.23529052734375
2022-02-07,237.12542724609375
2022-02-08,235.6619415283203
2022-02-09,241.76760864257812
2022-02-10,235.2611083984375
2022-02-11,227.81304931640625
2022-02-14,226.97410583496094
2022-02-15,231.0197296142578
2022-02-16,228.69859313964844
2022-02-17,224.28944396972656
2022-02-18,225.55718994140625
2022-02-22,221.95899963378906
2022-02-23,218.7523193359375
2022-02-24,219.18115234375
2022-02-25,224.07504272460938
2022-02-28,220.2717742919922
2022-03-01,214.89317321777344
2022-03-02,217.50326538085938
2022-03-03,216.1329345703125
2022-03-04,212.93557739257812
2022-03-07,206.47567749023438
2022-03-08,203.93087768554688
2022-03-09,211.60260009765625
2022-03-10,212.16189575195312
2022-03-11,204.49949645996094
2022-03-14,203.46478271484375
2022-03-15,207.52902221679688
2022-03-16,209.36537170410156
2022-03-17,213.0474853515625
2022-03-18,215.95579528808594
2022-03-21,218.314208984375
2022-03-22,220.49549865722656
2022-03-23,219.28369140625
2022-03-24,225.96734619140625
2022-03-25,229.8358612060547
2022-03-28,231.46714782714844
2022-03-29,235.22378540039062
2022-03-30,235.9881591796875
2022-03-31,234.45895385742188
2022-04-01,233.5958251953125
2022-04-04,237.029541015625
2022-04-05,236.1195068359375
2022-04-06,234.63720703125
2022-04-07,235.82867431640625
2022-04-08,235.669189453125
2022-04-11,234.38385009765625
2022-04-12,232.4606170654297
2022-04-13,234.46835327148438
2022-04-14,231.57875061035156
2022-04-18,230.79071044921875
2022-04-19,234.1399688720703
2022-04-20,233.36129760742188
2022-04-21,235.61288452148438
2022-04-22,227.901123046875
2022-04-25,227.7509765625
2022-04-26,221.06182861328125
2022-04-27,223.51986694335938
2022-04-28,225.6119842529297
2022-04-29,219.59829711914062
2022-05-02,220.84603881835938
2022-05-03,224.31732177734375
2022-05-04,232.18856811523438
2022-05-05,221.39016723632812
2022-05-06,221.2400665283203
2022-05-09,218.80081176757812
2022-05-10,216.41786193847656
2022-05-11,218.49122619628906
2022-05-12,217.10272216796875
2022-05-13,219.2605438232422
2022-05-16,218.51937866210938
2022-05-17,224.76760864257812
2022-05-18,219.97357177734375
2022-05-19,219.73899841308594
2022-05-20,222.900634765625
2022-05-23,223.23838806152344
2022-05-24,222.17825317382812
2022-05-25,221.802978515625
2022-05-26,227.49771118164062
2022-05-27,235.15316772460938
2022-05-31,230.94082641601562
2022-06-01,228.4546356201172
2022-06-02,237.21719360351562
2022-06-03,236.67303466796875
2022-06-06,241.53277587890625
2022-06-07,244.666259765625
2022-06-08,236.7762451171875
2022-06-09,237.9395751953125
2022-06-10,232.8546600341797
2022-06-13,227.68533325195312
2022-06-14,224.4298553466797
2022-06-15,224.4955291748047
2022-06-16,220.56459045410156
2022-06-17,221.38079833984375
2022-06-21,226.1092071533203
2022-06-22,226.09983825683594
2022-06-23,227.0942840576172
2022-06-24,236.4947967529297
2022-06-27,230.9595489501953
2022-06-28,227.51646423339844
2022-06-29,228.0980987548828
2022-06-30,227.12533569335938
2022-07-01,229.26925659179688
2022-07-05,226.64366149902344
2022-07-06,224.04638671875
2022-07-07,222.72412109375
2022-07-08,219.31459045410156
2022-07-11,221.09017944335938
2022-07-12,219.05014038085938
2022-07-13,215.32894897460938
2022-07-14,209.65269470214844
2022-07-15,212.69386291503906
2022-07-18,211.1449432373047
2022-07-19,217.22732543945312
2022-07-20,218.7667999267578
2022-07-21,221.5624237060547
2022-07-22,221.53408813476562
2022-07-25,222.14797973632812
2022-07-26,221.60018920898438
2022-07-27,224.67916870117188
2022-07-28,230.66709899902344
2022-07-29,234.44493103027344
2022-08-01,233.5193634033203
2022-08-02,230.56317138671875
2022-08-03,232.06491088867188
2022-08-04,243.41737365722656
2022-08-05,248.05471801757812
2022-08-08,247.23301696777344
2022-08-09,244.3901824951172
2022-08-10,250.87869262695312
2022-08-11,250.1042022705078
2022-08-12,255.83709716796875
2022-08-15,258.8877258300781
2022-08-16,258.349365234375
2022-08-17,253.11705017089844
2022-08-18,252.73928833007812
2022-08-19,249.0558319091797
2022-08-22,246.4207763671875
2022-08-23,246.80799865722656
2022-08-24,248.1302490234375
2022-08-25,251.78536987304688
2022-08-26,247.66749572753906
2022-08-29,246.22242736816406
2022-08-30,241.6417694091797
2022-08-31,238.4305877685547
2022-09-01,236.11663818359375
2022-09-02,232.83934020996094
2022-09-06,232.4993438720703
2022-09-07,239.68673706054688
2022-09-08,239.73394775390625
2022-09-09,242.69955444335938
2022-09-12,248.86695861816406
2022-09-13,241.85899353027344
2022-09-14,241.00900268554688
2022-09-15,234.67161560058594
2022-09-16,233.62326049804688
2022-09-19,235.53106689453125
2022-09-20,231.29039001464844
2022-09-21,228.05091857910156
2022-09-22,225.27415466308594
2022-09-23,223.90469360351562
2022-09-26,218.6439971923828
2022-09-27,217.94509887695312
2022-09-28,221.9213104248047
2022-09-29,218.8895721435547
2022-09-30,221.35296630859375
2022-10-03,226.67921447753906
2022-10-04,235.8384552001953
2022-10-05,230.93069458007812
2022-10-06,226.92649841308594
2022-10-07,220.42088317871094
2022-10-10,221.0771484375
2022-10-11,219.90728759765625
2022-10-12,218.1096649169922
2022-10-13,226.35586547851562
2022-10-14,221.1627655029297
2022-10-17,225.75665283203125
2022-10-18,230.52169799804688
2022-10-19,229.64669799804688
2022-10-20,226.66970825195312
2022-10-21,229.49452209472656
2022-10-24,231.9959259033203
2022-10-25,239.262451171875
2022-10-26,239.69998168945312
2022-10-27,236.88467407226562
2022-10-28,242.00167846679688
2022-10-31,238.1591339111328
2022-11-01,239.79510498046875
2022-11-02,233.18484497070312
2022-11-03,251.1133270263672
2022-11-04,262.5647888183594
2022-11-07,264.05804443359375
2022-11-08,269.16552734375
2022-11-09,266.435791015625
2022-11-10,275.4333801269531
2022-11-11,274.35858154296875
2022-11-14,280.4742736816406
2022-11-15,280.1413879394531
2022-11-16,280.6930236816406
2022-11-17,278.9620056152344
2022-11-18,281.9865417480469
2022-11-21,281.9199523925781
2022-11-22,294.04669189453125
2022-11-23,293.0860290527344
2022-11-25,294.7600402832031
2022-11-28,289.5764465332031
2022-11-29,287.4079284667969
2022-11-30,294.9977722167969
2022-12-01,296.7858581542969
2022-12-02,302.8730163574219
2022-12-05,299.5726623535156
2022-12-06,296.84295654296875
2022-12-07,300.15283203125
2022-12-08,304.2236328125
2022-12-09,299.0400390625
2022-12-12,303.8907470703125
2022-12-13,309.3501281738281
2022-12-14,309.2264404296875
2022-12-15,300.78057861328125
2022-12-16,300.9518127441406
2022-12-19,298.3837585449219
2022-12-20,297.261474609375
2022-12-21,299.1161193847656
2022-12-22,297.3185119628906
2022-12-23,296.7858581542969
2022-12-27,296.93804931640625
2022-12-28,294.5032043457031
2022-12-29,296.18670654296875
2022-12-30,294.723876953125
2023-01-03,293.1081237792969
2023-01-04,293.1272277832031
2023-01-05,288.5666809082031
2023-01-06,296.5595703125
2023-01-09,297.9841613769531
2023-01-10,298.94024658203125
2023-01-11,299.0358581542969
2023-01-12,296.5882263183594
2023-01-13,297.72601318359375
2023-01-17,292.9264221191406
2023-01-18,289.5896301269531
2023-01-19,286.7214050292969
2023-01-20,291.0333557128906
2023-01-23,295.1636962890625
2023-01-24,299.5807800292969
2023-01-25,298.347412109375
2023-01-26,302.707275390625
2023-01-27,300.355224609375
2023-01-30,300.1162414550781
2023-01-31,306.43597412109375
2023-02-01,304.1605224609375
2023-02-02,282.5241394042969
2023-02-03,272.5043640136719
2023-02-06,270.6017761230469
2023-02-07,272.5522155761719
2023-02-08,274.62689208984375
2023-02-09,274.2922668457031
2023-02-10,275.1814270019531
2023-02-13,274.110595703125
2023-02-14,269.12939453125
2023-02-15,271.9689636230469
2023-02-16,268.40277099609375
2023-02-17,267.4275817871094
2023-02-21,265.32415771484375
2023-02-22,266.06988525390625
2023-02-23,267.4371643066406
2023-02-24,268.64178466796875
2023-02-27,272.8868713378906
2023-02-28,273.4222106933594
2023-03-01,275.6212158203125
2023-03-02,279.20654296875
2023-03-03,281.8357849121094
2023-03-06,280.24871826171875
2023-03-07,278.5946960449219
2023-03-08,277.3039855957031
2023-03-09,271.6056823730469
2023-03-10,268.91900634765625
2023-03-13,268.65130615234375
2023-03-14,273.3457336425781
2023-03-15,264.87481689453125
2023-03-16,267.3702087402344
2023-03-17,262.67578125
2023-03-20,266.94952392578125
2023-03-21,266.56707763671875
2023-03-22,263.2685546875
2023-03-23,255.21832275390625
2023-03-24,255.91622924804688
2023-03-27,258.3255920410156
2023-03-28,261.5285339355469
2023-03-29,264.1959533691406
2023-03-30,267.4371643066406
2023-03-31,276.3269958496094
2023-04-03,278.087646484375
2023-04-04,274.4412841796875
2023-04-05,273.1231994628906
2023-04-06,271.3144226074219
2023-04-10,272.6902160644531
2023-04-11,274.5182189941406
2023-04-12,276.2885437011719
2023-04-13,277.2217712402344
2023-04-14,275.36492919921875
2023-04-17,275.3553466796875
2023-04-18,276.8753967285156
2023-04-19,279.4923400878906
2023-04-20,281.3780517578125
2023-04-21,279.5596923828125
2023-04-24,282.18621826171875
2023-04-25,278.95355224609375
2023-04-26,274.85498046875
2023-04-27,280.3390197753906
2023-04-28,283.2060241699219
2023-05-01,284.9571228027344
2023-05-02,281.5416564941406
2023-05-03,282.75390625
2023-05-04,280.040771484375
2023-05-05,285.45745849609375
2023-05-08,284.3797912597656
2023-05-09,269.33245849609375
2023-05-10,270.30419921875
2023-05-11,266.0708923339844
2023-05-12,267.4659423828125
2023-05-15,268.7071228027344
2023-05-16,265.1473083496094
2023-05-17,265.7341613769531
2023-05-18,265.0125732421875
2023-05-19,268.3415222167969
2023-05-22,264.57965087890625
2023-05-23,261.2123107910156
2023-05-24,260.5772705078125
2023-05-25,261.80877685546875
2023-05-26,263.4539489746094
2023-05-30,263.6849060058594
2023-05-31,258.9417419433594
2023-06-01,262.81903076171875
2023-06-02,270.39080810546875
2023-06-05,269.1784973144531
2023-06-06,267.947021484375
2023-06-07,271.718505859375
2023-06-08,272.6421813964844
2023-06-09,268.0336608886719
2023-06-12,268.3607482910156
2023-06-13,274.05645751953125
2023-06-14,277.8952331542969
2023-06-15,279.7424621582031
2023-06-16,282.0611877441406
2023-06-20,278.33782958984375
2023-06-21,278.1838684082031
2023-06-22,277.0967102050781
2023-06-23,275.41302490234375
2023-06-26,275.5380859375
2023-06-27,280.3678283691406
2023-06-28,280.2812805175781
2023-06-29,283.5812683105469
2023-06-30,289.9013671875
2023-07-03,287.5204772949219
2023-07-05,278.7129821777344
2023-07-06,278.587158203125
2023-07-07,277.6192932128906
2023-07-10,280.69708251953125
2023-07-11,279.3711242675781
2023-07-12,284.79107666015625
2023-07-13,289.34002685546875
2023-07-14,289.0303039550781
2023-07-17,289.659423828125
2023-07-18,288.6722106933594
2023-07-19,288.9915771484375
2023-07-20,291.6531677246094
2023-07-21,293.0082092285156
2023-07-24,292.3887634277344
2023-07-25,296.0182189941406
2023-07-26,293.2695007324219
2023-07-27,293.1533508300781
2023-07-28,293.6759948730469
2023-07-31,295.5149230957031
2023-08-01,292.6888122558594
2023-08-02,289.6981201171875
2023-08-03,272.76068115234375
2023-08-04,275.2867736816406
2023-08-07,278.06451416015625
2023-08-08,274.4254150390625
2023-08-09,276.2255554199219
2023-08-10,277.1063537597656
2023-08-11,279.506591796875
2023-08-14,281.3842468261719
2023-08-15,275.9739685058594
2023-08-16,276.7289123535156
2023-08-17,275.35455322265625
2023-08-18,275.66424560546875
2023-08-21,276.04168701171875
2023-08-22,275.9062194824219
2023-08-23,276.5643005371094
2023-08-24,277.41607666015625
2023-08-25,279.0323791503906
2023-08-28,280.5422058105469
2023-08-29,284.2200927734375
2023-08-30,286.020263671875
2023-08-31,285.9912414550781
2023-09-01,288.4399108886719
2023-09-05,283.2909240722656
2023-09-06,283.9200439453125
2023-09-07,282.7198791503906
2023-09-08,288.9141540527344
2023-09-11,293.0662841796875
2023-09-12,292.4274597167969
2023-09-13,293.38568115234375
2023-09-14,296.26019287109375
2023-09-15,292.3984069824219
2023-09-18,289.9013671875
2023-09-19,289.6110534667969
2023-09-20,285.3427429199219
2023-09-21,277.8419189453125
2023-09-22,277.4257507324219
2023-09-25,280.3002624511719
2023-09-26,277.48382568359375
2023-09-27,276.0901184082031
2023-09-28,277.6483459472656
2023-09-29,275.9734191894531
2023-10-02,271.7666015625
2023-10-03,274.4056396484375
2023-10-04,277.4146423339844
2023-10-05,272.5261535644531
2023-10-06,273.6947326660156
2023-10-09,276.8205871582031
2023-10-10,280.3652038574219
2023-10-11,283.2671203613281
2023-10-12,278.3007507324219
2023-10-13,277.97943115234375
2023-10-16,279.5959167480469
2023-10-17,283.27685546875
2023-10-18,275.9539489746094
2023-10-19,273.2565002441406
2023-10-20,271.26995849609375
2023-10-23,267.4721984863281
2023-10-24,269.9748229980469
2023-10-25,267.28717041015625
2023-10-26,270.3838195800781
2023-10-27,268.91339111328125
2023-10-30,273.34417724609375
2023-10-31,275.0385437011719
2023-11-01,275.983154296875
2023-11-02,282.0303955078125
2023-11-03,285.5166015625
2023-11-06,283.6663513183594
2023-11-07,247.7917938232422
2023-11-08,253.11842346191406
2023-11-09,257.072021484375
2023-11-10,258.5035705566406
2023-11-13,258.08477783203125
2023-11-14,261.376220703125
2023-11-15,266.4496765136719
2023-11-16,266.43023681640625
2023-11-17,262.914794921875
2023-11-20,265.0182189941406
2023-11-21,269.098388671875
2023-11-22,267.0826721191406
2023-11-24,267.306640625
2023-11-27,264.5508117675781
2023-11-28,261.3664855957031
2023-11-29,259.496826171875
2023-11-30,263.4601135253906
2023-12-01,265.4953918457031
2023-12-04,263.07061767578125
2023-12-05,255.1536407470703
2023-12-06,254.4330596923828
2023-12-07,255.14395141601562
2023-12-08,256.37091064453125
2023-12-11,257.6271057128906
2023-12-12,260.3342590332031
2023-12-13,262.26239013671875
2023-12-14,263.7133483886719
2023-12-15,263.7619934082031
2023-12-18,264.0931396484375
2023-12-19,265.3785095214844
2023-12-20,261.123046875
2023-12-21,264.61895751953125
2023-12-22,265.69012451171875
2023-12-26,267.6669616699219
2023-12-27,268.4654541015625
2023-12-28,267.0437316894531
2023-12-29,268.3373718261719
2024-01-02,268.0139465332031
2024-01-03,265.4560241699219
2024-01-04,264.85821533203125
2024-01-05,264.76019287109375
2024-01-08,267.3965148925781
2024-01-09,262.74127197265625
2024-01-10,261.63385009765625
2024-01-11,259.3111267089844
2024-01-12,258.8603210449219
2024-01-16,255.25375366210938
2024-01-17,254.94992065429688
2024-01-18,254.84207153320312
2024-01-19,255.43997192382812
2024-01-22,255.72413635253906
2024-01-23,257.988037109375
2024-01-24,252.02935791015625
2024-01-25,258.3898620605469
2024-01-26,256.6747741699219
2024-01-29,255.92013549804688
2024-01-30,254.10707092285156
2024-01-31,250.60830688476562
2024-02-01,254.38148498535156
2024-02-02,253.01922607421875
2024-02-05,213.67025756835938
2024-02-06,213.69964599609375
2024-02-07,211.08291625976562
2024-02-08,215.52255249023438
2024-02-09,215.4539337158203
2024-02-12,218.1490478515625
2024-02-13,213.26844787597656
2024-02-14,212.68038940429688
2024-02-15,222.4220733642578
2024-02-16,222.3240966796875
2024-02-20,223.5393524169922
2024-02-21,223.5491485595703
2024-02-22,226.8813018798828
2024-02-23,228.14556884765625
2024-02-26,224.78399658203125
2024-02-27,227.10671997070312
2024-02-28,227.77316284179688
2024-02-29,229.37062072753906
2024-03-01,231.29153442382812
2024-03-04,233.65345764160156
2024-03-05,234.80010986328125
2024-03-06,238.2498779296875
2024-03-07,240.278564453125
2024-03-08,236.7895965576172
2024-03-11,242.99330139160156
2024-03-12,239.9845428466797
2024-03-13,242.3562774658203
2024-03-14,240.24916076660156
2024-03-15,239.74935913085938
2024-03-18,240.7097930908203
2024-03-19,236.9954071044922
2024-03-20,234.1826629638672
2024-03-21,230.79171752929688
2024-03-22,231.98736572265625
2024-03-25,232.82040405273438
2024-03-26,233.08502197265625
2024-03-27,238.2498779296875
2024-03-28,239.17787170410156
2024-04-01,240.3131866455078
2024-04-02,236.7788848876953
2024-04-03,236.5419464111328
2024-04-04,234.08372497558594
2024-04-05,235.63369750976562
2024-04-08,234.59710693359375
2024-04-09,236.6011962890625
2024-04-10,232.8990478515625
2024-04-11,233.23471069335938
2024-04-12,228.57493591308594
2024-04-15,228.20968627929688
2024-04-16,224.85305786132812
2024-04-17,226.0871124267578
2024-04-18,230.0459442138672
2024-04-19,228.6835479736328
2024-04-22,231.36883544921875
2024-04-23,230.7271270751953
2024-04-24,231.6847381591797
2024-04-25,232.0796356201172
2024-04-26,233.06687927246094
2024-04-29,235.08084106445312
2024-04-30,233.32354736328125
2024-05-01,234.45887756347656
2024-05-02,240.5797576904297
2024-05-03,242.73193359375
2024-05-06,244.4398651123047
2024-05-07,245.4764404296875
2024-05-08,243.1268310546875
2024-05-09,247.41143798828125
2024-05-10,247.35218811035156
2024-05-13,247.06588745117188
2024-05-14,245.38760375976562
2024-05-15,248.3887939453125
2024-05-16,253.75936889648438
2024-05-17,259.3471374511719
2024-05-20,262.81231689453125
2024-05-21,261.2821350097656
2024-05-22,261.272216796875
2024-05-23,259.643310546875
2024-05-24,261.23272705078125
2024-05-28,261.2524719238281
2024-05-29,256.9481506347656
2024-05-30,257.1752014160156
2024-05-31,263.29608154296875
2024-06-03,267.45233154296875
2024-06-04,266.8501281738281
2024-06-05,266.8797302246094
2024-06-06,266.27752685546875
2024-06-07,275.9623107910156
2024-06-10,278.7068176269531
2024-06-11,277.2259826660156
2024-06-12,279.4373779296875
2024-06-13,281.6685485839844
2024-06-14,271.62835693359375
2024-06-17,269.6242370605469
2024-06-18,271.1940002441406
2024-06-20,268.5975341796875
2024-06-21,269.4267883300781
2024-06-24,267.4424743652344
2024-06-25,263.68109130859375
2024-06-26,260.3343811035156
2024-06-27,259.71240234375
2024-06-28,254.75645446777344
2024-07-01,245.86961364746094
2024-07-02,249.5078582763672
2024-07-03,251.4959716796875
2024-07-05,251.1679229736328
2024-07-08,253.38467407226562
2024-07-09,253.18585205078125
2024-07-10,254.14015197753906
2024-07-11,256.46624755859375
2024-07-12,259.7565612792969
2024-07-15,258.2952880859375
2024-07-16,265.9395751953125
2024-07-17,268.86212158203125
2024-07-18,265.00518798828125
2024-07-19,261.3470458984375
2024-07-22,247.0724334716797
2024-07-23,254.47813415527344
2024-07-24,258.6531677246094
2024-07-25,257.1024475097656
2024-07-26,259.42852783203125
2024-07-29,264.16021728515625
2024-07-30,262.6592102050781
2024-07-31,262.2814636230469
2024-08-01,285.76104736328125
2024-08-02,280.0650939941406
2024-08-05,276.8145446777344
2024-08-06,276.9040222167969
2024-08-07,275.7906799316406
2024-08-08,277.5501403808594
2024-08-09,276.57598876953125
2024-08-12,272.3015441894531
2024-08-13,274.90594482421875
2024-08-14,274.8463134765625
2024-08-15,272.2518310546875
2024-08-16,274.3990173339844
2024-08-19,272.5401306152344
2024-08-20,271.7945861816406
2024-08-21,273.882080078125
2024-08-22,272.7985534667969
2024-08-23,274.2200622558594
2024-08-26,277.10284423828125
2024-08-27,276.25787353515625
2024-08-28,275.1445617675781
2024-08-29,275.45269775390625
2024-08-30,277.1922912597656
2024-09-03,273.5540466308594
2024-09-04,273.03717041015625
2024-09-05,271.9237976074219
2024-09-06,267.1125793457031
2024-09-09,272.19219970703125
2024-09-10,273.5938415527344
2024-09-11,276.0590515136719
2024-09-12,278.3553161621094
2024-09-13,282.44091796875
2024-09-16,287.1527099609375
2024-09-17,289.3992919921875
2024-09-18,285.592041015625
2024-09-19,286.0095520019531
2024-09-20,286.2680358886719
2024-09-23,290.3138122558594
2024-09-24,293.832763671875
2024-09-25,293.9620056152344
2024-09-26,297.6797790527344
2024-09-27,298.57440185546875
2024-09-30,295.9700012207031
2024-10-01,291.42999267578125
2024-10-02,290.0
2024-10-03,285.5799865722656
2024-10-04,285.5
2024-10-07,312.69000244140625
2024-10-08,310.3599853515625
2024-10-09,313.9700012207031
2024-10-10,314.6099853515625
2024-10-11,316.6600036621094
2024-10-14,320.3399963378906
2024-10-15,323.2300109863281
2024-10-16,326.70001220703125
2024-10-17,328.7699890136719
2024-10-18,332.1000061035156
2024-10-21,331.55999755859375
2024-10-22,330.3699951171875
2024-10-23,326.6199951171875
2024-10-24,322.1000061035156
2024-10-25,318.0199890136719
2024-10-28,318.260009765625
2024-10-29,315.29998779296875
2024-10-30,312.7699890136719
2024-10-31,310.5299987792969
2024-11-01,309.2099914550781
2024-11-04,306.0899963378906
2024-11-05,306.3699951171875
2024-11-06,306.7300109863281
2024-11-07,312.82000732421875
2024-11-08,312.989990234375
2024-11-11,313.9100036621094
2024-11-12,311.1199951171875
2024-11-13,312.8900146484375
2024-11-14,315.8800048828125
2024-11-15,317.1000061035156
2024-11-18,327.8900146484375
2024-11-19,328.0
2024-11-20,327.8500061035156
2024-11-21,328.8800048828125
2024-11-22,331.8299865722656
2024-11-25,333.9700012207031
2024-11-26,334.7799987792969
2024-11-27,333.2200012207031
2024-11-29,334.3299865722656
2024-12-02,335.6199951171875
2024-12-03,330.6400146484375
2024-12-04,327.4800109863281
2024-12-05,321.9700012207031
2024-12-06,320.1099853515625
2024-12-09,316.6199951171875
2024-12-10,315.2099914550781
2024-12-11,312.3599853515625
2024-12-12,310.8900146484375
2024-12-13,312.29998779296875
2024-12-16,306.7200012207031
2024-12-17,304.7099914550781
