,CLX
2021-06-10,157.96334838867188
2021-06-11,157.8200225830078
2021-06-14,156.09092712402344
2021-06-15,155.4548797607422
2021-06-16,156.0192413330078
2021-06-17,157.1839141845703
2021-06-18,154.97109985351562
2021-06-21,154.91734313964844
2021-06-22,156.4044952392578
2021-06-23,154.7381591796875
2021-06-24,154.50523376464844
2021-06-25,158.25901794433594
2021-06-28,160.79434204101562
2021-06-29,160.72271728515625
2021-06-30,161.17958068847656
2021-07-01,160.22994995117188
2021-07-02,160.62413024902344
2021-07-06,162.42489624023438
2021-07-07,166.07119750976562
2021-07-08,162.94451904296875
2021-07-09,162.04861450195312
2021-07-12,161.08106994628906
2021-07-13,160.31954956054688
2021-07-14,161.79774475097656
2021-07-15,162.6667938232422
2021-07-16,166.92227172851562
2021-07-19,168.19442749023438
2021-07-20,163.40139770507812
2021-07-21,160.2209930419922
2021-07-22,161.89630126953125
2021-07-23,165.53366088867188
2021-07-26,166.29515075683594
2021-07-27,164.8256378173828
2021-07-28,163.81593322753906
2021-07-29,164.8346710205078
2021-07-30,163.07666015625
2021-08-02,163.3561553955078
2021-08-03,147.904052734375
2021-08-04,149.3013916015625
2021-08-05,147.45323181152344
2021-08-06,146.5697784423828
2021-08-09,148.61624145507812
2021-08-10,148.60720825195312
2021-08-11,150.1217803955078
2021-08-12,150.338134765625
2021-08-13,151.86172485351562
2021-08-16,153.15992736816406
2021-08-17,154.35894775390625
2021-08-18,151.85276794433594
2021-08-19,154.25079345703125
2021-08-20,153.3131866455078
2021-08-23,151.63633728027344
2021-08-24,150.2750244140625
2021-08-25,148.59825134277344
2021-08-26,148.75146484375
2021-08-27,148.62525939941406
2021-08-30,150.41026306152344
2021-08-31,151.5011444091797
2021-09-01,153.98031616210938
2021-09-02,153.25909423828125
2021-09-03,152.8173370361328
2021-09-07,151.57325744628906
2021-09-08,153.03372192382812
2021-09-09,152.29446411132812
2021-09-10,152.97059631347656
2021-09-13,154.34996032714844
2021-09-14,155.2785186767578
2021-09-15,152.2854461669922
2021-09-16,150.20291137695312
2021-09-17,149.73411560058594
2021-09-20,148.55311584472656
2021-09-21,147.64259338378906
2021-09-22,146.21817016601562
2021-09-23,146.39849853515625
2021-09-24,148.35479736328125
2021-09-27,148.63424682617188
2021-09-28,150.2480010986328
2021-09-29,151.55520629882812
2021-09-30,149.3013916015625
2021-10-01,148.31874084472656
2021-10-04,147.60653686523438
2021-10-05,146.60586547851562
2021-10-06,148.9047393798828
2021-10-07,148.80557250976562
2021-10-08,147.3811492919922
2021-10-11,146.21817016601562
2021-10-12,146.912353515625
2021-10-13,144.90194702148438
2021-10-14,147.43524169921875
2021-10-15,147.16481018066406
2021-10-18,144.7487030029297
2021-10-19,143.3333282470703
2021-10-20,145.18142700195312
2021-10-21,144.29794311523438
2021-10-22,145.5420684814453
2021-10-25,145.72235107421875
2021-10-26,146.38523864746094
2021-10-27,144.89605712890625
2021-10-28,146.97543334960938
2021-10-29,148.01968383789062
2021-11-01,148.37380981445312
2021-11-02,150.1808319091797
2021-11-03,150.15359497070312
2021-11-04,149.31822204589844
2021-11-05,148.24671936035156
2021-11-08,149.16384887695312
2021-11-09,150.87095642089844
2021-11-10,150.22622680664062
2021-11-11,150.6802520751953
2021-11-12,150.7710418701172
2021-11-15,154.2579345703125
2021-11-16,154.28517150878906
2021-11-17,153.68585205078125
2021-11-18,150.52590942382812
2021-11-19,151.62460327148438
2021-11-22,152.19671630859375
2021-11-23,153.31356811523438
2021-11-24,152.61436462402344
2021-11-26,158.1897430419922
2021-11-29,153.6041717529297
2021-11-30,147.87442016601562
2021-12-01,150.5167999267578
2021-12-02,151.16152954101562
2021-12-03,152.6961212158203
2021-12-06,153.2136993408203
2021-12-07,150.0627899169922
2021-12-08,152.35104370117188
2021-12-09,151.5701141357422
2021-12-10,153.03211975097656
2021-12-13,156.255615234375
2021-12-14,156.79136657714844
2021-12-15,159.93319702148438
2021-12-16,161.7855987548828
2021-12-17,158.1443634033203
2021-12-20,160.35995483398438
2021-12-21,155.4202117919922
2021-12-22,155.06610107421875
2021-12-23,154.21250915527344
2021-12-27,155.175048828125
2021-12-28,156.11941528320312
2021-12-29,155.6200408935547
2021-12-30,156.47357177734375
2021-12-31,158.3259735107422
2022-01-03,158.84352111816406
2022-01-04,159.4428253173828
2022-01-05,161.11363220214844
2022-01-06,162.12155151367188
2022-01-07,163.3564910888672
2022-01-10,163.17486572265625
2022-01-11,163.05685424804688
2022-01-12,165.2724609375
2022-01-13,166.14418029785156
2022-01-14,169.44039916992188
2022-01-18,164.36441040039062
2022-01-19,164.47341918945312
2022-01-20,159.7969970703125
2022-01-21,162.1760711669922
2022-01-24,160.67779541015625
2022-01-25,159.52609252929688
2022-01-26,150.55943298339844
2022-01-27,151.2449493408203
2022-01-28,152.58863830566406
2022-01-31,153.4294891357422
2022-02-01,154.23387145996094
2022-02-02,152.63430786132812
2022-02-03,151.12611389160156
2022-02-04,129.2533416748047
2022-02-07,133.6407012939453
2022-02-08,130.90773010253906
2022-02-09,130.55126953125
2022-02-10,129.22592163085938
2022-02-11,131.6572265625
2022-02-14,130.66094970703125
2022-02-15,130.3776092529297
2022-02-16,129.134521484375
2022-02-17,133.45790100097656
2022-02-18,137.60760498046875
2022-02-22,135.73382568359375
2022-02-23,134.8563690185547
2022-02-24,130.926025390625
2022-02-25,134.89292907714844
2022-02-28,133.25682067871094
2022-03-01,132.42503356933594
2022-03-02,132.3701934814453
2022-03-03,132.94602966308594
2022-03-04,132.29708862304688
2022-03-07,132.98260498046875
2022-03-08,126.53865051269531
2022-03-09,125.46924591064453
2022-03-10,121.9776382446289
2022-03-11,118.9704818725586
2022-03-14,116.64883422851562
2022-03-15,119.40007781982422
2022-03-16,120.2501220703125
2022-03-17,121.41093444824219
2022-03-18,122.32498168945312
2022-03-21,122.37069702148438
2022-03-22,124.4363784790039
2022-03-23,124.11646270751953
2022-03-24,122.57176971435547
2022-03-25,124.7288818359375
2022-03-28,126.71231842041016
2022-03-29,127.68120574951172
2022-03-30,127.5075454711914
2022-03-31,127.07795715332031
2022-04-01,130.55126953125
2022-04-04,132.5347137451172
2022-04-05,131.80349731445312
2022-04-06,131.5475616455078
2022-04-07,133.594970703125
2022-04-08,133.90577697753906
2022-04-11,135.04830932617188
2022-04-12,133.86009216308594
2022-04-13,132.8911895751953
2022-04-14,133.05572509765625
2022-04-18,131.18197631835938
2022-04-19,132.8180694580078
2022-04-20,133.6315460205078
2022-04-21,135.41392517089844
2022-04-22,137.69898986816406
2022-04-25,139.19802856445312
2022-04-26,134.72174072265625
2022-04-27,136.0480499267578
2022-04-28,136.6282958984375
2022-04-29,132.1427764892578
2022-05-02,131.96778869628906
2022-05-03,135.9098663330078
2022-05-04,137.8164520263672
2022-05-05,136.5638427734375
2022-05-06,141.78616333007812
2022-05-09,145.0006103515625
2022-05-10,143.89535522460938
2022-05-11,142.63351440429688
2022-05-12,144.6322021484375
2022-05-13,145.78350830078125
2022-05-16,144.68743896484375
2022-05-17,144.37429809570312
2022-05-18,134.31646728515625
2022-05-19,127.24280548095703
2022-05-20,127.38098907470703
2022-05-23,128.56912231445312
2022-05-24,130.4204559326172
2022-05-25,130.87173461914062
2022-05-26,134.84144592285156
2022-05-27,136.96908569335938
2022-05-31,133.8835906982422
2022-06-01,129.59149169921875
2022-06-02,130.16253662109375
2022-06-03,127.91517639160156
2022-06-06,126.2204360961914
2022-06-07,123.67835998535156
2022-06-08,123.72440338134766
2022-06-09,121.6612548828125
2022-06-10,120.74944305419922
2022-06-13,118.70469665527344
2022-06-14,114.79944610595703
2022-06-15,113.40867614746094
2022-06-16,112.89286804199219
2022-06-17,113.0310287475586
2022-06-21,115.70208740234375
2022-06-22,121.70732116699219
2022-06-23,129.04808044433594
2022-06-24,129.63754272460938
2022-06-27,127.35334014892578
2022-06-28,126.12833404541016
2022-06-29,128.52304077148438
2022-06-30,129.849365234375
2022-07-01,132.53884887695312
2022-07-05,133.32171630859375
2022-07-06,135.08096313476562
2022-07-07,133.95726013183594
2022-07-08,130.1993865966797
2022-07-11,130.60464477539062
2022-07-12,132.5296173095703
2022-07-13,135.9467315673828
2022-07-14,135.87306213378906
2022-07-15,136.93223571777344
2022-07-18,134.22433471679688
2022-07-19,137.8993682861328
2022-07-20,136.1309356689453
2022-07-21,136.26907348632812
2022-07-22,136.17697143554688
2022-07-25,136.10330200195312
2022-07-26,134.84986877441406
2022-07-27,132.1016082763672
2022-07-28,134.32064819335938
2022-07-29,131.69308471679688
2022-08-01,134.89627075195312
2022-08-02,133.5035858154297
2022-08-03,134.22779846191406
2022-08-04,127.90496063232422
2022-08-05,129.04696655273438
2022-08-08,134.23707580566406
2022-08-09,133.1508026123047
2022-08-10,134.71058654785156
2022-08-11,134.2649383544922
2022-08-12,135.89901733398438
2022-08-15,138.1830596923828
2022-08-16,139.0279541015625
2022-08-17,138.0066375732422
2022-08-18,138.07162475585938
2022-08-19,138.22018432617188
2022-08-22,138.46157836914062
2022-08-23,137.50526428222656
2022-08-24,137.3938751220703
2022-08-25,137.31956481933594
2022-08-26,134.37635803222656
2022-08-29,134.7384490966797
2022-08-30,135.2490997314453
2022-08-31,134.01422119140625
2022-09-01,135.462646484375
2022-09-02,132.630859375
2022-09-06,132.5008544921875
2022-09-07,135.9176025390625
2022-09-08,135.3697967529297
2022-09-09,137.5609893798828
2022-09-12,137.46812438964844
2022-09-13,133.69857788085938
2022-09-14,131.49813842773438
2022-09-15,130.43968200683594
2022-09-16,131.6281280517578
2022-09-19,132.70510864257812
2022-09-20,131.1917266845703
2022-09-21,131.81381225585938
2022-09-22,131.17315673828125
2022-09-23,131.45167541503906
2022-09-26,130.01254272460938
2022-09-27,125.88093566894531
2022-09-28,126.51226043701172
2022-09-29,123.61546325683594
2022-09-30,119.20526885986328
2022-10-03,120.49583435058594
2022-10-04,122.2042007446289
2022-10-05,122.26920318603516
2022-10-06,120.76510620117188
2022-10-07,116.76342010498047
2022-10-10,116.87483978271484
2022-10-11,119.06600952148438
2022-10-12,119.883056640625
2022-10-13,121.44287109375
2022-10-14,121.89781951904297
2022-10-17,123.66190338134766
2022-10-18,125.48165893554688
2022-10-19,127.07860565185547
2022-10-20,123.58761596679688
2022-10-21,126.50301361083984
2022-10-24,128.63844299316406
2022-10-25,131.5320587158203
2022-10-26,132.47784423828125
2022-10-27,133.966796875
2022-10-28,138.72389221191406
2022-10-31,136.75735473632812
2022-11-01,137.34732055664062
2022-11-02,128.92874145507812
2022-11-03,129.44378662109375
2022-11-04,131.7474365234375
2022-11-07,134.78147888183594
2022-11-08,133.91995239257812
2022-11-09,131.36349487304688
2022-11-10,134.82830810546875
2022-11-11,132.889892578125
2022-11-14,133.5828399658203
2022-11-15,135.71791076660156
2022-11-16,133.76075744628906
2022-11-17,136.58880615234375
2022-11-18,137.4596710205078
2022-11-21,139.83824157714844
2022-11-22,141.40211486816406
2022-11-23,139.63221740722656
2022-11-25,139.99745178222656
2022-11-28,139.5573272705078
2022-11-29,138.0590362548828
2022-11-30,139.20147705078125
2022-12-01,140.3345489501953
2022-12-02,141.10243225097656
2022-12-05,139.54795837402344
2022-12-06,137.60952758789062
2022-12-07,139.82888793945312
2022-12-08,140.6623077392578
2022-12-09,139.3231964111328
2022-12-12,140.43756103515625
2022-12-13,138.23692321777344
2022-12-14,138.83627319335938
2022-12-15,137.06639099121094
2022-12-16,135.40890502929688
2022-12-19,135.6055450439453
2022-12-20,133.78884887695312
2022-12-21,134.4724884033203
2022-12-22,136.15805053710938
2022-12-23,134.95004272460938
2022-12-27,135.07177734375
2022-12-28,133.31126403808594
2022-12-29,133.36744689941406
2022-12-30,131.41029357910156
2023-01-03,133.21763610839844
2023-01-04,134.58485412597656
2023-01-05,133.049072265625
2023-01-06,135.25906372070312
2023-01-09,133.59222412109375
2023-01-10,132.0189971923828
2023-01-11,132.92733764648438
2023-01-12,133.7420654296875
2023-01-13,136.82293701171875
2023-01-17,138.58340454101562
2023-01-18,134.2102508544922
2023-01-19,130.90463256835938
2023-01-20,133.49856567382812
2023-01-23,133.77951049804688
2023-01-24,133.11854553222656
2023-01-25,133.58120727539062
2023-01-26,133.96836853027344
2023-01-27,132.66529846191406
2023-01-30,134.22328186035156
2023-01-31,136.62164306640625
2023-02-01,136.35728454589844
2023-02-02,133.1374053955078
2023-02-03,146.1395721435547
2023-02-06,144.06224060058594
2023-02-07,143.2313232421875
2023-02-08,142.51368713378906
2023-02-09,141.7205352783203
2023-02-10,142.11708068847656
2023-02-13,144.3643798828125
2023-02-14,144.1566619873047
2023-02-15,145.15757751464844
2023-02-16,144.1566619873047
2023-02-17,145.06314086914062
2023-02-21,145.80906677246094
2023-02-22,145.84686279296875
2023-02-23,144.72320556640625
2023-02-24,145.4407958984375
2023-02-27,146.41339111328125
2023-02-28,146.77220153808594
2023-03-01,146.06402587890625
2023-03-02,147.75418090820312
2023-03-03,147.1404571533203
2023-03-06,143.5523223876953
2023-03-07,143.4012451171875
2023-03-08,142.77809143066406
2023-03-09,141.03125
2023-03-10,141.75830078125
2023-03-13,142.84417724609375
2023-03-14,145.21421813964844
2023-03-15,147.6219940185547
2023-03-16,146.22454833984375
2023-03-17,145.40306091308594
2023-03-20,147.7258758544922
2023-03-21,147.99026489257812
2023-03-22,146.0167999267578
2023-03-23,145.98846435546875
2023-03-24,148.71730041503906
2023-03-27,148.96282958984375
2023-03-28,147.8580780029297
2023-03-29,146.82884216308594
2023-03-30,145.82797241210938
2023-03-31,149.4160614013672
2023-04-03,148.00914001464844
2023-04-04,147.20654296875
2023-04-05,148.6417694091797
2023-04-06,148.96282958984375
2023-04-10,149.13278198242188
2023-04-11,150.23753356933594
2023-04-12,148.46238708496094
2023-04-13,150.0864715576172
2023-04-14,149.40658569335938
2023-04-17,149.32164001464844
2023-04-18,151.5406036376953
2023-04-19,151.58779907226562
2023-04-20,153.8539581298828
2023-04-21,156.0446014404297
2023-04-24,156.0068359375
2023-04-25,156.82472229003906
2023-04-26,155.4362335205078
2023-04-27,158.0515594482422
2023-04-28,157.50946044921875
2023-05-01,158.9359893798828
2023-05-02,159.5066375732422
2023-05-03,167.01023864746094
2023-05-04,162.66404724121094
2023-05-05,161.29457092285156
2023-05-08,159.0216064453125
2023-05-09,159.8965606689453
2023-05-10,160.27696228027344
2023-05-11,160.96170043945312
2023-05-12,160.8475799560547
2023-05-15,158.8694305419922
2023-05-16,160.7334442138672
2023-05-17,158.8028564453125
2023-05-18,157.97549438476562
2023-05-19,158.2132110595703
2023-05-22,154.84658813476562
2023-05-23,152.40245056152344
2023-05-24,151.83180236816406
2023-05-25,150.58596801757812
2023-05-26,151.2992401123047
2023-05-30,149.2545166015625
2023-05-31,150.4337921142578
2023-06-01,150.85223388671875
2023-06-02,153.4675750732422
2023-06-05,154.35205078125
2023-06-06,150.814208984375
2023-06-07,149.0833282470703
2023-06-08,149.7110137939453
2023-06-09,148.98825073242188
2023-06-12,148.11331176757812
2023-06-13,148.71241760253906
2023-06-14,146.4014434814453
2023-06-15,147.37149047851562
2023-06-16,148.87411499023438
2023-06-20,147.85650634765625
2023-06-21,148.59832763671875
2023-06-22,149.15940856933594
2023-06-23,148.49371337890625
2023-06-26,149.13088989257812
2023-06-27,151.70819091796875
2023-06-28,149.2545166015625
2023-06-29,150.17703247070312
2023-06-30,151.25167846679688
2023-07-03,152.48802185058594
2023-07-05,152.1076202392578
2023-07-06,152.0220489501953
2023-07-07,150.25311279296875
2023-07-10,148.78851318359375
2023-07-11,147.26690673828125
2023-07-12,147.73287963867188
2023-07-13,146.99107360839844
2023-07-14,146.99107360839844
2023-07-17,145.99249267578125
2023-07-18,146.4775390625
2023-07-19,147.1622772216797
2023-07-20,147.02914428710938
2023-07-21,148.15135192871094
2023-07-24,147.56170654296875
2023-07-25,145.5169677734375
2023-07-26,146.1541748046875
2023-07-27,143.4627685546875
2023-07-28,146.35389709472656
2023-07-31,144.06190490722656
2023-08-01,144.2901611328125
2023-08-02,145.00341796875
2023-08-03,157.99447631835938
2023-08-04,155.9783172607422
2023-08-07,155.72152709960938
2023-08-08,155.29039001464844
2023-08-09,156.07601928710938
2023-08-10,153.75753784179688
2023-08-11,154.236572265625
2023-08-14,153.450927734375
2023-08-15,150.9983367919922
2023-08-16,150.22232055664062
2023-08-17,147.70265197753906
2023-08-18,147.39605712890625
2023-08-21,143.77464294433594
2023-08-22,144.0907745361328
2023-08-23,144.64646911621094
2023-08-24,147.89425659179688
2023-08-25,148.0475311279297
2023-08-28,149.03433227539062
2023-08-29,150.50015258789062
2023-08-30,150.47140502929688
2023-08-31,149.8870086669922
2023-09-01,148.72776794433594
2023-09-05,147.02243041992188
2023-09-06,147.1565704345703
2023-09-07,149.1876220703125
2023-09-08,148.2104034423828
2023-09-11,147.78887939453125
2023-09-12,143.32435607910156
2023-09-13,141.16876220703125
2023-09-14,143.18064880371094
2023-09-15,140.06698608398438
2023-09-18,136.7137908935547
2023-09-19,132.6325225830078
2023-09-20,130.735595703125
2023-09-21,128.97274780273438
2023-09-22,127.09498596191406
2023-09-25,126.52014923095703
2023-09-26,124.93936157226562
2023-09-27,123.73222351074219
2023-09-28,123.22445678710938
2023-09-29,125.56210327148438
2023-10-02,124.8722915649414
2023-10-03,124.78608703613281
2023-10-04,126.29979705810547
2023-10-05,119.68924713134766
2023-10-06,119.75631713867188
2023-10-09,117.94560241699219
2023-10-10,118.77910614013672
2023-10-11,117.22705841064453
2023-10-12,115.05227661132812
2023-10-13,117.31328582763672
2023-10-16,119.7179946899414
2023-10-17,118.83659362792969
2023-10-18,119.43058013916016
2023-10-19,118.7886734008789
2023-10-20,117.64860534667969
2023-10-23,116.8725814819336
2023-10-24,117.6756591796875
2023-10-25,118.0143051147461
2023-10-26,117.2789535522461
2023-10-27,114.10533905029297
2023-10-30,112.77010345458984
2023-10-31,113.8827896118164
2023-11-01,111.63803100585938
2023-11-02,119.02059173583984
2023-11-03,121.47821044921875
2023-11-06,124.81631469726562
2023-11-07,128.22215270996094
2023-11-08,127.65128326416016
2023-11-09,128.0286407470703
2023-11-10,129.1316680908203
2023-11-13,129.4412841796875
2023-11-14,132.10211181640625
2023-11-15,133.5341033935547
2023-11-16,134.54037475585938
2023-11-17,134.65647888183594
2023-11-20,132.58587646484375
2023-11-21,134.83065795898438
2023-11-22,135.95301818847656
2023-11-24,136.61097717285156
2023-11-27,137.15280151367188
2023-11-28,139.43626403808594
2023-11-29,137.72366333007812
2023-11-30,138.700927734375
2023-12-01,139.17501831054688
2023-12-04,139.14599609375
2023-12-05,136.8528594970703
2023-12-06,137.8204345703125
2023-12-07,138.99118041992188
2023-12-08,136.9593048095703
2023-12-11,135.46923828125
2023-12-12,137.72366333007812
2023-12-13,140.906982421875
2023-12-14,137.56886291503906
2023-12-15,137.30763244628906
2023-12-18,138.1494140625
2023-12-19,137.89784240722656
2023-12-20,136.0401153564453
2023-12-21,136.58193969726562
2023-12-22,137.25926208496094
2023-12-26,137.34632873535156
2023-12-27,137.09475708007812
2023-12-28,137.45274353027344
2023-12-29,137.96556091308594
2024-01-02,139.99746704101562
2024-01-03,136.93028259277344
2024-01-04,137.83010864257812
2024-01-05,136.70773315429688
2024-01-08,137.6172332763672
2024-01-09,136.74644470214844
2024-01-10,136.78512573242188
2024-01-11,138.09133911132812
2024-01-12,138.6525421142578
2024-01-16,138.9040985107422
2024-01-17,139.49432373046875
2024-01-18,138.700927734375
2024-01-19,137.60755920410156
2024-01-22,138.1107177734375
2024-01-23,140.01345825195312
2024-01-24,136.3445587158203
2024-01-25,140.65745544433594
2024-01-26,141.17462158203125
2024-01-29,141.2039031982422
2024-01-30,142.1991729736328
2024-01-31,141.73081970214844
2024-02-01,144.4532012939453
2024-02-02,152.57164001464844
2024-02-05,150.6786346435547
2024-02-06,151.02015686035156
2024-02-07,151.771484375
2024-02-08,150.48348999023438
2024-02-09,149.48818969726562
2024-02-12,150.02487182617188
2024-02-13,149.35159301757812
2024-02-14,148.52218627929688
2024-02-15,149.10763549804688
2024-02-16,147.3903045654297
2024-02-20,148.55145263671875
2024-02-21,148.97103881835938
2024-02-22,148.90274047851562
2024-02-23,149.13690185546875
2024-02-26,147.35125732421875
2024-02-27,148.20993041992188
2024-02-28,149.7613983154297
2024-02-29,149.5955352783203
2024-03-01,148.39535522460938
2024-03-04,147.28294372558594
2024-03-05,146.2681427001953
2024-03-06,146.8828887939453
2024-03-07,150.04440307617188
2024-03-08,151.88861083984375
2024-03-11,151.771484375
2024-03-12,153.22540283203125
2024-03-13,152.80581665039062
2024-03-14,147.98550415039062
2024-03-15,146.5218505859375
2024-03-18,145.2436065673828
2024-03-19,149.86875915527344
2024-03-20,146.84385681152344
2024-03-21,144.08242797851562
2024-03-22,147.09756469726562
2024-03-25,146.87313842773438
2024-03-26,146.2974090576172
2024-03-27,149.0393524169922
2024-03-28,149.40037536621094
2024-04-01,147.9757537841797
2024-04-02,145.1069793701172
2024-04-03,143.27252197265625
2024-04-04,142.99932861328125
2024-04-05,142.4040985107422
2024-04-08,140.85264587402344
2024-04-09,140.53062438964844
2024-04-10,140.87213134765625
2024-04-11,141.29171752929688
2024-04-12,138.5400390625
2024-04-15,137.1251678466797
2024-04-16,139.02793884277344
2024-04-17,138.8913116455078
2024-04-18,139.73048400878906
2024-04-19,140.07200622558594
2024-04-22,141.62347412109375
2024-04-23,143.62081909179688
2024-04-24,145.40167236328125
2024-04-25,145.12619018554688
2024-04-26,144.1226043701172
2024-04-29,146.52333068847656
2024-04-30,145.49021911621094
2024-05-01,137.38284301757812
2024-05-02,137.4221954345703
2024-05-03,136.00537109375
2024-05-06,137.03848266601562
2024-05-07,138.89805603027344
2024-05-08,138.16012573242188
2024-05-09,139.2817840576172
2024-05-10,141.04298400878906
2024-05-13,139.0063018798828
2024-05-14,136.32022094726562
2024-05-15,136.18247985839844
2024-05-16,134.76565551757812
2024-05-17,133.4373779296875
2024-05-20,132.66009521484375
2024-05-21,132.19766235351562
2024-05-22,131.88279724121094
2024-05-23,129.17706298828125
2024-05-24,129.4132080078125
2024-05-28,126.79600524902344
2024-05-29,126.14663696289062
2024-05-30,126.94359588623047
2024-05-31,129.44271850585938
2024-06-03,128.99012756347656
2024-06-04,130.31838989257812
2024-06-05,129.71820068359375
2024-06-06,130.3085479736328
2024-06-07,130.83001708984375
2024-06-10,129.6001434326172
2024-06-11,130.09210205078125
2024-06-12,128.842529296875
2024-06-13,130.67259216308594
2024-06-14,131.54827880859375
2024-06-17,135.73973083496094
2024-06-18,136.39894104003906
2024-06-20,133.55545043945312
2024-06-21,134.44094848632812
2024-06-24,133.9293212890625
2024-06-25,132.20748901367188
2024-06-26,133.11268615722656
2024-06-27,134.401611328125
2024-06-28,134.27369689941406
2024-07-01,132.07958984375
2024-07-02,131.40069580078125
2024-07-03,130.32823181152344
2024-07-05,131.0760040283203
2024-07-08,130.7119598388672
2024-07-09,129.72805786132812
2024-07-10,132.5124969482422
2024-07-11,132.669921875
2024-07-12,134.20481872558594
2024-07-15,131.9910430908203
2024-07-16,133.67352294921875
2024-07-17,134.99195861816406
2024-07-18,134.11627197265625
2024-07-19,132.96510314941406
2024-07-22,130.88905334472656
2024-07-23,130.4266357421875
2024-07-24,130.6627655029297
2024-07-25,131.20391845703125
2024-07-26,132.44363403320312
2024-07-29,131.73521423339844
2024-07-30,129.6099853515625
2024-07-31,129.80674743652344
2024-08-01,131.981201171875
2024-08-02,141.77105712890625
2024-08-05,140.37391662597656
2024-08-06,140.92489624023438
2024-08-07,141.48573303222656
2024-08-08,142.0072021484375
2024-08-09,140.72811889648438
2024-08-12,139.50808715820312
2024-08-13,141.31846618652344
2024-08-14,143.41229248046875
2024-08-15,144.8114776611328
2024-08-16,144.28553771972656
2024-08-19,148.03656005859375
2024-08-20,150.1800079345703
2024-08-21,149.4655303955078
2024-08-22,149.96170043945312
2024-08-23,151.88682556152344
2024-08-26,153.93104553222656
2024-08-27,155.29055786132812
2024-08-28,154.24859619140625
2024-08-29,156.0546417236328
2024-08-30,157.09658813476562
2024-09-03,159.8850555419922
2024-09-04,162.92160034179688
2024-09-05,163.55670166015625
2024-09-06,163.4872283935547
2024-09-09,163.93377685546875
2024-09-10,165.69021606445312
2024-09-11,162.73306274414062
2024-09-12,163.70555114746094
2024-09-13,164.99559020996094
2024-09-16,164.67803955078125
2024-09-17,163.42770385742188
2024-09-18,162.217041015625
2024-09-19,160.79800415039062
2024-09-20,162.078125
2024-09-23,163.5765380859375
2024-09-24,163.32846069335938
2024-09-25,161.7208709716797
2024-09-26,160.66900634765625
2024-09-27,162.16741943359375
2024-09-30,161.66134643554688
2024-10-01,164.05287170410156
2024-10-02,163.43760681152344
2024-10-03,160.1331329345703
2024-10-04,160.3316192626953
2024-10-07,159.36904907226562
2024-10-08,158.56524658203125
2024-10-09,158.30723571777344
2024-10-10,156.83859252929688
2024-10-11,159.07135009765625
2024-10-14,160.27206420898438
2024-10-15,162.08804321289062
2024-10-16,162.17733764648438
2024-10-17,161.36363220214844
2024-10-18,160.7186279296875
2024-10-21,159.16064453125
2024-10-22,157.9499969482422
2024-10-23,159.02000427246094
2024-10-24,158.97999572753906
2024-10-25,156.69000244140625
2024-10-28,157.72000122070312
2024-10-29,156.8300018310547
2024-10-30,156.50999450683594
2024-10-31,158.5500030517578
2024-11-01,163.11000061035156
2024-11-04,162.47999572753906
2024-11-05,162.4199981689453
2024-11-06,162.6999969482422
2024-11-07,162.77000427246094
2024-11-08,165.16000366210938
2024-11-11,165.0500030517578
2024-11-12,164.7899932861328
2024-11-13,165.36000061035156
2024-11-14,165.75
2024-11-15,167.63999938964844
2024-11-18,169.10000610351562
2024-11-19,168.13999938964844
2024-11-20,168.0500030517578
2024-11-21,169.14999389648438
2024-11-22,169.3000030517578
2024-11-25,166.32000732421875
2024-11-26,167.35000610351562
2024-11-27,167.14999389648438
2024-11-29,167.1699981689453
2024-12-02,166.5399932861328
2024-12-03,167.1300048828125
2024-12-04,167.52999877929688
2024-12-05,169.74000549316406
2024-12-06,166.97000122070312
2024-12-09,167.39999389648438
2024-12-10,167.66000366210938
2024-12-11,164.66000366210938
2024-12-12,164.64999389648438
2024-12-13,164.89999389648438
2024-12-16,164.41000366210938
2024-12-17,163.32000732421875
