,ELV
2021-06-14,367.5704040527344
2021-06-15,368.9697265625
2021-06-16,362.720703125
2021-06-17,362.1072998046875
2021-06-18,353.8647155761719
2021-06-21,360.7654724121094
2021-06-22,363.2478942871094
2021-06-23,362.2701721191406
2021-06-24,362.6056213378906
2021-06-25,364.9921569824219
2021-06-28,365.0688781738281
2021-06-29,365.7014465332031
2021-06-30,365.9314270019531
2021-07-01,367.867431640625
2021-07-02,371.10699462890625
2021-07-06,369.2284240722656
2021-07-07,371.4041442871094
2021-07-08,368.20294189453125
2021-07-09,372.4583740234375
2021-07-12,379.5796203613281
2021-07-13,381.5826721191406
2021-07-14,378.64990234375
2021-07-15,379.65631103515625
2021-07-16,377.2314147949219
2021-07-19,368.4616394042969
2021-07-20,373.7331237792969
2021-07-21,367.64703369140625
2021-07-22,368.3275146484375
2021-07-23,366.40106201171875
2021-07-26,362.7686767578125
2021-07-27,366.72698974609375
2021-07-28,364.13916015625
2021-07-29,368.3562927246094
2021-07-30,368.04962158203125
2021-08-02,374.068603515625
2021-08-03,378.86077880859375
2021-08-04,379.1483154296875
2021-08-05,361.02423095703125
2021-08-06,363.6791076660156
2021-08-09,360.67913818359375
2021-08-10,361.6855773925781
2021-08-11,352.3599548339844
2021-08-12,352.3503723144531
2021-08-13,352.2161865234375
2021-08-16,360.746337890625
2021-08-17,364.4266357421875
2021-08-18,355.96368408203125
2021-08-19,360.276611328125
2021-08-20,362.27972412109375
2021-08-23,361.6568298339844
2021-08-24,361.0913391113281
2021-08-25,357.6697082519531
2021-08-26,354.68896484375
2021-08-27,357.1809387207031
2021-08-30,355.168212890625
2021-08-31,359.53863525390625
2021-09-01,354.02764892578125
2021-09-02,367.0240783691406
2021-09-03,362.9890441894531
2021-09-07,362.0113830566406
2021-09-08,355.532470703125
2021-09-09,357.08013916015625
2021-09-10,343.69793701171875
2021-09-13,354.39794921875
2021-09-14,352.3117980957031
2021-09-15,360.0508117675781
2021-09-16,360.45458984375
2021-09-17,364.85760498046875
2021-09-20,362.3388671875
2021-09-21,364.425048828125
2021-09-22,360.98333740234375
2021-09-23,365.60748291015625
2021-09-24,366.5976257324219
2021-09-27,373.4715270996094
2021-09-28,370.7988586425781
2021-09-29,373.7790832519531
2021-09-30,358.39727783203125
2021-10-01,361.4063720703125
2021-10-04,355.8977355957031
2021-10-05,359.1182861328125
2021-10-06,355.7823181152344
2021-10-07,365.9535827636719
2021-10-08,371.2507019042969
2021-10-11,366.1939392089844
2021-10-12,362.90606689453125
2021-10-13,360.9448547363281
2021-10-14,375.61529541015625
2021-10-15,377.8648986816406
2021-10-18,373.21185302734375
2021-10-19,378.537841796875
2021-10-20,407.667236328125
2021-10-21,413.78155517578125
2021-10-22,416.598388671875
2021-10-25,417.7712097167969
2021-10-26,419.38629150390625
2021-10-27,416.9252624511719
2021-10-28,416.6175842285156
2021-10-29,418.3191833496094
2021-11-01,412.19525146484375
2021-11-02,403.96600341796875
2021-11-03,408.224853515625
2021-11-04,406.2828369140625
2021-11-05,405.754150390625
2021-11-08,410.109130859375
2021-11-09,413.5027160644531
2021-11-10,408.52288818359375
2021-11-11,414.0315246582031
2021-11-12,420.1265563964844
2021-11-15,417.6078186035156
2021-11-16,413.82958984375
2021-11-17,413.0797119140625
2021-11-18,409.42657470703125
2021-11-19,399.16876220703125
2021-11-22,403.1968688964844
2021-11-23,407.2923278808594
2021-11-24,408.378662109375
2021-11-26,399.4668273925781
2021-11-29,400.1397705078125
2021-11-30,390.5357360839844
2021-12-01,389.0167541503906
2021-12-02,385.37261962890625
2021-12-03,380.8029479980469
2021-12-06,389.1131896972656
2021-12-07,396.45928955078125
2021-12-08,401.019287109375
2021-12-09,404.5766906738281
2021-12-10,415.5090637207031
2021-12-13,414.5836181640625
2021-12-14,418.3434143066406
2021-12-15,427.61767578125
2021-12-16,431.78240966796875
2021-12-17,429.10235595703125
2021-12-20,423.6650390625
2021-12-21,430.4423522949219
2021-12-22,437.5956115722656
2021-12-23,439.3309631347656
2021-12-27,443.0040283203125
2021-12-28,447.5254211425781
2021-12-29,450.8611145019531
2021-12-30,450.3597717285156
2021-12-31,446.87957763671875
2022-01-03,448.15203857421875
2022-01-04,441.7026062011719
2022-01-05,441.750732421875
2022-01-06,423.6553649902344
2022-01-07,419.3556823730469
2022-01-10,422.09356689453125
2022-01-11,437.42218017578125
2022-01-12,435.59039306640625
2022-01-13,430.7701721191406
2022-01-14,435.8892822265625
2022-01-18,431.98486328125
2022-01-19,432.1776123046875
2022-01-20,436.4484558105469
2022-01-21,425.6894836425781
2022-01-24,433.3442077636719
2022-01-25,423.3951110839844
2022-01-26,413.0411682128906
2022-01-27,420.16546630859375
2022-01-28,426.20050048828125
2022-01-31,425.1400451660156
2022-02-01,423.1251220703125
2022-02-02,428.1960754394531
2022-02-03,435.5517883300781
2022-02-04,430.2206115722656
2022-02-07,433.2766418457031
2022-02-08,449.0198059082031
2022-02-09,451.18890380859375
2022-02-10,441.15301513671875
2022-02-11,431.81134033203125
2022-02-14,428.012939453125
2022-02-15,433.72015380859375
2022-02-16,442.0977783203125
2022-02-17,435.1180114746094
2022-02-18,430.2013244628906
2022-02-22,428.0514831542969
2022-02-23,426.6247253417969
2022-02-24,425.93060302734375
2022-02-25,437.3836364746094
2022-02-28,435.60968017578125
2022-03-01,435.2722473144531
2022-03-02,446.831298828125
2022-03-03,452.16259765625
2022-03-04,459.7015686035156
2022-03-07,438.1933898925781
2022-03-08,439.6780090332031
2022-03-09,449.9064636230469
2022-03-10,457.47625732421875
2022-03-11,449.8001708984375
2022-03-14,443.10040283203125
2022-03-15,452.1493835449219
2022-03-16,455.1753234863281
2022-03-17,462.2424621582031
2022-03-18,462.1360778808594
2022-03-21,460.1832580566406
2022-03-22,455.8714904785156
2022-03-23,446.81280517578125
2022-03-24,457.98870849609375
2022-03-25,464.78509521484375
2022-03-28,468.68115234375
2022-03-29,474.7137756347656
2022-03-30,485.78338623046875
2022-03-31,474.89752197265625
2022-04-01,482.7380676269531
2022-04-04,473.0799865722656
2022-04-05,478.3392333984375
2022-04-06,490.0274658203125
2022-04-07,497.55859375
2022-04-08,503.36895751953125
2022-04-11,493.6722717285156
2022-04-12,492.67645263671875
2022-04-13,495.1900634765625
2022-04-14,499.5501708984375
2022-04-18,495.90545654296875
2022-04-19,499.8595275878906
2022-04-20,512.234375
2022-04-21,505.495849609375
2022-04-22,485.92840576171875
2022-04-25,490.0274658203125
2022-04-26,485.61895751953125
2022-04-27,491.4873046875
2022-04-28,499.5694885253906
2022-04-29,485.2516174316406
2022-05-02,480.5917663574219
2022-05-03,481.91632080078125
2022-05-04,493.3338928222656
2022-05-05,490.01776123046875
2022-05-06,487.8715515136719
2022-05-09,474.56884765625
2022-05-10,473.0606689453125
2022-05-11,471.16583251953125
2022-05-12,468.4201354980469
2022-05-13,470.28607177734375
2022-05-16,477.1887512207031
2022-05-17,480.669189453125
2022-05-18,460.560302734375
2022-05-19,463.9730224609375
2022-05-20,476.4733581542969
2022-05-23,478.406982421875
2022-05-24,488.5
2022-05-25,488.0069274902344
2022-05-26,495.4027099609375
2022-05-27,503.2529296875
2022-05-31,492.67645263671875
2022-06-01,482.6026611328125
2022-06-02,480.417724609375
2022-06-03,476.8697204589844
2022-06-06,480.8914794921875
2022-06-07,483.7821960449219
2022-06-08,481.7422180175781
2022-06-09,471.2547912597656
2022-06-10,467.9884338378906
2022-06-13,448.6614074707031
2022-06-14,446.2478942871094
2022-06-15,448.65167236328125
2022-06-16,440.78125
2022-06-17,430.6622009277344
2022-06-21,446.5968933105469
2022-06-22,451.43341064453125
2022-06-23,457.82086181640625
2022-06-24,455.42681884765625
2022-06-27,467.74609375
2022-06-28,458.5478515625
2022-06-29,470.64422607421875
2022-06-30,467.74609375
2022-07-01,471.0416564941406
2022-07-05,462.2794494628906
2022-07-06,469.3841857910156
2022-07-07,464.11138916015625
2022-07-08,469.4035949707031
2022-07-11,466.8156433105469
2022-07-12,463.2778015136719
2022-07-13,456.240966796875
2022-07-14,452.05377197265625
2022-07-15,473.8912048339844
2022-07-18,466.0208435058594
2022-07-19,482.13958740234375
2022-07-20,445.41436767578125
2022-07-21,447.7406005859375
2022-07-22,445.47247314453125
2022-07-25,456.3863220214844
2022-07-26,454.5447998046875
2022-07-27,453.6142578125
2022-07-28,461.106689453125
2022-07-29,462.4345703125
2022-08-01,456.4251708984375
2022-08-02,457.6270446777344
2022-08-03,464.78985595703125
2022-08-04,460.30218505859375
2022-08-05,460.525146484375
2022-08-08,461.0970153808594
2022-08-09,469.09344482421875
2022-08-10,466.5345153808594
2022-08-11,462.4442443847656
2022-08-12,476.5858459472656
2022-08-15,478.05908203125
2022-08-16,477.1479797363281
2022-08-17,475.76190185546875
2022-08-18,476.653564453125
2022-08-19,488.06182861328125
2022-08-22,491.4154357910156
2022-08-23,478.06878662109375
2022-08-24,478.23345947265625
2022-08-25,477.20611572265625
2022-08-26,468.6184997558594
2022-08-29,473.49383544921875
2022-08-30,471.8848876953125
2022-08-31,470.1983337402344
2022-09-01,475.1028137207031
2022-09-02,467.17425537109375
2022-09-06,462.3376159667969
2022-09-07,470.11114501953125
2022-09-08,475.5630798339844
2022-09-09,479.6933288574219
2022-09-12,479.75164794921875
2022-09-13,467.0207214355469
2022-09-14,456.8651123046875
2022-09-15,471.65631103515625
2022-09-16,466.7000427246094
2022-09-19,466.4667053222656
2022-09-20,462.0740661621094
2022-09-21,452.61822509765625
2022-09-22,449.8388366699219
2022-09-23,441.06329345703125
2022-09-26,435.51409912109375
2022-09-27,433.41497802734375
2022-09-28,440.3343811035156
2022-09-29,443.92041015625
2022-09-30,441.44219970703125
2022-10-03,456.8165283203125
2022-10-04,465.7282409667969
2022-10-05,465.3103332519531
2022-10-06,464.4842529296875
2022-10-07,453.9010925292969
2022-10-10,453.9884948730469
2022-10-11,457.4676513671875
2022-10-12,452.12261962890625
2022-10-13,460.7815856933594
2022-10-14,457.50653076171875
2022-10-17,463.6387634277344
2022-10-18,464.795166015625
2022-10-19,474.0664367675781
2022-10-20,488.0704650878906
2022-10-21,496.6419982910156
2022-10-24,511.6664123535156
2022-10-25,509.1883239746094
2022-10-26,518.5371704101562
2022-10-27,516.6422729492188
2022-10-28,528.3331298828125
2022-10-31,531.3653564453125
2022-11-01,529.1883544921875
2022-11-02,522.958984375
2022-11-03,518.8189697265625
2022-11-04,511.8218688964844
2022-11-07,513.5712280273438
2022-11-08,515.369140625
2022-11-09,505.3495788574219
2022-11-10,507.1765441894531
2022-11-11,477.51641845703125
2022-11-14,476.97222900390625
2022-11-15,465.5143737792969
2022-11-16,462.72528076171875
2022-11-17,463.5707092285156
2022-11-18,481.3648681640625
2022-11-21,485.8255615234375
2022-11-22,490.8304443359375
2022-11-23,492.8713073730469
2022-11-25,499.3824768066406
2022-11-28,498.3330078125
2022-11-29,500.84027099609375
2022-11-30,517.905517578125
2022-12-01,510.45159912109375
2022-12-02,510.0911560058594
2022-12-05,508.8636779785156
2022-12-06,514.7673950195312
2022-12-07,516.2286376953125
2022-12-08,515.46875
2022-12-09,511.37701416015625
2022-12-12,520.3981323242188
2022-12-13,505.9216003417969
2022-12-14,506.73016357421875
2022-12-15,495.8483581542969
2022-12-16,489.0971374511719
2022-12-19,489.91552734375
2022-12-20,491.63006591796875
2022-12-21,497.66033935546875
2022-12-22,496.9004821777344
2022-12-23,501.0213317871094
2022-12-27,500.9434814453125
2022-12-28,499.452880859375
2022-12-29,499.6477355957031
2022-12-30,499.7353820800781
2023-01-03,489.2432556152344
2023-01-04,472.91571044921875
2023-01-05,460.796630859375
2023-01-06,463.212646484375
2023-01-09,458.5657043457031
2023-01-10,458.5364685058594
2023-01-11,468.14208984375
2023-01-12,464.7713623046875
2023-01-13,470.5386657714844
2023-01-17,468.5512390136719
2023-01-18,459.5398864746094
2023-01-19,467.8303527832031
2023-01-20,467.119140625
2023-01-23,465.6092224121094
2023-01-24,466.1741943359375
2023-01-25,482.8038024902344
2023-01-26,489.2335205078125
2023-01-27,479.8227233886719
2023-01-30,476.4617614746094
2023-01-31,487.09027099609375
2023-02-01,485.9017639160156
2023-02-02,468.0154724121094
2023-02-03,465.3851013183594
2023-02-06,466.32037353515625
2023-02-07,465.5409851074219
2023-02-08,471.06475830078125
2023-02-09,473.0715637207031
2023-02-10,478.117919921875
2023-02-13,482.4336242675781
2023-02-14,478.7998352050781
2023-02-15,474.56207275390625
2023-02-16,474.42572021484375
2023-02-17,482.26800537109375
2023-02-21,466.4665222167969
2023-02-22,471.3374938964844
2023-02-23,473.5781555175781
2023-02-24,465.69683837890625
2023-02-27,464.011474609375
2023-02-28,457.55255126953125
2023-03-01,456.9290466308594
2023-03-02,456.6855163574219
2023-03-03,458.1078186035156
2023-03-06,460.6407775878906
2023-03-07,454.74688720703125
2023-03-08,454.6299743652344
2023-03-09,449.5186767578125
2023-03-10,444.2412414550781
2023-03-13,448.5315856933594
2023-03-14,448.16998291015625
2023-03-15,446.11767578125
2023-03-16,457.8647766113281
2023-03-17,452.6557922363281
2023-03-20,456.3890380859375
2023-03-21,459.0375671386719
2023-03-22,454.82537841796875
2023-03-23,436.1687316894531
2023-03-24,446.3229064941406
2023-03-27,453.4376220703125
2023-03-28,448.12109375
2023-03-29,445.814697265625
2023-03-30,448.5022888183594
2023-03-31,449.3720703125
2023-04-03,465.67340087890625
2023-04-04,464.637451171875
2023-04-05,473.6872863769531
2023-04-06,472.56341552734375
2023-04-10,473.9217834472656
2023-04-11,478.5639953613281
2023-04-12,481.79888916015625
2023-04-13,484.93603515625
2023-04-14,473.46246337890625
2023-04-17,473.27679443359375
2023-04-18,472.11383056640625
2023-04-19,446.9483337402344
2023-04-20,444.602783203125
2023-04-21,440.5079040527344
2023-04-24,452.4114990234375
2023-04-25,450.40802001953125
2023-04-26,442.1107482910156
2023-04-27,454.83514404296875
2023-04-28,458.0113830566406
2023-05-01,461.5589599609375
2023-05-02,455.7342834472656
2023-05-03,447.77911376953125
2023-05-04,446.3229064941406
2023-05-05,453.9263000488281
2023-05-08,454.62994384765625
2023-05-09,450.0268859863281
2023-05-10,448.92254638671875
2023-05-11,446.41082763671875
2023-05-12,447.0754089355469
2023-05-15,442.2768859863281
2023-05-16,435.7583312988281
2023-05-17,449.3036193847656
2023-05-18,444.68109130859375
2023-05-19,447.43701171875
2023-05-22,446.6649169921875
2023-05-23,447.124267578125
2023-05-24,446.2251892089844
2023-05-25,439.8629455566406
2023-05-26,435.7680969238281
2023-05-30,431.7024841308594
2023-05-31,437.65423583984375
2023-06-01,453.8871765136719
2023-06-02,460.3276062011719
2023-06-05,469.5240173339844
2023-06-06,454.0533447265625
2023-06-07,449.6847839355469
2023-06-08,457.1461181640625
2023-06-09,460.9796447753906
2023-06-12,463.6366271972656
2023-06-13,459.4697265625
2023-06-14,427.8010559082031
2023-06-15,442.9000549316406
2023-06-16,434.5466003417969
2023-06-20,429.36981201171875
2023-06-21,436.3310241699219
2023-06-22,441.0764465332031
2023-06-23,441.5960693359375
2023-06-26,439.9979248046875
2023-06-27,435.8310241699219
2023-06-28,428.5658874511719
2023-06-29,431.4974060058594
2023-06-30,435.6054992675781
2023-07-03,435.79180908203125
2023-07-05,434.3701171875
2023-07-06,430.7130432128906
2023-07-07,421.00653076171875
2023-07-10,423.967529296875
2023-07-11,426.418701171875
2023-07-12,406.0350341796875
2023-07-13,409.46661376953125
2023-07-14,430.1542053222656
2023-07-17,428.62469482421875
2023-07-18,435.0172424316406
2023-07-19,454.1556396484375
2023-07-20,466.4603576660156
2023-07-21,466.6270446777344
2023-07-24,461.9502868652344
2023-07-25,466.548583984375
2023-07-26,460.41094970703125
2023-07-27,461.4894714355469
2023-07-28,457.9107971191406
2023-07-31,462.4111022949219
2023-08-01,458.8324890136719
2023-08-02,462.49932861328125
2023-08-03,458.86187744140625
2023-08-04,454.126220703125
2023-08-07,461.6169738769531
2023-08-08,453.626220703125
2023-08-09,451.33197021484375
2023-08-10,456.9989929199219
2023-08-11,464.7936096191406
2023-08-14,462.18560791015625
2023-08-15,458.6755676269531
2023-08-16,456.0577697753906
2023-08-17,450.40057373046875
2023-08-18,453.7341003417969
2023-08-21,457.1558532714844
2023-08-22,454.243896484375
2023-08-23,450.8515319824219
2023-08-24,447.0866394042969
2023-08-25,443.6746520996094
2023-08-28,445.5276794433594
2023-08-29,448.8612060546875
2023-08-30,450.5868225097656
2023-08-31,433.3700866699219
2023-09-01,433.73284912109375
2023-09-05,441.3509216308594
2023-09-06,437.2820739746094
2023-09-07,442.99749755859375
2023-09-08,441.4432067871094
2023-09-11,441.9449157714844
2023-09-12,438.0493469238281
2023-09-13,435.9737243652344
2023-09-14,437.1246337890625
2023-09-15,434.72442626953125
2023-09-18,435.5113830566406
2023-09-19,431.6355285644531
2023-09-20,438.5707702636719
2023-09-21,443.48931884765625
2023-09-22,439.8200988769531
2023-09-25,446.6470642089844
2023-09-26,440.8628234863281
2023-09-27,437.5181579589844
2023-09-28,439.99713134765625
2023-09-29,428.33026123046875
2023-10-02,433.0225830078125
2023-10-03,426.45135498046875
2023-10-04,430.81903076171875
2023-10-05,436.6426086425781
2023-10-06,442.63348388671875
2023-10-09,445.63385009765625
2023-10-10,447.7193298339844
2023-10-11,446.1846923828125
2023-10-12,446.1453552246094
2023-10-13,446.7159118652344
2023-10-16,455.08734130859375
2023-10-17,458.1073913574219
2023-10-18,461.66845703125
2023-10-19,455.736572265625
2023-10-20,446.39129638671875
2023-10-23,444.4139709472656
2023-10-24,445.220703125
2023-10-25,442.74169921875
2023-10-26,442.46630859375
2023-10-27,434.2718811035156
2023-10-30,440.7250671386719
2023-10-31,442.7613830566406
2023-11-01,439.3872375488281
2023-11-02,444.15826416015625
2023-11-03,442.5351257324219
2023-11-06,447.1192321777344
2023-11-07,449.7949523925781
2023-11-08,445.8109130859375
2023-11-09,445.68304443359375
2023-11-10,450.78857421875
2023-11-13,453.87744140625
2023-11-14,454.2315368652344
2023-11-15,449.2834167480469
2023-11-16,456.06121826171875
2023-11-17,455.4120178222656
2023-11-20,457.7925720214844
2023-11-21,462.93743896484375
2023-11-22,472.1548767089844
2023-11-24,470.9350891113281
2023-11-27,469.6365661621094
2023-11-28,467.7477722167969
2023-11-29,457.78271484375
2023-11-30,471.6826477050781
2023-12-01,475.2535705566406
2023-12-04,475.23388671875
2023-12-05,475.65814208984375
2023-12-06,471.9579162597656
2023-12-07,470.6356506347656
2023-12-08,471.6322937011719
2023-12-11,469.787109375
2023-12-12,477.1185607910156
2023-12-13,481.5885009765625
2023-12-14,473.5071105957031
2023-12-15,462.2484130859375
2023-12-18,463.1463317871094
2023-12-19,459.60394287109375
2023-12-20,453.1407775878906
2023-12-21,457.93634033203125
2023-12-22,460.4031982421875
2023-12-26,460.3242492675781
2023-12-27,459.633544921875
2023-12-28,462.45562744140625
2023-12-29,465.3072814941406
2024-01-02,472.48089599609375
2024-01-03,474.118896484375
2024-01-04,478.41119384765625
2024-01-05,473.66497802734375
2024-01-08,473.6846923828125
2024-01-09,476.8324279785156
2024-01-10,473.8721923828125
2024-01-11,475.91473388671875
2024-01-12,468.8200378417969
2024-01-16,467.0143737792969
2024-01-17,469.80682373046875
2024-01-18,463.1068420410156
2024-01-19,458.4494323730469
2024-01-22,465.58355712890625
2024-01-23,465.8993225097656
2024-01-24,467.3893127441406
2024-01-25,473.9412841796875
2024-01-26,477.38494873046875
2024-01-29,480.07879638671875
2024-01-30,485.8216247558594
2024-01-31,486.89715576171875
2024-02-01,488.86077880859375
2024-02-02,488.55487060546875
2024-02-05,483.8283996582031
2024-02-06,487.2819519042969
2024-02-07,491.18951416015625
2024-02-08,495.49169921875
2024-02-09,499.36956787109375
2024-02-12,498.5406799316406
2024-02-13,498.6097717285156
2024-02-14,499.399169921875
2024-02-15,502.08306884765625
2024-02-16,505.83270263671875
2024-02-20,502.16204833984375
2024-02-21,502.6258239746094
2024-02-22,505.3787841796875
2024-02-23,507.2734069824219
2024-02-26,499.83331298828125
2024-02-27,500.68194580078125
2024-02-28,496.43890380859375
2024-02-29,494.6036071777344
2024-03-01,492.491943359375
2024-03-04,497.67236328125
2024-03-05,491.7420654296875
2024-03-06,498.0769348144531
2024-03-07,496.53265380859375
2024-03-08,497.9086608886719
2024-03-11,501.6902160644531
2024-03-12,500.4825134277344
2024-03-13,504.363037109375
2024-03-14,505.4321594238281
2024-03-15,507.91693115234375
2024-03-18,506.1548156738281
2024-03-19,510.6392517089844
2024-03-20,509.1246643066406
2024-03-21,509.4908752441406
2024-03-22,508.6791687011719
2024-03-25,505.2242736816406
2024-03-26,512.0350341796875
2024-03-27,514.7276611328125
2024-03-28,513.3218994140625
2024-04-01,510.8075256347656
2024-04-02,494.1964111328125
2024-04-03,500.90814208984375
2024-04-04,493.5826110839844
2024-04-05,502.2445983886719
2024-04-08,504.8678894042969
2024-04-09,509.2236633300781
2024-04-10,502.6306457519531
2024-04-11,496.9087829589844
2024-04-12,492.4837951660156
2024-04-15,495.0576171875
2024-04-16,501.8683776855469
2024-04-17,503.8482666015625
2024-04-18,519.9050903320312
2024-04-19,526.0723876953125
2024-04-22,526.8642578125
2024-04-23,527.5572509765625
2024-04-24,528.3590698242188
2024-04-25,534.2492065429688
2024-04-26,531.8536376953125
2024-04-29,528.6066284179688
2024-04-30,523.2609252929688
2024-05-01,519.55859375
2024-05-02,520.32080078125
2024-05-03,521.6572875976562
2024-05-06,524.5973510742188
2024-05-07,530.7745361328125
2024-05-08,527.9829711914062
2024-05-09,533.1603393554688
2024-05-10,533.7542724609375
2024-05-13,533.3484497070312
2024-05-14,529.2501220703125
2024-05-15,534.55615234375
2024-05-16,538.4168701171875
2024-05-17,542.1984252929688
2024-05-20,536.1697387695312
2024-05-21,540.1195678710938
2024-05-22,542.2875366210938
2024-05-23,538.4664306640625
2024-05-24,516.1630249023438
2024-05-28,513.9653930664062
2024-05-29,500.4329833984375
2024-05-30,502.23468017578125
2024-05-31,533.061279296875
2024-06-03,537.2586059570312
2024-06-04,534.99169921875
2024-06-05,534.5759887695312
2024-06-06,535.5955200195312
2024-06-07,533.5167236328125
2024-06-10,532.4641723632812
2024-06-11,533.1393432617188
2024-06-12,526.8639526367188
2024-06-13,534.9464721679688
2024-06-14,531.0343627929688
2024-06-17,530.6073608398438
2024-06-18,523.5872802734375
2024-06-20,531.0144653320312
2024-06-21,530.6470947265625
2024-06-24,537.8856201171875
2024-06-25,531.5109252929688
2024-06-26,530.5477905273438
2024-06-27,531.9876098632812
2024-06-28,538.0345458984375
2024-07-01,530.7761840820312
2024-07-02,532.1365356445312
2024-07-03,526.6455688476562
2024-07-05,526.5661010742188
2024-07-08,522.8326416015625
2024-07-09,525.503662109375
2024-07-10,530.81591796875
2024-07-11,530.0513305664062
2024-07-12,531.7591552734375
2024-07-15,526.9136352539062
2024-07-16,549.2349853515625
2024-07-17,517.2523193359375
2024-07-18,501.1567687988281
2024-07-19,496.5892333984375
2024-07-22,500.3326416015625
2024-07-23,498.8730163574219
2024-07-24,508.5045166015625
2024-07-25,510.4010925292969
2024-07-26,523.7759399414062
2024-07-29,526.1192626953125
2024-07-30,532.47412109375
2024-07-31,528.2740478515625
2024-08-01,528.4725341796875
2024-08-02,531.3917846679688
2024-08-05,519.7942504882812
2024-08-06,519.98291015625
2024-08-07,517.4608764648438
2024-08-08,522.8028564453125
2024-08-09,528.313720703125
2024-08-12,522.1375732421875
2024-08-13,527.8966674804688
2024-08-14,535.4131469726562
2024-08-15,537.8955688476562
2024-08-16,539.861572265625
2024-08-19,539.5538330078125
2024-08-20,539.2062377929688
2024-08-21,538.5111694335938
2024-08-22,539.4842529296875
2024-08-23,542.1056518554688
2024-08-26,540.7850341796875
2024-08-27,544.5581665039062
2024-08-28,547.1994018554688
2024-08-29,548.1923828125
2024-08-30,552.9584350585938
2024-09-03,558.3203125
2024-09-04,543.4461059570312
2024-09-05,540.556640625
2024-09-06,538.0841674804688
2024-09-09,539.8218383789062
2024-09-10,541.9332275390625
2024-09-11,541.1763305664062
2024-09-12,543.6262817382812
2024-09-13,548.5960083007812
2024-09-16,551.2451171875
2024-09-17,541.2958374023438
2024-09-18,537.2623291015625
2024-09-19,535.8082885742188
2024-09-20,537.66064453125
2024-09-23,531.7249755859375
2024-09-24,525.2015991210938
2024-09-25,518.3695678710938
2024-09-26,518.1604614257812
2024-09-27,521.8154907226562
2024-09-30,517.881591796875
2024-10-01,509.1772155761719
2024-10-02,503.10205078125
2024-10-03,496.22021484375
2024-10-04,490.06536865234375
2024-10-07,490.01556396484375
2024-10-08,487.4759826660156
2024-10-09,491.49951171875
2024-10-10,490.1749267578125
2024-10-11,499.8354187011719
2024-10-14,506.9463195800781
2024-10-15,481.8987731933594
2024-10-16,494.9354553222656
2024-10-17,442.539794921875
2024-10-18,429.0151062011719
2024-10-21,420.539794921875
2024-10-22,418.129638671875
2024-10-23,413.84716796875
2024-10-24,417.3328857421875
2024-10-25,423.5375061035156
2024-10-28,415.5601501464844
2024-10-29,408.89739990234375
2024-10-30,409.0866394042969
2024-10-31,404.10699462890625
2024-11-01,412.3233947753906
2024-11-04,416.1576843261719
2024-11-05,416.06805419921875
2024-11-06,427.1825866699219
2024-11-07,427.5909118652344
2024-11-08,420.8983154296875
2024-11-11,423.65704345703125
2024-11-12,411.2378234863281
2024-11-13,409.2160949707031
2024-11-14,405.38177490234375
2024-11-15,399.0576477050781
2024-11-18,399.067626953125
2024-11-19,392.5940856933594
2024-11-20,395.8607482910156
2024-11-21,401.955810546875
2024-11-22,400.9100646972656
2024-11-25,405.93951416015625
2024-11-26,400.32244873046875
2024-11-27,401.1092529296875
2024-11-29,405.3020935058594
2024-12-02,408.7181396484375
2024-12-03,406.4075927734375
2024-12-04,398.47998046875
2024-12-05,392.9800109863281
2024-12-06,382.1400146484375
2024-12-09,395.6600036621094
2024-12-10,389.8599853515625
2024-12-11,385.55999755859375
2024-12-12,378.3900146484375
2024-12-13,381.4100036621094
2024-12-16,373.29998779296875
2024-12-17,366.29998779296875
