,CAH
2021-06-04,51.37489700317383
2021-06-07,53.50037384033203
2021-06-08,53.445884704589844
2021-06-09,53.19155502319336
2021-06-10,54.50861358642578
2021-06-11,53.8727912902832
2021-06-14,52.982635498046875
2021-06-15,52.928131103515625
2021-06-16,52.22871398925781
2021-06-17,52.12881088256836
2021-06-18,50.91165542602539
2021-06-21,51.483890533447266
2021-06-22,51.49298095703125
2021-06-23,51.12057113647461
2021-06-24,51.03881072998047
2021-06-25,52.02888870239258
2021-06-28,52.00164031982422
2021-06-29,52.13788986206055
2021-06-30,52.3037223815918
2021-07-01,53.08245086669922
2021-07-02,53.027488708496094
2021-07-06,52.175445556640625
2021-07-07,52.239585876464844
2021-07-08,51.87311553955078
2021-07-09,52.386165618896484
2021-07-12,52.62436294555664
2021-07-13,52.312870025634766
2021-07-14,52.28539276123047
2021-07-15,52.010536193847656
2021-07-16,52.05634689331055
2021-07-19,51.323421478271484
2021-07-20,52.85341262817383
2021-07-21,53.68711471557617
2021-07-22,54.08106994628906
2021-07-23,54.236812591552734
2021-07-26,54.03526306152344
2021-07-27,54.4383659362793
2021-07-28,54.64909744262695
2021-07-29,54.9605827331543
2021-07-30,54.401729583740234
2021-08-02,54.57579803466797
2021-08-03,54.63076400756836
2021-08-04,54.03526306152344
2021-08-05,46.33033752441406
2021-08-06,46.715118408203125
2021-08-09,46.449432373046875
2021-08-10,46.73344421386719
2021-08-11,47.35643768310547
2021-08-12,47.713741302490234
2021-08-13,47.365596771240234
2021-08-16,48.03438949584961
2021-08-17,48.19930648803711
2021-08-18,47.2098503112793
2021-08-19,47.0174560546875
2021-08-20,47.08158493041992
2021-08-23,47.805355072021484
2021-08-24,47.429725646972656
2021-08-25,47.429725646972656
2021-08-26,46.9991340637207
2021-08-27,47.40224838256836
2021-08-30,47.1915283203125
2021-08-31,48.0893669128418
2021-09-01,48.00690841674805
2021-09-02,49.07882308959961
2021-09-03,49.14295196533203
2021-09-07,49.216243743896484
2021-09-08,49.00553512573242
2021-09-09,48.82229232788086
2021-09-10,48.39170455932617
2021-09-13,48.510799407958984
2021-09-14,47.75954818725586
2021-09-15,48.574928283691406
2021-09-16,48.30924606323242
2021-09-17,48.162654876708984
2021-09-20,47.22816848754883
2021-09-21,46.760929107666016
2021-09-22,46.73344421386719
2021-09-23,47.054107666015625
2021-09-24,46.89834976196289
2021-09-27,47.1823616027832
2021-09-28,46.880027770996094
2021-09-29,47.26482391357422
2021-09-30,45.74879837036133
2021-10-01,46.257537841796875
2021-10-04,45.81354904174805
2021-10-05,45.489810943603516
2021-10-06,45.00883483886719
2021-10-07,45.32331466674805
2021-10-08,45.05507278442383
2021-10-11,45.0643310546875
2021-10-12,44.45384979248047
2021-10-13,44.15785598754883
2021-10-14,44.98108673095703
2021-10-15,44.897830963134766
2021-10-18,44.056114196777344
2021-10-19,44.98108673095703
2021-10-20,45.56380844116211
2021-10-21,45.378814697265625
2021-10-22,45.850547790527344
2021-10-25,45.073577880859375
2021-10-26,45.045833587646484
2021-10-27,43.88037109375
2021-10-28,44.139366149902344
2021-10-29,44.22260665893555
2021-11-01,44.97183609008789
2021-11-02,45.2215690612793
2021-11-03,46.61827087402344
2021-11-04,45.471317291259766
2021-11-05,45.822792053222656
2021-11-08,45.906036376953125
2021-11-09,45.61930465698242
2021-11-10,46.525779724121094
2021-11-11,46.13728713989258
2021-11-12,47.580230712890625
2021-11-15,46.673770904541016
2021-11-16,46.285282135009766
2021-11-17,45.9985466003418
2021-11-18,45.62855529785156
2021-11-19,44.80533218383789
2021-11-22,44.666587829589844
2021-11-23,45.452816009521484
2021-11-24,45.11982727050781
2021-11-26,44.02836608886719
2021-11-29,43.908119201660156
2021-11-30,42.76116180419922
2021-12-01,42.42817687988281
2021-12-02,43.29764938354492
2021-12-03,43.49188232421875
2021-12-06,44.12086486816406
2021-12-07,44.490848541259766
2021-12-08,44.62958908081055
2021-12-09,44.84233474731445
2021-12-10,44.851593017578125
2021-12-13,44.80533218383789
2021-12-14,45.25857162475586
2021-12-15,45.51755905151367
2021-12-16,45.73030471801758
2021-12-17,45.9245491027832
2021-12-20,45.44356918334961
2021-12-21,45.98929977416992
2021-12-22,46.41477584838867
2021-12-23,46.942012786865234
2021-12-27,47.5062370300293
2021-12-28,47.839229583740234
2021-12-29,48.14446258544922
2021-12-30,48.25546646118164
2021-12-31,48.078975677490234
2022-01-03,48.56452560424805
2022-01-04,49.115440368652344
2022-01-05,49.78774642944336
2022-01-06,49.031402587890625
2022-01-07,50.64680099487305
2022-01-10,47.64945602416992
2022-01-11,49.21815872192383
2022-01-12,48.25639343261719
2022-01-13,48.779296875
2022-01-14,49.5729866027832
2022-01-18,49.10610580444336
2022-01-19,48.620548248291016
2022-01-20,48.1910285949707
2022-01-21,47.21059036254883
2022-01-24,47.44403076171875
2022-01-25,47.388004302978516
2022-01-26,47.43468475341797
2022-01-27,48.844661712646484
2022-01-28,49.143455505371094
2022-01-31,48.1536750793457
2022-02-01,47.92958068847656
2022-02-02,48.18169021606445
2022-02-03,48.022953033447266
2022-02-04,48.51783752441406
2022-02-07,49.143455505371094
2022-02-08,50.562767028808594
2022-02-09,50.39469528198242
2022-02-10,49.31153869628906
2022-02-11,49.06875228881836
2022-02-14,48.82598114013672
2022-02-15,49.98384094238281
2022-02-16,50.92692947387695
2022-02-17,50.8989143371582
2022-02-18,50.59077453613281
2022-02-22,50.347999572753906
2022-02-23,49.909141540527344
2022-02-24,49.003395080566406
2022-02-25,50.60945510864258
2022-02-28,50.432037353515625
2022-03-01,49.33021545410156
2022-03-02,49.91847610473633
2022-03-03,50.24528884887695
2022-03-04,50.422706604003906
2022-03-07,48.956703186035156
2022-03-08,48.956703186035156
2022-03-09,49.666358947753906
2022-03-10,49.64768600463867
2022-03-11,49.08743667602539
2022-03-14,49.124786376953125
2022-03-15,50.357337951660156
2022-03-16,50.20793533325195
2022-03-17,53.4013671875
2022-03-18,53.4947509765625
2022-03-21,53.78421401977539
2022-03-22,53.92428207397461
2022-03-23,52.99986267089844
2022-03-24,53.476070404052734
2022-03-25,54.120365142822266
2022-03-28,53.97096252441406
2022-03-29,53.793548583984375
2022-03-30,53.81222915649414
2022-03-31,53.39878845214844
2022-04-01,54.24638748168945
2022-04-04,53.39878845214844
2022-04-05,53.521217346191406
2022-04-06,54.067447662353516
2022-04-07,55.92274856567383
2022-04-08,58.29603576660156
2022-04-11,57.806312561035156
2022-04-12,59.61451721191406
2022-04-13,59.360233306884766
2022-04-14,59.294315338134766
2022-04-18,59.31314468383789
2022-04-19,59.06829071044922
2022-04-20,60.141910552978516
2022-04-21,60.0383186340332
2022-04-22,57.98524475097656
2022-04-25,57.67445755004883
2022-04-26,57.099971771240234
2022-04-27,56.34654998779297
2022-04-28,56.33713912963867
2022-04-29,54.67018508911133
2022-05-02,54.69844055175781
2022-05-03,55.36709976196289
2022-05-04,56.9681282043457
2022-05-05,54.50067138671875
2022-05-06,54.87737274169922
2022-05-09,53.6530647277832
2022-05-10,52.7866325378418
2022-05-11,52.64537048339844
2022-05-12,51.7789306640625
2022-05-13,52.372249603271484
2022-05-16,52.871395111083984
2022-05-17,53.39878845214844
2022-05-18,52.438175201416016
2022-05-19,52.57944107055664
2022-05-20,52.55118942260742
2022-05-23,53.64365005493164
2022-05-24,53.784915924072266
2022-05-25,54.378238677978516
2022-05-26,54.64193344116211
2022-05-27,54.3405647277832
2022-05-31,53.04090881347656
2022-06-01,52.202728271484375
2022-06-02,51.326873779296875
2022-06-03,50.686466217041016
2022-06-06,50.61112594604492
2022-06-07,50.7712287902832
2022-06-08,50.432186126708984
2022-06-09,49.30205535888672
2022-06-10,50.34742736816406
2022-06-13,48.492122650146484
2022-06-14,48.134254455566406
2022-06-15,48.06832504272461
2022-06-16,47.54093551635742
2022-06-17,47.74811935424805
2022-06-21,48.492122650146484
2022-06-22,49.52808380126953
2022-06-23,49.933048248291016
2022-06-24,51.279788970947266
2022-06-27,51.66592025756836
2022-06-28,50.686466217041016
2022-06-29,50.56403350830078
2022-06-30,49.68572235107422
2022-07-01,50.47468566894531
2022-07-05,49.666709899902344
2022-07-06,50.03742980957031
2022-07-07,50.141998291015625
2022-07-08,50.303585052490234
2022-07-11,50.370121002197266
2022-07-12,50.56974411010742
2022-07-13,50.28458023071289
2022-07-14,51.37771224975586
2022-07-15,52.48036575317383
2022-07-18,52.033607482910156
2022-07-19,52.927127838134766
2022-07-20,52.93663024902344
2022-07-21,53.35488510131836
2022-07-22,54.17235565185547
2022-07-25,54.448020935058594
2022-07-26,54.94231033325195
2022-07-27,55.23698425292969
2022-07-28,55.96891784667969
2022-07-29,56.61529541015625
2022-08-01,57.33771896362305
2022-08-02,56.8054084777832
2022-08-03,57.195133209228516
2022-08-04,57.26167678833008
2022-08-05,58.4688835144043
2022-08-08,58.44987869262695
2022-08-09,58.716026306152344
2022-08-10,59.64757537841797
2022-08-11,62.736900329589844
2022-08-12,65.89274597167969
2022-08-15,66.51061248779297
2022-08-16,66.6722183227539
2022-08-17,65.6931381225586
2022-08-18,65.39846801757812
2022-08-19,65.80720520019531
2022-08-22,64.5524673461914
2022-08-23,64.61901092529297
2022-08-24,65.3509292602539
2022-08-25,65.68363189697266
2022-08-26,64.2577896118164
2022-08-29,66.24446105957031
2022-08-30,66.38703918457031
2022-08-31,67.2235336303711
2022-09-01,67.79386901855469
2022-09-02,67.48017883300781
2022-09-06,66.07337188720703
2022-09-07,67.461181640625
2022-09-08,67.13798522949219
2022-09-09,66.43456268310547
2022-09-12,65.61708068847656
2022-09-13,63.52585983276367
2022-09-14,63.44031524658203
2022-09-15,63.10760498046875
2022-09-16,63.55437088012695
2022-09-19,64.828125
2022-09-20,64.43840789794922
2022-09-21,64.1817398071289
2022-09-22,63.94409942626953
2022-09-23,62.784427642822266
2022-09-26,62.51826858520508
2022-09-27,62.9365119934082
2022-09-28,65.8642349243164
2022-09-29,64.43840789794922
2022-09-30,63.8504524230957
2022-10-03,65.0857162475586
2022-10-04,66.85720825195312
2022-10-05,66.4454574584961
2022-10-06,66.49333190917969
2022-10-07,65.32510375976562
2022-10-10,65.86133575439453
2022-10-11,67.34556579589844
2022-10-12,64.98038482666016
2022-10-13,65.94751739501953
2022-10-14,65.19104766845703
2022-10-17,65.32510375976562
2022-10-18,67.66156005859375
2022-10-19,67.7956314086914
2022-10-20,67.76689147949219
2022-10-21,69.93099212646484
2022-10-24,70.66831970214844
2022-10-25,70.59171295166016
2022-10-26,71.73121643066406
2022-10-27,72.1429672241211
2022-10-28,73.86659240722656
2022-10-31,72.67921447753906
2022-11-01,72.19084167480469
2022-11-02,71.86528015136719
2022-11-03,72.4589614868164
2022-11-04,76.14559173583984
2022-11-07,77.54364776611328
2022-11-08,76.7105484008789
2022-11-09,76.76801300048828
2022-11-10,74.6230697631836
2022-11-11,72.07594299316406
2022-11-14,72.01848602294922
2022-11-15,71.16625213623047
2022-11-16,71.9897689819336
2022-11-17,73.33036041259766
2022-11-18,74.38367462158203
2022-11-21,74.4219741821289
2022-11-22,75.5423355102539
2022-11-23,75.11141967773438
2022-11-25,75.59977722167969
2022-11-28,75.13056945800781
2022-11-29,75.31250762939453
2022-11-30,76.76801300048828
2022-12-01,75.89662170410156
2022-12-02,77.44786834716797
2022-12-05,76.10729217529297
2022-12-06,76.03067016601562
2022-12-07,76.74886322021484
2022-12-08,77.35212707519531
2022-12-09,74.25919342041016
2022-12-12,76.14559173583984
2022-12-13,74.9390640258789
2022-12-14,75.21675109863281
2022-12-15,75.23589324951172
2022-12-16,75.91576385498047
2022-12-19,75.97322082519531
2022-12-20,76.20304870605469
2022-12-21,76.60521697998047
2022-12-22,77.1414566040039
2022-12-23,76.65310668945312
2022-12-27,75.7912826538086
2022-12-28,75.26463317871094
2022-12-29,74.4219741821289
2022-12-30,74.08082580566406
2023-01-03,73.94589233398438
2023-01-04,74.20609283447266
2023-01-05,73.83988952636719
2023-01-06,75.7865982055664
2023-01-09,74.75542449951172
2023-01-10,75.29509735107422
2023-01-11,73.74351501464844
2023-01-12,73.74351501464844
2023-01-13,74.08082580566406
2023-01-17,73.64714050292969
2023-01-18,73.69534301757812
2023-01-19,72.74125671386719
2023-01-20,73.06892395019531
2023-01-23,72.74125671386719
2023-01-24,72.13410949707031
2023-01-25,72.982177734375
2023-01-26,75.05416870117188
2023-01-27,73.70497131347656
2023-01-30,74.43738555908203
2023-01-31,74.44702911376953
2023-02-01,72.97254180908203
2023-02-02,73.5122299194336
2023-02-03,75.81551361083984
2023-02-06,74.2350082397461
2023-02-07,75.75768280029297
2023-02-08,77.02014923095703
2023-02-09,75.42037963867188
2023-02-10,76.93341064453125
2023-02-13,76.57683563232422
2023-02-14,75.89260864257812
2023-02-15,75.72876739501953
2023-02-16,75.7865982055664
2023-02-17,75.92151641845703
2023-02-21,75.3336410522461
2023-02-22,74.70722961425781
2023-02-23,74.88069152832031
2023-02-24,74.75542449951172
2023-02-27,74.60122680664062
2023-02-28,72.96289825439453
2023-03-01,73.22310638427734
2023-03-02,71.99919128417969
2023-03-03,72.47142028808594
2023-03-06,71.95100402832031
2023-03-07,70.32232666015625
2023-03-08,70.01394653320312
2023-03-09,68.70329284667969
2023-03-10,68.60690307617188
2023-03-13,67.55645751953125
2023-03-14,68.15396881103516
2023-03-15,67.28662109375
2023-03-16,67.95158386230469
2023-03-17,67.09387969970703
2023-03-20,68.55872344970703
2023-03-21,69.63809204101562
2023-03-22,67.40225982666016
2023-03-23,66.50601959228516
2023-03-24,67.8166732788086
2023-03-27,68.65508270263672
2023-03-28,69.84046173095703
2023-03-29,71.89318084716797
2023-03-30,72.615966796875
2023-03-31,73.24266052246094
2023-04-03,74.41647338867188
2023-04-04,74.36798095703125
2023-04-05,77.04545593261719
2023-04-06,76.86113739013672
2023-04-10,77.23947143554688
2023-04-11,77.55960083007812
2023-04-12,76.78353118896484
2023-04-13,78.30658721923828
2023-04-14,78.21926879882812
2023-04-17,77.66632080078125
2023-04-18,77.07455444335938
2023-04-19,76.62830352783203
2023-04-20,77.69541931152344
2023-04-21,77.68572235107422
2023-04-24,78.57821655273438
2023-04-25,78.46179962158203
2023-04-26,77.9864501953125
2023-04-27,79.62591552734375
2023-04-28,79.64532470703125
2023-05-01,79.79083251953125
2023-05-02,79.8975601196289
2023-05-03,79.19908142089844
2023-05-04,78.41329193115234
2023-05-05,80.71243286132812
2023-05-08,81.634033203125
2023-05-09,81.82804870605469
2023-05-10,82.63323974609375
2023-05-11,82.30340576171875
2023-05-12,82.23548889160156
2023-05-15,82.76905059814453
2023-05-16,83.23470306396484
2023-05-17,83.97197723388672
2023-05-18,83.00186920166016
2023-05-19,83.36080932617188
2023-05-22,83.40931701660156
2023-05-23,82.25489044189453
2023-05-24,82.4198226928711
2023-05-25,82.1675796508789
2023-05-26,80.3534927368164
2023-05-30,78.89835357666016
2023-05-31,79.83934783935547
2023-06-01,80.92585754394531
2023-06-02,82.06087493896484
2023-06-05,82.22579956054688
2023-06-06,81.81834411621094
2023-06-07,80.78034210205078
2023-06-08,82.77874755859375
2023-06-09,84.17569732666016
2023-06-12,84.57344818115234
2023-06-13,85.3883285522461
2023-06-14,84.36971282958984
2023-06-15,86.4942398071289
2023-06-16,88.52175903320312
2023-06-20,88.51204681396484
2023-06-21,89.23961639404297
2023-06-22,89.75376892089844
2023-06-23,88.97769927978516
2023-06-26,89.53067016601562
2023-06-27,90.30673217773438
2023-06-28,91.00521087646484
2023-06-29,91.11192321777344
2023-06-30,92.23448944091797
2023-07-03,92.25399017333984
2023-07-05,92.29301452636719
2023-07-06,91.92240142822266
2023-07-07,91.64930725097656
2023-07-10,91.37622833251953
2023-07-11,92.02967834472656
2023-07-12,91.25919342041016
2023-07-13,91.1128921508789
2023-07-14,90.83981323242188
2023-07-17,91.16165924072266
2023-07-18,90.8885726928711
2023-07-19,89.87425994873047
2023-07-20,91.7761001586914
2023-07-21,90.8885726928711
2023-07-24,90.75203704833984
2023-07-25,91.41523742675781
2023-07-26,90.00104522705078
2023-07-27,90.1473388671875
2023-07-28,89.42562103271484
2023-07-31,89.21105194091797
2023-08-01,89.3768539428711
2023-08-02,90.7910385131836
2023-08-03,91.45425415039062
2023-08-04,88.9964828491211
2023-08-07,89.94253540039062
2023-08-08,89.49388885498047
2023-08-09,89.69869995117188
2023-08-10,90.05956268310547
2023-08-11,90.09857177734375
2023-08-14,90.69351196289062
2023-08-15,88.33328247070312
2023-08-16,88.16748046875
2023-08-17,84.25650787353516
2023-08-18,83.72984313964844
2023-08-21,84.79293823242188
2023-08-22,83.40798950195312
2023-08-23,83.26170349121094
2023-08-24,84.04194641113281
2023-08-25,85.46588134765625
2023-08-28,87.52378845214844
2023-08-29,87.61156463623047
2023-08-30,85.86576843261719
2023-08-31,85.17329406738281
2023-09-01,85.41712951660156
2023-09-05,84.763671875
2023-09-06,85.09528350830078
2023-09-07,86.40218353271484
2023-09-08,86.58748626708984
2023-09-11,87.51402282714844
2023-09-12,86.73377990722656
2023-09-13,85.77798461914062
2023-09-14,85.53414916992188
2023-09-15,85.58293151855469
2023-09-18,85.9925537109375
2023-09-19,86.08032989501953
2023-09-20,87.16291809082031
2023-09-21,86.89958190917969
2023-09-22,86.7630386352539
2023-09-25,87.00686645507812
2023-09-26,86.4802017211914
2023-09-27,85.86576843261719
2023-09-28,85.63169860839844
2023-09-29,84.67588806152344
2023-10-02,84.73572540283203
2023-10-03,85.17716979980469
2023-10-04,87.21757507324219
2023-10-05,88.1102523803711
2023-10-06,88.2181625366211
2023-10-09,89.0029296875
2023-10-10,89.86617279052734
2023-10-11,89.93484497070312
2023-10-12,90.13103485107422
2023-10-13,91.4455337524414
2023-10-16,90.89618682861328
2023-10-17,91.26895904541016
2023-10-18,92.01448822021484
2023-10-19,91.02371215820312
2023-10-20,90.62151336669922
2023-10-23,90.23894500732422
2023-10-24,91.64171600341797
2023-10-25,91.74962615966797
2023-10-26,90.78828430175781
2023-10-27,89.65036010742188
2023-10-30,89.3070297241211
2023-10-31,89.26779174804688
2023-11-01,91.79867553710938
2023-11-02,91.99486541748047
2023-11-03,98.30247497558594
2023-11-06,99.7248764038086
2023-11-07,101.03936767578125
2023-11-08,100.32324981689453
2023-11-09,100.85297393798828
2023-11-10,102.13804626464844
2023-11-13,102.94243621826172
2023-11-14,100.9412612915039
2023-11-15,99.8622055053711
2023-11-16,101.33365631103516
2023-11-17,101.42193603515625
2023-11-20,103.25634765625
2023-11-21,103.51139068603516
2023-11-22,103.86453247070312
2023-11-24,104.24710845947266
2023-11-27,104.61988067626953
2023-11-28,104.13921356201172
2023-11-29,103.29559326171875
2023-11-30,105.04170227050781
2023-12-01,105.12018585205078
2023-12-04,105.41445922851562
2023-12-05,105.10055541992188
2023-12-06,103.854736328125
2023-12-07,104.35501098632812
2023-12-08,104.79645538330078
2023-12-11,104.93379974365234
2023-12-12,105.87552642822266
2023-12-13,105.99323272705078
2023-12-14,100.73526763916016
2023-12-15,98.57714080810547
2023-12-18,99.19515228271484
2023-12-19,99.2245864868164
2023-12-20,97.23322296142578
2023-12-21,99.31287384033203
2023-12-22,99.40115356445312
2023-12-26,99.21476745605469
2023-12-27,99.03820037841797
2023-12-28,98.37113952636719
2023-12-29,99.37773895263672
2024-01-02,101.17205047607422
2024-01-03,103.25228118896484
2024-01-04,104.07056427001953
2024-01-05,104.22831726074219
2024-01-08,103.68607330322266
2024-01-09,101.9114761352539
2024-01-10,102.71990203857422
2024-01-11,104.23817443847656
2024-01-12,104.29732513427734
2024-01-16,104.87899017333984
2024-01-17,103.97197723388672
2024-01-18,104.88886260986328
2024-01-19,103.99170684814453
2024-01-22,103.85366821289062
2024-01-23,103.0649642944336
2024-01-24,102.88750457763672
2024-01-25,104.21845245361328
2024-01-26,104.20858764648438
2024-01-29,104.78041076660156
2024-01-30,105.54940795898438
2024-01-31,107.64936065673828
2024-02-01,103.61705780029297
2024-02-02,102.00019836425781
2024-02-05,102.16780090332031
2024-02-06,102.6015853881836
2024-02-07,104.17901611328125
2024-02-08,101.28050231933594
2024-02-09,103.46917724609375
2024-02-12,102.15794372558594
2024-02-13,102.88750457763672
2024-02-14,102.08893585205078
2024-02-15,103.45932006835938
2024-02-16,102.97622680664062
2024-02-20,103.88325500488281
2024-02-21,104.09029388427734
2024-02-22,105.63813781738281
2024-02-23,106.56486511230469
2024-02-26,108.714111328125
2024-02-27,108.06343078613281
2024-02-28,110.08450317382812
2024-02-29,110.39998626708984
2024-03-01,111.77037048339844
2024-03-04,111.05066680908203
2024-03-05,111.32671356201172
2024-03-06,109.05917358398438
2024-03-07,112.06613159179688
2024-03-08,113.54496765136719
2024-03-11,113.85060119628906
2024-03-12,113.9886245727539
2024-03-13,109.5126953125
2024-03-14,108.37891387939453
2024-03-15,109.04931640625
2024-03-18,108.60566711425781
2024-03-19,111.25770568847656
2024-03-20,110.31126403808594
2024-03-21,110.94222259521484
2024-03-22,109.44367980957031
2024-03-25,109.44367980957031
2024-03-26,110.02534484863281
2024-03-27,110.95207977294922
2024-03-28,110.81443786621094
2024-04-01,110.97286987304688
2024-04-02,110.17073822021484
2024-04-03,109.85384368896484
2024-04-04,109.05170440673828
2024-04-05,108.8536376953125
2024-04-08,108.40801239013672
2024-04-09,107.02159118652344
2024-04-10,106.89285278320312
2024-04-11,105.3875961303711
2024-04-12,104.08039855957031
2024-04-15,105.9916763305664
2024-04-16,106.13031768798828
2024-04-17,105.48661804199219
2024-04-18,104.97167205810547
2024-04-19,107.14042663574219
2024-04-22,101.8324203491211
2024-04-23,102.3671875
2024-04-24,102.53553009033203
2024-04-25,102.80290985107422
2024-04-26,102.20873260498047
2024-04-29,101.9116439819336
2024-04-30,102.0403823852539
2024-05-01,101.17881774902344
2024-05-02,101.98096466064453
2024-05-03,97.95045471191406
2024-05-06,97.63355255126953
2024-05-07,98.75259399414062
2024-05-08,96.49471282958984
2024-05-09,97.10869598388672
2024-05-10,98.56443786621094
2024-05-13,97.0888900756836
2024-05-14,96.48480987548828
2024-05-15,96.16791534423828
2024-05-16,97.74248504638672
2024-05-17,98.11880493164062
2024-05-20,97.50481414794922
2024-05-21,95.0785903930664
2024-05-22,95.38557434082031
2024-05-23,95.11820220947266
2024-05-24,95.45489501953125
2024-05-28,93.830810546875
2024-05-29,95.20732116699219
2024-05-30,96.76209259033203
2024-05-31,98.30696105957031
2024-06-03,98.54463195800781
2024-06-04,97.36617279052734
2024-06-05,97.0096664428711
2024-06-06,97.84152221679688
2024-06-07,97.55433654785156
2024-06-10,97.8811264038086
2024-06-11,98.04948425292969
2024-06-12,98.03958129882812
2024-06-13,99.63396453857422
2024-06-14,99.22793579101562
2024-06-17,99.97065734863281
2024-06-18,103.08019256591797
2024-06-20,103.35748291015625
2024-06-21,103.61495208740234
2024-06-24,103.88233947753906
2024-06-25,102.12950897216797
2024-06-26,100.11920928955078
2024-06-27,98.65357208251953
2024-06-28,97.36617279052734
2024-07-01,97.31242370605469
2024-07-02,96.09800720214844
2024-07-03,95.26184844970703
2024-07-05,95.45098114013672
2024-07-08,96.43644714355469
2024-07-09,95.5704345703125
2024-07-10,95.15235137939453
2024-07-11,94.02752685546875
2024-07-12,93.66917419433594
2024-07-15,93.31082153320312
2024-07-16,94.97318267822266
2024-07-17,95.5306167602539
2024-07-18,94.86368560791016
2024-07-19,94.59491729736328
2024-07-22,94.9831314086914
2024-07-23,95.40120697021484
2024-07-24,96.26722717285156
2024-07-25,96.46631622314453
2024-07-26,97.89971923828125
2024-07-29,97.73049926757812
2024-07-30,99.80097961425781
2024-07-31,100.36837005615234
2024-08-01,102.91664123535156
2024-08-02,101.13483428955078
2024-08-05,97.90967559814453
2024-08-06,99.06436157226562
2024-08-07,99.25349426269531
2024-08-08,98.46710968017578
2024-08-09,100.20909881591797
2024-08-12,100.19915008544922
2024-08-13,102.1103515625
2024-08-14,105.873046875
2024-08-15,107.41595458984375
2024-08-16,109.3470687866211
2024-08-19,109.28734588623047
2024-08-20,108.38150787353516
2024-08-21,109.14798736572266
2024-08-22,109.9244155883789
2024-08-23,108.93894958496094
2024-08-26,109.10816955566406
2024-08-27,109.57601928710938
2024-08-28,110.53162384033203
2024-08-29,111.6863021850586
2024-08-30,112.20392608642578
2024-09-03,114.13504791259766
2024-09-04,113.38848114013672
2024-09-05,111.2582778930664
2024-09-06,111.2582778930664
2024-09-09,112.28356170654297
2024-09-10,113.84637451171875
2024-09-11,112.83103942871094
2024-09-12,111.87543487548828
2024-09-13,112.65186309814453
2024-09-16,112.76136016845703
2024-09-17,110.81034088134766
2024-09-18,110.89993286132812
2024-09-19,110.2529067993164
2024-09-20,111.32795715332031
2024-09-23,111.32795715332031
2024-09-24,109.68551635742188
2024-09-25,108.32178497314453
2024-09-26,108.72991180419922
2024-09-27,109.28734588623047
2024-09-30,110.01399993896484
2024-10-01,110.33000183105469
2024-10-02,110.20999908447266
2024-10-03,110.3499984741211
2024-10-04,111.9800033569336
2024-10-07,111.76000213623047
2024-10-08,112.62000274658203
2024-10-09,114.54000091552734
2024-10-10,113.83999633789062
2024-10-11,112.51000213623047
2024-10-14,111.91999816894531
2024-10-15,111.9800033569336
2024-10-16,112.55000305175781
2024-10-17,111.93000030517578
2024-10-18,112.41000366210938
2024-10-21,112.31999969482422
2024-10-22,112.2300033569336
2024-10-23,111.91999816894531
2024-10-24,112.16000366210938
2024-10-25,110.88999938964844
2024-10-28,110.87000274658203
2024-10-29,110.05999755859375
2024-10-30,107.88999938964844
2024-10-31,108.5199966430664
2024-11-01,116.12999725341797
2024-11-04,111.9000015258789
2024-11-05,113.18000030517578
2024-11-06,115.58000183105469
2024-11-07,118.22000122070312
2024-11-08,120.55999755859375
2024-11-11,121.63999938964844
2024-11-12,123.51000213623047
2024-11-13,125.33000183105469
2024-11-14,121.29000091552734
2024-11-15,118.77999877929688
2024-11-18,120.02999877929688
2024-11-19,118.33000183105469
2024-11-20,120.33999633789062
2024-11-21,123.41999816894531
2024-11-22,121.83999633789062
2024-11-25,121.7699966430664
2024-11-26,122.44000244140625
2024-11-27,122.62999725341797
2024-11-29,122.23999786376953
2024-12-02,122.47000122070312
2024-12-03,123.2699966430664
2024-12-04,125.23999786376953
2024-12-05,122.83999633789062
2024-12-06,122.76000213623047
2024-12-09,121.58000183105469
2024-12-10,120.41999816894531
2024-12-11,117.41999816894531
2024-12-12,117.45999908447266
2024-12-13,118.0999984741211
2024-12-16,116.55000305175781
2024-12-17,115.81999969482422
