,STE
2021-06-08,189.5292205810547
2021-06-09,189.3645477294922
2021-06-10,191.96963500976562
2021-06-11,192.2601318359375
2021-06-14,192.10519409179688
2021-06-15,191.95994567871094
2021-06-16,192.56036376953125
2021-06-17,193.9548797607422
2021-06-18,192.83151245117188
2021-06-21,195.000732421875
2021-06-22,198.04159545898438
2021-06-23,199.08746337890625
2021-06-24,197.68328857421875
2021-06-25,200.26895141601562
2021-06-28,200.68539428710938
2021-06-29,199.939697265625
2021-06-30,199.78475952148438
2021-07-01,202.35107421875
2021-07-02,203.0096435546875
2021-07-06,204.06517028808594
2021-07-07,206.6121063232422
2021-07-08,204.6268310546875
2021-07-09,204.56875610351562
2021-07-12,204.14266967773438
2021-07-13,202.12832641601562
2021-07-14,201.43104553222656
2021-07-15,200.01718139648438
2021-07-16,201.14053344726562
2021-07-19,197.84791564941406
2021-07-20,201.77000427246094
2021-07-21,203.22265625
2021-07-22,205.46942138671875
2021-07-23,205.7598876953125
2021-07-26,205.0045166015625
2021-07-27,208.07443237304688
2021-07-28,207.51271057128906
2021-07-29,209.92408752441406
2021-07-30,211.06683349609375
2021-08-02,211.434814453125
2021-08-03,212.0255889892578
2021-08-04,209.6335906982422
2021-08-05,208.7232666015625
2021-08-06,209.45925903320312
2021-08-09,208.2196502685547
2021-08-10,210.74722290039062
2021-08-11,210.70852661132812
2021-08-12,211.27989196777344
2021-08-13,211.9384307861328
2021-08-16,214.95018005371094
2021-08-17,218.68829345703125
2021-08-18,209.44955444335938
2021-08-19,208.1034698486328
2021-08-20,208.11314392089844
2021-08-23,206.4958953857422
2021-08-24,206.89292907714844
2021-08-25,209.20745849609375
2021-08-26,205.9148406982422
2021-08-27,206.86390686035156
2021-08-30,207.84197998046875
2021-08-31,208.2196502685547
2021-09-01,210.33084106445312
2021-09-02,211.60198974609375
2021-09-03,211.35939025878906
2021-09-07,208.03111267089844
2021-09-08,210.3405303955078
2021-09-09,206.79879760742188
2021-09-10,203.48995971679688
2021-09-13,203.9653778076172
2021-09-14,209.53515625
2021-09-15,208.584228515625
2021-09-16,209.03057861328125
2021-09-17,208.7103729248047
2021-09-20,206.21656799316406
2021-09-21,205.82846069335938
2021-09-22,209.31198120117188
2021-09-23,213.82406616210938
2021-09-24,213.67849731445312
2021-09-27,208.6424560546875
2021-09-28,204.2855987548828
2021-09-29,202.9077606201172
2021-09-30,198.22100830078125
2021-10-01,201.44253540039062
2021-10-04,199.90940856933594
2021-10-05,201.46192932128906
2021-10-06,205.9060821533203
2021-10-07,210.8839111328125
2021-10-08,212.9798583984375
2021-10-11,214.9690704345703
2021-10-12,211.73782348632812
2021-10-13,213.5232696533203
2021-10-14,217.54049682617188
2021-10-15,218.4137420654297
2021-10-18,216.57981872558594
2021-10-19,220.2962188720703
2021-10-20,219.4034881591797
2021-10-21,225.39051818847656
2021-10-22,228.3306427001953
2021-10-25,228.38890075683594
2021-10-26,228.379150390625
2021-10-27,225.22555541992188
2021-10-28,226.03094482421875
2021-10-29,226.80722045898438
2021-11-01,228.78668212890625
2021-11-02,229.70849609375
2021-11-03,216.11407470703125
2021-11-04,215.64830017089844
2021-11-05,217.9188995361328
2021-11-08,223.18783569335938
2021-11-09,222.19808959960938
2021-11-10,225.0800018310547
2021-11-11,224.6530303955078
2021-11-12,224.68214416503906
2021-11-15,225.487548828125
2021-11-16,229.27186584472656
2021-11-17,224.68214416503906
2021-11-18,227.05947875976562
2021-11-19,226.61314392089844
2021-11-22,224.52305603027344
2021-11-23,222.5010223388672
2021-11-24,221.64556884765625
2021-11-26,220.9747772216797
2021-11-29,220.3720703125
2021-11-30,212.4394989013672
2021-12-01,209.63002014160156
2021-12-02,214.48097229003906
2021-12-03,213.45050048828125
2021-12-06,219.20550537109375
2021-12-07,221.95664978027344
2021-12-08,224.1633758544922
2021-12-09,225.89373779296875
2021-12-10,223.3856658935547
2021-12-13,223.6092529296875
2021-12-14,220.50811767578125
2021-12-15,222.67599487304688
2021-12-16,224.4647216796875
2021-12-17,226.0590362548828
2021-12-20,220.4595489501953
2021-12-21,224.76611328125
2021-12-22,228.29490661621094
2021-12-23,234.35130310058594
2021-12-27,238.1522979736328
2021-12-28,236.99546813964844
2021-12-29,235.56643676757812
2021-12-30,238.33702087402344
2021-12-31,236.6260528564453
2022-01-03,235.80946350097656
2022-01-04,238.3273162841797
2022-01-05,232.25148010253906
2022-01-06,231.8140411376953
2022-01-07,228.2657470703125
2022-01-10,225.06744384765625
2022-01-11,228.20742797851562
2022-01-12,234.9442901611328
2022-01-13,228.30465698242188
2022-01-14,227.9838409423828
2022-01-18,223.959228515625
2022-01-19,225.39797973632812
2022-01-20,220.52760314941406
2022-01-21,221.33447265625
2022-01-24,218.03895568847656
2022-01-25,214.94760131835938
2022-01-26,212.0408935546875
2022-01-27,209.1634063720703
2022-01-28,213.7227325439453
2022-01-31,218.1458740234375
2022-02-01,219.35133361816406
2022-02-02,222.2774200439453
2022-02-03,221.93722534179688
2022-02-04,219.64297485351562
2022-02-07,220.54702758789062
2022-02-08,224.26058959960938
2022-02-09,230.73497009277344
2022-02-10,226.7103729248047
2022-02-11,223.3856658935547
2022-02-14,220.2360076904297
2022-02-15,225.88404846191406
2022-02-16,226.4965057373047
2022-02-17,220.3817596435547
2022-02-18,219.73046875
2022-02-22,222.97735595703125
2022-02-23,218.68055725097656
2022-02-24,223.2485809326172
2022-02-25,231.14764404296875
2022-02-28,233.7579345703125
2022-03-01,231.08921813964844
2022-03-02,235.87152099609375
2022-03-03,237.7123565673828
2022-03-04,238.80319213867188
2022-03-07,232.4625244140625
2022-03-08,219.2454833984375
2022-03-09,222.703125
2022-03-10,216.22608947753906
2022-03-11,213.07037353515625
2022-03-14,211.8334197998047
2022-03-15,216.45985412597656
2022-03-16,221.13504028320312
2022-03-17,225.9757537841797
2022-03-18,228.60552978515625
2022-03-21,227.85556030273438
2022-03-22,229.25811767578125
2022-03-23,224.07647705078125
2022-03-24,226.3263702392578
2022-03-25,232.02426147460938
2022-03-28,237.15716552734375
2022-03-29,240.75119018554688
2022-03-30,239.49476623535156
2022-03-31,235.48190307617188
2022-04-01,241.5498809814453
2022-04-04,239.8453826904297
2022-04-05,239.30970764160156
2022-04-06,242.37777709960938
2022-04-07,241.9784393310547
2022-04-08,242.6407470703125
2022-04-11,240.79986572265625
2022-04-12,240.1083526611328
2022-04-13,242.86476135253906
2022-04-14,238.10194396972656
2022-04-18,235.6085205078125
2022-04-19,240.9168243408203
2022-04-20,246.34188842773438
2022-04-21,241.46221923828125
2022-04-22,227.3782958984375
2022-04-25,231.9658203125
2022-04-26,227.38804626464844
2022-04-27,225.3037109375
2022-04-28,225.70301818847656
2022-04-29,218.22276306152344
2022-05-02,218.23251342773438
2022-05-03,220.19996643066406
2022-05-04,226.29714965820312
2022-05-05,221.06683349609375
2022-05-06,218.86563110351562
2022-05-09,207.6160125732422
2022-05-10,209.7685089111328
2022-05-11,207.0413818359375
2022-05-12,212.70997619628906
2022-05-13,210.55747985839844
2022-05-16,212.27171325683594
2022-05-17,215.86572265625
2022-05-18,213.41123962402344
2022-05-19,217.5896759033203
2022-05-20,220.06362915039062
2022-05-23,221.62200927734375
2022-05-24,222.6251983642578
2022-05-25,222.47914123535156
2022-05-26,224.70957946777344
2022-05-27,228.8879852294922
2022-05-31,222.2648468017578
2022-06-01,215.70016479492188
2022-06-02,221.40771484375
2022-06-03,214.7358856201172
2022-06-06,216.12869262695312
2022-06-07,221.2519073486328
2022-06-08,221.93370056152344
2022-06-09,215.82675170898438
2022-06-10,215.14495849609375
2022-06-13,206.13748168945312
2022-06-14,198.75975036621094
2022-06-15,197.4032745361328
2022-06-16,190.36709594726562
2022-06-17,188.13229370117188
2022-06-21,190.4744110107422
2022-06-22,195.9979705810547
2022-06-23,197.55941772460938
2022-06-24,202.87799072265625
2022-06-27,202.79017639160156
2022-06-28,199.61856079101562
2022-06-29,203.30740356445312
2022-06-30,201.17999267578125
2022-07-01,205.87400817871094
2022-07-05,203.69776916503906
2022-07-06,205.3177490234375
2022-07-07,202.20465087890625
2022-07-08,204.3516082763672
2022-07-11,204.049072265625
2022-07-12,202.9268341064453
2022-07-13,200.4675750732422
2022-07-14,201.80450439453125
2022-07-15,204.21498107910156
2022-07-18,202.91702270507812
2022-07-19,207.83554077148438
2022-07-20,208.28443908691406
2022-07-21,214.41307067871094
2022-07-22,212.28561401367188
2022-07-25,212.81260681152344
2022-07-26,214.1691131591797
2022-07-27,216.18917846679688
2022-07-28,219.682861328125
2022-07-29,220.20985412597656
2022-08-01,217.1455535888672
2022-08-02,219.02902221679688
2022-08-03,198.1059112548828
2022-08-04,202.9756317138672
2022-08-05,206.86941528320312
2022-08-08,208.2747039794922
2022-08-09,203.92221069335938
2022-08-10,205.1908721923828
2022-08-11,205.14208984375
2022-08-12,208.74313354492188
2022-08-15,208.80169677734375
2022-08-16,207.34762573242188
2022-08-17,206.52783203125
2022-08-18,207.6891632080078
2022-08-19,204.82981872558594
2022-08-22,200.48709106445312
2022-08-23,197.90098571777344
2022-08-24,200.57492065429688
2022-08-25,205.08351135253906
2022-08-26,196.14437866210938
2022-08-29,193.7339324951172
2022-08-30,193.7144317626953
2022-08-31,196.52499389648438
2022-09-01,195.39295959472656
2022-09-02,194.3682403564453
2022-09-06,193.08680725097656
2022-09-07,199.48423767089844
2022-09-08,200.3646240234375
2022-09-09,205.7153778076172
2022-09-12,207.37831115722656
2022-09-13,200.8341522216797
2022-09-14,199.2103271484375
2022-09-15,195.0138702392578
2022-09-16,189.49684143066406
2022-09-19,186.05355834960938
2022-09-20,179.11814880371094
2022-09-21,173.76734924316406
2022-09-22,172.9065704345703
2022-09-23,163.6430206298828
2022-09-26,160.52255249023438
2022-09-27,157.2162322998047
2022-09-28,159.25088500976562
2022-09-29,163.4669189453125
2022-09-30,162.65501403808594
2022-10-03,166.36241149902344
2022-10-04,171.996826171875
2022-10-05,169.26763916015625
2022-10-06,168.97418212890625
2022-10-07,166.47976684570312
2022-10-10,164.8853302001953
2022-10-11,164.98312377929688
2022-10-12,158.73243713378906
2022-10-13,165.7754669189453
2022-10-14,162.224609375
2022-10-17,166.3428497314453
2022-10-18,167.0666961669922
2022-10-19,163.48651123046875
2022-10-20,162.2344207763672
2022-10-21,163.5745391845703
2022-10-24,166.02981567382812
2022-10-25,168.15249633789062
2022-10-26,169.13067626953125
2022-10-27,167.67320251464844
2022-10-28,169.11114501953125
2022-10-31,168.81768798828125
2022-11-01,169.10134887695312
2022-11-02,162.3321990966797
2022-11-03,158.41940307617188
2022-11-04,159.38784790039062
2022-11-07,160.0041046142578
2022-11-08,160.02366638183594
2022-11-09,157.47055053710938
2022-11-10,165.57981872558594
2022-11-11,168.77853393554688
2022-11-14,164.12234497070312
2022-11-15,164.0734100341797
2022-11-16,162.7136993408203
2022-11-17,162.4398193359375
2022-11-18,162.390869140625
2022-11-21,173.83889770507812
2022-11-22,174.43731689453125
2022-11-23,177.0761260986328
2022-11-25,177.14479064941406
2022-11-28,174.84934997558594
2022-11-29,174.9964599609375
2022-11-30,182.20664978027344
2022-12-01,188.65164184570312
2022-12-02,188.25927734375
2022-12-05,181.9417724609375
2022-12-06,180.07794189453125
2022-12-07,182.03005981445312
2022-12-08,186.66029357910156
2022-12-09,188.30833435058594
2022-12-12,191.0746612548828
2022-12-13,195.2928466796875
2022-12-14,190.0348358154297
2022-12-15,184.28631591796875
2022-12-16,179.5481719970703
2022-12-19,177.0663299560547
2022-12-20,176.7229766845703
2022-12-21,178.02764892578125
2022-12-22,178.40045166015625
2022-12-23,178.59664916992188
2022-12-27,179.71495056152344
2022-12-28,178.88113403320312
2022-12-29,182.65789794921875
2022-12-30,181.1765899658203
2023-01-03,182.0496826171875
2023-01-04,187.6804962158203
2023-01-05,183.72714233398438
2023-01-06,188.10232543945312
2023-01-09,187.21942138671875
2023-01-10,197.68646240234375
2023-01-11,196.8722686767578
2023-01-12,196.42100524902344
2023-01-13,198.18675231933594
2023-01-17,196.07766723632812
2023-01-18,191.42784118652344
2023-01-19,195.3811492919922
2023-01-20,201.20816040039062
2023-01-23,202.91506958007812
2023-01-24,200.9236602783203
2023-01-25,201.1002655029297
2023-01-26,201.0217742919922
2023-01-27,202.17935180664062
2023-01-30,199.36392211914062
2023-01-31,202.58151245117188
2023-02-01,210.4097442626953
2023-02-02,216.65855407714844
2023-02-03,214.86338806152344
2023-02-06,210.55686950683594
2023-02-07,212.8817901611328
2023-02-08,211.74388122558594
2023-02-09,188.68109130859375
2023-02-10,189.2010040283203
2023-02-13,192.5853729248047
2023-02-14,191.13351440429688
2023-02-15,194.36093139648438
2023-02-16,188.0336456298828
2023-02-17,186.0520782470703
2023-02-21,181.49053955078125
2023-02-22,181.75538635253906
2023-02-23,184.74514770507812
2023-02-24,183.0535888671875
2023-02-27,185.21722412109375
2023-02-28,184.9221649169922
2023-03-01,185.40406799316406
2023-03-02,185.26637268066406
2023-03-03,186.81044006347656
2023-03-06,183.08309936523438
2023-03-07,178.6869659423828
2023-03-08,177.31007385253906
2023-03-09,179.5032501220703
2023-03-10,174.56622314453125
2023-03-13,175.64804077148438
2023-03-14,175.5890350341797
2023-03-15,173.4745635986328
2023-03-16,175.76605224609375
2023-03-17,173.6417694091797
2023-03-20,178.26406860351562
2023-03-21,181.440673828125
2023-03-22,178.4410858154297
2023-03-23,178.4214324951172
2023-03-24,182.13893127441406
2023-03-27,183.2404327392578
2023-03-28,182.24713134765625
2023-03-29,184.36160278320312
2023-03-30,185.67947387695312
2023-03-31,188.11843872070312
2023-04-03,187.3710479736328
2023-04-04,188.10862731933594
2023-04-05,189.0724334716797
2023-04-06,189.9083709716797
2023-04-10,189.06259155273438
2023-04-11,192.13104248046875
2023-04-12,190.3115997314453
2023-04-13,191.89498901367188
2023-04-14,183.4469757080078
2023-04-17,185.0303497314453
2023-04-18,180.7325897216797
2023-04-19,183.663330078125
2023-04-20,182.37498474121094
2023-04-21,183.97805786132812
2023-04-24,184.40093994140625
2023-04-25,178.83447265625
2023-04-26,179.8278045654297
2023-04-27,182.77821350097656
2023-04-28,185.43357849121094
2023-05-01,188.93475341796875
2023-05-02,186.90878295898438
2023-05-03,184.5779571533203
2023-05-04,185.7581329345703
2023-05-05,186.0531768798828
2023-05-08,185.85647583007812
2023-05-09,184.0272216796875
2023-05-10,186.25967407226562
2023-05-11,204.5620880126953
2023-05-12,207.36500549316406
2023-05-15,207.3453369140625
2023-05-16,204.49325561523438
2023-05-17,202.4181671142578
2023-05-18,203.35243225097656
2023-05-19,202.3001251220703
2023-05-22,203.49993896484375
2023-05-23,198.5432586669922
2023-05-24,197.5204315185547
2023-05-25,197.88430786132812
2023-05-26,197.12705993652344
2023-05-30,196.2517547607422
2023-05-31,196.66482543945312
2023-06-01,199.07431030273438
2023-06-02,202.07391357421875
2023-06-05,202.64431762695312
2023-06-06,203.8736572265625
2023-06-07,204.49325561523438
2023-06-08,202.80169677734375
2023-06-09,203.5589599609375
2023-06-12,204.45391845703125
2023-06-13,204.62149047851562
2023-06-14,210.0723876953125
2023-06-15,210.4765625
2023-06-16,210.55540466308594
2023-06-20,210.5356903076172
2023-06-21,209.03741455078125
2023-06-22,209.19512939453125
2023-06-23,207.79544067382812
2023-06-26,208.9684295654297
2023-06-27,213.7195281982422
2023-06-28,213.7884979248047
2023-06-29,217.82986450195312
2023-06-30,221.76280212402344
2023-07-03,216.00631713867188
2023-07-05,215.7894744873047
2023-07-06,215.32618713378906
2023-07-07,214.7347869873047
2023-07-10,219.86041259765625
2023-07-11,220.7968292236328
2023-07-12,223.45822143554688
2023-07-13,225.4690704345703
2023-07-14,225.80416870117188
2023-07-17,225.08462524414062
2023-07-18,223.7046356201172
2023-07-19,224.18765258789062
2023-07-20,226.85888671875
2023-07-21,228.77113342285156
2023-07-24,228.85000610351562
2023-07-25,229.68783569335938
2023-07-26,228.54441833496094
2023-07-27,226.49417114257812
2023-07-28,226.7504425048828
2023-07-31,222.3246612548828
2023-08-01,220.8066864013672
2023-08-02,224.54251098632812
2023-08-03,222.27537536621094
2023-08-04,222.778076171875
2023-08-07,222.95550537109375
2023-08-08,222.0190887451172
2023-08-09,223.724365234375
2023-08-10,223.98062133789062
2023-08-11,224.73963928222656
2023-08-14,225.8633270263672
2023-08-15,226.21820068359375
2023-08-16,224.02008056640625
2023-08-17,220.84609985351562
2023-08-18,220.66867065429688
2023-08-21,219.57455444335938
2023-08-22,220.13641357421875
2023-08-23,222.29510498046875
2023-08-24,221.3586883544922
2023-08-25,223.16250610351562
2023-08-28,224.57203674316406
2023-08-29,228.07130432128906
2023-08-30,228.6824188232422
2023-08-31,226.30690002441406
2023-09-01,227.56858825683594
2023-09-05,220.93960571289062
2023-09-06,221.08778381347656
2023-09-07,221.74972534179688
2023-09-08,220.0603485107422
2023-09-11,226.01754760742188
2023-09-12,224.12074279785156
2023-09-13,227.64761352539062
2023-09-14,227.12400817871094
2023-09-15,226.72886657714844
2023-09-18,225.32598876953125
2023-09-19,224.11083984375
2023-09-20,222.5499267578125
2023-09-21,218.00546264648438
2023-09-22,221.2360076904297
2023-09-25,223.00436401367188
2023-09-26,220.53456115722656
2023-09-27,215.26890563964844
2023-09-28,219.50711059570312
2023-09-29,216.7705535888672
2023-10-02,212.89788818359375
2023-10-03,215.64431762695312
2023-10-04,219.8726348876953
2023-10-05,219.7738494873047
2023-10-06,221.52249145507812
2023-10-09,223.08338928222656
2023-10-10,224.7727508544922
2023-10-11,222.28317260742188
2023-10-12,217.03732299804688
2023-10-13,219.6355438232422
2023-10-16,221.3347625732422
2023-10-17,220.34683227539062
2023-10-18,219.2601318359375
2023-10-19,214.28097534179688
2023-10-20,214.42918395996094
2023-10-23,212.17669677734375
2023-10-24,214.58724975585938
2023-10-25,210.42807006835938
2023-10-26,206.87155151367188
2023-10-27,206.86166381835938
2023-10-30,206.57518005371094
2023-10-31,207.4445343017578
2023-11-01,210.37867736816406
2023-11-02,210.2799072265625
2023-11-03,214.60699462890625
2023-11-06,214.87374877929688
2023-11-07,215.59490966796875
2023-11-08,203.82875061035156
2023-11-09,198.30624389648438
2023-11-10,196.91326904296875
2023-11-13,199.78810119628906
2023-11-14,203.1767120361328
2023-11-15,201.07241821289062
2023-11-16,200.9637451171875
2023-11-17,197.81228637695312
2023-11-20,197.9014434814453
2023-11-21,199.2782440185547
2023-11-22,200.6352081298828
2023-11-24,201.2592315673828
2023-11-27,199.48622131347656
2023-11-28,195.9501495361328
2023-11-29,195.5638427734375
2023-11-30,199.03057861328125
2023-12-01,201.57615661621094
2023-12-04,197.37646484375
2023-12-05,196.66331481933594
2023-12-06,197.39627075195312
2023-12-07,200.0706329345703
2023-12-08,198.5947723388672
2023-12-11,199.7734832763672
2023-12-12,199.66452026367188
2023-12-13,204.90423583984375
2023-12-14,208.4502410888672
2023-12-15,210.61940002441406
2023-12-18,213.49185180664062
2023-12-19,216.96849060058594
2023-12-20,212.90745544433594
2023-12-21,216.35438537597656
2023-12-22,217.7014617919922
2023-12-26,219.3159942626953
2023-12-27,221.21774291992188
2023-12-28,219.63294982910156
2023-12-29,217.76089477539062
2024-01-02,215.0172119140625
2024-01-03,211.50096130371094
2024-01-04,213.94747924804688
2024-01-05,213.87814331054688
2024-01-08,218.70187377929688
2024-01-09,219.87066650390625
2024-01-10,221.861572265625
2024-01-11,220.5045928955078
2024-01-12,221.27716064453125
2024-01-16,219.1674041748047
2024-01-17,216.80014038085938
2024-01-18,218.37501525878906
2024-01-19,219.3258819580078
2024-01-22,217.96888732910156
2024-01-23,214.72006225585938
2024-01-24,212.8084259033203
2024-01-25,214.6210174560547
2024-01-26,214.03662109375
2024-01-29,214.6309356689453
2024-01-30,216.0968475341797
2024-01-31,216.86944580078125
2024-02-01,221.48516845703125
2024-02-02,220.0786590576172
2024-02-05,217.8104248046875
2024-02-06,223.77322387695312
2024-02-07,223.72369384765625
2024-02-08,218.1669921875
2024-02-09,222.13890075683594
2024-02-12,222.8025360107422
2024-02-13,222.3865203857422
2024-02-14,225.44715881347656
2024-02-15,230.83547973632812
2024-02-16,229.03274536132812
2024-02-20,227.0715789794922
2024-02-21,230.6373748779297
2024-02-22,234.3104248046875
2024-02-23,234.13174438476562
2024-02-26,232.00732421875
2024-02-27,230.82598876953125
2024-02-28,229.6545867919922
2024-02-29,231.21315002441406
2024-03-01,231.0741729736328
2024-03-04,231.57052612304688
2024-03-05,226.71615600585938
2024-03-06,227.4110565185547
2024-03-07,231.32235717773438
2024-03-08,231.9973907470703
2024-03-11,232.13636779785156
2024-03-12,232.10659790039062
2024-03-13,232.08673095703125
2024-03-14,229.87298583984375
2024-03-15,228.3739776611328
2024-03-18,228.32435607910156
2024-03-19,228.4633331298828
2024-03-20,231.57052612304688
2024-03-21,225.43553161621094
2024-03-22,227.3316192626953
2024-03-25,219.06231689453125
2024-03-26,219.9061279296875
2024-03-27,223.8769989013672
2024-03-28,223.18209838867188
2024-04-01,219.41970825195312
2024-04-02,214.6943817138672
2024-04-03,215.0716094970703
2024-04-04,211.84527587890625
2024-04-05,211.92471313476562
2024-04-08,211.10073852539062
2024-04-09,213.15567016601562
2024-04-10,207.68582153320312
2024-04-11,204.77716064453125
2024-04-12,202.51376342773438
2024-04-15,199.7440948486328
2024-04-16,197.56011962890625
2024-04-17,198.7811737060547
2024-04-18,199.34701538085938
2024-04-19,198.05648803710938
2024-04-22,199.4363555908203
2024-04-23,204.48927307128906
2024-04-24,201.322509765625
2024-04-25,200.07167053222656
2024-04-26,202.4144744873047
2024-04-29,203.9234161376953
2024-04-30,203.06968688964844
2024-05-01,203.5461883544922
2024-05-02,204.7374725341797
2024-05-03,206.30593872070312
2024-05-06,207.99354553222656
2024-05-07,211.3191375732422
2024-05-08,208.5594024658203
2024-05-09,224.34356689453125
2024-05-10,229.6446533203125
2024-05-13,230.86569213867188
2024-05-14,234.2806396484375
2024-05-15,233.7445831298828
2024-05-16,229.0490264892578
2024-05-17,230.9947509765625
2024-05-20,231.0543212890625
2024-05-21,228.9199981689453
2024-05-22,228.9199981689453
2024-05-23,225.1575927734375
2024-05-24,227.50039672851562
2024-05-28,221.7624969482422
2024-05-29,221.79226684570312
2024-05-30,221.59375
2024-05-31,221.2562255859375
2024-06-03,226.7062225341797
2024-06-04,226.83526611328125
2024-06-05,228.23500061035156
2024-06-06,228.80084228515625
2024-06-07,225.1973114013672
2024-06-10,223.15228271484375
2024-06-11,223.79757690429688
2024-06-12,224.7129669189453
2024-06-13,219.94688415527344
2024-06-14,217.2006378173828
2024-06-17,215.04147338867188
2024-06-18,215.41958618164062
2024-06-20,218.21556091308594
2024-06-21,217.031494140625
2024-06-24,215.47927856445312
2024-06-25,214.35491943359375
2024-06-26,215.01162719726562
2024-06-27,215.35989379882812
2024-06-28,218.44439697265625
2024-07-01,217.44940185546875
2024-07-02,217.25039672851562
2024-07-03,216.29519653320312
2024-07-05,218.95187377929688
2024-07-08,218.73297119140625
2024-07-09,212.4445037841797
2024-07-10,214.3250732421875
2024-07-11,216.7528839111328
2024-07-12,220.61354064941406
2024-07-15,219.39962768554688
2024-07-16,226.50399780273438
2024-07-17,227.5686492919922
2024-07-18,224.32492065429688
2024-07-19,223.1707000732422
2024-07-22,227.62835693359375
2024-07-23,230.54373168945312
2024-07-24,230.56362915039062
2024-07-25,226.4243927001953
2024-07-26,231.62828063964844
2024-07-29,235.14068603515625
2024-07-30,236.05609130859375
2024-07-31,237.56849670410156
2024-08-01,239.80726623535156
2024-08-02,241.38934326171875
2024-08-05,236.71278381347656
2024-08-06,237.9864044189453
2024-08-07,232.36459350585938
2024-08-08,238.48390197753906
2024-08-09,234.8023681640625
2024-08-12,232.77255249023438
2024-08-13,232.623291015625
2024-08-14,231.62828063964844
2024-08-15,229.17062377929688
2024-08-16,231.18052673339844
2024-08-19,232.40440368652344
2024-08-20,232.10589599609375
2024-08-21,233.21035766601562
2024-08-22,232.9715576171875
2024-08-23,234.83221435546875
2024-08-26,233.89691162109375
2024-08-27,235.2501220703125
2024-08-28,235.88693237304688
2024-08-29,236.52374267578125
2024-08-30,239.89682006835938
2024-09-03,241.93658447265625
2024-09-04,239.21026611328125
2024-09-05,238.42234802246094
2024-09-06,239.19032287597656
2024-09-09,244.85540771484375
2024-09-10,246.52101135253906
2024-09-11,241.4244384765625
2024-09-12,245.83282470703125
2024-09-13,244.18716430664062
2024-09-16,243.0900421142578
2024-09-17,241.04542541503906
2024-09-18,237.7541046142578
2024-09-19,238.83126831054688
2024-09-20,236.35777282714844
2024-09-23,238.75148010253906
2024-09-24,237.61447143554688
2024-09-25,235.78927612304688
2024-09-26,236.1283721923828
2024-09-27,238.42234802246094
2024-09-30,241.90316772460938
2024-10-01,235.16091918945312
2024-10-02,234.11367797851562
2024-10-03,232.24859619140625
2024-10-04,230.41342163085938
2024-10-07,225.4265594482422
2024-10-08,226.62339782714844
2024-10-09,226.55357360839844
2024-10-10,225.56619262695312
2024-10-11,226.30422973632812
2024-10-14,227.61080932617188
2024-10-15,226.10476684570312
2024-10-16,225.39663696289062
2024-10-17,224.4092254638672
2024-10-18,225.05751037597656
2024-10-21,223.7808837890625
2024-10-22,220.96829223632812
2024-10-23,220.5693359375
2024-10-24,226.6433563232422
2024-10-25,223.5315399169922
2024-10-28,223.4218292236328
2024-10-29,223.28219604492188
2024-10-30,223.8008270263672
2024-10-31,221.2675018310547
2024-11-01,224.5887451171875
2024-11-04,225.22708129882812
2024-11-05,226.8428192138672
2024-11-06,226.92262268066406
2024-11-07,214.93417358398438
2024-11-08,218.61448669433594
2024-11-11,221.27748107910156
2024-11-12,222.1451873779297
2024-11-13,221.6864013671875
2024-11-14,220.60923767089844
2024-11-15,219.5420379638672
2024-11-18,216.51998901367188
2024-11-19,212.0
2024-11-20,212.25
2024-11-21,215.77000427246094
2024-11-22,214.33999633789062
2024-11-25,216.1199951171875
2024-11-26,216.05999755859375
2024-11-27,217.47000122070312
2024-11-29,219.05999755859375
2024-12-02,218.86000061035156
2024-12-03,216.64999389648438
2024-12-04,217.25
2024-12-05,217.42999267578125
2024-12-06,215.88999938964844
2024-12-09,215.6300048828125
2024-12-10,214.22000122070312
2024-12-11,209.6199951171875
2024-12-12,216.41000366210938
2024-12-13,214.22000122070312
2024-12-16,211.02999877929688
2024-12-17,209.50999450683594
