,CB
2023-05-04,191.13751220703125
2023-05-05,194.5208282470703
2023-05-08,195.2346649169922
2023-05-09,197.01431274414062
2023-05-10,196.02671813964844
2023-05-11,196.9263153076172
2023-05-12,195.8311309814453
2023-05-15,195.61602783203125
2023-05-16,195.17599487304688
2023-05-17,194.5208282470703
2023-05-18,196.19293212890625
2023-05-19,196.720947265625
2023-05-22,193.80702209472656
2023-05-23,192.08604431152344
2023-05-24,189.7685546875
2023-05-25,186.36569213867188
2023-05-26,185.87677001953125
2023-05-30,185.8865509033203
2023-05-31,181.68186950683594
2023-06-01,183.5397491455078
2023-06-02,188.09646606445312
2023-06-05,187.07952880859375
2023-06-06,187.3728790283203
2023-06-07,188.32135009765625
2023-06-08,187.3533172607422
2023-06-09,186.91326904296875
2023-06-12,186.3265838623047
2023-06-13,187.63687133789062
2023-06-14,184.65447998046875
2023-06-15,187.87643432617188
2023-06-16,191.49134826660156
2023-06-20,189.8509063720703
2023-06-21,190.48939514160156
2023-06-22,191.6877899169922
2023-06-23,189.8214111328125
2023-06-26,187.40493774414062
2023-06-27,186.39315795898438
2023-06-28,181.64862060546875
2023-06-29,185.75466918945312
2023-06-30,189.15345764160156
2023-07-03,188.8980712890625
2023-07-05,187.73892211914062
2023-07-06,188.80966186523438
2023-07-07,188.14166259765625
2023-07-10,184.76251220703125
2023-07-11,188.71141052246094
2023-07-12,186.91378784179688
2023-07-13,186.63873291015625
2023-07-14,184.998291015625
2023-07-17,188.27919006347656
2023-07-18,189.58567810058594
2023-07-19,189.77230834960938
2023-07-20,195.8626251220703
2023-07-21,196.27517700195312
2023-07-24,196.9922637939453
2023-07-25,192.06109619140625
2023-07-26,202.2476348876953
2023-07-27,207.46368408203125
2023-07-28,202.33602905273438
2023-07-31,200.79380798339844
2023-08-01,199.6248779296875
2023-08-02,201.91363525390625
2023-08-03,199.31053161621094
2023-08-04,197.36557006835938
2023-08-07,199.42840576171875
2023-08-08,197.52272033691406
2023-08-09,197.44415283203125
2023-08-10,198.04335021972656
2023-08-11,198.20054626464844
2023-08-14,198.10226440429688
2023-08-15,195.8429718017578
2023-08-16,198.45591735839844
2023-08-17,196.50111389160156
2023-08-18,196.3636016845703
2023-08-21,196.5109405517578
2023-08-22,195.5777587890625
2023-08-23,197.7191925048828
2023-08-24,197.6111297607422
2023-08-25,198.06298828125
2023-08-28,197.21823120117188
2023-08-29,198.35768127441406
2023-08-30,198.19068908691406
2023-08-31,197.31642150878906
2023-09-01,199.693603515625
2023-09-05,196.52076721191406
2023-09-06,198.3675079345703
2023-09-07,200.4107208251953
2023-09-08,201.04922485351562
2023-09-11,202.6995086669922
2023-09-12,204.60516357421875
2023-09-13,206.15721130371094
2023-09-14,209.08668518066406
2023-09-15,209.30368041992188
2023-09-18,211.18760681152344
2023-09-19,211.34544372558594
2023-09-20,210.84239196777344
2023-09-21,209.58973693847656
2023-09-22,210.17166137695312
2023-09-25,209.33326721191406
2023-09-26,209.0768280029297
2023-09-27,208.74148559570312
2023-09-28,209.3727264404297
2023-09-29,205.3385467529297
2023-10-02,203.58282470703125
2023-10-03,202.11318969726562
2023-10-04,204.8354949951172
2023-10-05,207.88333129882812
2023-10-06,206.68984985351562
2023-10-09,207.61703491210938
2023-10-10,206.80819702148438
2023-10-11,207.3112335205078
2023-10-12,206.48272705078125
2023-10-13,208.06088256835938
2023-10-16,211.09884643554688
2023-10-17,213.18003845214844
2023-10-18,212.22329711914062
2023-10-19,207.6761932373047
2023-10-20,205.15113830566406
2023-10-23,203.70120239257812
2023-10-24,208.55406188964844
2023-10-25,212.70657348632812
2023-10-26,210.18153381347656
2023-10-27,205.7034912109375
2023-10-30,210.783203125
2023-10-31,211.69064331054688
2023-11-01,217.302978515625
2023-11-02,215.61631774902344
2023-11-03,215.80372619628906
2023-11-06,216.55337524414062
2023-11-07,215.9517059326172
2023-11-08,216.02072143554688
2023-11-09,215.84317016601562
2023-11-10,219.40391540527344
2023-11-13,218.9699249267578
2023-11-14,216.55337524414062
2023-11-15,215.24151611328125
2023-11-16,218.9699249267578
2023-11-17,219.59132385253906
2023-11-20,220.1140899658203
2023-11-21,222.21499633789062
2023-11-22,223.57618713378906
2023-11-24,223.9411163330078
2023-11-27,225.23324584960938
2023-11-28,221.9191131591797
2023-11-29,222.0078887939453
2023-11-30,226.2985076904297
2023-12-01,225.53903198242188
2023-12-04,225.00637817382812
2023-12-05,223.78330993652344
2023-12-06,221.22865295410156
2023-12-07,220.08450317382812
2023-12-08,219.8675079345703
2023-12-11,221.4062042236328
2023-12-12,223.97073364257812
2023-12-13,223.0238037109375
2023-12-14,218.3306427001953
2023-12-15,217.89501953125
2023-12-18,218.1326446533203
2023-12-19,219.61782836914062
2023-12-20,216.64744567871094
2023-12-21,217.8455047607422
2023-12-22,218.5880889892578
2023-12-26,219.875244140625
2023-12-27,220.48912048339844
2023-12-28,222.2119140625
2023-12-29,223.76638793945312
2024-01-02,225.10305786132812
2024-01-03,224.17234802246094
2024-01-04,225.05357360839844
2024-01-05,225.44960021972656
2024-01-08,223.96441650390625
2024-01-09,223.08322143554688
2024-01-10,223.0238037109375
2024-01-11,225.45950317382812
2024-01-12,225.30108642578125
2024-01-16,225.4792938232422
2024-01-17,225.9941864013672
2024-01-18,227.75656127929688
2024-01-19,234.9745330810547
2024-01-22,236.63792419433594
2024-01-23,237.97459411621094
2024-01-24,239.19241333007812
2024-01-25,238.82608032226562
2024-01-26,238.8557891845703
2024-01-29,240.37066650390625
2024-01-30,240.76670837402344
2024-01-31,242.57861328125
2024-02-01,242.52911376953125
2024-02-02,244.2519073486328
2024-02-05,246.78662109375
2024-02-06,245.22222900390625
2024-02-07,244.44993591308594
2024-02-08,241.92515563964844
2024-02-09,244.7667999267578
2024-02-12,245.55885314941406
2024-02-13,244.38064575195312
2024-02-14,245.66778564453125
2024-02-15,248.57872009277344
2024-02-16,248.42031860351562
2024-02-20,248.03416442871094
2024-02-21,249.46983337402344
2024-02-22,252.9154510498047
2024-02-23,253.47982788085938
2024-02-26,252.3213653564453
2024-02-27,252.35107421875
2024-02-28,251.07382202148438
2024-02-29,249.1826934814453
2024-03-01,248.14308166503906
2024-03-04,245.806396484375
2024-03-05,246.89552307128906
2024-03-06,248.0737762451172
2024-03-07,246.36087036132812
2024-03-08,246.35096740722656
2024-03-11,252.47979736328125
2024-03-12,255.20260620117188
2024-03-13,257.6382751464844
2024-03-14,255.9296417236328
2024-03-15,254.59849548339844
2024-03-18,255.93959045410156
2024-03-19,256.7740478515625
2024-03-20,256.8038635253906
2024-03-21,254.6183624267578
2024-03-22,253.82363891601562
2024-03-25,253.9229736328125
2024-03-26,254.38986206054688
2024-03-27,256.7939147949219
2024-03-28,257.41973876953125
2024-04-01,255.70115661621094
2024-04-02,254.64816284179688
2024-04-03,253.10838317871094
2024-04-04,250.56527709960938
2024-04-05,251.23085021972656
2024-04-08,251.48915100097656
2024-04-09,246.39300537109375
2024-04-10,246.36322021484375
2024-04-11,242.91610717773438
2024-04-12,244.1876678466797
2024-04-15,242.8267059326172
2024-04-16,243.5916290283203
2024-04-17,241.92269897460938
2024-04-18,243.7704315185547
2024-04-19,248.55862426757812
2024-04-22,249.84011840820312
2024-04-23,248.23080444335938
2024-04-24,241.4061279296875
2024-04-25,244.33668518066406
2024-04-26,243.8300323486328
2024-04-29,247.5751495361328
2024-04-30,246.99899291992188
2024-05-01,248.28045654296875
2024-05-02,248.59835815429688
2024-05-03,246.89962768554688
2024-05-06,250.386474609375
2024-05-07,250.28713989257812
2024-05-08,249.96925354003906
2024-05-09,252.36334228515625
2024-05-10,253.15806579589844
2024-05-13,252.86004638671875
2024-05-14,251.48915100097656
2024-05-15,251.3004150390625
2024-05-16,263.1318054199219
2024-05-17,272.4697570800781
2024-05-20,262.3966979980469
2024-05-21,263.2510070800781
2024-05-22,265.6748962402344
2024-05-23,261.3436584472656
2024-05-24,263.0126037597656
2024-05-28,260.9066162109375
2024-05-29,259.8039245605469
2024-05-30,263.3999938964844
2024-05-31,269.0325927734375
2024-06-03,264.8802185058594
2024-06-04,263.062255859375
2024-06-05,262.3966979980469
2024-06-06,262.0092468261719
2024-06-07,265.45635986328125
2024-06-10,265.92327880859375
2024-06-11,262.17816162109375
2024-06-12,261.3039245605469
2024-06-13,261.4728088378906
2024-06-14,258.6417541503906
2024-06-17,259.8977966308594
2024-06-18,262.2005310058594
2024-06-20,265.6396484375
2024-06-21,263.76556396484375
2024-06-24,265.28076171875
2024-06-25,262.459716796875
2024-06-26,259.1900634765625
2024-06-27,261.20367431640625
2024-06-28,254.2755889892578
2024-07-01,254.01641845703125
2024-07-02,254.76405334472656
2024-07-03,253.27874755859375
2024-07-05,251.71368408203125
2024-07-08,252.1921844482422
2024-07-09,252.54107666015625
2024-07-10,255.51168823242188
2024-07-11,257.1763916015625
2024-07-12,257.5252990722656
2024-07-15,259.37945556640625
2024-07-16,260.8248596191406
2024-07-17,266.62652587890625
2024-07-18,266.8258972167969
2024-07-19,259.0604553222656
2024-07-22,261.1837463378906
2024-07-23,262.4198303222656
2024-07-24,259.219970703125
2024-07-25,260.78497314453125
2024-07-26,269.2083435058594
2024-07-29,270.84320068359375
2024-07-30,275.78753662109375
2024-07-31,274.7906799316406
2024-08-01,271.0924072265625
2024-08-02,270.4643859863281
2024-08-05,268.470703125
2024-08-06,264.3437194824219
2024-08-07,264.8720703125
2024-08-08,268.3710021972656
2024-08-09,269.40771484375
2024-08-12,267.15484619140625
2024-08-13,266.9754333496094
2024-08-14,271.51104736328125
2024-08-15,271.78021240234375
2024-08-16,272.54779052734375
2024-08-19,273.16583251953125
2024-08-20,271.1721496582031
2024-08-21,271.2120056152344
2024-08-22,271.98956298828125
2024-08-23,275.22930908203125
2024-08-26,274.76080322265625
2024-08-27,276.3357849121094
2024-08-28,277.8310546875
2024-08-29,281.09075927734375
2024-08-30,283.2838134765625
2024-09-03,285.7958984375
2024-09-04,290.0224914550781
2024-09-05,286.4238586425781
2024-09-06,286.5933532714844
2024-09-09,291.2785339355469
2024-09-10,290.1122131347656
2024-09-11,283.44329833984375
2024-09-12,287.6499938964844
2024-09-13,288.8699951171875
2024-09-16,291.32000732421875
2024-09-17,290.7799987792969
2024-09-18,289.17999267578125
2024-09-19,290.5799865722656
2024-09-20,290.6600036621094
2024-09-23,292.1099853515625
2024-09-24,289.760009765625
2024-09-25,290.3299865722656
2024-09-26,289.8399963378906
2024-09-27,289.57000732421875
2024-09-30,288.3900146484375
2024-10-01,292.1199951171875
2024-10-02,291.3299865722656
2024-10-03,288.5400085449219
2024-10-04,290.5899963378906
2024-10-07,277.17999267578125
2024-10-08,279.9599914550781
2024-10-09,282.8299865722656
2024-10-10,284.70001220703125
2024-10-11,286.8299865722656
2024-10-14,288.7099914550781
2024-10-15,287.3999938964844
2024-10-16,293.1000061035156
2024-10-17,301.8900146484375
2024-10-18,301.6600036621094
2024-10-21,297.8500061035156
2024-10-22,297.1099853515625
2024-10-23,295.0
2024-10-24,293.9599914550781
2024-10-25,287.989990234375
2024-10-28,290.0199890136719
2024-10-29,287.20001220703125
2024-10-30,283.6400146484375
2024-10-31,282.44000244140625
2024-11-01,277.4100036621094
2024-11-04,276.0799865722656
2024-11-05,277.2900085449219
2024-11-06,280.010009765625
2024-11-07,277.989990234375
2024-11-08,281.3599853515625
2024-11-11,280.70001220703125
2024-11-12,282.8900146484375
2024-11-13,283.3800048828125
2024-11-14,286.92999267578125
2024-11-15,288.0
2024-11-18,288.7300109863281
2024-11-19,283.8699951171875
2024-11-20,282.8399963378906
2024-11-21,285.1099853515625
2024-11-22,285.2099914550781
2024-11-25,286.4200134277344
2024-11-26,288.4800109863281
2024-11-27,290.3399963378906
2024-11-29,288.7300109863281
2024-12-02,289.9100036621094
2024-12-03,286.25
2024-12-04,284.6000061035156
2024-12-05,286.6199951171875
2024-12-06,283.32000732421875
2024-12-09,277.32000732421875
2024-12-10,274.6000061035156
2024-12-11,276.2200012207031
2024-12-12,275.3800048828125
2024-12-13,276.0899963378906
2024-12-16,275.7200012207031
2024-12-17,276.69000244140625
