,IFF
2021-06-07,129.49240112304688
2021-06-08,130.96658325195312
2021-06-09,133.02862548828125
2021-06-10,133.62554931640625
2021-06-11,133.65267944335938
2021-06-14,133.64366149902344
2021-06-15,133.15524291992188
2021-06-16,133.1914520263672
2021-06-17,131.8710174560547
2021-06-18,131.01182556152344
2021-06-21,134.22247314453125
2021-06-22,134.84649658203125
2021-06-23,134.2586212158203
2021-06-24,134.9313507080078
2021-06-25,135.42230224609375
2021-06-28,135.26776123046875
2021-06-29,135.240478515625
2021-06-30,135.8223419189453
2021-07-01,135.813232421875
2021-07-02,136.35870361328125
2021-07-06,134.46774291992188
2021-07-07,135.27682495117188
2021-07-08,134.36773681640625
2021-07-09,134.27679443359375
2021-07-12,135.0768280029297
2021-07-13,132.23130798339844
2021-07-14,131.55856323242188
2021-07-15,130.91305541992188
2021-07-16,130.38575744628906
2021-07-19,127.3766098022461
2021-07-20,130.72215270996094
2021-07-21,131.80401611328125
2021-07-22,132.7767791748047
2021-07-23,134.8495330810547
2021-07-26,135.27682495117188
2021-07-27,135.6041259765625
2021-07-28,134.97682189941406
2021-07-29,135.57684326171875
2021-07-30,136.94961547851562
2021-08-02,135.99502563476562
2021-08-03,136.46778869628906
2021-08-04,134.358642578125
2021-08-05,134.62228393554688
2021-08-06,137.3314208984375
2021-08-09,139.7587890625
2021-08-10,142.1406707763672
2021-08-11,142.53160095214844
2021-08-12,141.90432739257812
2021-08-13,142.50430297851562
2021-08-16,141.42247009277344
2021-08-17,140.7588653564453
2021-08-18,137.7405548095703
2021-08-19,135.8223419189453
2021-08-20,136.1496124267578
2021-08-23,136.5860137939453
2021-08-24,137.54052734375
2021-08-25,137.88601684570312
2021-08-26,137.30416870117188
2021-08-27,138.03147888183594
2021-08-30,137.45870971679688
2021-08-31,137.73143005371094
2021-09-01,136.78599548339844
2021-09-02,137.66781616210938
2021-09-03,137.19508361816406
2021-09-07,136.43142700195312
2021-09-08,137.29510498046875
2021-09-09,137.13143920898438
2021-09-10,134.1768035888672
2021-09-13,134.1768035888672
2021-09-14,130.68580627441406
2021-09-15,131.1949005126953
2021-09-16,130.11305236816406
2021-09-17,122.92192840576172
2021-09-20,122.70374298095703
2021-09-21,120.53095245361328
2021-09-22,120.55821990966797
2021-09-23,121.53678131103516
2021-09-24,121.30816650390625
2021-09-27,120.34783935546875
2021-09-28,121.57337188720703
2021-09-29,122.6251449584961
2021-09-30,122.2958984375
2021-10-01,129.04539489746094
2021-10-04,126.21025085449219
2021-10-05,123.8963623046875
2021-10-06,125.76209259033203
2021-10-07,126.43888092041016
2021-10-08,126.24681854248047
2021-10-11,128.0393829345703
2021-10-12,131.1854705810547
2021-10-13,132.0177459716797
2021-10-14,135.6485595703125
2021-10-15,134.9717559814453
2021-10-18,133.0877685546875
2021-10-19,134.4504852294922
2021-10-20,133.3164520263672
2021-10-21,133.38958740234375
2021-10-22,132.90489196777344
2021-10-25,133.83770751953125
2021-10-26,135.43821716308594
2021-10-27,135.5936737060547
2021-10-28,135.7948760986328
2021-10-29,134.85287475585938
2021-11-01,131.77081298828125
2021-11-02,132.0634765625
2021-11-03,132.87742614746094
2021-11-04,129.74960327148438
2021-11-05,131.3318328857422
2021-11-08,134.926025390625
2021-11-09,140.03846740722656
2021-11-10,138.21852111816406
2021-11-11,137.41368103027344
2021-11-12,139.5446319580078
2021-11-15,139.34339904785156
2021-11-16,139.88299560546875
2021-11-17,139.7732696533203
2021-11-18,137.2307586669922
2021-11-19,137.21246337890625
2021-11-22,136.52651977539062
2021-11-23,134.9717559814453
2021-11-24,134.87118530273438
2021-11-26,132.21893310546875
2021-11-29,134.6151123046875
2021-11-30,130.02394104003906
2021-12-01,129.4112091064453
2021-12-02,128.49664306640625
2021-12-03,128.74356079101562
2021-12-06,130.8105010986328
2021-12-07,132.71282958984375
2021-12-08,135.50225830078125
2021-12-09,134.88031005859375
2021-12-10,134.55108642578125
2021-12-13,133.98403930664062
2021-12-14,133.2615509033203
2021-12-15,132.62136840820312
2021-12-16,133.44447326660156
2021-12-17,132.09088134765625
2021-12-20,130.13372802734375
2021-12-21,130.49957275390625
2021-12-22,130.0697021484375
2021-12-23,130.86537170410156
2021-12-27,133.5415496826172
2021-12-28,135.5923614501953
2021-12-29,137.0177764892578
2021-12-30,136.6223602294922
2021-12-31,138.54440307617188
2022-01-03,137.1373291015625
2022-01-04,137.65231323242188
2022-01-05,133.27484130859375
2022-01-06,132.2632293701172
2022-01-07,130.56190490722656
2022-01-10,129.29278564453125
2022-01-11,134.41522216796875
2022-01-12,134.350830078125
2022-01-13,134.15773010253906
2022-01-14,134.074951171875
2022-01-18,129.87216186523438
2022-01-19,128.1800079345703
2022-01-20,129.66983032226562
2022-01-21,128.09725952148438
2022-01-24,125.64177703857422
2022-01-25,123.25991821289062
2022-01-26,122.5241928100586
2022-01-27,121.35625457763672
2022-01-28,120.20670318603516
2022-01-31,121.31947326660156
2022-02-01,123.32429504394531
2022-02-02,122.68053436279297
2022-02-03,118.62492370605469
2022-02-04,116.88678741455078
2022-02-07,117.68688201904297
2022-02-08,118.560546875
2022-02-09,121.94483184814453
2022-02-10,125.43946075439453
2022-02-11,123.08518981933594
2022-02-14,121.03438568115234
2022-02-15,124.39105987548828
2022-02-16,126.43270111083984
2022-02-17,124.79571533203125
2022-02-18,123.95884704589844
2022-02-22,122.99324035644531
2022-02-23,122.6713638305664
2022-02-24,124.77733612060547
2022-02-25,128.34556579589844
2022-02-28,122.31269073486328
2022-03-01,118.09151458740234
2022-03-02,119.29624938964844
2022-03-03,116.82240295410156
2022-03-04,113.57606506347656
2022-03-07,106.80748748779297
2022-03-08,110.09061431884766
2022-03-09,111.1114273071289
2022-03-10,111.48848724365234
2022-03-11,108.64677429199219
2022-03-14,107.14775848388672
2022-03-15,110.79875183105469
2022-03-16,114.93714141845703
2022-03-17,116.39016723632812
2022-03-18,118.75367736816406
2022-03-21,116.39936828613281
2022-03-22,117.309814453125
2022-03-23,115.99472045898438
2022-03-24,118.4378890991211
2022-03-25,119.84455871582031
2022-03-28,120.64045715332031
2022-03-29,124.15711212158203
2022-03-30,121.42707061767578
2022-03-31,121.53813171386719
2022-04-01,124.31444549560547
2022-04-04,121.08464813232422
2022-04-05,119.75199890136719
2022-04-06,116.1427993774414
2022-04-07,116.51298522949219
2022-04-08,115.00450897216797
2022-04-11,116.30012512207031
2022-04-12,115.15258026123047
2022-04-13,118.08622741699219
2022-04-14,116.0780258178711
2022-04-18,113.57933807373047
2022-04-19,115.25437927246094
2022-04-20,115.81890869140625
2022-04-21,115.54125213623047
2022-04-22,115.31916046142578
2022-04-25,113.89398956298828
2022-04-26,110.88631439208984
2022-04-27,114.06056213378906
2022-04-28,115.83740234375
2022-04-29,112.2559585571289
2022-05-02,112.50579833984375
2022-05-03,112.81121063232422
2022-05-04,117.0589828491211
2022-05-05,113.59783172607422
2022-05-06,113.04258728027344
2022-05-09,110.58090209960938
2022-05-10,116.1427993774414
2022-05-11,118.45640563964844
2022-05-12,118.9468994140625
2022-05-13,122.30623626708984
2022-05-16,118.41939544677734
2022-05-17,120.14996337890625
2022-05-18,117.48468017578125
2022-05-19,119.3910903930664
2022-05-20,119.31704711914062
2022-05-23,119.483642578125
2022-05-24,118.95613861083984
2022-05-25,120.02039337158203
2022-05-26,121.23272705078125
2022-05-27,123.04659271240234
2022-05-31,122.31549072265625
2022-06-01,122.30623626708984
2022-06-02,123.83319854736328
2022-06-03,122.68567657470703
2022-06-06,122.70417022705078
2022-06-07,124.49029541015625
2022-06-08,123.00956726074219
2022-06-09,121.04763793945312
2022-06-10,115.5875473022461
2022-06-13,110.64566040039062
2022-06-14,108.43387603759766
2022-06-15,107.7490463256836
2022-06-16,101.39126586914062
2022-06-17,100.2344741821289
2022-06-21,104.52851867675781
2022-06-22,107.0827407836914
2022-06-23,108.43385314941406
2022-06-24,113.13014221191406
2022-06-27,111.01494598388672
2022-06-28,108.7320327758789
2022-06-29,109.37496948242188
2022-06-30,110.99629974365234
2022-07-01,111.12677001953125
2022-07-05,110.79131317138672
2022-07-06,111.28516387939453
2022-07-07,109.57064819335938
2022-07-08,108.62953186035156
2022-07-11,108.29407501220703
2022-07-12,109.04884338378906
2022-07-13,107.12000274658203
2022-07-14,105.44275665283203
2022-07-15,108.07044219970703
2022-07-18,106.6354751586914
2022-07-19,109.67314910888672
2022-07-20,111.21062469482422
2022-07-21,113.98741149902344
2022-07-22,113.92217254638672
2022-07-25,114.66761016845703
2022-07-26,112.73878479003906
2022-07-27,112.9903564453125
2022-07-28,115.83235931396484
2022-07-29,115.59009552001953
2022-08-01,116.6150894165039
2022-08-02,115.76712799072266
2022-08-03,117.91028594970703
2022-08-04,118.28301239013672
2022-08-05,118.09664154052734
2022-08-08,118.95389556884766
2022-08-09,111.93743133544922
2022-08-10,114.65828704833984
2022-08-11,113.89421081542969
2022-08-12,115.88827514648438
2022-08-15,116.06529998779297
2022-08-16,116.05599975585938
2022-08-17,114.4998779296875
2022-08-18,113.72649383544922
2022-08-19,111.18267822265625
2022-08-22,107.3902359008789
2022-08-23,107.66976928710938
2022-08-24,109.0674819946289
2022-08-25,110.94039916992188
2022-08-26,106.43046569824219
2022-08-29,105.3216323852539
2022-08-30,103.76551818847656
2022-08-31,102.94554138183594
2022-09-01,101.23102569580078
2022-09-02,100.47625732421875
2022-09-06,102.24668884277344
2022-09-07,105.4986801147461
2022-09-08,106.37456512451172
2022-09-09,106.68204498291016
2022-09-12,109.10475158691406
2022-09-13,101.93919372558594
2022-09-14,100.61602020263672
2022-09-15,98.2212905883789
2022-09-16,95.41656494140625
2022-09-19,95.88247680664062
2022-09-20,94.63385772705078
2022-09-21,92.38821411132812
2022-09-22,91.7493667602539
2022-09-23,90.87564849853516
2022-09-26,90.45288848876953
2022-09-27,88.31088256835938
2022-09-28,89.50399780273438
2022-09-29,86.03734588623047
2022-09-30,85.3327407836914
2022-10-03,87.19290161132812
2022-10-04,89.80464935302734
2022-10-05,86.99560546875
2022-10-06,84.92876434326172
2022-10-07,83.14375305175781
2022-10-10,83.67925262451172
2022-10-11,81.35874938964844
2022-10-12,79.73345184326172
2022-10-13,82.47671508789062
2022-10-14,82.40156555175781
2022-10-17,84.2241439819336
2022-10-18,87.08015441894531
2022-10-19,86.9486312866211
2022-10-20,85.68973541259766
2022-10-21,88.37664031982422
2022-10-24,88.41423034667969
2022-10-25,90.34014892578125
2022-10-26,90.0113296508789
2022-10-27,89.65433502197266
2022-10-28,90.9508056640625
2022-10-31,91.702392578125
2022-11-01,89.6731185913086
2022-11-02,88.55513763427734
2022-11-03,87.63444519042969
2022-11-04,89.09062957763672
2022-11-07,90.35892486572266
2022-11-08,85.87763214111328
2022-11-09,86.03734588623047
2022-11-10,90.24620056152344
2022-11-11,94.45506286621094
2022-11-14,93.34648132324219
2022-11-15,91.98423767089844
2022-11-16,92.46336364746094
2022-11-17,91.95604705810547
2022-11-18,92.32244873046875
2022-11-21,92.7358169555664
2022-11-22,93.77863311767578
2022-11-23,94.80267333984375
2022-11-25,95.23483276367188
2022-11-28,93.92896270751953
2022-11-29,96.20248413085938
2022-11-30,99.41549682617188
2022-12-01,100.27981567382812
2022-12-02,101.43537902832031
2022-12-05,100.32678985595703
2022-12-06,98.59814453125
2022-12-07,101.55752563476562
2022-12-08,101.18171691894531
2022-12-09,100.76835632324219
2022-12-12,99.69734954833984
2022-12-13,100.74017333984375
2022-12-14,99.23698425292969
2022-12-15,97.22650909423828
2022-12-16,96.86951446533203
2022-12-19,95.50727844238281
2022-12-20,95.99579620361328
2022-12-21,97.74323272705078
2022-12-22,97.05741882324219
2022-12-23,97.61170959472656
2022-12-27,98.28398132324219
2022-12-28,97.5738296508789
2022-12-29,99.53382873535156
2022-12-30,99.2686996459961
2023-01-03,100.02619171142578
2023-01-04,102.41228485107422
2023-01-05,101.5885009765625
2023-01-06,104.16397094726562
2023-01-09,105.45169830322266
2023-01-10,109.82618713378906
2023-01-11,109.16338348388672
2023-01-12,109.4569091796875
2023-01-13,110.06290435791016
2023-01-17,110.38484191894531
2023-01-18,108.60472869873047
2023-01-19,106.30387115478516
2023-01-20,106.38907623291016
2023-01-23,106.71101379394531
2023-01-24,104.9498519897461
2023-01-25,105.85885620117188
2023-01-26,104.7415542602539
2023-01-27,105.90618896484375
2023-01-30,105.31914520263672
2023-01-31,106.48377990722656
2023-02-01,107.47798156738281
2023-02-02,110.49844360351562
2023-02-03,107.30755615234375
2023-02-06,106.767822265625
2023-02-07,106.95719146728516
2023-02-08,106.46484375
2023-02-09,86.50504302978516
2023-02-10,89.78118133544922
2023-02-13,91.15411376953125
2023-02-14,90.9268798828125
2023-02-15,91.70330047607422
2023-02-16,90.94580841064453
2023-02-17,91.37190246582031
2023-02-21,88.75858306884766
2023-02-22,90.29248046875
2023-02-23,89.8095703125
2023-02-24,88.81539154052734
2023-02-27,89.506591796875
2023-02-28,88.24726867675781
2023-03-01,86.77015686035156
2023-03-02,88.07682037353516
2023-03-03,88.79644775390625
2023-03-06,86.92166137695312
2023-03-07,84.33673858642578
2023-03-08,83.31413269042969
2023-03-09,81.49615478515625
2023-03-10,80.14215087890625
2023-03-13,79.14794158935547
2023-03-14,79.73500061035156
2023-03-15,78.32418060302734
2023-03-16,79.26158142089844
2023-03-17,78.36206817626953
2023-03-20,79.42253875732422
2023-03-21,80.16109466552734
2023-03-22,78.61771392822266
2023-03-23,79.8511962890625
2023-03-24,80.57788848876953
2023-03-27,85.69349670410156
2023-03-28,85.17715454101562
2023-03-29,85.49269104003906
2023-03-30,86.55406188964844
2023-03-31,87.93096923828125
2023-04-03,86.63055419921875
2023-04-04,86.13334655761719
2023-04-05,86.3628158569336
2023-04-06,87.44330596923828
2023-04-10,88.03616333007812
2023-04-11,88.76285552978516
2023-04-12,88.4951171875
2023-04-13,90.84733581542969
2023-04-14,90.5126724243164
2023-04-17,92.11907196044922
2023-04-18,91.8417739868164
2023-04-19,92.310302734375
2023-04-20,91.2393798828125
2023-04-21,92.15731811523438
2023-04-24,92.8075180053711
2023-04-25,91.34455871582031
2023-04-26,90.24494171142578
2023-04-27,91.02902221679688
2023-04-28,92.71190643310547
2023-05-01,92.48243713378906
2023-05-02,91.93738555908203
2023-05-03,90.1397705078125
2023-05-04,90.91427612304688
2023-05-05,92.22423553466797
2023-05-08,92.88401794433594
2023-05-09,86.353271484375
2023-05-10,82.94923400878906
2023-05-11,81.62013244628906
2023-05-12,79.51652526855469
2023-05-15,80.66394805908203
2023-05-16,77.56591033935547
2023-05-17,78.66551208496094
2023-05-18,80.4822769165039
2023-05-19,80.01373291015625
2023-05-22,79.74601745605469
2023-05-23,79.39221954345703
2023-05-24,76.81051635742188
2023-05-25,74.83121490478516
2023-05-26,74.83121490478516
2023-05-30,74.78340148925781
2023-05-31,73.9037094116211
2023-06-01,73.24393463134766
2023-06-02,76.54278564453125
2023-06-05,76.14118194580078
2023-06-06,77.32685852050781
2023-06-07,77.64238739013672
2023-06-08,76.25592803955078
2023-06-09,74.81208038330078
2023-06-12,74.43916320800781
2023-06-13,76.20812225341797
2023-06-14,74.86946868896484
2023-06-15,76.01687622070312
2023-06-16,76.82963562011719
2023-06-20,75.73958587646484
2023-06-21,74.73558044433594
2023-06-22,74.61963653564453
2023-06-23,72.73554229736328
2023-06-26,74.233154296875
2023-06-27,74.05924987792969
2023-06-28,74.12688446044922
2023-06-29,75.1800308227539
2023-06-30,76.89987182617188
2023-07-03,77.03514862060547
2023-07-05,75.93367004394531
2023-07-06,75.39259338378906
2023-07-07,75.93367004394531
2023-07-10,75.9626693725586
2023-07-11,77.72113800048828
2023-07-12,78.87092590332031
2023-07-13,78.32017517089844
2023-07-14,77.39263916015625
2023-07-17,76.7936019897461
2023-07-18,79.52793884277344
2023-07-19,81.22844696044922
2023-07-20,80.6100845336914
2023-07-21,81.16082000732422
2023-07-24,82.09803009033203
2023-07-25,84.0787353515625
2023-07-26,84.1270523071289
2023-07-27,81.31541442871094
2023-07-28,82.40721893310547
2023-07-31,81.75020599365234
2023-08-01,81.47000122070312
2023-08-02,79.55692291259766
2023-08-03,77.45059967041016
2023-08-04,77.77911376953125
2023-08-07,77.62452697753906
2023-08-08,62.590450286865234
2023-08-09,61.624244689941406
2023-08-10,61.121822357177734
2023-08-11,62.097686767578125
2023-08-14,62.77403259277344
2023-08-15,62.39720916748047
2023-08-16,61.19912338256836
2023-08-17,60.69670104980469
2023-08-18,61.537288665771484
2023-08-21,62.38754653930664
2023-08-22,64.72574615478516
2023-08-23,64.93831634521484
2023-08-24,63.17982864379883
2023-08-25,63.807865142822266
2023-08-28,64.16535949707031
2023-08-29,66.60984802246094
2023-08-30,67.44078063964844
2023-08-31,68.06880187988281
2023-09-01,67.87556457519531
2023-09-05,68.33934020996094
2023-09-06,68.59054565429688
2023-09-07,66.86105346679688
2023-09-08,66.40693664550781
2023-09-11,66.0301284790039
2023-09-12,65.79822540283203
2023-09-13,65.24749755859375
2023-09-14,66.76443481445312
2023-09-15,66.71612548828125
2023-09-18,65.12189483642578
2023-09-19,65.55667877197266
2023-09-20,67.6340103149414
2023-09-21,66.98885345458984
2023-09-22,66.31436920166016
2023-09-25,66.61740112304688
2023-09-26,65.59101867675781
2023-09-27,65.68875122070312
2023-09-28,66.646728515625
2023-09-29,66.63695526123047
2023-10-02,64.4864273071289
2023-10-03,63.60667037963867
2023-10-04,63.948795318603516
2023-10-05,63.08858871459961
2023-10-06,61.57344436645508
2023-10-09,62.287025451660156
2023-10-10,64.2909164428711
2023-10-11,64.07587432861328
2023-10-12,62.57050704956055
2023-10-13,63.34274673461914
2023-10-16,64.89698028564453
2023-10-17,66.04066467285156
2023-10-18,65.48348236083984
2023-10-19,64.9067611694336
2023-10-20,64.16384887695312
2023-10-23,63.30363845825195
2023-10-24,64.59395599365234
2023-10-25,64.6135025024414
2023-10-26,65.65943908691406
2023-10-27,66.32414245605469
2023-10-30,63.79239273071289
2023-10-31,66.81291198730469
2023-11-01,66.52942657470703
2023-11-02,67.88816833496094
2023-11-03,71.0748519897461
2023-11-06,70.71317291259766
2023-11-07,69.98003387451172
2023-11-08,69.42285919189453
2023-11-09,69.93115997314453
2023-11-10,70.12666320800781
2023-11-13,69.62813568115234
2023-11-14,72.00349426269531
2023-11-15,72.33584594726562
2023-11-16,72.9614486694336
2023-11-17,72.27719116210938
2023-11-20,72.20877075195312
2023-11-21,71.94483947753906
2023-11-22,73.3035888671875
2023-11-24,73.04943084716797
2023-11-27,73.15694427490234
2023-11-28,73.9682846069336
2023-11-29,73.53819274902344
2023-11-30,73.68480682373047
2023-12-01,75.05332946777344
2023-12-04,74.58412170410156
2023-12-05,73.7238998413086
2023-12-06,74.00738525390625
2023-12-07,75.26837921142578
2023-12-08,75.09242248535156
2023-12-11,74.94580078125
2023-12-12,74.74051666259766
2023-12-13,76.95948028564453
2023-12-14,78.38664245605469
2023-12-15,77.82945251464844
2023-12-18,77.28205108642578
2023-12-19,78.1911392211914
2023-12-20,77.80990600585938
2023-12-21,78.64078521728516
2023-12-22,78.88516998291016
2023-12-26,80.23413848876953
2023-12-27,80.37236022949219
2023-12-28,80.80674743652344
2023-12-29,79.93795776367188
2024-01-02,80.38221740722656
2024-01-03,78.97045135498047
2024-01-04,78.53606414794922
2024-01-05,78.95071411132812
2024-01-08,79.2172622680664
2024-01-09,79.02969360351562
2024-01-10,79.51344299316406
2024-01-11,78.76313018798828
2024-01-12,79.22713470458984
2024-01-16,78.52618408203125
2024-01-17,77.87460327148438
2024-01-18,77.35134887695312
2024-01-19,78.5064468383789
2024-01-22,78.7433853149414
2024-01-23,78.46695709228516
2024-01-24,78.03256225585938
2024-01-25,81.32011413574219
2024-01-26,81.21151733398438
2024-01-29,80.9646987915039
2024-01-30,79.96758270263672
2024-01-31,79.65166473388672
2024-02-01,81.1325454711914
2024-02-02,80.23413848876953
2024-02-05,79.15802764892578
2024-02-06,79.7405014038086
2024-02-07,81.29049682617188
2024-02-08,79.48382568359375
2024-02-09,78.92108917236328
2024-02-12,79.29624938964844
2024-02-13,79.46407318115234
2024-02-14,78.36822509765625
2024-02-15,80.00707244873047
2024-02-16,80.15515899658203
2024-02-20,80.98445129394531
2024-02-21,75.8013687133789
2024-02-22,78.44721221923828
2024-02-23,79.45420837402344
2024-02-26,76.42333984375
2024-02-27,73.4911880493164
2024-02-28,72.27686309814453
2024-02-29,74.53768920898438
2024-03-01,74.91283416748047
2024-03-04,75.07080078125
2024-03-05,75.74213409423828
2024-03-06,76.1172866821289
2024-03-07,77.84497833251953
2024-03-08,77.74626159667969
2024-03-11,80.02680206298828
2024-03-12,80.16502380371094
2024-03-13,81.54718017578125
2024-03-14,80.55992889404297
2024-03-15,81.79400634765625
2024-03-18,82.74175262451172
2024-03-19,81.99144744873047
2024-03-20,82.85035705566406
2024-03-21,82.65196228027344
2024-03-22,82.41388702392578
2024-03-25,81.35247039794922
2024-03-26,80.78704071044922
2024-03-27,84.95336151123047
2024-03-28,85.3005599975586
2024-04-01,85.67752075195312
2024-04-02,83.57450866699219
2024-04-03,84.81449127197266
2024-04-04,83.18763732910156
2024-04-05,82.67179870605469
2024-04-08,84.40776824951172
2024-04-09,85.68743133544922
2024-04-10,85.50887298583984
2024-04-11,85.87590789794922
2024-04-12,82.93963623046875
2024-04-15,81.92781066894531
2024-04-16,82.29485321044922
2024-04-17,82.18573760986328
2024-04-18,82.92971801757812
2024-04-19,83.2967529296875
2024-04-22,84.2093734741211
2024-04-23,84.74504852294922
2024-04-24,84.4573745727539
2024-04-25,83.66378021240234
2024-04-26,83.93162536621094
2024-04-29,85.07240295410156
2024-04-30,83.97129821777344
2024-05-01,83.31658935546875
2024-05-02,86.11398315429688
2024-05-03,85.94534301757812
2024-05-06,87.94915771484375
2024-05-07,93.57369232177734
2024-05-08,96.450439453125
2024-05-09,96.28179931640625
2024-05-10,96.40084075927734
2024-05-13,95.74613189697266
2024-05-14,95.8552474975586
2024-05-15,95.73621368408203
2024-05-16,97.0456314086914
2024-05-17,98.89071655273438
2024-05-20,98.0276870727539
2024-05-21,97.11507415771484
2024-05-22,95.17078399658203
2024-05-23,93.71257019042969
2024-05-24,95.36917877197266
2024-05-28,94.36727905273438
2024-05-29,93.95064544677734
2024-05-30,94.77398681640625
2024-05-31,95.40885162353516
2024-06-03,95.31957244873047
2024-06-04,95.53781127929688
2024-06-05,97.25394439697266
2024-06-06,97.11507415771484
2024-06-07,97.69041442871094
2024-06-10,95.99412536621094
2024-06-11,96.3810043334961
2024-06-12,96.00404357910156
2024-06-13,94.29783630371094
2024-06-14,93.7820053100586
2024-06-17,94.03992462158203
2024-06-18,95.36917877197266
2024-06-20,95.39894104003906
2024-06-21,95.6081314086914
2024-06-24,97.48084259033203
2024-06-25,95.5284423828125
2024-06-26,95.81731414794922
2024-06-27,95.34913635253906
2024-06-28,94.84111022949219
2024-07-01,92.77912902832031
2024-07-02,94.37293243408203
2024-07-03,94.65184020996094
2024-07-05,94.9207992553711
2024-07-08,96.91305541992188
2024-07-09,96.43490600585938
2024-07-10,95.89700317382812
2024-07-11,97.19196319580078
2024-07-12,97.9390640258789
2024-07-15,95.8272705078125
2024-07-16,97.72987365722656
2024-07-17,96.3851089477539
2024-07-18,96.24565124511719
2024-07-19,95.29932403564453
2024-07-22,97.75975799560547
2024-07-23,98.6562728881836
2024-07-24,97.69998931884766
2024-07-25,96.78356170654297
2024-07-26,98.45703887939453
2024-07-29,99.17425537109375
2024-07-30,99.25394439697266
2024-07-31,99.09456634521484
2024-08-01,98.45703887939453
2024-08-02,95.76750946044922
2024-08-05,94.24343872070312
2024-08-06,96.10619354248047
2024-08-07,93.84498596191406
2024-08-08,95.17979431152344
2024-08-09,95.83723449707031
2024-08-12,95.40889739990234
2024-08-13,96.23568725585938
2024-08-14,96.33529663085938
2024-08-15,98.69612121582031
2024-08-16,98.19805908203125
2024-08-19,98.52677917480469
2024-08-20,97.51072692871094
2024-08-21,99.86157989501953
2024-08-22,100.00103759765625
2024-08-23,99.69224548339844
2024-08-26,100.24010467529297
2024-08-27,100.42937469482422
2024-08-28,101.97337341308594
2024-08-29,102.53119659423828
2024-08-30,103.58708953857422
2024-09-03,103.17868041992188
2024-09-04,102.71050262451172
2024-09-05,102.27220153808594
2024-09-06,102.61089324951172
2024-09-09,103.05914306640625
2024-09-10,102.41165924072266
2024-09-11,102.87984466552734
2024-09-12,103.03922271728516
2024-09-13,103.18863677978516
2024-09-16,103.23844909667969
2024-09-17,103.81620025634766
2024-09-18,103.05914306640625
2024-09-19,102.83999633789062
2024-09-20,102.2300033569336
2024-09-23,103.48999786376953
2024-09-24,104.58999633789062
2024-09-25,104.0
2024-09-26,104.72000122070312
2024-09-27,105.12000274658203
2024-09-30,104.93000030517578
2024-10-01,103.12000274658203
2024-10-02,103.0
2024-10-03,100.62999725341797
2024-10-04,100.47000122070312
2024-10-07,100.79000091552734
2024-10-08,102.4800033569336
2024-10-09,102.0
2024-10-10,102.62999725341797
2024-10-11,102.66000366210938
2024-10-14,105.13999938964844
2024-10-15,106.06999969482422
2024-10-16,105.70999908447266
2024-10-17,104.38999938964844
2024-10-18,104.5
2024-10-21,104.06999969482422
2024-10-22,103.87000274658203
2024-10-23,103.94999694824219
2024-10-24,102.44999694824219
2024-10-25,101.44999694824219
2024-10-28,102.19999694824219
2024-10-29,101.33000183105469
2024-10-30,101.13999938964844
2024-10-31,99.43000030517578
2024-11-01,98.93000030517578
2024-11-04,98.97000122070312
2024-11-05,99.0999984741211
2024-11-06,87.56999969482422
2024-11-07,90.95999908447266
2024-11-08,92.27999877929688
2024-11-11,91.20999908447266
2024-11-12,89.43000030517578
2024-11-13,89.8499984741211
2024-11-14,89.37000274658203
2024-11-15,86.13999938964844
2024-11-18,86.61000061035156
2024-11-19,88.93000030517578
2024-11-20,88.83999633789062
2024-11-21,89.77999877929688
2024-11-22,90.80999755859375
2024-11-25,90.88999938964844
2024-11-26,90.93000030517578
2024-11-27,90.81999969482422
2024-11-29,91.36000061035156
2024-12-02,91.2699966430664
2024-12-03,90.16000366210938
2024-12-04,89.30000305175781
2024-12-05,89.0
2024-12-06,88.91999816894531
2024-12-09,89.12999725341797
2024-12-10,88.55000305175781
2024-12-11,87.83999633789062
2024-12-12,88.0999984741211
2024-12-13,87.4000015258789
2024-12-16,87.1500015258789
2024-12-17,86.7699966430664
