,AFL
2021-06-03,52.76136016845703
2021-06-04,52.973331451416016
2021-06-07,52.890380859375
2021-06-08,52.79822540283203
2021-06-09,52.15310287475586
2021-06-10,51.79368591308594
2021-06-11,51.83976745605469
2021-06-14,51.08405303955078
2021-06-15,51.0564079284668
2021-06-16,50.77992630004883
2021-06-17,49.26851272583008
2021-06-18,47.99671936035156
2021-06-21,48.909095764160156
2021-06-22,48.687904357910156
2021-06-23,48.55888366699219
2021-06-24,48.992027282714844
2021-06-25,49.96892547607422
2021-06-28,49.18556594848633
2021-06-29,49.35145568847656
2021-06-30,49.45283126831055
2021-07-01,49.76617431640625
2021-07-02,49.9044075012207
2021-07-06,49.093406677246094
2021-07-07,49.54499053955078
2021-07-08,48.22711181640625
2021-07-09,49.16714096069336
2021-07-12,49.46204376220703
2021-07-13,48.927520751953125
2021-07-14,49.10261917114258
2021-07-15,49.3883171081543
2021-07-16,48.95516586303711
2021-07-19,47.655723571777344
2021-07-20,48.82615280151367
2021-07-21,49.65557861328125
2021-07-22,48.936737060546875
2021-07-23,49.18556594848633
2021-07-26,49.48969268798828
2021-07-27,49.581851959228516
2021-07-28,49.5726432800293
2021-07-29,51.249942779541016
2021-07-30,50.687767028808594
2021-08-02,50.420501708984375
2021-08-03,51.24073028564453
2021-08-04,50.63248062133789
2021-08-05,51.213077545166016
2021-08-06,51.83054733276367
2021-08-09,51.71074676513672
2021-08-10,52.25448226928711
2021-08-11,52.48488235473633
2021-08-12,52.86273193359375
2021-08-13,52.770572662353516
2021-08-16,53.01018142700195
2021-08-17,52.93604278564453
2021-08-18,52.2501220703125
2021-08-19,51.833003997802734
2021-08-20,52.24085235595703
2021-08-23,52.565269470214844
2021-08-24,52.565269470214844
2021-08-25,52.93604278564453
2021-08-26,52.277923583984375
2021-08-27,52.91749954223633
2021-08-30,52.30573272705078
2021-08-31,52.537471771240234
2021-09-01,52.222312927246094
2021-09-02,51.89789962768555
2021-09-03,51.63835525512695
2021-09-07,51.21198272705078
2021-09-08,51.13782501220703
2021-09-09,51.11001205444336
2021-09-10,50.66510772705078
2021-09-13,51.19343948364258
2021-09-14,50.3221435546875
2021-09-15,50.66510772705078
2021-09-16,50.57241439819336
2021-09-17,50.0440673828125
2021-09-20,48.26438522338867
2021-09-21,47.597015380859375
2021-09-22,48.088279724121094
2021-09-23,48.56100082397461
2021-09-24,48.78346252441406
2021-09-27,49.49718475341797
2021-09-28,48.96884536743164
2021-09-29,48.885433197021484
2021-09-30,48.32000732421875
2021-10-01,49.07080841064453
2021-10-04,48.913230895996094
2021-10-05,49.52499771118164
2021-10-06,49.423030853271484
2021-10-07,50.20164489746094
2021-10-08,50.53533935546875
2021-10-11,50.49824905395508
2021-10-12,50.45191192626953
2021-10-13,50.01625442504883
2021-10-14,51.3046760559082
2021-10-15,51.49005126953125
2021-10-18,51.12855911254883
2021-10-19,51.7125129699707
2021-10-20,52.31501007080078
2021-10-21,52.018394470214844
2021-10-22,52.40769958496094
2021-10-25,52.8155403137207
2021-10-26,52.963836669921875
2021-10-27,51.90716552734375
2021-10-28,51.31393814086914
2021-10-29,49.7474479675293
2021-11-01,50.85974884033203
2021-11-02,51.09147262573242
2021-11-03,51.96277618408203
2021-11-04,51.62908935546875
2021-11-05,52.60234832763672
2021-11-08,52.60234832763672
2021-11-09,52.16669464111328
2021-11-10,51.92570495605469
2021-11-11,52.21304702758789
2021-11-12,52.84333801269531
2021-11-15,53.3624153137207
2021-11-16,53.38105773925781
2021-11-17,53.06410217285156
2021-11-18,52.113197326660156
2021-11-19,51.684349060058594
2021-11-22,52.07590103149414
2021-11-23,52.952232360839844
2021-11-24,53.14799880981445
2021-11-26,51.805545806884766
2021-11-29,51.92673873901367
2021-11-30,50.47241973876953
2021-12-01,50.03425598144531
2021-12-02,51.507225036621094
2021-12-03,50.602935791015625
2021-12-06,51.94539260864258
2021-12-07,52.868324279785156
2021-12-08,52.88697052001953
2021-12-09,53.483612060546875
2021-12-10,53.92177200317383
2021-12-13,53.157325744628906
2021-12-14,53.28783416748047
2021-12-15,53.4649658203125
2021-12-16,53.97771453857422
2021-12-17,52.98951721191406
2021-12-20,51.609779357910156
2021-12-21,52.98951721191406
2021-12-22,53.30648422241211
2021-12-23,53.78193664550781
2021-12-27,54.25738525390625
2021-12-28,54.527740478515625
2021-12-29,54.80741882324219
2021-12-30,54.59300231933594
2021-12-31,54.43450927734375
2022-01-03,54.32264709472656
2022-01-04,56.10325622558594
2022-01-05,56.010032653808594
2022-01-06,57.044830322265625
2022-01-07,57.94912338256836
2022-01-10,58.6483154296875
2022-01-11,58.93731689453125
2022-01-12,59.049190521240234
2022-01-13,59.133094787597656
2022-01-14,59.72040939331055
2022-01-18,59.347503662109375
2022-01-19,58.50848388671875
2022-01-20,57.70674133300781
2022-01-21,56.737186431884766
2022-01-24,57.315181732177734
2022-01-25,57.70674133300781
2022-01-26,57.94912338256836
2022-01-27,57.69741439819336
2022-01-28,58.126251220703125
2022-01-31,58.56441879272461
2022-02-01,58.629669189453125
2022-02-02,59.3754768371582
2022-02-03,59.43141174316406
2022-02-04,60.307743072509766
2022-02-07,60.84843826293945
2022-02-08,61.56627655029297
2022-02-09,61.56627655029297
2022-02-10,61.10947799682617
2022-02-11,60.88573455810547
2022-02-14,59.86958312988281
2022-02-15,60.56377029418945
2022-02-16,60.5262451171875
2022-02-17,59.28795623779297
2022-02-18,59.25980758666992
2022-02-22,58.88457107543945
2022-02-23,57.77761459350586
2022-02-24,55.9295539855957
2022-02-25,58.115325927734375
2022-02-28,57.308563232421875
2022-03-01,54.86012268066406
2022-03-02,56.4173698425293
2022-03-03,57.374229431152344
2022-03-04,56.37984085083008
2022-03-07,55.37607955932617
2022-03-08,55.563697814941406
2022-03-09,56.651893615722656
2022-03-10,56.248504638671875
2022-03-11,56.248504638671875
2022-03-14,57.074031829833984
2022-03-15,57.46803665161133
2022-03-16,58.74385452270508
2022-03-17,59.00652313232422
2022-03-18,59.053428649902344
2022-03-21,59.47557067871094
2022-03-22,60.46995162963867
2022-03-23,59.794525146484375
2022-03-24,60.49810028076172
2022-03-25,61.473731994628906
2022-03-28,61.239200592041016
2022-03-29,61.276729583740234
2022-03-30,61.44558334350586
2022-03-31,60.404300689697266
2022-04-01,60.826438903808594
2022-04-04,59.67257308959961
2022-04-05,59.822669982910156
2022-04-06,61.042198181152344
2022-04-07,61.13600540161133
2022-04-08,61.46434783935547
2022-04-11,61.15476989746094
2022-04-12,60.87334442138672
2022-04-13,60.96715545654297
2022-04-14,61.286102294921875
2022-04-18,61.46434783935547
2022-04-19,61.436195373535156
2022-04-20,62.49626541137695
2022-04-21,61.44558334350586
2022-04-22,59.44742965698242
2022-04-25,58.5374755859375
2022-04-26,57.00836944580078
2022-04-27,57.055267333984375
2022-04-28,55.59183120727539
2022-04-29,53.73439407348633
2022-05-02,53.7531623840332
2022-05-03,54.33478546142578
2022-05-04,55.985836029052734
2022-05-05,54.43797302246094
2022-05-06,54.625587463378906
2022-05-09,53.9970703125
2022-05-10,53.79068374633789
2022-05-11,53.359153747558594
2022-05-12,52.63682174682617
2022-05-13,52.79629898071289
2022-05-16,52.71186447143555
2022-05-17,54.08186721801758
2022-05-18,53.21263122558594
2022-05-19,52.532344818115234
2022-05-20,52.05049133300781
2022-05-23,53.41103744506836
2022-05-24,53.930702209472656
2022-05-25,54.6109733581543
2022-05-26,55.8581428527832
2022-05-27,57.076961517333984
2022-05-31,57.22814178466797
2022-06-01,56.51007080078125
2022-06-02,56.39669418334961
2022-06-03,55.57469177246094
2022-06-06,55.895931243896484
2022-06-07,56.340003967285156
2022-06-08,55.48021697998047
2022-06-09,54.26138687133789
2022-06-10,52.56070327758789
2022-06-13,50.77497863769531
2022-06-14,50.74662780761719
2022-06-15,51.23793411254883
2022-06-16,50.08525085449219
2022-06-17,50.123043060302734
2022-06-21,51.19070053100586
2022-06-22,50.98283767700195
2022-06-23,50.68994140625
2022-06-24,52.71187210083008
2022-06-27,52.806358337402344
2022-06-28,52.8157958984375
2022-06-29,52.40007019042969
2022-06-30,52.27724838256836
2022-07-01,53.13704299926758
2022-07-05,52.45676803588867
2022-07-06,52.85359191894531
2022-07-07,53.240970611572266
2022-07-08,53.146480560302734
2022-07-11,52.94807815551758
2022-07-12,52.66462326049805
2022-07-13,51.57807159423828
2022-07-14,50.500972747802734
2022-07-15,51.31352615356445
2022-07-18,51.181243896484375
2022-07-19,51.93711471557617
2022-07-20,51.682010650634766
2022-07-21,51.99379348754883
2022-07-22,52.23000717163086
2022-07-25,52.966976165771484
2022-07-26,52.57014465332031
2022-07-27,52.9102783203125
2022-07-28,53.30710983276367
2022-07-29,54.13855743408203
2022-08-01,53.58110809326172
2022-08-02,55.499114990234375
2022-08-03,55.754207611083984
2022-08-04,55.9053840637207
2022-08-05,56.151039123535156
2022-08-08,56.29275894165039
2022-08-09,57.08641052246094
2022-08-10,58.305240631103516
2022-08-11,59.183929443359375
2022-08-12,60.49723815917969
2022-08-15,60.53502655029297
2022-08-16,60.459449768066406
2022-08-17,60.374412536621094
2022-08-18,60.988548278808594
2022-08-19,60.16654968261719
2022-08-22,58.777652740478516
2022-08-23,58.56844711303711
2022-08-24,58.53041076660156
2022-08-25,59.186561584472656
2022-08-26,57.883766174316406
2022-08-29,57.83622360229492
2022-08-30,57.180076599121094
2022-08-31,56.50490188598633
2022-09-01,56.60000228881836
2022-09-02,56.48588943481445
2022-09-06,56.6095085144043
2022-09-07,57.87425994873047
2022-09-08,58.6445198059082
2022-09-09,58.84422302246094
2022-09-12,59.433799743652344
2022-09-13,57.80769348144531
2022-09-14,57.180076599121094
2022-09-15,56.63803482055664
2022-09-16,56.58098602294922
2022-09-19,57.408302307128906
2022-09-20,57.560447692871094
2022-09-21,56.85676193237305
2022-09-22,55.79169464111328
2022-09-23,54.954872131347656
2022-09-26,54.04197311401367
2022-09-27,53.79472351074219
2022-09-28,54.403324127197266
2022-09-29,53.804229736328125
2022-09-30,53.44287872314453
2022-10-03,55.02143859863281
2022-10-04,57.065956115722656
2022-10-05,56.74264144897461
2022-10-06,56.23863983154297
2022-10-07,54.85978317260742
2022-10-10,55.17359161376953
2022-10-11,55.249664306640625
2022-10-12,54.59351348876953
2022-10-13,56.761661529541016
2022-10-14,56.22913360595703
2022-10-17,56.704612731933594
2022-10-18,57.23712921142578
2022-10-19,57.189579010009766
2022-10-20,56.24814987182617
2022-10-21,57.97886276245117
2022-10-24,58.84422302246094
2022-10-25,58.91078567504883
2022-10-26,58.92029571533203
2022-10-27,59.62399673461914
2022-10-28,61.61146545410156
2022-10-31,61.91575241088867
2022-11-01,63.5323600769043
2022-11-02,63.41825866699219
2022-11-03,62.733577728271484
2022-11-04,63.884212493896484
2022-11-07,64.49280548095703
2022-11-08,64.64496612548828
2022-11-09,64.20752716064453
2022-11-10,66.5373306274414
2022-11-11,66.85114288330078
2022-11-14,65.33915710449219
2022-11-15,67.17565155029297
2022-11-16,67.73041534423828
2022-11-17,67.51998138427734
2022-11-18,67.85477447509766
2022-11-21,68.26606750488281
2022-11-22,68.85910034179688
2022-11-23,68.86866760253906
2022-11-25,69.34691619873047
2022-11-28,67.90259552001953
2022-11-29,67.79737091064453
2022-11-30,68.80171203613281
2022-12-01,68.7825927734375
2022-12-02,69.1938705444336
2022-12-05,67.95042419433594
2022-12-06,67.99823760986328
2022-12-07,68.10346221923828
2022-12-08,67.26173400878906
2022-12-09,66.91738891601562
2022-12-12,67.73998260498047
2022-12-13,67.59651947021484
2022-12-14,67.32868957519531
2022-12-15,66.31478881835938
2022-12-16,66.01825714111328
2022-12-19,65.922607421875
2022-12-20,67.58694458007812
2022-12-21,68.3521499633789
2022-12-22,67.82608032226562
2022-12-23,68.62954711914062
2022-12-27,69.09822082519531
2022-12-28,68.3617172241211
2022-12-29,68.9451904296875
2022-12-30,68.81128692626953
2023-01-03,68.46693420410156
2023-01-04,68.79215240478516
2023-01-05,68.39041137695312
2023-01-06,70.6286392211914
2023-01-09,68.34258270263672
2023-01-10,68.86866760253906
2023-01-11,68.7825927734375
2023-01-12,68.67736053466797
2023-01-13,69.68170928955078
2023-01-17,69.28953552246094
2023-01-18,68.75387573242188
2023-01-19,67.6060791015625
2023-01-20,67.95999145507812
2023-01-23,68.42866516113281
2023-01-24,69.63388061523438
2023-01-25,69.91126251220703
2023-01-26,69.78691101074219
2023-01-27,69.73909759521484
2023-01-30,69.86344146728516
2023-01-31,70.30342102050781
2023-02-01,70.0929946899414
2023-02-02,65.90348052978516
2023-02-03,66.3721694946289
2023-02-06,66.55390930175781
2023-02-07,66.90782928466797
2023-02-08,67.39564514160156
2023-02-09,66.60173797607422
2023-02-10,66.84087371826172
2023-02-13,67.9217300415039
2023-02-14,66.5938949584961
2023-02-15,66.65162658691406
2023-02-16,66.51690673828125
2023-02-17,66.74784088134766
2023-02-21,65.55470275878906
2023-02-22,65.77603149414062
2023-02-23,65.42963409423828
2023-02-24,65.97807312011719
2023-02-27,65.65093231201172
2023-02-28,65.5739517211914
2023-03-01,65.54508972167969
2023-03-02,65.00625610351562
2023-03-03,65.85298919677734
2023-03-06,65.64131927490234
2023-03-07,64.52515411376953
2023-03-08,63.620689392089844
2023-03-09,62.389068603515625
2023-03-10,61.60969161987305
2023-03-13,59.81037902832031
2023-03-14,60.73408508300781
2023-03-15,58.92515563964844
2023-03-16,60.11827850341797
2023-03-17,58.97325897216797
2023-03-20,60.98426055908203
2023-03-21,62.25436782836914
2023-03-22,60.743717193603516
2023-03-23,60.1663932800293
2023-03-24,60.5031623840332
2023-03-27,60.72446823120117
2023-03-28,61.1574592590332
2023-03-29,61.859859466552734
2023-03-30,61.859859466552734
2023-03-31,62.0811653137207
2023-04-03,62.21588134765625
2023-04-04,61.494224548339844
2023-04-05,62.023433685302734
2023-04-06,62.11964797973633
2023-04-10,62.514156341552734
2023-04-11,63.22618103027344
2023-04-12,63.48597717285156
2023-04-13,63.793880462646484
2023-04-14,63.7072868347168
2023-04-17,64.05368041992188
2023-04-18,64.36158752441406
2023-04-19,64.40969848632812
2023-04-20,63.967079162597656
2023-04-21,63.48597717285156
2023-04-24,63.58220291137695
2023-04-25,63.2839241027832
2023-04-26,62.91828536987305
2023-04-27,66.84406280517578
2023-04-28,67.20970916748047
2023-05-01,67.70042419433594
2023-05-02,66.0454330444336
2023-05-03,64.8138198852539
2023-05-04,64.29421997070312
2023-05-05,65.03511810302734
2023-05-08,65.08324432373047
2023-05-09,64.87155151367188
2023-05-10,64.19801330566406
2023-05-11,64.14990234375
2023-05-12,63.61106491088867
2023-05-15,63.591819763183594
2023-05-16,63.09796142578125
2023-05-17,64.09536743164062
2023-05-18,64.7925796508789
2023-05-19,64.7635269165039
2023-05-22,64.47303009033203
2023-05-23,63.95011520385742
2023-05-24,62.516944885253906
2023-05-25,62.56536865234375
2023-05-26,62.44916534423828
2023-05-30,63.17542266845703
2023-05-31,62.17802810668945
2023-06-01,62.64284133911133
2023-06-02,64.49238586425781
2023-06-05,65.005615234375
2023-06-06,65.52852630615234
2023-06-07,66.23543548583984
2023-06-08,66.05145263671875
2023-06-09,66.78739166259766
2023-06-12,66.5646743774414
2023-06-13,67.20378875732422
2023-06-14,66.58403778076172
2023-06-15,67.55239868164062
2023-06-16,67.23284149169922
2023-06-20,65.65442657470703
2023-06-21,65.39297485351562
2023-06-22,65.40264892578125
2023-06-23,65.01531219482422
2023-06-26,65.4413833618164
2023-06-27,66.33226776123047
2023-06-28,66.216064453125
2023-06-29,66.93264770507812
2023-06-30,67.59113311767578
2023-07-03,67.96878051757812
2023-07-05,67.69764709472656
2023-07-06,67.43618774414062
2023-07-07,67.82353973388672
2023-07-10,67.36841583251953
2023-07-11,68.26897430419922
2023-07-12,68.02688598632812
2023-07-13,67.73638153076172
2023-07-14,67.37809753417969
2023-07-17,68.15277099609375
2023-07-18,68.69505310058594
2023-07-19,69.06303405761719
2023-07-20,70.09915924072266
2023-07-21,70.11853790283203
2023-07-24,70.16695404052734
2023-07-25,70.20568084716797
2023-07-26,70.4671401977539
2023-07-27,69.77960205078125
2023-07-28,70.09915924072266
2023-07-31,70.05074310302734
2023-08-01,69.82803344726562
2023-08-02,73.82733154296875
2023-08-03,74.61170196533203
2023-08-04,74.41802215576172
2023-08-07,75.48321533203125
2023-08-08,74.62138366699219
2023-08-09,73.2753677368164
2023-08-10,73.31409454345703
2023-08-11,74.03067779541016
2023-08-14,74.21466064453125
2023-08-15,73.3334732055664
2023-08-16,73.43030548095703
2023-08-17,73.21726989746094
2023-08-18,72.48130798339844
2023-08-21,72.0939712524414
2023-08-22,71.47071838378906
2023-08-23,71.25646209716797
2023-08-24,72.36664581298828
2023-08-25,72.30821990966797
2023-08-28,72.62958526611328
2023-08-29,72.7074966430664
2023-08-30,72.72696685791016
2023-08-31,72.6198501586914
2023-09-01,72.81461334228516
2023-09-05,72.259521484375
2023-09-06,72.28875732421875
2023-09-07,72.69776153564453
2023-09-08,72.87305450439453
2023-09-11,73.6131820678711
2023-09-12,74.275390625
2023-09-13,74.39225769042969
2023-09-14,75.28819274902344
2023-09-15,74.50910949707031
2023-09-18,74.90839385986328
2023-09-19,75.34663391113281
2023-09-20,75.13238525390625
2023-09-21,74.16827392578125
2023-09-22,74.31434631347656
2023-09-25,74.78179931640625
2023-09-26,74.44094848632812
2023-09-27,75.01551055908203
2023-09-28,75.63877868652344
2023-09-29,74.74283599853516
2023-10-02,74.47016906738281
2023-10-03,73.45736694335938
2023-10-04,74.08061981201172
2023-10-05,74.44094848632812
2023-10-06,75.57061004638672
2023-10-09,76.14517211914062
2023-10-10,76.75870513916016
2023-10-11,77.71308135986328
2023-10-12,77.7715072631836
2023-10-13,78.15130615234375
2023-10-16,78.96932983398438
2023-10-17,79.27123260498047
2023-10-18,78.24868774414062
2023-10-19,77.46961212158203
2023-10-20,75.55113220214844
2023-10-23,75.14212799072266
2023-10-24,75.72643280029297
2023-10-25,76.2133560180664
2023-10-26,75.4926986694336
2023-10-27,74.48963928222656
2023-10-30,75.3758316040039
2023-10-31,76.06726837158203
2023-11-01,76.9826889038086
2023-11-02,79.59261322021484
2023-11-03,80.07952880859375
2023-11-06,79.27123260498047
2023-11-07,78.86222839355469
2023-11-08,78.21947479248047
2023-11-09,78.78430938720703
2023-11-10,79.34913635253906
2023-11-13,79.30044555664062
2023-11-14,80.09336853027344
2023-11-15,78.72289276123047
2023-11-16,79.3983383178711
2023-11-17,80.0444107055664
2023-11-20,79.45706939697266
2023-11-21,80.17166900634766
2023-11-22,80.69049072265625
2023-11-24,81.1897201538086
2023-11-27,81.21908569335938
2023-11-28,80.44575500488281
2023-11-29,79.90736389160156
2023-11-30,80.96458435058594
2023-12-01,80.86669158935547
2023-12-04,80.98416137695312
2023-12-05,80.86669158935547
2023-12-06,80.00526428222656
2023-12-07,80.2695541381836
2023-12-08,80.80795288085938
2023-12-11,81.35613250732422
2023-12-12,82.5699691772461
2023-12-13,82.2567138671875
2023-12-14,79.56475067138672
2023-12-15,78.86973571777344
2023-12-18,79.57454681396484
2023-12-19,80.36743927001953
2023-12-20,79.01656341552734
2023-12-21,79.49622344970703
2023-12-22,79.73117065429688
2023-12-26,79.99547576904297
2023-12-27,80.18145751953125
2023-12-28,80.37724304199219
2023-12-29,80.7590103149414
2024-01-02,81.52255249023438
2024-01-03,81.4344482421875
2024-01-04,80.563232421875
2024-01-05,80.974365234375
2024-01-08,81.12120056152344
2024-01-09,78.85016632080078
2024-01-10,80.89604949951172
2024-01-11,80.94499969482422
2024-01-12,80.99393463134766
2024-01-16,80.78837585449219
2024-01-17,81.08204650878906
2024-01-18,81.8455810546875
2024-01-19,82.58954620361328
2024-01-22,82.716796875
2024-01-23,82.85385131835938
2024-01-24,83.20624542236328
2024-01-25,83.09856414794922
2024-01-26,83.50969696044922
2024-01-29,82.80490112304688
2024-01-30,83.92084503173828
2024-01-31,82.56017303466797
2024-02-01,74.59194946289062
2024-02-02,75.19886779785156
2024-02-05,74.7192153930664
2024-02-06,75.29676055908203
2024-02-07,77.16645812988281
2024-02-08,76.4616470336914
2024-02-09,76.57911682128906
2024-02-12,76.85321044921875
2024-02-13,76.41270446777344
2024-02-14,77.25455474853516
2024-02-15,78.47817993164062
2024-02-16,77.70484924316406
2024-02-20,77.60633850097656
2024-02-21,78.07918548583984
2024-02-22,78.46337127685547
2024-02-23,79.2120590209961
2024-02-26,78.51262664794922
2024-02-27,79.0150375366211
2024-02-28,79.35982513427734
2024-02-29,79.5371322631836
2024-03-01,79.23175811767578
2024-03-04,78.55203247070312
2024-03-05,79.62580108642578
2024-03-06,80.93598937988281
2024-03-07,81.06404876708984
2024-03-08,80.88673400878906
2024-03-11,81.9309310913086
2024-03-12,81.70436096191406
2024-03-13,82.55155944824219
2024-03-14,82.32498168945312
2024-03-15,83.1130599975586
2024-03-18,83.23126983642578
2024-03-19,83.08350372314453
2024-03-20,83.71397399902344
2024-03-21,83.75336456298828
2024-03-22,82.90619659423828
2024-03-25,83.54650115966797
2024-03-26,83.68441772460938
2024-03-27,84.34444427490234
2024-03-28,84.58086395263672
2024-04-01,83.92084503173828
2024-04-02,83.66472625732422
2024-04-03,83.91099548339844
2024-04-04,83.10321044921875
2024-04-05,84.14741516113281
2024-04-08,83.87158966064453
2024-04-09,81.9309310913086
2024-04-10,81.68466186523438
2024-04-11,78.45352935791016
2024-04-12,79.08399200439453
2024-04-15,79.07414245605469
2024-04-16,79.23175811767578
2024-04-17,79.06430053710938
2024-04-18,79.77357482910156
2024-04-19,81.99005126953125
2024-04-22,82.27571868896484
2024-04-23,82.5022964477539
2024-04-24,83.02439880371094
2024-04-25,82.48259735107422
2024-04-26,82.3643798828125
2024-04-29,83.28053283691406
2024-04-30,82.4037857055664
2024-05-01,83.3100814819336
2024-05-02,82.78797912597656
2024-05-03,81.9703369140625
2024-05-06,83.46769714355469
2024-05-07,83.41844177246094
2024-05-08,83.56620788574219
2024-05-09,84.1080093383789
2024-05-10,84.7975845336914
2024-05-13,84.59071350097656
2024-05-14,85.01431274414062
2024-05-15,86.1767349243164
2024-05-16,85.84178924560547
2024-05-17,87.05347442626953
2024-05-20,86.38359832763672
2024-05-21,86.77989959716797
2024-05-22,86.84925842285156
2024-05-23,85.9773941040039
2024-05-24,86.87897491455078
2024-05-28,86.45294952392578
2024-05-29,86.37369537353516
2024-05-30,87.16629791259766
2024-05-31,89.03881072998047
2024-06-03,88.08769226074219
2024-06-04,87.2257308959961
2024-06-05,87.56259155273438
2024-06-06,87.53286743164062
2024-06-07,87.96880340576172
2024-06-10,87.58240509033203
2024-06-11,86.76008605957031
2024-06-12,87.37435150146484
2024-06-13,86.50248718261719
2024-06-14,86.2349853515625
2024-06-17,87.14647674560547
2024-06-18,88.16694641113281
2024-06-20,88.9298324584961
2024-06-21,88.84066009521484
2024-06-24,89.59363555908203
2024-06-25,89.17752075195312
2024-06-26,88.39482879638672
2024-06-27,88.33538055419922
2024-06-28,88.48399353027344
2024-07-01,88.23629760742188
2024-07-02,88.6028823852539
2024-07-03,88.26602172851562
2024-07-05,88.22640228271484
2024-07-08,87.7012939453125
2024-07-09,88.10750579833984
2024-07-10,89.37567138671875
2024-07-11,91.56522369384766
2024-07-12,91.78319549560547
2024-07-15,92.50643920898438
2024-07-16,92.68477630615234
2024-07-17,93.19005584716797
2024-07-18,93.41793823242188
2024-07-19,92.05070495605469
2024-07-22,93.62599182128906
2024-07-23,93.4476547241211
2024-07-24,93.26931762695312
2024-07-25,93.24950408935547
2024-07-26,93.94303131103516
2024-07-29,93.66561889648438
2024-07-30,94.47804260253906
2024-07-31,94.49784851074219
2024-08-01,100.7098617553711
2024-08-02,98.32215118408203
2024-08-05,96.27129364013672
2024-08-06,97.68807220458984
2024-08-07,98.37168884277344
2024-08-08,99.92716979980469
2024-08-09,100.27393341064453
2024-08-12,100.25411987304688
2024-08-13,100.78912353515625
2024-08-14,101.42321014404297
2024-08-15,101.59162902832031
2024-08-16,103.79109954833984
2024-08-19,104.2369384765625
2024-08-20,103.83073425292969
2024-08-21,104.86604309082031
2024-08-22,106.13033294677734
2024-08-23,106.85704803466797
2024-08-26,107.02628326416016
2024-08-27,107.22538757324219
2024-08-28,108.34034729003906
2024-08-29,109.1367416381836
2024-08-30,109.86346435546875
2024-09-03,108.57926940917969
2024-09-04,109.99287414550781
2024-09-05,109.19647979736328
2024-09-06,108.40007781982422
2024-09-09,108.90778350830078
2024-09-10,107.95210266113281
2024-09-11,106.87696075439453
2024-09-12,107.48421478271484
2024-09-13,108.10142517089844
2024-09-16,109.67431640625
2024-09-17,109.06706237792969
2024-09-18,108.46975708007812
2024-09-19,107.3846664428711
2024-09-20,107.43444061279297
2024-09-23,109.52498626708984
2024-09-24,108.609130859375
2024-09-25,109.19647979736328
2024-09-26,109.57476806640625
2024-09-27,110.09242248535156
2024-09-30,111.29698944091797
2024-10-01,112.31239318847656
2024-10-02,113.71605682373047
2024-10-03,113.01919555664062
2024-10-04,114.74141693115234
2024-10-07,111.33679962158203
2024-10-08,111.9639663696289
2024-10-09,110.56031036376953
2024-10-10,111.10784149169922
2024-10-11,112.75041961669922
2024-10-14,113.55677032470703
2024-10-15,113.47712707519531
2024-10-16,113.86537170410156
2024-10-17,114.47262573242188
2024-10-18,113.98483276367188
2024-10-21,112.24270629882812
2024-10-22,111.65536499023438
2024-10-23,111.63545227050781
2024-10-24,111.50604248046875
2024-10-25,109.25621032714844
2024-10-28,109.29602813720703
2024-10-29,109.50508117675781
2024-10-30,109.59467315673828
2024-10-31,104.31852722167969
2024-11-01,104.23888397216797
2024-11-04,104.03978729248047
2024-11-05,105.08505249023438
2024-11-06,108.0715560913086
2024-11-07,106.95660400390625
2024-11-08,107.7828598022461
2024-11-11,109.93314361572266
2024-11-12,110.15216064453125
2024-11-13,109.94310760498047
2024-11-14,109.1865234375
2024-11-15,110.81914520263672
2024-11-18,111.53590393066406
2024-11-19,110.62999725341797
2024-11-20,110.23999786376953
2024-11-21,111.7300033569336
2024-11-22,112.38999938964844
2024-11-25,113.19999694824219
2024-11-26,114.0199966430664
2024-11-27,114.0999984741211
2024-11-29,114.0
2024-12-02,111.4000015258789
2024-12-03,106.76000213623047
2024-12-04,106.98999786376953
2024-12-05,107.75
2024-12-06,107.30999755859375
2024-12-09,105.0
2024-12-10,104.22000122070312
2024-12-11,104.20999908447266
2024-12-12,104.37999725341797
2024-12-13,104.5199966430664
2024-12-16,103.80999755859375
2024-12-17,102.75
