,LRCX
2023-03-23,48.7550163269043
2023-03-24,46.750205993652344
2023-03-27,46.16450881958008
2023-03-28,45.16908264160156
2023-03-29,48.02498245239258
2023-03-30,49.47853469848633
2023-03-31,49.363067626953125
2023-04-03,48.56133270263672
2023-04-04,46.957862854003906
2023-04-05,45.95126724243164
2023-04-06,45.980133056640625
2023-04-10,47.2530403137207
2023-04-11,47.2576904296875
2023-04-12,46.285560607910156
2023-04-13,46.40474319458008
2023-04-14,46.63660430908203
2023-04-17,45.874908447265625
2023-04-18,46.12725830078125
2023-04-19,45.72219467163086
2023-04-20,49.0278434753418
2023-04-21,48.15906524658203
2023-04-24,47.89740753173828
2023-04-25,46.53231430053711
2023-04-26,46.3162841796875
2023-04-27,48.31736373901367
2023-04-28,48.8006477355957
2023-05-01,48.77735900878906
2023-05-02,48.59578323364258
2023-05-03,47.91324234008789
2023-05-04,47.69813919067383
2023-05-05,49.32954025268555
2023-05-08,49.0529899597168
2023-05-09,48.02684020996094
2023-05-10,49.10047149658203
2023-05-11,49.11724090576172
2023-05-12,49.081851959228516
2023-05-15,51.42560577392578
2023-05-16,52.04576110839844
2023-05-17,53.45927047729492
2023-05-18,55.75273895263672
2023-05-19,54.83274841308594
2023-05-22,54.479835510253906
2023-05-23,53.40153884887695
2023-05-24,52.691993713378906
2023-05-25,56.065608978271484
2023-05-26,58.500614166259766
2023-05-30,58.65984344482422
2023-05-31,57.42511749267578
2023-06-01,57.71936798095703
2023-06-02,57.142974853515625
2023-06-05,56.39244842529297
2023-06-06,57.00608825683594
2023-06-07,56.873863220214844
2023-06-08,57.22398376464844
2023-06-09,56.48370361328125
2023-06-12,58.433570861816406
2023-06-13,59.89469909667969
2023-06-14,60.324607849121094
2023-06-15,59.459991455078125
2023-06-16,58.66049575805664
2023-06-20,58.816566467285156
2023-06-21,58.00461959838867
2023-06-22,59.35179901123047
2023-06-23,58.28803253173828
2023-06-26,59.395843505859375
2023-06-27,62.156280517578125
2023-06-28,61.48795700073242
2023-06-29,61.313697814941406
2023-06-30,61.55306625366211
2023-07-03,62.33150100708008
2023-07-05,60.18577575683594
2023-07-06,59.459991455078125
2023-07-07,59.160301208496094
2023-07-10,60.095767974853516
2023-07-11,59.308719635009766
2023-07-12,59.61319351196289
2023-07-13,61.116451263427734
2023-07-14,61.1413459777832
2023-07-17,63.200904846191406
2023-07-18,62.80546569824219
2023-07-19,61.289756774902344
2023-07-20,58.93529510498047
2023-07-21,59.711814880371094
2023-07-24,61.18634796142578
2023-07-25,62.25969696044922
2023-07-26,61.50614929199219
2023-07-27,67.21086883544922
2023-07-28,69.05976104736328
2023-07-31,68.79454803466797
2023-08-01,68.54655456542969
2023-08-02,65.67217254638672
2023-08-03,66.38837432861328
2023-08-04,66.11070251464844
2023-08-07,67.53736114501953
2023-08-08,66.64116668701172
2023-08-09,65.6884536743164
2023-08-10,65.72100830078125
2023-08-11,62.42533493041992
2023-08-14,63.883583068847656
2023-08-15,62.794925689697266
2023-08-16,61.8814811706543
2023-08-17,62.098838806152344
2023-08-18,62.518211364746094
2023-08-21,64.07892608642578
2023-08-22,63.84720230102539
2023-08-23,64.9262924194336
2023-08-24,62.804500579833984
2023-08-25,63.220054626464844
2023-08-28,63.79934310913086
2023-08-29,65.55439758300781
2023-08-30,65.73440551757812
2023-08-31,67.25394439697266
2023-09-01,67.2118148803711
2023-09-05,67.09789276123047
2023-09-06,66.66412353515625
2023-09-07,64.79320526123047
2023-09-08,64.04444885253906
2023-09-11,63.54655456542969
2023-09-12,64.43704223632812
2023-09-13,65.02544403076172
2023-09-14,64.80528259277344
2023-09-15,61.51580810546875
2023-09-18,62.75380325317383
2023-09-19,61.717201232910156
2023-09-20,61.09623718261719
2023-09-21,60.26003646850586
2023-09-22,61.120914459228516
2023-09-25,61.26701736450195
2023-09-26,59.82664108276367
2023-09-27,60.6085319519043
2023-09-28,61.95117950439453
2023-09-29,61.877132415771484
2023-10-02,62.28289031982422
2023-10-03,61.02219009399414
2023-10-04,62.43097686767578
2023-10-05,61.784339904785156
2023-10-06,62.009422302246094
2023-10-09,61.96796417236328
2023-10-10,62.62842559814453
2023-10-11,63.354042053222656
2023-10-12,64.66016387939453
2023-10-13,63.688720703125
2023-10-16,64.23959350585938
2023-10-17,64.1655502319336
2023-10-18,63.40439224243164
2023-10-19,59.42681121826172
2023-10-20,59.26885223388672
2023-10-23,59.19283676147461
2023-10-24,59.631168365478516
2023-10-25,57.589561462402344
2023-10-26,57.76628112792969
2023-10-27,57.65669631958008
2023-10-30,57.6053581237793
2023-10-31,58.07133483886719
2023-11-01,59.89179992675781
2023-11-02,61.5325927734375
2023-11-03,62.59880828857422
2023-11-06,63.0894660949707
2023-11-07,63.307640075683594
2023-11-08,63.93158721923828
2023-11-09,64.19615936279297
2023-11-10,67.66827392578125
2023-11-13,66.48358917236328
2023-11-14,68.60517120361328
2023-11-15,68.89936065673828
2023-11-16,69.15011596679688
2023-11-17,69.14025115966797
2023-11-20,70.99723815917969
2023-11-21,69.83427429199219
2023-11-22,70.83040618896484
2023-11-24,70.8343505859375
2023-11-27,71.32303619384766
2023-11-28,70.1324234008789
2023-11-29,70.48782348632812
2023-11-30,70.67835998535156
2023-12-01,71.28650665283203
2023-12-04,70.09984588623047
2023-12-05,68.82433319091797
2023-12-06,68.6002426147461
2023-12-07,69.89944458007812
2023-12-08,69.41963958740234
2023-12-11,72.6202621459961
2023-12-12,72.38763427734375
2023-12-13,72.7251968383789
2023-12-14,75.94841003417969
2023-12-15,76.57107543945312
2023-12-18,76.2166748046875
2023-12-19,77.31450653076172
2023-12-20,74.73277282714844
2023-12-21,76.90962982177734
2023-12-22,77.21353912353516
2023-12-26,78.76971435546875
2023-12-27,78.69249725341797
2023-12-28,78.17179870605469
2023-12-29,77.53724670410156
2024-01-02,74.17545318603516
2024-01-03,72.95089721679688
2024-01-04,72.37179565429688
2024-01-05,72.5024642944336
2024-01-08,74.95353698730469
2024-01-09,74.44471740722656
2024-01-10,74.21405792236328
2024-01-11,75.25447082519531
2024-01-12,75.20201110839844
2024-01-16,75.34752655029297
2024-01-17,74.53182220458984
2024-01-18,77.77384185791016
2024-01-19,81.79988098144531
2024-01-22,82.51461029052734
2024-01-23,82.20278930664062
2024-01-24,83.9618911743164
2024-01-25,85.68832397460938
2024-01-26,83.05907440185547
2024-01-29,83.728271484375
2024-01-30,82.73734283447266
2024-01-31,81.68604278564453
2024-02-01,82.3829574584961
2024-02-02,83.02542114257812
2024-02-05,84.27471923828125
2024-02-06,82.62152862548828
2024-02-07,83.99950408935547
2024-02-08,85.56558227539062
2024-02-09,90.24002075195312
2024-02-12,89.88563537597656
2024-02-13,88.36015319824219
2024-02-14,90.64788055419922
2024-02-15,90.45780944824219
2024-02-16,91.67047119140625
2024-02-20,89.13724517822266
2024-02-21,89.28473663330078
2024-02-22,93.48502349853516
2024-02-23,91.91499328613281
2024-02-26,92.9306640625
2024-02-27,92.1357421875
2024-02-28,91.33786010742188
2024-02-29,92.88017272949219
2024-03-01,97.16458129882812
2024-03-04,96.76762390136719
2024-03-05,95.34014892578125
2024-03-06,97.19725036621094
2024-03-07,98.45545196533203
2024-03-08,94.70164489746094
2024-03-11,92.1822738647461
2024-03-12,94.32809448242188
2024-03-13,91.93524169921875
2024-03-14,91.83306121826172
2024-03-15,90.28644561767578
2024-03-18,91.79338073730469
2024-03-19,92.36580657958984
2024-03-20,94.15448760986328
2024-03-21,97.4769058227539
2024-03-22,97.01361083984375
2024-03-25,96.37472534179688
2024-03-26,95.955078125
2024-03-27,95.80032348632812
2024-03-28,96.38562774658203
2024-04-01,97.39952087402344
2024-04-02,95.96500396728516
2024-04-03,97.06022644042969
2024-04-04,94.40746307373047
2024-04-05,96.08900451660156
2024-04-08,95.95805358886719
2024-04-09,96.56122589111328
2024-04-10,95.4005126953125
2024-04-11,97.56717681884766
2024-04-12,94.94417572021484
2024-04-15,93.86579895019531
2024-04-16,95.55825805664062
2024-04-17,90.50172424316406
2024-04-18,88.18624877929688
2024-04-19,86.3340835571289
2024-04-22,86.11780548095703
2024-04-23,88.03743743896484
2024-04-24,87.78644561767578
2024-04-25,89.4312973022461
2024-04-26,91.80231475830078
2024-04-29,92.1435775756836
2024-04-30,88.73089599609375
2024-05-01,86.12078094482422
2024-05-02,87.66641235351562
2024-05-03,90.1316909790039
2024-05-06,91.719970703125
2024-05-07,90.76461791992188
2024-05-08,90.60292053222656
2024-05-09,90.0334701538086
2024-05-10,90.81521606445312
2024-05-13,89.66144561767578
2024-05-14,90.52950286865234
2024-05-15,94.02254486083984
2024-05-16,93.54138946533203
2024-05-17,90.48286437988281
2024-05-20,93.4560775756836
2024-05-21,95.63465118408203
2024-05-22,95.81024932861328
2024-05-23,95.05230712890625
2024-05-24,96.28643035888672
2024-05-28,96.35487365722656
2024-05-29,94.56718444824219
2024-05-30,94.31520080566406
2024-05-31,92.50370025634766
2024-06-03,92.82017517089844
2024-06-04,91.54041290283203
2024-06-05,96.4005126953125
2024-06-06,95.455078125
2024-06-07,95.50765991210938
2024-06-10,99.5106201171875
2024-06-11,99.18125915527344
2024-06-12,102.93917846679688
2024-06-13,103.0254898071289
2024-06-14,102.77549743652344
2024-06-17,106.31912994384766
2024-06-18,108.2950439453125
2024-06-20,105.48523712158203
2024-06-21,104.39591979980469
2024-06-24,101.81868743896484
2024-06-25,104.64936828613281
2024-06-26,104.9336166381836
2024-06-27,104.94058227539062
2024-06-28,105.83708953857422
2024-07-01,105.41765594482422
2024-07-02,106.62923431396484
2024-07-03,107.61520385742188
2024-07-05,108.11812591552734
2024-07-08,109.49072265625
2024-07-09,110.57806396484375
2024-07-10,112.04409790039062
2024-07-11,105.34908294677734
2024-07-12,106.33106994628906
2024-07-15,106.260498046875
2024-07-16,106.9443130493164
2024-07-17,96.17920684814453
2024-07-18,94.68038940429688
2024-07-19,91.1529769897461
2024-07-22,97.11151123046875
2024-07-23,95.38507843017578
2024-07-24,90.43338775634766
2024-07-25,87.87406158447266
2024-07-26,88.9196548461914
2024-07-29,88.69105529785156
2024-07-30,84.96585845947266
2024-07-31,91.5634765625
2024-08-01,82.52777862548828
2024-08-02,75.83575439453125
2024-08-05,76.57025146484375
2024-08-06,76.54838562011719
2024-08-07,74.34984588623047
2024-08-08,79.42676544189453
2024-08-09,80.29843139648438
2024-08-12,80.5956039428711
2024-08-13,83.56443786621094
2024-08-14,84.0186538696289
2024-08-15,88.46842193603516
2024-08-16,86.58395385742188
2024-08-19,87.59178161621094
2024-08-20,85.76099395751953
2024-08-21,86.80162048339844
2024-08-22,83.0634994506836
2024-08-23,84.22142028808594
2024-08-26,81.39273834228516
2024-08-27,81.5447998046875
2024-08-28,80.02112579345703
2024-08-29,79.24687194824219
2024-08-30,81.60144805908203
2024-09-03,76.10609436035156
2024-09-04,75.97887420654297
2024-09-05,75.13206481933594
2024-09-06,72.9365005493164
2024-09-09,72.98420715332031
2024-09-10,72.71088409423828
2024-09-11,76.2184066772461
2024-09-12,74.32301330566406
2024-09-13,76.503662109375
2024-09-16,75.38550567626953
2024-09-17,76.3694839477539
2024-09-18,75.35559844970703
2024-09-19,78.66543579101562
2024-09-20,77.0822982788086
2024-09-23,78.16796112060547
2024-09-24,78.86383056640625
2024-09-25,80.12894439697266
2024-09-26,84.49054718017578
2024-09-27,82.45878601074219
2024-09-30,81.35816955566406
2024-10-01,79.493896484375
2024-10-02,81.15977478027344
2024-10-03,80.8616943359375
2024-10-04,81.29037475585938
2024-10-07,80.36322784423828
2024-10-08,80.76200103759766
2024-10-09,82.60633850097656
2024-10-10,81.80878448486328
2024-10-11,82.63624572753906
2024-10-14,85.43763732910156
2024-10-15,76.12623596191406
2024-10-16,73.91303253173828
2024-10-17,72.91609191894531
2024-10-18,72.61700439453125
2024-10-21,72.61700439453125
2024-10-22,72.77651977539062
2024-10-23,72.63694763183594
2024-10-24,76.3355941772461
2024-10-25,77.44219207763672
2024-10-28,75.2190170288086
2024-10-29,78.07026672363281
2024-10-30,76.21595764160156
2024-10-31,74.12238311767578
2024-11-01,74.57101440429688
2024-11-04,73.94293975830078
2024-11-05,76.1661148071289
2024-11-06,76.5449447631836
2024-11-07,78.9675064086914
2024-11-08,77.96060180664062
2024-11-11,75.93681335449219
2024-11-12,75.46825408935547
2024-11-13,73.62391662597656
2024-11-14,74.56104278564453
2024-11-15,69.83555603027344
2024-11-18,70.35395812988281
2024-11-19,69.95518493652344
2024-11-20,69.83555603027344
2024-11-21,72.90612030029297
2024-11-22,72.4176254272461
2024-11-25,73.48434448242188
2024-11-26,72.46747589111328
2024-11-27,71.35089874267578
2024-11-29,73.65382385253906
2024-12-02,78.2696533203125
2024-12-03,78.10016632080078
2024-12-04,78.02042388916016
2024-12-05,74.97975158691406
2024-12-06,76.35552978515625
2024-12-09,77.21289825439453
2024-12-10,74.9000015258789
2024-12-11,78.2300033569336
2024-12-12,75.58000183105469
2024-12-13,76.26000213623047
2024-12-16,77.83000183105469
2024-12-17,77.80999755859375
