,V
2021-06-10,228.33761596679688
2021-06-11,229.32339477539062
2021-06-14,228.46449279785156
2021-06-15,227.39088439941406
2021-06-16,224.0919647216797
2021-06-17,226.58082580566406
2021-06-18,224.88255310058594
2021-06-21,228.69876098632812
2021-06-22,230.27011108398438
2021-06-23,229.0500946044922
2021-06-24,230.5726776123047
2021-06-25,231.6267852783203
2021-06-28,228.4742431640625
2021-06-29,230.28964233398438
2021-06-30,228.21075439453125
2021-07-01,229.50881958007812
2021-07-02,232.90533447265625
2021-07-06,233.8520965576172
2021-07-07,234.24249267578125
2021-07-08,230.93382263183594
2021-07-09,232.7492218017578
2021-07-12,232.16360473632812
2021-07-13,236.53611755371094
2021-07-14,240.08880615234375
2021-07-15,242.58737182617188
2021-07-16,242.16769409179688
2021-07-19,234.64263916015625
2021-07-20,236.87771606445312
2021-07-21,237.81466674804688
2021-07-22,238.2831573486328
2021-07-23,243.0460968017578
2021-07-26,244.24656677246094
2021-07-27,244.91029357910156
2021-07-28,241.01600646972656
2021-07-29,241.9724884033203
2021-07-30,240.4792022705078
2021-08-02,234.0277557373047
2021-08-03,231.4022979736328
2021-08-04,230.9923553466797
2021-08-05,234.44749450683594
2021-08-06,235.60890197753906
2021-08-09,234.24249267578125
2021-08-10,232.3588104248047
2021-08-11,229.42098999023438
2021-08-12,226.537841796875
2021-08-13,227.37835693359375
2021-08-16,230.02696228027344
2021-08-17,229.21575927734375
2021-08-18,226.38145446777344
2021-08-19,226.32284545898438
2021-08-20,226.11756896972656
2021-08-23,228.83457946777344
2021-08-24,228.93234252929688
2021-08-25,227.31973266601562
2021-08-26,225.29664611816406
2021-08-27,227.41744995117188
2021-08-30,225.9905242919922
2021-08-31,223.9088134765625
2021-09-01,224.9056854248047
2021-09-02,219.1002655029297
2021-09-03,220.00921630859375
2021-09-07,221.14292907714844
2021-09-08,223.89901733398438
2021-09-09,222.3352813720703
2021-09-10,219.81373596191406
2021-09-13,219.54010009765625
2021-09-14,217.97634887695312
2021-09-15,218.7386474609375
2021-09-16,219.2468719482422
2021-09-17,216.725341796875
2021-09-20,215.0638427734375
2021-09-21,215.18112182617188
2021-09-22,217.7026824951172
2021-09-23,223.13671875
2021-09-24,226.34234619140625
2021-09-27,224.3974609375
2021-09-28,220.44900512695312
2021-09-29,221.5436248779297
2021-09-30,217.7026824951172
2021-10-01,225.23797607421875
2021-10-04,219.63780212402344
2021-10-05,219.19798278808594
2021-10-06,221.3774871826172
2021-10-07,225.32594299316406
2021-10-08,225.05227661132812
2021-10-11,220.00921630859375
2021-10-12,218.97320556640625
2021-10-13,217.41928100585938
2021-10-14,220.07757568359375
2021-10-15,225.75595092773438
2021-10-18,225.4236602783203
2021-10-19,228.2286376953125
2021-10-20,226.17623901367188
2021-10-21,225.02296447753906
2021-10-22,225.9905242919922
2021-10-25,228.5804901123047
2021-10-26,226.56715393066406
2021-10-27,210.89064025878906
2021-10-28,205.08517456054688
2021-10-29,206.97149658203125
2021-11-01,207.6458282470703
2021-11-02,204.40106201171875
2021-11-03,203.3846435546875
2021-11-04,204.04922485351562
2021-11-05,211.76043701171875
2021-11-08,215.49388122558594
2021-11-09,208.5547637939453
2021-11-10,211.04647827148438
2021-11-11,206.0140838623047
2021-11-12,207.64915466308594
2021-11-15,207.854736328125
2021-11-16,210.67442321777344
2021-11-17,200.76632690429688
2021-11-18,199.0725555419922
2021-11-19,196.65426635742188
2021-11-22,191.4848175048828
2021-11-23,194.3339080810547
2021-11-24,198.9942169189453
2021-11-26,193.511474609375
2021-11-29,192.17996215820312
2021-11-30,189.7127227783203
2021-12-01,186.17831420898438
2021-12-02,194.13807678222656
2021-12-03,192.20932006835938
2021-12-06,198.43614196777344
2021-12-07,203.02796936035156
2021-12-08,204.61404418945312
2021-12-09,206.96380615234375
2021-12-10,208.9316864013672
2021-12-13,206.60154724121094
2021-12-14,205.5833282470703
2021-12-15,207.864501953125
2021-12-16,209.88140869140625
2021-12-17,207.4435272216797
2021-12-20,204.36929321289062
2021-12-21,210.8702392578125
2021-12-22,213.396240234375
2021-12-23,212.0842742919922
2021-12-27,213.07313537597656
2021-12-28,213.48434448242188
2021-12-29,213.601806640625
2021-12-30,213.30809020996094
2021-12-31,212.1724090576172
2022-01-03,216.79356384277344
2022-01-04,217.80198669433594
2022-01-05,215.3935089111328
2022-01-06,215.1487274169922
2022-01-07,212.41717529296875
2022-01-10,207.53163146972656
2022-01-11,209.8911590576172
2022-01-12,211.1933135986328
2022-01-13,210.4982147216797
2022-01-14,210.17510986328125
2022-01-18,211.1933135986328
2022-01-19,210.18490600585938
2022-01-20,209.86183166503906
2022-01-21,201.6180877685547
2022-01-24,197.62353515625
2022-01-25,197.7703857421875
2022-01-26,201.5593719482422
2022-01-27,201.83348083496094
2022-01-28,223.2259979248047
2022-01-31,221.43429565429688
2022-02-01,227.4947052001953
2022-02-02,230.4906463623047
2022-02-03,226.69186401367188
2022-02-04,223.6078338623047
2022-02-07,222.40357971191406
2022-02-08,223.16725158691406
2022-02-09,226.035888671875
2022-02-10,221.2257843017578
2022-02-11,220.3432159423828
2022-02-14,220.9806365966797
2022-02-15,223.41265869140625
2022-02-16,224.393310546875
2022-02-17,220.2647247314453
2022-02-18,218.38189697265625
2022-02-22,217.0383758544922
2022-02-23,211.77227783203125
2022-02-24,213.09616088867188
2022-02-25,215.02806091308594
2022-02-28,211.93899536132812
2022-03-01,204.92733764648438
2022-03-02,204.44680786132812
2022-03-03,203.22097778320312
2022-03-04,196.4152374267578
2022-03-07,187.01077270507812
2022-03-08,188.00123596191406
2022-03-09,195.89547729492188
2022-03-10,194.1400909423828
2022-03-11,192.9044952392578
2022-03-14,196.45448303222656
2022-03-15,202.15208435058594
2022-03-16,207.7711944580078
2022-03-17,209.32064819335938
2022-03-18,214.87115478515625
2022-03-21,212.84117126464844
2022-03-22,214.2435302734375
2022-03-23,210.52687072753906
2022-03-24,213.10597229003906
2022-03-25,214.20428466796875
2022-03-28,216.49903869628906
2022-03-29,223.70681762695312
2022-03-30,219.6175079345703
2022-03-31,217.47972106933594
2022-04-01,221.9808807373047
2022-04-04,223.334228515625
2022-04-05,221.7161407470703
2022-04-06,214.77310180664062
2022-04-07,211.96841430664062
2022-04-08,212.78236389160156
2022-04-11,210.5955047607422
2022-04-12,207.310302734375
2022-04-13,209.14414978027344
2022-04-14,208.6734161376953
2022-04-18,209.04608154296875
2022-04-19,211.5271453857422
2022-04-20,213.57669067382812
2022-04-21,212.26260375976562
2022-04-22,204.14279174804688
2022-04-25,205.8883514404297
2022-04-26,197.2095489501953
2022-04-27,209.9678955078125
2022-04-28,216.39117431640625
2022-04-29,209.00685119628906
2022-05-02,207.43780517578125
2022-05-03,204.5252685546875
2022-05-04,210.36993408203125
2022-05-05,201.26950073242188
2022-05-06,198.8963165283203
2022-05-09,189.2662811279297
2022-05-10,189.83505249023438
2022-05-11,192.91432189941406
2022-05-12,190.58079528808594
2022-05-13,195.74888610839844
2022-05-16,194.35372924804688
2022-05-17,200.43556213378906
2022-05-18,196.4956512451172
2022-05-19,193.92138671875
2022-05-20,195.55238342285156
2022-05-23,203.93336486816406
2022-05-24,199.08949279785156
2022-05-25,200.27835083007812
2022-05-26,204.9060516357422
2022-05-27,209.16041564941406
2022-05-31,208.46279907226562
2022-06-01,206.26193237304688
2022-06-02,211.29248046875
2022-06-03,208.9344024658203
2022-06-06,209.2193603515625
2022-06-07,210.7521209716797
2022-06-08,209.7695770263672
2022-06-09,202.50869750976562
2022-06-10,196.0240020751953
2022-06-13,188.90069580078125
2022-06-14,190.138671875
2022-06-15,192.73252868652344
2022-06-16,185.74676513671875
2022-06-17,186.68997192382812
2022-06-21,190.9934539794922
2022-06-22,190.43344116210938
2022-06-23,193.20416259765625
2022-06-24,201.91915893554688
2022-06-27,200.00323486328125
2022-06-28,194.65830993652344
2022-06-29,196.01417541503906
2022-06-30,193.4497833251953
2022-07-01,195.6997528076172
2022-07-05,197.03599548339844
2022-07-06,197.60585021972656
2022-07-07,199.25650024414062
2022-07-08,200.01307678222656
2022-07-11,201.47703552246094
2022-07-12,201.24124145507812
2022-07-13,200.58291625976562
2022-07-14,202.3121795654297
2022-07-15,206.37001037597656
2022-07-18,203.5894775390625
2022-07-19,209.9267578125
2022-07-20,209.64183044433594
2022-07-21,212.4125518798828
2022-07-22,209.966064453125
2022-07-25,210.526123046875
2022-07-26,208.77723693847656
2022-07-27,206.79251098632812
2022-07-28,207.65713500976562
2022-07-29,208.4038543701172
2022-08-01,207.6669464111328
2022-08-02,202.6560516357422
2022-08-03,204.83726501464844
2022-08-04,209.74008178710938
2022-08-05,212.09812927246094
2022-08-08,209.59271240234375
2022-08-09,206.58615112304688
2022-08-10,208.39404296875
2022-08-11,207.75918579101562
2022-08-12,208.00521850585938
2022-08-15,213.01515197753906
2022-08-16,213.7238311767578
2022-08-17,211.14505004882812
2022-08-18,211.86355590820312
2022-08-19,209.47181701660156
2022-08-22,205.32803344726562
2022-08-23,203.5465087890625
2022-08-24,203.41854858398438
2022-08-25,206.5189971923828
2022-08-26,199.69802856445312
2022-08-29,199.14683532714844
2022-08-30,198.2117919921875
2022-08-31,195.5837860107422
2022-09-01,196.98146057128906
2022-09-02,194.6487274169922
2022-09-06,195.51487731933594
2022-09-07,197.26686096191406
2022-09-08,197.5523223876953
2022-09-09,201.97169494628906
2022-09-12,203.37921142578125
2022-09-13,196.5286865234375
2022-09-14,196.27276611328125
2022-09-15,192.29632568359375
2022-09-16,190.25889587402344
2022-09-19,190.09156799316406
2022-09-20,189.0482635498047
2022-09-21,184.07769775390625
2022-09-22,182.8670654296875
2022-09-23,181.06585693359375
2022-09-26,177.7488555908203
2022-09-27,175.07164001464844
2022-09-28,176.3610382080078
2022-09-29,177.22718811035156
2022-09-30,174.8551025390625
2022-10-03,178.79217529296875
2022-10-04,182.72926330566406
2022-10-05,184.7174530029297
2022-10-06,182.67019653320312
2022-10-07,180.93789672851562
2022-10-10,179.3138427734375
2022-10-11,176.32168579101562
2022-10-12,175.43582153320312
2022-10-13,181.7548370361328
2022-10-14,179.74691772460938
2022-10-17,182.33554077148438
2022-10-18,184.225341796875
2022-10-19,183.47732543945312
2022-10-20,184.27456665039062
2022-10-21,187.375
2022-10-24,187.7096405029297
2022-10-25,191.32191467285156
2022-10-26,200.13108825683594
2022-10-27,201.0759735107422
2022-10-28,206.04653930664062
2022-10-31,203.90086364746094
2022-11-01,203.67446899414062
2022-11-02,197.7885284423828
2022-11-03,191.68609619140625
2022-11-04,193.88099670410156
2022-11-07,196.951904296875
2022-11-08,198.6055145263672
2022-11-09,191.3056182861328
2022-11-10,202.7881317138672
2022-11-11,202.225830078125
2022-11-14,204.0606689453125
2022-11-15,207.1483154296875
2022-11-16,207.29627990722656
2022-11-17,208.13479614257812
2022-11-18,207.9473419189453
2022-11-21,203.52796936035156
2022-11-22,207.4836883544922
2022-11-23,208.86476135253906
2022-11-25,210.89686584472656
2022-11-28,208.40110778808594
2022-11-29,206.23086547851562
2022-11-30,214.0634307861328
2022-12-01,214.0634307861328
2022-12-02,214.71450805664062
2022-12-05,210.78834533691406
2022-12-06,206.25062561035156
2022-12-07,204.997802734375
2022-12-08,206.2703399658203
2022-12-09,205.87574768066406
2022-12-12,211.68603515625
2022-12-13,210.1570281982422
2022-12-14,210.43324279785156
2022-12-15,205.09646606445312
2022-12-16,204.0902557373047
2022-12-19,202.04827880859375
2022-12-20,202.58096313476562
2022-12-21,204.0113525390625
2022-12-22,202.2850341796875
2022-12-23,203.0446014404297
2022-12-27,203.49835205078125
2022-12-28,202.21595764160156
2022-12-29,205.24441528320312
2022-12-30,204.94847106933594
2023-01-03,204.58348083496094
2023-01-04,209.7328338623047
2023-01-05,208.25314331054688
2023-01-06,214.8032684326172
2023-01-09,215.6417999267578
2023-01-10,218.0980682373047
2023-01-11,219.0944366455078
2023-01-12,220.59385681152344
2023-01-13,220.04144287109375
2023-01-17,219.9822235107422
2023-01-18,216.49014282226562
2023-01-19,217.42727661132812
2023-01-20,221.2744903564453
2023-01-23,221.146240234375
2023-01-24,220.86021423339844
2023-01-25,221.85650634765625
2023-01-26,221.6691131591797
2023-01-27,228.3080291748047
2023-01-30,225.9997100830078
2023-01-31,227.09466552734375
2023-02-01,227.77532958984375
2023-02-02,226.45347595214844
2023-02-03,227.0157470703125
2023-02-06,226.3350830078125
2023-02-07,228.18966674804688
2023-02-08,227.08480834960938
2023-02-09,226.689453125
2023-02-10,224.5643768310547
2023-02-13,226.22488403320312
2023-02-14,226.72898864746094
2023-02-15,226.264404296875
2023-02-16,223.2102813720703
2023-02-17,220.96661376953125
2023-02-21,218.0607147216797
2023-02-22,217.46766662597656
2023-02-23,218.5648193359375
2023-02-24,217.0031280517578
2023-02-27,217.79385375976562
2023-02-28,217.3885955810547
2023-03-01,215.82691955566406
2023-03-02,216.51881408691406
2023-03-03,221.17417907714844
2023-03-06,224.11961364746094
2023-03-07,220.58111572265625
2023-03-08,219.6125030517578
2023-03-09,217.45777893066406
2023-03-10,213.6326904296875
2023-03-13,211.98204040527344
2023-03-14,216.1234588623047
2023-03-15,213.8600311279297
2023-03-16,214.927490234375
2023-03-17,214.86817932128906
2023-03-20,215.61935424804688
2023-03-21,219.3752899169922
2023-03-22,217.48744201660156
2023-03-23,220.0078582763672
2023-03-24,218.47584533691406
2023-03-27,219.23692321777344
2023-03-28,217.77406311035156
2023-03-29,220.70960998535156
2023-03-30,219.78053283691406
2023-03-31,222.84457397460938
2023-04-03,226.343505859375
2023-04-04,225.01905822753906
2023-04-05,225.52313232421875
2023-04-06,223.368408203125
2023-04-10,223.80332946777344
2023-04-11,225.79991149902344
2023-04-12,225.1673126220703
2023-04-13,229.99069213867188
2023-04-14,231.30528259277344
2023-04-17,230.7715301513672
2023-04-18,230.89015197753906
2023-04-19,229.87208557128906
2023-04-20,231.87852478027344
2023-04-21,231.3349151611328
2023-04-24,230.0598907470703
2023-04-25,226.92665100097656
2023-04-26,225.5033416748047
2023-04-27,226.35337829589844
2023-04-28,230.0302276611328
2023-05-01,229.81275939941406
2023-05-02,224.34693908691406
2023-05-03,223.35853576660156
2023-05-04,222.98294067382812
2023-05-05,229.09124755859375
2023-05-08,229.5360107421875
2023-05-09,230.5540771484375
2023-05-10,228.587158203125
2023-05-11,228.77532958984375
2023-05-12,229.14175415039062
2023-05-15,230.55792236328125
2023-05-16,228.2405548095703
2023-05-17,230.3994598388672
2023-05-18,231.34030151367188
2023-05-19,231.05307006835938
2023-05-22,229.042724609375
2023-05-23,222.40753173828125
2023-05-24,220.10008239746094
2023-05-25,221.2191619873047
2023-05-26,222.83335876464844
2023-05-30,219.4959716796875
2023-05-31,218.89187622070312
2023-06-01,224.30894470214844
2023-06-02,226.5767822265625
2023-06-05,224.57635498046875
2023-06-06,226.01234436035156
2023-06-07,223.09085083007812
2023-06-08,220.89234924316406
2023-06-09,221.39739990234375
2023-06-12,223.98214721679688
2023-06-13,221.2389373779297
2023-06-14,221.27854919433594
2023-06-15,223.98214721679688
2023-06-16,226.69566345214844
2023-06-20,224.2792510986328
2023-06-21,225.05169677734375
2023-06-22,226.1806640625
2023-06-23,227.3294677734375
2023-06-26,224.11090087890625
2023-06-27,225.1408233642578
2023-06-28,225.75485229492188
2023-06-29,232.05331420898438
2023-06-30,235.1827392578125
2023-07-03,235.6680145263672
2023-07-05,237.13369750976562
2023-07-06,236.56919860839844
2023-07-07,234.1627197265625
2023-07-10,235.85617065429688
2023-07-11,238.22305297851562
2023-07-12,239.8669891357422
2023-07-13,240.9563446044922
2023-07-14,240.80780029296875
2023-07-17,241.62979125976562
2023-07-18,238.44090270996094
2023-07-19,239.08462524414062
2023-07-20,237.30203247070312
2023-07-21,236.9356231689453
2023-07-24,238.41122436523438
2023-07-25,236.38104248046875
2023-07-26,234.80642700195312
2023-07-27,232.1721649169922
2023-07-28,233.46946716308594
2023-07-31,235.43031311035156
2023-08-01,237.4604949951172
2023-08-02,235.26197814941406
2023-08-03,236.4503631591797
2023-08-04,236.6781463623047
2023-08-07,239.1737518310547
2023-08-08,236.9752197265625
2023-08-09,237.44068908691406
2023-08-10,238.28404235839844
2023-08-11,238.1649932861328
2023-08-14,241.00265502929688
2023-08-15,237.95663452148438
2023-08-16,237.42083740234375
2023-08-17,235.51583862304688
2023-08-18,236.30960083007812
2023-08-21,237.58953857421875
2023-08-22,238.6908416748047
2023-08-23,240.40733337402344
2023-08-24,237.59942626953125
2023-08-25,240.67523193359375
2023-08-28,241.92539978027344
2023-08-29,243.423583984375
2023-08-30,244.306640625
2023-08-31,243.76092529296875
2023-09-01,246.1719512939453
2023-09-05,243.423583984375
2023-09-06,244.2371826171875
2023-09-07,245.20953369140625
2023-09-08,245.3583526611328
2023-09-11,245.28890991210938
2023-09-12,245.36827087402344
2023-09-13,245.89413452148438
2023-09-14,239.61358642578125
2023-09-15,239.1869659423828
2023-09-18,242.74891662597656
2023-09-19,241.65750122070312
2023-09-20,239.9707794189453
2023-09-21,234.7617950439453
2023-09-22,233.24375915527344
2023-09-25,231.53717041015625
2023-09-26,227.8561553955078
2023-09-27,227.7073211669922
2023-09-28,229.85044860839844
2023-09-29,228.2133331298828
2023-10-02,229.46348571777344
2023-10-03,227.02272033691406
2023-10-04,229.41387939453125
2023-10-05,231.65621948242188
2023-10-06,233.20404052734375
2023-10-09,232.60874938964844
2023-10-10,234.7518768310547
2023-10-11,233.8390350341797
2023-10-12,234.93045043945312
2023-10-13,235.81349182128906
2023-10-16,238.19476318359375
2023-10-17,239.31593322753906
2023-10-18,235.6150665283203
2023-10-19,231.983642578125
2023-10-20,231.55702209472656
2023-10-23,229.72146606445312
2023-10-24,232.81707763671875
2023-10-25,234.99990844726562
2023-10-26,229.47341918945312
2023-10-27,227.47914123535156
2023-10-30,231.2593536376953
2023-10-31,233.26358032226562
2023-11-01,236.7163848876953
2023-11-02,241.34991455078125
2023-11-03,241.6971893310547
2023-11-06,241.5880584716797
2023-11-07,242.85806274414062
2023-11-08,242.51998901367188
2023-11-09,240.26290893554688
2023-11-10,243.8523406982422
2023-11-13,243.27565002441406
2023-11-14,245.53271484375
2023-11-15,246.69602966308594
2023-11-16,247.15342712402344
2023-11-17,248.13778686523438
2023-11-20,248.5454559326172
2023-11-21,250.7925567626953
2023-11-22,252.27407836914062
2023-11-24,252.85076904296875
2023-11-27,252.69168090820312
2023-11-28,251.49851989746094
2023-11-29,252.78115844726562
2023-11-30,255.2172088623047
2023-12-01,254.988525390625
2023-12-04,252.98997497558594
2023-12-05,253.15899658203125
2023-12-06,252.8408203125
2023-12-07,254.3621063232422
2023-12-08,254.28257751464844
2023-12-11,255.05809020996094
2023-12-12,258.0807800292969
2023-12-13,260.8847351074219
2023-12-14,257.25555419921875
2023-12-15,256.5594787597656
2023-12-18,256.8975524902344
2023-12-19,258.5083312988281
2023-12-20,255.64474487304688
2023-12-21,258.0609130859375
2023-12-22,256.95721435546875
2023-12-26,257.68304443359375
2023-12-27,257.454345703125
2023-12-28,258.9159851074219
2023-12-29,258.8663024902344
2024-01-02,257.39471435546875
2024-01-03,256.5097961425781
2024-01-04,258.1304931640625
2024-01-05,258.2100524902344
2024-01-08,261.0437927246094
2024-01-09,261.82928466796875
2024-01-10,263.05230712890625
2024-01-11,262.52532958984375
2024-01-12,262.6645202636719
2024-01-16,263.7283935546875
2024-01-17,265.1105041503906
2024-01-18,266.6119384765625
2024-01-19,269.35614013671875
2024-01-22,269.6544494628906
2024-01-23,269.714111328125
2024-01-24,270.1018981933594
2024-01-25,271.056396484375
2024-01-26,266.4130554199219
2024-01-29,272.1004333496094
2024-01-30,275.570556640625
2024-01-31,271.70269775390625
2024-02-01,275.4710998535156
2024-02-02,275.6003723144531
2024-02-05,274.0094909667969
2024-02-06,275.1827697753906
2024-02-07,277.7977600097656
2024-02-08,274.71966552734375
2024-02-09,275.3671569824219
2024-02-12,274.01239013671875
2024-02-13,274.7495422363281
2024-02-14,276.4928283691406
2024-02-15,279.8996887207031
2024-02-16,277.4889831542969
2024-02-20,274.0920715332031
2024-02-21,275.6959228515625
2024-02-22,282.6590270996094
2024-02-23,282.5096130371094
2024-02-26,283.0574645996094
2024-02-27,282.0812683105469
2024-02-28,284.53179931640625
2024-02-29,281.5533142089844
2024-03-01,282.0712890625
2024-03-04,279.4513854980469
2024-03-05,278.30584716796875
2024-03-06,279.3517761230469
2024-03-07,277.19012451171875
2024-03-08,278.96331787109375
2024-03-11,279.48126220703125
2024-03-12,282.828369140625
2024-03-13,284.043701171875
2024-03-14,285.3088073730469
2024-03-15,281.9517822265625
2024-03-18,283.9540100097656
2024-03-19,286.24517822265625
2024-03-20,288.16778564453125
2024-03-21,289.2535705566406
2024-03-22,282.1708984375
2024-03-25,280.1287841796875
2024-03-26,279.5211486816406
2024-03-27,277.9471740722656
2024-03-28,278.0069580078125
2024-04-01,277.2100524902344
2024-04-02,277.3694152832031
2024-04-03,275.8951110839844
2024-04-04,272.946533203125
2024-04-05,276.074462890625
2024-04-08,276.6920471191406
2024-04-09,275.6560363769531
2024-04-10,273.4246826171875
2024-04-11,274.6200256347656
2024-04-12,274.8989562988281
2024-04-15,270.2369689941406
2024-04-16,270.30670166015625
2024-04-17,271.6415710449219
2024-04-18,270.3266296386719
2024-04-19,268.74273681640625
2024-04-22,271.2829284667969
2024-04-23,273.0560607910156
2024-04-24,273.96258544921875
2024-04-25,274.1020812988281
2024-04-26,273.4644775390625
2024-04-29,270.7947998046875
2024-04-30,267.57720947265625
2024-05-01,266.2922058105469
2024-05-02,266.5810852050781
2024-05-03,267.4576721191406
2024-05-06,271.62164306640625
2024-05-07,275.39703369140625
2024-05-08,276.1242370605469
2024-05-09,277.46905517578125
2024-05-10,279.66058349609375
2024-05-13,278.3157958984375
2024-05-14,276.672119140625
2024-05-15,280.4176940917969
2024-05-16,279.27996826171875
2024-05-17,279.5394592285156
2024-05-20,277.9825744628906
2024-05-21,275.39776611328125
2024-05-22,275.0284729003906
2024-05-23,273.68121337890625
2024-05-24,273.9406433105469
2024-05-28,270.4377136230469
2024-05-29,268.3219299316406
2024-05-30,270.7570495605469
2024-05-31,271.91473388671875
2024-06-03,269.8388977050781
2024-06-04,271.87481689453125
2024-06-05,273.9506530761719
2024-06-06,276.4855651855469
2024-06-07,278.1123046875
2024-06-10,274.48956298828125
2024-06-11,274.1203308105469
2024-06-12,269.7790222167969
2024-06-13,270.64727783203125
2024-06-14,270.11834716796875
2024-06-17,270.6273193359375
2024-06-18,273.0724182128906
2024-06-20,276.2660217285156
2024-06-21,274.6692199707031
2024-06-24,275.7470397949219
2024-06-25,272.9825744628906
2024-06-26,273.0524597167969
2024-06-27,266.0564880371094
2024-06-28,261.9447326660156
2024-07-01,262.7131652832031
2024-07-02,267.6932067871094
2024-07-03,268.45166015625
2024-07-05,269.81890869140625
2024-07-08,265.8668518066406
2024-07-09,264.9087829589844
2024-07-10,262.4736633300781
2024-07-11,262.0245361328125
2024-07-12,265.2081604003906
2024-07-15,267.91278076171875
2024-07-16,268.7111511230469
2024-07-17,272.1542663574219
2024-07-18,268.6113586425781
2024-07-19,264.9287414550781
2024-07-22,267.1742248535156
2024-07-23,264.2601013183594
2024-07-24,253.6613311767578
2024-07-25,253.23219299316406
2024-07-26,258.94073486328125
2024-07-29,261.07647705078125
2024-07-30,262.5734558105469
2024-07-31,265.1383361816406
2024-08-01,265.3977966308594
2024-08-02,266.0464782714844
2024-08-05,255.92678833007812
2024-08-06,257.7431640625
2024-08-07,256.0066223144531
2024-08-08,259.30999755859375
2024-08-09,259.760009765625
2024-08-12,259.8900146484375
2024-08-13,260.1300048828125
2024-08-14,261.1400146484375
2024-08-15,266.79998779296875
2024-08-16,267.3800048828125
2024-08-19,266.4700012207031
2024-08-20,268.0400085449219
2024-08-21,268.20001220703125
2024-08-22,267.94000244140625
2024-08-23,267.44000244140625
2024-08-26,268.2099914550781
2024-08-27,270.7200012207031
2024-08-28,269.19000244140625
2024-08-29,274.32000732421875
2024-08-30,276.3699951171875
2024-09-03,278.5400085449219
2024-09-04,280.489990234375
2024-09-05,278.6199951171875
2024-09-06,279.3699951171875
2024-09-09,285.6099853515625
2024-09-10,285.3399963378906
2024-09-11,283.9599914550781
2024-09-12,285.3699951171875
2024-09-13,287.3500061035156
2024-09-16,290.4800109863281
2024-09-17,291.55999755859375
2024-09-18,288.4800109863281
2024-09-19,285.239990234375
2024-09-20,284.7699890136719
2024-09-23,288.6300048828125
2024-09-24,272.7799987792969
2024-09-25,269.6300048828125
2024-09-26,271.69000244140625
2024-09-27,275.1700134277344
2024-09-30,274.95001220703125
2024-10-01,277.6000061035156
2024-10-02,277.0
2024-10-03,276.8599853515625
2024-10-04,277.92999267578125
2024-10-07,273.7900085449219
2024-10-08,274.9599914550781
2024-10-09,276.92999267578125
2024-10-10,277.4700012207031
2024-10-11,277.8399963378906
2024-10-14,280.67999267578125
2024-10-15,279.2900085449219
2024-10-16,287.5199890136719
2024-10-17,290.3900146484375
2024-10-18,290.6199951171875
2024-10-21,286.8500061035156
2024-10-22,284.7900085449219
2024-10-23,283.760009765625
2024-10-24,283.2200012207031
2024-10-25,281.7300109863281
2024-10-28,284.19000244140625
2024-10-29,281.8800048828125
2024-10-30,290.1600036621094
2024-10-31,289.8500061035156
2024-11-01,290.739990234375
2024-11-04,291.8500061035156
2024-11-05,293.2900085449219
2024-11-06,307.3999938964844
2024-11-07,305.79998779296875
2024-11-08,307.8699951171875
2024-11-11,310.9200134277344
2024-11-12,309.8500061035156
2024-11-13,309.4800109863281
2024-11-14,308.25
2024-11-15,309.6400146484375
2024-11-18,312.1600036621094
2024-11-19,311.8500061035156
2024-11-20,307.3900146484375
2024-11-21,309.8999938964844
2024-11-22,309.9200134277344
2024-11-25,313.19000244140625
2024-11-26,311.82000732421875
2024-11-27,314.70001220703125
2024-11-29,315.0799865722656
2024-12-02,316.6499938964844
2024-12-03,313.010009765625
2024-12-04,309.8999938964844
2024-12-05,309.0799865722656
2024-12-06,311.010009765625
2024-12-09,308.29998779296875
2024-12-10,312.3800048828125
2024-12-11,313.7900085449219
2024-12-12,314.2300109863281
2024-12-13,314.739990234375
2024-12-16,315.8900146484375
2024-12-17,318.29998779296875
