,APTV
2020-11-19,115.36000061035156
2020-11-20,114.31999969482422
2020-11-23,116.5999984741211
2020-11-24,121.66000366210938
2020-11-25,118.47000122070312
2020-11-27,121.86000061035156
2020-11-30,118.69999694824219
2020-12-01,122.20999908447266
2020-12-02,121.0
2020-12-03,121.16000366210938
2020-12-04,123.3499984741211
2020-12-07,123.45999908447266
2020-12-08,123.06999969482422
2020-12-09,123.7300033569336
2020-12-10,124.1500015258789
2020-12-11,122.23999786376953
2020-12-14,121.6500015258789
2020-12-15,122.61000061035156
2020-12-16,122.83999633789062
2020-12-17,124.88999938964844
2020-12-18,124.30000305175781
2020-12-21,123.31999969482422
2020-12-22,125.04000091552734
2020-12-23,128.35000610351562
2020-12-24,128.4199981689453
2020-12-28,128.13999938964844
2020-12-29,128.07000732421875
2020-12-30,130.7899932861328
2020-12-31,130.2899932861328
2021-01-04,129.50999450683594
2021-01-05,133.38999938964844
2021-01-06,138.11000061035156
2021-01-07,144.8000030517578
2021-01-08,145.55999755859375
2021-01-11,145.0800018310547
2021-01-12,151.08999633789062
2021-01-13,146.05999755859375
2021-01-14,144.22000122070312
2021-01-15,142.75
2021-01-19,142.57000732421875
2021-01-20,145.1199951171875
2021-01-21,143.85000610351562
2021-01-22,139.49000549316406
2021-01-25,139.00999450683594
2021-01-26,135.6999969482422
2021-01-27,127.95999908447266
2021-01-28,133.4199981689453
2021-01-29,133.60000610351562
2021-02-01,138.77000427246094
2021-02-02,141.25999450683594
2021-02-03,143.14999389648438
2021-02-04,142.14999389648438
2021-02-05,147.1300048828125
2021-02-08,148.77000427246094
2021-02-09,148.27999877929688
2021-02-10,149.88999938964844
2021-02-11,153.9499969482422
2021-02-12,156.2899932861328
2021-02-16,155.08999633789062
2021-02-17,156.57000732421875
2021-02-18,149.35000610351562
2021-02-19,153.8000030517578
2021-02-22,156.99000549316406
2021-02-23,151.66000366210938
2021-02-24,155.22000122070312
2021-02-25,147.44000244140625
2021-02-26,149.83999633789062
2021-03-01,154.75999450683594
2021-03-02,154.2100067138672
2021-03-03,155.5500030517578
2021-03-04,146.39999389648438
2021-03-05,146.1699981689453
2021-03-08,144.60000610351562
2021-03-09,143.5
2021-03-10,148.69000244140625
2021-03-11,152.50999450683594
2021-03-12,150.89999389648438
2021-03-15,152.8300018310547
2021-03-16,147.35000610351562
2021-03-17,153.22999572753906
2021-03-18,148.89999389648438
2021-03-19,145.94000244140625
2021-03-22,145.0399932861328
2021-03-23,139.47999572753906
2021-03-24,139.85000610351562
2021-03-25,142.67999267578125
2021-03-26,140.63999938964844
2021-03-29,135.0800018310547
2021-03-30,137.2899932861328
2021-03-31,137.89999389648438
2021-04-01,140.74000549316406
2021-04-05,142.00999450683594
2021-04-06,144.27999877929688
2021-04-07,140.7100067138672
2021-04-08,140.14999389648438
2021-04-09,142.42999267578125
2021-04-12,143.14999389648438
2021-04-13,141.1999969482422
2021-04-14,142.25
2021-04-15,141.83999633789062
2021-04-16,141.0500030517578
2021-04-19,140.32000732421875
2021-04-20,135.0399932861328
2021-04-21,139.17999267578125
2021-04-22,138.92999267578125
2021-04-23,144.88999938964844
2021-04-26,145.1999969482422
2021-04-27,146.7100067138672
2021-04-28,146.9199981689453
2021-04-29,144.5399932861328
2021-04-30,143.88999938964844
2021-05-03,143.44000244140625
2021-05-04,139.74000549316406
2021-05-05,142.9199981689453
2021-05-06,141.4600067138672
2021-05-07,148.77000427246094
2021-05-10,143.77999877929688
2021-05-11,140.6300048828125
2021-05-12,134.3699951171875
2021-05-13,136.92999267578125
2021-05-14,139.17999267578125
2021-05-17,139.0399932861328
2021-05-18,137.3300018310547
2021-05-19,136.9199981689453
2021-05-20,137.30999755859375
2021-05-21,140.4600067138672
2021-05-24,141.4600067138672
2021-05-25,141.86000061035156
2021-05-26,143.3800048828125
2021-05-27,150.88999938964844
2021-05-28,150.4199981689453
2021-06-01,154.91000366210938
2021-06-02,155.0
2021-06-03,155.99000549316406
2021-06-04,159.75
2021-06-07,157.25
2021-06-08,159.27000427246094
2021-06-09,158.3300018310547
2021-06-10,155.5399932861328
2021-06-11,156.75999450683594
2021-06-14,157.47000122070312
2021-06-15,157.0
2021-06-16,154.3699951171875
2021-06-17,151.36000061035156
2021-06-18,147.27000427246094
2021-06-21,150.44000244140625
2021-06-22,151.63999938964844
2021-06-23,152.75
2021-06-24,155.1300048828125
2021-06-25,155.77000427246094
2021-06-28,154.6999969482422
2021-06-29,158.3000030517578
2021-06-30,157.3300018310547
2021-07-01,158.72999572753906
2021-07-02,159.8699951171875
2021-07-06,157.60000610351562
2021-07-07,154.0
2021-07-08,151.27999877929688
2021-07-09,155.61000061035156
2021-07-12,158.52000427246094
2021-07-13,157.52999877929688
2021-07-14,155.80999755859375
2021-07-15,153.58999633789062
2021-07-16,149.75
2021-07-19,147.1699981689453
2021-07-20,153.14999389648438
2021-07-21,156.0500030517578
2021-07-22,154.49000549316406
2021-07-23,157.38999938964844
2021-07-26,159.75
2021-07-27,158.89999389648438
2021-07-28,162.32000732421875
2021-07-29,167.64999389648438
2021-07-30,166.85000610351562
2021-08-02,167.66000366210938
2021-08-03,169.13999938964844
2021-08-04,165.72000122070312
2021-08-05,159.64999389648438
2021-08-06,163.14999389648438
2021-08-09,165.30999755859375
2021-08-10,169.75999450683594
2021-08-11,168.13999938964844
2021-08-12,166.52000427246094
2021-08-13,164.92999267578125
2021-08-16,164.24000549316406
2021-08-17,158.25
2021-08-18,156.5800018310547
2021-08-19,152.9199981689453
2021-08-20,154.64999389648438
2021-08-23,155.1999969482422
2021-08-24,157.63999938964844
2021-08-25,157.4199981689453
2021-08-26,154.2100067138672
2021-08-27,156.41000366210938
2021-08-30,153.11000061035156
2021-08-31,152.19000244140625
2021-09-01,151.39999389648438
2021-09-02,151.07000732421875
2021-09-03,149.92999267578125
2021-09-07,150.61000061035156
2021-09-08,148.0399932861328
2021-09-09,148.92999267578125
2021-09-10,146.44000244140625
2021-09-13,148.25
2021-09-14,149.8300018310547
2021-09-15,154.27000427246094
2021-09-16,149.17999267578125
2021-09-17,146.42999267578125
2021-09-20,143.47999572753906
2021-09-21,142.3000030517578
2021-09-22,145.1699981689453
2021-09-23,152.75999450683594
2021-09-24,151.02999877929688
2021-09-27,154.1999969482422
2021-09-28,154.2100067138672
2021-09-29,150.63999938964844
2021-09-30,148.97000122070312
2021-10-01,152.6999969482422
2021-10-04,157.66000366210938
2021-10-05,158.10000610351562
2021-10-06,157.6999969482422
2021-10-07,164.8000030517578
2021-10-08,165.1199951171875
2021-10-11,160.14999389648438
2021-10-12,163.02000427246094
2021-10-13,164.8800048828125
2021-10-14,167.32000732421875
2021-10-15,168.74000549316406
2021-10-18,167.8000030517578
2021-10-19,166.5800018310547
2021-10-20,168.97999572753906
2021-10-21,169.50999450683594
2021-10-22,168.3800048828125
2021-10-25,170.2899932861328
2021-10-26,169.17999267578125
2021-10-27,169.22000122070312
2021-10-28,172.07000732421875
2021-10-29,172.88999938964844
2021-11-01,175.72999572753906
2021-11-02,174.61000061035156
2021-11-03,178.1199951171875
2021-11-04,177.4600067138672
2021-11-05,175.02999877929688
2021-11-08,173.22999572753906
2021-11-09,172.47000122070312
2021-11-10,171.4199981689453
2021-11-11,169.00999450683594
2021-11-12,170.5
2021-11-15,172.1300048828125
2021-11-16,174.6300048828125
2021-11-17,176.50999450683594
2021-11-18,176.25999450683594
2021-11-19,176.05999755859375
2021-11-22,175.5
2021-11-23,170.3000030517578
2021-11-24,169.55999755859375
2021-11-26,163.41000366210938
2021-11-29,165.49000549316406
2021-11-30,160.35000610351562
2021-12-01,160.0
2021-12-02,165.77000427246094
2021-12-03,162.35000610351562
2021-12-06,164.41000366210938
2021-12-07,167.6199951171875
2021-12-08,170.3800048828125
2021-12-09,166.8000030517578
2021-12-10,168.97000122070312
2021-12-13,162.9600067138672
2021-12-14,160.82000732421875
2021-12-15,164.44000244140625
2021-12-16,162.16000366210938
2021-12-17,158.4199981689453
2021-12-20,153.36000061035156
2021-12-21,158.02000427246094
2021-12-22,160.82000732421875
2021-12-23,162.39999389648438
2021-12-27,163.4499969482422
2021-12-28,162.6300048828125
2021-12-29,163.2100067138672
2021-12-30,163.13999938964844
2021-12-31,164.9499969482422
2022-01-03,166.02999877929688
2022-01-04,172.2100067138672
2022-01-05,168.27999877929688
2022-01-06,174.1199951171875
2022-01-07,169.47000122070312
2022-01-10,165.07000732421875
2022-01-11,159.6999969482422
2022-01-12,159.7899932861328
2022-01-13,158.57000732421875
2022-01-14,152.60000610351562
2022-01-18,149.55999755859375
2022-01-19,145.8800048828125
2022-01-20,142.0
2022-01-21,140.19000244140625
2022-01-24,139.88999938964844
2022-01-25,135.92999267578125
2022-01-26,135.2100067138672
2022-01-27,132.00999450683594
2022-01-28,130.97999572753906
2022-01-31,136.5800018310547
2022-02-01,139.99000549316406
2022-02-02,139.7899932861328
2022-02-03,131.86000061035156
2022-02-04,132.1999969482422
2022-02-07,130.83999633789062
2022-02-08,134.24000549316406
2022-02-09,139.27999877929688
2022-02-10,135.9199981689453
2022-02-11,134.0
2022-02-14,136.60000610351562
2022-02-15,143.61000061035156
2022-02-16,146.25999450683594
2022-02-17,143.1300048828125
2022-02-18,141.14999389648438
2022-02-22,137.52000427246094
2022-02-23,133.25
2022-02-24,134.22000122070312
2022-02-25,136.0
2022-02-28,129.44000244140625
2022-03-01,118.05000305175781
2022-03-02,121.70999908447266
2022-03-03,116.87000274658203
2022-03-04,105.87000274658203
2022-03-07,97.62999725341797
2022-03-08,100.13999938964844
2022-03-09,104.61000061035156
2022-03-10,105.68000030517578
2022-03-11,106.1500015258789
2022-03-14,104.47000122070312
2022-03-15,108.06999969482422
2022-03-16,116.70999908447266
2022-03-17,115.69999694824219
2022-03-18,118.69999694824219
2022-03-21,116.19000244140625
2022-03-22,118.30000305175781
2022-03-23,117.94000244140625
2022-03-24,118.77999877929688
2022-03-25,118.23999786376953
2022-03-28,118.8499984741211
2022-03-29,126.13999938964844
2022-03-30,122.16000366210938
2022-03-31,119.70999908447266
2022-04-01,119.06999969482422
2022-04-04,118.7300033569336
2022-04-05,112.77999877929688
2022-04-06,111.38999938964844
2022-04-07,110.22000122070312
2022-04-08,108.37000274658203
2022-04-11,108.20999908447266
2022-04-12,110.86000061035156
2022-04-13,108.9000015258789
2022-04-14,107.51000213623047
2022-04-18,105.77999877929688
2022-04-19,110.47000122070312
2022-04-20,111.04000091552734
2022-04-21,109.45999908447266
2022-04-22,106.4800033569336
2022-04-25,107.62999725341797
2022-04-26,102.51000213623047
2022-04-27,103.70999908447266
2022-04-28,107.83999633789062
2022-04-29,106.4000015258789
2022-05-02,108.69000244140625
2022-05-03,107.61000061035156
2022-05-04,110.41999816894531
2022-05-05,104.62999725341797
2022-05-06,101.83999633789062
2022-05-09,95.20999908447266
2022-05-10,95.9000015258789
2022-05-11,90.73999786376953
2022-05-12,91.48999786376953
2022-05-13,98.12999725341797
2022-05-16,95.12000274658203
2022-05-17,99.16999816894531
2022-05-18,94.1500015258789
2022-05-19,94.93000030517578
2022-05-20,93.58000183105469
2022-05-23,94.0
2022-05-24,91.06999969482422
2022-05-25,93.5
2022-05-26,101.75
2022-05-27,104.3499984741211
2022-05-31,106.23999786376953
2022-06-01,107.5199966430664
2022-06-02,110.88999938964844
2022-06-03,106.27999877929688
2022-06-06,109.88999938964844
2022-06-07,109.66000366210938
2022-06-08,109.7699966430664
2022-06-09,107.22000122070312
2022-06-10,101.31999969482422
2022-06-13,95.23999786376953
2022-06-14,94.91999816894531
2022-06-15,95.45999908447266
2022-06-16,86.16000366210938
2022-06-17,86.83999633789062
2022-06-21,90.69000244140625
2022-06-22,90.95999908447266
2022-06-23,92.13999938964844
2022-06-24,97.08999633789062
2022-06-27,97.5
2022-06-28,95.61000061035156
2022-06-29,92.7699966430664
2022-06-30,89.06999969482422
2022-07-01,91.44999694824219
2022-07-05,90.62999725341797
2022-07-06,87.54000091552734
2022-07-07,92.69999694824219
2022-07-08,92.45999908447266
2022-07-11,87.51000213623047
2022-07-12,89.91000366210938
2022-07-13,89.6500015258789
2022-07-14,87.58000183105469
2022-07-15,91.47000122070312
2022-07-18,90.81999969482422
2022-07-19,97.11000061035156
2022-07-20,98.38999938964844
2022-07-21,100.41000366210938
2022-07-22,97.62999725341797
2022-07-25,97.87000274658203
2022-07-26,96.23999786376953
2022-07-27,100.29000091552734
2022-07-28,103.55999755859375
2022-07-29,104.88999938964844
2022-08-01,106.37999725341797
2022-08-02,108.44000244140625
2022-08-03,109.73999786376953
2022-08-04,99.06999969482422
2022-08-05,98.41000366210938
2022-08-08,102.4800033569336
2022-08-09,99.43000030517578
2022-08-10,105.33000183105469
2022-08-11,108.62999725341797
2022-08-12,111.43000030517578
2022-08-15,108.79000091552734
2022-08-16,108.06999969482422
2022-08-17,106.0999984741211
2022-08-18,106.75
2022-08-19,103.7699966430664
2022-08-22,96.12000274658203
2022-08-23,96.02999877929688
2022-08-24,97.5
2022-08-25,99.86000061035156
2022-08-26,94.55000305175781
2022-08-29,94.62999725341797
2022-08-30,94.31999969482422
2022-08-31,93.43000030517578
2022-09-01,93.55999755859375
2022-09-02,91.30999755859375
2022-09-06,88.91000366210938
2022-09-07,92.08999633789062
2022-09-08,93.41999816894531
2022-09-09,96.73999786376953
2022-09-12,99.75
2022-09-13,97.02999877929688
2022-09-14,97.63999938964844
2022-09-15,96.75
2022-09-16,93.27999877929688
2022-09-19,96.19999694824219
2022-09-20,93.02999877929688
2022-09-21,90.8499984741211
2022-09-22,86.87000274658203
2022-09-23,83.55000305175781
2022-09-26,83.62999725341797
2022-09-27,83.0
2022-09-28,85.94000244140625
2022-09-29,80.44999694824219
2022-09-30,78.20999908447266
2022-10-03,83.04000091552734
2022-10-04,88.12999725341797
2022-10-05,87.0999984741211
2022-10-06,88.37000274658203
2022-10-07,85.19000244140625
2022-10-10,83.4000015258789
2022-10-11,81.91999816894531
2022-10-12,81.80999755859375
2022-10-13,83.44000244140625
2022-10-14,81.38999938964844
2022-10-17,85.33999633789062
2022-10-18,88.16000366210938
2022-10-19,85.94999694824219
2022-10-20,84.66000366210938
2022-10-21,87.04000091552734
2022-10-24,88.58000183105469
2022-10-25,90.30000305175781
2022-10-26,89.4000015258789
2022-10-27,88.51000213623047
2022-10-28,90.54000091552734
2022-10-31,91.06999969482422
2022-11-01,91.58999633789062
2022-11-02,88.0
2022-11-03,91.62000274658203
2022-11-04,97.62999725341797
2022-11-07,99.16999816894531
2022-11-08,101.12999725341797
2022-11-09,97.47000122070312
2022-11-10,109.31999969482422
2022-11-11,111.70999908447266
2022-11-14,109.62999725341797
2022-11-15,111.1500015258789
2022-11-16,108.88999938964844
2022-11-17,106.72000122070312
2022-11-18,108.02999877929688
2022-11-21,105.83999633789062
2022-11-22,107.06999969482422
2022-11-23,106.91000366210938
2022-11-25,105.86000061035156
2022-11-28,102.0199966430664
2022-11-29,101.87999725341797
2022-11-30,106.66999816894531
2022-12-01,105.19000244140625
2022-12-02,103.7300033569336
2022-12-05,101.62999725341797
2022-12-06,99.70999908447266
2022-12-07,97.79000091552734
2022-12-08,93.45999908447266
2022-12-09,93.27999877929688
2022-12-12,96.11000061035156
2022-12-13,97.58000183105469
2022-12-14,96.5999984741211
2022-12-15,95.97000122070312
2022-12-16,93.4800033569336
2022-12-19,93.11000061035156
2022-12-20,93.69999694824219
2022-12-21,94.13999938964844
2022-12-22,91.0
2022-12-23,91.26000213623047
2022-12-27,91.5
2022-12-28,90.27999877929688
2022-12-29,93.80999755859375
2022-12-30,93.12999725341797
2023-01-03,92.94999694824219
2023-01-04,95.87999725341797
2023-01-05,95.86000061035156
2023-01-06,98.30999755859375
2023-01-09,97.9800033569336
2023-01-10,99.63999938964844
2023-01-11,99.27999877929688
2023-01-12,101.66999816894531
2023-01-13,101.55000305175781
2023-01-17,102.55000305175781
2023-01-18,102.63999938964844
2023-01-19,101.0999984741211
2023-01-20,104.08000183105469
2023-01-23,107.3499984741211
2023-01-24,106.0199966430664
2023-01-25,105.7699966430664
2023-01-26,106.80000305175781
2023-01-27,110.58999633789062
2023-01-30,109.83000183105469
2023-01-31,113.08999633789062
2023-02-01,114.75
2023-02-02,118.68000030517578
2023-02-03,115.7300033569336
2023-02-06,114.94999694824219
2023-02-07,115.91000366210938
2023-02-08,115.79000091552734
2023-02-09,116.01000213623047
2023-02-10,112.80000305175781
2023-02-13,112.79000091552734
2023-02-14,121.0999984741211
2023-02-15,123.06999969482422
2023-02-16,120.7300033569336
2023-02-17,119.63999938964844
2023-02-21,116.30000305175781
2023-02-22,116.0999984741211
2023-02-23,116.44000244140625
2023-02-24,114.94000244140625
2023-02-27,116.29000091552734
2023-02-28,116.27999877929688
2023-03-01,118.0999984741211
2023-03-02,116.93000030517578
2023-03-03,119.30000305175781
2023-03-06,118.44999694824219
2023-03-07,116.58000183105469
2023-03-08,116.9000015258789
2023-03-09,113.43000030517578
2023-03-10,111.08000183105469
2023-03-13,110.25
2023-03-14,113.0
2023-03-15,108.76000213623047
2023-03-16,112.16999816894531
2023-03-17,107.19999694824219
2023-03-20,108.80999755859375
2023-03-21,110.9800033569336
2023-03-22,107.76000213623047
2023-03-23,107.69999694824219
2023-03-24,107.18000030517578
2023-03-27,108.0999984741211
2023-03-28,107.9800033569336
2023-03-29,109.55999755859375
2023-03-30,109.9000015258789
2023-03-31,112.19000244140625
2023-04-03,110.48999786376953
2023-04-04,107.22000122070312
2023-04-05,104.5
2023-04-06,103.0199966430664
2023-04-10,104.33999633789062
2023-04-11,104.97000122070312
2023-04-12,104.19000244140625
2023-04-13,106.04000091552734
2023-04-14,107.06999969482422
2023-04-17,107.5999984741211
2023-04-18,107.51000213623047
2023-04-19,107.41000366210938
2023-04-20,106.08000183105469
2023-04-21,105.29000091552734
2023-04-24,105.61000061035156
2023-04-25,102.31999969482422
2023-04-26,102.86000061035156
2023-04-27,101.6500015258789
2023-04-28,102.86000061035156
2023-05-01,102.19000244140625
2023-05-02,101.2300033569336
2023-05-03,99.83999633789062
2023-05-04,92.05000305175781
2023-05-05,93.41999816894531
2023-05-08,93.97000122070312
2023-05-09,93.37000274658203
2023-05-10,94.91000366210938
2023-05-11,94.29000091552734
2023-05-12,92.69000244140625
2023-05-15,92.93000030517578
2023-05-16,90.9000015258789
2023-05-17,93.86000061035156
2023-05-18,94.83000183105469
2023-05-19,94.37000274658203
2023-05-22,94.43000030517578
2023-05-23,92.4800033569336
2023-05-24,90.5
2023-05-25,89.70999908447266
2023-05-26,92.12999725341797
2023-05-30,91.2300033569336
2023-05-31,88.08000183105469
2023-06-01,90.20999908447266
2023-06-02,93.69000244140625
2023-06-05,92.2699966430664
2023-06-06,95.44999694824219
2023-06-07,96.08999633789062
2023-06-08,97.4000015258789
2023-06-09,97.98999786376953
2023-06-12,100.2699966430664
2023-06-13,101.1500015258789
2023-06-14,101.01000213623047
2023-06-15,101.27999877929688
2023-06-16,101.44000244140625
2023-06-20,100.16000366210938
2023-06-21,99.7699966430664
2023-06-22,98.5999984741211
2023-06-23,97.4000015258789
2023-06-26,97.87000274658203
2023-06-27,100.54000091552734
2023-06-28,101.16999816894531
2023-06-29,100.88999938964844
2023-06-30,102.08999633789062
2023-07-03,103.02999877929688
2023-07-05,103.47000122070312
2023-07-06,104.87999725341797
2023-07-07,107.55000305175781
2023-07-10,108.6500015258789
2023-07-11,110.37999725341797
2023-07-12,112.4000015258789
2023-07-13,112.37000274658203
2023-07-14,111.01000213623047
2023-07-17,109.2300033569336
2023-07-18,108.94000244140625
2023-07-19,110.37999725341797
2023-07-20,108.62000274658203
2023-07-21,109.23999786376953
2023-07-24,109.43000030517578
2023-07-25,109.9000015258789
2023-07-26,110.38999938964844
2023-07-27,109.25
2023-07-28,109.16999816894531
2023-07-31,109.48999786376953
2023-08-01,109.48999786376953
2023-08-02,106.27999877929688
2023-08-03,109.58000183105469
2023-08-04,106.80000305175781
2023-08-07,107.1500015258789
2023-08-08,106.31999969482422
2023-08-09,104.31999969482422
2023-08-10,103.18000030517578
2023-08-11,98.69999694824219
2023-08-14,99.43000030517578
2023-08-15,97.30000305175781
2023-08-16,95.62000274658203
2023-08-17,96.05999755859375
2023-08-18,95.87999725341797
2023-08-21,96.55999755859375
2023-08-22,96.12999725341797
2023-08-23,98.08000183105469
2023-08-24,96.36000061035156
2023-08-25,97.61000061035156
2023-08-28,98.87000274658203
2023-08-29,100.81999969482422
2023-08-30,101.63999938964844
2023-08-31,101.44999694824219
2023-09-01,104.48999786376953
2023-09-05,103.16000366210938
2023-09-06,102.3499984741211
2023-09-07,100.68000030517578
2023-09-08,100.4800033569336
2023-09-11,99.7699966430664
2023-09-12,102.66999816894531
2023-09-13,101.29000091552734
2023-09-14,102.29000091552734
2023-09-15,102.45999908447266
2023-09-18,101.38999938964844
2023-09-19,102.56999969482422
2023-09-20,101.8499984741211
2023-09-21,97.9000015258789
2023-09-22,97.93000030517578
2023-09-25,99.08000183105469
2023-09-26,96.44999694824219
2023-09-27,95.86000061035156
2023-09-28,99.13999938964844
2023-09-29,98.58999633789062
2023-10-02,97.25
2023-10-03,94.56999969482422
2023-10-04,96.45999908447266
2023-10-05,94.05999755859375
2023-10-06,96.97000122070312
2023-10-09,96.83999633789062
2023-10-10,98.12000274658203
2023-10-11,98.91999816894531
2023-10-12,97.0
2023-10-13,94.95999908447266
2023-10-16,96.62999725341797
2023-10-17,96.58000183105469
2023-10-18,92.01000213623047
2023-10-19,90.25
2023-10-20,92.0
2023-10-23,89.6500015258789
2023-10-24,90.79000091552734
2023-10-25,89.37000274658203
2023-10-26,89.38999938964844
2023-10-27,86.01000213623047
2023-10-30,86.38999938964844
2023-10-31,87.19999694824219
2023-11-01,86.08000183105469
2023-11-02,77.19999694824219
2023-11-03,77.5
2023-11-06,74.44999694824219
2023-11-07,75.72000122070312
2023-11-08,73.95999908447266
2023-11-09,72.80999755859375
2023-11-10,75.93000030517578
2023-11-13,75.43000030517578
2023-11-14,79.41000366210938
2023-11-15,80.29000091552734
2023-11-16,79.1500015258789
2023-11-17,81.18000030517578
2023-11-20,81.45999908447266
2023-11-21,80.83000183105469
2023-11-22,81.62999725341797
2023-11-24,83.11000061035156
2023-11-27,81.80999755859375
2023-11-28,81.94999694824219
2023-11-29,82.2699966430664
2023-11-30,82.83999633789062
2023-12-01,84.01000213623047
2023-12-04,82.83000183105469
2023-12-05,80.8499984741211
2023-12-06,80.87999725341797
2023-12-07,80.8499984741211
2023-12-08,79.83000183105469
2023-12-11,80.61000061035156
2023-12-12,80.44000244140625
2023-12-13,81.58000183105469
2023-12-14,88.8499984741211
2023-12-15,87.19999694824219
2023-12-18,87.30000305175781
2023-12-19,88.83999633789062
2023-12-20,86.63999938964844
2023-12-21,89.06999969482422
2023-12-22,89.0199966430664
2023-12-26,89.44000244140625
2023-12-27,89.62999725341797
2023-12-28,90.47000122070312
2023-12-29,89.72000122070312
2024-01-02,90.16999816894531
2024-01-03,84.48999786376953
2024-01-04,83.58999633789062
2024-01-05,83.4800033569336
2024-01-08,84.55999755859375
2024-01-09,82.26000213623047
2024-01-10,82.91999816894531
2024-01-11,83.5999984741211
2024-01-12,80.87999725341797
2024-01-16,80.79000091552734
2024-01-17,78.86000061035156
2024-01-18,79.01000213623047
2024-01-19,79.0
2024-01-22,80.0
2024-01-23,81.63999938964844
2024-01-24,83.08000183105469
2024-01-25,84.5199966430664
2024-01-26,86.04000091552734
2024-01-29,87.44000244140625
2024-01-30,86.72000122070312
2024-01-31,81.33000183105469
2024-02-01,83.5
2024-02-02,83.5
2024-02-05,82.2300033569336
2024-02-06,84.19000244140625
2024-02-07,82.0199966430664
2024-02-08,81.29000091552734
2024-02-09,82.0199966430664
2024-02-12,83.77999877929688
2024-02-13,79.08999633789062
2024-02-14,79.13999938964844
2024-02-15,79.41000366210938
2024-02-16,78.95999908447266
2024-02-20,77.76000213623047
2024-02-21,77.62999725341797
2024-02-22,77.80000305175781
2024-02-23,77.2300033569336
2024-02-26,77.5199966430664
2024-02-27,78.83000183105469
2024-02-28,78.7699966430664
2024-02-29,79.48999786376953
2024-03-01,79.05000305175781
2024-03-04,78.48999786376953
2024-03-05,79.43000030517578
2024-03-06,78.12999725341797
2024-03-07,78.7699966430664
2024-03-08,78.19000244140625
2024-03-11,78.51000213623047
2024-03-12,78.70999908447266
2024-03-13,79.72000122070312
2024-03-14,76.19999694824219
2024-03-15,77.23999786376953
2024-03-18,77.80999755859375
2024-03-19,77.91999816894531
2024-03-20,79.01000213623047
2024-03-21,80.55999755859375
2024-03-22,78.72000122070312
2024-03-25,79.08999633789062
2024-03-26,76.58999633789062
2024-03-27,78.63999938964844
2024-03-28,79.6500015258789
2024-04-01,78.79000091552734
2024-04-02,77.16000366210938
2024-04-03,77.56999969482422
2024-04-04,75.2699966430664
2024-04-05,74.7300033569336
2024-04-08,76.06999969482422
2024-04-09,78.93000030517578
2024-04-10,74.94999694824219
2024-04-11,75.7699966430664
2024-04-12,74.19000244140625
2024-04-15,73.01000213623047
2024-04-16,71.94000244140625
2024-04-17,69.3499984741211
2024-04-18,69.31999969482422
2024-04-19,69.62999725341797
2024-04-22,70.0999984741211
2024-04-23,70.25
2024-04-24,71.4000015258789
2024-04-25,70.12999725341797
2024-04-26,71.20999908447266
2024-04-29,72.41000366210938
2024-04-30,71.0
2024-05-01,69.75
2024-05-02,77.79000091552734
2024-05-03,80.81999969482422
2024-05-06,84.4000015258789
2024-05-07,83.0
2024-05-08,83.19999694824219
2024-05-09,83.69000244140625
2024-05-10,82.77999877929688
2024-05-13,82.73999786376953
2024-05-14,82.83999633789062
2024-05-15,81.7300033569336
2024-05-16,82.29000091552734
2024-05-17,82.11000061035156
2024-05-20,81.94000244140625
2024-05-21,82.30999755859375
2024-05-22,81.70999908447266
2024-05-23,80.27999877929688
2024-05-24,82.55000305175781
2024-05-28,83.12999725341797
2024-05-29,81.5199966430664
2024-05-30,81.95999908447266
2024-05-31,83.26000213623047
2024-06-03,84.6500015258789
2024-06-04,83.79000091552734
2024-06-05,81.58999633789062
2024-06-06,81.30000305175781
2024-06-07,81.41999816894531
2024-06-10,79.66000366210938
2024-06-11,76.27999877929688
2024-06-12,75.2699966430664
2024-06-13,74.51000213623047
2024-06-14,70.30000305175781
2024-06-17,70.94999694824219
2024-06-18,70.62000274658203
2024-06-20,73.25
2024-06-21,75.20999908447266
2024-06-24,76.08999633789062
2024-06-25,73.36000061035156
2024-06-26,67.54000091552734
2024-06-27,68.9800033569336
2024-06-28,70.41999816894531
2024-07-01,68.44000244140625
2024-07-02,69.44000244140625
2024-07-03,69.79000091552734
2024-07-05,70.18000030517578
2024-07-08,69.68000030517578
2024-07-09,69.08000183105469
2024-07-10,69.5999984741211
2024-07-11,71.75
2024-07-12,72.72000122070312
2024-07-15,72.26000213623047
2024-07-16,73.41000366210938
2024-07-17,72.41000366210938
2024-07-18,71.68000030517578
2024-07-19,68.87000274658203
2024-07-22,69.93000030517578
2024-07-23,68.58999633789062
2024-07-24,67.08000183105469
2024-07-25,67.83000183105469
2024-07-26,68.73999786376953
2024-07-29,68.9000015258789
2024-07-30,67.62999725341797
2024-07-31,69.38999938964844
2024-08-01,73.12999725341797
2024-08-02,69.62999725341797
2024-08-05,69.12000274658203
2024-08-06,69.05000305175781
2024-08-07,67.91000366210938
2024-08-08,68.94000244140625
2024-08-09,67.63999938964844
2024-08-12,67.25
2024-08-13,67.97000122070312
2024-08-14,66.9800033569336
2024-08-15,68.69000244140625
2024-08-16,68.93000030517578
2024-08-19,70.98999786376953
2024-08-20,69.8499984741211
2024-08-21,70.87999725341797
2024-08-22,70.0999984741211
2024-08-23,72.29000091552734
2024-08-26,72.08999633789062
2024-08-27,70.83000183105469
