,WFC
2021-06-02,42.8533935546875
2021-06-03,42.53297805786133
2021-06-04,42.9907112121582
2021-06-07,43.12803649902344
2021-06-08,42.67030334472656
2021-06-09,42.03861618041992
2021-06-10,41.27877426147461
2021-06-11,41.81890869140625
2021-06-14,41.33370590209961
2021-06-15,41.61750030517578
2021-06-16,41.71820831298828
2021-06-17,39.173187255859375
2021-06-18,38.22109603881836
2021-06-21,39.621768951416016
2021-06-22,39.85979080200195
2021-06-23,40.244300842285156
2021-06-24,41.36116409301758
2021-06-25,42.45974349975586
2021-06-28,41.91959762573242
2021-06-29,41.00414276123047
2021-06-30,41.46187210083008
2021-07-01,41.57173156738281
2021-07-02,41.26047134399414
2021-07-06,39.814022064208984
2021-07-07,39.73163604736328
2021-07-08,38.74291229248047
2021-07-09,40.19852066040039
2021-07-12,40.42738342285156
2021-07-13,39.57598876953125
2021-07-14,41.15060806274414
2021-07-15,41.196380615234375
2021-07-16,40.5372428894043
2021-07-19,39.41120910644531
2021-07-20,41.04990768432617
2021-07-21,41.92876434326172
2021-07-22,41.223854064941406
2021-07-23,40.8210334777832
2021-07-26,41.20553970336914
2021-07-27,41.324546813964844
2021-07-28,41.663272857666016
2021-07-29,42.56959533691406
2021-07-30,42.05693817138672
2021-08-02,41.91959762573242
2021-08-03,42.8717041015625
2021-08-04,42.24918746948242
2021-08-05,43.205421447753906
2021-08-06,44.8420524597168
2021-08-09,44.73172378540039
2021-08-10,45.63278579711914
2021-08-11,46.579833984375
2021-08-12,47.030372619628906
2021-08-13,46.313194274902344
2021-08-16,45.430511474609375
2021-08-17,44.786888122558594
2021-08-18,44.10649108886719
2021-08-19,43.44447708129883
2021-08-20,43.60077667236328
2021-08-23,43.775482177734375
2021-08-24,44.4650764465332
2021-08-25,45.3201789855957
2021-08-26,45.09950256347656
2021-08-27,45.79829788208008
2021-08-30,44.511051177978516
2021-08-31,42.019309997558594
2021-09-01,39.950531005859375
2021-09-02,40.98032760620117
2021-09-03,40.61253356933594
2021-09-07,40.741268157958984
2021-09-08,40.29073715209961
2021-09-09,40.78723907470703
2021-09-10,40.75965118408203
2021-09-13,42.07447814941406
2021-09-14,42.341129302978516
2021-09-15,42.883609771728516
2021-09-16,42.55259704589844
2021-09-17,42.72730255126953
2021-09-20,42.12045669555664
2021-09-21,42.15723419189453
2021-09-22,43.28817367553711
2021-09-23,43.95018768310547
2021-09-24,44.060523986816406
2021-09-27,43.72950744628906
2021-09-28,42.22159194946289
2021-09-29,43.2421989440918
2021-09-30,42.6721305847168
2021-10-01,43.23300552368164
2021-10-04,43.23300552368164
2021-10-05,44.097293853759766
2021-10-06,44.01454544067383
2021-10-07,43.91339874267578
2021-10-08,44.134071350097656
2021-10-11,43.472068786621094
2021-10-12,42.89280319213867
2021-10-13,42.341129302978516
2021-10-14,41.660728454589844
2021-10-15,44.48347091674805
2021-10-18,45.44890213012695
2021-10-19,46.28560256958008
2021-10-20,46.1201057434082
2021-10-21,46.276424407958984
2021-10-22,46.579833984375
2021-10-25,46.54304885864258
2021-10-26,46.552249908447266
2021-10-27,46.01896667480469
2021-10-28,47.22346115112305
2021-10-29,47.03955841064453
2021-11-01,47.54526138305664
2021-11-02,47.16828536987305
2021-11-03,47.81190872192383
2021-11-04,46.72275161743164
2021-11-05,46.556617736816406
2021-11-08,46.95351028442383
2021-11-09,46.04896545410156
2021-11-10,46.48278045654297
2021-11-11,46.69507598876953
2021-11-12,47.03658676147461
2021-11-15,47.14735412597656
2021-11-16,46.49201202392578
2021-11-17,46.002811431884766
2021-11-18,46.05820083618164
2021-11-19,45.061344146728516
2021-11-22,46.46431350708008
2021-11-23,47.44270706176758
2021-11-24,47.35963439941406
2021-11-26,44.70137023925781
2021-11-29,45.37516403198242
2021-11-30,44.10141372680664
2021-12-01,43.57529830932617
2021-12-02,45.14441680908203
2021-12-03,44.07372283935547
2021-12-06,45.0521125793457
2021-12-07,46.381248474121094
2021-12-08,45.605918884277344
2021-12-09,45.86436080932617
2021-12-10,46.3350944519043
2021-12-13,44.82135772705078
2021-12-14,45.12596130371094
2021-12-15,45.1721076965332
2021-12-16,46.42739486694336
2021-12-17,44.25831604003906
2021-12-20,43.24300765991211
2021-12-21,44.12910842895508
2021-12-22,44.332157135009766
2021-12-23,44.636756896972656
2021-12-27,45.01519012451172
2021-12-28,44.692142486572266
2021-12-29,44.71982955932617
2021-12-30,44.39677429199219
2021-12-31,44.286006927490234
2022-01-03,46.82429504394531
2022-01-04,48.68877410888672
2022-01-05,48.264190673828125
2022-01-06,49.50102233886719
2022-01-07,50.553245544433594
2022-01-10,51.08859634399414
2022-01-11,51.74394226074219
2022-01-12,52.0577507019043
2022-01-13,51.68855667114258
2022-01-14,53.58995819091797
2022-01-18,52.3254280090332
2022-01-19,51.291656494140625
2022-01-20,50.76554489135742
2022-01-21,49.537940979003906
2022-01-24,49.21489334106445
2022-01-25,49.46409606933594
2022-01-26,49.97175598144531
2022-01-27,49.621009826660156
2022-01-28,50.01791000366211
2022-01-31,49.657928466796875
2022-02-01,51.31935119628906
2022-02-02,51.62394332885742
2022-02-03,51.151092529296875
2022-02-04,52.226600646972656
2022-02-07,53.153751373291016
2022-02-08,54.47031021118164
2022-02-09,54.757728576660156
2022-02-10,54.748451232910156
2022-02-11,54.06236267089844
2022-02-14,53.635860443115234
2022-02-15,54.127262115478516
2022-02-16,53.90474319458008
2022-02-17,52.0597038269043
2022-02-18,51.57759094238281
2022-02-22,51.25307846069336
2022-02-23,50.01996612548828
2022-02-24,48.870296478271484
2022-02-25,50.168312072753906
2022-02-28,49.48221206665039
2022-03-01,46.626583099365234
2022-03-02,48.415992736816406
2022-03-03,47.50737762451172
2022-03-04,45.23585891723633
2022-03-07,42.47293472290039
2022-03-08,43.07558059692383
2022-03-09,45.578895568847656
2022-03-10,45.439815521240234
2022-03-11,44.93915939331055
2022-03-14,46.227909088134766
2022-03-15,46.45969772338867
2022-03-16,47.841148376464844
2022-03-17,47.72990036010742
2022-03-18,47.67426681518555
2022-03-21,47.41466522216797
2022-03-22,49.50075912475586
2022-03-23,47.396121978759766
2022-03-24,47.59082794189453
2022-03-25,48.73121643066406
2022-03-28,48.03585433959961
2022-03-29,47.841148376464844
2022-03-30,46.45969772338867
2022-03-31,44.92988586425781
2022-04-01,45.161685943603516
2022-04-04,44.92988586425781
2022-04-05,44.614646911621094
2022-04-06,44.40141296386719
2022-04-07,44.26234817504883
2022-04-08,45.18022155761719
2022-04-11,45.73651885986328
2022-04-12,44.89280700683594
2022-04-13,45.00406265258789
2022-04-14,42.973594665527344
2022-04-18,43.73386001586914
2022-04-19,44.345787048339844
2022-04-20,45.10605239868164
2022-04-21,44.29942321777344
2022-04-22,42.96432876586914
2022-04-25,42.49147033691406
2022-04-26,41.3325309753418
2022-04-27,41.3325309753418
2022-04-28,41.87955093383789
2022-04-29,40.45173263549805
2022-05-02,40.48881530761719
2022-05-03,40.9431266784668
2022-05-04,42.630550384521484
2022-05-05,41.72628402709961
2022-05-06,41.5305290222168
2022-05-09,40.98051452636719
2022-05-10,40.160152435302734
2022-05-11,39.684722900390625
2022-05-12,38.97624206542969
2022-05-13,39.749977111816406
2022-05-16,39.349124908447266
2022-05-17,40.747459411621094
2022-05-18,39.25590133666992
2022-05-19,39.153358459472656
2022-05-20,38.84572219848633
2022-05-23,40.85000228881836
2022-05-24,40.355926513671875
2022-05-25,41.12966537475586
2022-05-26,42.50935363769531
2022-05-27,42.779701232910156
2022-05-31,42.66783905029297
2022-06-01,42.099178314208984
2022-06-02,42.25765609741211
2022-06-03,41.7822265625
2022-06-06,42.061893463134766
2022-06-07,42.3881721496582
2022-06-08,41.605106353759766
2022-06-09,39.7779426574707
2022-06-10,37.36349105834961
2022-06-13,36.34736633300781
2022-06-14,34.893104553222656
2022-06-15,35.58294677734375
2022-06-16,35.098182678222656
2022-06-17,35.87193298339844
2022-06-21,36.34736633300781
2022-06-22,35.98379898071289
2022-06-23,35.33124542236328
2022-06-24,37.99739074707031
2022-06-27,37.51264572143555
2022-06-28,37.45671081542969
2022-06-29,37.01856231689453
2022-06-30,36.51516342163086
2022-07-01,37.21432876586914
2022-07-05,37.382137298583984
2022-07-06,36.82280731201172
2022-07-07,37.40077590942383
2022-07-08,37.45671081542969
2022-07-11,37.09314727783203
2022-07-12,36.9160270690918
2022-07-13,36.42194366455078
2022-07-14,36.11431121826172
2022-07-15,38.342323303222656
2022-07-18,38.39826202392578
2022-07-19,39.99236297607422
2022-07-20,39.824554443359375
2022-07-21,40.34660720825195
2022-07-22,40.24405288696289
2022-07-25,40.55168914794922
2022-07-26,39.99236297607422
2022-07-27,40.747459411621094
2022-07-28,40.383888244628906
2022-07-29,40.89661407470703
2022-08-01,40.5889778137207
2022-08-02,39.97371292114258
2022-08-03,40.915252685546875
2022-08-04,40.145572662353516
2022-08-05,41.074825286865234
2022-08-08,40.5398063659668
2022-08-09,40.73692321777344
2022-08-10,41.6098518371582
2022-08-11,42.47339630126953
2022-08-12,43.121055603027344
2022-08-15,42.94271469116211
2022-08-16,43.233699798583984
2022-08-17,43.30878448486328
2022-08-18,43.30878448486328
2022-08-19,42.5672607421875
2022-08-22,41.68494415283203
2022-08-23,41.647396087646484
2022-08-24,41.90082550048828
2022-08-25,42.60480499267578
2022-08-26,41.27194595336914
2022-08-29,41.22500228881836
2022-08-30,41.43151092529297
2022-08-31,41.027896881103516
2022-09-01,41.01850509643555
2022-09-02,40.71814727783203
2022-09-06,40.24882507324219
2022-09-07,41.149925231933594
2022-09-08,42.454627990722656
2022-09-09,42.548484802246094
2022-09-12,42.7362174987793
2022-09-13,40.567962646484375
2022-09-14,40.62428665161133
2022-09-15,41.43151092529297
2022-09-16,41.243778228759766
2022-09-19,41.600460052490234
2022-09-20,40.746299743652344
2022-09-21,39.67625427246094
2022-09-22,38.9722785949707
2022-09-23,37.93039321899414
2022-09-26,37.554935455322266
2022-09-27,37.573707580566406
2022-09-28,38.305843353271484
2022-09-29,38.01486587524414
2022-09-30,37.75204849243164
2022-10-03,39.028594970703125
2022-10-04,40.868324279785156
2022-10-05,40.652442932128906
2022-10-06,39.648094177246094
2022-10-07,39.225711822509766
2022-10-10,38.90657043457031
2022-10-11,37.76142501831055
2022-10-12,38.02425003051758
2022-10-13,39.779510498046875
2022-10-14,40.521026611328125
2022-10-17,41.26255798339844
2022-10-18,41.92898941040039
2022-10-19,40.94342041015625
2022-10-20,40.97157669067383
2022-10-21,42.079166412353516
2022-10-24,42.42646789550781
2022-10-25,42.58603286743164
2022-10-26,42.895782470703125
2022-10-27,42.84886169433594
2022-10-28,43.505897521972656
2022-10-31,43.16799545288086
2022-11-01,44.06908416748047
2022-11-02,44.00337600708008
2022-11-03,43.02091598510742
2022-11-04,44.154537200927734
2022-11-07,44.466270446777344
2022-11-08,44.5701904296875
2022-11-09,43.4271240234375
2022-11-10,45.29759979248047
2022-11-11,44.91972351074219
2022-11-14,44.27733612060547
2022-11-15,44.12619400024414
2022-11-16,43.653846740722656
2022-11-17,43.446014404296875
2022-11-18,43.92780685424805
2022-11-21,44.249000549316406
2022-11-22,44.504066467285156
2022-11-23,44.711891174316406
2022-11-25,44.8158073425293
2022-11-28,44.381256103515625
2022-11-29,44.93861389160156
2022-11-30,45.29759979248047
2022-12-01,44.27733612060547
2022-12-02,43.398780822753906
2022-12-05,41.24489974975586
2022-12-06,40.999290466308594
2022-12-07,40.101829528808594
2022-12-08,40.224647521972656
2022-12-09,40.149070739746094
2022-12-12,40.48916244506836
2022-12-13,40.262428283691406
2022-12-14,39.84676742553711
2022-12-15,39.081581115722656
2022-12-16,38.91153335571289
2022-12-19,39.50668716430664
2022-12-20,38.7131462097168
2022-12-21,38.84540557861328
2022-12-22,38.42974853515625
2022-12-23,38.7131462097168
2022-12-27,38.769832611083984
2022-12-28,38.84540557861328
2022-12-29,39.043792724609375
2022-12-30,39.006004333496094
2023-01-03,39.47834396362305
2023-01-04,40.290775299072266
2023-01-05,40.07349395751953
2023-01-06,40.43247604370117
2023-01-09,40.045162200927734
2023-01-10,40.01681137084961
2023-01-11,40.37579345703125
2023-01-12,40.460819244384766
2023-01-13,41.77392578125
2023-01-17,41.67945098876953
2023-01-18,40.98039245605469
2023-01-19,40.57417678833008
2023-01-20,41.49052047729492
2023-01-23,42.53912353515625
2023-01-24,41.9911994934082
2023-01-25,42.831974029541016
2023-01-26,43.275970458984375
2023-01-27,43.56882095336914
2023-01-30,43.72941970825195
2023-01-31,44.27733612060547
2023-02-01,44.711891174316406
2023-02-02,44.90203857421875
2023-02-03,45.23478317260742
2023-02-06,45.32985305786133
2023-02-07,45.7576789855957
2023-02-08,45.871761322021484
2023-02-09,45.225276947021484
2023-02-10,45.16822814941406
2023-02-13,45.7576789855957
2023-02-14,46.109432220458984
2023-02-15,45.605560302734375
2023-02-16,44.89252853393555
2023-02-17,45.14921951293945
2023-02-21,43.96083450317383
2023-02-22,43.742164611816406
2023-02-23,43.9703369140625
2023-02-24,44.32210159301758
2023-02-27,44.474212646484375
2023-02-28,44.46470642089844
2023-03-01,44.379146575927734
2023-03-02,43.542518615722656
2023-03-03,44.54076385498047
2023-03-06,44.33161544799805
2023-03-07,42.259063720703125
2023-03-08,41.67912673950195
2023-03-09,39.10270690917969
2023-03-10,39.32136917114258
2023-03-13,36.51677703857422
2023-03-14,38.19002151489258
2023-03-15,36.93508529663086
2023-03-16,37.36289978027344
2023-03-17,35.89881134033203
2023-03-20,35.63261032104492
2023-03-21,36.58332443237305
2023-03-22,35.36641311645508
2023-03-23,34.80549621582031
2023-03-24,34.4442253112793
2023-03-27,35.623104095458984
2023-03-28,35.3474006652832
2023-03-29,36.09846115112305
2023-03-30,35.53754425048828
2023-03-31,35.53754425048828
2023-04-03,35.860782623291016
2023-04-04,34.99563980102539
2023-04-05,35.07169723510742
2023-04-06,36.03190994262695
2023-04-10,36.725929260253906
2023-04-11,37.42945098876953
2023-04-12,37.25832748413086
2023-04-13,37.70515823364258
2023-04-14,37.6861457824707
2023-04-17,39.264320373535156
2023-04-18,39.80622482299805
2023-04-19,40.15799331665039
2023-04-20,39.6160888671875
2023-04-21,39.2072868347168
2023-04-24,39.40693283081055
2023-04-25,38.551292419433594
2023-04-26,37.515018463134766
2023-04-27,37.70515823364258
2023-04-28,37.79072189331055
2023-05-01,38.3991813659668
2023-05-02,36.925575256347656
2023-05-03,36.74494171142578
2023-05-04,35.18316650390625
2023-05-05,36.35210418701172
2023-05-08,36.773685455322266
2023-05-09,36.92699432373047
2023-05-10,36.6778678894043
2023-05-11,36.72578048706055
2023-05-12,35.920936584472656
2023-05-15,37.147361755371094
2023-05-16,36.78327178955078
2023-05-17,38.766632080078125
2023-05-18,38.52709197998047
2023-05-19,38.35463333129883
2023-05-22,39.264869689941406
2023-05-23,39.4852409362793
2023-05-24,39.15946960449219
2023-05-25,39.1882209777832
2023-05-26,39.5044059753418
2023-05-30,39.264869689941406
2023-05-31,38.143836975097656
2023-06-01,38.38337707519531
2023-06-02,39.51398849487305
2023-06-05,38.75705337524414
2023-06-06,39.53315353393555
2023-06-07,40.30924987792969
2023-06-08,40.59669494628906
2023-06-09,40.36674499511719
2023-06-12,40.07929611206055
2023-06-13,40.86497497558594
2023-06-14,40.31883239746094
2023-06-15,40.58711624145508
2023-06-16,40.41464614868164
2023-06-20,40.136783599853516
2023-06-21,39.90683364868164
2023-06-22,39.341522216796875
2023-06-23,38.91035842895508
2023-06-26,38.89119338989258
2023-06-27,39.19779586791992
2023-06-28,38.91993713378906
2023-06-29,40.67334747314453
2023-06-30,40.89371871948242
2023-07-03,41.58359146118164
2023-07-05,41.660240173339844
2023-07-06,41.094932556152344
2023-07-07,40.97995376586914
2023-07-10,40.54878616333008
2023-07-11,40.951210021972656
2023-07-12,41.44944381713867
2023-07-13,41.880615234375
2023-07-14,41.73688507080078
2023-07-17,42.86750030517578
2023-07-18,43.69150924682617
2023-07-19,44.32388687133789
2023-07-20,45.15747833251953
2023-07-21,44.036441802978516
2023-07-24,44.4771842956543
2023-07-25,43.576534271240234
2023-07-26,44.49635314941406
2023-07-27,43.854393005371094
2023-07-28,44.20890808105469
2023-07-31,44.22806930541992
2023-08-01,43.79690933227539
2023-08-02,43.21243667602539
2023-08-03,43.598690032958984
2023-08-04,43.308998107910156
2023-08-07,43.51178741455078
2023-08-08,42.95171356201172
2023-08-09,42.21782684326172
2023-08-10,42.16954040527344
2023-08-11,42.227481842041016
2023-08-14,42.23714065551758
2023-08-15,41.2618408203125
2023-08-16,40.76936340332031
2023-08-17,41.010772705078125
2023-08-18,41.03974151611328
2023-08-21,41.030086517333984
2023-08-22,40.0740966796875
2023-08-23,40.180320739746094
2023-08-24,40.006507873535156
2023-08-25,39.813377380371094
2023-08-28,40.441043853759766
2023-08-29,40.556922912597656
2023-08-30,40.112728118896484
2023-08-31,39.87131881713867
2023-09-01,40.21895217895508
2023-09-05,40.112728118896484
2023-09-06,39.610595703125
2023-09-07,39.04086685180664
2023-09-08,39.59128189086914
2023-09-11,39.909942626953125
2023-09-12,41.078369140625
2023-09-13,40.79833221435547
2023-09-14,41.57084655761719
2023-09-15,41.474281311035156
2023-09-18,41.93778991699219
2023-09-19,41.735008239746094
2023-09-20,41.397029876708984
2023-09-21,40.865928649902344
2023-09-22,39.813377380371094
2023-09-25,40.13203811645508
2023-09-26,39.2533073425293
2023-09-27,39.45608901977539
2023-09-28,39.504371643066406
2023-09-29,39.45608901977539
2023-10-02,38.24903869628906
2023-10-03,37.34133529663086
2023-10-04,37.63103103637695
2023-10-05,37.94969177246094
2023-10-06,38.326290130615234
2023-10-09,38.33594512939453
2023-10-10,38.45182418823242
2023-10-11,38.326290130615234
2023-10-12,38.374576568603516
2023-10-13,39.55265426635742
2023-10-16,40.21895217895508
2023-10-17,40.5376091003418
2023-10-18,40.10306930541992
2023-10-19,39.76509475708008
2023-10-20,38.8863639831543
2023-10-23,38.123512268066406
2023-10-24,37.93037796020508
2023-10-25,37.688968658447266
2023-10-26,38.28767013549805
2023-10-27,37.428245544433594
2023-10-30,38.075225830078125
2023-10-31,38.40354537963867
2023-11-01,38.24903869628906
2023-11-02,39.46685028076172
2023-11-03,40.54827117919922
2023-11-06,40.27547836303711
2023-11-07,39.98320388793945
2023-11-08,39.924747467041016
2023-11-09,39.35968780517578
2023-11-10,39.83706283569336
2023-11-13,39.720157623291016
2023-11-14,40.996429443359375
2023-11-15,41.736854553222656
2023-11-16,41.434837341308594
2023-11-17,41.853763580322266
2023-11-20,41.68814468383789
2023-11-21,41.50303268432617
2023-11-22,41.678401947021484
2023-11-24,41.814796447753906
2023-11-27,41.9122200012207
2023-11-28,42.25320816040039
2023-11-29,42.652645111083984
2023-11-30,43.44178771972656
2023-12-01,43.860721588134766
2023-12-04,43.95814514160156
2023-12-05,43.34436798095703
2023-12-06,43.35411071777344
2023-12-07,44.230934143066406
2023-12-08,44.912906646728516
2023-12-11,44.815486907958984
2023-12-12,45.27338409423828
2023-12-13,46.5301628112793
2023-12-14,49.2093505859375
2023-12-15,49.01449966430664
2023-12-18,48.38123321533203
2023-12-19,48.80016326904297
2023-12-20,48.06947708129883
2023-12-21,48.1766471862793
2023-12-22,47.913597106933594
2023-12-26,48.361751556396484
2023-12-27,48.05973434448242
2023-12-28,48.20587158203125
2023-12-29,47.952571868896484
2024-01-02,48.05973434448242
2024-01-03,47.42647171020508
2024-01-04,48.01102066040039
2024-01-05,48.634544372558594
2024-01-08,48.634544372558594
2024-01-09,48.0207633972168
2024-01-10,47.8161735534668
2024-01-11,47.77720260620117
2024-01-12,46.1794319152832
2024-01-16,45.61436462402344
2024-01-17,45.468231201171875
2024-01-18,45.2441520690918
2024-01-19,46.880889892578125
2024-01-22,47.280330657958984
2024-01-23,47.85513687133789
2024-01-24,48.215614318847656
2024-01-25,48.595577239990234
2024-01-26,49.02423858642578
2024-01-29,49.053470611572266
2024-01-30,49.8718376159668
2024-01-31,48.887847900390625
2024-02-01,47.80864334106445
2024-02-02,48.23051071166992
2024-02-05,47.77920913696289
2024-02-06,47.3769645690918
2024-02-07,47.56336975097656
2024-02-08,47.435829162597656
2024-02-09,47.15131378173828
2024-02-12,47.995052337646484
2024-02-13,47.327911376953125
2024-02-14,47.612422943115234
2024-02-15,51.056060791015625
2024-02-16,50.92851638793945
2024-02-20,50.79116439819336
2024-02-21,51.664337158203125
2024-02-22,52.36091232299805
2024-02-23,52.841651916503906
2024-02-26,53.106544494628906
2024-02-27,53.77368927001953
2024-02-28,53.685386657714844
2024-02-29,54.538936614990234
2024-03-01,54.01896286010742
2024-03-04,54.754783630371094
2024-03-05,55.529842376708984
2024-03-06,56.03020477294922
2024-03-07,55.922279357910156
2024-03-08,55.99095916748047
2024-03-11,56.01057815551758
2024-03-12,56.520748138427734
2024-03-13,56.726776123046875
2024-03-14,56.285282135009766
2024-03-15,56.42263412475586
2024-03-18,56.6777229309082
2024-03-19,55.932090759277344
2024-03-20,56.21660614013672
2024-03-21,56.75620651245117
2024-03-22,56.04982376098633
2024-03-25,55.657386779785156
2024-03-26,55.60832595825195
2024-03-27,56.520748138427734
2024-03-28,56.86412811279297
2024-04-01,56.520748138427734
2024-04-02,56.26565933227539
2024-04-03,56.04982376098633
2024-04-04,55.60832595825195
2024-04-05,56.314720153808594
2024-04-08,56.69734191894531
2024-04-09,56.49131774902344
2024-04-10,55.8634147644043
2024-04-11,55.618141174316406
2024-04-12,55.40230178833008
2024-04-15,55.89284896850586
2024-04-16,55.34343719482422
2024-04-17,56.098873138427734
2024-04-18,57.62938690185547
2024-04-19,59.20893859863281
2024-04-22,59.94475555419922
2024-04-23,59.787784576416016
2024-04-24,59.45420837402344
2024-04-25,58.796878814697266
2024-04-26,58.777259826660156
2024-04-29,58.66933822631836
2024-04-30,58.19841766357422
2024-05-01,58.394630432128906
2024-05-02,58.69877624511719
2024-05-03,58.80668640136719
2024-05-06,59.051963806152344
2024-05-07,59.12063980102539
2024-05-08,60.07229995727539
2024-05-09,60.46699523925781
2024-05-10,61.06890106201172
2024-05-13,60.44725799560547
2024-05-14,61.06890106201172
2024-05-15,61.51293182373047
2024-05-16,60.24991226196289
2024-05-17,60.269649505615234
2024-05-20,59.894691467285156
2024-05-21,60.64460754394531
2024-05-22,60.121639251708984
2024-05-23,58.888221740722656
2024-05-24,59.411190032958984
2024-05-28,58.69087219238281
2024-05-29,57.97056198120117
2024-05-30,58.42445755004883
2024-05-31,59.12503433227539
2024-06-03,58.552734375
2024-06-04,57.921226501464844
2024-06-05,57.9014892578125
2024-06-06,56.96409225463867
2024-06-07,57.58573532104492
2024-06-10,57.16143798828125
2024-06-11,56.37205505371094
2024-06-12,56.539794921875
2024-06-13,56.510196685791016
2024-06-14,56.63847351074219
2024-06-17,57.46733093261719
2024-06-18,58.266578674316406
2024-06-20,58.177772521972656
2024-06-21,57.32918167114258
2024-06-24,58.227108001708984
2024-06-25,56.441123962402344
2024-06-26,56.25364303588867
2024-06-27,56.658203125
2024-06-28,58.60206604003906
2024-07-01,59.78614807128906
2024-07-02,60.161109924316406
2024-07-03,59.855220794677734
2024-07-05,58.829017639160156
2024-07-08,58.227108001708984
2024-07-09,59.0855712890625
2024-07-10,58.92769241333008
2024-07-11,59.361854553222656
2024-07-12,55.78988265991211
2024-07-15,56.96409225463867
2024-07-16,59.4407958984375
2024-07-17,60.101905822753906
2024-07-18,58.454063415527344
2024-07-19,58.444190979003906
2024-07-22,58.355384826660156
2024-07-23,58.878353118896484
2024-07-24,58.651405334472656
2024-07-25,58.907958984375
2024-07-26,59.588802337646484
2024-07-29,58.799415588378906
2024-07-30,59.21384048461914
2024-07-31,58.552734375
2024-08-01,56.125370025634766
2024-08-02,52.55339813232422
2024-08-05,51.42852020263672
2024-08-06,51.66533660888672
2024-08-07,51.59626388549805
2024-08-08,52.06003189086914
2024-08-09,52.45773696899414
2024-08-12,51.761749267578125
2024-08-13,52.56710433959961
2024-08-14,53.35258102416992
2024-08-15,54.25736618041992
2024-08-16,55.01301574707031
2024-08-19,56.1265983581543
2024-08-20,55.82831573486328
2024-08-21,55.142269134521484
2024-08-22,55.639404296875
2024-08-23,56.37516403198242
2024-08-26,56.395050048828125
2024-08-27,55.93768310546875
2024-08-28,56.743045806884766
2024-08-29,57.02143859863281
2024-08-30,58.13502502441406
2024-09-03,58.03559494018555
2024-09-04,57.78702926635742
2024-09-05,56.53424835205078
2024-09-06,53.69063186645508
2024-09-09,54.277252197265625
2024-09-10,53.64091873168945
2024-09-11,53.42218017578125
2024-09-12,51.27455520629883
2024-09-13,52.477622985839844
2024-09-16,53.48183822631836
2024-09-17,54.19770812988281
2024-09-18,53.94914245605469
2024-09-19,55.48031997680664
2024-09-20,55.96751403808594
2024-09-23,54.794273376464844
2024-09-24,53.84971618652344
2024-09-25,53.3028678894043
2024-09-26,56.06694030761719
2024-09-27,55.579750061035156
2024-09-30,56.1663703918457
2024-10-01,55.072669982910156
2024-10-02,54.983184814453125
2024-10-03,54.665016174316406
2024-10-04,56.63367462158203
2024-10-07,56.8325309753418
2024-10-08,56.97172546386719
2024-10-09,57.21035385131836
2024-10-10,57.41914749145508
2024-10-11,60.64059066772461
2024-10-14,61.80388259887695
2024-10-15,62.66889953613281
2024-10-16,63.52397155761719
2024-10-17,64.01116180419922
2024-10-18,63.99127960205078
2024-10-21,63.65322494506836
2024-10-22,64.4386978149414
2024-10-23,64.19013214111328
2024-10-24,65.0551528930664
2024-10-25,64.16030883789062
2024-10-28,65.23412322998047
2024-10-29,64.92589569091797
2024-10-30,65.03527069091797
2024-10-31,64.5480728149414
2024-11-01,64.3094482421875
2024-11-04,63.33506393432617
2024-11-05,63.70294189453125
2024-11-06,72.05481719970703
2024-11-07,69.41999816894531
2024-11-08,70.04000091552734
2024-11-11,72.55999755859375
2024-11-12,72.5999984741211
2024-11-13,72.7699966430664
2024-11-14,72.80000305175781
2024-11-15,74.33999633789062
2024-11-18,74.08999633789062
2024-11-19,73.43000030517578
2024-11-20,73.58000183105469
2024-11-21,74.83000183105469
2024-11-22,75.95999908447266
2024-11-25,76.9000015258789
2024-11-26,77.3499984741211
2024-11-27,77.20999908447266
2024-11-29,76.16999816894531
2024-12-02,75.27999877929688
2024-12-03,74.13999938964844
2024-12-04,73.05999755859375
2024-12-05,73.66000366210938
2024-12-06,74.33000183105469
2024-12-09,72.62000274658203
2024-12-10,72.05000305175781
2024-12-11,71.5999984741211
2024-12-12,70.80000305175781
2024-12-13,70.44000244140625
2024-12-16,71.9800033569336
2024-12-17,70.80999755859375
