,AES
2021-06-01,22.901594161987305
2021-06-02,22.508441925048828
2021-06-03,22.401212692260742
2021-06-04,22.30292320251465
2021-06-07,22.624595642089844
2021-06-08,22.624595642089844
2021-06-09,22.517377853393555
2021-06-10,22.678211212158203
2021-06-11,23.124984741210938
2021-06-14,22.999887466430664
2021-06-15,23.285825729370117
2021-06-16,22.99095344543457
2021-06-17,23.294757843017578
2021-06-18,22.463760375976562
2021-06-21,23.36624526977539
2021-06-22,22.999887466430664
2021-06-23,23.10711669921875
2021-06-24,23.20540428161621
2021-06-25,23.428789138793945
2021-06-28,23.70578956604004
2021-06-29,23.56282615661621
2021-06-30,23.294757843017578
2021-07-01,23.527080535888672
2021-07-02,23.375179290771484
2021-07-06,23.23221206665039
2021-07-07,23.2232723236084
2021-07-08,22.776498794555664
2021-07-09,22.99095344543457
2021-07-12,23.187536239624023
2021-07-13,22.267183303833008
2021-07-14,22.293987274169922
2021-07-15,21.963375091552734
2021-07-16,21.76679229736328
2021-07-19,21.0698299407959
2021-07-20,21.534469604492188
2021-07-21,21.76679229736328
2021-07-22,21.462987899780273
2021-07-23,21.355764389038086
2021-07-26,21.445117950439453
2021-07-27,21.722116470336914
2021-07-28,21.64169692993164
2021-07-29,21.686376571655273
2021-07-30,21.30963706970215
2021-08-02,21.192745208740234
2021-08-03,21.507450103759766
2021-08-04,21.25568962097168
2021-08-05,22.34364891052246
2021-08-06,22.118865966796875
2021-08-09,21.732234954833984
2021-08-10,21.885086059570312
2021-08-11,22.37961196899414
2021-08-12,22.577430725097656
2021-08-13,22.289701461791992
2021-08-16,21.90306854248047
2021-08-17,21.660301208496094
2021-08-18,21.363584518432617
2021-08-19,21.25568962097168
2021-08-20,21.86709976196289
2021-08-23,21.804161071777344
2021-08-24,21.759206771850586
2021-08-25,21.813156127929688
2021-08-26,21.462488174438477
2021-08-27,21.750213623046875
2021-08-30,21.66929054260254
2021-08-31,21.462488174438477
2021-09-01,21.687274932861328
2021-09-02,22.055925369262695
2021-09-03,22.154823303222656
2021-09-07,21.983991622924805
2021-09-08,21.714250564575195
2021-09-09,21.633323669433594
2021-09-10,21.372573852539062
2021-09-13,21.462488174438477
2021-09-14,21.41753387451172
2021-09-15,21.67828369140625
2021-09-16,21.831140518188477
2021-09-17,22.118865966796875
2021-09-20,21.507450103759766
2021-09-21,21.507450103759766
2021-09-22,21.28266143798828
2021-09-23,21.165773391723633
2021-09-24,21.075857162475586
2021-09-27,21.084850311279297
2021-09-28,20.73418426513672
2021-09-29,20.62628936767578
2021-09-30,20.527381896972656
2021-10-01,20.590322494506836
2021-10-04,20.536373138427734
2021-10-05,21.021909713745117
2021-10-06,21.057878494262695
2021-10-07,21.660301208496094
2021-10-08,21.64232063293457
2021-10-11,21.579378128051758
2021-10-12,21.59735870361328
2021-10-13,21.534421920776367
2021-10-14,21.831140518188477
2021-10-15,21.94802474975586
2021-10-18,21.444503784179688
2021-10-19,21.714250564575195
2021-10-20,22.5054931640625
2021-10-21,22.289701461791992
2021-10-22,22.41558265686035
2021-10-25,22.631372451782227
2021-10-26,22.811203002929688
2021-10-27,23.07195281982422
2021-10-28,22.99103355407715
2021-10-29,22.595407485961914
2021-11-01,22.9490966796875
2021-11-02,22.9490966796875
2021-11-03,22.885772705078125
2021-11-04,22.722951889038086
2021-11-05,22.605358123779297
2021-11-08,21.628416061401367
2021-11-09,21.610322952270508
2021-11-10,21.8002872467041
2021-11-11,22.50585174560547
2021-11-12,22.36111831665039
2021-11-15,22.641538619995117
2021-11-16,22.66868019104004
2021-11-17,22.388261795043945
2021-11-18,22.134977340698242
2021-11-19,22.234479904174805
2021-11-22,22.560129165649414
2021-11-23,22.261619567871094
2021-11-24,22.36111831665039
2021-11-26,21.55605125427246
2021-11-29,21.3660888671875
2021-11-30,21.148988723754883
2021-12-01,21.32990264892578
2021-12-02,21.78219223022461
2021-12-03,21.492727279663086
2021-12-06,22.035476684570312
2021-12-07,22.45157814025879
2021-12-08,22.50585174560547
2021-12-09,22.20734405517578
2021-12-10,22.08974838256836
2021-12-13,21.637460708618164
2021-12-14,21.357040405273438
2021-12-15,21.82741928100586
2021-12-16,21.764102935791016
2021-12-17,21.79123878479004
2021-12-20,21.004255294799805
2021-12-21,21.447498321533203
2021-12-22,21.32085609436035
2021-12-23,21.302766799926758
2021-12-27,21.411317825317383
2021-12-28,21.474637985229492
2021-12-29,21.510820388793945
2021-12-30,21.863603591918945
2021-12-31,21.981199264526367
2022-01-03,22.053565979003906
2022-01-04,22.116886138916016
2022-01-05,21.103761672973633
2022-01-06,21.022348403930664
2022-01-07,20.895706176757812
2022-01-10,20.769065856933594
2022-01-11,21.112804412841797
2022-01-12,21.19422149658203
2022-01-13,21.049488067626953
2022-01-14,20.85952377319336
2022-01-18,20.434375762939453
2022-01-19,20.86857032775879
2022-01-20,21.158035278320312
2022-01-21,20.760025024414062
2022-01-24,20.434375762939453
2022-01-25,20.05445098876953
2022-01-26,20.28059959411621
2022-01-27,19.9639949798584
2022-01-28,20.036361694335938
2022-01-31,20.207643508911133
2022-02-01,20.18942642211914
2022-02-02,20.326080322265625
2022-02-03,19.824993133544922
2022-02-04,19.961652755737305
2022-02-07,19.861434936523438
2022-02-08,20.490076065063477
2022-02-09,20.936504364013672
2022-02-10,20.36252784729004
2022-02-11,19.633665084838867
2022-02-14,19.551666259765625
2022-02-15,19.642776489257812
2022-02-16,19.94343376159668
2022-02-17,19.56077766418457
2022-02-18,19.36945343017578
2022-02-22,19.141685485839844
2022-02-23,18.722591400146484
2022-02-24,19.059688568115234
2022-02-25,19.23279571533203
2022-02-28,19.342119216918945
2022-03-01,18.831918716430664
2022-03-02,19.506113052368164
2022-03-03,19.551666259765625
2022-03-04,19.879655838012695
2022-03-07,19.925212860107422
2022-03-08,19.642776489257812
2022-03-09,20.0072078704834
2022-03-10,20.36252784729004
2022-03-11,20.22586441040039
2022-03-14,19.788545608520508
2022-03-15,20.35341453552246
2022-03-16,20.635847091674805
2022-03-17,21.328266143798828
2022-03-18,21.5833683013916
2022-03-21,21.392040252685547
2022-03-22,21.610700607299805
2022-03-23,21.319154739379883
2022-03-24,22.084457397460938
2022-03-25,22.202896118164062
2022-03-28,22.457998275756836
2022-03-29,23.186859130859375
2022-03-30,23.186859130859375
2022-03-31,23.441957473754883
2022-04-01,23.888385772705078
2022-04-04,23.833721160888672
2022-04-05,23.63328742980957
2022-04-06,23.214189529418945
2022-04-07,22.986421585083008
2022-04-08,22.62198829650879
2022-04-11,22.49443817138672
2022-04-12,22.27578353881836
2022-04-13,22.294004440307617
2022-04-14,22.23933982849121
2022-04-18,21.956905364990234
2022-04-19,22.24845314025879
2022-04-20,22.694875717163086
2022-04-21,20.963838577270508
2022-04-22,20.490076065063477
2022-04-25,20.116535186767578
2022-04-26,19.442340850830078
2022-04-27,19.223682403564453
2022-04-28,19.313640594482422
2022-04-29,18.7445125579834
2022-05-02,18.909740447998047
2022-05-03,19.0198974609375
2022-05-04,20.121435165405273
2022-05-05,19.57984733581543
2022-05-06,19.221845626831055
2022-05-09,18.41404914855957
2022-05-10,18.322256088256836
2022-05-11,18.322256088256836
2022-05-12,17.85410499572754
2022-05-13,18.57928466796875
2022-05-16,18.41404914855957
2022-05-17,19.056617736816406
2022-05-18,18.57010269165039
2022-05-19,18.9739990234375
2022-05-20,18.845487594604492
2022-05-23,19.39625358581543
2022-05-24,19.49723243713379
2022-05-25,19.671642303466797
2022-05-26,20.19487190246582
2022-05-27,20.589590072631836
2022-05-31,20.231592178344727
2022-06-01,20.084716796875
2022-06-02,20.32338523864746
2022-06-03,20.442718505859375
2022-06-06,20.84661293029785
2022-06-07,20.828256607055664
2022-06-08,20.396820068359375
2022-06-09,19.78179359436035
2022-06-10,18.992359161376953
2022-06-13,17.7714900970459
2022-06-14,17.35840606689453
2022-06-15,17.945898056030273
2022-06-16,17.385948181152344
2022-06-17,17.670515060424805
2022-06-21,18.257997512817383
2022-06-22,18.588459014892578
2022-06-23,19.001541137695312
2022-06-24,19.662464141845703
2022-06-27,19.68999671936035
2022-06-28,19.451332092285156
2022-06-29,18.689434051513672
2022-06-30,19.286102294921875
2022-07-01,19.71753692626953
2022-07-05,19.442153930664062
2022-07-06,19.313640594482422
2022-07-07,19.65328025817871
2022-07-08,19.735897064208984
2022-07-11,19.55230712890625
2022-07-12,19.341176986694336
2022-07-13,19.19430923461914
2022-07-14,18.836307525634766
2022-07-15,18.680255889892578
2022-07-18,18.615999221801758
2022-07-19,18.928104400634766
2022-07-20,18.340614318847656
2022-07-21,18.2763614654541
2022-07-22,18.111125946044922
2022-07-25,18.35897445678711
2022-07-26,18.48748779296875
2022-07-27,18.680255889892578
2022-07-28,20.4518985748291
2022-07-29,20.542499542236328
2022-08-01,20.67193031311035
2022-08-02,20.55174446105957
2022-08-03,20.847583770751953
2022-08-04,21.263614654541016
2022-08-05,22.391510009765625
2022-08-08,22.067934036254883
2022-08-09,22.04019546508789
2022-08-10,22.585657119750977
2022-08-11,22.51169776916504
2022-08-12,23.01092529296875
2022-08-15,23.279033660888672
2022-08-16,23.168094635009766
2022-08-17,23.121868133544922
2022-08-18,24.055618286132812
2022-08-19,23.648839950561523
2022-08-22,23.084888458251953
2022-08-23,22.936967849731445
2022-08-24,23.639589309692383
2022-08-25,24.286745071411133
2022-08-26,23.695058822631836
2022-08-29,23.55638313293457
2022-08-30,23.519405364990234
2022-08-31,23.528650283813477
2022-09-01,23.898454666137695
2022-09-02,24.17580223083496
2022-09-06,24.083351135253906
2022-09-07,25.128042221069336
2022-09-08,25.30370330810547
2022-09-09,25.35917091369629
2022-09-12,25.507089614868164
2022-09-13,24.804466247558594
2022-09-14,24.989370346069336
2022-09-15,24.675033569335938
2022-09-16,23.963167190551758
2022-09-19,24.591835021972656
2022-09-20,23.9354305267334
2022-09-21,23.482421875
2022-09-22,23.140357971191406
2022-09-23,22.456222534179688
2022-09-26,21.22662925720215
2022-09-27,20.560989379882812
2022-09-28,21.291349411010742
2022-09-29,21.032487869262695
2022-09-30,20.893810272216797
2022-10-03,21.78133773803711
2022-10-04,23.36223793029785
2022-10-05,23.50091552734375
2022-10-06,23.482421875
2022-10-07,23.038660049438477
2022-10-10,23.01092529296875
2022-10-11,22.816781997680664
2022-10-12,22.308303833007812
2022-10-13,22.557918548583984
2022-10-14,21.55021095275879
2022-10-17,22.077177047729492
2022-10-18,22.557918548583984
2022-10-19,22.308303833007812
2022-10-20,21.707374572753906
2022-10-21,22.631881713867188
2022-10-24,22.742822647094727
2022-10-25,23.288278579711914
2022-10-26,23.528650283813477
2022-10-27,23.824493408203125
2022-10-28,24.46240234375
2022-10-31,24.33032989501953
2022-11-01,24.49774169921875
2022-11-02,24.02341079711914
2022-11-03,24.358232498168945
2022-11-04,24.60934829711914
2022-11-07,24.906970977783203
2022-11-08,24.637250900268555
2022-11-09,24.41403579711914
2022-11-10,26.246252059936523
2022-11-11,26.11604118347168
2022-11-14,25.604511260986328
2022-11-15,25.837026596069336
2022-11-16,26.004436492919922
2022-11-17,25.5487060546875
2022-11-18,25.725418090820312
2022-11-21,26.106739044189453
2022-11-22,26.11604118347168
2022-11-23,26.488065719604492
2022-11-25,26.60897445678711
2022-11-28,26.078842163085938
2022-11-29,26.283456802368164
2022-11-30,26.89729118347168
2022-12-01,26.711280822753906
2022-12-02,26.664779663085938
2022-12-05,26.38576316833496
2022-12-06,26.162546157836914
2022-12-07,26.02303695678711
2022-12-08,26.357860565185547
2022-12-09,26.5252685546875
2022-12-12,27.074005126953125
2022-12-13,27.222810745239258
2022-12-14,27.194910049438477
2022-12-15,26.70197868347168
2022-12-16,26.357860565185547
2022-12-19,26.227649688720703
2022-12-20,26.376461029052734
2022-12-21,26.72987937927246
2022-12-22,26.3299560546875
2022-12-23,26.6740779876709
2022-12-27,26.80428695678711
2022-12-28,26.339258193969727
2022-12-29,26.794986724853516
2022-12-30,26.748483657836914
2023-01-03,26.143945693969727
2023-01-04,25.37199592590332
2023-01-05,24.06061363220215
2023-01-06,24.58144760131836
2023-01-09,25.34409523010254
2023-01-10,25.32549285888672
2023-01-11,25.790523529052734
2023-01-12,25.75332260131836
2023-01-13,25.911428451538086
2023-01-17,25.669618606567383
2023-01-18,25.03717803955078
2023-01-19,24.776758193969727
2023-01-20,25.046476364135742
2023-01-23,25.027875900268555
2023-01-24,25.10228157043457
2023-01-25,25.120878219604492
2023-01-26,25.688217163085938
2023-01-27,25.083675384521484
2023-01-30,24.600048065185547
2023-01-31,25.653907775878906
2023-02-01,25.082988739013672
2023-02-02,24.8209285736084
2023-02-03,24.558868408203125
2023-02-06,24.53078842163086
2023-02-07,24.727336883544922
2023-02-08,24.483991622924805
2023-02-09,23.941152572631836
2023-02-10,24.437196731567383
2023-02-13,24.661819458007812
2023-02-14,24.60566520690918
2023-02-15,24.98003578186035
2023-02-16,24.680540084838867
2023-02-17,24.549509048461914
2023-02-21,23.931793212890625
2023-02-22,23.763324737548828
2023-02-23,23.763324737548828
2023-02-24,23.69780921936035
2023-02-27,23.28599739074707
2023-02-28,23.098812103271484
2023-03-01,23.052013397216797
2023-03-02,23.061372756958008
2023-03-03,23.49190330505371
2023-03-06,23.398311614990234
2023-03-07,22.939708709716797
2023-03-08,23.136247634887695
2023-03-09,22.73379898071289
2023-03-10,21.769786834716797
2023-03-13,21.432851791381836
2023-03-14,21.732351303100586
2023-03-15,21.573240280151367
2023-03-16,21.760427474975586
2023-03-17,20.95552635192871
2023-03-20,21.198869705200195
2023-03-21,21.498367309570312
2023-03-22,20.805776596069336
2023-03-23,20.553075790405273
2023-03-24,20.787057876586914
2023-03-27,21.15207290649414
2023-03-28,21.46092987060547
2023-03-29,21.956974029541016
2023-03-30,22.059926986694336
2023-03-31,22.53725242614746
2023-04-03,22.29391098022461
2023-04-04,22.29391098022461
2023-04-05,22.55597496032715
2023-04-06,22.83675193786621
2023-04-10,23.304719924926758
2023-04-11,23.725889205932617
2023-04-12,23.68844985961914
2023-04-13,23.903717041015625
2023-04-14,23.267282485961914
2023-04-17,22.771236419677734
2023-04-18,22.855470657348633
2023-04-19,22.930347442626953
2023-04-20,22.340707778930664
2023-04-21,22.462379455566406
2023-04-24,22.61212921142578
2023-04-25,22.340707778930664
2023-04-26,21.582603454589844
2023-04-27,22.059926986694336
2023-04-28,22.301223754882812
2023-05-01,21.829938888549805
2023-05-02,21.302101135253906
2023-05-03,21.160717010498047
2023-05-04,21.18899154663086
2023-05-05,21.368080139160156
2023-05-08,20.463211059570312
2023-05-09,20.991050720214844
2023-05-10,21.339801788330078
2023-05-11,20.764835357666016
2023-05-12,20.840240478515625
2023-05-15,20.72713279724121
2023-05-16,19.65260124206543
2023-05-17,19.746856689453125
2023-05-18,19.66202735900879
2023-05-19,19.614896774291992
2023-05-22,19.944799423217773
2023-05-23,19.56777000427246
2023-05-24,19.096485137939453
2023-05-25,18.80428695678711
2023-05-26,18.7288818359375
2023-05-30,18.757160186767578
2023-05-31,18.606346130371094
2023-06-01,18.738304138183594
2023-06-02,19.03050422668457
2023-06-05,18.926820755004883
2023-06-06,18.97395133972168
2023-06-07,19.492366790771484
2023-06-08,19.237869262695312
2023-06-09,18.936246871948242
2023-06-12,19.124759674072266
2023-06-13,19.633750915527344
2023-06-14,19.548919677734375
2023-06-15,20.25584602355957
2023-06-16,20.11446189880371
2023-06-20,19.803409576416016
2023-06-21,19.77513313293457
2023-06-22,19.709156036376953
2023-06-23,19.25672149658203
2023-06-26,19.520641326904297
2023-06-27,19.709156036376953
2023-06-28,19.03993034362793
2023-06-29,19.25672149658203
2023-06-30,19.539493560791016
2023-07-03,19.85996437072754
2023-07-05,20.218143463134766
2023-07-06,19.888246536254883
2023-07-07,19.87881851196289
2023-07-10,19.81283950805664
2023-07-11,20.1710147857666
2023-07-12,20.3501033782959
2023-07-13,20.576318740844727
2023-07-14,20.359529495239258
2023-07-17,20.152164459228516
2023-07-18,20.50091552734375
2023-07-19,20.830814361572266
2023-07-20,20.576318740844727
2023-07-21,21.19841766357422
2023-07-24,20.378381729125977
2023-07-25,20.614023208618164
2023-07-26,20.64229965209961
2023-07-27,20.152164459228516
2023-07-28,20.453786849975586
2023-07-31,20.54496955871582
2023-08-01,19.956069946289062
2023-08-02,19.98456573486328
2023-08-03,19.614131927490234
2023-08-04,18.654794692993164
2023-08-07,18.711788177490234
2023-08-08,18.635799407958984
2023-08-09,18.62630271911621
2023-08-10,18.62630271911621
2023-08-11,18.483823776245117
2023-08-14,18.06589698791504
2023-08-15,17.097063064575195
2023-08-16,17.48649787902832
2023-08-17,17.144554138183594
2023-08-18,17.1065616607666
2023-08-21,17.011577606201172
2023-08-22,17.05906867980957
2023-08-23,17.401012420654297
2023-08-24,16.83110809326172
2023-08-25,17.154054641723633
2023-08-28,17.021074295043945
2023-08-29,17.296527862548828
2023-08-30,17.306026458740234
2023-08-31,17.03057289123535
2023-09-01,16.99258041381836
2023-09-05,16.565156936645508
2023-09-06,16.5556583404541
2023-09-07,16.137725830078125
2023-09-08,16.403682708740234
2023-09-11,16.37518882751465
2023-09-12,16.175724029541016
2023-09-13,16.137725830078125
2023-09-14,16.517662048339844
2023-09-15,16.37518882751465
2023-09-18,16.22321128845215
2023-09-19,15.91926383972168
2023-09-20,15.947760581970215
2023-09-21,15.605819702148438
2023-09-22,15.159396171569824
2023-09-25,15.425349235534668
2023-09-26,15.064413070678711
2023-09-27,15.130901336669922
2023-09-28,14.133572578430176
2023-09-29,14.437520027160645
2023-10-02,13.449689865112305
2023-10-03,12.860791206359863
2023-10-04,12.537846565246582
2023-10-05,11.977441787719727
2023-10-06,11.825468063354492
2023-10-09,12.043931007385254
2023-10-10,12.347878456115723
2023-10-11,12.718316078186035
2023-10-12,12.395371437072754
2023-10-13,12.499852180480957
2023-10-16,13.02226448059082
2023-10-17,13.060256958007812
2023-10-18,13.174237251281738
2023-10-19,13.145742416381836
2023-10-20,13.136242866516113
2023-10-23,13.29771614074707
2023-10-24,13.801129341125488
2023-10-25,13.943604469299316
2023-10-26,14.152568817138672
2023-10-27,14.010092735290527
2023-10-30,14.20005989074707
2023-10-31,14.311478614807129
2023-11-01,14.263455390930176
2023-11-02,14.88778018951416
2023-11-03,16.126827239990234
2023-11-06,15.694602012634277
2023-11-07,15.502501487731934
2023-11-08,15.579341888427734
2023-11-09,15.012646675109863
2023-11-10,15.079880714416504
2023-11-13,14.926199913024902
2023-11-14,16.270902633666992
2023-11-15,16.3381404876709
2023-11-16,16.242088317871094
2023-11-17,16.3381404876709
2023-11-20,16.530237197875977
2023-11-21,16.07880401611328
2023-11-22,16.242088317871094
2023-11-24,16.26129722595215
2023-11-27,16.242088317871094
2023-11-28,16.491817474365234
2023-11-29,16.53984260559082
2023-11-30,16.530237197875977
2023-12-01,17.41390037536621
2023-12-04,17.269826889038086
2023-12-05,17.23140525817871
2023-12-06,17.23140525817871
2023-12-07,17.452322006225586
2023-12-08,17.50034523010254
2023-12-11,17.337060928344727
2023-12-12,17.490739822387695
2023-12-13,18.566503524780273
2023-12-14,18.854652404785156
2023-12-15,18.58571434020996
2023-12-18,18.268749237060547
2023-12-19,18.595317840576172
2023-12-20,17.644420623779297
2023-12-21,18.10546112060547
2023-12-22,18.34558868408203
2023-12-26,18.595317840576172
2023-12-27,18.51848030090332
2023-12-28,18.58571434020996
2023-12-29,18.489662170410156
2024-01-02,18.576108932495117
2024-01-03,18.182302474975586
2024-01-04,18.12467384338379
2024-01-05,18.057435989379883
2024-01-08,18.316770553588867
2024-01-09,18.115066528320312
2024-01-10,18.13427734375
2024-01-11,17.317852020263672
2024-01-12,17.71165657043457
2024-01-16,17.183380126953125
2024-01-17,16.71273422241211
2024-01-18,16.693523406982422
2024-01-19,16.222877502441406
2024-01-22,16.117223739624023
2024-01-23,16.14603614807129
2024-01-24,15.848282814025879
2024-01-25,16.453397750854492
2024-01-26,16.47260856628418
2024-01-29,16.597475051879883
2024-01-30,16.299718856811523
2024-01-31,16.18618392944336
2024-02-01,16.6519718170166
2024-02-02,16.516117095947266
2024-02-05,16.021215438842773
2024-02-06,16.011510848999023
2024-02-07,15.836840629577637
2024-02-08,15.720393180847168
2024-02-09,15.972694396972656
2024-02-12,16.38026237487793
2024-02-13,15.526313781738281
2024-02-14,15.662169456481934
2024-02-15,16.283222198486328
2024-02-16,16.27351951599121
2024-02-20,15.933879852294922
2024-02-21,16.060029983520508
2024-02-22,15.526313781738281
2024-02-23,15.526313781738281
2024-02-26,15.08963680267334
2024-02-27,14.652958869934082
2024-02-28,14.614144325256348
2024-02-29,14.749998092651367
2024-03-01,15.012004852294922
2024-03-04,15.59424114227295
2024-03-05,15.671873092651367
2024-03-06,15.739800453186035
2024-03-07,15.6815767288208
2024-03-08,15.768911361694336
2024-03-11,15.904767036437988
2024-03-12,15.468090057373047
2024-03-13,15.28371524810791
2024-03-14,14.585030555725098
2024-03-15,14.56562328338623
2024-03-18,14.439473152160645
2024-03-19,15.07993221282959
2024-03-20,15.07993221282959
2024-03-21,15.293420791625977
2024-03-22,15.759207725524902
2024-03-25,15.962993621826172
2024-03-26,16.147367477416992
2024-03-27,16.739307403564453
2024-03-28,17.3991756439209
2024-04-01,17.535030364990234
2024-04-02,17.292430877685547
2024-04-03,17.37006378173828
2024-04-04,17.60295867919922
2024-04-05,17.544734954833984
2024-04-08,17.758220672607422
2024-04-09,17.748517990112305
2024-04-10,17.156578063964844
2024-04-11,17.292430877685547
2024-04-12,16.351150512695312
2024-04-15,15.6815767288208
2024-04-16,15.43897819519043
2024-04-17,15.662169456481934
2024-04-18,15.788321495056152
2024-04-19,15.914472579956055
2024-04-22,16.205591201782227
2024-04-23,16.622859954833984
2024-04-24,16.855754852294922
2024-04-25,16.622859954833984
2024-04-26,16.700490951538086
2024-04-29,17.331247329711914
2024-04-30,17.53996467590332
2024-05-01,17.804534912109375
2024-05-02,18.54924774169922
2024-05-03,18.294475555419922
2024-05-06,18.50025177001953
2024-05-07,18.461057662963867
2024-05-08,18.980398178100586
2024-05-09,19.587926864624023
2024-05-10,19.53893280029297
2024-05-13,19.558528900146484
2024-05-14,19.91128921508789
2024-05-15,20.70499610900879
2024-05-16,20.78338623046875
2024-05-17,20.851980209350586
2024-05-20,20.851980209350586
2024-05-21,20.61680793762207
2024-05-22,20.50901985168457
2024-05-23,20.146461486816406
2024-05-24,20.489421844482422
2024-05-28,20.70499610900879
2024-05-29,20.646202087402344
2024-05-30,21.332124710083008
2024-05-31,21.155744552612305
2024-06-03,20.342439651489258
2024-06-04,20.077869415283203
2024-06-05,20.4404296875
2024-06-06,19.950485229492188
2024-06-07,19.470340728759766
2024-06-10,19.970081329345703
2024-06-11,19.43114471435547
2024-06-12,19.264564514160156
2024-06-13,19.20577049255371
2024-06-14,18.951000213623047
2024-06-17,18.461057662963867
2024-06-18,18.578641891479492
2024-06-20,18.480655670166016
2024-06-21,18.098499298095703
2024-06-24,18.60803985595703
2024-06-25,18.51984977722168
2024-06-26,18.529647827148438
2024-06-27,18.70602798461914
2024-06-28,17.216602325439453
2024-07-01,17.089218139648438
2024-07-02,17.17740821838379
2024-07-03,17.53016471862793
2024-07-05,17.353784561157227
2024-07-08,17.490970611572266
2024-07-09,17.324390411376953
2024-07-10,17.55956268310547
2024-07-11,18.274877548217773
2024-07-12,18.51004981994629
2024-07-15,16.658065795898438
2024-07-16,17.294992446899414
2024-07-17,16.550277709960938
2024-07-18,16.73645782470703
2024-07-19,16.75605583190918
2024-07-22,17.1676082611084
2024-07-23,17.206802368164062
2024-07-24,16.961830139160156
2024-07-25,16.883440017700195
2024-07-26,17.1676082611084
2024-07-29,17.2362003326416
2024-07-30,17.197004318237305
2024-07-31,17.432178497314453
2024-08-01,17.722103118896484
2024-08-02,16.950284957885742
2024-08-05,16.119098663330078
2024-08-06,16.3466854095459
2024-08-07,16.218048095703125
2024-08-08,16.47532081604004
2024-08-09,16.48521614074707
2024-08-12,16.534690856933594
2024-08-13,16.71280288696289
2024-08-14,16.762279510498047
2024-08-15,17.088817596435547
2024-08-16,17.078922271728516
2024-08-19,17.187768936157227
2024-08-20,17.197662353515625
2024-08-21,17.484621047973633
2024-08-22,17.583572387695312
2024-08-23,17.89031982421875
2024-08-26,17.712207794189453
2024-08-27,17.187768936157227
2024-08-28,17.01955223083496
2024-08-29,17.078922271728516
2024-08-30,16.950284957885742
2024-09-03,16.57427215576172
2024-09-04,16.762279510498047
2024-09-05,16.762279510498047
2024-09-06,16.0201473236084
2024-09-09,16.03004264831543
2024-09-10,16.26752471923828
2024-09-11,17.67262840270996
2024-09-12,17.929901123046875
2024-09-13,18.34549331665039
2024-09-16,18.810562133789062
2024-09-17,19.038148880004883
2024-09-18,19.057939529418945
2024-09-19,18.70171546936035
2024-09-20,18.70171546936035
2024-09-23,19.1173095703125
2024-09-24,18.909513473510742
2024-09-25,19.32510757446289
2024-09-26,19.43395233154297
2024-09-27,19.85944175720215
2024-09-30,19.849546432495117
2024-10-01,20.027658462524414
2024-10-02,19.68132972717285
2024-10-03,18.929302215576172
2024-10-04,18.711610794067383
2024-10-07,18.47412872314453
2024-10-08,17.959585189819336
2024-10-09,17.504411697387695
2024-10-10,17.1481876373291
2024-10-11,17.13829231262207
2024-10-14,17.276823043823242
2024-10-15,17.22734832763672
2024-10-16,17.702312469482422
2024-10-17,17.069026947021484
2024-10-18,17.286718368530273
2024-10-21,17.02944564819336
2024-10-22,16.8216495513916
2024-10-23,16.90081024169922
2024-10-24,16.80185890197754
2024-10-25,16.782068252563477
2024-10-28,16.871124267578125
2024-10-29,16.3466854095459
2024-10-30,16.24773406982422
2024-10-31,16.316999435424805
2024-11-01,14.710000038146973
2024-11-04,15.229999542236328
2024-11-05,15.510000228881836
2024-11-06,14.199999809265137
2024-11-07,13.649999618530273
2024-11-08,13.600000381469727
2024-11-11,13.890000343322754
2024-11-12,13.449999809265137
2024-11-13,13.619999885559082
2024-11-14,14.0
2024-11-15,13.970000267028809
2024-11-18,13.739999771118164
2024-11-19,13.75
2024-11-20,13.279999732971191
2024-11-21,13.25
2024-11-22,13.039999961853027
2024-11-25,13.15999984741211
2024-11-26,12.579999923706055
2024-11-27,12.989999771118164
2024-11-29,13.039999961853027
2024-12-02,13.010000228881836
2024-12-03,13.050000190734863
2024-12-04,13.430000305175781
2024-12-05,13.289999961853027
2024-12-06,13.050000190734863
2024-12-09,13.600000381469727
2024-12-10,13.640000343322754
2024-12-11,13.59000015258789
2024-12-12,13.520000457763672
2024-12-13,13.350000381469727
2024-12-16,13.149999618530273
2024-12-17,12.869999885559082
