,CSCO
2021-06-02,47.594913482666016
2021-06-03,47.92743682861328
2021-06-04,48.59247589111328
2021-06-07,48.45766067504883
2021-06-08,48.646392822265625
2021-06-09,48.547542572021484
2021-06-10,49.45521926879883
2021-06-11,49.221561431884766
2021-06-14,48.68233871459961
2021-06-15,48.34083557128906
2021-06-16,48.05325698852539
2021-06-17,47.74769592285156
2021-06-18,46.795074462890625
2021-06-21,47.792625427246094
2021-06-22,47.864524841308594
2021-06-23,47.41518020629883
2021-06-24,47.43314743041992
2021-06-25,47.68479537963867
2021-06-28,47.594913482666016
2021-06-29,47.54998016357422
2021-06-30,47.630859375
2021-07-01,48.02629470825195
2021-07-02,48.45161437988281
2021-07-06,47.944847106933594
2021-07-07,48.1982307434082
2021-07-08,48.1982307434082
2021-07-09,48.63261795043945
2021-07-12,48.171085357666016
2021-07-13,48.25253677368164
2021-07-14,48.94934844970703
2021-07-15,48.551170349121094
2021-07-16,48.596412658691406
2021-07-19,48.01724624633789
2021-07-20,48.487823486328125
2021-07-21,48.759315490722656
2021-07-22,49.35658645629883
2021-07-23,49.98100662231445
2021-07-26,50.19820785522461
2021-07-27,50.026248931884766
2021-07-28,49.56473159790039
2021-07-29,49.836219787597656
2021-07-30,50.107696533203125
2021-08-02,50.18010330200195
2021-08-03,50.9040641784668
2021-08-04,50.39728927612305
2021-08-05,50.460628509521484
2021-08-06,50.30679702758789
2021-08-09,50.19820785522461
2021-08-10,50.324893951416016
2021-08-11,50.5511360168457
2021-08-12,51.030757904052734
2021-08-13,51.1031608581543
2021-08-16,50.931217193603516
2021-08-17,50.6868782043457
2021-08-18,49.90861129760742
2021-08-19,51.82713317871094
2021-08-20,52.686851501464844
2021-08-23,52.97643280029297
2021-08-24,53.68229675292969
2021-08-25,53.70944595336914
2021-08-26,53.57369613647461
2021-08-27,53.410804748535156
2021-08-30,53.51036071777344
2021-08-31,53.410804748535156
2021-09-01,53.42890548706055
2021-09-02,53.872337341308594
2021-09-03,53.77279281616211
2021-09-07,53.28411102294922
2021-09-08,53.103118896484375
2021-09-09,53.03072738647461
2021-09-10,52.38820266723633
2021-09-13,52.578243255615234
2021-09-14,52.37010192871094
2021-09-15,52.089569091796875
2021-09-16,51.881439208984375
2021-09-17,51.44704055786133
2021-09-20,50.578285217285156
2021-09-21,50.00815200805664
2021-09-22,50.24345016479492
2021-09-23,51.302242279052734
2021-09-24,51.33844757080078
2021-09-27,50.87692642211914
2021-09-28,50.24345016479492
2021-09-29,50.20724868774414
2021-09-30,49.25703811645508
2021-10-01,49.899566650390625
2021-10-04,49.40757369995117
2021-10-05,49.8266716003418
2021-10-06,49.143375396728516
2021-10-07,50.12732696533203
2021-10-08,50.18199157714844
2021-10-11,50.045326232910156
2021-10-12,49.4531364440918
2021-10-13,49.76289749145508
2021-10-14,50.70130920410156
2021-10-15,50.33687210083008
2021-10-18,50.28221130371094
2021-10-19,50.78329849243164
2021-10-20,51.202396392822266
2021-10-21,50.73774719238281
2021-10-22,50.209327697753906
2021-10-25,50.23666000366211
2021-10-26,50.847076416015625
2021-10-27,51.184181213378906
2021-10-28,51.23884201049805
2021-10-29,50.99285125732422
2021-11-01,51.111289978027344
2021-11-02,52.496116638183594
2021-11-03,52.52345657348633
2021-11-04,52.040584564208984
2021-11-05,51.99502944946289
2021-11-08,51.93124771118164
2021-11-09,52.33213806152344
2021-11-10,52.63277816772461
2021-11-11,51.71259307861328
2021-11-12,51.76726531982422
2021-11-15,52.177249908447266
2021-11-16,51.93124771118164
2021-11-17,51.71259307861328
2021-11-18,48.86093521118164
2021-11-19,48.51472854614258
2021-11-22,49.74467849731445
2021-11-23,50.38243103027344
2021-11-24,50.60108947753906
2021-11-26,49.80845260620117
2021-11-29,50.8015251159668
2021-11-30,49.96333694458008
2021-12-01,50.136444091796875
2021-12-02,51.1568489074707
2021-12-03,51.22972869873047
2021-12-06,51.89480209350586
2021-12-07,52.91522216796875
2021-12-08,51.949485778808594
2021-12-09,52.43234634399414
2021-12-10,53.98117446899414
2021-12-13,53.3980827331543
2021-12-14,52.63277816772461
2021-12-15,54.6007080078125
2021-12-16,54.94691467285156
2021-12-17,55.08357238769531
2021-12-20,54.99247741699219
2021-12-21,55.602882385253906
2021-12-22,56.05842971801758
2021-12-23,56.74173355102539
2021-12-27,57.78035354614258
2021-12-28,57.880577087402344
2021-12-29,58.272335052490234
2021-12-30,57.96257400512695
2021-12-31,57.73480224609375
2022-01-03,57.54347229003906
2022-01-04,56.13215637207031
2022-01-05,55.24320602416992
2022-01-06,55.82973098754883
2022-01-07,56.022178649902344
2022-01-10,56.65452575683594
2022-01-11,57.158573150634766
2022-01-12,56.92945861816406
2022-01-13,56.361263275146484
2022-01-14,56.23296356201172
2022-01-18,54.73916244506836
2022-01-19,53.97850799560547
2022-01-20,53.22703170776367
2022-01-21,51.944007873535156
2022-01-24,52.1456298828125
2022-01-25,51.421627044677734
2022-01-26,50.70680618286133
2022-01-27,50.05613708496094
2022-01-28,50.96341323852539
2022-01-31,51.018402099609375
2022-02-01,50.74346160888672
2022-02-02,51.47661590576172
2022-02-03,50.58767318725586
2022-02-04,50.54185104370117
2022-02-07,50.560176849365234
2022-02-08,50.715972900390625
2022-02-09,51.58659744262695
2022-02-10,50.28524398803711
2022-02-11,49.39629364013672
2022-02-14,48.73645782470703
2022-02-15,49.73537826538086
2022-02-16,49.7170524597168
2022-02-17,51.110042572021484
2022-02-18,52.42972183227539
2022-02-22,51.595760345458984
2022-02-23,49.891178131103516
2022-02-24,50.15694046020508
2022-02-25,51.35749053955078
2022-02-28,51.110042572021484
2022-03-01,50.05613708496094
2022-03-02,51.458290100097656
2022-03-03,51.384979248046875
2022-03-04,51.78821563720703
2022-03-07,50.94508361816406
2022-03-08,49.854522705078125
2022-03-09,51.24750900268555
2022-03-10,50.13861083984375
2022-03-11,50.12028503417969
2022-03-14,49.76287078857422
2022-03-15,50.954246520996094
2022-03-16,51.146705627441406
2022-03-17,51.47661590576172
2022-03-18,51.293338775634766
2022-03-21,51.320823669433594
2022-03-22,51.47661590576172
2022-03-23,49.927833557128906
2022-03-24,49.9461669921875
2022-03-25,50.376888275146484
2022-03-28,50.532684326171875
2022-03-29,51.018402099609375
2022-03-30,51.36664581298828
2022-03-31,51.10088348388672
2022-04-01,51.00923538208008
2022-04-04,51.201690673828125
2022-04-05,50.67573928833008
2022-04-06,50.168235778808594
2022-04-07,50.408145904541016
2022-04-08,50.08519744873047
2022-04-11,48.793392181396484
2022-04-12,47.815311431884766
2022-04-13,48.119808197021484
2022-04-14,47.21554183959961
2022-04-18,47.16017532348633
2022-04-19,47.824546813964844
2022-04-20,48.922569274902344
2022-04-21,48.70112228393555
2022-04-22,47.39086151123047
2022-04-25,47.92603302001953
2022-04-26,46.966407775878906
2022-04-27,45.49928665161133
2022-04-28,46.7172737121582
2022-04-29,45.19477844238281
2022-05-02,46.00677490234375
2022-05-03,46.062137603759766
2022-05-04,47.59386444091797
2022-05-05,45.776100158691406
2022-05-06,45.51774597167969
2022-05-09,45.17633056640625
2022-05-10,45.72073745727539
2022-05-11,44.890289306640625
2022-05-12,44.558109283447266
2022-05-13,45.729957580566406
2022-05-16,45.21324157714844
2022-05-17,46.6895866394043
2022-05-18,44.62269592285156
2022-05-19,38.49584197998047
2022-05-20,39.621559143066406
2022-05-23,39.9998779296875
2022-05-24,40.387420654296875
2022-05-25,40.599647521972656
2022-05-26,41.513145446777344
2022-05-27,42.09444808959961
2022-05-31,41.56849670410156
2022-06-01,41.734580993652344
2022-06-02,42.25130844116211
2022-06-03,41.75304412841797
2022-06-06,41.826866149902344
2022-06-07,42.04831314086914
2022-06-08,41.448543548583984
2022-06-09,40.83954620361328
2022-06-10,40.129058837890625
2022-06-13,39.89837646484375
2022-06-14,39.59387969970703
2022-06-15,40.41510009765625
2022-06-16,39.972198486328125
2022-06-17,40.03678512573242
2022-06-21,40.72882843017578
2022-06-22,40.20287322998047
2022-06-23,39.612335205078125
2022-06-24,40.69191360473633
2022-06-27,40.387420654296875
2022-06-28,39.7322883605957
2022-06-29,39.56619644165039
2022-06-30,39.34474182128906
2022-07-01,39.307838439941406
2022-07-05,39.06576919555664
2022-07-06,39.74541473388672
2022-07-07,40.238861083984375
2022-07-08,40.39713668823242
2022-07-11,40.26679229736328
2022-07-12,39.9036979675293
2022-07-13,39.75472640991211
2022-07-14,39.410247802734375
2022-07-15,40.099212646484375
2022-07-18,39.66162872314453
2022-07-19,40.99298858642578
2022-07-20,41.08609390258789
2022-07-21,41.50505065917969
2022-07-22,41.39332962036133
2022-07-25,41.28160858154297
2022-07-26,40.80678176879883
2022-07-27,41.560909271240234
2022-07-28,42.47332000732422
2022-07-29,42.240562438964844
2022-08-01,42.156768798828125
2022-08-02,41.82160186767578
2022-08-03,42.55710983276367
2022-08-04,42.2498779296875
2022-08-05,41.90538787841797
2022-08-08,41.914703369140625
2022-08-09,41.82160186767578
2022-08-10,42.84572982788086
2022-08-11,42.734004974365234
2022-08-12,43.39503479003906
2022-08-15,43.37641525268555
2022-08-16,43.54399490356445
2022-08-17,43.441585540771484
2022-08-18,45.96466064453125
2022-08-19,45.34088134765625
2022-08-22,44.41915512084961
2022-08-23,44.13985061645508
2022-08-24,43.823307037353516
2022-08-25,44.00950622558594
2022-08-26,42.724693298339844
2022-08-29,42.55710983276367
2022-08-30,42.119537353515625
2022-08-31,41.635398864746094
2022-09-01,42.16608810424805
2022-09-02,41.51436233520508
2022-09-06,41.402645111083984
2022-09-07,41.914703369140625
2022-09-08,42.240562438964844
2022-09-09,42.61296844482422
2022-09-12,43.19951629638672
2022-09-13,41.06747817993164
2022-09-14,40.927818298339844
2022-09-15,40.30403137207031
2022-09-16,40.3133430480957
2022-09-19,40.3133430480957
2022-09-20,39.64300537109375
2022-09-21,38.721290588378906
2022-09-22,38.311641693115234
2022-09-23,37.855438232421875
2022-09-26,37.78096389770508
2022-09-27,37.72509002685547
2022-09-28,38.48854064941406
2022-09-29,37.771644592285156
2022-09-30,37.240962982177734
2022-10-03,38.441986083984375
2022-10-04,39.29708480834961
2022-10-05,39.45683670043945
2022-10-06,39.01518249511719
2022-10-07,37.840599060058594
2022-10-10,37.4835205078125
2022-10-11,37.19221496582031
2022-10-12,36.90092086791992
2022-10-13,38.16008758544922
2022-10-14,37.774810791015625
2022-10-17,38.80845260620117
2022-10-18,39.268898010253906
2022-10-19,39.35347366333008
2022-10-20,39.1937255859375
2022-10-21,40.21796417236328
2022-10-24,40.91332244873047
2022-10-25,41.68385314941406
2022-10-26,41.7026481628418
2022-10-27,41.740230560302734
2022-10-28,42.886627197265625
2022-10-31,42.68930435180664
2022-11-01,42.717491149902344
2022-11-02,41.881187438964844
2022-11-03,41.204620361328125
2022-11-04,41.83420181274414
2022-11-07,41.862388610839844
2022-11-08,41.91877746582031
2022-11-09,41.26100158691406
2022-11-10,42.90542984008789
2022-11-11,42.087913513183594
2022-11-14,42.04092788696289
2022-11-15,42.1912727355957
2022-11-16,41.712039947509766
2022-11-17,43.77932357788086
2022-11-18,44.90692901611328
2022-11-21,44.7471809387207
2022-11-22,45.46133804321289
2022-11-23,45.63987350463867
2022-11-25,45.480133056640625
2022-11-28,45.17943572998047
2022-11-29,45.36737060546875
2022-11-30,46.720497131347656
2022-12-01,46.95541763305664
2022-12-02,46.70170211791992
2022-12-05,46.354034423828125
2022-12-06,45.65867233276367
2022-12-07,45.27340316772461
2022-12-08,46.03453826904297
2022-12-09,45.53650665283203
2022-12-12,46.32583236694336
2022-12-13,46.645320892333984
2022-12-14,46.32583236694336
2022-12-15,45.245216369628906
2022-12-16,44.92572784423828
2022-12-19,44.54045486450195
2022-12-20,44.51226806640625
2022-12-21,44.78477478027344
2022-12-22,44.46528625488281
2022-12-23,44.615631103515625
2022-12-27,44.66261291503906
2022-12-28,44.23036575317383
2022-12-29,44.63441848754883
2022-12-30,44.76597595214844
2023-01-03,45.04787826538086
2023-01-04,45.03840637207031
2023-01-05,44.40380096435547
2023-01-06,45.767738342285156
2023-01-09,46.01400375366211
2023-01-10,46.23185348510742
2023-01-11,46.61072540283203
2023-01-12,46.41181564331055
2023-01-13,46.298152923583984
2023-01-17,45.54041290283203
2023-01-18,44.4227409362793
2023-01-19,44.005977630615234
2023-01-20,44.309078216552734
2023-01-23,44.991050720214844
2023-01-24,45.28467559814453
2023-01-25,45.44569778442383
2023-01-26,45.786678314208984
2023-01-27,45.94770050048828
2023-01-30,45.67302322387695
2023-01-31,46.099246978759766
2023-02-01,46.00453567504883
2023-02-02,46.71491241455078
2023-02-03,46.061363220214844
2023-02-06,45.05735397338867
2023-02-07,45.31309127807617
2023-02-08,44.47956848144531
2023-02-09,44.26171875
2023-02-10,44.76372146606445
2023-02-13,45.33203887939453
2023-02-14,45.18048095703125
2023-02-15,45.890872955322266
2023-02-16,48.29670715332031
2023-02-17,48.08832931518555
2023-02-21,47.065372467041016
2023-02-22,46.705448150634766
2023-02-23,46.61072540283203
2023-02-24,45.91928482055664
2023-02-27,46.15608215332031
2023-02-28,45.86245346069336
2023-03-01,45.786678314208984
2023-03-02,45.966644287109375
2023-03-03,46.677032470703125
2023-03-06,46.809635162353516
2023-03-07,46.326576232910156
2023-03-08,46.516014099121094
2023-03-09,46.23185348510742
2023-03-10,45.995059967041016
2023-03-13,45.85297775268555
2023-03-14,46.45917892456055
2023-03-15,46.468650817871094
2023-03-16,47.47266387939453
2023-03-17,47.538963317871094
2023-03-20,48.24934768676758
2023-03-21,47.99360656738281
2023-03-22,46.84751892089844
2023-03-23,47.1032600402832
2023-03-24,47.84206008911133
2023-03-27,47.870479583740234
2023-03-28,47.72840118408203
2023-03-29,48.46719741821289
2023-03-30,48.713470458984375
2023-03-31,49.5185661315918
2023-04-03,49.5469856262207
2023-04-04,49.45155334472656
2023-04-05,49.45155334472656
2023-04-06,48.926692962646484
2023-04-10,48.983951568603516
2023-04-11,48.306400299072266
2023-04-12,47.81970977783203
2023-04-13,48.478172302246094
2023-04-14,48.23006057739258
2023-04-17,47.98194122314453
2023-04-18,48.01057052612305
2023-04-19,45.84431838989258
2023-04-20,44.4510498046875
2023-04-21,44.8804817199707
2023-04-24,45.224029541015625
2023-04-25,44.93773651123047
2023-04-26,44.41287612915039
2023-04-27,44.43196487426758
2023-04-28,45.090423583984375
2023-05-01,45.17631149291992
2023-05-02,44.241111755371094
2023-05-03,43.8593864440918
2023-05-04,43.611270904541016
2023-05-05,44.13613510131836
2023-05-08,44.22201919555664
2023-05-09,44.3460807800293
2023-05-10,44.57510757446289
2023-05-11,44.25064468383789
2023-05-12,44.57510757446289
2023-05-15,44.94728088378906
2023-05-16,44.775508880615234
2023-05-17,45.45305633544922
2023-05-18,45.99700927734375
2023-05-19,46.88450241088867
2023-05-22,46.58866882324219
2023-05-23,46.674556732177734
2023-05-24,46.19740676879883
2023-05-25,46.789066314697266
2023-05-26,47.581138610839844
2023-05-30,47.87696075439453
2023-05-31,47.39982223510742
2023-06-01,47.46662139892578
2023-06-02,47.733821868896484
2023-06-05,47.915138244628906
2023-06-06,47.533424377441406
2023-06-07,47.50478744506836
2023-06-08,47.409366607666016
2023-06-09,47.39027786254883
2023-06-12,48.17279815673828
2023-06-13,48.478172302246094
2023-06-14,48.630859375
2023-06-15,49.55652618408203
2023-06-16,49.690128326416016
2023-06-20,49.19389343261719
2023-06-21,48.5258903503418
2023-06-22,48.783546447753906
2023-06-23,48.0296516418457
2023-06-26,47.915138244628906
2023-06-27,48.535430908203125
2023-06-28,48.54497146606445
2023-06-29,48.86943054199219
2023-06-30,49.375213623046875
2023-07-03,49.45155334472656
2023-07-05,49.52847671508789
2023-07-06,49.143863677978516
2023-07-07,49.02847671508789
2023-07-10,49.422706604003906
2023-07-11,50.11500930786133
2023-07-12,48.7880973815918
2023-07-13,49.54770278930664
2023-07-14,48.441951751708984
2023-07-17,48.85540771484375
2023-07-18,49.268863677978516
2023-07-19,50.413089752197266
2023-07-20,50.35539245605469
2023-07-21,50.60539627075195
2023-07-24,51.066925048828125
2023-07-25,51.5380744934082
2023-07-26,51.172698974609375
2023-07-27,50.961158752441406
2023-07-28,50.08616638183594
2023-07-31,50.038089752197266
2023-08-01,50.63423538208008
2023-08-02,50.557315826416016
2023-08-03,51.10538864135742
2023-08-04,50.60539627075195
2023-08-07,50.97077560424805
2023-08-08,51.01884841918945
2023-08-09,50.95154571533203
2023-08-10,51.316925048828125
2023-08-11,51.720767974853516
2023-08-14,51.807308197021484
2023-08-15,51.29768753051758
2023-08-16,50.92269515991211
2023-08-17,52.62460708618164
2023-08-18,52.92267990112305
2023-08-21,53.307289123535156
2023-08-22,53.3265266418457
2023-08-23,53.82651901245117
2023-08-24,53.114990234375
2023-08-25,53.55729293823242
2023-08-28,54.038063049316406
2023-08-29,54.38420867919922
2023-08-30,54.62459182739258
2023-08-31,55.14381790161133
2023-09-01,55.614967346191406
2023-09-05,55.05727767944336
2023-09-06,54.96113204956055
2023-09-07,54.60536575317383
2023-09-08,54.48997497558594
2023-09-11,54.65343475341797
2023-09-12,54.22074890136719
2023-09-13,54.1149787902832
2023-09-14,54.201515197753906
2023-09-15,53.88421630859375
2023-09-18,53.95152282714844
2023-09-19,53.6919059753418
2023-09-20,53.364990234375
2023-09-21,51.28807830810547
2023-09-22,51.50922775268555
2023-09-25,51.422691345214844
2023-09-26,50.682315826416016
2023-09-27,51.15346145629883
2023-09-28,51.807308197021484
2023-09-29,51.69192123413086
2023-10-02,52.29768753051758
2023-10-03,51.95872116088867
2023-10-04,51.7650260925293
2023-10-05,51.397003173828125
2023-10-06,51.7650260925293
2023-10-09,52.22020721435547
2023-10-10,52.171783447265625
2023-10-11,51.96840286254883
2023-10-12,52.15241241455078
2023-10-13,52.07493591308594
2023-10-16,52.452640533447266
2023-10-17,52.23957443237305
2023-10-18,52.07493591308594
2023-10-19,51.63912582397461
2023-10-20,51.261417388916016
2023-10-23,50.5544319152832
2023-10-24,51.338897705078125
2023-10-25,50.74812698364258
2023-10-26,49.75059509277344
2023-10-27,49.934608459472656
2023-10-30,49.94428634643555
2023-10-31,50.486637115478516
2023-11-01,50.544742584228516
2023-11-02,51.087093353271484
2023-11-03,51.338897705078125
2023-11-06,51.61007308959961
2023-11-07,51.455116271972656
2023-11-08,51.3292121887207
2023-11-09,50.36073303222656
2023-11-10,50.9321403503418
2023-11-13,50.58348083496094
2023-11-14,51.49385070800781
2023-11-15,51.600379943847656
2023-11-16,46.525569915771484
2023-11-17,46.254398345947266
2023-11-20,46.748321533203125
2023-11-21,46.29313659667969
2023-11-22,46.564308166503906
2023-11-24,46.83548355102539
2023-11-27,46.419036865234375
2023-11-28,46.34156036376953
2023-11-29,46.53525161743164
2023-11-30,46.85485076904297
2023-12-01,46.9420166015625
2023-12-04,46.53525161743164
2023-12-05,46.419036865234375
2023-12-06,46.1962890625
2023-12-07,46.7386360168457
2023-12-08,46.85485076904297
2023-12-11,47.83301544189453
2023-12-12,47.774906158447266
2023-12-13,48.123558044433594
2023-12-14,47.88143539428711
2023-12-15,48.29787826538086
2023-12-18,48.656219482421875
2023-12-19,48.598106384277344
2023-12-20,48.2300910949707
2023-12-21,48.13323974609375
2023-12-22,48.510948181152344
2023-12-26,48.69495391845703
2023-12-27,48.849910736083984
2023-12-28,48.88865280151367
2023-12-29,48.92739486694336
2024-01-02,48.91770553588867
2024-01-03,49.2983512878418
2024-01-04,48.87866973876953
2024-01-05,48.888427734375
2024-01-08,49.24954605102539
2024-01-09,48.712745666503906
2024-01-10,49.03483200073242
2024-01-11,49.23003005981445
2024-01-12,49.13243103027344
2024-01-16,49.376434326171875
2024-01-17,49.093387603759766
2024-01-18,49.532596588134766
2024-01-19,50.04011917114258
2024-01-22,50.33292007446289
2024-01-23,50.518367767333984
2024-01-24,50.079158782958984
2024-01-25,51.07469177246094
2024-01-26,50.889251708984375
2024-01-29,51.03565216064453
2024-01-30,50.98685073852539
2024-01-31,48.97626876831055
2024-02-01,48.97626876831055
2024-02-02,48.97626876831055
2024-02-05,48.32233810424805
2024-02-06,48.78106689453125
2024-02-07,48.57610321044922
2024-02-08,48.75178146362305
2024-02-09,48.927467346191406
2024-02-12,48.790828704833984
2024-02-13,48.44921875
2024-02-14,49.07386779785156
2024-02-15,47.88313674926758
2024-02-16,47.27800369262695
2024-02-20,47.12184524536133
2024-02-21,47.317047119140625
2024-02-22,47.40488815307617
2024-02-23,47.687931060791016
2024-02-26,47.23896789550781
2024-02-27,47.151126861572266
2024-02-28,46.90712356567383
2024-02-29,47.209686279296875
2024-03-01,47.23896789550781
2024-03-04,47.95145797729492
2024-03-05,47.77577209472656
2024-03-06,47.99049377441406
2024-03-07,47.72697448730469
2024-03-08,48.31258010864258
2024-03-11,49.01530838012695
2024-03-12,48.86890411376953
2024-03-13,48.9079475402832
2024-03-14,48.59562301635742
2024-03-15,47.756248474121094
2024-03-18,48.088096618652344
2024-03-19,47.961212158203125
2024-03-20,48.36137771606445
2024-03-21,48.68346405029297
2024-03-22,48.58586120605469
2024-03-25,48.48826217651367
2024-03-26,48.36137771606445
2024-03-27,48.57610321044922
2024-03-28,48.712745666503906
2024-04-01,48.83962631225586
2024-04-02,48.17593765258789
2024-04-03,47.9594612121582
2024-04-04,47.33955383300781
2024-04-05,47.77250289916992
2024-04-08,47.46746826171875
2024-04-09,49.20912170410156
2024-04-10,48.42193603515625
2024-04-11,48.73680877685547
2024-04-12,47.71346664428711
2024-04-15,47.46746826171875
2024-04-16,47.152587890625
2024-04-17,47.02467727661133
2024-04-18,47.33955383300781
2024-04-19,47.54618453979492
2024-04-22,47.36906814575195
2024-04-23,47.54618453979492
2024-04-24,47.57570266723633
2024-04-25,47.329708099365234
2024-04-26,47.09355545043945
2024-04-29,47.014835357666016
2024-04-30,46.22764587402344
2024-05-01,46.08988952636719
2024-05-02,46.04069137573242
2024-05-03,46.36540222167969
2024-05-06,46.35556411743164
2024-05-07,46.52284240722656
2024-05-08,47.2313117980957
2024-05-09,47.02467727661133
2024-05-10,47.29035186767578
2024-05-13,47.900421142578125
2024-05-14,48.16609573364258
2024-05-15,48.87456512451172
2024-05-16,47.56586456298828
2024-05-17,47.39858627319336
2024-05-20,46.375244140625
2024-05-21,46.18828582763672
2024-05-22,46.670440673828125
2024-05-23,45.853729248046875
2024-05-24,45.676612854003906
2024-05-28,45.538856506347656
2024-05-29,45.342063903808594
2024-05-30,45.38141632080078
2024-05-31,45.755332946777344
2024-06-03,45.902931213378906
2024-06-04,46.66059494018555
2024-06-05,45.28302001953125
2024-06-06,45.489654541015625
2024-06-07,45.10590362548828
2024-06-10,45.11574172973633
2024-06-11,45.037025451660156
2024-06-12,44.88942337036133
2024-06-13,44.7910270690918
2024-06-14,44.94846725463867
2024-06-17,44.95830154418945
2024-06-18,45.233821868896484
2024-06-20,45.97180938720703
2024-06-21,46.532684326171875
2024-06-24,46.52284240722656
2024-06-25,46.62124252319336
2024-06-26,46.10956954956055
2024-06-27,46.690120697021484
2024-06-28,46.74915313720703
2024-07-01,46.75899887084961
2024-07-02,46.52284240722656
2024-07-03,46.33588790893555
2024-07-05,46.29618835449219
2024-07-08,45.710662841796875
2024-07-09,45.452632904052734
2024-07-10,45.919071197509766
2024-07-11,46.40535354614258
2024-07-12,47.020652770996094
2024-07-15,47.04050064086914
2024-07-16,47.06034469604492
2024-07-17,48.15200424194336
2024-07-18,47.6756477355957
2024-07-19,46.96110534667969
2024-07-22,46.46489715576172
2024-07-23,46.00838851928711
2024-07-24,46.49467086791992
2024-07-25,46.8817138671875
2024-07-26,47.51686096191406
2024-07-29,47.62602615356445
2024-07-30,47.77488708496094
2024-07-31,48.08253860473633
2024-08-01,47.030574798583984
2024-08-02,46.30611038208008
2024-08-05,44.40067672729492
2024-08-06,44.81748962402344
2024-08-07,44.77779006958008
2024-08-08,45.4824104309082
2024-08-09,45.12513732910156
2024-08-12,44.5197639465332
2024-08-13,45.02589416503906
2024-08-14,45.09536361694336
2024-08-15,48.161930084228516
2024-08-16,49.08487319946289
2024-08-19,49.60093307495117
2024-08-20,49.85896301269531
2024-08-21,50.06736755371094
2024-08-22,49.839111328125
2024-08-23,50.35517120361328
2024-08-26,50.404788970947266
2024-08-27,50.32539367675781
2024-08-28,49.47191619873047
2024-08-29,50.00782012939453
2024-08-30,50.15668487548828
2024-09-03,49.680328369140625
2024-09-04,49.323055267333984
2024-09-05,48.757381439208984
2024-09-06,48.13215637207031
2024-09-09,48.33064270019531
2024-09-10,48.419960021972656
2024-09-11,48.73752975463867
2024-09-12,49.23373794555664
2024-09-13,49.42229461669922
2024-09-16,50.642967224121094
2024-09-17,50.22615432739258
2024-09-18,50.186458587646484
2024-09-19,51.04985809326172
2024-09-20,51.57583999633789
2024-09-23,51.79417037963867
2024-09-24,52.12166976928711
2024-09-25,52.25068283081055
2024-09-26,52.449161529541016
2024-09-27,52.61787414550781
2024-09-30,52.81636047363281
2024-10-01,52.34000015258789
2024-10-02,52.619998931884766
2024-10-03,52.43000030517578
2024-10-04,52.75
2024-10-07,52.5099983215332
2024-10-08,52.72999954223633
2024-10-09,53.560001373291016
2024-10-10,53.540000915527344
2024-10-11,54.25
2024-10-14,54.27000045776367
2024-10-15,54.08000183105469
2024-10-16,56.380001068115234
2024-10-17,56.400001525878906
2024-10-18,56.7599983215332
2024-10-21,56.59000015258789
2024-10-22,56.599998474121094
2024-10-23,56.279998779296875
2024-10-24,55.959999084472656
2024-10-25,55.7400016784668
2024-10-28,55.279998779296875
2024-10-29,55.68000030517578
2024-10-30,55.59000015258789
2024-10-31,54.77000045776367
2024-11-01,55.5
2024-11-04,55.83000183105469
2024-11-05,56.15999984741211
2024-11-06,57.869998931884766
2024-11-07,58.08000183105469
2024-11-08,58.060001373291016
2024-11-11,58.630001068115234
2024-11-12,58.709999084472656
2024-11-13,59.18000030517578
2024-11-14,57.91999816894531
2024-11-15,57.459999084472656
2024-11-18,57.310001373291016
2024-11-19,57.0099983215332
2024-11-20,57.5
2024-11-21,57.560001373291016
2024-11-22,58.54999923706055
2024-11-25,58.7400016784668
2024-11-26,59.59000015258789
2024-11-27,59.290000915527344
2024-11-29,59.209999084472656
2024-12-02,59.43000030517578
2024-12-03,59.47999954223633
2024-12-04,59.619998931884766
2024-12-05,60.02000045776367
2024-12-06,59.88999938964844
2024-12-09,58.95000076293945
2024-12-10,58.720001220703125
2024-12-11,58.59000015258789
2024-12-12,58.849998474121094
2024-12-13,58.619998931884766
2024-12-16,58.349998474121094
2024-12-17,58.52000045776367
