,JNPR
2021-06-01,24.063283920288086
2021-06-02,24.099702835083008
2021-06-03,24.518508911132812
2021-06-04,25.31060791015625
2021-06-07,25.465381622314453
2021-06-08,26.020761489868164
2021-06-09,25.92971420288086
2021-06-10,26.33941650390625
2021-06-11,26.10270118713379
2021-06-14,25.957029342651367
2021-06-15,25.765830993652344
2021-06-16,25.683889389038086
2021-06-17,25.26508331298828
2021-06-18,24.518508911132812
2021-06-21,25.164932250976562
2021-06-22,24.937320709228516
2021-06-23,24.737018585205078
2021-06-24,24.882692337036133
2021-06-25,25.2104549407959
2021-06-28,25.201353073120117
2021-06-29,25.128517150878906
2021-06-30,24.90089988708496
2021-07-01,24.855379104614258
2021-07-02,24.873586654663086
2021-07-06,24.709705352783203
2021-07-07,24.873586654663086
2021-07-08,24.809858322143555
2021-07-09,25.146724700927734
2021-07-12,24.873586654663086
2021-07-13,24.991945266723633
2021-07-14,25.538217544555664
2021-07-15,25.556428909301758
2021-07-16,25.137619018554688
2021-07-19,24.2271671295166
2021-07-20,24.691497802734375
2021-07-21,24.737018585205078
2021-07-22,24.855379104614258
2021-07-23,25.101205825805664
2021-07-26,25.137619018554688
2021-07-27,25.164932250976562
2021-07-28,24.564037322998047
2021-07-29,24.955528259277344
2021-07-30,25.620159149169922
2021-08-02,25.50180435180664
2021-08-03,26.448671340942383
2021-08-04,25.993450164794922
2021-08-05,25.6929931640625
2021-08-06,25.847768783569336
2021-08-09,25.6929931640625
2021-08-10,25.6929931640625
2021-08-11,25.85687828063965
2021-08-12,25.947925567626953
2021-08-13,26.30299949645996
2021-08-16,26.10270118713379
2021-08-17,25.85687828063965
2021-08-18,26.24837303161621
2021-08-19,26.42136001586914
2021-08-20,26.466880798339844
2021-08-23,26.60344886779785
2021-08-24,26.794645309448242
2021-08-25,26.840167999267578
2021-08-26,26.767332077026367
2021-08-27,26.84927749633789
2021-08-30,26.80375099182129
2021-08-31,26.565412521362305
2021-09-01,26.64791488647461
2021-09-02,26.92291831970215
2021-09-03,26.565412521362305
2021-09-07,25.932905197143555
2021-09-08,25.914569854736328
2021-09-09,25.795400619506836
2021-09-10,25.511234283447266
2021-09-13,25.887067794799805
2021-09-14,25.657899856567383
2021-09-15,25.71289825439453
2021-09-16,25.71289825439453
2021-09-17,25.575395584106445
2021-09-20,25.254560470581055
2021-09-21,25.1262264251709
2021-09-22,25.45623016357422
2021-09-23,25.81373405456543
2021-09-24,26.152908325195312
2021-09-27,26.272075653076172
2021-09-28,25.905405044555664
2021-09-29,25.997074127197266
2021-09-30,25.22705841064453
2021-10-01,25.667068481445312
2021-10-04,25.47456169128418
2021-10-05,25.68539810180664
2021-10-06,25.740402221679688
2021-10-07,26.24457359313965
2021-10-08,26.299577713012695
2021-10-11,26.253742218017578
2021-10-12,25.98790740966797
2021-10-13,25.932905197143555
2021-10-14,26.537914276123047
2021-10-15,26.21707534790039
2021-10-18,26.04290771484375
2021-10-19,25.923738479614258
2021-10-20,26.171239852905273
2021-10-21,26.06123924255371
2021-10-22,25.804567337036133
2021-10-25,25.337060928344727
2021-10-26,25.199560165405273
2021-10-27,27.335426330566406
2021-10-28,27.22542381286621
2021-10-29,27.060422897338867
2021-11-01,27.757097244262695
2021-11-02,28.61878204345703
2021-11-03,28.62794303894043
2021-11-04,28.48127555847168
2021-11-05,28.682947158813477
2021-11-08,28.655447006225586
2021-11-09,28.80211639404297
2021-11-10,29.1046199798584
2021-11-11,29.049617767333984
2021-11-12,29.36128807067871
2021-11-15,29.462125778198242
2021-11-16,29.324623107910156
2021-11-17,29.44379234313965
2021-11-18,29.682130813598633
2021-11-19,29.51712417602539
2021-11-22,29.700464248657227
2021-11-23,29.636293411254883
2021-11-24,29.718793869018555
2021-11-26,28.82961654663086
2021-11-29,29.187118530273438
2021-11-30,28.716657638549805
2021-12-01,28.41223907470703
2021-12-02,28.790456771850586
2021-12-03,28.84580421447754
2021-12-06,29.011850357055664
2021-12-07,30.1280460357666
2021-12-08,29.91588020324707
2021-12-09,30.20184898376465
2021-12-10,31.364166259765625
2021-12-13,31.373388290405273
2021-12-14,30.92137908935547
2021-12-15,31.410282135009766
2021-12-16,30.87525177001953
2021-12-17,31.03207015991211
2021-12-20,30.589282989501953
2021-12-21,30.99517059326172
2021-12-22,31.216562271118164
2021-12-23,31.48408317565918
2021-12-27,32.38810729980469
2021-12-28,32.68330383300781
2021-12-29,32.9969482421875
2021-12-30,32.637176513671875
2021-12-31,32.94159698486328
2022-01-03,32.61872863769531
2022-01-04,32.2681884765625
2022-01-05,31.60400390625
2022-01-06,31.770050048828125
2022-01-07,31.58555793762207
2022-01-10,31.83462142944336
2022-01-11,32.61872863769531
2022-01-12,32.175941467285156
2022-01-13,32.166717529296875
2022-01-14,31.954547882080078
2022-01-18,31.410282135009766
2022-01-19,30.967496871948242
2022-01-20,30.727663040161133
2022-01-21,30.32176971435547
2022-01-24,29.78672981262207
2022-01-25,29.076427459716797
2022-01-26,28.9934024810791
2022-01-27,29.011850357055664
2022-01-28,31.02284812927246
2022-01-31,32.1205940246582
2022-02-01,31.401063919067383
2022-02-02,31.917652130126953
2022-02-03,32.07447052001953
2022-02-04,32.406558990478516
2022-02-07,32.028343200683594
2022-02-08,32.203617095947266
2022-02-09,32.406558990478516
2022-02-10,31.880752563476562
2022-02-11,31.354938507080078
2022-02-14,31.17044448852539
2022-02-15,31.917652130126953
2022-02-16,32.05602264404297
2022-02-17,31.714706420898438
2022-02-18,31.659351348876953
2022-02-22,31.188892364501953
2022-02-23,30.61695671081543
2022-02-24,31.059741973876953
2022-02-25,31.659351348876953
2022-02-28,31.362348556518555
2022-03-01,30.703359603881836
2022-03-02,31.752174377441406
2022-03-03,31.863557815551758
2022-03-04,31.69648551940918
2022-03-07,30.666231155395508
2022-03-08,30.517728805541992
2022-03-09,31.2695255279541
2022-03-10,30.861143112182617
2022-03-11,30.759048461914062
2022-03-14,30.898271560668945
2022-03-15,31.90995979309082
2022-03-16,31.71504783630371
2022-03-17,32.16056442260742
2022-03-18,32.77314376831055
2022-03-21,32.77314376831055
2022-03-22,33.11656188964844
2022-03-23,32.55038833618164
2022-03-24,33.097999572753906
2022-03-25,33.896209716796875
2022-03-28,34.62945556640625
2022-03-29,34.98214340209961
2022-03-30,34.88005065917969
2022-03-31,34.490230560302734
2022-04-01,34.18394088745117
2022-04-04,34.14680862426758
2022-04-05,33.682735443115234
2022-04-06,33.023746490478516
2022-04-07,33.13512420654297
2022-04-08,32.884521484375
2022-04-11,31.93779754638672
2022-04-12,31.76145362854004
2022-04-13,32.68960189819336
2022-04-14,32.606075286865234
2022-04-18,32.57822799682617
2022-04-19,33.200096130371094
2022-04-20,33.87764358520508
2022-04-21,33.55278778076172
2022-04-22,32.624637603759766
2022-04-25,32.132720947265625
2022-04-26,31.18599510192871
2022-04-27,29.60813331604004
2022-04-28,30.332096099853516
2022-04-29,29.25543785095215
2022-05-02,29.923709869384766
2022-05-03,29.979398727416992
2022-05-04,30.554851531982422
2022-05-05,29.49675750732422
2022-05-06,29.76592254638672
2022-05-09,28.49435043334961
2022-05-10,28.856332778930664
2022-05-11,28.373689651489258
2022-05-12,27.538349151611328
2022-05-13,28.271591186523438
2022-05-16,28.095243453979492
2022-05-17,29.153339385986328
2022-05-18,27.70541763305664
2022-05-19,26.730854034423828
2022-05-20,26.79582977294922
2022-05-23,27.48265838623047
2022-05-24,27.584758758544922
2022-05-25,27.909610748291016
2022-05-26,28.42009925842285
2022-05-27,28.976991653442383
2022-05-31,28.668624877929688
2022-06-01,28.73403549194336
2022-06-02,29.12649917602539
2022-06-03,28.7807559967041
2022-06-06,28.68731117248535
2022-06-07,28.86485481262207
2022-06-08,28.266815185546875
2022-06-09,27.6407413482666
2022-06-10,26.92121696472168
2022-06-13,26.229734420776367
2022-06-14,26.463346481323242
2022-06-15,26.706300735473633
2022-06-16,25.83727264404297
2022-06-17,25.818578720092773
2022-06-21,26.528749465942383
2022-06-22,26.313833236694336
2022-06-23,26.369901657104492
2022-06-24,27.238929748535156
2022-06-27,27.257619857788086
2022-06-28,26.790401458740234
2022-06-29,26.902536392211914
2022-06-30,26.631542205810547
2022-07-01,26.369901657104492
2022-07-05,26.201704025268555
2022-07-06,26.248424530029297
2022-07-07,26.78105354309082
2022-07-08,26.902536392211914
2022-07-11,26.790401458740234
2022-07-12,26.51007080078125
2022-07-13,26.1456356048584
2022-07-14,26.192358016967773
2022-07-15,26.65023422241211
2022-07-18,26.323179244995117
2022-07-19,27.266963958740234
2022-07-20,26.65958023071289
2022-07-21,27.323028564453125
2022-07-22,26.734331130981445
2022-07-25,26.556787490844727
2022-07-26,26.229734420776367
2022-07-27,25.89333724975586
2022-07-28,26.164323806762695
2022-07-29,26.192358016967773
2022-08-01,26.1456356048584
2022-08-02,25.89333724975586
2022-08-03,26.360553741455078
2022-08-04,26.089570999145508
2022-08-05,26.201704025268555
2022-08-08,26.267114639282227
2022-08-09,25.996126174926758
2022-08-10,26.83711814880371
2022-08-11,26.855810165405273
2022-08-12,27.01466178894043
2022-08-15,27.136140823364258
2022-08-16,27.192209243774414
2022-08-17,26.93056297302246
2022-08-18,28.27615737915039
2022-08-19,27.78090476989746
2022-08-22,27.070728302001953
2022-08-23,27.117454528808594
2022-08-24,27.089420318603516
2022-08-25,28.388290405273438
2022-08-26,27.463197708129883
2022-08-29,27.444509506225586
2022-08-30,27.02400779724121
2022-08-31,26.75103759765625
2022-09-01,26.487483978271484
2022-09-02,26.3651180267334
2022-09-06,26.129796981811523
2022-09-07,26.5345458984375
2022-09-08,27.00518226623535
2022-09-09,27.334630966186523
2022-09-12,27.68290138244629
2022-09-13,26.374526977539062
2022-09-14,26.40276336669922
2022-09-15,26.336877822875977
2022-09-16,25.988609313964844
2022-09-19,25.706222534179688
2022-09-20,25.30147361755371
2022-09-21,24.812015533447266
2022-09-22,24.78377342224121
2022-09-23,24.83083724975586
2022-09-26,24.444913864135742
2022-09-27,24.491979598999023
2022-09-28,25.11322021484375
2022-09-29,24.57669448852539
2022-09-30,24.586105346679688
2022-10-03,25.00967788696289
2022-10-04,26.007431030273438
2022-10-05,25.960369110107422
2022-10-06,25.92271614074707
2022-10-07,25.16969871520996
2022-10-10,24.78377342224121
2022-10-11,24.2943115234375
2022-10-12,24.388439178466797
2022-10-13,24.77435874938965
2022-10-14,24.2943115234375
2022-10-17,25.047332763671875
2022-10-18,25.828588485717773
2022-10-19,25.7627010345459
2022-10-20,25.988609313964844
2022-10-21,27.071073532104492
2022-10-24,26.816926956176758
2022-10-25,27.44758415222168
2022-10-26,28.238258361816406
2022-10-27,28.50181007385254
2022-10-28,29.019512176513672
2022-10-31,28.80301856994629
2022-11-01,29.09481430053711
2022-11-02,28.341794967651367
2022-11-03,28.087650299072266
2022-11-04,28.35120964050293
2022-11-07,28.068822860717773
2022-11-08,28.275903701782227
2022-11-09,27.240503311157227
2022-11-10,28.718303680419922
2022-11-11,28.708890914916992
2022-11-14,28.464157104492188
2022-11-15,28.671239852905273
2022-11-16,28.17236328125
2022-11-17,28.718303680419922
2022-11-18,29.716053009033203
2022-11-21,29.998437881469727
2022-11-22,30.346712112426758
2022-11-23,29.866657257080078
2022-11-25,30.13962745666504
2022-11-28,30.036088943481445
2022-11-29,29.998437881469727
2022-11-30,31.49551773071289
2022-12-01,31.192310333251953
2022-12-02,31.135459899902344
2022-12-05,30.822778701782227
2022-12-06,30.462722778320312
2022-12-07,30.29216766357422
2022-12-08,30.74698257446289
2022-12-09,30.680652618408203
2022-12-12,31.315488815307617
2022-12-13,31.391292572021484
2022-12-14,31.343917846679688
2022-12-15,30.595375061035156
2022-12-16,30.112140655517578
2022-12-19,30.007915496826172
2022-12-20,30.112140655517578
2022-12-21,30.083715438842773
2022-12-22,29.74260711669922
2022-12-23,30.007915496826172
2022-12-27,30.112140655517578
2022-12-28,29.714181900024414
2022-12-29,30.34902000427246
2022-12-30,30.282691955566406
2023-01-03,30.822778701782227
2023-01-04,30.159517288208008
2023-01-05,29.534156799316406
2023-01-06,30.273218154907227
2023-01-09,30.159517288208008
2023-01-10,30.159517288208008
2023-01-11,30.472200393676758
2023-01-12,30.026865005493164
2023-01-13,30.263744354248047
2023-01-17,30.434297561645508
2023-01-18,30.3774471282959
2023-01-19,29.799461364746094
2023-01-20,29.808937072753906
2023-01-23,30.178468704223633
2023-01-24,30.33007049560547
2023-01-25,30.301645278930664
2023-01-26,30.62380027770996
2023-01-27,30.33007049560547
2023-01-30,30.443775177001953
2023-01-31,30.604848861694336
2023-02-01,29.363601684570312
2023-02-02,29.799461364746094
2023-02-03,29.11724853515625
2023-02-06,29.183570861816406
2023-02-07,29.581531524658203
2023-02-08,29.4299259185791
2023-02-09,29.34465217590332
2023-02-10,29.496253967285156
2023-02-13,29.647857666015625
2023-02-14,29.714181900024414
2023-02-15,29.865785598754883
2023-02-16,29.875259399414062
2023-02-17,29.9036865234375
2023-02-21,29.808937072753906
2023-02-22,29.638381958007812
2023-02-23,29.818410873413086
2023-02-24,29.155147552490234
2023-02-27,29.278324127197266
2023-02-28,29.373756408691406
2023-03-01,29.13517951965332
2023-03-02,29.326040267944336
2023-03-03,29.278324127197266
2023-03-06,29.89862823486328
2023-03-07,29.774566650390625
2023-03-08,29.869997024536133
2023-03-09,29.640958786010742
2023-03-10,29.392841339111328
2023-03-13,29.28786849975586
2023-03-14,29.822282791137695
2023-03-15,29.29741096496582
2023-03-16,30.137205123901367
2023-03-17,29.89862823486328
2023-03-20,30.528472900390625
2023-03-21,30.671621322631836
2023-03-22,29.974973678588867
2023-03-23,30.65253257751465
2023-03-24,31.186948776245117
2023-03-27,31.301467895507812
2023-03-28,31.45415496826172
2023-03-29,31.84542465209961
2023-03-30,32.48481750488281
2023-03-31,32.84745407104492
2023-04-03,32.85699462890625
2023-04-04,32.58024597167969
2023-04-05,32.74248123168945
2023-04-06,32.15080642700195
2023-04-10,32.37029266357422
2023-04-11,32.10308837890625
2023-04-12,32.21760559082031
2023-04-13,32.53253173828125
2023-04-14,32.43709945678711
2023-04-17,32.036293029785156
2023-04-18,31.625934600830078
2023-04-19,30.30898094177246
2023-04-20,29.450098037719727
2023-04-21,29.879541397094727
2023-04-24,29.822282791137695
2023-04-25,29.564617156982422
2023-04-26,28.667566299438477
2023-04-27,28.228580474853516
2023-04-28,28.77253532409668
2023-05-01,28.51487159729004
2023-05-02,27.846853256225586
2023-05-03,27.61781883239746
2023-05-04,27.131122589111328
2023-05-05,27.531930923461914
2023-05-08,27.579647064208984
2023-05-09,27.770511627197266
2023-05-10,27.741880416870117
2023-05-11,27.59873390197754
2023-05-12,27.751420974731445
2023-05-15,27.951828002929688
2023-05-16,27.5510196685791
2023-05-17,27.41741180419922
2023-05-18,28.085433959960938
2023-05-19,28.19040870666504
2023-05-22,28.400354385375977
2023-05-23,27.99000358581543
2023-05-24,27.885026931762695
2023-05-25,28.371723175048828
2023-05-26,29.106548309326172
2023-05-30,29.28786849975586
2023-05-31,29.191747665405273
2023-06-01,29.364765167236328
2023-06-02,29.768468856811523
2023-06-05,28.87455177307129
2023-06-06,28.3651123046875
2023-06-07,28.8841609954834
2023-06-08,28.893774032592773
2023-06-09,29.01873207092285
2023-06-12,29.78769302368164
2023-06-13,30.018381118774414
2023-06-14,30.450923919677734
2023-06-15,31.181438446044922
2023-06-16,31.210275650024414
2023-06-20,30.277908325195312
2023-06-21,29.605064392089844
2023-06-22,29.383987426757812
2023-06-23,28.749591827392578
2023-06-26,28.816877365112305
2023-06-27,29.47049331665039
2023-06-28,29.335927963256836
2023-06-29,29.68195915222168
2023-06-30,30.114501953125
2023-07-03,30.114501953125
2023-07-05,29.941484451293945
2023-07-06,29.970321655273438
2023-07-07,29.87420082092285
2023-07-10,29.8934268951416
2023-07-11,30.239458084106445
2023-07-12,29.739635467529297
2023-07-13,29.931873321533203
2023-07-14,28.086362838745117
2023-07-17,28.192096710205078
2023-07-18,28.778430938720703
2023-07-19,29.047565460205078
2023-07-20,28.768815994262695
2023-07-21,28.845714569091797
2023-07-24,28.230545043945312
2023-07-25,28.6630859375
2023-07-26,28.518905639648438
2023-07-27,28.538129806518555
2023-07-28,26.558048248291016
2023-07-31,26.721452713012695
2023-08-01,26.923311233520508
2023-08-02,27.19244384765625
2023-08-03,27.18283462524414
2023-08-04,27.14438247680664
2023-08-07,27.000202178955078
2023-08-08,26.64455795288086
2023-08-09,26.692617416381836
2023-08-10,26.769514083862305
2023-08-11,26.606109619140625
2023-08-14,26.692617416381836
2023-08-15,26.269689559936523
2023-08-16,26.06783676147461
2023-08-17,26.865638732910156
2023-08-18,27.10593605041504
2023-08-21,26.913694381713867
2023-08-22,27.24050521850586
2023-08-23,27.048261642456055
2023-08-24,26.807964324951172
2023-08-25,26.990589141845703
2023-08-28,27.11554718017578
2023-08-29,27.40390968322754
2023-08-30,27.40390968322754
2023-08-31,28.20791244506836
2023-09-01,28.39196014404297
2023-09-05,28.10135841369629
2023-09-06,28.333839416503906
2023-09-07,27.76232147216797
2023-09-08,28.15947914123535
2023-09-11,27.936683654785156
2023-09-12,27.839813232421875
2023-09-13,27.520151138305664
2023-09-14,27.46202850341797
2023-09-15,27.539525985717773
2023-09-18,27.394224166870117
2023-09-19,27.58795928955078
2023-09-20,27.336101531982422
2023-09-21,26.861448287963867
2023-09-22,27.055185317993164
2023-09-25,27.026123046875
2023-09-26,26.65802764892578
2023-09-27,26.638654708862305
2023-09-28,26.96800422668457
2023-09-29,26.919570922851562
2023-10-02,27.17142677307129
2023-10-03,26.68708610534668
2023-10-04,26.231807708740234
2023-10-05,25.640911102294922
2023-10-06,25.77652931213379
2023-10-09,25.979951858520508
2023-10-10,25.640911102294922
2023-10-11,25.379371643066406
2023-10-12,25.088768005371094
2023-10-13,24.85628318786621
2023-10-16,25.466552734375
2023-10-17,25.282503128051758
2023-10-18,24.730356216430664
2023-10-19,24.284765243530273
2023-10-20,24.526933670043945
2023-10-23,24.178211212158203
2023-10-24,24.391319274902344
2023-10-25,24.246017456054688
2023-10-26,24.294450759887695
2023-10-27,25.77652931213379
2023-10-30,25.59248161315918
2023-10-31,26.076820373535156
2023-11-01,25.83465003967285
2023-11-02,26.02838897705078
2023-11-03,26.40616798400879
2023-11-06,26.512725830078125
2023-11-07,26.096193313598633
2023-11-08,25.989639282226562
2023-11-09,25.941204071044922
2023-11-10,26.289928436279297
2023-11-13,26.038070678710938
2023-11-14,26.667713165283203
2023-11-15,26.803327560424805
2023-11-16,25.979951858520508
2023-11-17,26.14462661743164
2023-11-20,26.076820373535156
2023-11-21,26.02838897705078
2023-11-22,26.193063735961914
2023-11-24,26.47397804260254
2023-11-27,26.42554473876953
2023-11-28,26.628965377807617
2023-11-29,27.161741256713867
2023-11-30,27.776836395263672
2023-12-01,27.893993377685547
2023-12-04,28.206422805786133
2023-12-05,28.069734573364258
2023-12-06,28.128313064575195
2023-12-07,28.1771297454834
2023-12-08,28.30405616760254
2023-12-11,28.68482780456543
2023-12-12,28.65553855895996
2023-12-13,28.65553855895996
2023-12-14,28.88985824584961
2023-12-15,28.616483688354492
2023-12-18,28.606719970703125
2023-12-19,28.723880767822266
2023-12-20,28.372398376464844
2023-12-21,28.518848419189453
2023-12-22,28.753171920776367
2023-12-26,28.88985824584961
2023-12-27,28.743408203125
2023-12-28,28.811750411987305
2023-12-29,28.782461166381836
2024-01-02,28.645774841308594
2024-01-03,29.30968475341797
2024-01-04,29.06559944152832
2024-01-05,29.202285766601562
2024-01-08,29.50494956970215
2024-01-09,35.93902587890625
2024-01-10,36.70056915283203
2024-01-11,36.856781005859375
2024-01-12,36.622459411621094
2024-01-16,36.466243743896484
2024-01-17,36.339324951171875
2024-01-18,36.436954498291016
2024-01-19,36.52482604980469
2024-01-22,36.58340835571289
2024-01-23,36.40766525268555
2024-01-24,36.31003189086914
2024-01-25,36.34908676147461
2024-01-26,36.31979751586914
2024-01-29,36.34908676147461
2024-01-30,36.300270080566406
2024-01-31,36.085472106933594
2024-02-01,36.01713180541992
2024-02-02,36.06594467163086
2024-02-05,36.06594467163086
2024-02-06,36.114768981933594
2024-02-07,36.1538200378418
2024-02-08,36.07571029663086
2024-02-09,36.1538200378418
2024-02-12,36.12452697753906
2024-02-13,36.183109283447266
2024-02-14,36.1538200378418
2024-02-15,36.1342887878418
2024-02-16,36.046417236328125
2024-02-20,36.02689743041992
2024-02-21,36.114768981933594
2024-02-22,36.280738830566406
2024-02-23,36.300270080566406
2024-02-26,36.20263671875
2024-02-27,36.280738830566406
2024-02-28,36.17334747314453
2024-02-29,36.369781494140625
2024-03-01,36.70372009277344
2024-03-04,36.968902587890625
2024-03-05,36.782291412353516
2024-03-06,36.77246856689453
2024-03-07,36.68407440185547
2024-03-08,36.69389724731445
2024-03-11,36.34031295776367
2024-03-12,36.192989349365234
2024-03-13,35.937625885009766
2024-03-14,35.819766998291016
2024-03-15,35.574222564697266
2024-03-18,36.05548095703125
2024-03-19,36.05548095703125
2024-03-20,36.16352462768555
2024-03-21,36.2813835144043
2024-03-22,36.38942337036133
2024-03-25,36.40906524658203
2024-03-26,36.37960433959961
2024-03-27,36.61532211303711
2024-03-28,36.39924621582031
2024-04-01,36.38942337036133
2024-04-02,36.25191879272461
2024-04-03,36.38942337036133
2024-04-04,36.310848236083984
2024-04-05,36.40906524658203
2024-04-08,36.46799850463867
2024-04-09,36.51710510253906
2024-04-10,36.310848236083984
2024-04-11,36.27156066894531
2024-04-12,35.99655532836914
2024-04-15,35.868873596191406
2024-04-16,35.78047561645508
2024-04-17,35.829586029052734
2024-04-18,35.51529312133789
2024-04-19,35.417076110839844
2024-04-22,35.466182708740234
2024-04-23,35.24028396606445
2024-04-24,34.72955322265625
2024-04-25,34.32686233520508
2024-04-26,34.09114074707031
2024-04-29,34.52330017089844
2024-04-30,34.199180603027344
2024-05-01,34.2679328918457
2024-05-02,34.0322151184082
2024-05-03,34.21882629394531
2024-05-06,34.15989303588867
2024-05-07,33.8848876953125
2024-05-08,33.97328567504883
2024-05-09,33.83578109741211
2024-05-10,34.02239227294922
2024-05-13,33.8848876953125
2024-05-14,33.82595443725586
2024-05-15,33.963462829589844
2024-05-16,34.09114074707031
2024-05-17,34.02239227294922
2024-05-20,34.02239227294922
2024-05-21,33.933998107910156
2024-05-22,34.061676025390625
2024-05-23,33.97328567504883
2024-05-24,34.07149887084961
2024-05-28,33.80630874633789
2024-05-29,34.00274658203125
2024-05-30,34.503658294677734
2024-05-31,35.034027099609375
2024-06-03,35.034027099609375
2024-06-04,34.82649230957031
2024-06-05,35.00437927246094
2024-06-06,35.043907165527344
2024-06-07,35.132850646972656
2024-06-10,35.01426315307617
2024-06-11,35.034027099609375
2024-06-12,35.12297058105469
2024-06-13,35.132850646972656
2024-06-14,35.043907165527344
2024-06-17,35.083438873291016
2024-06-18,35.12297058105469
2024-06-20,35.01426315307617
2024-06-21,35.271209716796875
2024-06-24,35.12297058105469
2024-06-25,35.06367492675781
2024-06-26,35.271209716796875
2024-06-27,35.58745574951172
2024-06-28,36.03217697143555
2024-07-01,36.31877517700195
2024-07-02,36.14088439941406
2024-07-03,35.923465728759766
2024-07-05,36.28912353515625
2024-07-08,36.49665832519531
2024-07-09,36.48677444458008
2024-07-10,36.50654220581055
2024-07-11,36.723960876464844
2024-07-12,36.69431686401367
2024-07-15,36.723960876464844
2024-07-16,36.842552185058594
2024-07-17,36.763492584228516
2024-07-18,36.882083892822266
2024-07-19,36.85243606567383
2024-07-22,36.812904357910156
2024-07-23,36.74372863769531
2024-07-24,36.338539123535156
2024-07-25,37.05009078979492
2024-07-26,36.812904357910156
2024-07-29,37.19832992553711
2024-07-30,37.51457595825195
2024-07-31,37.24774169921875
2024-08-01,37.415748596191406
2024-08-02,37.75176239013672
2024-08-05,37.52445983886719
2024-08-06,37.67269515991211
2024-08-07,37.94941329956055
2024-08-08,38.12730026245117
2024-08-09,38.11741638183594
2024-08-12,38.324951171875
2024-08-13,38.3546028137207
2024-08-14,38.3348388671875
2024-08-15,38.3546028137207
2024-08-16,38.404014587402344
2024-08-19,38.53248977661133
2024-08-20,38.36448287963867
2024-08-21,38.5423698425293
2024-08-22,38.28542709350586
2024-08-23,38.34471893310547
2024-08-26,38.41389465332031
2024-08-27,38.39413070678711
2024-08-28,38.36448287963867
2024-08-29,38.52260208129883
2024-08-30,38.64187240600586
2024-09-03,38.52260208129883
2024-09-04,38.53254318237305
2024-09-05,38.3735237121582
2024-09-06,38.16481018066406
2024-09-09,38.10517883300781
2024-09-10,38.16481018066406
2024-09-11,38.29401397705078
2024-09-12,38.31389236450195
2024-09-13,38.363582611083984
2024-09-16,38.393402099609375
2024-09-17,38.790950775146484
2024-09-18,38.74125671386719
2024-09-19,38.721378326416016
2024-09-20,38.66175079345703
2024-09-23,38.63193130493164
2024-09-24,38.57229995727539
2024-09-25,38.61205291748047
2024-09-26,38.582237243652344
2024-09-27,38.71144104003906
2024-09-30,38.74125671386719
2024-10-01,38.64187240600586
2024-10-02,38.66175079345703
2024-10-03,38.61205291748047
2024-10-04,38.582237243652344
2024-10-07,38.53254318237305
2024-10-08,38.53254318237305
2024-10-09,38.56235885620117
2024-10-10,38.53254318237305
2024-10-11,38.512664794921875
2024-10-14,38.52260208129883
2024-10-15,38.74125671386719
2024-10-16,38.90027618408203
2024-10-17,38.97978973388672
2024-10-18,38.9698486328125
2024-10-21,39.0195426940918
2024-10-22,38.94997024536133
2024-10-23,38.930091857910156
2024-10-24,38.9201545715332
2024-10-25,38.84064865112305
2024-10-28,38.78101348876953
2024-10-29,38.8008918762207
2024-10-30,38.71144104003906
2024-10-31,38.66175079345703
2024-11-01,38.76113510131836
2024-11-04,38.74125671386719
2024-11-05,38.91021728515625
2024-11-06,38.77107238769531
2024-11-07,38.76113510131836
2024-11-08,38.671688079833984
2024-11-11,38.602115631103516
2024-11-12,38.29401397705078
2024-11-13,38.01572799682617
2024-11-14,38.174747467041016
2024-11-15,36.28638458251953
2024-11-18,35.39189910888672
2024-11-19,34.86514663696289
2024-11-20,35.441593170166016
2024-11-21,35.2130012512207
2024-11-22,35.690059661865234
2024-11-25,35.97828674316406
2024-11-26,35.79938888549805
2024-11-27,35.84907913208008
2024-11-29,35.69999694824219
2024-12-02,35.619998931884766
2024-12-03,35.459999084472656
2024-12-04,36.25
2024-12-05,36.779998779296875
2024-12-06,36.52000045776367
2024-12-09,37.130001068115234
2024-12-10,37.22999954223633
2024-12-11,37.38999938964844
2024-12-12,37.29999923706055
2024-12-13,37.22999954223633
2024-12-16,37.599998474121094
2024-12-17,37.65999984741211
