,JPM
2021-06-07,150.5261688232422
2021-06-08,149.9264678955078
2021-06-09,148.05465698242188
2021-06-10,145.74668884277344
2021-06-11,145.64675903320312
2021-06-14,143.1752166748047
2021-06-15,141.00360107421875
2021-06-16,141.9940185546875
2021-06-17,137.89599609375
2021-06-18,134.40676879882812
2021-06-21,136.68751525878906
2021-06-22,136.4876251220703
2021-06-23,137.314453125
2021-06-24,138.5774688720703
2021-06-25,139.97682189941406
2021-06-28,140.2312469482422
2021-06-29,140.05857849121094
2021-06-30,141.33070373535156
2021-07-01,142.73001098632812
2021-07-02,142.59292602539062
2021-07-06,140.19851684570312
2021-07-07,140.36305236816406
2021-07-08,137.9412841796875
2021-07-09,142.35531616210938
2021-07-12,144.3932647705078
2021-07-13,142.24563598632812
2021-07-14,141.76126098632812
2021-07-15,142.072021484375
2021-07-16,138.8277130126953
2021-07-19,134.31312561035156
2021-07-20,136.81716918945312
2021-07-21,139.69590759277344
2021-07-22,137.93212890625
2021-07-23,137.66709899902344
2021-07-26,138.59010314941406
2021-07-27,138.40731811523438
2021-07-28,138.63580322265625
2021-07-29,139.82383728027344
2021-07-30,138.70892333984375
2021-08-02,138.15147399902344
2021-08-03,139.72335815429688
2021-08-04,138.21542358398438
2021-08-05,139.96095275878906
2021-08-06,143.9363555908203
2021-08-09,143.78094482421875
2021-08-10,145.5447540283203
2021-08-11,147.2811279296875
2021-08-12,147.8568878173828
2021-08-13,146.20274353027344
2021-08-16,145.24317932128906
2021-08-17,143.48849487304688
2021-08-18,142.18167114257812
2021-08-19,140.99363708496094
2021-08-20,141.3957061767578
2021-08-23,143.20521545410156
2021-08-24,144.0916748046875
2021-08-25,147.061767578125
2021-08-26,147.82029724121094
2021-08-27,149.00836181640625
2021-08-30,146.62313842773438
2021-08-31,146.1753387451172
2021-09-01,145.9651641845703
2021-09-02,146.6414031982422
2021-09-03,145.75494384765625
2021-09-07,145.49908447265625
2021-09-08,144.8502197265625
2021-09-09,145.48077392578125
2021-09-10,143.80838012695312
2021-09-13,146.09307861328125
2021-09-14,143.54339599609375
2021-09-15,144.5394744873047
2021-09-16,144.47549438476562
2021-09-17,144.10079956054688
2021-09-20,139.78732299804688
2021-09-21,139.8055419921875
2021-09-22,142.48321533203125
2021-09-23,147.2993927001953
2021-09-24,148.9992218017578
2021-09-27,152.5998992919922
2021-09-28,151.77743530273438
2021-09-29,151.6586151123047
2021-09-30,149.59324645996094
2021-10-01,152.73699951171875
2021-10-04,152.57249450683594
2021-10-05,155.0640869140625
2021-10-06,155.39501953125
2021-10-07,156.37875366210938
2021-10-08,156.498291015625
2021-10-11,153.20687866210938
2021-10-12,152.0300750732422
2021-10-13,148.02149963378906
2021-10-14,150.2924041748047
2021-10-15,153.17930603027344
2021-10-18,153.12411499023438
2021-10-19,154.9813232421875
2021-10-20,157.0683135986328
2021-10-21,155.83631896972656
2021-10-22,157.93252563476562
2021-10-25,157.16024780273438
2021-10-26,157.5831298828125
2021-10-27,154.3009490966797
2021-10-28,156.6269989013672
2021-10-29,156.19488525390625
2021-11-01,156.1121368408203
2021-11-02,156.72813415527344
2021-11-03,156.78330993652344
2021-11-04,154.72386169433594
2021-11-05,154.5032196044922
2021-11-08,155.4318084716797
2021-11-09,154.25498962402344
2021-11-10,154.10789489746094
2021-11-11,154.09869384765625
2021-11-12,153.40914916992188
2021-11-15,153.13331604003906
2021-11-16,152.0300750732422
2021-11-17,151.2117919921875
2021-11-18,149.90626525878906
2021-11-19,147.94798278808594
2021-11-22,151.10150146484375
2021-11-23,154.7146759033203
2021-11-24,153.50108337402344
2021-11-26,148.8765411376953
2021-11-29,148.23294067382812
2021-11-30,146.0264434814453
2021-12-01,145.16220092773438
2021-12-02,148.214599609375
2021-12-03,145.5299835205078
2021-12-06,147.24925231933594
2021-12-07,149.46495056152344
2021-12-08,147.75491333007812
2021-12-09,147.5250701904297
2021-12-10,146.93666076660156
2021-12-13,145.1898193359375
2021-12-14,146.30227661132812
2021-12-15,145.2082061767578
2021-12-16,147.47909545898438
2021-12-17,144.12330627441406
2021-12-20,141.5306396484375
2021-12-21,143.50733947753906
2021-12-22,144.06814575195312
2021-12-23,144.58299255371094
2021-12-27,145.41046142578125
2021-12-28,145.85179138183594
2021-12-29,145.7781982421875
2021-12-30,145.7046661376953
2021-12-31,145.58514404296875
2022-01-03,148.66510009765625
2022-01-04,154.3009490966797
2022-01-05,151.4800262451172
2022-01-06,153.08934020996094
2022-01-07,154.60617065429688
2022-01-10,154.75416564941406
2022-01-11,154.91139221191406
2022-01-12,155.79002380371094
2022-01-13,155.59580993652344
2022-01-14,146.03231811523438
2022-01-18,139.90953063964844
2022-01-19,137.74526977539062
2022-01-20,136.57064819335938
2022-01-21,134.18438720703125
2022-01-24,134.06417846679688
2022-01-25,135.52549743652344
2022-01-26,136.81109619140625
2022-01-27,134.39710998535156
2022-01-28,135.59950256347656
2022-01-31,137.44003295898438
2022-02-01,139.79852294921875
2022-02-02,138.67942810058594
2022-02-03,137.53253173828125
2022-02-04,141.10263061523438
2022-02-07,141.5743408203125
2022-02-08,144.238037109375
2022-02-09,144.8392333984375
2022-02-10,144.238037109375
2022-02-11,142.36050415039062
2022-02-14,141.03790283203125
2022-02-15,143.10043334960938
2022-02-16,143.35940551757812
2022-02-17,140.0574951171875
2022-02-18,140.7141876220703
2022-02-22,140.46446228027344
2022-02-23,137.5232696533203
2022-02-24,133.6942138671875
2022-02-25,136.85733032226562
2022-02-28,131.15072631835938
2022-03-01,126.2025146484375
2022-03-02,128.81997680664062
2022-03-03,127.9043197631836
2022-03-04,124.30647277832031
2022-03-07,119.5062484741211
2022-03-08,118.6645736694336
2022-03-09,123.41857147216797
2022-03-10,121.95722198486328
2022-03-11,119.21026611328125
2022-03-14,120.3941421508789
2022-03-15,122.53064727783203
2022-03-16,128.0060577392578
2022-03-17,129.6246337890625
2022-03-18,129.57838439941406
2022-03-21,129.16217041015625
2022-03-22,131.90914916992188
2022-03-23,129.2823944091797
2022-03-24,130.12408447265625
2022-03-25,131.26168823242188
2022-03-28,130.29055786132812
2022-03-29,130.57725524902344
2022-03-30,129.98532104492188
2022-03-31,126.08229064941406
2022-04-01,125.14811706542969
2022-04-04,125.70307159423828
2022-04-05,124.24022674560547
2022-04-06,122.51647186279297
2022-04-07,122.14376068115234
2022-04-08,124.37997436523438
2022-04-11,123.92340087890625
2022-04-12,122.56305694580078
2022-04-13,118.61241149902344
2022-04-14,117.512939453125
2022-04-18,119.69325256347656
2022-04-19,122.17171478271484
2022-04-20,122.6003189086914
2022-04-21,121.6499252319336
2022-04-22,118.15584564208984
2022-04-25,118.11858367919922
2022-04-26,114.62449645996094
2022-04-27,113.13370513916016
2022-04-28,114.92265319824219
2022-04-29,111.21427917480469
2022-05-02,112.22988891601562
2022-05-03,114.63382720947266
2022-05-04,118.42605590820312
2022-05-05,115.46306610107422
2022-05-06,115.2767333984375
2022-05-09,113.54366302490234
2022-05-10,110.7763442993164
2022-05-11,110.07752227783203
2022-05-12,109.98435974121094
2022-05-13,110.96269226074219
2022-05-16,110.18934631347656
2022-05-17,113.8418197631836
2022-05-18,111.89447021484375
2022-05-19,110.2359390258789
2022-05-20,109.33212280273438
2022-05-23,116.09666442871094
2022-05-24,117.73656463623047
2022-05-25,118.55650329589844
2022-05-26,120.60636138916016
2022-05-27,122.31149291992188
2022-05-31,123.20597076416016
2022-06-01,121.04429626464844
2022-06-02,122.99165344238281
2022-06-03,121.27723693847656
2022-06-06,120.87657928466797
2022-06-07,121.19338989257812
2022-06-08,119.26464080810547
2022-06-09,116.75822448730469
2022-06-10,111.39129638671875
2022-06-13,108.07425689697266
2022-06-14,106.27596282958984
2022-06-15,107.53385162353516
2022-06-16,105.68897247314453
2022-06-17,105.31626892089844
2022-06-21,107.92517852783203
2022-06-22,107.31954956054688
2022-06-23,106.14552307128906
2022-06-24,109.3134994506836
2022-06-27,108.4376449584961
2022-06-28,107.91585540771484
2022-06-29,107.43135070800781
2022-06-30,104.9249267578125
2022-07-01,106.26667785644531
2022-07-05,105.86245727539062
2022-07-06,105.17626953125
2022-07-07,107.8364486694336
2022-07-08,107.49805450439453
2022-07-11,106.08805847167969
2022-07-12,106.19145202636719
2022-07-13,105.19505310058594
2022-07-14,101.51966857910156
2022-07-15,106.17265319824219
2022-07-18,105.082275390625
2022-07-19,107.68604278564453
2022-07-20,107.66725158691406
2022-07-21,108.40045166015625
2022-07-22,107.87405395507812
2022-07-25,108.30644989013672
2022-07-26,106.61444854736328
2022-07-27,108.32524871826172
2022-07-28,107.92105865478516
2022-07-29,108.43804931640625
2022-08-01,107.35704803466797
2022-08-02,105.68385314941406
2022-08-03,106.79306030273438
2022-08-04,105.61805725097656
2022-08-05,108.8140640258789
2022-08-08,107.48865509033203
2022-08-09,108.45684814453125
2022-08-10,111.28624725341797
2022-08-11,112.93123626708984
2022-08-12,114.80184173583984
2022-08-15,115.1120376586914
2022-08-16,116.21182250976562
2022-08-17,115.23422241210938
2022-08-18,114.34122467041016
2022-08-19,111.51183319091797
2022-08-22,109.66944885253906
2022-08-23,108.58843994140625
2022-08-24,108.85164642333984
2022-08-25,111.43663787841797
2022-08-26,107.78944396972656
2022-08-29,107.52625274658203
2022-08-30,107.54505920410156
2022-08-31,106.9058609008789
2022-09-01,107.63904571533203
2022-09-02,106.8870620727539
2022-09-06,106.91524505615234
2022-09-07,108.9456558227539
2022-09-08,111.48363494873047
2022-09-09,112.01943969726562
2022-09-12,113.34483337402344
2022-09-13,109.40625
2022-09-14,109.15245056152344
2022-09-15,110.79744720458984
2022-09-16,110.05484008789062
2022-09-19,111.07003784179688
2022-09-20,108.87985229492188
2022-09-21,105.7402572631836
2022-09-22,104.53707122802734
2022-09-23,102.59125518798828
2022-09-26,100.38227844238281
2022-09-27,99.49867248535156
2022-09-28,101.5102767944336
2022-09-29,99.79008483886719
2022-09-30,98.22969055175781
2022-10-03,101.26587677001953
2022-10-04,106.00345611572266
2022-10-05,104.69465637207031
2022-10-06,102.56074523925781
2022-10-07,100.51217651367188
2022-10-10,99.5732650756836
2022-10-11,96.6995849609375
2022-10-12,98.26445007324219
2022-10-13,103.72728729248047
2022-10-14,105.45338439941406
2022-10-17,109.88245391845703
2022-10-18,112.70869445800781
2022-10-19,110.49891662597656
2022-10-20,110.13850402832031
2022-10-21,115.92379760742188
2022-10-24,116.0660629272461
2022-10-25,116.36954498291016
2022-10-26,117.70679473876953
2022-10-27,118.17152404785156
2022-10-28,119.57515716552734
2022-10-31,119.3854751586914
2022-11-01,121.53836059570312
2022-11-02,120.41925048828125
2022-11-03,120.63737487792969
2022-11-04,123.93783569335938
2022-11-07,124.59222412109375
2022-11-08,124.66809844970703
2022-11-09,123.04634094238281
2022-11-10,128.11080932617188
2022-11-11,128.31948852539062
2022-11-14,127.00117492675781
2022-11-15,126.08123779296875
2022-11-16,126.251953125
2022-11-17,125.70185852050781
2022-11-18,126.93478393554688
2022-11-21,126.18557739257812
2022-11-22,128.07289123535156
2022-11-23,129.43861389160156
2022-11-25,129.68516540527344
2022-11-28,127.41849517822266
2022-11-29,129.5144805908203
2022-11-30,131.05087280273438
2022-12-01,129.21099853515625
2022-12-02,128.18670654296875
2022-12-05,124.59222412109375
2022-12-06,124.8008804321289
2022-12-07,124.71553039550781
2022-12-08,126.02434539794922
2022-12-09,125.34148406982422
2022-12-12,127.2857437133789
2022-12-13,127.16242980957031
2022-12-14,126.5270004272461
2022-12-15,123.38777160644531
2022-12-16,122.61954498291016
2022-12-19,123.34981536865234
2022-12-20,123.94732666015625
2022-12-21,125.34148406982422
2022-12-22,123.91886901855469
2022-12-23,124.50688171386719
2022-12-27,124.94316864013672
2022-12-28,125.62600708007812
2022-12-29,126.3468017578125
2022-12-30,127.181396484375
2023-01-03,128.14877319335938
2023-01-04,129.34376525878906
2023-01-05,129.3151092529297
2023-01-06,131.78964233398438
2023-01-09,131.24501037597656
2023-01-10,132.42019653320312
2023-01-11,133.40426635742188
2023-01-12,133.27049255371094
2023-01-13,136.63356018066406
2023-01-17,134.5220947265625
2023-01-18,130.48069763183594
2023-01-19,128.74183654785156
2023-01-20,129.05712890625
2023-01-23,131.14947509765625
2023-01-24,132.27687072753906
2023-01-25,132.9169921875
2023-01-26,133.7386474609375
2023-01-27,134.06350708007812
2023-01-30,132.92657470703125
2023-01-31,133.7195587158203
2023-02-01,133.36602783203125
2023-02-02,132.74505615234375
2023-02-03,134.7991485595703
2023-02-06,135.5921630859375
2023-02-07,137.24501037597656
2023-02-08,136.28005981445312
2023-02-09,134.15904235839844
2023-02-10,134.75137329101562
2023-02-13,136.21319580078125
2023-02-14,136.81509399414062
2023-02-15,137.38832092285156
2023-02-16,135.49661254882812
2023-02-17,135.8978729248047
2023-02-21,133.40426635742188
2023-02-22,132.38194274902344
2023-02-23,133.44247436523438
2023-02-24,134.6462860107422
2023-02-27,135.82147216796875
2023-02-28,136.95838928222656
2023-03-01,136.194091796875
2023-03-02,134.780029296875
2023-03-03,137.2545928955078
2023-03-06,136.4520263671875
2023-03-07,132.43927001953125
2023-03-08,131.65586853027344
2023-03-09,124.52848052978516
2023-03-10,127.69087982177734
2023-03-13,125.39790344238281
2023-03-14,128.6176300048828
2023-03-15,122.54121398925781
2023-03-16,124.9201889038086
2023-03-17,120.2004623413086
2023-03-20,121.47116088867188
2023-03-21,124.7291259765625
2023-03-22,121.50936889648438
2023-03-23,121.18453216552734
2023-03-24,119.34059143066406
2023-03-27,122.7609634399414
2023-03-28,123.13357543945312
2023-03-29,123.3819808959961
2023-03-30,123.0093765258789
2023-03-31,124.49979400634766
2023-04-03,124.35649871826172
2023-04-04,122.694091796875
2023-04-05,122.87702941894531
2023-04-06,122.74222564697266
2023-04-10,123.14665222167969
2023-04-11,123.75328063964844
2023-04-12,123.73402404785156
2023-04-13,124.20585632324219
2023-04-14,133.58460998535156
2023-04-17,134.643798828125
2023-04-18,136.1555633544922
2023-04-19,135.9822540283203
2023-04-20,135.5874481201172
2023-04-21,135.32745361328125
2023-04-24,135.51040649414062
2023-04-25,132.5639190673828
2023-04-26,130.2144012451172
2023-04-27,131.96690368652344
2023-04-28,133.11277770996094
2023-05-01,135.9630126953125
2023-05-02,133.76754760742188
2023-05-03,130.93658447265625
2023-05-04,129.1455841064453
2023-05-05,131.6684112548828
2023-05-08,131.98617553710938
2023-05-09,131.3506622314453
2023-05-10,131.41806030273438
2023-05-11,131.0039825439453
2023-05-12,129.1263427734375
2023-05-15,130.2144012451172
2023-05-16,129.3381805419922
2023-05-17,133.31500244140625
2023-05-18,134.3260498046875
2023-05-19,134.0178985595703
2023-05-22,132.91053771972656
2023-05-23,131.5239715576172
2023-05-24,130.32034301757812
2023-05-25,130.63807678222656
2023-05-26,131.86099243164062
2023-05-30,132.36170959472656
2023-05-31,130.67662048339844
2023-06-01,132.47726440429688
2023-06-02,135.26007080078125
2023-06-05,133.93125915527344
2023-06-06,134.17196655273438
2023-06-07,135.47190856933594
2023-06-08,135.51040649414062
2023-06-09,135.78004455566406
2023-06-12,135.77040100097656
2023-06-13,136.75257873535156
2023-06-14,136.2422332763672
2023-06-15,137.78289794921875
2023-06-16,137.94656372070312
2023-06-20,137.24366760253906
2023-06-21,137.04148864746094
2023-06-22,134.403076171875
2023-06-23,133.70018005371094
2023-06-26,134.0275421142578
2023-06-27,134.03717041015625
2023-06-28,133.44979858398438
2023-06-29,138.11026000976562
2023-06-30,140.0457305908203
2023-07-03,141.17233276367188
2023-07-05,140.23190307617188
2023-07-06,138.84547424316406
2023-07-07,139.94102478027344
2023-07-10,140.72634887695312
2023-07-11,142.9271697998047
2023-07-12,143.63490295410156
2023-07-13,144.33297729492188
2023-07-14,145.20555114746094
2023-07-17,148.70553588867188
2023-07-18,148.9770050048828
2023-07-19,149.5490264892578
2023-07-20,151.39111328125
2023-07-21,150.22767639160156
2023-07-24,153.1847381591797
2023-07-25,152.04071044921875
2023-07-26,152.9520263671875
2023-07-27,151.2650909423828
2023-07-28,152.12796020507812
2023-07-31,153.14596557617188
2023-08-01,152.3897247314453
2023-08-02,150.66397094726562
2023-08-03,151.5850372314453
2023-08-04,151.2650909423828
2023-08-07,151.98252868652344
2023-08-08,151.12933349609375
2023-08-09,149.10301208496094
2023-08-10,148.8800506591797
2023-08-11,149.74293518066406
2023-08-14,150.0531768798828
2023-08-15,146.23326110839844
2023-08-16,145.61276245117188
2023-08-17,144.10031127929688
2023-08-18,144.42994689941406
2023-08-21,144.92437744140625
2023-08-22,141.9188690185547
2023-08-23,142.87869262695312
2023-08-24,142.7429656982422
2023-08-25,142.56845092773438
2023-08-28,143.0629119873047
2023-08-29,144.22633361816406
2023-08-30,143.6446075439453
2023-08-31,141.8704071044922
2023-09-01,142.345458984375
2023-09-05,140.7748260498047
2023-09-06,140.54214477539062
2023-09-07,139.33993530273438
2023-09-08,139.44659423828125
2023-09-11,140.057373046875
2023-09-12,141.88009643554688
2023-09-13,141.9479522705078
2023-09-14,144.70140075683594
2023-09-15,144.27481079101562
2023-09-18,144.5753631591797
2023-09-19,144.39114379882812
2023-09-20,143.78036499023438
2023-09-21,142.65570068359375
2023-09-22,141.28866577148438
2023-09-25,141.98672485351562
2023-09-26,140.5130615234375
2023-09-27,141.337158203125
2023-09-28,143.09197998046875
2023-09-29,140.60032653808594
2023-10-02,139.38841247558594
2023-10-03,138.36073303222656
2023-10-04,138.98121643066406
2023-10-05,139.56719970703125
2023-10-06,141.71592712402344
2023-10-09,141.39361572265625
2023-10-10,142.25306701660156
2023-10-11,142.74142456054688
2023-10-12,142.4093475341797
2023-10-13,144.54827880859375
2023-10-16,144.40179443359375
2023-10-17,144.0892333984375
2023-10-18,142.5070343017578
2023-10-19,141.90145874023438
2023-10-20,139.61605834960938
2023-10-23,137.71151733398438
2023-10-24,137.8775634765625
2023-10-25,137.12551879882812
2023-10-26,137.47711181640625
2023-10-27,132.52537536621094
2023-10-30,134.2150115966797
2023-10-31,135.81678771972656
2023-11-01,135.6995849609375
2023-11-02,138.1217498779297
2023-11-03,139.66488647460938
2023-11-06,140.71971130371094
2023-11-07,140.6513214111328
2023-11-08,141.34478759765625
2023-11-09,140.92478942871094
2023-11-10,143.01487731933594
2023-11-13,142.3800506591797
2023-11-14,144.97802734375
2023-11-15,146.24771118164062
2023-11-16,147.9178009033203
2023-11-17,149.25587463378906
2023-11-20,149.71490478515625
2023-11-21,149.40235900878906
2023-11-22,149.7539825439453
2023-11-24,149.9590606689453
2023-11-27,149.61724853515625
2023-11-28,149.9590606689453
2023-11-29,150.72088623046875
2023-11-30,152.4398193359375
2023-12-01,153.18211364746094
2023-12-04,154.30531311035156
2023-12-05,154.28575134277344
2023-12-06,152.6644744873047
2023-12-07,153.13327026367188
2023-12-08,154.8229217529297
2023-12-11,155.389404296875
2023-12-12,156.7762908935547
2023-12-13,157.30368041992188
2023-12-14,160.1653594970703
2023-12-15,161.37643432617188
2023-12-18,162.3531036376953
2023-12-19,164.5213165283203
2023-12-20,162.6656494140625
2023-12-21,163.59349060058594
2023-12-22,163.49583435058594
2023-12-26,164.46273803710938
2023-12-27,165.44915771484375
2023-12-28,166.32818603515625
2023-12-29,166.1328582763672
2024-01-02,168.06666564941406
2024-01-03,167.33416748046875
2024-01-04,168.4446258544922
2024-01-05,169.2897491455078
2024-01-08,169.0440673828125
2024-01-09,167.7075958251953
2024-01-10,168.06138610839844
2024-01-11,167.35382080078125
2024-01-12,166.12545776367188
2024-01-16,165.0837860107422
2024-01-17,164.19935607910156
2024-01-18,164.52365112304688
2024-01-19,167.3636474609375
2024-01-22,167.1671142578125
2024-01-23,166.06649780273438
2024-01-24,167.5503692626953
2024-01-25,169.94815063476562
2024-01-26,169.29957580566406
2024-01-29,169.7417755126953
2024-01-30,173.2205352783203
2024-01-31,171.3435821533203
2024-02-01,170.7244873046875
2024-02-02,171.70718383789062
2024-02-05,171.48117065429688
2024-02-06,172.07078552246094
2024-02-07,172.3950653076172
2024-02-08,171.77598571777344
2024-02-09,171.9823455810547
2024-02-12,172.7488555908203
2024-02-13,171.24530029296875
2024-02-14,172.98471069335938
2024-02-15,176.7582550048828
2024-02-16,175.93280029296875
2024-02-20,176.62069702148438
2024-02-21,177.77044677734375
2024-02-22,179.90292358398438
2024-02-23,180.80699157714844
2024-02-26,180.18789672851562
2024-02-27,180.2763214111328
2024-02-28,181.19024658203125
2024-02-29,182.84117126464844
2024-03-01,182.08450317382812
2024-03-04,183.45045471191406
2024-03-05,185.28810119628906
2024-03-06,186.2511444091797
2024-03-07,184.619873046875
2024-03-08,184.96380615234375
2024-03-11,185.0325927734375
2024-03-12,186.5557861328125
2024-03-13,188.06915283203125
2024-03-14,184.7181396484375
2024-03-15,187.00784301757812
2024-03-18,189.32699584960938
2024-03-19,190.4374542236328
2024-03-20,192.93350219726562
2024-03-21,195.61627197265625
2024-03-22,193.21849060058594
2024-03-25,191.44964599609375
2024-03-26,192.3438720703125
2024-03-27,196.06832885742188
2024-03-28,196.83482360839844
2024-04-01,195.49835205078125
2024-04-02,195.41973876953125
2024-04-03,194.8694305419922
2024-04-04,193.3867645263672
2024-04-05,195.16595458984375
2024-04-08,196.1840362548828
2024-04-09,194.8694305419922
2024-04-10,193.2088623046875
2024-04-11,193.1693115234375
2024-04-12,180.675537109375
2024-04-15,180.77438354492188
2024-04-16,178.70855712890625
2024-04-17,177.99688720703125
2024-04-18,179.15335083007812
2024-04-19,183.65072631835938
2024-04-22,187.21896362304688
2024-04-23,189.91737365722656
2024-04-24,190.8465118408203
2024-04-25,191.13314819335938
2024-04-26,191.25177001953125
2024-04-29,191.044189453125
2024-04-30,189.5220184326172
2024-05-01,189.640625
2024-05-02,189.44293212890625
2024-05-03,188.3062286376953
2024-05-06,189.77899169921875
2024-05-07,189.53189086914062
2024-05-08,193.3867645263672
2024-05-09,195.2153778076172
2024-05-10,196.47068786621094
2024-05-13,196.43115234375
2024-05-14,199.17898559570312
2024-05-15,199.7720489501953
2024-05-16,200.1278839111328
2024-05-17,202.42103576660156
2024-05-20,193.3175811767578
2024-05-21,197.21202087402344
2024-05-22,196.01600646972656
2024-05-23,194.64207458496094
2024-05-24,198.3882598876953
2024-05-28,197.19224548339844
2024-05-29,195.8183135986328
2024-05-30,197.02420043945312
2024-05-31,200.28604125976562
2024-06-03,199.48541259765625
2024-06-04,196.85617065429688
2024-06-05,194.9781494140625
2024-06-06,194.6322021484375
2024-06-07,197.6370391845703
2024-06-10,197.3009796142578
2024-06-11,192.1116943359375
2024-06-12,189.31443786621094
2024-06-13,191.4197998046875
2024-06-14,191.5384063720703
2024-06-17,192.7245330810547
2024-06-18,194.72116088867188
2024-06-20,196.37184143066406
2024-06-21,194.02926635742188
2024-06-24,196.5794219970703
2024-06-25,195.77879333496094
2024-06-26,195.14617919921875
2024-06-27,196.86605834960938
2024-06-28,199.92031860351562
2024-07-01,203.07342529296875
2024-07-02,206.414306640625
2024-07-03,206.27593994140625
2024-07-05,203.5426788330078
2024-07-08,203.9203643798828
2024-07-09,206.36538696289062
2024-07-10,206.53436279296875
2024-07-11,206.1864776611328
2024-07-12,203.6917724609375
2024-07-15,208.77064514160156
2024-07-16,212.3188934326172
2024-07-17,215.54910278320312
2024-07-18,208.70106506347656
2024-07-19,208.50228881835938
2024-07-22,208.99925231933594
2024-07-23,209.0489501953125
2024-07-24,207.3195343017578
2024-07-25,207.3990478515625
2024-07-26,210.9473114013672
2024-07-29,209.56578063964844
2024-07-30,213.8793487548828
2024-07-31,211.50390625
2024-08-01,206.69338989257812
2024-08-02,197.92709350585938
2024-08-05,193.71292114257812
2024-08-06,199.11978149414062
2024-08-07,199.17941284179688
2024-08-08,202.81712341308594
2024-08-09,204.54653930664062
2024-08-12,204.9341583251953
2024-08-13,206.6735076904297
2024-08-14,208.95950317382812
2024-08-15,210.2615203857422
2024-08-16,212.66677856445312
2024-08-19,214.13775634765625
2024-08-20,213.2134246826172
2024-08-21,213.29293823242188
2024-08-22,215.31057739257812
2024-08-23,216.98033142089844
2024-08-26,217.83509826660156
2024-08-27,218.8389434814453
2024-08-28,219.9421844482422
2024-08-29,220.85659790039062
2024-08-30,223.43081665039062
2024-09-03,218.95822143554688
2024-09-04,217.99412536621094
2024-09-05,216.3044891357422
2024-09-06,211.1659698486328
2024-09-09,215.48947143554688
2024-09-10,204.30799865722656
2024-09-11,205.9678192138672
2024-09-12,205.3416748046875
2024-09-13,203.0755615234375
2024-09-16,206.593994140625
2024-09-17,207.97552490234375
2024-09-18,206.2659912109375
2024-09-19,209.19802856445312
2024-09-20,209.80430603027344
2024-09-23,210.15219116210938
2024-09-24,210.30126953125
2024-09-25,208.90980529785156
2024-09-26,208.50228881835938
2024-09-27,209.21791076660156
2024-09-30,209.57571411132812
2024-10-01,205.7789764404297
2024-10-02,206.02745056152344
2024-10-03,203.97999572753906
2024-10-04,211.22000122070312
2024-10-07,210.92999267578125
2024-10-08,210.75
2024-10-09,213.4199981689453
2024-10-10,212.83999633789062
2024-10-11,222.2899932861328
2024-10-14,221.47999572753906
2024-10-15,222.38999938964844
2024-10-16,223.63999938964844
2024-10-17,224.4199981689453
2024-10-18,225.3699951171875
2024-10-21,223.0
2024-10-22,224.1199951171875
2024-10-23,223.41000366210938
2024-10-24,224.97999572753906
2024-10-25,222.30999755859375
2024-10-28,225.5
2024-10-29,222.89999389648438
2024-10-30,224.41000366210938
2024-10-31,221.9199981689453
2024-11-01,222.94000244140625
2024-11-04,219.77999877929688
2024-11-05,221.49000549316406
2024-11-06,247.05999755859375
2024-11-07,236.3800048828125
2024-11-08,236.97999572753906
2024-11-11,239.2899932861328
2024-11-12,239.55999755859375
2024-11-13,241.16000366210938
2024-11-14,241.8699951171875
2024-11-15,245.30999755859375
2024-11-18,245.02999877929688
2024-11-19,243.08999633789062
2024-11-20,240.77999877929688
2024-11-21,244.75999450683594
2024-11-22,248.5500030517578
2024-11-25,250.2899932861328
2024-11-26,249.97000122070312
2024-11-27,249.7899932861328
2024-11-29,249.72000122070312
2024-12-02,246.25
2024-12-03,244.82000732421875
2024-12-04,243.39999389648438
2024-12-05,245.47999572753906
2024-12-06,247.36000061035156
2024-12-09,243.80999755859375
2024-12-10,242.86000061035156
2024-12-11,243.52999877929688
2024-12-12,241.52999877929688
2024-12-13,239.94000244140625
2024-12-16,239.5800018310547
2024-12-17,238.36000061035156
