,WDC
2018-12-31,35.088138580322266
2019-01-02,36.312469482421875
2019-01-03,33.835330963134766
2019-01-04,35.268463134765625
2019-01-07,36.521270751953125
2019-01-08,36.170108795166016
2019-01-09,37.76459503173828
2019-01-10,37.783573150634766
2019-01-11,37.99237060546875
2019-01-14,36.12265396118164
2019-01-15,35.762001037597656
2019-01-16,35.904361724853516
2019-01-17,34.61358642578125
2019-01-18,37.204627990722656
2019-01-22,35.648109436035156
2019-01-23,35.70504379272461
2019-01-24,38.09677505493164
2019-01-25,40.963050842285156
2019-01-28,41.76028823852539
2019-01-29,40.384098052978516
2019-01-30,41.59894561767578
2019-01-31,42.69989776611328
2019-02-01,44.60758590698242
2019-02-04,45.4143180847168
2019-02-05,44.9967155456543
2019-02-06,45.55668258666992
2019-02-07,43.525611877441406
2019-02-08,44.33234786987305
2019-02-11,43.5920524597168
2019-02-12,44.854347229003906
2019-02-13,45.2624626159668
2019-02-14,45.53770065307617
2019-02-15,45.22450256347656
2019-02-19,45.55668258666992
2019-02-20,45.99326705932617
2019-02-21,44.78791046142578
2019-02-22,46.97084045410156
2019-02-25,48.74565124511719
2019-02-26,48.37550354003906
2019-02-27,46.069190979003906
2019-02-28,47.739601135253906
2019-03-01,49.03037643432617
2019-03-04,49.93202209472656
2019-03-05,48.15721130371094
2019-03-06,45.67057418823242
2019-03-07,44.59809494018555
2019-03-08,45.063148498535156
2019-03-11,47.13218307495117
2019-03-12,46.64814376831055
2019-03-13,46.49628829956055
2019-03-14,45.15806579589844
2019-03-15,45.65159606933594
2019-03-18,45.8319206237793
2019-03-19,45.44279098510742
2019-03-20,44.76892852783203
2019-03-21,49.14426803588867
2019-03-22,45.92682647705078
2019-03-25,45.452274322509766
2019-03-26,44.68351745605469
2019-03-27,43.07004928588867
2019-03-28,43.90496063232422
2019-03-29,46.121803283691406
2019-04-01,47.32139587402344
2019-04-02,48.348243713378906
2019-04-03,49.91250228881836
2019-04-04,49.32710647583008
2019-04-05,49.9412956237793
2019-04-08,49.50944137573242
2019-04-09,48.08913040161133
2019-04-10,48.64573287963867
2019-04-11,48.78009796142578
2019-04-12,49.73976516723633
2019-04-15,49.7685546875
2019-04-16,52.100555419921875
2019-04-17,52.25410461425781
2019-04-18,53.15619659423828
2019-04-22,52.023780822753906
2019-04-23,52.25410461425781
2019-04-24,51.76466369628906
2019-04-25,50.81459426879883
2019-04-26,48.866458892822266
2019-04-29,48.43461227416992
2019-04-30,49.05839538574219
2019-05-01,48.751304626464844
2019-05-02,47.75324249267578
2019-05-03,48.751304626464844
2019-05-06,47.56131362915039
2019-05-07,45.30608367919922
2019-05-08,44.816654205322266
2019-05-09,44.54793930053711
2019-05-10,44.010520935058594
2019-05-13,41.25627136230469
2019-05-14,42.83013153076172
2019-05-15,43.65544891357422
2019-05-16,43.27157974243164
2019-05-17,42.83013153076172
2019-05-20,40.25821304321289
2019-05-21,41.69771957397461
2019-05-22,40.488525390625
2019-05-23,39.81676483154297
2019-05-24,39.32733154296875
2019-05-28,37.98379135131836
2019-05-29,38.0605583190918
2019-05-30,37.868629455566406
2019-05-31,35.71896743774414
2019-06-03,35.58461380004883
2019-06-04,37.56153106689453
2019-06-05,36.37154006958008
2019-06-06,36.45791244506836
2019-06-07,35.450260162353516
2019-06-10,36.44831848144531
2019-06-11,36.8609733581543
2019-06-12,34.77848815917969
2019-06-13,35.834129333496094
2019-06-14,34.86486053466797
2019-06-17,34.80727767944336
2019-06-18,36.57307434082031
2019-06-19,37.27363204956055
2019-06-20,38.0413703918457
2019-06-21,38.42523956298828
2019-06-24,39.37531280517578
2019-06-25,39.44248962402344
2019-06-26,42.32149887084961
2019-06-27,43.243648529052734
2019-06-28,46.155677795410156
2019-07-01,48.19409942626953
2019-07-02,46.91280746459961
2019-07-03,46.534236907958984
2019-07-05,47.09723663330078
2019-07-08,48.40764617919922
2019-07-09,49.970436096191406
2019-07-10,52.45537185668945
2019-07-11,52.668914794921875
2019-07-12,53.67842102050781
2019-07-15,53.03777313232422
2019-07-16,49.98014450073242
2019-07-17,49.98014450073242
2019-07-18,51.329383850097656
2019-07-19,50.92169952392578
2019-07-22,53.68812942504883
2019-07-23,54.33848190307617
2019-07-24,55.678016662597656
2019-07-25,55.29945373535156
2019-07-26,54.843231201171875
2019-07-29,54.154056549072266
2019-07-30,54.93059158325195
2019-07-31,52.30976867675781
2019-08-01,53.882266998291016
2019-08-02,52.795101165771484
2019-08-05,51.20319366455078
2019-08-06,52.00886154174805
2019-08-07,51.28084945678711
2019-08-08,53.581356048583984
2019-08-09,52.668914794921875
2019-08-12,52.58155822753906
2019-08-13,53.96962356567383
2019-08-14,52.83393478393555
2019-08-15,52.47478485107422
2019-08-16,53.57164764404297
2019-08-19,55.57124328613281
2019-08-20,54.54232406616211
2019-08-21,54.697628021240234
2019-08-22,55.25091552734375
2019-08-23,53.028072357177734
2019-08-26,53.03777313232422
2019-08-27,51.11583709716797
2019-08-28,51.872962951660156
2019-08-29,53.464874267578125
2019-08-30,55.590660095214844
2019-09-03,55.7847900390625
2019-09-04,57.59025192260742
2019-09-05,60.1334228515625
2019-09-06,60.414920806884766
2019-09-09,60.90996170043945
2019-09-10,60.44403839111328
2019-09-11,62.41451644897461
2019-09-12,62.80278015136719
2019-09-13,62.705711364746094
2019-09-16,61.14292907714844
2019-09-17,62.03594970703125
2019-09-18,61.69621276855469
2019-09-19,60.81289291381836
2019-09-20,58.900665283203125
2019-09-23,59.20157241821289
2019-09-24,57.83292007446289
2019-09-25,59.25981140136719
2019-09-26,59.98781967163086
2019-09-27,58.71623611450195
2019-09-30,57.89115905761719
2019-10-01,56.871952056884766
2019-10-02,55.15385055541992
2019-10-03,56.583621978759766
2019-10-04,57.357261657714844
2019-10-07,56.789276123046875
2019-10-08,54.37041473388672
2019-10-09,55.35950469970703
2019-10-10,56.152732849121094
2019-10-11,57.14181900024414
2019-10-14,58.05255889892578
2019-10-15,59.56067657470703
2019-10-16,58.22883224487305
2019-10-17,58.385520935058594
2019-10-18,56.92637252807617
2019-10-21,57.38663864135742
2019-10-22,57.641258239746094
2019-10-23,56.45631408691406
2019-10-24,58.287593841552734
2019-10-25,59.96218490600586
2019-10-28,61.431129455566406
2019-10-29,61.48988342285156
2019-10-30,60.87293243408203
2019-10-31,50.58054733276367
2019-11-01,52.71540832519531
2019-11-04,53.8220100402832
2019-11-05,53.018985748291016
2019-11-06,52.607688903808594
2019-11-07,52.13762664794922
2019-11-08,50.94288635253906
2019-11-11,50.913509368896484
2019-11-12,51.45212173461914
2019-11-13,49.963592529296875
2019-11-14,49.33684539794922
2019-11-15,49.297672271728516
2019-11-18,48.48485565185547
2019-11-19,46.53606414794922
2019-11-20,47.49576950073242
2019-11-21,46.84943389892578
2019-11-22,47.456600189208984
2019-11-25,48.729679107666016
2019-11-26,47.701419830322266
2019-11-27,49.3662223815918
2019-11-29,49.287879943847656
2019-12-02,47.49576950073242
2019-12-03,46.72212600708008
2019-12-04,46.45771789550781
2019-12-05,46.408756256103516
2019-12-06,48.06376266479492
2019-12-09,47.064884185791016
2019-12-10,48.22045135498047
2019-12-11,50.01255416870117
2019-12-12,52.61747741699219
2019-12-13,53.17567443847656
2019-12-16,55.33012390136719
2019-12-17,56.05480194091797
2019-12-18,56.04500961303711
2019-12-19,57.553123474121094
2019-12-20,59.84467315673828
2019-12-23,61.40174865722656
2019-12-24,60.94147872924805
2019-12-26,61.49967575073242
2019-12-27,60.84355163574219
2019-12-30,61.088375091552734
2019-12-31,62.15580368041992
2020-01-02,64.77154541015625
2020-01-03,63.77459716796875
2020-01-06,62.550628662109375
2020-01-07,66.78516387939453
2020-01-08,67.75248718261719
2020-01-09,67.73274993896484
2020-01-10,67.0615463256836
2020-01-13,68.23615264892578
2020-01-14,68.31511688232422
2020-01-15,65.8079605102539
2020-01-16,67.7821044921875
2020-01-17,67.37740325927734
2020-01-21,67.90055084228516
2020-01-22,67.7821044921875
2020-01-23,70.01287841796875
2020-01-24,68.62110900878906
2020-01-27,65.798095703125
2020-01-28,67.52546691894531
2020-01-29,65.89679718017578
2020-01-30,66.0942153930664
2020-01-31,64.65309143066406
2020-02-03,66.37059020996094
2020-02-04,67.54520416259766
2020-02-05,67.2293472290039
2020-02-06,67.81171417236328
2020-02-07,66.1633071899414
2020-02-10,67.1405029296875
2020-02-11,68.02886962890625
2020-02-12,69.44037628173828
2020-02-13,68.68033599853516
2020-02-14,68.35460662841797
2020-02-18,67.4267578125
2020-02-19,68.66059112548828
2020-02-20,68.16706085205078
2020-02-21,66.11396026611328
2020-02-24,62.73817443847656
2020-02-25,58.76028060913086
2020-02-26,58.849117279052734
2020-02-27,54.4566535949707
2020-02-28,54.84161376953125
2020-03-02,59.26368713378906
2020-03-03,56.19390106201172
2020-03-04,58.37532424926758
2020-03-05,56.96381378173828
2020-03-06,54.02234649658203
2020-03-09,46.78712463378906
2020-03-10,49.30414962768555
2020-03-11,44.55634307861328
2020-03-12,38.604312896728516
2020-03-13,41.27927017211914
2020-03-16,32.839820861816406
2020-03-17,33.609737396240234
2020-03-18,28.812576293945312
2020-03-19,30.934776306152344
2020-03-20,30.64852523803711
2020-03-23,33.92559814453125
2020-03-24,39.94672775268555
2020-03-25,41.09172821044922
2020-03-26,43.71733474731445
2020-03-27,41.703712463378906
2020-03-30,42.947418212890625
2020-03-31,41.08185577392578
2020-04-01,38.16999816894531
2020-04-02,38.400001525878906
2020-04-03,38.209999084472656
2020-04-06,43.310001373291016
2020-04-07,42.86000061035156
2020-04-08,45.34000015258789
2020-04-09,45.04999923706055
2020-04-13,43.7599983215332
2020-04-14,44.77000045776367
2020-04-15,42.650001525878906
2020-04-16,41.08000183105469
2020-04-17,42.31999969482422
2020-04-20,39.54999923706055
2020-04-21,37.83000183105469
2020-04-22,39.93000030517578
2020-04-23,39.38999938964844
2020-04-24,40.689998626708984
2020-04-27,43.09000015258789
2020-04-28,44.70000076293945
2020-04-29,47.72999954223633
2020-04-30,46.08000183105469
2020-05-01,40.47999954223633
2020-05-04,39.66999816894531
2020-05-05,40.34000015258789
2020-05-06,40.630001068115234
2020-05-07,41.849998474121094
2020-05-08,44.20000076293945
2020-05-11,42.38999938964844
2020-05-12,40.97999954223633
2020-05-13,39.25
2020-05-14,40.34000015258789
2020-05-15,39.209999084472656
2020-05-18,42.380001068115234
2020-05-19,41.7400016784668
2020-05-20,42.97999954223633
2020-05-21,42.689998626708984
2020-05-22,42.41999816894531
2020-05-26,45.06999969482422
2020-05-27,46.0099983215332
2020-05-28,43.619998931884766
2020-05-29,44.369998931884766
2020-06-01,43.08000183105469
2020-06-02,44.0
2020-06-03,45.439998626708984
2020-06-04,45.97999954223633
2020-06-05,48.459999084472656
2020-06-08,48.529998779296875
2020-06-09,47.83000183105469
2020-06-10,46.849998474121094
2020-06-11,42.349998474121094
2020-06-12,42.95000076293945
2020-06-15,42.93000030517578
2020-06-16,44.470001220703125
2020-06-17,43.709999084472656
2020-06-18,42.81999969482422
2020-06-19,44.38999938964844
2020-06-22,45.11000061035156
2020-06-23,43.5099983215332
2020-06-24,42.25
2020-06-25,42.56999969482422
2020-06-26,40.869998931884766
2020-06-29,41.9900016784668
2020-06-30,44.150001525878906
2020-07-01,42.45000076293945
2020-07-02,42.439998626708984
2020-07-06,42.95000076293945
2020-07-07,41.720001220703125
2020-07-08,42.79999923706055
2020-07-09,42.31999969482422
2020-07-10,42.310001373291016
2020-07-13,41.849998474121094
2020-07-14,42.04999923706055
2020-07-15,44.06999969482422
2020-07-16,43.79999923706055
2020-07-17,43.40999984741211
2020-07-20,43.58000183105469
2020-07-21,44.16999816894531
2020-07-22,43.959999084472656
2020-07-23,46.15999984741211
2020-07-24,42.849998474121094
2020-07-27,43.72999954223633
2020-07-28,42.849998474121094
2020-07-29,42.41999816894531
2020-07-30,42.7599983215332
2020-07-31,43.099998474121094
2020-08-03,43.900001525878906
2020-08-04,44.7599983215332
2020-08-05,44.470001220703125
2020-08-06,37.29999923706055
2020-08-07,36.9900016784668
2020-08-10,37.36000061035156
2020-08-11,36.97999954223633
2020-08-12,36.77000045776367
2020-08-13,35.7400016784668
2020-08-14,35.7400016784668
2020-08-17,35.599998474121094
2020-08-18,34.709999084472656
2020-08-19,34.45000076293945
2020-08-20,34.099998474121094
2020-08-21,33.709999084472656
2020-08-24,34.540000915527344
2020-08-25,34.310001373291016
2020-08-26,34.29999923706055
2020-08-27,35.2400016784668
2020-08-28,37.84000015258789
2020-08-31,38.41999816894531
2020-09-01,37.34000015258789
2020-09-02,38.86000061035156
2020-09-03,37.709999084472656
2020-09-04,38.15999984741211
2020-09-08,36.45000076293945
2020-09-09,36.54999923706055
2020-09-10,36.25
2020-09-11,37.369998931884766
2020-09-14,38.939998626708984
2020-09-15,37.779998779296875
2020-09-16,38.779998779296875
2020-09-17,38.279998779296875
2020-09-18,37.209999084472656
2020-09-21,36.09000015258789
2020-09-22,36.470001220703125
2020-09-23,38.91999816894531
2020-09-24,37.529998779296875
2020-09-25,38.470001220703125
2020-09-28,38.619998931884766
2020-09-29,39.31999969482422
2020-09-30,36.54999923706055
2020-10-01,36.33000183105469
2020-10-02,35.959999084472656
2020-10-05,36.56999969482422
2020-10-06,36.2599983215332
2020-10-07,37.54999923706055
2020-10-08,38.70000076293945
2020-10-09,38.119998931884766
2020-10-12,38.31999969482422
2020-10-13,37.849998474121094
2020-10-14,37.72999954223633
2020-10-15,38.0
2020-10-16,37.939998626708984
2020-10-19,40.91999816894531
2020-10-20,41.40999984741211
2020-10-21,42.060001373291016
2020-10-22,42.939998626708984
2020-10-23,41.720001220703125
2020-10-26,40.4900016784668
2020-10-27,40.31999969482422
2020-10-28,38.810001373291016
2020-10-29,38.11000061035156
2020-10-30,37.72999954223633
2020-11-02,37.029998779296875
2020-11-03,37.47999954223633
2020-11-04,37.5099983215332
2020-11-05,39.150001525878906
2020-11-06,39.810001373291016
2020-11-09,41.47999954223633
2020-11-10,41.27000045776367
2020-11-11,40.599998474121094
2020-11-12,39.310001373291016
2020-11-13,41.470001220703125
2020-11-16,43.58000183105469
2020-11-17,42.720001220703125
2020-11-18,42.4900016784668
2020-11-19,42.61000061035156
2020-11-20,42.41999816894531
2020-11-23,44.47999954223633
2020-11-24,45.84000015258789
2020-11-25,45.2599983215332
2020-11-27,45.849998474121094
2020-11-30,44.880001068115234
2020-12-01,47.27000045776367
2020-12-02,47.720001220703125
2020-12-03,48.47999954223633
2020-12-04,51.75
2020-12-07,51.13999938964844
2020-12-08,52.41999816894531
2020-12-09,51.099998474121094
2020-12-10,51.61000061035156
2020-12-11,51.09000015258789
2020-12-14,51.13999938964844
2020-12-15,53.58000183105469
2020-12-16,53.02000045776367
2020-12-17,53.459999084472656
2020-12-18,53.189998626708984
2020-12-21,52.209999084472656
2020-12-22,49.720001220703125
2020-12-23,49.93000030517578
2020-12-24,49.91999816894531
2020-12-28,50.060001373291016
2020-12-29,48.290000915527344
2020-12-30,49.529998779296875
2020-12-31,55.38999938964844
2021-01-04,52.22999954223633
2021-01-05,53.060001373291016
2021-01-06,53.40999984741211
2021-01-07,54.7400016784668
2021-01-08,51.81999969482422
2021-01-11,51.560001373291016
2021-01-12,49.900001525878906
2021-01-13,49.470001220703125
2021-01-14,50.369998931884766
2021-01-15,51.209999084472656
2021-01-19,51.9900016784668
2021-01-20,51.81999969482422
2021-01-21,53.5099983215332
2021-01-22,50.709999084472656
2021-01-25,51.279998779296875
2021-01-26,52.060001373291016
2021-01-27,53.189998626708984
2021-01-28,52.650001525878906
2021-01-29,56.43000030517578
2021-02-01,57.59000015258789
2021-02-02,57.90999984741211
2021-02-03,57.70000076293945
2021-02-04,59.2599983215332
2021-02-05,59.7400016784668
2021-02-08,62.119998931884766
2021-02-09,61.689998626708984
2021-02-10,60.38999938964844
2021-02-11,63.959999084472656
2021-02-12,65.56999969482422
2021-02-16,66.66000366210938
2021-02-17,67.30000305175781
2021-02-18,68.70999908447266
2021-02-19,68.87999725341797
2021-02-22,67.86000061035156
2021-02-23,67.1500015258789
2021-02-24,70.52999877929688
2021-02-25,67.79000091552734
2021-02-26,68.52999877929688
2021-03-01,72.20999908447266
2021-03-02,69.54000091552734
2021-03-03,69.66999816894531
2021-03-04,63.4900016784668
2021-03-05,68.06999969482422
2021-03-08,68.86000061035156
2021-03-09,69.33000183105469
2021-03-10,66.58000183105469
2021-03-11,68.69000244140625
2021-03-12,68.47000122070312
2021-03-15,68.5999984741211
2021-03-16,69.7699966430664
2021-03-17,71.30000305175781
2021-03-18,69.16999816894531
2021-03-19,70.58000183105469
2021-03-22,70.33000183105469
2021-03-23,65.45999908447266
2021-03-24,63.65999984741211
2021-03-25,64.05000305175781
2021-03-26,67.27999877929688
2021-03-29,65.3499984741211
2021-03-30,65.45999908447266
2021-03-31,66.75
2021-04-01,71.37000274658203
2021-04-05,72.04000091552734
2021-04-06,72.81999969482422
2021-04-07,72.22000122070312
2021-04-08,72.94000244140625
2021-04-09,72.93000030517578
2021-04-12,71.43000030517578
2021-04-13,69.80000305175781
2021-04-14,68.69000244140625
2021-04-15,68.7300033569336
2021-04-16,68.88999938964844
2021-04-19,68.30999755859375
2021-04-20,67.9800033569336
2021-04-21,69.45999908447266
2021-04-22,66.26000213623047
2021-04-23,68.06999969482422
2021-04-26,71.41000366210938
2021-04-27,72.44999694824219
2021-04-28,70.5999984741211
2021-04-29,71.12999725341797
2021-04-30,70.62999725341797
2021-05-03,70.12000274658203
2021-05-04,67.27999877929688
2021-05-05,68.58000183105469
2021-05-06,69.61000061035156
2021-05-07,71.6500015258789
2021-05-10,68.62000274658203
2021-05-11,68.1500015258789
2021-05-12,64.37999725341797
2021-05-13,66.37000274658203
2021-05-14,71.87000274658203
2021-05-17,76.41999816894531
2021-05-18,73.20999908447266
2021-05-19,71.26000213623047
2021-05-20,72.94999694824219
2021-05-21,72.33999633789062
2021-05-24,73.91000366210938
2021-05-25,73.05000305175781
2021-05-26,74.76000213623047
2021-05-27,75.86000061035156
2021-05-28,75.2300033569336
2021-06-01,75.55000305175781
2021-06-02,76.5999984741211
2021-06-03,76.77999877929688
2021-06-04,77.16999816894531
2021-06-07,76.12999725341797
2021-06-08,75.69999694824219
2021-06-09,74.86000061035156
2021-06-10,73.55999755859375
2021-06-11,74.77999877929688
2021-06-14,74.70999908447266
2021-06-15,74.91999816894531
2021-06-16,73.2699966430664
2021-06-17,70.7699966430664
2021-06-18,69.47000122070312
2021-06-21,69.19999694824219
2021-06-22,68.45999908447266
2021-06-23,69.23999786376953
2021-06-24,69.79000091552734
2021-06-25,70.75
2021-06-28,69.98999786376953
2021-06-29,70.6500015258789
2021-06-30,71.16999816894531
2021-07-01,70.86000061035156
2021-07-02,70.20999908447266
2021-07-06,69.1500015258789
2021-07-07,69.33000183105469
2021-07-08,67.81999969482422
2021-07-09,70.16999816894531
2021-07-12,70.88999938964844
2021-07-13,70.08000183105469
2021-07-14,70.01000213623047
2021-07-15,66.91000366210938
2021-07-16,64.19999694824219
2021-07-19,62.9900016784668
2021-07-20,64.63999938964844
2021-07-21,64.44999694824219
2021-07-22,63.04999923706055
2021-07-23,63.75
2021-07-26,64.2699966430664
2021-07-27,62.36000061035156
2021-07-28,63.52000045776367
2021-07-29,64.45999908447266
2021-07-30,64.93000030517578
2021-08-02,64.69000244140625
2021-08-03,66.13999938964844
2021-08-04,64.94000244140625
2021-08-05,67.06999969482422
2021-08-06,68.76000213623047
2021-08-09,67.61000061035156
2021-08-10,65.5
2021-08-11,66.72000122070312
2021-08-12,62.380001068115234
2021-08-13,63.150001525878906
2021-08-16,61.849998474121094
2021-08-17,61.13999938964844
2021-08-18,61.0099983215332
2021-08-19,59.56999969482422
2021-08-20,60.040000915527344
2021-08-23,62.279998779296875
2021-08-24,60.7599983215332
2021-08-25,65.5
2021-08-26,62.56999969482422
2021-08-27,63.2400016784668
2021-08-30,62.06999969482422
2021-08-31,63.20000076293945
2021-09-01,61.040000915527344
2021-09-02,61.63999938964844
2021-09-03,61.40999984741211
2021-09-07,60.400001525878906
2021-09-08,58.08000183105469
2021-09-09,58.7400016784668
2021-09-10,57.970001220703125
2021-09-13,58.5099983215332
2021-09-14,57.540000915527344
2021-09-15,58.2599983215332
2021-09-16,58.279998779296875
2021-09-17,57.91999816894531
2021-09-20,56.619998931884766
2021-09-21,55.470001220703125
2021-09-22,56.58000183105469
2021-09-23,57.4900016784668
2021-09-24,57.939998626708984
2021-09-27,59.060001373291016
2021-09-28,58.31999969482422
2021-09-29,56.70000076293945
2021-09-30,56.439998626708984
2021-10-01,57.09000015258789
2021-10-04,56.95000076293945
2021-10-05,56.959999084472656
2021-10-06,56.43000030517578
2021-10-07,57.38999938964844
2021-10-08,56.59000015258789
2021-10-11,56.16999816894531
2021-10-12,54.20000076293945
2021-10-13,54.209999084472656
2021-10-14,56.54999923706055
2021-10-15,55.40999984741211
2021-10-18,55.400001525878906
2021-10-19,55.650001525878906
2021-10-20,56.40999984741211
2021-10-21,56.79999923706055
2021-10-22,57.04999923706055
2021-10-25,56.83000183105469
2021-10-26,56.31999969482422
2021-10-27,55.47999954223633
2021-10-28,57.279998779296875
2021-10-29,52.290000915527344
2021-11-01,54.18000030517578
2021-11-02,55.029998779296875
2021-11-03,55.77000045776367
2021-11-04,55.040000915527344
2021-11-05,56.18000030517578
2021-11-08,55.779998779296875
2021-11-09,56.25
2021-11-10,55.2599983215332
2021-11-11,58.81999969482422
2021-11-12,60.560001373291016
2021-11-15,58.93000030517578
2021-11-16,58.47999954223633
2021-11-17,56.4900016784668
2021-11-18,55.70000076293945
2021-11-19,56.02000045776367
2021-11-22,56.93000030517578
2021-11-23,60.529998779296875
2021-11-24,59.869998931884766
2021-11-26,57.7599983215332
2021-11-29,58.9900016784668
2021-11-30,57.84000015258789
2021-12-01,57.720001220703125
2021-12-02,56.95000076293945
2021-12-03,57.52000045776367
2021-12-06,57.060001373291016
2021-12-07,59.16999816894531
2021-12-08,59.0
2021-12-09,57.33000183105469
2021-12-10,57.869998931884766
2021-12-13,55.72999954223633
2021-12-14,55.630001068115234
2021-12-15,56.349998474121094
2021-12-16,56.709999084472656
2021-12-17,56.849998474121094
2021-12-20,55.900001525878906
2021-12-21,59.02000045776367
2021-12-22,59.790000915527344
2021-12-23,61.20000076293945
2021-12-27,62.09000015258789
2021-12-28,62.84000015258789
2021-12-29,66.12999725341797
2021-12-30,65.37000274658203
2021-12-31,65.20999908447266
2022-01-03,65.93000030517578
2022-01-04,67.62000274658203
2022-01-05,67.05999755859375
2022-01-06,64.73999786376953
2022-01-07,65.83000183105469
2022-01-10,65.54000091552734
2022-01-11,66.0199966430664
2022-01-12,66.54000091552734
2022-01-13,66.51000213623047
2022-01-14,66.63999938964844
2022-01-18,64.12000274658203
2022-01-19,61.939998626708984
2022-01-20,59.91999816894531
2022-01-21,57.810001373291016
2022-01-24,57.02000045776367
2022-01-25,55.09000015258789
2022-01-26,54.58000183105469
2022-01-27,53.84000015258789
2022-01-28,49.900001525878906
2022-01-31,51.7400016784668
2022-02-01,52.56999969482422
2022-02-02,53.439998626708984
2022-02-03,52.290000915527344
2022-02-04,51.810001373291016
2022-02-07,51.849998474121094
2022-02-08,52.369998931884766
2022-02-09,54.47999954223633
2022-02-10,54.09000015258789
2022-02-11,53.72999954223633
2022-02-14,52.86000061035156
2022-02-15,55.869998931884766
2022-02-16,56.38999938964844
2022-02-17,56.45000076293945
2022-02-18,55.529998779296875
2022-02-22,53.41999816894531
2022-02-23,51.97999954223633
2022-02-24,51.83000183105469
2022-02-25,52.95000076293945
2022-02-28,50.939998626708984
2022-03-01,49.4900016784668
2022-03-02,51.84000015258789
2022-03-03,52.02000045776367
2022-03-04,50.27000045776367
2022-03-07,46.61000061035156
2022-03-08,45.77000045776367
2022-03-09,47.77000045776367
2022-03-10,46.59000015258789
2022-03-11,45.29999923706055
2022-03-14,44.470001220703125
2022-03-15,45.939998626708984
2022-03-16,48.25
2022-03-17,48.86000061035156
2022-03-18,49.29999923706055
2022-03-21,48.95000076293945
2022-03-22,49.72999954223633
2022-03-23,48.68000030517578
2022-03-24,50.5
2022-03-25,50.810001373291016
2022-03-28,50.70000076293945
2022-03-29,51.88999938964844
2022-03-30,50.619998931884766
2022-03-31,49.650001525878906
2022-04-01,48.38999938964844
2022-04-04,49.34000015258789
2022-04-05,48.119998931884766
2022-04-06,47.86000061035156
2022-04-07,47.7599983215332
2022-04-08,47.20000076293945
2022-04-11,47.02000045776367
2022-04-12,47.5
2022-04-13,47.86000061035156
2022-04-14,46.34000015258789
2022-04-18,47.279998779296875
2022-04-19,48.95000076293945
2022-04-20,49.5
2022-04-21,50.2400016784668
2022-04-22,49.459999084472656
2022-04-25,51.0099983215332
2022-04-26,49.58000183105469
2022-04-27,50.04999923706055
2022-04-28,52.61000061035156
2022-04-29,53.06999969482422
2022-05-02,53.91999816894531
2022-05-03,61.720001220703125
2022-05-04,62.86000061035156
2022-05-05,61.189998626708984
2022-05-06,59.45000076293945
2022-05-09,56.529998779296875
2022-05-10,57.36000061035156
2022-05-11,55.75
2022-05-12,55.54999923706055
2022-05-13,58.45000076293945
2022-05-16,57.88999938964844
2022-05-17,61.189998626708984
2022-05-18,59.099998474121094
2022-05-19,58.0099983215332
2022-05-20,56.810001373291016
2022-05-23,57.34000015258789
2022-05-24,56.599998474121094
2022-05-25,59.099998474121094
2022-05-26,60.68000030517578
2022-05-27,62.25
2022-05-31,60.689998626708984
2022-06-01,60.279998779296875
2022-06-02,61.93000030517578
2022-06-03,60.08000183105469
2022-06-06,59.720001220703125
2022-06-07,60.31999969482422
2022-06-08,57.81999969482422
2022-06-09,56.58000183105469
2022-06-10,54.029998779296875
2022-06-13,50.36000061035156
2022-06-14,49.2400016784668
2022-06-15,49.95000076293945
2022-06-16,46.349998474121094
2022-06-17,46.349998474121094
2022-06-21,46.5
2022-06-22,45.52000045776367
2022-06-23,45.91999816894531
2022-06-24,47.06999969482422
2022-06-27,47.58000183105469
2022-06-28,46.7400016784668
2022-06-29,45.400001525878906
2022-06-30,44.83000183105469
2022-07-01,43.41999816894531
2022-07-05,43.790000915527344
2022-07-06,43.77000045776367
2022-07-07,44.86000061035156
2022-07-08,45.2400016784668
2022-07-11,44.81999969482422
2022-07-12,46.029998779296875
2022-07-13,46.310001373291016
2022-07-14,46.0099983215332
2022-07-15,47.40999984741211
2022-07-18,46.900001525878906
2022-07-19,48.560001373291016
2022-07-20,49.59000015258789
2022-07-21,50.43000030517578
2022-07-22,47.220001220703125
2022-07-25,46.84000015258789
2022-07-26,46.95000076293945
2022-07-27,48.43000030517578
2022-07-28,48.720001220703125
2022-07-29,49.099998474121094
2022-08-01,49.119998931884766
2022-08-02,48.470001220703125
2022-08-03,49.38999938964844
2022-08-04,49.90999984741211
2022-08-05,47.09000015258789
2022-08-08,47.58000183105469
2022-08-09,46.310001373291016
2022-08-10,47.68000030517578
2022-08-11,49.060001373291016
2022-08-12,50.66999816894531
2022-08-15,49.61000061035156
2022-08-16,49.2400016784668
2022-08-17,48.20000076293945
2022-08-18,48.720001220703125
2022-08-19,47.66999816894531
2022-08-22,46.060001373291016
2022-08-23,45.849998474121094
2022-08-24,46.209999084472656
2022-08-25,47.90999984741211
2022-08-26,45.4900016784668
2022-08-29,44.7599983215332
2022-08-30,43.36000061035156
2022-08-31,42.2599983215332
2022-09-01,41.9900016784668
2022-09-02,41.650001525878906
2022-09-06,40.970001220703125
2022-09-07,41.45000076293945
2022-09-08,42.40999984741211
2022-09-09,43.79999923706055
2022-09-12,43.27000045776367
2022-09-13,39.31999969482422
2022-09-14,38.33000183105469
2022-09-15,37.77000045776367
2022-09-16,37.220001220703125
2022-09-19,36.619998931884766
2022-09-20,35.540000915527344
