,PM
2021-06-04,81.54273223876953
2021-06-07,82.09244537353516
2021-06-08,80.29334259033203
2021-06-09,80.58487701416016
2021-06-10,81.25120544433594
2021-06-11,82.3256607055664
2021-06-14,83.70830535888672
2021-06-15,83.67499542236328
2021-06-16,83.22521209716797
2021-06-17,83.29183959960938
2021-06-18,82.8753890991211
2021-06-21,83.42510223388672
2021-06-22,83.29183959960938
2021-06-23,83.33349609375
2021-06-24,83.48524475097656
2021-06-25,83.49368286132812
2021-06-28,83.18174743652344
2021-06-29,82.56633758544922
2021-06-30,83.55268859863281
2021-07-01,84.21025085449219
2021-07-02,84.5558853149414
2021-07-06,83.1648941040039
2021-07-07,83.28291320800781
2021-07-08,82.92884063720703
2021-07-09,83.79716491699219
2021-07-12,83.0805892944336
2021-07-13,82.37244415283203
2021-07-14,83.93204498291016
2021-07-15,83.72127532958984
2021-07-16,83.37565612792969
2021-07-19,82.55790710449219
2021-07-20,80.02881622314453
2021-07-21,81.38609313964844
2021-07-22,81.97621154785156
2021-07-23,82.95414733886719
2021-07-26,83.49368286132812
2021-07-27,84.16810607910156
2021-07-28,83.40936279296875
2021-07-29,84.54744720458984
2021-07-30,84.37885284423828
2021-08-02,84.32826232910156
2021-08-03,84.67391967773438
2021-08-04,83.87303161621094
2021-08-05,83.95733642578125
2021-08-06,83.63697814941406
2021-08-09,83.62855529785156
2021-08-10,84.26924896240234
2021-08-11,84.10065460205078
2021-08-12,84.31141662597656
2021-08-13,85.64338684082031
2021-08-16,86.31782531738281
2021-08-17,86.41056060791016
2021-08-18,85.10385131835938
2021-08-19,85.50009155273438
2021-08-20,85.50009155273438
2021-08-23,85.0195541381836
2021-08-24,84.83409118652344
2021-08-25,85.34834289550781
2021-08-26,85.35676574707031
2021-08-27,86.0733413696289
2021-08-30,86.89108276367188
2021-08-31,86.83208465576172
2021-09-01,87.30416107177734
2021-09-02,89.05767059326172
2021-09-03,89.44546508789062
2021-09-07,89.4117431640625
2021-09-08,87.40531921386719
2021-09-09,86.47799682617188
2021-09-10,87.3125991821289
2021-09-13,86.48643493652344
2021-09-14,85.955322265625
2021-09-15,87.67509460449219
2021-09-16,86.68875885009766
2021-09-17,85.87100982666016
2021-09-20,85.1375732421875
2021-09-21,84.73291778564453
2021-09-22,84.73291778564453
2021-09-23,85.52537536621094
2021-09-24,85.83729553222656
2021-09-27,86.41898345947266
2021-09-28,83.99520874023438
2021-09-29,84.90838623046875
2021-09-30,80.89724731445312
2021-10-01,81.9981689453125
2021-10-04,82.0920639038086
2021-10-05,82.26274871826172
2021-10-06,82.47611999511719
2021-10-07,81.6312026977539
2021-10-08,81.37516021728516
2021-10-11,81.17890167236328
2021-10-12,81.57147979736328
2021-10-13,83.18445587158203
2021-10-14,84.36219024658203
2021-10-15,83.95256042480469
2021-10-18,83.16738891601562
2021-10-19,81.75067901611328
2021-10-20,82.8004150390625
2021-10-21,82.37369537353516
2021-10-22,82.68092346191406
2021-10-25,82.39076232910156
2021-10-26,82.1005859375
2021-10-27,80.96553039550781
2021-10-28,81.90431213378906
2021-10-29,80.68389129638672
2021-11-01,79.72803497314453
2021-11-02,80.24009704589844
2021-11-03,80.84606170654297
2021-11-04,79.98406982421875
2021-11-05,80.47907257080078
2021-11-08,79.27572631835938
2021-11-09,79.94140625
2021-11-10,80.5473403930664
2021-11-11,81.07646942138672
2021-11-12,80.87165069580078
2021-11-15,81.38370513916016
2021-11-16,79.42935180664062
2021-11-17,79.87311553955078
2021-11-18,78.13212585449219
2021-11-19,77.15066528320312
2021-11-22,76.62154388427734
2021-11-23,76.51058197021484
2021-11-24,76.83489227294922
2021-11-26,75.68274688720703
2021-11-29,74.54769897460938
2021-11-30,73.3443374633789
2021-12-01,74.13802337646484
2021-12-02,74.96586608886719
2021-12-03,76.28014373779297
2021-12-06,77.99555969238281
2021-12-07,77.1592025756836
2021-12-08,76.71541595458984
2021-12-09,76.382568359375
2021-12-10,76.84342956542969
2021-12-13,78.2345199584961
2021-12-14,78.4478759765625
2021-12-15,79.13917541503906
2021-12-16,80.5473403930664
2021-12-17,79.75364685058594
2021-12-20,79.25011444091797
2021-12-21,79.40373229980469
2021-12-22,80.37260437011719
2021-12-23,80.38990020751953
2021-12-27,80.9176025390625
2021-12-28,81.19441986083984
2021-12-29,81.57503509521484
2021-12-30,81.54043579101562
2021-12-31,82.18058013916016
2022-01-03,82.81206512451172
2022-01-04,83.3397445678711
2022-01-05,83.00237274169922
2022-01-06,84.26536560058594
2022-01-07,85.76190948486328
2022-01-10,86.74807739257812
2022-01-11,87.36227416992188
2022-01-12,87.75155639648438
2022-01-13,88.32247924804688
2022-01-14,89.42977905273438
2022-01-18,88.0024185180664
2022-01-19,87.79480743408203
2022-01-20,88.25328063964844
2022-01-21,89.03182220458984
2022-01-24,87.00759887695312
2022-01-25,88.35709381103516
2022-01-26,87.69965362548828
2022-01-27,88.4522476196289
2022-01-28,89.5508804321289
2022-01-31,88.97127532958984
2022-02-01,89.31729888916016
2022-02-02,89.87960815429688
2022-02-03,89.80174255371094
2022-02-04,89.61143493652344
2022-02-07,89.60276794433594
2022-02-08,89.83634948730469
2022-02-09,90.05260467529297
2022-02-10,90.89171600341797
2022-02-11,93.39173126220703
2022-02-14,94.4990005493164
2022-02-15,94.8709716796875
2022-02-16,96.51458740234375
2022-02-17,96.80007934570312
2022-02-18,96.5491943359375
2022-02-22,93.93672180175781
2022-02-23,93.93672180175781
2022-02-24,88.91938018798828
2022-02-25,91.03877258300781
2022-02-28,87.43148040771484
2022-03-01,87.75155639648438
2022-03-02,88.70310974121094
2022-03-03,88.6512222290039
2022-03-04,86.33285522460938
2022-03-07,80.62346649169922
2022-03-08,81.28956604003906
2022-03-09,81.15113830566406
2022-03-10,79.490234375
2022-03-11,76.87775421142578
2022-03-14,77.5006103515625
2022-03-15,80.15634155273438
2022-03-16,81.11653137207031
2022-03-17,80.73593139648438
2022-03-18,81.22901153564453
2022-03-21,81.43663024902344
2022-03-22,81.01274108886719
2022-03-23,80.00447845458984
2022-03-24,81.17056274414062
2022-03-25,81.93334197998047
2022-03-28,80.72340393066406
2022-03-29,82.09115600585938
2022-03-30,82.36296081542969
2022-03-31,82.36296081542969
2022-04-01,84.85295867919922
2022-04-04,84.4145736694336
2022-04-05,83.87098693847656
2022-04-06,86.81690979003906
2022-04-07,87.38680267333984
2022-04-08,87.73749542236328
2022-04-11,88.76331329345703
2022-04-12,88.10574340820312
2022-04-13,88.72824096679688
2022-04-14,89.22798919677734
2022-04-18,88.59673309326172
2022-04-19,89.93818664550781
2022-04-20,90.35025024414062
2022-04-21,92.11254119873047
2022-04-22,90.03462219238281
2022-04-25,89.89432525634766
2022-04-26,90.10474395751953
2022-04-27,89.15786743164062
2022-04-28,89.78912353515625
2022-04-29,87.6761245727539
2022-05-02,86.42235565185547
2022-05-03,86.79059600830078
2022-05-04,88.16710662841797
2022-05-05,87.47447204589844
2022-05-06,86.74676513671875
2022-05-09,87.56214904785156
2022-05-10,86.69416046142578
2022-05-11,90.85000610351562
2022-05-12,90.63082122802734
2022-05-13,91.56017303466797
2022-05-16,92.85779571533203
2022-05-17,93.1997299194336
2022-05-18,93.09452056884766
2022-05-19,88.11451721191406
2022-05-20,88.68439483642578
2022-05-23,90.22749328613281
2022-05-24,93.48029327392578
2022-05-25,95.18997192382812
2022-05-26,94.75159454345703
2022-05-27,93.78716278076172
2022-05-31,93.15589141845703
2022-06-01,92.72627258300781
2022-06-02,93.12081146240234
2022-06-03,92.51583862304688
2022-06-06,93.2611083984375
2022-06-07,93.18218231201172
2022-06-08,90.77986907958984
2022-06-09,89.15786743164062
2022-06-10,89.71897888183594
2022-06-13,86.36097717285156
2022-06-14,86.77305603027344
2022-06-15,86.10672760009766
2022-06-16,86.15933227539062
2022-06-17,85.8787612915039
2022-06-21,87.76380157470703
2022-06-22,86.95719146728516
2022-06-23,89.0526351928711
2022-06-24,90.65711975097656
2022-06-27,90.0521469116211
2022-06-28,89.81543731689453
2022-06-29,88.43891906738281
2022-06-30,87.65768432617188
2022-07-01,88.52767944335938
2022-07-05,87.07174682617188
2022-07-06,84.33744812011719
2022-07-07,84.32855987548828
2022-07-08,83.35203552246094
2022-07-11,82.76610565185547
2022-07-12,83.27213287353516
2022-07-13,80.47567749023438
2022-07-14,79.56128692626953
2022-07-15,80.05843353271484
2022-07-18,79.46363830566406
2022-07-19,81.16812896728516
2022-07-20,79.74771118164062
2022-07-21,83.08568572998047
2022-07-22,85.16305541992188
2022-07-25,85.08316040039062
2022-07-26,85.69572448730469
2022-07-27,86.07746124267578
2022-07-28,86.26388549804688
2022-07-29,86.24613952636719
2022-08-01,87.42684936523438
2022-08-02,87.5777816772461
2022-08-03,87.7198257446289
2022-08-04,87.00074005126953
2022-08-05,86.64562225341797
2022-08-08,86.68114471435547
2022-08-09,86.44145202636719
2022-08-10,87.11614227294922
2022-08-11,88.30574798583984
2022-08-12,88.1015625
2022-08-15,89.66400909423828
2022-08-16,90.30320739746094
2022-08-17,89.81494140625
2022-08-18,89.22014617919922
2022-08-19,88.89165496826172
2022-08-22,87.25818634033203
2022-08-23,86.82318115234375
2022-08-24,86.68114471435547
2022-08-25,87.16941833496094
2022-08-26,85.7134780883789
2022-08-29,85.43826293945312
2022-08-30,84.77244567871094
2022-08-31,84.77244567871094
2022-09-01,85.65132904052734
2022-09-02,83.92019653320312
2022-09-06,83.5384521484375
2022-09-07,83.9912109375
2022-09-08,84.88786315917969
2022-09-09,86.1662368774414
2022-09-12,86.69890594482422
2022-09-13,83.46742248535156
2022-09-14,83.18335723876953
2022-09-15,83.48519134521484
2022-09-16,84.83458709716797
2022-09-19,85.15418243408203
2022-09-20,85.23410034179688
2022-09-21,85.59806060791016
2022-09-22,85.03877258300781
2022-09-23,81.48773193359375
2022-09-26,80.04955291748047
2022-09-27,78.35670471191406
2022-09-28,78.65386199951172
2022-09-29,77.51929473876953
2022-09-30,74.74592590332031
2022-10-03,76.56482696533203
2022-10-04,78.33870697021484
2022-10-05,78.31169128417969
2022-10-06,76.96102905273438
2022-10-07,76.22267150878906
2022-10-10,75.63736724853516
2022-10-11,77.0960922241211
2022-10-12,77.14111328125
2022-10-13,78.54581451416016
2022-10-14,76.77193450927734
2022-10-17,77.05107116699219
2022-10-18,77.71739196777344
2022-10-19,77.8614730834961
2022-10-20,76.56482696533203
2022-10-21,77.89749145507812
2022-10-24,78.50980377197266
2022-10-25,79.68937683105469
2022-10-26,80.66184997558594
2022-10-27,80.6258316040039
2022-10-28,83.31816864013672
2022-10-31,82.70585632324219
2022-11-01,82.58881378173828
2022-11-02,80.48175811767578
2022-11-03,79.5453109741211
2022-11-04,81.02203369140625
2022-11-07,81.85044860839844
2022-11-08,83.29115295410156
2022-11-09,81.91348266601562
2022-11-10,83.96648406982422
2022-11-11,85.0650405883789
2022-11-14,84.57878875732422
2022-11-15,85.24512481689453
2022-11-16,85.28113555908203
2022-11-17,85.68634033203125
2022-11-18,86.69483184814453
2022-11-21,87.25311279296875
2022-11-22,87.48723602294922
2022-11-23,88.34266662597656
2022-11-25,88.46871185302734
2022-11-28,87.91043853759766
2022-11-29,88.05451965332031
2022-11-30,89.74734497070312
2022-12-01,92.25959777832031
2022-12-02,93.91641235351562
2022-12-05,93.17803955078125
2022-12-06,91.51222229003906
2022-12-07,91.73731994628906
2022-12-08,91.89940643310547
2022-12-09,91.92642211914062
2022-12-12,92.38565063476562
2022-12-13,92.1335220336914
2022-12-14,92.25959777832031
2022-12-15,91.18804931640625
2022-12-16,90.2966079711914
2022-12-19,90.59375762939453
2022-12-20,90.87288665771484
2022-12-21,91.666259765625
2022-12-22,91.976318359375
2022-12-23,92.73322296142578
2022-12-27,93.63602447509766
2022-12-28,92.04927825927734
2022-12-29,92.27726745605469
2022-12-30,92.29549407958984
2023-01-03,92.37757873535156
2023-01-04,92.3137435913086
2023-01-05,91.9398422241211
2023-01-06,94.37467193603516
2023-01-09,93.28948974609375
2023-01-10,93.18917846679688
2023-01-11,93.07063293457031
2023-01-12,92.50523376464844
2023-01-13,92.74234008789062
2023-01-17,92.3137435913086
2023-01-18,90.51724243164062
2023-01-19,92.27726745605469
2023-01-20,92.85176086425781
2023-01-23,92.24077606201172
2023-01-24,92.37757873535156
2023-01-25,94.31082916259766
2023-01-26,95.1315689086914
2023-01-27,94.62090301513672
2023-01-30,94.68473052978516
2023-01-31,95.0586166381836
2023-02-01,96.10733032226562
2023-02-02,94.39292907714844
2023-02-03,93.55394744873047
2023-02-06,92.84265899658203
2023-02-07,93.19830322265625
2023-02-08,92.36844635009766
2023-02-09,93.0341567993164
2023-02-10,93.34420776367188
2023-02-13,94.5752944946289
2023-02-14,92.75145721435547
2023-02-15,92.20429992675781
2023-02-16,91.46565246582031
2023-02-17,92.85176086425781
2023-02-21,91.17383575439453
2023-02-22,90.81818389892578
2023-02-23,91.03704071044922
2023-02-24,89.89714813232422
2023-02-27,89.52325439453125
2023-02-28,88.72989654541016
2023-03-01,88.92139434814453
2023-03-02,89.69652557373047
2023-03-03,90.46253204345703
2023-03-06,91.28326416015625
2023-03-07,90.50813293457031
2023-03-08,90.96409606933594
2023-03-09,90.2436752319336
2023-03-10,89.68739318847656
2023-03-13,88.7937240600586
2023-03-14,88.77547454833984
2023-03-15,87.70853424072266
2023-03-16,86.98811340332031
2023-03-17,86.44097900390625
2023-03-20,87.81796264648438
2023-03-21,87.27081298828125
2023-03-22,85.36698913574219
2023-03-23,83.42619323730469
2023-03-24,83.86981201171875
2023-03-27,85.57954406738281
2023-03-28,87.08596801757812
2023-03-29,87.53882598876953
2023-03-30,89.2947769165039
2023-03-31,89.87701416015625
2023-04-03,90.47772979736328
2023-04-04,90.14502716064453
2023-04-05,91.25404357910156
2023-04-06,91.52206420898438
2023-04-10,91.09693908691406
2023-04-11,91.16162872314453
2023-04-12,91.30025482177734
2023-04-13,92.18746948242188
2023-04-14,91.93795013427734
2023-04-17,92.36306762695312
2023-04-18,93.64768981933594
2023-04-19,93.81404876708984
2023-04-20,89.3779525756836
2023-04-21,90.35758972167969
2023-04-24,90.89360809326172
2023-04-25,91.20784759521484
2023-04-26,90.75499725341797
2023-04-27,91.32798767089844
2023-04-28,92.39080810546875
2023-05-01,91.81781005859375
2023-05-02,89.56278228759766
2023-05-03,88.5923843383789
2023-05-04,87.22460174560547
2023-05-05,88.31513977050781
2023-05-08,88.31513977050781
2023-05-09,88.3983154296875
2023-05-10,87.89000701904297
2023-05-11,87.8345718383789
2023-05-12,87.90850067138672
2023-05-15,87.79759979248047
2023-05-16,86.74402618408203
2023-05-17,86.40206909179688
2023-05-18,85.57954406738281
2023-05-19,86.12482452392578
2023-05-22,86.013916015625
2023-05-23,85.8937759399414
2023-05-24,85.3485107421875
2023-05-25,83.8790512084961
2023-05-26,83.95298767089844
2023-05-30,83.37074279785156
2023-05-31,83.1859130859375
2023-06-01,83.32453918457031
2023-06-02,84.82172393798828
2023-06-05,83.2228775024414
2023-06-06,84.67385864257812
2023-06-07,85.25608825683594
2023-06-08,85.18214416503906
2023-06-09,85.57030487060547
2023-06-12,85.6257553100586
2023-06-13,86.22648620605469
2023-06-14,86.00466918945312
2023-06-15,87.54806518554688
2023-06-16,87.69593048095703
2023-06-20,87.63124084472656
2023-06-21,89.04524993896484
2023-06-22,89.61653137207031
2023-06-23,90.18781280517578
2023-06-26,90.62797546386719
2023-06-27,90.43131256103516
2023-06-28,90.09416198730469
2023-06-29,91.48959350585938
2023-06-30,91.42403411865234
2023-07-03,92.22945404052734
2023-07-05,91.26481628417969
2023-07-06,91.3116455078125
2023-07-07,91.49895477294922
2023-07-10,91.54578399658203
2023-07-11,92.34183502197266
2023-07-12,92.71643829345703
2023-07-13,94.11186981201172
2023-07-14,93.18470764160156
2023-07-17,92.66960144042969
2023-07-18,92.1076889038086
2023-07-19,92.50104522705078
2023-07-20,91.948486328125
2023-07-21,91.33037567138672
2023-07-24,91.42403411865234
2023-07-25,91.02132415771484
2023-07-26,91.99531555175781
2023-07-27,92.3230972290039
2023-07-28,93.5218505859375
2023-07-31,93.3907470703125
2023-08-01,92.01404571533203
2023-08-02,91.72372436523438
2023-08-03,91.23672485351562
2023-08-04,90.10352325439453
2023-08-07,91.04005432128906
2023-08-08,90.9838638305664
2023-08-09,90.95577239990234
2023-08-10,90.69353485107422
2023-08-11,90.05669403076172
2023-08-14,89.76637268066406
2023-08-15,88.6238021850586
2023-08-16,88.02442932128906
2023-08-17,87.47187805175781
2023-08-18,88.3709487915039
2023-08-21,88.34284210205078
2023-08-22,88.06188201904297
2023-08-23,88.3334732055664
2023-08-24,88.10871887207031
2023-08-25,89.03588104248047
2023-08-28,89.79447174072266
2023-08-29,90.1409912109375
2023-08-30,90.61861419677734
2023-08-31,89.96304321289062
2023-09-01,89.60716247558594
2023-09-05,88.51142120361328
2023-09-06,87.61235809326172
2023-09-07,87.35948944091797
2023-09-08,87.72474670410156
2023-09-11,88.53015899658203
2023-09-12,88.45523071289062
2023-09-13,89.2044448852539
2023-09-14,90.19717407226562
2023-09-15,89.71017456054688
2023-09-18,90.80591583251953
2023-09-19,91.14306640625
2023-09-20,91.50831604003906
2023-09-21,89.8319320678711
2023-09-22,88.9047622680664
2023-09-25,87.77156066894531
2023-09-26,86.48946380615234
2023-09-27,85.77719116210938
2023-09-28,88.36988830566406
2023-09-29,87.92352294921875
2023-10-02,86.81237030029297
2023-10-03,85.72969818115234
2023-10-04,86.73639678955078
2023-10-05,87.35369873046875
2023-10-06,87.53413391113281
2023-10-09,87.6670913696289
2023-10-10,89.31959533691406
2023-10-11,88.46485137939453
2023-10-12,87.24922943115234
2023-10-13,87.61962127685547
2023-10-16,88.43636322021484
2023-10-17,88.69277954101562
2023-10-18,88.5218276977539
2023-10-19,86.16657257080078
2023-10-20,87.90452575683594
2023-10-23,86.34701538085938
2023-10-24,86.26154327392578
2023-10-25,85.50177001953125
2023-10-26,85.19786834716797
2023-10-27,83.07054138183594
2023-10-30,84.89396667480469
2023-10-31,84.675537109375
2023-11-01,84.5330810546875
2023-11-02,86.36601257324219
2023-11-03,86.91683197021484
2023-11-06,86.39450073242188
2023-11-07,86.68891143798828
2023-11-08,85.66322326660156
2023-11-09,85.2833480834961
2023-11-10,85.1883773803711
2023-11-13,85.4732894897461
2023-11-14,85.85316467285156
2023-11-15,87.11627197265625
2023-11-16,86.68891143798828
2023-11-17,87.32520294189453
2023-11-20,87.73357391357422
2023-11-21,88.13245391845703
2023-11-22,89.10115051269531
2023-11-24,89.5949935913086
2023-11-27,89.31959533691406
2023-11-28,89.41455078125
2023-11-29,88.93970489501953
2023-11-30,88.66429138183594
2023-12-01,89.31959533691406
2023-12-04,88.25591278076172
2023-12-05,87.88552856445312
2023-12-06,86.51795959472656
2023-12-07,86.53694915771484
2023-12-08,86.71739959716797
2023-12-11,88.31289672851562
2023-12-12,88.20842742919922
2023-12-13,89.65196990966797
2023-12-14,89.90840148925781
2023-12-15,89.7089614868164
2023-12-18,90.10782623291016
2023-12-19,90.47821807861328
2023-12-20,88.57179260253906
2023-12-21,89.38058471679688
2023-12-22,89.48649597167969
2023-12-26,89.78497314453125
2023-12-27,90.29527282714844
2023-12-28,90.58413696289062
2023-12-29,90.58413696289062
2024-01-02,92.0091323852539
2024-01-03,91.87433624267578
2024-01-04,92.10543060302734
2024-01-05,91.75879669189453
2024-01-08,92.71200561523438
2024-01-09,92.03801727294922
2024-01-10,90.95964813232422
2024-01-11,91.6143798828125
2024-01-12,91.72991943359375
2024-01-16,90.99815368652344
2024-01-17,90.2278823852539
2024-01-18,89.72720336914062
2024-01-19,88.88953399658203
2024-01-22,88.99543762207031
2024-01-23,88.38885498046875
2024-01-24,87.50303649902344
2024-01-25,87.8207778930664
2024-01-26,87.47415161132812
2024-01-29,88.29257202148438
2024-01-30,88.35034942626953
2024-01-31,87.47415161132812
2024-02-01,89.823486328125
2024-02-02,89.53463745117188
2024-02-05,88.22515869140625
2024-02-06,88.25405883789062
2024-02-07,88.04222869873047
2024-02-08,85.70252990722656
2024-02-09,85.80844116210938
2024-02-12,86.6557388305664
2024-02-13,85.87584686279297
2024-02-14,85.90472412109375
2024-02-15,85.67363739013672
2024-02-16,86.31874084472656
2024-02-20,86.30911254882812
2024-02-21,87.20455932617188
2024-02-22,87.80152130126953
2024-02-23,88.15776824951172
2024-02-26,87.06012725830078
2024-02-27,86.82905578613281
2024-02-28,87.06012725830078
2024-02-29,86.61721801757812
2024-03-01,86.49205780029297
2024-03-04,86.95421600341797
2024-03-05,87.20455932617188
2024-03-06,87.70523071289062
2024-03-07,88.10963439941406
2024-03-08,89.23614501953125
2024-03-11,90.9018783569336
2024-03-12,91.15220642089844
2024-03-13,91.7780532836914
2024-03-14,90.45895385742188
2024-03-15,90.7670669555664
2024-03-18,91.78768920898438
2024-03-19,91.45069122314453
2024-03-20,91.41163635253906
2024-03-21,90.00590515136719
2024-03-22,88.71731567382812
2024-03-25,88.98089599609375
2024-03-26,88.22921752929688
2024-03-27,90.03519439697266
2024-03-28,89.43971252441406
2024-04-01,89.26399230957031
2024-04-02,89.63495635986328
2024-04-03,88.83446502685547
2024-04-04,87.95588684082031
2024-04-05,87.35063171386719
2024-04-08,88.17064666748047
2024-04-09,88.90279388427734
2024-04-10,87.58492279052734
2024-04-11,87.30182647705078
2024-04-12,86.73562622070312
2024-04-15,86.4915771484375
2024-04-16,87.37016296386719
2024-04-17,88.4244613647461
2024-04-18,89.02970123291016
2024-04-19,91.53854370117188
2024-04-22,91.82164001464844
2024-04-23,95.33597564697266
2024-04-24,96.66361236572266
2024-04-25,93.80332946777344
2024-04-26,92.75879669189453
2024-04-29,93.32499694824219
2024-04-30,92.68070220947266
2024-05-01,93.76428985595703
2024-05-02,94.99430084228516
2024-05-03,95.08216094970703
2024-05-06,95.13096618652344
2024-05-07,95.20906829833984
2024-05-08,95.91193389892578
2024-05-09,97.0931396484375
2024-05-10,97.28838348388672
2024-05-13,96.92718505859375
2024-05-14,97.46409606933594
2024-05-15,98.17672729492188
2024-05-16,98.26458740234375
2024-05-17,97.45433807373047
2024-05-20,97.22004699707031
2024-05-21,97.84481811523438
2024-05-22,98.66482543945312
2024-05-23,97.27861785888672
2024-05-24,97.55195617675781
2024-05-28,97.66909790039062
2024-05-29,97.22980499267578
2024-05-30,97.0443344116211
2024-05-31,98.96744537353516
2024-06-03,100.50984954833984
2024-06-04,101.32009887695312
2024-06-05,101.59343719482422
2024-06-06,101.75939178466797
2024-06-07,101.14437866210938
2024-06-10,101.21271514892578
2024-06-11,101.3493881225586
2024-06-12,100.20722961425781
2024-06-13,99.55317687988281
2024-06-14,99.76792907714844
2024-06-17,99.62151336669922
2024-06-18,98.83078002929688
2024-06-20,98.79173278808594
2024-06-21,98.81151580810547
2024-06-24,100.73988342285156
2024-06-25,100.90799713134766
2024-06-26,100.8288803100586
2024-06-27,100.44320678710938
2024-06-28,100.20587158203125
2024-07-01,100.12676239013672
2024-07-02,100.51243591308594
2024-07-03,100.29486846923828
2024-07-05,100.98711395263672
2024-07-08,101.45188903808594
2024-07-09,100.54209899902344
2024-07-10,101.62001037597656
2024-07-11,103.83515930175781
2024-07-12,104.77461242675781
2024-07-15,103.90438079833984
2024-07-16,104.9229507446289
2024-07-17,107.10843658447266
2024-07-18,106.26786804199219
2024-07-19,105.931640625
2024-07-22,106.03053283691406
2024-07-23,108.34456634521484
2024-07-24,110.20372009277344
2024-07-25,111.94418334960938
2024-07-26,112.1024169921875
2024-07-29,113.13087463378906
2024-07-30,113.42754364013672
2024-07-31,113.8824462890625
2024-08-01,116.15692901611328
2024-08-02,116.512939453125
2024-08-05,112.3001937866211
2024-08-06,112.93309020996094
2024-08-07,114.45600891113281
2024-08-08,114.99990844726562
2024-08-09,114.72301483154297
2024-08-12,114.8021240234375
2024-08-13,116.60194396972656
2024-08-14,115.89981079101562
2024-08-15,116.58216094970703
2024-08-16,116.75027465820312
2024-08-19,117.13594055175781
2024-08-20,117.66007232666016
2024-08-21,118.66875457763672
2024-08-22,118.76763916015625
2024-08-23,118.81709289550781
2024-08-26,119.9048843383789
2024-08-27,121.05201721191406
2024-08-28,121.21024322509766
2024-08-29,121.19046783447266
2024-08-30,121.92225646972656
2024-09-03,124.3154067993164
2024-09-04,125.2054214477539
2024-09-05,123.7912826538086
2024-09-06,124.41429138183594
2024-09-09,126.03610229492188
2024-09-10,125.3438720703125
2024-09-11,123.87039947509766
2024-09-12,123.26716613769531
2024-09-13,124.22640991210938
2024-09-16,124.57252502441406
2024-09-17,121.86292266845703
2024-09-18,119.61810302734375
2024-09-19,118.41163635253906
2024-09-20,119.44998931884766
2024-09-23,119.74665832519531
2024-09-24,119.86532592773438
2024-09-25,120.34000396728516
2024-09-26,120.8499984741211
2024-09-27,120.62000274658203
2024-09-30,121.4000015258789
2024-10-01,120.58999633789062
2024-10-02,119.5999984741211
2024-10-03,118.37999725341797
2024-10-04,119.0999984741211
2024-10-07,118.91000366210938
2024-10-08,118.80000305175781
2024-10-09,120.18000030517578
2024-10-10,119.38999938964844
2024-10-11,120.0999984741211
2024-10-14,120.08000183105469
2024-10-15,120.41999816894531
2024-10-16,120.88999938964844
2024-10-17,120.13999938964844
2024-10-18,120.20999908447266
2024-10-21,118.95999908447266
2024-10-22,131.41000366210938
2024-10-23,131.41000366210938
2024-10-24,132.8000030517578
2024-10-25,129.86000061035156
2024-10-28,130.5
2024-10-29,131.57000732421875
2024-10-30,132.11000061035156
2024-10-31,132.6999969482422
2024-11-01,130.64999389648438
2024-11-04,130.3300018310547
2024-11-05,132.19000244140625
2024-11-06,125.30999755859375
2024-11-07,123.77999877929688
2024-11-08,126.23999786376953
2024-11-11,124.94999694824219
2024-11-12,124.22000122070312
2024-11-13,125.23999786376953
2024-11-14,128.1999969482422
2024-11-15,128.58999633789062
2024-11-18,131.72000122070312
2024-11-19,129.5399932861328
2024-11-20,130.38999938964844
2024-11-21,131.2100067138672
2024-11-22,129.99000549316406
2024-11-25,130.7100067138672
2024-11-26,132.27999877929688
2024-11-27,131.82000732421875
2024-11-29,133.05999755859375
2024-12-02,131.02000427246094
2024-12-03,129.69000244140625
2024-12-04,130.47999572753906
2024-12-05,132.49000549316406
2024-12-06,130.55999755859375
2024-12-09,128.7100067138672
2024-12-10,128.97999572753906
2024-12-11,126.81999969482422
2024-12-12,127.0
2024-12-13,126.62000274658203
2024-12-16,125.94000244140625
2024-12-17,126.04000091552734
