,APA
2021-06-02,21.751996994018555
2021-06-03,21.511545181274414
2021-06-04,21.659513473510742
2021-06-07,21.659513473510742
2021-06-08,21.400562286376953
2021-06-09,21.123117446899414
2021-06-10,20.975143432617188
2021-06-11,20.92889976501465
2021-06-14,20.73468589782715
2021-06-15,21.141611099243164
2021-06-16,20.873411178588867
2021-06-17,19.54165267944336
2021-06-18,19.09773826599121
2021-06-21,20.494230270385742
2021-06-22,20.300018310546875
2021-06-23,20.253772735595703
2021-06-24,20.586715698242188
2021-06-25,20.531225204467773
2021-06-28,19.449172973632812
2021-06-29,19.449172973632812
2021-06-30,20.004070281982422
2021-07-01,20.272274017333984
2021-07-02,19.856096267700195
2021-07-06,18.99600601196289
2021-07-07,18.5428409576416
2021-07-08,18.524343490600586
2021-07-09,19.02374839782715
2021-07-12,18.87578010559082
2021-07-13,18.653818130493164
2021-07-14,17.6087646484375
2021-07-15,17.08160972595215
2021-07-16,16.628440856933594
2021-07-19,15.9163179397583
2021-07-20,16.240013122558594
2021-07-21,17.05965805053711
2021-07-22,16.90220832824707
2021-07-23,16.865161895751953
2021-07-26,17.448637008666992
2021-07-27,17.189315795898438
2021-07-28,17.633869171142578
2021-07-29,17.670913696289062
2021-07-30,17.365285873413086
2021-08-02,16.929994583129883
2021-08-03,17.393068313598633
2021-08-04,16.439136505126953
2021-08-05,16.726242065429688
2021-08-06,16.976299285888672
2021-08-09,16.587316513061523
2021-08-10,17.652389526367188
2021-08-11,17.809837341308594
2021-08-12,17.52273178100586
2021-08-13,16.559532165527344
2021-08-16,15.864921569824219
2021-08-17,15.624124526977539
2021-08-18,15.374064445495605
2021-08-19,14.818375587463379
2021-08-20,14.88320541381836
2021-08-23,16.013105392456055
2021-08-24,16.578060150146484
2021-08-25,16.79107093811035
2021-08-26,16.383567810058594
2021-08-27,17.356021881103516
2021-08-30,17.28192901611328
2021-08-31,18.04137420654297
2021-09-01,17.64312744140625
2021-09-02,18.384044647216797
2021-09-03,18.21734046936035
2021-09-07,18.087678909301758
2021-09-08,17.633869171142578
2021-09-09,17.531991958618164
2021-09-10,17.309715270996094
2021-09-13,18.66189193725586
2021-09-14,17.920969009399414
2021-09-15,19.097185134887695
2021-09-16,18.97677993774414
2021-09-17,18.65262794494629
2021-09-20,17.513465881347656
2021-09-21,17.383804321289062
2021-09-22,18.634111404418945
2021-09-23,19.949241638183594
2021-09-24,20.291913986206055
2021-09-27,21.542217254638672
2021-09-28,20.08816146850586
2021-09-29,19.699180603027344
2021-09-30,19.847362518310547
2021-10-01,20.190034866333008
2021-10-04,20.43083381652832
2021-10-05,20.569759368896484
2021-10-06,20.46788215637207
2021-10-07,21.11618423461914
2021-10-08,22.560977935791016
2021-10-11,22.616546630859375
2021-10-12,22.912914276123047
2021-10-13,22.79251480102539
2021-10-14,24.283611297607422
2021-10-15,24.422536849975586
2021-10-18,24.941177368164062
2021-10-19,24.87635040283203
2021-10-20,25.42277717590332
2021-10-21,25.072816848754883
2021-10-22,25.694766998291016
2021-10-25,26.196027755737305
2021-10-26,26.131053924560547
2021-10-27,24.970705032348633
2021-10-28,25.137798309326172
2021-10-29,24.3301944732666
2021-11-01,25.22134017944336
2021-11-02,25.332733154296875
2021-11-03,25.648345947265625
2021-11-04,26.994348526000977
2021-11-05,27.75554084777832
2021-11-08,28.46103286743164
2021-11-09,27.857654571533203
2021-11-10,26.669452667236328
2021-11-11,27.30068588256836
2021-11-12,27.337814331054688
2021-11-15,27.48634147644043
2021-11-16,27.495620727539062
2021-11-17,25.676197052001953
2021-11-18,25.60193634033203
2021-11-19,24.13525390625
2021-11-22,24.627243041992188
2021-11-23,26.428104400634766
2021-11-24,26.558063507080078
2021-11-26,24.358041763305664
2021-11-29,24.905725479125977
2021-11-30,23.921749114990234
2021-12-01,23.439043045043945
2021-12-02,24.302349090576172
2021-12-03,23.745378494262695
2021-12-06,23.99601173400879
2021-12-07,24.9614200592041
2021-12-08,24.72006607055664
2021-12-09,24.163101196289062
2021-12-10,24.757198333740234
2021-12-13,23.466896057128906
2021-12-14,23.16056251525879
2021-12-15,23.2998046875
2021-12-16,23.01203727722168
2021-12-17,22.631439208984375
2021-12-20,22.222997665405273
2021-12-21,23.52259063720703
2021-12-22,23.977441787719727
2021-12-23,24.200231552124023
2021-12-27,25.963964462280273
2021-12-28,25.926828384399414
2021-12-29,25.908266067504883
2021-12-30,25.119226455688477
2021-12-31,24.9614200592041
2022-01-03,26.04750633239746
2022-01-04,27.34709930419922
2022-01-05,26.363122940063477
2022-01-06,27.495620727539062
2022-01-07,27.542036056518555
2022-01-10,27.309965133666992
2022-01-11,29.704925537109375
2022-01-12,30.30830955505371
2022-01-13,29.788469314575195
2022-01-14,30.902408599853516
2022-01-18,30.605358123779297
2022-01-19,30.057666778564453
2022-01-20,29.121135711669922
2022-01-21,28.049480438232422
2022-01-24,28.459508895874023
2022-01-25,30.817150115966797
2022-01-26,30.854429244995117
2022-01-27,30.705324172973633
2022-01-28,30.910341262817383
2022-01-31,30.947614669799805
2022-02-01,32.34543228149414
2022-02-02,32.40135192871094
2022-02-03,32.18701171875
2022-02-04,32.140419006347656
2022-02-07,31.76766586303711
2022-02-08,30.630773544311523
2022-02-09,31.15262794494629
2022-02-10,31.18058204650879
2022-02-11,31.814260482788086
2022-02-14,29.95050621032715
2022-02-15,30.03437614440918
2022-02-16,30.19280242919922
2022-02-17,30.183475494384766
2022-02-18,29.969144821166992
2022-02-22,28.925443649291992
2022-02-23,28.729747772216797
2022-02-24,30.108928680419922
2022-02-25,31.37627410888672
2022-02-28,33.20275115966797
2022-03-01,34.749671936035156
2022-03-02,35.290157318115234
2022-03-03,35.67222595214844
2022-03-04,36.79047393798828
2022-03-07,35.33675003051758
2022-03-08,35.998382568359375
2022-03-09,36.06361389160156
2022-03-10,37.31233596801758
2022-03-11,36.389774322509766
2022-03-14,35.01991653442383
2022-03-15,34.199859619140625
2022-03-16,34.33964157104492
2022-03-17,36.7438850402832
2022-03-18,36.44568634033203
2022-03-21,38.09510803222656
2022-03-22,37.75963592529297
2022-03-23,37.936683654785156
2022-03-24,38.00191879272461
2022-03-25,38.70082473754883
2022-03-28,37.1352653503418
2022-03-29,38.16966247558594
2022-03-30,38.393310546875
2022-03-31,38.51445770263672
2022-04-01,39.34382629394531
2022-04-04,40.05204391479492
2022-04-05,38.84992218017578
2022-04-06,38.02988052368164
2022-04-07,38.206932067871094
2022-04-08,40.089324951171875
2022-04-11,38.272159576416016
2022-04-12,39.306541442871094
2022-04-13,40.63913345336914
2022-04-14,40.70436477661133
2022-04-18,40.98392105102539
2022-04-19,41.365989685058594
2022-04-20,41.310081481933594
2022-04-21,39.427040100097656
2022-04-22,38.04396057128906
2022-04-25,36.520713806152344
2022-04-26,36.0908317565918
2022-04-27,37.3524284362793
2022-04-28,38.735504150390625
2022-04-29,38.24955368041992
2022-05-02,37.95051574707031
2022-05-03,39.73542785644531
2022-05-04,42.239925384521484
2022-05-05,38.59532928466797
2022-05-06,41.22129821777344
2022-05-09,35.07221603393555
2022-05-10,34.932037353515625
2022-05-11,35.79179382324219
2022-05-12,35.53946304321289
2022-05-13,38.45514678955078
2022-05-16,39.63262939453125
2022-05-17,40.31482696533203
2022-05-18,37.80099105834961
2022-05-19,38.14676284790039
2022-05-20,38.9317512512207
2022-05-23,41.25868606567383
2022-05-24,40.76339340209961
2022-05-25,42.56700134277344
2022-05-26,42.83800506591797
2022-05-27,44.501441955566406
2022-05-31,43.9313850402832
2022-06-01,44.501441955566406
2022-06-02,44.361263275146484
2022-06-03,45.13690185546875
2022-06-06,45.37053680419922
2022-06-07,48.02455139160156
2022-06-08,47.818946838378906
2022-06-09,46.76295852661133
2022-06-10,45.61351776123047
2022-06-13,42.585689544677734
2022-06-14,42.98753356933594
2022-06-15,42.64175796508789
2022-06-16,39.025203704833984
2022-06-17,36.65154266357422
2022-06-21,37.70753860473633
2022-06-22,35.044185638427734
2022-06-23,33.83865737915039
2022-06-24,34.06294250488281
2022-06-27,35.01614761352539
2022-06-28,36.23100662231445
2022-06-29,33.735862731933594
2022-06-30,32.61445999145508
2022-07-01,33.03498077392578
2022-07-05,30.586559295654297
2022-07-06,29.913713455200195
2022-07-07,32.2499885559082
2022-07-08,32.567718505859375
2022-07-11,31.969635009765625
2022-07-12,30.30620765686035
2022-07-13,30.74542999267578
2022-07-14,29.511871337890625
2022-07-15,29.895023345947266
2022-07-18,30.651975631713867
2022-07-19,32.09112548828125
2022-07-20,32.70790100097656
2022-07-21,31.221397399902344
2022-07-22,30.396074295043945
2022-07-25,32.29055404663086
2022-07-26,31.737213134765625
2022-07-27,33.00333023071289
2022-07-28,33.4066047668457
2022-07-29,34.860294342041016
2022-08-01,33.77237319946289
2022-08-02,33.697349548339844
2022-08-03,32.29055404663086
2022-08-04,28.773576736450195
2022-08-05,29.777088165283203
2022-08-08,30.208505630493164
2022-08-09,30.64929962158203
2022-08-10,31.155742645263672
2022-08-11,32.67508316040039
2022-08-12,32.54377746582031
2022-08-15,31.48399543762207
2022-08-16,31.155742645263672
2022-08-17,31.54026985168457
2022-08-18,34.231929779052734
2022-08-19,33.90367889404297
2022-08-22,34.50389862060547
2022-08-23,36.379634857177734
2022-08-24,37.805179595947266
2022-08-25,37.889583587646484
2022-08-26,37.68325424194336
2022-08-29,38.78993225097656
2022-08-30,36.87669372558594
2022-08-31,36.67973709106445
2022-09-01,35.563690185546875
2022-09-02,36.389007568359375
2022-09-06,35.46990203857422
2022-09-07,34.391361236572266
2022-09-08,34.63520812988281
2022-09-09,35.72312927246094
2022-09-12,37.51444625854492
2022-09-13,36.67973709106445
2022-09-14,39.14631271362305
2022-09-15,38.91184997558594
2022-09-16,37.945858001708984
2022-09-19,37.93647384643555
2022-09-20,37.1392936706543
2022-09-21,36.04199981689453
2022-09-22,34.80402755737305
2022-09-23,30.82748794555664
2022-09-26,29.861494064331055
2022-09-27,30.64929962158203
2022-09-28,32.51564025878906
2022-09-29,32.77824020385742
2022-09-30,32.065467834472656
2022-10-03,34.98221206665039
2022-10-04,36.72663497924805
2022-10-05,38.002132415771484
2022-10-06,39.57774353027344
2022-10-07,39.877845764160156
2022-10-10,38.61173629760742
2022-10-11,37.96461486816406
2022-10-12,38.217838287353516
2022-10-13,39.25886535644531
2022-10-14,37.448795318603516
2022-10-17,37.60822296142578
2022-10-18,37.34562683105469
2022-10-19,39.30575942993164
2022-10-20,39.16423034667969
2022-10-21,40.74929428100586
2022-10-24,41.28708267211914
2022-10-25,42.645713806152344
2022-10-26,43.47597885131836
2022-10-27,43.145755767822266
2022-10-28,42.87213897705078
2022-10-31,42.891014099121094
2022-11-01,43.202362060546875
2022-11-02,41.739959716796875
2022-11-03,44.61760330200195
2022-11-04,46.22153854370117
2022-11-07,46.70270919799805
2022-11-08,46.268707275390625
2022-11-09,42.97593307495117
2022-11-10,44.34398651123047
2022-11-11,46.0045280456543
2022-11-14,44.5421142578125
2022-11-15,46.268707275390625
2022-11-16,44.74968719482422
2022-11-17,44.287376403808594
2022-11-18,43.721282958984375
2022-11-21,42.71175003051758
2022-11-22,45.07990646362305
2022-11-23,44.13642120361328
2022-11-25,43.80619430541992
2022-11-28,42.419273376464844
2022-11-29,43.957157135009766
2022-11-30,44.20246124267578
2022-12-01,44.079811096191406
2022-12-02,44.447776794433594
2022-12-05,43.12688446044922
2022-12-06,41.39086151123047
2022-12-07,41.19273376464844
2022-12-08,40.353023529052734
2022-12-09,39.49445724487305
2022-12-12,41.42860794067383
2022-12-13,43.240108489990234
2022-12-14,42.4947509765625
2022-12-15,42.504180908203125
2022-12-16,41.315391540527344
2022-12-19,41.36256408691406
2022-12-20,41.63618087768555
2022-12-21,44.03263854980469
2022-12-22,42.16452407836914
2022-12-23,44.57986068725586
2022-12-27,44.947818756103516
2022-12-28,42.62683868408203
2022-12-29,43.31558609008789
2022-12-30,44.04206466674805
2023-01-03,41.154998779296875
2023-01-04,39.76806640625
2023-01-05,39.400108337402344
2023-01-06,40.46624755859375
2023-01-09,40.91912078857422
2023-01-10,40.79647445678711
2023-01-11,41.34369659423828
2023-01-12,42.787227630615234
2023-01-13,42.77779006958008
2023-01-17,42.58909606933594
2023-01-18,41.57012939453125
2023-01-19,42.60797119140625
2023-01-20,42.77873992919922
2023-01-23,43.03490447998047
2023-01-24,41.801536560058594
2023-01-25,41.83000183105469
2023-01-26,43.03490447998047
2023-01-27,43.38593292236328
2023-01-30,41.89640808105469
2023-01-31,42.057701110839844
2023-02-01,41.17536926269531
2023-02-02,40.18867492675781
2023-02-03,39.88508224487305
2023-02-06,39.86610794067383
2023-02-07,41.45050048828125
2023-02-08,39.96098327636719
2023-02-09,38.945831298828125
2023-02-10,41.32716369628906
2023-02-13,40.330989837646484
2023-02-14,40.29304122924805
2023-02-15,39.1925048828125
2023-02-16,38.08246994018555
2023-02-17,36.13755798339844
2023-02-21,36.109092712402344
2023-02-22,35.91934585571289
2023-02-23,37.11475372314453
2023-02-24,37.20962905883789
2023-02-27,37.219120025634766
2023-02-28,36.412689208984375
2023-03-01,37.59861755371094
2023-03-02,38.205810546875
2023-03-03,39.04069900512695
2023-03-06,38.09196090698242
2023-03-07,37.12425231933594
2023-03-08,36.517051696777344
2023-03-09,35.1129150390625
2023-03-10,34.10725021362305
2023-03-13,32.750545501708984
2023-03-14,33.044654846191406
2023-03-15,30.407155990600586
2023-03-16,31.128202438354492
2023-03-17,30.113048553466797
2023-03-20,31.194612503051758
2023-03-21,33.24388885498047
2023-03-22,32.58926010131836
2023-03-23,32.26669692993164
2023-03-24,32.741058349609375
2023-03-27,33.56646728515625
2023-03-28,34.059810638427734
2023-03-29,34.06929397583008
2023-03-30,33.56646728515625
2023-03-31,34.21160888671875
2023-04-03,37.19065856933594
2023-04-04,36.14704132080078
2023-04-05,36.04267883300781
2023-04-06,36.11857604980469
2023-04-10,37.086299896240234
2023-04-11,37.87375259399414
2023-04-12,37.60810470581055
2023-04-13,38.39556121826172
2023-04-14,38.689666748046875
2023-04-17,37.46579360961914
2023-04-18,37.39937973022461
2023-04-19,36.801673889160156
2023-04-20,35.99955749511719
2023-04-21,35.550758361816406
2023-04-24,36.14279556274414
2023-04-25,34.64360427856445
2023-04-26,33.77465057373047
2023-04-27,34.05157470703125
2023-04-28,35.18789291381836
2023-05-01,35.23564529418945
2023-05-02,32.810211181640625
2023-05-03,32.628780364990234
2023-05-04,30.80492401123047
2023-05-05,31.72162628173828
2023-05-08,31.58794403076172
2023-05-09,31.664335250854492
2023-05-10,31.32056999206543
2023-05-11,31.58794403076172
2023-05-12,31.49245262145996
2023-05-15,31.454256057739258
2023-05-16,30.203344345092773
2023-05-17,31.09139633178711
2023-05-18,31.23463249206543
2023-05-19,31.903059005737305
2023-05-22,31.960355758666992
2023-05-23,32.3805046081543
2023-05-24,32.829307556152344
2023-05-25,31.798019409179688
2023-05-26,31.903059005737305
2023-05-30,30.785831451416016
2023-05-31,30.34657859802246
2023-06-01,30.594852447509766
2023-06-02,32.1608772277832
2023-06-05,31.57839584350586
2023-06-06,31.836214065551758
2023-06-07,32.84840774536133
2023-06-08,32.46644973754883
2023-06-09,31.903059005737305
2023-06-12,31.568843841552734
2023-06-13,32.18952941894531
2023-06-14,32.132232666015625
2023-06-15,33.106224060058594
2023-06-16,32.829307556152344
2023-06-20,31.988996505737305
2023-06-21,32.66697311401367
2023-06-22,31.712078094482422
2023-06-23,31.11049461364746
2023-06-26,31.540193557739258
2023-06-27,31.28237533569336
2023-06-28,31.70252799987793
2023-06-29,32.39005661010742
2023-06-30,32.628780364990234
2023-07-03,32.523746490478516
2023-07-05,32.8006591796875
2023-07-06,32.132232666015625
2023-07-07,33.33539962768555
2023-07-10,33.49773406982422
2023-07-11,35.59850311279297
2023-07-12,35.8181266784668
2023-07-13,36.85896301269531
2023-07-14,34.98737335205078
2023-07-17,34.69135284423828
2023-07-18,36.17144012451172
2023-07-19,36.314674377441406
2023-07-20,36.4973030090332
2023-07-21,37.141319274902344
2023-07-24,37.756492614746094
2023-07-25,38.03525161743164
2023-07-26,38.43896484375
2023-07-27,37.94873809814453
2023-07-28,38.59275436401367
2023-07-31,38.9195671081543
2023-08-01,38.67926025390625
2023-08-02,37.49696350097656
2023-08-03,40.04418182373047
2023-08-04,40.24604034423828
2023-08-07,40.534400939941406
2023-08-08,41.6494140625
2023-08-09,42.5048942565918
2023-08-10,42.43761444091797
2023-08-11,43.13929748535156
2023-08-14,42.92782974243164
2023-08-15,42.15885925292969
2023-08-16,41.9473876953125
2023-08-17,42.341487884521484
2023-08-18,42.5048942565918
2023-08-21,42.19730758666992
2023-08-22,40.957340240478516
2023-08-23,40.890052795410156
2023-08-24,40.592079162597656
2023-08-25,41.07268142700195
2023-08-28,41.2360954284668
2023-08-29,41.88010787963867
2023-08-30,42.02428436279297
2023-08-31,42.1396369934082
2023-09-01,43.33154296875
2023-09-05,43.56222915649414
2023-09-06,42.918216705322266
2023-09-07,42.64907455444336
2023-09-08,42.543338775634766
2023-09-11,41.226478576660156
2023-09-12,42.48566818237305
2023-09-13,40.46711730957031
2023-09-14,41.31298828125
2023-09-15,40.81315231323242
2023-09-18,41.05345916748047
2023-09-19,40.534400939941406
2023-09-20,39.67892074584961
2023-09-21,38.5831413269043
2023-09-22,38.660037994384766
2023-09-25,39.42900466918945
2023-09-26,39.45784378051758
2023-09-27,40.736263275146484
2023-09-28,40.592079162597656
2023-09-29,39.50590515136719
2023-10-02,37.99679946899414
2023-10-03,38.12175750732422
2023-10-04,36.53575134277344
2023-10-05,36.2666130065918
2023-10-06,36.132041931152344
2023-10-09,37.650760650634766
2023-10-10,37.381622314453125
2023-10-11,37.42007064819336
2023-10-12,37.69882583618164
2023-10-13,39.650089263916016
2023-10-16,40.553627014160156
2023-10-17,40.78431701660156
2023-10-18,41.32259750366211
2023-10-19,41.62057113647461
2023-10-20,40.760128021240234
2023-10-23,39.82233428955078
2023-10-24,39.63864517211914
2023-10-25,39.65797805786133
2023-10-26,39.077903747558594
2023-10-27,38.79753112792969
2023-10-30,38.36247253417969
2023-10-31,38.401145935058594
2023-11-01,38.2947998046875
2023-11-02,38.37213897705078
2023-11-03,38.6331787109375
2023-11-06,37.99509048461914
2023-11-07,36.81560134887695
2023-11-08,35.491085052490234
2023-11-09,35.1527099609375
2023-11-10,35.69411087036133
2023-11-13,35.433082580566406
2023-11-14,36.32253646850586
2023-11-15,36.0711669921875
2023-11-16,34.659645080566406
2023-11-17,35.645774841308594
2023-11-20,35.771461486816406
2023-11-21,35.40407943725586
2023-11-22,35.346073150634766
2023-11-24,35.65544128417969
2023-11-27,35.13337707519531
2023-11-28,35.17204666137695
2023-11-29,35.1043701171875
2023-11-30,34.804664611816406
2023-12-01,34.998023986816406
2023-12-04,34.63064193725586
2023-12-05,33.63483810424805
2023-12-06,32.90007019042969
2023-12-07,32.70671844482422
2023-12-08,33.325469970703125
2023-12-11,33.547828674316406
2023-12-12,33.04509353637695
2023-12-13,33.692848205566406
2023-12-14,34.55329513549805
2023-12-15,34.17624282836914
2023-12-18,34.45661544799805
2023-12-19,34.8143310546875
2023-12-20,34.34060287475586
2023-12-21,34.74665451049805
2023-12-22,34.7659912109375
2023-12-26,36.05183029174805
2023-12-27,35.93581771850586
2023-12-28,34.901336669921875
2023-12-29,34.68864822387695
2024-01-02,34.911014556884766
2024-01-03,35.529762268066406
2024-01-04,32.919410705566406
2024-01-05,33.19978332519531
2024-01-08,32.61003494262695
2024-01-09,31.875272750854492
2024-01-10,31.488554000854492
2024-01-11,31.382204055786133
2024-01-12,31.459548950195312
2024-01-16,30.23171615600586
2024-01-17,29.786991119384766
2024-01-18,29.661306381225586
2024-01-19,29.60282325744629
2024-01-22,29.934232711791992
2024-01-23,30.070697784423828
2024-01-24,30.57756233215332
2024-01-25,31.23063850402832
2024-01-26,31.298870086669922
2024-01-29,31.064929962158203
2024-01-30,31.601037979125977
2024-01-31,30.538570404052734
2024-02-01,30.02195930480957
2024-02-02,29.476106643676758
2024-02-05,29.05696678161621
2024-02-06,29.749032974243164
2024-02-07,29.778274536132812
2024-02-08,29.70029640197754
2024-02-09,29.115455627441406
2024-02-12,29.71004295349121
2024-02-13,28.881513595581055
2024-02-14,29.047218322753906
2024-02-15,30.460594177246094
2024-02-16,30.77250862121582
2024-02-20,30.197412490844727
2024-02-21,30.645793914794922
2024-02-22,29.45661163330078
2024-02-23,29.271411895751953
2024-02-26,28.871768951416016
2024-02-27,29.437116622924805
2024-02-28,29.19343376159668
2024-02-29,29.037473678588867
2024-03-01,29.641813278198242
2024-03-04,29.271411895751953
2024-03-05,29.690549850463867
2024-03-06,29.85625457763672
2024-03-07,29.778274536132812
2024-03-08,30.031707763671875
2024-03-11,30.41185760498047
2024-03-12,30.645793914794922
2024-03-13,31.73750114440918
2024-03-14,31.6497745513916
2024-03-15,31.191646575927734
2024-03-18,31.52305793762207
2024-03-19,32.30284881591797
2024-03-20,32.936431884765625
2024-03-21,33.05339813232422
2024-03-22,32.61476516723633
2024-03-25,33.71622085571289
2024-03-26,32.04941940307617
2024-03-27,32.85845184326172
2024-03-28,33.51152801513672
2024-04-01,34.535003662109375
2024-04-02,34.44727325439453
2024-04-03,34.320556640625
2024-04-04,34.535003662109375
2024-04-05,34.8371696472168
2024-04-08,34.15485763549805
2024-04-09,34.00864028930664
2024-04-10,34.16460037231445
2024-04-11,33.53102493286133
2024-04-12,32.86819839477539
2024-04-15,32.32234573364258
2024-04-16,31.679018020629883
2024-04-17,31.44507598876953
2024-04-18,31.61078453063965
2024-04-19,31.787599563598633
2024-04-22,31.895654678344727
2024-04-23,31.492908477783203
2024-04-24,31.483083724975586
2024-04-25,31.787599563598633
2024-04-26,31.915302276611328
2024-04-29,32.141231536865234
2024-04-30,30.883874893188477
2024-05-01,29.960500717163086
2024-05-02,28.663850784301758
2024-05-03,28.742435455322266
2024-05-06,29.39076042175293
2024-05-07,29.724746704101562
2024-05-08,29.97032356262207
2024-05-09,30.333778381347656
2024-05-10,29.842622756958008
2024-05-13,29.665807723999023
2024-05-14,29.636337280273438
2024-05-15,29.999794006347656
2024-05-16,29.97032356262207
2024-05-17,30.333778381347656
2024-05-20,30.353425979614258
2024-05-21,30.17660903930664
2024-05-22,29.5970458984375
2024-05-23,28.99783706665039
2024-05-24,28.840665817260742
2024-05-28,29.302352905273438
2024-05-29,28.654027938842773
2024-05-30,29.204120635986328
2024-05-31,29.989971160888672
2024-06-03,28.91925048828125
2024-06-04,28.44774055480957
2024-06-05,28.48703384399414
2024-06-06,28.71296501159668
2024-06-07,28.33968734741211
2024-06-10,28.948720932006836
2024-06-11,29.16482925415039
2024-06-12,28.81119728088379
2024-06-13,28.064640045166016
2024-06-14,27.327905654907227
2024-06-17,27.445785522460938
2024-06-18,27.504722595214844
2024-06-20,27.799413681030273
2024-06-21,27.593130111694336
2024-06-24,28.821020126342773
2024-06-25,28.48703384399414
2024-06-26,28.133399963378906
2024-06-27,28.555795669555664
2024-06-28,28.91925048828125
2024-07-01,29.10588836669922
2024-07-02,28.840665817260742
2024-07-03,28.909427642822266
2024-07-05,28.0941104888916
2024-07-08,28.329864501953125
2024-07-09,28.280750274658203
2024-07-10,28.2611026763916
2024-07-11,29.263059616088867
2024-07-12,29.43987464904785
2024-07-15,30.903518676757812
2024-07-16,31.109806060791016
2024-07-17,31.65007781982422
2024-07-18,31.581317901611328
2024-07-19,31.443790435791016
2024-07-22,30.95867156982422
2024-07-23,30.384445190429688
2024-07-24,29.978527069091797
2024-07-25,30.968570709228516
2024-07-26,30.899267196655273
2024-07-29,30.473548889160156
2024-07-30,30.721059799194336
2024-07-31,30.879467010498047
2024-08-01,30.77056121826172
2024-08-02,28.30535316467285
2024-08-05,27.315309524536133
2024-08-06,26.840087890625
2024-08-07,26.75098419189453
2024-08-08,28.166748046875
2024-08-09,28.038040161132812
2024-08-12,28.89937973022461
2024-08-13,28.63206672668457
2024-08-14,28.66176986694336
2024-08-15,29.186491012573242
2024-08-16,28.958782196044922
2024-08-19,29.02808380126953
2024-08-20,28.047941207885742
2024-08-21,27.780628204345703
2024-08-22,27.64202308654785
2024-08-23,28.186546325683594
2024-08-26,28.691469192504883
2024-08-27,28.14694595336914
2024-08-28,28.285551071166992
2024-08-29,29.04788589477539
2024-08-30,28.206348419189453
2024-09-03,26.473772048950195
2024-09-04,25.632234573364258
2024-09-05,25.711437225341797
2024-09-06,24.988706588745117
2024-09-09,24.671892166137695
2024-09-10,23.612545013427734
2024-09-11,23.374935150146484
2024-09-12,23.464038848876953
2024-09-13,23.701648712158203
2024-09-16,24.196670532226562
2024-09-17,24.998605728149414
2024-09-18,24.860000610351562
2024-09-19,25.107511520385742
2024-09-20,24.820398330688477
2024-09-23,25.186716079711914
2024-09-24,25.087711334228516
2024-09-25,24.325376510620117
2024-09-26,22.919513702392578
2024-09-27,24.285776138305664
2024-09-30,24.21647071838379
2024-10-01,25.404523849487305
2024-10-02,25.503528594970703
2024-10-03,26.2658634185791
2024-10-04,26.622278213500977
2024-10-07,26.701480865478516
2024-10-08,25.998550415039062
2024-10-09,26.067853927612305
2024-10-10,26.59257698059082
2024-10-11,26.800485610961914
2024-10-14,26.43416976928711
2024-10-15,24.602588653564453
2024-10-16,24.553085327148438
2024-10-17,24.671892166137695
2024-10-18,24.909502029418945
2024-10-21,24.860000610351562
2024-10-22,25.18000030517578
2024-10-23,24.489999771118164
2024-10-24,24.670000076293945
2024-10-25,24.81999969482422
2024-10-28,23.700000762939453
2024-10-29,23.309999465942383
2024-10-30,23.469999313354492
2024-10-31,23.600000381469727
2024-11-01,23.09000015258789
2024-11-04,23.540000915527344
2024-11-05,23.56999969482422
2024-11-06,24.729999542236328
2024-11-07,21.93000030517578
2024-11-08,21.770000457763672
2024-11-11,22.170000076293945
2024-11-12,21.8700008392334
2024-11-13,22.020000457763672
2024-11-14,22.600000381469727
2024-11-15,22.3799991607666
2024-11-18,22.459999084472656
2024-11-19,21.920000076293945
2024-11-20,22.1299991607666
2024-11-21,22.440000534057617
2024-11-22,22.770000457763672
2024-11-25,22.670000076293945
2024-11-26,22.520000457763672
2024-11-27,22.520000457763672
2024-11-29,22.649999618530273
2024-12-02,22.34000015258789
2024-12-03,22.420000076293945
2024-12-04,22.200000762939453
2024-12-05,21.84000015258789
2024-12-06,21.420000076293945
2024-12-09,22.25
2024-12-10,22.260000228881836
2024-12-11,22.3799991607666
2024-12-12,22.940000534057617
2024-12-13,22.860000610351562
2024-12-16,21.940000534057617
2024-12-17,21.049999237060547
