,ARE
2020-11-05,138.20254516601562
2020-11-06,137.0944061279297
2020-11-09,134.43313598632812
2020-11-10,141.1429901123047
2020-11-11,142.00685119628906
2020-11-12,140.80271911621094
2020-11-13,143.42034912109375
2020-11-16,144.2580108642578
2020-11-17,144.2230987548828
2020-11-18,141.8148651123047
2020-11-19,142.8706817626953
2020-11-20,143.2196807861328
2020-11-23,143.0713348388672
2020-11-24,141.66653442382812
2020-11-25,141.8584747314453
2020-11-27,141.47459411621094
2020-11-30,142.86192321777344
2020-12-01,146.6836700439453
2020-12-02,144.81639099121094
2020-12-03,146.3520965576172
2020-12-04,149.15298461914062
2020-12-07,149.24021911621094
2020-12-08,149.0220947265625
2020-12-09,149.4322052001953
2020-12-10,149.21405029296875
2020-12-11,150.58396911621094
2020-12-14,150.80206298828125
2020-12-15,153.7251434326172
2020-12-16,154.99032592773438
2020-12-17,155.0513916015625
2020-12-18,152.92237854003906
2020-12-21,152.36395263671875
2020-12-22,153.47207641601562
2020-12-23,151.55250549316406
2020-12-24,152.25924682617188
2020-12-28,153.45460510253906
2020-12-29,152.8351287841797
2020-12-30,153.73068237304688
2020-12-31,156.47885131835938
2021-01-04,149.93771362304688
2021-01-05,149.77964782714844
2021-01-06,143.3350372314453
2021-01-07,145.1700897216797
2021-01-08,145.6705780029297
2021-01-11,144.66964721679688
2021-01-12,144.00233459472656
2021-01-13,148.29579162597656
2021-01-14,147.2158660888672
2021-01-15,147.8304443359375
2021-01-19,146.19735717773438
2021-01-20,150.1659698486328
2021-01-21,150.70155334472656
2021-01-22,148.24314880371094
2021-01-25,148.8050537109375
2021-01-26,148.3923797607422
2021-01-27,145.9603271484375
2021-01-28,146.92613220214844
2021-01-29,146.72418212890625
2021-02-01,148.87530517578125
2021-02-02,146.15347290039062
2021-02-03,148.28701782226562
2021-02-04,150.1659698486328
2021-02-05,150.75425720214844
2021-02-08,149.63038635253906
2021-02-09,150.43817138671875
2021-02-10,151.81663513183594
2021-02-11,151.00009155273438
2021-02-12,151.94834899902344
2021-02-16,149.78846740722656
2021-02-17,148.8225860595703
2021-02-18,147.7777862548828
2021-02-19,145.9603271484375
2021-02-22,145.57398986816406
2021-02-23,143.66871643066406
2021-02-24,143.91455078125
2021-02-25,142.64144897460938
2021-02-26,140.2093505859375
2021-03-01,140.11276245117188
2021-03-02,141.2278594970703
2021-03-03,140.02496337890625
2021-03-04,138.71673583984375
2021-03-05,139.03280639648438
2021-03-08,140.78884887695312
2021-03-09,143.0804443359375
2021-03-10,141.9565887451172
2021-03-11,142.22877502441406
2021-03-12,143.5545654296875
2021-03-15,146.0305633544922
2021-03-16,148.5241241455078
2021-03-17,148.1377716064453
2021-03-18,148.2694854736328
2021-03-19,145.6530303955078
2021-03-22,146.24127197265625
2021-03-23,145.6530303955078
2021-03-24,146.1885986328125
2021-03-25,148.47142028808594
2021-03-26,148.36607360839844
2021-03-29,148.51528930664062
2021-03-30,146.9335174560547
2021-03-31,145.1925811767578
2021-04-01,149.98226928710938
2021-04-05,150.8394317626953
2021-04-06,151.11338806152344
2021-04-07,150.22970581054688
2021-04-08,149.58462524414062
2021-04-09,148.81576538085938
2021-04-12,149.3106689453125
2021-04-13,151.22830200195312
2021-04-14,151.11338806152344
2021-04-15,153.95895385742188
2021-04-16,155.22265625
2021-04-19,156.0444793701172
2021-04-20,158.3950958251953
2021-04-21,158.96070861816406
2021-04-22,158.18304443359375
2021-04-23,158.49232482910156
2021-04-26,158.686767578125
2021-04-27,157.3081512451172
2021-04-28,157.75003051757812
2021-04-29,158.783935546875
2021-04-30,160.03880310058594
2021-05-03,159.03138732910156
2021-05-04,159.87973022460938
2021-05-05,155.09007263183594
2021-05-06,155.9738006591797
2021-05-07,157.4230499267578
2021-05-10,158.3067626953125
2021-05-11,156.4598388671875
2021-05-12,152.43898010253906
2021-05-13,152.6864013671875
2021-05-14,153.61428833007812
2021-05-17,152.74826049804688
2021-05-18,153.4375457763672
2021-05-19,152.9515380859375
2021-05-20,154.77194213867188
2021-05-21,154.2947540283203
2021-05-24,157.29051208496094
2021-05-25,157.60861206054688
2021-05-26,156.78677368164062
2021-05-27,155.6644744873047
2021-05-28,157.52908325195312
2021-06-01,159.7030487060547
2021-06-02,160.85183715820312
2021-06-03,162.1862335205078
2021-06-04,162.6810760498047
2021-06-07,165.71221923828125
2021-06-08,166.4103240966797
2021-06-09,168.2749481201172
2021-06-10,171.22650146484375
2021-06-11,170.92608642578125
2021-06-14,171.02325439453125
2021-06-15,162.35414123535156
2021-06-16,160.95787048339844
2021-06-17,162.0094757080078
2021-06-18,161.43505859375
2021-06-21,164.77548217773438
2021-06-22,162.10667419433594
2021-06-23,162.5396728515625
2021-06-24,162.4955291748047
2021-06-25,163.19366455078125
2021-06-28,162.919677734375
2021-06-29,162.7240447998047
2021-06-30,161.7638702392578
2021-07-01,162.04835510253906
2021-07-02,163.5865478515625
2021-07-06,165.74705505371094
2021-07-07,166.20050048828125
2021-07-08,166.173828125
2021-07-09,169.41903686523438
2021-07-12,169.4457550048828
2021-07-13,167.685302734375
2021-07-14,169.15231323242188
2021-07-15,170.3526153564453
2021-07-16,172.13970947265625
2021-07-19,170.93052673339844
2021-07-20,173.40223693847656
2021-07-21,173.3755645751953
2021-07-22,172.67318725585938
2021-07-23,175.10043334960938
2021-07-26,174.42469787597656
2021-07-27,178.48793029785156
2021-07-28,176.91416931152344
2021-07-29,177.59884643554688
2021-07-30,179.0125274658203
2021-08-02,180.49732971191406
2021-08-03,182.1865997314453
2021-08-04,181.79542541503906
2021-08-05,184.17820739746094
2021-08-06,184.98728942871094
2021-08-09,185.88528442382812
2021-08-10,181.8309783935547
2021-08-11,181.86654663085938
2021-08-12,181.91099548339844
2021-08-13,182.711181640625
2021-08-16,182.9779052734375
2021-08-17,183.5913848876953
2021-08-18,181.75094604492188
2021-08-19,182.43557739257812
2021-08-20,184.09817504882812
2021-08-23,183.3602294921875
2021-08-24,181.83985900878906
2021-08-25,181.2352752685547
2021-08-26,181.94654846191406
2021-08-27,182.177734375
2021-08-30,183.08460998535156
2021-08-31,183.48471069335938
2021-09-01,185.59190368652344
2021-09-02,185.38735961914062
2021-09-03,185.307373046875
2021-09-07,183.0668182373047
2021-09-08,184.75613403320312
2021-09-09,179.96385192871094
2021-09-10,177.54547119140625
2021-09-13,177.7855682373047
2021-09-14,177.33209228515625
2021-09-15,176.77197265625
2021-09-16,176.1584930419922
2021-09-17,172.37091064453125
2021-09-20,173.89129638671875
2021-09-21,173.13551330566406
2021-09-22,174.74481201171875
2021-09-23,174.91372680664062
2021-09-24,173.72230529785156
2021-09-27,170.85939025878906
2021-09-28,170.34371948242188
2021-09-29,172.46328735351562
2021-09-30,170.8803253173828
2021-10-01,173.52757263183594
2021-10-04,173.62596130371094
2021-10-05,171.8283233642578
2021-10-06,174.55601501464844
2021-10-07,174.51132202148438
2021-10-08,172.10557556152344
2021-10-11,171.58685302734375
2021-10-12,173.92999267578125
2021-10-13,176.64878845214844
2021-10-14,179.6358642578125
2021-10-15,180.34237670898438
2021-10-18,181.36190795898438
2021-10-19,181.69281005859375
2021-10-20,184.00918579101562
2021-10-21,184.73358154296875
2021-10-22,186.23606872558594
2021-10-25,186.86209106445312
2021-10-26,186.91575622558594
2021-10-27,184.15223693847656
2021-10-28,184.1611785888672
2021-10-29,182.56927490234375
2021-11-01,183.33840942382812
2021-11-02,183.71400451660156
2021-11-03,185.59213256835938
2021-11-04,184.34005737304688
2021-11-05,184.4294891357422
2021-11-08,184.8408660888672
2021-11-09,185.0823516845703
2021-11-10,183.71400451660156
2021-11-11,183.8571014404297
2021-11-12,183.83026123046875
2021-11-15,184.2685089111328
2021-11-16,184.4294891357422
2021-11-17,185.36854553222656
2021-11-18,184.59043884277344
2021-11-19,184.7693328857422
2021-11-22,182.20257568359375
2021-11-23,184.6352081298828
2021-11-24,188.14991760253906
2021-11-26,182.8465118408203
2021-11-29,183.57090759277344
2021-11-30,178.92933654785156
2021-12-01,177.2479705810547
2021-12-02,181.20095825195312
2021-12-03,181.2456512451172
2021-12-06,184.25955200195312
2021-12-07,188.4539794921875
2021-12-08,189.88490295410156
2021-12-09,188.69546508789062
2021-12-10,189.54510498046875
2021-12-13,191.42315673828125
2021-12-14,189.58978271484375
2021-12-15,195.4745330810547
2021-12-16,193.68585205078125
2021-12-17,192.61260986328125
2021-12-20,192.38009643554688
2021-12-21,194.5086212158203
2021-12-22,196.01109313964844
2021-12-23,194.63385009765625
2021-12-27,196.8428497314453
2021-12-28,198.5331268310547
2021-12-29,199.94618225097656
2021-12-30,200.61141967773438
2021-12-31,200.43161010742188
2022-01-03,197.6178741455078
2022-01-04,198.50787353515625
2022-01-05,185.7696075439453
2022-01-06,188.63729858398438
2022-01-07,187.88218688964844
2022-01-10,186.82139587402344
2022-01-11,187.54055786132812
2022-01-12,188.75418090820312
2022-01-13,188.66424560546875
2022-01-14,189.0328369140625
2022-01-18,186.43484497070312
2022-01-19,185.490966796875
2022-01-20,178.29029846191406
2022-01-21,176.7171173095703
2022-01-24,175.53048706054688
2022-01-25,174.5416259765625
2022-01-26,170.5502471923828
2022-01-27,166.79261779785156
2022-01-28,170.4064483642578
2022-01-31,175.15292358398438
2022-02-01,175.54849243164062
2022-02-02,177.02276611328125
2022-02-03,172.4110870361328
2022-02-04,171.35032653808594
2022-02-07,168.6085205078125
2022-02-08,168.0601348876953
2022-02-09,171.8357696533203
2022-02-10,166.49598693847656
2022-02-11,166.89151000976562
2022-02-14,165.06658935546875
2022-02-15,166.46897888183594
2022-02-16,168.18600463867188
2022-02-17,167.21511840820312
2022-02-18,166.8555450439453
2022-02-22,168.6265106201172
2022-02-23,166.98138427734375
2022-02-24,170.8828582763672
2022-02-25,174.1101531982422
2022-02-28,170.2626190185547
2022-03-01,168.8332977294922
2022-03-02,170.47837829589844
2022-03-03,172.77964782714844
2022-03-04,174.9911346435547
2022-03-07,170.29856872558594
2022-03-08,171.5211639404297
2022-03-09,172.78868103027344
2022-03-10,172.0425262451172
2022-03-11,169.3905792236328
2022-03-14,169.3905792236328
2022-03-15,171.48516845703125
2022-03-16,172.25830078125
2022-03-17,174.41578674316406
2022-03-18,175.8720703125
2022-03-21,173.98426818847656
2022-03-22,173.7325439453125
2022-03-23,171.03570556640625
2022-03-24,172.48304748535156
2022-03-25,175.2967529296875
2022-03-28,176.82498168945312
2022-03-29,182.16481018066406
2022-03-30,182.69821166992188
2022-03-31,181.94781494140625
2022-04-01,186.21511840820312
2022-04-04,183.62037658691406
2022-04-05,183.294921875
2022-04-06,186.46826171875
2022-04-07,184.03623962402344
2022-04-08,183.4305419921875
2022-04-11,179.50680541992188
2022-04-12,178.50323486328125
2022-04-13,179.28073120117188
2022-04-14,177.36407470703125
2022-04-18,175.52877807617188
2022-04-19,178.60269165039062
2022-04-20,181.7127685546875
2022-04-21,180.5102996826172
2022-04-22,177.00245666503906
2022-04-25,174.48912048339844
2022-04-26,172.3192901611328
2022-04-27,169.40811157226562
2022-04-28,172.1746063232422
2022-04-29,164.68878173828125
2022-05-02,161.0633544921875
2022-05-03,163.19699096679688
2022-05-04,166.63255310058594
2022-05-05,161.9945831298828
2022-05-06,159.73434448242188
2022-05-09,151.2268829345703
2022-05-10,147.51109313964844
2022-05-11,146.20919799804688
2022-05-12,146.4261932373047
2022-05-13,150.4855194091797
2022-05-16,149.12939453125
2022-05-17,149.66281127929688
2022-05-18,142.8459930419922
2022-05-19,142.68324279785156
2022-05-20,144.39198303222656
2022-05-23,145.2960662841797
2022-05-24,144.8801727294922
2022-05-25,144.9073028564453
2022-05-26,147.6376495361328
2022-05-27,152.42027282714844
2022-05-31,150.03347778320312
2022-06-01,148.09872436523438
2022-06-02,150.66636657714844
2022-06-03,147.70094299316406
2022-06-06,146.9776611328125
2022-06-07,148.55984497070312
2022-06-08,141.11012268066406
2022-06-09,136.0382080078125
2022-06-10,132.25909423828125
2022-06-13,123.59793090820312
2022-06-14,122.38643646240234
2022-06-15,122.71192932128906
2022-06-16,118.01971435546875
2022-06-17,119.14078521728516
2022-06-21,118.9961166381836
2022-06-22,120.59638214111328
2022-06-23,124.71900939941406
2022-06-24,129.7638397216797
2022-06-27,131.6895294189453
2022-06-28,130.6407928466797
2022-06-29,131.75286865234375
2022-06-30,132.19949340820312
2022-07-01,135.02525329589844
2022-07-05,136.11000061035156
2022-07-06,136.74806213378906
2022-07-07,136.37432861328125
2022-07-08,133.40274047851562
2022-07-11,130.7775115966797
2022-07-12,130.54052734375
2022-07-13,128.2343292236328
2022-07-14,125.25363159179688
2022-07-15,130.17591857910156
2022-07-18,129.30995178222656
2022-07-19,133.59414672851562
2022-07-20,134.72447204589844
2022-07-21,135.07994079589844
2022-07-22,136.9303741455078
2022-07-25,136.99415588378906
2022-07-26,142.6456756591797
2022-07-27,144.26821899414062
2022-07-28,148.76205444335938
2022-07-29,151.11380004882812
2022-08-01,149.78298950195312
2022-08-02,145.54434204101562
2022-08-03,145.2708740234375
2022-08-04,145.7631072998047
2022-08-05,145.64459228515625
2022-08-08,148.14222717285156
2022-08-09,147.7137908935547
2022-08-10,151.8247833251953
2022-08-11,152.19851684570312
2022-08-12,155.04246520996094
2022-08-15,154.99691772460938
2022-08-16,156.4006805419922
2022-08-17,155.6258544921875
2022-08-18,151.18670654296875
2022-08-19,148.71646118164062
2022-08-22,146.0092010498047
2022-08-23,143.7303466796875
2022-08-24,145.25265502929688
2022-08-25,147.6226348876953
2022-08-26,144.0220947265625
2022-08-29,141.93467712402344
2022-08-30,140.3577423095703
2022-08-31,139.82901000976562
2022-09-01,138.3249969482422
2022-09-02,137.0853271484375
2022-09-06,139.16360473632812
2022-09-07,140.6858673095703
2022-09-08,143.0558624267578
2022-09-09,144.7877655029297
2022-09-12,146.10037231445312
2022-09-13,140.12985229492188
2022-09-14,138.5437774658203
2022-09-15,137.54110717773438
2022-09-16,137.33145141601562
2022-09-19,135.83653259277344
2022-09-20,131.93515014648438
2022-09-21,128.7447967529297
2022-09-22,129.5013885498047
2022-09-23,130.39468383789062
2022-09-26,127.1222915649414
2022-09-27,125.72761535644531
2022-09-28,128.7265625
2022-09-29,127.25582885742188
2022-09-30,128.86447143554688
2022-10-03,132.44940185546875
2022-10-04,133.79144287109375
2022-10-05,129.9307403564453
2022-10-06,128.0739288330078
2022-10-07,123.85472869873047
2022-10-10,121.46479034423828
2022-10-11,123.6157455444336
2022-10-12,122.31045532226562
2022-10-13,123.7719955444336
2022-10-14,120.92243957519531
2022-10-17,123.34917449951172
2022-10-18,122.95390319824219
2022-10-19,120.04000091552734
2022-10-20,118.799072265625
2022-10-21,121.38206481933594
2022-10-24,122.07146453857422
2022-10-25,128.88284301757812
2022-10-26,128.78173828125
2022-10-27,130.61093139648438
2022-10-28,133.9477081298828
2022-10-31,133.56163024902344
2022-11-01,133.0652313232422
2022-11-02,130.87753295898438
2022-11-03,131.53016662597656
2022-11-04,134.11314392089844
2022-11-07,135.00477600097656
2022-11-08,133.83740234375
2022-11-09,131.20843505859375
2022-11-10,141.17271423339844
2022-11-11,138.78277587890625
2022-11-14,135.47360229492188
2022-11-15,137.7164764404297
2022-11-16,135.47360229492188
2022-11-17,135.36328125
2022-11-18,138.0382080078125
2022-11-21,137.70726013183594
2022-11-22,140.3454132080078
2022-11-23,139.5548858642578
2022-11-25,141.6690673828125
2022-11-28,136.97189331054688
2022-11-29,140.1983642578125
2022-11-30,143.03872680664062
2022-12-01,142.35848999023438
2022-12-02,140.93373107910156
2022-12-05,138.4150848388672
2022-12-06,134.655517578125
2022-12-07,133.76385498046875
2022-12-08,136.6501922607422
2022-12-09,137.2017059326172
2022-12-12,137.9462890625
2022-12-13,140.36378479003906
2022-12-14,140.6119842529297
2022-12-15,138.2404327392578
2022-12-16,133.19393920898438
2022-12-19,132.4677734375
2022-12-20,133.16636657714844
2022-12-21,135.023193359375
2022-12-22,134.26943969726562
2022-12-23,135.3448944091797
2022-12-27,134.61871337890625
2022-12-28,131.86109924316406
2022-12-29,134.6051025390625
2022-12-30,135.0408172607422
2023-01-03,133.5946502685547
2023-01-04,136.1717987060547
2023-01-05,132.6119842529297
2023-01-06,136.82998657226562
2023-01-09,135.8936767578125
2023-01-10,136.8856201171875
2023-01-11,142.48486328125
2023-01-12,144.5058135986328
2023-01-13,144.2184295654297
2023-01-17,144.765380859375
2023-01-18,143.8661651611328
2023-01-19,143.07815551757812
2023-01-20,145.58116149902344
2023-01-23,147.43521118164062
2023-01-24,147.0458526611328
2023-01-25,145.32159423828125
2023-01-26,145.72947692871094
2023-01-27,148.95556640625
2023-01-30,145.89634704589844
2023-01-31,149.01119995117188
2023-02-01,151.35658264160156
2023-02-02,158.35568237304688
2023-02-03,155.54676818847656
2023-02-06,155.055419921875
2023-02-07,154.65679931640625
2023-02-08,153.7205047607422
2023-02-09,153.0437774658203
2023-02-10,153.59072875976562
2023-02-13,154.8144073486328
2023-02-14,153.03451538085938
2023-02-15,153.3311309814453
2023-02-16,150.18850708007812
2023-02-17,149.78990173339844
2023-02-21,145.97979736328125
2023-02-22,144.47802734375
2023-02-23,144.44090270996094
2023-02-24,140.6678924560547
2023-02-27,140.47320556640625
2023-02-28,138.85092163085938
2023-03-01,132.48219299316406
2023-03-02,132.72323608398438
2023-03-03,133.33505249023438
2023-03-06,134.99444580078125
2023-03-07,130.97116088867188
2023-03-08,133.79859924316406
2023-03-09,128.7091522216797
2023-03-10,117.5477066040039
2023-03-13,116.91732788085938
2023-03-14,117.29741668701172
2023-03-15,117.68675994873047
2023-03-16,115.03544616699219
2023-03-17,112.05040740966797
2023-03-20,113.00524139404297
2023-03-21,113.99717712402344
2023-03-22,108.53695678710938
2023-03-23,107.59136962890625
2023-03-24,111.11410522460938
2023-03-27,110.08509826660156
2023-03-28,109.84406280517578
2023-03-29,114.05279541015625
2023-03-30,116.0750732421875
2023-03-31,117.5824203491211
2023-04-03,116.43083953857422
2023-04-04,116.11251831054688
2023-04-05,115.77548217773438
2023-04-06,116.45893096923828
2023-04-10,116.11251831054688
2023-04-11,115.19500732421875
2023-04-12,113.77191925048828
2023-04-13,111.91816711425781
2023-04-14,110.91639709472656
2023-04-17,115.70057678222656
2023-04-18,115.53205108642578
2023-04-19,117.2547378540039
2023-04-20,115.93464660644531
2023-04-21,116.50574493408203
2023-04-24,116.140625
2023-04-25,112.85440063476562
2023-04-26,112.37692260742188
2023-04-27,114.8954086303711
2023-04-28,116.26232147216797
2023-05-01,114.05279541015625
2023-05-02,111.92752838134766
2023-05-03,113.74383544921875
2023-05-04,113.80001068115234
2023-05-05,115.75675201416016
2023-05-08,114.54900360107422
2023-05-09,113.50041961669922
2023-05-10,114.48345947265625
2023-05-11,112.73269653320312
2023-05-12,111.84326171875
2023-05-15,113.10718536376953
2023-05-16,110.00824737548828
2023-05-17,111.44068908691406
2023-05-18,109.45586395263672
2023-05-19,108.4166259765625
2023-05-22,110.18612670898438
2023-05-23,110.579345703125
2023-05-24,107.06844329833984
2023-05-25,104.1286392211914
2023-05-26,104.64356994628906
2023-05-30,105.33639526367188
2023-05-31,106.22581481933594
2023-06-01,105.205322265625
2023-06-02,108.01404571533203
2023-06-05,108.07022094726562
2023-06-06,110.68233489990234
2023-06-07,114.02470397949219
2023-06-08,112.85440063476562
2023-06-09,112.90121459960938
2023-06-12,113.28507995605469
2023-06-13,114.27749633789062
2023-06-14,114.14641571044922
2023-06-15,113.4255142211914
2023-06-16,108.08894348144531
2023-06-20,106.76885223388672
2023-06-21,105.99176025390625
2023-06-22,103.78223419189453
2023-06-23,102.1250991821289
2023-06-26,107.20887756347656
2023-06-27,108.49152374267578
2023-06-28,105.35511779785156
2023-06-29,107.32420349121094
2023-06-30,107.43779754638672
2023-07-03,109.92755126953125
2023-07-05,110.73222351074219
2023-07-06,110.73222351074219
2023-07-07,110.77009582519531
2023-07-10,109.87074279785156
2023-07-11,112.06702423095703
2023-07-12,111.48009490966797
2023-07-13,112.58769226074219
2023-07-14,113.19356536865234
2023-07-17,111.21502685546875
2023-07-18,110.6375503540039
2023-07-19,113.05155944824219
2023-07-20,114.78398132324219
2023-07-21,116.65838623046875
2023-07-24,116.54478454589844
2023-07-25,117.15066528320312
2023-07-26,120.55867767333984
2023-07-27,119.0913314819336
2023-07-28,119.76346588134766
2023-07-31,118.97772979736328
2023-08-01,115.55078125
2023-08-02,115.70225524902344
2023-08-03,115.85371398925781
2023-08-04,114.3106460571289
2023-08-07,117.59558868408203
2023-08-08,115.95784759521484
2023-08-09,115.90104675292969
2023-08-10,115.20052337646484
2023-08-11,115.60758209228516
2023-08-14,113.41130828857422
2023-08-15,110.35355377197266
2023-08-16,110.50502014160156
2023-08-17,109.98434448242188
2023-08-18,108.9619369506836
2023-08-21,108.17620849609375
2023-08-22,108.31820678710938
2023-08-23,111.02568817138672
2023-08-24,109.96542358398438
2023-08-25,109.18914031982422
2023-08-28,109.59622192382812
2023-08-29,110.98782348632812
2023-08-30,111.53688049316406
2023-08-31,110.13581848144531
2023-09-01,110.7132797241211
2023-09-05,110.16422271728516
2023-09-06,109.76660919189453
2023-09-07,110.15475463867188
2023-09-08,108.87674713134766
2023-09-11,106.6520767211914
2023-09-12,105.80005645751953
2023-09-13,104.8912582397461
2023-09-14,108.04366302490234
2023-09-15,107.66500091552734
2023-09-18,106.3302001953125
2023-09-19,105.82846069335938
2023-09-20,106.25446319580078
2023-09-21,97.4409408569336
2023-09-22,95.8600082397461
2023-09-25,95.50973510742188
2023-09-26,93.2471923828125
2023-09-27,93.61639404296875
2023-09-28,95.20782470703125
2023-09-29,95.9651870727539
2023-10-02,94.12449645996094
2023-10-03,93.17539978027344
2023-10-04,93.78895568847656
2023-10-05,93.95193481445312
2023-10-06,93.7314224243164
2023-10-09,96.30073547363281
2023-10-10,96.30073547363281
2023-10-11,97.26901245117188
2023-10-12,94.21077728271484
2023-10-13,94.79558563232422
2023-10-16,96.73214721679688
2023-10-17,96.76091003417969
2023-10-18,93.5396957397461
2023-10-19,90.80741882324219
2023-10-20,91.13337707519531
2023-10-23,90.47188568115234
2023-10-24,91.622314453125
2023-10-25,88.190185546875
2023-10-26,90.11715698242188
2023-10-27,87.87381744384766
2023-10-30,89.1872329711914
2023-10-31,89.28309631347656
2023-11-01,89.06260681152344
2023-11-02,93.82730865478516
2023-11-03,98.09349060058594
2023-11-06,97.06768798828125
2023-11-07,95.48583984375
2023-11-08,95.8117904663086
2023-11-09,90.67320251464844
2023-11-10,91.70858764648438
2023-11-13,90.41435241699219
2023-11-14,100.96957397460938
2023-11-15,101.34345245361328
2023-11-16,99.5219497680664
2023-11-17,99.4356689453125
2023-11-20,100.16426849365234
2023-11-21,99.48358917236328
2023-11-22,100.26972198486328
2023-11-24,100.83535766601562
2023-11-27,100.68196105957031
2023-11-28,103.27043914794922
2023-11-29,104.50714874267578
2023-11-30,104.88103485107422
2023-12-01,113.26001739501953
2023-12-04,114.93772888183594
2023-12-05,114.76516723632812
2023-12-06,116.79759216308594
2023-12-07,116.92222595214844
2023-12-08,114.5063247680664
2023-12-11,114.5063247680664
2023-12-12,112.10958862304688
2023-12-13,120.36393737792969
2023-12-14,128.89630126953125
2023-12-15,124.76434326171875
2023-12-18,123.75770568847656
2023-12-19,124.18911743164062
2023-12-20,121.2555160522461
2023-12-21,123.56597137451172
2023-12-22,122.47305297851562
2023-12-26,123.77688598632812
2023-12-27,123.9302749633789
2023-12-28,124.80164337158203
2023-12-29,122.7393798828125
2024-01-02,125.19861602783203
2024-01-03,121.36453247070312
2024-01-04,121.67434692382812
2024-01-05,122.4876480102539
2024-01-08,125.6246337890625
2024-01-09,124.25946044921875
2024-01-10,125.02435302734375
2024-01-11,121.86799621582031
2024-01-12,122.23591613769531
2024-01-16,122.53605651855469
2024-01-17,119.27320861816406
2024-01-18,118.08231353759766
2024-01-19,119.42811584472656
2024-01-22,119.48621368408203
2024-01-23,118.11135864257812
2024-01-24,116.93014526367188
2024-01-25,119.49589538574219
2024-01-26,120.39632415771484
2024-01-29,122.41987609863281
2024-01-30,117.34647369384766
2024-01-31,117.05601501464844
2024-02-01,118.57610321044922
2024-02-02,117.59820556640625
2024-02-05,114.25790405273438
2024-02-06,113.88998413085938
2024-02-07,113.4930191040039
2024-02-08,114.15139770507812
2024-02-09,112.50544738769531
2024-02-12,114.1998062133789
2024-02-13,109.18449401855469
2024-02-14,109.73638153076172
2024-02-15,115.58434295654297
2024-02-16,115.4875259399414
2024-02-20,115.05183410644531
2024-02-21,117.55947875976562
2024-02-22,117.2206039428711
2024-02-23,118.05326843261719
2024-02-26,115.32292938232422
2024-02-27,117.83057403564453
2024-02-28,117.54011535644531
2024-02-29,120.76423645019531
2024-03-01,120.31886291503906
2024-03-04,122.00354766845703
2024-03-05,120.17363739013672
2024-03-06,119.67017364501953
2024-03-07,120.20268249511719
2024-03-08,123.12665557861328
2024-03-11,122.83619689941406
2024-03-12,121.94544219970703
2024-03-13,121.20962524414062
2024-03-14,119.56366729736328
2024-03-15,119.81539916992188
2024-03-18,119.5152587890625
2024-03-19,119.5830307006836
2024-03-20,122.1487808227539
2024-03-21,124.50150299072266
2024-03-22,121.53880310058594
2024-03-25,122.44892120361328
2024-03-26,120.24141693115234
2024-03-27,124.89767456054688
2024-03-28,126.10088348388672
2024-04-01,122.76519012451172
2024-04-02,121.2685317993164
2024-04-03,120.80876922607422
2024-04-04,119.84033966064453
2024-04-05,121.865234375
2024-04-08,123.94882202148438
2024-04-09,126.77584838867188
2024-04-10,120.08489227294922
2024-04-11,121.2000503540039
2024-04-12,119.1849365234375
2024-04-15,116.5829086303711
2024-04-16,114.44062805175781
2024-04-17,113.91239166259766
2024-04-18,113.9710922241211
2024-04-19,113.1689682006836
2024-04-22,115.98619842529297
2024-04-23,116.88615417480469
2024-04-24,117.04266357421875
2024-04-25,114.74388122558594
2024-04-26,113.70697021484375
2024-04-29,116.55355834960938
2024-04-30,113.34503936767578
2024-05-01,114.24498748779297
2024-05-02,115.59491729736328
2024-05-03,117.88392639160156
2024-05-06,117.25787353515625
2024-05-07,117.10135650634766
2024-05-08,115.52643585205078
2024-05-09,117.91326904296875
2024-05-10,118.94038391113281
2024-05-13,118.08935546875
2024-05-14,121.31743621826172
2024-05-15,122.44237518310547
2024-05-16,121.35655975341797
2024-05-17,121.46416473388672
2024-05-20,121.01419067382812
2024-05-21,120.79898834228516
2024-05-22,120.10445404052734
2024-05-23,116.0057601928711
2024-05-24,115.81990814208984
2024-05-28,114.42106628417969
2024-05-29,112.7385482788086
2024-05-30,113.76567077636719
2024-05-31,116.40682983398438
2024-06-03,115.1058120727539
2024-06-04,114.94930267333984
2024-06-05,113.78522491455078
2024-06-06,113.87327575683594
2024-06-07,111.99510192871094
2024-06-10,111.43753051757812
2024-06-11,111.08537292480469
2024-06-12,113.20809173583984
2024-06-13,114.52867126464844
2024-06-14,113.78522491455078
2024-06-17,112.66029357910156
2024-06-18,113.1493911743164
2024-06-20,112.82658386230469
2024-06-21,114.0199966430664
2024-06-24,115.45796966552734
2024-06-25,113.73632049560547
2024-06-26,113.15917205810547
2024-06-27,113.85370635986328
2024-06-28,115.71350860595703
2024-07-01,114.56596374511719
2024-07-02,115.80253601074219
2024-07-03,115.83221435546875
2024-07-05,115.54533386230469
2024-07-08,115.3969497680664
2024-07-09,114.79349517822266
2024-07-10,115.68383026123047
2024-07-11,123.48907470703125
2024-07-12,124.66629028320312
2024-07-15,125.69512176513672
2024-07-16,126.21942138671875
2024-07-17,127.69342041015625
2024-07-18,124.96306610107422
2024-07-19,123.864990234375
2024-07-22,124.48822021484375
2024-07-23,120.10581970214844
2024-07-24,114.32854461669922
2024-07-25,114.76382446289062
2024-07-26,117.6425552368164
2024-07-29,116.1586685180664
