,CVX
2021-06-07,93.5807113647461
2021-06-08,94.43184661865234
2021-06-09,93.60676574707031
2021-06-10,94.1539306640625
2021-06-11,93.71967315673828
2021-06-14,93.77178955078125
2021-06-15,95.79539489746094
2021-06-16,95.24821472167969
2021-06-17,92.99014282226562
2021-06-18,89.48140716552734
2021-06-21,92.10429382324219
2021-06-22,92.40824127197266
2021-06-23,92.29531860351562
2021-06-24,93.05094146728516
2021-06-25,93.18989562988281
2021-06-28,90.31514739990234
2021-06-29,90.11540985107422
2021-06-30,90.9665298461914
2021-07-01,92.24320983886719
2021-07-02,92.12163543701172
2021-07-06,90.31514739990234
2021-07-07,89.3945541381836
2021-07-08,89.10794830322266
2021-07-09,90.38463592529297
2021-07-12,90.56703186035156
2021-07-13,90.26305389404297
2021-07-14,88.56079864501953
2021-07-15,87.97889709472656
2021-07-16,85.65132141113281
2021-07-19,83.34111785888672
2021-07-20,83.83616638183594
2021-07-21,86.69351196289062
2021-07-22,85.82501983642578
2021-07-23,85.85975646972656
2021-07-26,87.6749267578125
2021-07-27,87.37964630126953
2021-07-28,87.87468719482422
2021-07-29,89.0818862915039
2021-07-30,88.42184448242188
2021-08-02,88.26551055908203
2021-08-03,89.10794830322266
2021-08-04,87.11041259765625
2021-08-05,87.91810607910156
2021-08-06,88.54341125488281
2021-08-09,87.06697082519531
2021-08-10,88.65632629394531
2021-08-11,89.32508087158203
2021-08-12,89.1426773071289
2021-08-13,88.55210876464844
2021-08-16,87.64886474609375
2021-08-17,87.48384094238281
2021-08-18,85.11609649658203
2021-08-19,82.99481201171875
2021-08-20,83.00358581542969
2021-08-23,85.14250946044922
2021-08-24,86.11953735351562
2021-08-25,86.70925903320312
2021-08-26,85.57380676269531
2021-08-27,86.82369995117188
2021-08-30,86.60365295410156
2021-08-31,85.17770385742188
2021-09-01,84.24468231201172
2021-09-02,86.00509643554688
2021-09-03,85.81146240234375
2021-09-07,85.43297576904297
2021-09-08,84.84321594238281
2021-09-09,84.49993133544922
2021-09-10,84.56155395507812
2021-09-13,86.23394775390625
2021-09-14,84.67597198486328
2021-09-15,86.47161102294922
2021-09-16,85.66183471679688
2021-09-17,85.16890716552734
2021-09-20,83.42610168457031
2021-09-21,83.48770141601562
2021-09-22,85.9434814453125
2021-09-23,88.07360076904297
2021-09-24,88.54888916015625
2021-09-27,90.635009765625
2021-09-28,90.97826385498047
2021-09-29,90.95186614990234
2021-09-30,89.29708862304688
2021-10-01,91.83207702636719
2021-10-04,92.17535400390625
2021-10-05,93.17879486083984
2021-10-06,92.3602066040039
2021-10-07,93.02037048339844
2021-10-08,95.10645294189453
2021-10-11,94.29666137695312
2021-10-12,94.31426239013672
2021-10-13,94.87760925292969
2021-10-14,95.7754135131836
2021-10-15,96.47957611083984
2021-10-18,96.43556213378906
2021-10-19,98.31920623779297
2021-10-20,99.60430908203125
2021-10-21,98.35440063476562
2021-10-22,99.28743743896484
2021-10-25,100.21165466308594
2021-10-26,100.43171691894531
2021-10-27,98.6448974609375
2021-10-28,99.56912231445312
2021-10-29,100.77500915527344
2021-11-01,100.81019592285156
2021-11-02,100.19405364990234
2021-11-03,99.47229766845703
2021-11-04,99.9123764038086
2021-11-05,100.99504089355469
2021-11-08,101.3559341430664
2021-11-09,102.1041030883789
2021-11-10,100.4757308959961
2021-11-11,100.48453521728516
2021-11-12,100.546142578125
2021-11-15,102.82585906982422
2021-11-16,103.23076629638672
2021-11-17,102.76776885986328
2021-11-18,101.90410614013672
2021-11-19,99.64253997802734
2021-11-22,101.42329406738281
2021-11-23,103.55131530761719
2021-11-24,104.34375
2021-11-26,101.9575424194336
2021-11-29,102.26025390625
2021-11-30,100.497314453125
2021-12-01,99.81172180175781
2021-12-02,102.51844787597656
2021-12-03,101.86849212646484
2021-12-06,103.4622573852539
2021-12-07,104.99373626708984
2021-12-08,105.46561431884766
2021-12-09,105.18962097167969
2021-12-10,105.36768341064453
2021-12-13,103.17733764648438
2021-12-14,103.4800796508789
2021-12-15,102.89242553710938
2021-12-16,103.85404205322266
2021-12-17,101.14727020263672
2021-12-20,101.1917953491211
2021-12-21,102.81230163574219
2021-12-22,103.39994049072266
2021-12-23,103.64926147460938
2021-12-27,105.76834869384766
2021-12-28,105.5635757446289
2021-12-29,105.02043914794922
2021-12-30,104.55744171142578
2021-12-31,104.4862060546875
2022-01-03,106.18685150146484
2022-01-04,108.11895751953125
2022-01-05,108.82238006591797
2022-01-06,109.74836730957031
2022-01-07,111.32433319091797
2022-01-10,111.39556884765625
2022-01-11,113.94204711914062
2022-01-12,113.3722152709961
2022-01-13,112.90030670166016
2022-01-14,114.82354736328125
2022-01-18,115.19750213623047
2022-01-19,114.77901458740234
2022-01-20,114.36943054199219
2022-01-21,112.99826049804688
2022-01-24,113.23866271972656
2022-01-25,118.05561828613281
2022-01-26,118.14466094970703
2022-01-27,120.53087615966797
2022-01-28,116.29265594482422
2022-01-31,116.93374633789062
2022-02-01,120.01444244384766
2022-02-02,120.56649780273438
2022-02-03,119.4891357421875
2022-02-04,120.98497009277344
2022-02-07,123.3622817993164
2022-02-08,121.48358154296875
2022-02-09,122.68560791015625
2022-02-10,121.1274185180664
2022-02-11,123.59380340576172
2022-02-14,121.68838500976562
2022-02-15,120.7976303100586
2022-02-16,120.83362579345703
2022-02-17,120.21282958984375
2022-02-18,120.0418472290039
2022-02-22,119.12413024902344
2022-02-23,121.95829772949219
2022-02-24,121.32847595214844
2022-02-25,126.30400085449219
2022-02-28,129.56100463867188
2022-03-01,134.7074432373047
2022-03-02,138.6842498779297
2022-03-03,140.55567932128906
2022-03-04,142.74203491210938
2022-03-07,145.7921142578125
2022-03-08,153.43080139160156
2022-03-09,149.59796142578125
2022-03-10,153.69175720214844
2022-03-11,153.7637176513672
2022-03-14,150.00282287597656
2022-03-15,142.4091339111328
2022-03-16,141.8962860107422
2022-03-17,144.3525848388672
2022-03-18,145.51318359375
2022-03-21,148.13140869140625
2022-03-22,147.6365966796875
2022-03-23,149.2290802001953
2022-03-24,149.62496948242188
2022-03-25,152.33314514160156
2022-03-28,149.66995239257812
2022-03-29,147.843505859375
2022-03-30,148.8871612548828
2022-03-31,146.50291442871094
2022-04-01,147.75352478027344
2022-04-04,147.8884735107422
2022-04-05,146.97972106933594
2022-04-06,148.2843780517578
2022-04-07,150.34475708007812
2022-04-08,152.89097595214844
2022-04-11,148.9591827392578
2022-04-12,152.06321716308594
2022-04-13,154.4564971923828
2022-04-14,154.38450622558594
2022-04-18,156.45391845703125
2022-04-19,154.60047912597656
2022-04-20,155.23028564453125
2022-04-21,148.0774383544922
2022-04-22,144.8114013671875
2022-04-25,141.6983642578125
2022-04-26,140.83462524414062
2022-04-27,140.57371520996094
2022-04-28,145.56716918945312
2022-04-29,140.96055603027344
2022-05-02,143.7317352294922
2022-05-03,146.19700622558594
2022-05-04,150.78561401367188
2022-05-05,149.58895874023438
2022-05-06,153.57479858398438
2022-05-09,143.2818603515625
2022-05-10,144.658447265625
2022-05-11,146.79983520507812
2022-05-12,148.1944122314453
2022-05-13,151.03753662109375
2022-05-16,155.66213989257812
2022-05-17,156.5798797607422
2022-05-18,152.45240783691406
2022-05-19,151.36387634277344
2022-05-20,152.23472595214844
2022-05-23,155.77252197265625
2022-05-24,156.60708618164062
2022-05-25,159.1198272705078
2022-05-26,160.19024658203125
2022-05-27,161.72329711914062
2022-05-31,158.4394989013672
2022-06-01,159.94534301757812
2022-06-02,159.655029296875
2022-06-03,161.10647583007812
2022-06-06,160.40794372558594
2022-06-07,163.46499633789062
2022-06-08,164.30865478515625
2022-06-09,161.03387451171875
2022-06-10,159.11074829101562
2022-06-13,151.79022216796875
2022-06-14,151.9897918701172
2022-06-15,149.00534057617188
2022-06-16,141.04071044921875
2022-06-17,134.60008239746094
2022-06-21,140.23336791992188
2022-06-22,134.137451171875
2022-06-23,129.20265197753906
2022-06-24,131.32534790039062
2022-06-27,133.8653106689453
2022-06-28,136.01519775390625
2022-06-29,133.33009338378906
2022-06-30,131.33441162109375
2022-07-01,132.90379333496094
2022-07-05,129.41128540039062
2022-07-06,127.7059097290039
2022-07-07,130.19143676757812
2022-07-08,129.5110626220703
2022-07-11,128.36810302734375
2022-07-12,126.01861572265625
2022-07-13,125.17498779296875
2022-07-14,123.31539154052734
2022-07-15,124.86656188964844
2022-07-18,126.61731719970703
2022-07-19,131.18020629882812
2022-07-20,132.912841796875
2022-07-21,131.8968505859375
2022-07-22,130.79922485351562
2022-07-25,134.6907958984375
2022-07-26,133.63853454589844
2022-07-27,135.39834594726562
2022-07-28,136.42343139648438
2022-07-29,148.5699005126953
2022-08-01,145.6035919189453
2022-08-02,144.36080932617188
2022-08-03,140.93186950683594
2022-08-04,137.10377502441406
2022-08-05,139.37159729003906
2022-08-08,139.1629638671875
2022-08-09,140.97723388671875
2022-08-10,141.3491668701172
2022-08-11,144.79623413085938
2022-08-12,145.0048828125
2022-08-15,142.2471923828125
2022-08-16,141.8843536376953
2022-08-17,143.05453491210938
2022-08-18,145.56268310546875
2022-08-19,144.34523010253906
2022-08-22,143.6220703125
2022-08-23,148.2813262939453
2022-08-24,149.3797607421875
2022-08-25,150.6887664794922
2022-08-26,149.58116149902344
2022-08-29,150.69793701171875
2022-08-30,147.02725219726562
2022-08-31,144.68389892578125
2022-09-01,142.3771514892578
2022-09-02,144.49168395996094
2022-09-06,143.8234405517578
2022-09-07,141.98355102539062
2022-09-08,142.75245666503906
2022-09-09,146.43228149414062
2022-09-12,148.74815368652344
2022-09-13,145.91966247558594
2022-09-14,149.45298767089844
2022-09-15,147.02725219726562
2022-09-16,143.21014404296875
2022-09-19,143.6220703125
2022-09-20,143.05455017089844
2022-09-21,141.89202880859375
2022-09-22,141.78219604492188
2022-09-23,132.51858520507812
2022-09-26,129.03103637695312
2022-09-27,129.08595275878906
2022-09-28,133.44309997558594
2022-09-29,132.51858520507812
2022-09-30,131.5116729736328
2022-10-03,138.88958740234375
2022-10-04,144.29029846191406
2022-10-05,145.11415100097656
2022-10-06,147.75953674316406
2022-10-07,146.48721313476562
2022-10-10,143.84176635742188
2022-10-11,143.86924743652344
2022-10-12,144.29945373535156
2022-10-13,151.29290771484375
2022-10-14,146.587890625
2022-10-17,147.65887451171875
2022-10-18,148.9495391845703
2022-10-19,153.78273010253906
2022-10-20,154.66148376464844
2022-10-21,158.53350830078125
2022-10-24,158.4785919189453
2022-10-25,160.12628173828125
2022-10-26,162.10348510742188
2022-10-27,162.84490966796875
2022-10-28,164.74888610839844
2022-10-31,165.59103393554688
2022-11-01,166.7993621826172
2022-11-02,163.39413452148438
2022-11-03,165.8015899658203
2022-11-04,167.8977813720703
2022-11-07,169.90245056152344
2022-11-08,169.65530395507812
2022-11-09,162.8723602294922
2022-11-10,165.9571990966797
2022-11-11,170.68051147460938
2022-11-14,170.76290893554688
2022-11-15,172.13595581054688
2022-11-16,169.33489990234375
2022-11-17,169.8145751953125
2022-11-18,168.79986572265625
2022-11-21,167.1855926513672
2022-11-22,171.4749755859375
2022-11-23,169.9529571533203
2022-11-25,169.45481872558594
2022-11-28,164.52890014648438
2022-11-29,166.99188232421875
2022-11-30,169.0950927734375
2022-12-01,168.33865356445312
2022-12-02,166.99188232421875
2022-12-05,162.86849975585938
2022-12-06,158.67132568359375
2022-12-07,159.1417999267578
2022-12-08,160.08270263671875
2022-12-09,154.97230529785156
2022-12-12,156.5865936279297
2022-12-13,160.07347106933594
2022-12-14,158.96652221679688
2022-12-15,157.77655029296875
2022-12-16,155.63645935058594
2022-12-19,156.70651245117188
2022-12-20,159.28016662597656
2022-12-21,161.15274047851562
2022-12-22,158.7359161376953
2022-12-23,163.64334106445312
2022-12-27,165.70045471191406
2022-12-28,163.2559356689453
2022-12-29,164.4920196533203
2022-12-30,165.57130432128906
2023-01-03,160.497802734375
2023-01-04,158.79124450683594
2023-01-05,161.65086364746094
2023-01-06,162.86849975585938
2023-01-09,161.5955047607422
2023-01-10,162.38882446289062
2023-01-11,161.61395263671875
2023-01-12,163.34820556640625
2023-01-13,163.79095458984375
2023-01-17,166.49374389648438
2023-01-18,163.48654174804688
2023-01-19,165.11927795410156
2023-01-20,166.87193298339844
2023-01-23,166.65057373046875
2023-01-24,166.80738830566406
2023-01-25,165.193115234375
2023-01-26,173.2276611328125
2023-01-27,165.53439331054688
2023-01-30,160.69151306152344
2023-01-31,160.52545166015625
2023-02-01,158.07174682617188
2023-02-02,155.9039764404297
2023-02-03,156.3098602294922
2023-02-06,156.48512268066406
2023-02-07,160.5900421142578
2023-02-08,156.8172149658203
2023-02-09,155.378173828125
2023-02-10,158.6344451904297
2023-02-13,157.74887084960938
2023-02-14,158.9573211669922
2023-02-15,157.28221130371094
2023-02-16,155.0115203857422
2023-02-17,151.54965209960938
2023-02-21,149.8280487060547
2023-02-22,149.22312927246094
2023-02-23,150.6934814453125
2023-02-24,151.14016723632812
2023-02-27,151.52175903320312
2023-02-28,149.61399841308594
2023-03-01,150.80516052246094
2023-03-02,151.27976989746094
2023-03-03,153.5132293701172
2023-03-06,154.6392822265625
2023-03-07,152.64776611328125
2023-03-08,151.67994689941406
2023-03-09,149.3720245361328
2023-03-10,148.59030151367188
2023-03-13,147.69692993164062
2023-03-14,149.6046600341797
2023-03-15,143.12767028808594
2023-03-16,143.58363342285156
2023-03-17,141.76895141601562
2023-03-20,143.853515625
2023-03-21,148.2552947998047
2023-03-22,145.24012756347656
2023-03-23,143.7976837158203
2023-03-24,145.23081970214844
2023-03-27,146.71046447753906
2023-03-28,148.42282104492188
2023-03-29,149.69773864746094
2023-03-30,151.12155151367188
2023-03-31,151.83816528320312
2023-04-03,158.15696716308594
2023-04-04,157.31011962890625
2023-04-05,158.0918426513672
2023-04-06,156.0165557861328
2023-04-10,156.6121826171875
2023-04-11,157.47764587402344
2023-04-12,158.0360107421875
2023-04-13,160.14846801757812
2023-04-14,160.4741973876953
2023-04-17,159.05966186523438
2023-04-18,158.68743896484375
2023-04-19,158.83628845214844
2023-04-20,158.06393432617188
2023-04-21,157.38455200195312
2023-04-24,159.580810546875
2023-04-25,157.26358032226562
2023-04-26,154.4624481201172
2023-04-27,155.36512756347656
2023-04-28,156.88204956054688
2023-05-01,155.63502502441406
2023-05-02,148.93466186523438
2023-05-03,145.94740295410156
2023-05-04,145.37969970703125
2023-05-05,149.0928497314453
2023-05-08,148.50657653808594
2023-05-09,148.07846069335938
2023-05-10,146.1893310546875
2023-05-11,145.37969970703125
2023-05-12,145.75193786621094
2023-05-15,146.29171752929688
2023-05-16,142.85777282714844
2023-05-17,144.90512084960938
2023-05-18,144.72653198242188
2023-05-19,145.8730010986328
2023-05-22,143.25120544433594
2023-05-23,147.3953857421875
2023-05-24,147.7900390625
2023-05-25,145.24339294433594
2023-05-26,144.79234313964844
2023-05-30,143.89019775390625
2023-05-31,141.54090881347656
2023-06-01,142.9880828857422
2023-06-02,146.8409423828125
2023-06-05,146.13613891601562
2023-06-06,146.39926147460938
2023-06-07,150.1957244873047
2023-06-08,149.64129638671875
2023-06-09,149.28419494628906
2023-06-12,147.84645080566406
2023-06-13,148.95529174804688
2023-06-14,147.62088012695312
2023-06-15,148.73915100097656
2023-06-16,147.78062438964844
2023-06-20,144.4164581298828
2023-06-21,145.5441131591797
2023-06-22,143.4391326904297
2023-06-23,142.22689819335938
2023-06-26,144.72653198242188
2023-06-27,144.27549743652344
2023-06-28,145.58169555664062
2023-06-29,146.8221435546875
2023-06-30,147.865234375
2023-07-03,147.73367309570312
2023-07-05,146.88790893554688
2023-07-06,143.66468811035156
2023-07-07,144.9239044189453
2023-07-10,145.89183044433594
2023-07-11,148.5888214111328
2023-07-12,150.01718139648438
2023-07-13,148.0155792236328
2023-07-14,144.32247924804688
2023-07-17,144.19090270996094
2023-07-18,144.48223876953125
2023-07-19,145.3655548095703
2023-07-20,146.97247314453125
2023-07-21,149.1244659423828
2023-07-24,152.06576538085938
2023-07-25,152.76116943359375
2023-07-26,151.61471557617188
2023-07-27,150.03599548339844
2023-07-28,149.29360961914062
2023-07-31,153.7948760986328
2023-08-01,152.516845703125
2023-08-02,150.10174560546875
2023-08-03,150.0453643798828
2023-08-04,149.7070770263672
2023-08-07,150.25213623046875
2023-08-08,150.0265655517578
2023-08-09,150.2239227294922
2023-08-10,151.1354522705078
2023-08-11,154.2553253173828
2023-08-14,154.14256286621094
2023-08-15,149.64129638671875
2023-08-16,149.0680694580078
2023-08-17,151.56329345703125
2023-08-18,152.6543426513672
2023-08-21,152.14202880859375
2023-08-22,150.88966369628906
2023-08-23,151.08889770507812
2023-08-24,149.84603881835938
2023-08-25,150.96556091308594
2023-08-28,151.99972534179688
2023-08-29,151.76251220703125
2023-08-30,151.97125244140625
2023-08-31,152.84410095214844
2023-09-01,155.880126953125
2023-09-05,157.92942810058594
2023-09-06,158.09071350097656
2023-09-07,158.10020446777344
2023-09-08,158.64100646972656
2023-09-11,155.36778259277344
2023-09-12,158.26148986816406
2023-09-13,157.68275451660156
2023-09-14,158.65994262695312
2023-09-15,157.9673614501953
2023-09-18,158.6504669189453
2023-09-19,158.63150024414062
2023-09-20,158.1476287841797
2023-09-21,156.72450256347656
2023-09-22,157.75863647460938
2023-09-25,160.06411743164062
2023-09-26,159.20074462890625
2023-09-27,162.2747039794922
2023-09-28,161.8477783203125
2023-09-29,159.9787139892578
2023-10-02,158.00534057617188
2023-10-03,158.37533569335938
2023-10-04,154.68466186523438
2023-10-05,155.5006103515625
2023-10-06,153.9161834716797
2023-10-09,158.17608642578125
2023-10-10,158.00534057617188
2023-10-11,152.84410095214844
2023-10-12,152.9674530029297
2023-10-13,155.65240478515625
2023-10-16,156.9237518310547
2023-10-17,159.0015106201172
2023-10-18,160.26336669921875
2023-10-19,160.43414306640625
2023-10-20,158.28045654296875
2023-10-23,152.44561767578125
2023-10-24,148.6221466064453
2023-10-25,147.88211059570312
2023-10-26,146.81951904296875
2023-10-27,136.9525146484375
2023-10-30,138.60333251953125
2023-10-31,138.2617645263672
2023-11-01,136.60145568847656
2023-11-02,141.136474609375
2023-11-03,140.04542541503906
2023-11-06,139.4666748046875
2023-11-07,137.00942993164062
2023-11-08,135.1024169921875
2023-11-09,134.66598510742188
2023-11-10,135.6242218017578
2023-11-13,136.6204376220703
2023-11-14,137.61660766601562
2023-11-15,138.10047912597656
2023-11-16,135.91465759277344
2023-11-17,138.49356079101562
2023-11-20,138.41685485839844
2023-11-21,138.0908966064453
2023-11-22,138.36892700195312
2023-11-24,138.91537475585938
2023-11-27,138.39768981933594
2023-11-28,139.5001678466797
2023-11-29,137.9662628173828
2023-11-30,137.66908264160156
2023-12-01,138.82908630371094
2023-12-04,138.8865966796875
2023-12-05,136.9596405029297
2023-12-06,136.64324951171875
2023-12-07,136.5377960205078
2023-12-08,138.3497314453125
2023-12-11,138.3881072998047
2023-12-12,136.614501953125
2023-12-13,138.63735961914062
2023-12-14,143.7376251220703
2023-12-15,143.1815948486328
2023-12-18,143.49794006347656
2023-12-19,145.37701416015625
2023-12-20,144.04440307617188
2023-12-21,144.4854278564453
2023-12-22,144.81137084960938
2023-12-26,146.1151885986328
2023-12-27,145.6358642578125
2023-12-28,143.58424377441406
2023-12-29,142.99942016601562
2024-01-02,143.30621337890625
2024-01-03,146.03851318359375
2024-01-04,144.43748474121094
2024-01-05,144.18821716308594
2024-01-08,143.3253936767578
2024-01-09,139.68234252929688
2024-01-10,138.53189086914062
2024-01-11,139.27967834472656
2024-01-12,141.1875
2024-01-16,137.75534057617188
2024-01-17,137.20887756347656
2024-01-18,135.96258544921875
2024-01-19,136.36524963378906
2024-01-22,136.6049041748047
2024-01-23,136.22142028808594
2024-01-24,138.93453979492188
2024-01-25,142.43380737304688
2024-01-26,142.98025512695312
2024-01-29,142.92274475097656
2024-01-30,143.91976928710938
2024-01-31,141.34088134765625
2024-02-01,141.78187561035156
2024-02-02,145.95220947265625
2024-02-05,146.03851318359375
2024-02-06,146.05767822265625
2024-02-07,145.8467559814453
2024-02-08,147.69705200195312
2024-02-09,144.80177307128906
2024-02-12,145.798828125
2024-02-13,144.3799591064453
2024-02-14,144.77301025390625
2024-02-15,149.6963653564453
2024-02-16,149.8611297607422
2024-02-20,149.25054931640625
2024-02-21,150.6461181640625
2024-02-22,150.63641357421875
2024-02-23,149.8901824951172
2024-02-26,149.6866455078125
2024-02-27,147.46728515625
2024-02-28,147.6417236328125
2024-02-29,147.3218994140625
2024-03-01,148.0972442626953
2024-03-04,144.28843688964844
2024-03-05,144.97653198242188
2024-03-06,143.75540161132812
2024-03-07,144.76332092285156
2024-03-08,145.25759887695312
2024-03-11,147.3122100830078
2024-03-12,147.2056121826172
2024-03-13,149.1439208984375
2024-03-14,150.89810180664062
2024-03-15,150.75271606445312
2024-03-18,150.61705017089844
2024-03-19,151.7897186279297
2024-03-20,149.78358459472656
2024-03-21,150.08401489257812
2024-03-22,149.8901824951172
2024-03-25,151.64434814453125
2024-03-26,150.4813690185547
2024-03-27,151.52806091308594
2024-03-28,152.8751983642578
2024-04-01,154.17385864257812
2024-04-02,154.85226440429688
2024-04-03,155.49191284179688
2024-04-04,155.73422241210938
2024-04-05,156.61614990234375
2024-04-08,156.29632568359375
2024-04-09,157.00381469726562
2024-04-10,157.6531524658203
2024-04-11,156.89720153808594
2024-04-12,154.0575714111328
2024-04-15,152.7298126220703
2024-04-16,151.46022033691406
2024-04-17,151.57650756835938
2024-04-18,152.71043395996094
2024-04-19,155.0654754638672
2024-04-22,156.92628479003906
2024-04-23,157.8275909423828
2024-04-24,158.52540588378906
2024-04-25,160.1826629638672
2024-04-26,160.77383422851562
2024-04-29,161.20028686523438
2024-04-30,156.29632568359375
2024-05-01,154.7069091796875
2024-05-02,155.77296447753906
2024-05-03,155.3077850341797
2024-05-06,157.2945556640625
2024-05-07,157.6531524658203
2024-05-08,157.5271453857422
2024-05-09,160.34739685058594
2024-05-10,160.7060089111328
2024-05-13,159.45579528808594
2024-05-14,158.5641632080078
2024-05-15,158.02142333984375
2024-05-16,157.69837951660156
2024-05-17,159.2451171875
2024-05-20,157.74732971191406
2024-05-21,156.60195922851562
2024-05-22,154.2524871826172
2024-05-23,153.63575744628906
2024-05-24,154.4287109375
2024-05-28,155.6915283203125
2024-05-29,153.59658813476562
2024-05-30,154.92796325683594
2024-05-31,158.88290405273438
2024-06-03,154.14480590820312
2024-06-04,152.8428192138672
2024-06-05,151.71702575683594
2024-06-06,152.6470184326172
2024-06-07,152.7938690185547
2024-06-10,153.43997192382812
2024-06-11,153.1952362060547
2024-06-12,150.9730224609375
2024-06-13,149.6220703125
2024-06-14,149.35777282714844
2024-06-17,149.96470642089844
2024-06-18,150.1017608642578
2024-06-20,153.34207153320312
2024-06-21,152.0106964111328
2024-06-24,155.9558563232422
2024-06-25,155.12376403808594
2024-06-26,152.66659545898438
2024-06-27,153.02882385253906
2024-06-28,153.12669372558594
2024-07-01,153.224609375
2024-07-02,153.4497528076172
2024-07-03,153.4105987548828
2024-07-05,151.06112670898438
2024-07-08,151.08070373535156
2024-07-09,149.75912475585938
2024-07-10,151.86386108398438
2024-07-11,151.99111938476562
2024-07-12,152.3141632080078
2024-07-15,154.71258544921875
2024-07-16,154.4482879638672
2024-07-17,157.83541870117188
2024-07-18,158.5598602294922
2024-07-19,155.79920959472656
2024-07-22,153.68470764160156
2024-07-23,150.8457489013672
2024-07-24,151.80514526367188
2024-07-25,154.22311401367188
2024-07-26,154.5167999267578
2024-07-29,153.30291748046875
2024-07-30,156.21038818359375
2024-07-31,157.09144592285156
2024-08-01,149.40670776367188
2024-08-02,145.4224090576172
2024-08-05,141.6143035888672
2024-08-06,140.2144012451172
2024-08-07,139.41168212890625
2024-08-08,141.44789123535156
2024-08-09,141.93734741210938
2024-08-12,141.9667205810547
2024-08-13,141.11502075195312
2024-08-14,141.62408447265625
2024-08-15,143.70924377441406
2024-08-16,144.16934204101562
2024-08-19,145.3473358154297
2024-08-20,143.22894287109375
2024-08-21,143.8525848388672
2024-08-22,144.25843811035156
2024-08-23,146.1293487548828
2024-08-26,147.00047302246094
2024-08-27,145.4661102294922
2024-08-28,144.5257110595703
2024-08-29,145.93136596679688
2024-08-30,146.45602416992188
2024-09-03,143.19924926757812
2024-09-04,140.63540649414062
2024-09-05,139.50689697265625
2024-09-06,137.1608428955078
2024-09-09,138.88327026367188
2024-09-10,136.83416748046875
2024-09-11,136.4877166748047
2024-09-12,137.80429077148438
2024-09-13,139.1901397705078
2024-09-16,140.6551971435547
2024-09-17,141.9618682861328
2024-09-18,142.50631713867188
2024-09-19,143.52590942382812
2024-09-20,144.2089385986328
2024-09-23,146.05015563964844
2024-09-24,145.96107482910156
2024-09-25,142.51620483398438
2024-09-26,140.55621337890625
2024-09-27,144.0208740234375
2024-09-30,145.78289794921875
2024-10-01,148.1883544921875
2024-10-02,149.42572021484375
2024-10-03,149.7227020263672
2024-10-04,149.2178497314453
2024-10-07,149.59400939941406
2024-10-08,147.24794006347656
2024-10-09,148.13885498046875
2024-10-10,149.09906005859375
2024-10-11,149.89097595214844
2024-10-14,150.24734497070312
2024-10-15,146.2382354736328
2024-10-16,147.22813415527344
2024-10-17,149.67320251464844
2024-10-18,149.22775268554688
2024-10-21,149.3564453125
2024-10-22,149.39602661132812
2024-10-23,148.96046447753906
2024-10-24,148.93077087402344
2024-10-25,149.28713989257812
2024-10-28,149.01986694335938
2024-10-29,147.020263671875
2024-10-30,146.5550079345703
2024-10-31,147.31724548339844
2024-11-01,151.52432250976562
2024-11-04,152.4152374267578
2024-11-05,151.8608856201172
2024-11-06,156.1273651123047
2024-11-07,155.1869659423828
2024-11-08,155.3453369140625
2024-11-11,154.919677734375
2024-11-12,153.72189331054688
2024-11-13,157.1172637939453
2024-11-14,160.16616821289062
2024-11-15,159.79000854492188
2024-11-18,160.75999450683594
2024-11-19,159.60000610351562
2024-11-20,161.3300018310547
2024-11-21,161.6300048828125
2024-11-22,162.36000061035156
2024-11-25,160.36000061035156
2024-11-26,162.52999877929688
2024-11-27,162.11000061035156
2024-11-29,161.92999267578125
2024-12-02,162.2100067138672
2024-12-03,161.9199981689453
2024-12-04,158.32000732421875
2024-12-05,159.3300018310547
2024-12-06,155.24000549316406
2024-12-09,157.0800018310547
2024-12-10,157.0
2024-12-11,156.2100067138672
2024-12-12,154.7100067138672
2024-12-13,153.8699951171875
2024-12-16,149.36000061035156
2024-12-17,148.11000061035156
