,MCHP
2021-06-03,71.1373519897461
2021-06-04,72.85823059082031
2021-06-07,72.00951385498047
2021-06-08,71.55936431884766
2021-06-09,71.18423461914062
2021-06-10,71.94854736328125
2021-06-11,72.25334167480469
2021-06-14,73.03640747070312
2021-06-15,72.18770599365234
2021-06-16,71.45620727539062
2021-06-17,70.44336700439453
2021-06-18,68.28173828125
2021-06-21,69.2804946899414
2021-06-22,68.40364837646484
2021-06-23,68.67560577392578
2021-06-24,69.92288208007812
2021-06-25,69.75877380371094
2021-06-28,71.42339324951172
2021-06-29,71.6578369140625
2021-06-30,70.213623046875
2021-07-01,69.25706481933594
2021-07-02,69.51495361328125
2021-07-06,68.52086639404297
2021-07-07,67.2923355102539
2021-07-08,66.1247787475586
2021-07-09,67.53147888183594
2021-07-12,68.54901123046875
2021-07-13,67.4892807006836
2021-07-14,67.30640411376953
2021-07-15,64.45077514648438
2021-07-16,62.72053146362305
2021-07-19,61.88587951660156
2021-07-20,64.25384521484375
2021-07-21,65.95597839355469
2021-07-22,64.8868637084961
2021-07-23,65.28076171875
2021-07-26,65.36045837402344
2021-07-27,63.747432708740234
2021-07-28,64.65241241455078
2021-07-29,66.12945556640625
2021-07-30,67.1094741821289
2021-08-02,67.98632049560547
2021-08-03,68.84442138671875
2021-08-04,69.16796112060547
2021-08-05,70.23237609863281
2021-08-06,70.20890045166016
2021-08-09,70.10107421875
2021-08-10,70.56999206542969
2021-08-11,70.555908203125
2021-08-12,70.87476348876953
2021-08-13,71.07171630859375
2021-08-16,70.52778625488281
2021-08-17,68.31454467773438
2021-08-18,67.36736297607422
2021-08-19,67.84569549560547
2021-08-20,68.12317657470703
2021-08-23,69.55300903320312
2021-08-24,69.63297271728516
2021-08-25,71.23208618164062
2021-08-26,73.3438949584961
2021-08-27,74.96185302734375
2021-08-30,74.7878189086914
2021-08-31,74.01176452636719
2021-09-01,73.18870544433594
2021-09-02,73.4991226196289
2021-09-03,73.76250457763672
2021-09-07,73.38623046875
2021-09-08,72.56785583496094
2021-09-09,73.3580093383789
2021-09-10,74.06822204589844
2021-09-13,75.58269500732422
2021-09-14,75.55916595458984
2021-09-15,76.28350067138672
2021-09-16,76.71619415283203
2021-09-17,75.77083587646484
2021-09-20,73.61198425292969
2021-09-21,73.97885131835938
2021-09-22,75.95426940917969
2021-09-23,77.6850814819336
2021-09-24,77.74623107910156
2021-09-27,78.11308288574219
2021-09-28,74.47268676757812
2021-09-29,71.99404907226562
2021-09-30,72.19158172607422
2021-10-01,71.8247299194336
2021-10-04,68.96038055419922
2021-10-05,69.61886596679688
2021-10-06,69.49186706542969
2021-10-07,70.19737243652344
2021-10-08,68.73462677001953
2021-10-11,67.685791015625
2021-10-12,66.31240844726562
2021-10-13,66.08193969726562
2021-10-14,68.17964935302734
2021-10-15,68.46184539794922
2021-10-18,69.43072509765625
2021-10-19,70.40901184082031
2021-10-20,70.43722534179688
2021-10-21,71.50020599365234
2021-10-22,70.73822784423828
2021-10-25,71.30266571044922
2021-10-26,69.41190338134766
2021-10-27,68.076171875
2021-10-28,70.0139389038086
2021-10-29,69.69408416748047
2021-11-01,72.33739471435547
2021-11-02,74.10584259033203
2021-11-03,75.03710174560547
2021-11-04,78.00020599365234
2021-11-05,80.67171478271484
2021-11-08,79.176025390625
2021-11-09,78.00020599365234
2021-11-10,76.15650939941406
2021-11-11,78.54579162597656
2021-11-12,78.40469360351562
2021-11-15,78.27300262451172
2021-11-16,79.26070404052734
2021-11-17,77.94377136230469
2021-11-18,78.58711242675781
2021-11-19,77.99282836914062
2021-11-22,78.00225067138672
2021-11-23,78.58711242675781
2021-11-24,79.1530990600586
2021-11-26,75.5307846069336
2021-11-29,79.61532592773438
2021-11-30,78.7003173828125
2021-12-01,79.68135070800781
2021-12-02,79.46438598632812
2021-12-03,80.43598937988281
2021-12-06,79.19081115722656
2021-12-07,83.85076904296875
2021-12-08,82.38862609863281
2021-12-09,81.71890258789062
2021-12-10,82.19055938720703
2021-12-13,80.33223724365234
2021-12-14,80.0775375366211
2021-12-15,82.95464324951172
2021-12-16,79.73794555664062
2021-12-17,79.57756805419922
2021-12-20,77.91736602783203
2021-12-21,80.50202941894531
2021-12-22,81.47364044189453
2021-12-23,82.00187683105469
2021-12-27,84.28469848632812
2021-12-28,83.0395278930664
2021-12-29,83.23760223388672
2021-12-30,82.14339447021484
2021-12-31,82.12451171875
2022-01-03,83.01123046875
2022-01-04,82.51127624511719
2022-01-05,79.72850036621094
2022-01-06,80.46431732177734
2022-01-07,77.28533935546875
2022-01-10,78.22865295410156
2022-01-11,79.81341552734375
2022-01-12,80.39826965332031
2022-01-13,78.94556427001953
2022-01-14,79.51156616210938
2022-01-18,74.83273315429688
2022-01-19,72.3141098022461
2022-01-20,69.7765884399414
2022-01-21,69.17288208007812
2022-01-24,70.60670471191406
2022-01-25,68.42767333984375
2022-01-26,70.17279052734375
2022-01-27,67.01270294189453
2022-01-28,68.12580108642578
2022-01-31,73.08760833740234
2022-02-01,73.85169982910156
2022-02-02,74.55917358398438
2022-02-03,69.96526336669922
2022-02-04,69.03137969970703
2022-02-07,69.47474670410156
2022-02-08,71.16326904296875
2022-02-09,73.98375701904297
2022-02-10,70.68217468261719
2022-02-11,67.28626251220703
2022-02-14,67.1541976928711
2022-02-15,70.72933959960938
2022-02-16,71.21986389160156
2022-02-17,67.13532257080078
2022-02-18,67.95230102539062
2022-02-22,67.96178436279297
2022-02-23,66.5512466430664
2022-02-24,67.46004486083984
2022-02-25,68.3025894165039
2022-02-28,66.57964324951172
2022-03-01,64.27921295166016
2022-03-02,66.0210952758789
2022-03-03,65.3584213256836
2022-03-04,64.14668273925781
2022-03-07,61.66640090942383
2022-03-08,64.87561798095703
2022-03-09,67.10029602050781
2022-03-10,66.12523651123047
2022-03-11,65.3584213256836
2022-03-14,64.4969482421875
2022-03-15,67.80084991455078
2022-03-16,70.7639389038086
2022-03-17,71.3982162475586
2022-03-18,73.16850280761719
2022-03-21,72.48688507080078
2022-03-22,72.31649780273438
2022-03-23,69.83618927001953
2022-03-24,73.5376968383789
2022-03-25,73.04542541503906
2022-03-28,73.31995391845703
2022-03-29,75.52571868896484
2022-03-30,72.31649780273438
2022-03-31,71.13313293457031
2022-04-01,70.0255355834961
2022-04-04,70.4136734008789
2022-04-05,66.3524398803711
2022-04-06,64.63894653320312
2022-04-07,64.55375671386719
2022-04-08,62.783477783203125
2022-04-11,62.300655364990234
2022-04-12,61.97880554199219
2022-04-13,63.20000457763672
2022-04-14,61.742122650146484
2022-04-18,63.65441131591797
2022-04-19,65.22588348388672
2022-04-20,65.46256256103516
2022-04-21,64.0141372680664
2022-04-22,62.54680633544922
2022-04-25,64.46854400634766
2022-04-26,61.694786071777344
2022-04-27,60.956390380859375
2022-04-28,64.54428100585938
2022-04-29,61.72319412231445
2022-05-02,64.24134826660156
2022-05-03,64.55375671386719
2022-05-04,66.92990112304688
2022-05-05,64.46854400634766
2022-05-06,63.95735549926758
2022-05-09,60.880645751953125
2022-05-10,64.61055755615234
2022-05-11,61.1173210144043
2022-05-12,61.94092559814453
2022-05-13,63.455604553222656
2022-05-16,62.414268493652344
2022-05-17,65.5098876953125
2022-05-18,62.613059997558594
2022-05-19,62.751861572265625
2022-05-20,63.3792724609375
2022-05-23,63.692989349365234
2022-05-24,63.78805923461914
2022-05-25,64.70068359375
2022-05-26,66.6019515991211
2022-05-27,69.19721221923828
2022-05-31,69.06412506103516
2022-06-01,67.64767456054688
2022-06-02,69.70105743408203
2022-06-03,67.72370910644531
2022-06-06,66.76358032226562
2022-06-07,67.19136810302734
2022-06-08,65.50872802734375
2022-06-09,63.34124755859375
2022-06-10,60.98366928100586
2022-06-13,57.01948928833008
2022-06-14,57.941612243652344
2022-06-15,58.51199722290039
2022-06-16,54.3101692199707
2022-06-17,54.7569694519043
2022-06-21,56.42058563232422
2022-06-22,56.049835205078125
2022-06-23,55.05166244506836
2022-06-24,57.58988571166992
2022-06-27,57.67543411254883
2022-06-28,56.515655517578125
2022-06-29,55.18475341796875
2022-06-30,55.21327590942383
2022-07-01,53.38804626464844
2022-07-05,53.3690299987793
2022-07-06,53.378536224365234
2022-07-07,55.85020446777344
2022-07-08,56.515655517578125
2022-07-11,55.96427917480469
2022-07-12,56.277992248535156
2022-07-13,56.411075592041016
2022-07-14,57.922603607177734
2022-07-15,59.30103302001953
2022-07-18,58.70212936401367
2022-07-19,61.33539581298828
2022-07-20,62.3145637512207
2022-07-21,62.93247604370117
2022-07-22,61.525535583496094
2022-07-25,61.411460876464844
2022-07-26,60.35625076293945
2022-07-27,63.3792724609375
2022-07-28,64.04473114013672
2022-07-29,65.46119689941406
2022-08-01,65.74638366699219
2022-08-02,65.8509521484375
2022-08-03,69.60600280761719
2022-08-04,69.16869354248047
2022-08-05,67.93285369873047
2022-08-08,67.40050506591797
2022-08-09,64.64363861083984
2022-08-10,67.20087432861328
2022-08-11,67.84730529785156
2022-08-12,70.07179260253906
2022-08-15,70.61366271972656
2022-08-16,70.43304443359375
2022-08-17,68.15149688720703
2022-08-18,69.39350891113281
2022-08-19,67.62739562988281
2022-08-22,65.00210571289062
2022-08-23,65.98540496826172
2022-08-24,65.4126205444336
2022-08-25,67.37920379638672
2022-08-26,62.968719482421875
2022-08-29,61.775394439697266
2022-08-30,62.1381721496582
2022-08-31,62.29091262817383
2022-09-01,61.98542404174805
2022-09-02,61.574920654296875
2022-09-06,60.85893249511719
2022-09-07,62.08089065551758
2022-09-08,62.75868606567383
2022-09-09,63.923362731933594
2022-09-12,64.36249542236328
2022-09-13,60.29568862915039
2022-09-14,62.71096420288086
2022-09-15,61.67039108276367
2022-09-16,62.72050094604492
2022-09-19,63.856529235839844
2022-09-20,62.40547180175781
2022-09-21,61.79449462890625
2022-09-22,60.43888854980469
2022-09-23,59.360130310058594
2022-09-26,58.67278289794922
2022-09-27,59.675167083740234
2022-09-28,61.002140045166016
2022-09-29,59.17875671386719
2022-09-30,58.26227569580078
2022-10-03,60.77302169799805
2022-10-04,63.675148010253906
2022-10-05,64.3338623046875
2022-10-06,64.07611083984375
2022-10-07,60.925758361816406
2022-10-10,58.45322036743164
2022-10-11,56.849403381347656
2022-10-12,55.21695327758789
2022-10-13,56.7443962097168
2022-10-14,54.710994720458984
2022-10-17,56.26706314086914
2022-10-18,56.58210372924805
2022-10-19,56.62983703613281
2022-10-20,56.57255172729492
2022-10-21,59.045101165771484
2022-10-24,59.598793029785156
2022-10-25,61.55582809448242
2022-10-26,59.732452392578125
2022-10-27,58.4627685546875
2022-10-28,60.142948150634766
2022-10-31,58.940086364746094
2022-11-01,59.5319709777832
2022-11-02,57.88997268676758
2022-11-03,56.763484954833984
2022-11-04,60.96395492553711
2022-11-07,62.5582160949707
2022-11-08,64.68708801269531
2022-11-09,63.48422622680664
2022-11-10,70.56773376464844
2022-11-11,72.39110565185547
2022-11-14,71.4937515258789
2022-11-15,73.45077514648438
2022-11-16,70.30042266845703
2022-11-17,70.44361877441406
2022-11-18,70.80638885498047
2022-11-21,69.27983093261719
2022-11-22,72.0893783569336
2022-11-23,73.47018432617188
2022-11-25,72.5592269897461
2022-11-28,71.28392028808594
2022-11-29,71.16883850097656
2022-11-30,75.93453979492188
2022-12-01,75.10031127929688
2022-12-02,74.13182067871094
2022-12-05,73.43182373046875
2022-12-06,72.051025390625
2022-12-07,72.1373291015625
2022-12-08,73.66195678710938
2022-12-09,72.76060485839844
2022-12-12,74.15100860595703
2022-12-13,74.22771453857422
2022-12-14,72.98114013671875
2022-12-15,69.72091674804688
2022-12-16,69.68256378173828
2022-12-19,68.54148864746094
2022-12-20,68.29217529296875
2022-12-21,69.96063232421875
2022-12-22,67.03604125976562
2022-12-23,67.05520629882812
2022-12-27,66.19219970703125
2022-12-28,65.07990264892578
2022-12-29,67.55382537841797
2022-12-30,67.362060546875
2023-01-03,66.25931549072266
2023-01-04,67.87985229492188
2023-01-05,66.25931549072266
2023-01-06,69.77845001220703
2023-01-09,70.76612091064453
2023-01-10,72.34827423095703
2023-01-11,72.30033874511719
2023-01-12,72.14691162109375
2023-01-13,71.84008026123047
2023-01-17,71.42774200439453
2023-01-18,70.86200714111328
2023-01-19,68.80038452148438
2023-01-20,70.57433319091797
2023-01-23,73.17292785644531
2023-01-24,72.60718536376953
2023-01-25,73.00031280517578
2023-01-26,75.04275512695312
2023-01-27,74.48660278320312
2023-01-30,72.5688247680664
2023-01-31,74.42908477783203
2023-02-01,77.82354736328125
2023-02-02,81.05500030517578
2023-02-03,81.83171081542969
2023-02-06,80.99746704101562
2023-02-07,82.96319580078125
2023-02-08,81.30431365966797
2023-02-09,81.40020751953125
2023-02-10,79.204345703125
2023-02-13,80.86322784423828
2023-02-14,81.39060974121094
2023-02-15,82.37828063964844
2023-02-16,81.16049194335938
2023-02-17,80.18596649169922
2023-02-21,77.69188690185547
2023-02-22,76.82522583007812
2023-02-23,78.192626953125
2023-02-24,76.72891998291016
2023-02-27,77.63411712646484
2023-02-28,78.02892303466797
2023-03-01,77.7881851196289
2023-03-02,78.04818725585938
2023-03-03,79.540771484375
2023-03-06,78.93412017822266
2023-03-07,79.06892395019531
2023-03-08,81.38966369628906
2023-03-09,80.17633819580078
2023-03-10,78.54891967773438
2023-03-13,78.26966857910156
2023-03-14,80.15707397460938
2023-03-15,77.5281982421875
2023-03-16,79.20374298095703
2023-03-17,77.72077178955078
2023-03-20,79.24225616455078
2023-03-21,79.24225616455078
2023-03-22,77.58596801757812
2023-03-23,79.25189208984375
2023-03-24,76.48818969726562
2023-03-27,74.67780303955078
2023-03-28,74.97632598876953
2023-03-29,77.8748550415039
2023-03-30,79.71410369873047
2023-03-31,80.67707824707031
2023-04-03,79.64669799804688
2023-04-04,78.6163330078125
2023-04-05,76.5748519897461
2023-04-06,75.78522491455078
2023-04-10,77.56670379638672
2023-04-11,77.56670379638672
2023-04-12,76.29560089111328
2023-04-13,77.16226196289062
2023-04-14,76.58448028564453
2023-04-17,77.55707550048828
2023-04-18,77.77854919433594
2023-04-19,76.44003295898438
2023-04-20,74.6296615600586
2023-04-21,73.95559692382812
2023-04-24,74.40818786621094
2023-04-25,71.61559295654297
2023-04-26,71.36521911621094
2023-04-27,69.14077758789062
2023-04-28,70.28669738769531
2023-05-01,72.58817291259766
2023-05-02,73.30077362060547
2023-05-03,73.42597198486328
2023-05-04,73.21410369873047
2023-05-05,72.39559173583984
2023-05-08,71.51927947998047
2023-05-09,70.0170669555664
2023-05-10,71.4229965209961
2023-05-11,70.44078063964844
2023-05-12,71.07633209228516
2023-05-15,72.58817291259766
2023-05-16,71.30743408203125
2023-05-17,73.76299285888672
2023-05-18,75.4000473022461
2023-05-19,75.35455322265625
2023-05-22,76.63191986083984
2023-05-23,75.11264038085938
2023-05-24,71.2418441772461
2023-05-25,71.74504089355469
2023-05-26,75.79003143310547
2023-05-30,74.36750030517578
2023-05-31,72.82887268066406
2023-06-01,74.18365478515625
2023-06-02,74.70619201660156
2023-06-05,72.83853912353516
2023-06-06,74.99650573730469
2023-06-07,78.37376403808594
2023-06-08,78.14152526855469
2023-06-09,77.48348999023438
2023-06-12,80.24142456054688
2023-06-13,82.9413070678711
2023-06-14,83.84124755859375
2023-06-15,82.61228942871094
2023-06-16,82.72840118408203
2023-06-20,81.6639404296875
2023-06-21,80.2801284790039
2023-06-22,80.43495178222656
2023-06-23,79.3221206665039
2023-06-26,80.16400909423828
2023-06-27,83.97672271728516
2023-06-28,83.10580444335938
2023-06-29,84.17028045654297
2023-06-30,86.69596099853516
2023-07-03,87.76044464111328
2023-07-05,85.57343292236328
2023-07-06,84.08316802978516
2023-07-07,83.82190704345703
2023-07-10,86.0185775756836
2023-07-11,85.53472900390625
2023-07-12,87.77977752685547
2023-07-13,89.3764877319336
2023-07-14,86.82176971435547
2023-07-17,89.20230102539062
2023-07-18,90.32481384277344
2023-07-19,88.76683044433594
2023-07-20,85.38956451416016
2023-07-21,86.82176971435547
2023-07-24,85.99923706054688
2023-07-25,87.90557861328125
2023-07-26,85.4766616821289
2023-07-27,87.50883483886719
2023-07-28,90.09259033203125
2023-07-31,90.90543365478516
2023-08-01,90.3344955444336
2023-08-02,87.35400390625
2023-08-03,86.62821960449219
2023-08-04,80.76396942138672
2023-08-07,82.07036590576172
2023-08-08,81.79940795898438
2023-08-09,81.34458923339844
2023-08-10,80.61882781982422
2023-08-11,79.1285629272461
2023-08-14,80.35755157470703
2023-08-15,78.27700805664062
2023-08-16,77.19318389892578
2023-08-17,76.5448226928711
2023-08-18,76.84481048583984
2023-08-21,78.3233413696289
2023-08-22,78.04124450683594
2023-08-23,78.39142608642578
2023-08-24,75.63863372802734
2023-08-25,77.2047119140625
2023-08-28,78.099609375
2023-08-29,79.7337875366211
2023-08-30,79.75323486328125
2023-08-31,79.60733032226562
2023-09-01,80.04505920410156
2023-09-05,79.3349609375
2023-09-06,78.84860229492188
2023-09-07,76.94207763671875
2023-09-08,76.63080596923828
2023-09-11,77.29226684570312
2023-09-12,76.23199462890625
2023-09-13,76.52381134033203
2023-09-14,77.84671020507812
2023-09-15,75.5121841430664
2023-09-18,75.82345581054688
2023-09-19,75.65808868408203
2023-09-20,74.62699890136719
2023-09-21,74.0141830444336
2023-09-22,74.97718048095703
2023-09-25,75.31763458251953
2023-09-26,73.97528839111328
2023-09-27,74.41300964355469
2023-09-28,76.46544647216797
2023-09-29,75.92073059082031
2023-10-02,76.23199462890625
2023-10-03,74.65618896484375
2023-10-04,75.64836120605469
2023-10-05,75.23982238769531
2023-10-06,77.37008666992188
2023-10-09,77.26307678222656
2023-10-10,78.57624053955078
2023-10-11,79.01397705078125
2023-10-12,78.31361389160156
2023-10-13,75.3468246459961
2023-10-16,76.7961654663086
2023-10-17,76.75727081298828
2023-10-18,75.86235809326172
2023-10-19,74.69509887695312
2023-10-20,73.30411529541016
2023-10-23,72.3605728149414
2023-10-24,73.95582580566406
2023-10-25,69.43268585205078
2023-10-26,70.77503967285156
2023-10-27,70.28868103027344
2023-10-30,68.73233795166016
2023-10-31,69.34514617919922
2023-11-01,69.10197448730469
2023-11-02,71.59212493896484
2023-11-03,74.34491729736328
2023-11-06,73.0706558227539
2023-11-07,73.25547790527344
2023-11-08,73.30411529541016
2023-11-09,71.68939971923828
2023-11-10,75.44408416748047
2023-11-13,74.52973175048828
2023-11-14,79.06260681152344
2023-11-15,80.24932098388672
2023-11-16,79.91859436035156
2023-11-17,81.25122833251953
2023-11-20,82.39903259277344
2023-11-21,80.67715454101562
2023-11-22,80.62826538085938
2023-11-24,81.41049194335938
2023-11-27,79.94380950927734
2023-11-28,80.00248718261719
2023-11-29,81.13671112060547
2023-11-30,81.58650207519531
2023-12-01,82.77940368652344
2023-12-04,82.61316680908203
2023-12-05,81.69404602050781
2023-12-06,81.76248931884766
2023-12-07,83.90383911132812
2023-12-08,84.16785430908203
2023-12-11,86.93498992919922
2023-12-12,87.24787902832031
2023-12-13,87.86388397216797
2023-12-14,90.89501953125
2023-12-15,90.15190124511719
2023-12-18,89.28166961669922
2023-12-19,89.35989379882812
2023-12-20,86.5829849243164
2023-12-21,87.88343811035156
2023-12-22,88.18655395507812
2023-12-26,89.28166961669922
2023-12-27,89.09589385986328
2023-12-28,88.82211303710938
2023-12-29,88.17676544189453
2024-01-02,84.63719177246094
2024-01-03,82.69139099121094
2024-01-04,81.5473861694336
2024-01-05,82.124267578125
2024-01-08,83.73762512207031
2024-01-09,83.44428253173828
2024-01-10,83.54206085205078
2024-01-11,83.79629516601562
2024-01-12,83.51273345947266
2024-01-16,83.26829528808594
2024-01-17,81.48870849609375
2024-01-18,84.24607849121094
2024-01-19,87.45320892333984
2024-01-22,88.72433471679688
2024-01-23,89.94656372070312
2024-01-24,88.54833221435547
2024-01-25,87.6585464477539
2024-01-26,84.98918914794922
2024-01-29,85.29230499267578
2024-01-30,84.0505142211914
2024-01-31,83.287841796875
2024-02-01,83.74739837646484
2024-02-02,82.41761779785156
2024-02-05,83.5616226196289
2024-02-06,81.40071105957031
2024-02-07,81.45938110351562
2024-02-08,82.47628021240234
2024-02-09,83.54206085205078
2024-02-12,82.08515930175781
2024-02-13,78.87802124023438
2024-02-14,78.79002380371094
2024-02-15,80.67715454101562
2024-02-16,79.79714965820312
2024-02-20,80.56959533691406
2024-02-21,81.6256103515625
2024-02-22,82.48089599609375
2024-02-23,81.4388198852539
2024-02-26,81.497802734375
2024-02-27,81.5371322631836
2024-02-28,80.78997802734375
2024-02-29,82.71683502197266
2024-03-01,85.52845001220703
2024-03-04,85.44981384277344
2024-03-05,84.19145965576172
2024-03-06,86.32475280761719
2024-03-07,91.76121520996094
2024-03-08,87.33732604980469
2024-03-11,89.03807067871094
2024-03-12,90.41439056396484
2024-03-13,89.00858306884766
2024-03-14,87.4749755859375
2024-03-15,87.14071655273438
2024-03-18,86.5901870727539
2024-03-19,85.80371856689453
2024-03-20,86.84577941894531
2024-03-21,87.36683654785156
2024-03-22,86.55086517333984
2024-03-25,86.16746520996094
2024-03-26,84.78130340576172
2024-03-27,87.6814193725586
2024-03-28,88.19261932373047
2024-04-01,88.22210693359375
2024-04-02,86.49188232421875
2024-04-03,86.64917755126953
2024-04-04,84.80097198486328
2024-04-05,86.08881378173828
2024-04-08,87.64208984375
2024-04-09,90.11946868896484
2024-04-10,86.60001373291016
2024-04-11,87.76988983154297
2024-04-12,84.19145965576172
2024-04-15,84.25045013427734
2024-04-16,84.47654724121094
2024-04-17,83.63109588623047
2024-04-18,82.78564453125
2024-04-19,80.2984390258789
2024-04-22,82.11714935302734
2024-04-23,84.73216247558594
2024-04-24,89.1462173461914
2024-04-25,90.65032958984375
2024-04-26,92.0168228149414
2024-04-29,91.60391998291016
2024-04-30,90.42422485351562
2024-05-01,87.28817749023438
2024-05-02,87.94685363769531
2024-05-03,89.81470489501953
2024-05-06,92.17411804199219
2024-05-07,90.50286865234375
2024-05-08,90.43405151367188
2024-05-09,89.93267822265625
2024-05-10,89.95233917236328
2024-05-13,90.97474670410156
2024-05-14,92.27243041992188
2024-05-15,93.74705505371094
2024-05-16,92.64599609375
2024-05-17,92.7344741821289
2024-05-20,94.82843780517578
2024-05-21,94.6032485961914
2024-05-22,98.26766204833984
2024-05-23,96.93424987792969
2024-05-24,97.02315521240234
2024-05-28,97.60590362548828
2024-05-29,94.38594818115234
2024-05-30,95.14649200439453
2024-05-31,96.03543853759766
2024-06-03,94.4452133178711
2024-06-04,92.8451156616211
2024-06-05,93.14143371582031
2024-06-06,92.21298217773438
2024-06-07,91.70924377441406
2024-06-10,93.14143371582031
2024-06-11,92.38088989257812
2024-06-12,93.35872650146484
2024-06-13,91.66973114013672
2024-06-14,90.22766876220703
2024-06-17,89.90172576904297
2024-06-18,92.30186462402344
2024-06-20,87.92630004882812
2024-06-21,90.45484924316406
2024-06-24,88.08433532714844
2024-06-25,88.05470275878906
2024-06-26,88.94364929199219
2024-06-27,88.33126068115234
2024-06-28,90.3758316040039
2024-07-01,90.4647216796875
2024-07-02,90.92894744873047
2024-07-03,92.4302749633789
2024-07-05,91.00797271728516
2024-07-08,92.11421203613281
2024-07-09,91.20550537109375
2024-07-10,94.80078887939453
2024-07-11,90.95858001708984
2024-07-12,91.4721908569336
2024-07-15,90.95858001708984
2024-07-16,93.6451644897461
2024-07-17,90.39558410644531
2024-07-18,90.39558410644531
2024-07-19,87.67936706542969
2024-07-22,91.97593688964844
2024-07-23,88.60782623291016
2024-07-24,85.50640106201172
2024-07-25,83.98532104492188
2024-07-26,85.76321411132812
2024-07-29,86.87931823730469
2024-07-30,85.47676849365234
2024-07-31,87.68924713134766
2024-08-01,83.33343505859375
2024-08-02,74.50326538085938
2024-08-05,72.95256042480469
2024-08-06,73.75260925292969
2024-08-07,71.11540985107422
2024-08-08,76.33053588867188
2024-08-09,75.1551513671875
2024-08-12,75.4811019897461
2024-08-13,78.16767883300781
2024-08-14,77.14046478271484
2024-08-15,80.3011474609375
2024-08-16,79.85668182373047
2024-08-19,81.02217864990234
2024-08-20,79.2936782836914
2024-08-21,81.79259490966797
2024-08-22,79.23422241210938
2024-08-23,81.23046875
2024-08-26,79.75066375732422
2024-08-27,80.38628387451172
2024-08-28,78.85681915283203
2024-08-29,80.42601776123047
2024-08-30,81.59793853759766
2024-09-03,75.8773422241211
2024-09-04,76.3639907836914
2024-09-05,76.22494506835938
2024-09-06,73.58314514160156
2024-09-09,74.89411926269531
2024-09-10,74.67562103271484
2024-09-11,76.92015838623047
2024-09-12,75.55953216552734
2024-09-13,77.08899688720703
2024-09-16,76.47323608398438
2024-09-17,76.47323608398438
2024-09-18,75.83761596679688
2024-09-19,78.29071807861328
2024-09-20,76.48316955566406
2024-09-23,76.53282165527344
2024-09-24,76.96981811523438
2024-09-25,75.58932495117188
2024-09-26,79.76058959960938
2024-09-27,80.0386734008789
2024-09-30,79.74073028564453
2024-10-01,76.95988464355469
2024-10-02,77.68489074707031
2024-10-03,76.80097961425781
2024-10-04,77.14859008789062
2024-10-07,75.92699432373047
2024-10-08,76.78111267089844
2024-10-09,77.65509796142578
2024-10-10,76.81090545654297
2024-10-11,77.44654083251953
2024-10-14,78.44962310791016
2024-10-15,74.71534729003906
2024-10-16,75.37083435058594
2024-10-17,76.05611419677734
2024-10-18,76.81090545654297
2024-10-21,74.66568756103516
2024-10-22,74.91397857666016
2024-10-23,74.75507354736328
2024-10-24,75.34103393554688
2024-10-25,75.76809692382812
2024-10-28,76.67186737060547
2024-10-29,78.50921630859375
2024-10-30,75.06295776367188
2024-10-31,72.86807250976562
2024-11-01,74.2982177734375
2024-11-04,73.9605484008789
2024-11-05,74.57630157470703
2024-11-06,73.24546813964844
2024-11-07,73.83142852783203
2024-11-08,72.37149810791016
2024-11-11,69.40194702148438
2024-11-12,66.839599609375
2024-11-13,66.13445281982422
2024-11-14,65.1512222290039
2024-11-15,62.429969787597656
2024-11-18,64.80361938476562
2024-11-19,64.43614959716797
2024-11-20,64.67451477050781
2024-11-21,66.05500030517578
2024-11-22,66.69000244140625
2024-11-25,69.8499984741211
2024-11-26,68.41000366210938
2024-11-27,67.87000274658203
2024-11-29,68.16999816894531
2024-12-02,70.30999755859375
2024-12-03,65.38999938964844
2024-12-04,61.63999938964844
2024-12-05,58.25
2024-12-06,59.290000915527344
2024-12-09,61.869998931884766
2024-12-10,61.91999816894531
2024-12-11,61.52000045776367
2024-12-12,61.5
2024-12-13,59.93000030517578
2024-12-16,59.08000183105469
2024-12-17,58.290000915527344
