,JBL
2021-06-02,55.88798141479492
2021-06-03,55.897850036621094
2021-06-04,57.05251693725586
2021-06-07,57.22028732299805
2021-06-08,56.93408966064453
2021-06-09,56.54920196533203
2021-06-10,56.588680267333984
2021-06-11,57.13145446777344
2021-06-14,56.687355041503906
2021-06-15,55.90772247314453
2021-06-16,55.81889343261719
2021-06-17,57.07225799560547
2021-06-18,54.9306755065918
2021-06-21,55.97679901123047
2021-06-22,56.19392013549805
2021-06-23,55.828765869140625
2021-06-24,56.79592514038086
2021-06-25,56.697227478027344
2021-06-28,57.47688293457031
2021-06-29,57.57557678222656
2021-06-30,57.35845184326172
2021-07-01,57.29924392700195
2021-07-02,57.615047454833984
2021-07-06,56.33208084106445
2021-07-07,56.726837158203125
2021-07-08,55.6609992980957
2021-07-09,57.13145446777344
2021-07-12,57.180809020996094
2021-07-13,56.33208084106445
2021-07-14,56.292598724365234
2021-07-15,55.453739166259766
2021-07-16,54.151039123535156
2021-07-19,52.897682189941406
2021-07-20,54.397762298583984
2021-07-21,55.730072021484375
2021-07-22,54.891212463378906
2021-07-23,56.19392013549805
2021-07-26,56.71697998046875
2021-07-27,56.14457702636719
2021-07-28,57.08212661743164
2021-07-29,58.16770935058594
2021-07-30,58.75985336303711
2021-08-02,58.355224609375
2021-08-03,59.22368621826172
2021-08-04,58.157840728759766
2021-08-05,58.21706008911133
2021-08-06,58.88814163208008
2021-08-09,58.47364807128906
2021-08-10,58.749977111816406
2021-08-11,59.559234619140625
2021-08-12,59.57899856567383
2021-08-13,59.91498947143555
2021-08-16,59.59876251220703
2021-08-17,58.66984558105469
2021-08-18,58.77854537963867
2021-08-19,57.56305694580078
2021-08-20,58.87737274169922
2021-08-23,59.02560043334961
2021-08-24,59.1837158203125
2021-08-25,59.984169006347656
2021-08-26,59.88534164428711
2021-08-27,61.219425201416016
2021-08-30,61.95069122314453
2021-08-31,61.05142593383789
2021-09-01,60.369571685791016
2021-09-02,60.75496292114258
2021-09-03,61.278717041015625
2021-09-07,62.21751403808594
2021-09-08,61.268829345703125
2021-09-09,61.268829345703125
2021-09-10,62.1977424621582
2021-09-13,62.10881042480469
2021-09-14,61.64435577392578
2021-09-15,62.07916259765625
2021-09-16,62.2076301574707
2021-09-17,60.17192459106445
2021-09-20,58.383262634277344
2021-09-21,57.91881561279297
2021-09-22,59.61852264404297
2021-09-23,60.75496292114258
2021-09-24,61.47636032104492
2021-09-27,61.62458419799805
2021-09-28,60.2213249206543
2021-09-29,56.555084228515625
2021-09-30,57.681636810302734
2021-10-01,58.69949722290039
2021-10-04,58.39315414428711
2021-10-05,60.32015609741211
2021-10-06,60.55731964111328
2021-10-07,62.03963088989258
2021-10-08,61.87163543701172
2021-10-11,62.58315658569336
2021-10-12,61.268829345703125
2021-10-13,60.537559509277344
2021-10-14,62.22739791870117
2021-10-15,61.62458419799805
2021-10-18,61.39729690551758
2021-10-19,61.04154586791992
2021-10-20,60.2213249206543
2021-10-21,61.89140319824219
2021-10-22,60.89331817626953
2021-10-25,61.48624038696289
2021-10-26,60.80437469482422
2021-10-27,59.78652572631836
2021-10-28,59.31217956542969
2021-10-29,59.25288391113281
2021-11-01,61.15024948120117
2021-11-02,61.69375991821289
2021-11-03,62.43491744995117
2021-11-04,63.15631103515625
2021-11-05,64.46075439453125
2021-11-08,63.452762603759766
2021-11-09,62.830196380615234
2021-11-10,62.90925216674805
2021-11-11,63.74923324584961
2021-11-12,63.60081481933594
2021-11-15,63.18526077270508
2021-11-16,63.887760162353516
2021-11-17,63.4622917175293
2021-11-18,62.937896728515625
2021-11-19,61.47353744506836
2021-11-22,61.59226608276367
2021-11-23,61.18659973144531
2021-11-24,61.305328369140625
2021-11-26,59.257205963134766
2021-11-29,60.28622055053711
2021-11-30,57.842315673828125
2021-12-01,57.64442443847656
2021-12-02,58.72290802001953
2021-12-03,58.3667106628418
2021-12-06,59.07910919189453
2021-12-07,61.68131637573242
2021-12-08,61.938568115234375
2021-12-09,61.067867279052734
2021-12-10,64.70899200439453
2021-12-13,63.35345458984375
2021-12-14,62.59159469604492
2021-12-15,63.10609436035156
2021-12-16,63.76901626586914
2021-12-17,64.8870849609375
2021-12-20,62.92799758911133
2021-12-21,66.29207611083984
2021-12-22,67.64762115478516
2021-12-23,69.07238006591797
2021-12-27,70.5466537475586
2021-12-28,69.97277069091797
2021-12-29,70.75442504882812
2021-12-30,69.32963562011719
2021-12-31,69.60667419433594
2022-01-03,69.71553039550781
2022-01-04,70.53677368164062
2022-01-05,69.25048828125
2022-01-06,69.4285888671875
2022-01-07,68.64694213867188
2022-01-10,68.30062866210938
2022-01-11,69.69573211669922
2022-01-12,69.50773620605469
2022-01-13,69.22079467773438
2022-01-14,69.97277069091797
2022-01-18,68.26105499267578
2022-01-19,66.14366149902344
2022-01-20,64.78813171386719
2022-01-21,63.04673767089844
2022-01-24,61.51310729980469
2022-01-25,59.54414367675781
2022-01-26,58.13914108276367
2022-01-27,57.6048469543457
2022-01-28,59.08900451660156
2022-01-31,60.84029769897461
2022-02-01,61.54279708862305
2022-02-02,62.31454849243164
2022-02-03,60.622623443603516
2022-02-04,59.979488372802734
2022-02-07,59.72223663330078
2022-02-08,61.0480842590332
2022-02-09,62.433284759521484
2022-02-10,61.27565002441406
2022-02-11,59.90033721923828
2022-02-14,59.83098220825195
2022-02-15,60.94061279296875
2022-02-16,60.58395004272461
2022-02-17,59.07802200317383
2022-02-18,59.0086669921875
2022-02-22,57.81977462768555
2022-02-23,56.67051696777344
2022-02-24,56.373287200927734
2022-02-25,58.81051254272461
2022-02-28,57.27486801147461
2022-03-01,54.66920852661133
2022-03-02,57.255043029785156
2022-03-03,56.50208282470703
2022-03-04,54.28282165527344
2022-03-07,52.11309051513672
2022-03-08,52.727359771728516
2022-03-09,55.1447639465332
2022-03-10,55.00606918334961
2022-03-11,55.12495040893555
2022-03-14,53.66856002807617
2022-03-15,55.29338073730469
2022-03-16,60.64339065551758
2022-03-17,61.53506088256836
2022-03-18,62.10969161987305
2022-03-21,61.85209655761719
2022-03-22,61.16848373413086
2022-03-23,60.48487091064453
2022-03-24,61.53506088256836
2022-03-25,61.87191390991211
2022-03-28,60.603759765625
2022-03-29,61.29728698730469
2022-03-30,59.93006134033203
2022-03-31,61.15857696533203
2022-04-01,61.227928161621094
2022-04-04,61.35673522949219
2022-04-05,59.325706481933594
2022-04-06,56.9281005859375
2022-04-07,56.9281005859375
2022-04-08,56.987552642822266
2022-04-11,56.28411865234375
2022-04-12,56.77949905395508
2022-04-13,57.71078872680664
2022-04-14,56.422828674316406
2022-04-18,57.00736618041992
2022-04-19,58.12689971923828
2022-04-20,59.04829406738281
2022-04-21,58.61237335205078
2022-04-22,56.9281005859375
2022-04-25,57.770240783691406
2022-04-26,56.11569595336914
2022-04-27,56.48226547241211
2022-04-28,58.84023666381836
2022-04-29,57.19560241699219
2022-05-02,57.55227279663086
2022-05-03,58.36467742919922
2022-05-04,59.83098220825195
2022-05-05,57.86931228637695
2022-05-06,57.55227279663086
2022-05-09,56.016624450683594
2022-05-10,57.28477478027344
2022-05-11,55.85810470581055
2022-05-12,55.759029388427734
2022-05-13,57.71356964111328
2022-05-16,57.36631774902344
2022-05-17,60.63050079345703
2022-05-18,57.931846618652344
2022-05-19,57.1182861328125
2022-05-20,56.99921798706055
2022-05-23,57.57466506958008
2022-05-24,56.18565368652344
2022-05-25,57.3365478515625
2022-05-26,59.29109191894531
2022-05-27,61.493675231933594
2022-05-31,61.037288665771484
2022-06-01,60.15426254272461
2022-06-02,61.702022552490234
2022-06-03,60.967830657958984
2022-06-06,61.751644134521484
2022-06-07,62.2774772644043
2022-06-08,61.21587371826172
2022-06-09,60.49159622192383
2022-06-10,58.894229888916016
2022-06-13,55.689579010009766
2022-06-14,56.800785064697266
2022-06-15,58.34854507446289
2022-06-16,52.60398483276367
2022-06-17,53.18934631347656
2022-06-21,54.00291061401367
2022-06-22,53.139747619628906
2022-06-23,52.47500228881836
2022-06-24,54.25095748901367
2022-06-27,54.71726608276367
2022-06-28,52.62382888793945
2022-06-29,51.58206558227539
2022-06-30,50.80818176269531
2022-07-01,50.689125061035156
2022-07-05,50.12358856201172
2022-07-06,50.381553649902344
2022-07-07,51.58206558227539
2022-07-08,51.65151596069336
2022-07-11,51.30426025390625
2022-07-12,51.32410430908203
2022-07-13,51.919395446777344
2022-07-14,51.53244400024414
2022-07-15,52.85201644897461
2022-07-18,52.35594177246094
2022-07-19,54.48906707763672
2022-07-20,55.669734954833984
2022-07-21,56.1558837890625
2022-07-22,54.389854431152344
2022-07-25,54.37001037597656
2022-07-26,54.24103546142578
2022-07-27,56.06659698486328
2022-07-28,57.6937255859375
2022-07-29,58.8743896484375
2022-08-01,58.77518081665039
2022-08-02,58.59659194946289
2022-08-03,59.94591522216797
2022-08-04,60.44198989868164
2022-08-05,60.64042282104492
2022-08-08,60.09474182128906
2022-08-09,58.40807342529297
2022-08-10,60.590816497802734
2022-08-11,61.24563980102539
2022-08-12,61.970855712890625
2022-08-15,61.78208923339844
2022-08-16,62.47750473022461
2022-08-17,62.666259765625
2022-08-18,64.92137908935547
2022-08-19,62.76560592651367
2022-08-22,61.245643615722656
2022-08-23,61.65294647216797
2022-08-24,61.70262145996094
2022-08-25,63.73918151855469
2022-08-26,61.732425689697266
2022-08-29,61.54367446899414
2022-08-30,60.58002853393555
2022-08-31,59.90449142456055
2022-09-01,57.90768051147461
2022-09-02,57.430824279785156
2022-09-06,56.795021057128906
2022-09-07,57.67918395996094
2022-09-08,58.60308837890625
2022-09-09,60.331668853759766
2022-09-12,61.056880950927734
2022-09-13,58.71236038208008
2022-09-14,58.682559967041016
2022-09-15,58.642826080322266
2022-09-16,58.01695251464844
2022-09-19,59.19914245605469
2022-09-20,58.61302185058594
2022-09-21,58.513675689697266
2022-09-22,57.182464599609375
2022-09-23,55.87112045288086
2022-09-26,55.79164505004883
2022-09-27,57.04338073730469
2022-09-28,59.725669860839844
2022-09-29,58.73222732543945
2022-09-30,57.33148193359375
2022-10-03,58.39445877075195
2022-10-04,60.83832931518555
2022-10-05,61.921173095703125
2022-10-06,61.27543640136719
2022-10-07,59.80514907836914
2022-10-10,58.94085693359375
2022-10-11,57.480499267578125
2022-10-12,56.7453498840332
2022-10-13,58.84151077270508
2022-10-14,58.53354263305664
2022-10-17,60.35154342651367
2022-10-18,60.40121078491211
2022-10-19,59.38790512084961
2022-10-20,59.318359375
2022-10-21,62.12979507446289
2022-10-24,62.46757125854492
2022-10-25,64.28556060791016
2022-10-26,63.71929931640625
2022-10-27,63.560359954833984
2022-10-28,64.92137908935547
2022-10-31,63.828582763671875
2022-11-01,65.61678314208984
2022-11-02,63.25238800048828
2022-11-03,62.62652587890625
2022-11-04,63.560359954833984
2022-11-07,62.30861282348633
2022-11-08,63.1331787109375
2022-11-09,62.00065231323242
2022-11-10,63.967647552490234
2022-11-11,65.68631744384766
2022-11-14,66.14386749267578
2022-11-15,66.94950866699219
2022-11-16,66.31293487548828
2022-11-17,67.22801971435547
2022-11-18,68.99848937988281
2022-11-21,68.84928894042969
2022-11-22,70.3909912109375
2022-11-23,70.07269287109375
2022-11-25,70.25173950195312
2022-11-28,68.719970703125
2022-11-29,68.52104949951172
2022-11-30,71.80338287353516
2022-12-01,72.16146850585938
2022-12-02,71.38563537597656
2022-12-05,70.50040435791016
2022-12-06,70.40093231201172
2022-12-07,70.20201110839844
2022-12-08,71.3657455444336
2022-12-09,71.08724212646484
2022-12-12,71.66412353515625
2022-12-13,72.46979522705078
2022-12-14,72.21118927001953
2022-12-15,67.98394012451172
2022-12-16,68.7000961303711
2022-12-19,67.87452697753906
2022-12-20,68.8194580078125
2022-12-21,69.92351531982422
2022-12-22,68.97859191894531
2022-12-23,68.6404037475586
2022-12-27,68.58073425292969
2022-12-28,66.90974426269531
2022-12-29,68.08341217041016
2022-12-30,67.83473205566406
2023-01-03,66.82022094726562
2023-01-04,65.64653778076172
2023-01-05,65.08953857421875
2023-01-06,67.61592864990234
2023-01-09,70.91814422607422
2023-01-10,71.80338287353516
2023-01-11,74.59833526611328
2023-01-12,75.66260528564453
2023-01-13,77.24408721923828
2023-01-17,77.9104995727539
2023-01-18,77.97017669677734
2023-01-19,77.64193725585938
2023-01-20,78.99466705322266
2023-01-23,80.6059799194336
2023-01-24,80.2081298828125
2023-01-25,79.44225311279297
2023-01-26,77.86077880859375
2023-01-27,76.78653717041016
2023-01-30,76.3886947631836
2023-01-31,78.20890045166016
2023-02-01,79.56160736083984
2023-02-02,80.9143295288086
2023-02-03,81.72993469238281
2023-02-06,82.17752075195312
2023-02-07,82.99313354492188
2023-02-08,82.01837921142578
2023-02-09,81.19282531738281
2023-02-10,82.20736694335938
2023-02-13,83.55014038085938
2023-02-14,83.98819732666016
2023-02-15,83.71937561035156
2023-02-16,84.33665466308594
2023-02-17,83.4704818725586
2023-02-21,82.31559753417969
2023-02-22,82.0567398071289
2023-02-23,82.71383666992188
2023-02-24,83.00255584716797
2023-02-27,83.14193725585938
2023-02-28,82.66405487060547
2023-03-01,83.81893920898438
2023-03-02,83.76914978027344
2023-03-03,84.89417266845703
2023-03-06,84.13753509521484
2023-03-07,83.66958618164062
2023-03-08,84.466064453125
2023-03-09,83.00255584716797
2023-03-10,81.54899597167969
2023-03-13,80.99146270751953
2023-03-14,82.58441162109375
2023-03-15,79.9759521484375
2023-03-16,78.02459716796875
2023-03-17,78.61199188232422
2023-03-20,80.7425537109375
2023-03-21,82.17620849609375
2023-03-22,81.96714782714844
2023-03-23,82.77356719970703
2023-03-24,83.00255584716797
2023-03-27,82.61427307128906
2023-03-28,82.87312316894531
2023-03-29,84.24705505371094
2023-03-30,86.35770416259766
2023-03-31,87.77144622802734
2023-04-03,87.07452392578125
2023-04-04,84.72492980957031
2023-04-05,82.83330535888672
2023-04-06,81.7182388305664
2023-04-10,82.68396759033203
2023-04-11,82.753662109375
2023-04-12,83.07225036621094
2023-04-13,83.73928833007812
2023-04-14,83.39083862304688
2023-04-17,83.15188598632812
2023-04-18,83.78907775878906
2023-04-19,81.34986877441406
2023-04-20,81.03128814697266
2023-04-21,78.46265411376953
2023-04-24,78.93057250976562
2023-04-25,75.40618133544922
2023-04-26,76.88961791992188
2023-04-27,77.50688934326172
2023-04-28,77.80554962158203
2023-05-01,78.96045684814453
2023-05-02,77.696044921875
2023-05-03,77.05886840820312
2023-05-04,75.43604278564453
2023-05-05,76.92942810058594
2023-05-08,78.0345458984375
2023-05-09,77.41728973388672
2023-05-10,77.89515686035156
2023-05-11,78.75137329101562
2023-05-12,79.31944274902344
2023-05-15,79.77787780761719
2023-05-16,80.3658676147461
2023-05-17,82.46868896484375
2023-05-18,83.61478424072266
2023-05-19,83.71444702148438
2023-05-22,84.29247283935547
2023-05-23,84.95022583007812
2023-05-24,84.39213562011719
2023-05-25,87.97990417480469
2023-05-26,91.25871276855469
2023-05-30,90.94977569580078
2023-05-31,89.2156753540039
2023-06-01,89.64421081542969
2023-06-02,91.9563217163086
2023-06-05,91.2686767578125
2023-06-06,92.51443481445312
2023-06-07,93.42133331298828
2023-06-08,93.85983276367188
2023-06-09,94.27841186523438
2023-06-12,98.13524627685547
2023-06-13,98.36447143554688
2023-06-14,99.35111236572266
2023-06-15,104.2842788696289
2023-06-16,105.00183868408203
2023-06-20,105.530029296875
2023-06-21,104.76264953613281
2023-06-22,103.49696350097656
2023-06-23,102.6897201538086
2023-06-26,101.08518981933594
2023-06-27,103.13818359375
2023-06-28,104.1746597290039
2023-06-29,107.02493286132812
2023-06-30,107.56309509277344
2023-07-03,108.46004486083984
2023-07-05,108.47000885009766
2023-07-06,107.69265747070312
2023-07-07,108.81880950927734
2023-07-10,110.93160247802734
2023-07-11,111.26049041748047
2023-07-12,110.42333984375
2023-07-13,112.47633361816406
2023-07-14,111.2305908203125
2023-07-17,112.38663482666016
2023-07-18,114.44960021972656
2023-07-19,114.74858856201172
2023-07-20,113.02447509765625
2023-07-21,112.01790618896484
2023-07-24,111.12096405029297
2023-07-25,111.58936309814453
2023-07-26,110.47317504882812
2023-07-27,108.57962799072266
2023-07-28,108.55970001220703
2023-07-31,110.29378509521484
2023-08-01,108.589599609375
2023-08-02,107.8321762084961
2023-08-03,108.47997283935547
2023-08-04,108.26071166992188
2023-08-07,108.4301528930664
2023-08-08,107.94180297851562
2023-08-09,106.85551452636719
2023-08-10,106.26750946044922
2023-08-11,105.47023010253906
2023-08-14,106.62716674804688
2023-08-15,105.63977813720703
2023-08-16,103.17630767822266
2023-08-17,102.11912536621094
2023-08-18,102.13907623291016
2023-08-21,102.59785461425781
2023-08-22,103.04666137695312
2023-08-23,104.44296264648438
2023-08-24,103.33589172363281
2023-08-25,102.94692993164062
2023-08-28,112.07272338867188
2023-08-29,115.09469604492188
2023-08-30,115.46371459960938
2023-08-31,114.1172866821289
2023-09-01,115.1146469116211
2023-09-05,112.4616928100586
2023-09-06,111.38455200195312
2023-09-07,108.36256408691406
2023-09-08,107.04605865478516
2023-09-11,107.33528137207031
2023-09-12,106.92637634277344
2023-09-13,107.12584686279297
2023-09-14,108.39248657226562
2023-09-15,105.7794189453125
2023-09-18,106.54737854003906
2023-09-19,106.816650390625
2023-09-20,107.04605865478516
2023-09-21,105.09123992919922
2023-09-22,107.3153305053711
2023-09-25,107.44499206542969
2023-09-26,104.72221374511719
2023-09-27,104.90174102783203
2023-09-28,124.61943817138672
2023-09-29,126.55430603027344
2023-10-02,128.529052734375
2023-10-03,127.24248504638672
2023-10-04,129.88546752929688
2023-10-05,128.65872192382812
2023-10-06,129.606201171875
2023-10-09,133.64549255371094
2023-10-10,133.97462463378906
2023-10-11,138.1335906982422
2023-10-12,138.75193786621094
2023-10-13,135.62025451660156
2023-10-16,136.77719116210938
2023-10-17,137.05645751953125
2023-10-18,135.04177856445312
2023-10-19,129.99517822265625
2023-10-20,124.68924713134766
2023-10-23,123.9013442993164
2023-10-24,124.14070892333984
2023-10-25,121.45782470703125
2023-10-26,121.59745025634766
2023-10-27,122.22578430175781
2023-10-30,120.1014175415039
2023-10-31,122.47512817382812
2023-11-01,124.48978424072266
2023-11-02,124.60946655273438
2023-11-03,128.060302734375
2023-11-06,126.82360076904297
2023-11-07,125.96586608886719
2023-11-08,126.2551040649414
2023-11-09,125.29763793945312
2023-11-10,127.92066955566406
2023-11-13,129.22723388671875
2023-11-14,131.61236572265625
2023-11-15,132.46063232421875
2023-11-16,130.5146026611328
2023-11-17,131.1233673095703
2023-11-20,132.15127563476562
2023-11-21,130.7042236328125
2023-11-22,130.2351531982422
2023-11-24,130.90379333496094
2023-11-27,131.0535125732422
2023-11-28,130.414794921875
2023-11-29,115.0061264038086
2023-11-30,115.08596801757812
2023-12-01,116.6727523803711
2023-12-04,115.11590576171875
2023-12-05,114.02812957763672
2023-12-06,114.15786743164062
2023-12-07,116.1837387084961
2023-12-08,118.75850677490234
2023-12-11,120.74446105957031
2023-12-12,119.90617370605469
2023-12-13,120.35525512695312
2023-12-14,136.1431427001953
2023-12-15,132.64027404785156
2023-12-18,129.9457550048828
2023-12-19,130.96368408203125
2023-12-20,128.32904052734375
2023-12-21,128.4887237548828
2023-12-22,127.6204833984375
2023-12-26,128.18931579589844
2023-12-27,127.19135284423828
2023-12-28,127.72029113769531
2023-12-29,127.1414566040039
2024-01-02,127.87995910644531
2024-01-03,127.091552734375
2024-01-04,124.7762680053711
2024-01-05,126.51273345947266
2024-01-08,128.25918579101562
2024-01-09,128.10948181152344
2024-01-10,129.25717163085938
2024-01-11,128.957763671875
2024-01-12,127.87995910644531
2024-01-16,125.15550231933594
2024-01-17,121.26341247558594
2024-01-18,123.2493667602539
2024-01-19,124.337158203125
2024-01-22,125.14551544189453
2024-01-23,122.9200439453125
2024-01-24,123.67850494384766
2024-01-25,123.92799377441406
2024-01-26,122.9699478149414
2024-01-29,124.06770324707031
2024-01-30,127.34104919433594
2024-01-31,125.0357437133789
2024-02-01,131.07347106933594
2024-02-02,130.95370483398438
2024-02-05,129.81602478027344
2024-02-06,129.4966583251953
2024-02-07,131.2830352783203
2024-02-08,135.65414428710938
2024-02-09,139.48635864257812
2024-02-12,140.1749725341797
2024-02-13,138.3187255859375
2024-02-14,141.1146697998047
2024-02-15,140.83505249023438
2024-02-16,138.2987518310547
2024-02-20,137.13046264648438
2024-02-21,136.88082885742188
2024-02-22,140.076171875
2024-02-23,139.31729125976562
2024-02-26,139.8564910888672
2024-02-27,142.49264526367188
2024-02-28,141.883544921875
2024-02-29,143.88064575195312
2024-03-01,146.9661407470703
2024-03-04,148.404052734375
2024-03-05,150.88046264648438
2024-03-06,152.96742248535156
2024-03-07,154.30548095703125
2024-03-08,151.020263671875
2024-03-11,147.64515686035156
2024-03-12,149.3826446533203
2024-03-13,148.5738067626953
2024-03-14,147.24575805664062
2024-03-15,122.97106170654297
2024-03-18,123.99956512451172
2024-03-19,125.5672836303711
2024-03-20,126.71562194824219
2024-03-21,129.0222625732422
2024-03-22,130.9993896484375
2024-03-25,131.14915466308594
2024-03-26,133.41587829589844
2024-03-27,135.7424774169922
2024-03-28,133.75535583496094
2024-04-01,135.4129638671875
2024-04-02,133.99502563476562
2024-04-03,137.9892120361328
2024-04-04,135.6825714111328
2024-04-05,140.26589965820312
2024-04-08,138.37864685058594
2024-04-09,136.3316192626953
2024-04-10,136.161865234375
2024-04-11,137.8194580078125
2024-04-12,133.8751983642578
2024-04-15,132.46725463867188
2024-04-16,131.84812927246094
2024-04-17,129.4616241455078
2024-04-18,129.40170288085938
2024-04-19,118.57745361328125
2024-04-22,118.95690155029297
2024-04-23,120.71434783935547
2024-04-24,120.06529235839844
2024-04-25,118.30785369873047
2024-04-26,118.09815216064453
2024-04-29,119.69583892822266
2024-04-30,117.1894760131836
2024-05-01,114.21380615234375
2024-05-02,115.09253692626953
2024-05-03,117.0496826171875
2024-05-06,118.7971420288086
2024-05-07,117.2593765258789
2024-05-08,117.3592300415039
2024-05-09,117.7586441040039
2024-05-10,117.77861022949219
2024-05-13,117.67876434326172
2024-05-14,117.5588607788086
2024-05-15,115.38054656982422
2024-05-16,115.29061126708984
2024-05-17,114.93089294433594
2024-05-20,120.916259765625
2024-05-21,117.6987533569336
2024-05-22,118.08844757080078
2024-05-23,118.6979751586914
2024-05-24,119.5073471069336
2024-05-28,118.67798614501953
2024-05-29,117.23910522460938
2024-05-30,119.12764739990234
2024-05-31,118.80789184570312
2024-06-03,117.13919067382812
2024-06-04,114.12152099609375
2024-06-05,115.88016510009766
2024-06-06,114.23143768310547
2024-06-07,113.79177856445312
2024-06-10,117.00928497314453
2024-06-11,117.65878295898438
2024-06-12,120.53654479980469
2024-06-13,121.00618743896484
2024-06-14,119.38744354248047
2024-06-17,124.3835678100586
2024-06-18,126.13221740722656
2024-06-20,111.70339965820312
2024-06-21,113.1023178100586
2024-06-24,112.8924789428711
2024-06-25,114.29138946533203
2024-06-26,112.15304565429688
2024-06-27,107.83639526367188
2024-06-28,108.70572662353516
2024-07-01,108.43592834472656
2024-07-02,108.4459228515625
2024-07-03,110.01470947265625
2024-07-05,108.47589874267578
2024-07-08,109.93476867675781
2024-07-09,109.9247817993164
2024-07-10,113.6019287109375
2024-07-11,114.33135986328125
2024-07-12,114.8409652709961
2024-07-15,115.21068572998047
2024-07-16,117.97853088378906
2024-07-17,114.83097076416016
2024-07-18,112.13306427001953
2024-07-19,110.4543685913086
2024-07-22,113.21223449707031
2024-07-23,112.08309936523438
2024-07-24,110.96397399902344
2024-07-25,110.26451110839844
2024-07-26,110.29448699951172
2024-07-29,109.86482238769531
2024-07-30,109.26528930664062
2024-07-31,112.58271789550781
2024-08-01,108.91555786132812
2024-08-02,99.54283142089844
2024-08-05,97.47443389892578
2024-08-06,100.38217163085938
2024-08-07,98.36373901367188
2024-08-08,101.81106567382812
2024-08-09,102.0508804321289
2024-08-12,101.94096374511719
2024-08-13,103.95940399169922
2024-08-14,103.18999481201172
2024-08-15,107.08000183105469
2024-08-16,106.3499984741211
2024-08-19,107.45999908447266
2024-08-20,106.87000274658203
2024-08-21,108.61000061035156
2024-08-22,107.13999938964844
2024-08-23,108.51000213623047
2024-08-26,108.69999694824219
2024-08-27,107.5999984741211
2024-08-28,107.33999633789062
2024-08-29,107.63999938964844
2024-08-30,109.27999877929688
2024-09-03,103.41000366210938
2024-09-04,103.5999984741211
2024-09-05,102.58999633789062
2024-09-06,101.04000091552734
2024-09-09,102.68000030517578
2024-09-10,101.63999938964844
2024-09-11,103.44000244140625
2024-09-12,103.80000305175781
2024-09-13,105.9000015258789
2024-09-16,105.72000122070312
2024-09-17,106.83000183105469
2024-09-18,107.8499984741211
2024-09-19,110.86000061035156
2024-09-20,113.95999908447266
2024-09-23,113.04000091552734
2024-09-24,112.86000061035156
2024-09-25,113.43000030517578
2024-09-26,126.6500015258789
2024-09-27,122.33999633789062
2024-09-30,119.83000183105469
2024-10-01,119.16000366210938
2024-10-02,118.97000122070312
2024-10-03,119.9000015258789
2024-10-04,121.66000366210938
2024-10-07,122.30000305175781
2024-10-08,123.33999633789062
2024-10-09,124.0199966430664
2024-10-10,122.91000366210938
2024-10-11,124.2300033569336
2024-10-14,125.7699966430664
2024-10-15,124.26000213623047
2024-10-16,123.87000274658203
2024-10-17,125.91999816894531
2024-10-18,126.30000305175781
2024-10-21,124.37000274658203
2024-10-22,124.0199966430664
2024-10-23,122.94000244140625
2024-10-24,125.02999877929688
2024-10-25,124.72000122070312
2024-10-28,124.79000091552734
2024-10-29,124.83999633789062
2024-10-30,123.9800033569336
2024-10-31,123.08999633789062
2024-11-01,127.66999816894531
2024-11-04,127.30000305175781
2024-11-05,128.66000366210938
2024-11-06,137.77000427246094
2024-11-07,137.3000030517578
2024-11-08,135.75
2024-11-11,135.52000427246094
2024-11-12,132.91000366210938
2024-11-13,131.72999572753906
2024-11-14,129.0399932861328
2024-11-15,128.25999450683594
2024-11-18,128.2899932861328
2024-11-19,127.55000305175781
2024-11-20,128.17999267578125
2024-11-21,130.63999938964844
2024-11-22,131.1199951171875
2024-11-25,134.0
2024-11-26,132.72000122070312
2024-11-27,133.3300018310547
2024-11-29,135.8300018310547
2024-12-02,135.19000244140625
2024-12-03,135.5
2024-12-04,136.44000244140625
2024-12-05,135.77999877929688
2024-12-06,135.63999938964844
2024-12-09,134.27000427246094
2024-12-10,132.75
2024-12-11,133.69000244140625
2024-12-12,133.63999938964844
2024-12-13,135.1300048828125
2024-12-16,134.99000549316406
2024-12-17,133.9600067138672
