,MTB
2021-06-09,140.5448455810547
2021-06-10,137.18409729003906
2021-06-11,138.29840087890625
2021-06-14,135.9984893798828
2021-06-15,137.5763397216797
2021-06-16,138.69956970214844
2021-06-17,132.34359741210938
2021-06-18,127.45845794677734
2021-06-21,131.62152099609375
2021-06-22,131.15794372558594
2021-06-23,130.70330810546875
2021-06-24,131.79977416992188
2021-06-25,134.90203857421875
2021-06-28,131.05099487304688
2021-06-29,130.0169219970703
2021-06-30,129.53555297851562
2021-07-01,131.2916717529297
2021-07-02,130.0882110595703
2021-07-06,126.2193832397461
2021-07-07,126.13911437988281
2021-07-08,122.61792755126953
2021-07-09,126.87904357910156
2021-07-12,127.63677978515625
2021-07-13,125.8449478149414
2021-07-14,124.84654235839844
2021-07-15,125.86279296875
2021-07-16,121.96717834472656
2021-07-19,116.95726776123047
2021-07-20,120.38040161132812
2021-07-21,118.60647583007812
2021-07-22,114.98719024658203
2021-07-23,115.29026794433594
2021-07-26,117.893310546875
2021-07-27,119.41767883300781
2021-07-28,119.86338806152344
2021-07-29,120.54978942871094
2021-07-30,119.3196029663086
2021-08-02,118.88279724121094
2021-08-03,121.45014953613281
2021-08-04,118.588623046875
2021-08-05,119.79206848144531
2021-08-06,123.00126647949219
2021-08-09,123.4559097290039
2021-08-10,124.8108901977539
2021-08-11,127.16427612304688
2021-08-12,126.25502014160156
2021-08-13,124.74847412109375
2021-08-16,123.98184204101562
2021-08-17,123.10823059082031
2021-08-18,121.93152618408203
2021-08-19,120.04167938232422
2021-08-20,120.96875762939453
2021-08-23,122.05632019042969
2021-08-24,123.72332763671875
2021-08-25,126.24610137939453
2021-08-26,124.58802795410156
2021-08-27,126.74526977539062
2021-08-30,123.8837890625
2021-08-31,125.80669403076172
2021-09-01,125.09683990478516
2021-09-02,125.15074920654297
2021-09-03,124.86322784423828
2021-09-07,124.37797546386719
2021-09-08,123.3356704711914
2021-09-09,123.95567321777344
2021-09-10,121.98785400390625
2021-09-13,123.50639343261719
2021-09-14,120.10986328125
2021-09-15,123.3356704711914
2021-09-16,123.56031799316406
2021-09-17,123.59623718261719
2021-09-20,120.35249328613281
2021-09-21,119.85824584960938
2021-09-22,122.65276336669922
2021-09-23,127.54984283447266
2021-09-24,128.7270050048828
2021-09-27,135.88848876953125
2021-09-28,135.79861450195312
2021-09-29,137.46994018554688
2021-09-30,134.1902313232422
2021-10-01,137.2991943359375
2021-10-04,138.06297302246094
2021-10-05,138.20677185058594
2021-10-06,136.79605102539062
2021-10-07,138.09893798828125
2021-10-08,138.1438751220703
2021-10-11,136.11309814453125
2021-10-12,135.40328979492188
2021-10-13,134.0913543701172
2021-10-14,135.6997833251953
2021-10-15,135.79861450195312
2021-10-18,135.53805541992188
2021-10-19,136.25689697265625
2021-10-20,144.13722229003906
2021-10-21,143.55313110351562
2021-10-22,143.66098022460938
2021-10-25,142.87025451660156
2021-10-26,139.6174774169922
2021-10-27,133.9835662841797
2021-10-28,133.0490264892578
2021-10-29,132.19540405273438
2021-11-01,137.21835327148438
2021-11-02,138.21575927734375
2021-11-03,143.166748046875
2021-11-04,138.53024291992188
2021-11-05,139.35693359375
2021-11-08,140.7047119140625
2021-11-09,138.9256134033203
2021-11-10,140.5250244140625
2021-11-11,143.06793212890625
2021-11-12,143.65200805664062
2021-11-15,143.95750427246094
2021-11-16,144.14620971679688
2021-11-17,144.82012939453125
2021-11-18,143.2476806640625
2021-11-19,141.40562438964844
2021-11-22,144.9998321533203
2021-11-23,145.43115234375
2021-11-24,145.0896759033203
2021-11-26,138.36849975585938
2021-11-29,137.79794311523438
2021-11-30,132.77178955078125
2021-12-01,130.44436645507812
2021-12-02,136.493896484375
2021-12-03,133.08876037597656
2021-12-06,137.36328125
2021-12-07,138.2960662841797
2021-12-08,137.60777282714844
2021-12-09,137.87042236328125
2021-12-10,137.84323120117188
2021-12-13,133.69554138183594
2021-12-14,135.31655883789062
2021-12-15,136.40328979492188
2021-12-16,138.7216796875
2021-12-17,133.2608184814453
2021-12-20,131.04209899902344
2021-12-21,134.9814910888672
2021-12-22,136.30369567871094
2021-12-23,136.70216369628906
2021-12-27,138.99334716796875
2021-12-28,139.63633728027344
2021-12-29,139.55484008789062
2021-12-30,138.7216796875
2021-12-31,139.0839385986328
2022-01-03,143.31314086914062
2022-01-04,148.52041625976562
2022-01-05,149.6886444091797
2022-01-06,155.70188903808594
2022-01-07,160.22998046875
2022-01-10,160.7371063232422
2022-01-11,161.38009643554688
2022-01-12,162.58456420898438
2022-01-13,165.91722106933594
2022-01-14,167.84617614746094
2022-01-18,165.1746063232422
2022-01-19,159.31532287597656
2022-01-20,150.64859008789062
2022-01-21,144.99755859375
2022-01-24,150.90216064453125
2022-01-25,149.0547332763672
2022-01-26,151.9254913330078
2022-01-27,152.92169189453125
2022-01-28,155.8287353515625
2022-01-31,153.39260864257812
2022-02-01,156.5350799560547
2022-02-02,159.22474670410156
2022-02-03,158.6451873779297
2022-02-04,162.61172485351562
2022-02-07,163.4449005126953
2022-02-08,166.89524841308594
2022-02-09,165.77230834960938
2022-02-10,165.82667541503906
2022-02-11,165.09310913085938
2022-02-14,163.38153076171875
2022-02-15,166.56927490234375
2022-02-16,168.53443908691406
2022-02-17,165.4191131591797
2022-02-18,165.13841247558594
2022-02-22,165.35574340820312
2022-02-23,163.7437744140625
2022-02-24,158.00218200683594
2022-02-25,166.90216064453125
2022-02-28,166.17266845703125
2022-03-01,154.88351440429688
2022-03-02,163.05401611328125
2022-03-03,164.73187255859375
2022-03-04,160.69224548339844
2022-03-07,155.4671173095703
2022-03-08,153.31509399414062
2022-03-09,157.94747924804688
2022-03-10,158.57666015625
2022-03-11,157.04469299316406
2022-03-14,159.7620849609375
2022-03-15,159.58883666992188
2022-03-16,165.42489624023438
2022-03-17,163.2910919189453
2022-03-18,163.49172973632812
2022-03-21,164.66806030273438
2022-03-22,168.23350524902344
2022-03-23,163.1451873779297
2022-03-24,163.85647583007812
2022-03-25,167.3945770263672
2022-03-28,163.58290100097656
2022-03-29,165.99026489257812
2022-03-30,157.08116149902344
2022-03-31,154.56436157226562
2022-04-01,150.15084838867188
2022-04-04,150.9806671142578
2022-04-05,149.34837341308594
2022-04-06,148.1993865966797
2022-04-07,147.0048370361328
2022-04-08,148.7009735107422
2022-04-11,149.1204376220703
2022-04-12,146.3391571044922
2022-04-13,145.6370391845703
2022-04-14,145.50022888183594
2022-04-18,145.13548278808594
2022-04-19,147.76171875
2022-04-20,160.8016357421875
2022-04-21,162.11476135253906
2022-04-22,157.2179412841797
2022-04-25,158.66786193847656
2022-04-26,154.29991149902344
2022-04-27,156.16015625
2022-04-28,156.21485900878906
2022-04-29,151.9563751220703
2022-05-02,153.4062957763672
2022-05-03,155.23004150390625
2022-05-04,160.5736846923828
2022-05-05,156.9717254638672
2022-05-06,155.45799255371094
2022-05-09,153.22390747070312
2022-05-10,151.21774291992188
2022-05-11,150.05052185058594
2022-05-12,151.1265411376953
2022-05-13,151.9016571044922
2022-05-16,149.430419921875
2022-05-17,155.69508361816406
2022-05-18,151.0991973876953
2022-05-19,148.5367889404297
2022-05-20,148.39089965820312
2022-05-23,153.4609832763672
2022-05-24,154.1631317138672
2022-05-25,158.3577880859375
2022-05-26,162.08740234375
2022-05-27,164.86866760253906
2022-05-31,165.20831298828125
2022-06-01,163.2071075439453
2022-06-02,165.58468627929688
2022-06-03,163.37234497070312
2022-06-06,163.27137756347656
2022-06-07,165.79583740234375
2022-06-08,163.29891967773438
2022-06-09,157.3045196533203
2022-06-10,152.23727416992188
2022-06-13,149.07028198242188
2022-06-14,151.3743896484375
2022-06-15,151.91600036621094
2022-06-16,147.46380615234375
2022-06-17,149.0243682861328
2022-06-21,151.70486450195312
2022-06-22,151.2091522216797
2022-06-23,146.54583740234375
2022-06-24,152.9716796875
2022-06-27,150.9337615966797
2022-06-28,149.74038696289062
2022-06-29,149.01519775390625
2022-06-30,146.31634521484375
2022-07-01,146.610107421875
2022-07-05,145.6186981201172
2022-07-06,144.1774444580078
2022-07-07,145.8206329345703
2022-07-08,145.88487243652344
2022-07-11,145.67373657226562
2022-07-12,144.9393768310547
2022-07-13,141.48776245117188
2022-07-14,138.2197723388672
2022-07-15,143.39718627929688
2022-07-18,145.01280212402344
2022-07-19,151.19996643066406
2022-07-20,151.96189880371094
2022-07-21,155.3400421142578
2022-07-22,155.1013946533203
2022-07-25,158.2959442138672
2022-07-26,155.8724822998047
2022-07-27,158.7916717529297
2022-07-28,159.62701416015625
2022-07-29,162.89498901367188
2022-08-01,161.6465606689453
2022-08-02,159.5535888671875
2022-08-03,162.03211975097656
2022-08-04,161.0498809814453
2022-08-05,164.10675048828125
2022-08-08,164.55653381347656
2022-08-09,165.16241455078125
2022-08-10,169.66050720214844
2022-08-11,171.5423583984375
2022-08-12,174.25038146972656
2022-08-15,174.64511108398438
2022-08-16,175.7099609375
2022-08-17,175.0765380859375
2022-08-18,175.4988250732422
2022-08-19,173.3323974609375
2022-08-22,168.981201171875
2022-08-23,169.1831512451172
2022-08-24,169.21983337402344
2022-08-25,172.33180236816406
2022-08-26,168.92611694335938
2022-08-29,168.50381469726562
2022-08-30,167.787841796875
2022-08-31,167.97264099121094
2022-09-01,167.0763397216797
2022-09-02,167.02085876464844
2022-09-06,165.4222869873047
2022-09-07,168.92437744140625
2022-09-08,173.6277618408203
2022-09-09,173.35983276367188
2022-09-12,176.0764923095703
2022-09-13,172.13082885742188
2022-09-14,169.3309783935547
2022-09-15,172.33412170410156
2022-09-16,168.96136474609375
2022-09-19,173.0640869140625
2022-09-20,172.9624481201172
2022-09-21,171.5394287109375
2022-09-22,169.28477478027344
2022-09-23,165.32061767578125
2022-09-26,163.6665496826172
2022-09-27,163.83290100097656
2022-09-28,165.54237365722656
2022-09-29,161.55975341796875
2022-09-30,162.9273681640625
2022-10-03,167.27035522460938
2022-10-04,173.10108947753906
2022-10-05,171.696533203125
2022-10-06,170.1256561279297
2022-10-07,168.23135375976562
2022-10-10,167.51060485839844
2022-10-11,165.48695373535156
2022-10-12,165.2374725341797
2022-10-13,173.0178985595703
2022-10-14,171.46548461914062
2022-10-17,173.6277618408203
2022-10-18,174.97686767578125
2022-10-19,150.67453002929688
2022-10-20,149.14060974121094
2022-10-21,149.48252868652344
2022-10-24,150.74842834472656
2022-10-25,151.0811004638672
2022-10-26,152.46717834472656
2022-10-27,154.37997436523438
2022-10-28,155.4056396484375
2022-10-31,155.58120727539062
2022-11-01,155.3317108154297
2022-11-02,151.27517700195312
2022-11-03,151.71871948242188
2022-11-04,154.33375549316406
2022-11-07,156.1356201171875
2022-11-08,157.53094482421875
2022-11-09,153.33580017089844
2022-11-10,157.2629852294922
2022-11-11,153.57603454589844
2022-11-14,153.2526397705078
2022-11-15,157.01345825195312
2022-11-16,155.8769073486328
2022-11-17,155.13766479492188
2022-11-18,157.6510772705078
2022-11-21,156.6438751220703
2022-11-22,158.63055419921875
2022-11-23,158.8153533935547
2022-11-25,159.06483459472656
2022-11-28,156.6438751220703
2022-11-29,157.93751525878906
2022-11-30,158.21669006347656
2022-12-01,156.63470458984375
2022-12-02,157.36058044433594
2022-12-05,150.11134338378906
2022-12-06,149.218017578125
2022-12-07,137.69747924804688
2022-12-08,139.6981964111328
2022-12-09,140.87074279785156
2022-12-12,141.01962280273438
2022-12-13,136.00379943847656
2022-12-14,133.80764770507812
2022-12-15,131.2206573486328
2022-12-16,130.32730102539062
2022-12-19,130.88563537597656
2022-12-20,130.56922912597656
2022-12-21,133.08181762695312
2022-12-22,134.71031188964844
2022-12-23,134.52420043945312
2022-12-27,135.7339324951172
2022-12-28,133.60292053222656
2022-12-29,135.37103271484375
2022-12-30,134.989501953125
2023-01-03,134.90574645996094
2023-01-04,136.41326904296875
2023-01-05,136.08755493164062
2023-01-06,139.76336669921875
2023-01-09,138.23721313476562
2023-01-10,137.7253875732422
2023-01-11,138.98167419433594
2023-01-12,139.2515106201172
2023-01-13,139.16778564453125
2023-01-17,140.08905029296875
2023-01-18,135.67813110351562
2023-01-19,143.1320343017578
2023-01-20,143.02037048339844
2023-01-23,144.01608276367188
2023-01-24,144.18359375
2023-01-25,145.067626953125
2023-01-26,144.24871826171875
2023-01-27,144.2208251953125
2023-01-30,142.83425903320312
2023-01-31,145.1699981689453
2023-02-01,143.6810760498047
2023-02-02,145.18862915039062
2023-02-03,147.9803466796875
2023-02-06,146.82644653320312
2023-02-07,148.98536682128906
2023-02-08,147.85935974121094
2023-02-09,146.8357391357422
2023-02-10,147.9803466796875
2023-02-13,150.1299591064453
2023-02-14,149.46926879882812
2023-02-15,149.12493896484375
2023-02-16,148.59449768066406
2023-02-17,148.81784057617188
2023-02-21,144.65817260742188
2023-02-22,143.49496459960938
2023-02-23,143.97885131835938
2023-02-24,145.2909698486328
2023-02-27,144.30458068847656
2023-02-28,144.50927734375
2023-03-01,143.47634887695312
2023-03-02,140.8148956298828
2023-03-03,143.18028259277344
2023-03-06,142.7860565185547
2023-03-07,135.3520050048828
2023-03-08,131.7664031982422
2023-03-09,125.4399642944336
2023-03-10,123.63777923583984
2023-03-13,119.31063842773438
2023-03-14,119.61100006103516
2023-03-15,117.22685241699219
2023-03-16,119.73302459716797
2023-03-17,114.9834976196289
2023-03-20,114.2419662475586
2023-03-21,119.72364044189453
2023-03-22,110.44047546386719
2023-03-23,105.47508239746094
2023-03-24,107.87799072265625
2023-03-27,110.69391632080078
2023-03-28,111.96106719970703
2023-03-29,114.8896255493164
2023-03-30,112.2520523071289
2023-03-31,112.23328399658203
2023-04-03,111.45420837402344
2023-04-04,109.98992919921875
2023-04-05,110.2058334350586
2023-04-06,110.35600280761719
2023-04-10,110.24336242675781
2023-04-11,110.9379653930664
2023-04-12,109.20146179199219
2023-04-13,109.39859008789062
2023-04-14,109.4361343383789
2023-04-17,117.9496078491211
2023-04-18,118.01531219482422
2023-04-19,121.6572265625
2023-04-20,117.1517562866211
2023-04-21,116.47593688964844
2023-04-24,116.86077880859375
2023-04-25,112.64628601074219
2023-04-26,113.22824096679688
2023-04-27,116.47593688964844
2023-04-28,118.08102416992188
2023-05-01,114.22319793701172
2023-05-02,110.19644165039062
2023-05-03,107.76535034179688
2023-05-04,106.7046890258789
2023-05-05,111.30402374267578
2023-05-08,109.09822082519531
2023-05-09,109.56754302978516
2023-05-10,107.8122787475586
2023-05-11,106.30107116699219
2023-05-12,104.5927505493164
2023-05-15,107.84044647216797
2023-05-16,106.01947784423828
2023-05-17,112.61813354492188
2023-05-18,115.03044891357422
2023-05-19,114.14811706542969
2023-05-22,115.70625305175781
2023-05-23,116.382080078125
2023-05-24,114.03546142578125
2023-05-25,113.66001892089844
2023-05-26,116.01599884033203
2023-05-30,117.54598999023438
2023-05-31,113.0217056274414
2023-06-01,115.05148315429688
2023-06-02,119.1204833984375
2023-06-05,115.80076599121094
2023-06-06,120.55268859863281
2023-06-07,123.27484893798828
2023-06-08,121.98490905761719
2023-06-09,120.38196563720703
2023-06-12,118.89283752441406
2023-06-13,120.17330169677734
2023-06-14,115.62056732177734
2023-06-15,118.34272766113281
2023-06-16,116.81566619873047
2023-06-20,115.90511322021484
2023-06-21,115.85768127441406
2023-06-22,111.53258514404297
2023-06-23,109.90119171142578
2023-06-26,113.03118896484375
2023-06-27,115.54468536376953
2023-06-28,115.33602142333984
2023-06-29,117.81156158447266
2023-06-30,117.38475036621094
2023-07-03,120.88465881347656
2023-07-05,119.05408477783203
2023-07-06,118.85489654541016
2023-07-07,121.93748474121094
2023-07-10,122.80061340332031
2023-07-11,124.67861938476562
2023-07-12,124.71654510498047
2023-07-13,126.423828125
2023-07-14,124.05259704589844
2023-07-17,124.58377838134766
2023-07-18,127.8181381225586
2023-07-19,130.98605346679688
2023-07-20,131.40338134765625
2023-07-21,130.7584228515625
2023-07-24,132.58897399902344
2023-07-25,130.7678680419922
2023-07-26,133.2055206298828
2023-07-27,131.09988403320312
2023-07-28,132.8356170654297
2023-07-31,132.65541076660156
2023-08-01,131.55514526367188
2023-08-02,131.29905700683594
2023-08-03,132.61746215820312
2023-08-04,132.6648712158203
2023-08-07,134.25833129882812
2023-08-08,132.30445861816406
2023-08-09,128.14060974121094
2023-08-10,128.14060974121094
2023-08-11,128.89938354492188
2023-08-14,126.02547454833984
2023-08-15,120.63806915283203
2023-08-16,121.67191314697266
2023-08-17,122.10822296142578
2023-08-18,121.10281372070312
2023-08-21,121.77623748779297
2023-08-22,119.22482299804688
2023-08-23,120.01205444335938
2023-08-24,119.80339050292969
2023-08-25,119.11100006103516
2023-08-28,120.55268859863281
2023-08-29,121.5865478515625
2023-08-30,119.9172134399414
2023-08-31,119.8405532836914
2023-09-01,120.5209732055664
2023-09-05,118.6521987915039
2023-09-06,116.71634674072266
2023-09-07,114.35884857177734
2023-09-08,116.7067642211914
2023-09-11,120.90431213378906
2023-09-12,124.21057891845703
2023-09-13,120.91388702392578
2023-09-14,123.5685043334961
2023-09-15,123.91349029541016
2023-09-18,121.4122314453125
2023-09-19,121.13430786132812
2023-09-20,121.34514617919922
2023-09-21,121.00971221923828
2023-09-22,119.09303283691406
2023-09-25,120.35804748535156
2023-09-26,118.13469696044922
2023-09-27,119.35179138183594
2023-09-28,121.19181060791016
2023-09-29,121.1822280883789
2023-10-02,117.01343536376953
2023-10-03,115.62385559082031
2023-10-04,117.3105239868164
2023-10-05,118.220947265625
2023-10-06,119.62013244628906
2023-10-09,120.08013153076172
2023-10-10,121.64222717285156
2023-10-11,120.47306060791016
2023-10-12,118.52762603759766
2023-10-13,115.18301391601562
2023-10-16,117.55011749267578
2023-10-17,119.20803833007812
2023-10-18,116.27552032470703
2023-10-19,114.6271743774414
2023-10-20,109.03045654296875
2023-10-23,106.87419128417969
2023-10-24,106.4908676147461
2023-10-25,107.00836181640625
2023-10-26,108.35003662109375
2023-10-27,104.40167999267578
2023-10-30,107.3725357055664
2023-10-31,108.05294799804688
2023-11-01,107.45878601074219
2023-11-02,113.5155029296875
2023-11-03,117.4447021484375
2023-11-06,116.25635528564453
2023-11-07,116.03593444824219
2023-11-08,114.36841583251953
2023-11-09,112.46131134033203
2023-11-10,113.41967010498047
2023-11-13,111.99173736572266
2023-11-14,118.1634521484375
2023-11-15,120.07054138183594
2023-11-16,118.32637786865234
2023-11-17,121.45057678222656
2023-11-20,121.65181732177734
2023-11-21,120.223876953125
2023-11-22,119.8597183227539
2023-11-24,120.38681030273438
2023-11-27,119.53388977050781
2023-11-28,120.03221893310547
2023-11-29,122.40890502929688
2023-11-30,124.09355926513672
2023-12-01,128.48916625976562
2023-12-04,130.11572265625
2023-12-05,127.90824127197266
2023-12-06,126.6689682006836
2023-12-07,128.5569305419922
2023-12-08,128.43106079101562
2023-12-11,129.17657470703125
2023-12-12,127.56939697265625
2023-12-13,134.1046905517578
2023-12-14,140.44638061523438
2023-12-15,138.2195281982422
2023-12-18,132.7686004638672
2023-12-19,134.92767333984375
2023-12-20,129.6994171142578
2023-12-21,131.87786865234375
2023-12-22,132.17799377441406
2023-12-26,134.44357299804688
2023-12-27,133.49473571777344
2023-12-28,133.98851013183594
2023-12-29,132.72018432617188
2024-01-02,134.608154296875
2024-01-03,130.30935668945312
2024-01-04,131.95530700683594
2024-01-05,133.7948760986328
2024-01-08,133.6787109375
2024-01-09,132.15863037109375
2024-01-10,132.48780822753906
2024-01-11,130.98709106445312
2024-01-12,128.84739685058594
2024-01-16,127.21115112304688
2024-01-17,126.79483795166016
2024-01-18,128.65377807617188
2024-01-19,134.95672607421875
2024-01-22,137.4546661376953
2024-01-23,137.29974365234375
2024-01-24,138.14205932617188
2024-01-25,137.5224151611328
2024-01-26,137.01898193359375
2024-01-29,138.2195281982422
2024-01-30,139.15869140625
2024-01-31,133.70774841308594
2024-02-01,127.54034423828125
2024-02-02,129.244384765625
2024-02-05,128.75057983398438
2024-02-06,128.06317138671875
2024-02-07,126.32041931152344
2024-02-08,127.43383026123047
2024-02-09,129.08944702148438
2024-02-12,132.3813018798828
2024-02-13,128.50852966308594
2024-02-14,131.82945251464844
2024-02-15,133.3301544189453
2024-02-16,133.9110565185547
2024-02-20,132.99127197265625
2024-02-21,132.7589111328125
2024-02-22,133.591552734375
2024-02-23,133.70774841308594
2024-02-26,131.3647003173828
2024-02-27,134.3177032470703
2024-02-28,133.73678588867188
2024-02-29,135.2955780029297
2024-03-01,133.8003387451172
2024-03-04,136.77127075195312
2024-03-05,140.59246826171875
2024-03-06,138.4228973388672
2024-03-07,140.1136016845703
2024-03-08,139.4979248046875
2024-03-11,139.58587646484375
2024-03-12,139.98655700683594
2024-03-13,139.9376983642578
2024-03-14,137.1524200439453
2024-03-15,137.33811950683594
2024-03-18,137.72900390625
2024-03-19,136.4390106201172
2024-03-20,139.9376983642578
2024-03-21,142.5372772216797
2024-03-22,138.92129516601562
2024-03-25,139.06790161132812
2024-03-26,138.02220153808594
2024-03-27,141.51112365722656
2024-03-28,142.13658142089844
2024-04-01,139.96701049804688
2024-04-02,137.45538330078125
2024-04-03,135.8917236328125
2024-04-04,134.9730682373047
2024-04-05,135.55946350097656
2024-04-08,137.37721252441406
2024-04-09,137.5628662109375
2024-04-10,131.79690551757812
2024-04-11,132.10960388183594
2024-04-12,131.5037078857422
2024-04-15,137.73880004882812
2024-04-16,134.26943969726562
2024-04-17,135.88194274902344
2024-04-18,136.1360321044922
2024-04-19,140.12339782714844
2024-04-22,142.3711395263672
2024-04-23,143.5243377685547
2024-04-24,144.599365234375
2024-04-25,143.56341552734375
2024-04-26,143.05523681640625
2024-04-29,142.2147674560547
2024-04-30,141.1104278564453
2024-05-01,142.81092834472656
2024-05-02,142.94772338867188
2024-05-03,143.25070190429688
2024-05-06,145.85028076171875
2024-05-07,144.94140625
2024-05-08,147.8243865966797
2024-05-09,149.19259643554688
2024-05-10,150.16989135742188
2024-05-13,150.2969207763672
2024-05-14,151.53807067871094
2024-05-15,151.07876586914062
2024-05-16,149.9842071533203
2024-05-17,150.2969207763672
2024-05-20,148.80166625976562
2024-05-21,149.89625549316406
2024-05-22,149.55419921875
2024-05-23,146.1141357421875
2024-05-24,147.23802185058594
2024-05-28,145.4398193359375
2024-05-29,142.3516082763672
2024-05-30,144.50161743164062
2024-05-31,148.15667724609375
2024-06-03,146.2338409423828
2024-06-04,144.46878051757812
2024-06-05,144.0053253173828
2024-06-06,143.28549194335938
2024-06-07,144.7744598388672
2024-06-10,141.84585571289062
2024-06-11,138.86790466308594
2024-06-12,141.63876342773438
2024-06-13,141.00767517089844
2024-06-14,140.1990966796875
2024-06-17,142.77273559570312
2024-06-18,144.7744598388672
2024-06-20,145.76052856445312
2024-06-21,145.45484924316406
2024-06-24,147.505859375
2024-06-25,145.4844207763672
2024-06-26,145.2675018310547
2024-06-27,145.59288024902344
2024-06-28,149.25120544433594
2024-07-01,147.73268127441406
2024-07-02,149.6160430908203
2024-07-03,147.05227661132812
2024-07-05,144.44906616210938
2024-07-08,146.13522338867188
2024-07-09,147.71295166015625
2024-07-10,150.2570037841797
2024-07-11,152.7813262939453
2024-07-12,153.04757690429688
2024-07-15,156.15367126464844
2024-07-16,160.8473663330078
2024-07-17,162.3560333251953
2024-07-18,165.04800415039062
2024-07-19,162.9476776123047
2024-07-22,168.4893798828125
2024-07-23,169.77127075195312
2024-07-24,169.2880859375
2024-07-25,171.09259033203125
2024-07-26,172.46322631835938
2024-07-29,169.7811279296875
2024-07-30,171.1912078857422
2024-07-31,169.77127075195312
2024-08-01,164.52540588378906
2024-08-02,160.0289306640625
2024-08-05,157.7412567138672
2024-08-06,158.07650756835938
2024-08-07,157.53416442871094
2024-08-08,159.9105987548828
2024-08-09,159.96975708007812
2024-08-12,157.7806854248047
2024-08-13,158.0962371826172
2024-08-14,157.92860412597656
2024-08-15,159.2992401123047
2024-08-16,160.81777954101562
2024-08-19,162.10952758789062
2024-08-20,159.9993438720703
2024-08-21,160.64028930664062
2024-08-22,162.33631896972656
2024-08-23,166.32989501953125
2024-08-26,164.8212127685547
2024-08-27,165.06771850585938
2024-08-28,168.05551147460938
2024-08-29,167.6216583251953
2024-08-30,169.7121124267578
2024-09-03,170.2686767578125
2024-09-04,167.92315673828125
2024-09-05,167.76412963867188
2024-09-06,165.48817443847656
2024-09-09,167.74424743652344
2024-09-10,166.12425231933594
2024-09-11,164.8719940185547
2024-09-12,164.66326904296875
2024-09-13,167.84364318847656
2024-09-16,172.0178680419922
2024-09-17,172.75332641601562
2024-09-18,172.98191833496094
2024-09-19,178.75625610351562
2024-09-20,178.45809936523438
2024-09-23,176.52999877929688
2024-09-24,173.7173614501953
2024-09-25,171.60044860839844
2024-09-26,174.20436096191406
2024-09-27,174.343505859375
2024-09-30,177.0269317626953
2024-10-01,171.6600799560547
2024-10-02,172.15701293945312
2024-10-03,171.28240966796875
2024-10-04,177.6431427001953
2024-10-07,176.7387237548828
2024-10-08,176.4306182861328
2024-10-09,178.0506134033203
2024-10-10,177.98104858398438
2024-10-11,184.05355834960938
2024-10-14,184.42127990722656
2024-10-15,184.73931884765625
2024-10-16,188.1880340576172
2024-10-17,197.64959716796875
2024-10-18,196.33770751953125
2024-10-21,192.44175720214844
2024-10-22,192.8790740966797
2024-10-23,192.66041564941406
2024-10-24,193.30642700195312
2024-10-25,191.38827514648438
2024-10-28,196.01966857910156
2024-10-29,194.51893615722656
2024-10-30,196.34764099121094
2024-10-31,193.4853057861328
2024-11-01,191.07022094726562
2024-11-04,189.4999237060547
2024-11-05,191.95477294921875
2024-11-06,215.23104858398438
2024-11-07,206.83290100097656
2024-11-08,208.1249237060547
2024-11-11,213.3228302001953
2024-11-12,211.92147827148438
2024-11-13,210.62945556640625
2024-11-14,211.96124267578125
2024-11-15,213.42222595214844
2024-11-18,213.50172424316406
2024-11-19,212.39854431152344
2024-11-20,212.20970153808594
2024-11-21,215.29067993164062
2024-11-22,219.7630615234375
2024-11-25,220.5879669189453
2024-11-26,219.3953399658203
2024-11-27,219.4450225830078
2024-11-29,218.63999938964844
2024-12-02,215.69000244140625
2024-12-03,214.3300018310547
2024-12-04,211.8800048828125
2024-12-05,212.4199981689453
2024-12-06,211.25999450683594
2024-12-09,206.72999572753906
2024-12-10,206.99000549316406
2024-12-11,201.97000122070312
2024-12-12,199.9499969482422
2024-12-13,199.2899932861328
2024-12-16,199.72000122070312
2024-12-17,196.14999389648438
