,DD
2021-06-04,80.04043579101562
2021-06-07,79.47919464111328
2021-06-08,79.366943359375
2021-06-09,78.73089599609375
2021-06-10,77.4587631225586
2021-06-11,77.19686126708984
2021-06-14,76.28018188476562
2021-06-15,76.28954315185547
2021-06-16,75.0080795288086
2021-06-17,72.75381469726562
2021-06-18,71.49104309082031
2021-06-21,72.32353210449219
2021-06-22,71.87455749511719
2021-06-23,71.30397033691406
2021-06-24,71.46297454833984
2021-06-25,71.59394073486328
2021-06-28,72.13646697998047
2021-06-29,72.14580535888672
2021-06-30,72.40773010253906
2021-07-01,73.52081298828125
2021-07-02,73.69855499267578
2021-07-06,72.09904479980469
2021-07-07,72.72576141357422
2021-07-08,71.66877746582031
2021-07-09,73.40858459472656
2021-07-12,74.28782653808594
2021-07-13,73.96980285644531
2021-07-14,74.37200927734375
2021-07-15,74.40943145751953
2021-07-16,71.2852554321289
2021-07-19,68.10497283935547
2021-07-20,68.94680786132812
2021-07-21,70.03186798095703
2021-07-22,69.6296615600586
2021-07-23,69.42387390136719
2021-07-26,69.82608032226562
2021-07-27,69.21807861328125
2021-07-28,69.45191192626953
2021-07-29,70.5225830078125
2021-07-30,70.48501586914062
2021-08-02,70.10934448242188
2021-08-03,69.86516571044922
2021-08-04,69.7430648803711
2021-08-05,69.69612121582031
2021-08-06,71.4429702758789
2021-08-09,70.94520568847656
2021-08-10,72.53240966796875
2021-08-11,73.53734588623047
2021-08-12,73.25556182861328
2021-08-13,72.39154052734375
2021-08-16,72.05342864990234
2021-08-17,70.71041870117188
2021-08-18,69.41436004638672
2021-08-19,68.48456573486328
2021-08-20,68.41883087158203
2021-08-23,69.23590850830078
2021-08-24,70.2032699584961
2021-08-25,70.46621704101562
2021-08-26,69.78062438964844
2021-08-27,70.57893371582031
2021-08-30,69.41436004638672
2021-08-31,69.51766967773438
2021-09-01,68.97294616699219
2021-09-02,69.41436004638672
2021-09-03,67.6956787109375
2021-09-07,67.07582092285156
2021-09-08,66.32447052001953
2021-09-09,66.02394104003906
2021-09-10,66.20237731933594
2021-09-13,66.37141418457031
2021-09-14,64.30525970458984
2021-09-15,65.75157928466797
2021-09-16,66.34325408935547
2021-09-17,64.71849822998047
2021-09-20,63.798095703125
2021-09-21,63.25335693359375
2021-09-22,64.11740112304688
2021-09-23,64.7091064453125
2021-09-24,64.09861755371094
2021-09-27,65.84550476074219
2021-09-28,64.84996795654297
2021-09-29,64.94387817382812
2021-09-30,63.85444259643555
2021-10-01,64.92509460449219
2021-10-04,65.9112319946289
2021-10-05,66.65319061279297
2021-10-06,65.55435943603516
2021-10-07,66.24934387207031
2021-10-08,66.13664245605469
2021-10-11,65.51679229736328
2021-10-12,65.00962829589844
2021-10-13,65.42285919189453
2021-10-14,67.34817504882812
2021-10-15,67.686279296875
2021-10-18,67.47967529296875
2021-10-19,67.84593200683594
2021-10-20,68.80389404296875
2021-10-21,67.84593200683594
2021-10-22,67.72383880615234
2021-10-25,67.55480194091797
2021-10-26,67.55480194091797
2021-10-27,64.94387817382812
2021-10-28,65.51679229736328
2021-10-29,65.36650848388672
2021-11-01,66.89737701416016
2021-11-02,72.77659606933594
2021-11-03,75.27479553222656
2021-11-04,74.6737289428711
2021-11-05,75.50960540771484
2021-11-08,74.6831283569336
2021-11-09,76.09187316894531
2021-11-10,75.1057357788086
2021-11-11,76.0543212890625
2021-11-12,75.81012725830078
2021-11-15,73.9787368774414
2021-11-16,72.87052154541016
2021-11-17,74.46710205078125
2021-11-18,74.6831283569336
2021-11-19,75.15270233154297
2021-11-22,74.4013671875
2021-11-23,74.6737289428711
2021-11-24,73.9129867553711
2021-11-26,72.27883911132812
2021-11-29,72.63711547851562
2021-11-30,69.73314666748047
2021-12-01,69.5728530883789
2021-12-02,70.97769165039062
2021-12-03,71.1662826538086
2021-12-06,72.0242691040039
2021-12-07,73.10855102539062
2021-12-08,73.78739929199219
2021-12-09,74.14568328857422
2021-12-10,75.46566772460938
2021-12-13,73.19339752197266
2021-12-14,73.20281219482422
2021-12-15,73.86283111572266
2021-12-16,74.211669921875
2021-12-17,72.13739776611328
2021-12-20,70.91171264648438
2021-12-21,72.11856079101562
2021-12-22,72.59939575195312
2021-12-23,74.0513916015625
2021-12-27,75.2488021850586
2021-12-28,75.85221862792969
2021-12-29,75.98423767089844
2021-12-30,75.55052185058594
2021-12-31,76.16337585449219
2022-01-03,76.05023193359375
2022-01-04,77.82279968261719
2022-01-05,77.11564636230469
2022-01-06,77.3042221069336
2022-01-07,78.4356460571289
2022-01-10,77.28536987304688
2022-01-11,78.28479766845703
2022-01-12,78.93536376953125
2022-01-13,79.20878601074219
2022-01-14,80.11392974853516
2022-01-18,78.98248291015625
2022-01-19,76.91765594482422
2022-01-20,74.65481567382812
2022-01-21,73.04254150390625
2022-01-24,72.74082946777344
2022-01-25,72.43911743164062
2022-01-26,72.354248046875
2022-01-27,72.11856079101562
2022-01-28,71.72256469726562
2022-01-31,72.22225952148438
2022-02-01,73.43854522705078
2022-02-02,74.62653350830078
2022-02-03,73.27824401855469
2022-02-04,71.71312713623047
2022-02-07,71.06256103515625
2022-02-08,75.55052185058594
2022-02-09,76.83279418945312
2022-02-10,75.73909759521484
2022-02-11,74.74909973144531
2022-02-14,74.78681182861328
2022-02-15,77.00251770019531
2022-02-16,77.42679595947266
2022-02-17,75.17338562011719
2022-02-18,74.26825714111328
2022-02-22,73.5045394897461
2022-02-23,70.76084899902344
2022-02-24,71.25114440917969
2022-02-25,73.93109130859375
2022-02-28,73.26820373535156
2022-03-01,71.6109848022461
2022-03-02,73.01252746582031
2022-03-03,72.81365203857422
2022-03-04,70.44621276855469
2022-03-07,65.4082260131836
2022-03-08,65.16201782226562
2022-03-09,68.64692687988281
2022-03-10,68.25867462158203
2022-03-11,68.64692687988281
2022-03-14,67.93667602539062
2022-03-15,68.05979919433594
2022-03-16,70.30415344238281
2022-03-17,71.79090881347656
2022-03-18,72.64320373535156
2022-03-21,72.68108367919922
2022-03-22,72.94623565673828
2022-03-23,71.91403198242188
2022-03-24,72.25493621826172
2022-03-25,73.0030517578125
2022-03-28,72.29280853271484
2022-03-29,73.86480712890625
2022-03-30,72.48222351074219
2022-03-31,69.67913055419922
2022-04-01,70.78712463378906
2022-04-04,70.91023254394531
2022-04-05,69.1298828125
2022-04-06,66.45938873291016
2022-04-07,66.01428985595703
2022-04-08,65.1904296875
2022-04-11,64.84952545166016
2022-04-12,64.83057403564453
2022-04-13,65.31354522705078
2022-04-14,65.05784606933594
2022-04-18,64.9631576538086
2022-04-19,65.5976333618164
2022-04-20,66.81925201416016
2022-04-21,65.97643280029297
2022-04-22,63.72261428833008
2022-04-25,64.20557403564453
2022-04-26,62.6619758605957
2022-04-27,62.6809196472168
2022-04-28,63.99724197387695
2022-04-29,62.4347038269043
2022-05-02,62.40629577636719
2022-05-03,62.86084747314453
2022-05-04,65.13360595703125
2022-05-05,62.633567810058594
2022-05-06,61.95174026489258
2022-05-09,60.91952896118164
2022-05-10,59.96307373046875
2022-05-11,60.019901275634766
2022-05-12,59.89678192138672
2022-05-13,60.73960494995117
2022-05-16,60.730133056640625
2022-05-17,62.88925552368164
2022-05-18,60.87217330932617
2022-05-19,60.91006088256836
2022-05-20,60.464969635009766
2022-05-23,61.999088287353516
2022-05-24,61.21308898925781
2022-05-25,61.9422721862793
2022-05-26,63.798370361328125
2022-05-27,65.05452728271484
2022-05-31,64.56919860839844
2022-06-01,64.15998840332031
2022-06-02,65.4922866821289
2022-06-03,63.68416213989258
2022-06-06,64.39789581298828
2022-06-07,64.68338775634766
2022-06-08,64.36935424804688
2022-06-09,62.922855377197266
2022-06-10,60.45808029174805
2022-06-13,57.92670440673828
2022-06-14,57.45088577270508
2022-06-15,57.431846618652344
2022-06-16,54.03446960449219
2022-06-17,53.56816864013672
2022-06-21,54.11061096191406
2022-06-22,53.20654296875
2022-06-23,52.67361831665039
2022-06-24,55.71888732910156
2022-06-27,54.78627014160156
2022-06-28,54.557884216308594
2022-06-29,53.60623550415039
2022-06-30,52.89249801635742
2022-07-01,52.102630615234375
2022-07-05,51.560184478759766
2022-07-06,52.321502685546875
2022-07-07,53.63478469848633
2022-07-08,52.75926208496094
2022-07-11,52.235862731933594
2022-07-12,52.854427337646484
2022-07-13,52.207313537597656
2022-07-14,50.90355682373047
2022-07-15,51.959877014160156
2022-07-18,51.731483459472656
2022-07-19,53.825111389160156
2022-07-20,54.34851837158203
2022-07-21,54.94804763793945
2022-07-22,54.49126052856445
2022-07-25,55.22402572631836
2022-07-26,54.890953063964844
2022-07-27,56.556331634521484
2022-07-28,57.54201126098633
2022-07-29,58.59465408325195
2022-08-01,57.60899353027344
2022-08-02,56.04914474487305
2022-08-03,55.6472282409668
2022-08-04,56.04914474487305
2022-08-05,56.34580993652344
2022-08-08,56.77643585205078
2022-08-09,56.11613464355469
2022-08-10,58.12574768066406
2022-08-11,59.5037727355957
2022-08-12,60.00139236450195
2022-08-15,60.00139236450195
2022-08-16,59.98225402832031
2022-08-17,59.283668518066406
2022-08-18,59.283668518066406
2022-08-19,57.8769416809082
2022-08-22,55.75248718261719
2022-08-23,56.81471252441406
2022-08-24,56.786006927490234
2022-08-25,57.98220443725586
2022-08-26,55.33142852783203
2022-08-29,55.446266174316406
2022-08-30,54.64241409301758
2022-08-31,53.24525451660156
2022-09-01,52.85289764404297
2022-09-02,52.40312576293945
2022-09-06,51.915069580078125
2022-09-07,53.83856964111328
2022-09-08,54.958213806152344
2022-09-09,55.876888275146484
2022-09-12,56.98696517944336
2022-09-13,54.21178436279297
2022-09-14,53.40793991088867
2022-09-15,52.757205963134766
2022-09-16,51.65670394897461
2022-09-19,52.9485969543457
2022-09-20,51.915069580078125
2022-09-21,50.8624267578125
2022-09-22,50.23082733154297
2022-09-23,48.55615234375
2022-09-26,47.89584732055664
2022-09-27,47.93413162231445
2022-09-28,49.04419708251953
2022-09-29,48.47002410888672
2022-09-30,48.23078155517578
2022-10-03,50.17341232299805
2022-10-04,52.36484909057617
2022-10-05,52.11603927612305
2022-10-06,50.891136169433594
2022-10-07,50.10643005371094
2022-10-10,49.503536224365234
2022-10-11,49.57052230834961
2022-10-12,49.36000061035156
2022-10-13,51.015541076660156
2022-10-14,49.85761642456055
2022-10-17,50.92940902709961
2022-10-18,52.79548263549805
2022-10-19,51.77153778076172
2022-10-20,51.4461669921875
2022-10-21,53.187835693359375
2022-10-24,53.59931945800781
2022-10-25,54.50844192504883
2022-10-26,54.632843017578125
2022-10-27,54.326622009277344
2022-10-28,55.082618713378906
2022-10-31,54.73810958862305
2022-11-01,56.17354965209961
2022-11-02,57.934364318847656
2022-11-03,57.04438781738281
2022-11-04,59.264530181884766
2022-11-07,59.082706451416016
2022-11-08,63.42730712890625
2022-11-09,64.14503479003906
2022-11-10,66.65225982666016
2022-11-11,67.76233673095703
2022-11-14,67.53266143798828
2022-11-15,67.62835693359375
2022-11-16,66.15464782714844
2022-11-17,66.3556137084961
2022-11-18,66.39389038085938
2022-11-21,66.76710510253906
2022-11-22,68.07814025878906
2022-11-23,68.71928405761719
2022-11-25,68.18338775634766
2022-11-28,66.36518096923828
2022-11-29,66.78825378417969
2022-11-30,67.79785919189453
2022-12-01,67.7113265991211
2022-12-02,68.8074722290039
2022-12-05,67.7113265991211
2022-12-06,67.27864074707031
2022-12-07,67.01900482177734
2022-12-08,67.16324615478516
2022-12-09,66.24018096923828
2022-12-12,67.18248748779297
2022-12-13,68.13440704345703
2022-12-14,66.9613265991211
2022-12-15,65.20172119140625
2022-12-16,65.29786682128906
2022-12-19,64.96133422851562
2022-12-20,64.91326141357422
2022-12-21,65.69210052490234
2022-12-22,64.95172119140625
2022-12-23,66.08634185791016
2022-12-27,66.1343994140625
2022-12-28,65.1921157836914
2022-12-29,65.94209289550781
2022-12-30,65.99018096923828
2023-01-03,66.21133422851562
2023-01-04,67.81709289550781
2023-01-05,68.1440200805664
2023-01-06,69.6824722290039
2023-01-09,70.65362548828125
2023-01-10,71.07670593261719
2023-01-11,72.01899719238281
2023-01-12,71.8747787475586
2023-01-13,72.30746459960938
2023-01-17,71.47093200683594
2023-01-18,70.36516571044922
2023-01-19,69.9997787475586
2023-01-20,71.1247787475586
2023-01-23,72.40361022949219
2023-01-24,72.0574722290039
2023-01-25,70.70170593261719
2023-01-26,70.89401245117188
2023-01-27,70.72093200683594
2023-01-30,69.85556030273438
2023-01-31,71.10553741455078
2023-02-01,71.28823852539062
2023-02-02,71.67284393310547
2023-02-03,70.1728515625
2023-02-06,69.57670593261719
2023-02-07,74.79784393310547
2023-02-08,73.94207763671875
2023-02-09,72.8459243774414
2023-02-10,72.89398956298828
2023-02-13,73.43246459960938
2023-02-14,73.51900482177734
2023-02-15,73.40361785888672
2023-02-16,72.56708526611328
2023-02-17,72.19208526611328
2023-02-21,70.15362548828125
2023-02-22,70.10556030273438
2023-02-23,70.03824615478516
2023-02-24,70.11517333984375
2023-02-27,70.5693359375
2023-02-28,70.5693359375
2023-03-01,71.18775939941406
2023-03-02,72.385986328125
2023-03-03,72.1347427368164
2023-03-06,70.34708404541016
2023-03-07,68.73333740234375
2023-03-08,69.67066192626953
2023-03-09,68.43379974365234
2023-03-10,67.96997833251953
2023-03-13,66.91667938232422
2023-03-14,67.93130493164062
2023-03-15,65.55418395996094
2023-03-16,66.88770294189453
2023-03-17,65.27397918701172
2023-03-20,66.60747528076172
2023-03-21,67.32254028320312
2023-03-22,65.90205383300781
2023-03-23,66.05667877197266
2023-03-24,66.28858947753906
2023-03-27,66.61714172363281
2023-03-28,67.2355728149414
2023-03-29,68.4434585571289
2023-03-30,68.25018310546875
2023-03-31,69.35177612304688
2023-04-03,69.46774291992188
2023-04-04,67.85401916503906
2023-04-05,67.98929595947266
2023-04-06,67.29354858398438
2023-04-10,67.45781707763672
2023-04-11,68.29851531982422
2023-04-12,68.4434585571289
2023-04-13,68.86862182617188
2023-04-14,68.08592987060547
2023-04-17,68.75267028808594
2023-04-18,69.21649169921875
2023-04-19,68.81065368652344
2023-04-20,67.92163848876953
2023-04-21,67.5351333618164
2023-04-24,68.17289733886719
2023-04-25,65.69915771484375
2023-04-26,65.10003662109375
2023-04-27,66.38521575927734
2023-04-28,67.37085723876953
2023-05-01,67.04231262207031
2023-05-02,62.838871002197266
2023-05-03,62.230106353759766
2023-05-04,61.90155792236328
2023-05-05,63.302711486816406
2023-05-08,62.587642669677734
2023-05-09,62.10448455810547
2023-05-10,61.97887420654297
2023-05-11,61.70830535888672
2023-05-12,61.621337890625
2023-05-15,63.409000396728516
2023-05-16,62.80988693237305
2023-05-17,63.389671325683594
2023-05-18,64.6362075805664
2023-05-19,64.50091552734375
2023-05-22,64.81980895996094
2023-05-23,65.11936950683594
2023-05-24,64.03710174560547
2023-05-25,64.28833770751953
2023-05-26,65.32227325439453
2023-05-30,66.76007843017578
2023-05-31,65.27371978759766
2023-06-01,65.5165786743164
2023-06-02,70.30598449707031
2023-06-05,69.5287857055664
2023-06-06,69.01390838623047
2023-06-07,69.00419616699219
2023-06-08,68.4310302734375
2023-06-09,67.68297576904297
2023-06-12,67.7315673828125
2023-06-13,68.7516098022461
2023-06-14,67.94528198242188
2023-06-15,67.72184753417969
2023-06-16,67.4303970336914
2023-06-20,66.74064636230469
2023-06-21,66.4686279296875
2023-06-22,65.9051742553711
2023-06-23,65.84687805175781
2023-06-26,65.86631774902344
2023-06-27,67.22638702392578
2023-06-28,67.68297576904297
2023-06-29,68.83904266357422
2023-06-30,69.40251159667969
2023-07-03,69.5287857055664
2023-07-05,67.79956817626953
2023-07-06,67.58583068847656
2023-07-07,68.40187072753906
2023-07-10,68.31443786621094
2023-07-11,69.30534362792969
2023-07-12,70.55856323242188
2023-07-13,71.11229705810547
2023-07-14,70.53912353515625
2023-07-17,70.5099868774414
2023-07-18,72.4238052368164
2023-07-19,73.01640319824219
2023-07-20,73.26898193359375
2023-07-21,72.98725891113281
2023-07-24,73.33699035644531
2023-07-25,74.6096420288086
2023-07-26,74.4444808959961
2023-07-27,75.59081268310547
2023-07-28,75.44442749023438
2023-07-31,75.7665023803711
2023-08-01,75.190673828125
2023-08-02,74.5465087890625
2023-08-03,75.27850341796875
2023-08-04,75.18091583251953
2023-08-07,76.20570373535156
2023-08-08,75.72746276855469
2023-08-09,74.5465087890625
2023-08-10,74.31226348876953
2023-08-11,74.48794555664062
2023-08-14,74.84907531738281
2023-08-15,73.44363403320312
2023-08-16,72.96540069580078
2023-08-17,73.03372192382812
2023-08-18,73.59003448486328
2023-08-21,73.00444793701172
2023-08-22,72.11627960205078
2023-08-23,72.73115539550781
2023-08-24,72.46764373779297
2023-08-25,72.84827423095703
2023-08-28,73.67787170410156
2023-08-29,74.86859130859375
2023-08-30,75.14186096191406
2023-08-31,75.04425811767578
2023-09-01,76.09833526611328
2023-09-05,73.58026885986328
2023-09-06,74.13658905029297
2023-09-07,73.74618530273438
2023-09-08,73.59980010986328
2023-09-11,73.61931610107422
2023-09-12,73.38507080078125
2023-09-13,72.39932250976562
2023-09-14,73.36555480957031
2023-09-15,72.77019500732422
2023-09-18,72.98491668701172
2023-09-19,72.68236541748047
2023-09-20,72.2236328125
2023-09-21,71.11100769042969
2023-09-22,71.09148406982422
2023-09-25,71.5989990234375
2023-09-26,71.03292846679688
2023-09-27,71.70637512207031
2023-09-28,72.75067901611328
2023-09-29,72.79947662353516
2023-10-02,71.5599594116211
2023-10-03,71.72588348388672
2023-10-04,71.91131591796875
2023-10-05,71.88204193115234
2023-10-06,73.49243927001953
2023-10-09,73.46314239501953
2023-10-10,74.40010833740234
2023-10-11,74.5855484008789
2023-10-12,74.04875183105469
2023-10-13,73.58026885986328
2023-10-16,73.48267364501953
2023-10-17,73.85354614257812
2023-10-18,72.43836212158203
2023-10-19,72.20411682128906
2023-10-20,71.25740051269531
2023-10-23,70.54493713378906
2023-10-24,71.05245208740234
2023-10-25,69.92029571533203
2023-10-26,70.48637390136719
2023-10-27,70.41805267333984
2023-10-30,71.14029693603516
2023-10-31,71.13052368164062
2023-11-01,65.31358337402344
2023-11-02,66.49454498291016
2023-11-03,67.9975814819336
2023-11-06,67.87069702148438
2023-11-07,66.78734588623047
2023-11-08,66.76782989501953
2023-11-09,66.20175170898438
2023-11-10,67.08990478515625
2023-11-13,66.88494873046875
2023-11-14,68.69053649902344
2023-11-15,69.16878509521484
2023-11-16,68.89549255371094
2023-11-17,69.51038360595703
2023-11-20,69.64701080322266
2023-11-21,69.14926147460938
2023-11-22,69.59821319580078
2023-11-24,69.80317687988281
2023-11-27,69.51038360595703
2023-11-28,69.57869720458984
2023-11-29,70.0789794921875
2023-11-30,70.17707061767578
2023-12-01,71.03050994873047
2023-12-04,70.39288330078125
2023-12-05,69.52964782714844
2023-12-06,69.28440856933594
2023-12-07,69.37269592285156
2023-12-08,69.5394515991211
2023-12-11,70.02012634277344
2023-12-12,69.55908203125
2023-12-13,70.5204086303711
2023-12-14,72.02125549316406
2023-12-15,71.83487701416016
2023-12-18,72.1880111694336
2023-12-19,72.70792388916016
2023-12-20,71.87411499023438
2023-12-21,72.94334411621094
2023-12-22,74.091064453125
2023-12-26,75.0523910522461
2023-12-27,75.46438598632812
2023-12-28,75.5722885131836
2023-12-29,75.46438598632812
2024-01-02,76.03334045410156
2024-01-03,75.55267333984375
2024-01-04,75.10143280029297
2024-01-05,75.22896575927734
2024-01-08,75.20933532714844
2024-01-09,74.856201171875
2024-01-10,74.72867584228516
2024-01-11,74.31668090820312
2024-01-12,74.091064453125
2024-01-16,72.31554412841797
2024-01-17,71.68773651123047
2024-01-18,71.94277954101562
2024-01-19,72.27630615234375
2024-01-22,72.97278594970703
2024-01-23,73.26705932617188
2024-01-24,62.97690963745117
2024-01-25,62.88862609863281
2024-01-26,63.43795394897461
2024-01-29,62.300052642822266
2024-01-30,61.750728607177734
2024-01-31,60.62263488769531
2024-02-01,60.77958679199219
2024-02-02,61.17196273803711
2024-02-05,60.04386901855469
2024-02-06,64.48757934570312
2024-02-07,65.2134780883789
2024-02-08,65.82167053222656
2024-02-09,66.39060974121094
2024-02-12,67.16556549072266
2024-02-13,65.56661224365234
2024-02-14,66.36119079589844
2024-02-15,67.14594268798828
2024-02-16,67.14594268798828
2024-02-20,66.67509460449219
2024-02-21,67.74431610107422
2024-02-22,68.59774780273438
2024-02-23,68.6271743774414
2024-02-26,68.57814025878906
2024-02-27,68.27404022216797
2024-02-28,68.67842102050781
2024-02-29,68.24444580078125
2024-03-01,68.60939025878906
2024-03-04,68.68828582763672
2024-03-05,68.05703735351562
2024-03-06,69.31954193115234
2024-03-07,70.21710968017578
2024-03-08,70.42424774169922
2024-03-11,71.16398620605469
2024-03-12,71.05550384521484
2024-03-13,72.77172088623047
2024-03-14,72.80130767822266
2024-03-15,72.42649841308594
2024-03-18,72.51526641845703
2024-03-19,72.71253204345703
2024-03-20,73.49174499511719
2024-03-21,74.03422546386719
2024-03-22,74.7049331665039
2024-03-25,74.9021987915039
2024-03-26,74.5076675415039
2024-03-27,75.45454406738281
2024-03-28,75.62222290039062
2024-04-01,76.14497375488281
2024-04-02,75.78003692626953
2024-04-03,76.06607055664062
2024-04-04,74.71479797363281
2024-04-05,74.497802734375
2024-04-08,75.237548828125
2024-04-09,76.22388458251953
2024-04-10,75.1487808227539
2024-04-11,75.1980972290039
2024-04-12,72.79145050048828
2024-04-15,72.43636322021484
2024-04-16,71.57825469970703
2024-04-17,72.09114074707031
2024-04-18,72.52513122558594
2024-04-19,72.88021087646484
2024-04-22,72.89994049072266
2024-04-23,72.79145050048828
2024-04-24,72.94926452636719
2024-04-25,72.49554443359375
2024-04-26,72.70266723632812
2024-04-29,72.89007568359375
2024-04-30,71.50920104980469
2024-05-01,77.23979949951172
2024-05-02,76.68746185302734
2024-05-03,76.60855865478516
2024-05-06,77.45680236816406
2024-05-07,78.2064208984375
2024-05-08,77.13131713867188
2024-05-09,77.7231216430664
2024-05-10,77.68366241455078
2024-05-13,77.79216003417969
2024-05-14,77.27925872802734
2024-05-15,77.15104675292969
2024-05-16,76.50992584228516
2024-05-17,78.81794738769531
2024-05-20,78.77848815917969
2024-05-21,78.43327331542969
2024-05-22,77.4765396118164
2024-05-23,77.85133361816406
2024-05-24,80.01140594482422
2024-05-28,80.9681396484375
2024-05-29,80.15935516357422
2024-05-30,80.70184326171875
2024-05-31,81.41532135009766
2024-06-03,79.89917755126953
2024-06-04,79.61180877685547
2024-06-05,79.88927459716797
2024-06-06,79.52262878417969
2024-06-07,79.28480529785156
2024-06-10,79.15597534179688
2024-06-11,78.93798065185547
2024-06-12,79.80008697509766
2024-06-13,79.35417175292969
2024-06-14,78.93798065185547
2024-06-17,79.69108581542969
2024-06-18,79.98837280273438
2024-06-20,79.14607238769531
2024-06-21,79.10643768310547
2024-06-24,80.34510803222656
2024-06-25,79.73072052001953
2024-06-26,79.30461883544922
2024-06-27,79.25508117675781
2024-06-28,79.76044464111328
2024-07-01,78.55150604248047
2024-07-02,78.64069366455078
2024-07-03,78.47223663330078
2024-07-05,78.2740478515625
2024-07-08,78.74970245361328
2024-07-09,77.8182144165039
2024-07-10,78.84878540039062
2024-07-11,79.97846221923828
2024-07-12,80.14691925048828
2024-07-15,79.47307586669922
2024-07-16,81.46485900878906
2024-07-17,81.1874008178711
2024-07-18,79.62171936035156
2024-07-19,78.91815948486328
2024-07-22,79.59199523925781
2024-07-23,79.45326232910156
2024-07-24,78.86860656738281
2024-07-25,78.31368255615234
2024-07-26,79.45326232910156
2024-07-29,80.17665100097656
2024-07-30,79.68118286132812
2024-07-31,82.94136047363281
2024-08-01,81.9107894897461
2024-08-02,78.40287780761719
2024-08-05,77.13446807861328
2024-08-06,77.34257507324219
2024-08-07,76.52008819580078
2024-08-08,77.80830383300781
2024-08-09,77.8182144165039
2024-08-12,77.62003326416016
2024-08-13,78.1155014038086
2024-08-14,78.03622436523438
2024-08-15,79.55235290527344
2024-08-16,79.45326232910156
2024-08-19,79.41362762451172
2024-08-20,78.5416030883789
2024-08-21,79.58207702636719
2024-08-22,79.56226348876953
2024-08-23,80.36492156982422
2024-08-26,80.90003204345703
2024-08-27,81.74232482910156
2024-08-28,81.7819595336914
2024-08-29,82.66389465332031
2024-08-30,83.86841583251953
2024-09-03,81.7480697631836
2024-09-04,81.32996368408203
2024-09-05,81.01141357421875
2024-09-06,78.78156280517578
2024-09-09,79.19965362548828
2024-09-10,79.14988708496094
2024-09-11,79.54808044433594
2024-09-12,80.04581451416016
2024-09-13,81.05123138427734
2024-09-16,81.62860870361328
2024-09-17,82.48471069335938
2024-09-18,82.46479797363281
2024-09-19,82.80326080322266
2024-09-20,82.96253204345703
2024-09-23,83.72904968261719
2024-09-24,86.71546173095703
2024-09-25,85.55076599121094
2024-09-26,88.78604125976562
2024-09-27,89.13446044921875
2024-09-30,88.70640563964844
2024-10-01,87.52178955078125
2024-10-02,87.65120697021484
2024-10-03,86.74532318115234
2024-10-04,87.14351654052734
2024-10-07,85.55076599121094
2024-10-08,84.09738159179688
2024-10-09,85.25212097167969
2024-10-10,85.91908264160156
2024-10-11,86.13809204101562
2024-10-14,86.4566421508789
2024-10-15,84.32633209228516
2024-10-16,84.9037094116211
2024-10-17,84.85392761230469
2024-10-18,84.70460510253906
2024-10-21,84.48561096191406
2024-10-22,84.5055160522461
2024-10-23,84.00778198242188
2024-10-24,83.8485107421875
2024-10-25,82.92272186279297
2024-10-28,83.52996063232422
2024-10-29,83.06208801269531
2024-10-30,82.89285278320312
2024-10-31,82.61412048339844
2024-11-01,82.1263427734375
2024-11-04,81.47928619384766
2024-11-05,85.281982421875
2024-11-06,83.94805908203125
2024-11-07,86.19781494140625
2024-11-08,83.78878021240234
2024-11-11,83.251220703125
2024-11-12,81.91729736328125
2024-11-13,83.02227020263672
2024-11-14,82.70372009277344
2024-11-15,81.47928619384766
2024-11-18,81.51910400390625
2024-11-19,80.99150848388672
2024-11-20,81.47928619384766
2024-11-21,82.37521362304688
2024-11-22,82.942626953125
2024-11-25,84.04759979248047
2024-11-26,83.46027374267578
2024-11-27,83.52000427246094
2024-11-29,83.58999633789062
2024-12-02,83.72000122070312
2024-12-03,82.94000244140625
2024-12-04,82.5199966430664
2024-12-05,81.73999786376953
2024-12-06,82.81999969482422
2024-12-09,83.54000091552734
2024-12-10,82.08000183105469
2024-12-11,81.93000030517578
2024-12-12,81.55999755859375
2024-12-13,80.83999633789062
2024-12-16,80.06999969482422
2024-12-17,80.12999725341797
