,HWM
2024-04-04,65.3857192993164
2024-04-05,66.91234588623047
2024-04-08,66.58308410644531
2024-04-09,65.70501708984375
2024-04-10,65.10633087158203
2024-04-11,65.44558715820312
2024-04-12,63.85908508300781
2024-04-15,63.35021209716797
2024-04-16,63.8790397644043
2024-04-17,63.32027816772461
2024-04-18,63.36018753051758
2024-04-19,63.2703857421875
2024-04-22,62.79144287109375
2024-04-23,64.61741638183594
2024-04-24,64.55754089355469
2024-04-25,64.65733337402344
2024-04-26,66.2538070678711
2024-04-29,66.96224212646484
2024-04-30,66.60303497314453
2024-05-01,66.63296508789062
2024-05-02,76.93024444580078
2024-05-03,78.71630096435547
2024-05-06,80.00346374511719
2024-05-07,79.65424346923828
2024-05-08,81.24073791503906
2024-05-09,81.8996810913086
2024-05-10,80.74153137207031
2024-05-13,80.09256744384766
2024-05-14,80.75151062011719
2024-05-15,82.61853790283203
2024-05-16,82.39888763427734
2024-05-17,82.79825592041016
2024-05-20,83.92646026611328
2024-05-21,84.65530395507812
2024-05-22,83.32740783691406
2024-05-23,82.2890625
2024-05-24,84.58541107177734
2024-05-28,85.14452362060547
2024-05-29,83.93644714355469
2024-05-30,84.09619903564453
2024-05-31,84.5155258178711
2024-06-03,84.49555206298828
2024-06-04,82.1592788696289
2024-06-05,84.49555206298828
2024-06-06,83.13771057128906
2024-06-07,83.64690399169922
2024-06-10,83.5171127319336
2024-06-11,83.04785919189453
2024-06-12,83.2974624633789
2024-06-13,82.66847229003906
2024-06-14,78.81459045410156
2024-06-17,79.87291717529297
2024-06-18,80.07259368896484
2024-06-20,79.38369750976562
2024-06-21,80.01268768310547
2024-06-24,78.50508880615234
2024-06-25,78.07576751708984
2024-06-26,78.87450408935547
2024-06-27,79.47354125976562
2024-06-28,77.50667572021484
2024-07-01,77.17720031738281
2024-07-02,77.94597625732422
2024-07-03,79.2039794921875
2024-07-05,78.67481994628906
2024-07-08,80.3421630859375
2024-07-09,80.1125259399414
2024-07-10,80.05262756347656
2024-07-11,79.53345489501953
2024-07-12,79.10413360595703
2024-07-15,78.774658203125
2024-07-16,81.2507095336914
2024-07-17,77.73631286621094
2024-07-18,78.65485382080078
2024-07-19,77.90603637695312
2024-07-22,80.12251281738281
2024-07-23,82.27908325195312
2024-07-24,79.46355438232422
2024-07-25,82.20919036865234
2024-07-26,82.54865264892578
2024-07-29,82.7183837890625
2024-07-30,93.66096496582033
2024-07-31,95.54796600341795
2024-08-01,94.71929168701172
2024-08-02,90.01677703857422
2024-08-05,86.61219024658203
2024-08-06,88.93848419189453
2024-08-07,87.78032684326172
2024-08-08,91.81391143798828
2024-08-09,93.02303314208984
2024-08-12,92.7632293701172
2024-08-13,93.8524398803711
2024-08-14,93.81246948242188
2024-08-15,95.5112533569336
2024-08-16,95.7510757446289
2024-08-19,96.3006820678711
2024-08-20,95.56121063232422
2024-08-21,96.19075775146484
2024-08-22,96.48055267333984
2024-08-23,97.01016998291016
2024-08-26,96.57048797607422
2024-08-27,96.88025665283205
2024-08-28,96.45056915283205
2024-08-29,96.89025115966795
2024-08-30,96.5904769897461
2024-09-03,92.95308685302734
2024-09-04,94.28213500976562
2024-09-05,94.1422348022461
2024-09-06,91.37422943115234
2024-09-09,93.62261199951172
2024-09-10,93.08300018310548
2024-09-11,94.0223159790039
2024-09-12,94.16222381591795
2024-09-13,95.21146392822266
2024-09-16,95.07156372070312
2024-09-17,94.52195739746094
2024-09-18,94.61189270019533
2024-09-19,97.35991668701172
2024-09-20,97.37989807128906
2024-09-23,98.55905151367188
2024-09-24,99.2485580444336
2024-09-25,99.64826965332033
2024-09-26,99.22857666015624
2024-09-27,99.13863372802734
2024-09-30,100.17788696289062
2024-10-01,100.84740447998048
2024-10-02,101.2171401977539
2024-10-03,100.67752838134766
2024-10-04,101.95660400390624
2024-10-07,102.75603485107422
2024-10-08,102.9159164428711
2024-10-09,103.62540435791016
2024-10-10,102.02655792236328
2024-10-11,103.74532318115234
2024-10-14,102.57616424560548
2024-10-15,103.83525848388672
2024-10-16,105.23424530029295
2024-10-17,106.13359832763672
2024-10-18,105.4640884399414
2024-10-21,106.24352264404295
2024-10-22,102.57616424560548
2024-10-23,102.75603485107422
2024-10-24,100.54762268066406
2024-10-25,101.31707000732422
2024-10-28,102.3063507080078
2024-10-29,100.01799774169922
2024-10-30,101.06724548339844
2024-10-31,99.64826965332033
2024-11-01,99.95804595947266
2024-11-04,99.76818084716795
2024-11-05,102.08651733398438
2024-11-06,114.77738189697266
2024-11-07,111.13999938964844
2024-11-08,113.6500015258789
2024-11-11,114.68000030517578
2024-11-12,113.58000183105467
2024-11-13,115.7699966430664
2024-11-14,113.22000122070312
2024-11-15,112.01000213623048
2024-11-18,113.16999816894533
2024-11-19,116.0
2024-11-20,118.0999984741211
2024-11-21,116.9800033569336
2024-11-22,118.44000244140624
2024-11-25,115.83999633789062
2024-11-26,117.18000030517578
2024-11-27,116.6999969482422
2024-11-29,118.37999725341795
2024-12-02,117.69000244140624
2024-12-03,119.11000061035156
2024-12-04,120.08999633789062
2024-12-05,120.06999969482422
2024-12-06,118.30999755859376
2024-12-09,113.75
2024-12-10,114.08000183105467
2024-12-11,116.08000183105467
2024-12-12,113.6999969482422
2024-12-13,113.43000030517578
2024-12-16,113.27999877929688
2024-12-17,111.93000030517578
