,FMC
2021-06-04,108.20130157470703
2021-06-07,108.32928466796875
2021-06-08,108.9235610961914
2021-06-09,108.16473388671875
2021-06-10,108.43900299072266
2021-06-11,109.1795425415039
2021-06-14,108.30186462402344
2021-06-15,108.57616424560547
2021-06-16,107.33277130126953
2021-06-17,107.88131713867188
2021-06-18,102.4323959350586
2021-06-21,104.35234069824219
2021-06-22,104.76374053955078
2021-06-23,104.41632843017578
2021-06-24,103.17292785644531
2021-06-25,102.40497589111328
2021-06-28,100.64958953857422
2021-06-29,100.11701965332031
2021-06-30,99.3548812866211
2021-07-01,99.66706848144531
2021-07-02,99.65789031982422
2021-07-06,97.98668670654297
2021-07-07,97.05005645751953
2021-07-08,96.74703979492188
2021-07-09,98.85901641845703
2021-07-12,99.8782730102539
2021-07-13,98.33560943603516
2021-07-14,98.44580841064453
2021-07-15,98.30805969238281
2021-07-16,96.54501342773438
2021-07-19,94.68096160888672
2021-07-20,94.89217376708984
2021-07-21,96.65523529052734
2021-07-22,97.22452545166016
2021-07-23,97.6561050415039
2021-07-26,97.91322326660156
2021-07-27,97.5459213256836
2021-07-28,98.11524200439453
2021-07-29,98.17950439453125
2021-07-30,98.20706176757812
2021-08-02,97.88567352294922
2021-08-03,98.05095672607422
2021-08-04,90.56719970703125
2021-08-05,85.60863494873047
2021-08-06,87.51860809326172
2021-08-09,88.10629272460938
2021-08-10,87.69308471679688
2021-08-11,88.32666778564453
2021-08-12,87.20640563964844
2021-08-13,86.60953521728516
2021-08-16,85.21379089355469
2021-08-17,84.57101440429688
2021-08-18,83.88232421875
2021-08-19,81.31122589111328
2021-08-20,80.59497833251953
2021-08-23,81.80707550048828
2021-08-24,83.33136749267578
2021-08-25,85.30561828613281
2021-08-26,85.9483871459961
2021-08-27,85.46172332763672
2021-08-30,85.6912841796875
2021-08-31,85.9759521484375
2021-09-01,86.67381286621094
2021-09-02,88.75825500488281
2021-09-03,87.49104309082031
2021-09-07,87.83081817626953
2021-09-08,89.0245361328125
2021-09-09,89.52957153320312
2021-09-10,90.09889221191406
2021-09-13,90.4662094116211
2021-09-14,88.93270874023438
2021-09-15,89.77750396728516
2021-09-16,89.41020202636719
2021-09-17,87.40840911865234
2021-09-20,86.79318237304688
2021-09-21,85.68209838867188
2021-09-22,86.3524398803711
2021-09-23,86.76563262939453
2021-09-24,86.44425201416016
2021-09-27,87.63797760009766
2021-09-28,86.22388458251953
2021-09-29,86.05773162841797
2021-09-30,84.50714111328125
2021-10-01,85.14398193359375
2021-10-04,83.8795166015625
2021-10-05,85.62393188476562
2021-10-06,82.68889617919922
2021-10-07,82.94731903076172
2021-10-08,82.20895385742188
2021-10-11,81.45211029052734
2021-10-12,81.0459976196289
2021-10-13,81.5905532836914
2021-10-14,84.47946166992188
2021-10-15,85.32857513427734
2021-10-18,84.95940399169922
2021-10-19,85.07937622070312
2021-10-20,85.77161407470703
2021-10-21,86.42691040039062
2021-10-22,85.80854034423828
2021-10-25,86.05773162841797
2021-10-26,85.55933380126953
2021-10-27,84.53482818603516
2021-10-28,85.67008972167969
2021-10-29,83.99951934814453
2021-11-01,86.27001953125
2021-11-02,86.22386932373047
2021-11-03,97.10568237304688
2021-11-04,96.31193542480469
2021-11-05,98.41631317138672
2021-11-08,96.97647094726562
2021-11-09,98.74857330322266
2021-11-10,97.65946197509766
2021-11-11,97.53948211669922
2021-11-12,97.91789245605469
2021-11-15,98.15786743164062
2021-11-16,97.25337219238281
2021-11-17,96.89341735839844
2021-11-18,96.9856948852539
2021-11-19,96.0350341796875
2021-11-22,96.16423797607422
2021-11-23,96.82878875732422
2021-11-24,96.09964752197266
2021-11-26,94.73363494873047
2021-11-29,95.5643310546875
2021-11-30,92.47237396240234
2021-12-01,92.45393371582031
2021-12-02,95.55509185791016
2021-12-03,95.70277404785156
2021-12-06,97.4287338256836
2021-12-07,98.85009765625
2021-12-08,100.39146423339844
2021-12-09,99.16390991210938
2021-12-10,99.83767700195312
2021-12-13,96.93954467773438
2021-12-14,96.55191040039062
2021-12-15,97.55793762207031
2021-12-16,96.88417053222656
2021-12-17,95.97042846679688
2021-12-20,94.36444854736328
2021-12-21,97.63177490234375
2021-12-22,99.21928405761719
2021-12-23,100.7145004272461
2021-12-27,100.5575942993164
2021-12-28,101.12983703613281
2021-12-29,100.97290802001953
2021-12-30,101.45521545410156
2021-12-31,101.91895294189453
2022-01-03,102.16008758544922
2022-01-04,103.1431884765625
2022-01-05,101.09349060058594
2022-01-06,100.07329559326172
2022-01-07,100.36080169677734
2022-01-10,99.60956573486328
2022-01-11,101.45521545410156
2022-01-12,103.1710205078125
2022-01-13,105.25782012939453
2022-01-14,105.82356262207031
2022-01-18,102.67945098876953
2022-01-19,102.99480438232422
2022-01-20,101.36247253417969
2022-01-21,100.95437622070312
2022-01-24,99.60956573486328
2022-01-25,99.8136215209961
2022-01-26,99.56317901611328
2022-01-27,100.24949645996094
2022-01-28,100.6297607421875
2022-01-31,102.3641128540039
2022-02-01,103.45852661132812
2022-02-02,104.47872924804688
2022-02-03,102.67017364501953
2022-02-04,102.23428344726562
2022-02-07,100.37007904052734
2022-02-08,103.11537170410156
2022-02-09,108.86563873291016
2022-02-10,108.79145812988281
2022-02-11,109.32010650634766
2022-02-14,107.3538818359375
2022-02-15,109.23661804199219
2022-02-16,110.91534423828125
2022-02-17,109.5427017211914
2022-02-18,108.41120147705078
2022-02-22,107.73414611816406
2022-02-23,106.37077331542969
2022-02-24,106.56553649902344
2022-02-25,109.41283416748047
2022-02-28,108.74507141113281
2022-03-01,107.6692123413086
2022-03-02,110.88751220703125
2022-03-03,111.89844512939453
2022-03-04,112.48274993896484
2022-03-07,110.28466796875
2022-03-08,108.9398422241211
2022-03-09,111.29560089111328
2022-03-10,115.39498138427734
2022-03-11,114.32839965820312
2022-03-14,116.8696517944336
2022-03-15,118.41851043701172
2022-03-16,116.98094177246094
2022-03-17,120.236328125
2022-03-18,120.05085754394531
2022-03-21,121.8686752319336
2022-03-22,121.0617904663086
2022-03-23,121.73883819580078
2022-03-24,124.14095306396484
2022-03-25,126.64510345458984
2022-03-28,126.0886459350586
2022-03-29,121.21944427490234
2022-03-30,123.64068603515625
2022-03-31,122.523193359375
2022-04-01,122.11344146728516
2022-04-04,123.11919403076172
2022-04-05,124.50670623779297
2022-04-06,124.78609466552734
2022-04-07,126.49028015136719
2022-04-08,128.883544921875
2022-04-11,127.18870544433594
2022-04-12,127.72882080078125
2022-04-13,129.06048583984375
2022-04-14,127.38424682617188
2022-04-18,127.93370819091797
2022-04-19,129.74961853027344
2022-04-20,129.89857482910156
2022-04-21,127.58912658691406
2022-04-22,123.51029968261719
2022-04-25,122.59770202636719
2022-04-26,121.68507385253906
2022-04-27,123.31475067138672
2022-04-28,125.43799591064453
2022-04-29,123.4264907836914
2022-05-02,122.71874237060547
2022-05-03,115.0080795288086
2022-05-04,114.10478210449219
2022-05-05,110.38912963867188
2022-05-06,110.8175048828125
2022-05-09,106.07749938964844
2022-05-10,104.92276000976562
2022-05-11,107.5674819946289
2022-05-12,106.67350006103516
2022-05-13,108.74083709716797
2022-05-16,108.97364807128906
2022-05-17,111.10619354248047
2022-05-18,110.52882385253906
2022-05-19,113.03385162353516
2022-05-20,111.21794891357422
2022-05-23,115.01738739013672
2022-05-24,115.06396484375
2022-05-25,113.87196350097656
2022-05-26,114.6728286743164
2022-05-27,117.34550476074219
2022-05-31,114.15133666992188
2022-06-01,113.3411636352539
2022-06-02,116.9171142578125
2022-06-03,112.97798156738281
2022-06-06,112.18643188476562
2022-06-07,112.89415740966797
2022-06-08,109.72796630859375
2022-06-09,107.53022766113281
2022-06-10,104.95069885253906
2022-06-13,100.67630767822266
2022-06-14,100.4993667602539
2022-06-15,99.79164123535156
2022-06-16,96.76510620117188
2022-06-17,96.83028411865234
2022-06-21,101.34680938720703
2022-06-22,100.22000885009766
2022-06-23,96.56024169921875
2022-06-24,100.78805541992188
2022-06-27,101.43061065673828
2022-06-28,100.41556549072266
2022-06-29,101.27652740478516
2022-06-30,100.14415740966797
2022-07-01,100.60272979736328
2022-07-05,97.3085708618164
2022-07-06,96.95294952392578
2022-07-07,97.7484130859375
2022-07-08,98.19762420654297
2022-07-11,97.9168701171875
2022-07-12,96.89682006835938
2022-07-13,96.14812469482422
2022-07-14,93.6213607788086
2022-07-15,94.43555450439453
2022-07-18,93.9301986694336
2022-07-19,97.14012908935547
2022-07-20,98.13211822509766
2022-07-21,98.99308013916016
2022-07-22,99.10538482666016
2022-07-25,100.72439575195312
2022-07-26,100.8741226196289
2022-07-27,102.71772766113281
2022-07-28,103.1482162475586
2022-07-29,103.97174072265625
2022-08-01,102.10944366455078
2022-08-02,100.60272979736328
2022-08-03,102.04391479492188
2022-08-04,99.24575805664062
2022-08-05,99.50779724121094
2022-08-08,101.09872436523438
2022-08-09,100.46234130859375
2022-08-10,102.22172546386719
2022-08-11,102.53990936279297
2022-08-12,105.06666564941406
2022-08-15,104.80464935302734
2022-08-16,106.4610824584961
2022-08-17,105.74047088623047
2022-08-18,105.64691162109375
2022-08-19,104.28993225097656
2022-08-22,101.8380355834961
2022-08-23,106.02124786376953
2022-08-24,107.3220443725586
2022-08-25,110.04534912109375
2022-08-26,106.6108169555664
2022-08-29,105.7685546875
2022-08-30,102.6709213256836
2022-08-31,101.1455078125
2022-09-01,99.96636199951172
2022-09-02,99.61074829101562
2022-09-06,98.29119873046875
2022-09-07,101.6415023803711
2022-09-08,102.9236068725586
2022-09-09,105.4690933227539
2022-09-12,105.80598449707031
2022-09-13,103.26050567626953
2022-09-14,103.86881256103516
2022-09-15,101.30460357666016
2022-09-16,99.08666229248047
2022-09-19,100.7056655883789
2022-09-20,99.4984359741211
2022-09-21,98.918212890625
2022-09-22,100.30326080322266
2022-09-23,98.07596588134766
2022-09-26,96.662841796875
2022-09-27,98.26312255859375
2022-09-28,101.4262466430664
2022-09-29,99.97798919677734
2022-09-30,99.4043197631836
2022-10-03,102.61121368408203
2022-10-04,105.74287414550781
2022-10-05,105.36669921875
2022-10-06,105.30086517333984
2022-10-07,104.16293334960938
2022-10-10,105.72406005859375
2022-10-11,105.72406005859375
2022-10-12,107.86827087402344
2022-10-13,109.57987213134766
2022-10-14,104.2381820678711
2022-10-17,107.6331558227539
2022-10-18,110.68019104003906
2022-10-19,109.7209243774414
2022-10-20,108.47955322265625
2022-10-21,110.21935272216797
2022-10-24,108.80870056152344
2022-10-25,111.5830078125
2022-10-26,111.34789276123047
2022-10-27,111.48894500732422
2022-10-28,110.93409729003906
2022-10-31,111.818115234375
2022-11-01,112.4576187133789
2022-11-02,112.7303466796875
2022-11-03,115.99365997314453
2022-11-04,117.08456420898438
2022-11-07,117.05633544921875
2022-11-08,119.57672882080078
2022-11-09,118.37296295166016
2022-11-10,118.91841125488281
2022-11-11,118.07202911376953
2022-11-14,119.55791473388672
2022-11-15,121.0626220703125
2022-11-16,119.1723403930664
2022-11-17,119.7177963256836
2022-11-18,120.04695129394531
2022-11-21,119.6895751953125
2022-11-22,120.49836730957031
2022-11-23,120.61119842529297
2022-11-25,121.48579406738281
2022-11-28,119.47327423095703
2022-11-29,120.10336303710938
2022-11-30,122.8588638305664
2022-12-01,122.28518676757812
2022-12-02,126.35729217529297
2022-12-05,122.94349670410156
2022-12-06,120.31967163085938
2022-12-07,120.30087280273438
2022-12-08,120.36669158935547
2022-12-09,119.05948638916016
2022-12-12,118.76795959472656
2022-12-13,119.99992370605469
2022-12-14,119.23816680908203
2022-12-15,117.71466064453125
2022-12-16,116.896484375
2022-12-19,115.44819641113281
2022-12-20,116.77422332763672
2022-12-21,117.63941955566406
2022-12-22,117.24444580078125
2022-12-23,118.8149642944336
2022-12-27,119.00305938720703
2022-12-28,117.23503875732422
2022-12-29,118.04759979248047
2022-12-30,117.91532135009766
2023-01-03,118.02870178222656
2023-01-04,116.1579360961914
2023-01-05,114.986328125
2023-01-06,118.53890228271484
2023-01-09,121.85527038574219
2023-01-10,121.60017395019531
2023-01-11,124.26460266113281
2023-01-12,122.24267578125
2023-01-13,122.80010223388672
2023-01-17,121.53402709960938
2023-01-18,119.6349105834961
2023-01-19,119.5876693725586
2023-01-20,121.12774658203125
2023-01-23,120.44747924804688
2023-01-24,122.09148406982422
2023-01-25,121.77024841308594
2023-01-26,123.67880249023438
2023-01-27,124.92599487304688
2023-01-30,123.10244750976562
2023-01-31,125.78578186035156
2023-02-01,125.12440490722656
2023-02-02,121.61907196044922
2023-02-03,120.36244201660156
2023-02-06,119.17195129394531
2023-02-07,119.17195129394531
2023-02-08,121.38286590576172
2023-02-09,121.97811126708984
2023-02-10,123.96224212646484
2023-02-13,121.8269271850586
2023-02-14,121.54347229003906
2023-02-15,121.92139434814453
2023-02-16,121.88362121582031
2023-02-17,121.12774658203125
2023-02-21,119.181396484375
2023-02-22,121.6285171508789
2023-02-23,121.95921325683594
2023-02-24,121.76079559326172
2023-02-27,122.09148406982422
2023-02-28,122.02533721923828
2023-03-01,121.05216979980469
2023-03-02,121.75135803222656
2023-03-03,121.31671142578125
2023-03-06,119.03022003173828
2023-03-07,119.17195129394531
2023-03-08,120.43802642822266
2023-03-09,116.46026611328125
2023-03-10,113.90921020507812
2023-03-13,112.85100555419922
2023-03-14,113.62577056884766
2023-03-15,109.64801788330078
2023-03-16,110.31886291503906
2023-03-17,109.66691589355469
2023-03-20,112.3030014038086
2023-03-21,114.82569885253906
2023-03-22,111.54713439941406
2023-03-23,110.5078125
2023-03-24,111.19755554199219
2023-03-27,111.78334045410156
2023-03-28,112.67149353027344
2023-03-29,114.2966079711914
2023-03-30,114.96117401123047
2023-03-31,115.94853210449219
2023-04-03,116.49917602539062
2023-04-04,115.43586730957031
2023-04-05,115.71118927001953
2023-04-06,111.00223541259766
2023-04-10,113.04341125488281
2023-04-11,114.65736389160156
2023-04-12,116.2998046875
2023-04-13,117.58147430419922
2023-04-14,116.4802017211914
2023-04-17,118.01819610595703
2023-04-18,118.37897491455078
2023-04-19,117.48654174804688
2023-04-20,116.87892150878906
2023-04-21,116.98336029052734
2023-04-24,117.5245132446289
2023-04-25,115.85359191894531
2023-04-26,113.75545501708984
2023-04-27,115.61624145507812
2023-04-28,117.32514953613281
2023-05-01,117.49604034423828
2023-05-02,110.52753448486328
2023-05-03,108.22052001953125
2023-05-04,106.22681427001953
2023-05-05,107.74584197998047
2023-05-08,106.29326629638672
2023-05-09,104.90717315673828
2023-05-10,104.9831314086914
2023-05-11,103.9577865600586
2023-05-12,104.03374481201172
2023-05-15,104.58438110351562
2023-05-16,102.81853485107422
2023-05-17,102.55268859863281
2023-05-18,102.97991943359375
2023-05-19,103.39765167236328
2023-05-22,102.372314453125
2023-05-23,101.24254608154297
2023-05-24,99.60011291503906
2023-05-25,98.61274719238281
2023-05-26,98.34691619873047
2023-05-30,98.93553161621094
2023-05-31,98.8121109008789
2023-06-01,99.0114974975586
2023-06-02,101.6507797241211
2023-06-05,102.00204467773438
2023-06-06,104.6318588256836
2023-06-07,105.80908966064453
2023-06-08,104.39450073242188
2023-06-09,100.2836685180664
2023-06-12,99.78048706054688
2023-06-13,100.45455169677734
2023-06-14,99.24883270263672
2023-06-15,100.54000091552734
2023-06-16,101.36595916748047
2023-06-20,99.95137786865234
2023-06-21,103.35018920898438
2023-06-22,102.4482650756836
2023-06-23,100.37860107421875
2023-06-26,101.19507598876953
2023-06-27,99.78048706054688
2023-06-28,98.67919921875
2023-06-29,99.79621124267578
2023-06-30,99.61481475830078
2023-07-03,101.28556060791016
2023-07-05,97.8963394165039
2023-07-06,98.67919921875
2023-07-07,99.52889251708984
2023-07-10,88.43511962890625
2023-07-11,89.58078002929688
2023-07-12,91.1465072631836
2023-07-13,91.82435607910156
2023-07-14,90.9173812866211
2023-07-17,91.0892333984375
2023-07-18,91.24198150634766
2023-07-19,91.29925537109375
2023-07-20,91.30880737304688
2023-07-21,90.85055541992188
2023-07-24,91.0892333984375
2023-07-25,91.42337036132812
2023-07-26,90.97465515136719
2023-07-27,90.89828491210938
2023-07-28,91.97711181640625
2023-07-31,91.8720932006836
2023-08-01,89.77172088623047
2023-08-02,88.61650848388672
2023-08-03,86.86939239501953
2023-08-04,87.34674835205078
2023-08-07,86.92667388916016
2023-08-08,84.60671997070312
2023-08-09,83.01234436035156
2023-08-10,83.776123046875
2023-08-11,85.02678680419922
2023-08-14,85.7332763671875
2023-08-15,83.51834869384766
2023-08-16,83.20330047607422
2023-08-17,84.79766082763672
2023-08-18,84.9695053100586
2023-08-21,84.15801239013672
2023-08-22,84.5112533569336
2023-08-23,84.1866455078125
2023-08-24,84.25347900390625
2023-08-25,83.96705627441406
2023-08-28,84.59716796875
2023-08-29,84.67355346679688
2023-08-30,84.39669036865234
2023-08-31,82.32495880126953
2023-09-01,82.19129180908203
2023-09-05,78.8784408569336
2023-09-06,78.46791076660156
2023-09-07,72.6537094116211
2023-09-08,72.04268646240234
2023-09-11,70.52469635009766
2023-09-12,71.65126037597656
2023-09-13,71.89948272705078
2023-09-14,72.18589782714844
2023-09-15,72.22409057617188
2023-09-18,70.40058135986328
2023-09-19,69.21673583984375
2023-09-20,67.76557922363281
2023-09-21,66.62945556640625
2023-09-22,65.29286193847656
2023-09-25,64.85369110107422
2023-09-26,64.00399780273438
2023-09-27,63.02064895629883
2023-09-28,63.48297119140625
2023-09-29,64.50393676757812
2023-10-02,62.84727478027344
2023-10-03,62.75095748901367
2023-10-04,62.461997985839844
2023-10-05,61.17134475708008
2023-10-06,60.47785949707031
2023-10-09,61.01723861694336
2023-10-10,62.240474700927734
2023-10-11,60.4489631652832
2023-10-12,59.591739654541016
2023-10-13,60.111854553222656
2023-10-16,61.85520553588867
2023-10-17,64.76398468017578
2023-10-18,63.723758697509766
2023-10-19,64.13793182373047
2023-10-20,64.48466491699219
2023-10-23,55.97982406616211
2023-10-24,54.04384231567383
2023-10-25,53.71636199951172
2023-10-26,55.228546142578125
2023-10-27,54.78548812866211
2023-10-30,55.82571792602539
2023-10-31,51.240997314453125
2023-11-01,48.16845703125
2023-11-02,52.67612838745117
2023-11-03,53.3503532409668
2023-11-06,53.3503532409668
2023-11-07,51.40473175048828
2023-11-08,50.48971176147461
2023-11-09,48.2647819519043
2023-11-10,49.35316848754883
2023-11-13,49.343536376953125
2023-11-14,50.79793930053711
2023-11-15,52.68576431274414
2023-11-16,51.4625244140625
2023-11-17,51.67442321777344
2023-11-20,51.732215881347656
2023-11-21,51.240997314453125
2023-11-22,51.1639404296875
2023-11-24,51.13504409790039
2023-11-27,50.08518600463867
2023-11-28,50.441558837890625
2023-11-29,50.74014663696289
2023-11-30,51.68405532836914
2023-12-01,53.69709396362305
2023-12-04,53.379249572753906
2023-12-05,51.79963684082031
2023-12-06,53.176979064941406
2023-12-07,53.33108901977539
2023-12-08,53.82231140136719
2023-12-11,53.74525451660156
2023-12-12,52.637603759765625
2023-12-13,55.633079528808594
2023-12-14,58.01212692260742
2023-12-15,57.31863784790039
2023-12-18,56.72146987915039
2023-12-19,58.7345085144043
2023-12-20,57.53053665161133
2023-12-21,59.81326675415039
2023-12-22,60.42970657348633
2023-12-26,61.392879486083984
2023-12-27,61.286930084228516
2023-12-28,61.53965759277344
2023-12-29,61.286930084228516
2024-01-02,63.02687072753906
2024-01-03,59.478939056396484
2024-01-04,58.58467102050781
2024-01-05,59.080406188964844
2024-01-08,59.85803985595703
2024-01-09,58.89571762084961
2024-01-10,57.84591293334961
2024-01-11,57.28213882446289
2024-01-12,56.582271575927734
2024-01-16,55.44499206542969
2024-01-17,53.91889190673828
2024-01-18,53.500911712646484
2024-01-19,54.0938606262207
2024-01-22,54.8228874206543
2024-01-23,56.20317459106445
2024-01-24,55.41582489013672
2024-01-25,55.86296463012695
2024-01-26,56.71835708618164
2024-01-29,56.18373489379883
2024-01-30,55.88240432739258
2024-01-31,54.628475189208984
2024-02-01,60.402374267578125
2024-02-02,59.71223068237305
2024-02-05,58.73046875
2024-02-06,51.95537567138672
2024-02-07,53.121822357177734
2024-02-08,50.584800720214844
2024-02-09,50.302913665771484
2024-02-12,52.11090087890625
2024-02-13,50.0501823425293
2024-02-14,49.700252532958984
2024-02-15,50.293190002441406
2024-02-16,50.87641525268555
2024-02-20,49.56416702270508
2024-02-21,49.68081283569336
2024-02-22,50.20570755004883
2024-02-23,50.9152946472168
2024-02-26,51.07081985473633
2024-02-27,51.304107666015625
2024-02-28,49.855777740478516
2024-02-29,54.81316375732422
2024-03-01,55.707435607910156
2024-03-04,57.15576934814453
2024-03-05,58.04032516479492
2024-03-06,59.799713134765625
2024-03-07,61.62714385986328
2024-03-08,60.93699645996094
2024-03-11,62.36589050292969
2024-03-12,62.06455612182617
2024-03-13,63.87254333496094
2024-03-14,62.27840805053711
2024-03-15,63.23101043701172
2024-03-18,64.21276092529297
2024-03-19,59.945518493652344
2024-03-20,62.31728744506836
2024-03-21,63.09492111206055
2024-03-22,60.6162223815918
2024-03-25,61.063358306884766
2024-03-26,60.69398498535156
2024-03-27,61.51815414428711
2024-03-28,62.499305725097656
2024-04-01,61.57701873779297
2024-04-02,59.20263671875
2024-04-03,58.89847946166992
2024-04-04,58.093936920166016
2024-04-05,57.63279724121094
2024-04-08,59.00640869140625
2024-04-09,62.558170318603516
2024-04-10,61.04719924926758
2024-04-11,60.38002014160156
2024-04-12,55.68030548095703
2024-04-15,55.670494079589844
2024-04-16,54.385189056396484
2024-04-17,55.00331497192383
2024-04-18,55.86672592163086
2024-04-19,56.73013687133789
2024-04-22,57.15203094482422
2024-04-23,57.54449462890625
2024-04-24,57.2992057800293
2024-04-25,56.710514068603516
2024-04-26,57.35807418823242
2024-04-29,59.0750846862793
2024-04-30,57.897705078125
2024-05-01,56.68107986450195
2024-05-02,59.38905334472656
2024-05-03,60.684173583984375
2024-05-06,59.830570220947266
2024-05-07,65.49181365966797
2024-05-08,63.6178092956543
2024-05-09,65.75672149658203
2024-05-10,66.25711059570312
2024-05-13,65.45256805419922
2024-05-14,65.02085876464844
2024-05-15,62.71515655517578
2024-05-16,62.94082260131836
2024-05-17,62.774024963378906
2024-05-20,62.66609573364258
2024-05-21,62.823081970214844
2024-05-22,62.42081069946289
2024-05-23,58.91810607910156
2024-05-24,60.59587097167969
2024-05-28,61.70457077026367
2024-05-29,59.359622955322266
2024-05-30,60.007179260253906
2024-05-31,59.80113983154297
2024-06-03,57.8192138671875
2024-06-04,55.582191467285156
2024-06-05,56.739952087402344
2024-06-06,57.57392883300781
2024-06-07,55.59199905395508
2024-06-10,53.95348358154297
2024-06-11,56.11201095581055
2024-06-12,56.239559173583984
2024-06-13,54.375370025634766
2024-06-14,53.75725173950195
2024-06-17,54.8953857421875
2024-06-18,54.49311447143555
2024-06-20,53.35498046875
2024-06-21,55.327091217041016
2024-06-24,56.06295394897461
2024-06-25,55.45463943481445
2024-06-26,55.699928283691406
2024-06-27,56.00408935546875
2024-06-28,57.04486846923828
2024-07-01,56.113121032714844
2024-07-02,55.13180923461914
2024-07-03,55.17145919799805
2024-07-05,54.63619613647461
2024-07-08,55.736454010009766
2024-07-09,54.0612907409668
2024-07-10,54.36856460571289
2024-07-11,56.20233154296875
2024-07-12,56.906097412109375
2024-07-15,57.550392150878906
2024-07-16,58.720035552978516
2024-07-17,61.40625
2024-07-18,59.423805236816406
2024-07-19,57.3125
2024-07-22,57.401710510253906
2024-07-23,56.97548294067383
2024-07-24,56.45013427734375
2024-07-25,58.42266845703125
2024-07-26,59.076873779296875
2024-07-29,58.77950668334961
2024-07-30,57.95679473876953
2024-07-31,57.84775924682617
2024-08-01,63.7752685546875
2024-08-02,61.644142150878906
2024-08-05,61.11879348754883
2024-08-06,60.67274475097656
2024-08-07,60.7123908996582
2024-08-08,60.90072250366211
2024-08-09,60.61327362060547
2024-08-12,59.12643814086914
2024-08-13,60.75204086303711
2024-08-14,60.880897521972656
2024-08-15,61.83247375488281
2024-08-16,62.64527893066406
2024-08-19,64.62771606445312
2024-08-20,62.75431442260742
2024-08-21,63.40851974487305
2024-08-22,63.34904479980469
2024-08-23,64.80613708496094
2024-08-26,64.61781311035156
2024-08-27,64.50878143310547
2024-08-28,64.53851318359375
2024-08-29,64.82596588134766
2024-08-30,64.01316833496094
2024-09-03,62.09019088745117
2024-09-04,62.51641845703125
2024-09-05,62.110015869140625
2024-09-06,59.75090408325195
2024-09-09,60.533973693847656
2024-09-10,60.62318420410156
2024-09-11,60.999847412109375
2024-09-12,61.455810546875
2024-09-13,62.952552795410156
2024-09-16,62.80387496948242
2024-09-17,62.78404998779297
2024-09-18,62.94264221191406
2024-09-19,63.6761474609375
2024-09-20,61.495460510253906
2024-09-23,63.00211715698242
2024-09-24,64.08255004882812
2024-09-25,63.40851974487305
2024-09-26,65.3909683227539
2024-09-27,65.5
2024-09-30,65.94000244140625
2024-10-01,65.66999816894531
2024-10-02,65.43000030517578
2024-10-03,64.01000213623047
2024-10-04,63.97999954223633
2024-10-07,63.08000183105469
2024-10-08,61.97999954223633
2024-10-09,61.459999084472656
2024-10-10,60.380001068115234
2024-10-11,60.65999984741211
2024-10-14,62.72999954223633
2024-10-15,61.7599983215332
2024-10-16,62.72999954223633
2024-10-17,62.52000045776367
2024-10-18,62.689998626708984
2024-10-21,62.33000183105469
2024-10-22,62.380001068115234
2024-10-23,62.11000061035156
2024-10-24,61.5
2024-10-25,62.0
2024-10-28,61.540000915527344
2024-10-29,60.18000030517578
2024-10-30,66.62000274658203
2024-10-31,64.98999786376953
2024-11-01,63.150001525878906
2024-11-04,63.45000076293945
2024-11-05,63.619998931884766
2024-11-06,60.93000030517578
2024-11-07,60.84000015258789
2024-11-08,59.70000076293945
2024-11-11,59.09000015258789
2024-11-12,55.939998626708984
2024-11-13,55.72999954223633
2024-11-14,55.47999954223633
2024-11-15,54.38999938964844
2024-11-18,55.22999954223633
2024-11-19,55.61000061035156
2024-11-20,57.20000076293945
2024-11-21,58.33000183105469
2024-11-22,58.7400016784668
2024-11-25,60.619998931884766
2024-11-26,59.970001220703125
2024-11-27,59.5
2024-11-29,59.09000015258789
2024-12-02,59.380001068115234
2024-12-03,59.529998779296875
2024-12-04,59.0099983215332
2024-12-05,57.189998626708984
2024-12-06,56.58000183105469
2024-12-09,58.18000030517578
2024-12-10,57.25
2024-12-11,56.45000076293945
2024-12-12,54.5
2024-12-13,53.5
2024-12-16,51.90999984741211
2024-12-17,51.70000076293945
