,MET
2018-01-17,41.065284729003906
2018-01-18,41.377864837646484
2018-01-19,41.72950744628906
2018-01-22,42.08116912841797
2018-01-23,41.893611907958984
2018-01-24,42.27653121948242
2018-01-25,42.19838333129883
2018-01-26,42.800106048583984
2018-01-29,42.51097106933594
2018-01-30,38.86159133911133
2018-01-31,37.56438446044922
2018-02-01,37.81444549560547
2018-02-02,37.475624084472656
2018-02-05,36.15972900390625
2018-02-06,36.403987884521484
2018-02-07,36.451263427734375
2018-02-08,34.89109802246094
2018-02-09,35.151119232177734
2018-02-12,35.159000396728516
2018-02-13,35.616031646728516
2018-02-14,36.797969818115234
2018-02-15,36.821617126464844
2018-02-16,36.75069046020508
2018-02-20,36.94768524169922
2018-02-21,36.99495315551758
2018-02-22,36.7428092956543
2018-02-23,37.40469741821289
2018-02-26,37.467742919921875
2018-02-27,37.20771408081055
2018-02-28,36.3961067199707
2018-03-01,36.03364944458008
2018-03-02,35.8524055480957
2018-03-05,36.55370330810547
2018-03-06,37.08951950073242
2018-03-07,37.073753356933594
2018-03-08,36.908287048339844
2018-03-09,37.69624710083008
2018-03-12,37.05012512207031
2018-03-13,37.113155364990234
2018-03-14,36.96343994140625
2018-03-15,37.002845764160156
2018-03-16,37.28650665283203
2018-03-19,37.105281829833984
2018-03-20,37.191959381103516
2018-03-21,37.20771408081055
2018-03-22,36.01787185668945
2018-03-23,34.73350524902344
2018-03-26,36.36459732055664
2018-03-27,35.84453201293945
2018-03-28,36.16761016845703
2018-03-29,36.15972900390625
2018-04-02,35.474185943603516
2018-04-03,35.95484924316406
2018-04-04,36.128196716308594
2018-04-05,36.27003479003906
2018-04-06,35.671180725097656
2018-04-09,35.89181137084961
2018-04-10,36.608863830566406
2018-04-11,36.285797119140625
2018-04-12,37.05800247192383
2018-04-13,36.97132110595703
2018-04-16,37.34166717529297
2018-04-17,36.95555877685547
2018-04-18,37.03436279296875
2018-04-19,37.38106155395508
2018-04-20,37.420467376708984
2018-04-23,37.34954071044922
2018-04-24,37.51502227783203
2018-04-25,37.68837356567383
2018-04-26,37.956275939941406
2018-04-27,38.129634857177734
2018-04-30,37.56229019165039
2018-05-01,37.270755767822266
2018-05-02,35.49782943725586
2018-05-03,35.19052505493164
2018-05-04,36.77346420288086
2018-05-07,37.34617614746094
2018-05-08,37.02799606323242
2018-05-09,37.0598258972168
2018-05-10,37.29844665527344
2018-05-11,37.20299530029297
2018-05-14,37.35414123535156
2018-05-15,37.76776123046875
2018-05-16,38.09389114379883
2018-05-17,38.3245849609375
2018-05-18,38.00639724731445
2018-05-21,38.252986907958984
2018-05-22,38.54730224609375
2018-05-23,38.539344787597656
2018-05-24,38.181396484375
2018-05-25,37.91889572143555
2018-05-29,35.92232894897461
2018-05-30,36.78936767578125
2018-05-31,36.582550048828125
2018-06-01,37.11549377441406
2018-06-04,36.85300064086914
2018-06-05,36.908687591552734
2018-06-06,37.505271911621094
2018-06-07,37.45754623413086
2018-06-08,37.71208572387695
2018-06-11,37.863216400146484
2018-06-12,37.775718688964844
2018-06-13,37.38595199584961
2018-06-14,37.20299530029297
2018-06-15,36.83708572387695
2018-06-18,37.091636657714844
2018-06-19,36.37574005126953
2018-06-20,36.42345428466797
2018-06-21,36.3200569152832
2018-06-22,36.35982131958008
2018-06-25,35.95414733886719
2018-06-26,35.7950553894043
2018-06-27,34.920066833496094
2018-06-28,34.95188903808594
2018-06-29,34.68143844604492
2018-07-02,34.66552734375
2018-07-03,34.5223503112793
2018-07-05,34.649620056152344
2018-07-06,34.78485107421875
2018-07-09,36.168914794921875
2018-07-10,35.72347640991211
2018-07-11,35.07120895385742
2018-07-12,35.15074157714844
2018-07-13,35.15871047973633
2018-07-16,35.349609375
2018-07-17,35.15074157714844
2018-07-18,35.76324462890625
2018-07-19,35.134830474853516
2018-07-20,34.80870819091797
2018-07-23,35.468929290771484
2018-07-24,35.72347640991211
2018-07-25,35.572330474853516
2018-07-26,35.97005844116211
2018-07-27,36.240509033203125
2018-07-30,36.399600982666016
2018-07-31,36.383697509765625
2018-08-01,36.28823471069336
2018-08-02,36.74163818359375
2018-08-03,36.388427734375
2018-08-06,36.85401916503906
2018-08-07,36.966407775878906
2018-08-08,37.22329330444336
2018-08-09,37.02260971069336
2018-08-10,35.842567443847656
2018-08-13,35.66596221923828
2018-08-14,36.20380401611328
2018-08-15,36.011138916015625
2018-08-16,36.58108139038086
2018-08-17,36.87809753417969
2018-08-20,37.02260971069336
2018-08-21,37.57650375366211
2018-08-22,37.255393981933594
2018-08-23,36.90218734741211
2018-08-24,37.263427734375
2018-08-27,37.77717971801758
2018-08-28,37.68085861206055
2018-08-29,37.70493698120117
2018-08-30,37.046688079833984
2018-08-31,36.83795928955078
2018-09-04,37.03062438964844
2018-09-05,37.19117736816406
2018-09-06,36.78980255126953
2018-09-07,36.70151138305664
2018-09-10,36.59714126586914
2018-09-11,36.29209899902344
2018-09-12,36.0512809753418
2018-09-13,36.540958404541016
2018-09-14,37.351722717285156
2018-09-17,37.07878875732422
2018-09-18,37.57650375366211
2018-09-19,38.306983947753906
2018-09-20,38.86891174316406
2018-09-21,39.16592788696289
2018-09-24,38.78863525390625
2018-09-25,38.46754455566406
2018-09-26,37.88154602050781
2018-09-27,37.64873504638672
2018-09-28,37.504249572753906
2018-10-01,37.54438400268555
2018-10-02,37.21525192260742
2018-10-03,37.74507141113281
2018-10-04,38.34712219238281
2018-10-05,37.95378875732422
2018-10-08,38.3390998840332
2018-10-09,38.08222579956055
2018-10-10,37.054718017578125
2018-10-11,35.12812042236328
2018-10-12,35.18431854248047
2018-10-15,35.13615417480469
2018-10-16,35.20036697387695
2018-10-17,35.8505973815918
2018-10-18,35.0157356262207
2018-10-19,35.19234085083008
2018-10-22,34.437767028808594
2018-10-23,34.14876937866211
2018-10-24,32.30246353149414
2018-10-25,32.72791290283203
2018-10-26,31.756591796875
2018-10-29,32.07769012451172
2018-10-30,32.69580841064453
2018-10-31,33.065067291259766
2018-11-01,33.66713333129883
2018-11-02,34.99968338012695
2018-11-05,36.1425666809082
2018-11-06,36.158775329589844
2018-11-07,36.620792388916016
2018-11-08,36.831539154052734
2018-11-09,36.62888717651367
2018-11-12,36.256046295166016
2018-11-13,36.84774398803711
2018-11-14,36.5073127746582
2018-11-15,36.312774658203125
2018-11-16,35.63191604614258
2018-11-19,35.396846771240234
2018-11-20,34.72409439086914
2018-11-21,34.845672607421875
2018-11-23,34.69166946411133
2018-11-26,35.49412536621094
2018-11-27,35.67244338989258
2018-11-28,36.54784393310547
2018-11-29,35.980445861816406
2018-11-30,36.17498779296875
2018-12-03,36.3289909362793
2018-12-04,34.383663177490234
2018-12-06,33.37046813964844
2018-12-07,32.93276596069336
2018-12-10,32.10600662231445
2018-12-11,31.798004150390625
2018-12-12,32.07358169555664
2018-12-13,32.03305435180664
2018-12-14,31.52240562438965
2018-12-17,31.51430892944336
2018-12-18,32.11412048339844
2018-12-19,31.806102752685547
2018-12-20,31.895259857177734
2018-12-21,31.31166648864746
2018-12-24,30.99555206298828
2018-12-26,32.576133728027344
2018-12-27,33.1921501159668
2018-12-28,32.924659729003906
2018-12-31,33.28131103515625
2019-01-02,33.77574920654297
2019-01-03,33.12730026245117
2019-01-04,34.27018737792969
2019-01-07,34.48904037475586
2019-01-08,34.667354583740234
2019-01-09,35.25904846191406
2019-01-10,35.153690338134766
2019-01-11,35.437381744384766
2019-01-14,35.640018463134766
2019-01-15,35.71297073364258
2019-01-16,36.3695182800293
2019-01-17,36.515419006347656
2019-01-18,36.726165771484375
2019-01-22,36.3695182800293
2019-01-23,36.05339431762695
2019-01-24,36.49110794067383
2019-01-25,36.8558464050293
2019-01-28,36.58025360107422
2019-01-29,36.36140441894531
2019-01-30,36.66131591796875
2019-01-31,37.01796340942383
2019-02-01,36.91257858276367
2019-02-04,36.945316314697266
2019-02-05,36.978031158447266
2019-02-06,36.978031158447266
2019-02-07,35.603633880615234
2019-02-08,34.94097900390625
2019-02-11,35.40728759765625
2019-02-12,36.249935150146484
2019-02-13,36.17629623413086
2019-02-14,35.83269500732422
2019-02-15,36.69987869262695
2019-02-19,36.60171890258789
2019-02-20,36.855323791503906
2019-02-21,36.61806106567383
2019-02-22,36.60171890258789
2019-02-25,37.02711486816406
2019-02-26,36.528076171875
2019-02-27,36.814422607421875
2019-02-28,36.969852447509766
2019-03-01,37.26436996459961
2019-03-04,37.35436248779297
2019-03-05,37.26436996459961
2019-03-06,36.76533126831055
2019-03-07,36.25811004638672
2019-03-08,36.12721252441406
2019-03-11,36.46262741088867
2019-03-12,36.46262741088867
2019-03-13,36.56898880004883
2019-03-14,36.68352127075195
2019-03-15,37.06802749633789
2019-03-18,37.40345001220703
2019-03-19,36.847145080566406
2019-03-20,35.48910140991211
2019-03-21,35.35820388793945
2019-03-22,34.188323974609375
2019-03-25,34.2537727355957
2019-03-26,34.73644256591797
2019-03-27,34.76917266845703
2019-03-28,34.744625091552734
2019-03-29,34.82642364501953
2019-04-01,36.10266876220703
2019-04-02,35.93906021118164
2019-04-03,36.15175247192383
2019-04-04,36.60171890258789
2019-04-05,36.86350631713867
2019-04-08,36.822593688964844
2019-04-09,36.24174499511719
2019-04-10,36.67534255981445
2019-04-11,37.04348373413086
2019-04-12,37.51798629760742
2019-04-15,37.01893997192383
2019-04-16,37.78794860839844
2019-04-17,37.47708511352539
2019-04-18,37.07620620727539
2019-04-22,36.9862174987793
2019-04-23,37.16619873046875
2019-04-24,36.75715255737305
2019-04-25,36.57717514038086
2019-04-26,36.896240234375
2019-04-29,37.40345001220703
2019-04-30,37.738868713378906
2019-05-01,37.39527130126953
2019-05-02,38.786033630371094
2019-05-03,39.26871109008789
2019-05-06,39.29347610473633
2019-05-07,39.04578399658203
2019-05-08,39.03752517700195
2019-05-09,39.202659606933594
2019-05-10,39.56595230102539
2019-05-13,38.583404541015625
2019-05-14,39.21916961669922
2019-05-15,38.94670104980469
2019-05-16,39.33476638793945
2019-05-17,39.07880783081055
2019-05-20,39.23568344116211
2019-05-21,39.739341735839844
2019-05-22,39.739341735839844
2019-05-23,39.012760162353516
2019-05-24,39.491641998291016
2019-05-28,38.954959869384766
2019-05-29,39.087066650390625
2019-05-30,39.09531784057617
2019-05-31,38.15406036376953
2019-06-03,38.85588836669922
2019-06-04,39.64851379394531
2019-06-05,39.64851379394531
2019-06-06,39.94575500488281
2019-06-07,39.904476165771484
2019-06-10,39.97877883911133
2019-06-11,40.08611297607422
2019-06-12,39.97877883911133
2019-06-13,40.05309295654297
2019-06-14,40.30079650878906
2019-06-17,39.9127311706543
2019-06-18,40.218231201171875
2019-06-19,40.251251220703125
2019-06-20,40.75491714477539
2019-06-21,40.38336181640625
2019-06-24,40.53197479248047
2019-06-25,40.234737396240234
2019-06-26,40.35032272338867
2019-06-27,40.58151626586914
2019-06-28,41.0108757019043
2019-07-01,41.68791580200195
2019-07-02,41.2833366394043
2019-07-03,41.67140579223633
2019-07-05,41.861305236816406
2019-07-08,41.72919845581055
2019-07-09,41.59709167480469
2019-07-10,41.54754638671875
2019-07-11,41.63011169433594
2019-07-12,42.04294204711914
2019-07-15,41.927364349365234
2019-07-16,41.696170806884766
2019-07-17,41.25030517578125
2019-07-18,41.2833366394043
2019-07-19,41.052146911621094
2019-07-22,41.08517837524414
2019-07-23,41.39893341064453
2019-07-24,41.588836669921875
2019-07-25,41.39893341064453
2019-07-26,41.853050231933594
2019-07-29,41.2833366394043
2019-07-30,41.29159164428711
2019-07-31,40.80445098876953
2019-08-01,39.904476165771484
2019-08-02,39.04578399658203
2019-08-05,37.979000091552734
2019-08-06,39.0457763671875
2019-08-07,38.6124153137207
2019-08-08,39.312477111816406
2019-08-09,39.09578323364258
2019-08-12,38.245697021484375
2019-08-13,39.11245346069336
2019-08-14,37.39561080932617
2019-08-15,37.278926849365234
2019-08-16,37.795658111572266
2019-08-19,38.14568328857422
2019-08-20,37.812313079833984
2019-08-21,38.13735580444336
2019-08-22,38.512393951416016
2019-08-23,37.16225051879883
2019-08-26,37.37060546875
2019-08-27,36.553855895996094
2019-08-28,36.4288330078125
2019-08-29,36.778873443603516
2019-08-30,36.920555114746094
2019-09-03,36.61220169067383
2019-09-04,37.078914642333984
2019-09-05,38.29570770263672
2019-09-06,38.529056549072266
2019-09-09,38.670738220214844
2019-09-10,39.52082443237305
2019-09-11,39.97920227050781
2019-09-12,39.89585876464844
2019-09-13,40.312583923339844
2019-09-16,39.62917709350586
2019-09-17,39.52916717529297
2019-09-18,39.87919616699219
2019-09-19,39.88753890991211
2019-09-20,39.53749465942383
2019-09-23,39.77919006347656
2019-09-24,39.44582748413086
2019-09-25,39.479156494140625
2019-09-26,39.237464904785156
2019-09-27,39.470829010009766
2019-09-30,39.304141998291016
2019-10-01,38.36237716674805
2019-10-02,36.99556350708008
2019-10-03,37.137245178222656
2019-10-04,37.84565353393555
2019-10-07,37.46228790283203
2019-10-08,36.528846740722656
2019-10-09,36.97888946533203
2019-10-10,37.47061538696289
2019-10-11,38.20403289794922
2019-10-14,38.12901306152344
2019-10-15,38.49571990966797
2019-10-16,38.30403137207031
2019-10-17,38.254024505615234
2019-10-18,38.420711517333984
2019-10-21,38.78742599487305
2019-10-22,38.762413024902344
2019-10-23,38.795753479003906
2019-10-24,38.57073211669922
2019-10-25,38.60406494140625
2019-10-28,39.012447357177734
2019-10-29,38.90410232543945
2019-10-30,38.57906723022461
2019-10-31,38.99577713012695
2019-11-01,39.38748550415039
2019-11-04,40.035247802734375
2019-11-05,40.699825286865234
2019-11-06,40.88492202758789
2019-11-07,41.255069732666016
2019-11-08,41.4906120300293
2019-11-11,41.406490325927734
2019-11-12,41.7093505859375
2019-11-13,41.44013214111328
2019-11-14,41.47380065917969
2019-11-15,41.448543548583984
2019-11-18,41.3223762512207
2019-11-19,41.34760284423828
2019-11-20,41.170936584472656
2019-11-21,41.19618225097656
2019-11-22,41.726165771484375
2019-11-25,42.02060317993164
2019-11-26,41.86918258666992
2019-11-27,41.986961364746094
2019-11-29,41.986961364746094
2019-12-02,41.51585388183594
2019-12-03,40.67461013793945
2019-12-04,40.93537521362305
2019-12-05,41.16252517700195
2019-12-06,41.64204025268555
2019-12-09,41.700931549072266
2019-12-10,41.465389251708984
2019-12-11,41.29712677001953
2019-12-12,42.516944885253906
2019-12-13,42.382347106933594
2019-12-16,42.46647262573242
2019-12-17,43.04692459106445
2019-12-18,43.013282775878906
2019-12-19,42.73567581176758
2019-12-20,43.20677185058594
2019-12-23,42.8955078125
2019-12-24,42.8955078125
2019-12-26,43.10581588745117
2019-12-27,42.76091003417969
2019-12-30,42.65154266357422
2019-12-31,42.87867736816406
2020-01-02,43.42550277709961
2020-01-03,42.979644775390625
2020-01-06,42.86185836791992
2020-01-07,43.14788818359375
2020-01-08,43.6021614074707
2020-01-09,44.05643844604492
2020-01-10,44.14057159423828
2020-01-13,44.23310470581055
2020-01-14,43.90501403808594
2020-01-15,43.618980407714844
2020-01-16,43.91342544555664
2020-01-17,44.25834274291992
2020-01-21,43.54327392578125
2020-01-22,43.66105270385742
2020-01-23,43.57692337036133
2020-01-24,43.13106155395508
2020-01-27,42.13838195800781
2020-01-28,42.52535629272461
2020-01-29,42.474884033203125
2020-01-30,43.13948059082031
2020-01-31,41.818702697753906
2020-02-03,42.175174713134766
2020-02-04,42.60805892944336
2020-02-05,43.73691177368164
2020-02-06,44.02549362182617
2020-02-07,43.77936935424805
2020-02-10,44.03398513793945
2020-02-11,44.46685028076172
2020-02-12,44.53476333618164
2020-02-13,44.4583740234375
2020-02-14,44.37348937988281
2020-02-18,43.991546630859375
2020-02-19,43.95759582519531
2020-02-20,44.37348937988281
2020-02-21,43.4822883605957
2020-02-24,41.912071228027344
2020-02-25,40.38429260253906
2020-02-26,39.82410430908203
2020-02-27,37.25233459472656
2020-02-28,36.2592887878418
2020-03-02,37.821022033691406
2020-03-03,36.1319694519043
2020-03-04,37.201419830322266
2020-03-05,34.47687530517578
2020-03-06,33.25465393066406
2020-03-09,27.720699310302734
2020-03-10,29.72378921508789
2020-03-11,28.263916015625
2020-03-12,24.02008056640625
2020-03-13,27.101102828979492
2020-03-16,22.746931076049805
2020-03-17,24.130422592163086
2020-03-18,23.918231964111328
2020-03-19,22.746931076049805
2020-03-20,20.692916870117188
2020-03-23,19.971467971801758
2020-03-24,23.434429168701172
2020-03-25,25.242305755615234
2020-03-26,27.61035919189453
2020-03-27,26.2014102935791
2020-03-30,27.185976028442383
2020-03-31,25.946779251098633
2020-04-01,23.680572509765625
2020-04-02,23.807889938354492
2020-04-03,23.527793884277344
2020-04-06,25.997705459594727
2020-04-07,26.804033279418945
2020-04-08,28.408203125
2020-04-09,30.097244262695312
2020-04-13,29.129650115966797
2020-04-14,29.223018646240234
2020-04-15,27.5594425201416
2020-04-16,26.269311904907227
2020-04-17,28.060213088989258
2020-04-20,27.62734031677246
2020-04-21,26.702180862426758
2020-04-22,26.956811904907227
2020-04-23,27.075637817382812
2020-04-24,28.263916015625
2020-04-27,29.21452522277832
2020-04-28,29.85959243774414
2020-04-29,31.811752319335938
2020-04-30,30.623491287231445
2020-05-01,29.435211181640625
2020-05-04,29.010822296142578
2020-05-05,29.087209701538086
2020-05-06,27.98381805419922
2020-05-07,29.645111083984375
2020-05-08,30.316524505615234
2020-05-11,29.24055290222168
2020-05-12,27.863311767578125
2020-05-13,26.486066818237305
2020-05-14,27.398494720458984
2020-05-15,27.303804397583008
2020-05-18,28.767122268676758
2020-05-19,27.880525588989258
2020-05-20,28.54332160949707
2020-05-21,28.827381134033203
2020-05-22,28.698265075683594
2020-05-26,31.074005126953125
2020-05-27,31.788454055786133
2020-05-28,31.383872985839844
2020-05-29,30.996532440185547
2020-06-01,31.306415557861328
2020-06-02,31.323619842529297
2020-06-03,32.60618591308594
2020-06-04,33.86292266845703
2020-06-05,35.06800079345703
2020-06-08,37.01335144042969
2020-06-09,35.76523208618164
2020-06-10,34.00063705444336
2020-06-11,30.92767333984375
2020-06-12,32.23604965209961
2020-06-15,32.76972961425781
2020-06-16,33.303409576416016
2020-06-17,32.554527282714844
2020-06-18,32.804161071777344
2020-06-19,32.124149322509766
2020-06-22,31.788454055786133
2020-06-23,31.883129119873047
2020-06-24,30.58336639404297
2020-06-25,31.280593872070312
2020-06-26,30.187397003173828
2020-06-29,30.61779022216797
2020-06-30,31.43553352355957
2020-07-01,30.566146850585938
2020-07-02,30.686656951904297
2020-07-06,31.926172256469727
2020-07-07,31.00514030456543
2020-07-08,31.650726318359375
2020-07-09,30.462848663330078
2020-07-10,31.797054290771484
2020-07-13,32.20162582397461
2020-07-14,32.614784240722656
2020-07-15,33.260372161865234
2020-07-16,33.33784866333008
2020-07-17,33.114036560058594
2020-07-20,32.52010726928711
2020-07-21,32.98492431640625
2020-07-22,33.07099151611328
2020-07-23,33.19150924682617
2020-07-24,32.898841857910156
2020-07-27,32.53732681274414
2020-07-28,32.356563568115234
2020-07-29,33.2947998046875
2020-07-30,32.32212448120117
2020-07-31,32.58035659790039
2020-08-03,32.50193786621094
2020-08-04,32.15339279174805
2020-08-05,33.35588455200195
2020-08-06,32.22309494018555
2020-08-07,33.73927688598633
2020-08-10,34.66292190551758
2020-08-11,35.35130310058594
2020-08-12,34.88948059082031
2020-08-13,34.36665725708008
2020-08-14,34.51478958129883
2020-08-17,33.87869644165039
2020-08-18,33.382015228271484
2020-08-19,33.286170959472656
2020-08-20,32.7807731628418
2020-08-21,32.48450469970703
2020-08-24,33.652130126953125
2020-08-25,33.68699264526367
2020-08-26,33.39072799682617
2020-08-27,34.04425048828125
2020-08-28,34.34923553466797
2020-08-31,33.51271057128906
2020-09-01,33.547576904296875
2020-09-02,33.826416015625
2020-09-03,33.286170959472656
2020-09-04,34.11396789550781
2020-09-08,33.00732421875
2020-09-09,33.35588455200195
2020-09-10,32.841766357421875
2020-09-11,33.312313079833984
2020-09-14,33.84383773803711
2020-09-15,32.6849250793457
2020-09-16,32.78948211669922
2020-09-17,34.2620964050293
2020-09-18,34.56707000732422
2020-09-21,32.61521530151367
2020-09-22,32.19696044921875
2020-09-23,31.447582244873047
2020-09-24,31.151329040527344
2020-09-25,31.595714569091797
2020-09-28,32.45836639404297
2020-09-29,32.04011154174805
2020-09-30,32.3886604309082
2020-10-01,32.46707534790039
2020-10-02,32.78948211669922
2020-10-05,33.56501007080078
2020-10-06,33.434303283691406
2020-10-07,34.2795295715332
2020-10-08,34.72391891479492
2020-10-09,34.40151596069336
2020-10-12,35.15089416503906
2020-10-13,33.98324966430664
2020-10-14,33.957130432128906
2020-10-15,34.096534729003906
2020-10-16,34.227237701416016
2020-10-19,34.04425048828125
2020-10-20,34.2795295715332
2020-10-21,34.096534729003906
