,RTX
2021-06-04,82.2746810913086
2021-06-07,82.22846984863281
2021-06-08,82.6720962524414
2021-06-09,82.11756896972656
2021-06-10,81.56301879882812
2021-06-11,82.08058166503906
2021-06-14,81.9974136352539
2021-06-15,82.62590026855469
2021-06-16,81.72938537597656
2021-06-17,80.52789306640625
2021-06-18,79.4095687866211
2021-06-21,81.33197784423828
2021-06-22,80.75894165039062
2021-06-23,80.03804016113281
2021-06-24,80.26909637451172
2021-06-25,80.14895629882812
2021-06-28,78.66095733642578
2021-06-29,78.04170989990234
2021-06-30,78.84579467773438
2021-07-01,79.68683624267578
2021-07-02,80.13047790527344
2021-07-06,79.25244903564453
2021-07-07,79.32637786865234
2021-07-08,78.9659423828125
2021-07-09,79.834716796875
2021-07-12,79.68683624267578
2021-07-13,78.86427307128906
2021-07-14,78.47610473632812
2021-07-15,78.54080963134766
2021-07-16,77.2006607055664
2021-07-19,74.9085922241211
2021-07-20,78.37444305419922
2021-07-21,80.0195541381836
2021-07-22,79.31716918945312
2021-07-23,79.30790710449219
2021-07-26,79.43730926513672
2021-07-27,81.53530883789062
2021-07-28,80.59258270263672
2021-07-29,81.00848388671875
2021-07-30,80.36151123046875
2021-08-02,80.04729461669922
2021-08-03,81.30424499511719
2021-08-04,79.31716918945312
2021-08-05,80.29682922363281
2021-08-06,80.94379425048828
2021-08-09,80.48167419433594
2021-08-10,81.00848388671875
2021-08-11,81.90499114990234
2021-08-12,81.31346893310547
2021-08-13,80.6387939453125
2021-08-16,80.53711700439453
2021-08-17,80.04729461669922
2021-08-18,79.00291442871094
2021-08-19,77.49667358398438
2021-08-20,78.14752960205078
2021-08-23,78.99362182617188
2021-08-24,79.43061065673828
2021-08-25,79.70954132080078
2021-08-26,78.80766296386719
2021-08-27,79.40271759033203
2021-08-30,78.8448486328125
2021-08-31,78.80766296386719
2021-09-01,78.19401550292969
2021-09-02,78.60311889648438
2021-09-03,77.7756118774414
2021-09-07,77.1712646484375
2021-09-08,77.05038452148438
2021-09-09,77.784912109375
2021-09-10,77.1712646484375
2021-09-13,77.76631927490234
2021-09-14,76.92951965332031
2021-09-15,78.9099349975586
2021-09-16,78.11963653564453
2021-09-17,77.53388214111328
2021-09-20,77.58966064453125
2021-09-21,77.27352905273438
2021-09-22,79.28184509277344
2021-09-23,80.65790557861328
2021-09-24,81.03911590576172
2021-09-27,81.20647430419922
2021-09-28,80.74158477783203
2021-09-29,80.88105010986328
2021-09-30,79.92340087890625
2021-10-01,81.33666229248047
2021-10-04,81.53189849853516
2021-10-05,82.48957824707031
2021-10-06,83.00093841552734
2021-10-07,83.81913757324219
2021-10-08,84.25611877441406
2021-10-11,83.57740783691406
2021-10-12,83.41934204101562
2021-10-13,83.38216400146484
2021-10-14,82.90796661376953
2021-10-15,84.53507232666016
2021-10-18,84.42350769042969
2021-10-19,84.82330322265625
2021-10-20,85.24169921875
2021-10-21,85.17662811279297
2021-10-22,85.40904998779297
2021-10-25,84.88838958740234
2021-10-26,82.89867401123047
2021-10-27,82.89867401123047
2021-10-28,82.92655944824219
2021-10-29,82.61972045898438
2021-11-01,82.33151245117188
2021-11-02,81.63419342041016
2021-11-03,82.44306945800781
2021-11-04,81.87591552734375
2021-11-05,84.77680206298828
2021-11-08,84.33982849121094
2021-11-09,84.60015869140625
2021-11-10,83.84703826904297
2021-11-11,82.79639434814453
2021-11-12,82.61972045898438
2021-11-15,83.07532501220703
2021-11-16,82.65691375732422
2021-11-17,81.30875396728516
2021-11-18,81.28070068359375
2021-11-19,79.89656066894531
2021-11-22,81.17781829833984
2021-11-23,81.65478515625
2021-11-24,81.54257202148438
2021-11-26,77.62395477294922
2021-11-29,77.5678482055664
2021-11-30,75.67866516113281
2021-12-01,73.9298095703125
2021-12-02,76.3707504272461
2021-12-03,75.85636138916016
2021-12-06,78.33472442626953
2021-12-07,79.50376892089844
2021-12-08,80.89725494384766
2021-12-09,80.57927703857422
2021-12-10,80.57927703857422
2021-12-13,78.86781311035156
2021-12-14,78.0915756225586
2021-12-15,78.02609252929688
2021-12-16,77.3433837890625
2021-12-17,76.9505844116211
2021-12-20,75.78154754638672
2021-12-21,78.2599105834961
2021-12-22,78.62464141845703
2021-12-23,79.40089416503906
2021-12-27,79.71885681152344
2021-12-28,80.44833374023438
2021-12-29,80.3267593383789
2021-12-30,80.24259185791016
2021-12-31,80.48574829101562
2022-01-03,81.3368148803711
2022-01-04,84.18924713134766
2022-01-05,83.76840209960938
2022-01-06,84.22665405273438
2022-01-07,84.58206939697266
2022-01-10,83.91804504394531
2022-01-11,84.84392547607422
2022-01-12,85.1712417602539
2022-01-13,85.62950897216797
2022-01-14,86.3496322631836
2022-01-18,84.87197875976562
2022-01-19,83.88998413085938
2022-01-20,82.63677978515625
2022-01-21,81.56126403808594
2022-01-24,82.4123306274414
2022-01-25,84.4604721069336
2022-01-26,83.21662902832031
2022-01-27,83.4971923828125
2022-01-28,84.47917175292969
2022-01-31,84.3482437133789
2022-02-01,84.85326385498047
2022-02-02,86.54603576660156
2022-02-03,86.79853820800781
2022-02-04,86.985595703125
2022-02-07,87.93952941894531
2022-02-08,88.91215515136719
2022-02-09,89.78192138671875
2022-02-10,88.9028091430664
2022-02-11,89.09920501708984
2022-02-14,87.50931549072266
2022-02-15,87.94888305664062
2022-02-16,88.61288452148438
2022-02-17,88.24815368652344
2022-02-18,87.32228088378906
2022-02-22,87.48126220703125
2022-02-23,86.26547241210938
2022-02-24,88.6353530883789
2022-02-25,92.2748031616211
2022-02-28,96.58196258544922
2022-03-01,96.61018371582031
2022-03-02,94.73870849609375
2022-03-03,93.88292694091797
2022-03-04,93.65721893310547
2022-03-07,92.34062957763672
2022-03-08,89.19959259033203
2022-03-09,92.65096282958984
2022-03-10,92.6415786743164
2022-03-11,91.14627838134766
2022-03-14,91.25914001464844
2022-03-15,91.8045883178711
2022-03-16,90.09300994873047
2022-03-17,91.92684173583984
2022-03-18,91.7105484008789
2022-03-21,93.98638153076172
2022-03-22,95.3405990600586
2022-03-23,95.19953155517578
2022-03-24,95.65093994140625
2022-03-25,96.32804107666016
2022-03-28,95.53809356689453
2022-03-29,95.0584716796875
2022-03-30,94.82335662841797
2022-03-31,93.16820526123047
2022-04-01,94.2026596069336
2022-04-04,93.3844985961914
2022-04-05,92.92369079589844
2022-04-06,92.59455108642578
2022-04-07,94.96443176269531
2022-04-08,94.41897583007812
2022-04-11,96.02710723876953
2022-04-12,96.4879150390625
2022-04-13,97.2120590209961
2022-04-14,98.05843353271484
2022-04-18,98.08666229248047
2022-04-19,98.3217544555664
2022-04-20,98.71674346923828
2022-04-21,95.66973876953125
2022-04-22,94.50360107421875
2022-04-25,93.676025390625
2022-04-26,93.28105163574219
2022-04-27,92.951904296875
2022-04-28,92.23716735839844
2022-04-29,89.25601959228516
2022-05-02,88.60713195800781
2022-05-03,89.71683502197266
2022-05-04,91.93624114990234
2022-05-05,90.58203125
2022-05-06,89.62278747558594
2022-05-09,86.28427124023438
2022-05-10,86.22783660888672
2022-05-11,85.5789566040039
2022-05-12,86.03035736083984
2022-05-13,86.44414520263672
2022-05-16,86.97078704833984
2022-05-17,89.29363250732422
2022-05-18,87.09303283691406
2022-05-19,85.38069915771484
2022-05-20,85.2198715209961
2022-05-23,86.87545776367188
2022-05-24,88.18099212646484
2022-05-25,88.51210021972656
2022-05-26,89.87442779541016
2022-05-27,91.49214935302734
2022-05-31,89.9879379272461
2022-06-01,89.69465637207031
2022-06-02,91.04751586914062
2022-06-03,91.13265228271484
2022-06-06,91.96517944335938
2022-06-07,95.08714294433594
2022-06-08,93.87619018554688
2022-06-09,92.12600708007812
2022-06-10,90.33798217773438
2022-06-13,86.98896789550781
2022-06-14,86.39295196533203
2022-06-15,87.30116271972656
2022-06-16,84.69007110595703
2022-06-17,84.08460998535156
2022-06-21,87.90663146972656
2022-06-22,87.56605529785156
2022-06-23,86.8092269897461
2022-06-24,89.11758422851562
2022-06-27,89.69465637207031
2022-06-28,88.7202377319336
2022-06-29,88.2661361694336
2022-06-30,90.92453002929688
2022-07-01,91.7854232788086
2022-07-05,87.90663146972656
2022-07-06,88.8526840209961
2022-07-07,88.87161254882812
2022-07-08,89.9879379272461
2022-07-11,89.60005187988281
2022-07-12,89.40139770507812
2022-07-13,86.85652160644531
2022-07-14,85.2198715209961
2022-07-15,86.30782318115234
2022-07-18,84.9549789428711
2022-07-19,88.75808715820312
2022-07-20,89.71359252929688
2022-07-21,89.77034759521484
2022-07-22,89.12703704833984
2022-07-25,89.46761322021484
2022-07-26,85.3712387084961
2022-07-27,85.39961242675781
2022-07-28,87.40523529052734
2022-07-29,88.18099212646484
2022-08-01,88.2093734741211
2022-08-02,88.69185638427734
2022-08-03,89.42977142333984
2022-08-04,87.7741928100586
2022-08-05,88.01070404052734
2022-08-08,86.27943420410156
2022-08-09,86.97952270507812
2022-08-10,88.37966918945312
2022-08-11,88.12423706054688
2022-08-12,89.88388061523438
2022-08-15,90.94345092773438
2022-08-16,89.9217300415039
2022-08-17,89.86495971679688
2022-08-18,90.12186431884766
2022-08-19,88.8753433227539
2022-08-22,87.33382415771484
2022-08-23,87.95232391357422
2022-08-24,88.78968811035156
2022-08-25,91.47308349609375
2022-08-26,88.98951721191406
2022-08-29,87.6573486328125
2022-08-30,86.4298324584961
2022-08-31,85.40216064453125
2022-09-01,83.7654800415039
2022-09-02,83.34679412841797
2022-09-06,82.93762969970703
2022-09-07,83.21356964111328
2022-09-08,82.36668395996094
2022-09-09,83.77499389648438
2022-09-12,83.546630859375
2022-09-13,79.66427612304688
2022-09-14,82.2144546508789
2022-09-15,81.46271514892578
2022-09-16,81.07257080078125
2022-09-19,80.83468627929688
2022-09-20,81.0250015258789
2022-09-21,80.23521423339844
2022-09-22,79.40735626220703
2022-09-23,78.05614471435547
2022-09-26,77.16167449951172
2022-09-27,77.07604217529297
2022-09-28,79.2646255493164
2022-09-29,78.35112762451172
2022-09-30,77.89437866210938
2022-10-03,79.08381652832031
2022-10-04,81.38658905029297
2022-10-05,81.08208465576172
2022-10-06,80.19713592529297
2022-10-07,79.94022369384766
2022-10-10,80.08295440673828
2022-10-11,80.49212646484375
2022-10-12,78.96964263916016
2022-10-13,80.75856018066406
2022-10-14,78.58901977539062
2022-10-17,80.37794494628906
2022-10-18,83.12794494628906
2022-10-19,83.38485717773438
2022-10-20,83.01375579833984
2022-10-21,84.25077056884766
2022-10-24,85.38312530517578
2022-10-25,84.07948303222656
2022-10-26,86.13484954833984
2022-10-27,87.35283660888672
2022-10-28,90.47395324707031
2022-10-31,90.22654724121094
2022-11-01,90.92117309570312
2022-11-02,89.58900451660156
2022-11-03,90.20751953125
2022-11-04,90.60717010498047
2022-11-07,91.51114654541016
2022-11-08,91.60629272460938
2022-11-09,90.52152252197266
2022-11-10,93.10025024414062
2022-11-11,89.11322784423828
2022-11-14,88.44713592529297
2022-11-15,91.14956665039062
2022-11-16,89.77931213378906
2022-11-17,90.47801971435547
2022-11-18,91.27244567871094
2022-11-21,92.07643127441406
2022-11-22,92.69857788085938
2022-11-23,92.96656799316406
2022-11-25,93.2919921875
2022-11-28,92.74642944335938
2022-11-29,93.25371551513672
2022-11-30,94.48841857910156
2022-12-01,95.23497772216797
2022-12-02,96.68025970458984
2022-12-05,96.36441040039062
2022-12-06,94.49800109863281
2022-12-07,94.7947006225586
2022-12-08,95.22540283203125
2022-12-09,94.05769348144531
2022-12-12,95.29241180419922
2022-12-13,95.60826110839844
2022-12-14,95.66569519042969
2022-12-15,94.26828002929688
2022-12-16,94.12471771240234
2022-12-19,93.35899353027344
2022-12-20,93.9715576171875
2022-12-21,95.48384094238281
2022-12-22,94.28742980957031
2022-12-23,95.0435562133789
2022-12-27,95.38813018798828
2022-12-28,94.89041900634766
2022-12-29,96.02941131591797
2022-12-30,96.5941162109375
2023-01-03,96.48882293701172
2023-01-04,96.51753234863281
2023-01-05,96.55583190917969
2023-01-06,98.06809997558594
2023-01-09,95.33068084716797
2023-01-10,95.6369857788086
2023-01-11,95.32112121582031
2023-01-12,96.36441040039062
2023-01-13,94.45013427734375
2023-01-17,94.21085357666016
2023-01-18,91.63614654541016
2023-01-19,90.20045471191406
2023-01-20,90.31529998779297
2023-01-23,92.1242904663086
2023-01-24,95.2062759399414
2023-01-25,95.72312927246094
2023-01-26,95.95283508300781
2023-01-27,95.33068084716797
2023-01-30,94.47885131835938
2023-01-31,95.56997680664062
2023-02-01,94.2012710571289
2023-02-02,92.80387115478516
2023-02-03,92.34443664550781
2023-02-06,93.4547119140625
2023-02-07,93.67485809326172
2023-02-08,93.46428680419922
2023-02-09,93.65571594238281
2023-02-10,96.29740142822266
2023-02-13,96.24954986572266
2023-02-14,97.02482604980469
2023-02-15,97.11096954345703
2023-02-16,96.64198303222656
2023-02-17,97.15882873535156
2023-02-21,96.335693359375
2023-02-22,96.20169067382812
2023-02-23,95.89371490478516
2023-02-24,95.87447357177734
2023-02-27,95.4317626953125
2023-02-28,94.4020004272461
2023-03-01,94.35388946533203
2023-03-02,95.27778625488281
2023-03-03,95.29702758789062
2023-03-06,95.76861572265625
2023-03-07,94.48860168457031
2023-03-08,93.73795318603516
2023-03-09,92.32320404052734
2023-03-10,92.39057159423828
2023-03-13,93.7956771850586
2023-03-14,94.62334442138672
2023-03-15,92.22697448730469
2023-03-16,94.39236450195312
2023-03-17,92.14997863769531
2023-03-20,93.8630599975586
2023-03-21,94.32500457763672
2023-03-22,93.06424713134766
2023-03-23,92.39057159423828
2023-03-24,92.81403350830078
2023-03-27,93.266357421875
2023-03-28,93.1604995727539
2023-03-29,94.02666473388672
2023-03-30,93.70906829833984
2023-03-31,94.24800872802734
2023-04-03,96.79837799072266
2023-04-04,95.76861572265625
2023-04-05,95.04680633544922
2023-04-06,94.51748657226562
2023-04-10,95.87447357177734
2023-04-11,95.97071075439453
2023-04-12,97.7030258178711
2023-04-13,97.8570327758789
2023-04-14,97.8570327758789
2023-04-17,99.2332534790039
2023-04-18,100.7249755859375
2023-04-19,100.17639923095703
2023-04-20,98.97339630126953
2023-04-21,98.40558624267578
2023-04-24,98.6076889038086
2023-04-25,97.28919982910156
2023-04-26,94.00740814208984
2023-04-27,95.65312194824219
2023-04-28,96.1439437866211
2023-05-01,96.55778503417969
2023-05-02,95.15267181396484
2023-05-03,93.50697326660156
2023-05-04,92.31358337402344
2023-05-05,92.94877624511719
2023-05-08,91.94786834716797
2023-05-09,92.65042114257812
2023-05-10,92.6792984008789
2023-05-11,91.94786834716797
2023-05-12,92.38095092773438
2023-05-15,93.06424713134766
2023-05-16,91.87088012695312
2023-05-17,92.93915557861328
2023-05-18,93.08439636230469
2023-05-19,93.08439636230469
2023-05-22,92.62928009033203
2023-05-23,91.0993423461914
2023-05-24,90.69265747070312
2023-05-25,90.16976165771484
2023-05-26,90.3053207397461
2023-05-30,89.87925720214844
2023-05-31,89.2208023071289
2023-06-01,91.10901641845703
2023-06-02,93.03598022460938
2023-06-05,92.71642303466797
2023-06-06,94.35289001464844
2023-06-07,95.4664535522461
2023-06-08,95.94092559814453
2023-06-09,96.19268798828125
2023-06-12,96.27015686035156
2023-06-13,96.53160858154297
2023-06-14,93.791259765625
2023-06-15,94.89514923095703
2023-06-16,94.64337921142578
2023-06-20,94.60465240478516
2023-06-21,95.9312515258789
2023-06-22,93.849365234375
2023-06-23,93.83968353271484
2023-06-26,93.4910888671875
2023-06-27,93.47171020507812
2023-06-28,92.83263397216797
2023-06-29,94.70148468017578
2023-06-30,94.85641479492188
2023-07-03,95.27278900146484
2023-07-05,95.1275405883789
2023-07-06,94.94356536865234
2023-07-07,94.3335189819336
2023-07-10,94.3916244506836
2023-07-11,94.9241943359375
2023-07-12,93.75253295898438
2023-07-13,94.09144592285156
2023-07-14,93.12312316894531
2023-07-17,93.26836395263672
2023-07-18,92.72611236572266
2023-07-19,92.54212951660156
2023-07-20,94.0817642211914
2023-07-21,93.33614349365234
2023-07-24,93.93650817871094
2023-07-25,84.3404769897461
2023-07-26,83.56583404541016
2023-07-27,82.47163391113281
2023-07-28,84.5728759765625
2023-07-31,85.14418029785156
2023-08-01,85.18292236328125
2023-08-02,82.75244140625
2023-08-03,81.98747253417969
2023-08-04,81.87127685546875
2023-08-07,82.76213073730469
2023-08-08,83.47867584228516
2023-08-09,84.98925018310547
2023-08-10,83.48837280273438
2023-08-11,84.0887222290039
2023-08-14,83.70138549804688
2023-08-15,82.94610595703125
2023-08-16,82.44257354736328
2023-08-17,83.02763366699219
2023-08-18,83.66142272949219
2023-08-21,83.3884048461914
2023-08-22,83.20314025878906
2023-08-23,83.89544677734375
2023-08-24,83.02763366699219
2023-08-25,82.57909393310547
2023-08-28,83.60292053222656
2023-08-29,83.2226333618164
2023-08-30,84.27571868896484
2023-08-31,83.89544677734375
2023-09-01,84.12946319580078
2023-09-05,82.93011474609375
2023-09-06,81.42849731445312
2023-09-07,82.22805786132812
2023-09-08,81.39924621582031
2023-09-11,74.9832534790039
2023-09-12,73.67665100097656
2023-09-13,73.67665100097656
2023-09-14,73.61814880371094
2023-09-15,73.91067504882812
2023-09-18,73.3061294555664
2023-09-19,73.20862579345703
2023-09-20,72.57482147216797
2023-09-21,70.82943725585938
2023-09-22,69.79586029052734
2023-09-25,70.254150390625
2023-09-26,70.45890808105469
2023-09-27,71.0634536743164
2023-09-28,70.20539093017578
2023-09-29,70.17613220214844
2023-10-02,69.56183624267578
2023-10-03,68.82078552246094
2023-10-04,68.37225341796875
2023-10-05,67.65068817138672
2023-10-06,68.03096008300781
2023-10-09,71.17071533203125
2023-10-10,71.52173614501953
2023-10-11,71.48273468017578
2023-10-12,71.47298431396484
2023-10-13,71.42423248291016
2023-10-16,72.13603973388672
2023-10-17,72.04827880859375
2023-10-18,72.3895492553711
2023-10-19,72.04827880859375
2023-10-20,70.74168395996094
2023-10-23,71.30722045898438
2023-10-24,76.4263687133789
2023-10-25,76.45561981201172
2023-10-26,77.17717742919922
2023-10-27,77.18692779541016
2023-10-30,76.61163330078125
2023-10-31,79.36134338378906
2023-11-01,80.1023941040039
2023-11-02,80.7166976928711
2023-11-03,80.65819549560547
2023-11-06,80.3461685180664
2023-11-07,80.60943603515625
2023-11-08,81.126220703125
2023-11-09,80.37541198730469
2023-11-10,80.17066192626953
2023-11-13,79.98538970947266
2023-11-14,78.67878723144531
2023-11-15,78.62028503417969
2023-11-16,78.80691528320312
2023-11-17,78.26667022705078
2023-11-20,77.76570892333984
2023-11-21,76.76380920410156
2023-11-22,78.40418243408203
2023-11-24,78.56134796142578
2023-11-27,78.0604019165039
2023-11-28,78.76762390136719
2023-11-29,79.51414489746094
2023-11-30,80.03474426269531
2023-12-01,80.8598403930664
2023-12-04,81.65547180175781
2023-12-05,81.22328186035156
2023-12-06,81.242919921875
2023-12-07,80.05438995361328
2023-12-08,79.87757873535156
2023-12-11,80.43746948242188
2023-12-12,79.60254669189453
2023-12-13,81.7438735961914
2023-12-14,80.40799713134766
2023-12-15,78.85603332519531
2023-12-18,79.25875854492188
2023-12-19,81.15452575683594
2023-12-20,80.19190979003906
2023-12-21,80.55534362792969
2023-12-22,81.75370788574219
2023-12-26,82.55915832519531
2023-12-27,82.67703247070312
2023-12-28,82.67703247070312
2023-12-29,82.64755249023438
2024-01-02,83.70840454101562
2024-01-03,84.09148406982422
2024-01-04,83.89503479003906
2024-01-05,83.86556243896484
2024-01-08,84.3174057006836
2024-01-09,84.27812194824219
2024-01-10,84.55315399169922
2024-01-11,83.80662536621094
2024-01-12,84.79871368408203
2024-01-16,83.98342895507812
2024-01-17,83.54141998291016
2024-01-18,83.95397186279297
2024-01-19,84.01290893554688
2024-01-22,83.51194763183594
2024-01-23,87.96160125732422
2024-01-24,87.90265655517578
2024-01-25,89.32694244384766
2024-01-26,88.80635070800781
2024-01-29,88.4822006225586
2024-01-30,88.99298095703125
2024-01-31,89.50374603271484
2024-02-01,90.53512573242188
2024-02-02,90.34850311279297
2024-02-05,90.6038818359375
2024-02-06,90.64317321777344
2024-02-07,90.29937744140625
2024-02-08,89.4251708984375
2024-02-09,88.90457153320312
2024-02-12,89.52339935302734
2024-02-13,88.98314666748047
2024-02-14,89.76895904541016
2024-02-15,90.16187286376953
2024-02-16,89.39570617675781
2024-02-20,89.36624145507812
2024-02-21,88.60989379882812
2024-02-22,88.52091217041016
2024-02-23,88.99549865722656
2024-02-26,89.00537872314453
2024-02-27,89.40087127685547
2024-02-28,88.90650939941406
2024-02-29,88.65933227539062
2024-03-01,88.7878646850586
2024-03-04,88.8966293334961
2024-03-05,89.04492950439453
2024-03-06,89.24267578125
2024-03-07,89.52941131591797
2024-03-08,89.85568237304688
2024-03-11,90.36983489990234
2024-03-12,88.93616485595703
2024-03-13,89.53929138183594
2024-03-14,90.72577667236328
2024-03-15,91.8825912475586
2024-03-18,92.40660858154297
2024-03-19,93.79083251953125
2024-03-20,93.78094482421875
2024-03-21,93.19759368896484
2024-03-22,94.46317291259766
2024-03-25,94.5521469116211
2024-03-26,94.97730255126953
2024-03-27,96.35163879394531
2024-03-28,96.43074035644531
2024-04-01,96.65814971923828
2024-04-02,97.43924713134766
2024-04-03,96.45051574707031
2024-04-04,98.190673828125
2024-04-05,100.54385375976562
2024-04-08,100.73170471191406
2024-04-09,100.45486450195312
2024-04-10,100.21757507324219
2024-04-11,99.64411163330078
2024-04-12,98.97177124023438
2024-04-15,98.89266967773438
2024-04-16,99.70343017578125
2024-04-17,99.61444854736328
2024-04-18,99.57489013671875
2024-04-19,100.41531372070312
2024-04-22,100.41531372070312
2024-04-23,100.23734283447266
2024-04-24,99.88139343261719
2024-04-25,100.56362915039062
2024-04-26,100.26701354980469
2024-04-29,101.285400390625
2024-04-30,100.37577056884766
2024-05-01,100.07915496826172
2024-05-02,100.7416000366211
2024-05-03,100.25712585449219
2024-05-06,100.7613754272461
2024-05-07,102.06649780273438
2024-05-08,102.76849365234375
2024-05-09,104.54820251464844
2024-05-10,105.12166595458984
2024-05-13,104.60753631591797
2024-05-14,104.50865173339844
2024-05-15,104.16260528564453
2024-05-16,103.68515014648438
2024-05-17,103.62547302246094
2024-05-20,104.46099853515625
2024-05-21,104.86882019042969
2024-05-22,105.74413299560547
2024-05-23,104.84893035888672
2024-05-24,105.704345703125
2024-05-28,104.95833587646484
2024-05-29,104.01339721679688
2024-05-30,105.15727996826172
2024-05-31,107.23615264892578
2024-06-03,106.79850006103516
2024-06-04,107.32567596435547
2024-06-05,107.86280059814453
2024-06-06,107.60418701171875
2024-06-07,107.53456115722656
2024-06-10,106.51998138427734
2024-06-11,106.35089111328125
2024-06-12,106.2016830444336
2024-06-13,104.470947265625
2024-06-14,103.67520904541016
2024-06-17,103.91393280029297
2024-06-18,104.21233367919922
2024-06-20,104.51073455810547
2024-06-21,105.04786682128906
2024-06-24,101.41728973388672
2024-06-25,101.02936553955078
2024-06-26,100.72102355957031
2024-06-27,100.08442687988281
2024-06-28,99.85565185546875
2024-07-01,99.02012634277344
2024-07-02,99.87554931640625
2024-07-03,100.20378112792969
2024-07-05,99.83575439453125
2024-07-08,99.56719207763672
2024-07-09,100.57181549072266
2024-07-10,100.14410400390625
2024-07-11,101.17857360839844
2024-07-12,100.74091339111328
2024-07-15,101.0791015625
2024-07-16,103.12813568115234
2024-07-17,104.43115997314453
2024-07-18,103.28728485107422
2024-07-19,102.26276397705078
2024-07-22,103.2176513671875
2024-07-23,104.41127014160156
2024-07-24,104.27201843261719
2024-07-25,112.86602783203125
2024-07-26,113.34346771240234
2024-07-29,113.83086395263672
2024-07-30,116.25787353515625
2024-07-31,116.8646240234375
2024-08-01,116.11862182617188
2024-08-02,115.82022094726562
2024-08-05,114.55697631835938
2024-08-06,113.79107666015625
2024-08-07,113.54241180419922
2024-08-08,114.48735046386719
2024-08-09,115.5317611694336
2024-08-12,115.97936248779297
2024-08-13,116.23798370361328
2024-08-14,117.0237808227539
2024-08-15,117.72999572753906
2024-08-16,117.94999694824219
2024-08-19,118.3499984741211
2024-08-20,117.94999694824219
2024-08-21,117.26000213623047
2024-08-22,118.0199966430664
2024-08-23,118.5199966430664
2024-08-26,118.69999694824219
2024-08-27,119.48999786376953
2024-08-28,120.83999633789062
2024-08-29,122.29000091552734
2024-08-30,123.33999633789062
2024-09-03,120.98999786376953
2024-09-04,121.11000061035156
2024-09-05,119.63999938964844
2024-09-06,118.44000244140625
2024-09-09,121.16000366210938
2024-09-10,120.30000305175781
2024-09-11,119.26000213623047
2024-09-12,120.0999984741211
2024-09-13,119.12000274658203
2024-09-16,119.19999694824219
2024-09-17,118.7300033569336
2024-09-18,118.04000091552734
2024-09-19,118.81999969482422
2024-09-20,118.1500015258789
2024-09-23,120.2699966430664
2024-09-24,120.04000091552734
2024-09-25,120.9000015258789
2024-09-26,120.31999969482422
2024-09-27,120.38999938964844
2024-09-30,121.16000366210938
2024-10-01,124.38999938964844
2024-10-02,124.04000091552734
2024-10-03,123.66999816894531
2024-10-04,124.91000366210938
2024-10-07,125.05000305175781
2024-10-08,123.5
2024-10-09,123.94999694824219
2024-10-10,122.94000244140625
2024-10-11,123.93000030517578
2024-10-14,124.63999938964844
2024-10-15,125.02999877929688
2024-10-16,126.22000122070312
2024-10-17,125.75
2024-10-18,125.91999816894531
2024-10-21,125.9000015258789
2024-10-22,125.52999877929688
2024-10-23,127.20999908447266
2024-10-24,125.16999816894531
2024-10-25,125.16000366210938
2024-10-28,125.43000030517578
2024-10-29,122.79000091552734
2024-10-30,121.86000061035156
2024-10-31,120.98999786376953
2024-11-01,118.75
2024-11-04,118.0
2024-11-05,118.9800033569336
2024-11-06,121.58999633789062
2024-11-07,120.08000183105469
2024-11-08,123.55000305175781
2024-11-11,124.55999755859375
2024-11-12,123.37000274658203
2024-11-13,123.75
2024-11-14,118.91999816894531
2024-11-15,118.52999877929688
2024-11-18,119.38999938964844
2024-11-19,118.95999908447266
2024-11-20,119.1500015258789
2024-11-21,120.52999877929688
2024-11-22,120.7699966430664
2024-11-25,118.6500015258789
2024-11-26,120.61000061035156
2024-11-27,120.33999633789062
2024-11-29,121.83000183105469
2024-12-02,118.68000030517578
2024-12-03,118.0999984741211
2024-12-04,119.2300033569336
2024-12-05,118.5199966430664
2024-12-06,117.98999786376953
2024-12-09,116.58000183105469
2024-12-10,117.61000061035156
2024-12-11,116.94000244140625
2024-12-12,116.05000305175781
2024-12-13,117.75
2024-12-16,118.11000061035156
2024-12-17,117.41999816894531
