,NEM
2021-06-01,64.8497543334961
2021-06-02,64.23128509521484
2021-06-03,62.78232192993164
2021-06-04,63.12690353393555
2021-06-07,63.17991256713867
2021-06-08,61.78396224975586
2021-06-09,61.83696365356445
2021-06-10,62.78232192993164
2021-06-11,62.119686126708984
2021-06-14,61.695613861083984
2021-06-15,61.03298568725586
2021-06-16,60.47636032104492
2021-06-17,56.253173828125
2021-06-18,55.32549285888672
2021-06-21,56.04113006591797
2021-06-22,55.590545654296875
2021-06-23,55.3608283996582
2021-06-24,55.04276657104492
2021-06-25,55.378501892089844
2021-06-28,55.35199737548828
2021-06-29,55.290157318115234
2021-06-30,55.99696731567383
2021-07-01,55.537532806396484
2021-07-02,55.97929382324219
2021-07-06,56.44755172729492
2021-07-07,56.217838287353516
2021-07-08,55.44917678833008
2021-07-09,56.52707290649414
2021-07-12,55.82908630371094
2021-07-13,55.988128662109375
2021-07-14,55.97929382324219
2021-07-15,56.09414291381836
2021-07-16,54.53916549682617
2021-07-19,53.62031555175781
2021-07-20,53.399436950683594
2021-07-21,53.32876205444336
2021-07-22,53.19622039794922
2021-07-23,53.107872009277344
2021-07-26,53.35526657104492
2021-07-27,54.17692565917969
2021-07-28,54.67169189453125
2021-07-29,55.413848876953125
2021-07-30,55.502193450927734
2021-08-02,54.76004409790039
2021-08-03,55.35199737548828
2021-08-04,54.654022216796875
2021-08-05,54.11507797241211
2021-08-06,52.851661682128906
2021-08-09,51.98581314086914
2021-08-10,51.287845611572266
2021-08-11,52.35688781738281
2021-08-12,51.55289840698242
2021-08-13,51.98581314086914
2021-08-16,52.021156311035156
2021-08-17,52.003482818603516
2021-08-18,50.2806396484375
2021-08-19,49.936073303222656
2021-08-20,49.78587341308594
2021-08-23,51.04930114746094
2021-08-24,50.784236907958984
2021-08-25,50.2806396484375
2021-08-26,50.033260345458984
2021-08-27,51.411529541015625
2021-08-30,50.81074523925781
2021-08-31,51.234832763671875
2021-09-01,51.13764953613281
2021-09-02,51.87096405029297
2021-09-03,52.7191276550293
2021-09-07,51.491050720214844
2021-09-08,51.33942794799805
2021-09-09,51.11643600463867
2021-09-10,50.83102798461914
2021-09-13,50.8756217956543
2021-09-14,51.018333435058594
2021-09-15,51.47321701049805
2021-09-16,49.43962097167969
2021-09-17,49.2523193359375
2021-09-20,48.17306900024414
2021-09-21,48.619041442871094
2021-09-22,48.74391555786133
2021-09-23,48.20875930786133
2021-09-24,48.04820251464844
2021-09-27,48.07496643066406
2021-09-28,48.68146896362305
2021-09-29,47.90549087524414
2021-09-30,48.431732177734375
2021-10-01,47.77170181274414
2021-10-04,48.761741638183594
2021-10-05,48.01253128051758
2021-10-06,48.63687515258789
2021-10-07,48.70822525024414
2021-10-08,48.44065856933594
2021-10-11,48.34254455566406
2021-10-12,48.859859466552734
2021-10-13,50.27802658081055
2021-10-14,51.526729583740234
2021-10-15,50.866695404052734
2021-10-18,50.286949157714844
2021-10-19,50.83102798461914
2021-10-20,50.98264694213867
2021-10-21,51.000492095947266
2021-10-22,51.3840217590332
2021-10-25,51.65159225463867
2021-10-26,51.46429443359375
2021-10-27,51.32158660888672
2021-10-28,48.9847297668457
2021-10-29,48.164154052734375
2021-11-01,48.431732177734375
2021-11-02,48.79741668701172
2021-11-03,49.163116455078125
2021-11-04,48.92229461669922
2021-11-05,50.26911926269531
2021-11-08,50.11747360229492
2021-11-09,50.61696243286133
2021-11-10,51.88349914550781
2021-11-11,52.49000930786133
2021-11-12,52.38298416137695
2021-11-15,52.59703826904297
2021-11-16,51.85674285888672
2021-11-17,51.68727493286133
2021-11-18,50.99156188964844
2021-11-19,50.438575744628906
2021-11-22,49.77854919433594
2021-11-23,49.49312973022461
2021-11-24,49.47529220581055
2021-11-26,49.894493103027344
2021-11-29,49.41285705566406
2021-11-30,48.9847297668457
2021-12-01,48.04820251464844
2021-12-02,47.513057708740234
2021-12-03,48.761741638183594
2021-12-06,49.79638671875
2021-12-07,50.295867919921875
2021-12-08,50.76424789428711
2021-12-09,50.62913131713867
2021-12-10,50.530052185058594
2021-12-13,51.49380874633789
2021-12-14,50.59309768676758
2021-12-15,48.8457145690918
2021-12-16,53.142120361328125
2021-12-17,53.358299255371094
2021-12-20,52.88092041015625
2021-12-21,52.40353775024414
2021-12-22,52.69176483154297
2021-12-23,53.61949920654297
2021-12-27,54.204959869384766
2021-12-28,54.304046630859375
2021-12-29,54.601287841796875
2021-12-30,55.474971771240234
2021-12-31,55.86228561401367
2022-01-03,54.925540924072266
2022-01-04,54.430145263671875
2022-01-05,54.3400764465332
2022-01-06,52.844886779785156
2022-01-07,53.52943420410156
2022-01-10,54.430145263671875
2022-01-11,54.862483978271484
2022-01-12,55.41192626953125
2022-01-13,55.23178482055664
2022-01-14,55.14170837402344
2022-01-18,55.168731689453125
2022-01-19,58.50136947631836
2022-01-20,57.50157928466797
2022-01-21,56.826053619384766
2022-01-24,56.81703567504883
2022-01-25,57.006187438964844
2022-01-26,55.56504440307617
2022-01-27,54.63731002807617
2022-01-28,53.91674041748047
2022-01-31,55.0966682434082
2022-02-01,55.24079132080078
2022-02-02,55.9433479309082
2022-02-03,55.664119720458984
2022-02-04,54.8805046081543
2022-02-07,57.07823944091797
2022-02-08,57.24938201904297
2022-02-09,56.880088806152344
2022-02-10,54.52021026611328
2022-02-11,57.51959228515625
2022-02-14,57.960941314697266
2022-02-15,56.99718475341797
2022-02-16,57.89789962768555
2022-02-17,61.02336883544922
2022-02-18,60.95130920410156
2022-02-22,60.500953674316406
2022-02-23,61.473724365234375
2022-02-24,60.09562683105469
2022-02-25,61.15847396850586
2022-02-28,59.62725830078125
2022-03-01,62.15827941894531
2022-03-02,62.86083221435547
2022-03-03,63.66246795654297
2022-03-04,66.90503692626953
2022-03-07,70.12057495117188
2022-03-08,69.90440368652344
2022-03-09,68.9156265258789
2022-03-10,70.10396575927734
2022-03-11,69.75019836425781
2022-03-14,66.89268493652344
2022-03-15,66.55705261230469
2022-03-16,65.86763000488281
2022-03-17,66.50262451171875
2022-03-18,67.09227752685547
2022-03-21,69.21499633789062
2022-03-22,68.97004699707031
2022-03-23,71.58262634277344
2022-03-24,70.96577453613281
2022-03-25,71.61890411376953
2022-03-28,70.88412475585938
2022-03-29,71.25605773925781
2022-03-30,72.53511810302734
2022-03-31,72.07247161865234
2022-04-01,75.09326934814453
2022-04-04,73.705322265625
2022-04-05,72.44441223144531
2022-04-06,72.15411376953125
2022-04-07,73.50576782226562
2022-04-08,74.49455261230469
2022-04-11,73.78697967529297
2022-04-12,74.83926391601562
2022-04-13,76.47212219238281
2022-04-14,76.89847564697266
2022-04-18,77.48812866210938
2022-04-19,75.16583251953125
2022-04-20,74.92090606689453
2022-04-21,69.90440368652344
2022-04-22,67.60028076171875
2022-04-25,65.86763000488281
2022-04-26,65.43218231201172
2022-04-27,65.43218231201172
2022-04-28,66.47541809082031
2022-04-29,66.08533477783203
2022-05-02,65.59546661376953
2022-05-03,65.53197479248047
2022-05-04,66.5751953125
2022-05-05,65.62268829345703
2022-05-06,66.1034927368164
2022-05-09,62.520267486572266
2022-05-10,61.93062210083008
2022-05-11,62.06669235229492
2022-05-12,59.28176498413086
2022-05-13,59.19105529785156
2022-05-16,59.37248229980469
2022-05-17,59.41783905029297
2022-05-18,57.94826889038086
2022-05-19,59.97119903564453
2022-05-20,60.950904846191406
2022-05-23,61.16862869262695
2022-05-24,62.61097717285156
2022-05-25,63.082698822021484
2022-05-26,62.329769134521484
2022-05-27,62.329769134521484
2022-05-31,61.549625396728516
2022-06-01,61.522186279296875
2022-06-02,62.91231918334961
2022-06-03,62.02519989013672
2022-06-06,62.06178665161133
2022-06-07,62.5373420715332
2022-06-08,61.43073272705078
2022-06-09,59.062042236328125
2022-06-10,61.1380729675293
2022-06-13,59.12605285644531
2022-06-14,57.6993522644043
2022-06-15,57.324378967285156
2022-06-16,59.1809196472168
2022-06-17,58.312095642089844
2022-06-21,59.60160827636719
2022-06-22,59.062042236328125
2022-06-23,57.4890022277832
2022-06-24,58.69621658325195
2022-06-27,58.37611770629883
2022-06-28,57.58045196533203
2022-06-29,56.693328857421875
2022-06-30,54.57155990600586
2022-07-01,55.943397521972656
2022-07-05,54.60813522338867
2022-07-06,54.370357513427734
2022-07-07,54.75447082519531
2022-07-08,54.288047790527344
2022-07-11,53.766754150390625
2022-07-12,52.9893798828125
2022-07-13,53.218013763427734
2022-07-14,50.29144287109375
2022-07-15,50.053653717041016
2022-07-18,50.1268196105957
2022-07-19,49.98049545288086
2022-07-20,47.840431213378906
2022-07-21,47.639225006103516
2022-07-22,46.99904251098633
2022-07-25,40.78005599975586
2022-07-26,42.19761276245117
2022-07-27,41.7129020690918
2022-07-28,41.895809173583984
2022-07-29,41.41109848022461
2022-08-01,41.10015106201172
2022-08-02,41.008697509765625
2022-08-03,40.606292724609375
2022-08-04,41.41109848022461
2022-08-05,40.94467544555664
2022-08-08,40.95382308959961
2022-08-09,41.42939376831055
2022-08-10,41.83179473876953
2022-08-11,41.42939376831055
2022-08-12,42.57257843017578
2022-08-15,42.01470184326172
2022-08-16,42.11530685424805
2022-08-17,41.06357192993164
2022-08-18,40.83493423461914
2022-08-19,39.81062316894531
2022-08-22,40.075843811035156
2022-08-23,40.74347686767578
2022-08-24,40.972110748291016
2022-08-25,41.28306198120117
2022-08-26,39.52711868286133
2022-08-29,39.15214920043945
2022-08-30,38.594268798828125
2022-08-31,37.82604217529297
2022-09-01,37.41449737548828
2022-09-02,38.10955047607422
2022-09-06,38.14613723754883
2022-09-07,39.24899673461914
2022-09-08,39.28606414794922
2022-09-09,40.008949279785156
2022-09-12,40.731842041015625
2022-09-13,39.87920379638672
2022-09-14,39.786529541015625
2022-09-15,39.29534149169922
2022-09-16,40.5094108581543
2022-09-19,41.028411865234375
2022-09-20,39.666046142578125
2022-09-21,39.29534149169922
2022-09-22,39.38801956176758
2022-09-23,38.22954559326172
2022-09-26,37.61787796020508
2022-09-27,37.32130432128906
2022-09-28,39.100711822509766
2022-09-29,38.70219802856445
2022-09-30,38.952430725097656
2022-10-03,40.5094108581543
2022-10-04,41.269371032714844
2022-10-05,40.68550491333008
2022-10-06,41.60300827026367
2022-10-07,39.480690002441406
2022-10-10,39.184120178222656
2022-10-11,38.757808685302734
2022-10-12,38.84122085571289
2022-10-13,38.57244873046875
2022-10-14,37.75688934326172
2022-10-17,38.285152435302734
2022-10-18,38.64659118652344
2022-10-19,37.41397476196289
2022-10-20,38.12759780883789
2022-10-21,39.26753234863281
2022-10-24,38.99877166748047
2022-10-25,39.59190368652344
2022-10-26,40.565025329589844
2022-10-27,39.907012939453125
2022-10-28,39.721656799316406
2022-10-31,39.221195220947266
2022-11-01,38.655860900878906
2022-11-02,36.6354866027832
2022-11-03,35.02289581298828
2022-11-04,37.98858642578125
2022-11-07,38.29441833496094
2022-11-08,40.54648971557617
2022-11-09,40.15724182128906
2022-11-10,43.01171112060547
2022-11-11,43.1229248046875
2022-11-14,42.9005012512207
2022-11-15,42.34443283081055
2022-11-16,42.159080505371094
2022-11-17,41.39911651611328
2022-11-18,41.825439453125
2022-11-21,41.704959869384766
2022-11-22,42.75221252441406
2022-11-23,42.86343002319336
2022-11-25,42.49271774291992
2022-11-28,41.074745178222656
2022-11-29,42.409305572509766
2022-11-30,43.99409866333008
2022-12-01,45.013545989990234
2022-12-02,45.10622787475586
2022-12-05,43.99409866333008
2022-12-06,43.66972351074219
2022-12-07,44.25110626220703
2022-12-08,44.18547058105469
2022-12-09,43.510311126708984
2022-12-12,43.510311126708984
2022-12-13,44.2136116027832
2022-12-14,44.17609405517578
2022-12-15,42.73199462890625
2022-12-16,43.26649856567383
2022-12-19,42.7601318359375
2022-12-20,44.65433120727539
2022-12-21,44.37301254272461
2022-12-22,44.541805267333984
2022-12-23,44.87000274658203
2022-12-27,45.713958740234375
2022-12-28,44.41989517211914
2022-12-29,44.41053009033203
2022-12-30,44.26049041748047
2023-01-03,46.49226760864258
2023-01-04,48.302066802978516
2023-01-05,48.02075958251953
2023-01-06,49.40858840942383
2023-01-09,48.96784973144531
2023-01-10,49.83993911743164
2023-01-11,49.19290542602539
2023-01-12,50.07436752319336
2023-01-13,50.965206146240234
2023-01-17,49.20228576660156
2023-01-18,48.32082748413086
2023-01-19,49.20228576660156
2023-01-20,50.018104553222656
2023-01-23,50.290042877197266
2023-01-24,50.06499099731445
2023-01-25,51.659122467041016
2023-01-26,50.758907318115234
2023-01-27,49.99934768676758
2023-01-30,49.455474853515625
2023-01-31,49.633644104003906
2023-02-01,50.81516647338867
2023-02-02,49.16477584838867
2023-02-03,46.745452880859375
2023-02-06,44.635581970214844
2023-02-07,45.68582534790039
2023-02-08,45.338863372802734
2023-02-09,44.61682891845703
2023-02-10,44.99190902709961
2023-02-13,45.2919807434082
2023-02-14,44.08232116699219
2023-02-15,43.41653823852539
2023-02-16,42.994564056396484
2023-02-17,42.59134292602539
2023-02-21,42.356910705566406
2023-02-22,41.4754524230957
2023-02-23,41.50358581542969
2023-02-24,40.828426361083984
2023-02-27,40.64088439941406
2023-02-28,40.894065856933594
2023-03-01,41.353553771972656
2023-03-02,41.20351791381836
2023-03-03,41.91618728637695
2023-03-06,41.46607971191406
2023-03-07,39.85319900512695
2023-03-08,39.90999221801758
2023-03-09,39.51240539550781
2023-03-10,39.90999221801758
2023-03-13,42.7120246887207
2023-03-14,42.475364685058594
2023-03-15,43.649192810058594
2023-03-16,43.336795806884766
2023-03-17,45.599246978759766
2023-03-20,45.26792526245117
2023-03-21,44.113037109375
2023-03-22,44.15090560913086
2023-03-23,45.239524841308594
2023-03-24,45.95896911621094
2023-03-27,45.63711166381836
2023-03-28,46.0630989074707
2023-03-29,45.76017761230469
2023-03-30,46.23349380493164
2023-03-31,46.40388107299805
2023-04-03,46.82986831665039
2023-04-04,48.60953903198242
2023-04-05,49.29111099243164
2023-04-06,49.27218246459961
2023-04-10,48.3634147644043
2023-04-11,47.25585174560547
2023-04-12,47.05706024169922
2023-04-13,48.297149658203125
2023-04-14,46.87720489501953
2023-04-17,45.88323974609375
2023-04-18,46.252418518066406
2023-04-19,45.684444427490234
2023-04-20,45.32472610473633
2023-04-21,45.0786018371582
2023-04-24,45.45725631713867
2023-04-25,45.627647399902344
2023-04-26,44.633689880371094
2023-04-27,45.69390869140625
2023-04-28,44.87034225463867
2023-05-01,44.42543029785156
2023-05-02,45.4951171875
2023-05-03,44.95553970336914
2023-05-04,46.773067474365234
2023-05-05,46.11989212036133
2023-05-08,45.71284866333008
2023-05-09,45.580322265625
2023-05-10,45.258460998535156
2023-05-11,43.431461334228516
2023-05-12,43.488258361816406
2023-05-15,44.57688903808594
2023-05-16,42.7120246887207
2023-05-17,42.36176681518555
2023-05-18,40.960758209228516
2023-05-19,41.32993698120117
2023-05-22,41.017555236816406
2023-05-23,40.222381591796875
2023-05-24,39.578670501708984
2023-05-25,38.47111511230469
2023-05-26,38.50898361206055
2023-05-30,38.243919372558594
2023-05-31,38.769775390625
2023-06-01,40.60548782348633
2023-06-02,40.24216079711914
2023-06-05,40.079627990722656
2023-06-06,40.14655685424805
2023-06-07,40.060508728027344
2023-06-08,40.194358825683594
2023-06-09,39.63982009887695
2023-06-12,40.194358825683594
2023-06-13,40.57679748535156
2023-06-14,40.25172805786133
2023-06-15,40.825382232666016
2023-06-16,41.90577697753906
2023-06-20,41.207820892333984
2023-06-21,40.71065139770508
2023-06-22,40.299530029296875
2023-06-23,39.754554748535156
2023-06-26,40.87318801879883
2023-06-27,40.59592056274414
2023-06-28,39.37211608886719
2023-06-29,40.10831069946289
2023-06-30,40.787139892578125
2023-07-03,41.15045928955078
2023-07-05,40.299530029296875
2023-07-06,39.71631622314453
2023-07-07,40.385581970214844
2023-07-10,40.73933792114258
2023-07-11,41.40860366821289
2023-07-12,43.22519302368164
2023-07-13,43.473777770996094
2023-07-14,43.005287170410156
2023-07-17,42.661094665527344
2023-07-18,43.005287170410156
2023-07-19,43.196510314941406
2023-07-20,40.586360931396484
2023-07-21,41.312992095947266
2023-07-24,41.332115173339844
2023-07-25,41.6954345703125
2023-07-26,41.542457580566406
2023-07-27,40.26128387451172
2023-07-28,40.557682037353516
2023-07-31,41.03572463989258
2023-08-01,39.87884521484375
2023-08-02,38.87494659423828
2023-08-03,38.66460037231445
2023-08-04,39.075721740722656
2023-08-07,38.70284652709961
2023-08-08,38.0909423828125
2023-08-09,38.15787124633789
2023-08-10,38.0909423828125
2023-08-11,38.42557907104492
2023-08-14,37.72762680053711
2023-08-15,36.78109359741211
2023-08-16,36.60899353027344
2023-08-17,36.962745666503906
2023-08-18,36.522945404052734
2023-08-21,36.57074737548828
2023-08-22,36.90538024902344
2023-08-23,37.469482421875
2023-08-24,37.34518814086914
2023-08-25,36.628116607666016
2023-08-28,37.32606506347656
2023-08-29,37.78498840332031
2023-08-30,38.01445388793945
2023-08-31,37.68938064575195
2023-09-01,37.59377670288086
2023-09-05,37.134849548339844
2023-09-06,37.19281005859375
2023-09-07,37.05756378173828
2023-09-08,37.415000915527344
2023-09-11,37.58888626098633
2023-09-12,37.50194549560547
2023-09-13,37.927005767822266
2023-09-14,38.17817306518555
2023-09-15,38.96067428588867
2023-09-18,39.095916748046875
2023-09-19,38.922035217285156
2023-09-20,39.55962371826172
2023-09-21,39.144229888916016
2023-09-22,39.35675811767578
2023-09-25,39.10558319091797
2023-09-26,38.062252044677734
2023-09-27,36.01422882080078
2023-09-28,35.77272033691406
2023-09-29,35.695438385009766
2023-10-02,34.333309173583984
2023-10-03,34.0145149230957
2023-10-04,34.22704315185547
2023-10-05,35.115806579589844
2023-10-06,36.516578674316406
2023-10-09,36.352352142333984
2023-10-10,37.13484573364258
2023-10-11,37.78209686279297
2023-10-12,37.46330261230469
2023-10-13,38.09123611450195
2023-10-16,38.690181732177734
2023-10-17,39.095916748046875
2023-10-18,38.56459045410156
2023-10-19,38.11055374145508
2023-10-20,37.48262405395508
2023-10-23,37.13484573364258
2023-10-24,37.144508361816406
2023-10-25,35.51188278198242
2023-10-26,36.20743942260742
2023-10-27,37.646854400634766
2023-10-30,37.38602066040039
2023-10-31,36.197784423828125
2023-11-01,36.00457000732422
2023-11-02,36.671146392822266
2023-11-03,37.69514846801758
2023-11-06,36.59386444091797
2023-11-07,35.415283203125
2023-11-08,33.59911346435547
2023-11-09,32.79729461669922
2023-11-10,33.03881072998047
2023-11-13,33.03881072998047
2023-11-14,34.8646354675293
2023-11-15,35.135128021240234
2023-11-16,35.31867980957031
2023-11-17,35.115806579589844
2023-11-20,35.31867980957031
2023-11-21,36.14947509765625
2023-11-22,36.41031265258789
2023-11-24,36.3137092590332
2023-11-27,36.88367462158203
2023-11-28,39.192527770996094
2023-11-29,39.39741897583008
2023-11-30,39.212039947509766
2023-12-01,40.19746398925781
2023-12-04,39.553524017333984
2023-12-05,38.919342041015625
2023-12-06,38.724205017089844
2023-12-07,38.76322937011719
2023-12-08,38.129051208496094
2023-12-11,37.92416000366211
2023-12-12,36.85092544555664
2023-12-13,39.02666091918945
2023-12-14,40.148681640625
2023-12-15,39.875492095947266
2023-12-18,40.09013748168945
2023-12-19,40.75359344482422
2023-12-20,40.11941146850586
2023-12-21,40.4218635559082
2023-12-22,41.036537170410156
2023-12-26,40.89018630981445
2023-12-27,41.3487548828125
2023-12-28,40.68529510498047
2023-12-29,40.38283920288086
2024-01-02,39.91452407836914
2024-01-03,39.02666091918945
2024-01-04,39.14374542236328
2024-01-05,39.35839080810547
2024-01-08,39.251068115234375
2024-01-09,37.73878479003906
2024-01-10,37.026546478271484
2024-01-11,36.60701370239258
2024-01-12,36.72408676147461
2024-01-16,35.133750915527344
2024-01-17,33.88490295410156
2024-01-18,33.77758026123047
2024-01-19,33.738555908203125
2024-01-22,34.14833068847656
2024-01-23,34.499576568603516
2024-01-24,33.60195541381836
2024-01-25,33.65074157714844
2024-01-26,33.37754821777344
2024-01-29,33.806846618652344
2024-01-30,33.67025375366211
2024-01-31,33.67025375366211
2024-02-01,34.74348831176758
2024-02-02,33.572689056396484
2024-02-05,32.54823684692383
2024-02-06,32.840938568115234
2024-02-07,32.831180572509766
2024-02-08,32.528724670410156
2024-02-09,31.992109298706055
2024-02-12,32.74337387084961
2024-02-13,31.260358810424805
2024-02-14,31.338409423828125
2024-02-15,32.27505111694336
2024-02-16,32.61653518676758
2024-02-20,32.38237380981445
2024-02-21,32.61653518676758
2024-02-22,30.13833999633789
2024-02-23,30.51885223388672
2024-02-26,29.279754638671875
2024-02-27,29.133405685424805
2024-02-28,29.14316177368164
2024-02-29,30.489580154418945
2024-03-01,31.162790298461914
2024-03-04,32.923011779785156
2024-03-05,32.78533935546875
2024-03-06,33.06068420410156
2024-03-07,33.32619094848633
2024-03-08,33.34585952758789
2024-03-11,34.65373229980469
2024-03-12,33.31635665893555
2024-03-13,33.79820251464844
2024-03-14,33.64086151123047
2024-03-15,33.31635665893555
2024-03-18,33.84737014770508
2024-03-19,33.00168228149414
2024-03-20,33.7293701171875
2024-03-21,33.95553970336914
2024-03-22,33.208187103271484
2024-03-25,33.35568618774414
2024-03-26,33.434356689453125
2024-03-27,34.6635627746582
2024-03-28,35.243751525878906
2024-04-01,35.823936462402344
2024-04-02,36.17794418334961
2024-04-03,36.61062240600586
2024-04-04,37.092472076416016
2024-04-05,38.99036407470703
2024-04-08,38.74452590942383
2024-04-09,39.01002883911133
2024-04-10,38.410179138183594
2024-04-11,38.420013427734375
2024-04-12,37.99716567993164
2024-04-15,37.80049514770508
2024-04-16,37.475982666015625
2024-04-17,37.91849899291992
2024-04-18,37.90866470336914
2024-04-19,38.37084197998047
2024-04-22,36.836795806884766
2024-04-23,37.08263397216797
2024-04-24,37.95783233642578
2024-04-25,42.68781280517578
2024-04-26,42.01912307739258
2024-04-29,41.556941986083984
2024-04-30,39.963897705078125
2024-05-01,39.9048957824707
2024-05-02,40.36707305908203
2024-05-03,39.98356246948242
2024-05-06,40.701416015625
2024-05-07,40.750587463378906
2024-05-08,40.84892272949219
2024-05-09,42.12729263305664
2024-05-10,41.78311538696289
2024-05-13,41.75361633300781
2024-05-14,41.861785888671875
2024-05-15,42.47146987915039
2024-05-16,42.12729263305664
2024-05-17,43.01232147216797
2024-05-20,43.7006721496582
2024-05-21,43.307334899902344
2024-05-22,41.684776306152344
2024-05-23,40.5440788269043
2024-05-24,41.28160095214844
2024-05-28,41.694618225097656
2024-05-29,40.94725799560547
2024-05-30,41.19309997558594
2024-05-31,41.24226760864258
2024-06-03,41.19309997558594
2024-06-04,40.095008850097656
2024-06-05,40.65889358520508
2024-06-06,42.04387283325195
2024-06-07,39.92683792114258
2024-06-10,40.856746673583984
2024-06-11,40.21372604370117
2024-06-12,40.550079345703125
2024-06-13,40.12469482421875
2024-06-14,40.38189697265625
2024-06-17,40.4709358215332
2024-06-18,41.34149169921875
2024-06-20,42.35054397583008
2024-06-21,41.80644607543945
2024-06-24,42.142791748046875
2024-06-25,41.45030975341797
2024-06-26,41.0051383972168
2024-06-27,41.390953063964844
2024-06-28,41.420631408691406
2024-07-01,41.20299530029297
2024-07-02,41.26234817504883
2024-07-03,42.983673095703125
2024-07-05,44.03229522705078
2024-07-08,43.656375885009766
2024-07-09,43.418949127197266
2024-07-10,44.97209930419922
2024-07-11,46.66374969482422
2024-07-12,47.00009536743164
2024-07-15,46.84181213378906
2024-07-16,47.80140686035156
2024-07-17,47.7519416809082
2024-07-18,47.00009536743164
2024-07-19,46.49557113647461
2024-07-22,46.78246307373047
2024-07-23,46.564823150634766
2024-07-24,47.18806457519531
2024-07-25,45.20952606201172
2024-07-26,46.22846984863281
2024-07-29,46.77256774902344
2024-07-30,46.90117263793945
2024-07-31,48.543357849121094
2024-08-01,49.01820373535156
2024-08-02,47.98936462402344
2024-08-05,46.52524948120117
2024-08-06,47.089134216308594
2024-08-07,45.902015686035156
2024-08-08,47.19795227050781
2024-08-09,47.19795227050781
2024-08-12,48.26636505126953
2024-08-13,48.493892669677734
2024-08-14,48.612606048583984
2024-08-15,48.78078079223633
2024-08-16,49.671119689941406
2024-08-19,50.640602111816406
2024-08-20,50.8978157043457
2024-08-21,51.31330490112305
2024-08-22,50.85824203491211
2024-08-23,51.481483459472656
2024-08-26,51.69911575317383
2024-08-27,52.1343994140625
2024-08-28,51.27373504638672
2024-08-29,52.60924530029297
2024-08-30,52.816993713378906
2024-09-03,51.709014892578125
2024-09-04,51.05609893798828
2024-09-05,51.62272262573242
2024-09-06,50.04213333129883
2024-09-09,50.419883728027344
2024-09-10,50.9964485168457
2024-09-11,50.43976593017578
2024-09-12,52.56710433959961
2024-09-13,53.392189025878906
2024-09-16,52.81562423706055
2024-09-17,52.79574203491211
2024-09-18,52.746036529541016
2024-09-19,53.20331573486328
2024-09-20,54.1476936340332
2024-09-23,54.15763473510742
2024-09-24,55.519527435302734
2024-09-25,54.93301773071289
2024-09-26,55.201419830322266
2024-09-27,53.58106994628906
2024-09-30,53.133731842041016
2024-10-01,53.819644927978516
2024-10-02,53.68047332763672
2024-10-03,52.88520812988281
2024-10-04,53.02437973022461
2024-10-07,52.66651153564453
2024-10-08,52.42793273925781
2024-10-09,52.41798782348633
2024-10-10,53.08402633666992
2024-10-11,53.97869873046875
2024-10-14,54.49562072753906
2024-10-15,55.35053253173828
2024-10-16,55.937042236328125
2024-10-17,56.16568374633789
2024-10-18,57.279052734375
2024-10-21,57.22935104370117
2024-10-22,58.33278274536133
2024-10-23,57.398345947265625
2024-10-24,48.958580017089844
2024-10-25,48.13349151611328
2024-10-28,48.073848724365234
2024-10-29,47.51715850830078
2024-10-30,46.66224670410156
2024-10-31,45.17112350463867
2024-11-01,44.9921875
2024-11-04,45.48923110961914
2024-11-05,45.727813720703125
2024-11-06,44.21680450439453
2024-11-07,44.89278030395508
2024-11-08,44.773494720458984
2024-11-11,42.07952880859375
2024-11-12,41.33396911621094
2024-11-13,40.98603439331055
2024-11-14,40.439292907714844
2024-11-15,40.68781280517578
2024-11-18,42.109352111816406
2024-11-19,42.92449951171875
2024-11-20,42.73562240600586
2024-11-21,43.06367111206055
2024-11-22,43.12331771850586
2024-11-25,42.20875930786133
2024-11-26,42.0
2024-11-27,42.040000915527344
2024-11-29,41.939998626708984
2024-12-02,40.90999984741211
2024-12-03,41.56999969482422
2024-12-04,41.40999984741211
2024-12-05,41.06999969482422
2024-12-06,41.11000061035156
2024-12-09,41.72999954223633
2024-12-10,41.4900016784668
2024-12-11,42.279998779296875
2024-12-12,41.560001373291016
2024-12-13,40.220001220703125
2024-12-16,40.08000183105469
2024-12-17,39.79999923706055
