,ACN
2021-06-09,268.0713195800781
2021-06-10,270.07635498046875
2021-06-11,271.0836181640625
2021-06-14,271.4921569824219
2021-06-15,271.9482727050781
2021-06-16,269.81024169921875
2021-06-17,270.59893798828125
2021-06-18,267.2540588378906
2021-06-21,271.34967041015625
2021-06-22,271.44464111328125
2021-06-23,271.4826965332031
2021-06-24,277.05108642578125
2021-06-25,279.996826171875
2021-06-28,279.2746276855469
2021-06-29,281.6786804199219
2021-06-30,280.1203308105469
2021-07-01,285.0710144042969
2021-07-02,289.67022705078125
2021-07-06,290.20233154296875
2021-07-07,294.20281982421875
2021-07-08,293.7657165527344
2021-07-09,297.06304931640625
2021-07-12,296.0652770996094
2021-07-13,297.07257080078125
2021-07-14,299.5882873535156
2021-07-15,300.11236572265625
2021-07-16,297.2250671386719
2021-07-19,294.6235656738281
2021-07-20,297.3679504394531
2021-07-21,298.9974060058594
2021-07-22,299.46441650390625
2021-07-23,303.6476745605469
2021-07-26,303.962158203125
2021-07-27,304.8293151855469
2021-07-28,301.4178771972656
2021-07-29,303.3618469238281
2021-07-30,302.7233581542969
2021-08-02,301.19873046875
2021-08-03,303.5237731933594
2021-08-04,301.85626220703125
2021-08-05,305.22955322265625
2021-08-06,306.6779479980469
2021-08-09,304.4767150878906
2021-08-10,305.1056213378906
2021-08-11,304.7340393066406
2021-08-12,306.611328125
2021-08-13,308.22174072265625
2021-08-16,312.7957458496094
2021-08-17,313.7962646484375
2021-08-18,309.26983642578125
2021-08-19,312.7957458496094
2021-08-20,316.9885559082031
2021-08-23,317.245849609375
2021-08-24,315.33050537109375
2021-08-25,317.7414245605469
2021-08-26,317.5412902832031
2021-08-27,319.8568420410156
2021-08-30,321.1337890625
2021-08-31,320.7145080566406
2021-09-01,321.9913635253906
2021-09-02,324.94549560546875
2021-09-03,327.1656799316406
2021-09-07,325.412353515625
2021-09-08,324.2974853515625
2021-09-09,325.040771484375
2021-09-10,325.8221740722656
2021-09-13,323.4589538574219
2021-09-14,324.67864990234375
2021-09-15,328.21392822265625
2021-09-16,326.1175231933594
2021-09-17,319.60906982421875
2021-09-20,316.6454772949219
2021-09-21,315.55914306640625
2021-09-22,318.9039306640625
2021-09-23,326.851318359375
2021-09-24,323.2587585449219
2021-09-27,318.760986328125
2021-09-28,308.9459533691406
2021-09-29,308.2979736328125
2021-09-30,304.8579406738281
2021-10-01,309.5653381347656
2021-10-04,304.44818115234375
2021-10-05,309.8131408691406
2021-10-06,309.8797912597656
2021-10-07,310.88995361328125
2021-10-08,309.8797912597656
2021-10-11,311.1280822753906
2021-10-12,312.2621154785156
2021-10-13,315.5690002441406
2021-10-14,324.0368957519531
2021-10-15,326.6938781738281
2021-10-18,327.99371337890625
2021-10-19,334.2633972167969
2021-10-20,330.4977111816406
2021-10-21,331.75933837890625
2021-10-22,338.1341552734375
2021-10-25,340.66693115234375
2021-10-26,340.57135009765625
2021-10-27,338.38262939453125
2021-10-28,340.55224609375
2021-10-29,342.9129638671875
2021-11-01,339.596435546875
2021-11-02,345.5030212402344
2021-11-03,346.07647705078125
2021-11-04,350.5684509277344
2021-11-05,352.155029296875
2021-11-08,350.69268798828125
2021-11-09,351.20880126953125
2021-11-10,348.599609375
2021-11-11,350.00457763671875
2021-11-12,354.80242919921875
2021-11-15,352.14544677734375
2021-11-16,354.73553466796875
2021-11-17,356.2838134765625
2021-11-18,354.3723449707031
2021-11-19,353.42620849609375
2021-11-22,347.22332763671875
2021-11-23,344.7384338378906
2021-11-24,346.3345031738281
2021-11-26,337.9525451660156
2021-11-29,349.6318664550781
2021-11-30,341.58441162109375
2021-12-01,344.2032165527344
2021-12-02,349.1348876953125
2021-12-03,345.4265441894531
2021-12-06,346.2007141113281
2021-12-07,354.9075622558594
2021-12-08,357.9564208984375
2021-12-09,355.0126953125
2021-12-10,362.6491394042969
2021-12-13,361.0052490234375
2021-12-14,353.3687744140625
2021-12-15,358.69232177734375
2021-12-16,382.8727722167969
2021-12-17,378.7056884765625
2021-12-20,368.70855712890625
2021-12-21,375.5039978027344
2021-12-22,385.8260498046875
2021-12-23,385.4627685546875
2021-12-27,396.950927734375
2021-12-28,396.8935546875
2021-12-29,397.0369873046875
2021-12-30,395.517333984375
2021-12-31,396.2054748535156
2022-01-03,389.1902160644531
2022-01-04,386.40899658203125
2022-01-05,379.6040954589844
2022-01-06,361.2728271484375
2022-01-07,354.34368896484375
2022-01-10,356.4940490722656
2022-01-11,358.51068115234375
2022-01-12,361.4333190917969
2022-01-13,346.2741394042969
2022-01-14,338.5987854003906
2022-01-18,333.7309875488281
2022-01-19,329.38067626953125
2022-01-20,328.3745422363281
2022-01-21,321.60943603515625
2022-01-24,324.8386535644531
2022-01-25,320.95782470703125
2022-01-26,316.1092834472656
2022-01-27,319.4342956542969
2022-01-28,328.5278015136719
2022-01-31,338.8095703125
2022-02-01,338.6562805175781
2022-02-02,344.45355224609375
2022-02-03,331.1150207519531
2022-02-04,332.98358154296875
2022-02-07,329.5914306640625
2022-02-08,330.6551208496094
2022-02-09,340.6781005859375
2022-02-10,328.0870666503906
2022-02-11,315.42889404296875
2022-02-14,312.50628662109375
2022-02-15,315.6492919921875
2022-02-16,319.77923583984375
2022-02-17,309.4207763671875
2022-02-18,307.7630615234375
2022-02-22,307.6959533691406
2022-02-23,300.078125
2022-02-24,302.9623718261719
2022-02-25,309.0375671386719
2022-02-28,302.8186340332031
2022-03-01,298.3436584472656
2022-03-02,305.0320739746094
2022-03-03,305.626220703125
2022-03-04,301.03631591796875
2022-03-07,292.278076171875
2022-03-08,289.0201721191406
2022-03-09,296.49432373046875
2022-03-10,296.59014892578125
2022-03-11,298.56414794921875
2022-03-14,294.82696533203125
2022-03-15,303.0198974609375
2022-03-16,311.33721923828125
2022-03-17,306.15325927734375
2022-03-18,310.4173583984375
2022-03-21,310.94439697265625
2022-03-22,313.7903137207031
2022-03-23,307.11151123046875
2022-03-24,311.7013854980469
2022-03-25,314.0202331542969
2022-03-28,316.9236755371094
2022-03-29,326.4580383300781
2022-03-30,324.3211669921875
2022-03-31,323.1426696777344
2022-04-01,326.41015625
2022-04-04,330.08013916015625
2022-04-05,328.4990539550781
2022-04-06,326.0460510253906
2022-04-07,327.4929504394531
2022-04-08,324.76202392578125
2022-04-11,313.5987548828125
2022-04-12,313.081298828125
2022-04-13,312.9178466796875
2022-04-14,307.0360107421875
2022-04-18,301.3945007324219
2022-04-19,308.0932312011719
2022-04-20,311.0726318359375
2022-04-21,309.7655029296875
2022-04-22,298.7034606933594
2022-04-25,304.4892272949219
2022-04-26,291.30316162109375
2022-04-27,291.30316162109375
2022-04-28,301.6251525878906
2022-04-29,288.6698303222656
2022-05-02,292.7447509765625
2022-05-03,292.95623779296875
2022-05-04,302.6053771972656
2022-05-05,287.07440185546875
2022-05-06,284.2296447753906
2022-05-09,276.3006896972656
2022-05-10,276.39678955078125
2022-05-11,270.0056457519531
2022-05-12,270.26513671875
2022-05-13,275.6087341308594
2022-05-16,275.0320739746094
2022-05-17,279.74139404296875
2022-05-18,263.4895324707031
2022-05-19,262.9609375
2022-05-20,265.8826599121094
2022-05-23,272.3603515625
2022-05-24,268.4390869140625
2022-05-25,268.75628662109375
2022-05-26,280.20269775390625
2022-05-27,292.31231689453125
2022-05-31,286.84375
2022-06-01,287.0263671875
2022-06-02,294.6861572265625
2022-06-03,293.0811767578125
2022-06-06,292.86968994140625
2022-06-07,294.5996398925781
2022-06-08,290.86102294921875
2022-06-09,283.9316711425781
2022-06-10,274.8783264160156
2022-06-13,265.73846435546875
2022-06-14,264.4121398925781
2022-06-15,270.24591064453125
2022-06-16,260.35638427734375
2022-06-17,264.66204833984375
2022-06-21,271.7259826660156
2022-06-22,275.2531433105469
2022-06-23,274.7052917480469
2022-06-24,287.7183532714844
2022-06-27,281.2310485839844
2022-06-28,272.7543029785156
2022-06-29,268.91961669921875
2022-06-30,266.84368896484375
2022-07-01,269.7269592285156
2022-07-05,264.4602355957031
2022-07-06,265.2002868652344
2022-07-07,268.5254821777344
2022-07-08,268.2084655761719
2022-07-11,264.171875
2022-07-12,263.01861572265625
2022-07-13,262.5074157714844
2022-07-14,259.1316833496094
2022-07-15,261.8805236816406
2022-07-18,259.1123962402344
2022-07-19,270.0980224609375
2022-07-20,271.6605224609375
2022-07-21,277.7850646972656
2022-07-22,277.7850646972656
2022-07-25,279.0196228027344
2022-07-26,275.0554504394531
2022-07-27,286.9670715332031
2022-07-28,292.8987731933594
2022-07-29,295.3871154785156
2022-08-01,293.92108154296875
2022-08-02,291.7413330078125
2022-08-03,297.2294006347656
2022-08-04,299.5826721191406
2022-08-05,298.367431640625
2022-08-08,299.3126220703125
2022-08-09,298.7918701171875
2022-08-10,305.24432373046875
2022-08-11,303.2574768066406
2022-08-12,309.0637512207031
2022-08-15,308.9576416015625
2022-08-16,309.39166259765625
2022-08-17,307.1443786621094
2022-08-18,308.1185302734375
2022-08-19,304.0965881347656
2022-08-22,298.9944152832031
2022-08-23,295.8114929199219
2022-08-24,295.3871154785156
2022-08-25,298.77252197265625
2022-08-26,287.5458068847656
2022-08-29,284.6619567871094
2022-08-30,282.1156311035156
2022-08-31,278.2190856933594
2022-09-01,278.537353515625
2022-09-02,273.9849548339844
2022-09-06,273.3966064453125
2022-09-07,276.57940673828125
2022-09-08,277.73681640625
2022-09-09,280.23486328125
2022-09-12,284.7776794433594
2022-09-13,271.52545166015625
2022-09-14,268.6416320800781
2022-09-15,264.1373596191406
2022-09-16,262.9992980957031
2022-09-19,265.2176818847656
2022-09-20,260.6459045410156
2022-09-21,255.99705505371094
2022-09-22,253.00711059570312
2022-09-23,250.75018310546875
2022-09-26,248.39678955078125
2022-09-27,247.2393798828125
2022-09-28,252.63095092773438
2022-09-29,249.10089111328125
2022-09-30,248.1653289794922
2022-10-03,255.48585510253906
2022-10-04,264.57147216796875
2022-10-05,264.6003723144531
2022-10-06,259.9032287597656
2022-10-07,250.48977661132812
2022-10-10,248.69580078125
2022-10-11,243.9987030029297
2022-10-12,242.2645721435547
2022-10-13,249.4238739013672
2022-10-14,244.8318634033203
2022-10-17,254.03533935546875
2022-10-18,255.80824279785156
2022-10-19,255.81788635253906
2022-10-20,253.6090545654297
2022-10-21,261.1558837890625
2022-10-24,266.71673583984375
2022-10-25,271.8512878417969
2022-10-26,271.1343688964844
2022-10-27,270.1366271972656
2022-10-28,278.7975158691406
2022-10-31,275.0386657714844
2022-11-01,272.68450927734375
2022-11-02,263.9460144042969
2022-11-03,248.86199951171875
2022-11-04,253.00840759277344
2022-11-07,260.6715393066406
2022-11-08,260.6327819824219
2022-11-09,258.1236267089844
2022-11-10,278.0612487792969
2022-11-11,281.035400390625
2022-11-14,279.8922424316406
2022-11-15,283.5155029296875
2022-11-16,282.4111328125
2022-11-17,278.177490234375
2022-11-18,277.5574951171875
2022-11-21,278.0612487792969
2022-11-22,283.748046875
2022-11-23,285.3368225097656
2022-11-25,287.1484680175781
2022-11-28,281.529541015625
2022-11-29,278.99127197265625
2022-11-30,291.5370788574219
2022-12-01,293.37774658203125
2022-12-02,290.7620544433594
2022-12-05,283.6026916503906
2022-12-06,276.50152587890625
2022-12-07,277.7415466308594
2022-12-08,283.0311584472656
2022-12-09,279.4078674316406
2022-12-12,283.2152404785156
2022-12-13,286.1312255859375
2022-12-14,282.3529968261719
2022-12-15,272.3454284667969
2022-12-16,256.22479248046875
2022-12-19,247.42820739746094
2022-12-20,253.72528076171875
2022-12-21,260.5262145996094
2022-12-22,256.4960632324219
2022-12-23,257.7845458984375
2022-12-27,257.02886962890625
2022-12-28,254.90725708007812
2022-12-29,260.0030517578125
2022-12-30,258.5111083984375
2023-01-03,261.82440185546875
2023-01-04,260.93310546875
2023-01-05,254.77159118652344
2023-01-06,260.80712890625
2023-01-09,265.2054138183594
2023-01-10,266.3486633300781
2023-01-11,273.4205017089844
2023-01-12,276.1052551269531
2023-01-13,274.4516296386719
2023-01-17,277.1169738769531
2023-01-18,270.3271484375
2023-01-19,265.4537048339844
2023-01-20,272.82708740234375
2023-01-23,271.7278747558594
2023-01-24,267.37969970703125
2023-01-25,265.7163391113281
2023-01-26,266.7863464355469
2023-01-27,269.7142639160156
2023-01-30,266.8447265625
2023-01-31,271.4458312988281
2023-02-01,275.8718566894531
2023-02-02,286.0856628417969
2023-02-03,281.3387145996094
2023-02-06,276.72784423828125
2023-02-07,279.97686767578125
2023-02-08,276.9516296386719
2023-02-09,277.3893127441406
2023-02-10,276.2220153808594
2023-02-13,280.4923400878906
2023-02-14,277.0099792480469
2023-02-15,279.8114929199219
2023-02-16,273.55670166015625
2023-02-17,269.5002746582031
2023-02-21,261.8155822753906
2023-02-22,262.282470703125
2023-02-23,263.8389587402344
2023-02-24,259.2669677734375
2023-02-27,258.9946594238281
2023-02-28,258.31365966796875
2023-03-01,256.4071044921875
2023-03-02,258.0315856933594
2023-03-03,261.8642578125
2023-03-06,262.282470703125
2023-03-07,257.0005187988281
2023-03-08,256.4752502441406
2023-03-09,252.68148803710938
2023-03-10,246.0570526123047
2023-03-13,244.46173095703125
2023-03-14,245.59982299804688
2023-03-15,239.4617919921875
2023-03-16,246.0278778076172
2023-03-17,243.18743896484375
2023-03-20,245.66793823242188
2023-03-21,250.5997772216797
2023-03-22,246.3683319091797
2023-03-23,264.2572326660156
2023-03-24,264.58795166015625
2023-03-27,266.4944763183594
2023-03-28,267.5061950683594
2023-03-29,272.3115539550781
2023-03-30,274.95745849609375
2023-03-31,278.0216064453125
2023-04-03,278.0508117675781
2023-04-04,278.0508117675781
2023-04-05,273.6636657714844
2023-04-06,274.0235900878906
2023-04-10,274.004150390625
2023-04-11,278.5274353027344
2023-04-12,277.1114196777344
2023-04-13,278.5860595703125
2023-04-14,272.70709228515625
2023-04-17,273.4200134277344
2023-04-18,273.400390625
2023-04-19,273.3418273925781
2023-04-20,269.0937805175781
2023-04-21,269.85546875
2023-04-24,270.7539367675781
2023-04-25,264.357421875
2023-04-26,264.8554382324219
2023-04-27,268.99609375
2023-04-28,273.72271728515625
2023-05-01,272.87310791015625
2023-05-02,270.255859375
2023-05-03,268.732421875
2023-05-04,260.2557678222656
2023-05-05,259.42572021484375
2023-05-08,258.61517333984375
2023-05-09,257.30657958984375
2023-05-10,262.5898132324219
2023-05-11,265.8905944824219
2023-05-12,270.6953125
2023-05-15,271.00787353515625
2023-05-16,272.64849853515625
2023-05-17,277.9610290527344
2023-05-18,280.7442932128906
2023-05-19,283.1172790527344
2023-05-22,284.1329345703125
2023-05-23,281.3497009277344
2023-05-24,280.0997314453125
2023-05-25,284.92401123046875
2023-05-26,296.4865417480469
2023-05-30,301.2033996582031
2023-05-31,298.752197265625
2023-06-01,298.049072265625
2023-06-02,304.09405517578125
2023-06-05,297.316650390625
2023-06-06,300.822509765625
2023-06-07,303.742431640625
2023-06-08,300.1291198730469
2023-06-09,301.486572265625
2023-06-12,304.18194580078125
2023-06-13,307.7756652832031
2023-06-14,307.6682434082031
2023-06-15,316.1839294433594
2023-06-16,312.0531005859375
2023-06-20,309.96319580078125
2023-06-21,305.8616638183594
2023-06-22,300.0510559082031
2023-06-23,291.43768310546875
2023-06-26,290.44158935546875
2023-06-27,293.7619323730469
2023-06-28,294.65057373046875
2023-06-29,301.105712890625
2023-06-30,301.3498229980469
2023-07-03,303.6838684082031
2023-07-05,302.638916015625
2023-07-06,300.7541809082031
2023-07-07,298.5959167480469
2023-07-10,301.222900390625
2023-07-11,302.4631652832031
2023-07-12,307.6381530761719
2023-07-13,308.9416809082031
2023-07-14,309.49053955078125
2023-07-17,313.4207763671875
2023-07-18,316.01812744140625
2023-07-19,312.46026611328125
2023-07-20,306.2561950683594
2023-07-21,308.5398254394531
2023-07-24,307.0599060058594
2023-07-25,311.27435302734375
2023-07-26,310.2158508300781
2023-07-27,312.4799499511719
2023-07-28,309.2749328613281
2023-07-31,310.0590515136719
2023-08-01,314.587158203125
2023-08-02,311.4606018066406
2023-08-03,310.82354736328125
2023-08-04,305.7955322265625
2023-08-07,309.5885925292969
2023-08-08,308.8829040527344
2023-08-09,305.33489990234375
2023-08-10,304.23712158203125
2023-08-11,302.9041748046875
2023-08-14,305.5112609863281
2023-08-15,301.2869873046875
2023-08-16,301.5222473144531
2023-08-17,299.56201171875
2023-08-18,296.91571044921875
2023-08-21,300.41473388671875
2023-08-22,302.7572021484375
2023-08-23,309.0691223144531
2023-08-24,307.8929748535156
2023-08-25,312.4211120605469
2023-08-28,314.52838134765625
2023-08-29,317.01788330078125
2023-08-30,316.8218078613281
2023-08-31,317.3314514160156
2023-09-01,321.2225036621094
2023-09-05,319.6739501953125
2023-09-06,319.8111572265625
2023-09-07,321.67340087890625
2023-09-08,318.9976806640625
2023-09-11,319.38970947265625
2023-09-12,308.6280822753906
2023-09-13,307.6675720214844
2023-09-14,310.2942810058594
2023-09-15,306.31500244140625
2023-09-18,309.598388671875
2023-09-19,311.01953125
2023-09-20,310.5000915527344
2023-09-21,305.7955322265625
2023-09-22,309.8042297363281
2023-09-25,310.686279296875
2023-09-26,304.43316650390625
2023-09-27,308.1282043457031
2023-09-28,294.788818359375
2023-09-29,301.0028076171875
2023-10-02,302.1299133300781
2023-10-03,300.1402893066406
2023-10-04,303.23748779296875
2023-10-05,303.5020446777344
2023-10-06,305.9817810058594
2023-10-09,305.8052978515625
2023-10-10,306.10919189453125
2023-10-11,307.59527587890625
2023-10-12,299.544677734375
2023-10-13,297.0546875
2023-10-16,300.5091857910156
2023-10-17,303.3731689453125
2023-10-18,298.96405029296875
2023-10-19,298.1471862792969
2023-10-20,292.3011474609375
2023-10-23,290.27374267578125
2023-10-24,291.4055480957031
2023-10-25,288.0494689941406
2023-10-26,287.41961669921875
2023-10-27,285.4512634277344
2023-10-30,288.0691833496094
2023-10-31,292.3896789550781
2023-11-01,295.8835754394531
2023-11-02,303.2452087402344
2023-11-03,308.53021240234375
2023-11-06,308.1365661621094
2023-11-07,310.203369140625
2023-11-08,312.7917175292969
2023-11-09,309.2486877441406
2023-11-10,314.6321716308594
2023-11-13,310.6363830566406
2023-11-14,315.4195251464844
2023-11-15,320.3502197265625
2023-11-16,322.14141845703125
2023-11-17,322.64337158203125
2023-11-20,325.664794921875
2023-11-21,325.034912109375
2023-11-22,327.8595275878906
2023-11-24,328.755126953125
2023-11-27,327.17059326171875
2023-11-28,327.2984924316406
2023-11-29,328.0661926269531
2023-11-30,327.869384765625
2023-12-01,332.7115173339844
2023-12-04,331.1072998046875
2023-12-05,330.51678466796875
2023-12-06,330.1034240722656
2023-12-07,329.79833984375
2023-12-08,331.8946533203125
2023-12-11,336.894287109375
2023-12-12,337.7898864746094
2023-12-13,338.2032470703125
2023-12-14,337.3076477050781
2023-12-15,338.7051696777344
2023-12-18,336.4415588378906
2023-12-19,336.1069641113281
2023-12-20,334.12872314453125
2023-12-21,343.2323913574219
2023-12-22,348.8422546386719
2023-12-26,347.8383483886719
2023-12-27,348.2221984863281
2023-12-28,346.0274353027344
2023-12-29,345.3582458496094
2024-01-02,341.43133544921875
2024-01-03,332.57379150390625
2024-01-04,331.75689697265625
2024-01-05,331.2942810058594
2024-01-08,334.9653015136719
2024-01-09,337.3273010253906
2024-01-10,339.866455078125
2024-01-11,342.4647521972656
2024-01-12,350.6924743652344
2024-01-16,348.9504699707031
2024-01-17,349.3258361816406
2024-01-18,355.1536865234375
2024-01-19,359.45050048828125
2024-01-22,362.72003173828125
2024-01-23,365.3376159667969
2024-01-24,364.38934326171875
2024-01-25,367.3922119140625
2024-01-26,366.5328369140625
2024-01-29,368.78497314453125
2024-01-30,366.760009765625
2024-01-31,359.4307861328125
2024-02-01,366.3747863769531
2024-02-02,368.3898620605469
2024-02-05,365.811767578125
2024-02-06,360.2407531738281
2024-02-07,362.1669006347656
2024-02-08,363.9745178222656
2024-02-09,367.12548828125
2024-02-12,362.9373474121094
2024-02-13,358.37384033203125
2024-02-14,366.4439392089844
2024-02-15,366.9674377441406
2024-02-16,364.9622802734375
2024-02-20,358.5121154785156
2024-02-21,356.4970703125
2024-02-22,366.7699279785156
2024-02-23,372.7064208984375
2024-02-26,372.8644714355469
2024-02-27,373.2891845703125
2024-02-28,373.40771484375
2024-02-29,370.1974792480469
2024-03-01,376.3315124511719
2024-03-04,379.01824951171875
2024-03-05,372.2718200683594
2024-03-06,376.1734924316406
2024-03-07,382.17913818359375
2024-03-08,373.5460510253906
2024-03-11,368.6565246582031
2024-03-12,375.82781982421875
2024-03-13,374.0892639160156
2024-03-14,373.5855407714844
2024-03-15,370.0196838378906
2024-03-18,368.1133117675781
2024-03-19,373.4571228027344
2024-03-20,375.78826904296875
2024-03-21,340.81121826171875
2024-03-22,333.373291015625
2024-03-25,329.7383117675781
2024-03-26,332.2768859863281
2024-03-27,336.771240234375
2024-03-28,342.37188720703125
2024-04-01,335.02288818359375
2024-04-02,332.34600830078125
2024-04-03,328.2171325683594
2024-04-04,326.4292297363281
2024-04-05,328.9283447265625
2024-04-08,327.74298095703125
2024-04-09,330.360595703125
2024-04-10,321.6741943359375
2024-04-11,322.4575500488281
2024-04-12,312.74981689453125
2024-04-15,310.6377258300781
2024-04-16,311.3020935058594
2024-04-17,311.8970642089844
2024-04-18,313.34478759765625
2024-04-19,314.2173767089844
2024-04-22,314.75286865234375
2024-04-23,314.1678161621094
2024-04-24,310.90545654296875
2024-04-25,306.4035949707031
2024-04-26,305.42193603515625
2024-04-29,300.6126708984375
2024-04-30,298.3815612792969
2024-05-01,296.1504821777344
2024-05-02,297.8163757324219
2024-05-03,301.1580505371094
2024-05-06,303.4883117675781
2024-05-07,308.0496520996094
2024-05-08,309.36846923828125
2024-05-09,304.0336608886719
2024-05-10,303.7560119628906
2024-05-13,304.82696533203125
2024-05-14,304.3708190917969
2024-05-15,305.9276428222656
2024-05-16,305.4120178222656
2024-05-17,301.0390625
2024-05-20,303.13134765625
2024-05-21,301.0886535644531
2024-05-22,304.5294494628906
2024-05-23,303.359375
2024-05-24,298.4609069824219
2024-05-28,295.2283020019531
2024-05-29,291.30157470703125
2024-05-30,282.40692138671875
2024-05-31,279.91802978515625
2024-06-03,279.3924865722656
2024-06-04,285.6395568847656
2024-06-05,288.57464599609375
2024-06-06,289.2886047363281
2024-06-07,285.9766845703125
2024-06-10,287.9896240234375
2024-06-11,291.747802734375
2024-06-12,283.3291320800781
2024-06-13,279.9477844238281
2024-06-14,284.3008728027344
2024-06-17,283.13079833984375
2024-06-18,282.95233154296875
2024-06-20,303.58746337890625
2024-06-21,306.3837890625
2024-06-24,304.6286315917969
2024-06-25,304.5889892578125
2024-06-26,302.0604248046875
2024-06-27,300.6424255371094
2024-06-28,300.860595703125
2024-07-01,300.0077819824219
2024-07-02,301.27703857421875
2024-07-03,303.180908203125
2024-07-05,296.62646484375
2024-07-08,296.95367431640625
2024-07-09,295.5555114746094
2024-07-10,292.9575500488281
2024-07-11,296.781982421875
2024-07-12,309.3707580566406
2024-07-15,316.5813903808594
2024-07-16,323.6824951171875
2024-07-17,324.2800598144531
2024-07-18,326.7699279785156
2024-07-19,327.8554992675781
2024-07-22,330.1661071777344
2024-07-23,328.9908752441406
2024-07-24,327.3475646972656
2024-07-25,328.78173828125
2024-07-26,327.1284484863281
2024-07-29,324.87762451171875
2024-07-30,327.865478515625
2024-07-31,329.2796936035156
2024-08-01,326.75
2024-08-02,321.8399658203125
2024-08-05,312.4681091308594
2024-08-06,317.3880920410156
2024-08-07,316.73077392578125
2024-08-08,314.5994567871094
2024-08-09,314.5496520996094
2024-08-12,312.6872253417969
2024-08-13,318.03546142578125
2024-08-14,318.5334167480469
2024-08-15,323.81195068359375
2024-08-16,325.5947265625
2024-08-19,328.1044921875
2024-08-20,329.03070068359375
2024-08-21,332.24761962890625
2024-08-22,329.22991943359375
2024-08-23,331.9189453125
2024-08-26,335.41473388671875
2024-08-27,339.0001525878906
2024-08-28,336.02227783203125
2024-08-29,338.830810546875
2024-08-30,340.56378173828125
2024-09-03,340.4940490722656
2024-09-04,342.5954895019531
2024-09-05,339.54791259765625
2024-09-06,338.4623107910156
2024-09-09,340.4243469238281
2024-09-10,346.29046630859375
2024-09-11,348.889892578125
2024-09-12,348.4715881347656
2024-09-13,348.162841796875
2024-09-16,352.6844177246094
2024-09-17,335.6736755371094
2024-09-18,334.8171691894531
2024-09-19,333.8809509277344
2024-09-20,334.85699462890625
2024-09-23,337.8348693847656
2024-09-24,338.24322509765625
2024-09-25,335.6836242675781
2024-09-26,354.3675842285156
2024-09-27,348.2823791503906
2024-09-30,352.0470275878906
2024-10-01,350.5531311035156
2024-10-02,354.84564208984375
2024-10-03,359.77557373046875
2024-10-04,360.7715148925781
2024-10-07,355.3535461425781
2024-10-08,358.9190673828125
2024-10-09,363.6000061035156
2024-10-10,361.07000732421875
2024-10-11,360.739990234375
2024-10-14,364.6000061035156
2024-10-15,368.6600036621094
2024-10-16,372.260009765625
2024-10-17,375.1499938964844
2024-10-18,376.8599853515625
2024-10-21,376.0299987792969
2024-10-22,371.7900085449219
2024-10-23,370.6300048828125
2024-10-24,364.2300109863281
2024-10-25,360.79998779296875
2024-10-28,361.32000732421875
2024-10-29,363.0400085449219
2024-10-30,346.57000732421875
2024-10-31,344.82000732421875
2024-11-01,345.6700134277344
2024-11-04,343.8999938964844
2024-11-05,345.489990234375
2024-11-06,356.1300048828125
2024-11-07,360.7099914550781
2024-11-08,355.5299987792969
2024-11-11,357.29998779296875
2024-11-12,360.6099853515625
2024-11-13,370.2200012207031
2024-11-14,362.07000732421875
2024-11-15,353.57000732421875
2024-11-18,352.7900085449219
2024-11-19,353.95001220703125
2024-11-20,357.07000732421875
2024-11-21,361.04998779296875
2024-11-22,358.6600036621094
2024-11-25,361.2900085449219
2024-11-26,363.17999267578125
2024-11-27,362.1600036621094
2024-11-29,362.3699951171875
2024-12-02,361.3800048828125
2024-12-03,352.5400085449219
2024-12-04,360.0299987792969
2024-12-05,358.1300048828125
2024-12-06,362.70001220703125
2024-12-09,359.5
2024-12-10,362.8999938964844
2024-12-11,363.8399963378906
2024-12-12,360.17999267578125
2024-12-13,358.67999267578125
2024-12-16,357.05999755859375
2024-12-17,357.29998779296875
