,BMY
2021-03-30,55.139381408691406
2021-03-31,55.41147994995117
2021-04-01,55.235931396484375
2021-04-05,55.43781661987305
2021-04-06,54.40208053588867
2021-04-07,54.47230911254883
2021-04-08,54.34064483642578
2021-04-09,54.955055236816406
2021-04-12,55.0252685546875
2021-04-13,55.806461334228516
2021-04-14,56.008338928222656
2021-04-15,56.56132125854492
2021-04-16,57.456607818603516
2021-04-19,57.57949447631836
2021-04-20,58.00080108642578
2021-04-21,58.21146011352539
2021-04-22,58.21146011352539
2021-04-23,57.939369201660156
2021-04-26,57.83403396606445
2021-04-27,57.89547348022461
2021-04-28,57.95691680908203
2021-04-29,55.200828552246094
2021-04-30,54.788291931152344
2021-05-03,55.71868133544922
2021-05-04,56.1312255859375
2021-05-05,56.77197265625
2021-05-06,56.57887268066406
2021-05-07,56.56132125854492
2021-05-10,56.789527893066406
2021-05-11,56.4033203125
2021-05-12,56.64030456542969
2021-05-13,57.08795928955078
2021-05-14,56.947513580322266
2021-05-17,57.456607818603516
2021-05-18,57.57949447631836
2021-05-19,57.535614013671875
2021-05-20,58.80831527709961
2021-05-21,58.85220718383789
2021-05-24,59.06285858154297
2021-05-25,58.59767150878906
2021-05-26,58.04468536376953
2021-05-27,57.67604064941406
2021-05-28,57.68482208251953
2021-06-01,57.140625
2021-06-02,56.780757904052734
2021-06-03,56.87730407714844
2021-06-04,57.00019073486328
2021-06-07,56.850975036621094
2021-06-08,55.91178894042969
2021-06-09,57.40394592285156
2021-06-10,59.15064239501953
2021-06-11,59.106746673583984
2021-06-14,59.06285858154297
2021-06-15,59.17695999145508
2021-06-16,58.73810577392578
2021-06-17,58.606441497802734
2021-06-18,58.34312057495117
2021-06-21,58.65910339355469
2021-06-22,57.87792205810547
2021-06-23,57.28105926513672
2021-06-24,57.798912048339844
2021-06-25,58.58011245727539
2021-06-28,58.28166961669922
2021-06-29,58.16756820678711
2021-06-30,58.65032196044922
2021-07-01,58.853694915771484
2021-07-02,59.19854736328125
2021-07-06,58.933284759521484
2021-07-07,59.36655044555664
2021-07-08,58.96865463256836
2021-07-09,59.38423538208008
2021-07-12,59.68486785888672
2021-07-13,59.6318244934082
2021-07-14,60.0208740234375
2021-07-15,59.62296676635742
2021-07-16,59.50802230834961
2021-07-19,58.67686080932617
2021-07-20,58.99518585205078
2021-07-21,59.38423538208008
2021-07-22,60.091609954833984
2021-07-23,60.42760467529297
2021-07-26,59.852867126464844
2021-07-27,59.676021575927734
2021-07-28,60.77246856689453
2021-07-29,60.259613037109375
2021-07-30,60.01203536987305
2021-08-02,60.1446647644043
2021-08-03,61.285316467285156
2021-08-04,60.56023406982422
2021-08-05,60.498355865478516
2021-08-06,60.23308563232422
2021-08-09,59.57876205444336
2021-08-10,59.57876205444336
2021-08-11,59.127811431884766
2021-08-12,59.19854736328125
2021-08-13,59.6937141418457
2021-08-16,60.72825241088867
2021-08-17,60.97583770751953
2021-08-18,60.06507110595703
2021-08-19,60.57792282104492
2021-08-20,61.188026428222656
2021-08-23,60.958152770996094
2021-08-24,60.58677291870117
2021-08-25,59.77328109741211
2021-08-26,59.23391342163086
2021-08-27,58.889068603515625
2021-08-30,59.42845153808594
2021-08-31,59.11896896362305
2021-09-01,58.1905403137207
2021-09-02,58.46464157104492
2021-09-03,58.01369857788086
2021-09-07,57.6423225402832
2021-09-08,57.40357971191406
2021-09-09,56.21872329711914
2021-09-10,55.820823669433594
2021-09-13,55.56440353393555
2021-09-14,54.91891860961914
2021-09-15,54.821651458740234
2021-09-16,54.14080810546875
2021-09-17,54.2115364074707
2021-09-20,53.495330810546875
2021-09-21,53.345008850097656
2021-09-22,53.18585205078125
2021-09-23,53.61027526855469
2021-09-24,53.256595611572266
2021-09-27,52.911739349365234
2021-09-28,52.911739349365234
2021-09-29,53.60142517089844
2021-09-30,52.745662689208984
2021-10-01,53.04874801635742
2021-10-04,52.53172302246094
2021-10-05,52.72783279418945
2021-10-06,52.763492584228516
2021-10-07,52.603031158447266
2021-10-08,51.043033599853516
2021-10-11,51.1856689453125
2021-10-12,50.86475372314453
2021-10-13,50.87367630004883
2021-10-14,51.435272216796875
2021-10-15,52.02360916137695
2021-10-18,50.757781982421875
2021-10-19,51.33720779418945
2021-10-20,51.76509475708008
2021-10-21,51.5333251953125
2021-10-22,51.34613037109375
2021-10-25,51.5333251953125
2021-10-26,51.91664123535156
2021-10-27,50.35664749145508
2021-10-28,50.92715072631836
2021-10-29,52.05927658081055
2021-11-01,52.30887222290039
2021-11-02,52.26429748535156
2021-11-03,52.915035247802734
2021-11-04,52.81697082519531
2021-11-05,52.995262145996094
2021-11-08,52.9596061706543
2021-11-09,53.00417709350586
2021-11-10,52.94178009033203
2021-11-11,52.763492584228516
2021-11-12,52.977439880371094
2021-11-15,53.14680862426758
2021-11-16,52.683265686035156
2021-11-17,52.98634338378906
2021-11-18,52.62977981567383
2021-11-19,51.55115509033203
2021-11-22,50.84693145751953
2021-11-23,51.21240997314453
2021-11-24,50.64189910888672
2021-11-26,50.39229965209961
2021-11-29,48.7075080871582
2021-11-30,47.80716323852539
2021-12-01,48.98384094238281
2021-12-02,49.39390563964844
2021-12-03,50.205101013183594
2021-12-06,50.659725189208984
2021-12-07,50.92715072631836
2021-12-08,51.34613037109375
2021-12-09,51.29264450073242
2021-12-10,50.24076461791992
2021-12-13,52.638694763183594
2021-12-14,53.04874801635742
2021-12-15,54.02931594848633
2021-12-16,55.41994094848633
2021-12-17,54.87617111206055
2021-12-20,55.018798828125
2021-12-21,54.77812194824219
2021-12-22,55.357540130615234
2021-12-23,55.312965393066406
2021-12-27,55.526912689208984
2021-12-28,55.58040237426758
2021-12-29,55.526912689208984
2021-12-30,55.73194122314453
2021-12-31,55.58040237426758
2022-01-03,55.16143035888672
2022-01-04,55.3842887878418
2022-01-05,55.411033630371094
2022-01-06,55.28514099121094
2022-01-07,56.499107360839844
2022-01-10,58.540374755859375
2022-01-11,58.882083892822266
2022-01-12,58.28858947753906
2022-01-13,58.09074783325195
2022-01-14,58.387508392333984
2022-01-18,58.35153579711914
2022-01-19,58.198665618896484
2022-01-20,58.07277297973633
2022-01-21,57.137569427490234
2022-01-24,56.301273345947266
2022-01-25,56.1663818359375
2022-01-26,55.96855163574219
2022-01-27,57.425315856933594
2022-01-28,58.36952590942383
2022-01-31,58.35153579711914
2022-02-01,58.621307373046875
2022-02-02,58.270606994628906
2022-02-03,57.614158630371094
2022-02-04,58.44145202636719
2022-02-07,59.52054977416992
2022-02-08,59.25076675415039
2022-02-09,60.374820709228516
2022-02-10,59.808311462402344
2022-02-11,60.14101791381836
2022-02-14,60.078067779541016
2022-02-15,60.94132614135742
2022-02-16,60.7884635925293
2022-02-17,60.59963607788086
2022-02-18,60.74350357055664
2022-02-22,60.65358352661133
2022-02-23,61.085205078125
2022-02-24,60.33884048461914
2022-02-25,61.86754608154297
2022-02-28,61.75065612792969
2022-03-01,61.71467971801758
2022-03-02,61.91251754760742
2022-03-03,62.146324157714844
2022-03-04,62.371124267578125
2022-03-07,61.840572357177734
2022-03-08,60.914363861083984
2022-03-09,61.265052795410156
2022-03-10,61.525848388671875
2022-03-11,61.93051528930664
2022-03-14,62.26321792602539
2022-03-15,62.721832275390625
2022-03-16,62.64089584350586
2022-03-17,63.414241790771484
2022-03-18,63.863853454589844
2022-03-21,63.890838623046875
2022-03-22,63.684024810791016
2022-03-23,64.18759155273438
2022-03-24,65.11380004882812
2022-03-25,65.8961410522461
2022-03-28,65.7432632446289
2022-03-29,65.85118103027344
2022-03-30,66.29180908203125
2022-03-31,66.15591430664062
2022-04-01,66.87155151367188
2022-04-04,66.8443832397461
2022-04-05,67.42414855957031
2022-04-06,68.24849700927734
2022-04-07,69.9877700805664
2022-04-08,70.44975280761719
2022-04-11,69.29930877685547
2022-04-12,69.3446044921875
2022-04-13,69.63446807861328
2022-04-14,70.2142333984375
2022-04-18,69.52576446533203
2022-04-19,69.20870971679688
2022-04-20,70.0058822631836
2022-04-21,70.25952911376953
2022-04-22,68.61990356445312
2022-04-25,68.89166259765625
2022-04-26,68.47494506835938
2022-04-27,68.67425537109375
2022-04-28,69.93341064453125
2022-04-29,68.1850814819336
2022-05-02,68.01296997070312
2022-05-03,67.98578643798828
2022-05-04,69.12718963623047
2022-05-05,69.07283020019531
2022-05-06,69.45330047607422
2022-05-09,69.09095764160156
2022-05-10,69.10906982421875
2022-05-11,68.98224639892578
2022-05-12,69.1181411743164
2022-05-13,68.66519927978516
2022-05-16,69.67070770263672
2022-05-17,70.85739135742188
2022-05-18,69.77035522460938
2022-05-19,68.81013488769531
2022-05-20,69.01848602294922
2022-05-23,69.48048400878906
2022-05-24,69.87000274658203
2022-05-25,69.96965026855469
2022-05-26,70.28669738769531
2022-05-27,68.97319030761719
2022-05-31,68.34813690185547
2022-06-01,67.90425109863281
2022-06-02,68.00390625
2022-06-03,68.09449005126953
2022-06-06,68.16696166992188
2022-06-07,69.3808364868164
2022-06-08,69.0094223022461
2022-06-09,68.82825469970703
2022-06-10,68.02201080322266
2022-06-13,66.65415954589844
2022-06-14,66.010986328125
2022-06-15,66.1468505859375
2022-06-16,65.78451538085938
2022-06-17,66.8262710571289
2022-06-21,69.2721176147461
2022-06-22,69.3446044921875
2022-06-23,70.3772964477539
2022-06-24,71.52774810791016
2022-06-27,72.45173645019531
2022-06-28,71.29222106933594
2022-06-29,70.91175079345703
2022-06-30,70.23675537109375
2022-07-01,70.09081268310547
2022-07-05,69.28811645507812
2022-07-06,69.5252685546875
2022-07-07,68.54013061523438
2022-07-08,68.759033203125
2022-07-11,68.92323303222656
2022-07-12,68.42155456542969
2022-07-13,67.98371124267578
2022-07-14,67.5093765258789
2022-07-15,69.00532531738281
2022-07-18,67.26309204101562
2022-07-19,66.71578979492188
2022-07-20,66.42389678955078
2022-07-21,66.62458038330078
2022-07-22,66.54248046875
2022-07-25,66.44214630126953
2022-07-26,67.16275024414062
2022-07-27,68.2391128540039
2022-07-28,68.1387710571289
2022-07-29,67.2995834350586
2022-08-01,67.15363311767578
2022-08-02,66.84349060058594
2022-08-03,66.57896423339844
2022-08-04,65.7853775024414
2022-08-05,65.7853775024414
2022-08-08,67.31782531738281
2022-08-09,68.37593841552734
2022-08-10,68.28472137451172
2022-08-11,67.91986083984375
2022-08-12,68.93235778808594
2022-08-15,67.98371124267578
2022-08-16,67.61884307861328
2022-08-17,68.0110855102539
2022-08-18,67.63710021972656
2022-08-19,68.71343994140625
2022-08-22,68.001953125
2022-08-23,66.3782958984375
2022-08-24,66.05902862548828
2022-08-25,65.21985626220703
2022-08-26,64.93707275390625
2022-08-29,60.88705825805664
2022-08-30,61.29753112792969
2022-08-31,61.48908996582031
2022-09-01,63.02153015136719
2022-09-02,62.58369445800781
2022-09-06,62.620174407958984
2022-09-07,62.720516204833984
2022-09-08,63.28605270385742
2022-09-09,63.99753952026367
2022-09-12,66.00431823730469
2022-09-13,64.80025482177734
2022-09-14,64.28031158447266
2022-09-15,65.47525024414062
2022-09-16,65.23808288574219
2022-09-19,64.02490234375
2022-09-20,63.605308532714844
2022-09-21,63.35902786254883
2022-09-22,65.02828979492188
2022-09-23,64.4992446899414
2022-09-26,63.988426208496094
2022-09-27,64.17997741699219
2022-09-28,65.73064422607422
2022-09-29,65.41139221191406
2022-09-30,64.84586334228516
2022-10-03,64.33503723144531
2022-10-04,64.955322265625
2022-10-05,65.17423248291016
2022-10-06,64.55843353271484
2022-10-07,64.06210327148438
2022-10-10,62.9407958984375
2022-10-11,64.01615142822266
2022-10-12,63.67609405517578
2022-10-13,65.04557037353516
2022-10-14,64.90769958496094
2022-10-17,65.6062240600586
2022-10-18,65.93709564208984
2022-10-19,65.38563537597656
2022-10-20,64.6595230102539
2022-10-21,66.36908721923828
2022-10-24,67.08598327636719
2022-10-25,66.8837890625
2022-10-26,68.42789459228516
2022-10-27,68.56576538085938
2022-10-28,70.61538696289062
2022-10-31,71.20360565185547
2022-11-01,71.41500854492188
2022-11-02,71.18521118164062
2022-11-03,72.13191223144531
2022-11-04,72.40765380859375
2022-11-07,72.78448486328125
2022-11-08,73.51058197021484
2022-11-09,73.32676696777344
2022-11-10,72.95911407470703
2022-11-11,69.81576538085938
2022-11-14,70.21097564697266
2022-11-15,70.10987854003906
2022-11-16,69.99038696289062
2022-11-17,70.91869354248047
2022-11-18,71.18521118164062
2022-11-21,72.57308959960938
2022-11-22,72.48118591308594
2022-11-23,72.73851776123047
2022-11-25,72.8304443359375
2022-11-28,72.73851776123047
2022-11-29,72.6374282836914
2022-11-30,73.78630828857422
2022-12-01,74.33778381347656
2022-12-02,74.56755828857422
2022-12-05,74.1723403930664
2022-12-06,73.45543670654297
2022-12-07,73.46463012695312
2022-12-08,73.41867065429688
2022-12-09,72.45359802246094
2022-12-12,72.50875091552734
2022-12-13,71.09331512451172
2022-12-14,70.90030670166016
2022-12-15,68.93340301513672
2022-12-16,67.54553985595703
2022-12-19,67.24224090576172
2022-12-20,66.77349853515625
2022-12-21,67.39849090576172
2022-12-22,67.8580551147461
2022-12-23,66.99407196044922
2022-12-27,66.73672485351562
2022-12-28,66.1668701171875
2022-12-29,66.26798248291016
2022-12-30,66.13011169433594
2023-01-03,66.41503143310547
2023-01-04,66.74592590332031
2023-01-05,66.62548828125
2023-01-06,67.62598419189453
2023-01-09,65.78248596191406
2023-01-10,66.3753662109375
2023-01-11,66.6440200805664
2023-01-12,66.32904815673828
2023-01-13,67.17206573486328
2023-01-17,66.98677825927734
2023-01-18,66.82929229736328
2023-01-19,68.32077026367188
2023-01-20,68.69133758544922
2023-01-23,67.8668441772461
2023-01-24,67.01457214355469
2023-01-25,67.7834701538086
2023-01-26,67.61671447753906
2023-01-27,67.11647033691406
2023-01-30,66.72737884521484
2023-01-31,67.3017578125
2023-02-01,65.98628997802734
2023-02-02,67.41291809082031
2023-02-03,68.96923828125
2023-02-06,69.0433578491211
2023-02-07,69.0340805053711
2023-02-08,68.22814178466797
2023-02-09,66.22714233398438
2023-02-10,66.88488006591797
2023-02-13,67.7834701538086
2023-02-14,66.93119812011719
2023-02-15,66.20862579345703
2023-02-16,65.63426208496094
2023-02-17,65.87512969970703
2023-02-21,65.9770278930664
2023-02-22,66.06038665771484
2023-02-23,66.14378356933594
2023-02-24,65.01358795166016
2023-02-27,64.83756256103516
2023-02-28,63.88340377807617
2023-03-01,64.25394439697266
2023-03-02,64.09646606445312
2023-03-03,64.19837188720703
2023-03-06,63.82780075073242
2023-03-07,62.99406814575195
2023-03-08,62.336334228515625
2023-03-09,61.613765716552734
2023-03-10,60.872650146484375
2023-03-13,61.141300201416016
2023-03-14,61.57669448852539
2023-03-15,62.512351989746094
2023-03-16,62.16031265258789
2023-03-17,61.63228225708008
2023-03-20,62.290016174316406
2023-03-21,62.54014205932617
2023-03-22,62.290016174316406
2023-03-23,62.049163818359375
2023-03-24,62.69762420654297
2023-03-27,63.058902740478516
2023-03-28,63.1793327331543
2023-03-29,63.16081619262695
2023-03-30,63.1793327331543
2023-03-31,64.20763397216797
2023-04-03,64.55966186523438
2023-04-04,63.83707809448242
2023-04-05,64.68008422851562
2023-04-06,66.0717544555664
2023-04-10,65.6421127319336
2023-04-11,65.40860748291016
2023-04-12,65.57673645019531
2023-04-13,66.02505493164062
2023-04-14,65.80089569091797
2023-04-17,65.94099426269531
2023-04-18,65.59541320800781
2023-04-19,65.24983215332031
2023-04-20,64.94160461425781
2023-04-21,65.83824920654297
2023-04-24,65.88495635986328
2023-04-25,65.6047592163086
2023-04-26,63.5312614440918
2023-04-27,63.148319244384766
2023-04-28,62.36374282836914
2023-05-01,63.88617706298828
2023-05-02,63.60597610473633
2023-05-03,62.24232864379883
2023-05-04,62.410438537597656
2023-05-05,63.643341064453125
2023-05-08,63.89553451538086
2023-05-09,63.512577056884766
2023-05-10,63.97024154663086
2023-05-11,64.52130889892578
2023-05-12,63.56861114501953
2023-05-15,63.671356201171875
2023-05-16,62.59724426269531
2023-05-17,62.13957977294922
2023-05-18,61.364349365234375
2023-05-19,61.4951171875
2023-05-22,61.46710205078125
2023-05-23,62.13957977294922
2023-05-24,61.149532318115234
2023-05-25,60.299583435058594
2023-05-26,59.60842514038086
2023-05-30,59.50567626953125
2023-05-31,60.1875114440918
2023-06-01,60.41166305541992
2023-06-02,61.327003479003906
2023-06-05,61.625877380371094
2023-06-06,61.158878326416016
2023-06-07,60.85999298095703
2023-06-08,61.000091552734375
2023-06-09,60.52375411987305
2023-06-12,60.48638916015625
2023-06-13,60.48638916015625
2023-06-14,59.925987243652344
2023-06-15,60.40232849121094
2023-06-16,61.79400634765625
2023-06-20,61.672576904296875
2023-06-21,61.177555084228516
2023-06-22,60.990753173828125
2023-06-23,60.74790954589844
2023-06-26,60.51441192626953
2023-06-27,60.477046966552734
2023-06-28,59.86060333251953
2023-06-29,59.77654266357422
2023-06-30,59.72984313964844
2023-07-03,60.178165435791016
2023-07-05,60.4583740234375
2023-07-06,59.7799072265625
2023-07-07,59.03548812866211
2023-07-10,58.87529373168945
2023-07-11,59.16741180419922
2023-07-12,58.686832427978516
2023-07-13,58.686832427978516
2023-07-14,58.36644744873047
2023-07-17,58.281639099121094
2023-07-18,58.42298889160156
2023-07-19,58.479530334472656
2023-07-20,60.09086990356445
2023-07-21,60.948368072509766
2023-07-24,60.995487213134766
2023-07-25,60.09086990356445
2023-07-26,59.75163650512695
2023-07-27,57.226261138916016
2023-07-28,57.867027282714844
2023-07-31,58.60202407836914
2023-08-01,57.980098724365234
2023-08-02,58.187408447265625
2023-08-03,57.69741439819336
2023-08-04,57.00010299682617
2023-08-07,56.981258392333984
2023-08-08,56.689144134521484
2023-08-09,57.12260055541992
2023-08-10,57.75395202636719
2023-08-11,57.69741439819336
2023-08-14,58.06490707397461
2023-08-15,58.187408447265625
2023-08-16,57.41471862792969
2023-08-17,58.564334869384766
2023-08-18,58.479530334472656
2023-08-21,58.33818054199219
2023-08-22,58.29106521606445
2023-08-23,58.00837707519531
2023-08-24,57.74452590942383
2023-08-25,58.49837112426758
2023-08-28,58.08375549316406
2023-08-29,59.223941802978516
2023-08-30,58.78106689453125
2023-08-31,58.09318542480469
2023-09-01,58.441829681396484
2023-09-05,57.141448974609375
2023-09-06,56.227413177490234
2023-09-07,56.510108947753906
2023-09-08,57.31106185913086
2023-09-11,57.3016471862793
2023-09-12,56.76453399658203
2023-09-13,56.20856857299805
2023-09-14,56.05780029296875
2023-09-15,55.62433624267578
2023-09-18,55.20030212402344
2023-09-19,55.24742126464844
2023-09-20,55.388763427734375
2023-09-21,55.67145538330078
2023-09-22,55.50183868408203
2023-09-25,55.7468376159668
2023-09-26,55.1626091003418
2023-09-27,54.550106048583984
2023-09-28,54.78568649291992
2023-09-29,54.69145202636719
2023-10-02,54.512413024902344
2023-10-03,53.918766021728516
2023-10-04,53.45703125
2023-10-05,53.70452117919922
2023-10-06,53.93296813964844
2023-10-09,53.885379791259766
2023-10-10,53.67596435546875
2023-10-11,53.92345428466797
2023-10-12,53.552223205566406
2023-10-13,53.75211715698242
2023-10-16,54.41842269897461
2023-10-17,54.608795166015625
2023-10-18,54.11382293701172
2023-10-19,53.76163101196289
2023-10-20,53.74259567260742
2023-10-23,53.30473327636719
2023-10-24,53.41896057128906
2023-10-25,53.885379791259766
2023-10-26,50.42056655883789
2023-10-27,48.564422607421875
2023-10-30,48.783348083496094
2023-10-31,49.04987335205078
2023-11-01,48.81190490722656
2023-11-02,48.66912841796875
2023-11-03,50.27778625488281
2023-11-06,50.24923324584961
2023-11-07,49.77329635620117
2023-11-08,49.897037506103516
2023-11-09,47.98377990722656
2023-11-10,48.17415237426758
2023-11-13,47.736297607421875
2023-11-14,48.08848571777344
2023-11-15,49.087947845458984
2023-11-16,48.39308166503906
2023-11-17,48.39308166503906
2023-11-20,46.54645538330078
2023-11-21,46.146671295166016
2023-11-22,47.04142761230469
2023-11-24,47.36506271362305
2023-11-27,46.66067886352539
2023-11-28,46.565494537353516
2023-11-29,46.375118255615234
2023-11-30,47.00335693359375
2023-12-01,47.688697814941406
2023-12-04,47.5744743347168
2023-12-05,47.812442779541016
2023-12-06,47.47929000854492
2023-12-07,47.74581527709961
2023-12-08,47.88859939575195
2023-12-11,48.63105010986328
2023-12-12,48.0789680480957
2023-12-13,49.36399459838867
2023-12-14,48.99276351928711
2023-12-15,48.440673828125
2023-12-18,48.869022369384766
2023-12-19,49.601959228515625
2023-12-20,48.50730895996094
2023-12-21,48.792869567871094
2023-12-22,49.77329635620117
2023-12-26,48.973724365234375
2023-12-27,48.745277404785156
2023-12-28,48.75479507446289
2023-12-29,48.8404655456543
2024-01-02,50.22067642211914
2024-01-03,49.78281021118164
2024-01-04,50.110206604003906
2024-01-05,50.29315948486328
2024-01-08,49.86948013305664
2024-01-09,49.378387451171875
2024-01-10,48.7813835144043
2024-01-11,48.35770034790039
2024-01-12,48.44436264038086
2024-01-16,48.14585494995117
2024-01-17,48.12659454345703
2024-01-18,48.232521057128906
2024-01-19,48.25177764892578
2024-01-22,47.7318000793457
2024-01-23,48.26140594482422
2024-01-24,48.37696075439453
2024-01-25,47.770320892333984
2024-01-26,47.85698318481445
2024-01-29,48.02067565917969
2024-01-30,47.55847930908203
2024-01-31,47.05775833129883
2024-02-01,46.86517333984375
2024-02-02,46.90369415283203
2024-02-05,46.20076370239258
2024-02-06,47.43330001831055
2024-02-07,46.83628845214844
2024-02-08,46.90369415283203
2024-02-09,47.96290588378906
2024-02-12,47.905128479003906
2024-02-13,46.90369415283203
2024-02-14,47.07701873779297
2024-02-15,47.60662078857422
2024-02-16,48.011051177978516
2024-02-20,48.011051177978516
2024-02-21,49.02211380004883
2024-02-22,49.42654037475586
2024-02-23,49.74429702758789
2024-02-26,48.64657211303711
2024-02-27,48.63694381713867
2024-02-28,49.03173828125
2024-02-29,48.868045806884766
2024-03-01,49.00284957885742
2024-03-04,49.03173828125
2024-03-05,49.89836502075195
2024-03-06,51.400516510009766
2024-03-07,51.304222106933594
2024-03-08,51.79531478881836
2024-03-11,52.34417724609375
2024-03-12,52.3826904296875
2024-03-13,50.69758605957031
2024-03-14,50.543521881103516
2024-03-15,50.39908218383789
2024-03-18,49.67689514160156
2024-03-19,49.87910842895508
2024-03-20,49.95614242553711
2024-03-21,49.67689514160156
2024-03-22,50.00429153442383
2024-03-25,50.31241989135742
2024-03-26,50.601295471191406
2024-03-27,51.27533721923828
2024-03-28,52.218997955322266
2024-04-01,51.02497863769531
2024-04-02,50.78425216674805
2024-04-03,50.24501419067383
2024-04-04,50.06967544555664
2024-04-05,49.99174499511719
2024-04-08,49.777435302734375
2024-04-09,50.26449203491211
2024-04-10,48.9884033203125
2024-04-11,47.84868240356445
2024-04-12,47.03042221069336
2024-04-15,47.25447082519531
2024-04-16,47.01094055175781
2024-04-17,46.60181427001953
2024-04-18,47.04990768432617
2024-04-19,47.663604736328125
2024-04-22,47.8681640625
2024-04-23,47.72205352783203
2024-04-24,47.59541320800781
2024-04-25,43.54308319091797
2024-04-26,43.6891975402832
2024-04-29,43.48463439941406
2024-04-30,42.80274963378906
2024-05-01,43.06576156616211
2024-05-02,42.568965911865234
2024-05-03,42.85145950317383
2024-05-06,42.763790130615234
2024-05-07,42.90016174316406
2024-05-08,42.539737701416016
2024-05-09,43.58204650878906
2024-05-10,43.77687072753906
2024-05-13,43.89376449584961
2024-05-14,43.55282211303711
2024-05-15,43.3969612121582
2024-05-16,42.968353271484375
2024-05-17,42.890419006347656
2024-05-20,42.23776626586914
2024-05-21,41.17597579956055
2024-05-22,41.244163513183594
2024-05-23,40.464866638183594
2024-05-24,40.17263412475586
2024-05-28,39.44204330444336
2024-05-29,39.208255767822266
2024-05-30,39.208255767822266
2024-05-31,40.02651596069336
2024-06-03,40.68891525268555
2024-06-04,40.66943359375
2024-06-05,40.17263412475586
2024-06-06,39.82195281982422
2024-06-07,40.40641784667969
2024-06-10,41.46820831298828
2024-06-11,41.90656280517578
2024-06-12,41.31235122680664
2024-06-13,40.40641784667969
2024-06-14,40.133670806884766
2024-06-17,39.90962219238281
2024-06-18,39.75376510620117
2024-06-20,39.97780990600586
2024-06-21,40.84477233886719
2024-06-24,41.13700866699219
2024-06-25,41.098045349121094
2024-06-26,41.400020599365234
2024-06-27,40.43564224243164
2024-06-28,40.45512390136719
2024-07-01,40.2310791015625
2024-07-02,39.403079986572266
2024-07-03,39.02317428588867
2024-07-05,39.2209587097168
2024-07-08,39.547306060791016
2024-07-09,40.407676696777344
2024-07-10,40.664794921875
2024-07-11,40.298892974853516
2024-07-12,40.01210021972656
2024-07-15,39.705535888671875
2024-07-16,40.74391174316406
2024-07-17,42.672325134277344
2024-07-18,41.920738220214844
2024-07-19,42.16796875
2024-07-22,42.197635650634766
2024-07-23,42.50420379638672
2024-07-24,44.16560745239258
2024-07-25,44.768856048583984
2024-07-26,49.89151382446289
2024-07-29,48.43778610229492
2024-07-30,48.50700759887695
2024-07-31,47.033504486083984
2024-08-01,47.636749267578125
2024-08-02,48.23011016845703
2024-08-05,47.06317138671875
2024-08-06,46.78627395629883
2024-08-07,45.98523712158203
2024-08-08,46.331363677978516
2024-08-09,46.20280456542969
2024-08-12,46.539039611816406
2024-08-13,48.51689910888672
2024-08-14,47.87409591674805
2024-08-15,48.56634521484375
2024-08-16,48.81357955932617
2024-08-19,48.754241943359375
2024-08-20,48.43778610229492
2024-08-21,47.90376281738281
2024-08-22,47.092838287353516
2024-08-23,47.577415466308594
2024-08-26,47.70597839355469
2024-08-27,47.587303161621094
2024-08-28,48.51689910888672
2024-08-29,49.169593811035156
2024-08-30,49.39704895019531
2024-09-03,49.96073913574219
2024-09-04,49.40693664550781
2024-09-05,49.24870681762695
2024-09-06,48.160884857177734
2024-09-09,47.96310043334961
2024-09-10,48.73446273803711
2024-09-11,48.052101135253906
2024-09-12,47.70597839355469
2024-09-13,48.586124420166016
2024-09-16,49.436607360839844
2024-09-17,48.942142486572266
2024-09-18,49.18937301635742
2024-09-19,48.47734069824219
2024-09-20,48.8630256652832
2024-09-23,49.456382751464844
2024-09-24,50.3760871887207
2024-09-25,49.39704895019531
2024-09-26,49.565162658691406
2024-09-27,50.34642028808594
2024-09-30,51.167232513427734
2024-10-01,52.31439208984375
2024-10-02,53.16486740112305
2024-10-03,53.599998474121094
2024-10-04,53.959999084472656
2024-10-07,53.439998626708984
2024-10-08,52.47999954223633
2024-10-09,52.79999923706055
2024-10-10,52.400001525878906
2024-10-11,52.20000076293945
2024-10-14,52.66999816894531
2024-10-15,52.7599983215332
2024-10-16,53.369998931884766
2024-10-17,53.18000030517578
2024-10-18,53.220001220703125
2024-10-21,52.119998931884766
2024-10-22,52.7599983215332
2024-10-23,53.060001373291016
2024-10-24,52.91999816894531
2024-10-25,51.91999816894531
2024-10-28,52.63999938964844
2024-10-29,52.5
2024-10-30,52.65999984741211
2024-10-31,55.77000045776367
2024-11-01,54.31999969482422
2024-11-04,55.45000076293945
2024-11-05,55.95000076293945
2024-11-06,55.279998779296875
2024-11-07,54.709999084472656
2024-11-08,54.13999938964844
2024-11-11,59.81999969482422
2024-11-12,59.02000045776367
2024-11-13,58.40999984741211
2024-11-14,58.5
2024-11-15,56.220001220703125
2024-11-18,56.79999923706055
2024-11-19,58.22999954223633
2024-11-20,57.880001068115234
2024-11-21,58.22999954223633
2024-11-22,58.869998931884766
2024-11-25,58.779998779296875
2024-11-26,58.7400016784668
2024-11-27,59.27000045776367
2024-11-29,59.220001220703125
2024-12-02,59.939998626708984
2024-12-03,58.689998626708984
2024-12-04,58.369998931884766
2024-12-05,58.84000015258789
2024-12-06,59.380001068115234
2024-12-09,58.709999084472656
2024-12-10,58.119998931884766
2024-12-11,56.650001525878906
2024-12-12,56.279998779296875
2024-12-13,55.779998779296875
