,ZBH
2023-03-15,123.51254272460938
2023-03-16,123.68016052246094
2023-03-17,122.57579803466797
2023-03-20,124.56761169433594
2023-03-21,126.00724792480469
2023-03-22,123.64071655273438
2023-03-23,123.21672058105469
2023-03-24,124.28166198730469
2023-03-27,124.24221801757812
2023-03-28,124.61762237548828
2023-03-29,125.21038818359375
2023-03-30,125.23014831542969
2023-03-31,127.64069366455078
2023-04-03,126.49469757080078
2023-04-04,126.37615203857422
2023-04-05,127.03804779052734
2023-04-06,127.61105346679688
2023-04-10,126.60336303710938
2023-04-11,129.79440307617188
2023-04-12,130.00184631347656
2023-04-13,130.92063903808594
2023-04-14,130.77243041992188
2023-04-17,131.84930419921875
2023-04-18,132.69891357421875
2023-04-19,136.4530487060547
2023-04-20,136.68028259277344
2023-04-21,136.25546264648438
2023-04-24,136.47280883789062
2023-04-25,137.38169860839844
2023-04-26,137.40145874023438
2023-04-27,136.68028259277344
2023-04-28,136.76918029785156
2023-05-01,137.1544647216797
2023-05-02,141.2840118408203
2023-05-03,137.9349365234375
2023-05-04,134.9810333251953
2023-05-05,136.24559020996094
2023-05-08,135.78125
2023-05-09,134.4080352783203
2023-05-10,135.76150512695312
2023-05-11,135.04031372070312
2023-05-12,135.0995635986328
2023-05-15,135.16873168945312
2023-05-16,133.212646484375
2023-05-17,132.7087860107422
2023-05-18,133.39047241210938
2023-05-19,133.37071228027344
2023-05-22,133.637451171875
2023-05-23,128.74717712402344
2023-05-24,127.06769561767578
2023-05-25,126.25760650634766
2023-05-26,126.10940551757812
2023-05-30,124.90412902832031
2023-05-31,125.80313873291016
2023-06-01,125.82291412353516
2023-06-02,128.2433319091797
2023-06-05,128.8953857421875
2023-06-06,128.6977996826172
2023-06-07,131.46401977539062
2023-06-08,133.65721130371094
2023-06-09,134.36851501464844
2023-06-12,133.9140625
2023-06-13,135.17861938476562
2023-06-14,140.29608154296875
2023-06-15,140.85923767089844
2023-06-16,142.3608856201172
2023-06-20,141.9261932373047
2023-06-21,141.16546630859375
2023-06-22,142.8350830078125
2023-06-23,142.48873901367188
2023-06-26,141.321044921875
2023-06-27,143.3001708984375
2023-06-28,142.4986114501953
2023-06-29,143.63662719726562
2023-06-30,144.0819549560547
2023-07-03,141.02415466308594
2023-07-05,140.875732421875
2023-07-06,139.72779846191406
2023-07-07,139.39138793945312
2023-07-10,141.02415466308594
2023-07-11,141.68714904785156
2023-07-12,141.16268920898438
2023-07-13,141.61790466308594
2023-07-14,140.8856201171875
2023-07-17,139.19345092773438
2023-07-18,139.39138793945312
2023-07-19,139.3220977783203
2023-07-20,141.2418670654297
2023-07-21,140.7470703125
2023-07-24,139.40122985839844
2023-07-25,138.8372039794922
2023-07-26,140.3413543701172
2023-07-27,138.40179443359375
2023-07-28,137.88722229003906
2023-07-31,136.70960998535156
2023-08-01,130.8909454345703
2023-08-02,127.04148864746094
2023-08-03,124.4784927368164
2023-08-04,125.0029525756836
2023-08-07,124.32014465332031
2023-08-08,123.55818176269531
2023-08-09,123.90452575683594
2023-08-10,123.54827880859375
2023-08-11,122.63787841796875
2023-08-14,122.42017364501953
2023-08-15,121.2425765991211
2023-08-16,119.71864318847656
2023-08-17,118.19469451904297
2023-08-18,117.93740844726562
2023-08-21,119.09520721435547
2023-08-22,114.54316711425781
2023-08-23,113.65254974365234
2023-08-24,113.12808227539062
2023-08-25,114.03848266601562
2023-08-28,116.30460357666016
2023-08-29,117.98688507080078
2023-08-30,118.9863510131836
2023-08-31,117.8780288696289
2023-09-01,118.20458984375
2023-09-05,116.5816879272461
2023-09-06,121.39102172851562
2023-09-07,119.25353240966797
2023-09-08,119.39208221435547
2023-09-11,121.16341400146484
2023-09-12,120.1639404296875
2023-09-13,119.37228393554688
2023-09-14,120.35196685791016
2023-09-15,120.0451889038086
2023-09-18,120.7576904296875
2023-09-19,120.34207153320312
2023-09-20,119.05561828613281
2023-09-21,116.5718002319336
2023-09-22,115.63170623779297
2023-09-25,116.12648010253906
2023-09-26,111.28746795654297
2023-09-27,109.60519409179688
2023-09-28,111.52913665771484
2023-09-29,111.29112243652344
2023-10-02,110.49774169921875
2023-10-03,109.40685272216797
2023-10-04,108.78206634521484
2023-10-05,108.39530181884766
2023-10-06,109.99198150634766
2023-10-09,109.77379608154297
2023-10-10,111.26138305664062
2023-10-11,104.47798919677734
2023-10-12,101.86975860595703
2023-10-13,103.43667602539062
2023-10-16,104.18047332763672
2023-10-17,105.70771789550781
2023-10-18,105.31103515625
2023-10-19,103.94245910644531
2023-10-20,103.69452667236328
2023-10-23,104.28956604003906
2023-10-24,103.97220611572266
2023-10-25,102.78214263916016
2023-10-26,102.26644897460938
2023-10-27,102.33587646484375
2023-10-30,102.5540542602539
2023-10-31,103.54576873779297
2023-11-01,104.20030212402344
2023-11-02,109.287841796875
2023-11-03,107.849853515625
2023-11-06,108.39530181884766
2023-11-07,105.05318450927734
2023-11-08,103.9920425415039
2023-11-09,103.25816345214844
2023-11-10,104.54740905761719
2023-11-13,104.944091796875
2023-11-14,107.17547607421875
2023-11-15,109.58535766601562
2023-11-16,110.62667846679688
2023-11-17,110.74567413330078
2023-11-20,111.56880187988281
2023-11-21,111.96549987792969
2023-11-22,112.88780212402344
2023-11-24,112.49110412597656
2023-11-27,112.89771270751953
2023-11-28,112.15392303466797
2023-11-29,112.97705078125
2023-11-30,115.34725952148438
2023-12-01,116.99353790283203
2023-12-04,115.92247009277344
2023-12-05,114.861328125
2023-12-06,115.16874694824219
2023-12-07,116.31916046142578
2023-12-08,116.32907104492188
2023-12-11,117.00344848632812
2023-12-12,116.47782897949219
2023-12-13,116.92411041259766
2023-12-14,117.54889678955078
2023-12-15,117.70757293701172
2023-12-18,117.81665802001953
2023-12-19,118.97697448730469
2023-12-20,119.00672912597656
2023-12-21,118.65961456298828
2023-12-22,119.56208801269531
2023-12-26,120.65516662597656
2023-12-27,120.36698913574219
2023-12-28,120.86383819580078
2023-12-29,120.93339538574219
2024-01-02,120.62535095214844
2024-01-03,119.71115112304688
2024-01-04,119.44284057617188
2024-01-05,119.22423553466797
2024-01-08,121.20170593261719
2024-01-09,121.10234069824219
2024-01-10,122.45377349853516
2024-01-11,121.60911560058594
2024-01-12,122.29476928710938
2024-01-16,121.86748504638672
2024-01-17,121.46006774902344
2024-01-18,123.04998016357422
2024-01-19,122.58294677734375
2024-01-22,121.81779479980469
2024-01-23,120.31730651855469
2024-01-24,119.76083374023438
2024-01-25,121.19176483154297
2024-01-26,120.92346954345703
2024-01-29,122.14572143554688
2024-01-30,121.59918975830078
2024-01-31,124.808837890625
2024-02-01,126.44844055175781
2024-02-02,125.52429962158203
2024-02-05,124.57034301757812
2024-02-06,126.79623413085938
2024-02-07,126.74655151367188
2024-02-08,122.26496124267578
2024-02-09,122.02648162841797
2024-02-12,125.05726623535156
2024-02-13,122.38420867919922
2024-02-14,121.07251739501953
2024-02-15,123.61638641357422
2024-02-16,123.9244384765625
2024-02-20,124.19274139404297
2024-02-21,127.5415267944336
2024-02-22,127.73030853271484
2024-02-23,128.3662872314453
2024-02-26,126.08077239990234
2024-02-27,125.57398986816406
2024-02-28,123.34809875488281
2024-02-29,123.57664489746094
2024-03-01,123.22885131835938
2024-03-04,124.71940612792969
2024-03-05,123.9939956665039
2024-03-06,125.03738403320312
2024-03-07,126.55774688720703
2024-03-08,125.941650390625
2024-03-11,127.23345947265625
2024-03-12,127.40239715576172
2024-03-13,125.79259490966797
2024-03-14,124.93801879882812
2024-03-15,124.38153839111328
2024-03-18,125.16657257080078
2024-03-19,125.86216735839844
2024-03-20,125.73297882080078
2024-03-21,126.26956939697266
2024-03-22,126.39875793457031
2024-03-25,127.10428619384766
2024-03-26,127.06454467773438
2024-03-27,132.0224609375
2024-03-28,131.395263671875
2024-04-01,129.17514038085938
2024-04-02,127.90081024169922
2024-04-03,129.43397521972656
2024-04-04,126.99484252929688
2024-04-05,126.765869140625
2024-04-08,126.12870025634766
2024-04-09,128.82669067382812
2024-04-10,127.15413665771484
2024-04-11,126.95502471923828
2024-04-12,123.9284896850586
2024-04-15,123.45062255859375
2024-04-16,121.52916717529297
2024-04-17,120.76258850097656
2024-04-18,118.80130767822266
2024-04-19,118.90086364746094
2024-04-22,120.24488830566406
2024-04-23,120.98160552978516
2024-04-24,120.63314819335938
2024-04-25,119.21944427490234
2024-04-26,118.82121276855469
2024-04-29,121.17076110839844
2024-04-30,119.74710083007812
2024-05-01,119.03028106689453
2024-05-02,117.9351577758789
2024-05-03,121.12098693847656
2024-05-06,120.0258560180664
2024-05-07,120.89200592041016
2024-05-08,120.31456756591797
2024-05-09,120.90196228027344
2024-05-10,120.77253723144531
2024-05-13,119.0601577758789
2024-05-14,119.43846893310547
2024-05-15,120.44400787353516
2024-05-16,120.6928939819336
2024-05-17,119.64754486083984
2024-05-20,118.52255249023438
2024-05-21,118.47277069091797
2024-05-22,118.80130767822266
2024-05-23,115.33672332763672
2024-05-24,115.89424896240234
2024-05-28,115.8145980834961
2024-05-29,114.62986755371094
2024-05-30,113.93297576904297
2024-05-31,114.63982391357422
2024-06-03,112.61882019042969
2024-06-04,112.9374008178711
2024-06-05,112.14094543457031
2024-06-06,112.86772155761719
2024-06-07,112.83783721923828
2024-06-10,112.3798828125
2024-06-11,108.74605560302734
2024-06-12,106.97393798828125
2024-06-13,106.4960708618164
2024-06-14,106.71509552001953
2024-06-17,106.5558090209961
2024-06-18,106.2173080444336
2024-06-20,105.77925872802734
2024-06-21,107.38212585449219
2024-06-24,107.9794692993164
2024-06-25,107.74053192138672
2024-06-26,107.87024688720703
2024-06-27,108.13964080810547
2024-06-28,108.28931427001953
2024-07-01,105.72501373291016
2024-07-02,106.03431701660156
2024-07-03,106.34363555908203
2024-07-05,107.77046966552734
2024-07-08,106.15406036376953
2024-07-09,105.52545928955078
2024-07-10,106.66292572021484
2024-07-11,107.95006561279297
2024-07-12,108.44895935058594
2024-07-15,106.29374694824219
2024-07-16,107.22168731689453
2024-07-17,110.80372619628906
2024-07-18,111.1429672241211
2024-07-19,110.25494384765625
2024-07-22,110.08531951904297
2024-07-23,109.75605010986328
2024-07-24,110.3048324584961
2024-07-25,110.3946304321289
2024-07-26,111.0431900024414
2024-07-29,110.54430389404297
2024-07-30,111.12301635742188
2024-07-31,111.10305786132812
2024-08-01,110.87357330322266
2024-08-02,110.1152572631836
2024-08-05,106.80261993408203
2024-08-06,109.3270034790039
2024-08-07,105.5753402709961
2024-08-08,108.45893096923828
2024-08-09,107.8403091430664
2024-08-12,106.76270294189453
2024-08-13,109.06758117675781
2024-08-14,108.38908386230469
2024-08-15,109.6562728881836
2024-08-16,110.40460968017578
2024-08-19,111.52212524414062
2024-08-20,111.39241790771484
2024-08-21,111.8813247680664
2024-08-22,113.16846466064453
2024-08-23,114.79485321044922
2024-08-26,114.37577819824219
2024-08-27,114.41569519042969
2024-08-28,113.93675994873047
2024-08-29,114.41569519042969
2024-08-30,115.20394134521484
2024-09-03,115.91236877441406
2024-09-04,114.22611999511719
2024-09-05,104.23831939697266
2024-09-06,104.57756042480469
2024-09-09,104.59751892089844
2024-09-10,104.92678833007812
2024-09-11,104.91680908203125
2024-09-12,104.90682983398438
2024-09-13,106.02434539794922
2024-09-16,107.1917495727539
2024-09-17,106.00438690185547
2024-09-18,106.04430389404297
2024-09-19,106.10416412353516
2024-09-20,106.18399047851562
2024-09-23,107.3314437866211
2024-09-24,107.57090759277344
2024-09-25,106.2638168334961
2024-09-26,107.47113037109375
2024-09-27,107.9800033569336
2024-09-30,107.94999694824219
2024-10-01,107.33999633789062
2024-10-02,105.69000244140625
2024-10-03,104.19000244140625
2024-10-04,104.68000030517578
2024-10-07,102.27999877929688
2024-10-08,101.7699966430664
2024-10-09,103.45999908447266
2024-10-10,102.81999969482422
2024-10-11,103.5
2024-10-14,104.83000183105469
2024-10-15,104.5999984741211
2024-10-16,105.45999908447266
2024-10-17,104.94999694824219
2024-10-18,106.30999755859375
2024-10-21,105.19999694824219
2024-10-22,104.26000213623047
2024-10-23,104.69999694824219
2024-10-24,104.0
2024-10-25,102.3499984741211
2024-10-28,103.5999984741211
2024-10-29,103.87999725341797
2024-10-30,109.80999755859375
2024-10-31,106.91999816894531
2024-11-01,107.2699966430664
2024-11-04,108.41000366210938
2024-11-05,108.91999816894531
2024-11-06,110.16999816894531
2024-11-07,108.69000244140625
2024-11-08,108.18000030517578
2024-11-11,109.45999908447266
2024-11-12,109.94000244140625
2024-11-13,109.97000122070312
2024-11-14,108.8499984741211
2024-11-15,112.54000091552734
2024-11-18,113.0199966430664
2024-11-19,110.94999694824219
2024-11-20,109.2699966430664
2024-11-21,108.4000015258789
2024-11-22,110.22000122070312
2024-11-25,110.95999908447266
2024-11-26,110.63999938964844
2024-11-27,112.0199966430664
2024-11-29,112.0999984741211
2024-12-02,110.5
2024-12-03,110.73999786376953
2024-12-04,110.62000274658203
2024-12-05,109.16000366210938
2024-12-06,108.02999877929688
2024-12-09,109.47000122070312
2024-12-10,108.4000015258789
2024-12-11,106.91000366210938
2024-12-12,106.83999633789062
2024-12-13,106.73999786376953
2024-12-16,106.8499984741211
2024-12-17,108.05999755859375
