,HUBB
2018-11-06,96.24793243408203
2018-11-07,97.1426010131836
2018-11-08,97.13381958007812
2018-11-09,96.48475646972656
2018-11-12,93.83582305908203
2018-11-13,94.09016418457031
2018-11-14,92.86219024658203
2018-11-15,93.46742248535156
2018-11-16,93.94107818603516
2018-11-19,92.42362976074219
2018-11-20,92.04645538330078
2018-11-21,93.52005004882812
2018-11-23,92.52888488769531
2018-11-26,93.86212921142578
2018-11-27,92.17801666259766
2018-11-28,94.12525939941406
2018-11-29,94.31092071533203
2018-11-30,97.38741302490234
2018-12-03,98.66047668457031
2018-12-04,93.96614074707031
2018-12-06,93.94844818115234
2018-12-07,91.95932006835938
2018-12-10,91.8355484008789
2018-12-11,92.03006744384766
2018-12-12,94.01918029785156
2018-12-13,92.71076202392578
2018-12-14,90.96035766601562
2018-12-17,90.62442016601562
2018-12-18,88.73255157470703
2018-12-19,86.69036102294922
2018-12-20,85.93009185791016
2018-12-21,84.31224060058594
2018-12-24,82.0048828125
2018-12-26,86.10689544677734
2018-12-27,87.37108612060547
2018-12-28,87.08819580078125
2018-12-31,87.82195281982422
2019-01-02,87.53905487060547
2019-01-03,85.10790252685547
2019-01-04,88.73255157470703
2019-01-07,89.06847381591797
2019-01-08,89.37788391113281
2019-01-09,90.46528625488281
2019-01-10,91.66759490966797
2019-01-11,93.34729766845703
2019-01-14,92.65774536132812
2019-01-15,92.17152404785156
2019-01-16,92.86992645263672
2019-01-17,94.20481872558594
2019-01-18,95.1242446899414
2019-01-22,92.3394775390625
2019-01-23,91.86211395263672
2019-01-24,92.34832763671875
2019-01-25,93.37380981445312
2019-01-28,93.43571472167969
2019-01-29,95.30107116699219
2019-01-30,95.7165756225586
