,TER
2021-06-02,129.14254760742188
2021-06-03,126.49089050292969
2021-06-04,129.80300903320312
2021-06-07,128.93556213378906
2021-06-08,124.97283935546875
2021-06-09,122.93236541748047
2021-06-10,126.04731750488281
2021-06-11,126.1557388305664
2021-06-14,129.60581970214844
2021-06-15,128.45249938964844
2021-06-16,126.45146942138672
2021-06-17,127.74278259277344
2021-06-18,123.08021545410156
2021-06-21,124.42084503173828
2021-06-22,124.16452026367188
2021-06-23,125.38685607910156
2021-06-24,128.7482452392578
2021-06-25,127.70336151123047
2021-06-28,130.85772705078125
2021-06-29,132.3955535888672
2021-06-30,132.05047607421875
2021-07-01,127.53582000732422
2021-07-02,126.6978988647461
2021-07-06,124.66725158691406
2021-07-07,121.68045806884766
2021-07-08,121.06929016113281
2021-07-09,123.90823364257812
2021-07-12,125.2685775756836
2021-07-13,124.98269653320312
2021-07-14,124.47010040283203
2021-07-15,121.37487030029297
2021-07-16,118.18106079101562
2021-07-19,118.3486328125
2021-07-20,122.01561737060547
2021-07-21,126.62891387939453
2021-07-22,124.91370391845703
2021-07-23,126.96405029296875
2021-07-26,125.61357879638672
2021-07-27,121.70018005371094
2021-07-28,120.33984375
2021-07-29,123.85895538330078
2021-07-30,125.18970489501953
2021-08-02,125.20942687988281
2021-08-03,124.93341064453125
2021-08-04,126.07689666748047
2021-08-05,124.77568817138672
2021-08-06,125.06156921386719
2021-08-09,124.14481353759766
2021-08-10,120.73413848876953
2021-08-11,119.64981079101562
2021-08-12,116.95873260498047
2021-08-13,117.05729675292969
2021-08-16,116.78129577636719
2021-08-17,114.43521118164062
2021-08-18,112.38488006591797
2021-08-19,112.58202362060547
2021-08-20,111.94129180908203
2021-08-23,114.98724365234375
2021-08-24,115.13511657714844
2021-08-25,116.37713623046875
2021-08-26,115.48997497558594
2021-08-27,120.85242462158203
2021-08-30,121.4537353515625
2021-08-31,119.80620574951172
2021-09-01,118.06002807617188
2021-09-02,119.24388122558594
2021-09-03,120.24028015136719
2021-09-07,118.54341888427734
2021-09-08,117.23131561279297
2021-09-09,117.56674194335938
2021-09-10,119.34254455566406
2021-09-13,120.67436218261719
2021-09-14,120.67436218261719
2021-09-15,120.5855712890625
2021-09-16,121.48332214355469
2021-09-17,119.7174072265625
2021-09-20,114.91293334960938
2021-09-21,114.41966247558594
2021-09-22,116.71830749511719
2021-09-23,118.12906646728516
2021-09-24,117.7245864868164
2021-09-27,115.95867919921875
2021-09-28,109.97034454345703
2021-09-29,107.70126342773438
2021-09-30,107.70126342773438
2021-10-01,107.99723052978516
2021-10-04,105.82682037353516
2021-10-05,108.00711059570312
2021-10-06,107.53355407714844
2021-10-07,109.9308853149414
2021-10-08,108.08602142333984
2021-10-11,106.56675720214844
2021-10-12,105.90576934814453
2021-10-13,107.01069641113281
2021-10-14,111.20352935791016
2021-10-15,112.38736724853516
2021-10-18,114.22235107421875
2021-10-19,115.14971160888672
2021-10-20,115.37660217285156
2021-10-21,115.95867919921875
2021-10-22,114.55777740478516
2021-10-25,115.7021713256836
2021-10-26,113.60083770751953
2021-10-27,121.41426849365234
2021-10-28,135.16673278808594
2021-10-29,136.3802032470703
2021-11-01,137.73175048828125
2021-11-02,137.47525024414062
2021-11-03,138.43218994140625
2021-11-04,142.64476013183594
2021-11-05,142.2797393798828
2021-11-08,141.9541778564453
2021-11-09,143.46359252929688
2021-11-10,140.0994415283203
2021-11-11,141.28330993652344
2021-11-12,144.22323608398438
2021-11-15,146.1765594482422
2021-11-16,149.2052764892578
2021-11-17,149.57029724121094
2021-11-18,148.8205108642578
2021-11-19,149.23487854003906
2021-11-22,147.37030029296875
2021-11-23,147.19259643554688
2021-11-24,148.9005126953125
2021-11-26,144.47779846191406
2021-11-29,152.47415161132812
2021-11-30,150.9143829345703
2021-12-01,150.40106201171875
2021-12-02,149.0090789794922
2021-12-03,148.63394165039062
2021-12-06,150.65769958496094
2021-12-07,157.07460021972656
2021-12-08,158.35792541503906
2021-12-09,154.56704711914062
2021-12-10,157.7162322998047
2021-12-13,153.37254333496094
2021-12-14,153.94512939453125
2021-12-15,159.88809204101562
2021-12-16,156.27491760253906
2021-12-17,154.26100158691406
2021-12-20,153.71803283691406
2021-12-21,158.30859375
2021-12-22,158.84165954589844
2021-12-23,160.65811157226562
2021-12-27,166.40367126464844
2021-12-28,162.5041961669922
2021-12-29,164.6365509033203
2021-12-30,161.62559509277344
2021-12-31,161.43801879882812
2022-01-03,163.98501586914062
2022-01-04,164.25155639648438
2022-01-05,158.19996643066406
2022-01-06,161.3886260986328
2022-01-07,156.24530029296875
2022-01-10,154.60653686523438
2022-01-11,158.4862518310547
2022-01-12,160.8160400390625
2022-01-13,156.22557067871094
2022-01-14,162.4647216796875
2022-01-18,153.5699920654297
2022-01-19,146.422607421875
2022-01-20,143.61892700195312
2022-01-21,141.5556640625
2022-01-24,145.5538787841797
2022-01-25,136.52085876464844
2022-01-26,141.53590393066406
2022-01-27,109.81694030761719
2022-01-28,110.6856689453125
2022-01-31,115.9277572631836
2022-02-01,115.38479614257812
2022-02-02,115.72045135498047
2022-02-03,110.42900848388672
2022-02-04,112.55150604248047
2022-02-07,112.76869201660156
2022-02-08,114.90106201171875
2022-02-09,119.81735229492188
2022-02-10,115.82904052734375
2022-02-11,111.64326477050781
2022-02-14,110.87325286865234
2022-02-15,116.58918762207031
2022-02-16,117.58627319335938
2022-02-17,114.62191009521484
2022-02-18,113.46581268310547
2022-02-22,112.45791625976562
2022-02-23,110.19511413574219
2022-02-24,115.9953842163086
2022-02-25,118.6139144897461
2022-02-28,116.51908874511719
2022-03-01,113.19902038574219
2022-03-02,115.90645599365234
2022-03-03,112.81362915039062
2022-03-04,110.42240142822266
2022-03-07,105.15571594238281
2022-03-08,106.27229309082031
2022-03-09,110.42240142822266
2022-03-10,108.6536636352539
2022-03-11,105.6102523803711
2022-03-14,104.31581115722656
2022-03-15,109.19712829589844
2022-03-16,115.36299133300781
2022-03-17,119.16725158691406
2022-03-18,121.48932647705078
2022-03-21,119.50322723388672
2022-03-22,119.56250762939453
2022-03-23,115.1258316040039
2022-03-24,121.23243713378906
2022-03-25,122.56639099121094
2022-03-28,121.49921417236328
2022-03-29,123.8805923461914
2022-03-30,119.59215545654297
2022-03-31,116.82540130615234
2022-04-01,114.98751068115234
2022-04-04,117.52696990966797
2022-04-05,110.58050537109375
2022-04-06,109.87894439697266
2022-04-07,110.0963134765625
2022-04-08,107.36911010742188
2022-04-11,105.96598052978516
2022-04-12,106.89481353759766
2022-04-13,108.30782318115234
2022-04-14,104.76046752929688
2022-04-18,106.85527801513672
2022-04-19,111.27216339111328
2022-04-20,111.5587387084961
2022-04-21,109.87894439697266
2022-04-22,107.9026870727539
2022-04-25,111.232666015625
2022-04-26,106.41063690185547
2022-04-27,105.05690002441406
2022-04-28,110.35321807861328
2022-04-29,104.20711517333984
2022-05-02,107.28018188476562
2022-05-03,108.04100799560547
2022-05-04,112.81362915039062
2022-05-05,107.22089385986328
2022-05-06,104.66165161132812
2022-05-09,99.02938079833984
2022-05-10,101.24275207519531
2022-05-11,99.22698974609375
2022-05-12,100.64988708496094
2022-05-13,106.07467651367188
2022-05-16,102.2901611328125
2022-05-17,107.22089385986328
2022-05-18,101.57872009277344
2022-05-19,100.96609497070312
2022-05-20,101.15383911132812
2022-05-23,101.66764831542969
2022-05-24,98.11651611328125
2022-05-25,99.14525604248047
2022-05-26,103.80427551269531
2022-05-27,108.21602630615234
2022-05-31,108.0775146484375
2022-06-01,105.48587799072266
2022-06-02,109.38324737548828
2022-06-03,106.26732635498047
2022-06-06,105.65403747558594
2022-06-07,107.34552001953125
2022-06-08,103.97244262695312
2022-06-09,100.09487915039062
2022-06-10,95.9205322265625
2022-06-13,90.25254821777344
2022-06-14,89.92611694335938
2022-06-15,91.43956756591797
2022-06-16,86.00897216796875
2022-06-17,88.09614562988281
2022-06-21,90.39103698730469
2022-06-22,90.35145568847656
2022-06-23,90.9449691772461
2022-06-24,96.06891632080078
2022-06-27,96.89982604980469
2022-06-28,94.19938659667969
2022-06-29,89.27326202392578
2022-06-30,88.5808334350586
2022-07-01,84.8714370727539
2022-07-05,85.8704833984375
2022-07-06,87.03771209716797
2022-07-07,90.5295181274414
2022-07-08,91.0834732055664
2022-07-11,88.96662139892578
2022-07-12,88.69952392578125
2022-07-13,89.05564880371094
2022-07-14,90.91531372070312
2022-07-15,92.73539733886719
2022-07-18,92.28035736083984
2022-07-19,98.15607452392578
2022-07-20,100.68836975097656
2022-07-21,101.65776062011719
2022-07-22,99.37276458740234
2022-07-25,99.01667022705078
2022-07-26,97.08777618408203
2022-07-27,96.8800277709961
2022-07-28,97.87909698486328
2022-07-29,99.79810333251953
2022-08-01,99.2145004272461
2022-08-02,97.86920928955078
2022-08-03,100.32237243652344
2022-08-04,100.6092300415039
2022-08-05,99.65962219238281
2022-08-08,98.6605453491211
2022-08-09,91.82533264160156
2022-08-10,98.0472640991211
2022-08-11,98.81883239746094
2022-08-12,103.21076965332031
2022-08-15,101.78636169433594
2022-08-16,100.48063659667969
2022-08-17,99.37276458740234
2022-08-18,99.83768463134766
2022-08-19,95.80183410644531
2022-08-22,91.4197769165039
2022-08-23,91.97371673583984
2022-08-24,91.56815338134766
2022-08-25,95.28746795654297
2022-08-26,89.18424224853516
2022-08-29,86.68160247802734
2022-08-30,84.89886474609375
2022-08-31,83.82920837402344
2022-09-01,81.98702239990234
2022-09-02,82.2445297241211
2022-09-06,82.12568664550781
2022-09-07,84.20556640625
2022-09-08,85.31482696533203
2022-09-09,87.98896789550781
2022-09-12,86.54296112060547
2022-09-13,82.3633804321289
2022-09-14,82.83879852294922
2022-09-15,81.56114959716797
2022-09-16,81.31353759765625
2022-09-19,81.6998062133789
2022-09-20,80.06560516357422
2022-09-21,80.19436645507812
2022-09-22,79.02566528320312
2022-09-23,78.43140411376953
2022-09-26,76.47037506103516
2022-09-27,77.61927795410156
2022-09-28,78.19371032714844
2022-09-29,76.4307632446289
2022-09-30,74.43010711669922
2022-10-03,77.93620300292969
2022-10-04,80.88765716552734
2022-10-05,81.16497039794922
2022-10-06,81.22440338134766
2022-10-07,76.58922576904297
2022-10-10,75.38092041015625
2022-10-11,73.3109359741211
2022-10-12,71.31028747558594
2022-10-13,74.39049530029297
2022-10-14,70.68633270263672
2022-10-17,70.82498931884766
2022-10-18,72.08282470703125
2022-10-19,72.4789810180664
2022-10-20,73.24161529541016
2022-10-21,76.52980041503906
2022-10-24,76.71798706054688
2022-10-25,78.88700103759766
2022-10-26,81.46209716796875
2022-10-27,79.09500122070312
2022-10-28,82.55155944824219
2022-10-31,80.57071685791016
2022-11-01,81.4323959350586
2022-11-02,78.67902374267578
2022-11-03,79.32278442382812
2022-11-04,83.90843200683594
2022-11-07,84.72057342529297
2022-11-08,85.62185668945312
2022-11-09,83.56179809570312
2022-11-10,92.43595886230469
2022-11-11,95.38742065429688
2022-11-14,93.23820495605469
2022-11-15,95.66472625732422
2022-11-16,90.60367584228516
2022-11-17,91.62382507324219
2022-11-18,92.01007843017578
2022-11-21,90.2273178100586
2022-11-22,92.03980255126953
2022-11-23,93.12925720214844
2022-11-25,91.8104476928711
2022-11-28,89.46040344238281
2022-11-29,88.43909454345703
2022-11-30,92.6632080078125
2022-12-01,91.51297760009766
2022-12-02,91.88978576660156
2022-12-05,92.60372161865234
2022-12-06,89.62896728515625
2022-12-07,90.59081268310547
2022-12-08,93.99192810058594
2022-12-09,91.63196563720703
2022-12-12,93.79362487792969
2022-12-13,95.69744873046875
2022-12-14,93.35730743408203
2022-12-15,87.77472686767578
2022-12-16,88.2705078125
2022-12-19,87.65573120117188
2022-12-20,87.05085754394531
2022-12-21,88.99436950683594
2022-12-22,85.38501739501953
2022-12-23,85.83121490478516
2022-12-27,84.04638671875
2022-12-28,83.53075408935547
2022-12-29,86.75338745117188
2022-12-30,86.61457824707031
2023-01-03,85.2065200805664
2023-01-04,86.6839828491211
2023-01-05,86.38651275634766
2023-01-06,90.47181701660156
2023-01-09,92.42523193359375
2023-01-10,93.98201751708984
2023-01-11,95.52887725830078
2023-01-12,95.33057403564453
2023-01-13,96.61962127685547
2023-01-17,95.82636260986328
2023-01-18,95.10250854492188
2023-01-19,93.05985260009766
2023-01-20,96.70886993408203
2023-01-23,102.62860870361328
2023-01-24,102.15264129638672
2023-01-25,102.56910705566406
2023-01-26,102.79718017578125
2023-01-27,102.56910705566406
2023-01-30,99.3266372680664
2023-01-31,100.84375762939453
2023-02-01,107.08079528808594
2023-02-02,110.60091400146484
2023-02-03,107.08079528808594
2023-02-06,106.04954528808594
2023-02-07,109.2721939086914
2023-02-08,106.72382354736328
2023-02-09,106.75357818603516
2023-02-10,104.67124938964844
2023-02-13,105.85123443603516
2023-02-14,107.10063171386719
2023-02-15,107.54684448242188
2023-02-16,105.51203918457031
2023-02-17,104.46981811523438
2023-02-21,100.41014099121094
2023-02-22,100.02302551269531
2023-02-23,102.22657012939453
2023-02-24,99.89399719238281
2023-02-27,100.2215347290039
2023-02-28,100.39028930664062
2023-03-01,100.62849426269531
2023-03-02,101.29354095458984
2023-03-03,102.26627349853516
2023-03-06,100.8965072631836
2023-03-07,99.83444213867188
2023-03-08,102.4846420288086
2023-03-09,101.38287353515625
2023-03-10,100.5391616821289
2023-03-13,101.968505859375
2023-03-14,104.39041900634766
2023-03-15,101.86923217773438
2023-03-16,105.18448638916016
2023-03-17,104.3209228515625
2023-03-20,105.71055603027344
2023-03-21,105.57159423828125
2023-03-22,103.59634399414062
2023-03-23,106.81232452392578
2023-03-24,105.5517349243164
2023-03-27,104.56907653808594
2023-03-28,103.43753814697266
2023-03-29,106.59396362304688
2023-03-30,106.80239868164062
2023-03-31,106.71307373046875
2023-04-03,106.00833129882812
2023-04-04,102.32582092285156
2023-04-05,100.47962951660156
2023-04-06,99.64584350585938
2023-04-10,101.968505859375
2023-04-11,101.52184295654297
2023-04-12,100.72776794433594
2023-04-13,101.1843490600586
2023-04-14,100.003173828125
2023-04-17,97.38273620605469
2023-04-18,98.91132354736328
2023-04-19,97.82939910888672
2023-04-20,98.67310333251953
2023-04-21,97.26362609863281
2023-04-24,96.87653350830078
2023-04-25,93.65061950683594
2023-04-26,92.63817596435547
2023-04-27,89.70011901855469
2023-04-28,90.70263671875
2023-05-01,91.61581420898438
2023-05-02,91.62574005126953
2023-05-03,91.47686004638672
2023-05-04,89.31300354003906
2023-05-05,91.94337463378906
2023-05-08,90.74234008789062
2023-05-09,89.62071990966797
2023-05-10,90.28575134277344
2023-05-11,90.50411224365234
2023-05-12,90.25596618652344
2023-05-15,93.52157592773438
2023-05-16,92.73743438720703
2023-05-17,94.21638488769531
2023-05-18,97.83934020996094
2023-05-19,96.3802261352539
2023-05-22,97.0849609375
2023-05-23,94.94850158691406
2023-05-24,93.80574035644531
2023-05-25,96.65767669677734
2023-05-26,103.05713653564453
2023-05-30,102.0733642578125
2023-05-31,99.5593032836914
2023-06-01,102.45097351074219
2023-06-02,102.57022094726562
2023-06-05,100.88091278076172
2023-06-06,102.4211654663086
2023-06-07,103.56391906738281
2023-06-08,104.0110855102539
2023-06-09,104.35887908935547
2023-06-12,108.77093505859375
2023-06-13,110.68878173828125
2023-06-14,109.66526794433594
2023-06-15,109.39696502685547
2023-06-16,110.3608627319336
2023-06-20,108.00578308105469
2023-06-21,106.21712493896484
2023-06-22,107.12138366699219
2023-06-23,104.49800109863281
2023-06-26,105.32276916503906
2023-06-27,109.59571838378906
2023-06-28,106.97233581542969
2023-06-29,108.71131134033203
2023-06-30,110.62915802001953
2023-07-03,110.82791137695312
2023-07-05,107.40956115722656
2023-07-06,106.37611389160156
2023-07-07,105.67056274414062
2023-07-10,108.7311782836914
2023-07-11,108.7311782836914
2023-07-12,110.53974151611328
2023-07-13,113.30223083496094
2023-07-14,112.3780746459961
2023-07-17,115.51819610595703
2023-07-18,116.41252136230469
2023-07-19,114.5841064453125
2023-07-20,111.56324005126953
2023-07-21,114.32575225830078
2023-07-24,114.4151840209961
2023-07-25,116.49203491210938
2023-07-26,113.91832733154297
2023-07-27,109.92363739013672
2023-07-28,111.60299682617188
2023-07-31,112.22904205322266
2023-08-01,110.52980041503906
2023-08-02,107.12138366699219
2023-08-03,106.88288879394531
2023-08-04,106.73384094238281
2023-08-07,108.23433685302734
2023-08-08,105.60102081298828
2023-08-09,105.80970001220703
2023-08-10,105.75007629394531
2023-08-11,101.08960723876953
2023-08-14,104.08064270019531
2023-08-15,101.22870635986328
2023-08-16,100.61262512207031
2023-08-17,99.98658752441406
2023-08-18,100.42381286621094
2023-08-21,102.0932388305664
2023-08-22,102.10317993164062
2023-08-23,104.6570053100586
2023-08-24,101.46720123291016
2023-08-25,103.1266860961914
2023-08-28,103.9117202758789
2023-08-29,106.694091796875
2023-08-30,106.694091796875
2023-08-31,107.30087280273438
2023-09-01,107.88775634765625
2023-09-05,106.05746459960938
2023-09-06,105.02296447753906
2023-09-07,99.1640396118164
2023-09-08,99.17398071289062
2023-09-11,98.37820434570312
2023-09-12,97.3138427734375
2023-09-13,97.14474487304688
2023-09-14,97.44316101074219
2023-09-15,94.9861831665039
2023-09-18,96.24949645996094
2023-09-19,97.27405548095703
2023-09-20,95.48355102539062
2023-09-21,95.10556030273438
2023-09-22,94.89665985107422
2023-09-25,95.9311752319336
2023-09-26,95.32440185546875
2023-09-27,95.97096252441406
2023-09-28,99.15409088134766
2023-09-29,99.92996978759766
2023-10-02,100.13885498046875
2023-10-03,98.03998565673828
2023-10-04,99.740966796875
2023-10-05,99.01482391357422
2023-10-06,100.13885498046875
2023-10-09,98.52741241455078
2023-10-10,99.06455993652344
2023-10-11,99.03471374511719
2023-10-12,98.86561584472656
2023-10-13,95.09561157226562
2023-10-16,96.48822021484375
2023-10-17,96.01075744628906
2023-10-18,93.58362579345703
2023-10-19,92.25069427490234
2023-10-20,91.25596618652344
2023-10-23,90.44029998779297
2023-10-24,91.12666320800781
2023-10-25,87.4461898803711
2023-10-26,84.67090606689453
2023-10-27,83.39765167236328
2023-10-30,83.01966094970703
2023-10-31,82.83065795898438
2023-11-01,82.32334899902344
2023-11-02,85.44678497314453
2023-11-03,87.23728942871094
2023-11-06,87.14776611328125
2023-11-07,86.57083129882812
2023-11-08,85.92425537109375
2023-11-09,84.48189544677734
2023-11-10,87.65507507324219
2023-11-13,86.1629867553711
2023-11-14,90.17172241210938
2023-11-15,90.88793182373047
2023-11-16,90.26124572753906
2023-11-17,91.60413360595703
2023-11-20,92.58891296386719
2023-11-21,91.27587127685547
2023-11-22,91.95227813720703
2023-11-24,92.11162567138672
2023-11-27,91.55392456054688
2023-11-28,90.86673736572266
2023-11-29,92.38053131103516
2023-11-30,91.85269165039062
2023-12-01,93.47602081298828
2023-12-04,92.77889251708984
2023-12-05,90.86673736572266
2023-12-06,90.84683227539062
2023-12-07,92.23113250732422
2023-12-08,91.91244506835938
2023-12-11,96.33428192138672
2023-12-12,95.94586944580078
2023-12-13,97.75843048095703
2023-12-14,104.95885467529297
2023-12-15,104.72978973388672
2023-12-18,104.84930419921875
2023-12-19,105.44684600830078
2023-12-20,103.18614196777344
2023-12-21,106.15393829345703
2023-12-22,107.18968963623047
2023-12-26,109.8985595703125
2023-12-27,110.29692077636719
2023-12-28,109.98819732666016
2023-12-29,108.07604217529297
2024-01-02,104.34138488769531
2024-01-03,101.333740234375
2024-01-04,101.16444396972656
2024-01-05,102.34956359863281
2024-01-08,105.45681762695312
2024-01-09,104.80946350097656
2024-01-10,104.45093536376953
2024-01-11,104.6700439453125
2024-01-12,104.38121795654297
2024-01-16,103.66416931152344
2024-01-17,102.43919372558594
2024-01-18,105.58627319335938
2024-01-19,108.27523803710938
2024-01-22,109.63961791992188
2024-01-23,110.78491973876953
2024-01-24,110.21724700927734
2024-01-25,109.50019073486328
2024-01-26,105.028564453125
2024-01-29,105.63607025146484
2024-01-30,104.16211700439453
2024-01-31,96.1948471069336
2024-02-01,94.75078582763672
2024-02-02,95.97575378417969
2024-02-05,95.85624694824219
2024-02-06,97.35010528564453
2024-02-07,97.11109161376953
2024-02-08,98.0671615600586
2024-02-09,101.89144897460938
2024-02-12,102.48900604248047
2024-02-13,98.50536346435547
2024-02-14,101.15447998046875
2024-02-15,102.26124572753906
2024-02-16,101.94216918945312
2024-02-20,99.87820434570312
2024-02-21,99.28992462158203
2024-02-22,102.18148040771484
2024-02-23,99.84829711914062
2024-02-26,101.8524398803711
2024-02-27,99.97791290283203
2024-02-28,100.05767822265625
2024-02-29,103.28823852539062
2024-03-01,105.57157135009766
2024-03-04,105.52171325683594
2024-03-05,103.45775604248047
2024-03-06,106.43904113769531
2024-03-07,109.66960144042969
2024-03-08,105.81087493896484
2024-03-11,106.04020690917969
2024-03-12,107.88480377197266
2024-03-13,105.14281463623047
2024-03-14,103.54749298095703
2024-03-15,102.7597885131836
2024-03-18,102.56036376953125
2024-03-19,103.1785659790039
2024-03-20,106.7979965209961
2024-03-21,111.12535095214844
2024-03-22,110.42738342285156
2024-03-25,108.58277893066406
2024-03-26,107.82498931884766
2024-03-27,111.215087890625
2024-03-28,112.50132751464844
2024-04-01,112.62097930908203
2024-04-02,109.81916809082031
2024-04-03,108.53292083740234
2024-04-04,105.64136505126953
2024-04-05,106.95751953125
2024-04-08,107.50592041015625
2024-04-09,110.8661117553711
2024-04-10,106.0900650024414
2024-04-11,109.14114379882812
2024-04-12,105.56159973144531
2024-04-15,104.1158218383789
2024-04-16,104.62434387207031
2024-04-17,101.77266693115234
2024-04-18,99.90811157226562
2024-04-19,95.69044494628906
2024-04-22,97.47522735595703
2024-04-23,99.55914306640625
2024-04-24,100.40666198730469
2024-04-25,108.59274291992188
2024-04-26,113.79753875732422
2024-04-29,117.94541931152344
2024-04-30,115.98116302490234
2024-05-01,113.40868377685547
2024-05-02,117.04804229736328
2024-05-03,120.08915710449219
2024-05-06,121.59475708007812
2024-05-07,120.73725891113281
2024-05-08,120.07918548583984
2024-05-09,122.25284576416016
2024-05-10,122.56193542480469
2024-05-13,124.48631286621094
2024-05-14,126.73973083496094
2024-05-15,131.5656280517578
2024-05-16,131.1069793701172
2024-05-17,131.5257568359375
2024-05-20,139.10360717773438
2024-05-21,139.98179626464844
2024-05-22,142.5664825439453
2024-05-23,139.9618377685547
2024-05-24,143.714111328125
2024-05-28,144.9315948486328
2024-05-29,141.57850646972656
2024-05-30,140.97975158691406
2024-05-31,140.6504364013672
2024-06-03,140.7302703857422
2024-06-04,139.33314514160156
2024-06-05,145.09129333496094
2024-06-06,142.93572998046875
2024-06-07,140.61050415039062
2024-06-10,142.78602600097656
2024-06-11,144.15321350097656
2024-06-12,148.5541534423828
2024-06-13,147.33665466308594
2024-06-14,144.761962890625
2024-06-17,144.442626953125
2024-06-18,151.43821716308594
2024-06-20,147.64602661132812
2024-06-21,148.14498901367188
2024-06-24,145.2310028076172
2024-06-25,147.2667999267578
2024-06-26,146.5682373046875
2024-06-27,147.2667999267578
2024-06-28,147.98532104492188
2024-07-01,147.46640014648438
2024-07-02,149.29263305664062
2024-07-03,151.38832092285156
2024-07-05,150.88934326171875
2024-07-08,153.85324096679688
2024-07-09,153.16465759277344
2024-07-10,158.8030548095703
2024-07-11,154.48194885253906
2024-07-12,156.00880432128906
2024-07-15,159.16232299804688
2024-07-16,162.66510009765625
2024-07-17,152.0369873046875
2024-07-18,149.21279907226562
2024-07-19,146.11917114257812
2024-07-22,154.1426544189453
2024-07-23,151.9571533203125
2024-07-24,143.2450714111328
2024-07-25,124.08452606201172
2024-07-26,126.2001724243164
2024-07-29,127.66716003417969
2024-07-30,121.09069061279297
2024-07-31,130.89051818847656
2024-08-01,121.48987579345703
2024-08-02,117.029052734375
2024-08-05,116.15087127685547
2024-08-06,118.07689666748047
2024-08-07,114.0152587890625
2024-08-08,122.62752532958984
2024-08-09,121.46991729736328
2024-08-12,122.06867980957031
2024-08-13,126.81890106201172
2024-08-14,124.99266052246094
2024-08-15,131.45933532714844
2024-08-16,132.84649658203125
2024-08-19,133.7047119140625
2024-08-20,131.45933532714844
2024-08-21,135.1317901611328
2024-08-22,130.93043518066406
2024-08-23,135.66070556640625
2024-08-26,132.7267303466797
2024-08-27,134.70266723632812
2024-08-28,132.03814697265625
2024-08-29,133.68478393554688
2024-08-30,136.44906616210938
2024-09-03,124.28411865234375
2024-09-04,126.49956512451172
2024-09-05,125.96015930175781
2024-09-06,121.31531524658203
2024-09-09,124.06226348876953
2024-09-10,125.23097229003906
2024-09-11,131.36415100097656
2024-09-12,128.0478515625
2024-09-13,131.08447265625
2024-09-16,127.83808135986328
2024-09-17,129.566162109375
2024-09-18,127.71820831298828
2024-09-19,133.67161560058594
2024-09-20,128.80699157714844
2024-09-23,129.5461883544922
2024-09-24,130.8747100830078
2024-09-25,130.48513793945312
2024-09-26,137.25762939453125
2024-09-27,134.49069213867188
2024-09-30,133.78147888183594
2024-10-01,128.8469696044922
2024-10-02,131.2942352294922
2024-10-03,128.86692810058594
2024-10-04,130.35528564453125
2024-10-07,129.3663787841797
2024-10-08,129.25650024414062
2024-10-09,130.3253173828125
2024-10-10,128.79701232910156
2024-10-11,131.7637176513672
2024-10-14,133.49180603027344
2024-10-15,127.21876525878906
2024-10-16,126.85916137695312
2024-10-17,127.06893157958984
2024-10-18,125.90023040771484
2024-10-21,125.79035186767578
2024-10-22,125.22098541259766
2024-10-23,124.2920150756836
2024-10-24,110.59722137451172
2024-10-25,111.6260757446289
2024-10-28,111.20654296875
2024-10-29,113.11441802978516
2024-10-30,109.35859680175781
2024-10-31,106.09221649169922
2024-11-01,106.37191009521484
2024-11-04,104.15436553955078
2024-11-05,105.33306121826172
2024-11-06,108.8791275024414
2024-11-07,111.51619720458984
2024-11-08,110.76702880859375
2024-11-11,108.6893310546875
2024-11-12,108.20986938476562
2024-11-13,106.26203155517578
2024-11-14,106.40187072753906
2024-11-15,102.46624755859375
2024-11-18,104.03450775146484
2024-11-19,102.68600463867188
2024-11-20,103.46513366699219
2024-11-21,105.40298461914062
2024-11-22,108.09000396728516
2024-11-25,110.66999816894531
2024-11-26,109.05999755859375
2024-11-27,108.08999633789062
2024-11-29,110.0
2024-12-02,113.19999694824219
2024-12-03,115.47000122070312
2024-12-04,116.88999938964844
2024-12-05,113.72000122070312
2024-12-06,118.51000213623047
2024-12-09,119.55999755859375
2024-12-10,117.02999877929688
2024-12-11,120.19999694824219
2024-12-12,120.94999694824219
2024-12-13,123.22000122070312
2024-12-16,129.47999572753906
2024-12-17,128.00999450683594
