,HBAN
2023-08-03,11.482880592346191
2023-08-04,11.464070320129395
2023-08-07,11.539308547973633
2023-08-08,11.28538703918457
2023-08-09,11.191340446472168
2023-08-10,11.247767448425293
2023-08-11,11.28538703918457
2023-08-14,11.003251075744629
2023-08-15,10.627073287963867
2023-08-16,10.655284881591797
2023-08-17,10.570645332336426
2023-08-18,10.476600646972656
2023-08-21,10.476600646972656
2023-08-22,10.015779495239258
2023-08-23,10.241488456726074
2023-08-24,10.2979154586792
2023-08-25,10.203869819641113
2023-08-28,10.363746643066406
2023-08-29,10.476600646972656
2023-08-30,10.344937324523926
2023-08-31,10.429577827453613
2023-09-01,10.551836013793945
2023-09-05,10.495409965515137
2023-09-06,10.26970100402832
2023-09-07,10.053398132324219
2023-09-08,10.222679138183594
2023-09-11,10.10982608795166
2023-09-12,10.2979154586792
2023-09-13,10.025184631347656
2023-09-14,10.213274955749512
2023-09-15,10.208503723144531
2023-09-18,10.103556632995605
2023-09-19,10.08447551727295
2023-09-20,10.017690658569336
2023-09-21,9.912744522094727
2023-09-22,9.836419105529785
2023-09-25,9.931825637817383
2023-09-26,9.750553131103516
2023-09-27,9.655145645141602
2023-09-28,9.741011619567871
2023-09-29,9.922284126281738
2023-10-02,9.569279670715332
2023-10-03,9.397549629211426
2023-10-04,9.435711860656738
2023-10-05,9.569279670715332
2023-10-06,9.655145645141602
2023-10-09,9.607441902160645
2023-10-10,9.769633293151855
2023-10-11,9.69330883026123
2023-10-12,9.569279670715332
2023-10-13,9.492955207824707
2023-10-16,9.712389945983887
2023-10-17,9.903203010559082
2023-10-18,9.645605087280273
2023-10-19,9.569279670715332
2023-10-20,9.197195053100586
2023-10-23,9.130409240722656
2023-10-24,9.092247009277344
2023-10-25,9.035003662109375
2023-10-26,9.263978958129883
2023-10-27,9.006380081176758
2023-10-30,9.120869636535645
2023-10-31,9.206734657287598
2023-11-01,9.187653541564941
2023-11-02,9.86504077911377
2023-11-03,10.13217830657959
2023-11-06,10.017690658569336
2023-11-07,9.96044635772705
2023-11-08,9.884121894836426
2023-11-09,9.721929550170898
2023-11-10,9.798255920410156
2023-11-13,9.760092735290527
2023-11-14,10.322991371154785
2023-11-15,10.494723320007324
2023-11-16,10.408858299255371
2023-11-17,10.571049690246582
2023-11-20,10.561508178710938
2023-11-21,10.399316787719727
2023-11-22,10.370696067810059
2023-11-24,10.38023567199707
2023-11-27,10.303911209106445
2023-11-28,10.408858299255371
2023-11-29,10.618752479553223
2023-11-30,10.742780685424805
2023-12-01,11.200732231140137
2023-12-04,11.23889446258545
2023-12-05,11.105326652526855
2023-12-06,11.162569999694824
2023-12-07,11.31521987915039
2023-12-08,11.439249038696289
2023-12-11,11.40108585357666
2023-12-12,11.305680274963379
2023-12-13,11.763629913330078
2023-12-14,12.57458782196045
2023-12-15,12.415291786193848
2023-12-18,12.251171112060547
2023-12-19,12.338059425354004
2023-12-20,12.038779258728027
2023-12-21,12.202900886535645
2023-12-22,12.222208976745605
2023-12-26,12.386330604553223
2023-12-27,12.357368469238281
2023-12-28,12.367022514343262
2023-12-29,12.280134201049805
2024-01-02,12.415291786193848
2024-01-03,12.087050437927246
2024-01-04,12.289788246154785
2024-01-05,12.550451278686523
2024-01-08,12.63733959197998
2024-01-09,12.453908920288086
2024-01-10,12.482872009277344
2024-01-11,12.280134201049805
2024-01-12,12.087050437927246
2024-01-16,11.826387405395508
2024-01-17,11.816733360290527
2024-01-18,11.816733360290527
2024-01-19,12.280134201049805
2024-01-22,12.482872009277344
2024-01-23,12.318751335144043
2024-01-24,12.627684593200684
2024-01-25,12.492526054382324
2024-01-26,12.598722457885742
2024-01-29,12.675955772399902
2024-01-30,12.666301727294922
2024-01-31,12.289788246154785
2024-02-01,12.029125213623047
2024-02-02,12.154629707336426
2024-02-05,11.971199035644531
2024-02-06,11.94223690032959
2024-02-07,11.922928810119629
2024-02-08,11.893965721130371
2024-02-09,11.980854034423828
2024-02-12,12.222208976745605
2024-02-13,11.913274765014648
2024-02-14,12.280134201049805
2024-02-15,12.395984649658203
2024-02-16,12.424946784973145
2024-02-20,12.318751335144043
2024-02-21,12.424946784973145
2024-02-22,12.415291786193848
2024-02-23,12.415291786193848
2024-02-26,12.338059425354004
2024-02-27,12.5697603225708
2024-02-28,12.453908920288086
2024-02-29,12.589068412780762
2024-03-01,12.502180099487305
2024-03-04,12.898002624511719
2024-03-05,13.187627792358398
2024-03-06,13.081432342529297
2024-03-07,13.06212329864502
2024-03-08,13.033161163330078
2024-03-11,12.99454402923584
2024-03-12,12.975234985351562
2024-03-13,12.975234985351562
2024-03-14,12.608377456665039
2024-03-15,12.750043869018555
2024-03-18,12.720733642578125
2024-03-19,12.701192855834961
2024-03-20,13.013837814331055
2024-03-21,13.297171592712402
2024-03-22,13.004068374633789
2024-03-25,13.062688827514648
2024-03-26,13.033378601074219
2024-03-27,13.473034858703613
2024-03-28,13.629358291625977
2024-04-01,13.414413452148438
2024-04-02,13.287402153015137
2024-04-03,13.297171592712402
2024-04-04,13.209240913391113
2024-04-05,13.287402153015137
2024-04-08,13.687978744506836
2024-04-09,13.717288970947266
2024-04-10,13.267861366271973
2024-04-11,13.179929733276367
2024-04-12,13.004068374633789
2024-04-15,12.955217361450195
2024-04-16,12.740273475646973
2024-04-17,12.847744941711426
2024-04-18,12.877056121826172
2024-04-19,12.974757194519043
2024-04-22,13.219010353088379
2024-04-23,13.316712379455566
2024-04-24,13.443724632263184
2024-04-25,13.267861366271973
2024-04-26,13.238551139831543
2024-04-29,13.25809097290039
2024-04-30,13.16038990020752
2024-05-01,13.336252212524414
2024-05-02,13.355792999267578
2024-05-03,13.482805252075195
2024-05-06,13.600048065185547
2024-05-07,13.531656265258789
2024-05-08,13.727059364318848
2024-05-09,13.697749137878418
2024-05-10,13.73682975769043
2024-05-13,13.639128684997559
2024-05-14,13.756369590759277
2024-05-15,13.932232856750488
2024-05-16,13.844301223754883
2024-05-17,13.883381843566895
2024-05-20,13.687978744506836
2024-05-21,13.824760437011719
2024-05-22,13.600048065185547
2024-05-23,13.267861366271973
2024-05-24,13.42418384552002
2024-05-28,13.346022605895996
2024-05-29,13.16038990020752
2024-05-30,13.346022605895996
2024-05-31,13.600048065185547
2024-06-03,13.355792999267578
2024-06-04,13.170159339904785
2024-06-05,13.121309280395508
2024-06-06,13.07245922088623
2024-06-07,13.091999053955078
2024-06-10,12.290846824645996
2024-06-11,12.066133499145508
2024-06-12,12.154064178466797
2024-06-13,12.056363105773926
2024-06-14,12.085673332214355
2024-06-17,12.258821487426758
2024-06-18,12.328080177307129
2024-06-20,12.387445449829102
2024-06-21,12.496280670166016
2024-06-24,12.842574119567871
2024-06-25,12.615010261535645
2024-06-26,12.575433731079102
2024-06-27,12.644692420959473
2024-06-28,13.040457725524902
2024-07-01,13.020668983459473
2024-07-02,13.07013988494873
2024-07-03,12.901939392089844
2024-07-05,12.704057693481445
2024-07-08,12.852468490600586
2024-07-09,12.832680702209473
2024-07-10,12.931621551513672
2024-07-11,13.317492485046387
2024-07-12,13.396645545959473
2024-07-15,13.584633827209473
2024-07-16,14.118917465209961
2024-07-17,14.287117004394531
2024-07-18,14.148599624633789
2024-07-19,14.702670097351074
2024-07-22,14.851082801818848
2024-07-23,14.910447120666504
2024-07-24,14.762035369873047
2024-07-25,14.900553703308105
2024-07-26,14.969812393188477
2024-07-29,14.860977172851562
2024-07-30,14.989599227905273
2024-07-31,14.791717529296875
2024-08-01,14.21785831451416
2024-08-02,13.604422569274902
2024-08-05,13.139398574829102
2024-08-06,13.268022537231445
2024-08-07,13.109716415405273
2024-08-08,13.347174644470215
2024-08-09,13.465904235839844
2024-08-12,13.238340377807617
2024-08-13,13.3372802734375
2024-08-14,13.3372802734375
2024-08-15,13.624211311340332
2024-08-16,13.75283432006836
2024-08-19,13.881457328796387
2024-08-20,13.75283432006836
2024-08-21,13.792410850524902
2024-08-22,14.069446563720703
2024-08-23,14.475105285644531
2024-08-26,14.455316543579102
2024-08-27,14.435528755187988
2024-08-28,14.484999656677246
2024-08-29,14.633411407470703
2024-08-30,14.811506271362305
2024-09-03,14.623517036437988
2024-09-04,14.57404613494873
2024-09-05,14.494893074035645
2024-09-06,14.158493995666504
2024-09-09,14.50478744506836
2024-09-10,14.138705253601074
2024-09-11,14.069446563720703
2024-09-12,14.049657821655273
2024-09-13,14.227752685546875
2024-09-16,14.484999656677246
2024-09-17,14.569999694824219
2024-09-18,14.5600004196167
2024-09-19,14.960000038146973
2024-09-20,14.859999656677246
2024-09-23,14.600000381469727
2024-09-24,14.510000228881836
2024-09-25,14.369999885559082
2024-09-26,14.5600004196167
2024-09-27,14.640000343322754
2024-09-30,14.699999809265137
2024-10-01,14.319999694824219
2024-10-02,14.210000038146973
2024-10-03,14.170000076293945
2024-10-04,14.619999885559082
2024-10-07,14.640000343322754
2024-10-08,14.729999542236328
2024-10-09,14.9399995803833
2024-10-10,14.960000038146973
2024-10-11,15.390000343322754
2024-10-14,15.520000457763672
2024-10-15,15.59000015258789
2024-10-16,15.84000015258789
2024-10-17,15.430000305175781
2024-10-18,15.359999656677246
2024-10-21,15.270000457763672
2024-10-22,15.539999961853027
2024-10-23,15.539999961853027
2024-10-24,15.5600004196167
2024-10-25,15.380000114440918
2024-10-28,15.770000457763672
2024-10-29,15.619999885559082
2024-10-30,15.739999771118164
2024-10-31,15.59000015258789
2024-11-01,15.479999542236328
2024-11-04,15.399999618530273
2024-11-05,15.539999961853027
2024-11-06,17.520000457763672
2024-11-07,17.3799991607666
2024-11-08,17.290000915527344
2024-11-11,17.75
2024-11-12,17.639999389648438
2024-11-13,17.540000915527344
2024-11-14,17.530000686645508
2024-11-15,17.690000534057617
2024-11-18,17.799999237060547
2024-11-19,17.540000915527344
2024-11-20,17.469999313354492
2024-11-21,17.6200008392334
2024-11-22,17.889999389648438
2024-11-25,18.200000762939453
2024-11-26,18.139999389648438
2024-11-27,18.0
2024-11-29,18.010000228881836
2024-12-02,17.780000686645508
2024-12-03,17.6299991607666
2024-12-04,17.600000381469727
2024-12-05,17.700000762939453
2024-12-06,17.610000610351562
2024-12-09,17.280000686645508
2024-12-10,17.239999771118164
2024-12-11,17.389999389648438
2024-12-12,17.170000076293945
2024-12-13,17.170000076293945
2024-12-16,17.260000228881836
2024-12-17,16.940000534057617
