,ITW
2021-06-08,214.7845458984375
2021-06-09,214.4522247314453
2021-06-10,214.7845458984375
2021-06-11,214.84915161132812
2021-06-14,214.55374145507812
2021-06-15,214.16604614257812
2021-06-16,210.37216186523438
2021-06-17,205.88595581054688
2021-06-18,202.673583984375
2021-06-21,205.95057678222656
2021-06-22,206.42132568359375
2021-06-23,204.9444122314453
2021-06-24,205.44284057617188
2021-06-25,205.78440856933594
2021-06-28,207.35366821289062
2021-06-29,206.8990478515625
2021-06-30,207.41859436035156
2021-07-01,208.3927764892578
2021-07-02,209.31129455566406
2021-07-06,206.6114044189453
2021-07-07,208.94944763183594
2021-07-08,207.66912841796875
2021-07-09,210.96282958984375
2021-07-12,211.0463104248047
2021-07-13,211.0463104248047
2021-07-14,212.447265625
2021-07-15,212.9204559326172
2021-07-16,211.89987182617188
2021-07-19,208.77322387695312
2021-07-20,212.5493621826172
2021-07-21,212.79055786132812
2021-07-22,211.13909912109375
2021-07-23,210.0442657470703
2021-07-26,210.61024475097656
2021-07-27,211.2875213623047
2021-07-28,209.52471923828125
2021-07-29,211.9091339111328
2021-07-30,210.3040771484375
2021-08-02,209.20925903320312
2021-08-03,213.9688720703125
2021-08-04,211.16690063476562
2021-08-05,210.5916748046875
2021-08-06,211.2875213623047
2021-08-09,210.86074829101562
2021-08-10,214.05235290527344
2021-08-11,216.94711303710938
2021-08-12,215.78736877441406
2021-08-13,216.18630981445312
2021-08-16,218.2181854248047
2021-08-17,216.38113403320312
2021-08-18,213.2823028564453
2021-08-19,213.57920837402344
2021-08-20,213.92250061035156
2021-08-23,214.1080322265625
2021-08-24,213.91319274902344
2021-08-25,213.95030212402344
2021-08-26,213.4029083251953
2021-08-27,213.98741149902344
2021-08-30,216.00071716308594
2021-08-31,216.04713439941406
2021-09-01,214.58120727539062
2021-09-02,214.44203186035156
2021-09-03,212.02976989746094
2021-09-07,205.58157348632812
2021-09-08,205.79493713378906
2021-09-09,204.1063690185547
2021-09-10,202.98373413085938
2021-09-13,203.51258850097656
2021-09-14,201.39720153808594
2021-09-15,204.30120849609375
2021-09-16,202.11160278320312
2021-09-17,200.30238342285156
2021-09-20,199.9127197265625
2021-09-21,198.326171875
2021-09-22,200.09828186035156
2021-09-23,202.14871215820312
2021-09-24,200.34878540039062
2021-09-27,200.92398071289062
2021-09-28,198.43753051757812
2021-09-29,198.99737548828125
2021-09-30,192.810791015625
2021-10-01,193.0347442626953
2021-10-04,194.11712646484375
2021-10-05,198.3162078857422
2021-10-06,198.1949005126953
2021-10-07,200.8543243408203
2021-10-08,201.9274139404297
2021-10-11,199.56658935546875
2021-10-12,199.31463623046875
2021-10-13,200.41574096679688
2021-10-14,206.62100219726562
2021-10-15,208.52455139160156
2021-10-18,206.9569091796875
2021-10-19,208.30995178222656
2021-10-20,208.71116638183594
2021-10-21,209.51365661621094
2021-10-22,209.55099487304688
2021-10-25,210.4281005859375
2021-10-26,208.8138427734375
2021-10-27,207.3394775390625
2021-10-28,211.3892059326172
2021-10-29,212.6302947998047
2021-11-01,213.53541564941406
2021-11-02,214.77645874023438
2021-11-03,213.94598388671875
2021-11-04,217.06260681152344
2021-11-05,218.41561889648438
2021-11-08,217.83709716796875
2021-11-09,219.115478515625
2021-11-10,219.01284790039062
2021-11-11,218.10769653320312
2021-11-12,222.6333465576172
2021-11-15,223.0345916748047
2021-11-16,225.880615234375
2021-11-17,226.4124755859375
2021-11-18,224.8541717529297
2021-11-19,225.75927734375
2021-11-22,225.9179229736328
2021-11-23,227.7281951904297
2021-11-24,225.59130859375
2021-11-26,219.05015563964844
2021-11-29,222.18545532226562
2021-11-30,216.62403869628906
2021-12-01,215.37367248535156
2021-12-02,219.39540100097656
2021-12-03,220.1419219970703
2021-12-06,223.2678985595703
2021-12-07,223.9303741455078
2021-12-08,224.48094177246094
2021-12-09,225.45138549804688
2021-12-10,226.5337677001953
2021-12-13,227.14962768554688
2021-12-14,225.5353546142578
2021-12-15,228.66131591796875
2021-12-16,228.9785614013672
2021-12-17,222.25074768066406
2021-12-20,219.80596923828125
2021-12-21,220.8603973388672
2021-12-22,221.84019470214844
2021-12-23,224.41561889648438
2021-12-27,227.42958068847656
2021-12-28,229.27716064453125
2021-12-29,230.5462188720703
2021-12-30,230.13360595703125
2021-12-31,231.4370880126953
2022-01-03,228.32374572753906
2022-01-04,232.1685028076172
2022-01-05,231.27764892578125
2022-01-06,231.2495574951172
2022-01-07,230.80880737304688
2022-01-10,228.66136169433594
2022-01-11,228.9332733154297
2022-01-12,230.9119415283203
2022-01-13,231.63400268554688
2022-01-14,228.66136169433594
2022-01-18,228.8582763671875
2022-01-19,227.15155029296875
2022-01-20,222.8754119873047
2022-01-21,222.66908264160156
2022-01-24,223.10049438476562
2022-01-25,219.3682098388672
2022-01-26,218.51486206054688
2022-01-27,216.21739196777344
2022-01-28,217.3239288330078
2022-01-31,219.35882568359375
2022-02-01,218.53363037109375
2022-02-02,221.28123474121094
2022-02-03,226.4201202392578
2022-02-04,214.67007446289062
2022-02-07,210.82530212402344
2022-02-08,211.43484497070312
2022-02-09,212.63519287109375
2022-02-10,206.1459197998047
2022-02-11,204.16726684570312
2022-02-14,205.5270233154297
2022-02-15,206.06150817871094
2022-02-16,206.38035583496094
2022-02-17,203.64215087890625
2022-02-18,202.37612915039062
2022-02-22,201.53219604492188
2022-02-23,200.20057678222656
2022-02-24,200.8101348876953
2022-02-25,204.83306884765625
2022-02-28,202.87315368652344
2022-03-01,197.7342529296875
2022-03-02,200.83822631835938
2022-03-03,201.91664123535156
2022-03-04,198.9252471923828
2022-03-07,193.67381286621094
2022-03-08,190.85118103027344
2022-03-09,194.83663940429688
2022-03-10,193.36436462402344
2022-03-11,191.17002868652344
2022-03-14,193.31747436523438
2022-03-15,195.4742889404297
2022-03-16,196.91844177246094
2022-03-17,198.22190856933594
2022-03-18,199.11279296875
2022-03-21,198.7939453125
2022-03-22,199.272216796875
2022-03-23,196.31829833984375
2022-03-24,197.57485961914062
2022-03-25,198.56887817382812
2022-03-28,200.96954345703125
2022-03-29,204.96437072753906
2022-03-30,202.4276580810547
2022-03-31,197.46737670898438
2022-04-01,198.1746063232422
2022-04-04,197.04299926757812
2022-04-05,194.6666259765625
2022-04-06,193.45013427734375
2022-04-07,193.25210571289062
2022-04-08,192.04505920410156
2022-04-11,189.36688232421875
2022-04-12,188.42385864257812
2022-04-13,187.98062133789062
2022-04-14,185.08560180664062
2022-04-18,185.4250946044922
2022-04-19,191.79986572265625
2022-04-20,194.77037048339844
2022-04-21,196.42062377929688
2022-04-22,191.76214599609375
2022-04-25,192.48826599121094
2022-04-26,187.28282165527344
2022-04-27,187.00936889648438
2022-04-28,191.16802978515625
2022-04-29,185.8777313232422
2022-05-02,188.61244201660156
2022-05-03,192.56369018554688
2022-05-04,200.87164306640625
2022-05-05,196.30747985839844
2022-05-06,197.3447723388672
2022-05-09,197.50509643554688
2022-05-10,191.9601593017578
2022-05-11,192.21478271484375
2022-05-12,195.76048278808594
2022-05-13,195.80767822265625
2022-05-16,195.27012634277344
2022-05-17,200.1455535888672
2022-05-18,191.79986572265625
2022-05-19,189.35745239257812
2022-05-20,190.27218627929688
2022-05-23,190.95115661621094
2022-05-24,191.63954162597656
2022-05-25,190.42306518554688
2022-05-26,192.68630981445312
2022-05-27,194.9589385986328
2022-05-31,196.21316528320312
2022-06-01,194.24224853515625
2022-06-02,197.33538818359375
2022-06-03,195.9868621826172
2022-06-06,196.30747985839844
2022-06-07,198.16522216796875
2022-06-08,194.58175659179688
2022-06-09,191.77157592773438
2022-06-10,185.55709838867188
2022-06-13,177.87152099609375
2022-06-14,175.33482360839844
2022-06-15,175.78746032714844
2022-06-16,168.9600372314453
2022-06-17,168.0924530029297
2022-06-21,170.94981384277344
2022-06-22,171.04408264160156
2022-06-23,169.83702087402344
2022-06-24,177.21145629882812
2022-06-27,176.62673950195312
2022-06-28,172.56234741210938
2022-06-29,171.6319580078125
2022-06-30,173.01803588867188
2022-07-01,173.62562561035156
2022-07-05,173.4072723388672
2022-07-06,172.99903869628906
2022-07-07,176.236328125
2022-07-08,173.03700256347656
2022-07-11,173.67306518554688
2022-07-12,173.5971221923828
2022-07-13,169.26809692382812
2022-07-14,167.05615234375
2022-07-15,171.47059631347656
2022-07-18,171.15731811523438
2022-07-19,177.96412658691406
2022-07-20,178.78054809570312
2022-07-21,181.03050231933594
2022-07-22,181.85643005371094
2022-07-25,181.79945373535156
2022-07-26,183.9449920654297
2022-07-27,187.79931640625
2022-07-28,193.19158935546875
2022-07-29,197.23580932617188
2022-08-01,196.84658813476562
2022-08-02,194.5206756591797
2022-08-03,197.97628784179688
2022-08-04,198.81170654296875
2022-08-05,200.08383178710938
2022-08-08,198.71681213378906
2022-08-09,198.43199157714844
2022-08-10,202.6375732421875
2022-08-11,202.3717498779297
2022-08-12,206.4444580078125
2022-08-15,203.15023803710938
2022-08-16,206.06471252441406
2022-08-17,205.02992248535156
2022-08-18,205.62802124023438
2022-08-19,202.8749237060547
2022-08-22,195.9731903076172
2022-08-23,194.99537658691406
2022-08-24,195.20420837402344
2022-08-25,197.29278564453125
2022-08-26,189.36573791503906
2022-08-29,186.58416748046875
2022-08-30,186.22340393066406
2022-08-31,184.96078491210938
2022-09-01,187.2487335205078
2022-09-02,185.50192260742188
2022-09-06,187.5430145263672
2022-09-07,192.51756286621094
2022-09-08,193.62831115722656
2022-09-09,196.0491485595703
2022-09-12,197.06494140625
2022-09-13,190.27711486816406
2022-09-14,188.56829833984375
2022-09-15,184.9228057861328
2022-09-16,184.2297821044922
2022-09-19,187.44805908203125
2022-09-20,184.9702606201172
2022-09-21,182.95767211914062
2022-09-22,179.32168579101562
2022-09-23,178.22044372558594
2022-09-26,177.7552490234375
2022-09-27,174.21417236328125
2022-09-28,178.92294311523438
2022-09-29,175.78732299804688
2022-09-30,172.69943237304688
2022-10-03,178.72219848632812
2022-10-04,184.72581481933594
2022-10-05,184.32427978515625
2022-10-06,183.454345703125
2022-10-07,179.16197204589844
2022-10-10,177.9382781982422
2022-10-11,177.84268188476562
2022-10-12,177.0014190673828
2022-10-13,182.3931884765625
2022-10-14,177.90960693359375
2022-10-17,182.56529235839844
2022-10-18,184.85963439941406
2022-10-19,183.50213623046875
2022-10-20,180.662841796875
2022-10-21,187.01063537597656
2022-10-24,191.9435272216797
2022-10-25,196.8095245361328
2022-10-26,198.42515563964844
2022-10-27,197.75595092773438
2022-10-28,204.6295166015625
2022-10-31,204.13241577148438
2022-11-01,203.9029541015625
2022-11-02,200.3466796875
2022-11-03,201.71376037597656
2022-11-04,205.68109130859375
2022-11-07,206.2259979248047
2022-11-08,205.23178100585938
2022-11-09,202.30645751953125
2022-11-10,214.38059997558594
2022-11-11,216.46466064453125
2022-11-14,215.7763671875
2022-11-15,217.83172607421875
2022-11-16,217.63095092773438
2022-11-17,216.48377990722656
2022-11-18,216.89486694335938
2022-11-21,216.06314086914062
2022-11-22,218.6825714111328
2022-11-23,218.61563110351562
2022-11-25,218.8928680419922
2022-11-28,214.2945556640625
2022-11-29,214.49534606933594
2022-11-30,217.45887756347656
2022-12-01,217.42063903808594
2022-12-02,218.2427978515625
2022-12-05,214.3232421875
2022-12-06,211.837646484375
2022-12-07,210.4132537841797
2022-12-08,211.57955932617188
2022-12-09,210.08819580078125
2022-12-12,214.38059997558594
2022-12-13,215.73809814453125
2022-12-14,214.3519287109375
2022-12-15,208.40567016601562
2022-12-16,207.24891662597656
2022-12-19,207.72689819335938
2022-12-20,208.49168395996094
2022-12-21,212.52598571777344
2022-12-22,210.49929809570312
2022-12-23,212.20094299316406
2022-12-27,213.89305114746094
2022-12-28,210.7287139892578
2022-12-29,213.46957397460938
2022-12-30,211.86354064941406
2023-01-03,211.88278198242188
2023-01-04,212.36363220214844
2023-01-05,210.4979248046875
2023-01-06,218.2588653564453
2023-01-09,218.2685089111328
2023-01-10,218.76856994628906
2023-01-11,221.85565185546875
2023-01-12,223.42323303222656
2023-01-13,224.30799865722656
2023-01-17,223.41358947753906
2023-01-18,219.07632446289062
2023-01-19,212.527099609375
2023-01-20,217.6145477294922
2023-01-23,220.239990234375
2023-01-24,220.5669708251953
2023-01-25,219.63412475585938
2023-01-26,219.91299438476562
2023-01-27,221.83641052246094
2023-01-30,221.1439971923828
2023-01-31,227.00076293945312
2023-02-01,230.37637329101562
2023-02-02,240.9454803466797
2023-02-03,237.28138732910156
2023-02-06,232.89601135253906
2023-02-07,230.0974578857422
2023-02-08,227.67396545410156
2023-02-09,226.0102081298828
2023-02-10,226.5006866455078
2023-02-13,230.29942321777344
2023-02-14,228.93380737304688
2023-02-15,230.8572235107422
2023-02-16,228.3856201171875
2023-02-17,231.13609313964844
2023-02-21,224.46185302734375
2023-02-22,224.6061248779297
2023-02-23,224.93310546875
2023-02-24,223.78866577148438
2023-02-27,223.88485717773438
2023-02-28,224.2310791015625
2023-03-01,223.41358947753906
2023-03-02,226.91421508789062
2023-03-03,229.7800750732422
2023-03-06,229.5685272216797
2023-03-07,227.4335479736328
2023-03-08,228.0490264892578
2023-03-09,225.7986297607422
2023-03-10,221.45175170898438
2023-03-13,221.44210815429688
2023-03-14,225.1735382080078
2023-03-15,219.79759216308594
2023-03-16,221.51904296875
2023-03-17,221.0093536376953
2023-03-20,224.93310546875
2023-03-21,226.15447998046875
2023-03-22,222.26918029785156
2023-03-23,222.4230499267578
2023-03-24,222.7500457763672
2023-03-27,223.74058532714844
2023-03-28,225.14468383789062
2023-03-29,230.2705535888672
2023-03-30,231.9628143310547
2023-03-31,235.4149932861328
2023-04-03,236.31430053710938
2023-04-04,226.75071716308594
2023-04-05,221.83836364746094
2023-04-06,220.184814453125
2023-04-10,221.18081665039062
2023-04-11,222.95040893554688
2023-04-12,224.6813507080078
2023-04-13,223.5983123779297
2023-04-14,223.68536376953125
2023-04-17,225.1165008544922
2023-04-18,227.55331420898438
2023-04-19,225.47427368164062
2023-04-20,227.88209533691406
2023-04-21,228.39459228515625
2023-04-24,229.8450927734375
2023-04-25,227.2728729248047
2023-04-26,223.73365783691406
2023-04-27,232.62037658691406
2023-04-28,233.95481872558594
2023-05-01,237.69708251953125
2023-05-02,226.65399169921875
2023-05-03,224.53628540039062
2023-05-04,219.69161987304688
2023-05-05,222.7086639404297
2023-05-08,221.08412170410156
2023-05-09,220.71665954589844
2023-05-10,221.2001495361328
2023-05-11,220.37820434570312
2023-05-12,220.9777374267578
2023-05-15,221.7030029296875
2023-05-16,218.54092407226562
2023-05-17,221.7803497314453
2023-05-18,220.1461181640625
2023-05-19,220.51356506347656
2023-05-22,219.82701110839844
2023-05-23,215.6979522705078
2023-05-24,214.6536102294922
2023-05-25,214.5665740966797
2023-05-26,217.64163208007812
2023-05-30,216.0267333984375
2023-05-31,211.51084899902344
2023-06-01,214.6536102294922
2023-06-02,221.61595153808594
2023-06-05,218.1540985107422
2023-06-06,221.4225616455078
2023-06-07,228.63636779785156
2023-06-08,229.18753051757812
2023-06-09,229.67100524902344
2023-06-12,231.8564453125
2023-06-13,236.5270233154297
2023-06-14,236.39163208007812
2023-06-15,238.6544189453125
2023-06-16,239.8051300048828
2023-06-20,236.00485229492188
2023-06-21,236.8461151123047
2023-06-22,233.99351501464844
2023-06-23,234.2545928955078
2023-06-26,237.17491149902344
2023-06-27,241.38133239746094
2023-06-28,239.88250732421875
2023-06-29,241.583740234375
2023-06-30,243.187744140625
2023-07-03,243.90711975097656
2023-07-05,239.2408905029297
2023-07-06,235.73153686523438
2023-07-07,237.01470947265625
2023-07-10,241.42822265625
2023-07-11,244.18902587890625
2023-07-12,244.37376403808594
2023-07-13,242.1864471435547
2023-07-14,242.61419677734375
2023-07-17,244.16958618164062
2023-07-18,247.36790466308594
2023-07-19,247.8539581298828
2023-07-20,248.3886260986328
2023-07-21,248.44696044921875
2023-07-24,247.25125122070312
2023-07-25,248.8455352783203
2023-07-26,248.2816925048828
2023-07-27,248.48585510253906
2023-07-28,252.7632598876953
2023-07-31,255.98097229003906
2023-08-01,244.8306427001953
2023-08-02,243.05166625976562
2023-08-03,243.2557830810547
2023-08-04,239.76585388183594
2023-08-07,242.7696990966797
2023-08-08,241.8073272705078
2023-08-09,240.01858520507812
2023-08-10,235.0607452392578
2023-08-11,230.8125457763672
2023-08-14,232.29017639160156
2023-08-15,230.8319854736328
2023-08-16,230.4139862060547
2023-08-17,230.26815795898438
2023-08-18,229.20852661132812
2023-08-21,229.1793670654297
2023-08-22,229.41268920898438
2023-08-23,234.05946350097656
2023-08-24,231.0458526611328
2023-08-25,233.8650360107422
2023-08-28,235.67318725585938
2023-08-29,238.7840118408203
2023-08-30,241.35043334960938
2023-08-31,240.45606994628906
2023-09-01,240.47549438476562
2023-09-05,235.59542846679688
2023-09-06,237.39385986328125
2023-09-07,231.75550842285156
2023-09-08,231.80410766601562
2023-09-11,231.40553283691406
2023-09-12,230.8903045654297
2023-09-13,231.2791748046875
2023-09-14,232.99009704589844
2023-09-15,231.6680145263672
2023-09-18,231.08474731445312
2023-09-19,230.90003967285156
2023-09-20,229.61683654785156
2023-09-21,225.64080810546875
2023-09-22,227.0017852783203
2023-09-25,227.93504333496094
2023-09-26,223.6771240234375
2023-09-27,225.92271423339844
2023-09-28,226.94967651367188
2023-09-29,225.24790954589844
2023-10-02,225.02296447753906
2023-10-03,225.345703125
2023-10-04,226.96923828125
2023-10-05,227.7125244140625
2023-10-06,229.8837127685547
2023-10-09,229.3262481689453
2023-10-10,229.8152618408203
2023-10-11,231.40943908691406
2023-10-12,228.5927276611328
2023-10-13,226.4117431640625
2023-10-16,228.4753875732422
2023-10-17,230.1282196044922
2023-10-18,220.4556121826172
2023-10-19,219.95680236816406
2023-10-20,218.64627075195312
2023-10-23,217.5606689453125
2023-10-24,218.15724182128906
2023-10-25,221.0032958984375
2023-10-26,219.2330780029297
2023-10-27,218.3528594970703
2023-10-30,218.66583251953125
2023-10-31,219.19393920898438
2023-11-01,219.60472106933594
2023-11-02,226.6171417236328
2023-11-03,227.9863739013672
2023-11-06,226.06942749023438
2023-11-07,224.83712768554688
2023-11-08,223.9764862060547
2023-11-09,223.47769165039062
2023-11-10,227.3800048828125
2023-11-13,227.00833129882812
2023-11-14,231.23338317871094
2023-11-15,232.2994384765625
2023-11-16,233.76646423339844
2023-11-17,234.64669799804688
2023-11-20,234.35328674316406
2023-11-21,236.49513244628906
2023-11-22,235.4095458984375
2023-11-24,236.53427124023438
2023-11-27,236.48536682128906
2023-11-28,235.9474639892578
2023-11-29,235.53668212890625
2023-11-30,236.88636779785156
2023-12-01,239.84976196289062
2023-12-04,242.1285400390625
2023-12-05,239.24337768554688
2023-12-06,241.46348571777344
2023-12-07,242.1285400390625
2023-12-08,244.12371826171875
2023-12-11,244.89634704589844
2023-12-12,246.2166748046875
2023-12-13,247.0382080078125
2023-12-14,253.6007080078125
2023-12-15,252.6618194580078
2023-12-18,251.9967803955078
2023-12-19,252.9063262939453
2023-12-20,251.04808044433594
2023-12-21,254.7645721435547
2023-12-22,256.1533508300781
2023-12-26,257.933349609375
2023-12-27,257.87469482421875
2023-12-28,257.4912109375
2023-12-29,257.55023193359375
2024-01-02,256.2227783203125
2024-01-03,253.97119140625
2024-01-04,255.0330810546875
2024-01-05,253.63690185546875
2024-01-08,252.9093017578125
2024-01-09,252.1128692626953
2024-01-10,249.72360229492188
2024-01-11,249.71377563476562
2024-01-12,249.3794708251953
2024-01-16,249.4482879638672
2024-01-17,246.026611328125
2024-01-18,248.543701171875
2024-01-19,251.2279510498047
2024-01-22,253.37142944335938
2024-01-23,256.5374755859375
2024-01-24,254.26617431640625
2024-01-25,257.7861633300781
2024-01-26,258.0123291015625
2024-01-29,259.7526550292969
2024-01-30,261.3553466796875
2024-01-31,256.5276184082031
2024-02-01,251.2672882080078
2024-02-02,251.76873779296875
2024-02-05,249.9497528076172
2024-02-06,251.40493774414062
2024-02-07,249.8317413330078
2024-02-08,250.24472045898438
2024-02-09,251.4639434814453
2024-02-12,252.1227264404297
2024-02-13,247.50148010253906
2024-02-14,249.8612518310547
2024-02-15,252.52581787109375
2024-02-16,249.6645965576172
2024-02-20,251.3164520263672
2024-02-21,253.72535705566406
2024-02-22,254.33502197265625
2024-02-23,255.77053833007812
2024-02-26,255.39691162109375
2024-02-27,257.1274108886719
2024-02-28,258.2679748535156
2024-02-29,257.7566833496094
2024-03-01,255.8295440673828
2024-03-04,254.72830200195312
2024-03-05,253.5582275390625
2024-03-06,255.8983612060547
2024-03-07,257.097900390625
2024-03-08,256.80291748046875
2024-03-11,257.39288330078125
2024-03-12,258.4744567871094
2024-03-13,258.2679748535156
2024-03-14,260.48028564453125
2024-03-15,262.4467468261719
2024-03-18,260.4212341308594
2024-03-19,261.8666076660156
2024-03-20,264.24609375
2024-03-21,265.7995910644531
2024-03-22,264.1575927734375
2024-03-25,261.40447998046875
2024-03-26,261.0406799316406
2024-03-27,265.1131286621094
2024-03-28,265.23175048828125
2024-04-01,262.1675720214844
2024-04-02,260.8825378417969
2024-04-03,261.1593017578125
2024-04-04,258.75738525390625
2024-04-05,259.9039611816406
2024-04-08,259.0143737792969
2024-04-09,259.5481262207031
2024-04-10,256.296142578125
2024-04-11,254.7047119140625
2024-04-12,250.58285522460938
2024-04-15,250.89918518066406
2024-04-16,248.30943298339844
2024-04-17,246.65870666503906
2024-04-18,245.9569091796875
2024-04-19,247.56808471679688
2024-04-22,247.0738525390625
2024-04-23,247.7460174560547
2024-04-24,248.8530731201172
2024-04-25,245.29464721679688
2024-04-26,245.4132537841797
2024-04-29,246.3621826171875
2024-04-30,241.29139709472656
2024-05-01,239.47265625
2024-05-02,239.2452850341797
2024-05-03,241.1035919189453
2024-05-06,242.3589324951172
2024-05-07,244.28640747070312
2024-05-08,244.5434112548828
2024-05-09,246.84649658203125
2024-05-10,247.4395751953125
2024-05-13,247.40003967285156
2024-05-14,246.5005645751953
2024-05-15,246.21389770507812
2024-05-16,246.8860626220703
2024-05-17,247.7064666748047
2024-05-20,247.6965789794922
2024-05-21,245.90748596191406
2024-05-22,245.86795043945312
2024-05-23,238.66212463378906
2024-05-24,237.29806518554688
2024-05-28,234.66876220703125
2024-05-29,232.29647827148438
2024-05-30,235.05426025390625
2024-05-31,239.94711303710938
2024-06-03,237.10035705566406
2024-06-04,237.89112854003906
2024-06-05,238.61268615722656
2024-06-06,238.18765258789062
2024-06-07,237.64401245117188
2024-06-10,236.6061248779297
2024-06-11,235.4891815185547
2024-06-12,237.04104614257812
2024-06-13,237.82192993164062
2024-06-14,232.4546356201172
2024-06-17,236.19097900390625
2024-06-18,237.7132110595703
2024-06-20,240.52041625976562
2024-06-21,237.62423706054688
2024-06-24,239.78895568847656
2024-06-25,235.20252990722656
2024-06-26,236.12179565429688
2024-06-27,234.6490020751953
2024-06-28,235.61349487304688
2024-07-01,232.0836639404297
2024-07-02,234.17172241210938
2024-07-03,234.6490020751953
2024-07-05,231.815185546875
2024-07-08,232.580810546875
2024-07-09,232.72996520996094
2024-07-10,234.5694580078125
2024-07-11,238.82513427734375
2024-07-12,244.53250122070312
2024-07-15,245.3279571533203
2024-07-16,252.049560546875
2024-07-17,252.44728088378906
2024-07-18,247.8734130859375
2024-07-19,241.24131774902344
2024-07-22,243.99557495117188
2024-07-23,241.67881774902344
2024-07-24,237.940185546875
2024-07-25,242.44444274902344
2024-07-26,246.08364868164062
2024-07-29,246.6106414794922
2024-07-30,247.92312622070312
2024-07-31,245.8748321533203
2024-08-01,240.88336181640625
2024-08-02,242.46434020996094
2024-08-05,237.99984741210938
2024-08-06,237.01547241210938
2024-08-07,235.51405334472656
2024-08-08,238.4075164794922
2024-08-09,237.8507080078125
2024-08-12,235.27540588378906
2024-08-13,237.4032440185547
2024-08-14,237.3038330078125
2024-08-15,238.8947296142578
2024-08-16,240.565185546875
2024-08-19,241.28109741210938
2024-08-20,241.99700927734375
2024-08-21,245.22853088378906
2024-08-22,244.44302368164062
2024-08-23,245.58648681640625
2024-08-26,247.18734741210938
2024-08-27,247.85353088378906
2024-08-28,247.14756774902344
2024-08-29,249.0168914794922
2024-08-30,251.74130249023438
2024-09-03,248.36062622070312
2024-09-04,243.33932495117188
2024-09-05,241.67881774902344
2024-09-06,242.21575927734375
2024-09-09,245.33790588378906
2024-09-10,246.16319274902344
2024-09-11,245.61631774902344
2024-09-12,246.78961181640625
2024-09-13,250.31944274902344
2024-09-16,253.68023681640625
2024-09-17,253.27256774902344
2024-09-18,251.53250122070312
2024-09-19,256.494140625
2024-09-20,252.87484741210938
2024-09-23,255.19158935546875
2024-09-24,257.05096435546875
2024-09-25,256.59356689453125
2024-09-26,260.5111999511719
2024-09-27,262.4700012207031
2024-09-30,262.07000732421875
2024-10-01,261.3500061035156
2024-10-02,261.8900146484375
2024-10-03,259.989990234375
2024-10-04,258.4100036621094
2024-10-07,256.0400085449219
2024-10-08,255.72000122070312
2024-10-09,257.9800109863281
2024-10-10,256.8299865722656
2024-10-11,260.5899963378906
2024-10-14,261.5
2024-10-15,261.3500061035156
2024-10-16,260.8299865722656
2024-10-17,260.6600036621094
2024-10-18,261.0299987792969
2024-10-21,258.3699951171875
2024-10-22,256.9800109863281
2024-10-23,256.32000732421875
2024-10-24,255.52999877929688
2024-10-25,254.0800018310547
2024-10-28,256.8699951171875
2024-10-29,256.0400085449219
2024-10-30,264.3299865722656
2024-10-31,261.1300048828125
2024-11-01,263.0799865722656
2024-11-04,263.8800048828125
2024-11-05,266.42999267578125
2024-11-06,275.4700012207031
2024-11-07,272.9100036621094
2024-11-08,271.95001220703125
2024-11-11,274.2699890136719
2024-11-12,271.20001220703125
2024-11-13,272.9599914550781
2024-11-14,269.8699951171875
2024-11-15,270.6199951171875
2024-11-18,270.05999755859375
2024-11-19,266.4599914550781
2024-11-20,266.3800048828125
2024-11-21,269.8500061035156
2024-11-22,273.95001220703125
2024-11-25,276.3699951171875
2024-11-26,276.510009765625
2024-11-27,276.0400085449219
2024-11-29,277.5199890136719
2024-12-02,278.5
2024-12-03,275.989990234375
2024-12-04,275.8999938964844
2024-12-05,275.2699890136719
2024-12-06,273.5299987792969
2024-12-09,274.07000732421875
2024-12-10,273.75
2024-12-11,272.9599914550781
2024-12-12,273.1199951171875
2024-12-13,272.1099853515625
2024-12-16,269.6600036621094
2024-12-17,267.8800048828125
