,JBHT
2014-10-27,71.15557098388672
2014-10-28,71.68278503417969
2014-10-29,71.96459197998047
2014-10-30,71.33740234375
2014-10-31,72.50999450683594
2014-11-03,72.76451110839844
2014-11-04,74.54611206054688
2014-11-05,73.48258209228516
2014-11-06,73.72804260253906
2014-11-07,72.68269348144531
2014-11-10,73.73710632324219
2014-11-11,72.9463119506836
2014-11-12,74.08538818359375
2014-11-13,73.38368225097656
2014-11-14,73.22876739501953
2014-11-17,72.6820068359375
2014-11-18,72.83696746826172
2014-11-19,73.01008605957031
2014-11-20,73.82109832763672
2014-11-21,74.24939727783203
2014-11-24,74.57744598388672
2014-11-25,74.23117065429688
2014-11-26,74.55924224853516
2014-11-28,75.20622253417969
2014-12-01,73.53861236572266
2014-12-02,74.067138671875
2014-12-03,73.94869232177734
2014-12-04,74.05803680419922
2014-12-05,74.1856460571289
2014-12-08,73.45658874511719
2014-12-09,73.29259490966797
2014-12-10,72.85517120361328
2014-12-11,73.37458801269531
2014-12-12,74.86904907226562
2014-12-15,75.64363098144531
2014-12-16,75.00572967529297
2014-12-17,75.72561645507812
2014-12-18,76.89205169677734
2014-12-19,76.39086151123047
2014-12-22,76.9831771850586
2014-12-23,77.39324188232422
2014-12-24,77.375
2014-12-26,77.38411712646484
2014-12-29,77.45703887939453
2014-12-30,77.16545867919922
2014-12-31,76.77359771728516
2015-01-02,75.83499908447266
2015-01-05,74.58656311035156
2015-01-06,73.30168914794922
2015-01-07,73.18321228027344
2015-01-08,74.04891967773438
2015-01-09,73.63883972167969
2015-01-12,72.78227996826172
2015-01-13,72.97364044189453
2015-01-14,71.45185089111328
2015-01-15,71.33338928222656
2015-01-16,72.73670196533203
2015-01-20,74.24939727783203
2015-01-21,74.75968170166016
2015-01-22,76.75537109375
2015-01-23,75.65272521972656
2015-01-26,75.39759826660156
2015-01-27,74.42253112792969
2015-01-28,73.3563461303711
2015-01-29,73.03742980957031
2015-01-30,72.54534149169922
2015-02-02,74.01246643066406
2015-02-03,74.7232437133789
2015-02-04,74.7232437133789
2015-02-05,75.79853820800781
2015-02-06,74.75056457519531
2015-02-09,73.9668960571289
2015-02-10,74.10394287109375
2015-02-11,74.00345611572266
2015-02-12,74.7251968383789
2015-02-13,75.72105407714844
2015-02-17,76.0499496459961
2015-02-18,75.95861053466797
2015-02-19,75.73932647705078
2015-02-20,77.79500579833984
2015-02-23,78.39795684814453
2015-02-24,78.84565734863281
2015-02-25,78.59898376464844
2015-02-26,78.58984375
2015-02-27,78.11477661132812
2015-03-02,78.1786880493164
2015-03-03,77.47522735595703
2015-03-04,76.63468170166016
2015-03-05,77.118896484375
2015-03-06,77.26509094238281
2015-03-09,77.2285385131836
2015-03-10,76.5341567993164
2015-03-11,79.30245971679688
2015-03-12,78.9461669921875
2015-03-13,79.26589965820312
2015-03-16,81.58653259277344
2015-03-17,81.07492065429688
2015-03-18,81.55000305175781
2015-03-19,80.90129852294922
2015-03-20,82.23522186279297
2015-03-23,81.18450927734375
2015-03-24,80.17951965332031
2015-03-25,78.26094055175781
2015-03-26,78.01427459716797
2015-03-27,77.4660873413086
2015-03-30,77.95946502685547
2015-03-31,78.02339172363281
2015-04-01,77.87720489501953
2015-04-02,76.89962005615234
2015-04-06,77.44780731201172
2015-04-07,77.37471008300781
2015-04-08,78.71774291992188
2015-04-09,78.98265838623047
2015-04-10,80.09732055664062
2015-04-13,80.15213775634766
2015-04-14,83.88884735107422
2015-04-15,83.7791976928711
2015-04-16,83.43202209472656
2015-04-17,82.39051055908203
2015-04-20,83.59649658203125
2015-04-21,84.05331420898438
2015-04-22,83.852294921875
2015-04-23,83.56908416748047
2015-04-24,83.07575225830078
2015-04-27,81.55000305175781
2015-04-28,81.43121337890625
2015-04-29,80.21607971191406
2015-04-30,79.66791534423828
2015-05-01,80.51756286621094
2015-05-04,80.66374969482422
2015-05-05,79.58568572998047
2015-05-06,79.86959075927734
2015-05-07,79.96118927001953
2015-05-08,80.07109069824219
2015-05-11,80.0436019897461
2015-05-12,79.08199310302734
2015-05-13,78.59657287597656
2015-05-14,80.36412048339844
2015-05-15,81.1700668334961
2015-05-18,81.48143768310547
2015-05-19,81.09683227539062
2015-05-20,79.46662902832031
2015-05-21,79.20104217529297
2015-05-22,78.06537628173828
2015-05-26,77.59834289550781
2015-05-27,78.1386947631836
2015-05-28,77.47010040283203
2015-05-29,76.94810485839844
2015-06-01,76.60922241210938
2015-06-02,77.53422546386719
2015-06-03,78.32184600830078
2015-06-04,78.25772857666016
2015-06-05,78.82554626464844
2015-06-08,77.66246032714844
2015-06-09,77.70824432373047
2015-06-10,78.92627716064453
2015-06-11,79.61314392089844
2015-06-12,78.99957275390625
2015-06-15,78.24858856201172
2015-06-16,78.1386947631836
2015-06-17,78.03792572021484
2015-06-18,79.05451202392578
2015-06-19,79.73223114013672
2015-06-22,80.24508666992188
2015-06-23,80.21760559082031
2015-06-24,77.81814575195312
2015-06-25,76.85650634765625
2015-06-26,76.76493072509766
2015-06-29,76.05973815917969
2015-06-30,75.18052673339844
2015-07-01,75.89488220214844
2015-07-02,75.19886016845703
2015-07-06,75.11646270751953
2015-07-07,76.43521881103516
2015-07-08,75.32709503173828
2015-07-09,76.94810485839844
2015-07-10,77.4975814819336
2015-07-13,78.53246307373047
2015-07-14,77.99214172363281
2015-07-15,77.4792709350586
2015-07-16,77.65327453613281
2015-07-17,77.56169128417969
2015-07-20,76.5726089477539
2015-07-21,77.21369171142578
2015-07-22,76.36195373535156
2015-07-23,74.814208984375
2015-07-24,75.29959869384766
2015-07-27,75.08895874023438
2015-07-28,76.04141998291016
2015-07-29,77.26256561279297
2015-07-30,77.53802490234375
2015-07-31,77.23503112792969
2015-08-03,77.50128173828125
2015-08-04,77.61146545410156
2015-08-05,77.3451919555664
2015-08-06,75.42626190185547
2015-08-07,73.78273010253906
2015-08-10,73.94805145263672
2015-08-11,73.87458801269531
2015-08-12,73.83786010742188
2015-08-13,73.52567291259766
2015-08-14,73.7735824584961
2015-08-17,73.58995819091797
2015-08-18,73.40631866455078
2015-08-19,72.96562957763672
2015-08-20,71.68017578125
2015-08-21,69.94486999511719
2015-08-24,68.61356353759766
2015-08-25,66.41917419433594
2015-08-26,66.90583801269531
2015-08-27,67.4934310913086
2015-08-28,67.4934310913086
2015-08-31,66.82317352294922
2015-09-01,65.6662826538086
2015-09-02,67.98922729492188
2015-09-03,69.18282318115234
2015-09-04,68.55848693847656
2015-09-08,70.36723327636719
2015-09-09,69.39401245117188
2015-09-10,69.50415802001953
2015-09-11,70.29376983642578
2015-09-14,69.65108489990234
2015-09-15,71.64347076416016
2015-09-16,72.06581115722656
2015-09-17,71.61592102050781
2015-09-18,70.9915771484375
2015-09-21,71.30374908447266
2015-09-22,69.46747589111328
2015-09-23,69.20117950439453
2015-09-24,67.52095794677734
2015-09-25,67.73212432861328
2015-09-28,65.94175720214844
2015-09-29,65.89582824707031
2015-09-30,65.55611419677734
2015-10-01,65.90502166748047
2015-10-02,66.65789794921875
2015-10-05,67.24552917480469
2015-10-06,67.62196350097656
2015-10-07,68.31976318359375
2015-10-08,69.18282318115234
2015-10-09,69.87142181396484
2015-10-12,69.5225601196289
2015-10-13,66.76806640625
2015-10-14,68.94407653808594
2015-10-15,68.78800964355469
2015-10-16,69.17361450195312
2015-10-19,69.87142181396484
2015-10-20,70.62431335449219
2015-10-21,70.84468841552734
2015-10-22,70.67941284179688
2015-10-23,72.056640625
2015-10-26,71.52411651611328
2015-10-27,69.50415802001953
2015-10-28,69.68781280517578
2015-10-29,70.67024230957031
2015-10-30,70.1193618774414
2015-11-02,70.33049774169922
2015-11-03,69.69698333740234
2015-11-04,69.44842529296875
2015-11-05,68.96961975097656
2015-11-06,70.50720977783203
2015-11-09,68.96961975097656
2015-11-10,69.59568786621094
2015-11-11,68.80389404296875
2015-11-12,68.21466827392578
2015-11-13,68.2698974609375
2015-11-16,69.13538360595703
2015-11-17,69.87191009521484
2015-11-18,71.39107513427734
2015-11-19,71.4462890625
2015-11-20,71.32660675048828
2015-11-23,71.1332778930664
2015-11-24,71.21613311767578
2015-11-25,71.87904357910156
2015-11-27,72.73532104492188
2015-11-30,72.03556060791016
2015-12-01,72.94705200195312
2015-12-02,71.82379150390625
2015-12-03,70.90310668945312
2015-12-04,71.47395324707031
2015-12-07,69.69697570800781
2015-12-08,67.8555679321289
2015-12-09,68.32513427734375
2015-12-10,67.9384536743164
2015-12-11,67.36760711669922
2015-12-14,67.72666931152344
2015-12-15,67.17425537109375
2015-12-16,68.12257385253906
2015-12-17,66.82439422607422
2015-12-18,65.01984405517578
2015-12-21,65.43415069580078
2015-12-22,66.4468994140625
2015-12-23,66.90724182128906
2015-12-24,67.18347930908203
2015-12-28,67.10061645507812
2015-12-29,67.6806411743164
2015-12-30,67.23872375488281
2015-12-31,67.54253387451172
2016-01-04,65.66433715820312
2016-01-05,66.34561920166016
2016-01-06,65.29603576660156
2016-01-07,63.454647064208984
2016-01-08,62.78252410888672
2016-01-11,62.0091552734375
2016-01-12,62.340599060058594
2016-01-13,60.517616271972656
2016-01-14,60.36109161376953
2016-01-15,60.02044677734375
2016-01-19,60.094085693359375
2016-01-20,60.50841522216797
2016-01-21,61.677703857421875
2016-01-22,62.81014633178711
2016-01-25,63.371768951416016
2016-01-26,65.72875213623047
2016-01-27,64.42137908935547
2016-01-28,64.67916870117188
2016-01-29,66.93489074707031
2016-02-01,67.48733520507812
2016-02-02,65.97734069824219
2016-02-03,66.56658935546875
2016-02-04,69.07091522216797
2016-02-05,68.83154296875
2016-02-08,69.23663330078125
2016-02-09,69.1629867553711
2016-02-10,67.6762924194336
2016-02-11,67.38082885742188
2016-02-12,68.72898864746094
2016-02-16,69.76318359375
2016-02-17,71.18522644042969
2016-02-18,71.43456268310547
2016-02-19,70.8805160522461
2016-02-22,71.40686798095703
2016-02-23,70.30802154541016
2016-02-24,69.99404907226562
2016-02-25,71.24063873291016
2016-02-26,72.07170104980469
2016-02-29,70.44650268554688
2016-03-01,71.7392807006836
2016-03-02,71.39761352539062
2016-03-03,72.50568389892578
2016-03-04,73.30904388427734
2016-03-07,73.82616424560547
2016-03-08,72.29331970214844
2016-03-09,73.6507339477539
2016-03-10,74.76805114746094
2016-03-11,76.05156707763672
2016-03-14,75.83918762207031
2016-03-15,75.4698257446289
2016-03-16,76.10698699951172
2016-03-17,77.99071502685547
2016-03-18,80.06838989257812
2016-03-21,79.75446319580078
2016-03-22,79.1541976928711
2016-03-23,79.44049072265625
2016-03-24,79.42200469970703
2016-03-28,77.7044906616211
2016-03-29,77.98149871826172
2016-03-30,77.69523620605469
2016-03-31,77.7875747680664
2016-04-01,78.01844024658203
2016-04-04,77.84297180175781
2016-04-05,76.58714294433594
2016-04-06,76.8179931640625
2016-04-07,76.374755859375
2016-04-08,76.6148452758789
2016-04-11,76.8179931640625
2016-04-12,77.7875747680664
2016-04-13,79.7636489868164
2016-04-14,79.06188201904297
2016-04-15,78.88643646240234
2016-04-18,80.56704711914062
2016-04-19,81.68434143066406
2016-04-20,82.13680267333984
2016-04-21,79.33890533447266
2016-04-22,79.42200469970703
2016-04-25,78.45242309570312
2016-04-26,78.98802947998047
2016-04-27,79.66207122802734
2016-04-28,78.20309448242188
2016-04-29,76.53173065185547
2016-05-02,77.01193237304688
2016-05-03,77.22428131103516
2016-05-04,76.19661712646484
2016-05-05,76.08552551269531
2016-05-06,76.97433471679688
2016-05-09,77.69648742675781
2016-05-10,78.99267578125
2016-05-11,77.16876220703125
2016-05-12,76.6410140991211
2016-05-13,74.91897583007812
2016-05-16,75.06710052490234
2016-05-17,75.31708526611328
2016-05-18,73.89126586914062
2016-05-19,74.1412582397461
2016-05-20,75.25224304199219
2016-05-23,75.01151275634766
2016-05-24,74.75232696533203
2016-05-25,75.26153564453125
2016-05-26,75.31708526611328
2016-05-27,76.04847717285156
2016-05-31,76.58546447753906
2016-06-01,76.09477996826172
2016-06-02,75.82627868652344
2016-06-03,75.92810821533203
2016-06-06,76.44660186767578
2016-06-07,76.81692504882812
2016-06-08,77.02987670898438
2016-06-09,75.66888427734375
2016-06-10,74.95598602294922
2016-06-13,74.44678497314453
2016-06-14,73.35427856445312
2016-06-15,74.16903686523438
2016-06-16,73.44688415527344
2016-06-17,73.90055084228516
2016-06-20,74.90968322753906
2016-06-21,74.18753814697266
2016-06-22,73.70610809326172
2016-06-23,74.76155853271484
2016-06-24,72.44699096679688
2016-06-27,71.21560668945312
2016-06-28,72.45623016357422
2016-06-29,73.88202667236328
2016-06-30,74.92821502685547
2016-07-01,75.38187408447266
2016-07-05,74.68751525878906
2016-07-06,75.63186645507812
2016-07-07,76.32624816894531
2016-07-08,78.6963882446289
2016-07-11,78.68711853027344
2016-07-12,78.99267578125
2016-07-13,79.19637298583984
2016-07-14,78.98340606689453
2016-07-15,78.94635772705078
2016-07-18,75.24299621582031
2016-07-19,74.80786895751953
2016-07-20,75.50223541259766
2016-07-21,75.4096450805664
2016-07-22,77.16876220703125
2016-07-25,76.66879272460938
2016-07-26,78.00203704833984
2016-07-27,77.02987670898438
2016-07-28,77.00211334228516
2016-07-29,76.9650650024414
2016-08-01,76.39104461669922
2016-08-02,75.43744659423828
2016-08-03,75.88304138183594
2016-08-04,75.47457122802734
2016-08-05,76.15223693847656
2016-08-08,76.00373840332031
2016-08-09,76.2450942993164
2016-08-10,76.14299011230469
2016-08-11,76.29151916503906
2016-08-12,76.58858489990234
2016-08-15,76.41220092773438
2016-08-16,76.4864730834961
2016-08-17,76.50502014160156
2016-08-18,76.4771728515625
2016-08-19,77.54479217529297
2016-08-22,76.46788787841797
2016-08-23,76.26366424560547
2016-08-24,76.1244125366211
2016-08-25,75.54883575439453
2016-08-26,74.44410705566406
2016-08-29,74.80615997314453
2016-08-30,74.8432846069336
2016-08-31,73.701416015625
2016-09-01,74.85256958007812
2016-09-02,74.48124694824219
2016-09-06,74.61119079589844
2016-09-07,74.41624450683594
2016-09-08,74.60191345214844
2016-09-09,72.27177429199219
2016-09-12,74.46266174316406
2016-09-13,73.701416015625
2016-09-14,74.6483154296875
2016-09-15,75.69735717773438
2016-09-16,75.51170349121094
2016-09-19,75.40030670166016
2016-09-20,74.80615997314453
2016-09-21,74.70403289794922
2016-09-22,73.8592529296875
2016-09-23,73.16297149658203
2016-09-26,73.04229736328125
2016-09-27,72.98661804199219
2016-09-28,73.5343246459961
2016-09-29,74.63906860351562
2016-09-30,75.32603454589844
2016-10-03,75.58598327636719
2016-10-04,75.41888427734375
2016-10-05,75.72521209716797
2016-10-06,75.55810546875
2016-10-07,74.9639663696289
2016-10-10,75.44670104980469
2016-10-11,75.938720703125
2016-10-12,75.43743896484375
2016-10-13,74.20272827148438
2016-10-14,74.2862777709961
2016-10-17,72.82877349853516
2016-10-18,73.33008575439453
2016-10-19,72.18822479248047
2016-10-20,72.03968048095703
2016-10-21,72.69878387451172
2016-10-24,73.10726928710938
2016-10-25,73.19082641601562
2016-10-26,74.54622650146484
2016-10-27,75.2238998413086
2016-10-28,75.14034271240234
2016-10-31,75.76237487792969
2016-11-01,76.14299011230469
2016-11-02,75.94750213623047
2016-11-03,74.82118225097656
2016-11-04,74.72809600830078
2016-11-07,76.90625762939453
2016-11-08,78.86103820800781
2016-11-09,80.16422271728516
2016-11-10,81.97936248779297
2016-11-11,83.48731994628906
2016-11-14,84.76258087158203
2016-11-15,85.0232162475586
2016-11-16,84.99528503417969
2016-11-17,85.12561798095703
2016-11-18,85.14422607421875
2016-11-21,85.33039855957031
2016-11-22,84.91151428222656
2016-11-23,86.49394226074219
2016-11-25,87.44340515136719
2016-11-28,86.68010711669922
2016-11-29,87.05244445800781
2016-11-30,88.7745132446289
2016-12-01,90.33833312988281
2016-12-02,89.6681137084961
2016-12-05,90.91544342041016
2016-12-06,91.31571960449219
2016-12-07,93.0470962524414
2016-12-08,93.71727752685547
2016-12-09,92.42341613769531
2016-12-12,92.28376770019531
2016-12-13,92.16277313232422
2016-12-14,91.79043579101562
2016-12-15,91.23194122314453
2016-12-16,90.29180145263672
2016-12-19,91.09231567382812
2016-12-20,91.2226333618164
2016-12-21,90.3011245727539
2016-12-22,90.44073486328125
2016-12-23,90.72930145263672
2016-12-27,91.23194122314453
2016-12-28,90.36626434326172
2016-12-29,90.6082763671875
2016-12-30,90.3569564819336
2017-01-03,90.07769012451172
2017-01-04,91.05509185791016
2017-01-05,90.46865844726562
2017-01-06,90.93408966064453
2017-01-09,90.17078399658203
2017-01-10,90.96199798583984
2017-01-11,91.89285278320312
2017-01-12,92.20003509521484
2017-01-13,92.41411590576172
2017-01-17,91.20402526855469
2017-01-18,91.25055694580078
2017-01-19,87.83436584472656
2017-01-20,87.98332214355469
2017-01-23,87.96467590332031
2017-01-24,89.80773162841797
2017-01-25,91.72530364990234
2017-01-26,91.93009185791016
2017-01-27,92.03246307373047
2017-01-30,92.08832550048828
2017-01-31,92.22795104980469
2017-02-01,91.52049255371094
2017-02-02,90.51518249511719
2017-02-03,92.76781463623047
2017-02-06,92.63750457763672
2017-02-07,91.69734954833984
2017-02-08,91.61341857910156
2017-02-09,92.20118713378906
2017-02-10,93.64737701416016
2017-02-13,93.63806915283203
2017-02-14,92.83566284179688
2017-02-15,93.92728424072266
2017-02-16,93.96459197998047
2017-02-17,94.27252197265625
2017-02-21,94.06725311279297
2017-02-22,91.75334930419922
2017-02-23,90.79232025146484
2017-02-24,93.13421630859375
2017-02-27,93.41413879394531
2017-02-28,91.59474182128906
2017-03-01,93.43280029296875
2017-03-02,91.29615783691406
2017-03-03,91.29615783691406
2017-03-06,91.94927978515625
2017-03-07,90.12989807128906
2017-03-08,90.28849792480469
2017-03-09,89.73802185058594
2017-03-10,90.17652893066406
2017-03-13,88.87029266357422
2017-03-14,88.11457061767578
2017-03-15,88.72103118896484
2017-03-16,88.13321685791016
2017-03-17,87.65738677978516
2017-03-20,86.6870346069336
2017-03-21,85.47412109375
2017-03-22,85.5580825805664
2017-03-23,84.7276840209961
2017-03-24,84.22383117675781
2017-03-27,84.48511505126953
2017-03-28,86.15519714355469
2017-03-29,85.05426788330078
2017-03-30,85.74468994140625
2017-03-31,85.59541320800781
2017-04-03,84.32648468017578
2017-04-04,85.8006591796875
2017-04-05,86.17386627197266
2017-04-06,86.07125854492188
2017-04-07,84.97960662841797
2017-04-10,86.97628021240234
2017-04-11,85.47412109375
2017-04-12,84.1212158203125
2017-04-13,83.16954803466797
2017-04-17,83.14155578613281
2017-04-18,82.9829330444336
2017-04-19,82.9642562866211
2017-04-20,83.7573471069336
2017-04-21,84.85831451416016
2017-04-24,86.17386627197266
2017-04-25,85.95928192138672
2017-04-26,84.6810531616211
2017-04-27,84.95161437988281
2017-04-28,83.65471649169922
2017-05-01,82.67501068115234
2017-05-02,83.6453857421875
2017-05-03,83.50508880615234
2017-05-04,82.8315658569336
2017-05-05,82.99993133544922
2017-05-08,82.20481872558594
2017-05-09,81.95225524902344
2017-05-10,81.09168243408203
2017-05-11,80.51172637939453
2017-05-12,80.32463836669922
2017-05-15,80.35272216796875
2017-05-16,80.42754364013672
2017-05-17,78.12638854980469
2017-05-18,78.60346221923828
2017-05-19,78.70635986328125
2017-05-22,78.80924987792969
2017-05-23,79.57632446289062
2017-05-24,79.08987426757812
2017-05-25,79.50144958496094
2017-05-26,79.08052825927734
2017-05-30,80.39012908935547
2017-05-31,79.86629486083984
2017-06-01,80.46495819091797
2017-06-02,80.42754364013672
2017-06-05,80.91394805908203
2017-06-06,80.67073059082031
2017-06-07,82.24224090576172
2017-06-08,82.50415802001953
2017-06-09,82.74737548828125
2017-06-12,83.98213195800781
2017-06-13,84.72111511230469
2017-06-14,84.06631469726562
2017-06-15,84.45919036865234
2017-06-16,83.79502868652344
2017-06-19,83.89796447753906
2017-06-20,81.9335708618164
2017-06-21,80.99813842773438
2017-06-22,80.87653350830078
2017-06-23,81.17587280273438
2017-06-26,81.8306655883789
2017-06-27,82.03643798828125
2017-06-28,85.47881317138672
2017-06-29,85.02047729492188
2017-06-30,85.47881317138672
2017-07-03,87.19999694824219
2017-07-05,87.22804260253906
2017-07-06,86.29265594482422
2017-07-07,87.60222625732422
2017-07-10,86.74161529541016
2017-07-11,85.56300354003906
2017-07-12,86.01199340820312
2017-07-13,85.36652374267578
2017-07-14,85.91846466064453
2017-07-17,87.48998260498047
2017-07-18,86.06812286376953
2017-07-19,85.77815246582031
2017-07-20,85.6191177368164
2017-07-21,85.6471939086914
2017-07-24,85.62847900390625
2017-07-25,87.3309555053711
2017-07-26,87.5554428100586
2017-07-27,84.98303985595703
2017-07-28,84.53404235839844
2017-07-31,84.85208129882812
2017-08-01,83.72957611083984
2017-08-02,83.85116577148438
2017-08-03,83.73861694335938
2017-08-04,84.90152740478516
2017-08-07,85.02347564697266
2017-08-08,85.25792694091797
2017-08-09,86.43956756591797
2017-08-10,86.3739242553711
2017-08-11,88.81227111816406
2017-08-14,90.32220458984375
2017-08-15,91.32565307617188
2017-08-16,91.2506332397461
2017-08-17,90.8661117553711
2017-08-18,90.62227630615234
2017-08-21,91.29752349853516
2017-08-22,91.8133316040039
2017-08-23,91.05365753173828
2017-08-24,90.55665588378906
2017-08-25,91.5882339477539
2017-08-28,92.95748138427734
2017-08-29,93.83902740478516
2017-08-30,93.57644653320312
2017-08-31,92.7417984008789
2017-09-01,93.17317962646484
2017-09-05,92.47918701171875
2017-09-06,92.92933654785156
2017-09-07,94.47675323486328
2017-09-08,95.50835418701172
2017-09-11,95.18952178955078
2017-09-12,95.27392578125
2017-09-13,94.33607482910156
2017-09-14,93.62333679199219
2017-09-15,95.25516510009766
2017-09-18,96.37117767333984
2017-09-19,96.2867660522461
2017-09-20,97.77792358398438
2017-09-21,98.16242218017578
2017-09-22,99.17528533935547
2017-09-25,98.40625762939453
2017-09-26,100.42259979248047
2017-09-27,102.11067962646484
2017-09-28,102.12944793701172
2017-09-29,104.17390441894531
2017-10-02,102.21382904052734
2017-10-03,102.28886413574219
2017-10-04,101.90435791015625
2017-10-05,100.22563934326172
2017-10-06,100.09435272216797
2017-10-09,99.32535552978516
2017-10-10,99.56916046142578
2017-10-11,99.10962677001953
2017-10-12,101.61363983154297
2017-10-13,97.54346466064453
2017-10-16,95.32079315185547
2017-10-17,96.06169128417969
2017-10-18,97.95610809326172
2017-10-19,98.27496337890625
2017-10-20,99.95367431640625
2017-10-23,100.73208618164062
2017-10-24,99.70044708251953
2017-10-25,99.62543487548828
2017-10-26,102.11067962646484
2017-10-27,102.79528045654297
2017-10-30,98.71575927734375
2017-10-31,99.77547454833984
2017-11-01,99.57852935791016
2017-11-02,100.92255401611328
2017-11-03,100.77215576171875
2017-11-06,101.35487365722656
2017-11-07,100.2364501953125
2017-11-08,98.08415222167969
2017-11-09,95.86607360839844
2017-11-10,95.72512817382812
2017-11-13,96.41117095947266
2017-11-14,96.30781555175781
2017-11-15,95.43376922607422
2017-11-16,96.78715515136719
2017-11-17,95.33975982666016
2017-11-20,95.6029281616211
2017-11-21,97.01274108886719
2017-11-22,97.75521087646484
2017-11-24,97.89619445800781
2017-11-27,97.40745544433594
2017-11-28,99.65372467041016
2017-11-29,102.10675048828125
2017-11-30,104.4564437866211
2017-12-01,102.45453643798828
2017-12-04,103.57295989990234
2017-12-05,102.70830535888672
2017-12-06,103.77034759521484
2017-12-07,104.88880157470703
2017-12-08,105.74405670166016
2017-12-11,104.60681915283203
2017-12-12,104.55042266845703
2017-12-13,105.14253997802734
2017-12-14,104.69142150878906
2017-12-15,105.61245727539062
2017-12-18,106.04480743408203
2017-12-19,105.96022033691406
2017-12-20,105.9696044921875
2017-12-21,105.9414291381836
2017-12-22,107.64257049560547
2017-12-26,108.0091323852539
2017-12-27,108.52606964111328
2017-12-28,108.30987548828125
2017-12-29,108.06552124023438
2018-01-02,109.1087646484375
2018-01-03,109.84185028076172
2018-01-04,109.86064910888672
2018-01-05,109.27793884277344
2018-01-08,110.93212127685547
2018-01-09,113.07499694824219
2018-01-10,112.88701629638672
2018-01-11,113.65771484375
2018-01-12,113.77989959716797
2018-01-16,113.3851547241211
2018-01-17,113.39456176757812
2018-01-18,114.14643096923828
2018-01-19,116.17652893066406
2018-01-22,117.84947204589844
2018-01-23,118.03746795654297
2018-01-24,118.09385681152344
2018-01-25,116.53367614746094
2018-01-26,117.51114654541016
2018-01-29,114.43778228759766
2018-01-30,113.46031188964844
2018-01-31,113.56371307373047
2018-02-01,113.52613067626953
2018-02-02,111.06366729736328
2018-02-05,107.7365493774414
2018-02-06,108.95838165283203
2018-02-07,110.85690307617188
2018-02-08,108.12574768066406
2018-02-09,108.40828704833984
2018-02-12,109.13346099853516
2018-02-13,111.4408187866211
2018-02-14,113.01358795166016
2018-02-15,113.70108795166016
2018-02-16,113.55982971191406
2018-02-20,111.3183822631836
2018-02-21,112.07181549072266
2018-02-22,112.74047088623047
2018-02-23,114.0589599609375
2018-02-26,116.00843811035156
2018-02-27,113.59748840332031
2018-02-28,111.66682434082031
2018-03-01,111.6385726928711
2018-03-02,113.32438659667969
2018-03-05,110.57437896728516
2018-03-06,111.66682434082031
2018-03-07,111.9776382446289
2018-03-08,111.78926849365234
2018-03-09,114.70878601074219
2018-03-12,113.78584289550781
2018-03-13,114.8877182006836
2018-03-14,112.83463287353516
2018-03-15,112.79698181152344
2018-03-16,113.29612731933594
2018-03-19,113.19253540039062
2018-03-20,113.73875427246094
2018-03-21,113.56922912597656
2018-03-22,111.90229797363281
2018-03-23,111.1300277709961
2018-03-26,113.18311309814453
2018-03-27,108.26702880859375
2018-03-28,108.22935485839844
2018-03-29,110.32951354980469
2018-04-02,108.64373016357422
2018-04-03,110.34835052490234
2018-04-04,108.66255950927734
2018-04-05,107.174560546875
2018-04-06,103.52986145019531
2018-04-09,102.8517837524414
2018-04-10,104.9425048828125
2018-04-11,106.5058822631836
2018-04-12,107.53242492675781
2018-04-13,106.20452880859375
2018-04-16,112.77815246582031
2018-04-17,112.23190307617188
2018-04-18,114.27557373046875
2018-04-19,114.20964813232422
2018-04-20,112.6274642944336
2018-04-23,113.31497192382812
2018-04-24,111.51616668701172
2018-04-25,110.92284393310547
2018-04-26,110.42369842529297
2018-04-27,111.6197509765625
2018-04-30,110.59320831298828
2018-05-01,109.17112731933594
2018-05-02,109.62317657470703
2018-05-03,110.02896881103516
2018-05-04,110.812255859375
2018-05-07,111.45401000976562
2018-05-08,112.12406921386719
2018-05-09,113.91712951660156
2018-05-10,115.98387908935547
2018-05-11,117.64485168457031
2018-05-14,116.79549407958984
2018-05-15,116.31419372558594
2018-05-16,118.07897186279297
2018-05-17,118.61688232421875
2018-05-18,119.72103118896484
2018-05-21,120.89126586914062
2018-05-22,117.63542938232422
2018-05-23,117.5976791381836
2018-05-24,119.96641540527344
2018-05-25,121.16493225097656
2018-05-29,120.22120666503906
2018-05-30,122.12754821777344
2018-05-31,120.89126586914062
2018-06-01,122.34459686279297
2018-06-04,120.32501983642578
2018-06-05,119.68329620361328
2018-06-06,119.6360855102539
2018-06-07,120.10798645019531
2018-06-08,121.43864440917969
2018-06-11,122.9296875
2018-06-12,123.45820617675781
2018-06-13,122.10867309570312
2018-06-14,122.35404205322266
2018-06-15,122.91084289550781
2018-06-18,122.01428985595703
2018-06-19,120.13629913330078
2018-06-20,121.24986267089844
2018-06-21,120.9856185913086
2018-06-22,120.9195785522461
2018-06-25,117.06917572021484
2018-06-26,116.0688247680664
2018-06-27,114.66265106201172
2018-06-28,114.41727447509766
2018-06-29,114.7098617553711
2018-07-02,115.51202392578125
2018-07-03,115.14397430419922
2018-07-05,114.63435363769531
2018-07-06,115.17227935791016
2018-07-09,117.47498321533203
2018-07-10,117.22016906738281
2018-07-11,114.90803527832031
2018-07-12,114.04923248291016
2018-07-13,114.97410583496094
