,OMC
2021-06-04,73.36615753173828
2021-06-07,73.34843444824219
2021-06-08,74.14588165283203
2021-06-09,74.01296997070312
2021-06-10,74.12020111083984
2021-06-11,74.88865661621094
2021-06-14,73.78065490722656
2021-06-15,74.32572174072266
2021-06-16,73.85214233398438
2021-06-17,72.2169418334961
2021-06-18,69.36651611328125
2021-06-21,71.31443786621094
2021-06-22,70.6978988647461
2021-06-23,70.63533020019531
2021-06-24,71.1268081665039
2021-06-25,71.69867706298828
2021-06-28,70.17964172363281
2021-06-29,70.5191879272461
2021-06-30,71.47528839111328
2021-07-01,72.37776947021484
2021-07-02,72.27948760986328
2021-07-06,70.48343658447266
2021-07-07,70.89447021484375
2021-07-08,69.97411346435547
2021-07-09,71.5289077758789
2021-07-12,71.15359497070312
2021-07-13,69.59880828857422
2021-07-14,70.4387435913086
2021-07-15,70.17069244384766
2021-07-16,69.20565032958984
2021-07-19,68.231689453125
2021-07-20,65.29190063476562
2021-07-21,65.85484313964844
2021-07-22,64.33580017089844
2021-07-23,64.6038589477539
2021-07-26,65.47061157226562
2021-07-27,65.64932250976562
2021-07-28,65.06851196289062
2021-07-29,65.43486785888672
2021-07-30,65.06851196289062
2021-08-02,65.24723052978516
2021-08-03,65.11319732666016
2021-08-04,63.90689468383789
2021-08-05,65.74761199951172
2021-08-06,66.19439697265625
2021-08-09,65.52422332763672
2021-08-10,66.891357421875
2021-08-11,68.13339233398438
2021-08-12,68.02616882324219
2021-08-13,67.4185562133789
2021-08-16,67.7044906616211
2021-08-17,66.73944854736328
2021-08-18,65.193603515625
2021-08-19,63.54948043823242
2021-08-20,64.01412200927734
2021-08-23,64.88087463378906
2021-08-24,64.86299896240234
2021-08-25,64.83618927001953
2021-08-26,64.12135314941406
2021-08-27,65.39912414550781
2021-08-30,64.45195007324219
2021-08-31,65.4259262084961
2021-09-01,65.57784271240234
2021-09-02,66.42670440673828
2021-09-03,65.89057922363281
2021-09-07,65.30082702636719
2021-09-08,65.0059585571289
2021-09-09,64.4430160522461
2021-09-10,64.04093170166016
2021-09-13,64.79151916503906
2021-09-14,64.746826171875
2021-09-15,66.05142211914062
2021-09-16,65.4974136352539
2021-09-17,65.30978393554688
2021-09-20,64.48876953125
2021-09-21,63.920387268066406
2021-09-22,65.35488891601562
2021-09-23,66.90666198730469
2021-09-24,67.42089080810547
2021-09-27,68.3772201538086
2021-09-28,66.68108367919922
2021-09-29,66.3563232421875
2021-09-30,65.3729248046875
2021-10-01,66.87957763671875
2021-10-04,66.67207336425781
2021-10-05,68.16070556640625
2021-10-06,67.88101959228516
2021-10-07,68.07950592041016
2021-10-08,67.86298370361328
2021-10-11,67.9080810546875
2021-10-12,66.55479431152344
2021-10-13,67.02393341064453
2021-10-14,68.99974822998047
2021-10-15,69.0809326171875
2021-10-18,68.93657684326172
2021-10-19,68.99070739746094
2021-10-20,67.42089080810547
2021-10-21,65.30978393554688
2021-10-22,64.0196304321289
2021-10-25,63.31593322753906
2021-10-26,64.0918197631836
2021-10-27,62.26936721801758
2021-10-28,62.26936721801758
2021-10-29,61.42131423950195
2021-11-01,62.21525573730469
2021-11-02,61.231868743896484
2021-11-03,61.34914016723633
2021-11-04,61.015323638916016
2021-11-05,62.07090377807617
2021-11-08,62.26936721801758
2021-11-09,62.24229431152344
2021-11-10,62.422733306884766
2021-11-11,62.79264831542969
2021-11-12,62.18818664550781
2021-11-15,62.27840805053711
2021-11-16,61.40326690673828
2021-11-17,62.37763214111328
2021-11-18,61.08750915527344
2021-11-19,60.555213928222656
2021-11-22,61.43936538696289
2021-11-23,62.3505859375
2021-11-24,62.19720458984375
2021-11-26,61.12358856201172
2021-11-29,60.870967864990234
2021-11-30,60.72661209106445
2021-12-01,60.05900192260742
2021-12-02,62.3325309753418
2021-12-03,62.28742218017578
2021-12-06,62.828731536865234
2021-12-07,63.04526138305664
2021-12-08,63.1354866027832
2021-12-09,62.964080810546875
2021-12-10,63.97454071044922
2021-12-13,64.28128051757812
2021-12-14,65.05715942382812
2021-12-15,65.46314239501953
2021-12-16,66.48262023925781
2021-12-17,65.88717651367188
2021-12-20,64.18375396728516
2021-12-21,65.80518341064453
2021-12-22,65.19486999511719
2021-12-23,65.75965118408203
2021-12-27,66.45193481445312
2021-12-28,66.98027801513672
2021-12-29,66.98939514160156
2021-12-30,67.18978881835938
2021-12-31,66.74343872070312
2022-01-03,67.30821228027344
2022-01-04,68.79302215576172
2022-01-05,69.02074432373047
2022-01-06,70.85171508789062
2022-01-07,71.4073715209961
2022-01-10,70.83348083496094
2022-01-11,70.61486053466797
2022-01-12,70.14118957519531
2022-01-13,71.86283874511719
2022-01-14,72.50959014892578
2022-01-18,71.86283874511719
2022-01-19,70.11386108398438
2022-01-20,68.81123352050781
2022-01-21,68.86589813232422
2022-01-24,68.875
2022-01-25,68.756591796875
2022-01-26,68.875
2022-01-27,66.76165771484375
2022-01-28,67.98229217529297
2022-01-31,68.64727783203125
2022-02-01,69.59463500976562
2022-02-02,70.28694152832031
2022-02-03,70.76061248779297
2022-02-04,69.90434265136719
2022-02-07,70.51467895507812
2022-02-08,71.89016723632812
2022-02-09,82.09252166748047
2022-02-10,78.65833282470703
2022-02-11,77.24639129638672
2022-02-14,77.19174194335938
2022-02-15,78.72209167480469
2022-02-16,78.64923095703125
2022-02-17,76.93669128417969
2022-02-18,76.6269760131836
2022-02-22,76.60874938964844
2022-02-23,75.42455291748047
2022-02-24,74.81422424316406
2022-02-25,76.75450134277344
2022-02-28,76.4174575805664
2022-03-01,74.3587646484375
2022-03-02,76.27171325683594
2022-03-03,75.79802703857422
2022-03-04,72.62802124023438
2022-03-07,68.41043853759766
2022-03-08,68.21912384033203
2022-03-09,70.70185089111328
2022-03-10,70.74781799316406
2022-03-11,70.11334991455078
2022-03-14,73.14775848388672
2022-03-15,74.2327880859375
2022-03-16,77.29479217529297
2022-03-17,77.92005920410156
2022-03-18,77.44192504882812
2022-03-21,77.04652404785156
2022-03-22,77.35914611816406
2022-03-23,75.90633392333984
2022-03-24,77.23042297363281
2022-03-25,78.78441619873047
2022-03-28,77.98441314697266
2022-03-29,79.79588317871094
2022-03-30,79.39128875732422
2022-03-31,78.04878997802734
2022-04-01,76.04424285888672
2022-04-04,75.43737030029297
2022-04-05,74.77529907226562
2022-04-06,73.50638580322266
2022-04-07,72.5408706665039
2022-04-08,71.6397476196289
2022-04-11,71.87882995605469
2022-04-12,71.64894104003906
2022-04-13,71.82364654541016
2022-04-14,72.35697937011719
2022-04-18,72.27420043945312
2022-04-19,74.31554412841797
2022-04-20,77.62580871582031
2022-04-21,74.86726379394531
2022-04-22,72.65122985839844
2022-04-25,72.73397064208984
2022-04-26,72.18225860595703
2022-04-27,72.20985412597656
2022-04-28,72.33858489990234
2022-04-29,70.00300598144531
2022-05-02,70.60987854003906
2022-05-03,71.91560363769531
2022-05-04,73.21212768554688
2022-05-05,71.61216735839844
2022-05-06,71.15239715576172
2022-05-09,71.14320373535156
2022-05-10,69.54325103759766
2022-05-11,68.75244903564453
2022-05-12,69.45130157470703
2022-05-13,70.81217956542969
2022-05-16,70.80299377441406
2022-05-17,73.23050689697266
2022-05-18,70.80299377441406
2022-05-19,68.87200164794922
2022-05-20,68.82601928710938
2022-05-23,69.7547378540039
2022-05-24,63.87902069091797
2022-05-25,66.27894592285156
2022-05-26,67.16168975830078
2022-05-27,68.96395111083984
2022-05-31,68.60533905029297
2022-06-01,67.05133056640625
2022-06-02,67.36398315429688
2022-06-03,65.86515808105469
2022-06-06,66.87664031982422
2022-06-07,66.70191955566406
2022-06-08,65.75482177734375
2022-06-09,64.86335754394531
2022-06-10,63.136146545410156
2022-06-13,61.29750442504883
2022-06-14,60.31317138671875
2022-06-15,60.75890350341797
2022-06-16,57.60163116455078
2022-06-17,58.59524154663086
2022-06-21,58.98526382446289
2022-06-22,58.64167785644531
2022-06-23,58.112369537353516
2022-06-24,59.98815155029297
2022-06-27,60.1274528503418
2022-06-28,59.11526107788086
2022-06-29,58.799537658691406
2022-06-30,59.0688362121582
2022-07-01,59.7188606262207
2022-07-05,59.412418365478516
2022-07-06,58.90168762207031
2022-07-07,59.28241729736328
2022-07-08,59.858150482177734
2022-07-11,59.570289611816406
2022-07-12,59.62600326538086
2022-07-13,59.58885192871094
2022-07-14,58.69739532470703
2022-07-15,60.350318908691406
2022-07-18,60.81462097167969
2022-07-19,62.59755325317383
2022-07-20,65.05835723876953
2022-07-21,64.28762817382812
2022-07-22,64.03689575195312
2022-07-25,64.44547271728516
2022-07-26,62.931846618652344
2022-07-27,64.10189819335938
2022-07-28,64.67762756347656
2022-07-29,64.85406494140625
2022-08-01,65.11407470703125
2022-08-02,64.2226333618164
2022-08-03,65.29051971435547
2022-08-04,65.28123474121094
2022-08-05,64.14833068847656
2022-08-08,65.21623992919922
2022-08-09,65.37409210205078
2022-08-10,66.71128845214844
2022-08-11,67.02703094482422
2022-08-12,67.37060546875
2022-08-15,67.09202575683594
2022-08-16,68.41992950439453
2022-08-17,67.79777526855469
2022-08-18,67.99276733398438
2022-08-19,67.31488800048828
2022-08-22,64.77978515625
2022-08-23,64.73335266113281
2022-08-24,64.62190246582031
2022-08-25,65.04907989501953
2022-08-26,63.563289642333984
2022-08-29,63.321876525878906
2022-08-30,63.136146545410156
2022-08-31,62.12395477294922
2022-09-01,61.88251876831055
2022-09-02,61.52964782714844
2022-09-06,61.24177169799805
2022-09-07,62.52326965332031
2022-09-08,63.04328155517578
2022-09-09,65.38337707519531
2022-09-12,66.42341613769531
2022-09-13,63.98118591308594
2022-09-14,63.266143798828125
2022-09-15,64.0276107788086
2022-09-16,62.20753860473633
2022-09-19,63.145423889160156
2022-09-20,61.37210464477539
2022-09-21,60.97803497314453
2022-09-22,60.171119689941406
2022-09-23,59.3360595703125
2022-09-26,58.09754943847656
2022-09-27,58.95137405395508
2022-09-28,60.52766036987305
2022-09-29,59.542484283447266
2022-09-30,59.1953239440918
2022-10-03,59.64569091796875
2022-10-04,62.75135040283203
2022-10-05,62.21654510498047
2022-10-06,61.738033294677734
2022-10-07,60.97803497314453
2022-10-10,60.80913543701172
2022-10-11,60.76223373413086
2022-10-12,61.634830474853516
2022-10-13,63.68024444580078
2022-10-14,62.5543212890625
2022-10-17,63.35184097290039
2022-10-18,65.00320434570312
2022-10-19,64.1869125366211
2022-10-20,63.77407455444336
2022-10-21,65.84764862060547
2022-10-24,66.93602752685547
2022-10-25,67.28319549560547
2022-10-26,66.98294067382812
2022-10-27,66.75776672363281
2022-10-28,68.10887908935547
2022-10-31,68.25899505615234
2022-11-01,68.58738708496094
2022-11-02,67.20811462402344
2022-11-03,66.7483901977539
2022-11-04,67.76171875
2022-11-07,68.3622055053711
2022-11-08,69.5256576538086
2022-11-09,68.83132934570312
2022-11-10,70.47330474853516
2022-11-11,72.72515106201172
2022-11-14,71.67428588867188
2022-11-15,72.24663543701172
2022-11-16,71.47725677490234
2022-11-17,71.52416229248047
2022-11-18,72.43428802490234
2022-11-21,71.84317779541016
2022-11-22,73.27871704101562
2022-11-23,73.3631591796875
2022-11-25,74.26390838623047
2022-11-28,73.32563781738281
2022-11-29,73.89797973632812
2022-11-30,74.83625030517578
2022-12-01,74.9300765991211
2022-12-02,73.7947769165039
2022-12-05,72.43428802490234
2022-12-06,71.43033599853516
2022-12-07,70.99873352050781
2022-12-08,70.94243621826172
2022-12-09,70.97997283935547
2022-12-12,73.45699310302734
2022-12-13,75.94341278076172
2022-12-14,75.89649200439453
2022-12-15,73.56019592285156
2022-12-16,72.36860656738281
2022-12-19,72.53749084472656
2022-12-20,73.67369842529297
2022-12-21,74.58265686035156
2022-12-22,74.59214782714844
2022-12-23,76.22071075439453
2022-12-27,77.0539321899414
2022-12-28,76.34379577636719
2022-12-29,77.25276184082031
2022-12-30,77.23382568359375
2023-01-03,78.14279174804688
2023-01-04,79.95126342773438
2023-01-05,80.59510803222656
2023-01-06,81.50407409667969
2023-01-09,81.14427185058594
2023-01-10,81.23896026611328
2023-01-11,80.46257019042969
2023-01-12,79.86603546142578
2023-01-13,79.59146881103516
2023-01-17,79.2316665649414
2023-01-18,78.19013977050781
2023-01-19,77.74512481689453
2023-01-20,79.32634735107422
2023-01-23,80.04595184326172
2023-01-24,81.5608901977539
2023-01-25,82.1479263305664
2023-01-26,81.45674896240234
2023-01-27,80.74661254882812
2023-01-30,80.32999420166016
2023-01-31,81.41886901855469
2023-02-01,82.9716796875
2023-02-02,86.94841766357422
2023-02-03,86.83480072021484
2023-02-06,86.20987701416016
2023-02-07,86.08678436279297
2023-02-08,87.94259643554688
2023-02-09,88.29292297363281
2023-02-10,86.29509735107422
2023-02-13,88.03727722167969
2023-02-14,88.22665405273438
2023-02-15,88.27400207519531
2023-02-16,88.24559020996094
2023-02-17,88.73795318603516
2023-02-21,86.57913970947266
2023-02-22,86.96734619140625
2023-02-23,87.04309844970703
2023-02-24,86.73063659667969
2023-02-27,86.18147277832031
2023-02-28,85.75540161132812
2023-03-01,86.60755157470703
2023-03-02,86.9389419555664
2023-03-03,86.82532501220703
2023-03-06,86.9200210571289
2023-03-07,85.9731674194336
2023-03-08,85.27251434326172
2023-03-09,83.95563507080078
2023-03-10,83.45941162109375
2023-03-13,81.72268676757812
2023-03-14,83.37355041503906
2023-03-15,81.75128936767578
2023-03-16,83.31627655029297
2023-03-17,82.22843170166016
2023-03-20,84.61407470703125
2023-03-21,85.78780364990234
2023-03-22,83.63118743896484
2023-03-23,84.57588958740234
2023-03-24,83.62165069580078
2023-03-27,84.47093200683594
2023-03-28,84.67133331298828
2023-03-29,86.34127807617188
2023-03-30,88.4979019165039
2023-03-31,90.02471160888672
2023-04-03,90.84537506103516
2023-04-04,90.45413970947266
2023-04-05,89.36627960205078
2023-04-06,88.7937240600586
2023-04-10,88.9464111328125
2023-04-11,89.28993225097656
2023-04-12,89.30901336669922
2023-04-13,90.09152221679688
2023-04-14,90.66407012939453
2023-04-17,91.33204650878906
2023-04-18,91.74237823486328
2023-04-19,87.9444351196289
2023-04-20,88.03986358642578
2023-04-21,89.55713653564453
2023-04-24,89.49032592773438
2023-04-25,88.83190155029297
2023-04-26,86.3985366821289
2023-04-27,86.13134765625
2023-04-28,86.42716217041016
2023-05-01,87.96351623535156
2023-05-02,86.87567138671875
2023-05-03,83.05863952636719
2023-05-04,83.70752716064453
2023-05-05,85.64466857910156
2023-05-08,87.77267456054688
2023-05-09,87.47684478759766
2023-05-10,86.9710922241211
2023-05-11,86.9615478515625
2023-05-12,88.59332275390625
2023-05-15,87.5245590209961
2023-05-16,87.67723083496094
2023-05-17,88.67921447753906
2023-05-18,89.91020965576172
2023-05-19,89.03228759765625
2023-05-22,88.55516815185547
2023-05-23,87.82991790771484
2023-05-24,86.7325210571289
2023-05-25,85.04348754882812
2023-05-26,85.83552551269531
2023-05-30,86.23632049560547
2023-05-31,84.15603637695312
2023-06-01,85.21525573730469
2023-06-02,87.1428451538086
2023-06-05,86.88520812988281
2023-06-06,88.56470489501953
2023-06-07,90.46367645263672
2023-06-08,90.80976104736328
2023-06-09,90.83859252929688
2023-06-12,91.6173095703125
2023-06-13,91.68460083007812
2023-06-14,90.96358489990234
2023-06-15,91.90570831298828
2023-06-16,91.47309875488281
2023-06-20,90.03105926513672
2023-06-21,90.84822082519531
2023-06-22,91.47309875488281
2023-06-23,89.57923126220703
2023-06-26,90.59825897216797
2023-06-27,93.01126861572266
2023-06-28,92.75170135498047
2023-06-29,90.49250793457031
2023-06-30,91.47309875488281
2023-07-03,91.86725616455078
2023-07-05,90.37714385986328
2023-07-06,88.58902740478516
2023-07-07,89.39656829833984
2023-07-10,89.53115844726562
2023-07-11,92.54019927978516
2023-07-12,91.51155090332031
2023-07-13,92.67479705810547
2023-07-14,92.56903839111328
2023-07-17,94.43407440185547
2023-07-18,94.13605499267578
2023-07-19,84.38790130615234
2023-07-20,84.7628173828125
2023-07-21,80.57130432128906
2023-07-24,79.87911987304688
2023-07-25,79.40807342529297
2023-07-26,79.70609283447266
2023-07-27,79.15811920166016
2023-07-28,79.3600082397461
2023-07-31,81.35001373291016
2023-08-01,79.64840698242188
2023-08-02,79.4753646850586
2023-08-03,78.75435638427734
2023-08-04,78.44670867919922
2023-08-07,78.36019134521484
2023-08-08,77.26424407958984
2023-08-09,77.21617126464844
2023-08-10,76.7354965209961
2023-08-11,76.822021484375
2023-08-14,76.86046600341797
2023-08-15,76.96622467041016
2023-08-16,76.44709014892578
2023-08-17,75.6010971069336
2023-08-18,76.822021484375
2023-08-21,76.26444244384766
2023-08-22,76.08177185058594
2023-08-23,76.99506378173828
2023-08-24,76.23558807373047
2023-08-25,76.77395629882812
2023-08-28,77.33154296875
2023-08-29,77.59111022949219
2023-08-30,77.76414489746094
2023-08-31,77.8795166015625
2023-09-01,77.11042785644531
2023-09-05,76.59129333496094
2023-09-06,77.07197570800781
2023-09-07,76.49516296386719
2023-09-08,75.85104370117188
2023-09-11,76.36056518554688
2023-09-12,76.01448059082031
2023-09-13,74.76471710205078
2023-09-14,75.36075592041016
2023-09-15,74.41863250732422
2023-09-18,74.44747161865234
2023-09-19,73.80335235595703
2023-09-20,72.61971282958984
2023-09-21,72.4644775390625
2023-09-22,71.54278564453125
2023-09-25,72.18311309814453
2023-09-26,71.27112579345703
2023-09-27,71.20321655273438
2023-09-28,71.84355926513672
2023-09-29,72.2607421875
2023-10-02,71.17411041259766
2023-10-03,70.31062316894531
2023-10-04,71.11590576171875
2023-10-05,70.73751831054688
2023-10-06,72.03759765625
2023-10-09,72.66822814941406
2023-10-10,73.03689575195312
2023-10-11,72.6100082397461
2023-10-12,73.3182601928711
2023-10-13,72.32865142822266
2023-10-16,73.75485229492188
2023-10-17,74.25934600830078
2023-10-18,73.08541107177734
2023-10-19,72.00848388671875
2023-10-20,71.73683166503906
2023-10-23,73.32796478271484
2023-10-24,72.27043151855469
2023-10-25,72.17341613769531
2023-10-26,72.06669616699219
2023-10-27,71.78533935546875
2023-10-30,72.2995376586914
2023-10-31,72.67792510986328
2023-11-01,72.2607421875
2023-11-02,74.31755828857422
2023-11-03,75.3362808227539
2023-11-06,74.76384735107422
2023-11-07,74.37577056884766
2023-11-08,73.415283203125
2023-11-09,72.74584197998047
2023-11-10,73.48319244384766
2023-11-13,73.45408630371094
2023-11-14,75.89900207519531
2023-11-15,75.84078979492188
2023-11-16,74.67654418945312
2023-11-17,76.70426177978516
2023-11-20,76.81098937988281
2023-11-21,76.32588195800781
2023-11-22,76.99532318115234
2023-11-24,77.70357513427734
2023-11-27,76.840087890625
2023-11-28,76.78187561035156
2023-11-29,77.41251373291016
2023-11-30,78.22749328613281
2023-12-01,79.37232971191406
2023-12-04,79.93504333496094
2023-12-05,78.97454071044922
2023-12-06,79.50814819335938
2023-12-07,79.6536865234375
2023-12-08,79.49845886230469
2023-12-11,81.54558563232422
2023-12-12,81.45825958251953
2023-12-13,81.42916107177734
2023-12-14,83.85466766357422
2023-12-15,84.21363830566406
2023-12-18,83.7479476928711
2023-12-19,84.09721374511719
2023-12-20,83.17552185058594
2023-12-21,84.54499053955078
2023-12-22,84.20262145996094
2023-12-26,84.80909729003906
2023-12-27,84.75040435791016
2023-12-28,84.83845520019531
2023-12-29,84.62324523925781
2024-01-02,85.34711456298828
2024-01-03,83.13639831542969
2024-01-04,83.23421478271484
2024-01-05,84.0069808959961
2024-01-08,86.29595184326172
2024-01-09,86.46224212646484
2024-01-10,86.30573272705078
2024-01-11,87.20567321777344
2024-01-12,86.82417297363281
2024-01-16,86.51115417480469
2024-01-17,85.7383804321289
2024-01-18,86.02205657958984
2024-01-19,85.9633560180664
2024-01-22,86.84374237060547
2024-01-23,87.53824615478516
2024-01-24,87.20567321777344
2024-01-25,88.99575805664062
2024-01-26,88.90771484375
2024-01-29,89.347900390625
2024-01-30,89.38703155517578
2024-01-31,88.4088363647461
2024-02-01,87.85126495361328
2024-02-02,87.99800109863281
2024-02-05,86.8633041381836
2024-02-06,87.0589370727539
2024-02-07,84.43738555908203
2024-02-08,84.7406234741211
2024-02-09,82.7451171875
2024-02-12,84.5645523071289
2024-02-13,83.28312683105469
2024-02-14,83.9189453125
2024-02-15,85.13190460205078
2024-02-16,85.60143280029297
2024-02-20,86.43289947509766
2024-02-21,86.6872329711914
2024-02-22,86.38398742675781
2024-02-23,86.66766357421875
2024-02-26,87.14697265625
2024-02-27,87.2154541015625
2024-02-28,86.1785659790039
2024-02-29,86.46224212646484
2024-03-01,86.51115417480469
2024-03-04,87.25457763671875
2024-03-05,87.11763000488281
2024-03-06,88.6240463256836
2024-03-07,90.71736907958984
2024-03-08,90.37239837646484
2024-03-11,93.05331420898438
2024-03-12,93.48699188232422
2024-03-13,94.29520416259766
2024-03-14,91.29888916015625
2024-03-15,90.93421173095703
2024-03-18,91.41716766357422
2024-03-19,92.008544921875
2024-03-20,92.90547180175781
2024-03-21,92.95474243164062
2024-03-22,92.61963653564453
2024-03-25,92.02825927734375
2024-03-26,91.44673156738281
2024-03-27,93.79254150390625
2024-03-28,95.36954498291016
2024-04-01,95.19213104248047
2024-04-02,93.94037628173828
2024-04-03,93.44756317138672
2024-04-04,91.80156707763672
2024-04-05,91.2890396118164
2024-04-08,91.742431640625
2024-04-09,92.5900650024414
2024-04-10,90.44139099121094
2024-04-11,91.2496109008789
2024-04-12,89.28820037841797
2024-04-15,89.24878692626953
2024-04-16,89.65289306640625
2024-04-17,91.12147521972656
2024-04-18,90.18513488769531
2024-04-19,91.2890396118164
2024-04-22,92.4225082397461
2024-04-23,92.86604309082031
2024-04-24,94.60075378417969
2024-04-25,95.32025909423828
2024-04-26,94.51204681396484
2024-04-29,94.51204681396484
2024-04-30,91.50586700439453
2024-05-01,92.30423736572266
2024-05-02,91.29888916015625
2024-05-03,91.41716766357422
2024-05-06,91.85084533691406
2024-05-07,93.33914184570312
2024-05-08,93.70382690429688
2024-05-09,94.31492614746094
2024-05-10,94.44305419921875
2024-05-13,94.91615295410156
2024-05-14,95.19213104248047
2024-05-15,96.2566146850586
2024-05-16,95.26112365722656
2024-05-17,94.74858856201172
2024-05-20,94.82744598388672
2024-05-21,93.60527038574219
2024-05-22,93.89109802246094
2024-05-23,92.86604309082031
2024-05-24,93.74325561523438
2024-05-28,91.87055969238281
2024-05-29,89.81059265136719
2024-05-30,89.41634368896484
2024-05-31,91.62415313720703
2024-06-03,89.06150817871094
2024-06-04,89.9091567993164
2024-06-05,89.99786376953125
2024-06-06,89.65289306640625
2024-06-07,89.78102111816406
2024-06-10,89.35391998291016
2024-06-11,89.04600524902344
2024-06-12,88.5692367553711
2024-06-13,88.78775787353516
2024-06-14,87.81436157226562
2024-06-17,89.47311401367188
2024-06-18,90.54583740234375
2024-06-20,89.14533233642578
2024-06-21,89.86048126220703
2024-06-24,90.11873626708984
2024-06-25,89.19499969482422
2024-06-26,88.09247589111328
2024-06-27,88.39044952392578
2024-06-28,89.09566497802734
2024-07-01,87.09921264648438
2024-07-02,88.47985076904297
2024-07-03,88.62883758544922
2024-07-05,88.30106353759766
2024-07-08,89.00627899169922
2024-07-09,89.90021514892578
2024-07-10,90.54583740234375
2024-07-11,91.64835357666016
2024-07-12,92.67141723632812
2024-07-15,93.1183853149414
2024-07-16,94.70760345458984
2024-07-17,90.90340423583984
2024-07-18,91.46956634521484
2024-07-19,90.38690948486328
2024-07-22,91.1318588256836
2024-07-23,91.64835357666016
2024-07-24,90.13859558105469
2024-07-25,92.72107696533203
2024-07-26,94.78706359863281
2024-07-29,94.83673095703125
2024-07-30,97.26029205322266
2024-07-31,97.37948608398438
2024-08-01,94.21097564697266
2024-08-02,91.38017272949219
2024-08-05,89.28439331054688
2024-08-06,90.75442504882812
2024-08-07,90.01940155029297
2024-08-08,92.9395980834961
2024-08-09,92.6912841796875
2024-08-12,93.44615936279297
2024-08-13,93.77394104003906
2024-08-14,93.81366729736328
2024-08-15,95.55187225341797
2024-08-16,95.9293212890625
2024-08-19,96.25709533691406
2024-08-20,95.62140655517578
2024-08-21,96.63453674316406
2024-08-22,96.6543960571289
2024-08-23,97.7966537475586
2024-08-26,98.19395446777344
2024-08-27,98.44227600097656
2024-08-28,98.08470153808594
2024-08-29,97.96550750732422
2024-08-30,99.75337982177734
2024-09-03,98.6607894897461
2024-09-04,98.08470153808594
2024-09-05,99.23688507080078
2024-09-06,98.07476043701172
2024-09-09,98.23368835449219
2024-09-10,98.85944366455078
2024-09-11,97.62779998779297
2024-09-12,97.88604736328125
2024-09-13,99.29647827148438
2024-09-16,100.40892791748047
2024-09-17,101.04462432861328
2024-09-18,101.91869354248047
2024-09-19,103.20000457763672
2024-09-20,102.30000305175781
2024-09-23,102.30999755859375
2024-09-24,101.7300033569336
2024-09-25,100.6500015258789
2024-09-26,102.98999786376953
2024-09-27,102.66999816894531
2024-09-30,103.38999938964844
2024-10-01,102.69000244140625
2024-10-02,102.04000091552734
2024-10-03,101.0199966430664
2024-10-04,101.55000305175781
2024-10-07,100.86000061035156
2024-10-08,101.4800033569336
2024-10-09,102.77999877929688
2024-10-10,101.72000122070312
2024-10-11,102.86000061035156
2024-10-14,103.26000213623047
2024-10-15,104.0199966430664
2024-10-16,105.48999786376953
2024-10-17,105.22000122070312
2024-10-18,104.4800033569336
2024-10-21,103.61000061035156
2024-10-22,101.02999877929688
2024-10-23,100.72000122070312
2024-10-24,100.45999908447266
2024-10-25,100.5199966430664
2024-10-28,102.5
2024-10-29,101.69999694824219
2024-10-30,102.33999633789062
2024-10-31,101.0
2024-11-01,101.08000183105469
2024-11-04,101.94000244140625
2024-11-05,103.18000030517578
2024-11-06,105.05999755859375
2024-11-07,104.76000213623047
2024-11-08,104.45999908447266
2024-11-11,104.4000015258789
2024-11-12,103.83000183105469
2024-11-13,103.33999633789062
2024-11-14,105.04000091552734
2024-11-15,96.86000061035156
2024-11-18,98.33000183105469
2024-11-19,98.04000091552734
2024-11-20,99.08000183105469
2024-11-21,101.94000244140625
2024-11-22,102.37999725341797
2024-11-25,104.5999984741211
2024-11-26,104.62999725341797
2024-11-27,104.3499984741211
2024-11-29,104.81999969482422
2024-12-02,105.01000213623047
2024-12-03,103.80000305175781
2024-12-04,103.2699966430664
2024-12-05,103.13999938964844
2024-12-06,103.41999816894531
2024-12-09,92.81999969482422
2024-12-10,92.45999908447266
2024-12-11,92.0999984741211
2024-12-12,90.16000366210938
2024-12-13,90.31999969482422
2024-12-16,90.88999938964844
2024-12-17,88.97000122070312
