,GILD
2021-06-04,57.85872268676758
2021-06-07,57.850154876708984
2021-06-08,57.92738342285156
2021-06-09,58.90556335449219
2021-06-10,59.454715728759766
2021-06-11,59.008522033691406
2021-06-14,59.086551666259766
2021-06-15,59.03452682495117
2021-06-16,58.3756103515625
2021-06-17,58.28023147583008
2021-06-18,57.75136184692383
2021-06-21,58.3929443359375
2021-06-22,58.132850646972656
2021-06-23,57.786041259765625
2021-06-24,58.24555969238281
2021-06-25,58.852455139160156
2021-06-28,58.69639205932617
2021-06-29,58.895809173583984
2021-06-30,59.702125549316406
2021-07-01,59.93621826171875
2021-07-02,60.0836181640625
2021-07-06,59.31196975708008
2021-07-07,59.26862716674805
2021-07-08,58.68772888183594
2021-07-09,59.147254943847656
2021-07-12,59.01719284057617
2021-07-13,58.96517562866211
2021-07-14,58.895809173583984
2021-07-15,59.21660232543945
2021-07-16,59.502716064453125
2021-07-19,59.155906677246094
2021-07-20,59.96223449707031
2021-07-21,59.31196975708008
2021-07-22,59.52005386352539
2021-07-23,59.84084701538086
2021-07-26,59.60676574707031
2021-07-27,59.76280975341797
2021-07-28,60.74252700805664
2021-07-29,60.54312515258789
2021-07-30,59.20793151855469
2021-08-02,59.25995635986328
2021-08-03,60.54312515258789
2021-08-04,60.03158187866211
2021-08-05,60.0836181640625
2021-08-06,59.63276672363281
2021-08-09,59.35530471801758
2021-08-10,60.03158187866211
2021-08-11,60.551795959472656
2021-08-12,61.45347213745117
2021-08-13,61.69624710083008
2021-08-16,62.1731071472168
2021-08-17,63.31755065917969
2021-08-18,62.38984680175781
2021-08-19,62.138431549072266
2021-08-20,62.80602264404297
2021-08-23,62.901390075683594
2021-08-24,62.64127731323242
2021-08-25,61.913002014160156
2021-08-26,61.930328369140625
2021-08-27,61.800296783447266
2021-08-30,62.433223724365234
2021-08-31,63.10079574584961
2021-09-01,62.31181716918945
2021-09-02,62.71931457519531
2021-09-03,62.38984680175781
2021-09-07,61.722259521484375
2021-09-08,62.32048416137695
2021-09-09,61.21937561035156
2021-09-10,61.54883575439453
2021-09-13,61.68757629394531
2021-09-14,61.69632339477539
2021-09-15,62.843563079833984
2021-09-16,62.46697998046875
2021-09-17,62.712188720703125
2021-09-20,62.142967224121094
2021-09-21,62.81728744506836
2021-09-22,62.51076889038086
2021-09-23,62.78226089477539
2021-09-24,62.34438705444336
2021-09-27,61.66129684448242
2021-09-28,61.275970458984375
2021-09-29,62.125457763671875
2021-09-30,61.17088317871094
2021-10-01,60.041168212890625
2021-10-04,59.1654167175293
2021-10-05,59.025299072265625
2021-10-06,59.095375061035156
2021-10-07,59.6733512878418
2021-10-08,59.594547271728516
2021-10-11,59.62081527709961
2021-10-12,58.999027252197266
2021-10-13,59.22673034667969
2021-10-14,59.68211364746094
2021-10-15,59.22673034667969
2021-10-18,57.71168518066406
2021-10-19,58.587432861328125
2021-10-20,58.552406311035156
2021-10-21,58.66624450683594
2021-10-22,58.88518524169922
2021-10-25,59.261756896972656
2021-10-26,59.314308166503906
2021-10-27,58.47357940673828
2021-10-28,58.97275161743164
2021-10-29,56.81842041015625
2021-11-01,57.48399353027344
2021-11-02,57.71168518066406
2021-11-03,59.03406524658203
2021-11-04,58.21086502075195
2021-11-05,58.079490661621094
2021-11-08,57.77298355102539
2021-11-09,57.93061065673828
2021-11-10,58.95524597167969
2021-11-11,59.051578521728516
2021-11-12,59.095375061035156
2021-11-15,58.85014724731445
2021-11-16,58.57867431640625
2021-11-17,59.07783889770508
2021-11-18,59.36684036254883
2021-11-19,60.1550178527832
2021-11-22,61.275970458984375
2021-11-23,61.853973388671875
2021-11-24,61.363548278808594
2021-11-26,61.5386962890625
2021-11-29,61.87147521972656
2021-11-30,60.36518859863281
2021-12-01,60.36518859863281
2021-12-02,61.01325988769531
2021-12-03,60.91691970825195
2021-12-06,60.86436462402344
2021-12-07,60.99573516845703
2021-12-08,61.04827880859375
2021-12-09,61.564964294433594
2021-12-10,61.52117919921875
2021-12-13,61.8364372253418
2021-12-14,62.38492965698242
2021-12-15,62.99533462524414
2021-12-16,63.96842956542969
2021-12-17,63.879981994628906
2021-12-20,64.10997772216797
2021-12-21,63.552650451660156
2021-12-22,64.0746078491211
2021-12-23,64.11882019042969
2021-12-27,64.46382904052734
2021-12-28,64.55230712890625
2021-12-29,65.14500427246094
2021-12-30,64.89730834960938
2021-12-31,64.23383331298828
2022-01-03,64.20729064941406
2022-01-04,63.879981994628906
2022-01-05,63.85343551635742
2022-01-06,63.33149719238281
2022-01-07,63.03955841064453
2022-01-10,63.77381896972656
2022-01-11,64.0215072631836
2022-01-12,63.91535949707031
2022-01-13,63.588043212890625
2022-01-14,63.490718841552734
2022-01-18,62.3053092956543
2022-01-19,61.10219955444336
2022-01-20,59.987545013427734
2022-01-21,60.606807708740234
2022-01-24,60.65986633300781
2022-01-25,60.898712158203125
2022-01-26,59.57176208496094
2022-01-27,59.50983810424805
2022-01-28,60.916419982910156
2022-01-31,60.757198333740234
2022-02-01,60.57141876220703
2022-02-02,58.22711181640625
2022-02-03,57.84671401977539
2022-02-04,56.528602600097656
2022-02-07,56.404754638671875
2022-02-08,56.35166549682617
2022-02-09,56.06858825683594
2022-02-10,54.662010192871094
2022-02-11,54.909706115722656
2022-02-14,54.06045150756836
2022-02-15,54.25507354736328
2022-02-16,54.759315490722656
2022-02-17,54.21968078613281
2022-02-18,54.00736999511719
2022-02-22,53.9454460144043
2022-02-23,54.272762298583984
2022-02-24,53.618125915527344
2022-02-25,54.069297790527344
2022-02-28,53.432350158691406
2022-03-01,53.308502197265625
2022-03-02,54.17545700073242
2022-03-03,54.59123229980469
2022-03-04,54.72393035888672
2022-03-07,53.308502197265625
2022-03-08,52.67156982421875
2022-03-09,52.19385528564453
2022-03-10,51.238433837890625
2022-03-11,51.30921936035156
2022-03-14,52.09762191772461
2022-03-15,52.24992370605469
2022-03-16,51.93635940551758
2022-03-17,53.0383415222168
2022-03-18,53.23543930053711
2022-03-21,53.45045852661133
2022-03-22,53.737152099609375
2022-03-23,52.72476577758789
2022-03-24,52.984580993652344
2022-03-25,52.77852249145508
2022-03-28,53.020416259765625
2022-03-29,54.22990417480469
2022-03-30,53.45045852661133
2022-03-31,53.2623176574707
2022-04-01,53.45941925048828
2022-04-04,54.35533142089844
2022-04-05,53.53108596801758
2022-04-06,54.489723205566406
2022-04-07,54.642032623291016
2022-04-08,55.8156852722168
2022-04-11,55.4483528137207
2022-04-12,55.21541976928711
2022-04-13,55.60066223144531
2022-04-14,55.385643005371094
2022-04-18,55.17061996459961
2022-04-19,56.24571990966797
2022-04-20,56.98037338256836
2022-04-21,57.11476135253906
2022-04-22,55.77088165283203
2022-04-25,56.12925338745117
2022-04-26,55.34084701538086
2022-04-27,55.17958450317383
2022-04-28,55.1526985168457
2022-04-29,53.16377258300781
2022-05-02,54.03281021118164
2022-05-03,54.050724029541016
2022-05-04,55.61857986450195
2022-05-05,54.96455764770508
2022-05-06,54.812255859375
2022-05-09,55.26021194458008
2022-05-10,55.34980773925781
2022-05-11,54.25678634643555
2022-05-12,55.97694778442383
2022-05-13,55.878395080566406
2022-05-16,55.761932373046875
2022-05-17,56.604087829589844
2022-05-18,56.639930725097656
2022-05-19,56.68472671508789
2022-05-20,57.19538879394531
2022-05-23,57.03413391113281
2022-05-24,57.65230941772461
2022-05-25,58.243621826171875
2022-05-26,57.759830474853516
2022-05-27,58.05547332763672
2022-05-31,58.10027313232422
2022-06-01,58.028594970703125
2022-06-02,56.85494613647461
2022-06-03,56.84598922729492
2022-06-06,55.57378005981445
2022-06-07,56.030704498291016
2022-06-08,55.887359619140625
2022-06-09,54.812255859375
2022-06-10,54.418052673339844
2022-06-13,52.99353790283203
2022-06-14,52.422054290771484
2022-06-15,52.96632766723633
2022-06-16,52.35856628417969
2022-06-17,53.093318939208984
2022-06-21,54.889408111572266
2022-06-22,55.7965202331543
2022-06-23,56.76713943481445
2022-06-24,57.22068786621094
2022-06-27,56.9939079284668
2022-06-28,56.43149185180664
2022-06-29,56.67641830444336
2022-06-30,56.06865692138672
2022-07-01,56.567562103271484
2022-07-05,56.5494270324707
2022-07-06,56.9031982421875
2022-07-07,56.89413070678711
2022-07-08,57.00298309326172
2022-07-11,56.83970642089844
2022-07-12,56.5494270324707
2022-07-13,56.65827560424805
2022-07-14,56.06865692138672
2022-07-15,56.7852783203125
2022-07-18,55.243186950683594
2022-07-19,56.349857330322266
2022-07-20,55.832801818847656
2022-07-21,55.34296417236328
2022-07-22,55.1524658203125
2022-07-25,55.10711669921875
2022-07-26,54.98918533325195
2022-07-27,55.243186950683594
2022-07-28,54.78962326049805
2022-07-29,54.19999694824219
2022-08-01,54.06393051147461
2022-08-02,54.0095100402832
2022-08-03,56.48591995239258
2022-08-04,56.15937042236328
2022-08-05,55.415531158447266
2022-08-08,55.87815475463867
2022-08-09,56.240997314453125
2022-08-10,57.275115966796875
2022-08-11,56.64921188354492
2022-08-12,57.11183166503906
2022-08-15,60.059959411621094
2022-08-16,60.16880416870117
2022-08-17,59.88759231567383
2022-08-18,59.1256217956543
2022-08-19,59.27075958251953
2022-08-22,58.38179016113281
2022-08-23,57.76495361328125
2022-08-24,57.71052932739258
2022-08-25,57.68330764770508
2022-08-26,56.576637268066406
2022-08-29,56.64921188354492
2022-08-30,56.69456100463867
2022-08-31,57.574462890625
2022-09-01,58.916988372802734
2022-09-02,57.89195251464844
2022-09-06,57.501895904541016
2022-09-07,58.7718505859375
2022-09-08,59.05305862426758
2022-09-09,59.21633529663086
2022-09-12,61.6927604675293
2022-09-13,59.05305862426758
2022-09-14,59.79615020751953
2022-09-15,59.63102340698242
2022-09-16,60.181453704833984
2022-09-19,60.3832893371582
2022-09-20,59.2457160949707
2022-09-21,58.25491714477539
2022-09-22,58.502620697021484
2022-09-23,57.667789459228516
2022-09-26,57.19073486328125
2022-09-27,57.45677947998047
2022-09-28,58.6494026184082
2022-09-29,57.860435485839844
2022-09-30,56.594425201416016
2022-10-03,57.172386169433594
2022-10-04,59.915409088134766
2022-10-05,60.04384994506836
2022-10-06,59.58514404296875
2022-10-07,58.97966766357422
2022-10-10,59.135623931884766
2022-10-11,60.24568176269531
2022-10-12,59.98880386352539
2022-10-13,60.970420837402344
2022-10-14,60.704376220703125
2022-10-17,60.89702224731445
2022-10-18,61.34657287597656
2022-10-19,60.72272872924805
2022-10-20,60.69520950317383
2022-10-21,62.19056701660156
2022-10-24,63.300621032714844
2022-10-25,63.8510627746582
2022-10-26,64.97029113769531
2022-10-27,64.40150451660156
2022-10-28,72.72232055664062
2022-10-31,71.9792251586914
2022-11-01,72.78654479980469
2022-11-02,71.44713592529297
2022-11-03,72.8966293334961
2022-11-04,73.70394134521484
2022-11-07,74.73141479492188
2022-11-08,75.43783569335938
2022-11-09,75.5203857421875
2022-11-10,75.77728271484375
2022-11-11,75.06169128417969
2022-11-14,76.00660705566406
2022-11-15,76.14422607421875
2022-11-16,76.03413391113281
2022-11-17,76.71302032470703
2022-11-18,76.71302032470703
2022-11-21,77.38272857666016
2022-11-22,78.19002532958984
2022-11-23,78.36433410644531
2022-11-25,79.13494873046875
2022-11-28,78.17168426513672
2022-11-29,78.67625427246094
2022-11-30,80.57527160644531
2022-12-01,80.63949584960938
2022-12-02,81.67613983154297
2022-12-05,80.71288299560547
2022-12-06,80.69453430175781
2022-12-07,80.53857421875
2022-12-08,82.07980346679688
2022-12-09,80.7037124633789
2022-12-12,81.22662353515625
2022-12-13,81.41926574707031
2022-12-14,81.77078247070312
2022-12-15,80.0872573852539
2022-12-16,80.25376892089844
2022-12-19,79.93925476074219
2022-12-20,78.41299438476562
2022-12-21,78.8755111694336
2022-12-22,78.88475036621094
2022-12-23,78.39450073242188
2022-12-27,78.635009765625
2022-12-28,78.2280044555664
2022-12-29,78.86624908447266
2022-12-30,79.41200256347656
2023-01-03,78.98650360107422
2023-01-04,79.0882568359375
2023-01-05,79.41200256347656
2023-01-06,81.47478485107422
2023-01-09,78.71825408935547
2023-01-10,80.60527038574219
2023-01-11,80.65152740478516
2023-01-12,79.29176330566406
2023-01-13,79.80050659179688
2023-01-17,79.00502014160156
2023-01-18,77.46023559570312
2023-01-19,77.34925079345703
2023-01-20,76.78498840332031
2023-01-23,76.98847961425781
2023-01-24,77.71923828125
2023-01-25,77.76549530029297
2023-01-26,77.34925079345703
2023-01-27,77.45098876953125
2023-01-30,77.09949493408203
2023-01-31,77.64524841308594
2023-02-01,77.70074462890625
2023-02-02,75.28646087646484
2023-02-03,78.16324615478516
2023-02-06,79.88377380371094
2023-02-07,79.59700775146484
2023-02-08,79.24551391601562
2023-02-09,79.11599731445312
2023-02-10,80.1982650756836
2023-02-13,80.92901611328125
2023-02-14,79.2547607421875
2023-02-15,78.67201232910156
2023-02-16,77.136474609375
2023-02-17,78.40375518798828
2023-02-21,78.2927474975586
2023-02-22,77.23823547363281
2023-02-23,76.35022735595703
2023-02-24,74.61122131347656
2023-02-27,74.82396697998047
2023-02-28,74.490966796875
2023-03-01,73.6214599609375
2023-03-02,73.64920806884766
2023-03-03,74.99047088623047
2023-03-06,75.0274658203125
2023-03-07,74.25970458984375
2023-03-08,74.18570709228516
2023-03-09,73.02944946289062
2023-03-10,73.53819274902344
2023-03-13,73.54745483398438
2023-03-14,74.4906005859375
2023-03-15,74.37854766845703
2023-03-16,74.56531524658203
2023-03-17,72.19342041015625
2023-03-20,74.20111846923828
2023-03-21,73.90230560302734
2023-03-22,72.66032409667969
2023-03-23,73.5474624633789
2023-03-24,74.70539093017578
2023-03-27,74.31318664550781
2023-03-28,75.6111831665039
2023-03-29,75.91002655029297
2023-03-30,76.05941772460938
2023-03-31,77.47882843017578
2023-04-03,77.73095703125
2023-04-04,76.6850814819336
2023-04-05,78.11381530761719
2023-04-06,77.85234832763672
2023-04-10,77.13331604003906
2023-04-11,77.07728576660156
2023-04-12,76.72244262695312
2023-04-13,77.75897979736328
2023-04-14,77.50684356689453
2023-04-17,78.09514617919922
2023-04-18,78.23522186279297
2023-04-19,78.54338073730469
2023-04-20,79.08499145507812
2023-04-21,80.8405532836914
2023-04-24,80.96196746826172
2023-04-25,79.92543029785156
2023-04-26,78.19786834716797
2023-04-27,78.02043914794922
2023-04-28,76.76913452148438
2023-05-01,76.03141021728516
2023-05-02,75.11626434326172
2023-05-03,74.1917953491211
2023-05-04,73.32333374023438
2023-05-05,74.47193145751953
2023-05-08,73.3886947631836
2023-05-09,73.58480834960938
2023-05-10,72.94047546386719
2023-05-11,73.49141693115234
2023-05-12,72.99649810791016
2023-05-15,73.1926040649414
2023-05-16,73.1365737915039
2023-05-17,73.5941390991211
2023-05-18,73.03385925292969
2023-05-19,73.6314926147461
2023-05-22,73.41673278808594
2023-05-23,73.37936401367188
2023-05-24,73.8182601928711
2023-05-25,72.51091766357422
2023-05-26,71.98797607421875
2023-05-30,71.27828216552734
2023-05-31,71.84790802001953
2023-06-01,71.16622161865234
2023-06-02,72.73503112792969
2023-06-05,72.57628631591797
2023-06-06,71.1568832397461
2023-06-07,71.04483032226562
2023-06-08,73.2112808227539
2023-06-09,72.9498062133789
2023-06-12,72.70702362060547
2023-06-13,73.25796508789062
2023-06-14,73.4936752319336
2023-06-15,74.483642578125
2023-06-16,74.35165405273438
2023-06-20,73.26740264892578
2023-06-21,73.17312622070312
2023-06-22,73.64453887939453
2023-06-23,73.04112243652344
2023-06-26,72.18315124511719
2023-06-27,71.66458892822266
2023-06-28,71.82486724853516
2023-06-29,71.66458892822266
2023-06-30,72.66398620605469
2023-07-03,72.33399200439453
2023-07-05,72.82426452636719
2023-07-06,71.88143157958984
2023-07-07,70.16548156738281
2023-07-10,71.36287689208984
2023-07-11,71.76830291748047
2023-07-12,72.01343536376953
2023-07-13,72.32456970214844
2023-07-14,72.77713775634766
2023-07-17,73.05055236816406
2023-07-18,73.74824523925781
2023-07-19,74.44593048095703
2023-07-20,75.36991119384766
2023-07-21,76.02989196777344
2023-07-24,73.22024536132812
2023-07-25,72.81484985351562
2023-07-26,72.77713775634766
2023-07-27,72.13600158691406
2023-07-28,72.46598815917969
2023-07-31,71.78715515136719
2023-08-01,71.35345458984375
2023-08-02,71.35345458984375
2023-08-03,71.21202087402344
2023-08-04,74.18193817138672
2023-08-07,76.05817413330078
2023-08-08,75.50192260742188
2023-08-09,75.58676147460938
2023-08-10,75.42648315429688
2023-08-11,75.42648315429688
2023-08-14,75.2850570678711
2023-08-15,75.08706665039062
2023-08-16,73.54082489013672
2023-08-17,72.12657928466797
2023-08-18,71.5420150756836
2023-08-21,71.59859466552734
2023-08-22,71.98515319824219
2023-08-23,72.63571166992188
2023-08-24,71.96629333496094
2023-08-25,72.46598815917969
2023-08-28,72.63571166992188
2023-08-29,73.73881530761719
2023-08-30,73.22024536132812
2023-08-31,72.10772705078125
2023-09-01,72.26800537109375
2023-09-05,70.86318969726562
2023-09-06,69.99578857421875
2023-09-07,69.71292877197266
2023-09-08,71.6551513671875
2023-09-11,72.63571166992188
2023-09-12,72.40943145751953
2023-09-13,72.89026641845703
2023-09-14,73.65192413330078
2023-09-15,72.04292297363281
2023-09-18,71.99532318115234
2023-09-19,72.13813018798828
2023-09-20,72.18573760986328
2023-09-21,71.66209411621094
2023-09-22,71.41456604003906
2023-09-25,71.24319458007812
2023-09-26,71.90962982177734
2023-09-27,71.9286880493164
2023-09-28,71.80491638183594
2023-09-29,71.34791564941406
2023-10-02,70.54817962646484
2023-10-03,69.75796508789062
2023-10-04,71.15750122070312
2023-10-05,71.11941528320312
2023-10-06,71.15750122070312
2023-10-09,71.46216583251953
2023-10-10,72.32855987548828
2023-10-11,73.27108764648438
2023-10-12,73.0806884765625
2023-10-13,73.92801666259766
2023-10-16,75.40372467041016
2023-10-17,76.62237548828125
2023-10-18,75.85118865966797
2023-10-19,74.6801528930664
2023-10-20,74.07083129882812
2023-10-23,73.84233093261719
2023-10-24,74.404052734375
2023-10-25,74.6325454711914
2023-10-26,74.7372817993164
2023-10-27,72.94739532470703
2023-10-30,74.0422592163086
2023-10-31,74.77536010742188
2023-11-01,76.34627532958984
2023-11-02,77.33641815185547
2023-11-03,77.67916107177734
2023-11-06,77.25074005126953
2023-11-07,76.74613952636719
2023-11-08,74.1660385131836
2023-11-09,71.38600158691406
2023-11-10,72.28093719482422
2023-11-13,71.33839416503906
2023-11-14,71.13846588134766
2023-11-15,71.44312286376953
2023-11-16,70.94804382324219
2023-11-17,71.83345794677734
2023-11-20,72.35710144042969
2023-11-21,71.10990142822266
2023-11-22,72.07149505615234
2023-11-24,71.76683044433594
2023-11-27,71.3288803100586
2023-11-28,70.93853759765625
2023-11-29,71.62401580810547
2023-11-30,72.92835235595703
2023-12-01,73.92801666259766
2023-12-04,74.58494567871094
2023-12-05,75.23235321044922
2023-12-06,75.55606079101562
2023-12-07,74.30884552001953
2023-12-08,75.23235321044922
2023-12-11,76.25106811523438
2023-12-12,76.9460678100586
2023-12-13,79.10725402832031
2023-12-14,78.56925201416016
2023-12-15,77.17617797851562
2023-12-18,76.37876892089844
2023-12-19,76.36915588378906
2023-12-20,75.50447845458984
2023-12-21,75.83114624023438
2023-12-22,76.53247833251953
2023-12-26,76.81109619140625
2023-12-27,77.21460723876953
2023-12-28,77.95438385009766
2023-12-29,77.82948303222656
2024-01-02,79.971923828125
2024-01-03,80.2025146484375
2024-01-04,81.16325378417969
2024-01-05,80.0391845703125
2024-01-08,80.6924819946289
2024-01-09,82.68121337890625
2024-01-10,81.18246459960938
2024-01-11,82.03752136230469
2024-01-12,82.98865509033203
2024-01-16,82.61396026611328
2024-01-17,83.08473205566406
2024-01-18,83.00786590576172
2024-01-19,83.86293029785156
2024-01-22,75.35077667236328
2024-01-23,76.35955047607422
2024-01-24,76.40758514404297
2024-01-25,77.08011627197266
2024-01-26,76.39797973632812
2024-01-29,75.96564483642578
2024-01-30,75.5333251953125
2024-01-31,75.18745422363281
2024-02-01,75.09137725830078
2024-02-02,73.93848419189453
2024-02-05,73.69830322265625
2024-02-06,74.66865539550781
2024-02-07,71.49819946289062
2024-02-08,70.90254974365234
2024-02-09,70.77765655517578
2024-02-12,71.52703094482422
2024-02-13,70.64314270019531
2024-02-14,70.1723861694336
2024-02-15,70.48944091796875
2024-02-16,68.76971435546875
2024-02-20,69.2116470336914
2024-02-21,70.32610321044922
2024-02-22,69.92259979248047
2024-02-23,70.6623764038086
2024-02-26,70.08592224121094
2024-02-27,70.1531753540039
2024-02-28,69.84573364257812
2024-02-29,69.26929473876953
2024-03-01,69.4710464477539
2024-03-04,69.41340637207031
2024-03-05,70.12434387207031
2024-03-06,69.77848815917969
2024-03-07,70.76805114746094
2024-03-08,72.17072296142578
2024-03-11,72.36286926269531
2024-03-12,72.1323013305664
2024-03-13,72.95854187011719
2024-03-14,72.02677917480469
2024-03-15,71.52207946777344
2024-03-18,71.10472106933594
2024-03-19,71.25032043457031
2024-03-20,71.80354309082031
2024-03-21,70.93972778320312
2024-03-22,70.47384643554688
2024-03-25,70.44473266601562
2024-03-26,70.27973175048828
2024-03-27,70.86209106445312
2024-03-28,71.09501647949219
2024-04-01,70.73590087890625
2024-04-02,69.96914672851562
2024-04-03,68.80445098876953
2024-04-04,67.50387573242188
2024-04-05,67.53299713134766
2024-04-08,67.37769317626953
2024-04-09,67.88240814208984
2024-04-10,66.11595153808594
2024-04-11,66.6303482055664
2024-04-12,66.06741333007812
2024-04-15,65.75682830810547
2024-04-16,65.32977294921875
2024-04-17,64.96094512939453
2024-04-18,64.21360778808594
2024-04-19,64.79595947265625
2024-04-22,64.98036193847656
2024-04-23,65.05801391601562
2024-04-24,65.10653686523438
2024-04-25,63.349788665771484
2024-04-26,63.4953727722168
2024-04-29,64.00007629394531
2024-04-30,63.28184509277344
2024-05-01,63.58272171020508
2024-05-02,63.408023834228516
2024-05-03,62.874202728271484
2024-05-06,63.611846923828125
2024-05-07,63.53419494628906
2024-05-08,63.01008224487305
2024-05-09,62.68008804321289
2024-05-10,64.01949310302734
2024-05-13,65.55300903320312
2024-05-14,65.6597671508789
2024-05-15,65.0385971069336
2024-05-16,65.86359405517578
2024-05-17,65.72770690917969
2024-05-20,65.90241241455078
2024-05-21,65.31035614013672
2024-05-22,65.80535125732422
2024-05-23,64.22330474853516
2024-05-24,63.74773025512695
2024-05-28,62.05891418457031
2024-05-29,61.631858825683594
2024-05-30,62.19479751586914
2024-05-31,62.37920379638672
2024-06-03,61.56391525268555
2024-06-04,62.27244567871094
2024-06-05,62.00067901611328
2024-06-06,61.971561431884766
2024-06-07,62.79655456542969
2024-06-10,63.33037567138672
2024-06-11,62.9809684753418
2024-06-12,62.4471435546875
2024-06-13,61.690093994140625
2024-06-14,63.920326232910156
2024-06-17,63.1441650390625
2024-06-18,62.04378890991211
2024-06-20,67.29024505615234
2024-06-21,69.43205261230469
2024-06-24,69.49100494384766
2024-06-25,68.390625
2024-06-26,68.09587860107422
2024-06-27,67.6242904663086
2024-06-28,67.40814971923828
2024-07-01,67.4376220703125
2024-07-02,67.20182037353516
2024-07-03,65.42352294921875
2024-07-05,65.52177429199219
2024-07-08,66.36671447753906
2024-07-09,66.57303619384766
2024-07-10,67.54569244384766
2024-07-11,68.74432373046875
2024-07-12,68.7344970703125
2024-07-15,69.5696029663086
2024-07-16,70.38506317138672
2024-07-17,72.0159912109375
2024-07-18,72.22230529785156
2024-07-19,71.28894805908203
2024-07-22,71.1415786743164
2024-07-23,69.92330169677734
2024-07-24,72.21247863769531
2024-07-25,75.16976165771484
2024-07-26,75.66100311279297
2024-07-29,76.36839294433594
2024-07-30,76.68277740478516
2024-07-31,74.7276382446289
2024-08-01,75.15010833740234
2024-08-02,75.42520141601562
2024-08-05,73.5191879272461
2024-08-06,72.89039611816406
2024-08-07,72.70372772216797
2024-08-08,74.265869140625
2024-08-09,72.36968231201172
2024-08-12,71.71141052246094
2024-08-13,72.68408203125
2024-08-14,72.84127044677734
2024-08-15,73.03777313232422
2024-08-16,72.48757934570312
2024-08-19,73.14583587646484
2024-08-20,73.44058990478516
2024-08-21,73.81392669677734
2024-08-22,74.57044219970703
2024-08-23,75.3760757446289
2024-08-26,75.61186981201172
2024-08-27,75.65117645263672
2024-08-28,77.18384552001953
2024-08-29,78.05825805664062
2024-08-30,77.61613464355469
2024-09-03,78.30387878417969
2024-09-04,77.74385833740234
2024-09-05,77.39016723632812
2024-09-06,77.3410415649414
2024-09-09,77.78316497802734
2024-09-10,80.0134048461914
2024-09-11,79.52215576171875
2024-09-12,81.70327758789062
2024-09-13,82.11976623535156
2024-09-16,82.46685791015625
2024-09-17,82.35777282714844
2024-09-18,83.19076538085938
2024-09-19,83.20068359375
2024-09-20,83.2403564453125
2024-09-23,83.28993225097656
2024-09-24,83.09159851074219
2024-09-25,81.52477264404297
2024-09-26,82.34785461425781
2024-09-27,82.91310119628906
2024-09-30,83.14118194580078
2024-10-01,83.2403564453125
2024-10-02,84.03368377685547
2024-10-03,83.46842956542969
2024-10-04,83.88492584228516
2024-10-07,83.72626495361328
2024-10-08,84.49976348876953
2024-10-09,85.42201232910156
2024-10-10,83.96426391601562
2024-10-11,84.24192810058594
2024-10-14,84.34110260009766
2024-10-15,85.10468292236328
2024-10-16,86.02693176269531
2024-10-17,86.63184356689453
2024-10-18,85.99717712402344
2024-10-21,85.57076263427734
2024-10-22,87.42517852783203
2024-10-23,86.5029296875
2024-10-24,88.04000854492188
2024-10-25,88.2581787109375
2024-10-28,88.02017974853516
2024-10-29,87.3458480834961
2024-10-30,87.55409240722656
2024-10-31,88.07967376708984
2024-11-01,88.76392364501953
2024-11-04,89.09117126464844
2024-11-05,89.46800994873047
2024-11-06,90.9257583618164
2024-11-07,97.08399200439453
2024-11-08,95.76507568359375
2024-11-11,96.22124481201172
2024-11-12,93.56358337402344
2024-11-13,91.85791778564453
2024-11-14,91.34225463867188
2024-11-15,87.66317749023438
2024-11-18,87.72267150878906
2024-11-19,87.01859283447266
2024-11-20,87.8912582397461
2024-11-21,89.0118408203125
2024-11-22,89.4382553100586
2024-11-25,89.73575592041016
2024-11-26,90.58858489990234
2024-11-27,91.63975524902344
2024-11-29,91.80833435058594
2024-12-02,93.236328125
2024-12-03,91.71908569335938
2024-12-04,90.82658386230469
2024-12-05,92.61157989501953
2024-12-06,91.3620834350586
2024-12-09,89.83491516113281
2024-12-10,91.5703353881836
2024-12-11,91.61000061035156
2024-12-12,91.61000061035156
2024-12-13,91.86000061035156
2024-12-16,92.05000305175781
2024-12-17,92.80000305175781
