,ABBV
2021-06-03,97.85706329345703
2021-06-04,97.98788452148438
2021-06-07,98.55474853515625
2021-06-08,97.9704360961914
2021-06-09,99.41810607910156
2021-06-10,101.37158203125
2021-06-11,100.6564712524414
2021-06-14,100.63902282714844
2021-06-15,101.0140380859375
2021-06-16,100.75240325927734
2021-06-17,100.2030029296875
2021-06-18,98.65067291259766
2021-06-21,100.05473327636719
2021-06-22,100.02857208251953
2021-06-23,99.41810607910156
2021-06-24,100.0634536743164
2021-06-25,98.52857971191406
2021-06-28,98.54601287841797
2021-06-29,97.93555450439453
2021-06-30,98.23206329345703
2021-07-01,99.64485168457031
2021-07-02,100.43846130371094
2021-07-06,100.92682647705078
2021-07-07,101.81634521484375
2021-07-08,101.46751403808594
2021-07-09,101.66809844970703
2021-07-12,102.58379364013672
2021-07-13,102.82798767089844
2021-07-14,103.48933410644531
2021-07-15,103.33060455322266
2021-07-16,103.6127700805664
2021-07-19,101.77861785888672
2021-07-20,102.33416748046875
2021-07-21,103.16307067871094
2021-07-22,103.6480484008789
2021-07-23,104.22124481201172
2021-07-26,103.86852264404297
2021-07-27,104.0184326171875
2021-07-28,104.5386962890625
2021-07-29,104.82086944580078
2021-07-30,102.55461120605469
2021-08-02,101.8050765991211
2021-08-03,102.5105209350586
2021-08-04,101.47880554199219
2021-08-05,101.51408386230469
2021-08-06,100.92326354980469
2021-08-09,100.57936096191406
2021-08-10,101.24952697753906
2021-08-11,100.27954864501953
2021-08-12,101.97261047363281
2021-08-13,102.71334075927734
2021-08-16,104.41524505615234
2021-08-17,105.51750946044922
2021-08-18,103.42760467529297
2021-08-19,103.99197387695312
2021-08-20,104.77677917480469
2021-08-23,105.25296020507812
2021-08-24,105.53514099121094
2021-08-25,106.17005157470703
2021-08-26,106.17005157470703
2021-08-27,105.44695281982422
2021-08-30,106.3199462890625
2021-08-31,106.505126953125
2021-09-01,99.00093078613281
2021-09-02,98.78046417236328
2021-09-03,98.427734375
2021-09-07,96.14385223388672
2021-09-08,97.316650390625
2021-09-09,94.59187316894531
2021-09-10,94.07159423828125
2021-09-13,94.77703857421875
2021-09-14,93.8952407836914
2021-09-15,95.03278350830078
2021-09-16,95.30612182617188
2021-09-17,94.99748992919922
2021-09-20,93.8246841430664
2021-09-21,94.48604583740234
2021-09-22,93.83351135253906
2021-09-23,94.67121124267578
2021-09-24,94.4155044555664
2021-09-27,94.98868560791016
2021-09-28,94.6535873413086
2021-09-29,95.97631072998047
2021-09-30,95.12093353271484
2021-10-01,96.19676971435547
2021-10-04,95.87930297851562
2021-10-05,96.56710815429688
2021-10-06,96.39956665039062
2021-10-07,97.76638793945312
2021-10-08,98.03974914550781
2021-10-11,97.29902648925781
2021-10-12,95.73822021484375
2021-10-13,95.70294952392578
2021-10-14,97.20235443115234
2021-10-15,97.57720947265625
2021-10-18,95.88143920898438
2021-10-19,95.8992919921875
2021-10-20,96.756103515625
2021-10-21,97.06847381591797
2021-10-22,97.40763092041016
2021-10-25,96.83643341064453
2021-10-26,97.72000122070312
2021-10-27,96.74717712402344
2021-10-28,97.8806381225586
2021-10-29,102.3431625366211
2021-11-01,102.46810150146484
2021-11-02,104.0031967163086
2021-11-03,104.93141174316406
2021-11-04,104.47622680664062
2021-11-05,104.5833511352539
2021-11-08,103.583740234375
2021-11-09,103.18209838867188
2021-11-10,104.19954681396484
2021-11-11,104.09245300292969
2021-11-12,104.39591979980469
2021-11-15,104.2798843383789
2021-11-16,103.905029296875
2021-11-17,104.73506164550781
2021-11-18,104.48516082763672
2021-11-19,103.744384765625
2021-11-22,103.21782684326172
2021-11-23,106.10059356689453
2021-11-24,105.90424346923828
2021-11-26,103.98535919189453
2021-11-29,104.32453155517578
2021-11-30,102.88758850097656
2021-12-01,103.44986724853516
2021-12-02,104.30667114257812
2021-12-03,106.07381439208984
2021-12-06,108.30506896972656
2021-12-07,108.44786071777344
2021-12-08,108.76917266845703
2021-12-09,110.8040771484375
2021-12-10,111.982177734375
2021-12-13,112.91038513183594
2021-12-14,113.60652923583984
2021-12-15,116.23046875
2021-12-16,117.61385345458984
2021-12-17,115.60572052001953
2021-12-20,116.79277038574219
2021-12-21,115.98058319091797
2021-12-22,117.85482788085938
2021-12-23,118.78303527832031
2021-12-27,119.96113586425781
2021-12-28,119.94326782226562
2021-12-29,120.80901336669922
2021-12-30,121.31774139404297
2021-12-31,120.84469604492188
2022-01-03,120.86255645751953
2022-01-04,120.63050842285156
2022-01-05,121.2641830444336
2022-01-06,120.69298553466797
2022-01-07,120.380615234375
2022-01-10,121.728271484375
2022-01-11,122.24594116210938
2022-01-12,122.53153991699219
2022-01-13,120.40338897705078
2022-01-14,122.52251434326172
2022-01-18,123.34313201904297
2022-01-19,121.92737579345703
2022-01-20,119.9615249633789
2022-01-21,119.01465606689453
2022-01-24,119.17698669433594
2022-01-25,120.015625
2022-01-26,121.04363250732422
2022-01-27,122.6126937866211
2022-01-28,124.37114715576172
2022-01-31,123.44233703613281
2022-02-01,123.5415267944336
2022-02-02,125.00234985351562
2022-02-03,126.90507507324219
2022-02-04,126.83294677734375
2022-02-07,128.52825927734375
2022-02-08,129.41197204589844
2022-02-09,129.13243103027344
2022-02-10,128.6905975341797
2022-02-11,128.059326171875
2022-02-14,128.9521026611328
2022-02-15,130.53916931152344
2022-02-16,131.5401153564453
2022-02-17,130.72857666015625
2022-02-18,129.8809051513672
2022-02-22,131.26058959960938
2022-02-23,132.34271240234375
2022-02-24,130.9990692138672
2022-02-25,134.849609375
2022-02-28,133.25350952148438
2022-03-01,133.1813507080078
2022-03-02,134.87669372558594
2022-03-03,135.63418579101562
2022-03-04,135.7694091796875
2022-03-07,134.76844787597656
2022-03-08,132.69439697265625
2022-03-09,134.21839904785156
2022-03-10,134.51597595214844
2022-03-11,134.41676330566406
2022-03-14,137.15814208984375
2022-03-15,140.56678771972656
2022-03-16,140.72010803222656
2022-03-17,143.01058959960938
2022-03-18,143.5606689453125
2022-03-21,144.32716369628906
2022-03-22,144.29107666015625
2022-03-23,142.85726928710938
2022-03-24,144.5345458984375
2022-03-25,145.4813995361328
2022-03-28,146.05853271484375
2022-03-29,146.24790954589844
2022-03-30,147.66368103027344
2022-03-31,146.18478393554688
2022-04-01,146.69876098632812
2022-04-04,145.98638916015625
2022-04-05,147.37510681152344
2022-04-06,152.3167724609375
2022-04-07,156.25746154785156
2022-04-08,157.77244567871094
2022-04-11,153.14639282226562
2022-04-12,150.87396240234375
2022-04-13,144.5534210205078
2022-04-14,147.60911560058594
2022-04-18,144.92626953125
2022-04-19,142.18890380859375
2022-04-20,142.50723266601562
2022-04-21,144.1623992919922
2022-04-22,140.9521026611328
2022-04-25,142.14346313476562
2022-04-26,142.03431701660156
2022-04-27,143.34390258789062
2022-04-28,142.15252685546875
2022-04-29,133.57662963867188
2022-05-02,134.47695922851562
2022-05-03,136.05030822753906
2022-05-04,137.86004638671875
2022-05-05,138.3966064453125
2022-05-06,138.98773193359375
2022-05-09,137.287109375
2022-05-10,138.3147430419922
2022-05-11,138.19654846191406
2022-05-12,140.31549072265625
2022-05-13,139.5970458984375
2022-05-16,141.38861083984375
2022-05-17,140.76112365722656
2022-05-18,138.62396240234375
2022-05-19,137.97825622558594
2022-05-20,137.3325653076172
2022-05-23,134.6224822998047
2022-05-24,135.60467529296875
2022-05-25,138.19654846191406
2022-05-26,136.93243408203125
2022-05-27,136.4140625
2022-05-31,134.02227783203125
2022-06-01,132.79452514648438
2022-06-02,133.45840454101562
2022-06-03,133.8403778076172
2022-06-06,133.2583465576172
2022-06-07,135.63194274902344
2022-06-08,135.7319793701172
2022-06-09,132.25794982910156
2022-06-10,130.22994995117188
2022-06-13,126.79231262207031
2022-06-14,125.15534210205078
2022-06-15,125.58277893066406
2022-06-16,126.54678344726562
2022-06-17,125.75556182861328
2022-06-21,130.4755096435547
2022-06-22,134.19503784179688
2022-06-23,135.91383361816406
2022-06-24,138.54209899902344
2022-06-27,139.26963806152344
2022-06-28,138.67852783203125
2022-06-29,140.17909240722656
2022-06-30,139.28785705566406
2022-07-01,139.86988830566406
2022-07-05,139.9880828857422
2022-07-06,138.7148895263672
2022-07-07,138.23292541503906
2022-07-08,139.0059356689453
2022-07-11,139.35150146484375
2022-07-12,138.6512451171875
2022-07-13,138.3693084716797
2022-07-14,138.0939483642578
2022-07-15,141.01296997070312
2022-07-18,137.2953338623047
2022-07-19,137.45140075683594
2022-07-20,135.56964111328125
2022-07-21,135.62469482421875
2022-07-22,136.28558349609375
2022-07-25,137.89198303222656
2022-07-26,138.4886474609375
2022-07-27,138.74566650390625
2022-07-28,137.46055603027344
2022-07-29,131.732666015625
2022-08-01,128.712646484375
2022-08-02,128.8686981201172
2022-08-03,129.61221313476562
2022-08-04,127.51934814453125
2022-08-05,126.71156311035156
2022-08-08,128.8228302001953
2022-08-09,128.7401885986328
2022-08-10,129.3735809326172
2022-08-11,130.4199981689453
2022-08-12,130.8973388671875
2022-08-15,130.61277770996094
2022-08-16,130.85145568847656
2022-08-17,129.8325653076172
2022-08-18,129.69483947753906
2022-08-19,130.2089080810547
2022-08-22,128.8228302001953
2022-08-23,127.61112976074219
2022-08-24,126.59223937988281
2022-08-25,127.89569854736328
2022-08-26,125.1602554321289
2022-08-29,124.57279968261719
2022-08-30,124.4259033203125
2022-08-31,123.42537689208984
2022-09-01,127.08792114257812
2022-09-02,125.09600067138672
2022-09-06,126.29849243164062
2022-09-07,127.32659912109375
2022-09-08,128.988037109375
2022-09-09,129.8141632080078
2022-09-12,130.56690979003906
2022-09-13,127.16136169433594
2022-09-14,128.09767150878906
2022-09-15,130.81472778320312
2022-09-16,132.23751831054688
2022-09-19,130.9524383544922
2022-09-20,130.13546752929688
2022-09-21,128.79527282714844
2022-09-22,131.273681640625
2022-09-23,131.31959533691406
2022-09-26,129.6214141845703
2022-09-27,130.0895538330078
2022-09-28,132.7332000732422
2022-09-29,131.00750732421875
2022-09-30,123.1958999633789
2022-10-03,126.96858978271484
2022-10-04,130.33740234375
2022-10-05,131.5674285888672
2022-10-06,128.77691650390625
2022-10-07,127.37246704101562
2022-10-10,126.95938873291016
2022-10-11,129.89678955078125
2022-10-12,128.49234008789062
2022-10-13,132.5260009765625
2022-10-14,132.54454040527344
2022-10-17,133.90762329101562
2022-10-18,134.0838165283203
2022-10-19,132.72073364257812
2022-10-20,132.53526306152344
2022-10-21,136.36489868164062
2022-10-24,139.91636657714844
2022-10-25,138.9241943359375
2022-10-26,141.41854858398438
2022-10-27,142.33656311035156
2022-10-28,136.87493896484375
2022-10-31,135.75291442871094
2022-11-01,136.22584533691406
2022-11-02,134.00965881347656
2022-11-03,133.91688537597656
2022-11-04,134.71437072753906
2022-11-07,137.32928466796875
2022-11-08,137.72799682617188
2022-11-09,136.8842010498047
2022-11-10,138.83148193359375
2022-11-11,139.2394561767578
2022-11-14,140.70455932617188
2022-11-15,141.91001892089844
2022-11-16,140.82510375976562
2022-11-17,141.09400939941406
2022-11-18,143.70892333984375
2022-11-21,145.68402099609375
2022-11-22,148.16908264160156
2022-11-23,147.79820251464844
2022-11-25,148.01148986816406
2022-11-28,146.9080352783203
2022-11-29,146.69473266601562
2022-11-30,149.4580078125
2022-12-01,149.87530517578125
2022-12-02,151.75765991210938
2022-12-05,152.01730346679688
2022-12-06,151.81329345703125
2022-12-07,153.37112426757812
2022-12-08,153.918212890625
2022-12-09,151.2012939453125
2022-12-12,153.2969512939453
2022-12-13,152.8054656982422
2022-12-14,152.87037658691406
2022-12-15,151.2384033203125
2022-12-16,148.8089141845703
2022-12-19,149.7454833984375
2022-12-20,148.90164184570312
2022-12-21,150.41314697265625
2022-12-22,151.39602661132812
2022-12-23,151.2384033203125
2022-12-27,151.13641357421875
2022-12-28,150.43165588378906
2022-12-29,150.73765563964844
2022-12-30,149.85675048828125
2023-01-03,150.5707244873047
2023-01-04,151.78549194335938
2023-01-05,151.60003662109375
2023-01-06,154.4375
2023-01-09,149.9031219482422
2023-01-10,148.03004455566406
2023-01-11,145.7396697998047
2023-01-12,142.49143981933594
2023-01-13,143.78323364257812
2023-01-17,143.06243896484375
2023-01-18,139.66444396972656
2023-01-19,139.20574951171875
2023-01-20,140.02952575683594
2023-01-23,139.0559844970703
2023-01-24,138.25096130371094
2023-01-25,138.34454345703125
2023-01-26,137.9794921875
2023-01-27,136.93106079101562
2023-01-30,136.34130859375
2023-01-31,138.30709838867188
2023-02-01,137.23062133789062
2023-02-02,135.5830841064453
2023-02-03,135.9200897216797
2023-02-06,135.7515869140625
2023-02-07,135.86392211914062
2023-02-08,135.3677978515625
2023-02-09,139.19638061523438
2023-02-10,142.33230590820312
2023-02-13,143.90492248535156
2023-02-14,142.83778381347656
2023-02-15,141.4055633544922
2023-02-16,139.97335815429688
2023-02-17,141.6395721435547
2023-02-21,142.28550720214844
2023-02-22,141.0404815673828
2023-02-23,142.35101318359375
2023-02-24,142.9501190185547
2023-02-27,144.41978454589844
2023-02-28,144.06405639648438
2023-03-01,145.3465118408203
2023-03-02,144.5133819580078
2023-03-03,146.08602905273438
2023-03-06,145.35586547851562
2023-03-07,143.15602111816406
2023-03-08,140.03890991210938
2023-03-09,137.9326934814453
2023-03-10,140.14183044433594
2023-03-13,142.2386932373047
2023-03-14,144.01727294921875
2023-03-15,144.21383666992188
2023-03-16,145.3745880126953
2023-03-17,144.36361694335938
2023-03-20,146.1421661376953
2023-03-21,146.75062561035156
2023-03-22,143.8487548828125
2023-03-23,145.3745880126953
2023-03-24,147.92074584960938
2023-03-27,147.47140502929688
2023-03-28,148.1360321044922
2023-03-29,147.90200805664062
2023-03-30,147.82711791992188
2023-03-31,149.1844482421875
2023-04-03,150.1673583984375
2023-04-04,149.56825256347656
2023-04-05,150.5230712890625
2023-04-06,151.2251434326172
2023-04-10,150.97238159179688
2023-04-11,151.0659942626953
2023-04-12,151.9833526611328
2023-04-13,153.69326782226562
2023-04-14,152.65411376953125
2023-04-17,152.2667694091797
2023-04-18,150.7646942138672
2023-04-19,152.29510498046875
2023-04-20,152.7958221435547
2023-04-21,153.42877197265625
2023-04-24,155.0064239501953
2023-04-25,155.7810821533203
2023-04-26,152.8524932861328
2023-04-27,140.63751220703125
2023-04-28,142.76309204101562
2023-05-01,145.20986938476562
2023-05-02,143.23544311523438
2023-05-03,140.9965057373047
2023-05-04,139.2110137939453
2023-05-05,139.843994140625
2023-05-08,139.29603576660156
2023-05-09,138.71031188964844
2023-05-10,138.322998046875
2023-05-11,138.48361206054688
2023-05-12,139.0126190185547
2023-05-15,138.48361206054688
2023-05-16,135.36607360839844
2023-05-17,135.4227752685547
2023-05-18,135.5078125
2023-05-19,137.08546447753906
2023-05-22,136.88705444335938
2023-05-23,134.63868713378906
2023-05-24,133.3444366455078
2023-05-25,130.95433044433594
2023-05-26,129.95294189453125
2023-05-30,128.89491271972656
2023-05-31,130.33084106445312
2023-06-01,126.06077575683594
2023-06-02,129.30111694335938
2023-06-05,129.29165649414062
2023-06-06,127.94073486328125
2023-06-07,128.9515838623047
2023-06-08,130.02853393554688
2023-06-09,130.53866577148438
2023-06-12,130.11355590820312
2023-06-13,130.66146850585938
2023-06-14,128.69651794433594
2023-06-15,128.3753204345703
2023-06-16,130.97325134277344
2023-06-20,130.1985626220703
2023-06-21,129.29165649414062
2023-06-22,129.81124877929688
2023-06-23,128.40365600585938
2023-06-26,127.4872817993164
2023-06-27,125.26725769042969
2023-06-28,125.18222045898438
2023-06-29,125.8624038696289
2023-06-30,127.27947235107422
2023-07-03,127.54396057128906
2023-07-05,130.0096435546875
2023-07-06,129.66009521484375
2023-07-07,128.00686645507812
2023-07-10,127.052734375
2023-07-11,128.07301330566406
2023-07-12,127.51563262939453
2023-07-13,127.6015853881836
2023-07-14,129.91310119628906
2023-07-17,128.78602600097656
2023-07-18,130.4575653076172
2023-07-19,131.5082550048828
2023-07-20,135.8160858154297
2023-07-21,137.29661560058594
2023-07-24,136.76168823242188
2023-07-25,135.28118896484375
2023-07-26,135.53907775878906
2023-07-27,142.1775360107422
2023-07-28,144.08787536621094
2023-07-31,142.87481689453125
2023-08-01,141.88140869140625
2023-08-02,142.68377685546875
2023-08-03,142.3685760498047
2023-08-04,141.10775756835938
2023-08-07,143.59120178222656
2023-08-08,142.91302490234375
2023-08-09,144.01148986816406
2023-08-10,144.65142822265625
2023-08-11,145.35826110839844
2023-08-14,145.44422912597656
2023-08-15,145.30096435546875
2023-08-16,144.75650024414062
2023-08-17,143.29510498046875
2023-08-18,143.40972900390625
2023-08-21,143.42881774902344
2023-08-22,141.5948944091797
2023-08-23,140.4868621826172
2023-08-24,140.0570526123047
2023-08-25,140.1143798828125
2023-08-28,140.82119750976562
2023-08-29,140.97401428222656
2023-08-30,141.67129516601562
2023-08-31,140.37225341796875
2023-09-01,141.55665588378906
2023-09-05,139.55081176757812
2023-09-06,139.082763671875
2023-09-07,142.23486328125
2023-09-08,142.3399200439453
2023-09-11,142.3590087890625
2023-09-12,142.57872009277344
2023-09-13,144.3839874267578
2023-09-14,146.75282287597656
2023-09-15,145.30096435546875
2023-09-18,147.03936767578125
2023-09-19,146.6095428466797
2023-09-20,146.7241668701172
2023-09-21,146.55221557617188
2023-09-22,145.89317321777344
2023-09-25,147.717529296875
2023-09-26,147.01072692871094
2023-09-27,146.2656707763672
2023-09-28,145.4251251220703
2023-09-29,142.3781280517578
2023-10-02,141.60443115234375
2023-10-03,140.82119750976562
2023-10-04,141.0695343017578
2023-10-05,140.8402862548828
2023-10-06,141.5948944091797
2023-10-09,142.42587280273438
2023-10-10,142.21575927734375
2023-10-11,142.6455535888672
2023-10-12,143.070068359375
2023-10-13,142.7420654296875
2023-10-16,142.0377960205078
2023-10-17,143.91903686523438
2023-10-18,144.01548767089844
2023-10-19,140.3881072998047
2023-10-20,141.0730438232422
2023-10-23,139.62596130371094
2023-10-24,141.15023803710938
2023-10-25,140.1372528076172
2023-10-26,140.0793914794922
2023-10-27,134.03048706054688
2023-10-30,136.8861083984375
2023-10-31,136.20114135742188
2023-11-01,137.44566345214844
2023-11-02,138.20779418945312
2023-11-03,136.43267822265625
2023-11-06,136.22042846679688
2023-11-07,137.14659118652344
2023-11-08,137.0211639404297
2023-11-09,133.171875
2023-11-10,133.7024688720703
2023-11-13,133.750732421875
2023-11-14,133.19117736816406
2023-11-15,132.74742126464844
2023-11-16,133.40342712402344
2023-11-17,133.42271423339844
2023-11-20,133.43235778808594
2023-11-21,133.83755493164062
2023-11-22,133.58673095703125
2023-11-24,133.7796630859375
2023-11-27,134.1848602294922
2023-11-28,133.21047973632812
2023-11-29,133.6156768798828
2023-11-30,137.3684844970703
2023-12-01,138.35250854492188
2023-12-04,139.06640625
2023-12-05,139.47161865234375
2023-12-06,141.21778869628906
2023-12-07,142.75167846679688
2023-12-08,144.01548767089844
2023-12-11,145.90638732910156
2023-12-12,147.8358612060547
2023-12-13,148.85845947265625
2023-12-14,149.4180145263672
2023-12-15,148.6076202392578
2023-12-18,148.00949096679688
2023-12-19,148.1831512451172
2023-12-20,146.3404998779297
2023-12-21,147.20875549316406
2023-12-22,149.47589111328125
2023-12-26,149.16717529296875
2023-12-27,149.4180145263672
2023-12-28,149.2926025390625
2023-12-29,149.5048370361328
2024-01-02,154.18380737304688
2024-01-03,154.8012237548828
2024-01-04,155.76597595214844
2024-01-05,156.42196655273438
2024-01-08,155.73699951171875
2024-01-09,156.5859832763672
2024-01-10,159.0749969482422
2024-01-11,158.004150390625
2024-01-12,158.16970825195312
2024-01-16,157.273681640625
2024-01-17,157.81907653808594
2024-01-18,159.0462646484375
2024-01-19,160.4779815673828
2024-01-22,161.08181762695312
2024-01-23,163.13685607910156
2024-01-24,159.9423065185547
2024-01-25,160.82861328125
2024-01-26,160.1175994873047
2024-01-29,159.64036560058594
2024-01-30,160.6240692138672
2024-01-31,160.1175994873047
2024-02-01,163.22451782226562
2024-02-02,164.27638244628906
2024-02-05,166.79891967773438
2024-02-06,168.7760467529297
2024-02-07,170.4512481689453
2024-02-08,170.23696899414062
2024-02-09,169.5454559326172
2024-02-12,168.56178283691406
2024-02-13,168.7760467529297
2024-02-14,169.87660217285156
2024-02-15,171.99008178710938
2024-02-16,172.86663818359375
2024-02-20,171.17196655273438
2024-02-21,170.57785034179688
2024-02-22,172.1459197998047
2024-02-23,173.4510040283203
2024-02-26,174.1522674560547
2024-02-27,174.3275604248047
2024-02-28,173.36334228515625
2024-02-29,171.4641571044922
2024-03-01,174.24964904785156
2024-03-04,172.4381103515625
2024-03-05,174.49314880371094
2024-03-06,176.34364318847656
2024-03-07,175.8664093017578
2024-03-08,174.19122314453125
2024-03-11,174.95091247558594
2024-03-12,176.20729064941406
2024-03-13,175.17491149902344
2024-03-14,176.47999572753906
2024-03-15,173.24649047851562
2024-03-18,173.84059143066406
2024-03-19,174.98011779785156
2024-03-20,171.67843627929688
2024-03-21,172.87637329101562
2024-03-22,173.8016357421875
2024-03-25,173.87954711914062
2024-03-26,174.52235412597656
2024-03-27,175.6521453857422
2024-03-28,177.35655212402344
2024-04-01,176.05145263671875
2024-04-02,175.98329162597656
2024-04-03,172.7108154296875
2024-04-04,163.5264434814453
2024-04-05,165.5717315673828
2024-04-08,165.376953125
2024-04-09,165.70809936523438
2024-04-10,164.6269989013672
2024-04-11,163.15634155273438
2024-04-12,159.52890014648438
2024-04-15,158.9292449951172
2024-04-16,159.78448486328125
2024-04-17,161.4654998779297
2024-04-18,161.86854553222656
2024-04-19,163.58888244628906
2024-04-22,165.04379272460938
2024-04-23,166.6658172607422
2024-04-24,164.955322265625
2024-04-25,164.45394897460938
2024-04-26,156.9139862060547
2024-04-29,158.7817840576172
2024-04-30,159.88279724121094
2024-05-01,158.9783935546875
2024-05-02,158.0838165283203
2024-05-03,161.01329040527344
2024-05-06,159.97125244140625
2024-05-07,159.79432678222656
2024-05-08,157.7299041748047
2024-05-09,157.68075561523438
2024-05-10,158.0248260498047
2024-05-13,158.54583740234375
2024-05-14,158.8505859375
2024-05-15,161.01329040527344
2024-05-16,161.56381225585938
2024-05-17,163.5987091064453
2024-05-20,161.77024841308594
2024-05-21,160.16787719726562
2024-05-22,156.9041748046875
2024-05-23,155.57704162597656
2024-05-24,154.3973846435547
2024-05-28,152.70654296875
2024-05-29,152.16586303710938
2024-05-30,153.66009521484375
2024-05-31,158.50653076171875
2024-06-03,157.47433471679688
2024-06-04,159.39126586914062
2024-06-05,162.6353302001953
2024-06-06,165.71226501464844
2024-06-07,166.5478515625
2024-06-10,167.5702362060547
2024-06-11,164.8570098876953
2024-06-12,163.27430725097656
2024-06-13,163.73634338378906
2024-06-14,165.73193359375
2024-06-17,166.80343627929688
2024-06-18,168.45497131347656
2024-06-20,169.2119140625
2024-06-21,167.5014190673828
2024-06-24,169.81158447265625
2024-06-25,167.8553009033203
2024-06-26,168.24851989746094
2024-06-27,166.12515258789062
2024-06-28,168.6122589111328
2024-07-01,167.48175048828125
2024-07-02,163.14651489257812
2024-07-03,161.06243896484375
2024-07-05,164.41464233398438
2024-07-08,163.697021484375
2024-07-09,165.20108032226562
2024-07-10,165.28955078125
2024-07-11,167.02955627441406
2024-07-12,167.3932647705078
2024-07-15,166.69882202148438
2024-07-16,167.8595428466797
2024-07-17,173.8814697265625
2024-07-18,169.7841796875
2024-07-19,170.954833984375
2024-07-22,172.234619140625
2024-07-23,171.7782440185547
2024-07-24,174.81402587890625
2024-07-25,180.72679138183594
2024-07-26,183.693115234375
2024-07-29,180.49862670898438
2024-07-30,185.30027770996094
2024-07-31,183.8518524169922
2024-08-01,188.20706176757812
2024-08-02,187.79039001464844
2024-08-05,182.89944458007812
2024-08-06,184.23875427246094
2024-08-07,186.0244903564453
2024-08-08,188.89158630371094
2024-08-09,188.42530822753906
2024-08-12,188.67332458496094
2024-08-13,189.7150115966797
2024-08-14,191.4709930419922
2024-08-15,191.86782836914062
2024-08-16,192.36386108398438
2024-08-19,195.31033325195312
2024-08-20,194.59603881835938
2024-08-21,194.97303771972656
2024-08-22,194.81430053710938
2024-08-23,195.98495483398438
2024-08-26,195.87582397460938
2024-08-27,194.36785888671875
2024-08-28,193.8519744873047
2024-08-29,193.6337127685547
2024-08-30,194.75477600097656
2024-09-03,196.12384033203125
2024-09-04,195.44921875
2024-09-05,191.3321075439453
2024-09-06,191.86782836914062
2024-09-09,194.86390686035156
2024-09-10,197.77069091796875
2024-09-11,193.04840087890625
2024-09-12,192.48292541503906
2024-09-13,192.67141723632812
2024-09-16,194.1793670654297
2024-09-17,191.9174346923828
2024-09-18,191.41146850585938
2024-09-19,192.08607482910156
2024-09-20,191.93727111816406
2024-09-23,192.29441833496094
2024-09-24,191.97695922851562
2024-09-25,189.74478149414062
2024-09-26,190.37969970703125
2024-09-27,193.24681091308594
2024-09-30,195.91549682617188
2024-10-01,195.39962768554688
2024-10-02,195.2607421875
2024-10-03,193.90158081054688
2024-10-04,192.7507781982422
2024-10-07,192.076171875
2024-10-08,191.4809112548828
2024-10-09,193.20713806152344
2024-10-10,192.810302734375
2024-10-11,192.6515655517578
2024-10-14,194.09999084472656
2024-10-15,191.86000061035156
2024-10-16,190.4600067138672
2024-10-17,188.57000732421875
2024-10-18,188.86000061035156
2024-10-21,186.5399932861328
2024-10-22,188.75999450683594
2024-10-23,187.8800048828125
2024-10-24,189.64999389648438
2024-10-25,187.85000610351562
2024-10-28,189.67999267578125
2024-10-29,189.4499969482422
2024-10-30,201.5
2024-10-31,203.8699951171875
2024-11-01,203.5500030517578
2024-11-04,200.47000122070312
2024-11-05,201.67999267578125
2024-11-06,201.1999969482422
2024-11-07,200.50999450683594
2024-11-08,199.5
2024-11-11,174.42999267578125
2024-11-12,171.08999633789062
2024-11-13,170.35000610351562
2024-11-14,169.6300048828125
2024-11-15,164.99000549316406
2024-11-18,166.27999877929688
2024-11-19,166.57000732421875
2024-11-20,167.75999450683594
2024-11-21,171.72999572753906
2024-11-22,176.9499969482422
2024-11-25,177.05999755859375
2024-11-26,181.13999938964844
2024-11-27,183.0800018310547
2024-11-29,182.92999267578125
2024-12-02,181.77000427246094
2024-12-03,181.5
2024-12-04,176.4600067138672
2024-12-05,176.1699981689453
2024-12-06,176.19000244140625
2024-12-09,176.57000732421875
2024-12-10,175.6699981689453
2024-12-11,174.3699951171875
2024-12-12,173.19000244140625
2024-12-13,173.3699951171875
2024-12-16,171.6300048828125
2024-12-17,175.3800048828125
