,AME
2021-06-03,133.5574493408203
2021-06-04,134.40664672851562
2021-06-07,133.41102600097656
2021-06-08,133.4403076171875
2021-06-09,132.46421813964844
2021-06-10,133.0889129638672
2021-06-11,132.8054656982422
2021-06-14,133.11825561523438
2021-06-15,134.0762176513672
2021-06-16,132.35577392578125
2021-06-17,130.9774932861328
2021-06-18,127.71255493164062
2021-06-21,130.7135467529297
2021-06-22,130.61578369140625
2021-06-23,130.28343200683594
2021-06-24,130.62557983398438
2021-06-25,130.64511108398438
2021-06-28,130.2345733642578
2021-06-29,129.99017333984375
2021-06-30,130.49847412109375
2021-07-01,130.92860412597656
2021-07-02,131.9061279296875
2021-07-06,130.0097198486328
2021-07-07,132.2384796142578
2021-07-08,130.0390625
2021-07-09,132.42417907714844
2021-07-12,133.2355499267578
2021-07-13,131.97454833984375
2021-07-14,131.78883361816406
2021-07-15,132.67837524414062
2021-07-16,133.16709899902344
2021-07-19,130.0684051513672
2021-07-20,133.65586853027344
2021-07-21,133.93934631347656
2021-07-22,134.0859832763672
2021-07-23,134.73114013671875
2021-07-26,134.16415405273438
2021-07-27,133.94912719726562
2021-07-28,133.792724609375
2021-07-29,135.4838409423828
2021-07-30,135.9237060546875
2021-08-02,135.12217712402344
2021-08-03,135.6500244140625
2021-08-04,133.6461181640625
2021-08-05,133.82203674316406
2021-08-06,133.74386596679688
2021-08-09,132.99114990234375
2021-08-10,133.7242889404297
2021-08-11,134.3596954345703
2021-08-12,134.16415405273438
2021-08-13,134.15440368652344
2021-08-16,134.51611328125
2021-08-17,133.2062225341797
2021-08-18,131.96478271484375
2021-08-19,131.34890747070312
2021-08-20,131.7399444580078
2021-08-23,132.24826049804688
2021-08-24,133.02049255371094
2021-08-25,133.56787109375
2021-08-26,132.92276000976562
2021-08-27,133.76339721679688
2021-08-30,134.03712463378906
2021-08-31,132.91297912597656
2021-09-01,131.16317749023438
2021-09-02,132.75657653808594
2021-09-03,132.35577392578125
2021-09-07,130.13677978515625
2021-09-08,129.89242553710938
2021-09-09,128.79762268066406
2021-09-10,127.49752807617188
2021-09-13,127.81082153320312
2021-09-14,128.48634338378906
2021-09-15,128.67234802246094
2021-09-16,129.6024169921875
2021-09-17,127.40939331054688
2021-09-20,125.079345703125
2021-09-21,124.76605987548828
2021-09-22,125.15767669677734
2021-09-23,126.52828979492188
2021-09-24,126.89055633544922
2021-09-27,126.82198333740234
2021-09-28,124.58982849121094
2021-09-29,124.16886138916016
2021-09-30,121.40802764892578
2021-10-01,122.33808898925781
2021-10-04,120.52690124511719
2021-10-05,122.77865600585938
2021-10-06,122.81781005859375
2021-10-07,122.88634490966797
2021-10-08,123.54228973388672
2021-10-11,121.84858703613281
2021-10-12,120.81083679199219
2021-10-13,121.66258239746094
2021-10-14,125.68634796142578
2021-10-15,125.63738250732422
2021-10-18,126.26396179199219
2021-10-19,127.40939331054688
2021-10-20,127.5562515258789
2021-10-21,127.78142547607422
2021-10-22,128.388427734375
2021-10-25,127.75208282470703
2021-10-26,127.89894104003906
2021-10-27,127.15486145019531
2021-10-28,129.22059631347656
2021-10-29,129.62197875976562
2021-11-01,131.23736572265625
2021-11-02,136.91566467285156
2021-11-03,138.0611114501953
2021-11-04,137.45413208007812
2021-11-05,137.98280334472656
2021-11-08,136.44573974609375
2021-11-09,136.43594360351562
2021-11-10,136.4947052001953
2021-11-11,135.8094024658203
2021-11-12,137.3170928955078
2021-11-15,137.15061950683594
2021-11-16,138.4429168701172
2021-11-17,138.3646240234375
2021-11-18,138.11988830566406
2021-11-19,139.490478515625
2021-11-22,139.0009765625
2021-11-23,140.1072998046875
2021-11-24,140.1072998046875
2021-11-26,136.171630859375
2021-11-29,137.07232666015625
2021-11-30,133.63597106933594
2021-12-01,132.95066833496094
2021-12-02,135.95620727539062
2021-12-03,136.22056579589844
2021-12-06,137.07232666015625
2021-12-07,137.65074157714844
2021-12-08,138.2978515625
2021-12-09,138.32723999023438
2021-12-10,139.95472717285156
2021-12-13,139.70965576171875
2021-12-14,138.3762664794922
2021-12-15,141.45480346679688
2021-12-16,141.03321838378906
2021-12-17,137.0919189453125
2021-12-20,136.26837158203125
2021-12-21,137.84686279296875
2021-12-22,138.2880401611328
2021-12-23,139.77830505371094
2021-12-27,142.48423767089844
2021-12-28,143.4940643310547
2021-12-29,144.52349853515625
2021-12-30,143.60189819335938
2021-12-31,144.1607208251953
2022-01-03,140.8567352294922
2022-01-04,143.22933959960938
2022-01-05,140.6214141845703
2022-01-06,142.30775451660156
2022-01-07,139.5919952392578
2022-01-10,137.48410034179688
2022-01-11,139.78807067871094
2022-01-12,140.7978973388672
2022-01-13,141.2390899658203
2022-01-14,138.76841735839844
2022-01-18,136.82720947265625
2022-01-19,136.12130737304688
2022-01-20,133.9447784423828
2022-01-21,133.7487030029297
2022-01-24,133.66046142578125
2022-01-25,131.2682342529297
2022-01-26,130.77806091308594
2022-01-27,129.8662567138672
2022-01-28,132.34671020507812
2022-01-31,134.0918426513672
2022-02-01,134.40557861328125
2022-02-02,137.05270385742188
2022-02-03,135.55267333984375
2022-02-04,131.8564910888672
2022-02-07,132.6114044189453
2022-02-08,132.80746459960938
2022-02-09,133.8467559814453
2022-02-10,132.8369140625
2022-02-11,128.24855041503906
2022-02-14,127.61128234863281
2022-02-15,128.83682250976562
2022-02-16,129.2191619873047
2022-02-17,125.80731964111328
2022-02-18,125.70927429199219
2022-02-22,124.94454193115234
2022-02-23,122.32683563232422
2022-02-24,125.11121368408203
2022-02-25,127.32695770263672
2022-02-28,127.24851989746094
2022-03-01,124.89552307128906
2022-03-02,128.42501831054688
2022-03-03,128.48387145996094
2022-03-04,128.42501831054688
2022-03-07,126.96420288085938
2022-03-08,126.30733489990234
2022-03-09,128.17332458496094
2022-03-10,125.885009765625
2022-03-11,124.07796478271484
2022-03-14,124.81452941894531
2022-03-15,127.06356048583984
2022-03-16,129.02774047851562
2022-03-17,130.37319946289062
2022-03-18,132.34719848632812
2022-03-21,132.27845764160156
2022-03-22,132.20968627929688
2022-03-23,130.17677307128906
2022-03-24,130.12767028808594
2022-03-25,131.16868591308594
2022-03-28,131.2766876220703
2022-03-29,133.53553771972656
2022-03-30,133.00521850585938
2022-03-31,130.79551696777344
2022-04-01,131.97401428222656
2022-04-04,131.60079956054688
2022-04-05,129.43038940429688
2022-04-06,129.56788635253906
2022-04-07,129.9312744140625
2022-04-08,129.45982360839844
2022-04-11,127.5545883178711
2022-04-12,126.38589477539062
2022-04-13,127.22065734863281
2022-04-14,124.77526092529297
2022-04-18,125.00113677978516
2022-04-19,127.80010223388672
2022-04-20,129.74465942382812
2022-04-21,129.88214111328125
2022-04-22,124.89311218261719
2022-04-25,125.364501953125
2022-04-26,123.08604431152344
2022-04-27,124.11724090576172
2022-04-28,125.83592224121094
2022-04-29,123.99939727783203
2022-05-02,124.05833435058594
2022-05-03,122.08431243896484
2022-05-04,124.85381317138672
2022-05-05,119.98262023925781
2022-05-06,120.92543029785156
2022-05-09,119.65852355957031
2022-05-10,118.72553253173828
2022-05-11,118.28359985351562
2022-05-12,118.25413513183594
2022-05-13,118.87285614013672
2022-05-16,118.11664581298828
2022-05-17,119.2755126953125
2022-05-18,114.28646087646484
2022-05-19,114.62039947509766
2022-05-20,115.25873565673828
2022-05-23,117.00686645507812
2022-05-24,116.3685302734375
2022-05-25,115.9364013671875
2022-05-26,118.28359985351562
2022-05-27,120.2674331665039
2022-05-31,119.29515838623047
2022-06-01,118.2737808227539
2022-06-02,121.00401306152344
2022-06-03,120.21833801269531
2022-06-06,120.23796844482422
2022-06-07,121.45576477050781
2022-06-08,119.57015228271484
2022-06-09,116.90386199951172
2022-06-10,113.5980453491211
2022-06-13,109.90850067138672
2022-06-14,109.54447937011719
2022-06-15,110.46932220458984
2022-06-16,106.48462677001953
2022-06-17,105.41220092773438
2022-06-21,106.54365539550781
2022-06-22,106.76011657714844
2022-06-23,107.20284271240234
2022-06-24,111.66963958740234
2022-06-27,110.89238739013672
2022-06-28,108.34416198730469
2022-06-29,108.75738525390625
2022-06-30,108.11785125732422
2022-07-01,109.66253662109375
2022-07-05,109.603515625
2022-07-06,110.52835083007812
2022-07-07,111.58110809326172
2022-07-08,110.53816986083984
2022-07-11,110.12495422363281
2022-07-12,108.48189544677734
2022-07-13,107.8128662109375
2022-07-14,107.96043395996094
2022-07-15,109.8986587524414
2022-07-18,107.34060668945312
2022-07-19,111.0793228149414
2022-07-20,111.9844741821289
2022-07-21,113.7652816772461
2022-07-22,113.47013854980469
2022-07-25,113.63738250732422
2022-07-26,114.25723266601562
2022-07-27,116.68738555908203
2022-07-28,118.70433807373047
2022-07-29,121.50836181640625
2022-08-01,120.40644073486328
2022-08-02,122.7972412109375
2022-08-03,124.20418548583984
2022-08-04,123.35806274414062
2022-08-05,124.21402740478516
2022-08-08,123.63355255126953
2022-08-09,122.82676696777344
2022-08-10,125.0109634399414
2022-08-11,125.1290283203125
2022-08-12,127.22467041015625
2022-08-15,127.46080017089844
2022-08-16,128.20855712890625
2022-08-17,127.54937744140625
2022-08-18,128.03147888183594
2022-08-19,126.82130432128906
2022-08-22,124.11563110351562
2022-08-23,124.34193420410156
2022-08-24,124.52886962890625
2022-08-25,125.2569351196289
2022-08-26,120.68190002441406
2022-08-29,119.98336791992188
2022-08-30,118.4091796875
2022-08-31,118.22223663330078
2022-09-01,118.4878921508789
2022-09-02,115.92981719970703
2022-09-06,117.58272552490234
2022-09-07,120.65239715576172
2022-09-08,121.99047088623047
2022-09-09,123.7516098022461
2022-09-12,124.78468322753906
2022-09-13,121.47310638427734
2022-09-14,121.2858657836914
2022-09-15,119.68921661376953
2022-09-16,117.23511505126953
2022-09-19,118.79232788085938
2022-09-20,117.14641571044922
2022-09-21,115.86514282226562
2022-09-22,113.84469604492188
2022-09-23,112.78026580810547
2022-09-26,112.03123474121094
2022-09-27,110.19804382324219
2022-09-28,112.7112808227539
2022-09-29,111.64683532714844
2022-09-30,111.77497863769531
2022-10-03,115.85529327392578
2022-10-04,119.37383270263672
2022-10-05,119.33441162109375
2022-10-06,117.98414611816406
2022-10-07,114.61345672607422
2022-10-10,113.86441040039062
2022-10-11,113.40119171142578
2022-10-12,112.34661865234375
2022-10-13,114.13053131103516
2022-10-14,111.62714385986328
2022-10-17,115.27379608154297
2022-10-18,117.40266418457031
2022-10-19,116.2889633178711
2022-10-20,113.44060516357422
2022-10-21,117.46179962158203
2022-10-24,118.7134780883789
2022-10-25,121.26614379882812
2022-10-26,121.95604705810547
2022-10-27,122.82337188720703
2022-10-28,127.41619873046875
2022-10-31,127.79068756103516
2022-11-01,130.12652587890625
2022-11-02,128.2144775390625
2022-11-03,129.8209991455078
2022-11-04,133.30010986328125
2022-11-07,134.4335174560547
2022-11-08,135.24171447753906
2022-11-09,133.73377990722656
2022-11-10,138.65182495117188
2022-11-11,136.8482208251953
2022-11-14,135.7936553955078
2022-11-15,136.58212280273438
2022-11-16,136.572265625
2022-11-17,136.04002380371094
2022-11-18,137.31143188476562
2022-11-21,138.45472717285156
2022-11-22,139.5979766845703
2022-11-23,140.03164672851562
2022-11-25,140.51458740234375
2022-11-28,137.3508758544922
2022-11-29,137.0059051513672
2022-11-30,140.3667449951172
2022-12-01,141.22418212890625
2022-12-02,142.30833435058594
2022-12-05,140.03164672851562
2022-12-06,138.0179443359375
2022-12-07,138.66943359375
2022-12-08,138.94581604003906
2022-12-09,137.3170928955078
2022-12-12,140.2389373779297
2022-12-13,141.59127807617188
2022-12-14,139.9230499267578
2022-12-15,136.46815490722656
2022-12-16,135.00726318359375
2022-12-19,135.2145538330078
2022-12-20,135.97459411621094
2022-12-21,138.5509796142578
2022-12-22,136.5372772216797
2022-12-23,137.5836181640625
2022-12-27,138.32394409179688
2022-12-28,136.57675170898438
2022-12-29,138.56085205078125
2022-12-30,137.91921997070312
2023-01-03,138.70895385742188
2023-01-04,139.03465270996094
2023-01-05,136.20162963867188
2023-01-06,141.9861297607422
2023-01-09,140.66339111328125
2023-01-10,140.96939086914062
2023-01-11,143.60498046875
2023-01-12,143.67408752441406
2023-01-13,144.24661254882812
2023-01-17,142.7659454345703
2023-01-18,139.59732055664062
2023-01-19,137.23812866210938
2023-01-20,140.66339111328125
2023-01-23,141.20631408691406
2023-01-24,142.22303771972656
2023-01-25,140.9595489501953
2023-01-26,141.6998291015625
2023-01-27,142.04534912109375
2023-01-30,140.47586059570312
2023-01-31,143.05221557617188
2023-02-01,143.27926635742188
2023-02-02,142.6573486328125
2023-02-03,144.49339294433594
2023-02-06,145.19422912597656
2023-02-07,144.84877014160156
2023-02-08,143.10154724121094
2023-02-09,142.49940490722656
2023-02-10,142.82516479492188
2023-02-13,143.95050048828125
2023-02-14,142.50927734375
2023-02-15,144.31570434570312
2023-02-16,142.6869659423828
2023-02-17,144.6019744873047
2023-02-21,141.15695190429688
2023-02-22,140.50546264648438
2023-02-23,140.92991638183594
2023-02-24,139.1234893798828
2023-02-27,139.52822875976562
2023-02-28,139.73550415039062
2023-03-01,139.8243408203125
2023-03-02,140.50546264648438
2023-03-03,142.07496643066406
2023-03-06,141.55177307128906
2023-03-07,138.27459716796875
2023-03-08,138.9556884765625
2023-03-09,137.39328002929688
2023-03-10,134.2091064453125
2023-03-13,133.84324645996094
2023-03-14,136.96804809570312
2023-03-15,132.5082550048828
2023-03-16,134.32777404785156
2023-03-17,133.4872589111328
2023-03-20,136.99771118164062
2023-03-21,138.5106964111328
2023-03-22,136.9186553955078
2023-03-23,136.8098602294922
2023-03-24,137.76905822753906
2023-03-27,138.2338104248047
2023-03-28,139.56878662109375
2023-03-29,140.6565399169922
2023-03-30,141.239990234375
2023-03-31,143.71214294433594
2023-04-03,142.64418029785156
2023-04-04,137.5119171142578
2023-04-05,134.15968322753906
2023-04-06,133.74436950683594
2023-04-10,135.25732421875
2023-04-11,135.49464416503906
2023-04-12,136.98782348632812
2023-04-13,136.90875244140625
2023-04-14,136.8098602294922
2023-04-17,137.67015075683594
2023-04-18,137.69984436035156
2023-04-19,136.03854370117188
2023-04-20,136.43408203125
2023-04-21,136.04843139648438
2023-04-24,136.18685913085938
2023-04-25,134.4069061279297
2023-04-26,132.2511749267578
2023-04-27,135.8407440185547
2023-04-28,136.39450073242188
2023-05-01,137.78883361816406
2023-05-02,143.9791717529297
2023-05-03,142.9705047607422
2023-05-04,141.3289794921875
2023-05-05,143.4055938720703
2023-05-08,143.4055938720703
2023-05-09,142.80238342285156
2023-05-10,143.0693817138672
2023-05-11,142.1596221923828
2023-05-12,143.80111694335938
2023-05-15,144.71087646484375
2023-05-16,142.95069885253906
2023-05-17,144.3054656982422
2023-05-18,146.14476013183594
2023-05-19,145.9272003173828
2023-05-22,146.283203125
2023-05-23,144.3450164794922
2023-05-24,142.654052734375
2023-05-25,144.10769653320312
2023-05-26,146.56996154785156
2023-05-30,145.88766479492188
2023-05-31,143.45504760742188
2023-06-01,145.31411743164062
2023-06-02,149.00259399414062
2023-06-05,147.1336212158203
2023-06-06,147.62806701660156
2023-06-07,149.4475860595703
2023-06-08,148.73561096191406
2023-06-09,148.86434936523438
2023-06-12,149.74591064453125
2023-06-13,152.01419067382812
2023-06-14,152.14295959472656
2023-06-15,155.21356201171875
2023-06-16,154.43106079101562
2023-06-20,153.866455078125
2023-06-21,155.08480834960938
2023-06-22,154.54991149902344
2023-06-23,154.5796356201172
2023-06-26,155.88711547851562
2023-06-27,158.0662384033203
2023-06-28,157.27383422851562
2023-06-29,158.62091064453125
2023-06-30,160.34442138671875
2023-07-03,159.2845458984375
2023-07-05,156.94692993164062
2023-07-06,155.27297973632812
2023-07-07,155.58995056152344
2023-07-10,156.0258026123047
2023-07-11,156.0653839111328
2023-07-12,156.015869140625
2023-07-13,156.76866149902344
2023-07-14,156.0455780029297
2023-07-17,156.4021759033203
2023-07-18,157.3629608154297
2023-07-19,155.9861602783203
2023-07-20,156.5903778076172
2023-07-21,156.0356903076172
2023-07-24,156.72903442382812
2023-07-25,157.2144012451172
2023-07-26,157.2540283203125
2023-07-27,156.36256408691406
2023-07-28,156.7488555908203
2023-07-31,157.09552001953125
2023-08-01,157.93746948242188
2023-08-02,157.18467712402344
2023-08-03,156.35264587402344
2023-08-04,155.08480834960938
2023-08-07,159.07655334472656
2023-08-08,158.97750854492188
2023-08-09,158.2048797607422
2023-08-10,157.41250610351562
2023-08-11,156.71913146972656
2023-08-14,156.62008666992188
2023-08-15,155.1739501953125
2023-08-16,154.559814453125
2023-08-17,151.52883911132812
2023-08-18,152.9849090576172
2023-08-21,153.1532745361328
2023-08-22,153.22264099121094
2023-08-23,154.80743408203125
2023-08-24,153.40089416503906
2023-08-25,156.0950927734375
2023-08-28,157.00637817382812
2023-08-29,158.0464324951172
2023-08-30,158.76951599121094
2023-08-31,157.99688720703125
2023-09-01,159.12608337402344
2023-09-05,155.62954711914062
2023-09-06,155.6097412109375
2023-09-07,155.15411376953125
2023-09-08,152.4401092529297
2023-09-11,151.99440002441406
2023-09-12,150.22137451171875
2023-09-13,151.2928924560547
2023-09-14,151.6599884033203
2023-09-15,150.4396514892578
2023-09-18,151.27304077148438
2023-09-19,151.4615478515625
2023-09-20,150.22137451171875
2023-09-21,149.84434509277344
2023-09-22,150.4694061279297
2023-09-25,151.312744140625
2023-09-26,148.09815979003906
2023-09-27,147.69139099121094
2023-09-28,147.65170288085938
2023-09-29,146.60003662109375
2023-10-02,146.2626953125
2023-10-03,146.7984619140625
2023-10-04,148.9414825439453
2023-10-05,147.2449188232422
2023-10-06,149.04071044921875
2023-10-09,150.13206481933594
2023-10-10,150.0924072265625
2023-10-11,151.0547637939453
2023-10-12,149.93362426757812
2023-10-13,147.47311401367188
2023-10-16,149.28872680664062
2023-10-17,148.57440185546875
2023-10-18,142.82986450195312
2023-10-19,142.52227783203125
2023-10-20,140.4586181640625
2023-10-23,139.75418090820312
2023-10-24,139.8633270263672
2023-10-25,138.5635986328125
2023-10-26,138.74217224121094
2023-10-27,138.12705993652344
2023-10-30,139.02000427246094
2023-10-31,139.66490173339844
2023-11-01,141.28208923339844
2023-11-02,142.57186889648438
2023-11-03,142.57186889648438
2023-11-06,142.33375549316406
2023-11-07,145.34991455078125
2023-11-08,146.7388916015625
2023-11-09,146.3023681640625
2023-11-10,149.6161651611328
2023-11-13,150.1916046142578
2023-11-14,153.5153045654297
2023-11-15,151.89810180664062
2023-11-16,152.7612762451172
2023-11-17,154.43798828125
2023-11-20,153.59466552734375
2023-11-21,154.18003845214844
2023-11-22,154.4280548095703
2023-11-24,154.95388793945312
2023-11-27,152.85055541992188
2023-11-28,151.3325653076172
2023-11-29,151.67984008789062
2023-11-30,154.01136779785156
2023-12-01,155.8170928955078
2023-12-04,156.05519104003906
2023-12-05,154.27926635742188
2023-12-06,155.25155639648438
2023-12-07,154.93356323242188
2023-12-08,156.1757354736328
2023-12-11,156.74215698242188
2023-12-12,160.32955932617188
2023-12-13,160.47862243652344
2023-12-14,163.04246520996094
2023-12-15,162.1083526611328
2023-12-18,162.22760009765625
2023-12-19,162.36671447753906
2023-12-20,160.80654907226562
2023-12-21,162.6648406982422
2023-12-22,163.171630859375
2023-12-26,163.8672637939453
2023-12-27,163.50950622558594
2023-12-28,164.08587646484375
2023-12-29,163.85733032226562
2024-01-02,161.8499755859375
2024-01-03,159.59417724609375
2024-01-04,159.47494506835938
2024-01-05,159.7333221435547
2024-01-08,160.86618041992188
2024-01-09,161.97915649414062
2024-01-10,162.65489196777344
2024-01-11,162.90333557128906
2024-01-12,162.41639709472656
2024-01-16,162.58534240722656
2024-01-17,159.0675048828125
2024-01-18,161.29348754882812
2024-01-19,161.01522827148438
2024-01-22,162.13816833496094
2024-01-23,164.08587646484375
2024-01-24,161.72079467773438
2024-01-25,163.09214782714844
2024-01-26,162.49591064453125
2024-01-29,164.29458618164062
2024-01-30,164.83119201660156
2024-01-31,161.0351104736328
2024-02-01,164.83119201660156
2024-02-02,166.39134216308594
2024-02-05,165.94418334960938
2024-02-06,165.03988647460938
2024-02-07,165.68580627441406
2024-02-08,165.2584991455078
2024-02-09,167.44471740722656
2024-02-12,167.36521911621094
2024-02-13,166.9875946044922
2024-02-14,172.32395935058594
2024-02-15,172.6519012451172
2024-02-16,172.80096435546875
2024-02-20,173.71517944335938
2024-02-21,173.70526123046875
2024-02-22,177.0939178466797
2024-02-23,177.08396911621094
2024-02-26,177.7696533203125
2024-02-27,176.65664672851562
2024-02-28,177.60072326660156
2024-02-29,179.0515594482422
2024-03-01,179.54843139648438
2024-03-04,179.96580505371094
2024-03-05,178.32614135742188
2024-03-06,179.23043823242188
2024-03-07,180.72337341308594
2024-03-08,180.5840301513672
2024-03-11,180.0067596435547
2024-03-12,180.97218322753906
2024-03-13,180.67361450195312
2024-03-14,180.76316833496094
2024-03-15,180.66366577148438
2024-03-18,181.22100830078125
2024-03-19,181.07171630859375
2024-03-20,183.3310089111328
2024-03-21,184.03765869140625
2024-03-22,182.2859344482422
2024-03-25,181.8977813720703
2024-03-26,180.81292724609375
2024-03-27,182.85325622558594
2024-03-28,182.03713989257812
2024-04-01,179.60865783691406
2024-04-02,179.51907348632812
2024-04-03,180.25558471679688
2024-04-04,178.49392700195312
2024-04-05,181.36033630371094
2024-04-08,180.06646728515625
2024-04-09,180.32525634765625
2024-04-10,178.90199279785156
2024-04-11,179.64845275878906
2024-04-12,178.86219787597656
2024-04-15,178.19534301757812
2024-04-16,178.24510192871094
2024-04-17,177.21002197265625
2024-04-18,176.4337158203125
2024-04-19,176.86167907714844
2024-04-22,177.0209197998047
2024-04-23,179.00152587890625
2024-04-24,177.3792266845703
2024-04-25,177.09056091308594
2024-04-26,176.6725616455078
2024-04-29,176.8517303466797
2024-04-30,173.8360137939453
2024-05-01,173.1592254638672
2024-05-02,162.5694122314453
2024-05-03,165.7742156982422
2024-05-06,167.2572021484375
2024-05-07,168.7799835205078
2024-05-08,168.34205627441406
2024-05-09,169.0984649658203
2024-05-10,169.9942169189453
2024-05-13,169.2975311279297
2024-05-14,167.73492431640625
2024-05-15,168.82972717285156
2024-05-16,167.11785888671875
2024-05-17,166.01309204101562
2024-05-20,167.8046112060547
2024-05-21,168.3321075439453
2024-05-22,173.3085174560547
2024-05-23,171.9051513671875
2024-05-24,172.8407440185547
2024-05-28,167.51596069335938
2024-05-29,165.9235382080078
2024-05-30,166.89889526367188
2024-05-31,168.7799835205078
2024-06-03,165.42587280273438
2024-06-04,166.082763671875
2024-06-05,167.85435485839844
2024-06-06,167.8941650390625
2024-06-07,169.197998046875
2024-06-10,172.18385314941406
2024-06-11,171.71604919433594
2024-06-12,172.89048767089844
2024-06-13,173.09950256347656
2024-06-14,166.50010681152344
2024-06-17,167.9954376220703
2024-06-18,170.36801147460938
2024-06-20,167.9954376220703
2024-06-21,168.14495849609375
2024-06-24,170.92628479003906
2024-06-25,168.19482421875
2024-06-26,166.0614776611328
2024-06-27,165.95181274414062
2024-06-28,166.1910858154297
2024-07-01,165.0546417236328
2024-07-02,165.58297729492188
2024-07-03,165.7823486328125
2024-07-05,165.13436889648438
2024-07-08,163.9879608154297
2024-07-09,163.61911010742188
2024-07-10,165.3536834716797
2024-07-11,168.79295349121094
2024-07-12,168.99232482910156
2024-07-15,171.5742645263672
2024-07-16,175.4621124267578
2024-07-17,174.4851837158203
2024-07-18,171.19544982910156
2024-07-19,168.63345336914062
2024-07-22,172.43157958984375
2024-07-23,171.33499145507812
2024-07-24,166.43032836914062
2024-07-25,167.9954376220703
2024-07-26,171.73377990722656
2024-07-29,171.3649139404297
2024-07-30,171.8135223388672
2024-07-31,172.9399871826172
2024-08-01,158.63467407226562
2024-08-02,152.26455688476562
2024-08-05,154.20849609375
2024-08-06,156.49134826660156
2024-08-07,156.34182739257812
2024-08-08,158.3555450439453
2024-08-09,159.02345275878906
2024-08-12,160.2595977783203
2024-08-13,160.80789184570312
2024-08-14,160.9773406982422
2024-08-15,162.6421356201172
2024-08-16,162.18359375
2024-08-19,164.1574249267578
2024-08-20,164.34683227539062
2024-08-21,165.37362670898438
2024-08-22,164.70571899414062
2024-08-23,166.8689422607422
2024-08-26,167.7960662841797
2024-08-27,167.45712280273438
2024-08-28,168.06521606445312
2024-08-29,168.85276794433594
2024-08-30,170.51756286621094
2024-09-03,166.16116333007812
2024-09-04,166.96864318847656
2024-09-05,164.6359100341797
2024-09-06,163.13063049316406
2024-09-09,163.78857421875
2024-09-10,164.42657470703125
2024-09-11,164.74557495117188
2024-09-12,166.37051391601562
2024-09-13,166.9885711669922
2024-09-16,168.1069793701172
2024-09-17,168.32666015625
2024-09-18,169.18539428710938
2024-09-19,172.0013427734375
2024-09-20,170.85299682617188
2024-09-23,170.84300231933594
2024-09-24,170.29379272460938
2024-09-25,171.00277709960938
2024-09-26,171.72174072265625
2024-09-27,171.8216094970703
2024-09-30,171.46212768554688
2024-10-01,168.85589599609375
2024-10-02,167.95718383789062
2024-10-03,168.85589599609375
2024-10-04,169.8644256591797
2024-10-07,166.29957580566406
2024-10-08,166.6790313720703
2024-10-09,168.5762939453125
2024-10-10,168.65615844726562
2024-10-11,170.14402770996094
2024-10-14,171.32232666015625
2024-10-15,169.13548278808594
2024-10-16,169.4650115966797
2024-10-17,169.43504333496094
2024-10-18,169.1554412841797
2024-10-21,169.11550903320312
2024-10-22,168.13693237304688
2024-10-23,166.42938232421875
2024-10-24,166.3395233154297
2024-10-25,166.71897888183594
2024-10-28,167.80740356445312
2024-10-29,167.2482147216797
2024-10-30,168.66616821289062
2024-10-31,183.0753173828125
2024-11-01,178.1724090576172
2024-11-04,179.66026306152344
2024-11-05,181.75723266601562
2024-11-06,190.04525756835938
2024-11-07,188.67723083496094
2024-11-08,190.64437866210938
2024-11-11,191.29345703125
2024-11-12,193.71994018554688
2024-11-13,195.13787841796875
2024-11-14,193.4702911376953
2024-11-15,192.8212432861328
2024-11-18,192.96104431152344
2024-11-19,193.18072509765625
2024-11-20,193.0509033203125
2024-11-21,195.47738647460938
2024-11-22,197.09506225585938
2024-11-25,196.83543395996094
2024-11-26,196.73558044433594
2024-11-27,194.818359375
2024-11-29,194.09939575195312
2024-12-02,195.27767944335938
2024-12-03,194.04946899414062
2024-12-04,194.71849060058594
2024-12-05,193.6800079345703
2024-12-06,191.5399932861328
2024-12-09,189.88999938964844
2024-12-10,188.60000610351562
2024-12-11,188.66000366210938
2024-12-12,188.4499969482422
2024-12-13,187.3800048828125
2024-12-16,189.3800048828125
2024-12-17,186.7100067138672
