,IVZ
2021-05-28,24.79160499572754
2021-06-01,23.627187728881836
2021-06-02,24.74815559387207
2021-06-03,25.48677635192871
2021-06-04,25.434640884399414
2021-06-07,25.191328048706055
2021-06-08,25.321670532226562
2021-06-09,24.939327239990234
2021-06-10,25.034914016723633
2021-06-11,25.46070671081543
2021-06-14,25.000154495239258
2021-06-15,25.20001792907715
2021-06-16,24.948017120361328
2021-06-17,23.64456558227539
2021-06-18,22.810361862182617
2021-06-21,23.37518882751465
2021-06-22,23.079736709594727
2021-06-23,23.18401527404785
2021-06-24,23.635875701904297
2021-06-25,23.82705307006836
2021-06-28,23.575050354003906
2021-06-29,23.044979095458984
2021-06-30,23.22746467590332
2021-07-01,23.418638229370117
2021-07-02,22.96677589416504
2021-07-06,22.610498428344727
2021-07-07,22.69739532470703
2021-07-08,21.871877670288086
2021-07-09,22.879878997802734
2021-07-12,23.2100830078125
2021-07-13,22.96677589416504
2021-07-14,22.610498428344727
2021-07-15,22.44539451599121
2021-07-16,21.741533279418945
2021-07-19,21.098499298095703
2021-07-20,21.837112426757812
2021-07-21,22.29766845703125
2021-07-22,21.837112426757812
2021-07-23,21.567739486694336
2021-07-26,21.78498077392578
2021-07-27,21.081119537353516
2021-07-28,20.976842880249023
2021-07-29,21.15932846069336
2021-07-30,21.185396194458008
2021-08-02,21.220151901245117
2021-08-03,21.289669036865234
2021-08-04,20.872568130493164
2021-08-05,21.15932846069336
2021-08-06,21.567739486694336
2021-08-09,21.58511734008789
2021-08-10,21.63725471496582
2021-08-11,22.306360244750977
2021-08-12,21.9652042388916
2021-08-13,21.737768173217773
2021-08-16,22.04393196105957
2021-08-17,21.562814712524414
2021-08-18,21.09044075012207
2021-08-19,20.486860275268555
2021-08-20,20.9854736328125
2021-08-23,21.431604385375977
2021-08-24,21.860233306884766
2021-08-25,22.166399002075195
2021-08-26,21.833988189697266
2021-08-27,22.472564697265625
2021-08-30,21.982694625854492
2021-08-31,22.14890480041504
2021-09-01,22.008941650390625
2021-09-02,22.14890480041504
2021-09-03,21.764005661010742
2021-09-07,21.64154052734375
2021-09-08,21.466588973999023
2021-09-09,21.676536560058594
2021-09-10,21.51907730102539
2021-09-13,21.842735290527344
2021-09-14,21.825241088867188
2021-09-15,22.350095748901367
2021-09-16,21.77275848388672
2021-09-17,22.96242904663086
2021-09-20,20.967975616455078
2021-09-21,20.749286651611328
2021-09-22,21.247900009155273
2021-09-23,21.737768173217773
2021-09-24,21.816495895385742
2021-09-27,22.358844757080078
2021-09-28,21.798995971679688
2021-09-29,21.51907730102539
2021-09-30,21.09044075012207
2021-10-01,21.51032829284668
2021-10-04,21.081695556640625
2021-10-05,22.192644119262695
2021-10-06,22.157649993896484
2021-10-07,22.192644119262695
2021-10-08,21.895221710205078
2021-10-11,21.69402503967285
2021-10-12,21.195415496826172
2021-10-13,21.396610260009766
2021-10-14,22.017688751220703
2021-10-15,21.9389591217041
2021-10-18,21.632793426513672
2021-10-19,21.868980407714844
2021-10-20,22.236377716064453
2021-10-21,21.868980407714844
2021-10-22,21.97395133972168
2021-10-25,21.650285720825195
2021-10-26,22.367591857910156
2021-10-27,21.816495895385742
2021-10-28,22.297611236572266
2021-10-29,22.227630615234375
2021-11-01,23.207361221313477
2021-11-02,22.997419357299805
2021-11-03,23.154874801635742
2021-11-04,22.682504653930664
2021-11-05,22.726242065429688
2021-11-08,22.971176147460938
2021-11-09,22.752487182617188
2021-11-10,22.479528427124023
2021-11-11,22.7260684967041
2021-11-12,23.034252166748047
2021-11-15,22.9902286529541
2021-11-16,22.62040901184082
2021-11-17,21.960023880004883
2021-11-18,21.607818603515625
2021-11-19,21.26441764831543
2021-11-22,21.414106369018555
2021-11-23,21.537378311157227
2021-11-24,21.49335289001465
2021-11-26,20.36629295349121
2021-11-29,20.463150024414062
2021-11-30,19.661880493164062
2021-12-01,19.344898223876953
2021-12-02,20.031696319580078
2021-12-03,19.74993133544922
2021-12-06,20.049306869506836
2021-12-07,20.59522819519043
2021-12-08,20.7889404296875
2021-12-09,20.43673324584961
2021-12-10,20.375097274780273
2021-12-13,20.093334197998047
2021-12-14,19.996475219726562
2021-12-15,20.163776397705078
2021-12-16,19.996475219726562
2021-12-17,19.908428192138672
2021-12-20,19.159988403320312
2021-12-21,20.02289390563965
2021-12-22,20.075725555419922
2021-12-23,20.55120086669922
2021-12-27,20.73611068725586
2021-12-28,20.71849822998047
2021-12-29,20.568811416625977
2021-12-30,20.43673324584961
2021-12-31,20.269437789916992
2022-01-03,20.50717544555664
2022-01-04,21.40530014038086
2022-01-05,20.8593807220459
2022-01-06,21.255613327026367
2022-01-07,21.607818603515625
2022-01-10,21.27322006225586
2022-01-11,21.85436248779297
2022-01-12,21.757505416870117
2022-01-13,21.81033706665039
2022-01-14,21.915998458862305
2022-01-18,21.17636489868164
2022-01-19,20.471952438354492
2022-01-20,19.93484115600586
2022-01-21,19.318483352661133
2022-01-24,18.992692947387695
2022-01-25,18.79017448425293
2022-01-26,18.737342834472656
2022-01-27,19.001495361328125
2022-01-28,19.124767303466797
2022-01-31,19.95245361328125
2022-02-01,19.732322692871094
2022-02-02,19.58263397216797
2022-02-03,19.591440200805664
2022-02-04,20.10213851928711
2022-02-07,20.234216690063477
2022-02-08,20.331071853637695
2022-02-09,20.806550979614258
2022-02-10,20.60403060913086
2022-02-11,20.10213851928711
2022-02-14,20.093334197998047
2022-02-15,20.696578979492188
2022-02-16,20.918359756469727
2022-02-17,19.862680435180664
2022-02-18,19.933650970458984
2022-02-22,19.31266975402832
2022-02-23,18.753780364990234
2022-02-24,18.64732551574707
2022-02-25,19.330408096313477
2022-02-28,18.842493057250977
2022-03-01,17.485193252563477
2022-03-02,18.221506118774414
2022-03-03,17.795684814453125
2022-03-04,16.81098175048828
2022-03-07,16.53597068786621
2022-03-08,17.18357276916504
2022-03-09,17.8045597076416
2022-03-10,17.795684814453125
2022-03-11,17.777944564819336
2022-03-14,18.01746368408203
2022-03-15,17.999725341796875
2022-03-16,18.869102478027344
2022-03-17,18.89571762084961
2022-03-18,18.98442840576172
2022-03-21,18.88684844970703
2022-03-22,19.188467025756836
2022-03-23,19.073143005371094
2022-03-24,19.365894317626953
2022-03-25,19.60541534423828
2022-03-28,19.862680435180664
2022-03-29,20.705448150634766
2022-03-30,20.776416778564453
2022-03-31,20.45705223083496
2022-04-01,20.678834915161133
2022-04-04,20.581253051757812
2022-04-05,20.057851791381836
2022-04-06,19.215084075927734
2022-04-07,18.931203842163086
2022-04-08,19.170726776123047
2022-04-11,19.05539894104004
2022-04-12,18.727163314819336
2022-04-13,19.046527862548828
2022-04-14,18.62958335876465
2022-04-18,18.762649536132812
2022-04-19,19.286052703857422
2022-04-20,19.286052703857422
2022-04-21,18.89571762084961
2022-04-22,18.301345825195312
2022-04-25,18.443283081054688
2022-04-26,16.881948471069336
2022-04-27,16.589200973510742
2022-04-28,17.121471405029297
2022-04-29,16.30531883239746
2022-05-02,16.677907943725586
2022-05-03,17.059377670288086
2022-05-04,17.698104858398438
2022-05-05,16.722267150878906
2022-05-06,16.37628746032715
2022-05-09,15.87259578704834
2022-05-10,15.836742401123047
2022-05-11,15.272109031677246
2022-05-12,15.48720932006836
2022-05-13,15.98911190032959
2022-05-16,15.854674339294434
2022-05-17,16.70611000061035
2022-05-18,16.114582061767578
2022-05-19,16.150432586669922
2022-05-20,16.643373489379883
2022-05-23,16.759883880615234
2022-05-24,16.535823822021484
2022-05-25,16.688182830810547
2022-05-26,17.243860244750977
2022-05-27,17.51273536682129
2022-05-31,17.333484649658203
2022-06-01,17.09149742126465
2022-06-02,17.243860244750977
2022-06-03,16.759883880615234
2022-06-06,16.966022491455078
2022-06-07,17.118385314941406
2022-06-08,16.598560333251953
2022-06-09,16.1862850189209
2022-06-10,15.48720932006836
2022-06-13,14.277271270751953
2022-06-14,14.555108070373535
2022-06-15,14.71643352508545
2022-06-16,14.313119888305664
2022-06-17,14.447558403015137
2022-06-21,14.841907501220703
2022-06-22,14.877758979797363
2022-06-23,14.95842170715332
2022-06-24,15.558908462524414
2022-06-27,15.549944877624512
2022-06-28,15.325882911682129
2022-06-29,14.752281188964844
2022-06-30,14.456520080566406
2022-07-01,14.71643352508545
2022-07-05,14.689545631408691
2022-07-06,14.32208251953125
2022-07-07,14.689545631408691
2022-07-08,14.528220176696777
2022-07-11,14.06217098236084
2022-07-12,14.250383377075195
2022-07-13,14.017356872558594
2022-07-14,14.035283088684082
2022-07-15,14.555108070373535
2022-07-18,14.510296821594238
2022-07-19,15.110783576965332
2022-07-20,15.379657745361328
2022-07-21,15.3975830078125
2022-07-22,15.334845542907715
2022-07-25,15.424468040466309
2022-07-26,15.030121803283691
2022-07-27,14.940497398376465
2022-07-28,15.460323333740234
2022-07-29,15.899484634399414
2022-08-01,16.177318572998047
2022-08-02,15.827783584594727
2022-08-03,16.042882919311523
2022-08-04,15.953258514404297
2022-08-05,16.060810089111328
2022-08-08,16.22213363647461
2022-08-09,15.99807071685791
2022-08-10,16.47308349609375
2022-08-11,16.7429256439209
2022-08-12,17.268125534057617
2022-08-15,17.150409698486328
2022-08-16,17.150409698486328
2022-08-17,16.869699478149414
2022-08-18,16.914974212646484
2022-08-19,16.3897762298584
2022-08-22,15.955129623413086
2022-08-23,15.98229694366455
2022-08-24,16.027570724487305
2022-08-25,16.27206039428711
2022-08-26,15.62914752960205
2022-08-29,15.375603675842285
2022-08-30,15.176389694213867
2022-08-31,14.913788795471191
2022-09-01,14.8232421875
2022-09-02,14.714579582214355
2022-09-06,14.877571105957031
2022-09-07,15.004343032836914
2022-09-08,15.71969985961914
2022-09-09,15.918910026550293
2022-09-12,16.136232376098633
2022-09-13,14.959068298339844
2022-09-14,14.777965545654297
2022-09-15,14.832293510437012
2022-09-16,14.569697380065918
2022-09-19,15.26694107055664
2022-09-20,14.8232421875
2022-09-21,14.497255325317383
2022-09-22,14.135049819946289
2022-09-23,13.781900405883789
2022-09-26,13.419694900512695
2022-09-27,13.175207138061523
2022-09-28,13.338199615478516
2022-09-29,12.794892311096191
2022-09-30,12.405521392822266
2022-10-03,12.994105339050293
2022-10-04,13.872451782226562
2022-10-05,13.809065818786621
2022-10-06,13.555523872375488
2022-10-07,13.012215614318848
2022-10-10,13.066545486450195
2022-10-11,12.794892311096191
2022-10-12,12.559459686279297
2022-10-13,13.138986587524414
2022-10-14,12.930718421936035
2022-10-17,13.320088386535645
2022-10-18,13.519302368164062
2022-10-19,13.256705284118652
2022-10-20,13.048436164855957
2022-10-21,13.483081817626953
2022-10-24,13.627963066101074
2022-10-25,13.627963066101074
2022-10-26,13.673239707946777
2022-10-27,13.718515396118164
2022-10-28,13.953948020935059
2022-10-31,13.872451782226562
2022-11-01,14.089775085449219
2022-11-02,13.972057342529297
2022-11-03,13.637018203735352
2022-11-04,14.243711471557617
2022-11-07,14.660247802734375
2022-11-08,14.950013160705566
2022-11-09,14.572643280029297
2022-11-10,17.173921585083008
2022-11-11,18.10818099975586
2022-11-14,17.503660202026367
2022-11-15,17.70516586303711
2022-11-16,17.219717025756836
2022-11-17,17.201398849487305
2022-11-18,17.347949981689453
2022-11-21,17.320472717285156
2022-11-22,17.57693862915039
2022-11-23,17.686847686767578
2022-11-25,17.778440475463867
2022-11-28,17.118967056274414
2022-11-29,17.256357192993164
2022-11-30,17.503660202026367
2022-12-01,17.796762466430664
2022-12-02,17.485342025756836
2022-12-05,17.027368545532227
2022-12-06,16.95409393310547
2022-12-07,16.816701889038086
2022-12-08,16.95409393310547
2022-12-09,16.807544708251953
2022-12-12,17.302152633666992
2022-12-13,17.96162986755371
2022-12-14,17.879196166992188
2022-12-15,17.402904510498047
2022-12-16,16.844179153442383
2022-12-19,16.57855796813965
2022-12-20,16.496124267578125
2022-12-21,16.990734100341797
2022-12-22,16.734268188476562
2022-12-23,16.835020065307617
2022-12-27,16.78006362915039
2022-12-28,16.37704849243164
2022-12-29,16.761743545532227
2022-12-30,16.47780418395996
2023-01-03,16.6884708404541
2023-01-04,17.38459014892578
2023-01-05,17.109806060791016
2023-01-06,17.558616638183594
2023-01-09,17.650211334228516
2023-01-10,17.879196166992188
2023-01-11,18.10818099975586
2023-01-12,17.924991607666016
2023-01-13,17.760122299194336
2023-01-17,17.540294647216797
2023-01-18,17.43038558959961
2023-01-19,17.018211364746094
2023-01-20,17.375429153442383
2023-01-23,17.311311721801758
2023-01-24,16.963254928588867
2023-01-25,16.48696517944336
2023-01-26,16.917455673217773
2023-01-27,16.761743545532227
2023-01-30,16.560237884521484
2023-01-31,16.95409393310547
2023-02-01,17.32962989807129
2023-02-02,18.511198043823242
2023-02-03,18.355484008789062
2023-02-06,17.778440475463867
2023-02-07,17.96162986755371
2023-02-08,17.393747329711914
2023-02-09,16.935773849487305
2023-02-10,17.164762496948242
2023-02-13,17.595252990722656
2023-02-14,17.402904510498047
2023-02-15,17.373302459716797
2023-02-16,17.077272415161133
2023-02-17,17.30854606628418
2023-02-21,16.3927001953125
2023-02-22,16.290939331054688
2023-02-23,16.411205291748047
2023-02-24,16.216934204101562
2023-02-27,16.161426544189453
2023-02-28,16.337196350097656
2023-03-01,16.216934204101562
2023-03-02,16.235435485839844
2023-03-03,16.559215545654297
2023-03-06,16.253936767578125
2023-03-07,15.88389778137207
2023-03-08,16.04116439819336
2023-03-09,15.754386901855469
2023-03-10,15.18082332611084
2023-03-13,14.829289436340332
2023-03-14,15.023558616638184
2023-03-15,14.820037841796875
2023-03-16,14.84778881072998
2023-03-17,14.39449405670166
2023-03-20,14.292733192443848
2023-03-21,14.820037841796875
2023-03-22,14.301984786987305
2023-03-23,13.913443565368652
2023-03-24,13.922694206237793
2023-03-27,14.190973281860352
2023-03-28,14.44999885559082
2023-03-29,14.857041358947754
2023-03-30,14.903297424316406
2023-03-31,15.171573638916016
2023-04-03,14.986556053161621
2023-04-04,14.616517066955566
2023-04-05,14.533258438110352
2023-04-06,14.63502025604248
2023-04-10,14.78303337097168
2023-04-11,15.097566604614258
2023-04-12,14.921796798706055
2023-04-13,15.384346008300781
2023-04-14,15.624870300292969
2023-04-17,15.902400016784668
2023-04-18,16.105918884277344
2023-04-19,16.161426544189453
2023-04-20,15.911650657653809
2023-04-21,15.791389465332031
2023-04-24,15.58786678314209
2023-04-25,15.54161262512207
2023-04-26,15.671128273010254
2023-04-27,15.939406394958496
2023-04-28,15.846894264221191
2023-05-01,15.523110389709473
2023-05-02,15.190075874328613
2023-05-03,15.22707748413086
2023-05-04,14.838541030883789
2023-05-05,15.328841209411621
2023-05-08,15.25393009185791
2023-05-09,15.16028881072998
2023-05-10,14.916826248168945
2023-05-11,14.420534133911133
2023-05-12,14.251982688903809
2023-05-15,14.242618560791016
2023-05-16,14.027247428894043
2023-05-17,14.242618560791016
2023-05-18,14.354986190795898
2023-05-19,14.270710945129395
2023-05-22,14.22389030456543
2023-05-23,14.102158546447754
2023-05-24,13.839966773986816
2023-05-25,13.765054702758789
2023-05-26,13.942971229553223
2023-05-30,13.877422332763672
2023-05-31,13.465408325195312
2023-06-01,13.802511215209961
2023-06-02,14.28943920135498
2023-06-05,14.411170959472656
2023-06-06,14.78572940826416
2023-06-07,14.926189422607422
2023-06-08,15.047922134399414
2023-06-09,15.113468170166016
2023-06-12,14.944918632507324
2023-06-13,15.450573921203613
2023-06-14,15.506755828857422
2023-06-15,15.825130462646484
2023-06-16,15.712763786315918
2023-06-20,15.488030433654785
2023-06-21,15.459938049316406
2023-06-22,15.150924682617188
2023-06-23,14.991737365722656
2023-06-26,15.104104042053223
2023-06-27,15.450573921203613
2023-06-28,15.506755828857422
2023-06-29,15.684671401977539
2023-06-30,15.740856170654297
2023-07-03,16.040504455566406
2023-07-05,15.806400299072266
2023-07-06,15.572303771972656
2023-07-07,15.84386157989502
2023-07-10,16.265239715576172
2023-07-11,16.44315528869629
2023-07-12,17.22972869873047
2023-07-13,17.164180755615234
2023-07-14,16.602344512939453
2023-07-17,16.48061180114746
2023-07-18,16.752164840698242
2023-07-19,16.892627716064453
2023-07-20,16.770891189575195
2023-07-21,16.705347061157227
2023-07-24,16.81771469116211
2023-07-25,15.562941551208496
2023-07-26,15.394388198852539
2023-07-27,15.122832298278809
2023-07-28,15.54421329498291
2023-07-31,15.731492042541504
2023-08-01,15.759583473205566
2023-08-02,15.319477081298828
2023-08-03,15.591032028198242
2023-08-04,15.591032028198242
2023-08-07,15.900044441223145
2023-08-08,15.684671401977539
2023-08-09,15.64721393585205
2023-08-10,15.381848335266113
2023-08-11,15.533487319946289
2023-08-14,15.35341739654541
2023-08-15,14.765816688537598
2023-08-16,14.519402503967285
2023-08-17,14.585746765136719
2023-08-18,14.443584442138672
2023-08-21,14.206649780273438
2023-08-22,14.16873836517334
2023-08-23,14.528882026672363
2023-08-24,14.339333534240723
2023-08-25,14.396197319030762
2023-08-28,14.585746765136719
2023-08-29,14.898500442504883
2023-08-30,14.907978057861328
2023-08-31,15.088047981262207
2023-09-01,15.192300796508789
2023-09-05,14.87006664276123
2023-09-06,14.737384796142578
2023-09-07,14.538359642028809
2023-09-08,14.642609596252441
2023-09-11,14.604700088500977
2023-09-12,14.746861457824707
2023-09-13,14.509925842285156
2023-09-14,14.699474334716797
2023-09-15,14.756338119506836
2023-09-18,14.43410587310791
2023-09-19,14.48149299621582
2023-09-20,14.263513565063477
2023-09-21,13.865462303161621
2023-09-22,13.732778549194336
2023-09-25,13.609572410583496
2023-09-26,13.353680610656738
2023-09-27,13.353680610656738
2023-09-28,13.713823318481445
2023-09-29,13.761210441589355
2023-10-02,13.467411041259766
2023-10-03,12.889288902282715
2023-10-04,12.946152687072754
2023-10-05,12.936675071716309
2023-10-06,12.851378440856934
2023-10-09,12.917719841003418
2023-10-10,13.154656410217285
2023-10-11,13.088314056396484
2023-10-12,12.623920440673828
2023-10-13,12.481759071350098
2023-10-16,12.642875671386719
2023-10-17,12.737648963928223
2023-10-18,12.368029594421387
2023-10-19,12.131094932556152
2023-10-20,12.036319732666016
2023-10-23,11.865728378295898
2023-10-24,12.349075317382812
2023-10-25,11.932068824768066
2023-10-26,12.225868225097656
2023-10-27,12.093184471130371
2023-10-30,12.273255348205566
2023-10-31,12.29220962524414
2023-11-01,12.386983871459961
2023-11-02,12.83242416381836
2023-11-03,13.154656410217285
2023-11-06,12.794514656066895
2023-11-07,12.604965209960938
2023-11-08,12.586010932922363
2023-11-09,12.297340393066406
2023-11-10,12.586010932922363
2023-11-13,12.470541954040527
2023-11-14,13.182595252990723
2023-11-15,13.221084594726562
2023-11-16,13.192217826843262
2023-11-17,13.317307472229004
2023-11-20,13.43277645111084
2023-11-21,13.230706214904785
2023-11-22,13.32693099975586
2023-11-24,13.28844165802002
2023-11-27,13.24995231628418
2023-11-28,13.24995231628418
2023-11-29,13.740690231323242
2023-11-30,13.731069564819336
2023-12-01,14.298786163330078
2023-12-04,14.462366104125977
2023-12-05,14.43349838256836
2023-12-06,14.43349838256836
2023-12-07,14.558588981628418
2023-12-08,14.635567665100098
2023-12-11,14.664434432983398
2023-12-12,14.933860778808594
2023-12-13,15.722891807556152
2023-12-14,16.916061401367188
2023-12-15,16.87757110595703
2023-12-18,16.685123443603516
2023-12-19,16.935306549072266
2023-12-20,16.43494415283203
2023-12-21,16.819835662841797
2023-12-22,17.03152847290039
2023-12-26,17.281707763671875
2023-12-27,17.35869026184082
2023-12-28,17.387554168701172
2023-12-29,17.166240692138672
2024-01-02,17.079641342163086
2024-01-03,16.617767333984375
2024-01-04,16.839080810546875
2024-01-05,17.223976135253906
2024-01-08,17.531888961791992
2024-01-09,17.089263916015625
2024-01-10,17.185483932495117
2024-01-11,16.973793029785156
2024-01-12,16.627391815185547
2024-01-16,16.29060935974121
2024-01-17,16.021181106567383
2024-01-18,15.924960136413574
2024-01-19,16.444564819335938
2024-01-22,16.733234405517578
2024-01-23,15.34761905670166
2024-01-24,15.222530364990234
2024-01-25,15.588178634643555
2024-01-26,15.597799301147461
2024-01-29,15.790246963500977
2024-01-30,15.655535697937012
2024-01-31,15.232151985168457
2024-02-01,15.472710609436035
2024-02-02,15.232151985168457
2024-02-05,15.087817192077637
2024-02-06,15.280263900756836
2024-02-07,15.318753242492676
2024-02-08,15.309130668640137
2024-02-09,15.299508094787598
2024-02-12,15.75175952911377
2024-02-13,14.664434432983398
2024-02-14,14.876126289367676
2024-02-15,15.295308113098145
2024-02-16,15.051596641540527
2024-02-20,15.13933277130127
2024-02-21,15.18807601928711
2024-02-22,15.227069854736328
2024-02-23,14.954113006591797
2024-02-26,14.71040153503418
2024-02-27,15.012603759765625
2024-02-28,14.905370712280273
2024-02-29,15.02235221862793
2024-03-01,15.13933277130127
2024-03-04,15.236818313598633
2024-03-05,15.285560607910156
2024-03-06,15.344050407409668
2024-03-07,15.26606273651123
2024-03-08,15.48052978515625
2024-03-11,15.402542114257812
2024-03-12,15.18807601928711
2024-03-13,15.344050407409668
2024-03-14,15.00285530090332
2024-03-15,15.041849136352539
2024-03-18,14.885873794555664
2024-03-19,15.02235221862793
2024-03-20,15.43178653717041
2024-03-21,15.59751033782959
2024-03-22,15.31480598449707
2024-03-25,15.59751033782959
2024-03-26,15.646252632141113
2024-03-27,16.036190032958984
2024-03-28,16.17266845703125
2024-04-01,16.075183868408203
2024-04-02,16.05568504333496
2024-04-03,16.260406494140625
2024-04-04,16.114179611206055
2024-04-05,16.231157302856445
2024-04-08,16.494367599487305
2024-04-09,16.513864517211914
2024-04-10,15.470780372619629
2024-04-11,15.31480598449707
2024-04-12,14.954113006591797
2024-04-15,14.80788516998291
2024-04-16,14.80788516998291
2024-04-17,14.85662841796875
2024-04-18,14.885873794555664
2024-04-19,14.983358383178711
2024-04-22,15.18807601928711
2024-04-23,14.213231086730957
2024-04-24,14.154741287231445
2024-04-25,14.144991874694824
2024-04-26,14.3009672164917
2024-04-29,14.096250534057617
2024-04-30,13.813545227050781
2024-05-01,13.979268074035645
2024-05-02,14.164488792419434
2024-05-03,14.466691017150879
2024-05-06,14.57392406463623
2024-05-07,14.505684852600098
2024-05-08,14.612916946411133
2024-05-09,14.827383995056152
2024-05-10,15.197824478149414
2024-05-13,15.597896575927734
2024-05-14,15.81521987915039
2024-05-15,16.111570358276367
2024-05-16,15.894247055053711
2024-05-17,15.805341720581055
2024-05-20,15.825098991394043
2024-05-21,15.765828132629395
2024-05-22,15.597896575927734
2024-05-23,15.27191162109375
2024-05-24,15.43984317779541
2024-05-28,15.262032508850098
2024-05-29,14.955804824829102
2024-05-30,15.173128128051758
2024-05-31,15.51887035369873
2024-06-03,15.459599494934082
2024-06-04,15.281789779663086
2024-06-05,15.31142520904541
2024-06-06,15.074344635009766
2024-06-07,14.847142219543457
2024-06-10,15.005195617675781
2024-06-11,14.797750473022461
2024-06-12,15.005195617675781
2024-06-13,14.649576187133789
2024-06-14,14.382861137390137
2024-06-17,14.412496566772461
2024-06-18,14.600184440612793
2024-06-20,14.768115997314453
2024-06-21,14.906413078308105
2024-06-24,15.123736381530762
2024-06-25,14.906413078308105
2024-06-26,14.797750473022461
2024-06-27,14.669333457946777
2024-06-28,14.777994155883789
2024-07-01,14.669333457946777
2024-07-02,14.81750774383545
2024-07-03,14.866899490356445
2024-07-05,14.738481521606445
2024-07-08,14.777994155883789
2024-07-09,15.044709205627441
2024-07-10,15.578140258789062
2024-07-11,15.795463562011719
2024-07-12,15.834977149963379
2024-07-15,16.02266502380371
2024-07-16,16.27950096130371
2024-07-17,16.249868392944336
2024-07-18,16.091814041137695
2024-07-19,16.012786865234375
2024-07-22,16.28938102722168
2024-07-23,16.59560775756836
2024-07-24,16.378284454345703
2024-07-25,16.901838302612305
2024-07-26,17.208065032958984
2024-07-29,16.793174743652344
2024-07-30,17.010498046875
2024-07-31,17.050012588500977
2024-08-01,16.615365982055664
2024-08-02,15.51887035369873
2024-08-05,14.787873268127441
2024-08-06,15.341059684753418
2024-08-07,15.143492698669434
2024-08-08,15.548504829406738
2024-08-09,15.963395118713379
2024-08-12,15.785584449768066
2024-08-13,16.05229949951172
2024-08-14,16.27950096130371
2024-08-15,16.645000457763672
2024-08-16,16.860000610351562
2024-08-19,16.940000534057617
2024-08-20,16.639999389648438
2024-08-21,16.75
2024-08-22,16.729999542236328
2024-08-23,17.200000762939453
2024-08-26,17.18000030517578
2024-08-27,17.030000686645508
2024-08-28,16.969999313354492
2024-08-29,16.90999984741211
2024-08-30,17.09000015258789
2024-09-03,16.520000457763672
2024-09-04,16.3799991607666
2024-09-05,16.3700008392334
2024-09-06,15.739999771118164
2024-09-09,15.930000305175781
2024-09-10,15.869999885559082
2024-09-11,15.800000190734863
2024-09-12,15.859999656677246
2024-09-13,16.010000228881836
2024-09-16,16.25
2024-09-17,16.600000381469727
2024-09-18,16.75
2024-09-19,17.350000381469727
2024-09-20,17.170000076293945
2024-09-23,17.1299991607666
2024-09-24,17.549999237060547
2024-09-25,17.25
2024-09-26,17.739999771118164
2024-09-27,17.639999389648438
2024-09-30,17.559999465942383
2024-10-01,17.25
2024-10-02,17.780000686645508
2024-10-03,17.469999313354492
2024-10-04,17.739999771118164
2024-10-07,17.6200008392334
2024-10-08,17.360000610351562
2024-10-09,17.770000457763672
2024-10-10,17.68000030517578
2024-10-11,17.690000534057617
2024-10-14,17.729999542236328
2024-10-15,17.700000762939453
2024-10-16,18.170000076293945
2024-10-17,18.280000686645508
2024-10-18,18.6299991607666
2024-10-21,18.020000457763672
2024-10-22,18.040000915527344
2024-10-23,17.5
2024-10-24,17.6200008392334
2024-10-25,17.6299991607666
2024-10-28,17.899999618530273
2024-10-29,17.93000030517578
2024-10-30,17.809999465942383
2024-10-31,17.34000015258789
2024-11-01,17.780000686645508
2024-11-04,17.469999313354492
2024-11-05,17.860000610351562
2024-11-06,18.59000015258789
2024-11-07,18.280000686645508
2024-11-08,17.979999542236328
2024-11-11,18.290000915527344
2024-11-12,17.790000915527344
2024-11-13,17.649999618530273
2024-11-14,17.739999771118164
2024-11-15,17.670000076293945
2024-11-18,17.469999313354492
2024-11-19,17.270000457763672
2024-11-20,17.40999984741211
2024-11-21,17.68000030517578
2024-11-22,17.739999771118164
2024-11-25,18.149999618530273
2024-11-26,18.149999618530273
2024-11-27,18.040000915527344
2024-11-29,18.09000015258789
2024-12-02,18.09000015258789
2024-12-03,17.940000534057617
2024-12-04,18.100000381469727
2024-12-05,17.899999618530273
2024-12-06,17.829999923706055
2024-12-09,18.360000610351562
2024-12-10,18.450000762939453
2024-12-11,18.40999984741211
2024-12-12,18.389999389648438
2024-12-13,18.040000915527344
2024-12-16,18.09000015258789
2024-12-17,17.799999237060547
