,CAG
2021-06-02,33.6776237487793
2021-06-03,33.625640869140625
2021-06-04,33.720947265625
2021-06-07,33.60831069946289
2021-06-08,33.33106231689453
2021-06-09,32.326019287109375
2021-06-10,32.2047233581543
2021-06-11,32.34334945678711
2021-06-14,32.46465301513672
2021-06-15,32.27402877807617
2021-06-16,32.08341598510742
2021-06-17,31.520244598388672
2021-06-18,30.91375160217285
2021-06-21,31.052377700805664
2021-06-22,30.95707130432129
2021-06-23,30.55852699279785
2021-06-24,30.6884822845459
2021-06-25,30.88776397705078
2021-06-28,31.043718338012695
2021-06-29,31.156354904174805
2021-06-30,31.520244598388672
2021-07-01,31.19100570678711
2021-07-02,31.06971549987793
2021-07-06,31.095703125
2021-07-07,31.338302612304688
2021-07-08,31.26898956298828
2021-07-09,31.29497718811035
2021-07-12,31.130367279052734
2021-07-13,29.440847396850586
2021-07-14,29.362869262695312
2021-07-15,30.047340393066406
2021-07-16,30.203296661376953
2021-07-19,30.671159744262695
2021-07-20,30.33325958251953
2021-07-21,29.908716201782227
2021-07-22,29.570810317993164
2021-07-23,29.674776077270508
2021-07-26,29.674776077270508
2021-07-27,29.648788452148438
2021-07-28,29.25023078918457
2021-07-29,29.146265029907227
2021-07-30,29.01630401611328
2021-08-02,29.193849563598633
2021-08-03,28.966445922851562
2021-08-04,28.328001022338867
2021-08-05,28.223051071166992
2021-08-06,28.651596069335938
2021-08-09,28.992687225341797
2021-08-10,29.21133804321289
2021-08-11,29.56991958618164
2021-08-12,29.368764877319336
2021-08-13,29.779817581176758
2021-08-16,29.70985221862793
2021-08-17,29.797313690185547
2021-08-18,29.088895797729492
2021-08-19,29.33378028869629
2021-08-20,29.499956130981445
2021-08-23,29.342529296875
2021-08-24,28.948955535888672
2021-08-25,28.739059448242188
2021-08-26,28.71282386779785
2021-08-27,28.905229568481445
2021-08-30,28.53790283203125
2021-08-31,28.966445922851562
2021-09-01,29.237573623657227
2021-09-02,29.27255630493164
2021-09-03,29.290050506591797
2021-09-07,29.018930435180664
2021-09-08,29.360023498535156
2021-09-09,29.05391502380371
2021-09-10,28.94021224975586
2021-09-13,29.202590942382812
2021-09-14,29.027673721313477
2021-09-15,29.246320724487305
2021-09-16,29.237573623657227
2021-09-17,29.27255630493164
2021-09-20,29.06265640258789
2021-09-21,28.835264205932617
2021-09-22,29.12387466430664
2021-09-23,29.027673721313477
2021-09-24,29.167604446411133
2021-09-27,29.552431106567383
2021-09-28,29.421236038208008
2021-09-29,30.313325881958008
2021-09-30,29.622390747070312
2021-10-01,29.473711013793945
2021-10-04,29.75358009338379
2021-10-05,29.972232818603516
2021-10-06,30.155895233154297
2021-10-07,29.928504943847656
2021-10-08,29.4912109375
2021-10-11,29.342529296875
2021-10-12,29.220081329345703
2021-10-13,29.001434326171875
2021-10-14,29.561174392700195
2021-10-15,29.08014678955078
2021-10-18,28.992687225341797
2021-10-19,29.05391502380371
2021-10-20,29.473711013793945
2021-10-21,29.158859252929688
2021-10-22,29.158859252929688
2021-10-25,28.76529312133789
2021-10-26,28.88773536682129
2021-10-27,28.529155731201172
2021-10-28,28.66908836364746
2021-10-29,28.43332290649414
2021-11-01,28.627582550048828
2021-11-02,28.9896297454834
2021-11-03,29.139739990234375
2021-11-04,28.8306884765625
2021-11-05,28.777700424194336
2021-11-08,28.512794494628906
2021-11-09,28.73355484008789
2021-11-10,28.680566787719727
2021-11-11,28.327360153198242
2021-11-12,28.477476119995117
2021-11-15,28.521623611450195
2021-11-16,28.247888565063477
2021-11-17,28.088947296142578
2021-11-18,27.47966194152832
2021-11-19,27.126449584960938
2021-11-22,27.700414657592773
2021-11-23,27.841697692871094
2021-11-24,27.90351104736328
2021-11-26,27.90351104736328
2021-11-29,27.82403564453125
2021-11-30,26.976335525512695
2021-12-01,26.88803482055664
2021-12-02,27.356033325195312
2021-12-03,27.700414657592773
2021-12-06,28.053625106811523
2021-12-07,28.080116271972656
2021-12-08,28.000638961791992
2021-12-09,28.14192771911621
2021-12-10,28.327360153198242
2021-12-13,28.671741485595703
2021-12-14,28.698230743408203
2021-12-15,29.077932357788086
2021-12-16,30.375978469848633
2021-12-17,30.534915924072266
2021-12-20,30.305328369140625
2021-12-21,29.87265396118164
2021-12-22,29.545928955078125
2021-12-23,29.431140899658203
2021-12-27,29.51061248779297
2021-12-28,29.96978187561035
2021-12-29,29.916797637939453
2021-12-30,29.916797637939453
2021-12-31,30.15522003173828
2022-01-03,30.07574462890625
2022-01-04,30.199365615844727
2022-01-05,30.15522003173828
2022-01-06,29.607744216918945
2022-01-07,30.685026168823242
2022-01-10,30.17287254333496
2022-01-11,30.00510597229004
2022-01-12,29.616575241088867
2022-01-13,30.349477767944336
2022-01-14,31.0029239654541
2022-01-18,31.17069435119629
2022-01-19,31.400279998779297
2022-01-20,31.303144454956055
2022-01-21,31.126543045043945
2022-01-24,31.179529190063477
2022-01-25,30.94110107421875
2022-01-26,30.76449966430664
2022-01-27,31.232501983642578
2022-01-28,31.48462677001953
2022-01-31,30.967905044555664
2022-02-01,31.154998779296875
2022-02-02,31.39554214477539
2022-02-03,31.422271728515625
2022-02-04,30.941171646118164
2022-02-07,31.163908004760742
2022-02-08,31.404451370239258
2022-02-09,31.350990295410156
2022-02-10,31.110445022583008
2022-02-11,31.796449661254883
2022-02-14,31.44899559020996
2022-02-15,31.555904388427734
2022-02-16,31.5648136138916
2022-02-17,31.965728759765625
2022-02-18,32.090450286865234
2022-02-22,31.930084228515625
2022-02-23,31.840993881225586
2022-02-24,30.566999435424805
2022-02-25,31.493539810180664
2022-02-28,31.154998779296875
2022-03-01,30.72736167907715
2022-03-02,30.825359344482422
2022-03-03,30.843177795410156
2022-03-04,30.647184371948242
2022-03-07,30.023544311523438
2022-03-08,27.555734634399414
2022-03-09,27.778461456298828
2022-03-10,27.324100494384766
2022-03-11,26.816282272338867
2022-03-14,28.12591552734375
2022-03-15,28.3575496673584
2022-03-16,28.241729736328125
2022-03-17,28.562458038330078
2022-03-18,28.277366638183594
2022-03-21,28.473365783691406
2022-03-22,28.785184860229492
2022-03-23,28.633729934692383
2022-03-24,28.758453369140625
2022-03-25,29.30190658569336
2022-03-28,29.248458862304688
2022-03-29,29.75627326965332
2022-03-30,29.75627326965332
2022-03-31,29.907730102539062
2022-04-01,30.362091064453125
2022-04-04,30.397722244262695
2022-04-05,30.379901885986328
2022-04-06,30.593725204467773
2022-04-07,30.673906326293945
2022-04-08,30.73626708984375
2022-04-11,31.18172264099121
2022-04-12,31.26190948486328
2022-04-13,31.769725799560547
2022-04-14,31.73409080505371
2022-04-18,31.529178619384766
2022-04-19,32.27753829956055
2022-04-20,32.55371856689453
2022-04-21,32.57154083251953
2022-04-22,32.179534912109375
2022-04-25,32.170631408691406
2022-04-26,31.546993255615234
2022-04-27,31.742992401123047
2022-04-28,32.284969329833984
2022-04-29,31.39515495300293
2022-05-02,30.75701141357422
2022-05-03,31.32325553894043
2022-05-04,32.0782470703125
2022-05-05,31.835567474365234
2022-05-06,31.98836326599121
2022-05-09,32.617530822753906
2022-05-10,32.09622573852539
2022-05-11,32.0782470703125
2022-05-12,32.060272216796875
2022-05-13,32.25800704956055
2022-05-16,32.03330993652344
2022-05-17,31.73670768737793
2022-05-18,29.058269500732422
2022-05-19,28.527976989746094
2022-05-20,28.51000213623047
2022-05-23,29.0672607421875
2022-05-24,29.5526123046875
2022-05-25,29.45374298095703
2022-05-26,29.642492294311523
2022-05-27,29.795286178588867
2022-05-31,29.561599731445312
2022-06-01,29.229045867919922
2022-06-02,29.049283981323242
2022-06-03,28.76166534423828
2022-06-06,28.950414657592773
2022-06-07,29.300947189331055
2022-06-08,29.354875564575195
2022-06-09,28.986370086669922
2022-06-10,29.273983001708984
2022-06-13,28.76166534423828
2022-06-14,28.581905364990234
2022-06-15,28.743690490722656
2022-06-16,28.536962509155273
2022-06-17,28.19542121887207
2022-06-21,29.0672607421875
2022-06-22,29.175111770629883
2022-06-23,29.939102172851562
2022-06-24,30.649147033691406
2022-06-27,30.60420799255371
2022-06-28,30.505340576171875
2022-06-29,30.855876922607422
2022-06-30,30.774988174438477
2022-07-01,31.062597274780273
2022-07-05,30.89182472229004
2022-07-06,31.269325256347656
2022-07-07,31.637832641601562
2022-07-08,31.73670768737793
2022-07-11,31.961402893066406
2022-07-12,31.997356414794922
2022-07-13,32.12318801879883
2022-07-14,29.795286178588867
2022-07-15,30.31659698486328
2022-07-18,30.02897834777832
2022-07-19,30.064929962158203
2022-07-20,29.777313232421875
2022-07-21,29.82225799560547
2022-07-22,30.226716995239258
2022-07-25,30.44242286682129
2022-07-26,30.397485733032227
2022-07-27,30.002017974853516
2022-07-28,30.55028533935547
2022-07-29,30.748018264770508
2022-08-01,31.305280685424805
2022-08-02,30.960460662841797
2022-08-03,31.123798370361328
2022-08-04,30.83342933654785
2022-08-05,31.24176025390625
2022-08-08,31.09657859802246
2022-08-09,31.13287353515625
2022-08-10,31.22360610961914
2022-08-11,31.250839233398438
2022-08-12,31.205459594726562
2022-08-15,31.668237686157227
2022-08-16,31.976755142211914
2022-08-17,31.967676162719727
2022-08-18,32.02212142944336
2022-08-19,32.12193298339844
2022-08-22,31.89508819580078
2022-08-23,31.931377410888672
2022-08-24,32.25804138183594
2022-08-25,32.28526306152344
2022-08-26,31.677310943603516
2022-08-29,31.795269012451172
2022-08-30,31.532121658325195
2022-08-31,31.19638442993164
2022-09-01,31.123798370361328
2022-09-02,31.051206588745117
2022-09-06,30.706390380859375
2022-09-07,31.48676109313965
2022-09-08,31.141942977905273
2022-09-09,31.18730926513672
2022-09-12,31.45046615600586
2022-09-13,30.53398323059082
2022-09-14,30.261762619018555
2022-09-15,30.506763458251953
2022-09-16,30.69732093811035
2022-09-19,31.069355010986328
2022-09-20,30.83342933654785
2022-09-21,31.141942977905273
2022-09-22,31.541200637817383
2022-09-23,31.169164657592773
2022-09-26,30.851577758789062
2022-09-27,30.05306053161621
2022-09-28,30.370655059814453
2022-09-29,30.18010139465332
2022-09-30,29.608442306518555
2022-10-03,29.862510681152344
2022-10-04,30.769912719726562
2022-10-05,30.670093536376953
2022-10-06,29.544923782348633
2022-10-07,29.808067321777344
2022-10-10,30.461397171020508
2022-10-11,30.751766204833984
2022-10-12,30.47047233581543
2022-10-13,31.19638442993164
2022-10-14,31.114727020263672
2022-10-17,31.078426361083984
2022-10-18,31.695457458496094
2022-10-19,31.695457458496094
2022-10-20,31.17824363708496
2022-10-21,31.477676391601562
2022-10-24,31.75897216796875
2022-10-25,31.795269012451172
2022-10-26,31.976755142211914
2022-10-27,32.46674728393555
2022-10-28,33.247108459472656
2022-10-31,33.301551818847656
2022-11-01,32.97488784790039
2022-11-02,32.88331985473633
2022-11-03,32.75511932373047
2022-11-04,32.947418212890625
2022-11-07,33.05730438232422
2022-11-08,32.68185806274414
2022-11-09,32.535343170166016
2022-11-10,32.22400665283203
2022-11-11,31.647106170654297
2022-11-14,31.097673416137695
2022-11-15,31.48227310180664
2022-11-16,32.086647033691406
2022-11-17,31.995079040527344
2022-11-18,32.919952392578125
2022-11-21,33.3320198059082
2022-11-22,33.49684524536133
2022-11-23,33.76240158081055
2022-11-25,33.991329193115234
2022-11-28,33.91807556152344
2022-11-29,33.84482192993164
2022-11-30,34.77884292602539
2022-12-01,34.64149475097656
2022-12-02,34.90705108642578
2022-12-05,35.02608871459961
2022-12-06,34.39424514770508
2022-12-07,35.00777816772461
2022-12-08,35.24586486816406
2022-12-09,34.81547546386719
2022-12-12,35.22754669189453
2022-12-13,35.00777816772461
2022-12-14,35.23670196533203
2022-12-15,35.081031799316406
2022-12-16,34.80631637573242
2022-12-19,34.91621017456055
2022-12-20,35.24586486816406
2022-12-21,35.511417388916016
2022-12-22,35.49310302734375
2022-12-23,35.56636047363281
2022-12-27,35.73119354248047
2022-12-28,35.39237976074219
2022-12-29,35.502262115478516
2022-12-30,35.43815994262695
2023-01-03,35.557212829589844
2023-01-04,35.39237976074219
2023-01-05,36.60112380981445
2023-01-06,37.5076789855957
2023-01-09,37.0131950378418
2023-01-10,37.03151321411133
2023-01-11,37.10477066040039
2023-01-12,36.74763488769531
2023-01-13,36.54617691040039
2023-01-17,36.656063079833984
2023-01-18,35.209228515625
2023-01-19,35.04440689086914
2023-01-20,34.77884292602539
2023-01-23,34.275211334228516
2023-01-24,34.11953353881836
2023-01-25,34.009647369384766
2023-01-26,33.73493194580078
2023-01-27,33.6887321472168
2023-01-30,34.15997314453125
2023-01-31,34.36325454711914
2023-02-01,34.10453796386719
2023-02-02,33.503936767578125
2023-02-03,33.67949295043945
2023-02-06,34.10453796386719
2023-02-07,33.503936767578125
2023-02-08,33.53165817260742
2023-02-09,33.22673797607422
2023-02-10,33.60557556152344
2023-02-13,33.98440933227539
2023-02-14,33.31913757324219
2023-02-15,33.15282440185547
2023-02-16,33.09737777709961
2023-02-17,33.64253616333008
2023-02-21,33.596336364746094
2023-02-22,33.49469757080078
2023-02-23,33.624053955078125
2023-02-24,33.75341796875
2023-02-27,33.96592712402344
2023-02-28,33.64253616333008
2023-03-01,33.02346420288086
2023-03-02,33.125099182128906
2023-03-03,33.11586380004883
2023-03-06,33.1805419921875
2023-03-07,33.10662078857422
2023-03-08,33.17129898071289
2023-03-09,32.41362762451172
2023-03-10,32.34894561767578
2023-03-13,32.43210220336914
2023-03-14,32.78322219848633
2023-03-15,32.958778381347656
2023-03-16,33.15282440185547
2023-03-17,32.820186614990234
2023-03-20,33.40230178833008
2023-03-21,33.651771545410156
2023-03-22,33.55937194824219
2023-03-23,33.790374755859375
2023-03-24,34.38172912597656
2023-03-27,34.36325454711914
2023-03-28,34.44640350341797
2023-03-29,34.70512390136719
2023-03-30,34.54804992675781
2023-03-31,34.70512390136719
2023-04-03,34.5942497253418
2023-04-04,34.723609924316406
2023-04-05,35.36116027832031
2023-04-06,35.462799072265625
2023-04-10,34.7143669128418
2023-04-11,35.02852249145508
2023-04-12,34.76056671142578
2023-04-13,34.6866455078125
2023-04-14,34.15997314453125
2023-04-17,34.43716812133789
2023-04-18,34.37248992919922
2023-04-19,34.511085510253906
2023-04-20,34.557289123535156
2023-04-21,34.60348892211914
2023-04-24,34.85296630859375
2023-04-25,35.24103927612305
2023-04-26,34.94536209106445
2023-04-27,35.327537536621094
2023-04-28,35.38345718383789
2023-05-01,35.62581253051758
2023-05-02,35.84020233154297
2023-05-03,35.504642486572266
2023-05-04,35.0665397644043
2023-05-05,35.25296401977539
2023-05-08,35.17839431762695
2023-05-09,35.243648529052734
2023-05-10,34.255592346191406
2023-05-11,34.022560119628906
2023-05-12,34.255592346191406
2023-05-15,34.05984115600586
2023-05-16,33.96663284301758
2023-05-17,34.19966125488281
2023-05-18,33.37007141113281
2023-05-19,33.4073600769043
2023-05-22,32.9879035949707
2023-05-23,32.82944107055664
2023-05-24,32.680301666259766
2023-05-25,32.37269592285156
2023-05-26,32.47523880004883
2023-05-30,31.96256446838379
2023-05-31,32.50319290161133
2023-06-01,32.083736419677734
2023-06-02,32.745548248291016
2023-06-05,32.64301681518555
2023-06-06,31.99053192138672
2023-06-07,31.78545570373535
2023-06-08,32.12102508544922
2023-06-09,32.046451568603516
2023-06-12,31.99053192138672
2023-06-13,32.148990631103516
2023-06-14,32.57776641845703
2023-06-15,32.428627014160156
2023-06-16,32.2888069152832
2023-06-20,31.915956497192383
2023-06-21,32.05577087402344
2023-06-22,32.05577087402344
2023-06-23,31.776138305664062
2023-06-26,31.953243255615234
2023-06-27,31.915956497192383
2023-06-28,30.80672836303711
2023-06-29,31.04907989501953
2023-06-30,31.431251525878906
2023-07-03,31.776138305664062
2023-07-05,31.384641647338867
2023-07-06,31.160934448242188
2023-07-07,30.965194702148438
2023-07-10,30.676231384277344
2023-07-11,30.871978759765625
2023-07-12,30.74148178100586
2023-07-13,30.909263610839844
2023-07-14,30.66691017150879
2023-07-17,30.0889892578125
2023-07-18,30.005098342895508
2023-07-19,30.35930633544922
2023-07-20,30.85333251953125
2023-07-21,31.030437469482422
2023-07-24,31.002473831176758
2023-07-25,31.06772232055664
2023-07-26,30.918581008911133
2023-07-27,30.86265754699707
2023-07-28,31.11701774597168
2023-07-31,30.909759521484375
2023-08-01,30.68366050720215
2023-08-02,30.93802261352539
2023-08-03,30.627134323120117
2023-08-04,30.438718795776367
2023-08-07,30.24087905883789
2023-08-08,29.411846160888672
2023-08-09,29.468372344970703
2023-08-10,29.261112213134766
2023-08-11,29.468372344970703
2023-08-14,29.110380172729492
2023-08-15,28.535709381103516
2023-08-16,28.290767669677734
2023-08-17,28.215402603149414
2023-08-18,28.44150161743164
2023-08-21,28.064668655395508
2023-08-22,28.03640365600586
2023-08-23,27.89509391784668
2023-08-24,27.942197799682617
2023-08-25,28.281347274780273
2023-08-28,28.55455207824707
2023-08-29,28.526288986206055
2023-08-30,28.366134643554688
2023-08-31,28.14945411682129
2023-09-01,27.621889114379883
2023-09-05,27.461734771728516
2023-09-06,27.367525100708008
2023-09-07,27.207372665405273
2023-09-08,27.414628982543945
2023-09-11,27.35810661315918
2023-09-12,26.97184944152832
2023-09-13,26.915325164794922
2023-09-14,27.37694549560547
2023-09-15,27.263896942138672
2023-09-18,27.056638717651367
2023-09-19,27.028377532958984
2023-09-20,27.24505615234375
2023-09-21,27.348684310913086
2023-09-22,27.18852996826172
2023-09-25,26.65154266357422
2023-09-26,26.387760162353516
2023-09-27,25.944982528686523
2023-09-28,25.850772857666016
2023-09-29,25.83193016052246
2023-10-02,25.238418579101562
2023-10-03,24.99347686767578
2023-10-04,24.99347686767578
2023-10-05,24.494171142578125
2023-10-06,24.88042640686035
2023-10-09,25.992084503173828
2023-10-10,25.93556022644043
2023-10-11,25.775405883789062
2023-10-12,25.087682723999023
2023-10-13,25.973243713378906
2023-10-16,26.152238845825195
2023-10-17,26.076871871948242
2023-10-18,25.79424476623535
2023-10-19,25.577566146850586
2023-10-20,25.42683219909668
2023-10-23,25.144208908081055
2023-10-24,25.502199172973633
2023-10-25,26.142820358276367
2023-10-26,26.06745147705078
2023-10-27,25.615251541137695
2023-10-30,25.652935028076172
2023-10-31,25.775405883789062
2023-11-01,25.746776580810547
2023-11-02,26.405237197875977
2023-11-03,26.538837432861328
2023-11-06,26.17620849609375
2023-11-07,26.13803482055664
2023-11-08,26.481582641601562
2023-11-09,26.66289710998535
2023-11-10,26.538837432861328
2023-11-13,26.3098087310791
2023-11-14,26.739238739013672
2023-11-15,26.863298416137695
2023-11-16,26.796493530273438
2023-11-17,26.891925811767578
2023-11-20,26.815582275390625
2023-11-21,26.911014556884766
2023-11-22,27.03506851196289
2023-11-24,27.18775749206543
2023-11-27,26.90146827697754
2023-11-28,26.930097579956055
2023-11-29,26.739238739013672
2023-11-30,26.996898651123047
2023-12-01,27.063697814941406
2023-12-04,27.636272430419922
2023-12-05,27.44541358947754
2023-12-06,28.056161880493164
2023-12-07,28.428335189819336
2023-12-08,28.17067527770996
2023-12-11,28.113418579101562
2023-12-12,28.256563186645508
2023-12-13,29.048622131347656
2023-12-14,28.552392959594727
2023-12-15,27.98935890197754
2023-12-18,28.142045974731445
2023-12-19,28.056161880493164
2023-12-20,27.063697814941406
2023-12-21,27.168668746948242
2023-12-22,27.349985122680664
2023-12-26,27.245012283325195
2023-12-27,27.149585723876953
2023-12-28,27.26409912109375
2023-12-29,27.349985122680664
2024-01-02,28.180219650268555
2024-01-03,27.941646575927734
2024-01-04,27.407243728637695
2024-01-05,26.920555114746094
2024-01-08,27.416786193847656
2024-01-09,27.97981834411621
2024-01-10,27.893932342529297
2024-01-11,27.43587303161621
2024-01-12,27.626731872558594
2024-01-16,27.27364158630371
2024-01-17,27.588560104370117
2024-01-18,27.3976993560791
2024-01-19,27.31181526184082
2024-01-22,27.416786193847656
2024-01-23,28.065702438354492
2024-01-24,28.065702438354492
2024-01-25,28.3233642578125
2024-01-26,28.26610565185547
2024-01-29,28.19850730895996
2024-01-30,28.430274963378906
2024-01-31,28.15022087097168
2024-02-01,28.633071899414062
2024-02-02,28.449588775634766
2024-02-05,27.580453872680664
2024-02-06,27.638399124145508
2024-02-07,27.38731575012207
2024-02-08,27.136232376098633
2024-02-09,26.460241317749023
2024-02-12,26.82720947265625
2024-02-13,26.35401725769043
2024-02-14,25.813220977783203
2024-02-15,26.238130569458008
2024-02-16,26.276758193969727
2024-02-20,27.503198623657227
2024-02-21,27.43560028076172
2024-02-22,27.31005859375
2024-02-23,27.32937240600586
2024-02-26,27.049320220947266
2024-02-27,27.010692596435547
2024-02-28,27.165203094482422
2024-02-29,27.11691665649414
2024-03-01,26.82720947265625
2024-03-04,26.74995231628418
2024-03-05,26.74995231628418
2024-03-06,26.991378784179688
2024-03-07,26.846521377563477
2024-03-08,27.165203094482422
2024-03-11,27.551485061645508
2024-03-12,27.46457290649414
2024-03-13,27.37765884399414
2024-03-14,26.943092346191406
2024-03-15,27.107261657714844
2024-03-18,27.252117156982422
2024-03-19,27.870166778564453
2024-03-20,27.850852966308594
2024-03-21,27.957080841064453
2024-03-22,27.995708465576172
2024-03-25,28.09227752685547
2024-03-26,27.918453216552734
2024-03-27,28.478557586669922
2024-03-28,28.6234130859375
2024-04-01,28.662044525146484
2024-04-02,28.536500930786133
2024-04-03,28.06330680847168
2024-04-04,29.5891170501709
2024-04-05,30.023683547973633
2024-04-08,30.20716667175293
2024-04-09,30.20716667175293
2024-04-10,29.55048942565918
2024-04-11,28.971067428588867
2024-04-12,28.304733276367188
2024-04-15,28.73929786682129
2024-04-16,28.980724334716797
2024-04-17,29.202835083007812
2024-04-18,29.3187198638916
2024-04-19,29.569805145263672
2024-04-22,30.033340454101562
2024-04-23,30.197509765625
2024-04-24,30.487220764160156
2024-04-25,30.197509765625
2024-04-26,30.014026641845703
2024-04-29,30.219133377075195
2024-04-30,30.062862396240234
2024-05-01,30.023792266845703
2024-05-02,30.131229400634766
2024-05-03,29.877288818359375
2024-05-06,29.486608505249023
2024-05-07,30.00425910949707
2024-05-08,30.111696243286133
2024-05-09,30.062862396240234
2024-05-10,30.404706954956055
2024-05-13,30.228900909423828
2024-05-14,30.277734756469727
2024-05-15,29.71125030517578
2024-05-16,30.267969131469727
2024-05-17,30.014026641845703
2024-05-20,29.994491577148438
2024-05-21,30.072629928588867
2024-05-22,30.0433292388916
2024-05-23,29.730783462524414
2024-05-24,29.57451057434082
2024-05-28,29.037324905395508
2024-05-29,28.539207458496094
2024-05-30,28.480606079101562
2024-05-31,29.18383026123047
2024-06-03,29.037324905395508
2024-06-04,29.301034927368164
2024-06-05,29.076393127441406
2024-06-06,28.85175132751465
2024-06-07,29.027557373046875
2024-06-10,28.607576370239258
2024-06-11,28.558740615844727
2024-06-12,28.05085563659668
2024-06-13,27.90435218811035
2024-06-14,27.679712295532227
2024-06-17,28.03132438659668
2024-06-18,28.00202178955078
2024-06-20,27.835983276367188
2024-06-21,28.148527145385742
2024-06-24,28.65641212463379
2024-06-25,28.392702102661133
2024-06-26,27.826215744018555
2024-06-27,27.679712295532227
2024-06-28,27.75784683227539
2024-07-01,27.640642166137695
2024-07-02,27.66994285583496
2024-07-03,27.47460174560547
2024-07-05,27.582040786743164
2024-07-08,27.738313674926758
2024-07-09,28.070392608642578
2024-07-10,28.13875961303711
2024-07-11,27.71877670288086
2024-07-12,27.689477920532227
2024-07-15,27.93365478515625
2024-07-16,28.314565658569336
2024-07-17,29.41823959350586
2024-07-18,29.38893699645996
2024-07-19,28.939653396606445
2024-07-22,28.968955993652344
2024-07-23,28.588043212890625
2024-07-24,29.164297103881836
2024-07-25,28.84198570251465
2024-07-26,29.242431640625
2024-07-29,29.457307815551758
2024-07-30,29.67218017578125
2024-07-31,29.61357879638672
2024-08-01,29.890249252319336
2024-08-02,30.53251838684082
2024-08-05,29.65310287475586
2024-08-06,29.574054718017578
2024-08-07,29.425838470458984
2024-08-08,29.939653396606445
2024-08-09,29.79143714904785
2024-08-12,29.475242614746094
2024-08-13,29.99894142150879
2024-08-14,30.453468322753906
2024-08-15,29.811199188232422
2024-08-16,30.0582275390625
2024-08-19,30.720258712768555
2024-08-20,30.404064178466797
2024-08-21,30.374420166015625
2024-08-22,30.117511749267578
2024-08-23,30.265727996826172
2024-08-26,30.670854568481445
2024-08-27,30.89811897277832
2024-08-28,31.164907455444336
2024-08-29,30.670854568481445
2024-08-30,30.828950881958008
2024-09-03,31.540388107299805
2024-09-04,32.024559020996094
2024-09-05,32.143131256103516
2024-09-06,32.35063552856445
2024-09-09,32.43956756591797
2024-09-10,32.40004348754883
2024-09-11,31.095739364624023
2024-09-12,31.37240982055664
2024-09-13,31.668840408325195
2024-09-16,32.21229934692383
2024-09-17,32.17277908325195
2024-09-18,32.340755462646484
2024-09-19,32.004798889160156
2024-09-20,31.91586685180664
2024-09-23,31.925750732421875
2024-09-24,31.935630798339844
2024-09-25,31.905988693237305
2024-09-26,32.10361099243164
2024-09-27,32.08384704589844
2024-09-30,32.13325119018555
2024-10-01,32.330875396728516
2024-10-02,29.722270965576172
2024-10-03,29.000951766967773
2024-10-04,29.15904998779297
2024-10-07,28.753925323486328
2024-10-08,28.85273551940918
2024-10-09,28.961427688598633
2024-10-10,29.089881896972656
2024-10-11,29.020713806152344
2024-10-14,29.099763870239258
2024-10-15,29.22821617126465
2024-10-16,29.36655044555664
2024-10-17,29.949533462524414
2024-10-18,29.959415435791016
2024-10-21,29.15904998779297
2024-10-22,29.129405975341797
2024-10-23,29.099763870239258
2024-10-24,29.000951766967773
2024-10-25,29.079999923706055
2024-10-28,29.406076431274414
2024-10-29,29.079999923706055
2024-10-30,29.079999923706055
2024-10-31,28.940000534057617
2024-11-01,28.969999313354492
2024-11-04,28.770000457763672
2024-11-05,29.079999923706055
2024-11-06,28.899999618530273
2024-11-07,28.309999465942383
2024-11-08,28.440000534057617
2024-11-11,27.739999771118164
2024-11-12,27.68000030517578
2024-11-13,27.639999389648438
2024-11-14,27.450000762939453
2024-11-15,26.700000762939453
2024-11-18,26.610000610351562
2024-11-19,26.479999542236328
2024-11-20,27.1200008392334
2024-11-21,27.170000076293945
2024-11-22,27.420000076293945
2024-11-25,27.450000762939453
2024-11-26,27.489999771118164
2024-11-27,27.450000762939453
2024-11-29,27.549999237060547
2024-12-02,27.81999969482422
2024-12-03,27.709999084472656
2024-12-04,27.31999969482422
2024-12-05,27.81999969482422
2024-12-06,27.239999771118164
2024-12-09,27.739999771118164
2024-12-10,27.84000015258789
2024-12-11,27.729999542236328
2024-12-12,28.06999969482422
2024-12-13,28.200000762939453
2024-12-16,27.899999618530273
2024-12-17,27.8799991607666
