,URI
2021-06-10,296.9537353515625
2021-06-11,298.9313049316406
2021-06-14,296.620849609375
2021-06-15,303.3270263671875
2021-06-16,300.5760192871094
2021-06-17,288.00555419921875
2021-06-18,282.8853454589844
2021-06-21,292.9299621582031
2021-06-22,297.3746643066406
2021-06-23,301.6529541015625
2021-06-24,310.1507568359375
2021-06-25,306.4011535644531
2021-06-28,311.3744812011719
2021-06-29,308.4080505371094
2021-06-30,312.31439208984375
2021-07-01,314.60528564453125
2021-07-02,312.8626403808594
2021-07-06,304.8934326171875
2021-07-07,306.22491455078125
2021-07-08,299.79278564453125
2021-07-09,310.8164978027344
2021-07-12,314.8402099609375
2021-07-13,307.85009765625
2021-07-14,306.0291442871094
2021-07-15,308.1046142578125
2021-07-16,299.65576171875
2021-07-19,292.5775451660156
2021-07-20,305.05987548828125
2021-07-21,316.4066467285156
2021-07-22,313.25421142578125
2021-07-23,317.2583923339844
2021-07-26,321.027587890625
2021-07-27,319.8919677734375
2021-07-28,319.04998779296875
2021-07-29,315.6919250488281
2021-07-30,322.63311767578125
2021-08-02,319.4219665527344
2021-08-03,331.1310119628906
2021-08-04,316.8765869140625
2021-08-05,318.5604553222656
2021-08-06,324.4932556152344
2021-08-09,325.8541259765625
2021-08-10,333.3924865722656
2021-08-11,349.99652099609375
2021-08-12,353.75592041015625
2021-08-13,345.6986389160156
2021-08-16,343.8385314941406
2021-08-17,337.8567810058594
2021-08-18,333.02044677734375
2021-08-19,324.48345947265625
2021-08-20,323.2009582519531
2021-08-23,330.9057922363281
2021-08-24,336.6917419433594
2021-08-25,343.01617431640625
2021-08-26,340.34344482421875
2021-08-27,347.764404296875
2021-08-30,346.91265869140625
2021-08-31,345.2483215332031
2021-09-01,340.0399475097656
2021-09-02,346.3251953125
2021-09-03,343.9951477050781
2021-09-07,338.4931335449219
2021-09-08,332.57989501953125
2021-09-09,334.900146484375
2021-09-10,334.12677001953125
2021-09-13,336.260986328125
2021-09-14,324.346435546875
2021-09-15,334.43023681640625
2021-09-16,338.9336853027344
2021-09-17,334.29315185546875
2021-09-20,322.7016906738281
2021-09-21,323.3282470703125
2021-09-22,338.6399230957031
2021-09-23,347.8133239746094
2021-09-24,349.02734375
2021-09-27,358.1614074707031
2021-09-28,355.2146301269531
2021-09-29,354.49017333984375
2021-09-30,343.5644226074219
2021-10-01,350.63287353515625
2021-10-04,341.43994140625
2021-10-05,345.63995361328125
2021-10-06,339.3938293457031
2021-10-07,345.03289794921875
2021-10-08,335.3700866699219
2021-10-11,335.7127380371094
2021-10-12,335.5267639160156
2021-10-13,332.32537841796875
2021-10-14,344.9447937011719
2021-10-15,342.0077819824219
2021-10-18,342.91827392578125
2021-10-19,346.0217590332031
2021-10-20,358.23980712890625
2021-10-21,357.7306823730469
2021-10-22,360.5600280761719
2021-10-25,358.5726623535156
2021-10-26,349.6930236816406
2021-10-27,340.2553405761719
2021-10-28,359.4733581542969
2021-10-29,371.1529235839844
2021-11-01,375.28436279296875
2021-11-02,378.0843505859375
2021-11-03,373.2676086425781
2021-11-04,377.8689880371094
2021-11-05,383.7332458496094
2021-11-08,384.54583740234375
2021-11-09,383.2828674316406
2021-11-10,372.0047302246094
2021-11-11,374.4228515625
2021-11-12,374.922119140625
2021-11-15,376.2242431640625
2021-11-16,373.65924072265625
2021-11-17,371.75994873046875
2021-11-18,369.9389343261719
2021-11-19,367.3837585449219
2021-11-22,369.0382995605469
2021-11-23,367.3152160644531
2021-11-24,366.0425109863281
2021-11-26,354.6272277832031
2021-11-29,349.526611328125
2021-11-30,331.6302490234375
2021-12-01,325.8345642089844
2021-12-02,332.2960205078125
2021-12-03,325.8443298339844
2021-12-06,337.6512145996094
2021-12-07,349.2622375488281
2021-12-08,349.46783447265625
2021-12-09,349.046875
2021-12-10,340.5098876953125
2021-12-13,331.1603698730469
2021-12-14,330.4945983886719
2021-12-15,333.98968505859375
2021-12-16,330.3869323730469
2021-12-17,325.35479736328125
2021-12-20,315.2220764160156
2021-12-21,322.0457458496094
2021-12-22,318.8345947265625
2021-12-23,324.7674255371094
2021-12-27,326.5002746582031
2021-12-28,326.5688171386719
2021-12-29,327.10723876953125
2021-12-30,322.966064453125
2021-12-31,325.3156433105469
2022-01-03,323.7002868652344
2022-01-04,339.80499267578125
2022-01-05,327.9883728027344
2022-01-06,328.1352233886719
2022-01-07,319.1380615234375
2022-01-10,315.4471740722656
2022-01-11,326.97991943359375
2022-01-12,324.9827880859375
2022-01-13,329.1533508300781
2022-01-14,320.9394226074219
2022-01-18,307.6053466796875
2022-01-19,300.8501281738281
2022-01-20,300.66412353515625
2022-01-21,290.9327697753906
2022-01-24,305.6374816894531
2022-01-25,301.92706298828125
2022-01-26,301.3005065917969
2022-01-27,313.0877990722656
2022-01-28,311.10040283203125
2022-01-31,313.40106201171875
2022-02-01,323.0835266113281
2022-02-02,319.3730773925781
2022-02-03,317.62060546875
2022-02-04,305.7354431152344
2022-02-07,309.15216064453125
2022-02-08,316.6024475097656
2022-02-09,327.1757507324219
2022-02-10,318.8443908691406
2022-02-11,306.34246826171875
2022-02-14,306.6752014160156
2022-02-15,316.09332275390625
2022-02-16,318.296142578125
2022-02-17,307.6151428222656
2022-02-18,305.2752990722656
2022-02-22,305.7648010253906
2022-02-23,292.9201965332031
2022-02-24,301.8487548828125
2022-02-25,309.6710510253906
2022-02-28,314.86956787109375
2022-03-01,306.4696960449219
2022-03-02,319.461181640625
2022-03-03,321.7422790527344
2022-03-04,309.8668518066406
2022-03-07,291.98028564453125
2022-03-08,304.1592102050781
2022-03-09,309.1619567871094
2022-03-10,314.50732421875
2022-03-11,315.9758605957031
2022-03-14,313.5381774902344
2022-03-15,321.4583740234375
2022-03-16,330.4750061035156
2022-03-17,339.4917297363281
2022-03-18,338.97283935546875
2022-03-21,340.5000915527344
2022-03-22,348.8804626464844
2022-03-23,346.9909362792969
2022-03-24,351.44549560546875
2022-03-25,356.0370178222656
2022-03-28,355.7726745605469
2022-03-29,357.5348815917969
2022-03-30,351.6510314941406
2022-03-31,347.75457763671875
2022-04-01,346.57000732421875
2022-04-04,342.5559997558594
2022-04-05,335.0372009277344
2022-04-06,318.6387634277344
2022-04-07,314.1843566894531
2022-04-08,310.3954772949219
2022-04-11,309.3969421386719
2022-04-12,312.1087951660156
2022-04-13,317.9338684082031
2022-04-14,324.1212463378906
2022-04-18,332.4232482910156
2022-04-19,344.1029052734375
2022-04-20,345.6790466308594
2022-04-21,330.63165283203125
2022-04-22,308.0654296875
2022-04-25,306.7046203613281
2022-04-26,295.91595458984375
2022-04-27,303.1214294433594
2022-04-28,311.8150634765625
2022-04-29,309.8766174316406
2022-05-02,300.58587646484375
2022-05-03,305.89208984375
2022-05-04,313.7828369140625
2022-05-05,296.836181640625
2022-05-06,289.2586669921875
2022-05-09,280.8000183105469
2022-05-10,287.52581787109375
2022-05-11,274.9259338378906
2022-05-12,277.07977294921875
2022-05-13,282.38604736328125
2022-05-16,276.99163818359375
2022-05-17,284.36358642578125
2022-05-18,267.6616516113281
2022-05-19,266.88824462890625
2022-05-20,264.2547302246094
2022-05-23,268.3959045410156
2022-05-24,262.1204833984375
2022-05-25,270.0308532714844
2022-05-26,278.8615417480469
2022-05-27,291.2166748046875
2022-05-31,291.9215393066406
2022-06-01,287.3398132324219
2022-06-02,293.4096374511719
2022-06-03,294.9271240234375
2022-06-06,300.82073974609375
2022-06-07,306.1172180175781
2022-06-08,298.7844543457031
2022-06-09,292.13690185546875
2022-06-10,274.3385009765625
2022-06-13,259.4967041015625
2022-06-14,254.66038513183594
2022-06-15,260.3778076171875
2022-06-16,240.38638305664062
2022-06-17,234.65919494628906
2022-06-21,236.99903869628906
2022-06-22,236.2843475341797
2022-06-23,230.88999938964844
2022-06-24,243.0786895751953
2022-06-27,246.7010498046875
2022-06-28,242.78500366210938
2022-06-29,236.01025390625
2022-06-30,237.81161499023438
2022-07-01,239.23117065429688
2022-07-05,239.84796142578125
2022-07-06,236.509521484375
2022-07-07,245.81993103027344
2022-07-08,243.63673400878906
2022-07-11,244.0968780517578
2022-07-12,245.71221923828125
2022-07-13,245.78079223632812
2022-07-14,243.31365966796875
2022-07-15,246.55416870117188
2022-07-18,251.65484619140625
2022-07-19,264.8323059082031
2022-07-20,269.8547058105469
2022-07-21,273.9175720214844
2022-07-22,268.532958984375
2022-07-25,271.9986877441406
2022-07-26,270.41265869140625
2022-07-27,281.201416015625
2022-07-28,298.4319763183594
2022-07-29,315.89752197265625
2022-08-01,312.9703063964844
2022-08-02,307.5074462890625
2022-08-03,310.9339599609375
2022-08-04,312.5101623535156
2022-08-05,316.6416015625
2022-08-08,315.37872314453125
2022-08-09,313.1759033203125
2022-08-10,321.0667419433594
2022-08-11,325.24713134765625
2022-08-12,329.4862060546875
2022-08-15,330.43585205078125
2022-08-16,332.1883239746094
2022-08-17,324.42474365234375
2022-08-18,316.44580078125
2022-08-19,310.0430603027344
2022-08-22,301.0948791503906
2022-08-23,300.56622314453125
2022-08-24,301.5354309082031
2022-08-25,312.8626403808594
2022-08-26,299.9886474609375
2022-08-29,294.90753173828125
2022-08-30,286.77197265625
2022-08-31,285.9104309082031
2022-09-01,282.6307373046875
2022-09-02,283.62933349609375
2022-09-06,285.9495544433594
2022-09-07,290.87396240234375
2022-09-08,298.5298767089844
2022-09-09,304.6095886230469
2022-09-12,306.8220520019531
2022-09-13,288.4852600097656
2022-09-14,283.9132385253906
2022-09-15,282.65032958984375
2022-09-16,280.036376953125
2022-09-19,289.2195129394531
2022-09-20,283.67828369140625
2022-09-21,276.93292236328125
2022-09-22,267.5343933105469
2022-09-23,257.8421936035156
2022-09-26,254.552734375
2022-09-27,258.8995361328125
2022-09-28,271.2056884765625
2022-09-29,264.4798889160156
2022-09-30,264.45050048828125
2022-10-03,275.6993408203125
2022-10-04,288.0838317871094
2022-10-05,287.71185302734375
2022-10-06,287.4180908203125
2022-10-07,278.5482482910156
2022-10-10,276.1007385253906
2022-10-11,271.93017578125
2022-10-12,270.7749328613281
2022-10-13,277.4028015136719
2022-10-14,271.18609619140625
2022-10-17,281.798583984375
2022-10-18,289.1705017089844
2022-10-19,280.8293151855469
2022-10-20,269.6000671386719
2022-10-21,278.70489501953125
2022-10-24,284.6279296875
2022-10-25,288.74957275390625
2022-10-26,290.01251220703125
2022-10-27,292.3033752441406
2022-10-28,303.09210205078125
2022-10-31,309.0836486816406
2022-11-01,314.4584045410156
2022-11-02,302.955078125
2022-11-03,309.6905822753906
2022-11-04,317.0724182128906
2022-11-07,316.2108154296875
2022-11-08,320.9492492675781
2022-11-09,311.01226806640625
2022-11-10,337.6707763671875
2022-11-11,341.9783630371094
2022-11-14,350.5937194824219
2022-11-15,347.4412841796875
2022-11-16,339.9127197265625
2022-11-17,340.1280517578125
2022-11-18,338.4441833496094
2022-11-21,341.7630615234375
2022-11-22,348.762939453125
2022-11-23,350.91680908203125
2022-11-25,351.4944152832031
2022-11-28,340.2944641113281
2022-11-29,335.5365295410156
2022-11-30,345.6203308105469
2022-12-01,348.9391784667969
2022-12-02,349.08599853515625
2022-12-05,338.41485595703125
2022-12-06,340.0008239746094
2022-12-07,344.14202880859375
2022-12-08,354.04962158203125
2022-12-09,345.228759765625
2022-12-12,352.8846130371094
2022-12-13,359.3166809082031
2022-12-14,360.4131774902344
2022-12-15,349.927978515625
2022-12-16,346.09027099609375
2022-12-19,343.8777160644531
2022-12-20,343.2510986328125
2022-12-21,352.277587890625
2022-12-22,343.51544189453125
2022-12-23,347.764404296875
2022-12-27,351.1517639160156
2022-12-28,344.49444580078125
2022-12-29,348.7335510253906
2022-12-30,347.960205078125
2023-01-03,349.22308349609375
2023-01-04,358.327880859375
2023-01-05,356.4482727050781
2023-01-06,369.4201354980469
2023-01-09,368.1081848144531
2023-01-10,373.4634094238281
2023-01-11,375.91094970703125
2023-01-12,383.5472106933594
2023-01-13,384.00732421875
2023-01-17,380.7080993652344
2023-01-18,377.9081726074219
2023-01-19,365.4942626953125
2023-01-20,375.61724853515625
2023-01-23,383.8017883300781
2023-01-24,385.53460693359375
2023-01-25,384.2423095703125
2023-01-26,422.42376708984375
2023-01-27,424.9790344238281
2023-01-30,420.03497314453125
2023-01-31,431.69500732421875
2023-02-01,445.3521728515625
2023-02-02,446.6249084472656
2023-02-03,445.5186767578125
2023-02-06,444.4319152832031
2023-02-07,447.79107666015625
2023-02-08,449.89306640625
2023-02-09,442.0156555175781
2023-02-10,440.67010498046875
2023-02-13,451.32708740234375
2023-02-14,448.5080871582031
2023-02-15,462.27874755859375
2023-02-16,453.80224609375
2023-02-17,453.0458984375
2023-02-21,437.6939697265625
2023-02-22,434.21685791015625
2023-02-23,438.6761779785156
2023-02-24,442.41839599609375
2023-02-27,455.02020263671875
2023-02-28,460.1964416503906
2023-03-01,459.4794616699219
2023-03-02,462.2296447753906
2023-03-03,471.04010009765625
2023-03-06,466.5710144042969
2023-03-07,467.2978820800781
2023-03-08,468.869384765625
2023-03-09,445.6203918457031
2023-03-10,421.64459228515625
2023-03-13,400.8904113769531
2023-03-14,408.68914794921875
2023-03-15,386.8152770996094
2023-03-16,390.09588623046875
2023-03-17,363.5073547363281
2023-03-20,371.7187194824219
2023-03-21,391.2057800292969
2023-03-22,382.28729248046875
2023-03-23,375.38232421875
2023-03-24,364.1850891113281
2023-03-27,366.1986083984375
2023-03-28,368.30059814453125
2023-03-29,377.27801513671875
2023-03-30,379.3308410644531
2023-03-31,388.7207946777344
2023-04-03,382.1498107910156
2023-04-04,352.7423400878906
2023-04-05,345.0220947265625
2023-04-06,348.9509582519531
2023-04-10,358.42938232421875
2023-04-11,363.95916748046875
2023-04-12,369.3810119628906
2023-04-13,366.6995849609375
2023-04-14,371.3257751464844
2023-04-17,376.6984558105469
2023-04-18,380.3915710449219
2023-04-19,371.8365173339844
2023-04-20,368.801513671875
2023-04-21,366.0316467285156
2023-04-24,376.78692626953125
2023-04-25,370.923095703125
2023-04-26,368.3398742675781
2023-04-27,351.2984924316406
2023-04-28,354.68707275390625
2023-05-01,355.20770263671875
2023-05-02,349.09832763671875
2023-05-03,344.0005798339844
2023-05-04,322.53924560546875
2023-05-05,335.966064453125
2023-05-08,334.8267517089844
2023-05-09,336.06976318359375
2023-05-10,331.5121154785156
2023-05-11,329.5687255859375
2023-05-12,327.181396484375
2023-05-15,332.3802185058594
2023-05-16,322.12066650390625
2023-05-17,335.62579345703125
2023-05-18,339.98614501953125
2023-05-19,344.30694580078125
2023-05-22,341.534912109375
2023-05-23,338.9798889160156
2023-05-24,329.3319396972656
2023-05-25,336.9181213378906
2023-05-26,346.2306823730469
2023-05-30,341.84075927734375
2023-05-31,329.28265380859375
2023-06-01,334.7083740234375
2023-06-02,356.7171325683594
2023-06-05,352.8006896972656
2023-06-06,366.14801025390625
2023-06-07,382.2969665527344
2023-06-08,384.348876953125
2023-06-09,383.76678466796875
2023-06-12,385.2958984375
2023-06-13,404.5523376464844
2023-06-14,400.497802734375
2023-06-15,404.4240417480469
2023-06-16,397.6468200683594
2023-06-20,401.513916015625
2023-06-21,408.4687194824219
2023-06-22,397.0351867675781
2023-06-23,398.9194030761719
2023-06-26,407.20599365234375
2023-06-27,417.5543212890625
2023-06-28,424.5584716796875
2023-06-29,429.7474060058594
2023-06-30,439.35589599609375
2023-07-03,442.5718994140625
2023-07-05,435.6664123535156
2023-07-06,422.4966735839844
2023-07-07,427.7152404785156
2023-07-10,438.9613342285156
2023-07-11,451.14453125
2023-07-12,460.8615417480469
2023-07-13,452.2395324707031
2023-07-14,439.4348449707031
2023-07-17,445.39324951171875
2023-07-18,458.22760009765625
2023-07-19,454.2716979980469
2023-07-20,452.5453796386719
2023-07-21,444.34759521484375
2023-07-24,444.1305236816406
2023-07-25,444.1404113769531
2023-07-26,438.99090576171875
2023-07-27,435.16326904296875
2023-07-28,440.04644775390625
2023-07-31,458.4051208496094
2023-08-01,467.59930419921875
2023-08-02,461.838134765625
2023-08-03,458.7208251953125
2023-08-04,459.5198974609375
2023-08-07,479.98968505859375
2023-08-08,475.5072021484375
2023-08-09,473.706298828125
2023-08-10,477.2487487792969
2023-08-11,483.0769348144531
2023-08-14,482.26556396484375
2023-08-15,476.4967041015625
2023-08-16,459.2496337890625
2023-08-17,447.9494934082031
2023-08-18,446.6730041503906
2023-08-21,447.7317810058594
2023-08-22,436.9956359863281
2023-08-23,444.07061767578125
2023-08-24,441.0328063964844
2023-08-25,444.40704345703125
2023-08-28,452.30328369140625
2023-08-29,469.6196594238281
2023-08-30,472.4001770019531
2023-08-31,471.539306640625
2023-09-01,486.01580810546875
2023-09-05,465.6814270019531
2023-09-06,470.0748596191406
2023-09-07,462.4061584472656
2023-09-08,458.9032897949219
2023-09-11,453.86669921875
2023-09-12,452.3527526855469
2023-09-13,442.64569091796875
2023-09-14,448.56298828125
2023-09-15,447.2667541503906
2023-09-18,448.8598327636719
2023-09-19,446.3167724609375
2023-09-20,443.3284606933594
2023-09-21,431.16741943359375
2023-09-22,428.7431640625
2023-09-25,439.1626892089844
2023-09-26,433.09698486328125
2023-09-27,441.5374755859375
2023-09-28,443.5164794921875
2023-09-29,439.9048156738281
2023-10-02,432.78033447265625
2023-10-03,421.4900817871094
2023-10-04,419.6990966796875
2023-10-05,416.5128479003906
2023-10-06,428.7530517578125
2023-10-09,432.5527648925781
2023-10-10,444.15966796875
2023-10-11,449.3050842285156
2023-10-12,439.7958984375
2023-10-13,428.50567626953125
2023-10-16,436.4415283203125
2023-10-17,448.2859191894531
2023-10-18,424.8345947265625
2023-10-19,406.8750915527344
2023-10-20,402.1353454589844
2023-10-23,404.5893249511719
2023-10-24,402.08587646484375
2023-10-25,394.9613952636719
2023-10-26,399.5329284667969
2023-10-27,394.832763671875
2023-10-30,406.6376037597656
2023-10-31,402.0066833496094
2023-11-01,405.18304443359375
2023-11-02,428.4067687988281
2023-11-03,446.77197265625
2023-11-06,433.93804931640625
2023-11-07,437.2144775390625
2023-11-08,433.4416198730469
2023-11-09,434.3551025390625
2023-11-10,453.2689514160156
2023-11-13,459.2261047363281
2023-11-14,474.27783203125
2023-11-15,476.0848388671875
2023-11-16,470.97161865234375
2023-11-17,477.5443420410156
2023-11-20,468.4299011230469
2023-11-21,462.8996887207031
2023-11-22,460.1097717285156
2023-11-24,463.97198486328125
2023-11-27,460.874267578125
2023-11-28,452.6236267089844
2023-11-29,472.8183288574219
2023-11-30,472.6197509765625
2023-12-01,498.2453918457031
2023-12-04,486.5892639160156
2023-12-05,472.10345458984375
2023-12-06,473.0367431640625
2023-12-07,480.5625915527344
2023-12-08,491.5237731933594
2023-12-11,501.5317687988281
2023-12-12,505.9400329589844
2023-12-13,526.373046875
2023-12-14,565.362548828125
2023-12-15,567.6560668945312
2023-12-18,564.171142578125
2023-12-19,570.0985107421875
2023-12-20,554.2822875976562
2023-12-21,566.8716430664062
2023-12-22,566.434814453125
2023-12-26,576.3236083984375
2023-12-27,574.7251586914062
2023-12-28,574.556396484375
2023-12-29,569.323974609375
2024-01-02,563.0491333007812
2024-01-03,543.2515869140625
2024-01-04,544.939453125
2024-01-05,537.5228271484375
2024-01-08,546.8953857421875
2024-01-09,544.10546875
2024-01-10,545.7536010742188
2024-01-11,547.7591552734375
2024-01-12,555.1857299804688
2024-01-16,557.121826171875
2024-01-17,546.3890991210938
2024-01-18,559.3457641601562
2024-01-19,567.9439697265625
2024-01-22,574.7449951171875
2024-01-23,573.9408569335938
2024-01-24,572.7792358398438
2024-01-25,646.9853515625
2024-01-26,626.2445068359375
2024-01-29,643.1032104492188
2024-01-30,638.3870849609375
2024-01-31,620.9328002929688
2024-02-01,640.7600708007812
2024-02-02,649.5270385742188
2024-02-05,640.9586181640625
2024-02-06,649.8645629882812
2024-02-07,648.0675048828125
2024-02-08,642.3784790039062
2024-02-09,645.7045288085938
2024-02-12,658.7903442382812
2024-02-13,633.8878784179688
2024-02-14,650.9672241210938
2024-02-15,657.8547973632812
2024-02-16,647.2548217773438
2024-02-20,640.8848266601562
2024-02-21,641.8602905273438
2024-02-22,655.7048950195312
2024-02-23,655.1375732421875
2024-02-26,667.6386108398438
2024-02-27,673.3018188476562
2024-02-28,682.9662475585938
2024-02-29,690.0130004882812
2024-03-01,697.298583984375
2024-03-04,708.9635009765625
2024-03-05,676.1782836914062
2024-03-06,673.6303100585938
2024-03-07,676.0887451171875
2024-03-08,672.9635009765625
2024-03-11,661.1790161132812
2024-03-12,672.3164672851562
2024-03-13,665.2896728515625
2024-03-14,669.3206787109375
2024-03-15,672.4061279296875
2024-03-18,680.3983764648438
2024-03-19,690.361328125
2024-03-20,705.99755859375
2024-03-21,715.671875
2024-03-22,710.9143676757812
2024-03-25,701.1304931640625
2024-03-26,701.4987182617188
2024-03-27,716.7667236328125
2024-03-28,717.72216796875
2024-04-01,706.813720703125
2024-04-02,688.5399169921875
2024-04-03,702.822509765625
2024-04-04,690.5703735351562
2024-04-05,703.549072265625
2024-04-08,699.6575317382812
2024-04-09,693.486572265625
2024-04-10,678.9253540039062
2024-04-11,682.4686279296875
2024-04-12,671.6397094726562
2024-04-15,663.6076049804688
2024-04-16,652.88818359375
2024-04-17,633.23095703125
2024-04-18,629.9066772460938
2024-04-19,625.3880615234375
2024-04-22,626.343505859375
2024-04-23,658.2130737304688
2024-04-24,652.1118774414062
2024-04-25,687.6740112304688
2024-04-26,687.5545654296875
2024-04-29,709.3417358398438
2024-04-30,664.8517456054688
2024-05-01,650.6885986328125
2024-05-02,661.4478149414062
2024-05-03,663.5279541015625
2024-05-06,680.129638671875
2024-05-07,672.7069091796875
2024-05-08,676.2686157226562
2024-05-09,687.6122436523438
2024-05-10,696.5115356445312
2024-05-13,695.054931640625
2024-05-14,692.8599853515625
2024-05-15,710.718505859375
2024-05-16,679.5609741210938
2024-05-17,684.2001342773438
2024-05-20,699.5045776367188
2024-05-21,692.9797973632812
2024-05-22,681.0175170898438
2024-05-23,665.2242431640625
2024-05-24,671.988525390625
2024-05-28,663.2089233398438
2024-05-29,643.39501953125
2024-05-30,657.7017211914062
2024-05-31,667.8580932617188
2024-06-03,636.0321044921875
2024-06-04,629.7366943359375
2024-06-05,639.38427734375
2024-06-06,629.0582885742188
2024-06-07,641.908447265625
2024-06-10,643.6044921875
2024-06-11,626.524169921875
2024-06-12,623.6807861328125
2024-06-13,626.37451171875
2024-06-14,614.781494140625
2024-06-17,617.8543090820312
2024-06-18,643.39501953125
2024-06-20,637.7380981445312
2024-06-21,639.2945556640625
2024-06-24,643.8738403320312
2024-06-25,638.9652709960938
2024-06-26,628.3699340820312
2024-06-27,621.5955810546875
2024-06-28,645.230712890625
2024-07-01,639.3543701171875
2024-07-02,644.3826904296875
2024-07-03,652.4339599609375
2024-07-05,632.4803466796875
2024-07-08,635.9422607421875
2024-07-09,625.9554443359375
2024-07-10,643.6942749023438
2024-07-11,664.745361328125
2024-07-12,678.0045776367188
2024-07-15,705.77001953125
2024-07-16,741.2875366210938
2024-07-17,721.9125366210938
2024-07-18,726.7612915039062
2024-07-19,716.9739990234375
2024-07-22,736.6383056640625
2024-07-23,742.21533203125
2024-07-24,714.1605224609375
2024-07-25,752.5114135742188
2024-07-26,750.4661865234375
2024-07-29,743.0833129882812
2024-07-30,735.3712768554688
2024-07-31,755.3448486328125
2024-08-01,714.8289794921875
2024-08-02,669.8734130859375
2024-08-05,667.0599975585938
2024-08-06,680.1395874023438
2024-08-07,660.0562744140625
2024-08-08,687.662109375
2024-08-09,694.4862060546875
2024-08-12,686.6744384765625
2024-08-13,701.47998046875
2024-08-14,702.1900024414062
2024-08-15,720.6400146484375
2024-08-16,714.469970703125
2024-08-19,719.9000244140625
2024-08-20,716.239990234375
2024-08-21,724.75
2024-08-22,717.0499877929688
2024-08-23,745.030029296875
2024-08-26,743.3800048828125
2024-08-27,736.4500122070312
2024-08-28,727.72998046875
2024-08-29,728.739990234375
2024-08-30,741.260009765625
2024-09-03,701.8499755859375
2024-09-04,700.5700073242188
2024-09-05,697.52001953125
2024-09-06,681.0999755859375
2024-09-09,695.9400024414062
2024-09-10,704.0700073242188
2024-09-11,706.3599853515625
2024-09-12,712.6300048828125
2024-09-13,729.469970703125
2024-09-16,741.9600219726562
2024-09-17,771.260009765625
2024-09-18,773.2899780273438
2024-09-19,793.9400024414062
2024-09-20,783.5999755859375
2024-09-23,798.9500122070312
2024-09-24,802.260009765625
2024-09-25,802.0499877929688
2024-09-26,802.6599731445312
2024-09-27,814.0999755859375
2024-09-30,809.72998046875
2024-10-01,806.7899780273438
2024-10-02,796.030029296875
2024-10-03,789.1699829101562
2024-10-04,789.52001953125
2024-10-07,802.27001953125
2024-10-08,799.7100219726562
2024-10-09,813.510009765625
2024-10-10,802.8300170898438
2024-10-11,819.0
2024-10-14,838.0499877929688
2024-10-15,833.6799926757812
2024-10-16,846.0599975585938
2024-10-17,840.5399780273438
2024-10-18,839.27001953125
2024-10-21,832.530029296875
2024-10-22,847.4600219726562
2024-10-23,834.1799926757812
2024-10-24,824.989990234375
2024-10-25,812.5
2024-10-28,824.6500244140625
2024-10-29,812.4400024414062
2024-10-30,812.1199951171875
2024-10-31,812.7999877929688
2024-11-01,793.469970703125
2024-11-04,785.989990234375
2024-11-05,798.0
2024-11-06,880.3200073242188
2024-11-07,862.4299926757812
2024-11-08,875.010009765625
2024-11-11,873.8800048828125
2024-11-12,868.3599853515625
2024-11-13,858.8300170898438
2024-11-14,849.5999755859375
2024-11-15,836.0
2024-11-18,832.9400024414062
2024-11-19,821.1599731445312
2024-11-20,820.5499877929688
2024-11-21,840.739990234375
2024-11-22,849.3200073242188
2024-11-25,864.3900146484375
2024-11-26,873.1699829101562
2024-11-27,856.97998046875
2024-11-29,866.0
2024-12-02,857.0499877929688
2024-12-03,869.02001953125
2024-12-04,868.239990234375
2024-12-05,854.989990234375
2024-12-06,858.9199829101562
2024-12-09,835.8900146484375
2024-12-10,796.02001953125
2024-12-11,796.969970703125
2024-12-12,786.5900268554688
2024-12-13,778.8200073242188
2024-12-16,764.9000244140625
2024-12-17,758.3900146484375
