,TFX
2018-02-28,241.72914123535156
2018-03-01,235.12130737304688
2018-03-02,237.96983337402344
2018-03-05,242.71742248535156
2018-03-06,246.40890502929688
2018-03-07,249.6353302001953
2018-03-08,253.27830505371094
2018-03-09,260.8841552734375
2018-03-12,258.09381103515625
2018-03-13,259.0335693359375
2018-03-14,257.4251403808594
2018-03-15,257.6577453613281
2018-03-16,256.5241394042969
2018-03-19,253.98568725585938
2018-03-20,257.02789306640625
2018-03-21,251.9606170654297
2018-03-22,248.82142639160156
2018-03-23,244.99429321289062
2018-03-26,251.06932067871094
2018-03-27,249.6353302001953
2018-03-28,245.2269287109375
2018-03-29,247.04837036132812
2018-04-02,242.26205444335938
2018-04-03,243.5216064453125
2018-04-04,244.78114318847656
2018-04-05,244.21913146972656
2018-04-06,239.0065155029297
2018-04-09,240.53738403320312
2018-04-10,247.66845703125
2018-04-11,247.35845947265625
2018-04-12,250.18756103515625
2018-04-13,249.50933837890625
2018-04-16,254.35389709472656
2018-04-17,258.171142578125
2018-04-18,260.3416442871094
2018-04-19,261.2524108886719
2018-04-20,262.59906005859375
2018-04-23,263.248291015625
2018-04-24,255.17730712890625
2018-04-25,256.26251220703125
2018-04-26,260.7485046386719
2018-04-27,262.2987976074219
2018-04-30,259.5471496582031
2018-05-01,261.9693298339844
2018-05-02,261.20391845703125
2018-05-03,257.8709716796875
2018-05-04,262.6573181152344
2018-05-07,263.9167785644531
2018-05-08,259.3824157714844
2018-05-09,258.7817077636719
2018-05-10,260.1962585449219
2018-05-11,257.41552734375
2018-05-14,257.36700439453125
2018-05-15,251.57528686523438
2018-05-16,251.36187744140625
2018-05-17,251.73057556152344
2018-05-18,256.455078125
2018-05-21,258.5699768066406
2018-05-22,254.3305206298828
2018-05-23,257.9587707519531
2018-05-24,258.7154846191406
2018-05-25,257.968505859375
2018-05-29,253.97152709960938
2018-05-30,258.93865966796875
2018-05-31,259.1811828613281
2018-06-01,261.03411865234375
2018-06-04,264.080322265625
2018-06-05,268.8146057128906
2018-06-06,270.4831848144531
2018-06-07,269.2317810058594
2018-06-08,274.8197021484375
2018-06-11,275.4115905761719
2018-06-12,276.36224365234375
2018-06-13,275.9450988769531
2018-06-14,275.6734313964844
2018-06-15,273.66522216796875
2018-06-18,271.5018005371094
2018-06-19,268.0967102050781
2018-06-20,269.0376892089844
2018-06-21,271.2205810546875
2018-06-22,273.2966003417969
2018-06-25,267.6988830566406
2018-06-26,267.5631103515625
2018-06-27,261.1990661621094
2018-06-28,261.3348388671875
2018-06-29,260.1997375488281
2018-07-02,259.6080627441406
2018-07-03,261.9169616699219
2018-07-05,262.99383544921875
2018-07-06,266.0885314941406
2018-07-09,269.9981384277344
2018-07-10,269.97882080078125
2018-07-11,267.9026184082031
2018-07-12,269.79449462890625
2018-07-13,267.44671630859375
2018-07-16,264.5072326660156
2018-07-17,269.3287658691406
2018-07-18,268.0772705078125
2018-07-19,269.1153259277344
2018-07-20,267.2526550292969
2018-07-23,270.2794494628906
2018-07-24,266.9811096191406
2018-07-25,270.3959045410156
2018-07-26,270.5705261230469
2018-07-27,266.9324951171875
2018-07-30,262.6833190917969
2018-07-31,264.5654296875
2018-08-01,262.72210693359375
2018-08-02,241.5829315185547
2018-08-03,238.51730346679688
2018-08-06,234.384521484375
2018-08-07,230.07713317871094
2018-08-08,225.6727294921875
2018-08-09,225.12940979003906
2018-08-10,221.31680297851562
2018-08-13,224.77052307128906
2018-08-14,224.45957946777344
2018-08-15,228.31666564941406
2018-08-16,230.23065185546875
2018-08-17,231.37705993652344
2018-08-20,234.0974578857422
2018-08-21,236.65261840820312
2018-08-22,240.5486602783203
2018-08-23,239.35360717773438
2018-08-24,240.58746337890625
2018-08-27,241.0927276611328
2018-08-28,240.3834686279297
2018-08-29,241.43275451660156
2018-08-30,241.7339324951172
2018-08-31,240.39315795898438
2018-09-04,239.9754180908203
2018-09-05,235.62277221679688
2018-09-06,240.94696044921875
2018-09-07,241.0927276611328
2018-09-10,245.59100341796875
2018-09-11,247.80612182617188
2018-09-12,255.08319091796875
2018-09-13,259.7175598144531
2018-09-14,262.7390441894531
2018-09-17,259.5426025390625
2018-09-18,261.29144287109375
2018-09-19,262.89447021484375
2018-09-20,262.3503723144531
2018-09-21,262.07843017578125
2018-09-24,261.3205871582031
2018-09-25,262.8653869628906
2018-09-26,261.3497009277344
2018-09-27,257.7160339355469
2018-09-28,258.5225524902344
2018-10-01,257.94927978515625
2018-10-02,257.1719665527344
2018-10-03,253.28582763671875
2018-10-04,246.8346405029297
2018-10-05,246.39739990234375
2018-10-08,243.42445373535156
2018-10-09,242.67633056640625
2018-10-10,240.94696044921875
2018-10-11,237.5950927734375
2018-10-12,241.1898651123047
2018-10-15,242.04486083984375
2018-10-16,242.58888244628906
2018-10-17,241.79220581054688
2018-10-18,238.2460174560547
2018-10-19,236.4680633544922
2018-10-22,233.64083862304688
2018-10-23,232.9607391357422
2018-10-24,227.8212127685547
2018-10-25,233.0967559814453
2018-10-26,228.86070251464844
2018-10-29,230.502685546875
2018-10-30,235.6907958984375
2018-10-31,233.89344787597656
2018-11-01,255.9965057373047
2018-11-02,248.84573364257812
2018-11-05,250.8180389404297
2018-11-06,250.07960510253906
2018-11-07,255.82154846191406
2018-11-08,256.9874572753906
2018-11-09,258.3184814453125
2018-11-12,251.87698364257812
2018-11-13,251.05120849609375
2018-11-14,248.9693145751953
2018-11-15,253.58059692382812
2018-11-16,255.04954528808594
2018-11-19,246.19674682617188
2018-11-20,246.61502075195312
2018-11-21,247.57815551757812
