,AEE
2021-06-03,76.62556457519531
2021-06-04,77.13604736328125
2021-06-07,77.13604736328125
2021-06-08,76.387939453125
2021-06-09,76.93775177001953
2021-06-10,77.3794174194336
2021-06-11,77.32533264160156
2021-06-14,77.37037658691406
2021-06-15,77.64078521728516
2021-06-16,75.63081359863281
2021-06-17,76.15360260009766
2021-06-18,74.00840759277344
2021-06-21,75.16212463378906
2021-06-22,74.37796020507812
2021-06-23,73.62985229492188
2021-06-24,73.23326873779297
2021-06-25,73.67491912841797
2021-06-28,73.837158203125
2021-06-29,72.02548217773438
2021-06-30,72.14266967773438
2021-07-01,72.73753356933594
2021-07-02,72.73753356933594
2021-07-06,73.36846923828125
2021-07-07,74.19768524169922
2021-07-08,73.96334838867188
2021-07-09,73.837158203125
2021-07-12,74.70243835449219
2021-07-13,74.47709655761719
2021-07-14,75.00889587402344
2021-07-15,75.77503204345703
2021-07-16,76.66735076904297
2021-07-19,75.69391632080078
2021-07-20,75.69391632080078
2021-07-21,74.17967224121094
2021-07-22,74.35092163085938
2021-07-23,75.16212463378906
2021-07-26,75.03593444824219
2021-07-27,76.604248046875
2021-07-28,75.8831787109375
2021-07-29,75.9552993774414
2021-07-30,75.63983154296875
2021-08-02,76.44200134277344
2021-08-03,77.16307067871094
2021-08-04,76.83858489990234
2021-08-05,77.63177490234375
2021-08-06,78.28974151611328
2021-08-09,79.05587005615234
2021-08-10,79.02884674072266
2021-08-11,79.46147918701172
2021-08-12,79.24516296386719
2021-08-13,80.07437896728516
2021-08-16,80.76842498779297
2021-08-17,81.10191345214844
2021-08-18,80.47096252441406
2021-08-19,80.73236083984375
2021-08-20,80.75039672851562
2021-08-23,78.91165924072266
2021-08-24,78.54210662841797
2021-08-25,78.72238159179688
2021-08-26,78.97476196289062
2021-08-27,79.33528137207031
2021-08-30,79.7589111328125
2021-08-31,79.06491088867188
2021-09-01,80.00228881835938
2021-09-02,80.20057678222656
2021-09-03,79.41641235351562
2021-09-07,78.12847900390625
2021-09-08,80.20551300048828
2021-09-09,79.70665740966797
2021-09-10,78.91757202148438
2021-09-13,78.0831298828125
2021-09-14,77.93800354003906
2021-09-15,77.40287017822266
2021-09-16,77.13986206054688
2021-09-17,75.82470703125
2021-09-20,75.67960357666016
2021-09-21,75.20796203613281
2021-09-22,75.7975082397461
2021-09-23,75.56168365478516
2021-09-24,75.7975082397461
2021-09-27,74.5549087524414
2021-09-28,73.84745788574219
2021-09-29,74.6819076538086
2021-09-30,73.4665298461914
2021-10-01,73.11280059814453
2021-10-04,74.24654388427734
2021-10-05,74.0197982788086
2021-10-06,75.25330352783203
2021-10-07,75.02656555175781
2021-10-08,74.5005111694336
2021-10-11,73.71141815185547
2021-10-12,74.0197982788086
2021-10-13,74.91771697998047
2021-10-14,76.0968017578125
2021-10-15,75.44377136230469
2021-10-18,74.99028015136719
2021-10-19,75.74308013916016
2021-10-20,76.50495910644531
2021-10-21,76.6319351196289
2021-10-22,77.34847259521484
2021-10-25,76.84962463378906
2021-10-26,77.40287017822266
2021-10-27,76.60474395751953
2021-10-28,76.92216491699219
2021-10-29,76.4505386352539
2021-11-01,76.44146728515625
2021-11-02,76.48682403564453
2021-11-03,76.3598403930664
2021-11-04,76.52310180664062
2021-11-05,77.54801177978516
2021-11-08,75.26237487792969
2021-11-09,75.31680297851562
2021-11-10,76.56844329833984
2021-11-11,76.27822875976562
2021-11-12,76.68636322021484
2021-11-15,77.81104278564453
2021-11-16,77.22148895263672
2021-11-17,77.53893280029297
2021-11-18,76.56844329833984
2021-11-19,77.43915557861328
2021-11-22,78.2554702758789
2021-11-23,77.9107894897461
2021-11-24,77.78382110595703
2021-11-26,76.65008544921875
2021-11-29,77.17613983154297
2021-11-30,74.00164794921875
2021-12-01,74.57306671142578
2021-12-02,75.48914337158203
2021-12-03,77.12171936035156
2021-12-06,77.94709014892578
2021-12-07,78.98770904541016
2021-12-08,79.22504425048828
2021-12-09,79.14290618896484
2021-12-10,79.63583374023438
2021-12-13,80.2930679321289
2021-12-14,79.59019470214844
2021-12-15,80.72210693359375
2021-12-16,80.93206024169922
2021-12-17,78.87818145751953
2021-12-20,78.86904907226562
2021-12-21,79.58106231689453
2021-12-22,79.47151184082031
2021-12-23,79.43499755859375
2021-12-27,79.9188003540039
2021-12-28,80.71296691894531
2021-12-29,81.1602783203125
2021-12-30,81.29720306396484
2021-12-31,81.25154876708984
2022-01-03,80.85902404785156
2022-01-04,80.43000793457031
2022-01-05,80.63082122802734
2022-01-06,80.2383041381836
2022-01-07,80.54866027832031
2022-01-10,79.88230895996094
2022-01-11,79.38937377929688
2022-01-12,80.06486511230469
2022-01-13,81.1146240234375
2022-01-14,80.41172790527344
2022-01-18,79.98271179199219
2022-01-19,80.0009536743164
2022-01-20,80.22004699707031
2022-01-21,80.07400512695312
2022-01-24,78.86904907226562
2022-01-25,78.48566436767578
2022-01-26,78.12052154541016
2022-01-27,78.7960205078125
2022-01-28,80.01008605957031
2022-01-31,81.00507354736328
2022-02-01,79.95532989501953
2022-02-02,80.84075927734375
2022-02-03,80.33871459960938
2022-02-04,79.30719757080078
2022-02-07,79.7453842163086
2022-02-08,79.77275848388672
2022-02-09,80.06486511230469
2022-02-10,78.10227966308594
2022-02-11,78.2483139038086
2022-02-14,77.7097396850586
2022-02-15,77.0251235961914
2022-02-16,77.1072769165039
2022-02-17,77.14379119873047
2022-02-18,77.28983306884766
2022-02-22,77.51805114746094
2022-02-23,76.45914459228516
2022-02-24,75.99360656738281
2022-02-25,78.53129577636719
2022-02-28,78.4582748413086
2022-03-01,77.3993911743164
2022-03-02,78.49478912353516
2022-03-03,79.69060516357422
2022-03-04,81.71708679199219
2022-03-07,81.76274108886719
2022-03-08,80.63251495361328
2022-03-09,79.70442199707031
2022-03-10,80.44871520996094
2022-03-11,80.39358520507812
2022-03-14,80.2925033569336
2022-03-15,81.28490447998047
2022-03-16,80.79788970947266
2022-03-17,81.42274475097656
2022-03-18,80.7243881225586
2022-03-21,82.20381164550781
2022-03-22,81.39517974853516
2022-03-23,81.90055847167969
2022-03-24,82.28650665283203
2022-03-25,83.41673278808594
2022-03-28,84.35401153564453
2022-03-29,84.90533447265625
2022-03-30,86.21017456054688
2022-03-31,86.15502166748047
2022-04-01,87.10147857666016
2022-04-04,86.73393249511719
2022-04-05,87.23930358886719
2022-04-06,89.25167083740234
2022-04-07,88.9484634399414
2022-04-08,89.19654846191406
2022-04-11,88.6544189453125
2022-04-12,88.90251159667969
2022-04-13,88.44306182861328
2022-04-14,88.44306182861328
2022-04-18,88.28684997558594
2022-04-19,88.78306579589844
2022-04-20,90.51976013183594
2022-04-21,89.87653350830078
2022-04-22,89.02197265625
2022-04-25,88.13981628417969
2022-04-26,87.22093963623047
2022-04-27,86.67879486083984
2022-04-28,87.70795440673828
2022-04-29,85.36478424072266
2022-05-02,84.53777313232422
2022-05-03,84.92372131347656
2022-05-04,86.24691772460938
2022-05-05,85.68639373779297
2022-05-06,85.13505554199219
2022-05-09,85.1626205444336
2022-05-10,85.35559844970703
2022-05-11,85.84261322021484
2022-05-12,85.09830474853516
2022-05-13,85.55775451660156
2022-05-16,85.43829345703125
2022-05-17,85.91613006591797
2022-05-18,85.27288818359375
2022-05-19,84.9788589477539
2022-05-20,85.12588500976562
2022-05-23,85.66802978515625
2022-05-24,87.7630844116211
2022-05-25,87.74468994140625
2022-05-26,88.09388732910156
2022-05-27,88.71873474121094
2022-05-31,87.46904754638672
2022-06-01,86.7155532836914
2022-06-02,86.47663879394531
2022-06-03,85.74151611328125
2022-06-06,85.59451293945312
2022-06-07,86.6672134399414
2022-06-08,85.39105224609375
2022-06-09,83.17167663574219
2022-06-10,82.52436065673828
2022-06-13,79.13978576660156
2022-06-14,77.0313491821289
2022-06-15,76.9943618774414
2022-06-16,75.82919311523438
2022-06-17,75.26509094238281
2022-06-21,76.24531555175781
2022-06-22,77.01286315917969
2022-06-23,78.89008331298828
2022-06-24,81.29444122314453
2022-06-27,82.2746810913086
2022-06-28,82.85725402832031
2022-06-29,82.89424133300781
2022-06-30,83.56005859375
2022-07-01,85.25235748291016
2022-07-05,81.36841583251953
2022-07-06,81.84928894042969
2022-07-07,81.59959411621094
2022-07-08,81.146484375
2022-07-11,81.3036880493164
2022-07-12,80.93378448486328
2022-07-13,80.52690887451172
2022-07-14,80.49916076660156
2022-07-15,81.146484375
2022-07-18,79.91656494140625
2022-07-19,79.9627914428711
2022-07-20,79.38946533203125
2022-07-21,79.81483459472656
2022-07-22,80.8505630493164
2022-07-25,81.63658905029297
2022-07-26,82.67230987548828
2022-07-27,82.6630630493164
2022-07-28,85.13211822509766
2022-07-29,86.11237335205078
2022-08-01,86.01988983154297
2022-08-02,85.5667495727539
2022-08-03,85.35407257080078
2022-08-04,84.69749450683594
2022-08-05,84.42932891845703
2022-08-08,84.97493743896484
2022-08-09,86.42677307128906
2022-08-10,86.87989807128906
2022-08-11,86.95386505126953
2022-08-12,87.69367980957031
2022-08-15,88.7663803100586
2022-08-16,88.79412841796875
2022-08-17,89.09003448486328
2022-08-18,89.4229507446289
2022-08-19,90.0240478515625
2022-08-22,88.6184310913086
2022-08-23,88.16529846191406
2022-08-24,88.53519439697266
2022-08-25,89.0715560913086
2022-08-26,87.65669250488281
2022-08-29,88.08206176757812
2022-08-30,86.3157958984375
2022-08-31,85.64998626708984
2022-09-01,86.79667663574219
2022-09-02,85.93666076660156
2022-09-06,85.8249740600586
2022-09-07,88.97990417480469
2022-09-08,88.24468231201172
2022-09-09,88.97990417480469
2022-09-12,89.27771759033203
2022-09-13,86.6253433227539
2022-09-14,87.23027038574219
2022-09-15,84.85711669921875
2022-09-16,85.36894989013672
2022-09-19,85.89942932128906
2022-09-20,84.9129409790039
2022-09-21,84.1870346069336
2022-09-22,84.14049530029297
2022-09-23,82.90272521972656
2022-09-26,80.69708251953125
2022-09-27,79.2080307006836
2022-09-28,80.03630828857422
2022-09-29,76.76970672607422
2022-09-30,74.96424102783203
2022-10-03,77.01168060302734
2022-10-04,78.24014282226562
2022-10-05,75.79253387451172
2022-10-06,73.37281799316406
2022-10-07,71.6231918334961
2022-10-10,72.30256652832031
2022-10-11,72.4793930053711
2022-10-12,69.7432632446289
2022-10-13,71.83724975585938
2022-10-14,70.96241760253906
2022-10-17,72.32118225097656
2022-10-18,73.85675811767578
2022-10-19,73.11222839355469
2022-10-20,71.30677795410156
2022-10-21,72.20020294189453
2022-10-24,72.47008514404297
2022-10-25,74.00566101074219
2022-10-26,73.9963607788086
2022-10-27,74.71295928955078
2022-10-28,76.62081146240234
2022-10-31,75.86698150634766
2022-11-01,76.42536926269531
2022-11-02,75.54125213623047
2022-11-03,75.5133285522461
2022-11-04,75.41095733642578
2022-11-07,75.40164947509766
2022-11-08,76.62081146240234
2022-11-09,75.91350555419922
2022-11-10,79.38485717773438
2022-11-11,77.54216003417969
2022-11-14,76.7603988647461
2022-11-15,77.63521575927734
2022-11-16,78.62171936035156
2022-11-17,77.79341888427734
2022-11-18,80.20382690429688
2022-11-21,80.74361419677734
2022-11-22,81.1810073852539
2022-11-23,82.02790832519531
2022-11-25,82.65144348144531
2022-11-28,81.84178924560547
2022-11-29,81.19032287597656
2022-11-30,83.12608337402344
2022-12-01,82.549072265625
2022-12-02,81.93485260009766
2022-12-05,81.19962310791016
2022-12-06,81.78992462158203
2022-12-07,81.15279388427734
2022-12-08,82.62386322021484
2022-12-09,83.02676391601562
2022-12-12,84.9757080078125
2022-12-13,85.13499450683594
2022-12-14,84.13240814208984
2022-12-15,82.63322448730469
2022-12-16,82.20221710205078
2022-12-19,81.79930877685547
2022-12-20,81.70559692382812
2022-12-21,83.01738739013672
2022-12-22,82.79251861572266
2022-12-23,83.88880157470703
2022-12-27,84.59154510498047
2022-12-28,83.74824523925781
2022-12-29,84.33854675292969
2022-12-30,83.31722259521484
2023-01-03,82.91431427001953
2023-01-04,83.35470581054688
2023-01-05,80.58120727539062
2023-01-06,82.7550277709961
2023-01-09,83.7763671875
2023-01-10,83.50463104248047
2023-01-11,84.91010284423828
2023-01-12,84.09493255615234
2023-01-13,84.4697265625
2023-01-17,83.6170654296875
2023-01-18,81.21837615966797
2023-01-19,80.61870574951172
2023-01-20,81.21837615966797
2023-01-23,80.56248474121094
2023-01-24,81.0216064453125
2023-01-25,81.4151382446289
2023-01-26,81.93984985351562
2023-01-27,81.68685913085938
2023-01-30,81.43387603759766
2023-01-31,81.39640808105469
2023-02-01,81.78992462158203
2023-02-02,81.26522827148438
2023-02-03,79.92533111572266
2023-02-06,80.4875259399414
2023-02-07,80.57184600830078
2023-02-08,79.38186645507812
2023-02-09,78.44487762451172
2023-02-10,80.11273193359375
2023-02-13,80.4312973022461
2023-02-14,79.83162689208984
2023-02-15,80.42192840576172
2023-02-16,80.4312973022461
2023-02-17,81.7618179321289
2023-02-21,80.61870574951172
2023-02-22,80.11273193359375
2023-02-23,79.60674285888672
2023-02-24,79.05392456054688
2023-02-27,78.61353302001953
2023-02-28,77.4985122680664
2023-03-01,75.9337387084961
2023-03-02,77.17993927001953
2023-03-03,78.4542465209961
2023-03-06,78.56668853759766
2023-03-07,77.24551391601562
2023-03-08,77.91079711914062
2023-03-09,77.45167541503906
2023-03-10,75.943115234375
2023-03-13,78.06069946289062
2023-03-14,79.03317260742188
2023-03-15,80.47769927978516
2023-03-16,81.242431640625
2023-03-17,80.26995849609375
2023-03-20,81.16690063476562
2023-03-21,79.06148529052734
2023-03-22,77.23931121826172
2023-03-23,76.10637664794922
2023-03-24,79.34473419189453
2023-03-27,79.2975082397461
2023-03-28,79.8451156616211
2023-03-29,81.20465850830078
2023-03-30,81.62007904052734
2023-03-31,81.56343841552734
2023-04-03,81.34628295898438
2023-04-04,81.58230590820312
2023-04-05,84.28253936767578
2023-04-06,85.03782653808594
2023-04-10,84.98118591308594
2023-04-11,85.13224792480469
2023-04-12,84.94342041015625
2023-04-13,85.06615447998047
2023-04-14,84.46192169189453
2023-04-17,84.72626495361328
2023-04-18,83.35728454589844
2023-04-19,84.30140686035156
2023-04-20,84.49967956542969
2023-04-21,84.93397521972656
2023-04-24,85.65151977539062
2023-04-25,85.68929290771484
2023-04-26,84.01817321777344
2023-04-27,84.70738983154297
2023-04-28,83.99929809570312
2023-05-01,84.6224136352539
2023-05-02,84.13146209716797
2023-05-03,83.69717407226562
2023-05-04,84.73571014404297
2023-05-05,85.41548156738281
2023-05-08,84.15979766845703
2023-05-09,83.87654876708984
2023-05-10,84.78292083740234
2023-05-11,83.87654876708984
2023-05-12,82.81912994384766
2023-05-15,80.30775451660156
2023-05-16,78.85376739501953
2023-05-17,78.67439270019531
2023-05-18,78.70272064208984
2023-05-19,79.4202651977539
2023-05-22,78.94819641113281
2023-05-23,78.08903503417969
2023-05-24,77.54143524169922
2023-05-25,76.42735290527344
2023-05-26,76.25741577148438
2023-05-30,75.6626205444336
2023-05-31,76.5406494140625
2023-06-01,75.87033081054688
2023-06-02,76.63507080078125
2023-06-05,77.362060546875
2023-06-06,76.99385833740234
2023-06-07,78.91986083984375
2023-06-08,79.10868835449219
2023-06-09,78.70272064208984
2023-06-12,78.86322021484375
2023-06-13,78.51123809814453
2023-06-14,78.80614471435547
2023-06-15,79.88111877441406
2023-06-16,79.98574829101562
2023-06-20,78.84418487548828
2023-06-21,79.14860534667969
2023-06-22,78.28292083740234
2023-06-23,76.89402770996094
2023-06-26,77.98802185058594
2023-06-27,78.56830596923828
2023-06-28,76.91304016113281
2023-06-29,77.04622650146484
2023-06-30,77.693115234375
2023-07-03,78.81565856933594
2023-07-05,79.66231536865234
2023-07-06,79.22471618652344
2023-07-07,78.25438690185547
2023-07-10,78.1021728515625
2023-07-11,79.35789489746094
2023-07-12,80.45189666748047
2023-07-13,81.0987777709961
2023-07-14,81.30807495117188
2023-07-17,80.3187255859375
2023-07-18,80.20455932617188
2023-07-19,81.04171752929688
2023-07-20,82.69698333740234
2023-07-21,83.99076080322266
2023-07-24,83.0299301147461
2023-07-25,83.73389434814453
2023-07-26,83.81002044677734
2023-07-27,82.4020767211914
2023-07-28,81.65054321289062
2023-07-31,81.49832916259766
2023-08-01,80.51849365234375
2023-08-02,80.2806625366211
2023-08-03,78.88224029541016
2023-08-04,77.4362564086914
2023-08-07,77.2555160522461
2023-08-08,77.3886947631836
2023-08-09,77.06525421142578
2023-08-10,76.55155181884766
2023-08-11,76.97012329101562
2023-08-14,76.07589721679688
2023-08-15,74.92481231689453
2023-08-16,75.6573257446289
2023-08-17,75.33387756347656
2023-08-18,76.64666748046875
2023-08-21,76.17103576660156
2023-08-22,76.38983154296875
2023-08-23,76.40885162353516
2023-08-24,76.0854263305664
2023-08-25,76.53252410888672
2023-08-28,76.40885162353516
2023-08-29,76.6181411743164
2023-08-30,76.4849624633789
2023-08-31,75.40997314453125
2023-09-01,74.62991333007812
2023-09-05,73.51689147949219
2023-09-06,73.88789367675781
2023-09-07,74.86773681640625
2023-09-08,75.54316711425781
2023-09-11,75.40997314453125
2023-09-12,75.50586700439453
2023-09-13,76.81001281738281
2023-09-14,77.71139526367188
2023-09-15,77.45249938964844
2023-09-18,77.3661880493164
2023-09-19,76.92507934570312
2023-09-20,77.13606262207031
2023-09-21,76.82919311523438
2023-09-22,76.91549682617188
2023-09-25,76.28260040283203
2023-09-26,73.69349670410156
2023-09-27,72.98388671875
2023-09-28,71.38248443603516
2023-09-29,71.7564697265625
2023-10-02,68.20843505859375
2023-10-03,69.58929443359375
2023-10-04,69.838623046875
2023-10-05,70.24136352539062
2023-10-06,70.9605712890625
2023-10-09,71.97701263427734
2023-10-10,73.04143524169922
2023-10-11,74.21131896972656
2023-10-12,73.56884002685547
2023-10-13,74.7483139038086
2023-10-16,75.1031265258789
2023-10-17,75.17984008789062
2023-10-18,75.26614379882812
2023-10-19,74.46063995361328
2023-10-20,73.19486236572266
2023-10-23,71.99620819091797
2023-10-24,73.2236328125
2023-10-25,73.69349670410156
2023-10-26,73.88528442382812
2023-10-27,72.28387451171875
2023-10-30,71.95785522460938
2023-10-31,72.60032653808594
2023-11-01,73.68390655517578
2023-11-02,74.91133880615234
2023-11-03,75.28532409667969
2023-11-06,75.06476593017578
2023-11-07,74.7962646484375
2023-11-08,74.4030990600586
2023-11-09,72.97431182861328
2023-11-10,73.13731384277344
2023-11-13,71.70853424072266
2023-11-14,74.1729736328125
2023-11-15,74.4894027709961
2023-11-16,73.62638092041016
2023-11-17,73.9524154663086
2023-11-20,73.66474151611328
2023-11-21,73.54965209960938
2023-11-22,73.83734130859375
2023-11-24,74.00035858154297
2023-11-27,74.2784423828125
2023-11-28,74.65242767333984
2023-11-29,73.82775115966797
2023-11-30,74.4030990600586
2023-12-01,75.72642517089844
2023-12-04,75.30448913574219
2023-12-05,74.52777099609375
2023-12-06,75.84149932861328
2023-12-07,75.49628448486328
2023-12-08,74.81544494628906
2023-12-11,74.96886444091797
2023-12-12,75.36521911621094
2023-12-13,78.61339569091797
2023-12-14,72.52307891845703
2023-12-15,69.34259033203125
2023-12-18,68.772216796875
2023-12-19,69.94194030761719
2023-12-20,69.64227294921875
2023-12-21,69.70027160644531
2023-12-22,69.6712646484375
2023-12-26,69.3812484741211
2023-12-27,69.31356811523438
2023-12-28,69.89361572265625
2023-12-29,69.9322738647461
2024-01-02,71.53703308105469
2024-01-03,71.218017578125
2024-01-04,71.45003509521484
2024-01-05,71.58537292480469
2024-01-08,72.17506408691406
2024-01-09,71.55636596679688
2024-01-10,71.32435607910156
2024-01-11,69.79693603515625
2024-01-12,69.49725341796875
2024-01-16,68.83988952636719
2024-01-17,67.97952270507812
2024-01-18,67.29314422607422
2024-01-19,66.97412109375
2024-01-22,66.55844116210938
2024-01-23,66.72277069091797
2024-01-24,66.08475494384766
2024-01-25,67.36080932617188
2024-01-26,67.19647216796875
2024-01-29,67.46715545654297
2024-01-30,67.69915771484375
2024-01-31,67.25447082519531
2024-02-01,68.34686279296875
2024-02-02,67.09980010986328
2024-02-05,65.70772552490234
2024-02-06,66.10408782958984
2024-02-07,66.40376281738281
2024-02-08,65.65939331054688
2024-02-09,66.4134292602539
2024-02-12,66.86779022216797
2024-02-13,65.99774169921875
2024-02-14,66.32642364501953
2024-02-15,67.22547149658203
2024-02-16,67.19647216796875
2024-02-20,67.54448699951172
2024-02-21,69.02356719970703
2024-02-22,68.45320129394531
2024-02-23,69.21691131591797
2024-02-26,68.47254180908203
2024-02-27,68.94623565673828
2024-02-28,69.11056518554688
2024-02-29,68.82056427001953
2024-03-01,68.94623565673828
2024-03-04,70.25129699707031
2024-03-05,69.7196044921875
2024-03-06,70.68632507324219
2024-03-07,70.64765167236328
2024-03-08,70.5799789428711
2024-03-11,71.19867706298828
2024-03-12,70.55479431152344
2024-03-13,70.6328353881836
2024-03-14,69.63772583007812
2024-03-15,69.83285522460938
2024-03-18,70.21333312988281
2024-03-19,70.34991455078125
2024-03-20,70.2913818359375
2024-03-21,70.0474853515625
2024-03-22,69.93041229248047
2024-03-25,69.6962661743164
2024-03-26,69.23773956298828
2024-03-27,71.36454010009766
2024-03-28,72.15475463867188
2024-04-01,71.45233154296875
2024-04-02,71.99866485595703
2024-04-03,71.36454010009766
2024-04-04,71.11087799072266
2024-04-05,70.93527221679688
2024-04-08,71.54988861083984
2024-04-09,72.18402862548828
2024-04-10,70.51575469970703
2024-04-11,70.2913818359375
2024-04-12,70.00845336914062
2024-04-15,69.83285522460938
2024-04-16,68.62311553955078
2024-04-17,70.17430877685547
2024-04-18,70.74015808105469
2024-04-19,72.07671356201172
2024-04-22,72.56449890136719
2024-04-23,72.21329498291016
2024-04-24,72.8864517211914
2024-04-25,72.93523406982422
2024-04-26,71.8620834350586
2024-04-29,72.53524017333984
2024-04-30,72.06695556640625
2024-05-01,72.67182159423828
2024-05-02,73.41327667236328
2024-05-03,72.28157806396484
2024-05-06,72.09622192382812
2024-05-07,72.54499816894531
2024-05-08,72.41817474365234
2024-05-09,72.94498443603516
2024-05-10,72.58402252197266
2024-05-13,72.65231323242188
2024-05-14,73.05229949951172
2024-05-15,73.49131774902344
2024-05-16,73.07181549072266
2024-05-17,72.91571044921875
2024-05-20,72.58402252197266
2024-05-21,72.7401123046875
2024-05-22,71.4133071899414
2024-05-23,69.75479888916016
2024-05-24,69.59870910644531
2024-05-28,69.49139404296875
2024-05-29,68.38897705078125
2024-05-30,69.76456451416016
2024-05-31,71.57916259765625
2024-06-03,71.96939086914062
2024-06-04,71.91085815429688
2024-06-05,70.60356903076172
2024-06-06,70.34016418457031
2024-06-07,69.33529663085938
2024-06-10,69.75479888916016
2024-06-11,69.72554016113281
2024-06-12,69.07555389404297
2024-06-13,68.93767547607422
2024-06-14,69.05585479736328
2024-06-17,69.33161163330078
2024-06-18,69.12479400634766
2024-06-20,69.98158264160156
2024-06-21,69.18388366699219
2024-06-24,70.07022094726562
2024-06-25,69.08539581298828
2024-06-26,69.06570434570312
2024-06-27,69.86341094970703
2024-06-28,70.03083038330078
2024-07-01,69.6762924194336
2024-07-02,70.41490936279297
2024-07-03,69.48917388916016
2024-07-05,69.38084411621094
2024-07-08,69.63690185546875
2024-07-09,70.27703857421875
2024-07-10,70.72020721435547
2024-07-11,72.01033020019531
2024-07-12,72.75879669189453
2024-07-15,71.64594268798828
2024-07-16,72.80803680419922
2024-07-17,74.09815216064453
2024-07-18,73.91104125976562
2024-07-19,73.68452453613281
2024-07-22,74.59056091308594
2024-07-23,73.94058990478516
2024-07-24,75.87083435058594
2024-07-25,76.37310028076172
2024-07-26,76.85565948486328
2024-07-29,77.01322937011719
2024-07-30,78.31319427490234
2024-07-31,78.0669937133789
2024-08-01,80.02679443359375
2024-08-02,81.27751922607422
2024-08-05,78.97303009033203
2024-08-06,79.33741760253906
2024-08-07,79.26847839355469
2024-08-08,78.98287963867188
2024-08-09,79.0912094116211
2024-08-12,79.10105895996094
2024-08-13,80.0661849975586
2024-08-14,80.02679443359375
2024-08-15,80.10557556152344
2024-08-16,80.85404205322266
2024-08-19,81.25782775878906
2024-08-20,80.97222900390625
2024-08-21,81.10025787353516
2024-08-22,81.04116821289062
2024-08-23,80.8048095703125
2024-08-26,81.31690979003906
2024-08-27,80.41087341308594
2024-08-28,81.09040069580078
2024-08-29,81.03131103515625
2024-08-30,81.25782775878906
2024-09-03,82.0161361694336
2024-09-04,82.54794311523438
2024-09-05,82.46915435791016
2024-09-06,81.89796447753906
2024-09-09,83.30625915527344
2024-09-10,83.62140655517578
2024-09-11,83.12506866455078
2024-09-12,82.88683319091797
2024-09-13,83.37323760986328
2024-09-16,84.84236907958984
2024-09-17,84.39566802978516
2024-09-18,83.99861145019531
2024-09-19,83.0059585571289
2024-09-20,84.99127197265625
2024-09-23,85.01112365722656
2024-09-24,84.7828140258789
2024-09-25,85.70597839355469
2024-09-26,85.42803192138672
2024-09-27,85.85487365722656
2024-09-30,86.81775665283203
2024-10-01,86.85746002197266
2024-10-02,86.75819396972656
2024-10-03,87.37364196777344
2024-10-04,87.09569549560547
2024-10-07,86.50010681152344
2024-10-08,86.11296844482422
2024-10-09,85.74568176269531
2024-10-10,85.17987060546875
2024-10-11,85.81517028808594
2024-10-14,86.60929870605469
2024-10-15,87.2843017578125
2024-10-16,88.07843017578125
2024-10-17,87.66151428222656
2024-10-18,88.1876220703125
2024-10-21,87.58210754394531
2024-10-22,87.11555480957031
2024-10-23,88.54497528076172
2024-10-24,88.35637664794922
2024-10-25,87.15525817871094
2024-10-28,87.47290802001953
2024-10-29,85.37840270996094
2024-10-30,85.9739990234375
2024-10-31,86.47032928466797
2024-11-01,85.24935913085938
2024-11-04,85.3883285522461
2024-11-05,87.01628875732422
2024-11-06,87.12547302246094
2024-11-07,85.91444396972656
2024-11-08,89.5277099609375
2024-11-11,91.6222152709961
2024-11-12,91.35419464111328
2024-11-13,90.7188949584961
2024-11-14,89.0611572265625
2024-11-15,90.5501480102539
2024-11-18,91.67184448242188
2024-11-19,91.44353485107422
2024-11-20,91.56265258789062
2024-11-21,93.27995300292969
2024-11-22,93.12112426757812
2024-11-25,92.84317779541016
2024-11-26,93.57774353027344
2024-11-27,94.28253936767578
2024-11-29,93.69686889648438
2024-12-02,92.19795227050781
2024-12-03,91.12588500976562
2024-12-04,91.75125885009766
2024-12-05,91.60236358642578
2024-12-06,91.11595916748047
2024-12-09,90.5005111694336
2024-12-10,90.56999969482422
2024-12-11,89.8499984741211
2024-12-12,89.79000091552734
2024-12-13,89.83999633789062
2024-12-16,88.7300033569336
2024-12-17,88.68000030517578
