,DLR
2021-06-08,139.94113159179688
2021-06-09,140.69322204589844
2021-06-10,143.3692626953125
2021-06-11,141.8475799560547
2021-06-14,142.98387145996094
2021-06-15,140.37661743164062
2021-06-16,138.79115295410156
2021-06-17,138.01605224609375
2021-06-18,135.82278442382812
2021-06-21,137.1263885498047
2021-06-22,136.43055725097656
2021-06-23,133.8408966064453
2021-06-24,132.1497344970703
2021-06-25,134.06993103027344
2021-06-28,134.4927215576172
2021-06-29,134.24610900878906
2021-06-30,132.52850341796875
2021-07-01,131.98239135742188
2021-07-02,132.36114501953125
2021-07-06,134.16683959960938
2021-07-07,135.5497283935547
2021-07-08,136.15748596191406
2021-07-09,137.19688415527344
2021-07-12,138.88804626464844
2021-07-13,136.9590301513672
2021-07-14,138.60617065429688
2021-07-15,138.3683624267578
2021-07-16,138.57098388671875
2021-07-19,137.69012451171875
2021-07-20,138.2890625
2021-07-21,136.2455596923828
2021-07-22,135.62899780273438
2021-07-23,136.4041290283203
2021-07-26,135.45285034179688
2021-07-27,136.8621368408203
2021-07-28,135.7875213623047
2021-07-29,132.5549774169922
2021-07-30,135.7875213623047
2021-08-02,136.29843139648438
2021-08-03,136.6595458984375
2021-08-04,137.34661865234375
2021-08-05,137.37303161621094
2021-08-06,138.3595428466797
2021-08-09,138.8792266845703
2021-08-10,135.97250366210938
2021-08-11,137.81344604492188
2021-08-12,138.74710083007812
2021-08-13,140.1388397216797
2021-08-16,142.16468811035156
2021-08-17,142.35848999023438
2021-08-18,140.6232452392578
2021-08-19,143.4859161376953
2021-08-20,143.3714599609375
2021-08-23,142.7725067138672
2021-08-24,142.3232421875
2021-08-25,139.72482299804688
2021-08-26,139.92738342285156
2021-08-27,141.0284423828125
2021-08-30,143.06312561035156
2021-08-31,144.3755645751953
2021-09-01,146.74497985839844
2021-09-02,147.97811889648438
2021-09-03,147.6257781982422
2021-09-07,146.5688018798828
2021-09-08,146.33978271484375
2021-09-09,139.06419372558594
2021-09-10,136.8533477783203
2021-09-13,136.2720184326172
2021-09-14,136.8577423095703
2021-09-15,138.46408081054688
2021-09-16,138.81019592285156
2021-09-17,139.1563262939453
2021-09-20,139.60890197753906
2021-09-21,139.47576904296875
2021-09-22,141.5791015625
2021-09-23,137.27484130859375
2021-09-24,135.535400390625
2021-09-27,131.1512451171875
2021-09-28,129.6514434814453
2021-09-29,130.24603271484375
2021-09-30,128.19595336914062
2021-10-01,128.73731994628906
2021-10-04,129.0834197998047
2021-10-05,126.64286041259766
2021-10-06,128.7728271484375
2021-10-07,127.521484375
2021-10-08,124.83240509033203
2021-10-11,124.007080078125
2021-10-12,125.90625762939453
2021-10-13,128.08946228027344
2021-10-14,132.18960571289062
2021-10-15,130.93824768066406
2021-10-18,130.93824768066406
2021-10-19,133.04161071777344
2021-10-20,135.9259033203125
2021-10-21,137.3636016845703
2021-10-22,139.23617553710938
2021-10-25,139.0852813720703
2021-10-26,139.55564880371094
2021-10-27,139.23617553710938
2021-10-28,142.07606506347656
2021-10-29,140.0526580810547
2021-11-01,140.28338623046875
2021-11-02,140.19464111328125
2021-11-03,140.66500854492188
2021-11-04,138.58828735351562
2021-11-05,137.9759521484375
2021-11-08,138.49954223632812
2021-11-09,139.4668731689453
2021-11-10,136.7689666748047
2021-11-11,136.3784942626953
2021-11-12,138.73031616210938
2021-11-15,143.06118774414062
2021-11-16,143.51380920410156
2021-11-17,145.6437530517578
2021-11-18,145.8123779296875
2021-11-19,146.94833374023438
2021-11-22,144.81838989257812
2021-11-23,146.53123474121094
2021-11-24,147.50747680664062
2021-11-26,146.22059631347656
2021-11-29,149.797119140625
2021-11-30,148.8653106689453
2021-12-01,144.51666259765625
2021-12-02,147.0548095703125
2021-12-03,146.68209838867188
2021-12-06,146.56674194335938
2021-12-07,148.581298828125
2021-12-08,149.1936492919922
2021-12-09,147.60508728027344
2021-12-10,148.2972869873047
2021-12-13,152.1312255859375
2021-12-14,149.4327392578125
2021-12-15,152.22947692871094
2021-12-16,153.67701721191406
2021-12-17,153.27488708496094
2021-12-20,152.92642211914062
2021-12-21,151.79168701171875
2021-12-22,153.15878295898438
2021-12-23,151.72911071777344
2021-12-27,155.02621459960938
2021-12-28,156.2414093017578
2021-12-29,156.59884643554688
2021-12-30,157.3404083251953
2021-12-31,158.03738403320312
2022-01-03,156.4469451904297
2022-01-04,151.08580017089844
2022-01-05,145.53700256347656
2022-01-06,143.6785125732422
2022-01-07,143.91078186035156
2022-01-10,142.2845916748047
2022-01-11,142.09695434570312
2022-01-12,142.02545166015625
2022-01-13,140.8370361328125
2022-01-14,139.28237915039062
2022-01-18,139.2733917236328
2022-01-19,138.43348693847656
2022-01-20,138.8534698486328
2022-01-21,138.4513702392578
2022-01-24,137.5220947265625
2022-01-25,136.41415405273438
2022-01-26,132.00010681152344
2022-01-27,129.79310607910156
2022-01-28,133.02769470214844
2022-01-31,133.34039306640625
2022-02-01,132.0090789794922
2022-02-02,133.34039306640625
2022-02-03,131.34786987304688
2022-02-04,129.70376586914062
2022-02-07,130.49899291992188
2022-02-08,128.29200744628906
2022-02-09,131.2763671875
2022-02-10,125.28086853027344
2022-02-11,121.7782211303711
2022-02-14,121.64421844482422
2022-02-15,121.99269104003906
2022-02-16,120.26818084716797
2022-02-17,123.0916976928711
2022-02-18,120.80429077148438
2022-02-22,121.51912689208984
2022-02-23,118.15052795410156
2022-02-24,120.03585052490234
2022-02-25,123.21680450439453
2022-02-28,120.55409240722656
2022-03-01,119.83929443359375
2022-03-02,120.90257263183594
2022-03-03,122.6270980834961
2022-03-04,124.41413116455078
2022-03-07,121.62633514404297
2022-03-08,119.27637481689453
2022-03-09,121.02766418457031
2022-03-10,120.88472747802734
2022-03-11,121.23319244384766
2022-03-14,119.54712677001953
2022-03-15,121.85529327392578
2022-03-16,122.68480682373047
2022-03-17,124.62332916259766
2022-03-18,125.31757354736328
2022-03-21,123.68561553955078
2022-03-22,124.80363464355469
2022-03-23,123.2077407836914
2022-03-24,124.109375
2022-03-25,124.63232421875
2022-03-28,127.03067016601562
2022-03-29,130.4748992919922
2022-03-30,129.97901916503906
2022-03-31,127.85115814208984
2022-04-01,131.54783630371094
2022-04-04,132.13388061523438
2022-04-05,132.00767517089844
2022-04-06,134.40599060058594
2022-04-07,133.5945281982422
2022-04-08,135.22647094726562
2022-04-11,131.16012573242188
2022-04-12,131.20521545410156
2022-04-13,132.67486572265625
2022-04-14,130.75439453125
2022-04-18,130.77243041992188
2022-04-19,135.56005859375
2022-04-20,137.65187072753906
2022-04-21,135.55105590820312
2022-04-22,135.0281219482422
2022-04-25,136.65103149414062
2022-04-26,134.89288330078125
2022-04-27,133.65765380859375
2022-04-28,136.5969696044922
2022-04-29,131.74618530273438
2022-05-02,127.38228607177734
2022-05-03,128.26589965820312
2022-05-04,130.42979431152344
2022-05-05,127.4544448852539
2022-05-06,127.20196533203125
2022-05-09,120.25942993164062
2022-05-10,114.1463623046875
2022-05-11,114.50703430175781
2022-05-12,114.606201171875
2022-05-13,118.28484344482422
2022-05-16,115.7783203125
2022-05-17,115.99468994140625
2022-05-18,112.9652328491211
2022-05-19,115.11111450195312
2022-05-20,118.2037124633789
2022-05-23,120.38565063476562
2022-05-24,123.18972778320312
2022-05-25,124.28971862792969
2022-05-26,123.333984375
2022-05-27,127.58965301513672
2022-05-31,125.85853576660156
2022-06-01,123.92005157470703
2022-06-02,124.758544921875
2022-06-03,121.26022338867188
2022-06-06,121.638916015625
2022-06-07,121.95448303222656
2022-06-08,119.78155517578125
2022-06-09,120.11515045166016
2022-06-10,118.43812561035156
2022-06-13,114.6693115234375
2022-06-14,113.40391540527344
2022-06-15,117.37309265136719
2022-06-16,114.07757568359375
2022-06-17,115.77994537353516
2022-06-21,116.6539077758789
2022-06-22,120.43190002441406
2022-06-23,124.39200592041016
2022-06-24,126.3583755493164
2022-06-27,124.94730377197266
2022-06-28,122.4984359741211
2022-06-29,115.98023986816406
2022-06-30,118.19242095947266
2022-07-01,119.78555297851562
2022-07-05,117.03626251220703
2022-07-06,116.89059448242188
2022-07-07,116.91790771484375
2022-07-08,115.00615692138672
2022-07-11,115.36119079589844
2022-07-12,113.20362854003906
2022-07-13,111.84719848632812
2022-07-14,110.18122863769531
2022-07-15,110.13570404052734
2022-07-18,109.23444366455078
2022-07-19,112.54817199707031
2022-07-20,112.26596069335938
2022-07-21,113.88640594482422
2022-07-22,115.99845123291016
2022-07-25,115.72533416748047
2022-07-26,116.08038330078125
2022-07-27,117.62800598144531
2022-07-28,124.65597534179688
2022-07-29,120.57756805419922
2022-08-01,118.83877563476562
2022-08-02,117.6826171875
2022-08-03,117.78274536132812
2022-08-04,117.8373794555664
2022-08-05,117.86468505859375
2022-08-08,119.23934173583984
2022-08-09,118.51103973388672
2022-08-10,120.62307739257812
2022-08-11,117.4641342163086
2022-08-12,119.639892578125
2022-08-15,121.16929626464844
2022-08-16,122.47113037109375
2022-08-17,120.35907745361328
2022-08-18,119.30306243896484
2022-08-19,118.66582489013672
2022-08-22,115.2701644897461
2022-08-23,113.97744750976562
2022-08-24,114.37800598144531
2022-08-25,116.97254180908203
2022-08-26,114.04115295410156
2022-08-29,112.85769653320312
2022-08-30,112.7120361328125
2022-08-31,112.54817199707031
2022-09-01,111.06428527832031
2022-09-02,107.67772674560547
2022-09-06,108.60629272460938
2022-09-07,111.00965881347656
2022-09-08,111.66511535644531
2022-09-09,113.29466247558594
2022-09-12,115.38849639892578
2022-09-13,109.39830780029297
2022-09-14,106.7587661743164
2022-09-15,102.90522766113281
2022-09-16,103.0799789428711
2022-09-19,102.22466278076172
2022-09-20,100.93705749511719
2022-09-21,100.05416870117188
2022-09-22,98.78497314453125
2022-09-23,95.04178619384766
2022-09-26,93.6070556640625
2022-09-27,89.88229370117188
2022-09-28,91.75846862792969
2022-09-29,89.12811279296875
2022-09-30,91.2158432006836
2022-10-03,92.38386535644531
2022-10-04,94.00253295898438
2022-10-05,91.05030059814453
2022-10-06,86.8196792602539
2022-10-07,85.0262680053711
2022-10-10,82.47869110107422
2022-10-11,82.81898498535156
2022-10-12,82.0556411743164
2022-10-13,84.70436096191406
2022-10-14,83.54553985595703
2022-10-17,87.50945281982422
2022-10-18,89.06373596191406
2022-10-19,87.56462097167969
2022-10-20,87.445068359375
2022-10-21,89.08213806152344
2022-10-24,89.61557006835938
2022-10-25,93.39553833007812
2022-10-26,92.21831512451172
2022-10-27,91.8872299194336
2022-10-28,93.24838256835938
2022-10-31,92.19992065429688
2022-11-01,89.09134674072266
2022-11-02,86.66332244873047
2022-11-03,87.32552337646484
2022-11-04,88.99935913085938
2022-11-07,89.4132308959961
2022-11-08,90.54444885253906
2022-11-09,89.29367065429688
2022-11-10,99.87022399902344
2022-11-11,102.6201171875
2022-11-14,98.7941665649414
2022-11-15,102.88684844970703
2022-11-16,101.02904510498047
2022-11-17,100.5140151977539
2022-11-18,101.59004974365234
2022-11-21,101.7096176147461
2022-11-22,100.70714569091797
2022-11-23,102.0774917602539
2022-11-25,102.33501434326172
2022-11-28,98.849365234375
2022-11-29,100.01736450195312
2022-11-30,103.4294662475586
2022-12-01,102.73048400878906
2022-12-02,101.94873809814453
2022-12-05,100.39444732666016
2022-12-06,99.37358093261719
2022-12-07,100.06336975097656
2022-12-08,98.70219421386719
2022-12-09,98.37110900878906
2022-12-12,99.631103515625
2022-12-13,102.16947937011719
2022-12-14,97.3060302734375
2022-12-15,96.97126007080078
2022-12-16,94.42330169677734
2022-12-19,92.42399597167969
2022-12-20,91.81954193115234
2022-12-21,93.4096908569336
2022-12-22,92.86105346679688
2022-12-23,93.80026245117188
2022-12-27,93.31670379638672
2022-12-28,92.43329620361328
2022-12-29,94.20012664794922
2022-12-30,93.2423095703125
2023-01-03,95.62288665771484
2023-01-04,96.38541412353516
2023-01-05,91.205810546875
2023-01-06,94.2745132446289
2023-01-09,94.05133819580078
2023-01-10,95.14862823486328
2023-01-11,97.668701171875
2023-01-12,99.76099395751953
2023-01-13,98.57070922851562
2023-01-17,99.36113739013672
2023-01-18,98.04995727539062
2023-01-19,97.60360717773438
2023-01-20,99.25885009765625
2023-01-23,99.70520782470703
2023-01-24,99.50064086914062
2023-01-25,99.67729949951172
2023-01-26,101.64871978759766
2023-01-27,103.50855255126953
2023-01-30,103.24816131591797
2023-01-31,106.5865478515625
2023-02-01,108.00932312011719
2023-02-02,111.51509094238281
2023-02-03,107.13520050048828
2023-02-06,106.3819808959961
2023-02-07,105.52645874023438
2023-02-08,104.71743774414062
2023-02-09,103.4992446899414
2023-02-10,103.64801788330078
2023-02-13,105.05219268798828
2023-02-14,104.92200469970703
2023-02-15,105.66593933105469
2023-02-16,104.968505859375
2023-02-17,102.9970932006836
2023-02-21,100.81181335449219
2023-02-22,99.16585540771484
2023-02-23,101.13727569580078
2023-02-24,97.6780014038086
2023-02-27,97.5291976928711
2023-02-28,96.92476654052734
2023-03-01,93.76306915283203
2023-03-02,95.87396240234375
2023-03-03,98.57070922851562
2023-03-06,97.93836975097656
2023-03-07,95.7344741821289
2023-03-08,98.37542724609375
2023-03-09,97.06425476074219
2023-03-10,95.35321807861328
2023-03-13,98.50562286376953
2023-03-14,99.43695831298828
2023-03-15,99.02304077148438
2023-03-16,96.98159790039062
2023-03-17,94.73321533203125
2023-03-20,95.63633728027344
2023-03-21,92.03327941894531
2023-03-22,86.82154083251953
2023-03-23,87.96924591064453
2023-03-24,88.7782974243164
2023-03-27,88.43021392822266
2023-03-28,86.00308990478516
2023-03-29,86.9250259399414
2023-03-30,87.93162536621094
2023-03-31,92.4848403930664
2023-04-03,87.79051208496094
2023-04-04,87.28251647949219
2023-04-05,84.86477661132812
2023-04-06,85.54212951660156
2023-04-10,87.14139556884766
2023-04-11,88.27969360351562
2023-04-12,87.30133056640625
2023-04-13,86.48287200927734
2023-04-14,84.46026611328125
2023-04-17,90.49984741210938
2023-04-18,91.78868103027344
2023-04-19,90.79149627685547
2023-04-20,88.66539764404297
2023-04-21,90.91378784179688
2023-04-24,91.71341705322266
2023-04-25,91.85453033447266
2023-04-26,91.88275146484375
2023-04-27,95.72100067138672
2023-04-28,93.27506256103516
2023-05-01,91.18660736083984
2023-05-02,89.13578033447266
2023-05-03,89.17340850830078
2023-05-04,90.19880676269531
2023-05-05,90.70683288574219
2023-05-08,91.60053253173828
2023-05-09,90.88556671142578
2023-05-10,93.01165771484375
2023-05-11,91.97683715820312
2023-05-12,91.34652709960938
2023-05-15,92.5506820678711
2023-05-16,88.05390930175781
2023-05-17,89.9542236328125
2023-05-18,88.61837005615234
2023-05-19,85.37279510498047
2023-05-22,86.08775329589844
2023-05-23,85.07174682617188
2023-05-24,81.36521911621094
2023-05-25,86.75568389892578
2023-05-26,93.03047943115234
2023-05-30,94.63916015625
2023-05-31,96.3889389038086
2023-06-01,98.57147216796875
2023-06-02,99.06066131591797
2023-06-05,98.60910034179688
2023-06-06,99.0982894897461
2023-06-07,97.4802017211914
2023-06-08,98.31747436523438
2023-06-09,98.0728759765625
2023-06-12,99.1076889038086
2023-06-13,98.7596206665039
2023-06-14,100.40623474121094
2023-06-15,100.31107330322266
2023-06-16,100.11119079589844
2023-06-20,99.84468078613281
2023-06-21,99.31166076660156
2023-06-22,100.38721466064453
2023-06-23,99.13082885742188
2023-06-26,102.03382873535156
2023-06-27,103.76612091064453
2023-06-28,104.30864715576172
2023-06-29,106.4883041381836
2023-06-30,108.38240814208984
2023-07-03,109.6768569946289
2023-07-05,109.74349212646484
2023-07-06,108.97252655029297
2023-07-07,108.3157730102539
2023-07-10,108.51565551757812
2023-07-11,110.80949401855469
2023-07-12,112.0754165649414
2023-07-13,112.58938598632812
2023-07-14,112.57987213134766
2023-07-17,112.51325225830078
2023-07-18,111.65660858154297
2023-07-19,115.33059692382812
2023-07-20,113.0367431640625
2023-07-21,114.35974884033203
2023-07-24,117.18663024902344
2023-07-25,114.80711364746094
2023-07-26,112.92252349853516
2023-07-27,109.60071563720703
2023-07-28,116.8630142211914
2023-07-31,118.61434173583984
2023-08-01,117.44361114501953
2023-08-02,117.41505432128906
2023-08-03,115.02601623535156
2023-08-04,114.17890930175781
2023-08-07,115.06409454345703
2023-08-08,113.369873046875
2023-08-09,113.56023406982422
2023-08-10,114.94036102294922
2023-08-11,114.53108978271484
2023-08-14,115.62567138671875
2023-08-15,115.76842498779297
2023-08-16,115.31156158447266
2023-08-17,115.97782135009766
2023-08-18,115.49240112304688
2023-08-21,115.1307144165039
2023-08-22,117.75770568847656
2023-08-23,119.70890808105469
2023-08-24,121.31746673583984
2023-08-25,119.8802261352539
2023-08-28,121.02242279052734
2023-08-29,124.08724212646484
2023-08-30,125.31507110595703
2023-08-31,125.37217712402344
2023-09-01,125.74340057373047
2023-09-05,124.40132141113281
2023-09-06,123.71602630615234
2023-09-07,125.44832611083984
2023-09-08,123.71602630615234
2023-09-11,124.79158020019531
2023-09-12,124.62023162841797
2023-09-13,122.03134155273438
2023-09-14,123.463134765625
2023-09-15,123.72260284423828
2023-09-18,123.04993438720703
2023-09-19,122.03133392333984
2023-09-20,123.06916809082031
2023-09-21,119.10041809082031
2023-09-22,118.42774963378906
2023-09-25,118.77369689941406
2023-09-26,115.1316909790039
2023-09-27,112.27766418457031
2023-09-28,113.9112777709961
2023-09-29,116.29444122314453
2023-10-02,113.60377502441406
2023-10-03,110.65364837646484
2023-10-04,112.96954345703125
2023-10-05,113.10408020019531
2023-10-06,112.7869644165039
2023-10-09,114.4013671875
2023-10-10,115.74669647216797
2023-10-11,119.56167602539062
2023-10-12,119.58090209960938
2023-10-13,117.81273651123047
2023-10-16,118.88902282714844
2023-10-17,118.47579956054688
2023-10-18,115.85240173339844
2023-10-19,111.12451934814453
2023-10-20,111.28788757324219
2023-10-23,112.84461212158203
2023-10-24,114.80496215820312
2023-10-25,112.39298248291016
2023-10-26,116.20795440673828
2023-10-27,117.572509765625
2023-10-30,117.31306457519531
2023-10-31,119.5040283203125
2023-11-01,121.53163146972656
2023-11-02,125.15442657470703
2023-11-03,127.73937225341797
2023-11-06,124.43370819091797
2023-11-07,122.98267364501953
2023-11-08,123.43431091308594
2023-11-09,122.62712097167969
2023-11-10,123.72260284423828
2023-11-13,122.66555786132812
2023-11-14,129.05587768554688
2023-11-15,129.34417724609375
2023-11-16,129.8726806640625
2023-11-17,129.27691650390625
2023-11-20,130.53575134277344
2023-11-21,130.89129638671875
2023-11-22,131.48709106445312
2023-11-24,131.16998291015625
2023-11-27,132.0828857421875
2023-11-28,131.55433654785156
2023-11-29,132.80360412597656
2023-11-30,133.3609619140625
2023-12-01,133.19760131835938
2023-12-04,132.39039611816406
2023-12-05,133.26486206054688
2023-12-06,130.18980407714844
2023-12-07,128.7964324951172
2023-12-08,129.54595947265625
2023-12-11,129.48829650878906
2023-12-12,129.69972229003906
2023-12-13,131.33334350585938
2023-12-14,128.88992309570312
2023-12-15,128.1530303955078
2023-12-18,128.29849243164062
2023-12-19,130.45098876953125
2023-12-20,128.70571899414062
2023-12-21,130.80975341796875
2023-12-22,131.0133819580078
2023-12-26,131.4593963623047
2023-12-27,131.97329711914062
2023-12-28,131.98297119140625
2023-12-29,130.4897918701172
2024-01-02,131.12002563476562
2024-01-03,129.45230102539062
2024-01-04,127.7748794555664
2024-01-05,126.853759765625
2024-01-08,129.6365203857422
2024-01-09,129.5589599609375
2024-01-10,132.38052368164062
2024-01-11,129.9274139404297
2024-01-12,132.913818359375
2024-01-16,134.46517944335938
2024-01-17,131.44000244140625
2024-01-18,130.45098876953125
2024-01-19,133.16590881347656
2024-01-22,136.3074188232422
2024-01-23,134.7948455810547
2024-01-24,133.73797607421875
2024-01-25,137.86851501464844
2024-01-26,138.84780883789062
2024-01-29,141.53363037109375
2024-01-30,139.83680725097656
2024-01-31,136.19110107421875
2024-02-01,139.4780731201172
2024-02-02,140.09860229492188
2024-02-05,139.91436767578125
2024-02-06,139.87559509277344
2024-02-07,141.048828125
2024-02-08,142.59048461914062
2024-02-09,142.71653747558594
2024-02-12,139.4295654296875
2024-02-13,137.84909057617188
2024-02-14,137.9072723388672
2024-02-15,144.0933837890625
2024-02-16,132.07994079589844
2024-02-20,130.9552001953125
2024-02-21,131.41090393066406
2024-02-22,134.17431640625
2024-02-23,133.6507110595703
2024-02-26,133.76705932617188
2024-02-27,134.0288543701172
2024-02-28,138.39208984375
2024-02-29,142.34808349609375
2024-03-01,146.02291870117188
2024-03-04,149.0383758544922
2024-03-05,145.68353271484375
2024-03-06,145.25692749023438
2024-03-07,146.90524291992188
2024-03-08,144.93695068359375
2024-03-11,141.07791137695312
2024-03-12,141.78570556640625
2024-03-13,139.55563354492188
2024-03-14,139.6533966064453
2024-03-15,137.74652099609375
2024-03-18,139.06668090820312
2024-03-19,138.60707092285156
2024-03-20,137.77584838867188
2024-03-21,136.91529846191406
2024-03-22,135.4484405517578
2024-03-25,134.78347778320312
2024-03-26,135.9667205810547
2024-03-27,140.56285095214844
2024-03-28,140.85621643066406
2024-04-01,138.77330017089844
2024-04-02,136.70994567871094
2024-04-03,137.5216064453125
2024-04-04,136.78817749023438
2024-04-05,139.44805908203125
2024-04-08,140.17169189453125
2024-04-09,142.65554809570312
2024-04-10,138.2745819091797
2024-04-11,140.06411743164062
2024-04-12,139.3404998779297
2024-04-15,135.49734497070312
2024-04-16,133.41441345214844
2024-04-17,132.74945068359375
2024-04-18,133.6393585205078
2024-04-19,133.8055877685547
2024-04-22,132.85702514648438
2024-04-23,135.468017578125
2024-04-24,137.5020294189453
2024-04-25,138.36257934570312
2024-04-26,139.6729736328125
2024-04-29,139.19378662109375
2024-04-30,135.7124786376953
2024-05-01,134.93995666503906
2024-05-02,137.0522003173828
2024-05-03,143.7508087158203
2024-05-06,140.59217834472656
2024-05-07,141.4331817626953
2024-05-08,137.1499786376953
2024-05-09,140.3672637939453
2024-05-10,138.33323669433594
2024-05-13,139.92721557617188
2024-05-14,138.7244110107422
2024-05-15,141.44296264648438
2024-05-16,141.73634338378906
2024-05-17,140.65086364746094
2024-05-20,140.18145751953125
2024-05-21,141.0713653564453
2024-05-22,139.9858856201172
2024-05-23,139.1057891845703
2024-05-24,139.61428833007812
2024-05-28,140.59217834472656
2024-05-29,138.3039093017578
2024-05-30,140.85621643066406
2024-05-31,142.12747192382812
2024-06-03,139.87832641601562
2024-06-04,141.91232299804688
2024-06-05,144.10284423828125
2024-06-06,143.86814880371094
2024-06-07,143.11517333984375
2024-06-10,145.7946014404297
2024-06-11,146.567138671875
2024-06-12,146.28353881835938
2024-06-13,146.4497833251953
2024-06-14,147.81036376953125
2024-06-17,146.9131622314453
2024-06-18,147.45542907714844
2024-06-20,145.80892944335938
2024-06-21,146.26246643066406
2024-06-24,144.94131469726562
2024-06-25,144.37933349609375
2024-06-26,144.822998046875
2024-06-27,146.62725830078125
2024-06-28,149.91038513183594
2024-07-01,149.98927307128906
2024-07-02,150.75830078125
2024-07-03,149.5751953125
2024-07-05,149.30897521972656
2024-07-08,151.49774169921875
2024-07-09,151.14280700683594
2024-07-10,153.44003295898438
2024-07-11,155.5104522705078
2024-07-12,156.12173461914062
2024-07-15,157.25555419921875
2024-07-16,160.0457305908203
2024-07-17,154.62313842773438
2024-07-18,152.4245147705078
2024-07-19,152.98648071289062
2024-07-22,153.37100219726562
2024-07-23,152.90760803222656
2024-07-24,149.52587890625
2024-07-25,145.29624938964844
2024-07-26,143.60044860839844
2024-07-29,145.11878967285156
2024-07-30,142.9990234375
2024-07-31,147.38641357421875
2024-08-01,150.1470184326172
2024-08-02,148.7174072265625
2024-08-05,142.4370574951172
2024-08-06,146.5385284423828
2024-08-07,145.06948852539062
2024-08-08,147.55401611328125
2024-08-09,148.00755310058594
2024-08-12,146.65682983398438
2024-08-13,147.46530151367188
2024-08-14,149.05262756347656
2024-08-15,147.75120544433594
2024-08-16,147.494873046875
2024-08-19,146.52865600585938
2024-08-20,147.00192260742188
2024-08-21,147.65261840820312
2024-08-22,148.5695343017578
2024-08-23,150.03855895996094
2024-08-26,148.47093200683594
2024-08-27,148.49066162109375
2024-08-28,147.99769592285156
2024-08-29,147.3962860107422
2024-08-30,149.47657775878906
2024-09-03,147.68218994140625
2024-09-04,146.99203491210938
2024-09-05,147.80052185058594
2024-09-06,146.13429260253906
2024-09-09,147.238525390625
2024-09-10,154.55410766601562
2024-09-11,156.19076538085938
2024-09-12,158.23162841796875
2024-09-13,157.8938446044922
2024-09-16,159.82119750976562
2024-09-17,156.55264282226562
2024-09-18,157.21827697753906
2024-09-19,157.86402893066406
2024-09-20,157.66534423828125
2024-09-23,159.91061401367188
2024-09-24,161.07298278808594
2024-09-25,161.83795166015625
2024-09-26,161.00343322753906
2024-09-27,160.10931396484375
2024-09-30,160.7749481201172
2024-10-01,159.22511291503906
2024-10-02,158.55947875976562
2024-10-03,156.27447509765625
2024-10-04,155.97642517089844
2024-10-07,155.44989013671875
2024-10-08,157.24807739257812
2024-10-09,158.09254455566406
2024-10-10,157.8143768310547
2024-10-11,159.68211364746094
2024-10-14,160.92396545410156
2024-10-15,160.15899658203125
2024-10-16,161.07298278808594
2024-10-17,162.62281799316406
2024-10-18,164.3018035888672
2024-10-21,164.1229705810547
2024-10-22,164.17263793945312
2024-10-23,164.71905517578125
2024-10-24,164.05343627929688
2024-10-25,179.82989501953125
2024-10-28,182.11489868164062
2024-10-29,181.6082305908203
2024-10-30,180.98233032226562
2024-10-31,177.06800842285156
2024-11-01,174.85255432128906
2024-11-04,176.16395568847656
2024-11-05,179.83982849121094
2024-11-06,172.48806762695312
2024-11-07,177.30645751953125
2024-11-08,180.79356384277344
2024-11-11,181.65789794921875
2024-11-12,179.611328125
2024-11-13,176.9686737060547
2024-11-14,177.04815673828125
2024-11-15,178.49862670898438
2024-11-18,182.0950164794922
2024-11-19,186.04908752441406
2024-11-20,184.6979522705078
2024-11-21,186.14842224121094
2024-11-22,188.60232543945312
2024-11-25,191.5629119873047
2024-11-26,192.7550811767578
2024-11-27,194.00686645507812
2024-11-29,194.4141845703125
2024-12-02,190.90721130371094
2024-12-03,189.82431030273438
2024-12-04,189.59580993652344
2024-12-05,189.83424377441406
2024-12-06,191.43374633789062
2024-12-09,186.94320678710938
2024-12-10,184.49925231933594
2024-12-11,185.99940490722656
2024-12-12,185.91000366210938
2024-12-13,185.0399932861328
2024-12-16,185.47000122070312
2024-12-17,185.0
