,TRGP
2021-06-02,37.79786682128906
2021-06-03,38.365909576416016
2021-06-04,43.07782745361328
2021-06-07,44.08354187011719
2021-06-08,43.88798522949219
2021-06-09,42.100067138671875
2021-06-10,43.34788131713867
2021-06-11,43.70174789428711
2021-06-14,43.83211135864258
2021-06-15,44.41877365112305
2021-06-16,45.592098236083984
2021-06-17,42.23973846435547
2021-06-18,41.14091873168945
2021-06-21,42.565673828125
2021-06-22,42.26768112182617
2021-06-23,42.13730239868164
2021-06-24,42.45392608642578
2021-06-25,42.19318389892578
2021-06-28,41.01985549926758
2021-06-29,40.88017654418945
2021-06-30,41.39234161376953
2021-07-01,41.699642181396484
2021-07-02,41.71826171875
2021-07-06,40.95466995239258
2021-07-07,40.17245101928711
2021-07-08,40.33076095581055
2021-07-09,41.94175338745117
2021-07-12,41.587890625
2021-07-13,41.33646011352539
2021-07-14,40.07001495361328
2021-07-15,39.092247009277344
2021-07-16,38.48696517944336
2021-07-19,37.28570556640625
2021-07-20,38.617332458496094
2021-07-21,39.8837776184082
2021-07-22,39.8837776184082
2021-07-23,39.5951042175293
2021-07-26,40.49837875366211
2021-07-27,39.185367584228516
2021-07-28,39.911712646484375
2021-07-29,40.07039260864258
2021-07-30,39.30501174926758
2021-08-02,38.76364517211914
2021-08-03,39.3143424987793
2021-08-04,38.651641845703125
2021-08-05,39.575687408447266
2021-08-06,40.023719787597656
2021-08-09,39.799705505371094
2021-08-10,41.44247055053711
2021-08-11,41.246456146240234
2021-08-12,41.367794036865234
2021-08-13,41.01311111450195
2021-08-16,40.15439224243164
2021-08-17,40.35040283203125
2021-08-18,39.63169860839844
2021-08-19,38.380950927734375
2021-08-20,39.06233215332031
2021-08-23,40.201072692871094
2021-08-24,40.985111236572266
2021-08-25,41.4051399230957
2021-08-26,40.667755126953125
2021-08-27,42.14251708984375
2021-08-30,41.23712921142578
2021-08-31,40.99444580078125
2021-09-01,40.87310791015625
2021-09-02,42.04917526245117
2021-09-03,42.04917526245117
2021-09-07,41.46113967895508
2021-09-08,41.34913635253906
2021-09-09,41.031776428222656
2021-09-10,40.59308624267578
2021-09-13,41.759822845458984
2021-09-14,41.255794525146484
2021-09-15,43.59859848022461
2021-09-16,43.1412353515625
2021-09-17,42.03983688354492
2021-09-20,41.181121826171875
2021-09-21,41.759822845458984
2021-09-22,42.954559326171875
2021-09-23,44.279972076416016
2021-09-24,44.26130676269531
2021-09-27,46.16542053222656
2021-09-28,46.034751892089844
2021-09-29,46.202762603759766
2021-09-30,45.93207931518555
2021-10-01,47.388160705566406
2021-10-04,48.601566314697266
2021-10-05,48.74156951904297
2021-10-06,48.424217224121094
2021-10-07,48.825584411621094
2021-10-08,49.198936462402344
2021-10-11,49.48828887939453
2021-10-12,50.188331604003906
2021-10-13,50.617679595947266
2021-10-14,51.532405853271484
2021-10-15,51.99909973144531
2021-10-18,52.605804443359375
2021-10-19,52.45646667480469
2021-10-20,52.988494873046875
2021-10-21,51.989768981933594
2021-10-22,52.465797424316406
2021-10-25,53.007164001464844
2021-10-26,52.4471321105957
2021-10-27,51.16838836669922
2021-10-28,51.654640197753906
2021-10-29,51.12163543701172
2021-11-01,52.22504425048828
2021-11-02,51.991268157958984
2021-11-03,51.41150665283203
2021-11-04,52.34660339355469
2021-11-05,53.00116729736328
2021-11-08,54.076534271240234
2021-11-09,53.52482986450195
2021-11-10,51.2712516784668
2021-11-11,51.663978576660156
2021-11-12,50.700836181640625
2021-11-15,51.56111526489258
2021-11-16,51.130977630615234
2021-11-17,51.074867248535156
2021-11-18,51.01877212524414
2021-11-19,50.07432174682617
2021-11-22,50.31744384765625
2021-11-23,51.96321487426758
2021-11-24,52.991817474365234
2021-11-26,50.93461227416992
2021-11-29,50.45771026611328
2021-11-30,48.27894592285156
2021-12-01,47.54956817626953
2021-12-02,49.0363655090332
2021-12-03,47.91425704956055
2021-12-06,48.85869598388672
2021-12-07,49.915367126464844
2021-12-08,49.662879943847656
2021-12-09,48.79323959350586
2021-12-10,48.821292877197266
2021-12-13,47.399959564208984
2021-12-14,47.12877655029297
2021-12-15,47.615020751953125
2021-12-16,47.11942672729492
2021-12-17,46.54901885986328
2021-12-20,45.80094528198242
2021-12-21,47.26903533935547
2021-12-22,47.57762145996094
2021-12-23,47.51216506958008
2021-12-27,49.12987518310547
2021-12-28,48.942867279052734
2021-12-29,48.56882095336914
2021-12-30,48.157386779785156
2021-12-31,48.84934616088867
2022-01-03,49.78445053100586
2022-01-04,50.841102600097656
2022-01-05,50.55122756958008
2022-01-06,51.9538688659668
2022-01-07,52.281150817871094
2022-01-10,51.028114318847656
2022-01-11,52.739341735839844
2022-01-12,53.2723503112793
2022-01-13,53.403263092041016
2022-01-14,54.0297737121582
2022-01-18,53.702491760253906
2022-01-19,52.65519332885742
2022-01-20,51.9538688659668
2022-01-21,51.851009368896484
2022-01-24,51.9538688659668
2022-01-25,53.1788330078125
2022-01-26,53.63703536987305
2022-01-27,53.992374420166016
2022-01-28,54.51922607421875
2022-01-31,55.58231735229492
2022-02-01,57.13463592529297
2022-02-02,57.63325500488281
2022-02-03,56.7489128112793
2022-02-04,57.445106506347656
2022-02-07,57.86846160888672
2022-02-08,57.812015533447266
2022-02-09,58.70576858520508
2022-02-10,58.45175552368164
2022-02-11,60.267494201660156
2022-02-14,58.83748245239258
2022-02-15,58.7433967590332
2022-02-16,59.25143051147461
2022-02-17,58.762210845947266
2022-02-18,58.414119720458984
2022-02-22,57.19108963012695
2022-02-23,57.520355224609375
2022-02-24,58.42353057861328
2022-02-25,59.9664306640625
2022-02-28,61.49993896484375
2022-03-01,61.66928482055664
2022-03-02,63.58851623535156
2022-03-03,63.983646392822266
2022-03-04,65.41366577148438
2022-03-07,64.55752563476562
2022-03-08,63.042842864990234
2022-03-09,64.27528381347656
2022-03-10,65.55477905273438
2022-03-11,64.45404052734375
2022-03-14,61.71632385253906
2022-03-15,61.095394134521484
2022-03-16,61.78217315673828
2022-03-17,63.62613296508789
2022-03-18,65.15963745117188
2022-03-21,67.38933563232422
2022-03-22,66.9189224243164
2022-03-23,67.95381164550781
2022-03-24,68.5653305053711
2022-03-25,71.17133331298828
2022-03-28,70.2775650024414
2022-03-29,70.40928649902344
2022-03-30,71.7358169555664
2022-03-31,71.00199890136719
2022-04-01,72.76127624511719
2022-04-04,72.43199157714844
2022-04-05,71.22777557373047
2022-04-06,71.88633728027344
2022-04-07,71.40653228759766
2022-04-08,72.69542694091797
2022-04-11,71.27483367919922
2022-04-12,72.39437103271484
2022-04-13,73.372802734375
2022-04-14,73.98432922363281
2022-04-18,74.13483428955078
2022-04-19,74.37004852294922
2022-04-20,75.85649871826172
2022-04-21,73.97491455078125
2022-04-22,71.66056060791016
2022-04-25,68.74407958984375
2022-04-26,69.20507049560547
2022-04-27,70.71033477783203
2022-04-28,72.08088684082031
2022-04-29,69.3870620727539
2022-05-02,70.19049072265625
2022-05-03,72.17539978027344
2022-05-04,73.74442291259766
2022-05-05,70.60636138916016
2022-05-06,71.33418273925781
2022-05-09,63.88601303100586
2022-05-10,64.29243469238281
2022-05-11,65.02024841308594
2022-05-12,64.58546447753906
2022-05-13,67.37378692626953
2022-05-16,68.18666076660156
2022-05-17,68.96172332763672
2022-05-18,65.94654846191406
2022-05-19,65.13368225097656
2022-05-20,65.63463592529297
2022-05-23,65.4645004272461
2022-05-24,65.19038391113281
2022-05-25,66.6270980834961
2022-05-26,67.15640258789062
2022-05-27,68.82941436767578
2022-05-31,68.07321166992188
2022-06-01,70.95609283447266
2022-06-02,72.47786712646484
2022-06-03,73.11114501953125
2022-06-06,72.18486022949219
2022-06-07,75.97509765625
2022-06-08,73.4986801147461
2022-06-09,70.96553802490234
2022-06-10,68.46077728271484
2022-06-13,63.848201751708984
2022-06-14,62.66669845581055
2022-06-15,63.073143005371094
2022-06-16,58.83864212036133
2022-06-17,57.326324462890625
2022-06-21,59.99178695678711
2022-06-22,56.73085021972656
2022-06-23,54.96332550048828
2022-06-24,54.95387268066406
2022-06-27,57.420841217041016
2022-06-28,59.06549072265625
2022-06-29,57.31686782836914
2022-06-30,56.4000244140625
2022-07-01,57.65714645385742
2022-07-05,55.728939056396484
2022-07-06,53.195804595947266
2022-07-07,56.54180908203125
2022-07-08,56.44729232788086
2022-07-11,55.700584411621094
2022-07-12,55.814002990722656
2022-07-13,55.50209045410156
2022-07-14,54.632503509521484
2022-07-15,55.634422302246094
2022-07-18,57.19399642944336
2022-07-19,59.207271575927734
2022-07-20,59.71767807006836
2022-07-21,59.26398468017578
2022-07-22,58.32823181152344
2022-07-25,60.634521484375
2022-07-26,61.825477600097656
2022-07-27,62.96916580200195
2022-07-28,63.995365142822266
2022-07-29,65.66771697998047
2022-08-01,65.01207733154297
2022-08-02,64.57498931884766
2022-08-03,64.23291778564453
2022-08-04,60.755218505859375
2022-08-05,60.546180725097656
2022-08-08,61.762420654296875
2022-08-09,63.662811279296875
2022-08-10,64.1759033203125
2022-08-11,66.88395690917969
2022-08-12,66.06680297851562
2022-08-15,64.77452850341797
2022-08-16,64.83154296875
2022-08-17,64.08089447021484
2022-08-18,66.59888458251953
2022-08-19,65.45867156982422
2022-08-22,64.49896240234375
2022-08-23,66.23782348632812
2022-08-24,67.71062469482422
2022-08-25,68.60380554199219
2022-08-26,66.7129135131836
2022-08-29,67.56808471679688
2022-08-30,64.7080078125
2022-08-31,64.83154296875
2022-09-01,64.27092742919922
2022-09-02,66.15229797363281
2022-09-06,64.66050720214844
2022-09-07,64.78401947021484
2022-09-08,66.64640808105469
2022-09-09,68.2807388305664
2022-09-12,69.09789276123047
2022-09-13,65.62019348144531
2022-09-14,68.84134674072266
2022-09-15,68.5562744140625
2022-09-16,65.31613159179688
2022-09-19,65.90525817871094
2022-09-20,65.10708618164062
2022-09-21,63.55828094482422
2022-09-22,62.189998626708984
2022-09-23,56.7739143371582
2022-09-26,54.426944732666016
2022-09-27,55.30112075805664
2022-09-28,58.056671142578125
2022-09-29,57.77162170410156
2022-09-30,57.33453369140625
2022-10-03,59.84303283691406
2022-10-04,62.11399459838867
2022-10-05,62.83612823486328
2022-10-06,61.63889694213867
2022-10-07,60.59367752075195
2022-10-10,60.204105377197266
2022-10-11,62.57007598876953
2022-10-12,61.610389709472656
2022-10-13,64.97406768798828
2022-10-14,61.72441864013672
2022-10-17,62.78863525390625
2022-10-18,63.795833587646484
2022-10-19,63.77682876586914
2022-10-20,62.49406814575195
2022-10-21,64.4134521484375
2022-10-24,62.96915817260742
2022-10-25,63.39674758911133
2022-10-26,63.957359313964844
2022-10-27,64.5179672241211
2022-10-28,64.14549255371094
2022-10-31,65.30116271972656
2022-11-01,65.42532348632812
2022-11-02,63.99266815185547
2022-11-03,66.56192016601562
2022-11-04,67.2114028930664
2022-11-07,68.13784790039062
2022-11-08,68.94970703125
2022-11-09,65.24385833740234
2022-11-10,68.37661743164062
2022-11-11,69.37950897216797
2022-11-14,68.6822738647461
2022-11-15,70.85993194580078
2022-11-16,68.91149139404297
2022-11-17,67.78446960449219
2022-11-18,69.08341979980469
2022-11-21,67.459716796875
2022-11-22,70.70711517333984
2022-11-23,70.09584045410156
2022-11-25,70.01942443847656
2022-11-28,69.04521179199219
2022-11-29,70.41102600097656
2022-11-30,71.05095672607422
2022-12-01,71.5858154296875
2022-12-02,71.81504821777344
2022-12-05,68.76823425292969
2022-12-06,66.52371978759766
2022-12-07,65.4921875
2022-12-08,65.20564270019531
2022-12-09,65.5399398803711
2022-12-12,67.25914001464844
2022-12-13,69.47500610351562
2022-12-14,69.9812240600586
2022-12-15,67.91816711425781
2022-12-16,66.95349884033203
2022-12-19,65.94109344482422
2022-12-20,66.64788818359375
2022-12-21,68.84465026855469
2022-12-22,67.5361328125
2022-12-23,70.06718444824219
2022-12-27,70.57339477539062
2022-12-28,68.7204818725586
2022-12-29,70.3346176147461
2022-12-30,70.20089721679688
2023-01-03,67.47882080078125
2023-01-04,67.84178161621094
2023-01-05,67.74626159667969
2023-01-06,69.81885528564453
2023-01-09,71.55716705322266
2023-01-10,71.05095672607422
2023-01-11,71.2992935180664
2023-01-12,72.0251693725586
2023-01-13,72.01560974121094
2023-01-17,71.76728820800781
2023-01-18,70.12449645996094
2023-01-19,71.5094223022461
2023-01-20,72.26394653320312
2023-01-23,72.20664978027344
2023-01-24,71.71954345703125
2023-01-25,71.92964935302734
2023-01-26,72.63645935058594
2023-01-27,71.9678726196289
2023-01-30,70.8547592163086
2023-01-31,71.98705291748047
2023-02-01,71.56484985351562
2023-02-02,71.7471694946289
2023-02-03,70.44215393066406
2023-02-06,69.59772491455078
2023-02-07,71.58402252197266
2023-02-08,72.13098907470703
2023-02-09,71.37291717529297
2023-02-10,73.64710998535156
2023-02-13,73.54155731201172
2023-02-14,74.09811401367188
2023-02-15,73.4072265625
2023-02-16,73.00418853759766
2023-02-17,70.95072174072266
2023-02-21,70.32699584960938
2023-02-22,72.5052261352539
2023-02-23,73.3784408569336
2023-02-24,72.6971435546875
2023-02-27,72.21736145019531
2023-02-28,71.104248046875
2023-03-01,73.2057113647461
2023-03-02,74.12689971923828
2023-03-03,76.03643798828125
2023-03-06,75.2975845336914
2023-03-07,73.91578674316406
2023-03-08,73.35923767089844
2023-03-09,72.15977478027344
2023-03-10,70.57649993896484
2023-03-13,69.2906494140625
2023-03-14,69.4441909790039
2023-03-15,65.39480590820312
2023-03-16,65.89376831054688
2023-03-17,64.7422866821289
2023-03-20,65.8458023071289
2023-03-21,68.08158874511719
2023-03-22,65.44276428222656
2023-03-23,64.14735412597656
2023-03-24,64.79027557373047
2023-03-27,67.01646423339844
2023-03-28,67.41950225830078
2023-03-29,68.28311157226562
2023-03-30,68.71491241455078
2023-03-31,70.00074005126953
2023-04-03,72.36129760742188
2023-04-04,71.6607894897461
2023-04-05,72.23653411865234
2023-04-06,71.90069580078125
2023-04-10,72.3517074584961
2023-04-11,73.2344970703125
2023-04-12,73.04259490966797
2023-04-13,73.52238464355469
2023-04-14,74.7602310180664
2023-04-17,73.4072265625
2023-04-18,73.75267028808594
2023-04-19,73.14813995361328
2023-04-20,72.5052261352539
2023-04-21,72.55320739746094
2023-04-24,73.87741088867188
2023-04-25,72.4572525024414
2023-04-26,71.37291717529297
2023-04-27,71.75934600830078
2023-04-28,72.96693420410156
2023-05-01,72.84135437011719
2023-05-02,69.80790710449219
2023-05-03,68.96742248535156
2023-05-04,66.99665832519531
2023-05-05,69.4407958984375
2023-05-08,68.8321762084961
2023-05-09,68.76455688476562
2023-05-10,68.39745330810547
2023-05-11,67.32511901855469
2023-05-12,67.51832580566406
2023-05-15,68.37812042236328
2023-05-16,66.1851577758789
2023-05-17,67.09325408935547
2023-05-18,67.2864761352539
2023-05-19,67.83712005615234
2023-05-22,68.82251739501953
2023-05-23,68.55201721191406
2023-05-24,68.43608856201172
2023-05-25,67.05461883544922
2023-05-26,66.84208679199219
2023-05-30,66.16583251953125
2023-05-31,65.74076080322266
2023-06-01,66.46531677246094
2023-06-02,69.06402587890625
2023-06-05,68.49404907226562
2023-06-06,68.64862823486328
2023-06-07,70.31024932861328
2023-06-08,69.81756591796875
2023-06-09,68.40709686279297
2023-06-12,67.75984191894531
2023-06-13,68.51337432861328
2023-06-14,68.56168365478516
2023-06-15,69.46977996826172
2023-06-16,69.3538589477539
2023-06-20,68.53269958496094
2023-06-21,69.5084228515625
2023-06-22,68.76455688476562
2023-06-23,67.54730224609375
2023-06-26,69.1026840209961
2023-06-27,70.22331237792969
2023-06-28,71.59513092041016
2023-06-29,72.65779876708984
2023-06-30,73.51759338378906
2023-07-03,74.39672088623047
2023-07-05,73.85570526123047
2023-07-06,73.43064880371094
2023-07-07,74.6768798828125
2023-07-10,74.4063720703125
2023-07-11,75.83615112304688
2023-07-12,76.33850860595703
2023-07-13,76.87950897216797
2023-07-14,75.38209533691406
2023-07-17,75.06329345703125
2023-07-18,75.80715942382812
2023-07-19,76.06800079345703
2023-07-20,76.88916015625
2023-07-21,77.9228515625
2023-07-24,78.61842346191406
2023-07-25,78.8985824584961
2023-07-26,78.61842346191406
2023-07-27,77.82624053955078
2023-07-28,78.38034057617188
2023-07-31,79.70240020751953
2023-08-01,79.3330078125
2023-08-02,78.90528106689453
2023-08-03,79.52742767333984
2023-08-04,80.16901397705078
2023-08-07,79.79961395263672
2023-08-08,80.51895904541016
2023-08-09,81.92851257324219
2023-08-10,81.8604507446289
2023-08-11,82.57008361816406
2023-08-14,82.2298583984375
2023-08-15,81.72437286376953
2023-08-16,80.8786392211914
2023-08-17,81.45217895507812
2023-08-18,82.38539123535156
2023-08-21,82.17152404785156
2023-08-22,81.36468505859375
2023-08-23,81.29663848876953
2023-08-24,81.74381256103516
2023-08-25,82.1229248046875
2023-08-28,82.91031646728516
2023-08-29,83.30888366699219
2023-08-30,83.79492950439453
2023-08-31,83.84353637695312
2023-09-01,85.08782958984375
2023-09-05,84.42680358886719
2023-09-06,82.65757751464844
2023-09-07,83.12418365478516
2023-09-08,82.94921112060547
2023-09-11,81.4910659790039
2023-09-12,82.81311798095703
2023-09-13,82.40483093261719
2023-09-14,83.34776306152344
2023-09-15,82.29792022705078
2023-09-18,83.27001190185547
2023-09-19,82.77423095703125
2023-09-20,83.04641723632812
2023-09-21,80.75227355957031
2023-09-22,82.08404541015625
2023-09-25,82.93949127197266
2023-09-26,81.99655151367188
2023-09-27,84.1740493774414
2023-09-28,85.00033569335938
2023-09-29,83.32833099365234
2023-10-02,81.10221862792969
2023-10-03,79.7801742553711
2023-10-04,77.0194091796875
2023-10-05,77.91373443603516
2023-10-06,79.02193450927734
2023-10-09,80.8203125
2023-10-10,80.8786392211914
2023-10-11,83.11447143554688
2023-10-12,83.1339111328125
2023-10-13,84.7864761352539
2023-10-16,85.47666931152344
2023-10-17,85.3989028930664
2023-10-18,85.06838989257812
2023-10-19,85.26280212402344
2023-10-20,84.2712631225586
2023-10-23,83.9893569946289
2023-10-24,83.10475158691406
2023-10-25,82.9686508178711
2023-10-26,83.31861877441406
2023-10-27,82.03543090820312
2023-10-30,81.75184631347656
2023-10-31,81.76162719726562
2023-11-01,82.28968811035156
2023-11-02,88.25484466552734
2023-11-03,86.17192077636719
2023-11-06,85.60475158691406
2023-11-07,83.62940216064453
2023-11-08,81.53670501708984
2023-11-09,81.83985900878906
2023-11-10,82.69062042236328
2023-11-13,83.03289031982422
2023-11-14,84.51927947998047
2023-11-15,84.36282348632812
2023-11-16,81.9963150024414
2023-11-17,84.11834716796875
2023-11-20,84.95934295654297
2023-11-21,85.62430572509766
2023-11-22,85.29181671142578
2023-11-24,85.89811706542969
2023-11-27,86.0252456665039
2023-11-28,85.56562805175781
2023-11-29,86.0643539428711
2023-11-30,88.4504165649414
2023-12-01,88.16682434082031
2023-12-04,87.33561706542969
2023-12-05,85.81011199951172
2023-12-06,83.73696899414062
2023-12-07,82.84708404541016
2023-12-08,84.64641571044922
2023-12-11,83.76631164550781
2023-12-12,82.57328033447266
2023-12-13,82.97420501708984
2023-12-14,84.37260437011719
2023-12-15,83.52184295654297
2023-12-18,84.07923889160156
2023-12-19,84.36282348632812
2023-12-20,83.88365173339844
2023-12-21,85.18424987792969
2023-12-22,84.7930908203125
2023-12-26,85.61453247070312
2023-12-27,85.13536071777344
2023-12-28,84.44105529785156
2023-12-29,84.9495620727539
2024-01-02,84.5094985961914
2024-01-03,85.81011199951172
2024-01-04,84.34326934814453
2024-01-05,83.8934326171875
2024-01-08,82.48526763916016
2024-01-09,81.75184631347656
2024-01-10,81.95719909667969
2024-01-11,81.3900375366211
2024-01-12,81.96697998046875
2024-01-16,80.70550537109375
2024-01-17,79.68849182128906
2024-01-18,80.76416778564453
2024-01-19,80.66638946533203
2024-01-22,81.95719909667969
2024-01-23,81.3900375366211
2024-01-24,82.12345886230469
2024-01-25,84.08900451660156
2024-01-26,84.89088439941406
2024-01-29,84.56819152832031
2024-01-30,85.61077117919922
2024-01-31,83.56493377685547
2024-02-01,84.627197265625
2024-02-02,84.56819152832031
2024-02-05,84.1649169921875
2024-02-06,84.80424499511719
2024-02-07,85.62062072753906
2024-02-08,86.45665740966797
2024-02-09,85.65995025634766
2024-02-12,87.056640625
2024-02-13,86.98779296875
2024-02-14,86.88943481445312
2024-02-15,91.73847198486328
2024-02-16,95.34822082519531
2024-02-20,94.77774047851562
2024-02-21,95.86951446533203
2024-02-22,96.7448959350586
2024-02-23,95.43673706054688
2024-02-26,95.95803833007812
2024-02-27,95.48591613769531
2024-02-28,95.80066680908203
2024-02-29,96.62686157226562
2024-03-01,97.70880126953125
2024-03-04,99.33171081542969
2024-03-05,100.83658599853516
2024-03-06,102.57752990722656
2024-03-07,103.01030731201172
2024-03-08,102.12507629394531
2024-03-11,102.88243865966797
2024-03-12,103.81684112548828
2024-03-13,104.67255401611328
2024-03-14,103.90535736083984
2024-03-15,104.22994232177734
2024-03-18,105.59712219238281
2024-03-19,107.31837463378906
2024-03-20,107.28887176513672
2024-03-21,109.18717956542969
2024-03-22,109.07898712158203
2024-03-25,109.77732849121094
2024-03-26,108.83309936523438
2024-03-27,109.22653198242188
2024-03-28,110.15108489990234
2024-04-01,110.38715362548828
2024-04-02,111.42974853515625
2024-04-03,114.09524536132812
2024-04-04,112.482177734375
2024-04-05,114.06574249267578
2024-04-08,114.06574249267578
2024-04-09,112.53135681152344
2024-04-10,112.79692077636719
2024-04-11,113.4362564086914
2024-04-12,112.80675506591797
2024-04-15,112.4625015258789
2024-04-16,112.19693756103516
2024-04-17,110.38715362548828
2024-04-18,109.94453430175781
2024-04-19,111.0658187866211
2024-04-22,111.94120025634766
2024-04-23,114.10508728027344
2024-04-24,114.98046112060547
2024-04-25,115.7476577758789
2024-04-26,114.94112396240234
2024-04-29,116.0201416015625
2024-04-30,112.91175842285156
2024-05-01,111.27837371826172
2024-05-02,111.85253143310547
2024-05-03,111.17937469482422
2024-05-06,111.66444396972656
2024-05-07,111.69414520263672
2024-05-08,111.3179702758789
2024-05-09,112.44648742675781
2024-05-10,112.06040954589844
2024-05-13,111.7733383178711
2024-05-14,113.27803802490234
2024-05-15,114.41645812988281
2024-05-16,114.96092224121094
2024-05-17,116.48541259765625
2024-05-20,116.36663055419922
2024-05-21,117.01008605957031
2024-05-22,113.76310729980469
2024-05-23,112.70387268066406
2024-05-24,113.12954711914062
2024-05-28,114.34716796875
2024-05-29,113.52552032470703
2024-05-30,115.4063949584961
2024-05-31,117.03978729248047
2024-06-03,115.35689544677734
2024-06-04,115.55488586425781
2024-06-05,117.00018310546875
2024-06-06,116.79229736328125
2024-06-07,116.8219985961914
2024-06-10,118.70287322998047
2024-06-11,119.88088989257812
2024-06-12,120.25706481933594
2024-06-13,119.029541015625
2024-06-14,117.80203247070312
2024-06-17,120.3758544921875
2024-06-18,122.19733428955078
2024-06-20,125.04833984375
2024-06-21,123.84062194824219
2024-06-24,127.30538940429688
2024-06-25,128.52301025390625
2024-06-26,126.21646118164062
2024-06-27,127.28559112548828
2024-06-28,127.48357391357422
2024-07-01,129.94850158691406
2024-07-02,129.6812286376953
2024-07-03,132.2550506591797
2024-07-05,131.15623474121094
2024-07-08,131.2156219482422
2024-07-09,131.0770263671875
2024-07-10,131.5522003173828
2024-07-11,132.26495361328125
2024-07-12,133.69044494628906
2024-07-15,132.9875946044922
2024-07-16,133.4627685546875
2024-07-17,132.62132263183594
2024-07-18,134.79917907714844
2024-07-19,134.99716186523438
2024-07-22,136.3731689453125
2024-07-23,134.56158447265625
2024-07-24,130.29498291015625
2024-07-25,130.65135192871094
2024-07-26,130.24549865722656
2024-07-29,131.67098999023438
2024-07-30,132.78961181640625
2024-07-31,134.67111206054688
2024-08-01,135.4874267578125
2024-08-02,129.9922637939453
2024-08-05,127.28450775146484
2024-08-06,131.02757263183594
2024-08-07,132.64028930664062
2024-08-08,136.0946807861328
2024-08-09,135.0792694091797
2024-08-12,136.970703125
2024-08-13,135.98516845703125
2024-08-14,139.52914428710938
2024-08-15,142.18711853027344
2024-08-16,141.8188018798828
2024-08-19,143.83966064453125
2024-08-20,140.96266174316406
2024-08-21,141.66946411132812
2024-08-22,142.20704650878906
2024-08-23,143.4812774658203
2024-08-26,144.81524658203125
2024-08-27,144.47677612304688
2024-08-28,143.6405487060547
2024-08-29,145.6315460205078
2024-08-30,146.23880004882812
2024-09-03,149.2053985595703
2024-09-04,146.4876708984375
2024-09-05,149.1058349609375
2024-09-06,146.0894775390625
2024-09-09,143.28216552734375
2024-09-10,143.53103637695312
2024-09-11,144.06861877441406
2024-09-12,146.0596160888672
2024-09-13,147.5229949951172
2024-09-16,149.9121856689453
2024-09-17,151.3357696533203
2024-09-18,151.5050048828125
2024-09-19,151.52491760253906
2024-09-20,152.14212036132812
2024-09-23,154.8299560546875
2024-09-24,155.7557830810547
2024-09-25,154.84986877441406
2024-09-26,145.65145874023438
2024-09-27,146.13925170898438
2024-09-30,147.34381103515625
2024-10-01,149.90223693847656
2024-10-02,152.55027770996094
2024-10-03,154.8000946044922
2024-10-04,157.3087615966797
2024-10-07,157.3684844970703
2024-10-08,157.57752990722656
2024-10-09,162.66453552246094
2024-10-10,161.7884979248047
2024-10-11,165.013916015625
2024-10-14,165.9098663330078
2024-10-15,161.14141845703125
2024-10-16,161.89801025390625
2024-10-17,161.19119262695312
2024-10-18,162.01747131347656
2024-10-21,160.98214721679688
2024-10-22,164.3767852783203
2024-10-23,165.0935516357422
2024-10-24,167.811279296875
2024-10-25,165.21302795410156
2024-10-28,163.9785919189453
2024-10-29,163.6699981689453
2024-10-30,165.8800048828125
2024-10-31,166.9600067138672
2024-11-01,165.27000427246094
2024-11-04,169.1999969482422
2024-11-05,177.39999389648438
2024-11-06,186.0399932861328
2024-11-07,187.7899932861328
2024-11-08,192.27999877929688
2024-11-11,194.9600067138672
2024-11-12,194.30999755859375
2024-11-13,193.0
2024-11-14,191.57000732421875
2024-11-15,196.0399932861328
2024-11-18,199.0
2024-11-19,203.57000732421875
2024-11-20,202.83999633789062
2024-11-21,207.69000244140625
2024-11-22,207.30999755859375
2024-11-25,201.05999755859375
2024-11-26,203.41000366210938
2024-11-27,201.38999938964844
2024-11-29,204.3000030517578
2024-12-02,194.5399932861328
2024-12-03,197.1300048828125
2024-12-04,195.4499969482422
2024-12-05,198.3300018310547
2024-12-06,194.33999633789062
2024-12-09,186.92999267578125
2024-12-10,185.33999633789062
2024-12-11,186.27999877929688
2024-12-12,185.57000732421875
2024-12-13,184.6199951171875
2024-12-16,183.39999389648438
2024-12-17,181.22000122070312
