,ADM
2021-06-03,62.46326446533203
2021-06-04,62.939170837402344
2021-06-07,62.838497161865234
2021-06-08,62.902584075927734
2021-06-09,62.33512878417969
2021-06-10,61.52975845336914
2021-06-11,60.40403747558594
2021-06-14,59.6901741027832
2021-06-15,59.15935134887695
2021-06-16,58.5644645690918
2021-06-17,56.67911911010742
2021-06-18,55.51680374145508
2021-06-21,56.596744537353516
2021-06-22,56.41371154785156
2021-06-23,56.06593704223633
2021-06-24,56.459476470947266
2021-06-25,56.24897384643555
2021-06-28,55.635780334472656
2021-06-29,55.461883544921875
2021-06-30,55.461883544921875
2021-07-01,55.56256103515625
2021-07-02,55.48934555053711
2021-07-06,54.40939712524414
2021-07-07,54.82123947143555
2021-07-08,54.116519927978516
2021-07-09,55.20562744140625
2021-07-12,54.91276550292969
2021-07-13,54.21720886230469
2021-07-14,53.79619598388672
2021-07-15,54.0158576965332
2021-07-16,53.27452850341797
2021-07-19,52.57896041870117
2021-07-20,53.10979461669922
2021-07-21,53.173851013183594
2021-07-22,52.54236602783203
2021-07-23,53.091487884521484
2021-07-26,53.48503494262695
2021-07-27,53.86026382446289
2021-07-28,53.66807174682617
2021-07-29,54.54667663574219
2021-07-30,54.65650177001953
2021-08-02,54.3270263671875
2021-08-03,54.72056579589844
2021-08-04,53.76874542236328
2021-08-05,53.81450653076172
2021-08-06,55.17817687988281
2021-08-09,55.4252815246582
2021-08-10,56.203208923339844
2021-08-11,56.285579681396484
2021-08-12,56.57844924926758
2021-08-13,57.10926818847656
2021-08-16,57.36553192138672
2021-08-17,56.59219741821289
2021-08-18,56.067420959472656
2021-08-19,54.61279296875
2021-08-20,54.2629508972168
2021-08-23,54.60359573364258
2021-08-24,54.87977981567383
2021-08-25,55.51502990722656
2021-08-26,54.99946212768555
2021-08-27,55.76360321044922
2021-08-30,55.303279876708984
2021-08-31,55.23883819580078
2021-09-01,54.925819396972656
2021-09-02,55.450584411621094
2021-09-03,55.42296600341797
2021-09-07,54.640411376953125
2021-09-08,55.11915588378906
2021-09-09,54.925819396972656
2021-09-10,55.13756561279297
2021-09-13,56.29758071899414
2021-09-14,55.58867645263672
2021-09-15,57.558868408203125
2021-09-16,58.00077819824219
2021-09-17,57.439186096191406
2021-09-20,55.717567443847656
2021-09-21,55.25725173950195
2021-09-22,54.30897903442383
2021-09-23,55.49661636352539
2021-09-24,55.017879486083984
2021-09-27,55.93852233886719
2021-09-28,55.76360321044922
2021-09-29,55.956939697265625
2021-09-30,55.248050689697266
2021-10-01,55.9753532409668
2021-10-04,56.30678939819336
2021-10-05,57.337913513183594
2021-10-06,57.35633087158203
2021-10-07,58.019195556640625
2021-10-08,58.26777267456055
2021-10-11,58.8938102722168
2021-10-12,58.35982894897461
2021-10-13,57.9271240234375
2021-10-14,59.07793426513672
2021-10-15,58.875396728515625
2021-10-18,58.73729705810547
2021-10-19,59.4185791015625
2021-10-20,59.69476318359375
2021-10-21,59.722389221191406
2021-10-22,60.96525955200195
2021-10-25,61.34272766113281
2021-10-26,60.17350769042969
2021-10-27,59.40936279296875
2021-10-28,59.69476318359375
2021-10-29,59.14237976074219
2021-11-01,58.562374114990234
2021-11-02,58.3414192199707
2021-11-03,59.75001525878906
2021-11-04,59.133182525634766
2021-11-05,59.37254333496094
2021-11-08,58.73729705810547
2021-11-09,59.31730270385742
2021-11-10,60.20111846923828
2021-11-11,60.89160919189453
2021-11-12,60.69827651977539
2021-11-15,61.63733673095703
2021-11-16,61.47069549560547
2021-11-17,60.78563690185547
2021-11-18,61.6465950012207
2021-11-19,60.48938751220703
2021-11-22,61.48920822143555
2021-11-23,61.794715881347656
2021-11-24,61.39663314819336
2021-11-26,59.61917495727539
2021-11-29,59.99874496459961
2021-11-30,57.59174728393555
2021-12-01,57.23070526123047
2021-12-02,57.76764678955078
2021-12-03,57.88798904418945
2021-12-06,58.4249382019043
2021-12-07,59.39699935913086
2021-12-08,59.36921310424805
2021-12-09,58.58231735229492
2021-12-10,58.739707946777344
2021-12-13,59.84136199951172
2021-12-14,60.035762786865234
2021-12-15,60.24869155883789
2021-12-16,61.257774353027344
2021-12-17,60.42458724975586
2021-12-20,59.45253372192383
2021-12-21,60.017250061035156
2021-12-22,59.82284164428711
2021-12-23,60.581966400146484
2021-12-27,61.165191650390625
2021-12-28,61.96134948730469
2021-12-29,62.03541564941406
2021-12-30,61.896549224853516
2021-12-31,62.57235336303711
2022-01-03,62.8500862121582
2022-01-04,64.01654052734375
2022-01-05,63.51663589477539
2022-01-06,64.08136749267578
2022-01-07,64.62754821777344
2022-01-10,64.73863983154297
2022-01-11,65.24781036376953
2022-01-12,65.19227600097656
2022-01-13,65.63664245605469
2022-01-14,66.2383804321289
2022-01-18,65.97915649414062
2022-01-19,65.72921752929688
2022-01-20,63.775848388671875
2022-01-21,63.822139739990234
2022-01-24,63.498111724853516
2022-01-25,63.294464111328125
2022-01-26,66.90491485595703
2022-01-27,68.69165802001953
2022-01-28,70.2839584350586
2022-01-31,69.43225860595703
2022-02-01,69.92291259765625
2022-02-02,70.99681854248047
2022-02-03,70.05252075195312
2022-02-04,70.08955383300781
2022-02-07,70.71310424804688
2022-02-08,71.37389373779297
2022-02-09,71.92300415039062
2022-02-10,71.1412353515625
2022-02-11,71.16914367675781
2022-02-14,70.84341430664062
2022-02-15,71.47627258300781
2022-02-16,71.56935119628906
2022-02-17,71.33667755126953
2022-02-18,71.09468841552734
2022-02-22,71.39250183105469
2022-02-23,70.0244140625
2022-02-24,70.59213256835938
2022-02-25,73.43069458007812
2022-02-28,73.01190185546875
2022-03-01,72.58377075195312
2022-03-02,74.71504974365234
2022-03-03,76.25066375732422
2022-03-04,77.06036376953125
2022-03-07,78.14926147460938
2022-03-08,77.36747741699219
2022-03-09,76.11105346679688
2022-03-10,78.46568298339844
2022-03-11,77.8049087524414
2022-03-14,76.8462905883789
2022-03-15,77.06966400146484
2022-03-16,75.80392456054688
2022-03-17,77.972412109375
2022-03-18,78.1585693359375
2022-03-21,81.11813354492188
2022-03-22,81.49038696289062
2022-03-23,82.9143295288086
2022-03-24,84.16145324707031
2022-03-25,87.00933837890625
2022-03-28,85.94835662841797
2022-03-29,81.75098419189453
2022-03-30,83.10979461669922
2022-03-31,84.00324249267578
2022-04-01,84.85015106201172
2022-04-04,84.16145324707031
2022-04-05,84.598876953125
2022-04-06,86.39509582519531
2022-04-07,87.46536254882812
2022-04-08,88.6473388671875
2022-04-11,88.01445770263672
2022-04-12,88.47980499267578
2022-04-13,88.92652893066406
2022-04-14,90.1922607421875
2022-04-18,89.7734603881836
2022-04-19,89.28019714355469
2022-04-20,91.41143798828125
2022-04-21,89.39187622070312
2022-04-22,85.79014587402344
2022-04-25,84.65470886230469
2022-04-26,84.35689544677734
2022-04-27,87.40953063964844
2022-04-28,86.0972671508789
2022-04-29,83.35176086425781
2022-05-02,83.11909484863281
2022-05-03,83.53789520263672
2022-05-04,84.83153533935547
2022-05-05,83.212158203125
2022-05-06,83.50997161865234
2022-05-09,78.51221466064453
2022-05-10,79.0799331665039
2022-05-11,78.51221466064453
2022-05-12,78.58667755126953
2022-05-13,79.47081756591797
2022-05-16,81.1367416381836
2022-05-17,82.86642456054688
2022-05-18,79.04239654541016
2022-05-19,78.40662384033203
2022-05-20,78.53751373291016
2022-05-23,80.94038391113281
2022-05-24,82.05301666259766
2022-05-25,82.99732208251953
2022-05-26,82.5672378540039
2022-05-27,83.14693450927734
2022-05-31,84.91402435302734
2022-06-01,81.03388214111328
2022-06-02,83.47415161132812
2022-06-03,82.19324493408203
2022-06-06,82.66073608398438
2022-06-07,83.69853973388672
2022-06-08,82.84773254394531
2022-06-09,80.38876342773438
2022-06-10,79.17329406738281
2022-06-13,76.67693328857422
2022-06-14,77.29401397705078
2022-06-15,76.92936706542969
2022-06-16,73.89070892333984
2022-06-17,72.28255462646484
2022-06-21,74.23664855957031
2022-06-22,72.39476776123047
2022-06-23,67.08412170410156
2022-06-24,69.67399597167969
2022-06-27,71.09516143798828
2022-06-28,71.04840087890625
2022-06-29,72.21710205078125
2022-06-30,72.55370330810547
2022-07-01,71.44110107421875
2022-07-05,67.67315673828125
2022-07-06,67.52357482910156
2022-07-07,69.56179809570312
2022-07-08,68.57073211669922
2022-07-11,67.90692138671875
2022-07-12,68.11259460449219
2022-07-13,67.9630126953125
2022-07-14,67.0373764038086
2022-07-15,67.31787109375
2022-07-18,67.83209991455078
2022-07-19,69.02886962890625
2022-07-20,69.72074890136719
2022-07-21,69.2065200805664
2022-07-22,69.03820037841797
2022-07-25,70.70247650146484
2022-07-26,73.7878646850586
2022-07-27,75.21837615966797
2022-07-28,74.18990325927734
2022-07-29,77.38748931884766
2022-08-01,78.7806167602539
2022-08-02,77.40621185302734
2022-08-03,76.90131378173828
2022-08-04,76.68628692626953
2022-08-05,77.37816619873047
2022-08-08,77.12571716308594
2022-08-09,77.4716567993164
2022-08-10,78.16353607177734
2022-08-11,78.66839599609375
2022-08-12,80.96843719482422
2022-08-15,80.52899932861328
2022-08-16,81.32744598388672
2022-08-17,81.11138153076172
2022-08-18,82.30435180664062
2022-08-19,81.93801879882812
2022-08-22,81.28986358642578
2022-08-23,82.70826721191406
2022-08-24,83.26245880126953
2022-08-25,85.3947525024414
2022-08-26,84.12663269042969
2022-08-29,85.25386047363281
2022-08-30,82.25737762451172
2022-08-31,82.55795288085938
2022-09-01,82.26678466796875
2022-09-02,82.29496002197266
2022-09-06,80.50082397460938
2022-09-07,81.93801879882812
2022-09-08,84.81236267089844
2022-09-09,85.92076873779297
2022-09-12,82.85855102539062
2022-09-13,81.11138153076172
2022-09-14,80.94230651855469
2022-09-15,80.0875244140625
2022-09-16,79.62724304199219
2022-09-19,82.03192901611328
2022-09-20,81.48712158203125
2022-09-21,80.7826156616211
2022-09-22,80.848388671875
2022-09-23,76.69654083251953
2022-09-26,76.56503295898438
2022-09-27,75.91688537597656
2022-09-28,77.88008880615234
2022-09-29,75.71961975097656
2022-09-30,75.56932830810547
2022-10-03,77.9927978515625
2022-10-04,80.50082397460938
2022-10-05,81.03624725341797
2022-10-06,80.54779815673828
2022-10-07,80.25659942626953
2022-10-10,81.35562133789062
2022-10-11,81.0644302368164
2022-10-12,80.81080627441406
2022-10-13,83.4503173828125
2022-10-14,78.32156372070312
2022-10-17,80.55719757080078
2022-10-18,82.44524383544922
2022-10-19,82.99005126953125
2022-10-20,82.97126770019531
2022-10-21,84.24876403808594
2022-10-24,83.86363220214844
2022-10-25,85.61079406738281
2022-10-26,87.91215515136719
2022-10-27,88.41940307617188
2022-10-28,89.1239013671875
2022-10-31,91.09651184082031
2022-11-01,91.6131362915039
2022-11-02,89.98809814453125
2022-11-03,90.43895721435547
2022-11-04,89.41509246826172
2022-11-07,89.80020904541016
2022-11-08,90.54229736328125
2022-11-09,87.41432189941406
2022-11-10,88.56028747558594
2022-11-11,87.4237060546875
2022-11-14,88.56028747558594
2022-11-15,89.17346954345703
2022-11-16,89.79608154296875
2022-11-17,89.23949432373047
2022-11-18,89.75833129882812
2022-11-21,90.66393280029297
2022-11-22,92.13554382324219
2022-11-23,91.29597473144531
2022-11-25,91.8808364868164
2022-11-28,90.79600524902344
2022-11-29,90.98467254638672
2022-11-30,91.97516632080078
2022-12-01,86.14535522460938
2022-12-02,86.51325225830078
2022-12-05,85.62651824951172
2022-12-06,85.70199584960938
2022-12-07,87.89054107666016
2022-12-08,87.16416931152344
2022-12-09,86.67363739013672
2022-12-12,88.04146575927734
2022-12-13,87.94713592529297
2022-12-14,87.54150390625
2022-12-15,87.18303680419922
2022-12-16,87.07926177978516
2022-12-19,87.4000015258789
2022-12-20,87.67356872558594
2022-12-21,88.9281997680664
2022-12-22,88.19239807128906
2022-12-23,89.25837707519531
2022-12-27,90.47527313232422
2022-12-28,88.31503295898438
2022-12-29,87.84337615966797
2022-12-30,87.58866119384766
2023-01-03,84.56998443603516
2023-01-04,81.49472045898438
2023-01-05,79.45711517333984
2023-01-06,81.07965087890625
2023-01-09,80.53252410888672
2023-01-10,81.34378814697266
2023-01-11,81.7682876586914
2023-01-12,82.43804168701172
2023-01-13,83.39081573486328
2023-01-17,83.098388671875
2023-01-18,80.18347930908203
2023-01-19,80.47591400146484
2023-01-20,79.9476547241211
2023-01-23,79.5703125
2023-01-24,80.90985107421875
2023-01-25,80.72117614746094
2023-01-26,80.08915710449219
2023-01-27,78.89111328125
2023-01-30,77.58930969238281
2023-01-31,78.15531158447266
2023-02-01,78.64584350585938
2023-02-02,77.64590454101562
2023-02-03,77.61760711669922
2023-02-06,77.88175201416016
2023-02-07,77.97608947753906
2023-02-08,77.39749908447266
2023-02-09,76.4489974975586
2023-02-10,77.86225128173828
2023-02-13,77.68204498291016
2023-02-14,77.56822967529297
2023-02-15,77.53028106689453
2023-02-16,77.22676086425781
2023-02-17,77.38802337646484
2023-02-21,77.20780181884766
2023-02-22,77.40697479248047
2023-02-23,77.82432556152344
2023-02-24,77.24573516845703
2023-02-27,77.00861358642578
2023-02-28,75.50049591064453
2023-03-01,75.15904235839844
2023-03-02,76.42053985595703
2023-03-03,76.88529968261719
2023-03-06,77.20780181884766
2023-03-07,75.62380981445312
2023-03-08,75.7945327758789
2023-03-09,73.9734115600586
2023-03-10,72.7119140625
2023-03-13,73.24307250976562
2023-03-14,74.88396453857422
2023-03-15,72.85417938232422
2023-03-16,72.53170013427734
2023-03-17,70.43550872802734
2023-03-20,72.96800994873047
2023-03-21,73.6888656616211
2023-03-22,73.00595092773438
2023-03-23,71.26071166992188
2023-03-24,72.66448974609375
2023-03-27,73.74577331542969
2023-03-28,74.50457763671875
2023-03-29,74.92191314697266
2023-03-30,75.377197265625
2023-03-31,75.55741119384766
2023-04-03,76.27825164794922
2023-04-04,75.29182434082031
2023-04-05,75.3202896118164
2023-04-06,74.6847915649414
2023-04-10,75.92733001708984
2023-04-11,77.19831085205078
2023-04-12,76.9327392578125
2023-04-13,77.03707122802734
2023-04-14,77.57772064208984
2023-04-17,77.96659851074219
2023-04-18,78.29856872558594
2023-04-19,77.72947692871094
2023-04-20,76.8283920288086
2023-04-21,76.3541488647461
2023-04-24,76.63870239257812
2023-04-25,71.9910659790039
2023-04-26,73.06285858154297
2023-04-27,73.99238586425781
2023-04-28,74.05877685546875
2023-05-01,73.79320526123047
2023-05-02,71.63063049316406
2023-05-03,71.15636444091797
2023-05-04,70.39757537841797
2023-05-05,72.0479736328125
2023-05-08,71.51679992675781
2023-05-09,71.15636444091797
2023-05-10,70.79592895507812
2023-05-11,71.04256439208984
2023-05-12,71.49781799316406
2023-05-15,72.14281463623047
2023-05-16,69.79562377929688
2023-05-17,69.7001953125
2023-05-18,69.45211791992188
2023-05-19,69.8719482421875
2023-05-22,70.07231903076172
2023-05-23,71.6084976196289
2023-05-24,69.50936889648438
2023-05-25,70.3394775390625
2023-05-26,69.39488983154297
2023-05-30,68.15448760986328
2023-05-31,67.4102554321289
2023-06-01,67.31484985351562
2023-06-02,68.66973114013672
2023-06-05,68.00182342529297
2023-06-06,69.07046508789062
2023-06-07,69.99598693847656
2023-06-08,68.88917541503906
2023-06-09,69.2136001586914
2023-06-12,69.814697265625
2023-06-13,70.8738021850586
2023-06-14,69.79562377929688
2023-06-15,71.14096069335938
2023-06-16,72.01876831054688
2023-06-20,70.68297576904297
2023-06-21,70.09140014648438
2023-06-22,69.7097396850586
2023-06-23,69.55708312988281
2023-06-26,70.26315307617188
2023-06-27,70.50167846679688
2023-06-28,70.54939270019531
2023-06-29,71.19820404052734
2023-06-30,72.09510040283203
2023-07-03,73.2114486694336
2023-07-05,73.86980438232422
2023-07-06,73.50724029541016
2023-07-07,74.4327621459961
2023-07-10,74.9384536743164
2023-07-11,76.77995300292969
2023-07-12,75.1197509765625
2023-07-13,75.53955841064453
2023-07-14,74.61404418945312
2023-07-17,75.91167449951172
2023-07-18,77.04711151123047
2023-07-19,77.28565216064453
2023-07-20,78.84089660644531
2023-07-21,78.37336730957031
2023-07-24,79.29889678955078
2023-07-25,82.10407257080078
2023-07-26,82.91509246826172
2023-07-27,81.85598754882812
2023-07-28,82.42847442626953
2023-07-31,81.06405639648438
2023-08-01,81.08313751220703
2023-08-02,80.90186309814453
2023-08-03,81.07360076904297
2023-08-04,81.62699127197266
2023-08-07,83.21086883544922
2023-08-08,82.4761962890625
2023-08-09,81.91324615478516
2023-08-10,81.9609603881836
2023-08-11,80.93047332763672
2023-08-14,81.04496765136719
2023-08-15,79.0689697265625
2023-08-16,78.81957244873047
2023-08-17,79.17448425292969
2023-08-18,79.4526596069336
2023-08-21,79.14571380615234
2023-08-22,77.47664642333984
2023-08-23,77.82197570800781
2023-08-24,77.05460357666016
2023-08-25,77.53421020507812
2023-08-28,77.57258605957031
2023-08-29,78.28239440917969
2023-08-30,77.45746612548828
2023-08-31,76.06658935546875
2023-09-01,76.53662109375
2023-09-05,75.66370391845703
2023-09-06,74.3016128540039
2023-09-07,75.32798767089844
2023-09-08,75.5965576171875
2023-09-11,75.52942657470703
2023-09-12,76.45027923583984
2023-09-13,76.3927230834961
2023-09-14,77.3615493774414
2023-09-15,76.11454010009766
2023-09-18,75.9610824584961
2023-09-19,75.87474060058594
2023-09-20,76.14332580566406
2023-09-21,75.66370391845703
2023-09-22,73.8411865234375
2023-09-25,74.14813995361328
2023-09-26,72.9682846069336
2023-09-27,73.24646759033203
2023-09-28,72.93950653076172
2023-09-29,72.34479522705078
2023-10-02,71.1745376586914
2023-10-03,70.8004379272461
2023-10-04,70.47430419921875
2023-10-05,70.14816284179688
2023-10-06,69.8891830444336
2023-10-09,70.88677215576172
2023-10-10,71.1265640258789
2023-10-11,70.6949234008789
2023-10-12,69.8028335571289
2023-10-13,70.33041381835938
2023-10-16,71.48149871826172
2023-10-17,72.13375854492188
2023-10-18,71.48149871826172
2023-10-19,70.82921600341797
2023-10-20,69.87958526611328
2023-10-23,69.44792938232422
2023-10-24,66.63740539550781
2023-10-25,68.15298461914062
2023-10-26,68.92035675048828
2023-10-27,67.18416595458984
2023-10-30,68.50788879394531
2023-10-31,68.65177917480469
2023-11-01,68.45993041992188
2023-11-02,69.46711730957031
2023-11-03,69.93714904785156
2023-11-06,69.60140991210938
2023-11-07,69.16975402832031
2023-11-08,69.09302520751953
2023-11-09,69.21772003173828
2023-11-10,69.54385375976562
2023-11-13,70.06183624267578
2023-11-14,71.28761291503906
2023-11-15,71.65438079833984
2023-11-16,71.34552001953125
2023-11-17,71.38412475585938
2023-11-20,71.04631042480469
2023-11-21,71.16213989257812
2023-11-22,71.74124908447266
2023-11-24,71.71228790283203
2023-11-27,70.64095306396484
2023-11-28,71.47100067138672
2023-11-29,70.64095306396484
2023-11-30,71.16213989257812
2023-12-01,72.46511840820312
2023-12-04,72.0307846069336
2023-12-05,71.55785369873047
2023-12-06,70.64095306396484
2023-12-07,71.25865936279297
2023-12-08,71.18144226074219
2023-12-11,72.46511840820312
2023-12-12,71.98253631591797
2023-12-13,72.63885498046875
2023-12-14,73.75845336914062
2023-12-15,73.11178588867188
2023-12-18,69.82054901123047
2023-12-19,71.36483001708984
2023-12-20,68.2183609008789
2023-12-21,68.45965576171875
2023-12-22,68.97119903564453
2023-12-26,69.86880493164062
2023-12-27,69.65646362304688
2023-12-28,69.75298309326172
2023-12-29,69.70472717285156
2024-01-02,70.22591400146484
2024-01-03,70.5830307006836
2024-01-04,69.2510986328125
2024-01-05,68.34383392333984
2024-01-08,68.58512115478516
2024-01-09,68.20870208740234
2024-01-10,66.9153823852539
2024-01-11,67.05050659179688
2024-01-12,67.13736724853516
2024-01-16,66.6933822631836
2024-01-17,66.5196533203125
2024-01-18,66.34593200683594
2024-01-19,65.8150863647461
2024-01-22,49.88974380493164
2024-01-23,50.488155364990234
2024-01-24,50.7970085144043
2024-01-25,49.59054183959961
2024-01-26,50.237205505371094
2024-01-29,53.02655029296875
2024-01-30,54.04963684082031
2024-01-31,53.644264221191406
2024-02-01,54.78316116333008
2024-02-02,53.750431060791016
2024-02-05,51.11551284790039
2024-02-06,51.51123046875
2024-02-07,51.52097702026367
2024-02-08,51.34560012817383
2024-02-09,51.68660354614258
2024-02-12,52.35887145996094
2024-02-13,51.12150955200195
2024-02-14,51.90095138549805
2024-02-15,52.914222717285156
2024-02-16,52.27118682861328
2024-02-20,52.02761459350586
2024-02-21,52.51476287841797
2024-02-22,52.31990051269531
2024-02-23,52.07632827758789
2024-02-26,51.80351638793945
2024-02-27,51.43328857421875
2024-02-28,51.64763641357422
2024-02-29,51.74506759643555
2024-03-01,52.84602355957031
2024-03-04,51.852237701416016
2024-03-05,52.08606719970703
2024-03-06,52.758338928222656
2024-03-07,52.85576629638672
2024-03-08,53.40137481689453
2024-03-11,53.49880599975586
2024-03-12,55.603294372558594
2024-03-13,56.7724494934082
2024-03-14,56.713993072509766
2024-03-15,57.78572082519531
2024-03-18,58.857452392578125
2024-03-19,59.461517333984375
2024-03-20,59.73432159423828
2024-03-21,60.86450958251953
2024-03-22,60.406585693359375
2024-03-25,60.90348434448242
2024-03-26,60.23121643066406
2024-03-27,61.37114715576172
2024-03-28,61.195770263671875
2024-04-01,60.74759292602539
2024-04-02,61.088600158691406
2024-04-03,61.039886474609375
2024-04-04,61.614723205566406
2024-04-05,61.82906723022461
2024-04-08,61.5562629699707
2024-04-09,62.25775909423828
2024-04-10,62.24801254272461
2024-04-11,60.961936950683594
2024-04-12,59.40306091308594
2024-04-15,58.96462631225586
2024-04-16,58.72105026245117
2024-04-17,58.86719512939453
2024-04-18,60.133785247802734
2024-04-19,60.99116897583008
2024-04-22,60.893741607666016
2024-04-23,60.201988220214844
2024-04-24,59.977901458740234
2024-04-25,59.43229293823242
2024-04-26,58.555419921875
2024-04-29,59.13025665283203
2024-04-30,57.152427673339844
2024-05-01,56.869876861572266
2024-05-02,57.8246955871582
2024-05-03,57.64931869506836
2024-05-06,58.64310836791992
2024-05-07,60.00712585449219
2024-05-08,60.43581771850586
2024-05-09,60.83527755737305
2024-05-10,61.36140441894531
2024-05-13,61.02040100097656
2024-05-14,60.08506774902344
2024-05-15,59.014404296875
2024-05-16,60.49761962890625
2024-05-17,60.52708435058594
2024-05-20,59.79039001464844
2024-05-21,60.18329620361328
2024-05-22,60.802120208740234
2024-05-23,59.64305114746094
2024-05-24,59.41712951660156
2024-05-28,59.810035705566406
2024-05-29,58.96528625488281
2024-05-30,59.07333755493164
2024-05-31,61.332542419433594
2024-06-03,60.89052963256836
2024-06-04,60.723541259765625
2024-06-05,59.98684310913086
2024-06-06,60.08506774902344
2024-06-07,60.18329620361328
2024-06-10,60.851234436035156
2024-06-11,60.39939498901367
2024-06-12,59.39748764038086
2024-06-13,59.65287399291992
2024-06-14,58.44468688964844
2024-06-17,59.09298324584961
2024-06-18,58.84741973876953
2024-06-20,59.92790603637695
2024-06-21,60.26187515258789
2024-06-24,61.028045654296875
2024-06-25,59.57429504394531
2024-06-26,59.593936920166016
2024-06-27,59.535003662109375
2024-06-28,59.377838134765625
2024-07-01,59.56446838378906
2024-07-02,61.028045654296875
2024-07-03,61.57810974121094
2024-07-05,60.27170181274414
2024-07-08,62.25587463378906
2024-07-09,62.01030731201172
2024-07-10,63.09080123901367
2024-07-11,63.110443115234375
2024-07-12,63.13990783691406
2024-07-15,62.27552032470703
2024-07-16,63.414939880371094
2024-07-17,64.55437469482422
2024-07-18,63.640869140625
2024-07-19,63.051509857177734
2024-07-22,63.0122184753418
2024-07-23,61.11644744873047
2024-07-24,61.538822174072266
2024-07-25,62.19693374633789
2024-07-26,62.84523010253906
2024-07-29,62.17729187011719
2024-07-30,61.3914794921875
2024-07-31,60.9101676940918
2024-08-01,59.407310485839844
2024-08-02,57.86515426635742
2024-08-05,57.148101806640625
2024-08-06,56.932003021240234
2024-08-07,57.148101806640625
2024-08-08,57.442779541015625
2024-08-09,57.40348815917969
2024-08-12,57.04005432128906
2024-08-13,57.34455490112305
2024-08-14,57.34455490112305
2024-08-15,57.8160400390625
2024-08-16,58.041961669921875
2024-08-19,58.621498107910156
2024-08-20,57.96337890625
2024-08-21,58.666748046875
2024-08-22,58.696468353271484
2024-08-23,59.934791564941406
2024-08-26,60.172550201416016
2024-08-27,59.994232177734375
2024-08-28,60.3904914855957
2024-08-29,60.27161407470703
2024-08-30,60.42021560668945
2024-09-03,60.05366897583008
2024-09-04,60.846195220947266
2024-09-05,59.50880813598633
2024-09-06,58.91441345214844
2024-09-09,58.94413375854492
2024-09-10,58.49833679199219
2024-09-11,58.44880294799805
2024-09-12,59.063011169433594
2024-09-13,59.8258171081543
2024-09-16,59.84563064575195
2024-09-17,59.895164489746094
2024-09-18,59.964508056640625
2024-09-19,61.866573333740234
2024-09-20,60.7867546081543
2024-09-23,60.34096145629883
2024-09-24,60.16263961791992
2024-09-25,57.59683609008789
2024-09-26,58.815345764160156
2024-09-27,59.43946075439453
2024-09-30,59.18189239501953
2024-10-01,58.96394729614258
2024-10-02,58.24076461791992
2024-10-03,57.92375564575195
2024-10-04,58.67665481567383
2024-10-07,58.31011199951172
2024-10-08,57.01234817504883
2024-10-09,56.43777084350586
2024-10-10,56.75477981567383
2024-10-11,57.428428649902344
2024-10-14,57.368988037109375
2024-10-15,57.1312255859375
2024-10-16,57.74543762207031
2024-10-17,58.08226013183594
2024-10-18,55.87309646606445
2024-10-21,55.60561752319336
2024-10-22,55.16972351074219
2024-10-23,55.55608367919922
2024-10-24,55.97216033935547
2024-10-25,56.03160095214844
2024-10-28,56.70524597167969
2024-10-29,55.79384231567383
2024-10-30,55.0112190246582
2024-10-31,54.694210052490234
2024-11-01,54.12953567504883
2024-11-04,54.78337097167969
2024-11-05,51.514198303222656
2024-11-06,52.762428283691406
2024-11-07,51.9996223449707
2024-11-08,51.64298629760742
2024-11-11,51.8708381652832
2024-11-12,50.94952392578125
2024-11-13,51.385414123535156
2024-11-14,52.019432067871094
2024-11-15,52.851585388183594
2024-11-18,52.217567443847656
2024-11-19,52.49495315551758
2024-11-20,53.02000045776367
2024-11-21,53.189998626708984
2024-11-22,53.130001068115234
2024-11-25,53.0099983215332
2024-11-26,53.720001220703125
2024-11-27,54.369998931884766
2024-11-29,54.599998474121094
2024-12-02,54.27000045776367
2024-12-03,53.16999816894531
2024-12-04,51.77000045776367
2024-12-05,52.279998779296875
2024-12-06,51.41999816894531
2024-12-09,51.97999954223633
2024-12-10,52.08000183105469
2024-12-11,52.91999816894531
2024-12-12,53.08000183105469
2024-12-13,52.400001525878906
2024-12-16,51.689998626708984
2024-12-17,51.4900016784668
