,EXPE
2021-06-11,172.94000244140625
2021-06-14,169.13999938964844
2021-06-15,170.0
2021-06-16,167.9600067138672
2021-06-17,165.9199981689453
2021-06-18,162.92999267578125
2021-06-21,167.9199981689453
2021-06-22,166.92999267578125
2021-06-23,168.9499969482422
2021-06-24,170.0500030517578
2021-06-25,170.99000549316406
2021-06-28,163.5500030517578
2021-06-29,159.89999389648438
2021-06-30,163.7100067138672
2021-07-01,167.02999877929688
2021-07-02,167.4199981689453
2021-07-06,165.57000732421875
2021-07-07,162.9600067138672
2021-07-08,161.55999755859375
2021-07-09,167.74000549316406
2021-07-12,167.35000610351562
2021-07-13,162.02000427246094
2021-07-14,160.99000549316406
2021-07-15,159.2899932861328
2021-07-16,157.61000061035156
2021-07-19,151.63999938964844
2021-07-20,156.1199951171875
2021-07-21,162.4199981689453
2021-07-22,160.02999877929688
2021-07-23,161.5500030517578
2021-07-26,162.6999969482422
2021-07-27,163.72000122070312
2021-07-28,163.19000244140625
2021-07-29,163.72999572753906
2021-07-30,160.8699951171875
2021-08-02,159.19000244140625
2021-08-03,154.77999877929688
2021-08-04,153.25
2021-08-05,161.69000244140625
2021-08-06,148.88999938964844
2021-08-09,148.8000030517578
2021-08-10,148.60000610351562
2021-08-11,150.07000732421875
2021-08-12,150.3300018310547
2021-08-13,148.6300048828125
2021-08-16,144.13999938964844
2021-08-17,142.57000732421875
2021-08-18,140.35000610351562
2021-08-19,138.0500030517578
2021-08-20,137.7899932861328
2021-08-23,142.83999633789062
2021-08-24,146.6300048828125
2021-08-25,147.6199951171875
2021-08-26,143.86000061035156
2021-08-27,146.74000549316406
2021-08-30,144.19000244140625
2021-08-31,144.5
2021-09-01,146.1699981689453
2021-09-02,143.77000427246094
2021-09-03,142.63999938964844
2021-09-07,147.49000549316406
2021-09-08,145.6699981689453
2021-09-09,146.74000549316406
2021-09-10,145.38999938964844
2021-09-13,148.7899932861328
2021-09-14,150.60000610351562
2021-09-15,151.32000732421875
2021-09-16,150.1699981689453
2021-09-17,152.27999877929688
2021-09-20,153.58999633789062
2021-09-21,152.9499969482422
2021-09-22,158.9499969482422
2021-09-23,166.83999633789062
2021-09-24,171.99000549316406
2021-09-27,169.64999389648438
2021-09-28,168.77999877929688
2021-09-29,166.27000427246094
2021-09-30,163.89999389648438
2021-10-01,169.7899932861328
2021-10-04,170.7899932861328
2021-10-05,169.10000610351562
2021-10-06,170.2100067138672
2021-10-07,172.3000030517578
2021-10-08,169.97999572753906
2021-10-11,168.50999450683594
2021-10-12,169.5500030517578
2021-10-13,168.50999450683594
2021-10-14,168.88999938964844
2021-10-15,171.99000549316406
2021-10-18,169.9199981689453
2021-10-19,166.1999969482422
2021-10-20,163.72999572753906
2021-10-21,162.75
2021-10-22,161.6699981689453
2021-10-25,161.44000244140625
2021-10-26,162.75
2021-10-27,164.13999938964844
2021-10-28,164.25999450683594
2021-10-29,164.41000366210938
2021-11-01,167.22999572753906
2021-11-02,159.83999633789062
2021-11-03,162.25
2021-11-04,157.5500030517578
2021-11-05,182.1699981689453
2021-11-08,188.42999267578125
2021-11-09,188.0
2021-11-10,185.6699981689453
2021-11-11,182.5800018310547
2021-11-12,178.91000366210938
2021-11-15,177.61000061035156
2021-11-16,175.49000549316406
2021-11-17,177.58999633789062
2021-11-18,176.5800018310547
2021-11-19,175.16000366210938
2021-11-22,173.24000549316406
2021-11-23,177.97000122070312
2021-11-24,176.5399932861328
2021-11-26,159.8000030517578
2021-11-29,166.5
2021-11-30,161.08999633789062
2021-12-01,155.66000366210938
2021-12-02,161.27999877929688
2021-12-03,155.5800018310547
2021-12-06,166.07000732421875
2021-12-07,166.57000732421875
2021-12-08,172.38999938964844
2021-12-09,169.75
2021-12-10,166.9499969482422
2021-12-13,161.0
2021-12-14,158.25999450683594
2021-12-15,157.6300048828125
2021-12-16,154.42999267578125
2021-12-17,159.30999755859375
2021-12-20,162.42999267578125
2021-12-21,177.27000427246094
2021-12-22,182.4199981689453
2021-12-23,183.77999877929688
2021-12-27,182.25
2021-12-28,180.8000030517578
2021-12-29,180.97000122070312
2021-12-30,181.47000122070312
2021-12-31,180.72000122070312
2022-01-03,184.97000122070312
2022-01-04,185.3699951171875
2022-01-05,181.3000030517578
2022-01-06,177.5800018310547
2022-01-07,179.91000366210938
2022-01-10,180.57000732421875
2022-01-11,182.47000122070312
2022-01-12,181.25
2022-01-13,185.05999755859375
2022-01-14,184.39999389648438
2022-01-18,177.55999755859375
2022-01-19,176.4600067138672
2022-01-20,177.5
2022-01-21,174.4199981689453
2022-01-24,171.35000610351562
2022-01-25,174.1999969482422
2022-01-26,177.10000610351562
2022-01-27,171.22999572753906
2022-01-28,174.36000061035156
2022-01-31,183.2899932861328
2022-02-01,188.05999755859375
2022-02-02,185.3300018310547
2022-02-03,183.66000366210938
2022-02-04,185.30999755859375
2022-02-07,187.35000610351562
2022-02-08,193.89999389648438
2022-02-09,196.9499969482422
2022-02-10,197.52000427246094
2022-02-11,192.1199951171875
2022-02-14,197.1699981689453
2022-02-15,211.92999267578125
2022-02-16,213.8000030517578
2022-02-17,209.30999755859375
2022-02-18,209.1699981689453
2022-02-22,204.67999267578125
2022-02-23,198.6300048828125
2022-02-24,193.74000549316406
2022-02-25,199.92999267578125
2022-02-28,196.11000061035156
2022-03-01,187.85000610351562
2022-03-02,192.22999572753906
2022-03-03,185.25
2022-03-04,176.22999572753906
2022-03-07,157.00999450683594
2022-03-08,165.69000244140625
2022-03-09,174.67999267578125
2022-03-10,178.91000366210938
2022-03-11,179.30999755859375
2022-03-14,179.11000061035156
2022-03-15,188.5
2022-03-16,192.88999938964844
2022-03-17,192.0
2022-03-18,193.17999267578125
2022-03-21,190.17999267578125
2022-03-22,191.6999969482422
2022-03-23,186.94000244140625
2022-03-24,195.02000427246094
2022-03-25,192.16000366210938
2022-03-28,193.19000244140625
2022-03-29,195.41000366210938
2022-03-30,192.1699981689453
2022-03-31,195.6699981689453
2022-04-01,198.1999969482422
2022-04-04,197.2899932861328
2022-04-05,190.42999267578125
2022-04-06,181.4600067138672
2022-04-07,181.97999572753906
2022-04-08,179.7899932861328
2022-04-11,177.3000030517578
2022-04-12,178.61000061035156
2022-04-13,187.3300018310547
2022-04-14,191.5500030517578
2022-04-18,185.83999633789062
2022-04-19,186.33999633789062
2022-04-20,185.8699951171875
2022-04-21,183.38999938964844
2022-04-22,181.64999389648438
2022-04-25,186.77000427246094
2022-04-26,178.5800018310547
2022-04-27,182.52000427246094
2022-04-28,183.39999389648438
2022-04-29,174.75
2022-05-02,174.80999755859375
2022-05-03,150.30999755859375
2022-05-04,149.55999755859375
2022-05-05,139.5
2022-05-06,132.3300018310547
2022-05-09,127.79000091552734
2022-05-10,132.33999633789062
2022-05-11,133.22000122070312
2022-05-12,128.33999633789062
2022-05-13,131.77999877929688
2022-05-16,123.8499984741211
2022-05-17,122.83000183105469
2022-05-18,120.1500015258789
2022-05-19,126.56999969482422
2022-05-20,124.58999633789062
2022-05-23,121.62999725341797
2022-05-24,116.76000213623047
2022-05-25,123.7300033569336
2022-05-26,130.2899932861328
2022-05-27,130.97000122070312
2022-05-31,129.3300018310547
2022-06-01,126.2300033569336
2022-06-02,134.19000244140625
2022-06-03,131.66000366210938
2022-06-06,133.35000610351562
2022-06-07,131.14999389648438
2022-06-08,129.47000122070312
2022-06-09,121.98999786376953
2022-06-10,115.16000366210938
2022-06-13,106.26000213623047
2022-06-14,101.93000030517578
2022-06-15,104.41000366210938
2022-06-16,96.33000183105469
2022-06-17,100.37000274658203
2022-06-21,98.77999877929688
2022-06-22,97.13999938964844
2022-06-23,94.0199966430664
2022-06-24,102.33999633789062
2022-06-27,101.19999694824219
2022-06-28,97.87000274658203
2022-06-29,95.9800033569336
2022-06-30,94.83000183105469
2022-07-01,96.4000015258789
2022-07-05,97.16999816894531
2022-07-06,93.87000274658203
2022-07-07,96.69999694824219
2022-07-08,94.87000274658203
2022-07-11,91.16000366210938
2022-07-12,92.02999877929688
2022-07-13,92.9800033569336
2022-07-14,89.43000030517578
2022-07-15,92.3499984741211
2022-07-18,94.29000091552734
2022-07-19,100.31999969482422
2022-07-20,103.18000030517578
2022-07-21,102.37000274658203
2022-07-22,99.37999725341797
2022-07-25,100.75
2022-07-26,97.7300033569336
2022-07-27,103.76000213623047
2022-07-28,105.30999755859375
2022-07-29,106.05000305175781
2022-08-01,102.79000091552734
2022-08-02,103.88999938964844
2022-08-03,105.6500015258789
2022-08-04,102.19999694824219
2022-08-05,102.5199966430664
2022-08-08,105.37999725341797
2022-08-09,103.6500015258789
2022-08-10,109.2300033569336
2022-08-11,110.12999725341797
2022-08-12,113.51000213623047
2022-08-15,113.16999816894531
2022-08-16,117.16000366210938
2022-08-17,114.01000213623047
2022-08-18,113.66000366210938
2022-08-19,108.79000091552734
2022-08-22,105.87999725341797
2022-08-23,105.97000122070312
2022-08-24,106.80000305175781
2022-08-25,108.41999816894531
2022-08-26,103.41000366210938
2022-08-29,103.33999633789062
2022-08-30,102.63999938964844
2022-08-31,102.6500015258789
2022-09-01,101.7300033569336
2022-09-02,102.0999984741211
2022-09-06,100.8499984741211
2022-09-07,104.18000030517578
2022-09-08,104.9800033569336
2022-09-09,109.16999816894531
2022-09-12,111.73999786376953
2022-09-13,108.19000244140625
2022-09-14,110.19000244140625
2022-09-15,107.79000091552734
2022-09-16,101.88999938964844
2022-09-19,102.48999786376953
2022-09-20,104.62999725341797
2022-09-21,99.01000213623047
2022-09-22,92.0
2022-09-23,91.26000213623047
2022-09-26,89.69000244140625
2022-09-27,91.81999969482422
2022-09-28,95.91000366210938
2022-09-29,94.20999908447266
2022-09-30,93.69000244140625
2022-10-03,94.4000015258789
2022-10-04,102.0999984741211
2022-10-05,98.98999786376953
2022-10-06,95.61000061035156
2022-10-07,93.91999816894531
2022-10-10,92.69000244140625
2022-10-11,91.81999969482422
2022-10-12,93.13999938964844
2022-10-13,91.47000122070312
2022-10-14,90.2699966430664
2022-10-17,95.27999877929688
2022-10-18,98.11000061035156
2022-10-19,96.12000274658203
2022-10-20,93.1500015258789
2022-10-21,97.2699966430664
2022-10-24,95.86000061035156
2022-10-25,98.70999908447266
2022-10-26,96.7699966430664
2022-10-27,96.56999969482422
2022-10-28,96.75
2022-10-31,93.47000122070312
2022-11-01,95.66000366210938
2022-11-02,90.33999633789062
2022-11-03,87.62999725341797
2022-11-04,92.62999725341797
2022-11-07,89.58999633789062
2022-11-08,89.69999694824219
2022-11-09,89.05999755859375
2022-11-10,99.04000091552734
2022-11-11,102.79000091552734
2022-11-14,98.61000061035156
2022-11-15,99.94000244140625
2022-11-16,97.44999694824219
2022-11-17,97.26000213623047
2022-11-18,98.30999755859375
2022-11-21,97.06999969482422
2022-11-22,100.27999877929688
2022-11-23,100.87999725341797
2022-11-25,101.5
2022-11-28,99.6500015258789
2022-11-29,102.44999694824219
2022-11-30,106.83999633789062
2022-12-01,105.93000030517578
2022-12-02,103.69000244140625
2022-12-05,100.66000366210938
2022-12-06,96.91000366210938
2022-12-07,90.79000091552734
2022-12-08,93.58000183105469
2022-12-09,94.0999984741211
2022-12-12,95.5999984741211
2022-12-13,94.38999938964844
2022-12-14,92.79000091552734
2022-12-15,90.19999694824219
2022-12-16,88.16999816894531
2022-12-19,85.26000213623047
2022-12-20,85.61000061035156
2022-12-21,86.48999786376953
2022-12-22,84.5199966430664
2022-12-23,86.43000030517578
2022-12-27,86.55999755859375
2022-12-28,83.69000244140625
2022-12-29,87.12999725341797
2022-12-30,87.5999984741211
2023-01-03,87.68000030517578
2023-01-04,90.98999786376953
2023-01-05,93.0
2023-01-06,94.11000061035156
2023-01-09,93.7699966430664
2023-01-10,94.63999938964844
2023-01-11,99.23999786376953
2023-01-12,103.05999755859375
2023-01-13,106.08999633789062
2023-01-17,106.55000305175781
2023-01-18,103.87000274658203
2023-01-19,107.06999969482422
2023-01-20,111.30000305175781
2023-01-23,115.7300033569336
2023-01-24,115.16999816894531
2023-01-25,116.44000244140625
2023-01-26,116.7300033569336
2023-01-27,116.18000030517578
2023-01-30,115.55999755859375
2023-01-31,114.30000305175781
2023-02-01,117.9000015258789
2023-02-02,121.44999694824219
2023-02-03,118.69999694824219
2023-02-06,119.06999969482422
2023-02-07,120.19999694824219
2023-02-08,119.1500015258789
2023-02-09,117.70999908447266
2023-02-10,107.63999938964844
2023-02-13,111.3499984741211
2023-02-14,114.94999694824219
2023-02-15,115.95999908447266
2023-02-16,111.52999877929688
2023-02-17,108.95999908447266
2023-02-21,108.02999877929688
2023-02-22,107.97000122070312
2023-02-23,106.91000366210938
2023-02-24,104.30999755859375
2023-02-27,106.83999633789062
2023-02-28,108.97000122070312
2023-03-01,106.16000366210938
2023-03-02,105.77999877929688
2023-03-03,107.61000061035156
2023-03-06,108.55000305175781
2023-03-07,107.51000213623047
2023-03-08,107.2300033569336
2023-03-09,100.80000305175781
2023-03-10,98.29000091552734
2023-03-13,95.0
2023-03-14,94.0999984741211
2023-03-15,91.7300033569336
2023-03-16,95.12000274658203
2023-03-17,93.41999816894531
2023-03-20,94.55999755859375
2023-03-21,96.75
2023-03-22,93.63999938964844
2023-03-23,92.6500015258789
2023-03-24,90.54000091552734
2023-03-27,90.7300033569336
2023-03-28,93.04000091552734
2023-03-29,95.02999877929688
2023-03-30,96.12999725341797
2023-03-31,97.02999877929688
2023-04-03,95.06999969482422
2023-04-04,93.7699966430664
2023-04-05,91.48999786376953
2023-04-06,91.69999694824219
2023-04-10,89.80999755859375
2023-04-11,91.79000091552734
2023-04-12,89.33999633789062
2023-04-13,90.95999908447266
2023-04-14,92.02999877929688
2023-04-17,93.37999725341797
2023-04-18,95.54000091552734
2023-04-19,95.33000183105469
2023-04-20,94.0199966430664
2023-04-21,93.80000305175781
2023-04-24,94.19000244140625
2023-04-25,92.11000061035156
2023-04-26,89.87000274658203
2023-04-27,92.41000366210938
2023-04-28,93.95999908447266
2023-05-01,94.41999816894531
2023-05-02,93.23999786376953
2023-05-03,90.56999969482422
2023-05-04,89.16999816894531
2023-05-05,93.54000091552734
2023-05-08,92.4800033569336
2023-05-09,93.26000213623047
2023-05-10,91.02999877929688
2023-05-11,91.22000122070312
2023-05-12,89.44999694824219
2023-05-15,92.2300033569336
2023-05-16,92.70999908447266
2023-05-17,95.2300033569336
2023-05-18,98.2699966430664
2023-05-19,96.62999725341797
2023-05-22,96.81999969482422
2023-05-23,94.16000366210938
2023-05-24,93.31999969482422
2023-05-25,95.79000091552734
2023-05-26,96.3499984741211
2023-05-30,97.01000213623047
2023-05-31,95.70999908447266
2023-06-01,98.66000366210938
2023-06-02,103.2699966430664
2023-06-05,106.9000015258789
2023-06-06,111.98999786376953
2023-06-07,109.08999633789062
2023-06-08,107.66999816894531
2023-06-09,110.4800033569336
2023-06-12,110.80999755859375
2023-06-13,110.95999908447266
2023-06-14,108.93000030517578
2023-06-15,107.11000061035156
2023-06-16,105.87000274658203
2023-06-20,106.91999816894531
2023-06-21,105.01000213623047
2023-06-22,107.33000183105469
2023-06-23,104.79000091552734
2023-06-26,104.16000366210938
2023-06-27,108.08999633789062
2023-06-28,108.33000183105469
2023-06-29,107.83999633789062
2023-06-30,109.38999938964844
2023-07-03,112.79000091552734
2023-07-05,111.54000091552734
2023-07-06,109.0
2023-07-07,111.87999725341797
2023-07-10,114.33000183105469
2023-07-11,116.95999908447266
2023-07-12,116.04000091552734
2023-07-13,119.66000366210938
2023-07-14,118.56999969482422
2023-07-17,121.13999938964844
2023-07-18,121.0
2023-07-19,119.0999984741211
2023-07-20,118.87000274658203
2023-07-21,119.0
2023-07-24,116.83000183105469
2023-07-25,117.43000030517578
2023-07-26,119.55999755859375
2023-07-27,118.81999969482422
2023-07-28,120.08999633789062
2023-07-31,122.52999877929688
2023-08-01,120.73999786376953
2023-08-02,118.0
2023-08-03,98.66999816894531
2023-08-04,103.19000244140625
2023-08-07,107.48999786376953
2023-08-08,109.83999633789062
2023-08-09,109.80999755859375
2023-08-10,111.66999816894531
2023-08-11,111.54000091552734
2023-08-14,111.93000030517578
2023-08-15,107.43000030517578
2023-08-16,107.13999938964844
2023-08-17,105.62999725341797
2023-08-18,107.20999908447266
2023-08-21,108.06999969482422
2023-08-22,108.58999633789062
2023-08-23,107.58999633789062
2023-08-24,105.95999908447266
2023-08-25,106.94000244140625
2023-08-28,108.16999816894531
2023-08-29,109.94999694824219
2023-08-30,108.86000061035156
2023-08-31,108.38999938964844
2023-09-01,109.56999969482422
2023-09-05,110.22000122070312
2023-09-06,108.41000366210938
2023-09-07,105.76000213623047
2023-09-08,109.80000305175781
2023-09-11,108.48999786376953
2023-09-12,109.6500015258789
2023-09-13,106.81999969482422
2023-09-14,106.93000030517578
2023-09-15,106.91000366210938
2023-09-18,105.73999786376953
2023-09-19,104.58000183105469
2023-09-20,104.29000091552734
2023-09-21,101.95999908447266
2023-09-22,100.87000274658203
2023-09-25,100.69000244140625
2023-09-26,99.38999938964844
2023-09-27,100.25
2023-09-28,102.58000183105469
2023-09-29,103.06999969482422
2023-10-02,102.05000305175781
2023-10-03,98.7699966430664
2023-10-04,100.18000030517578
2023-10-05,99.9000015258789
2023-10-06,100.4800033569336
2023-10-09,99.66999816894531
2023-10-10,101.48999786376953
2023-10-11,103.61000061035156
2023-10-12,102.62000274658203
2023-10-13,99.16000366210938
2023-10-16,99.66999816894531
2023-10-17,101.55000305175781
2023-10-18,98.91000366210938
2023-10-19,95.66000366210938
2023-10-20,93.6500015258789
2023-10-23,95.2300033569336
2023-10-24,97.29000091552734
2023-10-25,95.97000122070312
2023-10-26,95.04000091552734
2023-10-27,93.08000183105469
2023-10-30,94.94999694824219
2023-10-31,95.29000091552734
2023-11-01,93.2699966430664
2023-11-02,94.83999633789062
2023-11-03,112.70999908447266
2023-11-06,111.58999633789062
2023-11-07,118.05000305175781
2023-11-08,116.55999755859375
2023-11-09,113.66999816894531
2023-11-10,118.68000030517578
2023-11-13,118.4800033569336
2023-11-14,122.62999725341797
2023-11-15,130.3300018310547
2023-11-16,129.82000732421875
2023-11-17,136.3800048828125
2023-11-20,134.89999389648438
2023-11-21,135.47000122070312
2023-11-22,136.88999938964844
2023-11-24,136.4199981689453
2023-11-27,135.89999389648438
2023-11-28,135.4199981689453
2023-11-29,135.75
2023-11-30,136.17999267578125
2023-12-01,139.30999755859375
2023-12-04,139.82000732421875
2023-12-05,138.39999389648438
2023-12-06,139.0
2023-12-07,143.64999389648438
2023-12-08,145.5
2023-12-11,148.33999633789062
2023-12-12,144.8800048828125
2023-12-13,144.89999389648438
2023-12-14,146.8300018310547
2023-12-15,145.99000549316406
2023-12-18,148.47000122070312
2023-12-19,151.52000427246094
2023-12-20,148.4600067138672
2023-12-21,154.52000427246094
2023-12-22,155.30999755859375
2023-12-26,153.13999938964844
2023-12-27,153.25
2023-12-28,153.27999877929688
2023-12-29,151.7899932861328
2024-01-02,148.75999450683594
2024-01-03,144.99000549316406
2024-01-04,144.82000732421875
2024-01-05,146.32000732421875
2024-01-08,149.67999267578125
2024-01-09,152.72999572753906
2024-01-10,151.85000610351562
2024-01-11,151.1999969482422
2024-01-12,148.61000061035156
2024-01-16,148.64999389648438
2024-01-17,147.3000030517578
2024-01-18,148.9600067138672
2024-01-19,148.57000732421875
2024-01-22,145.66000366210938
2024-01-23,148.5
2024-01-24,148.57000732421875
2024-01-25,152.3000030517578
2024-01-26,151.92999267578125
2024-01-29,153.97999572753906
2024-01-30,151.72000122070312
2024-01-31,148.3300018310547
2024-02-01,151.52000427246094
2024-02-02,151.0500030517578
2024-02-05,151.7100067138672
2024-02-06,153.6999969482422
2024-02-07,154.3800048828125
2024-02-08,159.47000122070312
2024-02-09,131.11000061035156
2024-02-12,133.60000610351562
2024-02-13,134.83999633789062
2024-02-14,134.82000732421875
2024-02-15,138.52999877929688
2024-02-16,135.25
2024-02-20,135.99000549316406
2024-02-21,134.63999938964844
2024-02-22,139.10000610351562
2024-02-23,136.3000030517578
2024-02-26,134.9499969482422
2024-02-27,136.24000549316406
2024-02-28,135.52999877929688
2024-02-29,136.82000732421875
2024-03-01,136.83999633789062
2024-03-04,135.52000427246094
2024-03-05,134.02999877929688
2024-03-06,132.5
2024-03-07,133.42999267578125
2024-03-08,135.77999877929688
2024-03-11,136.92999267578125
2024-03-12,136.6199951171875
2024-03-13,135.32000732421875
2024-03-14,135.74000549316406
2024-03-15,133.47000122070312
2024-03-18,133.2100067138672
2024-03-19,135.55999755859375
2024-03-20,138.10000610351562
2024-03-21,136.38999938964844
2024-03-22,136.83999633789062
2024-03-25,137.30999755859375
2024-03-26,136.6199951171875
2024-03-27,138.99000549316406
2024-03-28,137.75
2024-04-01,133.22000122070312
2024-04-02,131.69000244140625
2024-04-03,130.55999755859375
2024-04-04,130.6999969482422
2024-04-05,131.7899932861328
2024-04-08,132.16000366210938
2024-04-09,133.27000427246094
2024-04-10,131.39999389648438
2024-04-11,133.22000122070312
2024-04-12,130.4600067138672
2024-04-15,128.64999389648438
2024-04-16,128.94000244140625
2024-04-17,128.72999572753906
2024-04-18,128.3000030517578
2024-04-19,129.0
2024-04-22,131.58999633789062
2024-04-23,135.02000427246094
2024-04-24,135.8000030517578
2024-04-25,136.25
2024-04-26,135.6999969482422
2024-04-29,136.66000366210938
2024-04-30,134.6300048828125
2024-05-01,133.13999938964844
2024-05-02,136.08999633789062
2024-05-03,115.33000183105469
2024-05-06,116.0199966430664
2024-05-07,112.91000366210938
2024-05-08,111.54000091552734
2024-05-09,112.52999877929688
2024-05-10,112.83999633789062
2024-05-13,112.66999816894531
2024-05-14,113.4800033569336
2024-05-15,112.44999694824219
2024-05-16,113.44999694824219
2024-05-17,114.01000213623047
2024-05-20,114.31999969482422
2024-05-21,111.70999908447266
2024-05-22,112.06999969482422
2024-05-23,110.48999786376953
2024-05-24,110.30999755859375
2024-05-28,110.11000061035156
2024-05-29,110.27999877929688
2024-05-30,109.4800033569336
2024-05-31,112.86000061035156
2024-06-03,114.05999755859375
2024-06-04,114.48999786376953
2024-06-05,115.36000061035156
2024-06-06,120.30999755859375
2024-06-07,123.05999755859375
2024-06-10,123.37999725341797
2024-06-11,122.79000091552734
2024-06-12,124.55999755859375
2024-06-13,123.41999816894531
2024-06-14,124.61000061035156
2024-06-17,124.06999969482422
2024-06-18,124.54000091552734
2024-06-20,125.4800033569336
2024-06-21,127.72000122070312
2024-06-24,128.16000366210938
2024-06-25,129.75999450683594
2024-06-26,127.36000061035156
2024-06-27,124.66000366210938
2024-06-28,125.98999786376953
2024-07-01,122.5
2024-07-02,122.86000061035156
2024-07-03,124.25
2024-07-05,123.61000061035156
2024-07-08,125.5
2024-07-09,128.55999755859375
2024-07-10,129.52999877929688
2024-07-11,128.72000122070312
2024-07-12,131.69000244140625
2024-07-15,132.52000427246094
2024-07-16,139.6999969482422
2024-07-17,135.5399932861328
2024-07-18,133.52000427246094
2024-07-19,135.8800048828125
2024-07-22,134.4600067138672
2024-07-23,132.6699981689453
2024-07-24,128.49000549316406
2024-07-25,124.9000015258789
2024-07-26,125.87000274658203
2024-07-29,128.27999877929688
2024-07-30,128.52999877929688
2024-07-31,127.66999816894531
2024-08-01,121.4800033569336
2024-08-02,115.48999786376953
2024-08-05,112.12000274658203
2024-08-06,117.52999877929688
2024-08-07,113.23999786376953
2024-08-08,117.97000122070312
2024-08-09,130.00999450683594
2024-08-12,126.88999938964844
2024-08-13,130.5800018310547
2024-08-14,129.02999877929688
2024-08-15,132.22000122070312
2024-08-16,131.0399932861328
2024-08-19,135.4600067138672
2024-08-20,133.52000427246094
2024-08-21,133.19000244140625
2024-08-22,133.1199951171875
2024-08-23,138.1300048828125
2024-08-26,137.1199951171875
2024-08-27,140.8000030517578
2024-08-28,139.72000122070312
2024-08-29,140.91000366210938
2024-08-30,139.08999633789062
2024-09-03,136.74000549316406
2024-09-04,134.9199981689453
2024-09-05,135.19000244140625
2024-09-06,132.25999450683594
2024-09-09,132.86000061035156
2024-09-10,131.10000610351562
2024-09-11,129.8300018310547
2024-09-12,132.22000122070312
2024-09-13,135.77000427246094
2024-09-16,135.7899932861328
2024-09-17,138.41000366210938
2024-09-18,139.66000366210938
2024-09-19,142.5399932861328
2024-09-20,144.0399932861328
2024-09-23,144.0399932861328
2024-09-24,147.9199981689453
2024-09-25,145.49000549316406
2024-09-26,148.47999572753906
2024-09-27,149.08999633789062
2024-09-30,148.02000427246094
2024-10-01,146.47000122070312
2024-10-02,147.75999450683594
2024-10-03,146.83999633789062
2024-10-04,150.72000122070312
2024-10-07,151.0
2024-10-08,151.9499969482422
2024-10-09,152.7899932861328
2024-10-10,150.86000061035156
2024-10-11,150.5
2024-10-14,150.41000366210938
2024-10-15,151.1999969482422
2024-10-16,150.83999633789062
2024-10-17,158.00999450683594
2024-10-18,159.61000061035156
2024-10-21,163.1699981689453
2024-10-22,161.19000244140625
2024-10-23,158.36000061035156
2024-10-24,160.4499969482422
2024-10-25,158.38999938964844
2024-10-28,158.0
2024-10-29,158.86000061035156
2024-10-30,161.14999389648438
2024-10-31,156.30999755859375
2024-11-01,159.39999389648438
2024-11-04,161.11000061035156
2024-11-05,164.8699951171875
2024-11-06,171.85000610351562
2024-11-07,174.1300048828125
2024-11-08,180.75999450683594
2024-11-11,184.32000732421875
2024-11-12,182.0
2024-11-13,180.3300018310547
2024-11-14,182.25999450683594
2024-11-15,181.35000610351562
2024-11-18,180.39999389648438
2024-11-19,177.05999755859375
2024-11-20,179.10000610351562
2024-11-21,183.50999450683594
2024-11-22,184.9199981689453
2024-11-25,184.0800018310547
2024-11-26,186.27999877929688
2024-11-27,184.9199981689453
2024-11-29,184.6199951171875
2024-12-02,185.00999450683594
2024-12-03,183.69000244140625
2024-12-04,188.3000030517578
2024-12-05,191.00999450683594
2024-12-06,190.72000122070312
2024-12-09,189.52000427246094
2024-12-10,188.41000366210938
2024-12-11,190.2899932861328
2024-12-12,184.55999755859375
2024-12-13,183.0
2024-12-16,182.58999633789062
2024-12-17,180.63999938964844
