,KMB
2021-06-09,114.07046508789062
2021-06-10,114.37922668457031
2021-06-11,114.45863342285156
2021-06-14,114.2645492553711
2021-06-15,113.99988555908203
2021-06-16,113.70874786376953
2021-06-17,114.75858306884766
2021-06-18,113.53230285644531
2021-06-21,114.21162414550781
2021-06-22,114.80270385742188
2021-06-23,114.95268249511719
2021-06-24,115.63199615478516
2021-06-25,117.39643096923828
2021-06-28,116.42596435546875
2021-06-29,116.92882537841797
2021-06-30,118.02278900146484
2021-07-01,117.79341125488281
2021-07-02,118.52564239501953
2021-07-06,118.78150177001953
2021-07-07,119.73429870605469
2021-07-08,119.3637466430664
2021-07-09,119.11672973632812
2021-07-12,118.83442687988281
2021-07-13,118.51681518554688
2021-07-14,119.31082153320312
2021-07-15,120.10481262207031
2021-07-16,122.20448303222656
2021-07-19,122.66322326660156
2021-07-20,121.5075454711914
2021-07-21,119.48725891113281
2021-07-22,119.05496978759766
2021-07-23,119.68133544921875
2021-07-26,119.18730926513672
2021-07-27,120.20186614990234
2021-07-28,119.0020523071289
2021-07-29,120.14009094238281
2021-07-30,119.73429870605469
2021-08-02,118.8079605102539
2021-08-03,119.6636962890625
2021-08-04,117.95220947265625
2021-08-05,117.69637298583984
2021-08-06,117.55520629882812
2021-08-09,118.43742370605469
2021-08-10,118.11985778808594
2021-08-11,118.38450622558594
2021-08-12,118.46388244628906
2021-08-13,120.40475463867188
2021-08-16,122.24862670898438
2021-08-17,122.82203674316406
2021-08-18,120.52825927734375
2021-08-19,122.5485610961914
2021-08-20,121.9486312866211
2021-08-23,121.2869644165039
2021-08-24,119.80485534667969
2021-08-25,119.73429870605469
2021-08-26,120.27244567871094
2021-08-27,120.29006958007812
2021-08-30,120.63414001464844
2021-08-31,121.578125
2021-09-01,123.22784423828125
2021-09-02,123.90719604492188
2021-09-03,124.17184448242188
2021-09-07,123.38665771484375
2021-09-08,124.82467651367188
2021-09-09,122.5567398071289
2021-09-10,121.88970184326172
2021-09-13,122.89469146728516
2021-09-14,122.84132385253906
2021-09-15,121.86304473876953
2021-09-16,120.90247344970703
2021-09-17,120.22657775878906
2021-09-20,119.63066864013672
2021-09-21,119.62178802490234
2021-09-22,118.67903900146484
2021-09-23,118.80357360839844
2021-09-24,118.27882385253906
2021-09-27,117.78076934814453
2021-09-28,118.73240661621094
2021-09-29,120.76018524169922
2021-09-30,117.7896728515625
2021-10-01,117.55841064453125
2021-10-04,117.53173065185547
2021-10-05,117.33605194091797
2021-10-06,118.33218383789062
2021-10-07,118.9102783203125
2021-10-08,118.17208862304688
2021-10-11,117.88749694824219
2021-10-12,117.91419219970703
2021-10-13,117.88749694824219
2021-10-14,118.55451965332031
2021-10-15,118.58121490478516
2021-10-18,116.98030853271484
2021-10-19,115.41503143310547
2021-10-20,117.06925964355469
2021-10-21,116.75798034667969
2021-10-22,118.32328033447266
2021-10-25,115.71739959716797
2021-10-26,118.52787780761719
2021-10-27,114.96141815185547
2021-10-28,115.67292785644531
2021-10-29,115.1659927368164
2021-11-01,115.86858367919922
2021-11-02,117.01590728759766
2021-11-03,117.49617004394531
2021-11-04,116.73128509521484
2021-11-05,117.6028823852539
2021-11-08,117.87859344482422
2021-11-09,117.8074722290039
2021-11-10,119.80856323242188
2021-11-11,119.19487762451172
2021-11-12,119.0970458984375
2021-11-15,119.8708267211914
2021-11-16,119.03478240966797
2021-11-17,119.54175567626953
2021-11-18,118.33218383789062
2021-11-19,119.56842041015625
2021-11-22,120.45780181884766
2021-11-23,120.76905822753906
2021-11-24,120.2710189819336
2021-11-26,120.30659484863281
2021-11-29,120.10205841064453
2021-11-30,115.89527130126953
2021-12-01,117.18489074707031
2021-12-02,118.10094451904297
2021-12-03,120.41332244873047
2021-12-06,121.32939910888672
2021-12-07,121.73851776123047
2021-12-08,121.74739837646484
2021-12-09,121.62184143066406
2021-12-10,122.0344009399414
2021-12-13,124.91327667236328
2021-12-14,123.84603881835938
2021-12-15,124.03436279296875
2021-12-16,127.19129943847656
2021-12-17,124.99398803710938
2021-12-20,126.72494506835938
2021-12-21,124.92225646972656
2021-12-22,124.8594741821289
2021-12-23,124.56350708007812
2021-12-27,125.379638671875
2021-12-28,125.37066650390625
2021-12-29,126.5186538696289
2021-12-30,126.9222183227539
2021-12-31,128.1778106689453
2022-01-03,127.7383804321289
2022-01-04,128.42893981933594
2022-01-05,129.2002716064453
2022-01-06,128.357177734375
2022-01-07,128.91322326660156
2022-01-10,129.67555236816406
2022-01-11,128.3751220703125
2022-01-12,128.3302764892578
2022-01-13,128.15090942382812
2022-01-14,128.42893981933594
2022-01-18,126.34822845458984
2022-01-19,127.9625473022461
2022-01-20,126.9670639038086
2022-01-21,128.53659057617188
2022-01-24,127.17332458496094
2022-01-25,125.22718811035156
2022-01-26,120.9312744140625
2022-01-27,123.29895782470703
2022-01-28,124.59040069580078
2022-01-31,123.45143127441406
2022-02-01,123.10163116455078
2022-02-02,121.63082122802734
2022-02-03,122.40210723876953
2022-02-04,118.97614288330078
2022-02-07,119.52322387695312
2022-02-08,119.4873275756836
2022-02-09,118.2855453491211
2022-02-10,117.4425277709961
2022-02-11,118.68017578125
2022-02-14,118.71604919433594
2022-02-15,117.93580627441406
2022-02-16,117.50531768798828
2022-02-17,118.05238342285156
2022-02-18,119.41558074951172
2022-02-22,119.14653778076172
2022-02-23,118.33039855957031
2022-02-24,115.30802917480469
2022-02-25,118.21381378173828
2022-02-28,116.72504425048828
2022-03-01,115.397705078125
2022-03-02,116.42909240722656
2022-03-03,117.2344741821289
2022-03-04,116.85440063476562
2022-03-07,115.77753448486328
2022-03-08,111.47908782958984
2022-03-09,111.81390380859375
2022-03-10,108.40230560302734
2022-03-11,106.35713958740234
2022-03-14,107.79598999023438
2022-03-15,109.54251861572266
2022-03-16,109.87733459472656
2022-03-17,109.804931640625
2022-03-18,109.36152648925781
2022-03-21,109.25294494628906
2022-03-22,110.75513458251953
2022-03-23,109.14433288574219
2022-03-24,108.67378234863281
2022-03-25,108.8457260131836
2022-03-28,110.79132843017578
2022-03-29,112.26636505126953
2022-03-30,112.07633972167969
2022-03-31,111.4519271850586
2022-04-01,113.14415740966797
2022-04-04,113.13511657714844
2022-04-05,113.2346420288086
2022-04-06,113.99480438232422
2022-04-07,114.64636993408203
2022-04-08,114.09435272216797
2022-04-11,114.5015640258789
2022-04-12,113.9676513671875
2022-04-13,114.37487030029297
2022-04-14,114.40202331542969
2022-04-18,113.08081817626953
2022-04-19,114.80925750732422
2022-04-20,115.46985626220703
2022-04-21,115.92230987548828
2022-04-22,125.34268188476562
2022-04-25,129.8402557373047
2022-04-26,125.9489974975586
2022-04-27,127.12541198730469
2022-04-28,128.4918975830078
2022-04-29,125.63229370117188
2022-05-02,123.08940124511719
2022-05-03,124.24772644042969
2022-05-04,125.91281127929688
2022-05-05,123.68665313720703
2022-05-06,124.51920318603516
2022-05-09,126.99871826171875
2022-05-10,125.74088287353516
2022-05-11,125.70468139648438
2022-05-12,126.33812713623047
2022-05-13,125.93092346191406
2022-05-16,125.72277069091797
2022-05-17,125.47844696044922
2022-05-18,119.91307067871094
2022-05-19,116.78201293945312
2022-05-20,116.13949584960938
2022-05-23,117.10780334472656
2022-05-24,119.58729553222656
2022-05-25,118.88143920898438
2022-05-26,119.82258605957031
2022-05-27,120.74562072753906
2022-05-31,120.37461853027344
2022-06-01,118.90860748291016
2022-06-02,119.26152038574219
2022-06-03,118.9448013305664
2022-06-06,119.34297943115234
2022-06-07,119.54206848144531
2022-06-08,118.37468719482422
2022-06-09,116.3751449584961
2022-06-10,116.6490707397461
2022-06-13,115.87298583984375
2022-06-14,112.5860595703125
2022-06-15,111.76433563232422
2022-06-16,111.07044219970703
2022-06-17,111.19825744628906
2022-06-21,114.20213317871094
2022-06-22,116.4755859375
2022-06-23,120.5933609008789
2022-06-24,122.76638793945312
2022-06-27,121.9720230102539
2022-06-28,121.01335144042969
2022-06-29,122.57464599609375
2022-06-30,123.39637756347656
2022-07-01,124.86637115478516
2022-07-05,124.25462341308594
2022-07-06,125.06720733642578
2022-07-07,123.89854431152344
2022-07-08,122.52899169921875
2022-07-11,123.0037841796875
2022-07-12,123.51506805419922
2022-07-13,124.21809387207031
2022-07-14,123.37811279296875
2022-07-15,122.9672622680664
2022-07-18,120.58423614501953
2022-07-19,120.73944854736328
2022-07-20,119.92687225341797
2022-07-21,119.19644165039062
2022-07-22,120.88550567626953
2022-07-25,121.81683349609375
2022-07-26,122.31900787353516
2022-07-27,120.56597137451172
2022-07-28,121.67072296142578
2022-07-29,120.32855987548828
2022-08-01,123.59723663330078
2022-08-02,121.43334197998047
2022-08-03,123.03115844726562
2022-08-04,121.21422576904297
2022-08-05,121.78031921386719
2022-08-08,122.61116790771484
2022-08-09,122.7298812866211
2022-08-10,123.86202239990234
2022-08-11,122.92161560058594
2022-08-12,123.69768524169922
2022-08-15,124.58332061767578
2022-08-16,125.44156646728516
2022-08-17,124.93025207519531
2022-08-18,125.17678833007812
2022-08-19,125.03984069824219
2022-08-22,124.36418914794922
2022-08-23,122.56552124023438
2022-08-24,122.06334686279297
2022-08-25,121.33290100097656
2022-08-26,118.2560043334961
2022-08-29,118.31078338623047
2022-08-30,117.62600708007812
2022-08-31,116.42992401123047
2022-09-01,117.34297180175781
2022-09-02,115.48038482666016
2022-09-06,114.77735137939453
2022-09-07,116.35689544677734
2022-09-08,115.63818359375
2022-09-09,116.87287902832031
2022-09-12,116.9374008178711
2022-09-13,114.03492736816406
2022-09-14,112.2381362915039
2022-09-15,111.87879180908203
2022-09-16,112.431640625
2022-09-19,113.16878509521484
2022-09-20,112.00779724121094
2022-09-21,111.24301147460938
2022-09-22,111.22457885742188
2022-09-23,110.83758544921875
2022-09-26,109.44624328613281
2022-09-27,107.98119354248047
2022-09-28,107.97196960449219
2022-09-29,105.94486236572266
2022-09-30,103.69659423828125
2022-10-03,105.11557006835938
2022-10-04,107.09661865234375
2022-10-05,105.57628631591797
2022-10-06,103.37409210205078
2022-10-07,100.9783935546875
2022-10-10,101.50360870361328
2022-10-11,102.61851501464844
2022-10-12,103.9914321899414
2022-10-13,105.57628631591797
2022-10-14,104.31394958496094
2022-10-17,105.20771026611328
2022-10-18,106.40556335449219
2022-10-19,105.90798950195312
2022-10-20,103.49388122558594
2022-10-21,105.00498962402344
2022-10-24,106.75569152832031
2022-10-25,110.10044860839844
2022-10-26,110.76387786865234
2022-10-27,111.76823425292969
2022-10-28,114.51405334472656
2022-10-31,114.6799087524414
2022-11-01,114.57855987548828
2022-11-02,112.66199493408203
2022-11-03,112.431640625
2022-11-04,112.89234924316406
2022-11-07,114.55091857910156
2022-11-08,114.79047393798828
2022-11-09,114.09941864013672
2022-11-10,117.73900604248047
2022-11-11,117.43495178222656
2022-11-14,117.53630828857422
2022-11-15,118.07073974609375
2022-11-16,118.87236785888672
2022-11-17,118.74335479736328
2022-11-18,121.07456970214844
2022-11-21,123.00032043457031
2022-11-22,124.37323760986328
2022-11-23,123.47026062011719
2022-11-25,124.41931915283203
2022-11-28,122.83446502685547
2022-11-29,122.69627380371094
2022-11-30,124.97218322753906
2022-12-01,125.8659439086914
2022-12-02,127.09141540527344
2022-12-05,126.39116668701172
2022-12-06,125.32231140136719
2022-12-07,125.95807647705078
2022-12-08,127.0918197631836
2022-12-09,126.57140350341797
2022-12-12,128.20701599121094
2022-12-13,128.9039764404297
2022-12-14,129.26641845703125
2022-12-15,126.77586364746094
2022-12-16,125.7536392211914
2022-12-19,126.06961059570312
2022-12-20,125.80940246582031
2022-12-21,127.27771759033203
2022-12-22,127.72377014160156
2022-12-23,127.45425415039062
2022-12-27,128.59735107421875
2022-12-28,126.86882019042969
2022-12-29,127.53790283203125
2022-12-30,126.15322875976562
2023-01-03,127.41708374023438
2023-01-04,127.13829803466797
2023-01-05,125.95806121826172
2023-01-06,128.66236877441406
2023-01-09,127.33345794677734
2023-01-10,126.25545501708984
2023-01-11,126.67362976074219
2023-01-12,126.60858917236328
2023-01-13,127.15686798095703
2023-01-17,127.18477630615234
2023-01-18,123.4489517211914
2023-01-19,122.8170394897461
2023-01-20,125.57707214355469
2023-01-23,124.7406997680664
2023-01-24,125.11243438720703
2023-01-25,122.72410583496094
2023-01-26,121.06065368652344
2023-01-27,119.80608367919922
2023-01-30,119.87114715576172
2023-01-31,120.81901550292969
2023-02-01,120.81901550292969
2023-02-02,120.97699737548828
2023-02-03,121.98064422607422
2023-02-06,121.17216491699219
2023-02-07,121.06065368652344
2023-02-08,120.80973052978516
2023-02-09,119.18345642089844
2023-02-10,119.81538391113281
2023-02-13,120.90267944335938
2023-02-14,119.4901351928711
2023-02-15,118.73738098144531
2023-02-16,117.52928161621094
2023-02-17,118.23555755615234
2023-02-21,120.09416198730469
2023-02-22,119.44365692138672
2023-02-23,118.22627258300781
2023-02-24,117.27836608886719
2023-02-27,117.32483673095703
2023-02-28,116.20967102050781
2023-03-01,115.90300750732422
2023-03-02,117.71514892578125
2023-03-03,117.54788208007812
2023-03-06,117.25978088378906
2023-03-07,114.86219024658203
2023-03-08,115.04804229736328
2023-03-09,115.03865814208984
2023-03-10,114.78533172607422
2023-03-13,115.4796371459961
2023-03-14,116.01444244384766
2023-03-15,118.05043029785156
2023-03-16,119.07312774658203
2023-03-17,117.62821960449219
2023-03-20,120.5461654663086
2023-03-21,120.11459350585938
2023-03-22,119.54224395751953
2023-03-23,119.50472259521484
2023-03-24,122.42266845703125
2023-03-27,122.27256774902344
2023-03-28,123.44537353515625
2023-03-29,124.29916381835938
2023-03-30,124.79644012451172
2023-03-31,125.93171691894531
2023-04-03,126.67294311523438
2023-04-04,126.15691375732422
2023-04-05,127.28280639648438
2023-04-06,128.06153869628906
2023-04-10,127.1983413696289
2023-04-11,127.5924301147461
2023-04-12,128.2867431640625
2023-04-13,128.97164916992188
2023-04-14,128.84967041015625
2023-04-17,130.06939697265625
2023-04-18,130.16322326660156
2023-04-19,129.8535919189453
2023-04-20,130.5478973388672
2023-04-21,132.82785034179688
2023-04-24,133.63473510742188
2023-04-25,135.7364044189453
2023-04-26,134.74188232421875
2023-04-27,137.3408203125
2023-04-28,135.94284057617188
2023-05-01,136.84353637695312
2023-05-02,136.8717041015625
2023-05-03,136.59022521972656
2023-05-04,135.49246215820312
2023-05-05,136.21490478515625
2023-05-08,135.80210876464844
2023-05-09,135.03273010253906
2023-05-10,134.55421447753906
2023-05-11,134.80752563476562
2023-05-12,135.7176513671875
2023-05-15,134.967041015625
2023-05-16,135.72703552246094
2023-05-17,135.90530395507812
2023-05-18,134.92015075683594
2023-05-19,136.07421875
2023-05-22,132.01158142089844
2023-05-23,130.0131378173828
2023-05-24,129.14990234375
2023-05-25,128.57757568359375
2023-05-26,127.8832778930664
2023-05-30,125.3218765258789
2023-05-31,125.9880142211914
2023-06-01,125.65962982177734
2023-06-02,127.68624877929688
2023-06-05,128.1835174560547
2023-06-06,127.24527740478516
2023-06-07,126.66355895996094
2023-06-08,127.51541900634766
2023-06-09,127.30718231201172
2023-06-12,127.45862579345703
2023-06-13,127.26933288574219
2023-06-14,127.8940200805664
2023-06-15,129.0298614501953
2023-06-16,130.31710815429688
2023-06-20,129.09613037109375
2023-06-21,130.76199340820312
2023-06-22,130.1372833251953
2023-06-23,129.6450958251953
2023-06-26,129.09613037109375
2023-06-27,130.87557983398438
2023-06-28,129.63563537597656
2023-06-29,129.82493591308594
2023-06-30,130.6768035888672
2023-07-03,130.12782287597656
2023-07-05,130.27926635742188
2023-07-06,130.49697875976562
2023-07-07,128.12120056152344
2023-07-10,127.95082092285156
2023-07-11,127.97920989990234
2023-07-12,127.45862579345703
2023-07-13,127.57221984863281
2023-07-14,127.90351104736328
2023-07-17,127.34506225585938
2023-07-18,126.73926544189453
2023-07-19,128.1117401123047
2023-07-20,127.65738677978516
2023-07-21,129.81546020507812
2023-07-24,129.8343963623047
2023-07-25,125.81167602539062
2023-07-26,124.83677673339844
2023-07-27,123.35074615478516
2023-07-28,123.44538879394531
2023-07-31,122.19598388671875
2023-08-01,122.10131072998047
2023-08-02,122.54618072509766
2023-08-03,121.77951049804688
2023-08-04,120.93710327148438
2023-08-07,121.70378112792969
2023-08-08,120.71940612792969
2023-08-09,120.9749526977539
2023-08-10,120.9465560913086
2023-08-11,121.11693572998047
2023-08-14,120.61527252197266
2023-08-15,119.73501586914062
2023-08-16,119.59303283691406
2023-08-17,120.05681610107422
2023-08-18,121.38197326660156
2023-08-21,119.92431640625
2023-08-22,121.10746765136719
2023-08-23,121.82684326171875
2023-08-24,121.66592407226562
2023-08-25,122.30010223388672
2023-08-28,122.56511688232422
2023-08-29,122.58405303955078
2023-08-30,122.53672790527344
2023-08-31,121.9404067993164
2023-09-01,120.64366912841797
2023-09-05,120.22720336914062
2023-09-06,119.82019805908203
2023-09-07,121.46353149414062
2023-09-08,121.79794311523438
2023-09-11,122.342529296875
2023-09-12,119.26605224609375
2023-09-13,119.4189224243164
2023-09-14,120.26925659179688
2023-09-15,119.43803405761719
2023-09-18,119.54312896728516
2023-09-19,118.82655334472656
2023-09-20,119.36160278320312
2023-09-21,119.68644714355469
2023-09-22,118.44439697265625
2023-09-25,117.97622680664062
2023-09-26,118.02400207519531
2023-09-27,116.23734283447266
2023-09-28,116.18002319335938
2023-09-29,115.46345520019531
2023-10-02,113.70547485351562
2023-10-03,115.17682647705078
2023-10-04,115.6258773803711
2023-10-05,113.20864868164062
2023-10-06,113.51437377929688
2023-10-09,113.28507232666016
2023-10-10,114.374267578125
2023-10-11,114.03030395507812
2023-10-12,114.4124755859375
2023-10-13,115.0430679321289
2023-10-16,116.27556610107422
2023-10-17,116.3424301147461
2023-10-18,117.92845153808594
2023-10-19,117.38387298583984
2023-10-20,117.60360717773438
2023-10-23,116.38066101074219
2023-10-24,115.1290512084961
2023-10-25,113.4857177734375
2023-10-26,114.81375885009766
2023-10-27,111.65129089355469
2023-10-30,114.19273376464844
2023-10-31,114.30738830566406
2023-11-01,114.14496612548828
2023-11-02,115.654541015625
2023-11-03,114.06852722167969
2023-11-06,115.4061279296875
2023-11-07,115.0430679321289
2023-11-08,115.28192901611328
2023-11-09,114.7659912109375
2023-11-10,115.45390319824219
2023-11-13,115.81696319580078
2023-11-14,115.74051666259766
2023-11-15,116.13226318359375
2023-11-16,116.28511810302734
2023-11-17,115.7978515625
2023-11-20,115.16727447509766
2023-11-21,116.13226318359375
2023-11-22,116.86792755126953
2023-11-24,116.9730224609375
2023-11-27,116.94437408447266
2023-11-28,116.5526351928711
2023-11-29,116.3424301147461
2023-11-30,118.21508026123047
2023-12-01,118.51126861572266
2023-12-04,118.6354751586914
2023-12-05,116.03671264648438
2023-12-06,116.99213409423828
2023-12-07,117.2043685913086
2023-12-08,115.70905303955078
2023-12-11,116.70271301269531
2023-12-12,117.47449493408203
2023-12-13,119.25923919677734
2023-12-14,116.57730102539062
2023-12-15,115.22669219970703
2023-12-18,116.33612060546875
2023-12-19,116.50977325439453
2023-12-20,114.6092758178711
2023-12-21,115.217041015625
2023-12-22,115.96953582763672
2023-12-26,115.853759765625
2023-12-27,116.06599426269531
2023-12-28,116.5580062866211
2023-12-29,117.22367095947266
2024-01-02,118.0436782836914
2024-01-03,117.445556640625
2024-01-04,118.20768737792969
2024-01-05,117.93757629394531
2024-01-08,118.86369323730469
2024-01-09,119.27852630615234
2024-01-10,118.92158508300781
2024-01-11,119.45217895507812
2024-01-12,119.78983306884766
2024-01-16,118.7286376953125
2024-01-17,118.9698257446289
2024-01-18,118.69969940185547
2024-01-19,118.43921661376953
2024-01-22,118.02438354492188
2024-01-23,120.54231262207031
2024-01-24,113.8760757446289
2024-01-25,116.2396469116211
2024-01-26,116.89566802978516
2024-01-29,116.99213409423828
2024-01-30,117.40696716308594
2024-01-31,116.70271301269531
2024-02-01,119.07594299316406
2024-02-02,117.94721221923828
2024-02-05,116.7123794555664
2024-02-06,117.05001831054688
2024-02-07,116.79918670654297
2024-02-08,116.02740478515625
2024-02-09,115.58363342285156
2024-02-12,115.83447265625
2024-02-13,114.36808776855469
2024-02-14,114.22338104248047
2024-02-15,114.59961700439453
2024-02-16,114.11725616455078
2024-02-20,114.9469223022461
2024-02-21,116.20105743408203
2024-02-22,116.77989959716797
2024-02-23,117.34908294677734
2024-02-26,116.95355224609375
2024-02-27,116.91497039794922
2024-02-28,116.95355224609375
2024-02-29,116.89566802978516
2024-03-01,118.56463623046875
2024-03-04,119.13381958007812
2024-03-05,119.25923919677734
2024-03-06,120.40725708007812
2024-03-07,122.65777587890625
2024-03-08,122.41421508789062
2024-03-11,123.5151138305664
2024-03-12,123.44691467285156
2024-03-13,124.60626983642578
2024-03-14,121.59584045410156
2024-03-15,121.26460266113281
2024-03-18,121.0307846069336
2024-03-19,121.82966613769531
2024-03-20,121.21588897705078
2024-03-21,121.59584045410156
2024-03-22,121.71276092529297
2024-03-25,121.95631408691406
2024-03-26,122.84288024902344
2024-03-27,123.99249267578125
2024-03-28,126.01893615722656
2024-04-01,125.48309326171875
2024-04-02,124.40167999267578
2024-04-03,122.81365966796875
2024-04-04,123.24232482910156
2024-04-05,123.05721282958984
2024-04-08,122.80390930175781
2024-04-09,124.6452407836914
2024-04-10,123.88532257080078
2024-04-11,122.83313751220703
2024-04-12,120.69953155517578
2024-04-15,122.17064666748047
2024-04-16,122.0537338256836
2024-04-17,122.71622467041016
2024-04-18,122.37523651123047
2024-04-19,123.56382751464844
2024-04-22,125.60973358154297
2024-04-23,132.53662109375
2024-04-24,134.23182678222656
2024-04-25,132.91659545898438
2024-04-26,131.7572479248047
2024-04-29,132.42947387695312
2024-04-30,133.01402282714844
2024-05-01,132.95558166503906
2024-05-02,132.9847869873047
2024-05-03,132.58535766601562
2024-05-06,132.46844482421875
2024-05-07,132.47817993164062
2024-05-08,132.42947387695312
2024-05-09,133.14068603515625
2024-05-10,133.15042114257812
2024-05-13,132.78021240234375
2024-05-14,131.620849609375
2024-05-15,130.65634155273438
2024-05-16,131.20191955566406
2024-05-17,130.8317108154297
2024-05-20,130.178955078125
2024-05-21,130.29586791992188
2024-05-22,130.42251586914062
2024-05-23,128.44479370117188
2024-05-24,128.54222106933594
2024-05-28,125.8240737915039
2024-05-29,124.85957336425781
2024-05-30,126.33068084716797
2024-05-31,129.86720275878906
2024-06-03,131.416259765625
2024-06-04,133.8518829345703
2024-06-05,133.3160400390625
2024-06-06,133.471923828125
2024-06-07,132.1940155029297
2024-06-10,133.1671905517578
2024-06-11,133.34413146972656
2024-06-12,132.89195251464844
2024-06-13,137.0598602294922
2024-06-14,137.11886596679688
2024-06-17,138.06253051757812
2024-06-18,139.2617950439453
2024-06-20,137.73814392089844
2024-06-21,137.0991973876953
2024-06-24,137.32528686523438
2024-06-25,136.06704711914062
2024-06-26,136.80429077148438
2024-06-27,136.9812469482422
2024-06-28,135.8507843017578
2024-07-01,135.4772491455078
2024-07-02,135.6443634033203
2024-07-03,135.18235778808594
2024-07-05,135.93923950195312
2024-07-08,136.9124298095703
2024-07-09,137.0598602294922
2024-07-10,138.39674377441406
2024-07-11,138.6228485107422
2024-07-12,139.12417602539062
2024-07-15,138.61300659179688
2024-07-16,140.0383758544922
2024-07-17,141.10984802246094
2024-07-18,141.61117553710938
2024-07-19,141.18849182128906
2024-07-22,141.6898193359375
2024-07-23,133.57022094726562
2024-07-24,138.1215057373047
2024-07-25,138.6719970703125
2024-07-26,139.3994140625
2024-07-29,138.45574951171875
2024-07-30,134.06173706054688
2024-07-31,132.75433349609375
2024-08-01,136.1260223388672
2024-08-02,137.718505859375
2024-08-05,135.3101348876953
2024-08-06,136.71583557128906
2024-08-07,137.6398468017578
2024-08-08,138.84893798828125
2024-08-09,137.93475341796875
2024-08-12,135.94908142089844
2024-08-13,136.08670043945312
2024-08-14,138.42625427246094
2024-08-15,139.3699188232422
2024-08-16,140.0383758544922
2024-08-19,141.02137756347656
2024-08-20,141.7881317138672
2024-08-21,142.12234497070312
2024-08-22,142.14199829101562
2024-08-23,141.1688232421875
2024-08-26,141.6898193359375
2024-08-27,141.10000610351562
2024-08-28,141.41458129882812
2024-08-29,140.78546142578125
2024-08-30,142.20098876953125
2024-09-03,144.8452606201172
2024-09-04,145.82826232910156
2024-09-05,145.53335571289062
2024-09-06,145.61264038085938
2024-09-09,145.8802490234375
2024-09-10,144.95846557617188
2024-09-11,141.93540954589844
2024-09-12,141.12265014648438
2024-09-13,142.25257873535156
2024-09-16,142.92657470703125
2024-09-17,140.4090118408203
2024-09-18,139.8936004638672
2024-09-19,138.86279296875
2024-09-20,139.5070343017578
2024-09-23,139.96298217773438
2024-09-24,139.8043975830078
2024-09-25,139.95306396484375
2024-09-26,140.92440795898438
2024-09-27,141.28123474121094
2024-09-30,141.02352905273438
2024-10-01,141.1523895263672
2024-10-02,140.50811767578125
2024-10-03,138.8032989501953
2024-10-04,139.6457977294922
2024-10-07,139.53677368164062
2024-10-08,140.7559051513672
2024-10-09,140.92440795898438
2024-10-10,139.81430053710938
2024-10-11,140.99378967285156
2024-10-14,142.27239990234375
2024-10-15,143.94747924804688
2024-10-16,144.65121459960938
2024-10-17,144.7998809814453
2024-10-18,144.1259002685547
2024-10-21,142.93649291992188
2024-10-22,136.53353881835938
2024-10-23,135.68112182617188
2024-10-24,135.80006408691406
2024-10-25,134.32322692871094
2024-10-28,134.42233276367188
2024-10-29,133.3221435546875
2024-10-30,133.22303771972656
2024-10-31,132.99505615234375
2024-11-01,133.4212646484375
2024-11-04,132.55894470214844
2024-11-05,133.6393280029297
2024-11-06,130.4774932861328
2024-11-07,131.0821075439453
2024-11-08,132.4300994873047
2024-11-11,132.0831756591797
2024-11-12,130.9730682373047
2024-11-13,131.02264404296875
2024-11-14,130.5171356201172
2024-11-15,132.8959503173828
2024-11-18,134.80889892578125
2024-11-19,134.4124298095703
2024-11-20,135.16571044921875
2024-11-21,135.81988525390625
2024-11-22,137.19761657714844
2024-11-25,137.9112548828125
2024-11-26,138.4960479736328
2024-11-27,137.97073364257812
2024-11-29,138.11941528320312
2024-12-02,138.32754516601562
2024-12-03,135.60183715820312
2024-12-04,135.58200073242188
2024-12-05,136.92999267578125
2024-12-06,134.72999572753906
2024-12-09,132.9499969482422
2024-12-10,133.07000732421875
2024-12-11,130.61000061035156
2024-12-12,130.88999938964844
2024-12-13,131.33999633789062
2024-12-16,131.36000061035156
2024-12-17,131.13999938964844
