,REG
2018-08-16,49.715728759765625
2018-08-17,50.44287109375
2018-08-20,50.806434631347656
2018-08-21,50.32682800292969
2018-08-22,50.11023712158203
2018-08-23,50.24949264526367
2018-08-24,50.620792388916016
2018-08-27,50.280426025390625
2018-08-28,51.108123779296875
2018-08-29,51.05397415161133
2018-08-30,50.88378143310547
2018-08-31,51.07717514038086
2018-09-04,50.35776901245117
2018-09-05,50.96113204956055
2018-09-06,51.34017562866211
2018-09-07,50.38872146606445
2018-09-10,50.806434631347656
2018-09-11,50.81417465209961
2018-09-12,50.48928451538086
2018-09-13,50.87606430053711
2018-09-14,50.009681701660156
2018-09-17,50.659461975097656
2018-09-18,50.55116271972656
2018-09-19,49.89366149902344
2018-09-20,50.52796173095703
2018-09-21,50.56663513183594
2018-09-24,49.46820831298828
2018-09-25,49.746673583984375
2018-09-26,49.02728271484375
2018-09-27,49.089168548583984
2018-09-28,50.0251579284668
2018-10-01,49.885921478271484
2018-10-02,49.65385437011719
2018-10-03,48.888038635253906
2018-10-04,48.764278411865234
2018-10-05,48.833900451660156
2018-10-08,49.7080078125
2018-10-09,49.545562744140625
2018-10-10,48.888038635253906
2018-10-11,47.70451354980469
2018-10-12,47.758670806884766
2018-10-15,47.89790725708008
2018-10-16,48.71786880493164
2018-10-17,48.74880599975586
2018-10-18,48.686920166015625
2018-10-19,49.08143615722656
2018-10-22,48.36204147338867
2018-10-23,48.53995132446289
2018-10-24,48.54769515991211
2018-10-25,49.65385437011719
2018-10-26,49.57649612426758
2018-10-29,50.20307159423828
2018-10-30,50.19533920288086
2018-10-31,49.01181411743164
2018-11-01,49.55328369140625
2018-11-02,48.58636474609375
2018-11-05,48.95766830444336
2018-11-06,49.09690856933594
2018-11-07,49.58423614501953
2018-11-08,50.234012603759766
2018-11-09,50.473812103271484
2018-11-12,50.30363845825195
2018-11-13,50.354347229003906
2018-11-14,49.839412689208984
2018-11-15,48.786136627197266
2018-11-16,49.55854797363281
2018-11-19,49.589744567871094
2018-11-20,49.581947326660156
2018-11-21,49.30106735229492
2018-11-23,48.97338104248047
2018-11-26,48.82515335083008
2018-11-27,48.871952056884766
2018-11-28,49.05140686035156
2018-11-29,49.012393951416016
2018-11-30,49.66777038574219
2018-12-03,49.97983932495117
2018-12-04,49.30106735229492
2018-12-06,51.35300064086914
2018-12-07,50.760047912597656
2018-12-10,50.05786895751953
2018-12-11,49.878421783447266
2018-12-12,48.53647232055664
2018-12-13,48.606689453125
2018-12-14,47.982540130615234
2018-12-17,45.43906784057617
2018-12-18,46.242671966552734
2018-12-19,45.056758880615234
2018-12-20,44.88511657714844
2018-12-21,44.83049774169922
2018-12-24,43.504154205322266
2018-12-26,45.31422805786133
2018-12-27,45.51708984375
2018-12-28,45.61851119995117
2018-12-31,45.782352447509766
2019-01-02,44.32337951660156
2019-01-03,44.38579559326172
2019-01-04,44.54963302612305
2019-01-07,44.98654556274414
2019-01-08,45.93839645385742
2019-01-09,45.883785247802734
2019-01-10,46.46894073486328
2019-01-11,46.648380279541016
2019-01-14,46.67958450317383
2019-01-15,47.280338287353516
2019-01-16,47.72505187988281
2019-01-17,47.943519592285156
2019-01-18,48.13076400756836
2019-01-22,48.02153015136719
2019-01-23,47.951316833496094
2019-01-24,47.93571090698242
2019-01-25,48.95778274536133
2019-01-28,49.54293441772461
2019-01-29,49.86281204223633
2019-01-30,50.682037353515625
