,FRT
2021-06-07,103.72412872314453
2021-06-08,105.5348892211914
2021-06-09,106.09803009033203
2021-06-10,105.71682739257812
2021-06-11,107.0943832397461
2021-06-14,106.92110443115234
2021-06-15,106.4185791015625
2021-06-16,105.28363037109375
2021-06-17,104.22663879394531
2021-06-18,101.61881256103516
2021-06-21,104.67882537841797
2021-06-22,103.21875
2021-06-23,103.9094467163086
2021-06-24,102.94771575927734
2021-06-25,104.27664947509766
2021-06-28,102.49311065673828
2021-06-29,102.88652038574219
2021-06-30,102.44062042236328
2021-07-01,103.23625183105469
2021-07-02,103.04389190673828
2021-07-06,102.14337158203125
2021-07-07,100.1500015258789
2021-07-08,100.01882934570312
2021-07-09,103.21000671386719
2021-07-12,105.2121353149414
2021-07-13,102.66795349121094
2021-07-14,103.4023666381836
2021-07-15,102.72039794921875
2021-07-16,102.42314147949219
2021-07-19,98.13037872314453
2021-07-20,102.15210723876953
2021-07-21,103.57720947265625
2021-07-22,101.28657531738281
2021-07-23,101.9422836303711
2021-07-26,101.9422836303711
2021-07-27,103.09635162353516
2021-07-28,101.64502716064453
2021-07-29,102.58052062988281
2021-07-30,102.75538635253906
2021-08-02,101.91605377197266
2021-08-03,102.02971649169922
2021-08-04,99.9139404296875
2021-08-05,105.88533782958984
2021-08-06,106.0601806640625
2021-08-09,104.14551544189453
2021-08-10,104.64383697509766
2021-08-11,105.579345703125
2021-08-12,104.99356079101562
2021-08-13,104.91487884521484
2021-08-16,103.44607543945312
2021-08-17,102.09967041015625
2021-08-18,101.29531860351562
2021-08-19,100.77074432373047
2021-08-20,101.47016143798828
2021-08-23,102.51931762695312
2021-08-24,103.12258911132812
2021-08-25,104.55641174316406
2021-08-26,103.73457336425781
2021-08-27,105.49191284179688
2021-08-30,106.11265563964844
2021-08-31,106.46236419677734
2021-09-01,107.35415649414062
2021-09-02,107.66014862060547
2021-09-03,107.41534423828125
2021-09-07,106.66344451904297
2021-09-08,106.44488525390625
2021-09-09,105.18590545654297
2021-09-10,102.95647430419922
2021-09-13,105.70175170898438
2021-09-14,104.86244201660156
2021-09-15,105.3869857788086
2021-09-16,105.45694732666016
2021-09-17,104.30287170410156
2021-09-20,103.10509490966797
2021-09-21,103.0168685913086
2021-09-22,104.69322967529297
2021-09-23,105.3990707397461
2021-09-24,105.0108642578125
2021-09-27,105.16084289550781
2021-09-28,105.11674499511719
2021-09-29,106.36077117919922
2021-09-30,104.10208892822266
2021-10-01,106.80191802978516
2021-10-04,107.60478973388672
2021-10-05,105.97256469726562
2021-10-06,107.10189056396484
2021-10-07,107.38423919677734
2021-10-08,107.1107177734375
2021-10-11,107.56951904296875
2021-10-12,107.94890594482422
2021-10-13,108.55769348144531
2021-10-14,109.03413391113281
2021-10-15,109.43115234375
2021-10-18,109.1488265991211
2021-10-19,106.56370544433594
2021-10-20,107.92243194580078
2021-10-21,106.696044921875
2021-10-22,106.50193786621094
2021-10-25,106.75779724121094
2021-10-26,107.36658477783203
2021-10-27,105.76081848144531
2021-10-28,106.54605865478516
2021-10-29,106.18431091308594
2021-11-01,107.87831115722656
2021-11-02,109.83700561523438
2021-11-03,113.3397445678711
2021-11-04,111.80453491210938
2021-11-05,116.95716857910156
2021-11-08,113.10150909423828
2021-11-09,113.10150909423828
2021-11-10,112.7397689819336
2021-11-11,113.86910247802734
2021-11-12,112.81036376953125
2021-11-15,113.91322326660156
2021-11-16,113.35738372802734
2021-11-17,113.7808837890625
2021-11-18,114.55730438232422
2021-11-19,113.76325225830078
2021-11-22,114.56611633300781
2021-11-23,115.17489624023438
2021-11-24,116.19835662841797
2021-11-26,110.24286651611328
2021-11-29,111.16046905517578
2021-11-30,108.23123931884766
2021-12-01,106.88131713867188
2021-12-02,112.38684844970703
2021-12-03,112.25452423095703
2021-12-06,114.73374938964844
2021-12-07,116.21601867675781
2021-12-08,116.4542236328125
2021-12-09,114.52201080322266
2021-12-10,114.97196197509766
2021-12-13,114.2926025390625
2021-12-14,113.00445556640625
2021-12-15,113.56913757324219
2021-12-16,113.09269714355469
2021-12-17,114.27497863769531
2021-12-20,112.59860229492188
2021-12-21,115.82780456542969
2021-12-22,116.96597290039062
2021-12-23,116.79835510253906
2021-12-27,118.76586151123047
2021-12-28,119.23345184326172
2021-12-29,120.01869201660156
2021-12-30,120.98041534423828
2021-12-31,121.22051239013672
2022-01-03,121.57621002197266
2022-01-04,123.93265533447266
2022-01-05,120.8825912475586
2022-01-06,120.92707061767578
2022-01-07,119.48650360107422
2022-01-10,119.30864715576172
2022-01-11,119.24639892578125
2022-01-12,119.58429718017578
2022-01-13,120.63361358642578
2022-01-14,118.14374542236328
2022-01-18,115.61833190917969
2022-01-19,111.70569610595703
2022-01-20,109.7315902709961
2022-01-21,109.571533203125
2022-01-24,109.3936767578125
2022-01-25,110.92316436767578
2022-01-26,109.90055084228516
2022-01-27,109.00243377685547
2022-01-28,111.55452728271484
2022-01-31,113.3685531616211
2022-02-01,112.47044372558594
2022-02-02,112.72830963134766
2022-02-03,110.8431396484375
2022-02-04,109.2336196899414
2022-02-07,108.95793914794922
2022-02-08,109.18915557861328
2022-02-09,112.47932434082031
2022-02-10,110.26512145996094
2022-02-11,106.91272735595703
2022-02-14,105.03643035888672
2022-02-15,105.81005859375
2022-02-16,106.4503173828125
2022-02-17,105.27651977539062
2022-02-18,105.00086212158203
2022-02-22,105.20538330078125
2022-02-23,102.96451568603516
2022-02-24,104.27169799804688
2022-02-25,107.01941680908203
2022-02-28,104.55624389648438
2022-03-01,103.50695037841797
2022-03-02,106.13907623291016
2022-03-03,106.81489562988281
2022-03-04,106.77043914794922
2022-03-07,103.24906921386719
2022-03-08,105.55217742919922
2022-03-09,106.17465209960938
2022-03-10,106.3258285522461
2022-03-11,105.32098388671875
2022-03-14,103.4535903930664
2022-03-15,104.68315124511719
2022-03-16,105.63447570800781
2022-03-17,105.57167053222656
2022-03-18,105.3472900390625
2022-03-21,105.3472900390625
2022-03-22,106.4601821899414
2022-03-23,105.04215240478516
2022-03-24,105.58063507080078
2022-03-25,107.32176208496094
2022-03-28,107.06150817871094
2022-03-29,111.30661010742188
2022-03-30,111.37841796875
2022-03-31,109.55651092529297
2022-04-01,111.49508666992188
2022-04-04,110.37324523925781
2022-04-05,109.0090560913086
2022-04-06,109.79883575439453
2022-04-07,107.50126647949219
2022-04-08,108.5782699584961
2022-04-11,108.23722076416016
2022-04-12,108.183349609375
2022-04-13,109.64627075195312
2022-04-14,110.62452697753906
2022-04-18,109.87962341308594
2022-04-19,112.01563262939453
2022-04-20,113.51445770263672
2022-04-21,112.44644927978516
2022-04-22,109.30520629882812
2022-04-25,108.26412200927734
2022-04-26,107.32176208496094
2022-04-27,106.5499267578125
2022-04-28,109.03596496582031
2022-04-29,105.06009674072266
2022-05-02,103.40872192382812
2022-05-03,106.01143646240234
2022-05-04,109.17957305908203
2022-05-05,105.52679443359375
2022-05-06,103.33692169189453
2022-05-09,100.07904052734375
2022-05-10,98.34687042236328
2022-05-11,97.66478729248047
2022-05-12,101.20986938476562
2022-05-13,104.08183288574219
2022-05-16,103.7138671875
2022-05-17,106.31658172607422
2022-05-18,101.83811950683594
2022-05-19,99.80977630615234
2022-05-20,98.18534088134766
2022-05-23,98.36482238769531
2022-05-24,99.78284454345703
2022-05-25,100.5905990600586
2022-05-26,101.4970703125
2022-05-27,104.02799224853516
2022-05-31,103.18435668945312
2022-06-01,102.0265884399414
2022-06-02,102.2330093383789
2022-06-03,100.44698333740234
2022-06-06,99.14563751220703
2022-06-07,100.75215148925781
2022-06-08,98.03276062011719
2022-06-09,94.37997436523438
2022-06-10,91.49903106689453
2022-06-13,86.89491271972656
2022-06-14,85.40507507324219
2022-06-15,86.09615325927734
2022-06-16,84.2293701171875
2022-06-17,85.00120544433594
2022-06-21,86.01788330078125
2022-06-22,85.62754821777344
2022-06-23,88.1874008178711
2022-06-24,90.34782409667969
2022-06-27,91.01956939697266
2022-06-28,89.21314239501953
2022-06-29,87.98768615722656
2022-06-30,86.907470703125
2022-07-01,88.55956268310547
2022-07-05,87.92414855957031
2022-07-06,88.14200592041016
2022-07-07,88.42340850830078
2022-07-08,87.9786148071289
2022-07-11,88.39617919921875
2022-07-12,89.6851806640625
2022-07-13,88.0330810546875
2022-07-14,86.2357406616211
2022-07-15,88.11478424072266
2022-07-18,89.34931182861328
2022-07-19,91.62775421142578
2022-07-20,92.91674041748047
2022-07-21,92.85320281982422
2022-07-22,93.18907928466797
2022-07-25,93.58847045898438
2022-07-26,91.70944213867188
2022-07-27,93.02568054199219
2022-07-28,95.07716369628906
2022-07-29,95.86691284179688
2022-08-01,96.03031158447266
2022-08-02,94.50531005859375
2022-08-03,94.55976867675781
2022-08-04,95.3495101928711
2022-08-05,95.99401092529297
2022-08-08,97.23760986328125
2022-08-09,97.50086975097656
2022-08-10,99.28004455566406
2022-08-11,99.71575164794922
2022-08-12,101.37692260742188
2022-08-15,101.47676849365234
2022-08-16,102.59330749511719
2022-08-17,102.26651000976562
2022-08-18,101.7037124633789
2022-08-19,99.89730072021484
2022-08-22,97.07422637939453
2022-08-23,96.32986450195312
2022-08-24,96.4024658203125
2022-08-25,97.41915130615234
2022-08-26,95.068115234375
2022-08-29,94.069580078125
2022-08-30,93.2435302734375
2022-08-31,91.92729949951172
2022-09-01,91.94546508789062
2022-09-02,91.47341918945312
2022-09-06,93.67017364501953
2022-09-07,94.50531005859375
2022-09-08,93.00752258300781
2022-09-09,94.35098266601562
2022-09-12,95.52197265625
2022-09-13,91.66404724121094
2022-09-14,91.0831069946289
2022-09-15,90.75631713867188
2022-09-16,91.0831069946289
2022-09-19,91.00139617919922
2022-09-20,87.39765167236328
2022-09-21,85.64420318603516
2022-09-22,83.04613494873047
2022-09-23,83.00940704345703
2022-09-26,80.81529235839844
2022-09-27,80.70512390136719
2022-09-28,83.37662506103516
2022-09-29,81.51299285888672
2022-09-30,82.73400115966797
2022-10-03,83.62450408935547
2022-10-04,85.88289642333984
2022-10-05,85.43304443359375
2022-10-06,84.40483856201172
2022-10-07,83.12876892089844
2022-10-10,81.8802261352539
2022-10-11,83.3215560913086
2022-10-12,82.9910659790039
2022-10-13,83.37662506103516
2022-10-14,81.86185455322266
2022-10-17,84.24877166748047
2022-10-18,85.451416015625
2022-10-19,83.7530288696289
2022-10-20,83.12876892089844
2022-10-21,84.7077865600586
2022-10-24,85.28617095947266
2022-10-25,88.72882080078125
2022-10-26,87.89339447021484
2022-10-27,88.8389663696289
2022-10-28,90.7668685913086
2022-10-31,90.86786651611328
2022-11-01,92.53871154785156
2022-11-02,91.04228210449219
2022-11-03,91.26261901855469
2022-11-04,96.47709655761719
2022-11-07,95.4029769897461
2022-11-08,95.02659606933594
2022-11-09,92.6763916015625
2022-11-10,98.2948226928711
2022-11-11,98.93744659423828
2022-11-14,96.83513641357422
2022-11-15,98.90991973876953
2022-11-16,97.38597106933594
2022-11-17,98.77220916748047
2022-11-18,99.52500915527344
2022-11-21,99.12105560302734
2022-11-22,101.03977966308594
2022-11-23,100.55320739746094
2022-11-25,101.21419525146484
2022-11-28,98.84564971923828
2022-11-29,101.03977966308594
2022-11-30,101.99453735351562
2022-12-01,100.08500671386719
2022-12-02,100.47058868408203
2022-12-05,98.23974609375
2022-12-06,97.98269653320312
2022-12-07,98.40499114990234
2022-12-08,98.88236236572266
2022-12-09,98.82728576660156
2022-12-12,98.82728576660156
2022-12-13,99.65352630615234
2022-12-14,99.86468505859375
2022-12-15,95.92626953125
2022-12-16,94.12691497802734
2022-12-19,93.04361724853516
2022-12-20,92.61214447021484
2022-12-21,93.4200210571289
2022-12-22,92.95182037353516
2022-12-23,93.95247650146484
2022-12-27,94.11772918701172
2022-12-28,92.41935729980469
2022-12-29,93.85150146484375
2022-12-30,93.74942779541016
2023-01-03,95.2525405883789
2023-01-04,97.47936248779297
2023-01-05,95.30821990966797
2023-01-06,96.71853637695312
2023-01-09,95.4752197265625
2023-01-10,94.48243713378906
2023-01-11,99.3443374633789
2023-01-12,101.68250274658203
2023-01-13,101.27425384521484
2023-01-17,102.8608627319336
2023-01-18,100.67115783691406
2023-01-19,98.83401489257812
2023-01-20,99.88249206542969
2023-01-23,101.50621032714844
2023-01-24,102.32271575927734
2023-01-25,102.5082778930664
2023-01-26,102.29488372802734
2023-01-27,103.34334564208984
2023-01-30,102.03509521484375
2023-01-31,103.48252868652344
2023-02-01,103.95571899414062
2023-02-02,105.84852600097656
2023-02-03,104.88357543945312
2023-02-06,103.59385681152344
2023-02-07,102.11859893798828
2023-02-08,101.31136322021484
2023-02-09,100.7917709350586
2023-02-10,102.03509521484375
2023-02-13,104.10417938232422
2023-02-14,102.17427062988281
2023-02-15,101.96086883544922
2023-02-16,101.89591979980469
2023-02-17,101.21857452392578
2023-02-21,98.52783203125
2023-02-22,98.40721130371094
2023-02-23,99.54846954345703
2023-02-24,99.2979507446289
2023-02-27,99.01959991455078
2023-02-28,99.07525634765625
2023-03-01,98.93608093261719
2023-03-02,98.5556640625
2023-03-03,99.51136016845703
2023-03-06,99.42784118652344
2023-03-07,96.3288345336914
2023-03-08,97.37730407714844
2023-03-09,95.02057647705078
2023-03-10,90.49132537841797
2023-03-13,90.73513793945312
2023-03-14,91.8791732788086
2023-03-15,91.13836669921875
2023-03-16,89.2347640991211
2023-03-17,86.15898895263672
2023-03-20,88.38142395019531
2023-03-21,88.84091186523438
2023-03-22,85.44632720947266
2023-03-23,85.48382568359375
2023-03-24,86.74976348876953
2023-03-27,86.75914764404297
2023-03-28,87.07797241210938
2023-03-29,87.9875717163086
2023-03-30,89.49732971191406
2023-03-31,92.6762466430664
2023-04-03,92.58248138427734
2023-04-04,92.3949203491211
2023-04-05,91.54159545898438
2023-04-06,91.65411376953125
2023-04-10,91.6728744506836
2023-04-11,92.25426483154297
2023-04-12,90.98832702636719
2023-04-13,91.06334686279297
2023-04-14,90.36941528320312
2023-04-17,91.77603149414062
2023-04-18,91.8791732788086
2023-04-19,91.8791732788086
2023-04-20,90.99769592285156
2023-04-21,91.22276306152344
2023-04-24,90.00370788574219
2023-04-25,89.89117431640625
2023-04-26,88.77527618408203
2023-04-27,90.72575378417969
2023-04-28,92.73250579833984
2023-05-01,91.59785461425781
2023-05-02,90.20999908447266
2023-05-03,90.15373992919922
2023-05-04,90.4256820678711
2023-05-05,90.3412857055664
2023-05-08,88.50332641601562
2023-05-09,86.91856384277344
2023-05-10,86.64662170410156
2023-05-11,85.19312286376953
2023-05-12,85.71826934814453
2023-05-15,86.2246322631836
2023-05-16,82.88630676269531
2023-05-17,84.82740783691406
2023-05-18,83.71150970458984
2023-05-19,83.21451568603516
2023-05-22,84.58360290527344
2023-05-23,83.81465911865234
2023-05-24,81.986083984375
2023-05-25,80.57009887695312
2023-05-26,81.63911437988281
2023-05-30,81.85478973388672
2023-05-31,82.7081298828125
2023-06-01,82.28614807128906
2023-06-02,85.46507263183594
2023-06-05,84.86491394042969
2023-06-06,87.3780517578125
2023-06-07,91.14774322509766
2023-06-08,90.1256103515625
2023-06-09,90.15373992919922
2023-06-12,89.4035415649414
2023-06-13,88.85966491699219
2023-06-14,88.43768310546875
2023-06-15,89.00032806396484
2023-06-16,89.95681762695312
2023-06-20,88.38142395019531
2023-06-21,87.6225357055664
2023-06-22,86.61701965332031
2023-06-23,85.46920776367188
2023-06-26,87.59407043457031
2023-06-27,89.5197525024414
2023-06-28,89.52922821044922
2023-06-29,91.39797973632812
2023-06-30,91.79640197753906
2023-07-03,92.30863952636719
2023-07-05,91.99560546875
2023-07-06,92.09046936035156
2023-07-07,91.04700469970703
2023-07-10,92.0240707397461
2023-07-11,94.55683135986328
2023-07-12,94.58528900146484
2023-07-13,95.47698974609375
2023-07-14,95.11650848388672
2023-07-17,95.59081268310547
2023-07-18,95.8564224243164
2023-07-19,97.20344543457031
2023-07-20,97.6872329711914
2023-07-21,97.94335174560547
2023-07-24,97.85797119140625
2023-07-25,97.0326919555664
2023-07-26,97.63978576660156
2023-07-27,95.40109252929688
2023-07-28,95.74259948730469
2023-07-31,96.30226135253906
2023-08-01,96.02716827392578
2023-08-02,95.56234741210938
2023-08-03,97.35521697998047
2023-08-04,98.1046142578125
2023-08-07,98.5884017944336
2023-08-08,96.83348846435547
2023-08-09,97.69671630859375
2023-08-10,97.46904754638672
2023-08-11,96.95679473876953
2023-08-14,95.6477279663086
2023-08-15,94.14893341064453
2023-08-16,92.50784301757812
2023-08-17,91.11341094970703
2023-08-18,91.4643783569336
2023-08-21,90.90471649169922
2023-08-22,91.22723388671875
2023-08-23,93.03907012939453
2023-08-24,92.59323120117188
2023-08-25,92.5457992553711
2023-08-28,92.88728332519531
2023-08-29,93.2098159790039
2023-08-30,93.66513061523438
2023-08-31,92.90626525878906
2023-09-01,93.02009582519531
2023-09-05,91.57821655273438
2023-09-06,92.24224090576172
2023-09-07,92.52682495117188
2023-09-08,92.59323120117188
2023-09-11,92.31813049316406
2023-09-12,93.19084167480469
2023-09-13,92.52682495117188
2023-09-14,94.59477996826172
2023-09-15,93.74102783203125
2023-09-18,91.67308044433594
2023-09-19,91.41695404052734
2023-09-20,92.56476593017578
2023-09-21,90.22402954101562
2023-09-22,89.12080383300781
2023-09-25,88.59317779541016
2023-09-26,86.73210906982422
2023-09-27,86.72251892089844
2023-09-28,87.47077941894531
2023-09-29,86.94315338134766
2023-10-02,84.92858123779297
2023-10-03,83.14424896240234
2023-10-04,84.19949340820312
2023-10-05,84.26664733886719
2023-10-06,83.38407135009766
2023-10-09,84.46810913085938
2023-10-10,85.5809097290039
2023-10-11,87.30769348144531
2023-10-12,85.63848114013672
2023-10-13,84.76549530029297
2023-10-16,85.9550552368164
2023-10-17,86.99112701416016
2023-10-18,85.25474548339844
2023-10-19,84.06519317626953
2023-10-20,83.73902893066406
2023-10-23,82.34800720214844
2023-10-24,84.07478332519531
2023-10-25,82.22329711914062
2023-10-26,84.44892120361328
2023-10-27,83.12506103515625
2023-10-30,84.17071533203125
2023-10-31,87.4803695678711
2023-11-01,87.96961975097656
2023-11-02,89.64842224121094
2023-11-03,91.61504364013672
2023-11-06,90.33914184570312
2023-11-07,89.26470947265625
2023-11-08,89.5812759399414
2023-11-09,87.80653381347656
2023-11-10,88.79463195800781
2023-11-13,87.44200134277344
2023-11-14,90.86677551269531
2023-11-15,90.45426177978516
2023-11-16,88.77545928955078
2023-11-17,88.77545928955078
2023-11-20,88.62196350097656
2023-11-21,88.0847396850586
2023-11-22,88.34375762939453
2023-11-24,88.36294555664062
2023-11-27,89.88826751708984
2023-11-28,90.21443939208984
2023-11-29,90.48303985595703
2023-11-30,91.70137786865234
2023-12-01,93.927001953125
2023-12-04,95.8360595703125
2023-12-05,95.7113265991211
2023-12-06,95.02062225341797
2023-12-07,94.98225402832031
2023-12-08,95.08778381347656
2023-12-11,95.2796401977539
2023-12-12,95.28923797607422
2023-12-13,99.51983642578125
2023-12-14,102.6951904296875
2023-12-15,100.84370422363281
2023-12-18,100.11461639404297
2023-12-19,100.15299224853516
2023-12-20,99.04017639160156
2023-12-21,100.2009506225586
2023-12-22,99.77884674072266
2023-12-26,100.35444641113281
2023-12-27,100.54631042480469
2023-12-28,101.04515838623047
2023-12-29,99.89163208007812
2024-01-02,101.26811218261719
2024-01-03,98.49576568603516
2024-01-04,98.68962860107422
2024-01-05,98.8447265625
2024-01-08,99.19369506835938
2024-01-09,99.26154327392578
2024-01-10,100.08549499511719
2024-01-11,98.85442352294922
2024-01-12,99.74623107910156
2024-01-16,98.77687072753906
2024-01-17,97.1677474975586
2024-01-18,96.04329681396484
2024-01-19,97.53610229492188
2024-01-22,97.71058654785156
2024-01-23,98.75749206542969
2024-01-24,98.12741088867188
2024-01-25,100.49263000488281
2024-01-26,100.42476654052734
2024-01-29,100.51200866699219
2024-01-30,100.42476654052734
2024-01-31,98.61209106445312
2024-02-01,100.07579803466797
2024-02-02,98.8447265625
2024-02-05,96.7412338256836
2024-02-06,98.54423522949219
2024-02-07,97.74935913085938
2024-02-08,98.93196868896484
2024-02-09,98.04016876220703
2024-02-12,97.62335205078125
2024-02-13,97.95292663574219
2024-02-14,97.7978286743164
2024-02-15,99.07737731933594
2024-02-16,97.34223937988281
2024-02-20,96.36319732666016
2024-02-21,96.3534927368164
2024-02-22,96.06269073486328
2024-02-23,95.267822265625
2024-02-26,94.414794921875
2024-02-27,94.90916442871094
2024-02-28,95.64585876464844
2024-02-29,97.7590560913086
2024-03-01,96.85755157470703
2024-03-04,98.58299255371094
2024-03-05,98.5636215209961
2024-03-06,98.68962860107422
2024-03-07,98.8641128540039
2024-03-08,99.03860473632812
2024-03-11,99.61051177978516
2024-03-12,99.08145141601562
2024-03-13,99.14024353027344
2024-03-14,97.32771301269531
2024-03-15,97.11217498779297
2024-03-18,97.76860046386719
2024-03-19,97.65103149414062
2024-03-20,99.05206298828125
2024-03-21,100.14937591552734
2024-03-22,97.51386260986328
2024-03-25,97.02398681640625
2024-03-26,96.78885650634766
2024-03-27,99.483154296875
2024-03-28,100.05139923095703
2024-04-01,98.69934844970703
2024-04-02,97.77839660644531
2024-04-03,98.13111114501953
2024-04-04,97.33750915527344
2024-04-05,97.6706314086914
2024-04-08,98.99327850341797
2024-04-09,100.81560516357422
2024-04-10,97.63143157958984
2024-04-11,97.72940826416016
2024-04-12,97.71961212158203
2024-04-15,96.0638427734375
2024-04-16,94.4766616821289
2024-04-17,95.07430267333984
2024-04-18,96.53411865234375
2024-04-19,97.74899291992188
2024-04-22,99.09125518798828
2024-04-23,100.78620910644531
2024-04-24,101.50141906738281
2024-04-25,100.4922866821289
2024-04-26,100.11997985839844
2024-04-29,101.19770050048828
2024-04-30,102.05986785888672
2024-05-01,102.16764831542969
2024-05-02,102.7848892211914
2024-05-03,99.94363403320312
2024-05-06,100.05139923095703
2024-05-07,101.00174713134766
2024-05-08,100.0416030883789
2024-05-09,100.47269439697266
2024-05-10,99.65950012207031
2024-05-13,100.38450622558594
2024-05-14,100.3943099975586
2024-05-15,100.90377807617188
2024-05-16,99.57131958007812
2024-05-17,100.25714874267578
2024-05-20,98.96388244628906
2024-05-21,99.23821258544922
2024-05-22,99.0422592163086
2024-05-23,96.65169525146484
2024-05-24,96.07363891601562
2024-05-28,96.01485443115234
2024-05-29,95.72093200683594
2024-05-30,96.83783721923828
2024-05-31,98.90509796142578
2024-06-03,99.23821258544922
2024-06-04,99.5223388671875
2024-06-05,99.66930389404297
2024-06-06,99.97301483154297
2024-06-07,98.96388244628906
2024-06-10,98.52299499511719
2024-06-11,97.8371810913086
2024-06-12,98.80712890625
2024-06-13,99.7182846069336
2024-06-14,99.14024353027344
2024-06-17,98.44462585449219
2024-06-18,98.94429016113281
2024-06-20,98.95409393310547
2024-06-21,99.29083251953125
2024-06-24,100.1128921508789
2024-06-25,98.34992980957031
2024-06-26,98.21126556396484
2024-06-27,99.37007141113281
2024-06-28,100.00394439697266
2024-07-01,99.4592056274414
2024-07-02,100.15251159667969
2024-07-03,99.68701171875
2024-07-05,99.8355712890625
2024-07-08,99.62757873535156
2024-07-09,99.62757873535156
2024-07-10,101.62825775146484
2024-07-11,103.92605590820312
2024-07-12,105.29285430908203
2024-07-15,105.38199615478516
2024-07-16,107.65998077392578
2024-07-17,108.79898071289062
2024-07-18,108.5018539428711
2024-07-19,108.45233154296875
2024-07-22,109.73989868164062
2024-07-23,108.64051818847656
2024-07-24,106.22386169433594
2024-07-25,106.03567504882812
2024-07-26,108.5018539428711
2024-07-29,109.78941345214844
2024-07-30,112.82014465332031
2024-07-31,110.5817642211914
2024-08-01,111.72076416015625
2024-08-02,111.40382385253906
2024-08-05,108.70984649658203
2024-08-06,111.37410736083984
2024-08-07,110.92841339111328
2024-08-08,111.2651596069336
2024-08-09,111.72076416015625
2024-08-12,110.60157012939453
2024-08-13,110.71051788330078
2024-08-14,111.54248046875
2024-08-15,112.04759979248047
2024-08-16,112.22587585449219
2024-08-19,111.85942077636719
2024-08-20,111.79998779296875
2024-08-21,112.51310729980469
2024-08-22,113.07765197753906
2024-08-23,115.07832336425781
2024-08-26,114.85052490234375
2024-08-27,113.94923400878906
2024-08-28,113.89971160888672
2024-08-29,113.38468933105469
2024-08-30,113.89971160888672
2024-09-03,113.53324890136719
2024-09-04,113.32525634765625
2024-09-05,114.83071899414062
2024-09-06,114.34539794921875
2024-09-09,115.99942779541016
2024-09-10,115.4843978881836
2024-09-11,115.16746520996094
2024-09-12,115.14765930175781
2024-09-13,116.266845703125
2024-09-16,116.09847259521484
2024-09-17,114.523681640625
2024-09-18,114.41473388671875
2024-09-19,113.1271743774414
2024-09-20,111.94855499267578
2024-09-23,113.54315185546875
2024-09-24,113.8699951171875
2024-09-25,113.721435546875
2024-09-26,112.54281616210938
2024-09-27,113.28563690185547
2024-09-30,113.8699951171875
2024-10-01,113.41000366210938
2024-10-02,111.16000366210938
2024-10-03,111.58999633789062
2024-10-04,111.3499984741211
2024-10-07,110.26000213623047
2024-10-08,109.6500015258789
2024-10-09,111.58999633789062
2024-10-10,110.41000366210938
2024-10-11,111.44999694824219
2024-10-14,111.52999877929688
2024-10-15,113.18000030517578
2024-10-16,113.5
2024-10-17,113.33999633789062
2024-10-18,114.33999633789062
2024-10-21,113.22000122070312
2024-10-22,114.36000061035156
2024-10-23,114.43000030517578
2024-10-24,113.91999816894531
2024-10-25,112.3499984741211
2024-10-28,113.23999786376953
2024-10-29,112.8499984741211
2024-10-30,114.25
2024-10-31,110.83999633789062
2024-11-01,110.43000030517578
2024-11-04,111.41999816894531
2024-11-05,113.7300033569336
2024-11-06,113.12000274658203
2024-11-07,113.63999938964844
2024-11-08,114.3499984741211
2024-11-11,114.86000061035156
2024-11-12,113.6500015258789
2024-11-13,114.06999969482422
2024-11-14,113.37000274658203
2024-11-15,113.54000091552734
2024-11-18,112.52999877929688
2024-11-19,113.23999786376953
2024-11-20,113.1500015258789
2024-11-21,114.4000015258789
2024-11-22,114.86000061035156
2024-11-25,115.9800033569336
2024-11-26,115.9000015258789
2024-11-27,117.52999877929688
2024-11-29,116.6500015258789
2024-12-02,114.25
2024-12-03,113.69000244140625
2024-12-04,113.76000213623047
2024-12-05,113.61000061035156
2024-12-06,113.88999938964844
2024-12-09,114.20999908447266
2024-12-10,112.76000213623047
2024-12-11,112.36000061035156
2024-12-12,113.4800033569336
2024-12-13,114.25
2024-12-16,114.43000030517578
2024-12-17,114.33000183105469
