,NWSA
2021-06-01,25.628921508789062
2021-06-02,25.048864364624023
2021-06-03,25.02952766418457
2021-06-04,25.34855842590332
2021-06-07,24.99085807800293
2021-06-08,25.59025001525879
2021-06-09,25.648256301879883
2021-06-10,25.580583572387695
2021-06-11,25.947954177856445
2021-06-14,25.43556785583496
2021-06-15,25.1358699798584
2021-06-16,25.068199157714844
2021-06-17,24.652488708496094
2021-06-18,24.29478645324707
2021-06-21,24.874845504760742
2021-06-22,24.671823501586914
2021-06-23,24.60415267944336
2021-06-24,24.720163345336914
2021-06-25,24.874845504760742
2021-06-28,24.768503189086914
2021-06-29,24.710494995117188
2021-06-30,24.913516998291016
2021-07-01,25.27121925354004
2021-07-02,24.894182205200195
2021-07-06,24.691162109375
2021-07-07,24.507478713989258
2021-07-08,23.975751876831055
2021-07-09,24.671823501586914
2021-07-12,24.97152328491211
2021-07-13,24.391464233398438
2021-07-14,24.169109344482422
2021-07-15,24.08209800720215
2021-07-16,23.415029525756836
2021-07-19,23.08633041381836
2021-07-20,23.51170539855957
2021-07-21,23.792070388793945
2021-07-22,23.59871482849121
2021-07-23,23.927417755126953
2021-07-26,23.975751876831055
2021-07-27,23.898414611816406
2021-07-28,23.927417755126953
2021-07-29,23.76306915283203
2021-07-30,23.811405181884766
2021-08-02,23.91775131225586
2021-08-03,23.270015716552734
2021-08-04,23.52137565612793
2021-08-05,24.024093627929688
2021-08-06,23.898414611816406
2021-08-09,23.59871482849121
2021-08-10,23.47303581237793
2021-08-11,23.376361846923828
2021-08-12,23.17333984375
2021-08-13,22.738298416137695
2021-08-16,22.815641403198242
2021-08-17,22.22591209411621
2021-08-18,21.442832946777344
2021-08-19,21.14313507080078
2021-08-20,21.365489959716797
2021-08-23,21.636186599731445
2021-08-24,21.57817840576172
2021-08-25,21.82953643798828
2021-08-26,21.616849899291992
2021-08-27,21.98421859741211
2021-08-30,21.62652015686035
2021-08-31,21.72319221496582
2021-09-01,22.061559677124023
2021-09-02,21.89720916748047
2021-09-03,21.81020164489746
2021-09-07,21.462167739868164
2021-09-08,21.346153259277344
2021-09-09,21.317148208618164
2021-09-10,21.1624698638916
2021-09-13,21.152801513671875
2021-09-14,21.37618064880371
2021-09-15,21.317907333374023
2021-09-16,21.82293128967285
2021-09-17,21.706388473510742
2021-09-20,21.230499267578125
2021-09-21,21.570419311523438
2021-09-22,22.45421600341797
2021-09-23,23.318584442138672
2021-09-24,23.6682186126709
2021-09-27,23.4934024810791
2021-09-28,23.231178283691406
2021-09-29,23.124343872070312
2021-09-30,22.852407455444336
2021-10-01,23.027223587036133
2021-10-04,22.774709701538086
2021-10-05,23.0952091217041
2021-10-06,22.949525833129883
2021-10-07,23.367143630981445
2021-10-08,23.386571884155273
2021-10-11,23.279735565185547
2021-10-12,23.19232749938965
2021-10-13,23.007801055908203
2021-10-14,23.367143630981445
2021-10-15,23.21175193786621
2021-10-18,22.8718318939209
2021-10-19,23.017513275146484
2021-10-20,23.11463165283203
2021-10-21,23.134057998657227
2021-10-22,23.376855850219727
2021-10-25,23.464263916015625
2021-10-26,23.163190841674805
2021-10-27,22.29882049560547
2021-10-28,22.483348846435547
2021-10-29,22.240549087524414
2021-11-01,22.842697143554688
2021-11-02,22.842697143554688
2021-11-03,22.66788101196289
2021-11-04,22.79413604736328
2021-11-05,23.6682186126709
2021-11-08,23.357433319091797
2021-11-09,23.046649932861328
2021-11-10,22.823272705078125
2021-11-11,22.920392990112305
2021-11-12,23.124343872070312
2021-11-15,22.784420013427734
2021-11-16,22.949525833129883
2021-11-17,22.726150512695312
2021-11-18,22.55133628845215
2021-11-19,21.49272346496582
2021-11-22,21.79379653930664
2021-11-23,21.512147903442383
2021-11-24,21.347043991088867
2021-11-26,20.83230972290039
2021-11-29,21.191650390625
2021-11-30,20.997411727905273
2021-12-01,20.4826717376709
2021-12-02,21.075105667114258
2021-12-03,21.133378982543945
2021-12-06,21.259634017944336
2021-12-07,21.356754302978516
2021-12-08,21.531570434570312
2021-12-09,21.14309310913086
2021-12-10,21.230499267578125
2021-12-13,20.83230972290039
2021-12-14,20.404977798461914
2021-12-15,20.638065338134766
2021-12-16,20.74489974975586
2021-12-17,20.66720199584961
2021-12-20,20.27872085571289
2021-12-21,21.075105667114258
2021-12-22,21.16251564025879
2021-12-23,21.68696403503418
2021-12-27,21.929763793945312
2021-12-28,22.00745964050293
2021-12-29,21.92005157470703
2021-12-30,21.852069854736328
2021-12-31,21.667539596557617
2022-01-03,22.114294052124023
2022-01-04,21.93947982788086
2022-01-05,21.20136070251465
2022-01-06,21.881206512451172
2022-01-07,21.852069854736328
2022-01-10,21.589841842651367
2022-01-11,21.803508758544922
2022-01-12,21.95890235900879
2022-01-13,22.29882049560547
2022-01-14,22.065732955932617
2022-01-18,21.55099868774414
2022-01-19,21.395605087280273
2022-01-20,21.12366485595703
2022-01-21,20.82259178161621
2022-01-24,21.36646842956543
2022-01-25,21.055683135986328
2022-01-26,20.74489974975586
2022-01-27,20.472959518432617
2022-01-28,21.133378982543945
2022-01-31,21.599557876586914
2022-02-01,21.61897850036621
2022-02-02,21.725814819335938
2022-02-03,21.803508758544922
2022-02-04,21.852069854736328
2022-02-07,21.803508758544922
2022-02-08,22.19198989868164
2022-02-09,22.784420013427734
2022-02-10,22.522199630737305
2022-02-11,21.99774742126465
2022-02-14,21.638404846191406
2022-02-15,22.4736385345459
2022-02-16,22.99808692932129
2022-02-17,22.104583740234375
2022-02-18,21.512147903442383
2022-02-22,21.249919891357422
2022-02-23,20.75461196899414
2022-02-24,20.9488468170166
2022-02-25,21.638404846191406
2022-02-28,21.677249908447266
2022-03-01,20.929428100585938
2022-03-02,21.881206512451172
2022-03-03,21.14309310913086
2022-03-04,20.608924865722656
2022-03-07,19.695999145507812
2022-03-08,19.744558334350586
2022-03-09,20.521516799926758
2022-03-10,20.375839233398438
2022-03-11,20.356414794921875
2022-03-14,20.502098083496094
2022-03-15,20.589921951293945
2022-03-16,21.107107162475586
2022-03-17,21.878009796142578
2022-03-18,21.60477638244629
2022-03-21,21.468164443969727
2022-03-22,21.702363967895508
2022-03-23,21.39009666442871
2022-03-24,22.004865646362305
2022-03-25,22.034141540527344
2022-03-28,21.965835571289062
2022-03-29,22.40495491027832
2022-03-30,22.21954917907715
2022-03-31,21.614538192749023
2022-04-01,21.399858474731445
2022-04-04,21.575504302978516
2022-04-05,21.468164443969727
2022-04-06,21.14613914489746
2022-04-07,20.785085678100586
2022-04-08,20.82411766052246
2022-04-11,20.589921951293945
2022-04-12,20.453304290771484
2022-04-13,21.107107162475586
2022-04-14,20.65822982788086
2022-04-18,20.667987823486328
2022-04-19,21.204689025878906
2022-04-20,21.341306686401367
2022-04-21,20.833873748779297
2022-04-22,20.355722427368164
2022-04-25,20.3752384185791
2022-04-26,19.565303802490234
2022-04-27,19.770227432250977
2022-04-28,19.926359176635742
2022-04-29,19.37989616394043
2022-05-02,19.73119354248047
2022-05-03,19.721435546875
2022-05-04,20.345966339111328
2022-05-05,19.25303840637207
2022-05-06,16.696378707885742
2022-05-09,17.076950073242188
2022-05-10,17.14525604248047
2022-05-11,16.491453170776367
2022-05-12,16.959848403930664
2022-05-13,17.408727645874023
2022-05-16,17.203805923461914
2022-05-17,17.81857681274414
2022-05-18,17.057430267333984
2022-05-19,17.076950073242188
2022-05-20,17.184288024902344
2022-05-23,16.998882293701172
2022-05-24,16.149913787841797
2022-05-25,16.442663192749023
2022-05-26,16.813474655151367
2022-05-27,17.252595901489258
2022-05-31,16.9793643951416
2022-06-01,16.793956756591797
2022-06-02,17.281869888305664
2022-06-03,16.78420066833496
2022-06-06,16.959848403930664
2022-06-07,17.14525604248047
2022-06-08,16.793956756591797
2022-06-09,16.45241928100586
2022-06-10,16.169429779052734
2022-06-13,15.291187286376953
2022-06-14,15.174088478088379
2022-06-15,15.164329528808594
2022-06-16,15.047231674194336
2022-06-17,15.125296592712402
2022-06-21,14.852066040039062
2022-06-22,14.734966278076172
2022-06-23,14.871581077575684
2022-06-24,15.398528099060059
2022-06-27,15.359496116638184
2022-06-28,15.115538597106934
2022-06-29,14.949647903442383
2022-06-30,15.203363418579102
2022-07-01,15.369254112243652
2022-07-05,15.252155303955078
2022-07-06,15.203363418579102
2022-07-07,15.457077980041504
2022-07-08,15.369254112243652
2022-07-11,15.027713775634766
2022-07-12,15.2716703414917
2022-07-13,15.115538597106934
2022-07-14,14.871581077575684
2022-07-15,15.349737167358398
2022-07-18,15.330221176147461
2022-07-19,15.915717124938965
2022-07-20,16.218223571777344
2022-07-21,16.42314338684082
2022-07-22,16.471935272216797
2022-07-25,16.491453170776367
2022-07-26,16.296287536621094
2022-07-27,16.63782501220703
2022-07-28,16.68661880493164
2022-07-29,16.725648880004883
2022-08-01,16.715890884399414
2022-08-02,16.589035034179688
2022-08-03,17.086706161499023
2022-08-04,16.959848403930664
2022-08-05,16.59879493713379
2022-08-08,16.950092315673828
2022-08-09,17.828332901000977
2022-08-10,18.003984451293945
2022-08-11,18.218664169311523
2022-08-12,18.37479591369629
2022-08-15,18.043014526367188
2022-08-16,18.140600204467773
2022-08-17,17.886884689331055
2022-08-18,17.838090896606445
2022-08-19,17.46727752685547
2022-08-22,17.02815818786621
2022-08-23,16.89154052734375
2022-08-24,17.057430267333984
2022-08-25,17.301387786865234
2022-08-26,16.93057632446289
2022-08-29,16.872024536132812
2022-08-30,16.68661880493164
2022-08-31,16.510969161987305
2022-09-01,16.510969161987305
2022-09-02,16.55000114440918
2022-09-06,16.052331924438477
2022-09-07,16.413387298583984
2022-09-08,16.393869400024414
2022-09-09,17.04767417907715
2022-09-12,17.184288024902344
2022-09-13,16.516939163208008
2022-09-14,16.5463809967041
2022-09-15,16.8211727142334
2022-09-16,16.22252082824707
2022-09-19,16.232332229614258
2022-09-20,16.153820037841797
2022-09-21,15.712190628051758
2022-09-22,15.39814281463623
2022-09-23,15.044840812683105
2022-09-26,14.760233879089355
2022-09-27,14.671908378601074
2022-09-28,15.09390926361084
2022-09-29,14.770050048828125
2022-09-30,14.828932762145996
2022-10-03,15.339259147644043
2022-10-04,16.075307846069336
2022-10-05,15.83977222442627
2022-10-06,15.584609031677246
2022-10-07,15.260747909545898
2022-10-10,15.221491813659668
2022-10-11,15.1724214553833
2022-10-12,15.231306076049805
2022-10-13,15.643492698669434
2022-10-14,15.309818267822266
2022-10-17,15.82995891571045
2022-10-18,15.947728157043457
2022-10-19,16.281404495239258
2022-10-20,16.37954330444336
2022-10-21,16.880056381225586
2022-10-24,16.605262756347656
2022-10-25,16.85061264038086
2022-10-26,16.683774948120117
2022-10-27,16.428613662719727
2022-10-28,16.595449447631836
2022-10-31,16.556194305419922
2022-11-01,16.673961639404297
2022-11-02,16.16363525390625
2022-11-03,16.153820037841797
2022-11-04,16.369728088378906
2022-11-07,16.408981323242188
2022-11-08,16.772104263305664
2022-11-09,15.859399795532227
2022-11-10,16.978195190429688
2022-11-11,17.724058151245117
2022-11-14,17.841827392578125
2022-11-15,17.812381744384766
2022-11-16,17.576847076416016
2022-11-17,17.606290817260742
2022-11-18,17.49833869934082
2022-11-21,17.154848098754883
2022-11-22,17.49833869934082
2022-11-23,17.890897750854492
2022-11-25,17.9595947265625
2022-11-28,17.851640701293945
2022-11-29,18.21475601196289
2022-11-30,18.793781280517578
2022-12-01,18.80359649658203
2022-12-02,18.764341354370117
2022-12-05,18.371780395507812
2022-12-06,18.136245727539062
2022-12-07,17.861454010009766
2022-12-08,17.812381744384766
2022-12-09,17.714244842529297
2022-12-12,17.851640701293945
2022-12-13,18.352153778076172
2022-12-14,18.33252716064453
2022-12-15,17.449268341064453
2022-12-16,17.49833869934082
2022-12-19,17.10577964782715
2022-12-20,17.184288024902344
2022-12-21,17.400197982788086
2022-12-22,17.47870635986328
2022-12-23,17.969406127929688
2022-12-27,17.93996810913086
2022-12-28,17.616106033325195
2022-12-29,17.881080627441406
2022-12-30,17.861454010009766
2023-01-03,17.9595947265625
2023-01-04,18.62694549560547
2023-01-05,18.33252716064453
2023-01-06,18.64657211303711
2023-01-09,18.71527099609375
2023-01-10,19.029319763183594
2023-01-11,18.9508056640625
2023-01-12,18.990062713623047
2023-01-13,19.098012924194336
2023-01-17,18.911550521850586
2023-01-18,18.518993377685547
2023-01-19,18.36196517944336
2023-01-20,18.901737213134766
2023-01-23,19.18634033203125
2023-01-24,19.16671371459961
2023-01-25,20.256065368652344
2023-01-26,20.334579467773438
2023-01-27,20.1382999420166
2023-01-30,19.794809341430664
2023-01-31,19.883132934570312
2023-02-01,20.334579467773438
2023-02-02,21.070627212524414
2023-02-03,20.776206970214844
2023-02-06,20.383649826049805
2023-02-07,20.521047592163086
2023-02-08,20.491601943969727
2023-02-09,20.20699691772461
2023-02-10,18.312896728515625
2023-02-13,18.518993377685547
2023-02-14,18.46992301940918
2023-02-15,18.78396987915039
2023-02-16,18.352153778076172
2023-02-17,18.64657211303711
2023-02-21,17.920337677001953
2023-02-22,17.35112762451172
2023-02-23,17.174474716186523
2023-02-24,17.115591049194336
2023-02-27,16.948753356933594
2023-02-28,16.83098602294922
2023-03-01,16.605262756347656
2023-03-02,16.938940048217773
2023-03-03,16.938940048217773
2023-03-06,16.713220596313477
2023-03-07,16.5463809967041
2023-03-08,16.458053588867188
2023-03-09,15.986984252929688
2023-03-10,15.712190628051758
2023-03-13,15.309818267822266
2023-03-14,15.714786529541016
2023-03-15,15.724664688110352
2023-03-16,16.040739059448242
2023-03-17,15.714786529541016
2023-03-20,15.872822761535645
2023-03-21,16.011104583740234
2023-03-22,15.635767936706543
2023-03-23,15.981475830078125
2023-03-24,16.020980834960938
2023-03-27,16.287670135498047
2023-03-28,16.396320343017578
2023-03-29,16.722272872924805
2023-03-30,16.76177978515625
2023-03-31,17.0580997467041
2023-04-03,17.20625877380371
2023-04-04,17.107486724853516
2023-04-05,17.107486724853516
2023-04-06,17.0580997467041
2023-04-10,17.186504364013672
2023-04-11,17.384052276611328
2023-04-12,17.087730407714844
2023-04-13,17.403804779052734
2023-04-14,17.186504364013672
2023-04-17,17.107486724853516
2023-04-18,17.0580997467041
2023-04-19,17.186504364013672
2023-04-20,17.0580997467041
2023-04-21,17.067977905273438
2023-04-24,17.038345336914062
2023-04-25,16.692638397216797
2023-04-26,16.445707321166992
2023-04-27,16.939573287963867
2023-04-28,17.39392852783203
2023-05-01,17.15687370300293
2023-05-02,16.77165985107422
2023-05-03,16.821046829223633
2023-05-04,16.514846801757812
2023-05-05,16.909940719604492
2023-05-08,16.92969512939453
2023-05-09,16.722272872924805
2023-05-10,16.455583572387695
2023-05-11,16.534603118896484
2023-05-12,17.937177658081055
2023-05-15,18.539695739746094
2023-05-16,18.14460563659668
2023-05-17,18.49030876159668
2023-05-18,18.539695739746094
2023-05-19,18.352027893066406
2023-05-22,18.302640914916992
2023-05-23,18.14460563659668
2023-05-24,17.996442794799805
2023-05-25,18.00632095336914
2023-05-26,18.312519073486328
2023-05-30,18.54957389831543
2023-05-31,18.085338592529297
2023-06-01,18.460678100585938
2023-06-02,18.569326400756836
2023-06-05,18.401412963867188
2023-06-06,18.717487335205078
2023-06-07,19.191598892211914
2023-06-08,18.964420318603516
2023-06-09,18.974294662475586
2023-06-12,18.76687240600586
2023-06-13,19.17184066772461
2023-06-14,19.023683547973633
2023-06-15,19.270614624023438
2023-06-16,19.329879760742188
2023-06-20,18.855770111083984
2023-06-21,19.03356170654297
2023-06-22,18.608835220336914
2023-06-23,18.529817581176758
2023-06-26,18.707609176635742
2023-06-27,18.994050979614258
2023-06-28,19.29037094116211
2023-06-29,19.29037094116211
2023-06-30,19.260738372802734
2023-07-03,19.310123443603516
2023-07-05,19.260738372802734
2023-07-06,19.25086212158203
2023-07-07,19.46816062927246
2023-07-10,19.329879760742188
2023-07-11,19.67558479309082
2023-07-12,19.912639617919922
2023-07-13,20.08055305480957
2023-07-14,19.962024688720703
2023-07-17,20.149694442749023
2023-07-18,20.337364196777344
2023-07-19,19.902761459350586
2023-07-20,19.636075973510742
2023-07-21,19.408897399902344
2023-07-24,19.10270118713379
2023-07-25,19.053316116333008
2023-07-26,18.964420318603516
2023-07-27,19.03356170654297
2023-07-28,19.142210006713867
2023-07-31,19.576812744140625
2023-08-01,19.566932678222656
2023-08-02,19.41877555847168
2023-08-03,19.46816062927246
2023-08-04,19.636075973510742
2023-08-07,19.962024688720703
2023-08-08,20.129940032958984
2023-08-09,20.09043312072754
2023-08-10,20.06079864501953
2023-08-11,20.979387283325195
2023-08-14,21.354726791381836
2023-08-15,20.653438568115234
2023-08-16,20.850984573364258
2023-08-17,20.525033950805664
2023-08-18,20.505277633666992
2023-08-21,20.337364196777344
2023-08-22,20.406503677368164
2023-08-23,20.613929748535156
2023-08-24,20.386749267578125
2023-08-25,20.485523223876953
2023-08-28,20.633682250976562
2023-08-29,20.95963478088379
2023-08-30,21.06828498840332
2023-08-31,21.226320266723633
2023-09-01,21.018898010253906
2023-09-05,20.930004119873047
2023-09-06,20.949756622314453
2023-09-07,20.742332458496094
2023-09-08,20.801597595214844
2023-09-11,20.781843185424805
2023-09-12,20.662750244140625
2023-09-13,20.13675308227539
2023-09-14,20.355091094970703
2023-09-15,20.126829147338867
2023-09-18,19.769548416137695
2023-09-19,19.799320220947266
2023-09-20,19.52143669128418
2023-09-21,19.769548416137695
2023-09-22,19.531360626220703
2023-09-25,19.64052963256836
2023-09-26,19.442039489746094
2023-09-27,19.501585006713867
2023-09-28,19.82909393310547
2023-09-29,19.908489227294922
2023-10-02,19.848941802978516
2023-10-03,19.283248901367188
2023-10-04,19.670303344726562
2023-10-05,19.55120849609375
2023-10-06,20.007734298706055
2023-10-09,20.077205657958984
2023-10-10,20.484107971191406
2023-10-11,20.742143630981445
2023-10-12,20.6528263092041
2023-10-13,20.752071380615234
2023-10-16,21.724666595458984
2023-10-17,22.06209945678711
2023-10-18,21.724666595458984
2023-10-19,21.456708908081055
2023-10-20,21.0498046875
2023-10-23,20.94063377380371
2023-10-24,21.297916412353516
2023-10-25,20.394786834716797
2023-10-26,20.345165252685547
2023-10-27,20.06728172302246
2023-10-30,20.464262008666992
2023-10-31,20.523807525634766
2023-11-01,20.6230525970459
2023-11-02,21.089500427246094
2023-11-03,21.764366149902344
2023-11-06,21.49640655517578
2023-11-07,21.268142700195312
2023-11-08,21.248294830322266
2023-11-09,21.129199981689453
2023-11-10,20.761995315551758
2023-11-13,20.295543670654297
2023-11-14,20.801692962646484
2023-11-15,20.7222957611084
2023-11-16,20.91086196899414
2023-11-17,20.871164321899414
2023-11-20,21.11927604675293
2023-11-21,21.28799057006836
2023-11-22,21.78421401977539
2023-11-24,21.84376335144043
2023-11-27,22.220890045166016
2023-11-28,22.161344528198242
2023-11-29,22.171268463134766
2023-11-30,21.87353515625
2023-12-01,21.982704162597656
2023-12-04,21.89338493347168
2023-12-05,21.605575561523438
2023-12-06,21.625423431396484
2023-12-07,21.78421401977539
2023-12-08,21.774290084838867
2023-12-11,21.903308868408203
2023-12-12,21.83383560180664
2023-12-13,22.50870132446289
2023-12-14,23.1240177154541
2023-12-15,23.223262786865234
2023-12-18,23.173641204833984
2023-12-19,23.560693740844727
2023-12-20,23.243112564086914
2023-12-21,23.520998001098633
2023-12-22,23.620241165161133
2023-12-26,23.9477481842041
2023-12-27,24.235559463500977
2023-12-28,24.443971633911133
2023-12-29,24.364578247070312
2024-01-02,24.235559463500977
2024-01-03,24.116466522216797
2024-01-04,24.056917190551758
2024-01-05,24.2454833984375
2024-01-08,24.453895568847656
2024-01-09,24.066844940185547
2024-01-10,24.007295608520508
2024-01-11,24.03706932067871
2024-01-12,24.056917190551758
2024-01-16,23.570619583129883
2024-01-17,23.302658081054688
2024-01-18,23.40190315246582
2024-01-19,23.8485050201416
2024-01-22,24.066844940185547
2024-01-23,24.12639045715332
2024-01-24,24.443971633911133
2024-01-25,24.513446807861328
2024-01-26,24.55314064025879
2024-01-29,24.90049934387207
2024-01-30,24.612689971923828
2024-01-31,24.453895568847656
2024-02-01,24.582916259765625
2024-02-02,24.513446807861328
2024-02-05,23.967599868774414
2024-02-06,24.493595123291016
2024-02-07,24.086692810058594
2024-02-08,25.644834518432617
2024-02-09,25.843324661254883
2024-02-12,25.873096466064453
2024-02-13,25.565439224243164
2024-02-14,25.81355094909668
2024-02-15,26.299850463867188
2024-02-16,26.041812896728516
2024-02-20,26.051738739013672
2024-02-21,25.883020401000977
2024-02-22,26.30977439880371
2024-02-23,26.230377197265625
2024-02-26,26.160907745361328
2024-02-27,26.230377197265625
2024-02-28,26.131132125854492
2024-02-29,26.676977157592773
2024-03-01,26.131132125854492
2024-03-04,25.734153747558594
2024-03-05,25.67460823059082
2024-03-06,25.833398818969727
2024-03-07,25.942567825317383
2024-03-08,26.14105796813965
2024-03-11,26.279998779296875
2024-03-12,26.23019027709961
2024-03-13,26.25011444091797
2024-03-14,25.991100311279297
2024-03-15,25.413297653198242
2024-03-18,25.353527069091797
2024-03-19,25.642425537109375
2024-03-20,25.81178092956543
2024-03-21,26.11064338684082
2024-03-22,25.80181884765625
2024-03-25,25.93132781982422
2024-03-26,25.971176147460938
2024-03-27,26.19034194946289
2024-03-28,26.080759048461914
2024-04-01,25.712160110473633
2024-04-02,25.413297653198242
2024-04-03,25.652387619018555
2024-04-04,25.45314598083496
2024-04-05,25.562728881835938
2024-04-08,25.642425537109375
2024-04-09,25.413297653198242
2024-04-10,24.735876083374023
2024-04-11,24.82553482055664
2024-04-12,24.267658233642578
2024-04-15,24.18796157836914
2024-04-16,24.008644104003906
2024-04-17,24.058452606201172
2024-04-18,23.93890953063965
2024-04-19,23.92894744873047
2024-04-22,24.337392807006836
2024-04-23,24.51671028137207
2024-04-24,24.466899871826172
2024-04-25,24.11822509765625
2024-04-26,24.12818717956543
2024-04-29,24.088340759277344
2024-04-30,23.709779739379883
2024-05-01,23.7496280670166
2024-05-02,23.90902328491211
2024-05-03,24.377239227294922
2024-05-06,24.466899871826172
2024-05-07,24.327430725097656
2024-05-08,24.048490524291992
2024-05-09,24.686065673828125
2024-05-10,24.935117721557617
2024-05-13,25.363487243652344
2024-05-14,25.47307014465332
2024-05-15,25.891477584838867
2024-05-16,26.200302124023438
2024-05-17,26.19034194946289
2024-05-20,26.319849014282227
2024-05-21,26.19034194946289
2024-05-22,25.85163116455078
2024-05-23,25.78189468383789
2024-05-24,26.638635635375977
2024-05-28,26.529052734375
2024-05-29,26.529052734375
2024-05-30,26.81795310974121
2024-05-31,27.086931228637695
2024-06-03,27.186552047729492
2024-06-04,27.12677764892578
2024-06-05,27.78427505493164
2024-06-06,27.604957580566406
2024-06-07,27.086931228637695
2024-06-10,27.106853485107422
2024-06-11,27.24632453918457
2024-06-12,27.44556427001953
2024-06-13,27.086931228637695
2024-06-14,26.977346420288086
2024-06-17,26.758180618286133
2024-06-18,26.907611846923828
2024-06-20,26.79802894592285
2024-06-21,26.748218536376953
2024-06-24,27.405717849731445
2024-06-25,27.764352798461914
2024-06-26,27.764352798461914
2024-06-27,27.58503532409668
2024-06-28,27.46548843383789
2024-07-01,27.186552047729492
2024-07-02,27.52526092529297
2024-07-03,27.555147171020508
2024-07-05,27.375829696655273
2024-07-08,27.14670181274414
2024-07-09,27.614919662475586
2024-07-10,27.684656143188477
2024-07-11,27.734466552734375
2024-07-12,27.634843826293945
2024-07-15,27.59499740600586
2024-07-16,28.332191467285156
2024-07-17,27.88389778137207
2024-07-18,27.674694061279297
2024-07-19,27.26624870300293
2024-07-22,27.624881744384766
2024-07-23,27.993480682373047
2024-07-24,27.20647430419922
2024-07-25,27.047080993652344
2024-07-26,27.385791778564453
2024-07-29,27.58503532409668
2024-07-30,27.316057205200195
2024-07-31,27.47545051574707
2024-08-01,27.067005157470703
2024-08-02,26.200302124023438
2024-08-05,25.313676834106445
2024-08-06,25.961212158203125
2024-08-07,25.9412899017334
2024-08-08,26.678483963012695
2024-08-09,27.634843826293945
2024-08-12,27.007234573364258
2024-08-13,27.435604095458984
2024-08-14,27.2164363861084
2024-08-15,27.47545051574707
2024-08-16,27.296133041381836
2024-08-19,27.714540481567383
2024-08-20,27.286170959472656
2024-08-21,27.664731979370117
2024-08-22,27.734466552734375
2024-08-23,28.033329010009766
2024-08-26,27.91378402709961
2024-08-27,27.873933792114258
2024-08-28,27.973556518554688
2024-08-29,27.744428634643555
2024-08-30,28.22260856628418
2024-09-03,26.86776351928711
2024-09-04,27.037118911743164
2024-09-05,26.82791519165039
2024-09-06,26.469280242919922
2024-09-09,26.49916648864746
2024-09-10,26.279998779296875
2024-09-11,25.950000762939453
2024-09-12,25.959999084472656
2024-09-13,26.139999389648438
2024-09-16,26.09000015258789
2024-09-17,26.34000015258789
2024-09-18,26.450000762939453
2024-09-19,26.540000915527344
2024-09-20,26.34000015258789
2024-09-23,26.489999771118164
2024-09-24,26.709999084472656
2024-09-25,26.25
2024-09-26,26.3799991607666
2024-09-27,26.5
2024-09-30,26.6299991607666
2024-10-01,26.40999984741211
2024-10-02,26.190000534057617
2024-10-03,26.020000457763672
2024-10-04,26.139999389648438
2024-10-07,25.989999771118164
2024-10-08,25.90999984741211
2024-10-09,26.280000686645508
2024-10-10,25.68000030517578
2024-10-11,25.93000030517578
2024-10-14,26.040000915527344
2024-10-15,26.469999313354492
2024-10-16,26.3700008392334
2024-10-17,26.440000534057617
2024-10-18,26.329999923706055
2024-10-21,26.329999923706055
2024-10-22,26.110000610351562
2024-10-23,25.8799991607666
2024-10-24,25.950000762939453
2024-10-25,25.989999771118164
2024-10-28,26.510000228881836
2024-10-29,27.329999923706055
2024-10-30,27.280000686645508
2024-10-31,27.25
2024-11-01,27.31999969482422
2024-11-04,27.420000076293945
2024-11-05,27.850000381469727
2024-11-06,28.950000762939453
2024-11-07,29.15999984741211
2024-11-08,29.520000457763672
2024-11-11,29.229999542236328
2024-11-12,29.329999923706055
2024-11-13,28.850000381469727
2024-11-14,29.110000610351562
2024-11-15,28.6200008392334
2024-11-18,28.610000610351562
2024-11-19,28.799999237060547
2024-11-20,29.149999618530273
2024-11-21,29.540000915527344
2024-11-22,29.489999771118164
2024-11-25,29.459999084472656
2024-11-26,29.280000686645508
2024-11-27,29.049999237060547
2024-11-29,29.350000381469727
2024-12-02,29.450000762939453
2024-12-03,29.860000610351562
2024-12-04,29.649999618530273
2024-12-05,29.520000457763672
2024-12-06,29.350000381469727
2024-12-09,29.3799991607666
2024-12-10,29.059999465942383
2024-12-11,29.06999969482422
2024-12-12,28.979999542236328
2024-12-13,28.610000610351562
2024-12-16,28.649999618530273
2024-12-17,28.25
