,PAYX
2018-07-02,56.2518196105957
2018-07-03,56.0368766784668
2018-07-05,57.11162567138672
2018-07-06,57.69862747192383
2018-07-09,57.85572052001953
2018-07-10,57.61595916748047
2018-07-11,57.491947174072266
2018-07-12,58.17814636230469
2018-07-13,58.31868362426758
2018-07-16,57.85572052001953
2018-07-17,58.25255584716797
2018-07-18,57.78957748413086
2018-07-19,58.277339935302734
2018-07-20,58.32696533203125
2018-07-23,58.583248138427734
2018-07-24,58.88087463378906
2018-07-25,59.525733947753906
2018-07-26,59.26945495605469
2018-07-27,58.6411247253418
2018-07-30,57.19432067871094
2018-07-31,57.52769088745117
2018-08-01,57.23598861694336
2018-08-02,57.7694206237793
2018-08-03,58.12782287597656
2018-08-06,58.67793273925781
2018-08-07,59.336402893066406
2018-08-08,59.26139450073242
2018-08-09,59.38640213012695
2018-08-10,59.19468307495117
2018-08-13,59.311370849609375
2018-08-14,59.11968994140625
2018-08-15,59.29473114013672
2018-08-16,59.91984176635742
2018-08-17,60.27824020385742
2018-08-20,60.29490280151367
2018-08-21,60.436588287353516
2018-08-22,60.5032844543457
2018-08-23,60.628292083740234
2018-08-24,60.836673736572266
2018-08-27,60.53662872314453
2018-08-28,60.33656692504883
2018-08-29,60.76166534423828
2018-08-30,60.73665237426758
2018-08-31,61.05339050292969
2018-09-04,60.91169738769531
2018-09-05,61.528480529785156
2018-09-06,62.18694305419922
2018-09-07,61.711849212646484
2018-09-10,61.853546142578125
2018-09-11,62.13691711425781
2018-09-12,61.77852249145508
2018-09-13,62.21194839477539
2018-09-14,61.99522018432617
2018-09-17,61.8702278137207
2018-09-18,62.2036018371582
2018-09-19,61.67017364501953
2018-09-20,62.31196594238281
2018-09-21,62.720375061035156
2018-09-24,62.12858581542969
2018-09-25,61.44512176513672
2018-09-26,61.33677673339844
2018-09-27,61.2200927734375
2018-09-28,61.38676834106445
2018-10-01,61.44512176513672
2018-10-02,62.32864761352539
2018-10-03,61.0117073059082
2018-10-04,60.33656692504883
2018-10-05,60.79499053955078
2018-10-08,60.311580657958984
2018-10-09,60.428279876708984
2018-10-10,57.936126708984375
2018-10-11,56.28580856323242
2018-10-12,56.89425277709961
2018-10-15,56.69422149658203
2018-10-16,57.419349670410156
2018-10-17,57.419349670410156
2018-10-18,56.70256042480469
2018-10-19,56.627540588378906
2018-10-22,56.31915283203125
2018-10-23,55.13559341430664
2018-10-24,53.47693634033203
2018-10-25,54.110389709472656
2018-10-26,53.3519172668457
2018-10-29,53.276893615722656
2018-10-30,53.86867141723633
2018-10-31,55.06258010864258
2018-11-01,54.64218521118164
2018-11-02,55.06258010864258
2018-11-05,55.726783752441406
2018-11-06,56.483497619628906
2018-11-07,57.57651901245117
2018-11-08,58.01372528076172
2018-11-09,58.03050994873047
2018-11-12,57.13930892944336
2018-11-13,56.96274185180664
2018-11-14,56.096736907958984
2018-11-15,57.12248992919922
2018-11-16,57.887596130371094
2018-11-19,57.517669677734375
2018-11-20,56.584388732910156
2018-11-21,56.60962677001953
2018-11-23,56.55075454711914
2018-11-26,57.517669677734375
2018-11-27,58.14823913574219
2018-11-28,59.56915283203125
2018-11-29,58.7872200012207
2018-11-30,59.49349594116211
2018-12-03,59.70367431640625
2018-12-04,58.26595687866211
2018-12-06,58.156654357910156
2018-12-07,56.903900146484375
2018-12-10,57.27383041381836
2018-12-11,57.29064178466797
2018-12-12,57.27383041381836
2018-12-13,56.65165328979492
2018-12-14,55.40730667114258
2018-12-17,54.60855484008789
2018-12-18,54.07886505126953
2018-12-19,54.44881820678711
2018-12-20,54.61696243286133
2018-12-21,53.675296783447266
2018-12-24,51.82558059692383
2018-12-26,54.07886505126953
2018-12-27,54.81874465942383
2018-12-28,54.37314224243164
2018-12-31,54.776710510253906
2019-01-02,54.70946502685547
2019-01-03,53.78459930419922
2019-01-04,55.659542083740234
2019-01-07,55.36525344848633
2019-01-08,55.78564453125
2019-01-09,55.75202178955078
2019-01-10,56.6768798828125
2019-01-11,56.57600021362305
2019-01-14,56.525535583496094
2019-01-15,57.29064178466797
2019-01-16,57.57651901245117
2019-01-17,57.803524017333984
2019-01-18,58.770423889160156
2019-01-22,58.35002899169922
2019-01-23,58.719970703125
2019-01-24,58.535011291503906
2019-01-25,59.182403564453125
2019-01-28,58.85449981689453
2019-01-29,58.627479553222656
2019-01-30,59.812992095947266
2019-01-31,59.999420166015625
2019-02-01,60.9146614074707
2019-02-04,61.41464614868164
2019-02-05,62.49091720581055
2019-02-06,62.45701217651367
2019-02-07,62.50785827636719
2019-02-08,62.93159866333008
2019-02-11,62.75363540649414
2019-02-12,63.414634704589844
2019-02-13,63.77056121826172
2019-02-14,63.7027587890625
2019-02-15,64.21971893310547
2019-02-19,63.66887664794922
2019-02-20,63.82987594604492
2019-02-21,63.855308532714844
2019-02-22,64.31291961669922
2019-02-25,64.27056121826172
2019-02-26,64.47396087646484
2019-02-27,64.84683227539062
2019-02-28,65.27056121826172
2019-03-01,65.61801147460938
2019-03-04,64.82987976074219
2019-03-05,65.26207733154297
2019-03-06,65.10106658935547
2019-03-07,64.57563781738281
2019-03-08,64.69428253173828
2019-03-11,65.69427490234375
2019-03-12,65.8807373046875
2019-03-13,66.32987213134766
2019-03-14,66.94002532958984
2019-03-15,67.1434326171875
2019-03-18,67.21968841552734
2019-03-19,67.04173278808594
2019-03-20,66.46546936035156
2019-03-21,67.3891830444336
2019-03-22,66.47393035888672
2019-03-25,66.72818756103516
2019-03-26,67.88069152832031
2019-03-27,67.16883087158203
2019-03-28,66.9908676147461
2019-03-29,67.96543884277344
2019-04-01,68.5840835571289
2019-04-02,68.66036224365234
2019-04-03,68.7112045288086
2019-04-04,68.13492584228516
2019-04-05,68.42304992675781
2019-04-08,68.49085235595703
2019-04-09,68.43153381347656
2019-04-10,68.76205444335938
2019-04-11,68.94002532958984
2019-04-12,69.62642669677734
2019-04-15,69.80441284179688
2019-04-16,69.1434097290039
2019-04-17,69.11796569824219
2019-04-18,69.1434097290039
2019-04-22,69.16033935546875
2019-04-23,70.82980346679688
2019-04-24,70.74507904052734
2019-04-25,70.53321838378906
2019-04-26,71.00778198242188
2019-04-29,70.855224609375
2019-04-30,71.4484634399414
2019-05-01,69.46542358398438
2019-05-02,70.15186309814453
2019-05-03,71.70269012451172
2019-05-06,71.75352478027344
2019-05-07,70.74507904052734
2019-05-08,71.34677124023438
2019-05-09,71.4484634399414
2019-05-10,72.10100555419922
2019-05-13,70.81287384033203
2019-05-14,71.88011169433594
2019-05-15,72.6143569946289
2019-05-16,73.97187805175781
2019-05-17,73.65596771240234
2019-05-20,73.56206512451172
2019-05-21,74.3731460571289
2019-05-22,74.40729522705078
2019-05-23,73.47666931152344
2019-05-24,73.57060241699219
2019-05-28,73.57060241699219
2019-05-29,73.1522445678711
2019-05-30,73.63035583496094
2019-05-31,73.24615478515625
2019-06-03,72.08502960205078
2019-06-04,72.8790283203125
2019-06-05,73.79259490966797
2019-06-06,74.35607147216797
2019-06-07,74.79151153564453
2019-06-10,74.96226501464844
2019-06-11,74.32194519042969
2019-06-12,74.50975799560547
2019-06-13,74.219482421875
2019-06-14,74.00602722167969
2019-06-17,73.66451263427734
2019-06-18,74.15971374511719
2019-06-19,74.39877319335938
2019-06-20,74.75736999511719
2019-06-21,73.8694076538086
2019-06-24,73.57910919189453
2019-06-25,72.40089416503906
2019-06-26,69.8139419555664
2019-06-27,70.09569549560547
2019-06-28,70.2579116821289
2019-07-01,71.29953002929688
2019-07-02,71.40198516845703
2019-07-03,72.23014831542969
2019-07-05,72.83633422851562
2019-07-08,72.443603515625
2019-07-09,72.75096130371094
2019-07-10,72.96441650390625
2019-07-11,72.85342407226562
2019-07-12,73.1863784790039
2019-07-15,73.19493103027344
2019-07-16,73.1351547241211
2019-07-17,72.7680435180664
2019-07-18,73.0754165649414
2019-07-19,72.19599151611328
2019-07-22,71.79473114013672
2019-07-23,72.24723052978516
2019-07-24,72.6143569946289
2019-07-25,72.93025970458984
2019-07-26,73.920654296875
2019-07-29,73.62181091308594
2019-07-30,73.54496765136719
2019-07-31,71.42085266113281
2019-08-01,72.13462829589844
2019-08-02,72.1776123046875
2019-08-05,69.55470275878906
2019-08-06,70.75006103515625
2019-08-07,70.73287963867188
2019-08-08,72.59040832519531
2019-08-09,71.85082244873047
2019-08-12,71.20584869384766
2019-08-13,72.0056381225586
2019-08-14,69.7094955444336
2019-08-15,68.87532806396484
2019-08-16,70.06208038330078
2019-08-19,70.76726531982422
2019-08-20,70.4748764038086
2019-08-21,70.96504974365234
2019-08-22,70.73287963867188
2019-08-23,68.55714416503906
2019-08-26,69.18490600585938
2019-08-27,69.3655014038086
2019-08-28,69.68370056152344
2019-08-29,70.39747619628906
2019-08-30,70.25988006591797
2019-09-03,69.65791320800781
2019-09-04,70.853271484375
2019-09-05,72.06584167480469
2019-09-06,72.29802703857422
2019-09-09,70.35446166992188
2019-09-10,69.43429565429688
2019-09-11,69.87287902832031
2019-09-12,70.25126647949219
2019-09-13,70.19107818603516
2019-09-16,69.7094955444336
2019-09-17,70.99085235595703
2019-09-18,71.18004608154297
2019-09-19,70.94786071777344
2019-09-20,70.9822769165039
2019-09-23,70.68984985351562
2019-09-24,70.23408508300781
2019-09-25,70.74146270751953
2019-09-26,71.0080795288086
2019-09-27,70.10508728027344
2019-09-30,71.18004608154297
2019-10-01,70.42328643798828
2019-10-02,71.67884063720703
2019-10-03,70.99945068359375
2019-10-04,72.53881072998047
2019-10-07,71.31766510009766
2019-10-08,70.586669921875
2019-10-09,71.46383666992188
2019-10-10,72.18624114990234
2019-10-11,72.77957153320312
2019-10-14,72.83980560302734
2019-10-15,72.97740936279297
2019-10-16,72.8827896118164
2019-10-17,72.8656005859375
2019-10-18,72.45281219482422
2019-10-21,72.82259368896484
2019-10-22,71.61004638671875
2019-10-23,72.29802703857422
2019-10-24,72.83980560302734
2019-10-25,72.6936264038086
2019-10-28,72.5990219116211
2019-10-29,72.7108154296875
2019-10-30,72.79680633544922
2019-10-31,72.45893859863281
2019-11-01,72.67552185058594
2019-11-04,72.30299377441406
2019-11-05,71.5492935180664
2019-11-06,71.60994720458984
2019-11-07,71.80054473876953
2019-11-08,72.12107849121094
2019-11-11,71.75720977783203
2019-11-12,71.93915557861328
2019-11-13,72.3636474609375
2019-11-14,73.17798614501953
2019-11-15,73.37725830078125
2019-11-18,73.68911743164062
2019-11-19,74.321533203125
2019-11-20,74.28687286376953
2019-11-21,73.60247039794922
2019-11-22,73.32525634765625
2019-11-25,73.515869140625
2019-11-26,74.607421875
2019-11-27,74.92794036865234
2019-11-29,74.607421875
2019-12-02,73.37725830078125
2019-12-03,73.18665313720703
2019-12-04,73.25594329833984
2019-12-05,73.1346664428711
2019-12-06,73.749755859375
2019-12-09,73.36857604980469
2019-12-10,73.21265411376953
2019-12-11,73.00472259521484
2019-12-12,73.41189575195312
2019-12-13,73.70645141601562
2019-12-16,73.55916595458984
2019-12-17,73.81905364990234
2019-12-18,73.43787384033203
2019-12-19,73.63712310791016
2019-12-20,74.0962905883789
2019-12-23,73.55916595458984
2019-12-24,73.33393859863281
2019-12-26,73.38590240478516
2019-12-27,73.74110412597656
2019-12-30,73.54183959960938
2019-12-31,73.68911743164062
2020-01-02,73.73243713378906
2020-01-03,73.481201171875
2020-01-06,73.4725341796875
2020-01-07,73.06535339355469
2020-01-08,73.78439331054688
2020-01-09,74.28687286376953
2020-01-10,73.87102508544922
2020-01-13,74.72870635986328
2020-01-14,75.04057312011719
2020-01-15,75.69031524658203
2020-01-16,76.21009826660156
2020-01-17,76.44400024414062
2020-01-21,76.7991943359375
2020-01-22,77.6741714477539
2020-01-23,77.66551971435547
2020-01-24,77.02444458007812
2020-01-27,75.98485565185547
2020-01-28,76.80786895751953
2020-01-29,75.71630859375
2020-01-30,76.20143127441406
2020-01-31,74.83168029785156
2020-02-03,75.52090454101562
2020-02-04,77.02156829833984
2020-02-05,76.8034439086914
2020-02-06,77.16987609863281
2020-02-07,76.75981903076172
2020-02-10,77.20476531982422
2020-02-11,76.60277557373047
2020-02-12,76.7510986328125
2020-02-13,77.3007583618164
2020-02-14,77.83296966552734
2020-02-18,77.96381378173828
2020-02-19,78.61817169189453
2020-02-20,78.72289276123047
2020-02-21,77.69336700439453
2020-02-24,76.08800506591797
2020-02-25,72.9471206665039
2020-02-26,71.78673553466797
2020-02-27,68.83782958984375
2020-02-28,67.59889221191406
2020-03-02,71.61225128173828
2020-03-03,68.97740173339844
2020-03-04,71.8740005493164
2020-03-05,69.20423126220703
2020-03-06,67.61634063720703
2020-03-09,63.2191047668457
2020-03-10,66.9271011352539
2020-03-11,65.1559829711914
2020-03-12,57.98429489135742
2020-03-13,62.433868408203125
2020-03-16,50.271663665771484
2020-03-17,53.037384033203125
2020-03-18,55.2272834777832
2020-03-19,50.62937927246094
2020-03-20,45.34220886230469
2020-03-23,43.96371078491211
2020-03-24,51.964256286621094
2020-03-25,52.41793441772461
2020-03-26,57.28631591796875
2020-03-27,52.496463775634766
2020-03-30,56.20445251464844
2020-03-31,54.8957405090332
2020-04-01,52.88035202026367
2020-04-02,53.24678039550781
2020-04-03,51.95552062988281
