,HAS
2021-06-07,81.84038543701172
2021-06-08,83.23966217041016
2021-06-09,82.4018325805664
2021-06-10,83.1100845336914
2021-06-11,84.18978881835938
2021-06-14,82.48818969726562
2021-06-15,82.15995788574219
2021-06-16,81.19255828857422
2021-06-17,79.32685852050781
2021-06-18,78.6272201538086
2021-06-21,79.60326385498047
2021-06-22,80.21652221679688
2021-06-23,80.0783462524414
2021-06-24,80.48429107666016
2021-06-25,80.79524230957031
2021-06-28,80.85569763183594
2021-06-29,81.19255828857422
2021-06-30,81.64170837402344
2021-07-01,82.34999084472656
2021-07-02,83.48152923583984
2021-07-06,82.59185028076172
2021-07-07,83.72335815429688
2021-07-08,83.68881225585938
2021-07-09,84.63030242919922
2021-07-12,84.77714538574219
2021-07-13,84.27617645263672
2021-07-14,84.46617889404297
2021-07-15,81.8835678100586
2021-07-16,81.22711181640625
2021-07-19,79.29232788085938
2021-07-20,81.19255828857422
2021-07-21,81.38259887695312
2021-07-22,80.53610229492188
2021-07-23,79.8191909790039
2021-07-26,89.58822631835938
2021-07-27,87.55842590332031
2021-07-28,86.27143859863281
2021-07-29,86.79830932617188
2021-07-30,86.47655487060547
2021-08-02,86.65917205810547
2021-08-03,87.29399108886719
2021-08-04,86.5809097290039
2021-08-05,86.15478515625
2021-08-06,85.21558380126953
2021-08-09,85.39820098876953
2021-08-10,85.81561279296875
2021-08-11,85.84169006347656
2021-08-12,86.15478515625
2021-08-13,87.18965148925781
2021-08-16,86.94615173339844
2021-08-17,84.62421417236328
2021-08-18,83.44152069091797
2021-08-19,82.42404174804688
2021-08-20,83.3458480834961
2021-08-23,84.51116180419922
2021-08-24,84.9285888671875
2021-08-25,85.60690307617188
2021-08-26,85.16339874267578
2021-08-27,85.6156005859375
2021-08-30,85.5112533569336
2021-08-31,85.49384307861328
2021-09-01,85.96344757080078
2021-09-02,86.04171752929688
2021-09-03,86.406982421875
2021-09-07,87.14617156982422
2021-09-08,85.3199234008789
2021-09-09,85.25904846191406
2021-09-10,85.24166107177734
2021-09-13,84.84163665771484
2021-09-14,84.7720718383789
2021-09-15,85.74605560302734
2021-09-16,85.8677978515625
2021-09-17,84.81554412841797
2021-09-20,83.13714599609375
2021-09-21,80.75435638427734
2021-09-22,82.01530456542969
2021-09-23,82.31099700927734
2021-09-24,82.11966705322266
2021-09-27,81.80660247802734
2021-09-28,80.45866394042969
2021-09-29,80.21517181396484
2021-09-30,77.58888244628906
2021-10-01,77.4758071899414
2021-10-04,75.35391235351562
2021-10-05,75.76264953613281
2021-10-06,76.44965362548828
2021-10-07,77.66712951660156
2021-10-08,78.26718139648438
2021-10-11,76.99752044677734
2021-10-12,76.57140350341797
2021-10-13,76.74533081054688
2021-10-14,79.44119262695312
2021-10-15,80.4151840209961
2021-10-18,80.5456314086914
2021-10-19,81.1282958984375
2021-10-20,79.15420532226562
2021-10-21,80.406494140625
2021-10-22,77.83235931396484
2021-10-25,76.96273040771484
2021-10-26,79.44990539550781
2021-10-27,82.26750183105469
2021-10-28,83.99808502197266
2021-10-29,83.8667221069336
2021-11-01,83.15731811523438
2021-11-02,81.84361267089844
2021-11-03,81.93119812011719
2021-11-04,83.04346466064453
2021-11-05,84.07691955566406
2021-11-08,85.12786102294922
2021-11-09,85.51323699951172
2021-11-10,85.52196502685547
2021-11-11,86.02118682861328
2021-11-12,86.00367736816406
2021-11-15,86.78312683105469
2021-11-16,87.0721435546875
2021-11-17,88.2019271850586
2021-11-18,87.43123626708984
2021-11-19,88.00050354003906
2021-11-22,87.95671844482422
2021-11-23,87.14222717285156
2021-11-24,87.0721435546875
2021-11-26,86.48536682128906
2021-11-29,86.81816101074219
2021-11-30,84.87389373779297
2021-12-01,84.65493774414062
2021-12-02,86.41529846191406
2021-12-03,86.15255737304688
2021-12-06,86.37150573730469
2021-12-07,87.67645263671875
2021-12-08,88.39460754394531
2021-12-09,87.93919372558594
2021-12-10,88.29827880859375
2021-12-13,88.08808135986328
2021-12-14,87.93043518066406
2021-12-15,88.80623626708984
2021-12-16,88.66610717773438
2021-12-17,86.57294464111328
2021-12-20,84.0506362915039
2021-12-21,84.5323257446289
2021-12-22,84.61990356445312
2021-12-23,85.75845336914062
2021-12-27,86.99332427978516
2021-12-28,86.46784210205078
2021-12-29,87.15097045898438
2021-12-30,88.47343444824219
2021-12-31,89.13903045654297
2022-01-03,89.48059844970703
2022-01-04,91.01322937011719
2022-01-05,90.48777770996094
2022-01-06,90.3388900756836
2022-01-07,90.01483917236328
2022-01-10,88.80623626708984
2022-01-11,88.67486572265625
2022-01-12,89.95353698730469
2022-01-13,89.34921264648438
2022-01-14,87.68519592285156
2022-01-18,87.69397735595703
2022-01-19,86.81816101074219
2022-01-20,85.95988464355469
2022-01-21,84.00684356689453
2022-01-24,85.31178283691406
2022-01-25,83.70906829833984
2022-01-26,78.63817596435547
2022-01-27,77.48212432861328
2022-01-28,78.79581451416016
2022-01-31,81.61091613769531
2022-02-01,83.41997528076172
2022-02-02,84.30245208740234
2022-02-03,82.75811767578125
2022-02-04,82.88166809082031
2022-02-07,82.0698013305664
2022-02-08,81.4432373046875
2022-02-09,84.92017364501953
2022-02-10,83.77295684814453
2022-02-11,83.29642486572266
2022-02-14,83.44644165039062
2022-02-15,85.11431884765625
2022-02-16,85.63497161865234
2022-02-17,87.43521881103516
2022-02-18,86.46449279785156
2022-02-22,83.13758850097656
2022-02-23,81.31086730957031
2022-02-24,82.2286376953125
2022-02-25,85.34375762939453
2022-02-28,85.643798828125
2022-03-01,83.6759033203125
2022-03-02,85.39669799804688
2022-03-03,83.11993408203125
2022-03-04,81.58441925048828
2022-03-07,78.65463256835938
2022-03-08,77.73684692382812
2022-03-09,79.3606185913086
2022-03-10,78.53109741210938
2022-03-11,76.30725860595703
2022-03-14,76.6337661743164
2022-03-15,77.67507934570312
2022-03-16,79.37825775146484
2022-03-17,79.13116455078125
2022-03-18,78.83111572265625
2022-03-21,78.89289855957031
2022-03-22,78.68993377685547
2022-03-23,75.11592864990234
2022-03-24,75.45125579833984
2022-03-25,74.90412902832031
2022-03-28,73.9775390625
2022-03-29,76.2807846069336
2022-03-30,74.56877899169922
2022-03-31,72.29199981689453
2022-04-01,74.524658203125
2022-04-04,75.11592864990234
2022-04-05,75.05415344238281
2022-04-06,75.39832305908203
2022-04-07,74.72763061523438
2022-04-08,74.44524383544922
2022-04-11,73.77457427978516
2022-04-12,73.03329467773438
2022-04-13,73.95106506347656
2022-04-14,75.20417022705078
2022-04-18,73.71278381347656
2022-04-19,77.5162353515625
2022-04-20,78.26634216308594
2022-04-21,78.05455017089844
2022-04-22,77.59565734863281
2022-04-25,79.01644897460938
2022-04-26,77.88687896728516
2022-04-27,79.95185089111328
2022-04-28,79.82831573486328
2022-04-29,78.31641387939453
2022-05-02,79.74827575683594
2022-05-03,81.9716567993164
2022-05-04,83.73257446289062
2022-05-05,81.89161682128906
2022-05-06,81.74932098388672
2022-05-09,78.70772552490234
2022-05-10,78.81444549560547
2022-05-11,77.8984146118164
2022-05-12,79.60597229003906
2022-05-13,81.90939331054688
2022-05-16,81.10897827148438
2022-05-17,82.31851196289062
2022-05-18,80.69099426269531
2022-05-19,77.16027069091797
2022-05-20,75.32818603515625
2022-05-23,75.55941009521484
2022-05-24,72.580078125
2022-05-25,74.3232192993164
2022-05-26,76.47544860839844
2022-05-27,77.44485473632812
2022-05-31,79.8194351196289
2022-06-01,79.55261993408203
2022-06-02,79.92616271972656
2022-06-03,78.96565246582031
2022-06-06,78.76998138427734
2022-06-07,78.99232482910156
2022-06-08,78.55654907226562
2022-06-09,77.63162994384766
2022-06-10,75.52384948730469
2022-06-13,72.2777099609375
2022-06-14,71.81525421142578
2022-06-15,72.71348571777344
2022-06-16,70.26776885986328
2022-06-17,71.24606323242188
2022-06-21,73.33605194091797
2022-06-22,73.16706085205078
2022-06-23,73.8696517944336
2022-06-24,76.25311279296875
2022-06-27,76.1730728149414
2022-06-28,74.8746337890625
2022-06-29,74.6078109741211
2022-06-30,72.8202133178711
2022-07-01,72.3488540649414
2022-07-05,73.07813262939453
2022-07-06,73.10481262207031
2022-07-07,75.27482604980469
2022-07-08,74.51888275146484
2022-07-11,73.3805160522461
2022-07-12,72.17988586425781
2022-07-13,71.9219741821289
2022-07-14,70.60572814941406
2022-07-15,70.44564819335938
2022-07-18,70.63240814208984
2022-07-19,71.13044738769531
2022-07-20,72.33106231689453
2022-07-21,75.4171371459961
2022-07-22,72.15319061279297
2022-07-25,69.95651245117188
2022-07-26,68.9604263305664
2022-07-27,69.94760131835938
2022-07-28,70.83695983886719
2022-07-29,70.63060760498047
2022-08-01,71.3125
2022-08-02,70.47806549072266
2022-08-03,70.9356460571289
2022-08-04,70.80107879638672
2022-08-05,69.90383911132812
2022-08-08,70.07430267333984
2022-08-09,69.94869232177734
2022-08-10,70.3883285522461
2022-08-11,70.55882263183594
2022-08-12,72.2994613647461
2022-08-15,72.3353500366211
2022-08-16,73.95037078857422
2022-08-17,72.90060424804688
2022-08-18,74.11187744140625
2022-08-19,75.36802673339844
2022-08-22,73.28643035888672
2022-08-23,73.86962890625
2022-08-24,74.54256439208984
2022-08-25,74.79377746582031
2022-08-26,72.17385864257812
2022-08-29,71.67139434814453
2022-08-30,70.81901550292969
2022-08-31,70.7203140258789
2022-09-01,71.09715270996094
2022-09-02,70.62162017822266
2022-09-06,69.65261840820312
2022-09-07,71.12406921386719
2022-09-08,71.57269287109375
2022-09-09,73.08004760742188
2022-09-12,73.99524688720703
2022-09-13,71.68035125732422
2022-09-14,72.29048919677734
2022-09-15,69.97561645507812
2022-09-16,68.01065826416016
2022-09-19,69.47314453125
2022-09-20,67.2928695678711
2022-09-21,67.43643188476562
2022-09-22,65.5342788696289
2022-09-23,63.69493865966797
2022-09-26,63.811580657958984
2022-09-27,62.30423355102539
2022-09-28,62.25038528442383
2022-09-29,60.913509368896484
2022-09-30,60.4918098449707
2022-10-03,61.891502380371094
2022-10-04,63.23735809326172
2022-10-05,61.27240753173828
2022-10-06,61.50569152832031
2022-10-07,61.88251495361328
2022-10-10,60.46488571166992
2022-10-11,60.796871185302734
2022-10-12,60.760982513427734
2022-10-13,61.092952728271484
2022-10-14,59.756072998046875
2022-10-17,60.75200271606445
2022-10-18,59.00239181518555
2022-10-19,58.17692565917969
2022-10-20,57.521949768066406
2022-10-21,58.760128021240234
2022-10-24,58.86780548095703
2022-10-25,60.088050842285156
2022-10-26,59.28053283691406
2022-10-27,58.41918182373047
2022-10-28,58.97547149658203
2022-10-31,59.17498779296875
2022-11-01,58.993614196777344
2022-11-02,56.798927307128906
2022-11-03,55.51112747192383
2022-11-04,56.39988327026367
2022-11-07,56.60846710205078
2022-11-08,55.67436599731445
2022-11-09,52.56371307373047
2022-11-10,54.76747512817383
2022-11-11,57.50629425048828
2022-11-14,51.83819580078125
2022-11-15,53.2438850402832
2022-11-16,50.75898742675781
2022-11-17,52.98088073730469
2022-11-18,53.97846984863281
2022-11-21,53.642921447753906
2022-11-22,55.55647277832031
2022-11-23,56.372676849365234
2022-11-25,56.318260192871094
2022-11-28,56.018985748291016
2022-11-29,56.381744384765625
2022-11-30,56.97123336791992
2022-12-01,57.37026596069336
2022-12-02,57.415611267089844
2022-12-05,57.35212326049805
2022-12-06,54.93070602416992
2022-12-07,54.4500617980957
2022-12-08,54.45912551879883
2022-12-09,53.951271057128906
2022-12-12,54.41378402709961
2022-12-13,55.02140426635742
2022-12-14,54.37750244140625
2022-12-15,53.70640563964844
2022-12-16,52.4730224609375
2022-12-19,50.7045783996582
2022-12-20,49.6888542175293
2022-12-21,52.327919006347656
2022-12-22,52.327919006347656
2022-12-23,52.79043960571289
2022-12-27,53.352718353271484
2022-12-28,52.79951095581055
2022-12-29,55.311607360839844
2022-12-30,55.32974624633789
2023-01-03,56.18223190307617
2023-01-04,56.327335357666016
2023-01-05,57.40653991699219
2023-01-06,58.8213005065918
2023-01-09,57.7692985534668
2023-01-10,58.476680755615234
2023-01-11,59.79167938232422
2023-01-12,59.7463264465332
2023-01-13,59.873291015625
2023-01-17,59.329158782958984
2023-01-18,58.19553756713867
2023-01-19,55.810401916503906
2023-01-20,57.4246711730957
2023-01-23,58.957332611083984
2023-01-24,57.87812423706055
2023-01-25,58.13206100463867
2023-01-26,57.84185028076172
2023-01-27,53.1531982421875
2023-01-30,53.45246887207031
2023-01-31,54.30601501464844
2023-02-01,55.28806686401367
2023-02-02,58.050636291503906
2023-02-03,56.655574798583984
2023-02-06,55.554222106933594
2023-02-07,55.22381591796875
2023-02-08,54.48957443237305
2023-02-09,52.158382415771484
2023-02-10,52.66316604614258
2023-02-13,53.88383483886719
2023-02-14,53.333160400390625
2023-02-15,53.580963134765625
2023-02-16,53.65438461303711
2023-02-17,54.480403900146484
2023-02-21,51.754547119140625
2023-02-22,52.865081787109375
2023-02-23,52.3786506652832
2023-02-24,51.791259765625
2023-02-27,50.74496841430664
2023-02-28,50.48798751831055
2023-03-01,50.00156021118164
2023-03-02,50.543052673339844
2023-03-03,51.04784393310547
2023-03-06,49.72621536254883
2023-03-07,47.716243743896484
2023-03-08,48.41376876831055
2023-03-09,47.000362396240234
2023-03-10,45.16476821899414
2023-03-13,43.71464920043945
2023-03-14,43.27410888671875
2023-03-15,43.448486328125
2023-03-16,44.07258987426758
2023-03-17,44.05423355102539
2023-03-20,44.40299987792969
2023-03-21,45.64202117919922
2023-03-22,44.90778350830078
2023-03-23,44.641624450683594
2023-03-24,45.00874328613281
2023-03-27,46.04584884643555
2023-03-28,46.33036422729492
2023-03-29,47.72541809082031
2023-03-30,48.055824279785156
2023-03-31,49.27649688720703
2023-04-03,48.54225540161133
2023-04-04,48.06500244140625
2023-04-05,47.67035675048828
2023-04-06,47.661170959472656
2023-04-10,47.918155670166016
2023-04-11,48.101715087890625
2023-04-12,47.08295822143555
2023-04-13,48.31281280517578
2023-04-14,48.0925407409668
2023-04-17,48.70746612548828
2023-04-18,48.432125091552734
2023-04-19,48.18431854248047
2023-04-20,47.073787689208984
2023-04-21,47.44089889526367
2023-04-24,47.47761154174805
2023-04-25,46.84433364868164
2023-04-26,47.18392562866211
2023-04-27,54.085750579833984
2023-04-28,55.00529479980469
2023-05-01,54.46656799316406
2023-05-02,54.382972717285156
2023-05-03,55.47899627685547
2023-05-04,55.646183013916016
2023-05-05,56.082733154296875
2023-05-08,55.23749923706055
2023-05-09,55.404685974121094
2023-05-10,55.71120071411133
2023-05-11,55.74835205078125
2023-05-12,56.8350830078125
2023-05-15,57.921817779541016
2023-05-16,57.420249938964844
2023-05-17,57.57815170288086
2023-05-18,57.587432861328125
2023-05-19,56.027000427246094
2023-05-22,56.110595703125
2023-05-23,56.46355438232422
2023-05-24,56.2127685546875
2023-05-25,55.469703674316406
2023-05-26,55.794795989990234
2023-05-30,56.13846206665039
2023-05-31,55.12603759765625
2023-06-01,55.74835205078125
2023-06-02,55.74835205078125
2023-06-05,55.62760925292969
2023-06-06,55.67404556274414
2023-06-07,56.78864669799805
2023-06-08,56.74220275878906
2023-06-09,55.99913787841797
2023-06-12,57.383094787597656
2023-06-13,58.3955192565918
2023-06-14,57.50384521484375
2023-06-15,57.243778228759766
2023-06-16,57.07658004760742
2023-06-20,57.09516143798828
2023-06-21,55.91554260253906
2023-06-22,55.980567932128906
2023-06-23,55.72977828979492
2023-06-26,56.64003372192383
2023-06-27,58.14473342895508
2023-06-28,58.767051696777344
2023-06-29,59.28719711303711
2023-06-30,60.16029357910156
2023-07-03,60.17887496948242
2023-07-05,59.66801071166992
2023-07-06,59.723751068115234
2023-07-07,59.965232849121094
2023-07-10,59.519405364990234
2023-07-11,60.19744873046875
2023-07-12,60.27175521850586
2023-07-13,60.71759796142578
2023-07-14,59.53798294067383
2023-07-17,59.445098876953125
2023-07-18,58.702030181884766
2023-07-19,60.011688232421875
2023-07-20,59.296478271484375
2023-07-21,59.40793991088867
2023-07-24,60.35535430908203
2023-07-25,59.12929153442383
2023-07-26,59.50082778930664
2023-07-27,58.40480422973633
2023-07-28,58.23761749267578
2023-07-31,60.64225769042969
2023-08-01,60.63288116455078
2023-08-02,60.463802337646484
2023-08-03,61.14010238647461
2023-08-04,59.88142395019531
2023-08-07,60.848915100097656
2023-08-08,61.694297790527344
2023-08-09,62.051239013671875
2023-08-10,61.14010238647461
2023-08-11,61.77883529663086
2023-08-14,61.637943267822266
2023-08-15,60.14442825317383
2023-08-16,60.717411041259766
2023-08-17,59.81566619873047
2023-08-18,59.89080810546875
2023-08-21,59.41176223754883
2023-08-22,63.60111618041992
2023-08-23,62.783897399902344
2023-08-24,61.947914123535156
2023-08-25,65.45157623291016
2023-08-28,66.36270904541016
2023-08-29,66.68207550048828
2023-08-30,67.09536743164062
2023-08-31,67.63078308105469
2023-09-01,68.37284851074219
2023-09-05,68.23194122314453
2023-09-06,68.49495697021484
2023-09-07,66.08090209960938
2023-09-08,65.69578552246094
2023-09-11,65.51731872558594
2023-09-12,66.0903091430664
2023-09-13,64.98190307617188
2023-09-14,63.99563217163086
2023-09-15,62.34243392944336
2023-09-18,62.004276275634766
2023-09-19,62.25789260864258
2023-09-20,62.614830017089844
2023-09-21,62.45514678955078
2023-09-22,61.27161407470703
2023-09-25,62.614830017089844
2023-09-26,61.30917739868164
2023-09-27,61.046173095703125
2023-09-28,61.600372314453125
2023-09-29,62.12638473510742
2023-10-02,60.37925720214844
2023-10-03,59.167545318603516
2023-10-04,58.51001739501953
2023-10-05,56.27444839477539
2023-10-06,55.19422912597656
2023-10-09,55.175445556640625
2023-10-10,55.945682525634766
2023-10-11,54.705787658691406
2023-10-12,52.26356506347656
2023-10-13,52.59233093261719
2023-10-16,53.3719596862793
2023-10-17,54.86547088623047
2023-10-18,54.489742279052734
2023-10-19,53.1840934753418
2023-10-20,52.658077239990234
2023-10-23,50.910945892333984
2023-10-24,51.653011322021484
2023-10-25,51.42757034301758
2023-10-26,45.43473434448242
2023-10-27,43.058265686035156
2023-10-30,42.30681228637695
2023-10-31,43.07966995239258
2023-11-01,43.919315338134766
2023-11-02,44.37730407714844
2023-11-03,44.7875862121582
2023-11-06,43.728485107421875
2023-11-07,43.35636520385742
2023-11-08,42.02056884765625
2023-11-09,41.276329040527344
2023-11-10,41.133209228515625
2023-11-13,40.91375732421875
2023-11-14,43.05104064941406
2023-11-15,44.68263244628906
2023-11-16,43.060585021972656
2023-11-17,43.07966995239258
2023-11-20,42.62167739868164
2023-11-21,43.01287841796875
2023-11-22,43.528114318847656
2023-11-24,44.033817291259766
2023-11-27,43.2800407409668
2023-11-28,43.613990783691406
2023-11-29,44.30097579956055
2023-11-30,44.281890869140625
2023-12-01,46.23788833618164
2023-12-04,46.78175354003906
2023-12-05,45.77035903930664
2023-12-06,45.655860900878906
2023-12-07,46.47642135620117
2023-12-08,46.46688461303711
2023-12-11,46.64817428588867
2023-12-12,46.152015686035156
2023-12-13,47.57369613647461
2023-12-14,48.9381217956543
2023-12-15,48.06985092163086
2023-12-18,49.58694076538086
2023-12-19,49.02399444580078
2023-12-20,47.707275390625
2023-12-21,48.737754821777344
2023-12-22,48.680503845214844
2023-12-26,49.0430793762207
2023-12-27,48.66141891479492
2023-12-28,49.109867095947266
2023-12-29,48.71866989135742
2024-01-02,47.61185836791992
2024-01-03,45.90393829345703
2024-01-04,46.14247512817383
2024-01-05,46.16156005859375
2024-01-08,47.57369613647461
2024-01-09,47.80268859863281
2024-01-10,48.422882080078125
2024-01-11,47.230201721191406
2024-01-12,46.381011962890625
2024-01-16,44.949790954589844
2024-01-17,45.07383346557617
2024-01-18,45.474571228027344
2024-01-19,46.04705810546875
2024-01-22,46.16156005859375
2024-01-23,46.09476852416992
2024-01-24,45.91347885131836
2024-01-25,47.783607482910156
2024-01-26,48.766380310058594
2024-01-29,49.05261993408203
2024-01-30,48.3560905456543
2024-01-31,47.35955810546875
2024-02-01,48.32706832885742
2024-02-02,48.443172454833984
2024-02-05,47.54338455200195
2024-02-06,47.640140533447266
2024-02-07,48.27869415283203
2024-02-08,49.033348083496094
2024-02-09,48.9462776184082
2024-02-12,49.623531341552734
2024-02-13,48.95594787597656
2024-02-14,50.97804260253906
2024-02-15,49.391326904296875
2024-02-16,49.13010025024414
2024-02-20,48.55927276611328
2024-02-21,48.462520599365234
2024-02-22,48.530242919921875
2024-02-23,47.97876739501953
2024-02-26,47.088653564453125
2024-02-27,48.64634704589844
2024-02-28,48.781795501708984
2024-02-29,48.65602111816406
2024-03-01,48.6173210144043
2024-03-04,48.733421325683594
2024-03-05,49.08172607421875
2024-03-06,49.671905517578125
2024-03-07,49.69125747680664
2024-03-08,50.06858444213867
2024-03-11,50.861942291259766
2024-03-12,51.365047454833984
2024-03-13,51.31666946411133
2024-03-14,51.24894714355469
2024-03-15,51.57789993286133
2024-03-18,51.55854797363281
2024-03-19,52.593780517578125
2024-03-20,52.516380310058594
2024-03-21,54.238548278808594
2024-03-22,53.05818557739258
2024-03-25,54.103092193603516
2024-03-26,52.83565902709961
2024-03-27,54.644901275634766
2024-03-28,54.68360137939453
2024-04-01,54.43204879760742
2024-04-02,53.93861770629883
2024-04-03,53.63869094848633
2024-04-04,54.035369873046875
2024-04-05,54.586849212646484
2024-04-08,55.718833923339844
2024-04-09,55.46728515625
2024-04-10,54.93515396118164
2024-04-11,54.40302658081055
2024-04-12,53.986995697021484
2024-04-15,53.78382110595703
2024-04-16,53.24201202392578
2024-04-17,53.03883743286133
2024-04-18,53.154937744140625
2024-04-19,53.474212646484375
2024-04-22,54.08374786376953
2024-04-23,56.2509651184082
2024-04-24,62.9171028137207
2024-04-25,62.85905075073242
2024-04-26,62.375301361083984
2024-04-29,62.19146728515625
2024-04-30,59.96126174926758
2024-05-01,59.0222282409668
2024-05-02,59.8438835144043
2024-05-03,60.1373291015625
2024-05-06,59.57978057861328
2024-05-07,59.824317932128906
2024-05-08,59.98082733154297
2024-05-09,59.6873779296875
2024-05-10,58.777687072753906
2024-05-13,59.63846969604492
2024-05-14,60.822044372558594
2024-05-15,59.18851089477539
2024-05-16,58.18101119995117
2024-05-17,58.81681442260742
2024-05-20,60.7242317199707
2024-05-21,61.1154899597168
2024-05-22,59.012447357177734
2024-05-23,59.03200912475586
2024-05-24,59.33523941040039
2024-05-28,60.40143585205078
2024-05-29,58.91462707519531
2024-05-30,58.98310089111328
2024-05-31,58.474456787109375
2024-06-03,57.388694763183594
2024-06-04,56.23447036743164
2024-06-05,57.29088592529297
2024-06-06,57.114810943603516
2024-06-07,57.17350387573242
2024-06-10,57.20284652709961
2024-06-11,57.114810943603516
2024-06-12,57.036563873291016
2024-06-13,56.75289535522461
2024-06-14,60.15689468383789
2024-06-17,60.23514938354492
2024-06-18,59.33523941040039
2024-06-20,59.296112060546875
2024-06-21,60.90029525756836
2024-06-24,60.43077850341797
2024-06-25,58.10275650024414
2024-06-26,56.76267623901367
2024-06-27,56.88983917236328
2024-06-28,57.222412109375
2024-07-01,56.26381301879883
2024-07-02,55.81386184692383
2024-07-03,55.784515380859375
2024-07-05,55.354122161865234
2024-07-08,55.58888244628906
2024-07-09,55.30521774291992
2024-07-10,55.90189743041992
2024-07-11,57.30066680908203
2024-07-12,58.435333251953125
2024-07-15,58.21035385131836
2024-07-16,60.76335525512695
2024-07-17,59.34502029418945
2024-07-18,58.943973541259766
2024-07-19,57.71149444580078
2024-07-22,58.54292678833008
2024-07-23,57.0072135925293
2024-07-24,58.122318267822266
2024-07-25,60.17646026611328
2024-07-26,62.45557403564453
2024-07-29,63.28700637817383
2024-07-30,64.0793228149414
2024-07-31,63.052249908447266
2024-08-01,63.59024429321289
2024-08-02,62.07408905029297
2024-08-05,61.47740936279297
2024-08-06,62.3088493347168
2024-08-07,61.72195053100586
2024-08-08,62.621856689453125
2024-08-09,62.866397857666016
2024-08-12,61.7121696472168
2024-08-13,62.67076873779297
2024-08-14,63.20875930786133
2024-08-15,64.59774017333984
2024-08-16,64.89118957519531
2024-08-19,64.88141632080078
2024-08-20,64.44123840332031
2024-08-21,65.81548309326172
2024-08-22,66.06265258789062
2024-08-23,67.2490463256836
2024-08-26,67.7334976196289
2024-08-27,67.17984008789062
2024-08-28,66.95245361328125
2024-08-29,67.2589340209961
2024-08-30,67.38746643066406
2024-09-03,66.49766540527344
2024-09-04,67.2193832397461
2024-09-05,67.03154754638672
2024-09-06,65.74627685546875
2024-09-09,66.86346435546875
2024-09-10,66.83380889892578
2024-09-11,66.65584564208984
2024-09-12,66.5470962524414
2024-09-13,67.95100402832031
2024-09-16,68.99898529052734
2024-09-17,69.62184143066406
2024-09-18,70.35346221923828
2024-09-19,71.0059814453125
2024-09-20,70.40289306640625
2024-09-23,70.65995025634766
2024-09-24,71.13450622558594
2024-09-25,70.43254852294922
2024-09-26,71.1740493774414
2024-09-27,71.28280639648438
2024-09-30,71.50031280517578
2024-10-01,72.06385040283203
2024-10-02,71.53985595703125
2024-10-03,70.9862060546875
2024-10-04,71.49042510986328
2024-10-07,71.66838073730469
2024-10-08,71.29269409179688
2024-10-09,71.42121887207031
2024-10-10,71.52008056640625
2024-10-11,71.31246185302734
2024-10-14,70.7588119506836
2024-10-15,70.82801818847656
2024-10-16,70.7983627319336
2024-10-17,70.99609375
2024-10-18,72.11328887939453
2024-10-21,71.12461853027344
2024-10-22,70.23481750488281
2024-10-23,69.53286743164062
2024-10-24,65.3508071899414
2024-10-25,65.66718292236328
2024-10-28,65.05421447753906
2024-10-29,64.8861312866211
2024-10-30,65.89457702636719
2024-10-31,64.8861312866211
2024-11-01,65.07398223876953
2024-11-04,65.31126403808594
2024-11-05,66.20106506347656
2024-11-06,62.77039337158203
2024-11-07,63.41302490234375
2024-11-08,63.65030288696289
2024-11-11,63.42291259765625
2024-11-12,62.7011833190918
2024-11-13,62.07832717895508
2024-11-14,62.34526824951172
2024-11-15,61.50489807128906
2024-11-18,60.99079132080078
2024-11-19,61.05999755859375
2024-11-20,61.849998474121094
2024-11-21,61.90999984741211
2024-11-22,62.52000045776367
2024-11-25,64.3499984741211
2024-11-26,64.0
2024-11-27,63.88999938964844
2024-11-29,65.1500015258789
2024-12-02,64.7300033569336
2024-12-03,65.31999969482422
2024-12-04,67.26000213623047
2024-12-05,67.0999984741211
2024-12-06,65.9800033569336
2024-12-09,64.9800033569336
2024-12-10,65.36000061035156
2024-12-11,64.37999725341797
2024-12-12,64.05000305175781
2024-12-13,61.7599983215332
2024-12-16,60.81999969482422
2024-12-17,60.150001525878906
