,SBAC
2022-09-01,316.42474365234375
2022-09-02,308.4850769042969
2022-09-06,309.8034973144531
2022-09-07,317.16156005859375
2022-09-08,319.1488952636719
2022-09-09,320.66119384765625
2022-09-12,323.1914367675781
2022-09-13,307.8258056640625
2022-09-14,306.555908203125
2022-09-15,298.10235595703125
2022-09-16,302.2224426269531
2022-09-19,302.09637451171875
2022-09-20,293.18731689453125
2022-09-21,291.0836486816406
2022-09-22,286.2655029296875
2022-09-23,285.7613830566406
2022-09-26,277.7247314453125
2022-09-27,275.52410888671875
2022-09-28,282.6010437011719
2022-09-29,273.6434020996094
2022-09-30,275.9506530761719
2022-10-03,280.099853515625
2022-10-04,284.45263671875
2022-10-05,274.4674377441406
2022-10-06,259.828857421875
2022-10-07,254.3806915283203
2022-10-10,248.61251831054688
2022-10-11,247.42979431152344
2022-10-12,237.1052703857422
2022-10-13,242.11727905273438
2022-10-14,234.70106506347656
2022-10-17,245.40367126464844
2022-10-18,250.36721801757812
2022-10-19,244.77352905273438
2022-10-20,240.38198852539062
2022-10-21,240.6146240234375
2022-10-24,239.7809295654297
2022-10-25,248.75791931152344
2022-10-26,250.87127685546875
2022-10-27,252.28663635253906
2022-10-28,261.7580871582031
2022-10-31,261.6514587402344
2022-11-01,267.3323669433594
2022-11-02,260.1488342285156
2022-11-03,262.0392150878906
2022-11-04,263.9878234863281
2022-11-07,268.670166015625
2022-11-08,270.2406921386719
2022-11-09,266.3338317871094
2022-11-10,287.7972106933594
2022-11-11,288.873291015625
2022-11-14,280.5652160644531
2022-11-15,286.1588439941406
2022-11-16,287.6651306152344
2022-11-17,279.7353820800781
2022-11-18,282.4757995605469
2022-11-21,287.2763671875
2022-11-22,285.7603759765625
2022-11-23,289.210205078125
2022-11-25,288.1704406738281
2022-11-28,284.9830322265625
2022-11-29,286.236572265625
2022-11-30,290.8525390625
2022-12-01,292.7086181640625
2022-12-02,286.9168395996094
2022-12-05,285.23565673828125
2022-12-06,280.5322570800781
2022-12-07,279.5799255371094
2022-12-08,281.1056213378906
2022-12-09,280.05609130859375
2022-12-12,282.330078125
2022-12-13,292.97100830078125
2022-12-14,286.0811462402344
2022-12-15,280.50311279296875
2022-12-16,272.3790588378906
2022-12-19,269.6289367675781
2022-12-20,270.5035095214844
2022-12-21,272.758056640625
2022-12-22,272.18475341796875
2022-12-23,274.5364074707031
2022-12-27,274.5267028808594
2022-12-28,270.8339538574219
2022-12-29,276.8492431640625
2022-12-30,272.39849853515625
2023-01-03,273.7881774902344
2023-01-04,284.3707580566406
2023-01-05,273.4286193847656
2023-01-06,283.22412109375
2023-01-09,283.1658020019531
2023-01-10,285.5368957519531
2023-01-11,297.45086669921875
2023-01-12,297.7910461425781
2023-01-13,297.89788818359375
2023-01-17,294.273193359375
2023-01-18,284.22503662109375
2023-01-19,286.139404296875
2023-01-20,288.43280029296875
2023-01-23,278.1903076171875
2023-01-24,279.29815673828125
2023-01-25,283.4184265136719
2023-01-26,282.8645324707031
2023-01-27,280.8724060058594
2023-01-30,282.0093994140625
2023-01-31,289.1324768066406
2023-02-01,292.6697692871094
2023-02-02,299.39447021484375
2023-02-03,289.3656921386719
2023-02-06,287.4222106933594
2023-02-07,284.856689453125
2023-02-08,284.5068359375
2023-02-09,281.29022216796875
2023-02-10,281.31939697265625
2023-02-13,283.3017883300781
2023-02-14,279.1134948730469
2023-02-15,280.5322570800781
2023-02-16,275.5859069824219
2023-02-17,273.30224609375
2023-02-21,265.09075927734375
2023-02-22,251.68995666503906
2023-02-23,258.0356750488281
2023-02-24,250.54327392578125
2023-02-27,252.56455993652344
2023-02-28,252.0301055908203
2023-03-01,247.7154083251953
2023-03-02,250.0962371826172
2023-03-03,253.0018768310547
2023-03-06,248.93984985351562
2023-03-07,239.12490844726562
2023-03-08,243.73110961914062
2023-03-09,237.69537353515625
2023-03-10,234.1363067626953
2023-03-13,242.8437957763672
2023-03-14,244.54043579101562
2023-03-15,249.9618682861328
2023-03-16,251.99978637695312
2023-03-17,249.60107421875
2023-03-20,250.8004150390625
2023-03-21,248.489501953125
2023-03-22,240.0745849609375
2023-03-23,240.7473602294922
2023-03-24,250.02037048339844
2023-03-27,244.94020080566406
2023-03-28,244.48193359375
2023-03-29,247.83619689941406
2023-03-30,250.79071044921875
2023-03-31,254.56423950195312
2023-04-03,248.67477416992188
2023-04-04,250.34214782714844
2023-04-05,251.77549743652344
2023-04-06,253.20889282226562
2023-04-10,255.2175750732422
2023-04-11,257.4212646484375
2023-04-12,255.14930725097656
2023-04-13,258.73760986328125
2023-04-14,252.08753967285156
2023-04-17,256.6217041015625
2023-04-18,256.49493408203125
2023-04-19,258.7083435058594
2023-04-20,252.18507385253906
2023-04-21,250.4786834716797
2023-04-24,249.2500762939453
2023-04-25,245.34974670410156
2023-04-26,243.96511840820312
2023-04-27,250.44943237304688
2023-04-28,254.3887481689453
2023-05-01,254.5350341796875
2023-05-02,240.83511352539062
2023-05-03,234.91636657714844
2023-05-04,232.3616943359375
2023-05-05,233.61952209472656
2023-05-08,227.32052612304688
2023-05-09,228.28582763671875
2023-05-10,231.142822265625
2023-05-11,227.2425079345703
2023-05-12,230.81129455566406
2023-05-15,229.41693115234375
2023-05-16,226.01390075683594
2023-05-17,228.7636260986328
2023-05-18,229.05615234375
2023-05-19,227.5642852783203
2023-05-22,230.56752014160156
2023-05-23,224.68780517578125
2023-05-24,218.6520538330078
2023-05-25,216.9978790283203
2023-05-26,219.0533447265625
2023-05-30,217.13491821289062
2023-05-31,217.07618713378906
2023-06-01,216.00930786132812
2023-06-02,220.86410522460938
2023-06-05,219.5133819580078
2023-06-06,219.14141845703125
2023-06-07,222.8902130126953
2023-06-08,224.12347412109375
2023-06-09,219.36656188964844
2023-06-12,221.66671752929688
2023-06-13,224.66180419921875
2023-06-14,224.94566345214844
2023-06-15,228.98806762695312
2023-06-16,225.67974853515625
2023-06-20,219.8363800048828
2023-06-21,216.49868774414062
2023-06-22,217.8592071533203
2023-06-23,218.34861755371094
2023-06-26,219.57211303710938
2023-06-27,220.71730041503906
2023-06-28,222.54762268066406
2023-06-29,224.8086395263672
2023-06-30,226.84451293945312
2023-07-03,229.06637573242188
2023-07-05,235.85919189453125
2023-07-06,233.91136169433594
2023-07-07,235.74172973632812
2023-07-10,232.78579711914062
2023-07-11,236.691162109375
2023-07-12,238.12017822265625
2023-07-13,238.67811584472656
2023-07-14,238.59982299804688
2023-07-17,221.35348510742188
2023-07-18,223.23280334472656
2023-07-19,229.30128479003906
2023-07-20,218.13328552246094
2023-07-21,221.83311462402344
2023-07-24,222.7825469970703
2023-07-25,215.56886291503906
2023-07-26,221.59820556640625
2023-07-27,217.68304443359375
2023-07-28,214.23768615722656
2023-07-31,214.3061981201172
2023-08-01,223.26214599609375
2023-08-02,223.71238708496094
2023-08-03,217.84942626953125
2023-08-04,218.15286254882812
2023-08-07,215.44161987304688
2023-08-08,218.3094482421875
2023-08-09,222.8804168701172
2023-08-10,223.47747802734375
2023-08-11,225.18055725097656
2023-08-14,226.12022399902344
2023-08-15,225.05332946777344
2023-08-16,215.8037567138672
2023-08-17,216.25399780273438
2023-08-18,217.79071044921875
2023-08-21,213.5916748046875
2023-08-22,213.4840087890625
2023-08-23,216.44171142578125
2023-08-24,215.9209442138672
2023-08-25,218.46591186523438
2023-08-28,218.7508544921875
2023-08-29,223.58534240722656
2023-08-30,223.1726531982422
2023-08-31,220.62767028808594
2023-09-01,217.8370361328125
2023-09-05,217.98443603515625
2023-09-06,214.2013397216797
2023-09-07,217.39486694335938
2023-09-08,213.1499481201172
2023-09-11,211.4598388671875
2023-09-12,210.63442993164062
2023-09-13,208.6397247314453
2023-09-14,215.0169219970703
2023-09-15,214.3585662841797
2023-09-18,211.36155700683594
2023-09-19,209.7697296142578
2023-09-20,211.23382568359375
2023-09-21,201.12266540527344
2023-09-22,197.6147003173828
2023-09-25,197.8308868408203
2023-09-26,196.6222686767578
2023-09-27,192.65248107910156
2023-09-28,195.01077270507812
2023-09-29,196.6910400390625
2023-10-02,194.7946014404297
2023-10-03,186.6781463623047
2023-10-04,187.48390197753906
2023-10-05,187.95555114746094
2023-10-06,188.59425354003906
2023-10-09,191.43405151367188
2023-10-10,191.6207275390625
2023-10-11,198.09620666503906
2023-10-12,196.45521545410156
2023-10-13,198.0667266845703
2023-10-16,199.3736114501953
2023-10-17,196.9268798828125
2023-10-18,191.37506103515625
2023-10-19,186.14755249023438
2023-10-20,188.54513549804688
2023-10-23,189.84217834472656
2023-10-24,193.65475463867188
2023-10-25,192.30856323242188
2023-10-26,202.7341766357422
2023-10-27,200.46429443359375
2023-10-30,201.3486785888672
2023-10-31,205.00401306152344
2023-11-01,204.05088806152344
2023-11-02,213.62159729003906
2023-11-03,223.14317321777344
2023-11-06,217.00181579589844
2023-11-07,215.87181091308594
2023-11-08,216.2058868408203
2023-11-09,214.60421752929688
2023-11-10,215.18397521972656
2023-11-13,215.1151580810547
2023-11-14,229.5891571044922
2023-11-15,230.6246795654297
2023-11-16,232.75489807128906
2023-11-17,230.48663330078125
2023-11-20,231.92648315429688
2023-11-21,230.33868408203125
2023-11-22,229.9935302734375
2023-11-24,231.8475799560547
2023-11-27,234.20460510253906
2023-11-28,238.82994079589844
2023-11-29,241.81814575195312
2023-11-30,243.5538787841797
2023-12-01,247.1140899658203
2023-12-04,245.46710205078125
2023-12-05,246.93655395507812
2023-12-06,248.02139282226562
2023-12-07,247.656494140625
2023-12-08,240.8122100830078
2023-12-11,239.01730346679688
2023-12-12,236.2657928466797
2023-12-13,244.63870239257812
2023-12-14,247.37049865722656
2023-12-15,245.06277465820312
2023-12-18,243.12979125976562
2023-12-19,245.34877014160156
2023-12-20,242.90298461914062
2023-12-21,248.33697509765625
2023-12-22,247.96221923828125
2023-12-26,249.10621643066406
2023-12-27,250.70388793945312
2023-12-28,250.7433319091797
2023-12-29,250.19105529785156
2024-01-02,251.4632568359375
2024-01-03,244.88523864746094
2024-01-04,246.44345092773438
2024-01-05,243.18898010253906
2024-01-08,244.9937286376953
2024-01-09,242.1929168701172
2024-01-10,239.52027893066406
2024-01-11,236.048828125
2024-01-12,236.59124755859375
2024-01-16,234.72731018066406
2024-01-17,229.69766235351562
2024-01-18,229.38204956054688
2024-01-19,227.69566345214844
2024-01-22,230.56552124023438
2024-01-23,230.0033721923828
2024-01-24,224.1453094482422
2024-01-25,229.3426055908203
2024-01-26,224.76661682128906
2024-01-29,224.43130493164062
2024-01-30,220.02296447753906
2024-01-31,220.77247619628906
2024-02-01,227.73509216308594
2024-02-02,221.6107635498047
2024-02-05,214.5988311767578
2024-02-06,215.58502197265625
2024-02-07,214.00709533691406
2024-02-08,213.21812438964844
2024-02-09,214.45086669921875
2024-02-12,212.6757049560547
2024-02-13,206.00894165039062
2024-02-14,206.18646240234375
2024-02-15,209.04644775390625
2024-02-16,203.94776916503906
2024-02-20,204.1844482421875
2024-02-21,204.61837768554688
2024-02-22,208.28707885742188
2024-02-23,210.02281188964844
2024-02-26,204.91424560546875
2024-02-27,197.19223022460938
2024-02-28,202.33038330078125
2024-02-29,206.34425354003906
2024-03-01,205.41720581054688
2024-03-04,209.12535095214844
2024-03-05,213.51397705078125
2024-03-06,213.97750854492188
2024-03-07,215.1215057373047
2024-03-08,220.61468505859375
2024-03-11,220.6639862060547
2024-03-12,217.3306121826172
2024-03-13,217.73675537109375
2024-03-14,214.10121154785156
2024-03-15,213.45730590820312
2024-03-18,211.25814819335938
2024-03-19,213.06105041503906
2024-03-20,213.69505310058594
2024-03-21,213.0016326904297
2024-03-22,213.4473876953125
2024-03-25,216.330078125
2024-03-26,212.19923400878906
2024-03-27,216.03289794921875
2024-03-28,214.6658477783203
2024-04-01,211.9119415283203
2024-04-02,210.9510498046875
2024-04-03,212.62518310546875
2024-04-04,211.7831573486328
2024-04-05,211.39682006835938
2024-04-08,211.01048278808594
2024-04-09,216.5480194091797
2024-04-10,202.4615020751953
2024-04-11,203.11529541015625
2024-04-12,199.94534301757812
2024-04-15,197.9839324951172
2024-04-16,193.22897338867188
2024-04-17,194.3780975341797
2024-04-18,194.11062622070312
2024-04-19,194.2196044921875
2024-04-22,194.95265197753906
2024-04-23,196.43856811523438
2024-04-24,197.1320037841797
2024-04-25,196.07203674316406
2024-04-26,194.3879852294922
2024-04-29,199.994873046875
2024-04-30,184.37290954589844
2024-05-01,187.3447265625
2024-05-02,192.05015563964844
2024-05-03,191.2774658203125
2024-05-06,190.78216552734375
2024-05-07,194.16015625
2024-05-08,195.36871337890625
2024-05-09,196.61688232421875
2024-05-10,195.65597534179688
2024-05-13,196.17111206054688
2024-05-14,197.23106384277344
2024-05-15,200.46046447753906
2024-05-16,200.96566772460938
2024-05-17,197.50843811035156
2024-05-20,196.54754638671875
2024-05-21,196.50791931152344
2024-05-22,192.9040985107422
2024-05-23,187.9463348388672
2024-05-24,187.2494659423828
2024-05-28,186.4530487060547
2024-05-29,185.547119140625
2024-05-30,192.33663940429688
2024-05-31,195.80108642578125
2024-06-03,195.88072204589844
2024-06-04,197.7423858642578
2024-06-05,196.01014709472656
2024-06-06,194.49693298339844
2024-06-07,192.52578735351562
2024-06-10,192.2968292236328
2024-06-11,191.49044799804688
2024-06-12,195.41282653808594
2024-06-13,196.12960815429688
2024-06-14,195.08432006835938
2024-06-17,190.3356170654297
2024-06-18,190.3356170654297
2024-06-20,189.92745971679688
2024-06-21,193.76025390625
2024-06-24,196.2888946533203
2024-06-25,191.8090057373047
2024-06-26,192.70498657226562
2024-06-27,196.06988525390625
2024-06-28,195.42279052734375
2024-07-01,188.93191528320312
2024-07-02,188.15541076660156
2024-07-03,191.32119750976562
2024-07-05,189.97723388671875
2024-07-08,193.09324645996094
2024-07-09,194.65621948242188
2024-07-10,194.3177490234375
2024-07-11,208.9221954345703
2024-07-12,211.87892150878906
2024-07-15,209.32040405273438
2024-07-16,212.10789489746094
2024-07-17,213.26271057128906
2024-07-18,210.3059844970703
2024-07-19,208.0660400390625
2024-07-22,207.8868408203125
2024-07-23,206.40350341796875
2024-07-24,204.53189086914062
2024-07-25,210.1267852783203
2024-07-26,213.75051879882812
2024-07-29,216.8466339111328
2024-07-30,216.96607971191406
2024-07-31,218.55892944335938
2024-08-01,226.14488220214844
2024-08-02,228.70339965820312
2024-08-05,220.12191772460938
2024-08-06,219.33544921875
2024-08-07,214.01930236816406
2024-08-08,215.9207763671875
2024-08-09,211.95855712890625
2024-08-12,215.2139434814453
2024-08-13,217.58331298828125
2024-08-14,216.89639282226562
2024-08-15,213.8102569580078
2024-08-16,217.19505310058594
2024-08-19,217.3344268798828
2024-08-20,218.5091552734375
2024-08-21,218.32000732421875
2024-08-22,218.3699951171875
2024-08-23,227.27999877929688
2024-08-26,227.5399932861328
2024-08-27,228.50999450683594
2024-08-28,227.6699981689453
2024-08-29,226.5399932861328
2024-08-30,226.66000366210938
2024-09-03,230.80999755859375
2024-09-04,233.22000122070312
2024-09-05,233.3699951171875
2024-09-06,238.50999450683594
2024-09-09,239.8300018310547
2024-09-10,242.52999877929688
2024-09-11,241.83999633789062
2024-09-12,239.85000610351562
2024-09-13,242.9499969482422
2024-09-16,245.08999633789062
2024-09-17,245.0
2024-09-18,239.91000366210938
2024-09-19,238.2899932861328
2024-09-20,239.47000122070312
2024-09-23,240.52999877929688
2024-09-24,241.97999572753906
2024-09-25,239.3300018310547
2024-09-26,236.25999450683594
2024-09-27,238.63999938964844
2024-09-30,240.6999969482422
2024-10-01,242.63999938964844
2024-10-02,241.97000122070312
2024-10-03,239.91000366210938
2024-10-04,235.3699951171875
2024-10-07,237.7100067138672
2024-10-08,238.6199951171875
2024-10-09,235.47000122070312
2024-10-10,233.22999572753906
2024-10-11,233.50999450683594
2024-10-14,239.82000732421875
2024-10-15,249.30999755859375
2024-10-16,248.75
2024-10-17,247.1999969482422
2024-10-18,247.47000122070312
2024-10-21,243.47000122070312
2024-10-22,241.4600067138672
2024-10-23,243.69000244140625
2024-10-24,246.07000732421875
2024-10-25,241.7899932861328
2024-10-28,239.94000244140625
2024-10-29,231.75
2024-10-30,231.8800048828125
2024-10-31,229.47000122070312
2024-11-01,225.58999633789062
2024-11-04,228.77000427246094
2024-11-05,228.36000061035156
2024-11-06,218.75
2024-11-07,221.5800018310547
2024-11-08,223.9199981689453
2024-11-11,220.19000244140625
2024-11-12,219.60000610351562
2024-11-13,218.50999450683594
2024-11-14,218.47000122070312
2024-11-15,221.08999633789062
2024-11-18,221.61000061035156
2024-11-19,219.47000122070312
2024-11-20,218.94000244140625
2024-11-21,219.42999267578125
2024-11-22,220.66000366210938
2024-11-25,225.97999572753906
2024-11-26,226.58999633789062
2024-11-27,228.50999450683594
2024-11-29,226.25
2024-12-02,222.94000244140625
2024-12-03,223.08999633789062
2024-12-04,220.80999755859375
2024-12-05,221.5800018310547
2024-12-06,220.3800048828125
2024-12-09,223.25999450683594
2024-12-10,217.3800048828125
2024-12-11,216.2100067138672
2024-12-12,216.0500030517578
2024-12-13,214.27999877929688
2024-12-16,212.27999877929688
2024-12-17,208.99000549316406
